energy_ev,total_up,Al_p_up,Al_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.84992496,2.72358451,0.41206607,0.00000000,1.19906485,0.58968538,0.43564887,0.56387587
-5.84392196,2.66192024,0.40393587,0.00000000,1.15613683,0.57688288,0.43086896,0.54629300
-5.83791896,2.58919970,0.39471037,0.00000000,1.11036382,0.56141008,0.42319235,0.52674024
-5.83191596,2.50660584,0.38461003,0.00000000,1.06232219,0.54350505,0.41278070,0.50543614
-5.82591296,2.41553857,0.37388317,0.00000000,1.01263408,0.52345806,0.39985217,0.48263214
-5.81990995,2.31757470,0.36279849,0.00000000,0.96195305,0.50160291,0.38467373,0.45860671
-5.81390695,2.21442070,0.35163652,0.00000000,0.91094798,0.47830677,0.36755208,0.43365835
-5.80790395,2.10786047,0.34068023,0.00000000,0.86028552,0.45395877,0.34882330,0.40809773
-5.80190095,1.99970000,0.33020522,0.00000000,0.81061207,0.42895790,0.32884209,0.38223928
-5.79589795,1.89171172,0.32046988,0.00000000,0.76253593,0.40370090,0.30797070,0.35639277
-5.78989495,1.78558058,0.31170602,0.00000000,0.71661041,0.37857039,0.28656826,0.33085504
-5.78389195,1.68285436,0.30411020,0.00000000,0.67331867,0.35392395,0.26498088,0.30590240
-5.77788894,1.58490015,0.29783636,0.00000000,0.63306093,0.33008451,0.24353276,0.28178395
-5.77188594,1.49286861,0.29298991,0.00000000,0.59614468,0.30733238,0.22251879,0.25871615
-5.76588294,1.40766745,0.28962360,0.00000000,0.56277814,0.28589919,0.20219864,0.23687874
-5.75987994,1.32994483,0.28773541,0.00000000,0.53306741,0.26596396,0.18279263,0.21641228
-5.75387694,1.26008306,0.28726845,0.00000000,0.50701729,0.24765126,0.16447925,0.19741715
-5.74787394,1.19820240,0.28811301,0.00000000,0.48453564,0.23103152,0.14739447,0.17995422
-5.74187094,1.14417456,0.29011061,0.00000000,0.46544124,0.21612326,0.13163242,0.16404680
-5.73586793,1.09764474,0.29305985,0.00000000,0.44947447,0.20289714,0.11724761,0.14968398
-5.72986493,1.05806105,0.29672398,0.00000000,0.43631064,0.19128142,0.10425817,0.13682492
-5.72386193,1.02470981,0.30083974,0.00000000,0.42557513,0.18116867,0.09265005,0.12540397
-5.71785893,0.99675489,0.30512711,0.00000000,0.41685982,0.17242323,0.08238180,0.11533629
-5.71185593,0.97327953,0.30929974,0.00000000,0.40974015,0.16488921,0.07338976,0.10652378
-5.70585293,0.95332873,0.31307545,0.00000000,0.40379205,0.15839855,0.06559340,0.09886094
-5.69984992,0.93595054,0.31618653,0.00000000,0.39860823,0.15277893,0.05890051,0.09224052
-5.69384692,0.92023478,0.31838930,0.00000000,0.39381312,0.14786113,0.05321218,0.08655875
-5.68784392,0.90534772,0.31947280,0.00000000,0.38907604,0.14348576,0.04842737,0.08171991
-5.68184092,0.89056169,0.31926596,0.00000000,0.38412211,0.13950888,0.04444684,0.07764014
-5.67583792,0.87527872,0.31764334,0.00000000,0.37874066,0.13580665,0.04117654,0.07425042
-5.66983492,0.85904759,0.31452899,0.00000000,0.37279088,0.13227878,0.03853034,0.07149861
-5.66383192,0.84157406,0.30989851,0.00000000,0.36620454,0.12885067,0.03643195,0.06935062
-5.65782891,0.82272419,0.30377913,0.00000000,0.35898597,0.12547435,0.03481632,0.06779054
-5.65182591,0.80252100,0.29624800,0.00000000,0.35120921,0.12212830,0.03363019,0.06681995
-5.64582291,0.78113497,0.28742871,0.00000000,0.34301259,0.11881600,0.03283219,0.06645644
-5.63981991,0.75886893,0.27748635,0.00000000,0.33459109,0.11556372,0.03239228,0.06673127
-5.63381691,0.73613832,0.26662117,0.00000000,0.32618669,0.11241725,0.03229075,0.06768644
-5.62781391,0.71344763,0.25506131,0.00000000,0.31807716,0.10943811,0.03251680,0.06937122
-5.62181091,0.69136407,0.24305480,0.00000000,0.31056366,0.10669917,0.03306680,0.07183823
-5.61580790,0.67048966,0.23086115,0.00000000,0.30395769,0.10428002,0.03394228,0.07513925
-5.60980490,0.65143258,0.21874285,0.00000000,0.29856768,0.10226217,0.03514782,0.07932085
-5.60380190,0.63477909,0.20695712,0.00000000,0.29468577,0.10072428,0.03668885,0.08442009
-5.59779890,0.62106679,0.19574800,0.00000000,0.29257518,0.09973765,0.03856948,0.09046031
-5.59179590,0.61076020,0.18533930,0.00000000,0.29245849,0.09936206,0.04079041,0.09744725
-5.58579290,0.60422947,0.17592822,0.00000000,0.29450734,0.09964210,0.04334710,0.10536567
-5.57978989,0.60173282,0.16768020,0.00000000,0.29883370,0.10060421,0.04622810,0.11417658
-5.57378689,0.60340333,0.16072469,0.00000000,0.30548313,0.10225436,0.04941383,0.12381525
-5.56778389,0.60924030,0.15515219,0.00000000,0.31443019,0.10457661,0.05287564,0.13419005
-5.56178089,0.61910567,0.15101255,0.00000000,0.32557618,0.10753249,0.05657536,0.14518241
-5.55577789,0.63272526,0.14831433,0.00000000,0.33874929,0.11106124,0.06046526,0.15664768
-5.54977489,0.64969499,0.14702546,0.00000000,0.35370729,0.11508098,0.06448853,0.16841726
-5.54377189,0.66949179,0.14707492,0.00000000,0.37014260,0.11949062,0.06858014,0.18030162
-5.53776888,0.69148864,0.14835549,0.00000000,0.38768968,0.12417263,0.07266821,0.19209451
-5.53176588,0.71497348,0.15072747,0.00000000,0.40593455,0.12899635,0.07667574,0.20357795
-5.52576288,0.73917113,0.15402317,0.00000000,0.42442622,0.13382195,0.08052260,0.21452805
-5.51975988,0.76326744,0.15805211,0.00000000,0.44268945,0.13850474,0.08412785,0.22472131
-5.51375688,0.78643494,0.16260685,0.00000000,0.46023875,0.14289968,0.08741218,0.23394128
-5.50775388,0.80785895,0.16746911,0.00000000,0.47659288,0.14686604,0.09030034,0.24198520
-5.50175088,0.82676319,0.17241620,0.00000000,0.49128940,0.15027186,0.09272359,0.24867047
-5.49574787,0.84243405,0.17722743,0.00000000,0.50389880,0.15299812,0.09462192,0.25384054
-5.48974487,0.85424244,0.18169045,0.00000000,0.51403767,0.15494255,0.09594604,0.25737001
-5.48374187,0.86166267,0.18560721,0.00000000,0.52138022,0.15602268,0.09665901,0.25916877
-5.47773887,0.86428737,0.18879935,0.00000000,0.52566801,0.15617830,0.09673741,0.25918489
-5.47173587,0.86183823,0.19111300,0.00000000,0.52671726,0.15537304,0.09617208,0.25740618
-5.46573287,0.85417198,0.19242266,0.00000000,0.52442358,0.15359509,0.09496832,0.25386036
-5.45972986,0.84128166,0.19263411,0.00000000,0.51876391,0.15085704,0.09314558,0.24861379
-5.45372686,0.82329316,0.19168626,0.00000000,0.50979570,0.14719493,0.09073665,0.24176890
-5.44772386,0.80045727,0.18955191,0.00000000,0.49765329,0.14266638,0.08778647,0.23346039
-5.44172086,0.77313789,0.18623738,0.00000000,0.48254188,0.13734817,0.08435042,0.22385042
-5.43571786,0.74179683,0.18178104,0.00000000,0.46472919,0.13133320,0.08049245,0.21312301
-5.42971486,0.70697605,0.17625092,0.00000000,0.44453538,0.12472702,0.07628291,0.20147788
-5.42371186,0.66927827,0.16974142,0.00000000,0.42232170,0.11764414,0.07179629,0.18912412
-5.41770885,0.62934664,0.16236931,0.00000000,0.39847822,0.11020425,0.06710892,0.17627379
-5.41170585,0.58784451,0.15426933,0.00000000,0.37341141,0.10252851,0.06229682,0.16313590
-5.40570285,0.54543605,0.14558936,0.00000000,0.34753195,0.09473609,0.05743360,0.14991082
-5.39969985,0.50276847,0.13648565,0.00000000,0.32124323,0.08694096,0.05258871,0.13678548
-5.39369685,0.46045639,0.12711804,0.00000000,0.29493104,0.07924929,0.04782589,0.12392940
-5.38769385,0.41906897,0.11764556,0.00000000,0.26895477,0.07175721,0.04320198,0.11149167
-5.38169085,0.37911984,0.10822245,0.00000000,0.24364031,0.06454925,0.03876609,0.09959890
-5.37568784,0.34106022,0.09899477,0.00000000,0.21927484,0.05769731,0.03455911,0.08835426
-5.36968484,0.30527504,0.09009772,0.00000000,0.19610361,0.05126020,0.03061350,0.07783731
-5.36368184,0.27208191,0.08165354,0.00000000,0.17432851,0.04528368,0.02695345,0.06810486
-5.35767884,0.24173272,0.07377029,0.00000000,0.15410857,0.03980101,0.02359526,0.05919241
-5.35167584,0.21441741,0.06654113,0.00000000,0.13556192,0.03483386,0.02054796,0.05111628
-5.34567284,0.19026944,0.06004439,0.00000000,0.11876923,0.03039354,0.01781404,0.04387624
-5.33966983,0.16937261,0.05434400,0.00000000,0.10377821,0.02648239,0.01539037,0.03745837
-5.33366683,0.15176861,0.04949042,0.00000000,0.09060894,0.02309543,0.01326908,0.03183820
-5.32766383,0.13746495,0.04552186,0.00000000,0.07925982,0.02022192,0.01143853,0.02698388
-5.32166083,0.12644275,0.04246565,0.00000000,0.06971379,0.01784704,0.00988422,0.02285933
-5.31565783,0.11866423,0.04033970,0.00000000,0.06194465,0.01595337,0.00858963,0.01942731
-5.30965483,0.11407954,0.03915395,0.00000000,0.05592334,0.01452238,0.00753700,0.01665231
-5.30365183,0.11263272,0.03891168,0.00000000,0.05162388,0.01353571,0.00670800,0.01450325
-5.29764882,0.11426694,0.03961074,0.00000000,0.04902903,0.01297625,0.00608428,0.01295591
-5.29164582,0.11892874,0.04124448,0.00000000,0.04813549,0.01282918,0.00564797,0.01199528
-5.28564282,0.12657163,0.04380265,0.00000000,0.04895861,0.01308273,0.00538204,0.01161751
-5.27963982,0.13715902,0.04727196,0.00000000,0.05153660,0.01372885,0.00527057,0.01183180
-5.27363682,0.15066680,0.05163668,0.00000000,0.05593425,0.01476376,0.00529902,0.01266206
-5.26763382,0.16708561,0.05687901,0.00000000,0.06224615,0.01618840,0.00545440,0.01414835
-5.26163082,0.18642320,0.06297946,0.00000000,0.07059939,0.01800878,0.00572547,0.01634825
-5.25562781,0.20870691,0.06991730,0.00000000,0.08115569,0.02023628,0.00610285,0.01933794
-5.24962481,0.23398645,0.07767105,0.00000000,0.09411308,0.02288788,0.00657926,0.02321316
-5.24362181,0.26233702,0.08621901,0.00000000,0.10970681,0.02598645,0.00714971,0.02808990
-5.23761881,0.29386273,0.09554006,0.00000000,0.12820963,0.02956080,0.00781176,0.03410477
-5.23161581,0.32870026,0.10561445,0.00000000,0.14993122,0.03364590,0.00856580,0.04141505
-5.22561281,0.36702238,0.11642483,0.00000000,0.17521650,0.03828281,0.00941536,0.05019824
-5.21960980,0.40904116,0.12795722,0.00000000,0.20444286,0.04351866,0.01036751,0.06065100
-5.21360680,0.45501031,0.14020209,0.00000000,0.23801596,0.04940635,0.01143318,0.07298753
-5.20760380,0.50522632,0.15315527,0.00000000,0.27636385,0.05600412,0.01262757,0.08743696
-5.20160080,0.56002771,0.16681876,0.00000000,0.31992939,0.06337483,0.01397039,0.10424001
-5.19559780,0.61979194,0.18120114,0.00000000,0.36916066,0.07158492,0.01548617,0.12364445
-5.18959480,0.68492955,0.19631775,0.00000000,0.42449934,0.08070305,0.01720434,0.14589964
-5.18359180,0.75587498,0.21219027,0.00000000,0.48636692,0.09079834,0.01915930,0.17124977
-5.17758879,0.83307385,0.22884581,0.00000000,0.55514904,0.10193814,0.02139014,0.19992609
-5.17158579,0.91696668,0.24631549,0.00000000,0.63117782,0.11418553,0.02394032,0.23213806
-5.16558279,1.00796902,0.26463233,0.00000000,0.71471285,0.12759628,0.02685697,0.26806359
-5.15957979,1.10644833,0.28382868,0.00000000,0.80592112,0.14221559,0.03019007,0.30783856
-5.15357679,1.21269838,0.30393315,0.00000000,0.90485652,0.15807452,0.03399119,0.35154601
-5.14757379,1.32691183,0.32496720,0.00000000,1.01143983,0.17518632,0.03831216,0.39920528
-5.14157079,1.44915216,0.34694154,0.00000000,1.12543997,0.19354280,0.04320333,0.45076161
-5.13556778,1.57932632,0.36985247,0.00000000,1.24645759,0.21311077,0.04871169,0.50607668
-5.12956478,1.71715939,0.39367843,0.00000000,1.37391202,0.23382901,0.05487882,0.56492066
-5.12356178,1.86217295,0.41837694,0.00000000,1.50703258,0.25560562,0.06173866,0.62696630
-5.11755878,2.01366852,0.44388202,0.00000000,1.64485538,0.27831629,0.06931535,0.69178559
-5.11155578,2.17071754,0.47010246,0.00000000,1.78622626,0.30180338,0.07762099,0.75884958
-5.10555278,2.33215915,0.49692089,0.00000000,1.92981062,0.32587620,0.08665361,0.82753148
-5.09954977,2.49660650,0.52419384,0.00000000,2.07411052,0.35031239,0.09639537,0.89711369
-5.09354677,2.66246235,0.55175283,0.00000000,2.21748895,0.37486068,0.10681101,0.96679846
-5.08754377,2.82794381,0.57940644,0.00000000,2.35820111,0.39924486,0.11784685,1.03572241
-5.08154077,2.99111608,0.60694325,0.00000000,2.49443185,0.42316902,0.12943012,1.10297444
-5.07553777,3.14993400,0.63413567,0.00000000,2.62433826,0.44632385,0.14146900,1.16761666
-5.06953477,3.30229036,0.66074430,0.00000000,2.74609589,0.46839391,0.15385322,1.22870761
-5.06353177,3.44606904,0.68652274,0.00000000,2.85794695,0.48906550,0.16645528,1.28532702
-5.05752876,3.57920091,0.71122259,0.00000000,2.95824855,0.50803494,0.17913236,1.33660103
-5.05152576,3.69972026,0.73459840,0.00000000,3.04551888,0.52501684,0.19172878,1.38172699
-5.04552276,3.80581932,0.75641244,0.00000000,3.11847940,0.53975210,0.20407914,1.41999665
-5.03951976,3.89589861,0.77643893,0.00000000,3.17609114,0.55201525,0.21601183,1.45081683
-5.03351676,3.96861092,0.79446789,0.00000000,3.21758350,0.56162079,0.22735299,1.47372659
-5.02751376,4.02289721,0.81030824,0.00000000,3.24247420,0.56842837,0.23793071,1.48841014
-5.02151076,4.05801301,0.82379026,0.00000000,3.25057981,0.57234643,0.24757938,1.49470500
-5.01550775,4.07354437,0.83476752,0.00000000,3.24201615,0.57333432,0.25614394,1.49260507
-5.00950475,4.06941329,0.84311818,0.00000000,3.21718918,0.57140280,0.26348407,1.48225844
-5.00350175,4.04587249,0.84874592,0.00000000,3.17677678,0.56661286,0.26947794,1.46396037
-4.99749875,4.00349065,0.85158058,0.00000000,3.12170259,0.55907307,0.27402561,1.43814163
-4.99149575,3.94312903,0.85157868,0.00000000,3.05310362,0.54893566,0.27705169,1.40535310
-4.98549275,3.86591114,0.84872394,0.00000000,2.97229313,0.53639136,0.27850753,1.36624725
-4.97948974,3.77318720,0.84302792,0.00000000,2.88072089,0.52166360,0.27837247,1.32155751
-4.97348674,3.66649531,0.83453084,0.00000000,2.77993261,0.50500203,0.27665439,1.27207661
-4.96748374,3.54752108,0.82330253,0.00000000,2.67153046,0.48667588,0.27338946,1.21863465
-4.96148074,3.41805759,0.80944362,0.00000000,2.55713612,0.46696737,0.26864105,1.16207801
-4.95547774,3.27996702,0.79308668,0.00000000,2.43835776,0.44616540,0.26249795,1.10324975
-4.94947474,3.13514516,0.77439724,0.00000000,2.31676179,0.42455973,0.25507186,1.04297212
-4.94347174,2.98548966,0.75357456,0.00000000,2.19384987,0.40243580,0.24649443,0.98203174
-4.93746873,2.83287245,0.73085181,0.00000000,2.07104131,0.38007033,0.23691370,0.92116751
-4.93146573,2.67911632,0.70649557,0.00000000,1.94966062,0.35772762,0.22649031,0.86106151
-4.92546273,2.52597571,0.68080431,0.00000000,1.83092953,0.33565666,0.21539349,0.80233259
-4.91945973,2.37512106,0.65410588,0.00000000,1.71596287,0.31408892,0.20379693,0.74553253
-4.91345673,2.22812618,0.62675372,0.00000000,1.60576726,0.29323671,0.19187479,0.69114440
-4.90745373,2.08645800,0.59912187,0.00000000,1.50124161,0.27329210,0.17979780,0.63958260
-4.90145073,1.95146804,0.57159876,0.00000000,1.40317863,0.25442618,0.16772971,0.59119425
-4.89544772,1.82438490,0.54457996,0.00000000,1.31226643,0.23678857,0.15582402,0.54626143
-4.88944472,1.70630733,0.51845996,0.00000000,1.22908953,0.22050718,0.14422125,0.50500395
-4.88344172,1.59819750,0.49362342,0.00000000,1.15412906,0.20568795,0.13304654,0.46758214
-4.87743872,1.50087445,0.47043599,0.00000000,1.08776168,0.19241472,0.12240793,0.43409974
-4.87143572,1.41500751,0.44923524,0.00000000,1.03025759,0.18074913,0.11239501,0.40460644
-4.86543272,1.34111012,0.43032193,0.00000000,0.98177755,0.17073045,0.10307825,0.37910021
-4.85942971,1.27953410,0.41395199,0.00000000,0.94236961,0.16237554,0.09450866,0.35752935
-4.85342671,1.23046507,0.40032967,0.00000000,0.91196601,0.15567891,0.08671812,0.33979448
-4.84742371,1.19391919,0.38960190,0.00000000,0.89038072,0.15061284,0.07972000,0.32575043
-4.84142071,1.16974183,0.38185435,0.00000000,0.87730857,0.14712785,0.07351024,0.31520844
-4.83541771,1.15760854,0.37710919,0.00000000,0.87232613,0.14515332,0.06806881,0.30793864
-4.82941471,1.15702857,0.37532463,0.00000000,0.87489520,0.14459844,0.06336139,0.30367313
-4.82341171,1.16735128,0.37639633,0.00000000,0.88436892,0.14535363,0.05934132,0.30210969
-4.81740870,1.18777539,0.38016052,0.00000000,0.90000091,0.14729217,0.05595173,0.30291634
-4.81140570,1.21736108,0.38639869,0.00000000,0.92095726,0.15027231,0.05312775,0.30573657
-4.80540270,1.25504484,0.39484368,0.00000000,0.94633124,0.15413969,0.05079880,0.31019543
-4.79939970,1.29965666,0.40518686,0.00000000,0.97516043,0.15873006,0.04889087,0.31590630
-4.79339670,1.34993919,0.41708621,0.00000000,1.00644556,0.16387224,0.04732871,0.32247812
-4.78739370,1.40456858,0.43017481,0.00000000,1.03917077,0.16939125,0.04603792,0.32952301
-4.78139070,1.46217636,0.44406968,0.00000000,1.07232423,0.17511152,0.04494689,0.33666394
-4.77538769,1.52137191,0.45838047,0.00000000,1.10491872,0.18086013,0.04398850,0.34354231
-4.76938469,1.58076510,0.47271789,0.00000000,1.13601134,0.18646987,0.04310157,0.34982507
-4.76338169,1.63898860,0.48670162,0.00000000,1.16472162,0.19178220,0.04223208,0.35521119
-4.75737869,1.69471955,0.49996750,0.00000000,1.19024772,0.19664996,0.04133400,0.35943724
-4.75137569,1.74670014,0.51217395,0.00000000,1.21187994,0.20093970,0.04036991,0.36228190
-4.74537269,1.79375689,0.52300746,0.00000000,1.22901164,0.20453371,0.03931124,0.36356926
-4.73936968,1.83481847,0.53218723,0.00000000,1.24114698,0.20733163,0.03813824,0.36317078
-4.73336668,1.86893163,0.53946889,0.00000000,1.24790574,0.20925168,0.03683969,0.36100596
-4.72736368,1.89527535,0.54464734,0.00000000,1.24902522,0.21023139,0.03541227,0.35704162
-4.72136068,1.91317284,0.54755884,0.00000000,1.24435938,0.21022801,0.03385985,0.35129006
-4.71535768,1.92210128,0.54808233,0.00000000,1.23387547,0.20921852,0.03219250,0.34380598
-4.70935468,1.92169917,0.54614004,0.00000000,1.21764864,0.20719917,0.03042543,0.33468259
-4.70335168,1.91177114,0.54169752,0.00000000,1.19585471,0.20418487,0.02857784,0.32404689
-4.69734867,1.89228993,0.53476304,0.00000000,1.16876159,0.20020807,0.02667177,0.31205445
-4.69134567,1.86339552,0.52538648,0.00000000,1.13671969,0.19531757,0.02473094,0.29888393
-4.68534267,1.82539126,0.51365759,0.00000000,1.10015156,0.18957699,0.02277970,0.28473141
-4.67933967,1.77873691,0.49970378,0.00000000,1.05954127,0.18306308,0.02084204,0.26980497
-4.67333667,1.72403858,0.48368732,0.00000000,1.01542353,0.17586391,0.01894076,0.25431950
-4.66733367,1.66203584,0.46580204,0.00000000,0.96837300,0.16807694,0.01709679,0.23849193
-4.66133067,1.59358595,0.44626949,0.00000000,0.91899371,0.15980702,0.01532867,0.22253715
-4.65532766,1.51964584,0.42533467,0.00000000,0.86790906,0.15116435,0.01365215,0.20666452
-4.64932466,1.44125202,0.40326126,0.00000000,0.81575221,0.14226249,0.01208005,0.19107512
-4.64332166,1.35949913,0.38032668,0.00000000,0.76315717,0.13321643,0.01062218,0.17595975
-4.63731866,1.27551773,0.35681674,0.00000000,0.71075058,0.12414065,0.00928541,0.16149762
-4.63131566,1.19045191,0.33302039,0.00000000,0.65914428,0.11514750,0.00807389,0.14785572
-4.62531266,1.10543748,0.30922440,0.00000000,0.60892874,0.10634553,0.00698932,0.13518879
-4.61930965,1.02158138,0.28570831,0.00000000,0.56066736,0.09783819,0.00603125,0.12363973
-4.61330665,0.93994284,0.26273972,0.00000000,0.51489164,0.08972261,0.00519750,0.11334036
-4.60730365,0.86151684,0.24057007,0.00000000,0.47209728,0.08208864,0.00448452,0.10441245
-4.60130065,0.78722019,0.21943106,0.00000000,0.43274107,0.07501814,0.00388779,0.09696873
-4.59529765,0.71788039,0.19953168,0.00000000,0.39723850,0.06858438,0.00340213,0.09111389
-4.58929465,0.65422750,0.18105607,0.00000000,0.36596204,0.06285172,0.00302205,0.08694528
-4.58329165,0.59688861,0.16416210,0.00000000,0.33923988,0.05787536,0.00274199,0.08455333
-4.57728864,0.54638511,0.14898066,0.00000000,0.31735496,0.05370121,0.00255654,0.08402137
-4.57128564,0.50313199,0.13561573,0.00000000,0.30054420,0.05036591,0.00246056,0.08542499
-4.56528264,0.46743916,0.12414502,0.00000000,0.28899772,0.04789677,0.00244929,0.08883077
-4.55927964,0.43951418,0.11462111,0.00000000,0.28285797,0.04631179,0.00251836,0.09429433
-4.55327664,0.41946596,0.10707314,0.00000000,0.28221864,0.04561963,0.00266374,0.10185787
-4.54727364,0.40730928,0.10150877,0.00000000,0.28712349,0.04581956,0.00288172,0.11154715
-4.54127064,0.40296963,0.09791641,0.00000000,0.29756499,0.04690132,0.00316880,0.12336818
-4.53526763,0.40628843,0.09626768,0.00000000,0.31348306,0.04884501,0.00352152,0.13730369
-4.52926463,0.41702833,0.09651992,0.00000000,0.33476409,0.05162099,0.00393636,0.15330967
-4.52326163,0.43487892,0.09861890,0.00000000,0.36124048,0.05518975,0.00440963,0.17131220
-4.51725863,0.45946278,0.10250154,0.00000000,0.39269103,0.05950197,0.00493727,0.19120492
-4.51125563,0.49034216,0.10809862,0.00000000,0.42884260,0.06449868,0.00551483,0.21284723
-4.50525263,0.52702658,0.11533767,0.00000000,0.46937318,0.07011164,0.00613733,0.23606373
-4.49924962,0.56898146,0.12414573,0.00000000,0.51391675,0.07626400,0.00679926,0.26064486
-4.49324662,0.61563806,0.13445218,0.00000000,0.56206997,0.08287125,0.00749460,0.28634902
-4.48724362,0.66640459,0.14619149,0.00000000,0.61340070,0.08984252,0.00821682,0.31290626
-4.48124062,0.72067863,0.15930570,0.00000000,0.66745838,0.09708216,0.00895902,0.34002345
-4.47523762,0.77786042,0.17374680,0.00000000,0.72378558,0.10449169,0.00971403,0.36739084
-4.46923462,0.83736662,0.18947849,0.00000000,0.78193065,0.11197194,0.01047461,0.39468983
-4.46323162,0.89864401,0.20647749,0.00000000,0.84146043,0.11942541,0.01123360,0.42160162
-4.45722861,0.96118235,0.22473400,0.00000000,0.90197253,0.12675869,0.01198412,0.44781625
-4.45122561,1.02452552,0.24425118,0.00000000,0.96310613,0.13388479,0.01271981,0.47304177
-4.44522261,1.08828020,0.26504358,0.00000000,1.02455054,0.14072541,0.01343495,0.49701287
-4.43921961,1.15212124,0.28713423,0.00000000,1.08605064,0.14721278,0.01412465,0.51949851
-4.43321661,1.21579291,0.31055051,0.00000000,1.14740856,0.15329115,0.01478495,0.54030817
-4.42721361,1.27910579,0.33531863,0.00000000,1.20848104,0.15891777,0.01541289,0.55929620
-4.42121061,1.34192882,0.36145695,0.00000000,1.26917230,0.16406319,0.01600649,0.57636406
-4.41520760,1.40417673,0.38896833,0.00000000,1.32942253,0.16871099,0.01656471,0.59146025
-4.40920460,1.46579331,0.41783175,0.00000000,1.38919224,0.17285685,0.01708733,0.60457779
-4.40320160,1.52673112,0.44799370,0.00000000,1.44844351,0.17650697,0.01757479,0.61574958
-4.39719860,1.58692908,0.47935971,0.00000000,1.50711895,0.17967605,0.01802794,0.62504175
-4.39119560,1.64628894,0.51178672,0.00000000,1.56511988,0.18238476,0.01844784,0.63254535
-4.38519260,1.70465257,0.54507675,0.00000000,1.62228513,0.18465713,0.01883546,0.63836719
-4.37918959,1.76178148,0.57897245,0.00000000,1.67837219,0.18651766,0.01919144,0.64262007
-4.37318659,1.81734042,0.61315514,0.00000000,1.73304218,0.18798876,0.01951589,0.64541327
-4.36718359,1.87088641,0.64724558,0.00000000,1.78585011,0.18908827,0.01980814,0.64684392
-4.36118059,1.92186454,0.68080802,0.00000000,1.83624167,0.18982761,0.02006663,0.64698971
-4.35517759,1.96961138,0.71335738,0.00000000,1.88355721,0.19021040,0.02028885,0.64590357
-4.34917459,2.01336635,0.74436971,0.00000000,1.92704351,0.19023185,0.02047132,0.64361056
-4.34317159,2.05229105,0.77329562,0.00000000,1.96587295,0.18987877,0.02060971,0.64010728
-4.33716858,2.08549584,0.79957617,0.00000000,1.99916966,0.18913044,0.02069896,0.63536378
-4.33116558,2.11207246,0.82266065,0.00000000,2.02604153,0.18796007,0.02073354,0.62932783
-4.32516258,2.13113135,0.84202554,0.00000000,2.04561637,0.18633689,0.02070773,0.62193125
-4.31915958,2.14184144,0.85719357,0.00000000,2.05708053,0.18422863,0.02061592,0.61309797
-4.31315658,2.14347041,0.86775219,0.00000000,2.05971789,0.18160437,0.02045299,0.60275304
-4.30715358,2.13542323,0.87337032,0.00000000,2.05294690,0.17843738,0.02021460,0.59083229
