energy_ev,total_up,Ga_p_up,Ga_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.67583792,1.35026461,0.02636474,0.00000000,1.13843147,0.67355729,0.87338304,0.00000000
-5.66983492,1.25984331,0.02408920,0.00000000,1.04381376,0.62988086,0.81320271,0.00000000
-5.66383192,1.17759903,0.02199359,0.00000000,0.95672858,0.59035017,0.75839622,0.00000000
-5.65782891,1.10308453,0.02006877,0.00000000,0.87714385,0.55463509,0.70867360,0.00000000
-5.65182591,1.03582624,0.01830559,0.00000000,0.80495728,0.52240597,0.66373023,0.00000000
-5.64582291,0.97535008,0.01669522,0.00000000,0.74001577,0.49334609,0.62326251,0.00000000
-5.63981991,0.92120480,0.01522935,0.00000000,0.68213410,0.46716273,0.58698189,0.00000000
-5.63381691,0.87298189,0.01390052,0.00000000,0.63111226,0.44359627,0.55462689,0.00000000
-5.62781391,0.83033131,0.01270229,0.00000000,0.58675083,0.42242723,0.52597252,0.00000000
-5.62181091,0.79297280,0.01162943,0.00000000,0.54886395,0.40348083,0.50083688,0.00000000
-5.61580790,0.76070223,0.01067814,0.00000000,0.51728947,0.38662930,0.47908487,0.00000000
-5.60980490,0.73339340,0.00984612,0.00000000,0.49189626,0.37179167,0.46062893,0.00000000
-5.60380190,0.71099512,0.00913281,0.00000000,0.47258857,0.35893142,0.44542695,0.00000000
-5.59779890,0.69352433,0.00853943,0.00000000,0.45930753,0.34805209,0.43347767,0.00000000
-5.59179590,0.68105579,0.00806910,0.00000000,0.45203014,0.33919129,0.42481391,0.00000000
-5.58579290,0.67370903,0.00772694,0.00000000,0.45076598,0.33241341,0.41949406,0.00000000
-5.57978989,0.67163348,0.00752010,0.00000000,0.45555199,0.32780154,0.41759241,0.00000000
-5.57378689,0.67499262,0.00745780,0.00000000,0.46644587,0.32544895,0.41918883,0.00000000
-5.56778389,0.68394805,0.00755128,0.00000000,0.48351850,0.32545061,0.42435838,0.00000000
-5.56178089,0.69864425,0.00781375,0.00000000,0.50684562,0.32789524,0.43316125,0.00000000
-5.55577789,0.71919469,0.00826025,0.00000000,0.53649942,0.33285800,0.44563375,0.00000000
-5.54977489,0.74566985,0.00890745,0.00000000,0.57254001,0.34039427,0.46178042,0.00000000
-5.54377189,0.77808751,0.00977336,0.00000000,0.61500725,0.35053466,0.48156779,0.00000000
-5.53776888,0.81640547,0.01087694,0.00000000,0.66391280,0.36328123,0.50491975,0.00000000
-5.53176588,0.86051666,0.01223760,0.00000000,0.71923257,0.37860508,0.53171480,0.00000000
-5.52576288,0.91024653,0.01387466,0.00000000,0.78089945,0.39644501,0.56178494,0.00000000
-5.51975988,0.96535229,0.01580656,0.00000000,0.84879622,0.41670728,0.59491611,0.00000000
-5.51375688,1.02552360,0.01805011,0.00000000,0.92274846,0.43926615,0.63084995,0.00000000
-5.50775388,1.09038431,0.02061957,0.00000000,1.00251738,0.46396494,0.66928661,0.00000000
-5.50175088,1.15949460,0.02352563,0.00000000,1.08779253,0.49061744,0.70988821,0.00000000
-5.49574787,1.23235319,0.02677442,0.00000000,1.17818424,0.51900942,0.75228268,0.00000000
-5.48974487,1.30839929,0.03036642,0.00000000,1.27321615,0.54889999,0.79606777,0.00000000
-5.48374187,1.38701405,0.03429547,0.00000000,1.37231788,0.58002280,0.84081482,0.00000000
-5.47773887,1.46752148,0.03854785,0.00000000,1.47481839,0.61208698,0.88607239,0.00000000
-5.47173587,1.54918912,0.04310144,0.00000000,1.57994051,0.64477792,0.93136948,0.00000000
-5.46573287,1.63122876,0.04792514,0.00000000,1.68679739,0.67775797,0.97621854,0.00000000
-5.45972986,1.71279760,0.05297853,0.00000000,1.79439161,0.71066725,1.02011843,0.00000000
-5.45372686,1.79300077,0.05821184,0.00000000,1.90161770,0.74312498,1.06255743,0.00000000
-5.44772386,1.87089556,0.06356620,0.00000000,2.00726893,0.77473137,1.10301670,0.00000000
-5.44172086,1.94549838,0.06897437,0.00000000,2.11004887,0.80507064,1.14097447,0.00000000
-5.43571786,2.01579468,0.07436177,0.00000000,2.20858837,0.83371516,1.17591124,0.00000000
-5.42971486,2.08075260,0.07964799,0.00000000,2.30146796,0.86023115,1.20731618,0.00000000
-5.42371186,2.13934028,0.08474855,0.00000000,2.38724569,0.88418582,1.23469501,0.00000000
-5.41770885,2.19054698,0.08957707,0.00000000,2.46448991,0.90515609,1.25757924,0.00000000
-5.41170585,2.23340747,0.09404767,0.00000000,2.53181608,0.92273874,1.27553679,0.00000000
-5.40570285,2.26702902,0.09807749,0.00000000,2.58792653,0.93656155,1.28818361,0.00000000
-5.39969985,2.29062015,0.10158930,0.00000000,2.63165162,0.94629529,1.29519611,0.00000000
-5.39369685,2.30351974,0.10451413,0.00000000,2.66199051,0.95166586,1.29632362,0.00000000
-5.38769385,2.30522521,0.10679364,0.00000000,2.67814973,0.95246606,1.29140051,0.00000000
-5.38169085,2.29541825,0.10838229,0.00000000,2.67957759,0.94856644,1.28035713,0.00000000
-5.37568784,2.27398664,0.10924917,0.00000000,2.66599262,0.93992454,1.26322902,0.00000000
-5.36968484,2.24104084,0.10937930,0.00000000,2.63740445,0.92659197,1.24016360,0.00000000
-5.36368184,2.19692411,0.10877453,0.00000000,2.59412572,0.90871885,1.21142396,0.00000000
-5.35767884,2.14221547,0.10745376,0.00000000,2.53677436,0.88655528,1.17738924,0.00000000
-5.35167584,2.07772489,0.10545272,0.00000000,2.46626554,0.86044960,1.13855128,0.00000000
-5.34567284,2.00448068,0.10282308,0.00000000,2.38379375,0.83084333,1.09550763,0.00000000
-5.33966983,1.92370937,0.09963114,0.00000000,2.29080529,0.79826297,1.04895084,0.00000000
-5.33366683,1.83680879,0.09595605,0.00000000,2.18896250,0.76330894,0.99965455,0.00000000
-5.32766383,1.74531539,0.09188757,0.00000000,2.08010110,0.72664197,0.94845658,0.00000000
-5.32166083,1.65086710,0.08752375,0.00000000,1.96618245,0.68896753,0.89623992,0.00000000
-5.31565783,1.55516313,0.08296822,0.00000000,1.84924274,0.65101892,0.84391204,0.00000000
-5.30965483,1.45992242,0.07832762,0.00000000,1.73134115,0.61353946,0.79238344,0.00000000
-5.30365183,1.36684209,0.07370890,0.00000000,1.61450889,0.57726477,0.74254617,0.00000000
-5.29764882,1.27755757,0.06921692,0.00000000,1.50070119,0.54290525,0.69525291,0.00000000
-5.29164582,1.19360550,0.06495206,0.00000000,1.39175350,0.51112982,0.65129748,0.00000000
-5.28564282,1.11639054,0.06100831,0.00000000,1.28934344,0.48255089,0.61139710,0.00000000
-5.27963982,1.04715690,0.05747146,0.00000000,1.19495921,0.45771128,0.57617701,0.00000000
-5.27363682,0.98696511,0.05441774,0.00000000,1.10987504,0.43707311,0.54615768,0.00000000
-5.26763382,0.93667424,0.05191275,0.00000000,1.03513380,0.42100894,0.52174487,0.00000000
-5.26163082,0.89692963,0.05001070,0.00000000,0.97153662,0.40979512,0.50322255,0.00000000
-5.25562781,0.86815598,0.04875386,0.00000000,0.91963899,0.40360748,0.49074879,0.00000000
-5.24962481,0.85055540,0.04817241,0.00000000,0.87975274,0.40251917,0.48435449,0.00000000
-5.24362181,0.84411001,0.04828429,0.00000000,0.85195305,0.40650055,0.48394478,0.00000000
-5.23761881,0.84858868,0.04909543,0.00000000,0.83608963,0.41542112,0.48930302,0.00000000
-5.23161581,0.86355725,0.05059990,0.00000000,0.83180128,0.42905321,0.50009726,0.00000000
-5.22561281,0.88839188,0.05278031,0.00000000,0.83853290,0.44707744,0.51588869,0.00000000
-5.21960980,0.92229504,0.05560820,0.00000000,0.85555435,0.46908957,0.53614229,0.00000000
-5.21360680,0.96431375,0.05904451,0.00000000,0.88198051,0.49460899,0.56023906,0.00000000
-5.20760380,1.01335972,0.06304011,0.00000000,0.91679216,0.52308831,0.58748996,0.00000000
-5.20160080,1.06823114,0.06753637,0.00000000,0.95885726,0.55392417,0.61715097,0.00000000
-5.19559780,1.12763580,0.07246586,0.00000000,1.00695253,0.58646914,0.64843933,0.00000000
-5.18959480,1.19021527,0.07775307,0.00000000,1.05978509,0.62004427,0.68055039,0.00000000
-5.18359180,1.25457001,0.08331531,0.00000000,1.11601425,0.65395248,0.71267493,0.00000000
-5.17758879,1.31928496,0.08906374,0.00000000,1.17427328,0.68749222,0.74401646,0.00000000
-5.17158579,1.38295531,0.09490450,0.00000000,1.23319121,0.71997140,0.77380818,0.00000000
-5.16558279,1.44421226,0.10074014,0.00000000,1.29141458,0.75072115,0.80132914,0.00000000
-5.15957979,1.50174807,0.10647107,0.00000000,1.34762904,0.77910919,0.82591930,0.00000000
-5.15357679,1.55434026,0.11199736,0.00000000,1.40058059,0.80455258,0.84699299,0.00000000
-5.14757379,1.60087420,0.11722050,0.00000000,1.44909629,0.82652928,0.86405038,0.00000000
-5.14157079,1.64036385,0.12204548,0.00000000,1.49210401,0.84458861,0.87668688,0.00000000
-5.13556778,1.67196994,0.12638280,0.00000000,1.52865101,0.85836000,0.88459993,0.00000000
-5.12956478,1.69501536,0.13015058,0.00000000,1.55792071,0.86756000,0.88759326,0.00000000
-5.12356178,1.70899716,0.13327660,0.00000000,1.57924735,0.87199728,0.88557835,0.00000000
-5.11755878,1.71359488,0.13570023,0.00000000,1.59212806,0.87157555,0.87857335,0.00000000
-5.11155578,1.70867504,0.13737422,0.00000000,1.59623180,0.86629426,0.86669923,0.00000000
-5.10555278,1.69429142,0.13826613,0.00000000,1.59140488,0.85624712,0.85017374,0.00000000
-5.09954977,1.67068133,0.13835949,0.00000000,1.57767268,0.84161853,0.82930309,0.00000000
-5.09354677,1.63825767,0.13765458,0.00000000,1.55523745,0.82267790,0.80447190,0.00000000
-5.08754377,1.59759711,0.13616872,0.00000000,1.52447187,0.79977219,0.77613168,0.00000000
-5.08154077,1.54942465,0.13393612,0.00000000,1.48590869,0.77331678,0.74478824,0.00000000
-5.07553777,1.49459493,0.13100719,0.00000000,1.44022645,0.74378498,0.71098850,0.00000000
-5.06953477,1.43407074,0.12744743,0.00000000,1.38823159,0.71169643,0.67530687,0.00000000
-5.06353177,1.36889936,0.12333581,0.00000000,1.33083757,0.67760472,0.63833187,0.00000000
-5.05752876,1.30018736,0.11876272,0.00000000,1.26904132,0.64208457,0.60065302,0.00000000
-5.05152576,1.22907445,0.11382764,0.00000000,1.20389798,0.60571884,0.56284848,0.00000000
-5.04552276,1.15670713,0.10863646,0.00000000,1.13649446,0.56908571,0.52547355,0.00000000
-5.03951976,1.08421280,0.10329858,0.00000000,1.06792269,0.53274632,0.48905034,0.00000000
-5.03351676,1.01267504,0.09792402,0.00000000,0.99925341,0.49723322,0.45405855,0.00000000
-5.02751376,0.94311054,0.09262044,0.00000000,0.93151112,0.46303969,0.42092772,0.00000000
-5.02151076,0.87644837,0.08749025,0.00000000,0.86565103,0.43061034,0.39003079,0.00000000
-5.01550775,0.81351195,0.08262795,0.00000000,0.80253866,0.40033302,0.36167900,0.00000000
-5.00950475,0.75500414,0.07811770,0.00000000,0.74293239,0.37253234,0.33611834,0.00000000
-5.00350175,0.70149572,0.07403124,0.00000000,0.68746971,0.34746464,0.31352723,0.00000000
-4.99749875,0.65341745,0.07042620,0.00000000,0.63665705,0.32531476,0.29401564,0.00000000
-4.99149575,0.61105574,0.06734484,0.00000000,0.59086370,0.30619444,0.27762548,0.00000000
-4.98549275,0.57455202,0.06481328,0.00000000,0.55031952,0.29014245,0.26433223,0.00000000
-4.97948974,0.54390561,0.06284118,0.00000000,0.51511659,0.27712633,0.25404781,0.00000000
-4.97348674,0.51897997,0.06142193,0.00000000,0.48521429,0.26704573,0.24662457,0.00000000
-4.96748374,0.49951213,0.06053328,0.00000000,0.46044788,0.25973728,0.24186036,0.00000000
-4.96148074,0.48512481,0.06013846,0.00000000,0.44053983,0.25498076,0.23950461,0.00000000
-4.95547774,0.47534114,0.06018766,0.00000000,0.42511373,0.25250655,0.23926536,0.00000000
-4.94947474,0.46960134,0.06061990,0.00000000,0.41371008,0.25200410,0.24081703,0.00000000
-4.94347174,0.46728098,0.06136517,0.00000000,0.40580369,0.25313122,0.24380888,0.00000000
-4.93746873,0.46771039,0.06234684,0.00000000,0.40082188,0.25552405,0.24787403,0.00000000
-4.93146573,0.47019459,0.06348420,0.00000000,0.39816321,0.25880731,0.25263866,0.00000000
-4.92546273,0.47403333,0.06469510,0.00000000,0.39721601,0.26260470,0.25773145,0.00000000
-4.91945973,0.47854056,0.06589861,0.00000000,0.39737628,0.26654916,0.26279275,0.00000000
-4.91345673,0.48306298,0.06701757,0.00000000,0.39806456,0.27029253,0.26748340,0.00000000
-4.90745373,0.48699692,0.06798100,0.00000000,0.39874115,0.27351464,0.27149289,0.00000000
-4.90145073,0.48980336,0.06872632,0.00000000,0.39891943,0.27593123,0.27454656,0.00000000
-4.89544772,0.49102040,0.06920121,0.00000000,0.39817696,0.27730071,0.27641168,0.00000000
-4.88944472,0.49027305,0.06936515,0.00000000,0.39616402,0.27742948,0.27690215,0.00000000
-4.88344172,0.48728005,0.06919060,0.00000000,0.39260945,0.27617557,0.27588172,0.00000000
-4.87743872,0.48185744,0.06866369,0.00000000,0.38732385,0.27345066,0.27326556,0.00000000
-4.87143572,0.47391910,0.06778455,0.00000000,0.38019996,0.26922035,0.26902015,0.00000000
-4.86543272,0.46347411,0.06656712,0.00000000,0.37121042,0.26350273,0.26316165,0.00000000
-4.85942971,0.45062133,0.06503861,0.00000000,0.36040322,0.25636537,0.25575265,0.00000000
-4.85342671,0.43554137,0.06323858,0.00000000,0.34789492,0.24792089,0.24689755,0.00000000
-4.84742371,0.41848639,0.06121761,0.00000000,0.33386216,0.23832131,0.23673690,0.00000000
-4.84142071,0.39976826,0.05903577,0.00000000,0.31853179,0.22775145,0.22544075,0.00000000
-4.83541771,0.37974547,0.05676080,0.00000000,0.30217005,0.21642161,0.21320148,0.00000000
-4.82941471,0.35880940,0.05446614,0.00000000,0.28507127,0.20455997,0.20022627,0.00000000
-4.82341171,0.33737050,0.05222887,0.00000000,0.26754652,0.19240474,0.18672974,0.00000000
-4.81740870,0.31584473,0.05012757,0.00000000,0.24991253,0.18019671,0.17292675,0.00000000
-4.81140570,0.29464083,0.04824024,0.00000000,0.23248140,0.16817199,0.15902587,0.00000000
-4.80540270,0.27414875,0.04664220,0.00000000,0.21555120,0.15655559,0.14522363,0.00000000
-4.79939970,0.25472951,0.04540417,0.00000000,0.19939781,0.14555568,0.13169968,0.00000000
-4.79339670,0.23670662,0.04459040,0.00000000,0.18426817,0.13535887,0.11861304,0.00000000
-4.78739370,0.22035935,0.04425702,0.00000000,0.17037487,0.12612633,0.10609947,0.00000000
-4.78139070,0.20591777,0.04445051,0.00000000,0.15789225,0.11799114,0.09426988,0.00000000
-4.77538769,0.19355953,0.04520649,0.00000000,0.14695400,0.11105647,0.08320986,0.00000000
-4.76938469,0.18340839,0.04654861,0.00000000,0.13765196,0.10539484,0.07298011,0.00000000
-4.76338169,0.17553433,0.04848785,0.00000000,0.13003625,0.10104829,0.06361771,0.00000000
-4.75737869,0.16995515,0.05102198,0.00000000,0.12411651,0.09802940,0.05513804,0.00000000
-4.75137569,0.16663940,0.05413547,0.00000000,0.11986399,0.09632309,0.04753720,0.00000000
-4.74537269,0.16551055,0.05779968,0.00000000,0.11721461,0.09588918,0.04079486,0.00000000
-4.73936968,0.16645218,0.06197352,0.00000000,0.11607259,0.09666556,0.03487716,0.00000000
-4.73336668,0.16931419,0.06660446,0.00000000,0.11631476,0.09857198,0.02973980,0.00000000
-4.72736368,0.17391985,0.07163007,0.00000000,0.11779523,0.10151433,0.02533098,0.00000000
-4.72136068,0.18007356,0.07697994,0.00000000,0.12035052,0.10538941,0.02159416,0.00000000
-4.71535768,0.18756926,0.08257813,0.00000000,0.12380496,0.11009007,0.01847065,0.00000000
-4.70935468,0.19619931,0.08834597,0.00000000,0.12797623,0.11551069,0.01590184,0.00000000
-4.70335168,0.20576370,0.09420524,0.00000000,0.13268110,0.12155283,0.01383110,0.00000000
-4.69734867,0.21607940,0.10008167,0.00000000,0.13774110,0.12813095,0.01220539,0.00000000
-4.69134567,0.22698956,0.10590856,0.00000000,0.14298813,0.13517807,0.01097646,0.00000000
-4.68534267,0.23837237,0.11163051,0.00000000,0.14826982,0.14265115,0.01010175,0.00000000
-4.67933967,0.25014923,0.11720699,0.00000000,0.15345457,0.15053606,0.00954500,0.00000000
-4.67333667,0.26229185,0.12261564,0.00000000,0.15843595,0.15885178,0.00927650,0.00000000
-4.66733367,0.27482801,0.12785520,0.00000000,0.16313661,0.16765370,0.00927320,0.00000000
-4.66133067,0.28784556,0.13294772,0.00000000,0.16751120,0.17703581,0.00951840,0.00000000
-4.65532766,0.30149432,0.13794007,0.00000000,0.17154846,0.18713140,0.01000142,0.00000000
-4.64932466,0.31598565,0.14290448,0.00000000,0.17527211,0.19811222,0.01071696,0.00000000
-4.64332166,0.33158939,0.14793810,0.00000000,0.17874062,0.21018591,0.01166430,0.00000000
-4.63731866,0.34862805,0.15316137,0.00000000,0.18204583,0.22359156,0.01284640,0.00000000
-4.63131566,0.36746821,0.15871536,0.00000000,0.18531014,0.23859337,0.01426889,0.00000000
-4.62531266,0.38850929,0.16475793,0.00000000,0.18868273,0.25547257,0.01593885,0.00000000
-4.61930965,0.41216969,0.17145889,0.00000000,0.19233447,0.27451758,0.01786367,0.00000000
-4.61330665,0.43887091,0.17899425,0.00000000,0.19645204,0.29601283,0.02004978,0.00000000
-4.60730365,0.46901994,0.18753975,0.00000000,0.20123112,0.32022643,0.02250141,0.00000000
-4.60130065,0.50299056,0.19726387,0.00000000,0.20686915,0.34739713,0.02521938,0.00000000
-4.59529765,0.54110432,0.20832070,0.00000000,0.21355775,0.37772120,0.02820000,0.00000000
-4.58929465,0.58361180,0.22084275,0.00000000,0.22147507,0.41133952,0.03143406,0.00000000
-4.58329165,0.63067518,0.23493414,0.00000000,0.23077850,0.44832570,0.03490607,0.00000000
-4.57728864,0.68235264,0.25066453,0.00000000,0.24159784,0.48867563,0.03859366,0.00000000
-4.57128564,0.73858569,0.26806380,0.00000000,0.25402932,0.53229905,0.04246728,0.00000000
-4.56528264,0.79918979,0.28711808,0.00000000,0.26813059,0.57901375,0.04649020,0.00000000
-4.55927964,0.86384909,0.30776706,0.00000000,0.28391696,0.62854256,0.05061880,0.00000000
-4.55327664,0.93211556,0.32990280,0.00000000,0.30135899,0.68051370,0.05480323,0.00000000
-4.54727364,1.00341274,0.35337024,0.00000000,0.32038143,0.73446439,0.05898837,0.00000000
-4.54127064,1.07704425,0.37796929,0.00000000,0.34086373,0.78984798,0.06311504,0.00000000
-4.53526763,1.15220674,0.40345845,0.00000000,0.36264184,0.84604418,0.06712159,0.00000000
-4.52926463,1.22800699,0.42955989,0.00000000,0.38551138,0.90237236,0.07094550,0.00000000
-4.52326163,1.30348253,0.45596585,0.00000000,0.40923203,0.95810726,0.07452528,0.00000000
-4.51725863,1.37762499,0.48234590,0.00000000,0.43353283,1.01249668,0.07780234,0.00000000
-4.51125563,1.44940544,0.50835507,0.00000000,0.45811834,1.06478040,0.08072280,0.00000000
-4.50525263,1.51780055,0.53364230,0.00000000,0.48267533,1.11420969,0.08323923,0.00000000
-4.49924962,1.58181876,0.55785897,0.00000000,0.50687983,1.16006656,0.08531215,0.00000000
-4.49324662,1.64052534,0.58066732,0.00000000,0.53040417,1.20168212,0.08691127,0.00000000
-4.48724362,1.69306558,0.60174824,0.00000000,0.55292409,1.23845332,0.08801636,0.00000000
-4.48124062,1.73868514,0.62080838,0.00000000,0.57412535,1.26985755,0.08861779,0.00000000
-4.47523762,1.77674715,0.63758635,0.00000000,0.59371002,1.29546456,0.08871662,0.00000000
-4.46923462,1.80674545,0.65185777,0.00000000,0.61140217,1.31494552,0.08832435,0.00000000
-4.46323162,1.82831385,0.66343927,0.00000000,0.62695291,1.32807892,0.08746226,0.00000000
-4.45722861,1.84123134,0.67219123,0.00000000,0.64014474,1.33475341,0.08616042,0.00000000
-4.45122561,1.84542339,0.67801956,0.00000000,0.65079529,1.33496779,0.08445649,0.00000000
-4.44522261,1.84095977,0.68087632,0.00000000,0.65876033,1.32882823,0.08239426,0.00000000
-4.43921961,1.82804933,0.68075962,0.00000000,0.66393622,1.31654331,0.08002216,0.00000000
-4.43321661,1.80703219,0.67771266,0.00000000,0.66626184,1.29841726,0.07739169,0.00000000
-4.42721361,1.77837026,0.67182235,0.00000000,0.66571992,1.27484185,0.07455592,0.00000000
-4.42121061,1.74263632,0.66321745,0.00000000,0.66233805,1.24628751,0.07156822,0.00000000
-4.41520760,1.70050262,0.65206647,0.00000000,0.65618922,1.21329402,0.06848102,0.00000000
-4.40920460,1.65272925,0.63857547,0.00000000,0.64739200,1.17646137,0.06534496,0.00000000
-4.40320160,1.60015280,0.62298569,0.00000000,0.63611028,1.13644082,0.06220826,0.00000000
-4.39719860,1.54367555,0.60557122,0.00000000,0.62255271,1.09392668,0.05911632,0.00000000
-4.39119560,1.48425531,0.58663654,0.00000000,0.60697152,1.04964868,0.05611163,0.00000000
-4.38519260,1.42289591,0.56651395,0.00000000,0.58966100,1.00436505,0.05323385,0.00000000
-4.37918959,1.36063827,0.54556083,0.00000000,0.57095526,0.95885617,0.05052016,0.00000000
-4.37318659,1.29855171,0.52415653,0.00000000,0.55122543,0.91391866,0.04800560,0.00000000
-4.36718359,1.23772531,0.50269888,0.00000000,0.53087611,0.87035953,0.04572360,0.00000000
-4.36118059,1.17925886,0.48160010,0.00000000,0.51034109,0.82899028,0.04370638,0.00000000
-4.35517759,1.12425319,0.46128212,0.00000000,0.49007826,0.79062055,0.04198538,0.00000000
-4.34917459,1.07379932,0.44217105,0.00000000,0.47056373,0.75605100,0.04059152,0.00000000
-4.34317159,1.02896644,0.42469105,0.00000000,0.45228524,0.72606525,0.03955524,0.00000000
-4.33716858,0.99078830,0.40925723,0.00000000,0.43573484,0.70142072,0.03890644,0.00000000
-4.33116558,0.96024813,0.39626798,0.00000000,0.42140100,0.68283820,0.03867411,0.00000000
-4.32516258,0.93826204,0.38609665,0.00000000,0.40976028,0.67099024,0.03888581,0.00000000
-4.31915958,0.92566130,0.37908280,0.00000000,0.40126879,0.66648845,0.03956689,0.00000000
-4.31315658,0.92317367,0.37552327,0.00000000,0.39635343,0.66987002,0.04073959,0.00000000
-4.30715358,0.93140463,0.37566335,0.00000000,0.39540354,0.68158383,0.04242202,0.00000000
