energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.00450225,5.92792716,0.02959302,1.99136278,0.10952497,2.22256008,0.00000000,5.44038865,1.57150548
-2.99849925,5.82170050,0.02876895,1.96109269,0.10696385,2.17504122,0.00000000,5.35551270,1.54958381
-2.99249625,5.70778927,0.02789383,1.92733168,0.10425384,2.12544828,0.00000000,5.26142527,1.52566394
-2.98649325,5.58801828,0.02698032,1.89079109,0.10144211,2.07436422,0.00000000,5.16021821,1.50016096
-2.98049025,5.46439947,0.02604156,1.85226750,0.09858066,2.02241634,0.00000000,5.05419599,1.47354039
-2.97448724,5.33908058,0.02509081,1.81262002,0.09572443,1.97026306,0.00000000,4.94580872,1.44630676
-2.96848424,5.21428755,0.02414106,1.77274457,0.09292924,1.91857979,0.00000000,4.83757837,1.41899016
-2.96248124,5.09226307,0.02320474,1.73354600,0.09024979,1.86804418,0.00000000,4.73202120,1.39213121
-2.95647824,4.97520337,0.02229347,1.69590926,0.08773783,1.81932147,0.00000000,4.63156950,1.36626503
-2.95047524,4.86519596,0.02141785,1.66067084,0.08544049,1.77305010,0.00000000,4.53849590,1.34190489
-2.94447224,4.76416073,0.02058733,1.62859170,0.08339886,1.72982843,0.00000000,4.45484305,1.31952630
-2.93846923,4.67379667,0.01981012,1.60033276,0.08164691,1.69020259,0.00000000,4.38236174,1.29955209
-2.93246623,4.59553625,0.01909316,1.57643402,0.08021077,1.65465621,0.00000000,4.32245939,1.28233927
-2.92646323,4.53050917,0.01844212,1.55729812,0.07910828,1.62360197,0.00000000,4.27616112,1.26816808
-2.92046023,4.47951664,0.01786149,1.54317891,0.07834910,1.59737539,0.00000000,4.24408423,1.25723390
-2.91445723,4.44301685,0.01735460,1.53417550,0.07793496,1.57623074,0.00000000,4.22642694,1.24964212
-2.90845423,4.42112193,0.01692379,1.53023183,0.07786039,1.56033929,0.00000000,4.22297122,1.24540635
-2.90245123,4.41360598,0.01657045,1.53114165,0.07811370,1.54978950,0.00000000,4.23309922,1.24444984
-2.89644822,4.41992345,0.01629517,1.53655859,0.07867809,1.54458925,0.00000000,4.25582199,1.24661014
-2.89044522,4.43923673,0.01609783,1.54601079,0.07953306,1.54466971,0.00000000,4.28981904,1.25164661
-2.88444222,4.47045142,0.01597769,1.55891924,0.08065577,1.54989059,0.00000000,4.33348685,1.25925045
-2.87843922,4.51225760,0.01593347,1.57461913,0.08202250,1.56004656,0.00000000,4.38499403,1.26905682
-2.87243622,4.56317529,0.01596343,1.59238322,0.08361000,1.57487441,0.00000000,4.44234115,1.28065838
-2.86643322,4.62160218,0.01606541,1.61144623,0.08539670,1.59406078,0.00000000,4.50342271,1.29361977
-2.86043022,4.68586185,0.01623684,1.63102937,0.08736377,1.61725022,0.00000000,4.56608934,1.30749235
-2.85442721,4.75425090,0.01647480,1.65036412,0.08949590,1.64405318,0.00000000,4.62820806,1.32182863
-2.84842421,4.82508330,0.01677602,1.66871435,0.09178184,1.67405403,0.00000000,4.68771899,1.33619585
-2.84242121,4.89673091,0.01713689,1.68539628,0.09421457,1.70681870,0.00000000,4.74268693,1.35018825
-2.83641821,4.96765912,0.01755348,1.69979550,0.09679123,1.74190212,0.00000000,4.79134672,1.36343762
-2.83041521,5.03645682,0.01802151,1.71138085,0.09951273,1.77885512,0.00000000,4.83214139,1.37562177
-2.82441221,5.10186043,0.01853642,1.71971474,0.10238301,1.81723093,0.00000000,4.86375261,1.38647087
-2.81840920,5.16277156,0.01909333,1.72445991,0.10540816,1.85659119,0.00000000,4.88512306,1.39577137
-2.81240620,5.21826854,0.01968712,1.72538255,0.10859525,1.89651147,0.00000000,4.89547062,1.40336772
-2.80640320,5.26761192,0.02031238,1.72235203,0.11195105,1.93658612,0.00000000,4.89429459,1.40916179
-2.80040020,5.31024424,0.02096351,1.71533740,0.11548064,1.97643268,0.00000000,4.88137415,1.41311026
-2.79439720,5.34578485,0.02163471,1.70440107,0.11918611,2.01569550,0.00000000,4.85675964,1.41522027
-2.78839420,5.37402003,0.02232005,1.68969007,0.12306516,2.05404879,0.00000000,4.82075716,1.41554349
-2.78239120,5.39488938,0.02301348,1.67142533,0.12710998,2.09119882,0.00000000,4.77390732,1.41416915
-2.77638819,5.40846913,0.02370886,1.64988955,0.13130627,2.12688541,0.00000000,4.71695890,1.41121618
-2.77038519,5.41495311,0.02440004,1.62541403,0.13563250,2.16088257,0.00000000,4.65083832,1.40682501
-2.76438219,5.41463225,0.02508091,1.59836519,0.14005955,2.19299838,0.00000000,4.57661601,1.40114932
-2.75837919,5.40787342,0.02574538,1.56913109,0.14455062,2.22307408,0.00000000,4.49547062,1.39434809
-2.75237619,5.39509828,0.02638753,1.53810844,0.14906152,2.25098245,0.00000000,4.40865225,1.38657836
-2.74637319,5.37676307,0.02700159,1.50569058,0.15354139,2.27662565,0.00000000,4.31744565,1.37798877
-2.74037019,5.35333978,0.02758209,1.47225676,0.15793368,2.29993253,0.00000000,4.22313467,1.36871439
-2.73436718,5.32529946,0.02812387,1.43816285,0.16217749,2.32085567,0.00000000,4.12696874,1.35887273
-2.72836418,5.29309799,0.02862223,1.40373391,0.16620918,2.33936824,0.00000000,4.03013245,1.34856120
-2.72236118,5.25716465,0.02907302,1.36925853,0.16996416,2.35546083,0.00000000,3.93371896,1.33785592
-2.71635818,5.21789368,0.02947273,1.33498505,0.17337885,2.36913839,0.00000000,3.83870783,1.32681189
-2.71035518,5.17563870,0.02981862,1.30111964,0.17639261,2.38041744,0.00000000,3.74594767,1.31546438
-2.70435218,5.13070998,0.03010882,1.26782595,0.17894966,2.38932346,0.00000000,3.65614387,1.30383131
-2.69834917,5.08337406,0.03034243,1.23522643,0.18100091,2.39588867,0.00000000,3.56985140,1.29191650
-2.69234617,5.03385543,0.03051959,1.20340472,0.18250551,2.40015006,0.00000000,3.48747246,1.27971339
-2.68634317,4.98233968,0.03064157,1.17240914,0.18343215,2.40214768,0.00000000,3.40925861,1.26720904
-2.68034017,4.92897759,0.03071073,1.14225681,0.18376003,2.40192308,0.00000000,3.33531687,1.25438807
-2.67433717,4.87388957,0.03073055,1.11293824,0.18347940,2.39951790,0.00000000,3.26561916,1.24123633
-2.66833417,4.81717003,0.03070558,1.08442201,0.18259180,2.39497245,0.00000000,3.20001451,1.22774399
-2.66233117,4.75889122,0.03064128,1.05665938,0.18110978,2.38832430,0.00000000,3.13824314,1.21390793
-2.65632816,4.69910625,0.03054389,1.02958873,0.17905638,2.37960682,0.00000000,3.07995202,1.19973329
-2.65032516,4.63785123,0.03042028,1.00313946,0.17646413,2.36884774,0.00000000,3.02471116,1.18523405
-2.64432216,4.57514640,0.03027765,0.97723556,0.17337388,2.35606769,0.00000000,2.97203022,1.17043272
-2.63831916,4.51099660,0.03012329,0.95179859,0.16983334,2.34127899,0.00000000,2.92137504,1.15535919
-2.63231616,4.44539116,0.02996432,0.92675026,0.16589549,2.32448462,0.00000000,2.87218380,1.14004886
-2.62631316,4.37830370,0.02980739,0.90201455,0.16161698,2.30567775,0.00000000,2.82388268,1.12454016
-2.62031016,4.30969226,0.02965840,0.87751953,0.15705641,2.28484181,0.00000000,2.77590088,1.10887187
-2.61430715,4.23950010,0.02952223,0.85319889,0.15227283,2.26195132,0.00000000,2.72768499,1.09308020
-2.60830415,4.16765764,0.02940256,0.82899335,0.14732427,2.23697365,0.00000000,2.67871254,1.07719610
-2.60230115,4.09408584,0.02930164,0.80485202,0.14226652,2.20987165,0.00000000,2.62850503,1.06124295
-2.59629815,4.01870119,0.02922021,0.78073374,0.13715211,2.18060738,0.00000000,2.57663995,1.04523480
-2.59029515,3.94142244,0.02915743,0.75660842,0.13202953,2.14914666,0.00000000,2.52276216,1.02917540
-2.58429215,3.86217897,0.02911090,0.73245844,0.12694275,2.11546451,0.00000000,2.46659407,1.01305810
-2.57828914,3.78092054,0.02907673,0.70828011,0.12193092,2.07955116,0.00000000,2.40794482,0.99686673
-2.57228614,3.69762827,0.02904972,0.68408502,0.11702834,2.04141856,0.00000000,2.34671794,0.98057742
-2.56628314,3.61232609,0.02902353,0.65990133,0.11226460,2.00110697,0.00000000,2.28291748,0.96416136
-2.56028014,3.52509244,0.02899099,0.63577490,0.10766491,1.95869133,0.00000000,2.21665219,0.94758838
-2.55427714,3.43607142,0.02894438,0.61177010,0.10325052,1.91428726,0.00000000,2.14813769,0.93083117
-2.54827414,3.34548283,0.02887578,0.58797033,0.09903919,1.86805610,0.00000000,2.07769635,0.91386998
-2.54227114,3.25363059,0.02877742,0.56447802,0.09504579,1.82020899,0.00000000,2.00575477,0.89669747
-2.53626813,3.16090890,0.02864201,0.54141423,0.09128272,1.77100945,0.00000000,1.93283891,0.87932363
-2.53026513,3.06780570,0.02846315,0.51891765,0.08776046,1.72077448,0.00000000,1.85956674,0.86178019
-2.52426213,2.97490306,0.02823553,0.49714302,0.08448791,1.66987393,0.00000000,1.78663871,0.84412460
-2.51825913,2.88287434,0.02795529,0.47625903,0.08147271,1.61872801,0.00000000,1.71482614,0.82644303
-2.51225613,2.79247775,0.02762017,0.45644562,0.07872142,1.56780299,0.00000000,1.64495768,0.80885236
-2.50625313,2.70454665,0.02722966,0.43789085,0.07623956,1.51760520,0.00000000,1.57790449,0.79150082
-2.50025013,2.61997642,0.02678511,0.42078723,0.07403161,1.46867322,0.00000000,1.51456409,0.77456729
-2.49424712,2.53970841,0.02628970,0.40532777,0.07210083,1.42156876,0.00000000,1.45584351,0.75825913
-2.48824412,2.46471125,0.02574840,0.39170172,0.07044901,1.37686614,0.00000000,1.40264211,0.74280851
-2.48224112,2.39595999,0.02516780,0.38009015,0.06907625,1.33514098,0.00000000,1.35583426,0.72846737
-2.47623812,2.33441381,0.02455596,0.37066148,0.06798056,1.29695805,0.00000000,1.31625241,0.71550114
-2.47023512,2.28099279,0.02392212,0.36356709,0.06715756,1.26285904,0.00000000,1.28467077,0.70418140
-2.46423212,2.23655456,0.02327643,0.35893704,0.06660018,1.23335020,0.00000000,1.26178985,0.69477776
-2.45822911,2.20187144,0.02262965,0.35687614,0.06629840,1.20889050,0.00000000,1.24822208,0.68754927
-2.45222611,2.17760891,0.02199276,0.35746041,0.06623909,1.18988052,0.00000000,1.24447887,0.68273560
-2.44622311,2.16430585,0.02137667,0.36073403,0.06640590,1.17665236,0.00000000,1.25095892,0.68054851
-2.44022011,2.16235740,0.02079188,0.36670682,0.06677938,1.16946090,0.00000000,1.26793827,0.68116371
-2.43421711,2.17200065,0.02024816,0.37535249,0.06733707,1.16847664,0.00000000,1.29556186,0.68471361
-2.42821411,2.19330386,0.01975427,0.38660747,0.06805386,1.17378025,0.00000000,1.33383698,0.69128113
-2.42221111,2.22615917,0.01931775,0.40037063,0.06890238,1.18535892,0.00000000,1.38262837,0.70089486
-2.41620810,2.27027928,0.01894470,0.41650361,0.06985350,1.20310473,0.00000000,1.44165532,0.71352564
-2.41020510,2.32519788,0.01863962,0.43483208,0.07087697,1.22681487,0.00000000,1.51049061,0.72908486
-2.40420210,2.39027399,0.01840538,0.45514765,0.07194206,1.25619378,0.00000000,1.58856154,0.74742428
-2.39819910,2.46469999,0.01824309,0.47721049,0.07301823,1.29085718,0.00000000,1.67515308,0.76833766
-2.39219610,2.54751304,0.01815220,0.50075268,0.07407584,1.33033781,0.00000000,1.76941322,0.79156385
-2.38619310,2.63760990,0.01813046,0.52548206,0.07508678,1.37409284,0.00000000,1.87036062,0.81679147
-2.38019010,2.73376452,0.01817410,0.55108665,0.07602506,1.42151280,0.00000000,1.97689480,0.84366489
-2.37418709,2.83464834,0.01827791,0.57723951,0.07686731,1.47193188,0.00000000,2.08780870,0.87179142
-2.36818409,2.93885279,0.01843543,0.60360386,0.07759319,1.52463945,0.00000000,2.20180389,0.90074941
-2.36218109,3.04491371,0.01863915,0.62983854,0.07818567,1.57889270,0.00000000,2.31750825,0.93009720
-2.35617809,3.15133719,0.01888070,0.65560354,0.07863121,1.63393002,0.00000000,2.43349612,0.95938246
-2.35017509,3.25662646,0.01915112,0.68056558,0.07891982,1.68898518,0.00000000,2.54831062,0.98815193
-2.34417209,3.35930938,0.01944112,0.70440364,0.07904502,1.74330179,0.00000000,2.66048793,1.01596112
-2.33816908,3.45796591,0.01974125,0.72681432,0.07900368,1.79614791,0.00000000,2.76858305,1.04238382
-2.33216608,3.55125499,0.02004226,0.74751690,0.07879586,1.84683040,0.00000000,2.87119640,1.06702111
-2.32616308,3.63794028,0.02033526,0.76625802,0.07842452,1.89470876,0.00000000,2.96700071,1.08950974
-2.32016008,3.71691396,0.02061199,0.78281586,0.07789522,1.93920782,0.00000000,3.05476732,1.10952954
-2.31415708,3.78721800,0.02086501,0.79700373,0.07721581,1.97982920,0.00000000,3.13339108,1.12680972
-2.30815408,3.84806209,0.02108792,0.80867291,0.07639609,2.01616078,0.00000000,3.20191292,1.14113383
-2.30215108,3.89883776,0.02127546,0.81771478,0.07544746,2.04788415,0.00000000,3.25953934,1.15234336
-2.29614807,3.93912791,0.02142368,0.82406200,0.07438266,2.07477941,0.00000000,3.30565785,1.16033965
-2.29014507,3.96871158,0.02152998,0.82768884,0.07321540,2.09672732,0.00000000,3.33984792,1.16508428
-2.28414207,3.98756348,0.02159319,0.82861059,0.07196012,2.11370849,0.00000000,3.36188674,1.16659789
-2.27813907,3.99584837,0.02161354,0.82688197,0.07063166,2.12579974,0.00000000,3.37174966,1.16495736
-2.27213607,3.99391045,0.02159261,0.82259476,0.06924505,2.13316765,0.00000000,3.36960517,1.16029168
-2.26613307,3.98225808,0.02153332,0.81587459,0.06781524,2.13605963,0.00000000,3.35580472,1.15277655
-2.26013007,3.96154464,0.02143976,0.80687709,0.06635686,2.13479292,0.00000000,3.33086784,1.14262802
-2.25412706,3.93254613,0.02131710,0.79578343,0.06488401,2.12974188,0.00000000,3.29546321,1.13009544
-2.24812406,3.89613671,0.02117145,0.78279557,0.06341007,2.12132446,0.00000000,3.25038658,1.11545396
-2.24212106,3.85326313,0.02100970,0.76813137,0.06194751,2.10998816,0.00000000,3.19653670,1.09899706
-2.23611806,3.80491922,0.02083939,0.75201957,0.06050780,2.09619636,0.00000000,3.13489011,1.08102919
-2.23011506,3.75212153,0.02066854,0.73469514,0.05910125,2.08041557,0.00000000,3.06647615,1.06185902
-2.22411206,3.69588697,0.02050554,0.71639486,0.05773704,2.06310412,0.00000000,2.99235303,1.04179338
-2.21810905,3.63721349,0.02035904,0.69735349,0.05642316,2.04470267,0.00000000,2.91358593,1.02113220
-2.21210605,3.57706402,0.02023781,0.67780052,0.05516652,2.02562698,0.00000000,2.83122783,1.00016446
-2.20610305,3.51635428,0.02015070,0.65795757,0.05397303,2.00626286,0.00000000,2.74630356,0.97916520
-2.20010005,3.45594434,0.02010652,0.63803651,0.05284778,1.98696335,0.00000000,2.65979719,0.95839365
-2.19409705,3.39663365,0.02011402,0.61823824,0.05179522,1.96804789,0.00000000,2.57264295,0.93809230
-2.18809405,3.33915916,0.02018174,0.59875197,0.05081940,1.94980318,0.00000000,2.48571916,0.91848667
-2.18209105,3.28419576,0.02031799,0.57975505,0.04992418,1.93248510,0.00000000,2.39984489,0.89978577
-2.17608804,3.23235827,0.02053069,0.56141312,0.04911346,1.91632141,0.00000000,2.31577874,0.88218281
-2.17008504,3.18420401,0.02082730,0.54388036,0.04839137,1.90151442,0.00000000,2.23421889,0.86585600
-2.16408204,3.14023529,0.02121460,0.52729978,0.04776237,1.88824339,0.00000000,2.15580397,0.85096927
-2.15807904,3.10090077,0.02169853,0.51180341,0.04723140,1.87666593,0.00000000,2.08111382,0.83767256
-2.15207604,3.06659542,0.02228396,0.49751215,0.04680383,1.86691840,0.00000000,2.01066974,0.82610165
-2.14607304,3.03765843,0.02297443,0.48453520,0.04648540,1.85911490,0.00000000,1.94493373,0.81637745
-2.14007004,3.01436914,0.02377188,0.47296918,0.04628209,1.85334503,0.00000000,1.88430651,0.80860462
-2.13406703,2.99694110,0.02467641,0.46289664,0.04619988,1.84967054,0.00000000,1.82912427,0.80286975
-2.12806403,2.98551475,0.02568597,0.45438419,0.04624446,1.84812120,0.00000000,1.77965433,0.79923903
-2.12206103,2.98014922,0.02679614,0.44748037,0.04642090,1.84869045,0.00000000,1.73608997,0.79775587
-2.11605803,2.98081439,0.02799998,0.44221316,0.04673332,1.85133131,0.00000000,1.69854504,0.79843839
-2.11005503,2.98738390,0.02928787,0.43858752,0.04718451,1.85595323,0.00000000,1.66704882,0.80127740
-2.10405203,2.99963029,0.03064750,0.43658304,0.04777563,1.86242045,0.00000000,1.64154188,0.80623480
-2.09804902,3.01722315,0.03206394,0.43615196,0.04850591,1.87055240,0.00000000,1.62187353,0.81324294
-2.09204602,3.03973099,0.03351980,0.43721769,0.04937245,1.88012648,0.00000000,1.60780141,0.82220499
-2.08604302,3.06662752,0.03499558,0.43967415,0.05037013,1.89088360,0.00000000,1.59899373,0.83299645
-2.08004002,3.09730257,0.03647002,0.44338593,0.05149152,1.90253621,0.00000000,1.59503455,0.84546808
-2.07403702,3.13107757,0.03792066,0.44818957,0.05272707,1.91477901,0.00000000,1.59543203,0.85944991
-2.06803402,3.16722521,0.03932443,0.45389595,0.05406519,1.92730147,0.00000000,1.59962974,0.87475655
-2.06203102,3.20499257,0.04065832,0.46029379,0.05549265,1.93980197,0.00000000,1.60702075,0.89119326
-2.05602801,3.24362668,0.04190011,0.46715424,0.05699484,1.95200242,0.00000000,1.61696388,0.90856282
-2.05002501,3.28240122,0.04302912,0.47423649,0.05855628,1.96366272,0.00000000,1.62880166,0.92667259
-2.04402201,3.32064301,0.04402687,0.48129414,0.06016106,1.97459397,0.00000000,1.64187905,0.94534150
-2.03801901,3.35775671,0.04487774,0.48808216,0.06179329,1.98466961,0.00000000,1.65556223,0.96440656
-2.03201601,3.39324638,0.04556957,0.49436413,0.06343762,1.99383366,0.00000000,1.66925647,0.98372839
-2.02601301,3.42673262,0.04609401,0.49991949,0.06507959,2.00210530,0.00000000,1.68242231,1.00319566
-2.02001001,3.45796417,0.04644693,0.50455048,0.06670602,2.00957953,0.00000000,1.69458928,1.02272786
-2.01400700,3.48682334,0.04662846,0.50808840,0.06830530,2.01642356,0.00000000,1.70536650,1.04227653
-2.00800400,3.51332497,0.04664300,0.51039897,0.06986750,2.02286909,0.00000000,1.71444973,1.06182463
-2.00200100,3.53760883,0.04649904,0.51138652,0.07138455,2.02920080,0.00000000,1.72162469,1.08138430
-1.99599800,3.55992618,0.04620878,0.51099682,0.07285015,2.03574167,0.00000000,1.72676650,1.10099307
-1.98999500,3.58062114,0.04578769,0.50921839,0.07425973,2.04283602,0.00000000,1.72983553,1.12070873
-1.98399200,3.60010827,0.04525382,0.50608235,0.07561029,2.05083114,0.00000000,1.73087000,1.14060345
-1.97798899,3.61884755,0.04462722,0.50166071,0.07690021,2.06005870,0.00000000,1.72997590,1.16075729
-1.97198599,3.63731864,0.04392911,0.49606332,0.07812904,2.07081695,0.00000000,1.72731500,1.18125175
-1.96598299,3.65599563,0.04318118,0.48943360,0.07929735,2.08335485,0.00000000,1.72309159,1.20216368
-1.95997999,3.67532425,0.04240483,0.48194335,0.08040654,2.09785896,0.00000000,1.71753895,1.22356012
-1.95397699,3.69570244,0.04162051,0.47378681,0.08145880,2.11444387,0.00000000,1.71090626,1.24549417
-1.94797399,3.71746566,0.04084709,0.46517445,0.08245706,2.13314663,0.00000000,1.70344664,1.26800247
-1.94197099,3.74087751,0.04010137,0.45632657,0.08340508,2.15392547,0.00000000,1.69540713,1.29110414
-1.93596798,3.76612596,0.03939771,0.44746721,0.08430762,2.17666264,0.00000000,1.68702080,1.31480141
-1.92996498,3.79332529,0.03874777,0.43881849,0.08517066,2.20117131,0.00000000,1.67850149,1.33908180
-1.92396198,3.82252307,0.03816037,0.43059560,0.08600168,2.22720568,0.00000000,1.67004121,1.36392169
-1.91795898,3.85371152,0.03764149,0.42300262,0.08680998,2.25447391,0.00000000,1.66181004,1.38929095
-1.91195598,3.88684223,0.03719436,0.41622917,0.08760700,2.28265276,0.00000000,1.65395832,1.41515829
-1.90595298,3.92184281,0.03681967,0.41044795,0.08840654,2.31140318,0.00000000,1.64662078,1.44149707
-1.89994997,3.95863431,0.03651583,0.40581307,0.08922496,2.34038592,0.00000000,1.63992188,1.46829087
-1.89394697,3.99714791,0.03627929,0.40245904,0.09008125,2.36927622,0.00000000,1.63398190,1.49553878
-1.88794397,4.03733968,0.03610487,0.40050028,0.09099689,2.39777687,0.00000000,1.62892320,1.52325968
-1.88194097,4.07920232,0.03598612,0.40003096,0.09199563,2.42562905,0.00000000,1.62487578,1.55149547
-1.87593797,4.12277288,0.03591567,0.40112501,0.09310295,2.45262042,0.00000000,1.62198191,1.58031280
-1.86993497,4.16813605,0.03588554,0.40383600,0.09434546,2.47859038,0.00000000,1.62039897,1.60980322
-1.86393197,4.21542247,0.03588743,0.40819697,0.09575001,2.50343208,0.00000000,1.62030053,1.64008158
-1.85792896,4.26480231,0.03591293,0.41421995,0.09734266,2.52709167,0.00000000,1.62187508,1.67128266
-1.85192596,4.31647404,0.03595375,0.42189508,0.09914757,2.54956469,0.00000000,1.62532258,1.70355606
-1.84592296,4.37064929,0.03600187,0.43118960,0.10118569,2.57089000,0.00000000,1.63084875,1.73705951
-1.83991996,4.42753411,0.03604961,0.44204651,0.10347356,2.59114180,0.00000000,1.63865731,1.77195059
-1.83391696,4.48730791,0.03608976,0.45438320,0.10602203,2.61041995,0.00000000,1.64894059,1.80837730
-1.82791396,4.55010075,0.03611562,0.46809022,0.10883508,2.62883930,0.00000000,1.66186875,1.84646753
-1.82191096,4.61597031,0.03612104,0.48303032,0.11190890,2.64651827,0.00000000,1.67757832,1.88631791
-1.81590795,4.68487945,0.03610044,0.49903806,0.11523102,2.66356738,0.00000000,1.69616050,1.92798231
-1.80990495,4.75667562,0.03604887,0.51592020,0.11877988,2.68007790,0.00000000,1.71764996,1.97146039
-1.80390195,4.83107314,0.03596201,0.53345702,0.12252457,2.69611134,0.00000000,1.74201454,2.01668678
-1.79789895,4.90763921,0.03583621,0.55140471,0.12642500,2.71168984,0.00000000,1.76914683,2.06352115
-1.79189595,4.98578482,0.03566854,0.56949903,0.13043238,2.72678813,0.00000000,1.79885778,2.11173999
-1.78589295,5.06476103,0.03545680,0.58746010,0.13449008,2.74132719,0.00000000,1.83087318,2.16103035
-1.77988994,5.14366143,0.03519958,0.60499838,0.13853484,2.75517006,0.00000000,1.86483324,2.21098624
-1.77388694,5.22143115,0.03489626,0.62182171,0.14249822,2.76812000,0.00000000,1.90029560,2.26110814
-1.76788394,5.29688267,0.03454704,0.63764305,0.14630840,2.77992140,0.00000000,1.93674194,2.31080592
-1.76188094,5.36871822,0.03415290,0.65218886,0.14989206,2.79026337,0.00000000,1.97358822,2.35940567
-1.75587794,5.43555880,0.03371562,0.66520765,0.15317651,2.79878645,0.00000000,2.01019830,2.40616039
-1.74987494,5.49597891,0.03323768,0.67647838,0.15609176,2.80509209,0.00000000,2.04590068,2.45026475
-1.74387194,5.54854629,0.03272217,0.68581836,0.15857257,2.80875511,0.00000000,2.08000788,2.49087351
-1.73786893,5.59186545,0.03217275,0.69309018,0.16056045,2.80933855,0.00000000,2.11183768,2.52712335
-1.73186593,5.62462353,0.03159346,0.69820746,0.16200534,2.80641084,0.00000000,2.14073552,2.55815746
-1.72586293,5.64563693,0.03098861,0.70113900,0.16286716,2.79956438,0.00000000,2.16609721,2.58315203
-1.71985993,5.65389676,0.03036261,0.70191118,0.16311691,2.78843519,0.00000000,2.18739082,2.60134374
-1.71385693,5.64861131,0.02971988,0.70060830,0.16273752,2.77272256,0.00000000,2.20417692,2.61205716
-1.70785393,5.62924366,0.02906465,0.69737096,0.16172427,2.75220794,0.00000000,2.21612606,2.61473083
-1.70185093,5.59554248,0.02840088,0.69239228,0.16008478,2.72677216,0.00000000,2.22303283,2.60894094
-1.69584792,5.54756472,0.02773215,0.68591228,0.15783868,2.69641008,0.00000000,2.22482541,2.59442145
-1.68984492,5.48568851,0.02706162,0.67821034,0.15501691,2.66124183,0.00000000,2.22157044,2.57107964
-1.68384192,5.41061577,0.02639202,0.66959622,0.15166068,2.62151993,0.00000000,2.21347251,2.53900637
-1.67783892,5.32336368,0.02572561,0.66039984,0.14782020,2.57763178,0.00000000,2.20086829,2.49848032
-1.67183592,5.22524521,0.02506429,0.65096025,0.14355317,2.53009715,0.00000000,2.18421549,2.44996604
-1.66583292,5.11783921,0.02440966,0.64161415,0.13892320,2.47956051,0.00000000,2.16407689,2.39410565
-1.65982991,5.00295084,0.02376315,0.63268447,0.13399806,2.42677838,0.00000000,2.14110019,2.33170453
-1.65382691,4.88256391,0.02312612,0.62446940,0.12884801,2.37260206,0.00000000,2.11599444,2.26371145
-1.64782391,4.75878683,0.02249999,0.61723231,0.12354410,2.31795617,0.00000000,2.08950406,2.19119392
-1.64182091,4.63379412,0.02188643,0.61119288,0.11815663,2.26381397,0.00000000,2.06238162,2.11530974
-1.63581791,4.50976576,0.02128741,0.60651990,0.11275371,2.21117014,0.00000000,2.03536053,2.03727579
-1.62981491,4.38882672,0.02070532,0.60332595,0.10739994,2.16101223,0.00000000,2.00912877,1.95833536
-1.62381191,4.27298868,0.02014304,0.60166409,0.10215539,2.11429177,0.00000000,1.98430489,1.87972512
-1.61780890,4.16409634,0.01960392,0.60152685,0.09707468,2.07189607,0.00000000,1.96141725,1.80264297
-1.61180590,4.06377988,0.01909179,0.60284740,0.09220624,2.03462189,0.00000000,1.94088729,1.72821792
-1.60580290,3.97341539,0.01861087,0.60550299,0.08759188,2.00315180,0.00000000,1.92301758,1.65748288
-1.59979990,3.89409433,0.01816565,0.60932030,0.08326646,1.97803417,0.00000000,1.90798498,1.59135135
-1.59379690,3.82660282,0.01776075,0.61408283,0.07925774,1.95966741,0.00000000,1.89583917,1.53059848
-1.58779390,3.77141135,0.01740071,0.61953969,0.07558641,1.94828903,0.00000000,1.88650636,1.47584706
-1.58179090,3.72867471,0.01708983,0.62541562,0.07226636,1.94396983,0.00000000,1.87979797,1.42755871
-1.57578789,3.69824192,0.01683195,0.63142189,0.06930491,1.94661330,0.00000000,1.87542372,1.38603021
-1.56978489,3.67967541,0.01663024,0.63726748,0.06670336,1.95596029,0.00000000,1.87300841,1.35139502
-1.56378189,3.67227849,0.01648703,0.64267022,0.06445754,1.97159868,0.00000000,1.87211158,1.32362958
-1.55777889,3.67512981,0.01640364,0.64736747,0.06255850,1.99297761,0.00000000,1.87224902,1.30256401
-1.55177589,3.68712349,0.01638032,0.65112583,0.06099330,2.01942582,0.00000000,1.87291532,1.28789667
-1.54577289,3.70701323,0.01641613,0.65374960,0.05974585,2.05017332,0.00000000,1.87360626,1.27921188
-1.53976988,3.73345890,0.01650895,0.65508764,0.05879778,2.08437578,0.00000000,1.87384025,1.27600025
-1.53376688,3.76507392,0.01665553,0.65503837,0.05812940,2.12114060,0.00000000,1.87317799,1.27768053
-1.52776388,3.80047182,0.01685155,0.65355282,0.05772056,2.15955399,0.00000000,1.87123952,1.28362258
-1.52176088,3.83831053,0.01709177,0.65063564,0.05755155,2.19870792,0.00000000,1.86771820,1.29317030
-1.51575788,3.87733284,0.01737019,0.64634400,0.05760388,2.23772618,0.00000000,1.86239119,1.30566410
-1.50975488,3.91640212,0.01768023,0.64078468,0.05786097,2.27578874,0.00000000,1.85512622,1.32046183
-1.50375188,3.95453196,0.01801495,0.63410929,0.05830871,2.31215336,0.00000000,1.84588464,1.33695784
-1.49774887,3.99090920,0.01836725,0.62650816,0.05893582,2.34617410,0.00000000,1.83472080,1.35459939
-1.49174587,4.02490962,0.01873009,0.61820299,0.05973411,2.37731581,0.00000000,1.82177810,1.37290011
