energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.60380190,3.77393027,0.07886890,0.00000000,0.07311569,2.48424839,2.14524469,0.91826624
-5.59779890,3.85330500,0.07999279,0.00000000,0.07445671,2.53880643,2.18856441,0.94055978
-5.59179590,3.93125628,0.08100878,0.00000000,0.07574283,2.59255120,2.23184288,0.96245577
-5.58579290,4.00862465,0.08193747,0.00000000,0.07698645,2.64603577,2.27557722,0.98414369
-5.57978989,4.08624012,0.08280053,0.00000000,0.07819960,2.69980547,2.32024912,1.00581243
-5.57378689,4.16487626,0.08361972,0.00000000,0.07939314,2.75436752,2.36629972,1.02763902
-5.56778389,4.24520609,0.08441588,0.00000000,0.08057609,2.81016174,2.41410571,1.04977783
-5.56178089,4.32776236,0.08520800,0.00000000,0.08175500,2.86753429,2.46395797,1.07235069
-5.55577789,4.41290445,0.08601248,0.00000000,0.08293348,2.92671572,2.51604407,1.09543868
-5.54977489,4.50079391,0.08684241,0.00000000,0.08411195,2.98780485,2.57043577,1.11907605
-5.54377189,4.59138013,0.08770718,0.00000000,0.08528747,3.05075942,2.62708228,1.14324656
-5.53776888,4.68439710,0.08861218,0.00000000,0.08645385,3.11539406,2.68581000,1.16788265
-5.53176588,4.77937154,0.08955878,0.00000000,0.08760189,3.18138591,2.74632863,1.19286734
-5.52576288,4.87564209,0.09054447,0.00000000,0.08871991,3.24828756,2.80824370,1.21803886
-5.51975988,4.97238843,0.09156327,0.00000000,0.08979427,3.31554666,2.87107471,1.24319774
-5.51375688,5.06866885,0.09260617,0.00000000,0.09081015,3.38253102,2.93427805,1.26811601
-5.50775388,5.16346410,0.09366184,0.00000000,0.09175229,3.44855803,2.99727337,1.29254784
-5.50175088,5.25572510,0.09471726,0.00000000,0.09260586,3.51292648,3.05947199,1.31624124
-5.49574787,5.34442196,0.09575856,0.00000000,0.09335723,3.57494928,3.12030568,1.33894996
-5.48974487,5.42859165,0.09677173,0.00000000,0.09399467,3.63398526,3.17925433,1.36044513
-5.48374187,5.50738181,0.09774332,0.00000000,0.09450897,3.68946825,3.23587089,1.38052597
-5.47773887,5.58008870,0.09866108,0.00000000,0.09489392,3.74093236,3.28980234,1.39902910
-5.47173587,5.64618742,0.09951449,0.00000000,0.09514659,3.78803189,3.34080557,1.41583591
-5.46573287,5.70535333,0.10029519,0.00000000,0.09526746,3.83055545,3.38875744,1.43087802
-5.45972986,5.75747394,0.10099721,0.00000000,0.09526035,3.86843373,3.43365881,1.44414029
-5.45372686,5.80265137,0.10161716,0.00000000,0.09513219,3.90174085,3.47563231,1.45566176
-5.44772386,5.84119578,0.10215427,0.00000000,0.09489271,3.93068979,3.51491448,1.46553444
-5.44172086,5.87361075,0.10261033,0.00000000,0.09455390,3.95562245,3.55184280,1.47390012
-5.43571786,5.90057203,0.10298953,0.00000000,0.09412951,3.97699526,3.58683871,1.48094576
-5.42971486,5.92290108,0.10329826,0.00000000,0.09363447,3.99536141,3.62038755,1.48689746
-5.42371186,5.94153513,0.10354485,0.00000000,0.09308427,4.01135078,3.65301684,1.49201375
-5.41770885,5.95749543,0.10373932,0.00000000,0.09249446,4.02564869,3.68527388,1.49657811
-5.41170585,5.97185503,0.10389310,0.00000000,0.09188015,4.03897438,3.71770389,1.50089145
-5.40570285,5.98570753,0.10401870,0.00000000,0.09125565,4.05206018,3.75082964,1.50526442
-5.39969985,6.00013751,0.10412949,0.00000000,0.09063414,4.06563175,3.78513316,1.51001001
-5.39369685,6.01619338,0.10423941,0.00000000,0.09002752,4.08039005,3.82104012,1.51543629
-5.38769385,6.03486296,0.10436268,0.00000000,0.08944629,4.09699495,3.85890710,1.52183954
-5.38169085,6.05705157,0.10451356,0.00000000,0.08889960,4.11605064,3.89901165,1.52949759
-5.37568784,6.08356266,0.10470602,0.00000000,0.08839525,4.13809252,3.94154502,1.53866347
-5.36968484,6.11508040,0.10495349,0.00000000,0.08793983,4.16357548,3.98660719,1.54955917
-5.36368184,6.15215387,0.10526844,0.00000000,0.08753883,4.19286308,4.03420369,1.56236967
-5.35767884,6.19518252,0.10566210,0.00000000,0.08719676,4.22621749,4.08424390,1.57723700
-5.35167584,6.24440250,0.10614400,0.00000000,0.08691725,4.26379006,4.13654023,1.59425463
-5.34567284,6.29987401,0.10672157,0.00000000,0.08670308,4.30561242,4.19080801,1.61346216
-5.33966983,6.36146963,0.10739975,0.00000000,0.08655614,4.35158825,4.24666585,1.63484048
-5.33366683,6.42886417,0.10818051,0.00000000,0.08647744,4.40148608,4.30363648,1.65830774
-5.32766383,6.50152670,0.10906253,0.00000000,0.08646689,4.45493358,4.36114812,1.68371623
-5.32166083,6.57871545,0.11004084,0.00000000,0.08652319,4.51141387,4.41853683,1.71085073
-5.31565783,6.65947672,0.11110659,0.00000000,0.08664364,4.57026458,4.47505013,1.73942824
-5.30965483,6.74264862,0.11224690,0.00000000,0.08682386,4.63068027,4.52985242,1.76909976
-5.30365183,6.82687056,0.11344488,0.00000000,0.08705766,4.69171892,4.58203269,1.79945404
-5.29764882,6.91059926,0.11467975,0.00000000,0.08733684,4.75231286,4.63061496,1.83002346
-5.29164582,6.99213177,0.11592715,0.00000000,0.08765110,4.81128466,4.67457186,1.86029223
-5.28564282,7.06963553,0.11715956,0.00000000,0.08798801,4.86736779,4.71284146,1.88970662
-5.27963982,7.14118532,0.11834700,0.00000000,0.08833305,4.91923211,4.74434741,1.91768707
-5.27363682,7.20480646,0.11945769,0.00000000,0.08866977,4.96551364,4.76802208,1.94364193
-5.26763382,7.25852307,0.12045895,0.00000000,0.08898010,5.00484780,4.78283242,1.96698234
-5.26163082,7.30041015,0.12131819,0.00000000,0.08924463,5.03590521,4.78780761,1.98713775
-5.25562781,7.32864758,0.12200386,0.00000000,0.08944313,5.05742892,4.78206778,2.00357158
-5.24962481,7.34157430,0.12248649,0.00000000,0.08955500,5.06827152,4.76485278,2.01579638
-5.24362181,7.33774036,0.12273966,0.00000000,0.08955991,5.06743098,4.73554965,2.02338796
-5.23761881,7.31595498,0.12274091,0.00000000,0.08943837,5.05408355,4.69371787,2.02599804
-5.23161581,7.27532863,0.12247252,0.00000000,0.08917232,5.02761270,4.63911103,2.02336478
-5.22561281,7.21530730,0.12192213,0.00000000,0.08874573,4.98763257,4.57169392,2.01532103
-5.21960980,7.13569756,0.12108326,0.00000000,0.08814516,4.93400530,4.49165415,2.00179997
-5.21360680,7.03668147,0.11995548,0.00000000,0.08736018,4.86685130,4.39940747,1.98283795
-5.20760380,6.91882051,0.11854458,0.00000000,0.08638378,4.78655222,4.29559648,1.95857459
-5.20160080,6.78304849,0.11686232,0.00000000,0.08521267,4.69374637,4.18108242,1.92925024
-5.19559780,6.63065373,0.11492617,0.00000000,0.08384737,4.58931692,4.05693022,1.89520090
-5.18959480,6.46325105,0.11275876,0.00000000,0.08229237,4.47437329,3.92438708,1.85685099
-5.18359180,6.28274486,0.11038718,0.00000000,0.08055597,4.35022651,3.78485535,1.81470420
-5.17758879,6.09128459,0.10784227,0.00000000,0.07865014,4.21835937,3.63986060,1.76933285
-5.17158579,5.89121416,0.10515767,0.00000000,0.07659025,4.08039269,3.49101584,1.72136613
-5.16558279,5.68501727,0.10236897,0.00000000,0.07439467,3.93804857,3.33998327,1.67147754
-5.15957979,5.47526036,0.09951276,0.00000000,0.07208435,3.79311212,3.18843488,1.62037189
-5.15357679,5.26453515,0.09662575,0.00000000,0.06968232,3.64739275,3.03801317,1.56877229
-5.14757379,5.05540245,0.09374396,0.00000000,0.06721310,3.50268616,2.89029344,1.51740718
-5.14157079,4.85033888,0.09090201,0.00000000,0.06470220,3.36073806,2.74674885,1.46699773
-5.13556778,4.65168793,0.08813248,0.00000000,0.06217549,3.22321064,2.60871938,1.41824590
-5.12956478,4.46161649,0.08546547,0.00000000,0.05965866,3.09165234,2.47738572,1.37182295
-5.12356178,4.28207776,0.08292823,0.00000000,0.05717669,2.96747168,2.35374864,1.32835888
-5.11755878,4.11478107,0.08054496,0.00000000,0.05475334,2.85191535,2.23861457,1.28843259
-5.11155578,3.96116901,0.07833676,0.00000000,0.05241070,2.74605097,2.13258734,1.25256289
-5.10555278,3.82240185,0.07632163,0.00000000,0.05016878,2.65075445,2.03606641,1.22120050
-5.09954977,3.69934908,0.07451462,0.00000000,0.04804523,2.56670186,1.94925092,1.19472089
-5.09354677,3.59258758,0.07292800,0.00000000,0.04605499,2.49436565,1.87214941,1.17341823
-5.08754377,3.50240595,0.07157150,0.00000000,0.04421017,2.43401491,1.80459433,1.15750036
-5.08154077,3.42881420,0.07045258,0.00000000,0.04251988,2.38571920,1.74626046,1.14708491
-5.07553777,3.37155803,0.06957661,0.00000000,0.04099015,2.34935566,1.69668643,1.14219671
-5.06953477,3.33013685,0.06894707,0.00000000,0.03962398,2.32461881,1.65529817,1.14276652
-5.06353177,3.30382481,0.06856571,0.00000000,0.03842132,2.31103279,1.62143334,1.14863121
-5.05752876,3.29169397,0.06843255,0.00000000,0.03737926,2.30796543,1.59436560,1.15953558
-5.05152576,3.29263904,0.06854589,0.00000000,0.03649215,2.31464394,1.57332812,1.17513571
-5.04552276,3.30540303,0.06890217,0.00000000,0.03575179,2.33017187,1.55753509,1.19500414
-5.03951976,3.32860340,0.06949580,0.00000000,0.03514772,2.35354704,1.54620106,1.21863672
-5.03351676,3.36075831,0.07031894,0.00000000,0.03466746,2.38368028,1.53855735,1.24546129
-5.02751376,3.40031289,0.07136120,0.00000000,0.03429685,2.41941480,1.53386537,1.27484795
-5.02151076,3.44566511,0.07260936,0.00000000,0.03402035,2.45954606,1.53142683,1.30612098
-5.01550775,3.49519140,0.07404715,0.00000000,0.03382140,2.50284198,1.53059090,1.33857208
-5.00950475,3.54727189,0.07565505,0.00000000,0.03368282,2.54806341,1.53075854,1.37147480
-5.00350175,3.60031519,0.07741020,0.00000000,0.03358711,2.59398465,1.53138445,1.40409981
-4.99749875,3.65278257,0.07928643,0.00000000,0.03351688,2.63941387,1.53197712,1.43573053
-4.99149575,3.70321158,0.08125447,0.00000000,0.03345517,2.68321317,1.53209739,1.46567897
-4.98549275,3.75023871,0.08328233,0.00000000,0.03338585,2.72431791,1.53135623,1.49330104
-4.97948974,3.79262092,0.08533581,0.00000000,0.03329389,2.76175509,1.52941205,1.51801108
-4.97348674,3.82925562,0.08737928,0.00000000,0.03316574,2.79466028,1.52596815,1.53929506
-4.96748374,3.85919869,0.08937659,0.00000000,0.03298954,2.82229269,1.52077055,1.55672196
-4.96148074,3.88168013,0.09129214,0.00000000,0.03275539,2.84404804,1.51360652,1.56995312
-4.95547774,3.89611680,0.09309205,0.00000000,0.03245554,2.85946872,1.50430391,1.57874901
-4.94947474,3.90212184,0.09474550,0.00000000,0.03208450,2.86825101,1.49273132,1.58297337
-4.94347174,3.89951040,0.09622604,0.00000000,0.03163914,2.87024895,1.47879905,1.58259451
-4.93746873,3.88830143,0.09751286,0.00000000,0.03111876,2.86547491,1.46246066,1.57768371
-4.93146573,3.86871532,0.09859214,0.00000000,0.03052497,2.85409655,1.44371477,1.56841092
-4.92546273,3.84116744,0.09945812,0.00000000,0.02986170,2.83643043,1.42260713,1.55503780
-4.91945973,3.80625762,0.10011410,0.00000000,0.02913502,2.81293244,1.39923220,1.53790853
-4.91345673,3.76475596,0.10057319,0.00000000,0.02835296,2.78418529,1.37373440,1.51743877
-4.90745373,3.71758522,0.10085884,0.00000000,0.02752529,2.75088351,1.34630839,1.49410301
-4.90145073,3.66580041,0.10100499,0.00000000,0.02666328,2.71381642,1.31719828,1.46842113
-4.89544772,3.61056597,0.10105601,0.00000000,0.02577936,2.67384962,1.28669568,1.44094424
-4.88944472,3.55313122,0.10106619,0.00000000,0.02488686,2.63190540,1.25513624,1.41224069
-4.88344172,3.49480453,0.10109901,0.00000000,0.02399969,2.58894260,1.22289488,1.38288230
-4.87743872,3.43692671,0.10122593,0.00000000,0.02313195,2.54593645,1.19037951,1.35343143
-4.87143572,3.38084416,0.10152495,0.00000000,0.02229768,2.50385850,1.15802355,1.32442907
-4.86543272,3.32788190,0.10207884,0.00000000,0.02151046,2.46365715,1.12627718,1.29638413
-4.85942971,3.27931700,0.10297304,0.00000000,0.02078316,2.42623886,1.09559770,1.26976416
-4.85342671,3.23635250,0.10429346,0.00000000,0.02012760,2.39245021,1.06643917,1.24498747
-4.84742371,3.20009202,0.10612396,0.00000000,0.01955426,2.36306086,1.03924156,1.22241656
-4.84142071,3.17151539,0.10854385,0.00000000,0.01907208,2.33874758,1.01441996,1.20235308
-4.83541771,3.15145538,0.11162531,0.00000000,0.01868815,2.32007940,0.99235385,1.18503381
-4.82941471,3.14057611,0.11543081,0.00000000,0.01840758,2.30750405,0.97337704,1.17062804
-4.82341171,3.13935342,0.12001079,0.00000000,0.01823329,2.30133596,0.95776859,1.15923587
-4.81740870,3.14805783,0.12540149,0.00000000,0.01816590,2.30174607,0.94574490,1.15088767
-4.81140570,3.16674092,0.13162308,0.00000000,0.01820365,2.30875398,0.93745356,1.14554456
-4.80540270,3.19522577,0.13867824,0.00000000,0.01834238,2.32222287,0.93296899,1.14310006
-4.79939970,3.23310249,0.14655122,0.00000000,0.01857556,2.34185776,0.93229030,1.14338284
-4.79339670,3.27972959,0.15520736,0.00000000,0.01889436,2.36720773,0.93534163,1.14616092
-4.78739370,3.33424210,0.16459328,0.00000000,0.01928783,2.39767256,0.94197485,1.15114722
-4.78139070,3.39556689,0.17463759,0.00000000,0.01974310,2.43251438,0.95197494,1.15800676
-4.77538769,3.46244582,0.18525227,0.00000000,0.02024569,2.47087446,0.96506791,1.16636551
-4.76938469,3.53346656,0.19633448,0.00000000,0.02077978,2.51179532,0.98093099,1.17582094
-4.76338169,3.60710088,0.20776902,0.00000000,0.02132868,2.55424797,0.99920509,1.18595423
-4.75737869,3.68174964,0.21943112,0.00000000,0.02187523,2.59716372,1.01950892,1.19634393
-4.75137569,3.75579321,0.23118953,0.00000000,0.02240225,2.63946985,1.04145438,1.20658082
-4.74537269,3.82764585,0.24290989,0.00000000,0.02289302,2.68012799,1.06466276,1.21628361
-4.73936968,3.89581186,0.25445804,0.00000000,0.02333178,2.71817378,1.08878092,1.22511485
-4.73336668,3.95894140,0.26570339,0.00000000,0.02370415,2.75275631,1.11349688,1.23279651
-4.72736368,4.01588339,0.27652195,0.00000000,0.02399758,2.78317534,1.13855410,1.23912449
-4.72136068,4.06573298,0.28679917,0.00000000,0.02420167,2.80891476,1.16376374,1.24398137
-4.71535768,4.10787117,0.29643224,0.00000000,0.02430852,2.82967024,1.18901420,1.24734655
-4.70935468,4.14199436,0.30533200,0.00000000,0.02431289,2.84536952,1.21427747,1.24930316
-4.70335168,4.16813198,0.31342422,0.00000000,0.02421235,2.85618395,1.23961176,1.25004111
-4.69734867,4.18665083,0.32065042,0.00000000,0.02400732,2.86253013,1.26516010,1.24985570
-4.69134567,4.19824549,0.32696805,0.00000000,0.02370098,2.86506118,1.29114484,1.24914166
-4.68534267,4.20391455,0.33235030,0.00000000,0.02329915,2.86464728,1.31785801,1.24838231
-4.67933967,4.20492343,0.33678532,0.00000000,0.02281003,2.86234605,1.34564785,1.24813406
-4.67333667,4.20275491,0.34027531,0.00000000,0.02224390,2.85936350,1.37490187,1.24900660
-4.66733367,4.19904947,0.34283519,0.00000000,0.02161279,2.85700713,1.40602705,1.25163943
-4.66133067,4.19553774,0.34449118,0.00000000,0.02093005,2.85663280,1.43942802,1.25667537
-4.65532766,4.19396805,0.34527942,0.00000000,0.02020994,2.85958772,1.47548400,1.26473229
-4.64932466,4.19603229,0.34524446,0.00000000,0.01946722,2.86715202,1.51452558,1.27637412
-4.64332166,4.20329326,0.34443801,0.00000000,0.01871674,2.88048142,1.55681231,1.29208232
-4.63731866,4.21711700,0.34291771,0.00000000,0.01797304,2.90055368,1.60251223,1.31222941
-4.63131566,4.23861298,0.34074612,0.00000000,0.01725005,2.92812142,1.65168427,1.33705551
-4.62531266,4.26858504,0.33798988,0.00000000,0.01656074,2.96367336,1.70426452,1.36664944
-4.61930965,4.30749522,0.33471896,0.00000000,0.01591691,3.00740625,1.76005716,1.40093523
-4.61330665,4.35544226,0.33100612,0.00000000,0.01532902,3.05920856,1.81873061,1.43966498
-4.60730365,4.41215561,0.32692625,0.00000000,0.01480606,3.11865718,1.87981941,1.48241866
-4.60130065,4.47700531,0.32255593,0.00000000,0.01435543,3.18502738,1.94273195,1.52861125
-4.59529765,4.54902736,0.31797276,0.00000000,0.01398299,3.25731570,2.00676401,1.57750698
-4.58929465,4.62696331,0.31325471,0.00000000,0.01369303,3.33427511,2.07111779,1.62824055
-4.58329165,4.70931232,0.30847928,0.00000000,0.01348834,3.41446089,2.13492584,1.67984449
-4.57728864,4.79439358,0.30372259,0.00000000,0.01337029,3.49628542,2.19727905,1.73128171
-4.57128564,4.88041605,0.29905830,0.00000000,0.01333891,3.57807962,2.25725771,1.78148202
-4.56528264,4.96555274,0.29455637,0.00000000,0.01339304,3.65815839,2.31396452,1.82938112
-4.55927964,5.04801629,0.29028184,0.00000000,0.01353042,3.73488731,2.36655800,1.87396038
-4.55327664,5.12613254,0.28629351,0.00000000,0.01374783,3.80674781,2.41428532,1.91428596
-4.54727364,5.19840926,0.28264270,0.00000000,0.01404122,3.87239809,2.45651276,1.94954527
-4.54127064,5.26359703,0.27937214,0.00000000,0.01440582,3.93072723,2.49275283,1.97907953
-4.53526763,5.32074006,0.27651495,0.00000000,0.01483632,3.98090024,2.52268668,2.00241080
-4.52926463,5.36921481,0.27409395,0.00000000,0.01532693,4.02239228,2.54618086,2.01926235
-4.52326163,5.40875510,0.27212126,0.00000000,0.01587158,4.05501077,2.56329757,2.02957154
-4.51725863,5.43946295,0.27059818,0.00000000,0.01646401,4.07890433,2.57429801,2.03349453
-4.51125563,5.46180463,0.26951545,0.00000000,0.01709794,4.09455851,2.57963839,2.03140277
-4.50525263,5.47659258,0.26885386,0.00000000,0.01776719,4.10277845,2.57995872,2.02387112
-4.49924962,5.48495371,0.26858517,0.00000000,0.01846582,4.10465917,2.57606481,2.01165835
-4.49324662,5.48828570,0.26867336,0.00000000,0.01918824,4.10154483,2.56890380,1.99568060
-4.48724362,5.48820290,0.26907606,0.00000000,0.01992939,4.09497847,2.55953434,1.97697895
-4.48124062,5.48647388,0.26974616,0.00000000,0.02068478,4.08664428,2.54909222,1.95668227
-4.47523762,5.48495317,0.27063350,0.00000000,0.02145059,4.07830444,2.53875286,1.93596689
-4.46923462,5.48550944,0.27168655,0.00000000,0.02222378,4.07173306,2.52969177,1.91601446
-4.46323162,5.48995280,0.27285403,0.00000000,0.02300203,4.06864942,2.52304447,1.89796976
-4.45722861,5.49996383,0.27408632,0.00000000,0.02378381,4.07065301,2.51986723,1.88289973
-4.45122561,5.51702659,0.27533670,0.00000000,0.02456826,4.07916253,2.52110000,1.87175548
-4.44522261,5.54236814,0.27656229,0.00000000,0.02535515,4.09536108,2.52753272,1.86533826
-4.43921961,5.57690630,0.27772471,0.00000000,0.02614469,4.12014923,2.53977620,1.86427083
-4.43321661,5.62120775,0.27879041,0.00000000,0.02693742,4.15410755,2.55823861,1.86897497
-4.42721361,5.67545743,0.27973069,0.00000000,0.02773395,4.19746991,2.58310819,1.87965593
-4.42121061,5.73944067,0.28052146,0.00000000,0.02853476,4.25010816,2.61434297,1.89629422
-4.41520760,5.81253825,0.28114278,0.00000000,0.02933994,4.31152882,2.65166770,1.91864490
-4.40920460,5.89373479,0.28157817,0.00000000,0.03014897,4.38088171,2.69457811,1.94624443
-4.40320160,5.98164007,0.28181383,0.00000000,0.03096045,4.45698010,2.74235247,1.97842454
-4.39719860,6.07452259,0.28183779,0.00000000,0.03177189,4.53833171,2.79407001,2.01433283
-4.39119560,6.17035421,0.28163917,0.00000000,0.03257956,4.62317940,2.84863557,2.05295905
-4.38519260,6.26686443,0.28120740,0.00000000,0.03337836,4.70955018,2.90480978,2.09316626
-4.37918959,6.36160263,0.28053169,0.00000000,0.03416170,4.79531078,2.96124387,2.13372583
-4.37318659,6.45200596,0.27960065,0.00000000,0.03492160,4.87822801,3.01651775,2.17335485
-4.36718359,6.53547112,0.27840223,0.00000000,0.03564870,4.95603193,3.06918051,2.21075483
-4.36118059,6.60942733,0.27692379,0.00000000,0.03633243,5.02647973,3.11779185,2.24465042
-4.35517759,6.67140858,0.27515259,0.00000000,0.03696129,5.08741844,3.16096313,2.27382674
-4.34917459,6.71912278,0.27307643,0.00000000,0.03752314,5.13684437,3.19739706,2.29716426
-4.34317159,6.75051582,0.27068454,0.00000000,0.03800557,5.17295786,3.22592455,2.31367013
-4.33716858,6.76382883,0.26796873,0.00000000,0.03839636,5.19421156,3.24553777,2.32250503
-4.33116558,6.75764699,0.26492456,0.00000000,0.03868397,5.19935102,3.25541862,2.32300479
-4.32516258,6.73093879,0.26155265,0.00000000,0.03885798,5.18744688,3.25496160,2.31469637
-4.31915958,6.68308474,0.25785996,0.00000000,0.03890966,5.15791770,3.24379075,2.29730778
-4.31315658,6.61389518,0.25386099,0.00000000,0.03883238,5.11054333,3.22177012,2.27077193
-4.30715358,6.52361689,0.24957879,0.00000000,0.03862211,5.04546874,3.18900781,2.23522456
