energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
0.96948474,2.25878372,0.51936352,0.00000000,0.00375912,0.09662584,0.71148880,1.85618455
0.97548774,2.35016214,0.53786841,0.00000000,0.00399954,0.10000276,0.73464013,1.93873589
0.98149075,2.43857468,0.55601207,0.00000000,0.00422630,0.10308739,0.75736034,2.01932018
0.98749375,2.52222908,0.57331337,0.00000000,0.00443568,0.10581788,0.77905309,2.09632548
0.99349675,2.59938932,0.58930975,0.00000000,0.00462432,0.10814090,0.79916040,2.16816022
0.99949975,2.66842976,0.60357470,0.00000000,0.00478930,0.11001415,0.81718383,2.23330102
1.00550275,2.72788765,0.61573469,0.00000000,0.00492834,0.11140843,0.83270430,2.29034015
1.01150575,2.77651223,0.62548483,0.00000000,0.00503990,0.11230935,0.84539974,2.33803091
1.01750875,2.81330804,0.63260276,0.00000000,0.00512329,0.11271855,0.85505992,2.37532903
1.02351176,2.83757109,0.63695992,0.00000000,0.00517878,0.11265433,0.86159756,2.40142837
1.02951476,2.84891600,0.63852995,0.00000000,0.00520764,0.11215165,0.86505552,2.41578936
1.03551776,2.84729338,0.63739354,0.00000000,0.00521216,0.11126156,0.86560941,2.41815916
1.04152076,2.83299625,0.63373971,0.00000000,0.00519571,0.11004998,0.86356576,2.40858251
1.04752376,2.80665565,0.62786325,0.00000000,0.00516261,0.10859592,0.85935535,2.38740284
1.05352676,2.76922514,0.62015827,0.00000000,0.00511814,0.10698919,0.85352223,2.35525364
1.05952976,2.72195495,0.61110827,0.00000000,0.00506839,0.10532769,0.84670851,2.31304039
1.06553277,2.66635664,0.60127269,0.00000000,0.00502015,0.10371433,0.83963541,2.26191372
1.07153577,2.60415944,0.59127067,0.00000000,0.00498070,0.10225379,0.83308127,2.20323494
1.07753877,2.53725982,0.58176223,0.00000000,0.00495765,0.10104908,0.82785705,2.13853515
1.08354177,2.46766602,0.57342773,0.00000000,0.00495873,0.10019815,0.82478008,2.06946960
1.08954477,2.39743930,0.56694601,0.00000000,0.00499154,0.09979061,0.82464699,1.99776882
1.09554777,2.32863387,0.56297208,0.00000000,0.00506328,0.09990465,0.82820638,1.92518845
1.10155078,2.26323736,0.56211494,0.00000000,0.00518060,0.10060432,0.83613224,1.85345924
1.10755378,2.20311363,0.56491622,0.00000000,0.00534923,0.10193709,0.84899889,1.78423913
1.11355678,2.14994967,0.57183040,0.00000000,0.00557386,0.10393203,0.86725804,1.71906869
1.11955978,2.10520813,0.58320716,0.00000000,0.00585784,0.10659841,0.89121891,1.65933143
1.12556278,2.07008688,0.59927643,0.00000000,0.00620304,0.10992490,0.92103193,1.60622000
1.13156578,2.04548673,0.62013680,0.00000000,0.00660966,0.11387935,0.95667673,1.56070920
1.13756878,2.03198833,0.64574758,0.00000000,0.00707614,0.11840920,0.99795485,1.52353656
1.14357179,2.02983892,0.67592502,0.00000000,0.00759905,0.12344248,1.04448761,1.49519068
1.14957479,2.03894939,0.71034284,0.00000000,0.00817307,0.12888938,1.09571953,1.47590783
1.15557779,2.05890181,0.74853737,0.00000000,0.00879109,0.13464438,1.15092731,1.46567638
1.16158079,2.08896736,0.78991708,0.00000000,0.00944420,0.14058891,1.20923451,1.46424909
1.16758379,2.12813418,0.83377667,0.00000000,0.01012195,0.14659438,1.26963166,1.47116257
1.17358679,2.17514439,0.87931514,0.00000000,0.01081251,0.15252569,1.33100132,1.48576321
1.17958979,2.22853927,0.92565760,0.00000000,0.01150297,0.15824483,1.39214770,1.50723873
1.18559280,2.28671109,0.97188004,0.00000000,0.01217968,0.16361484,1.45182981,1.53465418
1.19159580,2.34795993,1.01703642,0.00000000,0.01282858,0.16850364,1.50879720,1.56699108
1.19759880,2.41055353,1.06018709,0.00000000,0.01343566,0.17278789,1.56182712,1.60318839
1.20360180,2.47278797,1.10042746,0.00000000,0.01398732,0.17635658,1.60976173,1.64218368
1.20960480,2.53304676,1.13691603,0.00000000,0.01447084,0.17911433,1.65154395,1.68295297
1.21560780,2.58985613,1.16890051,0.00000000,0.01487473,0.18098415,1.68625063,1.72454764
1.22161081,2.64193402,1.19574100,0.00000000,0.01518914,0.18190974,1.71312153,1.76612684
1.22761381,2.68823083,1.21692934,0.00000000,0.01540617,0.18185704,1.73158299,1.80698405
1.23361681,2.72795990,1.23210368,0.00000000,0.01552014,0.18081512,1.74126531,1.84656652
1.23961981,2.76061645,1.24105779,0.00000000,0.01552774,0.17879631,1.74201295,1.88448668
1.24562281,2.78598401,1.24374465,0.00000000,0.01542818,0.17583555,1.73388725,1.92052499
1.25162581,2.80412794,1.24027412,0.00000000,0.01522320,0.17198902,1.71716157,1.95462386
1.25762881,2.81537648,1.23090512,0.00000000,0.01491699,0.16733212,1.69230909,1.98687304
1.26363182,2.82029014,1.21603245,0.00000000,0.01451608,0.16195686,1.65998403,2.01748706
1.26963482,2.81962103,1.19616918,0.00000000,0.01402908,0.15596881,1.62099714,2.04677580
1.27563782,2.81426421,1.17192544,0.00000000,0.01346647,0.14948375,1.57628677,2.07510977
1.28164082,2.80520361,1.14398465,0.00000000,0.01284021,0.14262409,1.52688701,2.10288184
1.28764382,2.79345538,1.11307846,0.00000000,0.01216341,0.13551536,1.47389427,2.13046760
1.29364682,2.78001150,1.07996156,0.00000000,0.01144996,0.12828279,1.41843407,2.15818639
1.29964982,2.76578694,1.04538749,0.00000000,0.01071418,0.12104815,1.36162931,2.18626553
1.30565283,2.75157276,1.01008656,0.00000000,0.00997043,0.11392702,1.30457151,2.21480953
1.31165583,2.73799795,0.97474676,0.00000000,0.00923279,0.10702651,1.24829596,2.24377640
1.31765883,2.72550157,0.93999825,0.00000000,0.00851478,0.10044346,1.19376160,2.27296252
1.32366183,2.71431680,0.90640195,0.00000000,0.00782912,0.09426327,1.14183609,2.30199709
1.32966483,2.70446732,0.87444227,0.00000000,0.00718751,0.08855919,1.09328602,2.33034679
1.33566783,2.69577600,0.84452389,0.00000000,0.00660049,0.08339217,1.04877225,2.35733044
1.34167084,2.68788503,0.81697232,0.00000000,0.00607734,0.07881108,1.00884955,2.38214332
1.34767384,2.68028603,0.79203750,0.00000000,0.00562601,0.07485327,0.97396997,2.40388967
1.35367684,2.67235813,0.76989982,0.00000000,0.00525308,0.07154543,0.94448879,2.42162193
1.35967984,2.66341153,0.75067781,0.00000000,0.00496378,0.06890447,0.92067216,2.43438458
1.36568284,2.65273393,0.73443649,0.00000000,0.00476198,0.06693851,0.90270519,2.44126025
1.37168584,2.63963688,0.72119564,0.00000000,0.00465020,0.06564776,0.89069961,2.44141575
1.37768884,2.62349955,0.71093737,0.00000000,0.00462965,0.06502525,0.88470013,2.43414547
1.38369185,2.60380730,0.70361219,0.00000000,0.00470027,0.06505736,0.88468891,2.41890989
1.38969485,2.58018316,0.69914339,0.00000000,0.00486067,0.06572413,0.89058773,2.39536747
1.39569785,2.55241075,0.69742943,0.00000000,0.00510822,0.06699937,0.90225784,2.36339798
1.40170085,2.52044754,0.69834440,0.00000000,0.00543902,0.06885049,0.91949780,2.32311653
1.40770385,2.48442844,0.70173672,0.00000000,0.00584792,0.07123828,0.94203957,2.27487772
1.41370685,2.44465993,0.70742666,0.00000000,0.00632852,0.07411654,0.96954391,2.21926985
1.41970985,2.40160577,0.71520298,0.00000000,0.00687323,0.07743181,1.00159568,2.15709986
1.42571286,2.35586555,0.72481963,0.00000000,0.00747331,0.08112313,1.03770018,2.08937007
1.43171586,2.30814807,0.73599297,0.00000000,0.00811900,0.08512202,1.07728147,2.01724809
1.43771886,2.25924138,0.74840027,0.00000000,0.00879959,0.08935283,1.11968355,1.94203169
1.44372186,2.20998159,0.76168014,0.00000000,0.00950366,0.09373334,1.16417519,1.86511043
1.44972486,2.16122242,0.77543527,0.00000000,0.01021929,0.09817586,1.20995886,1.78792603
1.45572786,2.11380725,0.78923775,0.00000000,0.01093433,0.10258866,1.25618397,1.71193318
1.46173087,2.06854500,0.80263718,0.00000000,0.01163672,0.10687793,1.30196439,1.63856256
1.46773387,2.02619104,0.81517132,0.00000000,0.01231483,0.11095001,1.34639972,1.56918725
1.47373687,1.98743343,0.82637896,0.00000000,0.01295789,0.11471396,1.38859963,1.50509368
1.47973987,1.95288480,0.83581455,0.00000000,0.01355633,0.11808436,1.42771016,1.44745772
1.48574287,1.92307945,0.84306375,0.00000000,0.01410219,0.12098409,1.46294095,1.39732619
1.49174587,1.89847494,0.84775921,0.00000000,0.01458947,0.12334718,1.49359171,1.35560385
1.49774887,1.87945725,0.84959564,0.00000000,0.01501447,0.12512134,1.51907691,1.32304544
1.50375188,1.86634838,0.84834321,0.00000000,0.01537603,0.12627024,1.53894695,1.30025243
1.50975488,1.85941506,0.84385866,0.00000000,0.01567571,0.12677525,1.55290498,1.28767361
1.51575788,1.85887757,0.83609314,0.00000000,0.01591787,0.12663668,1.56081813,1.28560897
1.52176088,1.86491746,0.82509640,0.00000000,0.01610967,0.12587431,1.56272252,1.29421601
1.52776388,1.87768353,0.81101701,0.00000000,0.01626088,0.12452727,1.55882190,1.31351787
1.53376688,1.89729531,0.79409829,0.00000000,0.01638368,0.12265314,1.54947958,1.34341259
1.53976988,1.92384391,0.77467021,0.00000000,0.01649227,0.12032641,1.53520439,1.38368311
1.54577289,1.95739024,0.75313759,0.00000000,0.01660240,0.11763628,1.51663109,1.43400755
1.55177589,1.99796074,0.72996498,0.00000000,0.01673078,0.11468390,1.49449629,1.49396963
1.55777889,2.04554123,0.70565909,0.00000000,0.01689449,0.11157913,1.46961109,1.56306894
1.56378189,2.10006937,0.68074951,0.00000000,0.01711024,0.10843707,1.44283162,1.64073106
1.56978489,2.16142641,0.65576857,0.00000000,0.01739369,0.10537428,1.41502895,1.72631740
1.57578789,2.22942910,0.63123142,0.00000000,0.01775871,0.10250510,1.38705946,1.81913475
1.58179090,2.30382204,0.60761705,0.00000000,0.01821672,0.09993797,1.35973718,1.91844441
1.58779390,2.38427139,0.58535126,0.00000000,0.01877605,0.09777204,1.33380876,2.02347076
1.59379690,2.47035999,0.56479208,0.00000000,0.01944145,0.09609409,1.30993213,2.13340921
1.59979990,2.56158436,0.54621850,0.00000000,0.02021362,0.09497595,1.28865940,2.24743314
1.60580290,2.65735357,0.52982255,0.00000000,0.02108902,0.09447241,1.27042416,2.36469985
1.61180590,2.75698997,0.51570528,0.00000000,0.02205968,0.09461969,1.25553350,2.48435513
1.61780890,2.85973159,0.50387650,0.00000000,0.02311332,0.09543454,1.24416447,2.60553636
1.62381191,2.96473616,0.49425814,0.00000000,0.02423351,0.09691391,1.23636481,2.72737406
1.62981491,3.07108636,0.48669102,0.00000000,0.02540011,0.09903526,1.23205745,2.84899201
1.63581791,3.17779624,0.48094457,0.00000000,0.02658981,0.10175736,1.23104830,2.96950590
1.64182091,3.28381868,0.47672885,0.00000000,0.02777680,0.10502166,1.23303675,3.08802106
1.64782391,3.38805377,0.47370847,0.00000000,0.02893359,0.10875402,1.23762843,3.20362958
1.65382691,3.48935827,0.47151751,0.00000000,0.03003187,0.11286693,1.24434946,3.31540753
1.65982991,3.58655613,0.46977495,0.00000000,0.03104350,0.11726193,1.25266192,3.42241288
1.66583292,3.67845055,0.46809985,0.00000000,0.03194136,0.12183232,1.26197993,3.52368508
1.67183592,3.76383746,0.46612567,0.00000000,0.03270034,0.12646595,1.27168603,3.61824690
1.67783892,3.84152107,0.46351328,0.00000000,0.03329816,0.13104819,1.28114757,3.70510937
1.68384192,3.91033135,0.45996211,0.00000000,0.03371609,0.13546476,1.28973264,3.78328049
1.68984492,3.96914384,0.45521915,0.00000000,0.03393960,0.13960459,1.29682564,3.85177801
1.69584792,4.01690154,0.44908553,0.00000000,0.03395875,0.14336253,1.30184193,3.90964669
1.70185093,4.05263887,0.44142070,0.00000000,0.03376852,0.14664179,1.30424165,3.95597972
1.70785393,4.07550717,0.43214402,0.00000000,0.03336886,0.14935621,1.30354232,3.98994414
1.71385693,4.08480115,0.42123405,0.00000000,0.03276463,0.15143217,1.29933023,4.01080933
1.71985993,4.07998557,0.40872565,0.00000000,0.03196531,0.15281022,1.29127022,4.01797767
1.72586293,4.06072090,0.39470524,0.00000000,0.03098457,0.15344627,1.27911384,4.01101603
1.73186593,4.02688708,0.37930453,0.00000000,0.02983974,0.15331247,1.26270559,3.98968650
1.73786893,3.97860384,0.36269313,0.00000000,0.02855113,0.15239758,1.24198706,3.95397470
1.74387194,3.91624645,0.34507039,0.00000000,0.02714133,0.15070696,1.21699894,3.90411392
1.74987494,3.84045566,0.32665701,0.00000000,0.02563438,0.14826223,1.18788049,3.84060339
1.75587794,3.75214051,0.30768656,0.00000000,0.02405508,0.14510039,1.15486675,3.76421908
1.76188094,3.65247336,0.28839745,0.00000000,0.02242819,0.14127263,1.11828315,3.67601581
1.76788394,3.54287635,0.26902553,0.00000000,0.02077775,0.13684284,1.07853779,3.57731951
1.77388694,3.42499895,0.24979750,0.00000000,0.01912651,0.13188575,1.03611135,3.46970935
1.77988994,3.30068685,0.23092542,0.00000000,0.01749540,0.12648483,0.99154502,3.35498930
1.78589295,3.17194259,0.21260220,0.00000000,0.01590312,0.12073005,0.94542653,3.23514995
1.79189595,3.04087876,0.19499824,0.00000000,0.01436588,0.11471546,0.89837491,3.11232106
1.79789895,2.90966531,0.17825917,0.00000000,0.01289721,0.10853674,0.85102410,2.98871662
1.80390195,2.78047239,0.16250459,0.00000000,0.01150792,0.10228876,0.80400625,2.86657403
1.80990495,2.65541075,0.14782763,0.00000000,0.01020610,0.09606324,0.75793492,2.74808963
1.81590795,2.53647189,0.13429537,0.00000000,0.00899726,0.08994655,0.71338891,2.63535305
1.82191096,2.42547018,0.12194983,0.00000000,0.00788451,0.08401768,0.67089729,2.53028291
1.82791396,2.32398911,0.11080949,0.00000000,0.00686881,0.07834661,0.63092592,2.43456650
1.83391696,2.23333410,0.10087110,0.00000000,0.00594920,0.07299284,0.59386619,2.34960593
1.83991996,2.15449352,0.09211185,0.00000000,0.00512318,0.06800437,0.56002620,2.27647312
1.84592296,2.08810986,0.08449153,0.00000000,0.00438690,0.06341708,0.52962468,2.21587549
1.85192596,2.03446226,0.07795494,0.00000000,0.00373554,0.05925436,0.50278801,2.16813391
1.85792896,1.99346117,0.07243418,0.00000000,0.00316356,0.05552731,0.47955024,2.13317411
1.86393197,1.96465564,0.06785098,0.00000000,0.00266493,0.05223516,0.45985615,2.11053180
1.86993497,1.94725309,0.06411894,0.00000000,0.00223339,0.04936608,0.44356734,2.09937164
1.87593797,1.94015070,0.06114580,0.00000000,0.00186262,0.04689833,0.43047084,2.09851930
1.88194097,1.94197751,0.05883550,0.00000000,0.00154641,0.04480159,0.42029008,2.10650539
1.88794397,1.95114543,0.05709029,0.00000000,0.00127876,0.04303856,0.41269774,2.12161948
1.89394697,1.96590721,0.05581267,0.00000000,0.00105404,0.04156665,0.40732987,2.14197224
1.89994997,1.98441902,0.05490733,0.00000000,0.00086698,0.04033975,0.40380078,2.16556291
1.90595298,2.00480527,0.05428286,0.00000000,0.00071277,0.03931001,0.40171812,2.19034961
1.91195598,2.02522280,0.05385345,0.00000000,0.00058705,0.03842961,0.40069751,2.21431958
1.91795898,2.04392224,0.05354037,0.00000000,0.00048592,0.03765231,0.40037614,2.23555650
1.92396198,2.05930380,0.05327328,0.00000000,0.00040594,0.03693494,0.40042485,2.25230232
1.92996498,2.06996557,0.05299133,0.00000000,0.00034410,0.03623865,0.40055826,2.26301118
1.93596798,2.07474253,0.05264402,0.00000000,0.00029779,0.03552987,0.40054245,2.26639359
1.94197099,2.07273479,0.05219179,0.00000000,0.00026474,0.03478107,0.40020020,2.26144915
1.94797399,2.06332453,0.05160629,0.00000000,0.00024303,0.03397120,0.39941335,2.24748711
1.95397699,2.04618112,0.05087038,0.00000000,0.00023101,0.03308585,0.39812255,2.22413433
1.95997999,2.02125485,0.04997777,0.00000000,0.00022727,0.03211719,0.39632427,2.19133078
1.96598299,1.98876002,0.04893244,0.00000000,0.00023060,0.03106361,0.39406560,2.14931350
1.97198599,1.94914862,0.04774770,0.00000000,0.00023996,0.02992914,0.39143676,2.09859024
1.97798899,1.90307636,0.04644499,0.00000000,0.00025445,0.02872280,0.38856222,2.03990448
1.98399200,1.85136286,0.04505258,0.00000000,0.00027325,0.02745764,0.38559048,1.97419383
1.98999500,1.79494814,0.04360395,0.00000000,0.00029564,0.02614986,0.38268335,1.90254400
1.99599800,1.73484763,0.04213620,0.00000000,0.00032095,0.02481779,0.38000500,1.82614067
2.00200100,1.67210781,0.04068832,0.00000000,0.00034859,0.02348092,0.37771159,1.74622139
2.00800400,1.60776431,0.03929954,0.00000000,0.00037800,0.02215895,0.37594166,1.66402957
2.01400700,1.54280433,0.03800773,0.00000000,0.00040866,0.02087092,0.37480791,1.58077246
2.02001001,1.47813461,0.03684793,0.00000000,0.00044012,0.01963452,0.37439060,1.49758442
2.02601301,1.41455606,0.03585113,0.00000000,0.00047203,0.01846544,0.37473297,1.41549672
2.03201601,1.35274552,0.03504322,0.00000000,0.00050411,0.01737694,0.37583866,1.33541446
2.03801901,1.29324506,0.03444434,0.00000000,0.00053625,0.01637962,0.37767130,1.25810094
2.04402201,1.23645846,0.03406842,0.00000000,0.00056850,0.01548122,0.38015631,1.18416949
2.05002501,1.18265454,0.03392321,0.00000000,0.00060116,0.01468676,0.38318464,1.11408216
2.05602801,1.13197658,0.03401055,0.00000000,0.00063481,0.01399872,0.38661841,1.04815487
2.06203102,1.08445684,0.03432710,0.00000000,0.00067040,0.01341736,0.39029810,0.98656788
2.06803402,1.04003521,0.03486538,0.00000000,0.00070931,0.01294122,0.39405107,0.92938086
2.07403702,0.99858077,0.03561517,0.00000000,0.00075346,0.01256771,0.39770102,0.87655130
2.08004002,0.95991514,0.03656515,0.00000000,0.00080539,0.01229371,0.40107807,0.82795518
2.08604302,0.92383665,0.03770494,0.00000000,0.00086834,0.01211631,0.40402909,0.78340906
2.09204602,0.89014413,0.03902720,0.00000000,0.00094641,0.01203356,0.40642791,0.74269237
2.09804902,0.85865956,0.04052994,0.00000000,0.00104460,0.01204519,0.40818503,0.70556923
2.10405203,0.82924881,0.04221886,0.00000000,0.00116897,0.01215334,0.40925661,0.67180897
2.11005503,0.80183973,0.04410971,0.00000000,0.00132670,0.01236329,0.40965228,0.64120474
2.11605803,0.77643715,0.04623045,0.00000000,0.00152622,0.01268403,0.40944155,0.61358970
2.12206103,0.75313437,0.04862317,0.00000000,0.00177723,0.01312881,0.40875858,0.58885034
2.12806403,0.73212080,0.05134573,0.00000000,0.00209077,0.01371559,0.40780500,0.56693671
2.13406703,0.71368556,0.05447287,0.00000000,0.00247921,0.01446727,0.40685070,0.54786930
2.14007004,0.69821687,0.05809675,0.00000000,0.00295621,0.01541183,0.40623227,0.53174231
2.14607304,0.68619717,0.06232678,0.00000000,0.00353664,0.01658225,0.40634912,0.51872346
2.15207604,0.67819398,0.06728872,0.00000000,0.00423634,0.01801624,0.40765704,0.50905012
2.15807904,0.67484657,0.07312288,0.00000000,0.00507195,0.01975572,0.41065937,0.50302196
2.16408204,0.67684852,0.07998135,0.00000000,0.00606053,0.02184609,0.41589566,0.50099023
2.17008504,0.68492661,0.08802437,0.00000000,0.00721914,0.02433528,0.42392800,0.50334384
2.17608804,0.69981623,0.09741571,0.00000000,0.00856434,0.02727245,0.43532524,0.51049271
2.18209105,0.72223397,0.10831713,0.00000000,0.01011155,0.03070663,0.45064539,0.52284868
2.18809405,0.75284792,0.12088216,0.00000000,0.01187444,0.03468503,0.47041653,0.54080460
2.19409705,0.79224667,0.13524910,0.00000000,0.01386411,0.03925120,0.49511684,0.56471228
2.20010005,0.84090783,0.15153374,0.00000000,0.01608838,0.04444309,0.52515419,0.59485991
2.20610305,0.89916727,0.16982180,0.00000000,0.01855093,0.05029106,0.56084619,0.63145005
2.21210605,0.96719032,0.19016154,0.00000000,0.02125061,0.05681586,0.60240121,0.67457883
2.21810905,1.04494622,0.21255683,0.00000000,0.02418065,0.06402666,0.64990137,0.72421753
2.22411206,1.13218714,0.23696099,0.00000000,0.02732815,0.07191938,0.70328828,0.78019736
2.23011506,1.22843316,0.26327193,0.00000000,0.03067353,0.08047513,0.76235232,0.84219842
2.23611806,1.33296428,0.29132871,0.00000000,0.03419032,0.08965909,0.82672624,0.90974362
2.24212106,1.44482058,0.32091007,0.00000000,0.03784511,0.09941977,0.89588371,0.98219825
2.24812406,1.56281113,0.35173503,0.00000000,0.04159772,0.10968883,0.96914344,1.05877557
2.25412706,1.68553221,0.38346587,0.00000000,0.04540170,0.12038137,1.04567893,1.13854880
2.26013007,1.81139463,0.41571354,0.00000000,0.04920511,0.13139689,1.12453423,1.22046931
2.26613307,1.93865991,0.44804547,0.00000000,0.05295153,0.14262080,1.20464520,1.30339075
2.27213607,2.06548419,0.47999562,0.00000000,0.05658134,0.15392652,1.28486611,1.38609836
2.27813907,2.18996872,0.51107669,0.00000000,0.06003325,0.16517813,1.36400053,1.46734260
2.28414207,2.31021499,0.54079375,0.00000000,0.06324598,0.17623344,1.44083570,1.54587580
2.29014507,2.42438243,0.56865919,0.00000000,0.06616004,0.18694751,1.51417909,1.62049048
2.29614807,2.53074636,0.59420807,0.00000000,0.06871955,0.19717633,1.58289558,1.69005756
2.30215108,2.62775352,0.61701345,0.00000000,0.07087404,0.20678060,1.64594399,1.75356301
2.30815408,2.71407289,0.63670088,0.00000000,0.07258010,0.21562957,1.70241108,1.81014110
2.31415708,2.78863907,0.65296140,0.00000000,0.07380287,0.22360455,1.75154170,1.85910285
2.32016008,2.85068654,0.66556250,0.00000000,0.07451721,0.23060218,1.79276360,1.89995812
2.32616308,2.89977260,0.67435633,0.00000000,0.07470863,0.23653717,1.82570571,1.93243045
2.33216608,2.93578825,0.67928495,0.00000000,0.07437376,0.24134445,1.85020897,1.95646374
2.33816908,2.95895597,0.68038211,0.00000000,0.07352053,0.24498070,1.86632914,1.97222049
2.34417209,2.96981469,0.67777160,0.00000000,0.07216783,0.24742503,1.87433142,1.98007154
2.35017509,2.96919249,0.67166217,0.00000000,0.07034490,0.24867905,1.87467697,1.98057787
2.35617809,2.95816828,0.66233918,0.00000000,0.06809030,0.24876602,1.86800200,1.97446521
2.36218109,2.93802423,0.65015350,0.00000000,0.06545060,0.24772949,1.85509033,1.96259267
2.36818409,2.91019130,0.63550811,0.00000000,0.06247882,0.24563114,1.83684062,1.94591681
2.37418709,2.87619033,0.61884293,0.00000000,0.05923268,0.24254820,1.81422975,1.92545290
2.38019010,2.83757138,0.60061885,0.00000000,0.05577281,0.23857049,1.78827407,1.90223496
2.38619310,2.79585426,0.58130138,0.00000000,0.05216092,0.23379715,1.75999016,1.87727654
2.39219610,2.75247268,0.56134490,0.00000000,0.04845801,0.22833328,1.73035678,1.85153379
2.39819910,2.70872457,0.54117809,0.00000000,0.04472277,0.22228671,1.70027979,1.82587241
2.40420210,2.66573053,0.52119110,0.00000000,0.04101012,0.21576479,1.67056130,1.80103978
2.41020510,2.62440190,0.50172505,0.00000000,0.03737000,0.20887164,1.64187439,1.77764330
2.41620810,2.58541964,0.48306416,0.00000000,0.03384652,0.20170573,1.61474428,1.75613558
2.42221111,2.54922435,0.46543074,0.00000000,0.03047723,0.19435796,1.58953662,1.73680682
2.42821411,2.51601755,0.44898312,0.00000000,0.02729283,0.18691025,1.56645311,1.71978446
2.43421711,2.48577347,0.43381652,0.00000000,0.02431714,0.17943477,1.54553450,1.70503971
2.44022011,2.45826048,0.41996647,0.00000000,0.02156720,0.17199364,1.52667053,1.69240037
2.44622311,2.43307065,0.40741479,0.00000000,0.01905379,0.16463918,1.50961621,1.68156910
2.45222611,2.40965590,0.39609744,0.00000000,0.01678199,0.15741468,1.49401368,1.67214619
2.45822911,2.38736870,0.38591396,0.00000000,0.01475194,0.15035550,1.47941829,1.66365548
2.46423212,2.36550547,0.37673797,0.00000000,0.01295971,0.14349057,1.46532801,1.65557242
2.47023512,2.34335071,0.36842820,0.00000000,0.01139818,0.13684404,1.45121472,1.64735292
2.47623812,2.32021996,0.36083956,0.00000000,0.01005802,0.13043711,1.43655605,1.63846186
2.48224112,2.29549995,0.35383377,0.00000000,0.00892855,0.12428989,1.42086651,1.62840007
2.48824412,2.26868439,0.34728920,0.00000000,0.00799861,0.11842317,1.40372672,1.61672899
2.49424712,2.23940432,0.34110937,0.00000000,0.00725737,0.11286009,1.38480958,1.60309198
2.50025013,2.20745193,0.33523000,0.00000000,0.00669492,0.10762753,1.36390244,1.58723185
2.50625313,2.17279738,0.32962423,0.00000000,0.00630294,0.10275731,1.34092451,1.56900402
2.51225613,2.13559827,0.32430589,0.00000000,0.00607503,0.09828697,1.31593889,1.54838511
2.51825913,2.09620169,0.31933082,0.00000000,0.00600708,0.09426021,1.28915888,1.52547692
2.52426213,2.05513905,0.31479599,0.00000000,0.00609741,0.09072699,1.26094847,1.50050577
2.53026513,2.01311428,0.31083677,0.00000000,0.00634680,0.08774313,1.23181697,1.47381753
2.53626813,1.97098585,0.30762225,0.00000000,0.00675842,0.08536961,1.20240811,1.44586873
2.54227114,1.92974353,0.30534887,0.00000000,0.00733760,0.08367141,1.17348404,1.41721410
2.54827414,1.89048071,0.30423267,0.00000000,0.00809149,0.08271602,1.14590485,1.38849120
2.55427714,1.85436326,0.30450034,0.00000000,0.00902868,0.08257166,1.12060439,1.36040262
2.56028014,1.82259598,0.30637942,0.00000000,0.01015862,0.08330515,1.09856311,1.33369649
2.56628314,1.79638752,0.31008819,0.00000000,0.01149109,0.08497964,1.08077900,1.30914579
2.57228614,1.77691484,0.31582536,0.00000000,0.01303550,0.08765216,1.06823745,1.28752708
2.57828914,1.76528820,0.32376022,0.00000000,0.01480025,0.09137109,1.06188105,1.26959922
2.58429215,1.76251729,0.33402347,0.00000000,0.01679199,0.09617363,1.06258018,1.25608257
2.59029515,1.76947964,0.34669925,0.00000000,0.01901492,0.10208343,1.07110529,1.24763911
2.59629815,1.78689177,0.36181856,0.00000000,0.02147015,0.10910833,1.08810156,1.24485378
2.60230115,1.81528371,0.37935453,0.00000000,0.02415501,0.11723844,1.11406673,1.24821747
2.60830415,1.85497764,0.39921963,0.00000000,0.02706257,0.12644453,1.14933242,1.25811186
2.61430715,1.90607082,0.42126503,0.00000000,0.03018111,0.13667689,1.19404954,1.27479631
2.62031016,1.96842333,0.44528218,0.00000000,0.03349385,0.14786475,1.24817796,1.29839707
2.62631316,2.04165093,0.47100653,0.00000000,0.03697872,0.15991615,1.31148065,1.32889884
2.63231616,2.12512313,0.49812331,0.00000000,0.04060831,0.17271850,1.38352226,1.36613896
2.63831916,2.21796665,0.52627507,0.00000000,0.04435003,0.18613970,1.46367225,1.40980432
2.64432216,2.31907435,0.55507071,0.00000000,0.04816635,0.20002989,1.55111219,1.45943114
2.65032516,2.42711955,0.58409568,0.00000000,0.05201534,0.21422369,1.64484732,1.51440775
2.65632816,2.54057561,0.61292276,0.00000000,0.05585122,0.22854306,1.74372184,1.57398058
2.66233117,2.65774065,0.64112308,0.00000000,0.05962523,0.24280050,1.84643787,1.63726334
2.66833417,2.77676697,0.66827697,0.00000000,0.06328655,0.25680260,1.95157766,1.70324968
2.67433717,2.89569486,0.69398400,0.00000000,0.06678330,0.27035388,2.05762862,1.77082908
2.68034017,3.01249021,0.71787209,0.00000000,0.07006374,0.28326067,2.16301101,1.83880625
2.68634317,3.12508527,0.73960520,0.00000000,0.07307743,0.29533508,2.26610768,1.90592353
2.69234617,3.23142187,0.75888941,0.00000000,0.07577646,0.30639878,2.36529547,1.97088629
2.69834917,3.32949597,0.77547738,0.00000000,0.07811663,0.31628663,2.45897786,2.03239079
2.70435218,3.41740278,0.78917104,0.00000000,0.08005860,0.32484996,2.54561806,2.08915385
