energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.70585293,2.08954006,0.01643802,0.19800359,0.91640219,0.51058733,0.69227432,0.00000000,0.56096843,0.02496047
-5.69984992,2.10557857,0.01947363,0.19815914,0.92708116,0.51137271,0.70042696,0.00000000,0.56575524,0.02529275
-5.69384692,2.11577601,0.02298121,0.19747559,0.93551713,0.51005044,0.70742621,0.00000000,0.56994147,0.02557652
-5.68784392,2.12154334,0.02700826,0.19608945,0.94240582,0.50691044,0.71377866,0.00000000,0.57402469,0.02583049
-5.68184092,2.12456203,0.03160161,0.19417099,0.94856970,0.50231323,0.72006319,0.00000000,0.57855908,0.02607618
-5.67583792,2.12674760,0.03680608,0.19192150,0.95493957,0.49668255,0.72691611,0.00000000,0.58414166,0.02633732
-5.66983492,2.13020367,0.04266298,0.18956946,0.96253161,0.49049558,0.73501353,0.00000000,0.59139642,0.02663910
-5.66383192,2.13716783,0.04920860,0.18736579,0.97242040,0.48427124,0.74505158,0.00000000,0.60095685,0.02700744
-5.65782891,2.14995055,0.05647248,0.18557805,0.98570861,0.47855670,0.75772495,0.00000000,0.61344727,0.02746811
-5.65182591,2.17086905,0.06447572,0.18448392,1.00349417,0.47391263,0.77370446,0.00000000,0.62946353,0.02804584
-5.64582291,2.20217772,0.07322930,0.18436394,1.02683575,0.47089739,0.79361440,0.00000000,0.64955358,0.02876352
-5.63981991,2.24599705,0.08273238,0.18549369,1.05671750,0.47005088,0.81801029,0.00000000,0.67419860,0.02964131
-5.63381691,2.30424319,0.09297082,0.18813568,1.09401393,0.47187813,0.84735773,0.00000000,0.70379493,0.03069588
-5.62781391,2.37855991,0.10391579,0.19253100,1.13945595,0.47683349,0.88201312,0.00000000,0.73863760,0.03193972
-5.62181091,2.47025509,0.11552267,0.19889097,1.19359905,0.48530545,0.92220671,0.00000000,0.77890576,0.03338053
-5.61580790,2.58024348,0.12773025,0.20738911,1.25679447,0.49760281,0.96802868,0.00000000,0.82465051,0.03502080
-5.60980490,2.70899756,0.14046025,0.21815354,1.32916443,0.51394245,1.01941849,0.00000000,0.87578549,0.03685742
-5.60380190,2.85650823,0.15361729,0.23126012,1.41058222,0.53443918,1.07615811,0.00000000,0.93208061,0.03888155
-5.59779890,3.02225668,0.16708928,0.24672665,1.50065801,0.55909786,1.13786929,0.00000000,0.99315912,0.04107861
-5.59179590,3.20519897,0.18074828,0.26450829,1.59873122,0.58780833,1.20401506,0.00000000,1.05849842,0.04342839
-5.58579290,3.40376427,0.19445192,0.28449451,1.70387003,0.62034321,1.27390559,0.00000000,1.12743458,0.04590542
-5.57978989,3.61586779,0.20804527,0.30650781,1.81487866,0.65635889,1.34670845,0.00000000,1.19917080,0.04847942
-5.57378689,3.83893878,0.22136324,0.33030442,1.93031274,0.69539993,1.42146300,0.00000000,1.27278977,0.05111595
-5.56778389,4.06996385,0.23423345,0.35557710,2.04850290,0.73690671,1.49709898,0.00000000,1.34726981,0.05377718
-5.56178089,4.30554537,0.24647953,0.38196012,2.16758655,0.78022660,1.57245870,0.00000000,1.42150470,0.05642279
-5.55577789,4.54197400,0.25792479,0.40903653,2.28554731,0.82462827,1.64632251,0.00000000,1.49432668,0.05901103
-5.54977489,4.77531427,0.26839613,0.43634743,2.40026146,0.86931899,1.71743707,0.00000000,1.56453236,0.06149978
-5.54377189,5.00150101,0.27772820,0.46340325,2.50955032,0.91346458,1.78454558,0.00000000,1.63091087,0.06384775
-5.53776888,5.21644444,0.28576753,0.48969661,2.61123703,0.95621139,1.84641931,0.00000000,1.69227344,0.06601565
-5.53176588,5.41614073,0.29237669,0.51471650,2.70320612,0.99670975,1.90188950,0.00000000,1.74748380,0.06796737
-5.52576288,5.59678461,0.29743809,0.53796316,2.78346386,1.03413813,1.94987872,0.00000000,1.79548821,0.06967115
-5.51975988,5.75488024,0.30085756,0.55896321,2.85019717,1.06772718,1.98943055,0.00000000,1.83534435,0.07110059
-5.51375688,5.88734630,0.30256734,0.57728438,2.90182885,1.09678281,2.01973683,0.00000000,1.86624790,0.07223565
-5.50775388,5.99161117,0.30252846,0.59254934,2.93706692,1.12070739,2.04016119,0.00000000,1.88755590,0.07306334
-5.50175088,6.06569447,0.30073236,0.60444786,2.95494595,1.13901817,2.05025818,0.00000000,1.89880595,0.07357835
-5.49574787,6.10827121,0.29720165,0.61274693,2.95485848,1.15136232,2.04978710,0.00000000,1.89973040,0.07378340
-5.48974487,6.11871577,0.29199004,0.61729822,2.93657515,1.15752760,2.03871992,0.00000000,1.89026490,0.07368932
-5.48374187,6.09712328,0.28518124,0.61804268,2.90025252,1.15744855,2.01724295,0.00000000,1.87055095,0.07331490
-5.47773887,6.04430727,0.27688703,0.61501189,2.84642801,1.15120751,1.98575188,0.00000000,1.84093214,0.07268643
-5.47173587,5.96177299,0.26724442,0.60832621,2.77600225,1.13903060,1.94484054,0.00000000,1.80194415,0.07183702
-5.46573287,5.85166723,0.25641208,0.59818970,2.69020936,1.12127868,1.89528334,0.00000000,1.75429891,0.07080558
-5.45972986,5.71670626,0.24456607,0.58488209,2.59057653,1.09843366,1.83801236,0.00000000,1.69886332,0.06963566
-5.45372686,5.56008458,0.23189518,0.56874815,2.47887462,1.07108067,1.77408955,0.00000000,1.63663356,0.06837403
-5.44772386,5.38536806,0.21859584,0.55018492,2.35706189,1.03988685,1.70467527,0.00000000,1.56870561,0.06706910
-5.44172086,5.19637560,0.20486707,0.52962738,2.22722325,1.00557768,1.63099419,0.00000000,1.49624350,0.06576928
-5.43571786,4.99705415,0.19090531,0.50753317,2.09150771,0.96891171,1.55429995,0.00000000,1.42044614,0.06452127
-5.42971486,4.79135197,0.17689972,0.48436710,1.95206638,0.93065494,1.47583970,0.00000000,1.34251426,0.06336835
-5.42371186,4.58309522,0.16302778,0.46058601,1.81099371,0.89155569,1.39682000,0.00000000,1.26361835,0.06234882
-5.41770885,4.37587270,0.14945150,0.43662463,1.67027388,0.85232109,1.31837511,0.00000000,1.18486912,0.06149452
-5.41170585,4.17293308,0.13631437,0.41288305,1.53173437,0.81359613,1.24153896,0.00000000,1.10729104,0.06082961
-5.40570285,3.97709844,0.12373904,0.38971614,1.39700797,0.77594589,1.16722151,0.00000000,1.03180016,0.06036958
-5.39969985,3.79069703,0.11182585,0.36742534,1.26750419,0.73984178,1.09619041,0.00000000,0.95918651,0.06012065
-5.39369685,3.61551748,0.10065215,0.34625300,1.14439044,0.70565201,1.02905822,0.00000000,0.89010175,0.06007938
-5.38769385,3.45278529,0.09027244,0.32637941,1.02858304,0.67363666,0.96627569,0.00000000,0.82505203,0.06023281
-5.38169085,3.30316205,0.08071921,0.30792239,0.92074739,0.64394722,0.90813084,0.00000000,0.76439606,0.06055884
-5.37568784,3.16676619,0.07200442,0.29093935,0.82130658,0.61663052,0.85475376,0.00000000,0.70834829,0.06102705
-5.36968484,3.04321371,0.06412151,0.27543164,0.73045720,0.59163661,0.80612657,0.00000000,0.65698644,0.06159982
-5.36368184,2.93167629,0.05704776,0.26135061,0.64819106,0.56883000,0.76209798,0.00000000,0.61026315,0.06223376
-5.35767884,2.83095347,0.05074699,0.24860530,0.57432119,0.54800373,0.72240151,0.00000000,0.56802074,0.06288140
-5.35167584,2.73955532,0.04517232,0.23707111,0.50851081,0.52889540,0.68667663,0.00000000,0.53000845,0.06349294
-5.34567284,2.65579165,0.04026901,0.22659898,0.45030367,0.51120435,0.65449167,0.00000000,0.49590130,0.06401831
-5.33966983,2.57786348,0.03597714,0.21702488,0.39915444,0.49460926,0.62536766,0.00000000,0.46531968,0.06440899
-5.33366683,2.50395310,0.03223418,0.20817887,0.35445796,0.47878532,0.59880195,0.00000000,0.43784899,0.06461996
-5.32766383,2.43230875,0.02897722,0.19989364,0.31557648,0.46342022,0.57429083,0.00000000,0.41305841,0.06461144
-5.32166083,2.36132072,0.02614498,0.19201205,0.28186391,0.44822844,0.55135026,0.00000000,0.39051831,0.06435033
-5.31565783,2.28958617,0.02367941,0.18439347,0.25268679,0.43296319,0.52953403,0.00000000,0.36981569,0.06381153
-5.30965483,2.21596070,0.02152691,0.17691884,0.22744152,0.41742579,0.50844879,0.00000000,0.35056723,0.06297878
-5.30365183,2.13959502,0.01963929,0.16949417,0.20556775,0.40147209,0.48776567,0.00000000,0.33242968,0.06184526
-5.29764882,2.05995656,0.01797430,0.16205270,0.18655808,0.38501608,0.46722814,0.00000000,0.31510743,0.06041370
-5.29164582,1.97683574,0.01649588,0.15455551,0.16996419,0.36803050,0.44665619,0.00000000,0.29835732,0.05869622
-5.28564282,1.89033800,0.01517416,0.14699095,0.15539977,0.35054485,0.42594694,0.00000000,0.28199064,0.05671378
-5.27963982,1.80086273,0.01398520,0.13937281,0.14254066,0.33264101,0.40507195,0.00000000,0.26587269,0.05449526
-5.27363682,1.70907116,0.01291058,0.13173755,0.13112263,0.31444686,0.38407153,0.00000000,0.24992013,0.05207637
-5.26763382,1.61584521,0.01193678,0.12414082,0.12093731,0.29612833,0.36304676,0.00000000,0.23409644,0.04949827
-5.26163082,1.52223988,0.01105460,0.11665338,0.11182666,0.27788043,0.34214946,0.00000000,0.21840603,0.04680609
-5.25562781,1.42943150,0.01025837,0.10935670,0.10367657,0.25991757,0.32157095,0.00000000,0.20288733,0.04404734
-5.24962481,1.33866443,0.00954528,0.10233854,0.09640983,0.24246383,0.30153005,0.00000000,0.18760526,0.04127033
-5.24362181,1.25119830,0.00891463,0.09568851,0.08997893,0.22574341,0.28226085,0.00000000,0.17264364,0.03852260
-5.23761881,1.16825796,0.00836719,0.08949392,0.08435902,0.20997176,0.26400087,0.00000000,0.15809776,0.03584955
-5.23161581,1.09098774,0.00790453,0.08383600,0.07954118,0.19534755,0.24697992,0.00000000,0.14406749,0.03329307
-5.22561281,1.02041148,0.00752854,0.07878660,0.07552624,0.18204585,0.23141014,0.00000000,0.13065119,0.03089050
-5.21960980,0.95739924,0.00724090,0.07440541,0.07231938,0.17021256,0.21747749,0.00000000,0.11794060,0.02867373
-5.21360680,0.90264138,0.00704274,0.07073781,0.06992543,0.15996021,0.20533479,0.00000000,0.10601683,0.02666854
-5.20760380,0.85663041,0.00693431,0.06781330,0.06834514,0.15136520,0.19509670,0.00000000,0.09494753,0.02489414
-5.20160080,0.81965053,0.00691482,0.06564458,0.06757224,0.14446641,0.18683635,0.00000000,0.08478519,0.02336300
-5.19559780,0.79177487,0.00698228,0.06422715,0.06759152,0.13926519,0.18058400,0.00000000,0.07556658,0.02208083
-5.18959480,0.77286990,0.00713349,0.06353957,0.06837772,0.13572651,0.17632745,0.00000000,0.06731323,0.02104682
-5.18359180,0.76260663,0.00736406,0.06354416,0.06989531,0.13378137,0.17401413,0.00000000,0.06003277,0.02025398
-5.17758879,0.76047799,0.00766855,0.06418823,0.07209909,0.13333018,0.17355487,0.00000000,0.05372107,0.01968971
-5.17158579,0.76582159,0.00804063,0.06540575,0.07493560,0.13424700,0.17482912,0.00000000,0.04836498,0.01933643
-5.16558279,0.77784731,0.00847337,0.06711937,0.07834509,0.13638461,0.17769141,0.00000000,0.04394556,0.01917234
-5.15957979,0.79566872,0.00895951,0.06924282,0.08226430,0.13958015,0.18197892,0.00000000,0.04044158,0.01917230
-5.15357679,0.81833751,0.00949186,0.07168349,0.08662958,0.14366126,0.18751992,0.00000000,0.03783319,0.01930866
-5.14757379,0.84488006,0.01006363,0.07434527,0.09138048,0.14845242,0.19414284,0.00000000,0.03610565,0.01955222
-5.14157079,0.87433498,0.01066893,0.07713150,0.09646360,0.15378154,0.20168555,0.00000000,0.03525289,0.01987311
-5.13556778,0.90579058,0.01130311,0.07994794,0.10183653,0.15948639,0.21000480,0.00000000,0.03528090,0.02024170
-5.12956478,0.93842114,0.01196324,0.08270570,0.10747166,0.16542077,0.21898530,0.00000000,0.03621071,0.02062946
-5.12356178,0.97152057,0.01264844,0.08532400,0.11335984,0.17146019,0.22854804,0.00000000,0.03808091,0.02100975
-5.11755878,1.00453239,0.01336029,0.08773270,0.11951341,0.17750688,0.23865770,0.00000000,0.04094965,0.02135852
-5.11155578,1.03707459,0.01410301,0.08987451,0.12596870,0.18349381,0.24932856,0.00000000,0.04489580,0.02165490
-5.10555278,1.06895823,0.01488372,0.09170676,0.13278753,0.18938763,0.26062868,0.00000000,0.05001945,0.02188171
-5.09954977,1.10019880,0.01571244,0.09320261,0.14005774,0.19519029,0.27268190,0.00000000,0.05644140,0.02202579
-5.09354677,1.13101924,0.01660209,0.09435177,0.14789244,0.20093913,0.28566751,0.00000000,0.06430167,0.02207822
-5.08754377,1.16184416,0.01756823,0.09516051,0.15642793,0.20670549,0.29981727,0.00000000,0.07375696,0.02203439
-5.08154077,1.19328488,0.01862878,0.09565112,0.16582023,0.21259168,0.31540965,0.00000000,0.08497693,0.02189391
-5.07553777,1.22611527,0.01980348,0.09586060,0.17624019,0.21872630,0.33276137,0.00000000,0.09813943,0.02166039
-5.06953477,1.26123894,0.02111330,0.09583891,0.18786722,0.22525814,0.35221619,0.00000000,0.11342454,0.02134106
-5.06353177,1.29964865,0.02257968,0.09564648,0.20088191,0.23234870,0.37413134,0.00000000,0.13100769,0.02094637
-5.05752876,1.34237916,0.02422365,0.09535140,0.21545748,0.24016368,0.39886181,0.00000000,0.15105188,0.02048934
-5.05152576,1.39045530,0.02606494,0.09502621,0.23175073,0.24886364,0.42674316,0.00000000,0.17369925,0.01998500
-5.04552276,1.44483732,0.02812098,0.09474445,0.24989249,0.25859433,0.45807344,0.00000000,0.19906240,0.01944970
-5.03951976,1.50636584,0.03040592,0.09457717,0.26997823,0.26947709,0.49309490,0.00000000,0.22721558,0.01890042
-5.03351676,1.57570891,0.03292972,0.09458948,0.29205912,0.28159967,0.53197648,0.00000000,0.25818640,0.01835415
-5.02751376,1.65331380,0.03569734,0.09483739,0.31613422,0.29500806,0.57479784,0.00000000,0.29194834,0.01782724
-5.02151076,1.73936601,0.03870797,0.09536493,0.34214400,0.30969972,0.62153582,0.00000000,0.32841455,0.01733492
-5.01550775,1.83375793,0.04195457,0.09620188,0.36996583,0.32561864,0.67205436,0.00000000,0.36743345,0.01689083
-5.00950475,1.93606905,0.04542353,0.09736207,0.39941184,0.34265246,0.72609834,0.00000000,0.40878650,0.01650673
-5.00350175,2.04555939,0.04909462,0.09884234,0.43022923,0.36063212,0.78329223,0.00000000,0.45218849,0.01619230
-4.99749875,2.16117711,0.05294118,0.10062233,0.46210349,0.37933396,0.84314381,0.00000000,0.49729064,0.01595510
-4.99149575,2.28158056,0.05693064,0.10266499,0.49466438,0.39848444,0.90505325,0.00000000,0.54368658,0.01580061
-4.98549275,2.40517461,0.06102520,0.10491784,0.52749471,0.41776738,0.96832736,0.00000000,0.59092125,0.01573245
-4.97948974,2.53015993,0.06518291,0.10731493,0.56014168,0.43683336,1.03219877,0.00000000,0.63850256,0.01575263
-4.97348674,2.65459352,0.06935882,0.10977944,0.59213030,0.45531115,1.09584943,0.00000000,0.68591532,0.01586197
-4.96748374,2.77645804,0.07350645,0.11222674,0.62297852,0.47282052,1.15843733,0.00000000,0.73263708,0.01606045
-4.96148074,2.89373681,0.07757932,0.11456779,0.65221339,0.48898603,1.21912559,0.00000000,0.77815514,0.01634771
-4.95547774,3.00449118,0.08153251,0.11671280,0.67938752,0.50345103,1.27711236,0.00000000,0.82198383,0.01672346
-4.94947474,3.10693642,0.08532431,0.11857488,0.70409506,0.51589143,1.33166018,0.00000000,0.86368146,0.01718787
-4.94347174,3.19951257,0.08891775,0.12007358,0.72598653,0.52602845,1.38212338,0.00000000,0.90286566,0.01774190
-4.93746873,3.28094662,0.09228197,0.12113817,0.74478169,0.53363987,1.42797198,0.00000000,0.93922657,0.01838753
-4.93146573,3.35030277,0.09539344,0.12171045,0.76027981,0.53856905,1.46881084,0.00000000,0.97253684,0.01912789
-4.92546273,3.40701828,0.09823685,0.12174707,0.77236678,0.54073162,1.50439291,0.00000000,1.00265782,0.01996723
-4.91945973,3.45092279,0.10080574,0.12122121,0.78101877,0.54011916,1.53462588,0.00000000,1.02954158,0.02091081
-4.91345673,3.48224032,0.10310279,0.12012356,0.78630212,0.53679999,1.55957169,0.00000000,1.05322828,0.02196459
-4.90745373,3.50157349,0.10513965,0.11846263,0.78836950,0.53091691,1.57943880,0.00000000,1.07383917,0.02313484
-4.90145073,3.50987100,0.10693657,0.11626429,0.78745258,0.52268205,1.59456771,0.00000000,1.09156527,0.02442767
-4.89544772,3.50838002,0.10852148,0.11357081,0.78385148,0.51236910,1.60541027,0.00000000,1.10665241,0.02584840
-4.88944472,3.49858583,0.10992895,0.11043913,0.77792165,0.50030332,1.61250400,0.00000000,1.11938341,0.02740098
-4.88344172,3.48214216,0.11119869,0.10693888,0.77005875,0.48684978,1.61644271,0.00000000,1.13005832,0.02908732
-4.87743872,3.46079564,0.11237394,0.10314987,0.76068249,0.47240048,1.61784507,0.00000000,1.13897400,0.03090669
-4.87143572,3.43630844,0.11349974,0.09915945,0.75021997,0.45736079,1.61732291,0.00000000,1.14640409,0.03285515
-4.86543272,3.41038296,0.11462103,0.09505976,0.73908975,0.44213601,1.61545075,0.00000000,1.15258071,0.03492515
-4.85942971,3.38459238,0.11578082,0.09094507,0.72768701,0.42711840,1.61273854,0.00000000,1.15767889,0.03710514
-4.85342671,3.36032044,0.11701850,0.08690919,0.71637090,0.41267539,1.60960873,0.00000000,1.16180484,0.03937947
-4.84742371,3.33871316,0.11836824,0.08304323,0.70545431,0.39913936,1.60637914,0.00000000,1.16498872,0.04172839
-4.84142071,3.32064460,0.11985768,0.07943372,0.69519678,0.38679917,1.60325225,0.00000000,1.16718237,0.04412822
-4.83541771,3.30669787,0.12150694,0.07616104,0.68580052,0.37589402,1.60031140,0.00000000,1.16826224,0.04655176
-4.82941471,3.29716173,0.12332791,0.07329845,0.67740980,0.36660937,1.59752409,0.00000000,1.16803729,0.04896884
-4.82341171,3.29204227,0.12532402,0.07091142,0.67011347,0.35907525,1.59475169,0.00000000,1.16626149,0.05134702
-4.81740870,3.29108847,0.12749031,0.06905754,0.66395034,0.35336679,1.59176520,0.00000000,1.16265003,0.05365240
-4.81140570,3.29382962,0.12981397,0.06778672,0.65891696,0.34950667,1.58826565,0.00000000,1.15689846,0.05585058
-4.80540270,3.29962218,0.13227515,0.06714180,0.65497732,0.34746946,1.58390806,0.00000000,1.14870342,0.05790759
-4.79939970,3.30770317,0.13484823,0.06715942,0.65207369,0.34718739,1.57832755,0.00000000,1.13778384,0.05979091
-4.79339670,3.31724706,0.13750320,0.06787101,0.65013810,0.34855732,1.57116580,0.00000000,1.12390139,0.06147038
-4.78739370,3.32742309,0.14020738,0.06930394,0.64910353,0.35144841,1.56209677,0.00000000,1.10687883,0.06291913
-4.78139070,3.33745004,0.14292713,0.07148264,0.64891442,0.35571027,1.55085004,0.00000000,1.08661542,0.06411431
-4.77538769,3.34664583,0.14562972,0.07442953,0.64953570,0.36118114,1.53723064,0.00000000,1.06309837,0.06503778
-4.76938469,3.35446956,0.14828500,0.07816586,0.65095992,0.36769573,1.52113455,0.00000000,1.03640987,0.06567661
-4.76338169,3.36055421,0.15086700,0.08271214,0.65321211,0.37509241,1.50255903,0.00000000,1.00672922,0.06602337
-4.75737869,3.36472871,0.15335522,0.08808834,0.65635198,0.38321954,1.48160761,0.00000000,0.97433017,0.06607635
-4.75137569,3.36702852,0.15573564,0.09431353,0.66047347,0.39194061,1.45848945,0.00000000,0.93957357,0.06583946
-4.74537269,3.36769460,0.15800132,0.10140523,0.66570160,0.40113797,1.43351344,0.00000000,0.90289591,0.06532215
-4.73936968,3.36716092,0.16015254,0.10937816,0.67218670,0.41071518,1.40707746,0.00000000,0.86479432,0.06453897
-4.73336668,3.36603138,0.16219653,0.11824270,0.68009628,0.42059772,1.37965333,0.00000000,0.82580898,0.06350919
-4.72736368,3.36504728,0.16414666,0.12800290,0.68960511,0.43073223,1.35176845,0.00000000,0.78650385,0.06225612
-4.72136068,3.36504690,0.16602130,0.13865415,0.70088363,0.44108418,1.32398483,0.00000000,0.74744656,0.06080652
-4.71535768,3.36691898,0.16784219,0.15018075,0.71408553,0.45163431,1.29687666,0.00000000,0.70918873,0.05918975
-4.70935468,3.37155223,0.16963258,0.16255336,0.72933505,0.46237381,1.27100725,0.00000000,0.67224723,0.05743706
-4.70335168,3.37978321,0.17141513,0.17572653,0.74671442,0.47329881,1.24690646,0.00000000,0.63708751,0.05558069
-4.69734867,3.39234457,0.17320972,0.18963647,0.76625239,0.48440413,1.22504931,0.00000000,0.60410943,0.05365310
-4.69134567,3.40981638,0.17503125,0.20419927,0.78791423,0.49567705,1.20583675,0.00000000,0.57363611,0.05168614
-4.68534267,3.43258247,0.17688770,0.21930965,0.81159390,0.50709113,1.18957922,0.00000000,0.54590624,0.04971030
-4.67933967,3.46079401,0.17877836,0.23484052,0.83710879,0.51860074,1.17648359,0.00000000,0.52106975,0.04775402
-4.67333667,3.49434217,0.18069252,0.25064327,0.86419751,0.53013652,1.16664397,0.00000000,0.49918712,0.04584305
-4.66733367,3.53284128,0.18260863,0.26654917,0.89252095,0.54160217,1.16003655,0.00000000,0.48023183,0.04399993
-4.66133067,3.57562379,0.18449404,0.28237165,0.92166679,0.55287276,1.15651897,0.00000000,0.46409594,0.04224357
-4.65532766,3.62174747,0.18630531,0.29790964,0.95115740,0.56379496,1.15583383,0.00000000,0.45059828,0.04058894
-4.64932466,3.67001525,0.18798916,0.31295194,0.98046098,0.57418897,1.15761655,0.00000000,0.43949476,0.03904688
-4.64332166,3.71900706,0.18948401,0.32728232,1.00900571,0.58385252,1.16140723,0.00000000,0.43049040,0.03762401
