energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.79689845,2.27178225,-2.34950304,0.38901195,-0.41043446,1.14080403,-1.17846496,0.00426217,-0.00431949,0.19562513,-0.17842927,0.31751007,-0.32760958,0.23535003,-0.25725683,1.00162062,-1.04813471,0.00000000,-0.00000000
-3.79089545,2.23918445,-2.32122134,0.37912776,-0.40100107,1.11816041,-1.16005454,0.00421759,-0.00429824,0.20782059,-0.18951715,0.31400331,-0.32422313,0.22843072,-0.25047463,0.98005772,-1.02817769,0.00000000,-0.00000000
-3.78489245,2.20634813,-2.29060917,0.36929116,-0.39122406,1.09415607,-1.13911146,0.00416087,-0.00426071,0.22063990,-0.20122628,0.31083699,-0.32089890,0.22177688,-0.24365082,0.95835560,-1.00720794,0.00000000,-0.00000000
-3.77888944,2.17425561,-2.25868513,0.35969241,-0.38129884,1.06946387,-1.11625826,0.00409451,-0.00420921,0.23403501,-0.21354204,0.30811993,-0.31776375,0.21547190,-0.23689776,0.93696399,-0.98569644,0.00000000,-0.00000000
-3.77288644,2.14382378,-2.22646257,0.35051350,-0.37142312,1.04475918,-1.09215302,0.00402101,-0.00414624,0.24793732,-0.22643308,0.30594269,-0.31493482,0.20958282,-0.23031676,0.91630020,-0.96410872,0.00000000,-0.00000000
-3.76688344,2.11587476,-2.19491525,0.34192262,-0.36179030,1.02070127,-1.06746977,0.00394280,-0.00407439,0.26225686,-0.23984940,0.30437389,-0.31251496,0.20415908,-0.22399546,0.89673456,-0.94288822,0.00000000,-0.00000000
-3.76088044,2.09111128,-2.16494539,0.33406936,-0.35258341,0.99791641,-1.04287921,0.00386210,-0.00399626,0.27688237,-0.25372111,0.30345726,-0.31058872,0.19923189,-0.21800590,0.87857807,-0.92244048,0.00000000,-0.00000000
-3.75487744,2.07009811,-2.13735536,0.32708100,-0.34396966,0.97698339,-1.01903065,0.00378087,-0.00391432,0.29168222,-0.26795772,0.30320966,-0.30921875,0.19481440,-0.21240310,0.86207275,-0.90311935,0.00000000,-0.00000000
-3.74887444,2.05325027,-2.11282471,0.32105989,-0.33609592,0.95842201,-0.99653595,0.00370072,-0.00383083,0.30650627,-0.28244828,0.30362016,-0.30844322,0.19090247,-0.20722444,0.84738521,-0.88521546,0.00000000,-0.00000000
-3.74287144,2.04082871,-2.09189330,0.31608209,-0.32908535,0.94268503,-0.97595612,0.00362284,-0.00374774,0.32118871,-0.29706236,0.30465033,-0.30827400,0.18747618,-0.20248970,0.83460368,-0.86894774,0.00000000,-0.00000000
-3.73686843,2.03294362,-2.07495156,0.31219732,-0.32303524,0.93015345,-0.95779098,0.00354801,-0.00366662,0.33555192,-0.31165201,0.30623582,-0.30869601,0.18450193,-0.19820185,0.82373878,-0.85445832,0.00000000,-0.00000000
-3.73086543,2.02956496,-2.06223815,0.30943005,-0.31801612,0.92113539,-0.94247233,0.00347659,-0.00358863,0.34941112,-0.32605459,0.30828901,-0.30966775,0.18193515,-0.19434845,0.81472775,-0.84181100,0.00000000,-0.00000000
-3.72486243,2.03053970,-2.05384515,0.30778165,-0.31407217,0.91586800,-0.93036054,0.00340848,-0.00351447,0.36257991,-0.34009666,0.31070298,-0.31112295,0.17972337,-0.19090377,0.80744207,-0.83099336,0.00000000,-0.00000000
-3.71885943,2.03561464,-2.04973036,0.30723346,-0.31122277,0.91452205,-0.92174448,0.00334324,-0.00344439,0.37487635,-0.35359861,0.31335638,-0.31297352,0.17780968,-0.18783145,0.80169805,-0.82192245,0.00000000,-0.00000000
-3.71285643,2.04446342,-2.04973593,0.30775053,-0.30946512,0.91720866,-0.91684451,0.00328009,-0.00337823,0.38612947,-0.36638019,0.31611919,-0.31511346,0.17613633,-0.18508748,0.79726967,-0.81445365,0.00000000,-0.00000000
-3.70685343,2.05671611,-2.05361214,0.30928558,-0.30877764,0.92398717,-0.91581785,0.00321799,-0.00331543,0.39618595,-0.37826647,0.31885899,-0.31742381,0.17464833,-0.18262368,0.79390318,-0.80839222,0.00000000,-0.00000000
-3.70085043,2.07198964,-2.06104496,0.31178326,-0.30912390,0.93487367,-0.91876578,0.00315576,-0.00325509,0.40491666,-0.38909430,0.32144759,-0.31977839,0.17329699,-0.18039111,0.79133255,-0.80350700,0.00000000,-0.00000000
-3.69484742,2.08991721,-2.07168571,0.31518398,-0.31045684,0.94984914,-0.92574188,0.00309209,-0.00319609,0.41222281,-0.39871884,0.32376762,-0.32204996,0.17204300,-0.17834371,0.78929503,-0.79954548,0.00000000,-0.00000000
-3.68884442,2.11017488,-2.08518095,0.31942740,-0.31272297,0.96886660,-0.93676047,0.00302571,-0.00313713,0.41804141,-0.40701998,0.32571878,-0.32411672,0.17085922,-0.17644157,0.78754596,-0.79624936,0.00000000,-0.00000000
-3.68284142,2.13250380,-2.10120094,0.32445517,-0.31586620,0.99185663,-0.95180454,0.00295543,-0.00307682,0.42234972,-0.41390825,0.32722346,-0.32586867,0.16973277,-0.17465401,0.78587210,-0.79336997,0.00000000,-0.00000000
-3.67683842,2.15672675,-2.11946482,0.33021273,-0.31983111,1.01873071,-0.97083239,0.00288020,-0.00301380,0.42516851,-0.41933014,0.32823141,-0.32721366,0.16866643,-0.17296215,0.78410281,-0.79068258,0.00000000,-0.00000000
-3.67083542,2.18275794,-2.13976105,0.33665021,-0.32456541,1.04938228,-0.99378241,0.00279921,-0.00294680,0.42656379,-0.42327225,0.32872320,-0.32808269,0.16767932,-0.17136084,0.78211852,-0.78799890,0.00000000,-0.00000000
-3.66483242,2.21060551,-2.16196186,0.34372226,-0.33002150,1.08368516,-1.02057563,0.00271192,-0.00287473,0.42664701,-0.42576432,0.32871231,-0.32843430,0.16680669,-0.16985993,0.77985604,-0.78517724,0.00000000,-0.00000000
-3.65882941,2.24036660,-2.18603083,0.35138686,-0.33615687,1.12148989,-1.05111578,0.00261809,-0.00279673,0.42557350,-0.42688074,0.32824566,-0.32825769,0.16609886,-0.16848477,0.77731066,-0.78212973,0.00000000,-0.00000000
-3.65282641,2.27221524,-2.21202305,0.35960333,-0.34293362,1.16261789,-1.08528683,0.00251779,-0.00271222,0.42353919,-0.42674042,0.32740259,-0.32757455,0.16561942,-0.16727579,0.77453472,-0.77882627,0.00000000,-0.00000000
-3.64682341,2.30638385,-2.24007794,0.36832968,-0.35031686,1.20685443,-1.12294834,0.00241141,-0.00262094,0.42077558,-0.42550496,0.32629220,-0.32643925,0.16544259,-0.16628735,0.77163312,-0.77529517,0.00000000,-0.00000000
-3.64082041,2.34313944,-2.27040505,0.37751940,-0.35827237,1.25394075,-1.16392881,0.00229961,-0.00252294,0.41754319,-0.42337511,0.32504932,-0.32493759,0.16564998,-0.16558576,0.76875577,-0.77162035,0.00000000,-0.00000000
-3.63481741,2.38275596,-2.30326379,0.38711830,-0.36676359,1.30356634,-1.20801797,0.00218335,-0.00241862,0.41412364,-0.42058554,0.32382905,-0.32318392,0.16632679,-0.16524655,0.76608769,-0.76793548,0.00000000,-0.00000000
-3.62881441,2.42548451,-2.33893815,0.39706127,-0.37574828,1.35536217,-1.25495837,0.00206376,-0.00230865,0.41081055,-0.41739804,0.32280037,-0.32131691,0.16755774,-0.16535116,0.76383724,-0.76441530,0.00000000,-0.00000000
-3.62281141,2.47152317,-2.37770808,0.40726967,-0.38517511,1.40889560,-1.30443735,0.00194216,-0.00219399,0.40789973,-0.41409345,0.32213890,-0.31949408,0.16942267,-0.16598310,0.76222311,-0.76126473,0.00000000,-0.00000000
-3.61680840,2.52098849,-2.41981921,0.41764935,-0.39498047,1.46366790,-1.35608020,0.00181997,-0.00207580,0.40567894,-0.41096247,0.32201930,-0.31788531,0.17199228,-0.16722382,0.76146098,-0.75870636,0.00000000,-0.00000000
-3.61080540,2.57389025,-2.46545276,0.42808962,-0.40508581,1.51911478,-1.40944523,0.00169865,-0.00195542,0.40441762,-0.40829579,0.32260763,-0.31666574,0.17532401,-0.16914844,0.76175046,-0.75696709,0.00000000,-0.00000000
-3.60480240,2.63011122,-2.51469760,0.43846339,-0.41539582,1.57461056,-1.46402160,0.00157964,-0.00183428,0.40435704,-0.40637392,0.32405400,-0.31600827,0.17945834,-0.17182156,0.76326303,-0.75626454,0.00000000,-0.00000000
-3.59879940,2.68939329,-2.56752617,0.44862856,-0.42579766,1.62947613,-1.51923047,0.00146432,-0.00171386,0.40570137,-0.40545706,0.32648592,-0.31607615,0.18441567,-0.17529324,0.76613184,-0.75679424,0.00000000,-0.00000000
-3.59279640,2.75133095,-2.62377586,0.45843064,-0.43616130,1.68299064,-1.57442991,0.00135396,-0.00159563,0.40860984,-0.40577544,0.33000268,-0.31701594,0.19019396,-0.17959553,0.77044362,-0.75871798,0.00000000,-0.00000000
-3.58679340,2.81537278,-2.68313717,0.46770668,-0.44634129,1.73440676,-1.62892367,0.00124967,-0.00148100,0.41319058,-0.40752067,0.33467097,-0.31895123,0.19676728,-0.18473959,0.77623345,-0.76215427,0.00000000,-0.00000000
-3.58079040,2.88083101,-2.74514967,0.47629014,-0.45617970,1.78296898,-1.68197387,0.00115236,-0.00137123,0.41949626,-0.41083837,0.34052203,-0.32197738,0.20408526,-0.19071358,0.78348243,-0.76717123,0.00000000,-0.00000000
-3.57478739,2.94689900,-2.80920604,0.48401677,-0.46551037,1.82793419,-1.73281727,0.00106276,-0.00126744,0.42752183,-0.41582233,0.34755033,-0.32615763,0.21207368,-0.19748152,0.79211855,-0.77378238,0.00000000,-0.00000000
-3.56878439,3.01267582,-2.87456458,0.49073107,-0.47416416,1.86859376,-1.78068456,0.00098136,-0.00117058,0.43720445,-0.42251080,0.35571398,-0.33152064,0.22063608,-0.20498310,0.80202054,-0.78194553,0.00000000,-0.00000000
-3.56278139,3.07719673,-2.94036943,0.49629295,-0.48197514,1.90429604,-1.82482194,0.00090846,-0.00108135,0.44842559,-0.43088465,0.36493667,-0.33805969,0.22965634,-0.21313455,0.81302457,-0.79156483,0.00000000,-0.00000000
-3.55677839,3.13946824,-3.00567791,0.50058439,-0.48878719,1.93446816,-1.86451406,0.00084413,-0.00100027,0.46101523,-0.44086793,0.37511105,-0.34573338,0.23900224,-0.22183065,0.82493340,-0.80249590,0.00000000,-0.00000000
-3.55077539,3.19850573,-3.06949359,0.50351567,-0.49446089,1.95863618,-1.89910728,0.00078825,-0.00092762,0.47475805,-0.45233045,0.38610340,-0.35446800,0.24852976,-0.23094758,0.83752742,-0.81455359,0.00000000,-0.00000000
-3.54477239,3.25337190,-3.13080341,0.50503081,-0.49888027,1.97644234,-1.92803210,0.00074055,-0.00086346,0.48940117,-0.46509255,0.39775916,-0.36416114,0.25808808,-0.24034681,0.85057687,-0.82752219,0.00000000,-0.00000000
-3.53876938,3.30321388,-3.18861710,0.50511184,-0.50195898,1.98765868,-1.95082367,0.00070059,-0.00080768,0.50466318,-0.47893166,0.40990913,-0.37468652,0.26752484,-0.24987965,0.86385472,-0.84116719,0.00000000,-0.00000000
-3.53276638,3.34729710,-3.24200672,0.50378179,-0.50364560,1.99219617,-1.96713932,0.00066782,-0.00075998,0.52024398,-0.49359040,0.42237587,-0.38589956,0.27669162,-0.25939240,0.87714922,-0.85524816,0.00000000,-0.00000000
-3.52676338,3.38503408,-3.29014433,0.50110605,-0.50392780,1.99010877,-1.97677208,0.00064161,-0.00071993,0.53583504,-0.50878581,0.43498005,-0.39764351,0.28544937,-0.26873174,0.89027555,-0.86953190,0.00000000,-0.00000000
-3.52076038,3.41600653,-3.33233560,0.49719198,-0.50283496,1.98159223,-1.97965956,0.00062128,-0.00068697,0.55112941,-0.52421935,0.44754620,-0.40975560,0.29367339,-0.27775031,0.90308573,-0.88380497,0.00000000,-0.00000000
-3.51475738,3.43997965,-3.36804769,0.49218677,-0.50043916,1.96697750,-1.97588750,0.00060610,-0.00066045,0.56583125,-0.53958701,0.45990784,-0.42207299,0.30125775,-0.28631204,0.91547631,-0.89788510,0.00000000,-0.00000000
-3.50875438,3.45690767,-3.39692964,0.48627362,-0.49685442,1.94671901,-1.96568777,0.00059538,-0.00063970,0.57966425,-0.55458919,0.47191147,-0.43443811,0.30811894,-0.29429699,0.92739326,-0.91163057,0.00000000,-0.00000000
-3.50275138,3.46693052,-3.41882427,0.47966614,-0.49223405,1.92137833,-1.94943080,0.00058841,-0.00062398,0.59237873,-0.56893989,0.48341940,-0.44670301,0.31419842,-0.30160564,0.93883377,-0.92494703,0.00000000,-0.00000000
-3.49674837,3.47036169,-3.43377073,0.47260153,-0.48676633,1.89160389,-1.92761269,0.00058454,-0.00061260,0.60375702,-0.58237465,0.49431133,-0.45873268,0.31946417,-0.30816214,0.94984485,-0.93779137,0.00000000,-0.00000000
-3.49074537,3.46766791,-3.44199758,0.46533240,-0.48066843,1.85810769,-1.90083742,0.00058319,-0.00060484,0.61361715,-0.59465710,0.50448462,-0.47040706,0.32391102,-0.31391664,0.96051869,-0.95017235,0.00000000,-0.00000000
-3.48474237,3.45944190,-3.44390667,0.45811794,-0.47417909,1.82164006,-1.86979512,0.00058385,-0.00060008,0.62181459,-0.60558375,0.51385346,-0.48162167,0.32755971,-0.31884633,0.97098508,-0.96214782,0.00000000,-0.00000000
-3.47873937,3.44636960,-3.44004870,0.45121446,-0.46755005,1.78296353,-1.83523720,0.00058607,-0.00059774,0.62824227,-0.61498693,0.52234698,-0.49228707,0.33045496,-0.32295542,0.98140129,-0.97381881,0.00000000,-0.00000000
-3.47273637,3.42919371,-3.43109175,0.44486592,-0.46103679,1.74282711,-1.79794949,0.00058951,-0.00059730,0.63282902,-0.62273594,0.52990669,-0.50232709,0.33266237,-0.32627377,0.99193993,-0.98532059,0.00000000,-0.00000000
-3.46673337,3.40867547,-3.41778455,0.43929477,-0.45488888,1.70194187,-1.75872463,0.00059390,-0.00059834,0.63553667,-0.62873640,0.53648342,-0.51167621,0.33426457,-0.32885447,1.00277551,-0.99681141,0.00000000,-0.00000000
-3.46073037,3.38555682,-3.40091635,0.43469345,-0.44934029,1.66095912,-1.71833488,0.00059905,-0.00060053,0.63635617,-0.63292812,0.54203420,-0.52027631,0.33535664,-0.33077049,1.01407048,-1.00845934,0.00000000,-0.00000000
-3.45472736,3.36052482,-3.38127578,0.43121688,-0.44460028,1.62045176,-1.67750662,0.00060486,-0.00060361,0.63530312,-0.63528179,0.54651922,-0.52807314,0.33604119,-0.33211045,1.02596140,-1.02042819,0.00000000,-0.00000000
-3.44872436,3.33418025,-3.35961077,0.42897637,-0.44084491,1.58089969,-1.63689752,0.00061132,-0.00060742,0.63241300,-0.63579471,0.54989937,-0.53501286,0.33642316,-0.33297381,1.03854627,-1.03286305,0.00000000,-0.00000000
-3.44272136,3.30701177,-3.33659174,0.42803500,-0.43820994,1.54267969,-1.59707734,0.00061845,-0.00061187,0.62773670,-0.63448619,0.55213438,-0.54103899,0.33660484,-0.33346586,1.05187346,-1.04587659,0.00000000,-0.00000000
-3.43671836,3.27937695,-3.31277997,0.42840485,-0.43678504,1.50605990,-1.55851321,0.00062635,-0.00061694,0.62133635,-0.63139277,0.55318188,-0.54609011,0.33668108,-0.33369245,1.06593309,-1.05953667,0.00000000,-0.00000000
-3.43071536,3.25149076,-3.28860269,0.43004599,-0.43660980,1.47119902,-1.52155960,0.00063515,-0.00062269,0.61328195,-0.62656381,0.55299741,-0.55009843,0.33673507,-0.33375509,1.08065118,-1.07385610,0.00000000,-0.00000000
-3.42471236,3.22342187,-3.26433602,0.43286746,-0.43767167,1.43814988,-1.48645355,0.00064504,-0.00062922,0.60364887,-0.62005763,0.55153539,-0.55298957,0.33683481,-0.33374633,1.09588696,-1.08878515,0.00000000,-0.00000000
-3.41870935,3.19509660,-3.24009657,0.43672997,-0.43990573,1.40686700,-1.45331483,0.00065620,-0.00063668,0.59251620,-0.61193854,0.54875101,-0.55468349,0.33703040,-0.33374580,1.11143344,-1.10420723,0.00000000,-0.00000000
-3.41270635,3.16630976,-3.21584157,0.44145038,-0.44319655,1.37721751,-1.42215089,0.00066884,-0.00064524,0.57996620,-0.60227473,0.54460274,-0.55509657,0.33735218,-0.33381698,1.12702126,-1.11993795,0.00000000,-0.00000000
-3.40670335,3.13674170,-3.19137745,0.44680768,-0.44738188,1.34899480,-1.39286621,0.00068317,-0.00065513,0.56608430,-0.59113729,0.53905554,-0.55414475,0.33780983,-0.33400485,1.14232548,-1.13572766,0.00000000,-0.00000000
-3.40070035,3.10597999,-3.16637577,0.45255023,-0.45225800,1.32193389,-1.36527504,0.00069935,-0.00066653,0.55095995,-0.57860004,0.53208420,-0.55174745,0.33839239,-0.33433443,1.15697516,-1.15126737,0.00000000,-0.00000000
-3.39469735,3.07354466,-3.14039552,0.45840400,-0.45758667,1.29572797,-1.33911714,0.00071756,-0.00067967,0.53468769,-0.56474021,0.52367669,-0.54783214,0.33906902,-0.33481027,1.17056496,-1.16619762,0.00000000,-0.00000000
-3.38869435,3.03891517,-3.11291009,0.46408150,-0.46310317,1.27004512,-1.31407524,0.00073789,-0.00069472,0.51736848,-0.54963970,0.51383732,-0.54233900,0.33979067,-0.33541677,1.18266838,-1.18011994,0.00000000,-0.00000000
-3.38269135,3.00155791,-3.08333732,0.46929101,-0.46852528,1.24454452,-1.28979353,0.00076040,-0.00071185,0.49911078,-0.53338659,0.50258922,-0.53522560,0.34049228,-0.33611932,1.19285199,-1.19261023,0.00000000,-0.00000000
-3.37668834,2.96095268,-3.05107080,0.47374582,-0.47356271,1.21889161,-1.26589619,0.00078508,-0.00073116,0.48003138,-0.51607677,0.48997625,-0.52647104,0.34109551,-0.33686610,1.20068989,-1.20323342,0.00000000,-0.00000000
-3.37068534,2.91661706,-3.01551079,0.47717313,-0.47792671,1.19277155,-1.24200513,0.00081184,-0.00075273,0.46025565,-0.49781526,0.47606386,-0.51607942,0.34151191,-0.33759048,1.20577782,-1.21155863,0.00000000,-0.00000000
-3.36468234,2.86812768,-2.97609312,0.47932238,-0.48133949,1.16590071,-1.21775633,0.00084051,-0.00077654,0.43991713,-0.47871709,0.46093908,-0.50408222,0.34164623,-0.33821378,1.20774641,-1.21717421,0.00000000,-0.00000000
-3.35867934,2.81513775,-2.93231495,0.47997254,-0.48354298,1.13803595,-1.19281405,0.00087083,-0.00080252,0.41915638,-0.45890755,0.44470947,-0.49053961,0.34139996,-0.33864836,1.20627297,-1.21970193,0.00000000,-0.00000000
-3.35267634,2.75739049,-2.88375613,0.47893844,-0.48430687,1.10898149,-1.16688263,0.00090244,-0.00083050,0.39811920,-0.43852163,0.42750118,-0.47554037,0.34067479,-0.33880083,1.20109150,-1.21880970,0.00000000,-0.00000000
-3.34667334,2.69472832,-2.83009581,0.47607564,-0.48343538,1.07859358,-1.13971564,0.00093491,-0.00086022,0.37695411,-0.41770267,0.40945611,-0.45920061,0.33937596,-0.33857535,1.19200054,-1.21422240,0.00000000,-0.00000000
-3.34067034,2.62709788,-2.77112375,0.47128401,-0.48077275,1.04678294,-1.11112227,0.00096772,-0.00089135,0.35580949,-0.39660027,0.39072848,-0.44166128,0.33741550,-0.33787682,1.17886882,-1.20573045,0.00000000,-0.00000000
-3.33466733,2.55455141,-2.70674659,0.46450970,-0.47620732,1.01351526,-1.08097103,0.00100025,-0.00092345,0.33483034,-0.37536748,0.37148096,-0.42308452,0.33471512,-0.33661391,1.16163849,-1.19319583,0.00000000,-0.00000000
-3.32866433,2.47724469,-2.63698917,0.45574569,-0.46967391,0.97881006,-1.04919101,0.00103185,-0.00095601,0.31415500,-0.35415754,0.35188046,-0.40364934,0.33120886,-0.33470197,1.14032611,-1.17655559,0.00000000,-0.00000000
-3.32266133,2.39543228,-2.56199167,0.44503085,-0.46115473,0.94273806,-1.01577097,0.00106181,-0.00098842,0.29391195,-0.33312033,0.33209403,-0.38354651,0.32684529,-0.33206561,1.11502143,-1.15582272,0.00000000,-0.00000000
-3.31665833,2.30946058,-2.48200312,0.43244770,-0.45067870,0.90541753,-0.98075655,0.00108940,-0.00102004,0.27421701,-0.31239874,0.31228488,-0.36297328,0.32158938,-0.32864098,1.08588413,-1.13108466,0.00000000,-0.00000000
-3.31065533,2.21975931,-2.39737217,0.41811885,-0.43831936,0.86700986,-0.94424610,0.00111387,-0.00105016,0.25517099,-0.29212523,0.29260881,-0.34212798,0.31542392,-0.32437785,1.05313892,-1.10249969,0.00000000,-0.00000000
-3.30465233,2.12683183,-2.30853586,0.40220249,-0.42419144,0.82771443,-0.90638550,0.00113450,-0.00107804,0.23685802,-0.27241879,0.27321109,-0.32120495,0.30835051,-0.31924119,1.01706909,-1.07029131,0.00000000,-0.00000000
-3.29864932,2.03124486,-2.21600730,0.38488705,-0.40844639,0.78776334,-0.86736219,0.00115063,-0.00110293,0.21934453,-0.25338243,0.25422409,-0.30038979,0.30039000,-0.31321251,0.97800892,-1.03474127,0.00000000,-0.00000000
-3.29264632,1.93361779,-2.12036277,0.36638515,-0.39126696,0.74741579,-0.82739899,0.00116164,-0.00112412,0.20267905,-0.23510145,0.23576543,-0.27985542,0.29158257,-0.30629082,0.93633521,-0.99618136,0.00000000,-0.00000000
-3.28664332,1.83461193,-2.02222895,0.34692726,-0.37286120,0.70695251,-0.78674771,0.00116702,-0.00114092,0.18689272,-0.21764238,0.21793699,-0.25975885,0.28198728,-0.29849314,0.89245831,-0.95498443,0.00000000,-0.00000000
-3.28064032,1.73491983,-1.92227056,0.32675519,-0.35345597,0.66667023,-0.74568297,0.00116636,-0.00115271,0.17200037,-0.20105285,0.20082442,-0.24023880,0.27168111,-0.28985468,0.84681274,-0.91155502,0.00000000,-0.00000000
-3.27463732,1.63525459,-1.82117885,0.30611558,-0.33329040,0.62687616,-0.70449623,0.00115939,-0.00115896,0.15800228,-0.18536218,0.18449730,-0.22141429,0.26075761,-0.28042860,0.79984790,-0.86631982,0.00000000,-0.00000000
-3.26863432,1.53633942,-1.71966087,0.28525376,-0.31260931,0.58788266,-0.66349023,0.00114597,-0.00115924,0.14488625,-0.17058261,0.16900988,-0.20338398,0.24932505,-0.27028528,0.75201891,-0.81971841,0.00000000,-0.00000000
-3.26263132,1.43889723,-1.61842965,0.26440799,-0.29165696,0.55000198,-0.62297376,0.00112611,-0.00115327,0.13262997,-0.15671124,0.15440208,-0.18622644,0.23750424,-0.25951130,0.70377785,-0.77219426,0.00000000,-0.00000000
-3.25662831,1.34364035,-1.51819524,0.24380430,-0.27067130,0.51354108,-0.58325681,0.00109996,-0.00114088,0.12120350,-0.14373227,0.14070085,-0.17000090,0.22542592,-0.24820788,0.65556566,-0.72418649,0.00000000,-0.00000000
-3.25062531,1.25126029,-1.41965636,0.22365210,-0.24987878,0.47879660,-0.54464608,0.00106781,-0.00112205,0.11057170,-0.13161955,0.12792167,-0.15474870,0.21322792,-0.23648903,0.60780468,-0.67612227,0.00000000,-0.00000000
-3.24462231,1.16241774,-1.32349263,0.20414056,-0.22948993,0.44604988,-0.50744076,0.00103011,-0.00109694,0.10069658,-0.12033929,0.11607015,-0.14049508,0.20105205,-0.22447928,0.56089208,-0.62841008,0.00000000,-0.00000000
-3.23861931,1.07773257,-1.23035713,0.18543578,-0.20969570,0.41556215,-0.47192850,0.00098740,-0.00106580,0.09153931,-0.10985263,0.10514356,-0.12725116,0.18904092,-0.21231116,0.51519434,-0.58143395,0.00000000,-0.00000000
-3.23261631,0.99777436,-1.14086926,0.16767892,-0.19066476,0.38756979,-0.43838161,0.00094032,-0.00102905,0.08306196,-0.10011813,0.09513226,-0.11501611,0.17733463,-0.20012232,0.47104259,-0.53554860,0.00000000,-0.00000000
-3.22661331,0.92305322,-1.05560768,0.15098509,-0.17254153,0.36227995,-0.40705336,0.00088961,-0.00098724,0.07522884,-0.09109389,0.08602100,-0.10377927,0.16606755,-0.18805264,0.42872919,-0.49107559,0.00000000,-0.00000000
-3.22061031,0.85401139,-0.97510353,0.13544303,-0.15544510,0.33986626,-0.37817431,0.00083605,-0.00094098,0.06800755,-0.08273936,0.07779009,-0.09352215,0.15536523,-0.17624105,0.38850530,-0.44830045,0.00000000,-0.00000000
-3.21460730,0.79101578,-0.89983372,0.12111558,-0.13946898,0.32046506,-0.35194889,0.00078045,-0.00089101,0.06136959,-0.07501682,0.07041629,-0.08422027,0.14534153,-0.16482249,0.35057960,-0.40747071,0.00000000,-0.00000000
-3.20860430,0.73435156,-0.83021460,0.10804067,-0.12468141,0.30417211,-0.32855195,0.00072363,-0.00083809,0.05529068,-0.06789232,0.06387357,-0.07584474,0.13609612,-0.15392485,0.31511806,-0.36879492,0.00000000,-0.00000000
-3.20260130,0.68421730,-0.76659607,0.09623294,-0.11112645,0.29103979,-0.30812563,0.00066638,-0.00078303,0.04975081,-0.06133636,0.05813373,-0.06836362,0.12771225,-0.14366616,0.28224468,-0.33244248,0.00000000,-0.00000000
-3.19659830,0.64072169,-0.70925628,0.08568570,-0.09882541,0.28107525,-0.29077640,0.00060946,-0.00072665,0.04473410,-0.05532415,0.05316684,-0.06174294,0.12025516,-0.13415191,0.25204323,-0.29854431,0.00000000,-0.00000000
-3.19059530,0.60388217,-0.65839725,0.07637327,-0.08777878,0.27423921,-0.27657248,0.00055358,-0.00066974,0.04022846,-0.04983565,0.04894164,-0.05594757,0.11377086,-0.12547287,0.22455965,-0.26719424,0.00000000,-0.00000000
-3.18459230,0.57362550,-0.61414153,0.06825352,-0.07796840,0.27044593,-0.26554170,0.00049936,-0.00061307,0.03622520,-0.04485529,0.04542582,-0.05094182,0.10828552,-0.11770315,0.19980533,-0.23845106,0.00000000,-0.00000000
-3.17858929,0.54979058,-0.57653017,0.06127047,-0.06935986,0.26956415,-0.25767002,0.00044734,-0.00055735,0.03271855,-0.04037163,0.04258628,-0.04668983,0.10380542,-0.11089884,0.17776079,-0.21234116,0.00000000,-0.00000000
-3.17258629,0.53213332,-0.54552219,0.05535697,-0.06190493,0.27141928,-0.25290062,0.00039797,-0.00050320,0.02970523,-0.03637685,0.04038948,-0.04315591,0.10031746,-0.10509705,0.15837978,-0.18886157,0.00000000,-0.00000000
-3.16658329,0.52033366,-0.52099567,0.05043737,-0.05554401,0.27579672,-0.25113399,0.00035160,-0.00045118,0.02718396,-0.03286621,0.03880166,-0.04030468,0.09779021,-0.10031553,0.14159366,-0.16798346,0.00000000,-0.00000000
-3.16058029,0.51400455,-0.50275062,0.04642995,-0.05020859,0.28244645,-0.25222879,0.00030848,-0.00040175,0.02515506,-0.02983754,0.03778921,-0.03810128,0.09617548,-0.09655282,0.12731580,-0.14965572,0.00000000,-0.00000000
-3.15457729,0.51270274,-0.49051365,0.04324938,-0.04582354,0.29108870,-0.25600386,0.00026880,-0.00035527,0.02362007,-0.02729067,0.03731906,-0.03651140,0.09541025,-0.09378885,0.11544591,-0.13380882,0.00000000,-0.00000000
-3.14857429,0.51594095,-0.48394439,0.04080879,-0.04230924,0.30142073,-0.26224121,0.00023261,-0.00031200,0.02258140,-0.02522706,0.03735903,-0.03550148,0.09541909,-0.09198614,0.10587412,-0.12035857,0.00000000,-0.00000000
-3.14257129,0.52320129,-0.48264360,0.03902178,-0.03958354,0.31312441,-0.27069014,0.00019994,-0.00027213,0.02204192,-0.02364926,0.03787833,-0.03503881,0.09611676,-0.09109130,0.09848477,-0.10920978,0.00000000,-0.00000000
-3.13656828,0.53394922,-0.48616286,0.03780406,-0.03756357,0.32587457,-0.28107245,0.00017071,-0.00023575,0.02200466,-0.02256062,0.03884792,-0.03509171,0.09741101,-0.09103707,0.09315972,-0.10025969,0.00000000,-0.00000000
