energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,W_p_up,W_d_up
-2.90245123,4.00505437,0.01243917,0.35598830,0.02293476,1.17523955,0.36305509,0.27276718,0.74243205,2.00291998
-2.89644822,3.95277692,0.01152930,0.34896826,0.02183986,1.15374152,0.35590062,0.27157128,0.72967395,1.98091983
-2.89044522,3.88013175,0.01062588,0.34040786,0.02070620,1.12708218,0.34720889,0.26867755,0.71364565,1.94803514
-2.88444222,3.78838064,0.00973944,0.33042715,0.01954921,1.09568113,0.33713834,0.26413341,0.69461981,1.90488384
-2.87843922,3.67927149,0.00887928,0.31918005,0.01838431,1.06007885,0.32588251,0.25802574,0.67294711,1.85234926
-2.87243622,3.55499622,0.00805342,0.30685119,0.01722667,1.02092504,0.31366623,0.25047801,0.64904911,1.79155736
-2.86643322,3.41813619,0.00726856,0.29365192,0.01609101,0.97896382,0.30074093,0.24164629,0.62340944,1.72384728
-2.86043022,3.27159709,0.00653003,0.27981552,0.01499142,0.93501655,0.28737927,0.23171427,0.59656333,1.65073653
-2.85442721,3.11853562,0.00584197,0.26559185,0.01394116,0.88996253,0.27386918,0.22088765,0.56908588,1.57388202
-2.84842421,2.96228057,0.00520728,0.25124153,0.01295250,0.84471839,0.26050745,0.20938786,0.54157949,1.49503851
-2.84242121,2.80625095,0.00462787,0.23702991,0.01203666,0.80021657,0.24759315,0.19744570,0.51466068,1.41601588
-2.83641821,2.65387408,0.00410469,0.22322094,0.01120363,0.75738382,0.23542083,0.18529485,0.48894680,1.33863666
-2.83041521,2.50850593,0.00363792,0.21007127,0.01046212,0.71712010,0.22427396,0.17316577,0.46504299,1.26469532
-2.82441221,2.37335629,0.00322714,0.19782464,0.00981946,0.68027853,0.21441849,0.16127992,0.44352967,1.19592030
-2.81840920,2.25142054,0.00287142,0.18670670,0.00928152,0.64764700,0.20609689,0.14984477,0.42495098,1.13393985
-2.81240620,2.14541971,0.00256950,0.17692052,0.00885268,0.61993175,0.19952271,0.13904944,0.40980437,1.08025231
-2.80640320,2.05774990,0.00231989,0.16864271,0.00853578,0.59774334,0.19487571,0.12906131,0.39853157,1.03620138
-2.80040020,1.99044180,0.00212098,0.16202037,0.00833208,0.58158522,0.19229778,0.12002353,0.39151113,1.00295643
-2.79439720,1.94513048,0.00197115,0.15716877,0.00824126,0.57184511,0.19188972,0.11205340,0.38905260,0.98149795
-2.78839420,1.92303565,0.00186880,0.15416987,0.00826143,0.56878924,0.19370879,0.10524167,0.39139242,0.97260791
-2.78239120,1.92495173,0.00181242,0.15307161,0.00838915,0.57255951,0.19776729,0.09965261,0.39869153,0.97686454
-2.77638819,1.95124742,0.00180064,0.15388792,0.00861949,0.58317348,0.20403204,0.09532480,0.41103464,0.99464130
-2.77038519,2.00187383,0.00183218,0.15659945,0.00894610,0.60052708,0.21242487,0.09227252,0.42843118,1.02610931
-2.76438219,2.07638054,0.00190591,0.16115494,0.00936132,0.62439994,0.22282412,0.09048760,0.45081770,1.07124293
-2.75837919,2.17393858,0.00202075,0.16747311,0.00985630,0.65446314,0.23506714,0.08994165,0.47806167,1.12982776
-2.75237619,2.29336943,0.00217569,0.17544515,0.01042115,0.69028913,0.24895365,0.09058847,0.50996660,1.20147092
-2.74637319,2.43317932,0.00236971,0.18493756,0.01104518,0.73136361,0.26425020,0.09236662,0.54627815,1.28561293
-2.74037019,2.59159775,0.00260170,0.19579543,0.01171701,0.77709907,0.28069530,0.09520208,0.58669119,1.38154106
-2.73436718,2.76661944,0.00287041,0.20784602,0.01242486,0.82684966,0.29800539,0.09901072,0.63085760,1.48840380
-2.72836418,2.95604896,0.00317437,0.22090259,0.01315676,0.87992702,0.31588143,0.10370079,0.67839450,1.60522625
-2.72236118,3.15754684,0.00351180,0.23476838,0.01390079,0.93561677,0.33401589,0.10917523,0.72889275,1.73092624
-2.71635818,3.36867656,0.00388055,0.24924075,0.01464529,0.99319513,0.35210012,0.11533370,0.78192551,1.86433096
-2.71035518,3.58695123,0.00427805,0.26411534,0.01537913,1.05194533,0.36983168,0.12207449,0.83705657,2.00419396
-2.70435218,3.80987906,0.00470120,0.27919013,0.01609184,1.11117332,0.38692163,0.12929616,0.89384825,2.14921227
-2.69834917,4.03500663,0.00514640,0.29426950,0.01677386,1.17022242,0.40310140,0.13689890,0.95186863,2.29804336
-2.69234617,4.25995896,0.00560948,0.30916798,0.01741667,1.22848642,0.41812900,0.14478575,1.01069792,2.44932184
-2.68634317,4.48247544,0.00608573,0.32371373,0.01801286,1.28542087,0.43179457,0.15286347,1.06993391,2.60167542
-2.68034017,4.70044094,0.00656988,0.33775172,0.01855626,1.34055216,0.44392476,0.16104326,1.12919619,2.75374000
-2.67433717,4.91191118,0.00705622,0.35114641,0.01904197,1.39348431,0.45438601,0.16924125,1.18812928,2.90417361
-2.66833417,5.11513221,0.00753863,0.36378399,0.01946633,1.44390324,0.46308666,0.17737875,1.24640460,3.05166890
-2.66233117,5.30855350,0.00801066,0.37557403,0.01982693,1.49157851,0.46997753,0.18538239,1.30372128,3.19496416
-2.65632816,5.49083477,0.00846570,0.38645060,0.02012254,1.53636272,0.47505138,0.19318404,1.35980608,3.33285267
-2.65032516,5.66084698,0.00889711,0.39637279,0.02035301,1.57818861,0.47834092,0.20072064,1.41441241,3.46419043
-2.64432216,5.81766778,0.00929836,0.40532468,0.02051922,1.61706430,0.47991580,0.20793388,1.46731892,3.58790245
-2.63831916,5.96057254,0.00966317,0.41331472,0.02062293,1.65306684,0.47987851,0.21476989,1.51832764,3.70298778
-2.63231616,6.08902176,0.00998577,0.42037460,0.02066669,1.68633469,0.47835952,0.22117885,1.56726222,3.80852352
-2.62631316,6.20264614,0.01026096,0.42655771,0.02065374,1.71705939,0.47551186,0.22711463,1.61396633,3.90366835
-2.62031016,6.30123057,0.01048432,0.43193712,0.02058793,1.74547690,0.47150539,0.23253446,1.65830259,3.98766588
-2.61430715,6.38469820,0.01065232,0.43660331,0.02047356,1.77185912,0.46652105,0.23739874,1.70015219,4.05984825
-2.60830415,6.45309574,0.01076247,0.44066164,0.02031539,1.79650578,0.46074526,0.24167095,1.73941538,4.11964044
-2.60230115,6.50658093,0.01081333,0.44422957,0.02011850,1.81973702,0.45436479,0.24531763,1.77601282,4.16656551
-2.59629815,6.54541293,0.01080462,0.44743384,0.01988826,1.84188685,0.44756222,0.24830871,1.80988778,4.20025094
-2.59029515,6.56994586,0.01073722,0.45040752,0.01963029,1.86329741,0.44051208,0.25061778,1.84100918,4.22043621
-2.58429215,6.58062553,0.01061310,0.45328707,0.01935036,1.88431412,0.43337786,0.25222268,1.86937498,4.22698126
-2.57828914,6.57798902,0.01043532,0.45620934,0.01905437,1.90528129,0.42630981,0.25310614,1.89501590,4.21987566
-2.57228614,6.56266632,0.01020790,0.45930859,0.01874827,1.92653809,0.41944354,0.25325657,1.91799885,4.19924785
-2.56628314,6.53538304,0.00993570,0.46271349,0.01843798,1.94841444,0.41289928,0.25266877,1.93842972,4.16537386
-2.56028014,6.49696291,0.00962428,0.46654412,0.01812937,1.97122637,0.40678175,0.25134482,1.95645514,4.11868461
-2.55427714,6.44832877,0.00927973,0.47090893,0.01782805,1.99527057,0.40118039,0.24929463,1.97226264,4.05977107
-2.54827414,6.39050066,0.00890851,0.47590161,0.01753938,2.02081775,0.39616982,0.24653659,1.98607901,3.98938639
-2.54227114,6.32458986,0.00851724,0.48159806,0.01726829,2.04810463,0.39181037,0.24309781,1.99816646,3.90844434
-2.53626813,6.25178799,0.00811258,0.48805326,0.01701914,2.07732440,0.38814850,0.23901419,2.00881654,3.81801335
-2.53026513,6.17335059,0.00770101,0.49529829,0.01679565,2.10861595,0.38521699,0.23433012,2.01834183,3.71930598
-2.52426213,6.09057524,0.00728871,0.50333745,0.01660072,2.14205201,0.38303486,0.22909790,2.02706565,3.61366365
-2.51825913,6.00477459,0.00688143,0.51214570,0.01643636,2.17762677,0.38160695,0.22337679,2.03531020,3.50253680
-2.51225613,5.91724543,0.00648439,0.52166654,0.01630356,2.21524385,0.38092329,0.21723174,2.04338361,3.38746121
-2.50625313,5.82923522,0.00610221,0.53181046,0.01620225,2.25470521,0.38095819,0.21073190,2.05156686,3.27003098
-2.50025013,5.74190797,0.00573884,0.54245424,0.01613122,2.29570230,0.38166943,0.20394884,2.06010108,3.15186952
-2.49424712,5.65631162,0.00539756,0.55344113,0.01608816,2.33781016,0.38299741,0.19695474,2.06917644,3.03459947
-2.48824412,5.57334922,0.00508097,0.56458225,0.01606969,2.38048573,0.38486481,0.18982047,2.07892311,2.91981305
-2.48224112,5.49375581,0.00479102,0.57565919,0.01607142,2.42307093,0.38717664,0.18261382,2.08940533,2.80904383
-2.47623812,5.41808305,0.00452907,0.58642799,0.01608812,2.46480136,0.38982100,0.17539780,2.10061897,2.70374126
-2.47023512,5.34669279,0.00429594,0.59662443,0.01611383,2.50482081,0.39267077,0.16822927,2.11249302,2.60524863
-2.46423212,5.27976034,0.00409194,0.60597059,0.01614212,2.54220156,0.39558599,0.16115782,2.12489500,2.51478526
-2.45822911,5.21728748,0.00391702,0.61418263,0.01616629,2.57597014,0.39841737,0.15422509,2.13764009,2.43343294
-2.45222611,5.15912433,0.00377079,0.62097930,0.01617964,2.60513763,0.40101046,0.14746441,2.15050350,2.36212674
-2.44622311,5.10499867,0.00365263,0.62609118,0.01617569,2.62873331,0.40321062,0.14090092,2.16323514,2.30164958
-2.44022011,5.05455066,0.00356170,0.62927006,0.01614847,2.64584033,0.40486836,0.13455196,2.17557560,2.25262988
-2.43421711,5.00737005,0.00349706,0.63029805,0.01609275,2.65563135,0.40584501,0.12842791,2.18727234,2.21554139
-2.42821411,4.96303336,0.00345767,0.62899615,0.01600420,2.65740255,0.40601819,0.12253315,2.19809461,2.19070406
-2.42221111,4.92113776,0.00344243,0.62523159,0.01587962,2.65060399,0.40528689,0.11686731,2.20784614,2.17828498
-2.41620810,4.88132914,0.00345017,0.61892377,0.01571698,2.63486459,0.40357579,0.11142655,2.21637432,2.17829849
-2.41020510,4.84332197,0.00347968,0.61004834,0.01551553,2.61001026,0.40083857,0.10620486,2.22357514,2.19060479
-2.40420210,4.80690936,0.00352969,0.59863917,0.01527578,2.57607403,0.39705994,0.10119530,2.22939344,2.21490674
-2.39819910,4.77196268,0.00359883,0.58478814,0.01499944,2.53329743,0.39225631,0.09639106,2.23381817,2.25074503
-2.39219610,4.73842060,0.00368560,0.56864268,0.01468932,2.48212310,0.38647490,0.09178635,2.23687325,2.29749214
-2.38619310,4.70626890,0.00378838,0.55040114,0.01434917,2.42317887,0.37979145,0.08737708,2.23860445,2.35434615
-2.38019010,4.67551281,0.00390536,0.53030631,0.01398347,2.35725412,0.37230668,0.08316128,2.23906358,2.42032560
-2.37418709,4.64614464,0.00403455,0.50863726,0.01359727,2.28527001,0.36414149,0.07913933,2.23829117,2.49426708
-2.36818409,4.61810983,0.00417376,0.48570004,0.01319592,2.20824493,0.35543148,0.07531392,2.23629937,2.57482707
-2.36218109,4.59127494,0.00432063,0.46181769,0.01278488,2.12725739,0.34632091,0.07168995,2.23305655,2.66048976
-2.35617809,4.56540087,0.00447264,0.43731992,0.01236952,2.04340825,0.33695658,0.06827431,2.22847513,2.74958227
-2.35017509,4.54012456,0.00462719,0.41253317,0.01195494,1.95778442,0.32748195,0.06507551,2.22240412,2.84029827
-2.34417209,4.51495162,0.00478162,0.38777132,0.01154586,1.87142575,0.31803184,0.06210346,2.21462724,2.93073059
-2.33816908,4.48926151,0.00493338,0.36332757,0.01114652,1.78529695,0.30872810,0.05936921,2.20486737,3.01891283
-2.33216608,4.46232608,0.00508006,0.33946769,0.01076066,1.70026548,0.29967634,0.05688479,2.19279736,3.10286909
-2.32616308,4.43334111,0.00521956,0.31642499,0.01039151,1.61708638,0.29096394,0.05466317,2.17805690,3.18067051
-2.32016008,4.40146933,0.00535019,0.29439697,0.01004186,1.53639418,0.28265947,0.05271828,2.16027472,3.25049652
-2.31415708,4.36589258,0.00547082,0.27354380,0.00971413,1.45870185,0.27481330,0.05106521,2.13909453,3.31069817
-2.30815408,4.32586984,0.00558097,0.25398841,0.00941048,1.38440598,0.26745947,0.04972039,2.11420347,3.35986047
-2.30215108,4.28079719,0.00568093,0.23581804,0.00913295,1.31379734,0.26061839,0.04870179,2.08536086,3.39686056
-2.29614807,4.23026564,0.00577182,0.21908705,0.00888356,1.24707547,0.25430039,0.04802920,2.05242546,3.42091830
-2.29014507,4.17411240,0.00585567,0.20382057,0.00866446,1.18436581,0.24850948,0.04772425,2.01537925,3.43163626
-2.28414207,4.11246181,0.00593540,0.19001880,0.00847797,1.12573795,0.24324724,0.04781043,1.97434598,3.42902637
-2.27813907,4.04575239,0.00601480,0.17766151,0.00832668,1.07122336,0.23851644,0.04831285,1.92960290,3.41352111
-2.27213607,3.97474740,0.00609848,0.16671248,0.00821343,1.02083143,0.23432400,0.04925779,1.88158481,3.38596786
-2.26613307,3.90052733,0.00619171,0.15712364,0.00814133,0.97456262,0.23068321,0.05067193,1.83087959,3.34760593
-2.26013007,3.82446372,0.00630028,0.14883865,0.00811360,0.93241794,0.22761486,0.05258137,1.77821529,3.30002661
-2.25412706,3.74817501,0.00643030,0.14179581,0.00813357,0.89440430,0.22514733,0.05501040,1.72443911,3.24511752
-2.24812406,3.67346612,0.00658797,0.13593014,0.00820439,0.86053556,0.22331550,0.05797993,1.67048924,3.18499352
-2.24212106,3.60225457,0.00677929,0.13117477,0.00832895,0.83082965,0.22215853,0.06150591,1.61736087,3.12191700
-2.23611806,3.53648679,0.00700981,0.12746147,0.00850957,0.80530199,0.22171683,0.06559748,1.56606813,3.05821102
-2.23011506,3.47804887,0.00728434,0.12472063,0.00874786,0.78395629,0.22202821,0.07025529,1.51760379,2.99616929
-2.22411206,3.42867652,0.00760664,0.12288073,0.00904445,0.76677350,0.22312355,0.07546974,1.47289887,2.93796711
-2.21810905,3.38986894,0.00797922,0.12186746,0.00939880,0.75369999,0.22502242,0.08121954,1.43278425,2.88557729
-2.21210605,3.36281133,0.00840308,0.12160274,0.00980905,0.74463617,0.22772875,0.08747055,1.39795611,2.84069498
-2.20610305,3.34831036,0.00887752,0.12200374,0.01027186,0.73942648,0.23122702,0.09417505,1.36894715,2.80467483
-2.20010005,3.34674595,0.00940005,0.12298221,0.01078237,0.73785177,0.23547926,0.10127152,1.34610476,2.77848347
-2.19409705,3.35804249,0.00996633,0.12444407,0.01133418,0.73962480,0.24042300,0.10868495,1.32957758,2.76266914
-2.18809405,3.38166096,0.01057015,0.12628958,0.01191943,0.74438951,0.24597051,0.11632792,1.31931071,2.75735008
-2.18209105,3.41661278,0.01120357,0.12841394,0.01252890,0.75172421,0.25200929,0.12410217,1.31505004,2.76222179
-2.17608804,3.46149495,0.01185704,0.13070855,0.01315223,0.76114890,0.25840406,0.13190092,1.31635537,2.77658280
-2.17008504,3.51454499,0.01251969,0.13306276,0.01377818,0.77213633,0.26500003,0.13961171,1.32262160,2.79937744
-2.16408204,3.57371297,0.01317959,0.13536609,0.01439493,0.78412649,0.27162735,0.14711979,1.33310697,2.82925346
-2.15807904,3.63674750,0.01382413,0.13751082,0.01499047,0.79654373,0.27810674,0.15431184,1.34696696,2.86463155
-2.15207604,3.70129114,0.01444044,0.13939486,0.01555297,0.80881570,0.28425579,0.16107992,1.36329212,2.90378331
-2.14607304,3.76498103,0.01501582,0.14092461,0.01607117,0.82039309,0.28989580,0.16732557,1.38114805,2.94491387
-2.14007004,3.82554944,0.01553814,0.14201785,0.01653476,0.83076925,0.29485878,0.17296370,1.39961563,2.98624507
-2.13406703,3.88091957,0.01599632,0.14260632,0.01693479,0.83949844,0.29899420,0.17792620,1.41782948,3.02609525
-2.12806403,3.92929185,0.01638072,0.14263792,0.01726393,0.84621199,0.30217528,0.18216514,1.43501297,3.06295172
-2.12206103,3.96921655,0.01668345,0.14207843,0.01751681,0.85063122,0.30430441,0.18565527,1.45050802,3.09553266
-2.11605803,3.99964925,0.01689873,0.14091260,0.01769016,0.85257674,0.30531739,0.18839573,1.46379845,3.12283546
-2.11005503,4.01998645,0.01702302,0.13914452,0.01778292,0.85197333,0.30518643,0.19041093,1.47452577,3.14416936
-2.10405203,4.03008001,0.01705521,0.13679735,0.01779633,0.84885034,0.30392163,0.19175043,1.48249686,3.15917126
-2.09804902,4.03022956,0.01699662,0.13391226,0.01773381,0.84333752,0.30157085,0.19248786,1.48768324,3.16780395
-2.09204602,4.02115390,0.01685094,0.13054680,0.01760085,0.83565648,0.29821817,0.19271890,1.49021217,3.17033766
-2.08604302,4.00394282,0.01662404,0.12677263,0.01740477,0.82610826,0.29398075,0.19255832,1.49035021,3.16731587
-2.08004002,3.97999220,0.01632381,0.12267276,0.01715444,0.81505766,0.28900446,0.19213625,1.48848024,3.15950790
-2.07403702,3.95092583,0.01595977,0.11833851,0.01685992,0.80291505,0.28345839,0.19159385,1.48507327,3.14785099
-2.06803402,3.91850814,0.01554274,0.11386615,0.01653207,0.79011672,0.27752856,0.19107835,1.48065650,3.13338519
-2.06203102,3.88455235,0.01508442,0.10935352,0.01618214,0.77710453,0.27141096,0.19073798,1.47577956,3.11718489
-2.05602801,3.85082864,0.01459698,0.10489673,0.01582138,0.76430607,0.26530446,0.19071659,1.47098055,3.10029075
-2.05002501,3.81897696,0.01409261,0.10058701,0.01546060,0.75211607,0.25940366,0.19114850,1.46675372,3.08364577
-2.04402201,3.79042860,0.01358312,0.09650785,0.01510982,0.74087991,0.25389215,0.19215357,1.46352043,3.06803879
-2.03801901,3.76634003,0.01307957,0.09273259,0.01477794,0.73088004,0.24893624,0.19383267,1.46160477,3.05405853
-2.03201601,3.74754191,0.01259190,0.08932244,0.01447245,0.72232562,0.24467959,0.19626384,1.46121493,3.04206020
-2.02601301,3.73450517,0.01212869,0.08632500,0.01419927,0.71534586,0.24123862,0.19949905,1.46243125,3.03214618
-2.02001001,3.72732496,0.01169696,0.08377329,0.01396255,0.70998711,0.23869919,0.20356188,1.46520106,3.02416147
-2.01400700,3.72572268,0.01130199,0.08168541,0.01376465,0.70621368,0.23711423,0.20844598,1.46934066,3.01770353
-2.00800400,3.72906497,0.01094728,0.08006454,0.01360610,0.70391203,0.23650260,0.21411456,1.47454377,3.01214554
-2.00200100,3.73639802,0.01063457,0.07889954,0.01348571,0.70289813,0.23684905,0.22050068,1.48039592,3.00667115
-1.99599800,3.74649462,0.01036387,0.07816593,0.01340067,0.70292722,0.23810528,0.22750856,1.48639373,3.00031854
-1.98999500,3.75791127,0.01013360,0.07782715,0.01334671,0.70370563,0.24019185,0.23501571,1.49196786,2.99203081
-1.98399200,3.76905194,0.00994075,0.07783624,0.01331835,0.70490384,0.24300112,0.24287585,1.49650842,2.98070974
-1.97798899,3.77823522,0.00978112,0.07813762,0.01330911,0.70617015,0.24640080,0.25092264,1.49939122,2.96526994
-1.97198599,3.78376170,0.00964949,0.07866908,0.01331183,0.70714444,0.25023814,0.25897399,1.50000387,2.94469022
-1.96598299,3.78397861,0.00953993,0.07936389,0.01331885,0.70747142,0.25434462,0.26683689,1.49777010,2.91805997
-1.95997999,3.77733911,0.00944604,0.08015286,0.01332237,0.70681275,0.25854095,0.27431271,1.49217163,2.88461805
-1.95397699,3.76245424,0.00936119,0.08096651,0.01331468,0.70485791,0.26264226,0.28120267,1.48276644,2.84378290
-1.94797399,3.73813600,0.00927876,0.08173702,0.01328842,0.70133335,0.26646335,0.28731350,1.46920309,2.79517274
-1.94197099,3.70343066,0.00919241,0.08240021,0.01323678,0.69600975,0.26982395,0.29246305,1.45123053,2.73861570
-1.93596798,3.65764193,0.00909621,0.08289726,0.01315375,0.68870747,0.27255369,0.29648561,1.42870361,2.67415002
-1.92996498,3.60034405,0.00898489,0.08317637,0.01303427,0.67930004,0.27449687,0.29923700,1.40158419,2.60201527
-1.92396198,3.53138547,0.00885394,0.08319407,0.01287435,0.66771585,0.27551673,0.30059899,1.36993834,2.52263579
-1.91795898,3.45088399,0.00869972,0.08291645,0.01267120,0.65393823,0.27549924,0.30048312,1.33393017,2.43659791
-1.91195598,3.35921440,0.00851957,0.08232002,0.01242332,0.63800401,0.27435622,0.29883373,1.29381282,2.34462271
-1.90595298,3.25699001,0.00831179,0.08139240,0.01213048,0.62000085,0.27202781,0.29562995,1.24991738,2.24753622
-1.89994997,3.14503938,0.00807574,0.08013266,0.01179375,0.60006356,0.26848413,0.29088683,1.20264034,2.14623863
-1.89394697,3.02437945,0.00781172,0.07855148,0.01141548,0.57836951,0.26372605,0.28465535,1.15243041,2.04167432
-1.88794397,2.89618645,0.00752097,0.07667097,0.01099920,0.55513357,0.25778524,0.27702143,1.09977501,1.93480382
-1.88194097,2.76176546,0.00720560,0.07452427,0.01054954,0.53060253,0.25072324,0.26810383,1.04518728,1.82657892
-1.87593797,2.62251982,0.00686846,0.07215489,0.01007213,0.50504929,0.24262978,0.25805129,0.98919376,1.71792145
-1.86993497,2.47992087,0.00651302,0.06961584,0.00957342,0.47876697,0.23362037,0.24703867,0.93232319,1.60970634
-1.86393197,2.33547885,0.00614328,0.06696857,0.00906052,0.45206302,0.22383311,0.23526252,0.87509654,1.50274876
-1.85792896,2.19071523,0.00576356,0.06428170,0.00854107,0.42525341,0.21342505,0.22293606,0.81801843,1.39779539
-1.85192596,2.04713694,0.00537845,0.06162963,0.00802303,0.39865706,0.20256803,0.21028389,0.76156989,1.29551930
-1.84592296,1.90621256,0.00499258,0.05909100,0.00751449,0.37259046,0.19144427,0.19753647,0.70620250,1.19651795
-1.83991996,1.76935069,0.00461054,0.05674709,0.00702351,0.34736263,0.18024174,0.18492465,0.65233376,1.10131363
-1.83391696,1.63788047,0.00423675,0.05468004,0.00655792,0.32327033,0.16914957,0.17267436,0.60034355,1.01035583
-1.82791396,1.51303421,0.00387535,0.05297118,0.00612519,0.30059366,0.15835352,0.16100164,0.55057157,0.92402480
-1.82191096,1.39593218,0.00353009,0.05169913,0.00573222,0.27959197,0.14803169,0.15010805,0.50331570,0.84263576
-1.81590795,1.28756944,0.00320428,0.05093799,0.00538526,0.26050009,0.13835057,0.14017667,0.45883097,0.76644343
-1.80990495,1.18880458,0.00290073,0.05075548,0.00508972,0.24352491,0.12946147,0.13136857,0.41732921,0.69564637
-1.80390195,1.10035041,0.00262169,0.05121114,0.00485011,0.22884235,0.12149745,0.12381997,0.37897924,0.63039102
-1.79789895,1.02276647,0.00236890,0.05235446,0.00466993,0.21659460,0.11457069,0.11763995,0.34390740,0.57077531
-1.79189595,0.95645340,0.00214350,0.05422318,0.00455156,0.20688774,0.10877046,0.11290876,0.31219859,0.51685168
-1.78589295,0.90164914,0.00194611,0.05684166,0.00449625,0.19978981,0.10416157,0.10967674,0.28389762,0.46862973
-1.77988994,0.85842700,0.00177684,0.06021940,0.00450405,0.19532920,0.10078338,0.10796368,0.25901089,0.42607855
-1.77388694,0.82669583,0.00163533,0.06434975,0.00457377,0.19349360,0.09864933,0.10775886,0.23750840,0.38912874
-1.76788394,0.80620219,0.00152080,0.06920892,0.00470302,0.19422945,0.09774698,0.10902145,0.21932613,0.35767449
-1.76188094,0.79653494,0.00143208,0.07475533,0.00488817,0.19744208,0.09803853,0.11168147,0.20436870,0.33157572
-1.75587794,0.79713225,0.00136772,0.08092934,0.00512445,0.20299645,0.09946187,0.11564123,0.19251233,0.31066043
-1.74987494,0.80729133,0.00132599,0.08765349,0.00540595,0.21071878,0.10193213,0.12077729,0.18360821,0.29472748
-1.74387194,0.82618090,0.00130498,0.09483320,0.00572579,0.22039901,0.10534359,0.12694286,0.17748606,0.28354976
-1.73786893,0.85285659,0.00130265,0.10235812,0.00607615,0.23179416,0.10957219,0.13397077,0.17395804,0.27687788
-1.73186593,0.88627928,0.00131690,0.11010398,0.00644849,0.24463272,0.11447834,0.14167692,0.17282290,0.27444430
-1.72586293,0.92533612,0.00134558,0.11793509,0.00683367,0.25861986,0.11991025,0.14986418,0.17387026,0.27596800
-1.71985993,0.96886411,0.00138663,0.12570730,0.00722220,0.27344361,0.12570749,0.15832679,0.17688509,0.28115941
-1.71385693,1.01567569,0.00143802,0.13327154,0.00760439,0.28878178,0.13170493,0.16685506,0.18165217,0.28972573
-1.70785393,1.06458590,0.00149790,0.14047761,0.00797066,0.30430948,0.13773680,0.17524041,0.18796047,0.30137622
-1.70185093,1.11444015,0.00156455,0.14717835,0.00831172,0.31970704,0.14364094,0.18328050,0.19560734,0.31582749
-1.69584792,1.16414190,0.00163648,0.15323381,0.00861885,0.33466807,0.14926293,0.19078440,0.20440239,0.33280846
-1.68984492,1.21267915,0.00171240,0.15851544,0.00888414,0.34890733,0.15446014,0.19757757,0.21417081,0.35206477
-1.68384192,1.25914879,0.00179126,0.16290996,0.00910068,0.36216819,0.15910547,0.20350653,0.22475616,0.37336251
-1.67783892,1.30277764,0.00187227,0.16632292,0.00926280,0.37422917,0.16309065,0.20844294,0.23602234,0.39649090
-1.67183592,1.34293937,0.00195487,0.16868163,0.00936619,0.38490956,0.16632902,0.21228708,0.24785466,0.42126382
-1.66583292,1.37916642,0.00203870,0.16993738,0.00940804,0.39407348,0.16875758,0.21497039,0.26016003,0.44752002
-1.65982991,1.41115621,0.00212362,0.17006692,0.00938713,0.40163254,0.17033838,0.21645716,0.27286609,0.47512196
-1.65382691,1.43877147,0.00220965,0.16907294,0.00930385,0.40754666,0.17105896,0.21674512,0.28591930,0.50395316
-1.64782391,1.46203433,0.00229693,0.16698377,0.00916015,0.41182316,0.17093210,0.21586499,0.29928220,0.53391419
-1.64182091,1.48111468,0.00238566,0.16385207,0.00895951,0.41451414,0.16999460,0.21387901,0.31292968,0.56491752
-1.63581791,1.49631317,0.00247607,0.15975277,0.00870679,0.41571213,0.16830536,0.21087849,0.32684473,0.59688131
-1.62981491,1.50803966,0.00256833,0.15478020,0.00840806,0.41554440,0.16594276,0.20698056,0.34101366,0.62972261
-1.62381191,1.51678832,0.00266256,0.14904473,0.00807046,0.41416613,0.16300144,0.20232412,0.35542113,0.66335032
-1.61780890,1.52311050,0.00275869,0.14266885,0.00770192,0.41175269,0.15958866,0.19706537,0.37004529,0.69765832
-1.61180590,1.52758681,0.00285652,0.13578307,0.00731100,0.40849162,0.15582037,0.19137301,0.38485336,0.73251924
-1.60580290,1.53079973,0.00295561,0.12852173,0.00690658,0.40457444,0.15181720,0.18542324,0.39979776,0.76777937
-1.59979990,1.53330806,0.00305529,0.12101891,0.00649768,0.40018888,0.14770046,0.17939500,0.41481330,0.80325503
-1.59379690,1.53562445,0.00315469,0.11340460,0.00609325,0.39551182,0.14358840,0.17346526,0.42981534,0.83873075
-1.58779390,1.53819683,0.00325269,0.10580127,0.00570194,0.39070315,0.13959281,0.16780492,0.44469937,0.87395949
-1.58179090,1.54139445,0.00334802,0.09832105,0.00533197,0.38590090,0.13581601,0.16257503,0.45934177,0.90866503
-1.57578789,1.54549901,0.00343924,0.09106339,0.00499097,0.38121774,0.13234851,0.15792373,0.47360197,0.94254628
-1.56978489,1.55070066,0.00352483,0.08411344,0.00468590,0.37673891,0.12926717,0.15398374,0.48732576,0.97528367
-1.56378189,1.55709891,0.00360326,0.07754109,0.00442297,0.37252155,0.12663405,0.15087046,0.50034959,1.00654690
-1.55777889,1.56470774,0.00367305,0.07140064,0.00420763,0.36859535,0.12449591,0.14868067,0.51250570,1.03600395
-1.55177589,1.57346424,0.00373286,0.06573105,0.00404454,0.36496439,0.12288423,0.14749172,0.52362763,1.06333068
-1.54577289,1.58323995,0.00378156,0.06055671,0.00393763,0.36160992,0.12181594,0.14736123,0.53355597,1.08822044
-1.53976988,1.59385391,0.00381830,0.05588865,0.00389013,0.35849378,0.12129452,0.14832709,0.54214386,1.11039328
