energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Li_s_up,Te_p_up,Te_d_up
-2.96248124,4.06664820,0.02881301,0.99085994,3.25010124,1.16037452,0.21360591,1.87489491,0.00000000
-2.95647824,3.96537940,0.02807963,0.96586160,3.16728847,1.14007462,0.21050638,1.82609002,0.00000000
-2.95047524,3.86524755,0.02733972,0.94145445,3.08694125,1.11918939,0.20755761,1.77816358,0.00000000
-2.94447224,3.76713619,0.02659765,0.91776027,3.00944288,1.09789727,0.20472564,1.73166958,0.00000000
-2.93846923,3.67185877,0.02585802,0.89487919,2.93512577,1.07636419,0.20197101,1.68712946,0.00000000
-2.93246623,3.58014157,0.02512544,0.87288980,2.86427124,1.05474100,0.19925002,1.64501767,0.00000000
-2.92646323,3.49261091,0.02440427,0.85185026,2.79711100,1.03316218,0.19651626,1.60574924,0.00000000
-2.92046023,3.40978476,0.02369848,0.83180037,2.73383015,1.01174562,0.19372247,1.56966981,0.00000000
-2.91445723,3.33206901,0.02301146,0.81276423,2.67457157,0.99059353,0.19082249,1.53704846,0.00000000
-2.90845423,3.25975825,0.02234592,0.79475350,2.61944138,0.96979423,0.18777342,1.50807364,0.00000000
-2.90245123,3.19304072,0.02170381,0.77777089,2.56851510,0.94942458,0.18453775,1.48285211,0.00000000
-2.89644822,3.13200674,0.02108636,0.76181374,2.52184433,0.92955281,0.18108541,1.46141093,0.00000000
-2.89044522,3.07666014,0.02049410,0.74687744,2.47946335,0.91024157,0.17739569,1.44370211,0.00000000
-2.88444222,3.02693161,0.01992695,0.73295843,2.44139546,0.89155089,0.17345875,1.42960961,0.00000000
-2.87843922,2.98269341,0.01938436,0.72005675,2.40765866,0.87354092,0.16927694,1.41895830,0.00000000
-2.87243622,2.94377438,0.01886547,0.70817785,2.37827042,0.85627413,0.16486549,1.41152423,0.00000000
-2.86643322,2.90997462,0.01836932,0.69733374,2.35325142,0.83981707,0.16025283,1.40704584,0.00000000
-2.86043022,2.88107919,0.01789496,0.68754328,2.33262803,0.82424146,0.15548029,1.40523548,0.00000000
-2.85442721,2.85687021,0.01744172,0.67883184,2.31643362,0.80962461,0.15060133,1.40579077,0.00000000
-2.84842421,2.83713707,0.01700935,0.67123015,2.30470860,0.79604930,0.14568017,1.40840548,0.00000000
-2.84242121,2.82168447,0.01659817,0.66477268,2.29749939,0.78360305,0.14079000,1.41277945,0.00000000
-2.83641821,2.81033826,0.01620918,0.65949551,2.29485636,0.77237703,0.13601069,1.41862730,0.00000000
-2.83041521,2.80294888,0.01584424,0.65543386,2.29683091,0.76246450,0.13142627,1.42568573,0.00000000
-2.82441221,2.79939286,0.01550606,0.65261952,2.30347183,0.75395915,0.12712203,1.43371935,0.00000000
-2.81840920,2.79957218,0.01519826,0.65107820,2.31482112,0.74695327,0.12318160,1.44252485,0.00000000
-2.81240620,2.80341199,0.01492539,0.65082701,2.33090930,0.74153576,0.11968391,1.45193356,0.00000000
-2.80640320,2.81085677,0.01469288,0.65187215,2.35175045,0.73779034,0.11670033,1.46181250,0.00000000
-2.80040020,2.82186523,0.01450699,0.65420687,2.37733691,0.73579359,0.11429191,1.47206386,0.00000000
-2.79439720,2.83640417,0.01437471,0.65780987,2.40763394,0.73561319,0.11250699,1.48262320,0.00000000
-2.78839420,2.85444152,0.01430363,0.66264404,2.44257421,0.73730608,0.11137920,1.49345632,0.00000000
-2.78239120,2.87593885,0.01430182,0.66865565,2.48205232,0.74091668,0.11092583,1.50455509,0.00000000
-2.77638819,2.90084344,0.01437760,0.67577397,2.52591958,0.74647501,0.11114688,1.51593242,0.00000000
-2.77038519,2.92908033,0.01453940,0.68391138,2.57397901,0.75399484,0.11202451,1.52761643,0.00000000
-2.76438219,2.96054437,0.01479549,0.69296379,2.62598093,0.76347171,0.11352320,1.53964426,0.00000000
-2.75837919,2.99509290,0.01515375,0.70281156,2.68161933,0.77488092,0.11559042,1.55205556,0.00000000
-2.75237619,3.03253896,0.01562146,0.71332074,2.74052935,0.78817552,0.11815791,1.56488605,0.00000000
-2.74637319,3.07264574,0.01620495,0.72434475,2.80228611,0.80328442,0.12114340,1.57816134,0.00000000
-2.74037019,3.11512244,0.01690941,0.73572634,2.86640527,0.82011061,0.12445290,1.59189135,0.00000000
-2.73436718,3.15962193,0.01773856,0.74729999,2.93234561,0.83852982,0.12798335,1.60606558,0.00000000
-2.72836418,3.20574062,0.01869447,0.75889452,2.99951390,0.85838960,0.13162550,1.62064948,0.00000000
-2.72236118,3.25302081,0.01977726,0.77033614,3.06727214,0.87950915,0.13526715,1.63558211,0.00000000
-2.71635818,3.30095574,0.02098497,0.78145167,3.13494751,0.90167987,0.13879633,1.65077544,0.00000000
-2.71035518,3.34899752,0.02231338,0.79207206,3.20184475,0.92466707,0.14210467,1.66611521,0.00000000
-2.70435218,3.39656800,0.02375595,0.80203604,3.26726098,0.94821271,0.14509048,1.68146358,0.00000000
-2.69834917,3.44307237,0.02530377,0.81119392,3.33050263,0.97203936,0.14766178,1.69666352,0.00000000
-2.69234617,3.48791526,0.02694563,0.81941135,3.39090407,0.99585542,0.14973892,1.71154478,0.00000000
-2.68634317,3.53051903,0.02866815,0.82657302,3.44784731,1.01936154,0.15125689,1.72593137,0.00000000
-2.68034017,3.57034342,0.03045596,0.83258611,3.50078217,1.04225805,0.15216708,1.73965011,0.00000000
-2.67433717,3.60690609,0.03229202,0.83738345,3.54924602,1.06425338,0.15243866,1.75254010,0.00000000
-2.66833417,3.63980296,0.03415791,0.84092608,3.59288230,1.08507302,0.15205924,1.76446247,0.00000000
-2.66233117,3.66872757,0.03603431,0.84320532,3.63145685,1.10446877,0.15103509,1.77531004,0.00000000
-2.65632816,3.69348828,0.03790135,0.84424395,3.66487115,1.12222789,0.14939076,1.78501629,0.00000000
-2.65032516,3.71402249,0.03973917,0.84409659,3.69317162,1.13818170,0.14716805,1.79356318,0.00000000
-2.64432216,3.73040665,0.04152833,0.84284908,3.71655416,1.15221312,0.14442460,1.80098712,0.00000000
-2.63831916,3.74286138,0.04325032,0.84061680,3.73536330,1.16426272,0.14123196,1.80738284,0.00000000
-2.63231616,3.75175088,0.04488794,0.83754192,3.75008551,1.17433293,0.13767319,1.81290447,0.00000000
-2.62631316,3.75757603,0.04642574,0.83378951,3.76133636,1.18248986,0.13384032,1.81776371,0.00000000
-2.62031016,3.76096112,0.04785026,0.82954268,3.76984157,1.18886255,0.12983139,1.82222489,0.00000000
-2.61430715,3.76263402,0.04915032,0.82499673,3.77641226,1.19363944,0.12574749,1.82659674,0.00000000
-2.60830415,3.76340021,0.05031716,0.82035248,3.78191487,1.19706204,0.12168967,1.83122118,0.00000000
-2.60230115,3.76411155,0.05134445,0.81580899,3.78723672,1.19941573,0.11775601,1.83645934,0.00000000
-2.59629815,3.76563044,0.05222830,0.81155588,3.79324828,1.20101820,0.11403871,1.84267536,0.00000000
-2.59029515,3.76879118,0.05296716,0.80776557,3.80076351,1.20220568,0.11062146,1.85021853,0.00000000
-2.58429215,3.77435968,0.05356159,0.80458560,3.81049998,1.20331766,0.10757716,1.85940467,0.00000000
-2.57828914,3.78299370,0.05401409,0.80213150,3.82304032,1.20468072,0.10496590,1.87049754,0.00000000
-2.57228614,3.79520537,0.05432876,0.80048047,3.83879705,1.20659226,0.10283349,1.88369130,0.00000000
-2.56628314,3.81132792,0.05451105,0.79966615,3.85798227,1.20930492,0.10121029,1.89909499,0.00000000
-2.56028014,3.83148864,0.05456742,0.79967481,3.88058420,1.21301255,0.10011071,1.91671991,0.00000000
-2.55427714,3.85558964,0.05450509,0.80044321,3.90635190,1.21783860,0.09953306,1.93647075,0.00000000
-2.54827414,3.88329789,0.05433177,0.80185829,3.93478937,1.22382746,0.09945999,1.95814119,0.00000000
-2.54227114,3.91404537,0.05405541,0.80375887,3.96515991,1.23093956,0.09985938,1.98141437,0.00000000
-2.53626813,3.94704014,0.05368404,0.80593941,3.99650120,1.23905042,0.10068575,2.00586855,0.00000000
-2.53026513,3.98128806,0.05322564,0.80815570,4.02765086,1.24795394,0.10188194,2.03098792,0.00000000
-2.52426213,4.01562479,0.05268806,0.81013251,4.05728206,1.25736998,0.10338133,2.05617817,0.00000000
-2.51825913,4.04875682,0.05207894,0.81157284,4.08394797,1.26695570,0.10511025,2.08078643,0.00000000
-2.51225613,4.07931013,0.05140574,0.81216860,4.10613354,1.27632043,0.10699056,2.10412463,0.00000000
-2.50625313,4.10588416,0.05067576,0.81161217,4.12231254,1.28504321,0.10894246,2.12549533,0.00000000
-2.50025013,4.12710901,0.04989616,0.80960865,4.13100769,1.29269219,0.11088730,2.14421881,0.00000000
-2.49424712,4.14170300,0.04907399,0.80588801,4.13085115,1.29884493,0.11275021,2.15966020,0.00000000
-2.48824412,4.14852806,0.04821626,0.80021692,4.12064279,1.30310844,0.11446277,2.17125538,0.00000000
-2.48224112,4.14664037,0.04732996,0.79240959,4.09940378,1.30513819,0.11596527,2.17853436,0.00000000
-2.47623812,4.13533378,0.04642201,0.78233715,4.06642278,1.30465487,0.11720871,2.18114107,0.00000000
-2.47023512,4.11417397,0.04549932,0.76993522,4.02129289,1.30145821,0.11815636,2.17884869,0.00000000
-2.46423212,4.08302196,0.04456872,0.75520923,3.96393747,1.29543720,0.11878495,2.17156977,0.00000000
-2.45822911,4.04204562,0.04363687,0.73823728,3.89462360,1.28657620,0.11908524,2.15936070,0.00000000
-2.45222611,3.99171907,0.04271026,0.71917032,3.81396277,1.27495677,0.11906216,2.14242058,0.00000000
-2.44622311,3.93280988,0.04179504,0.69822965,3.72289837,1.26075523,0.11873446,2.12108440,0.00000000
-2.44022011,3.86635494,0.04089704,0.67570180,3.62268094,1.24423617,0.11813374,2.09581123,0.00000000
-2.43421711,3.79362628,0.04002162,0.65193086,3.51483191,1.22574238,0.11730321,2.06716787,0.00000000
-2.42821411,3.71608838,0.03917368,0.62730872,3.40109770,1.20568177,0.11629588,2.03580901,0.00000000
-2.42221111,3.63534916,0.03835761,0.60226343,3.28339589,1.18451206,0.11517256,2.00245473,0.00000000
-2.41620810,3.55310675,0.03757728,0.57724616,3.16375592,1.16272399,0.11399951,1.96786653,0.00000000
-2.41020510,3.47109436,0.03683613,0.55271730,3.04425657,1.14082382,0.11284607,1.93282288,0.00000000
-2.40420210,3.39102549,0.03613718,0.52913216,2.92696272,1.11931609,0.11178210,1.89809532,0.00000000
-2.39819910,3.31454159,0.03548318,0.50692674,2.81386378,1.09868707,0.11087553,1.86442601,0.00000000
-2.39219610,3.24316390,0.03487667,0.48650420,2.70681589,1.07938977,0.11019006,1.83250758,0.00000000
-2.38619310,3.17825116,0.03432013,0.46822242,2.60748984,1.06183085,0.10978298,1.80296566,0.00000000
-2.38019010,3.12096426,0.03381611,0.45238299,2.51732643,1.04635982,0.10970338,1.77634486,0.00000000
-2.37418709,3.07223861,0.03336731,0.43922217,2.43750030,1.03326075,0.10999064,1.75309797,0.00000000
-2.36818409,3.03276477,0.03297667,0.42890388,2.36889319,1.02274653,0.11067328,1.73357894,0.00000000
-2.36218109,3.00297745,0.03264741,0.42151513,2.31207722,1.01495579,0.11176829,1.71803907,0.00000000
-2.35617809,2.98305254,0.03238304,0.41706380,2.26730803,1.00995214,0.11328081,1.70662657,0.00000000
-2.35017509,2.97291199,0.03218731,0.41547899,2.23452792,1.00772577,0.11520429,1.69938893,0.00000000
-2.34417209,2.97223571,0.03206407,0.41661376,2.21337813,1.00819703,0.11752099,1.69627786,0.00000000
-2.33816908,2.98047976,0.03201718,0.42025025,2.20321982,1.01122180,0.12020288,1.69715630,0.00000000
-2.33216608,2.99690002,0.03205025,0.42610686,2.20316254,1.01659836,0.12321282,1.70180715,0.00000000
-2.32616308,3.02058035,0.03216647,0.43384745,2.21209913,1.02407550,0.12650602,1.70994329,0.00000000
-2.32016008,3.05046417,0.03236830,0.44309194,2.22874585,1.03336160,0.13003165,1.72121846,0.00000000
-2.31415708,3.08538863,0.03265724,0.45342833,2.25168622,1.04413449,0.13373462,1.73523871,0.00000000
-2.30815408,3.12412023,0.03303358,0.46442543,2.27941717,1.05605172,0.13755732,1.75157420,0.00000000
-2.30215108,3.16539100,0.03349612,0.47564606,2.31039611,1.06876115,0.14144146,1.76977084,0.00000000
-2.29614807,3.20793421,0.03404200,0.48666023,2.34308728,1.08191151,0.14532967,1.78936183,0.00000000
-2.29014507,3.25051879,0.03466654,0.49705786,2.37600619,1.09516277,0.14916706,1.80987877,0.00000000
-2.28414207,3.29198151,0.03536312,0.50646068,2.40776052,1.10819601,0.15290256,1.83086216,0.00000000
-2.27813907,3.33125622,0.03612319,0.51453286,2.43708658,1.12072257,0.15649001,1.85187129,0.00000000
-2.27213607,3.36739942,0.03693625,0.52099005,2.46288008,1.13249228,0.15988901,1.87249327,0.00000000
-2.26613307,3.39961150,0.03779000,0.52560658,2.48422046,1.14330042,0.16306557,1.89235118,0.00000000
-2.26013007,3.42725338,0.03867051,0.52822052,2.50038824,1.15299331,0.16599243,1.91111134,0.00000000
-2.25412706,3.44985803,0.03956244,0.52873666,2.51087507,1.16147232,0.16864923,1.92848941,0.00000000
-2.24812406,3.46713691,0.04044936,0.52712709,2.51538646,1.16869607,0.17102249,1.94425560,0.00000000
-2.24212106,3.47898123,0.04131407,0.52342969,2.51383741,1.17468090,0.17310535,1.95823861,0.00000000
-2.23611806,3.48545829,0.04213901,0.51774455,2.50634168,1.17949944,0.17489730,1.97032856,0.00000000
-2.23011506,3.48680317,0.04290664,0.51022846,2.49319519,1.18327744,0.17640380,1.98047865,0.00000000
-2.22411206,3.48340626,0.04359987,0.50108791,2.47485482,1.18618893,0.17763579,1.98870573,0.00000000
-2.21810905,3.47579732,0.04420248,0.49057080,2.45191355,1.18844992,0.17860925,1.99508955,0.00000000
-2.21210605,3.46462649,0.04469952,0.47895720,2.42507315,1.19031096,0.17934475,1.99977085,0.00000000
-2.20610305,3.45064312,0.04507772,0.46654970,2.39511569,1.19204873,0.17986694,2.00294814,0.00000000
-2.20010005,3.43467302,0.04532583,0.45366348,2.36287498,1.19395715,0.18020407,2.00487324,0.00000000
-2.19409705,3.41759493,0.04543492,0.44061668,2.32920894,1.19633834,0.18038747,2.00584543,0.00000000
-2.18809405,3.40031661,0.04539868,0.42772120,2.29497392,1.19949376,0.18045095,2.00620445,0.00000000
-2.18209105,3.38375133,0.04521358,0.41527428,2.26100147,1.20371582,0.18043014,2.00632212,0.00000000
-2.17608804,3.36879525,0.04487904,0.40355109,2.22807828,1.20928054,0.18036168,2.00659283,0.00000000
-2.17008504,3.35630595,0.04439747,0.39279846,2.19692951,1.21644113,0.18028230,2.00742301,0.00000000
-2.16408204,3.34708275,0.04377428,0.38322980,2.16820563,1.22542304,0.18022778,2.00921972,0.00000000
-2.15807904,3.34184895,0.04301778,0.37502141,2.14247288,1.23642044,0.18023171,2.01237867,0.00000000
-2.15207604,3.34123647,0.04213900,0.36831004,2.12020707,1.24959411,0.18032418,2.01727199,0.00000000
-2.14607304,3.34577304,0.04115148,0.36319179,2.10179067,1.26507094,0.18053041,2.02423617,0.00000000
-2.14007004,3.35587230,0.04007094,0.35972222,2.08751281,1.28294466,0.18086932,2.03356067,0.00000000
-2.13406703,3.37182695,0.03891494,0.35791763,2.07757199,1.30327777,0.18135223,2.04547764,0.00000000
-2.12806403,3.39380528,0.03770239,0.35775744,2.07208120,1.32610441,0.18198168,2.06015331,0.00000000
-2.12206103,3.42185112,0.03645320,0.35918747,2.07107505,1.35143382,0.18275047,2.07768156,0.00000000
-2.11605803,3.45588733,0.03518769,0.36212419,2.07451888,1.37925405,0.18364111,2.09808010,0.00000000
-2.11005503,3.49572287,0.03392621,0.36645950,2.08231927,1.40953566,0.18462559,2.12128957,0.00000000
-2.10405203,3.54106312,0.03268857,0.37206623,2.09433580,1.44223494,0.18566569,2.14717582,0.00000000
-2.09804902,3.59152349,0.03149369,0.37880390,2.11039372,1.47729652,0.18671377,2.17553545,0.00000000
-2.09204602,3.64664547,0.03035911,0.38652476,2.13029699,1.51465491,0.18771407,2.20610444,0.00000000
-2.08604302,3.70591493,0.02930070,0.39507976,2.15384138,1.55423500,0.18860454,2.23856963,0.00000000
-2.08004002,3.76878172,0.02833236,0.40432437,2.18082695,1.59595122,0.18931903,2.27258256,0.00000000
-2.07403702,3.83467978,0.02746584,0.41412386,2.21106950,1.63970558,0.18978989,2.30777504,0.00000000
-2.06803402,3.90304699,0.02671056,0.42435800,2.24441026,1.68538462,0.18995075,2.34377574,0.00000000
-2.06203102,3.97334369,0.02607366,0.43492480,2.28072328,1.73285539,0.18973944,2.38022690,0.00000000
-2.05602801,4.04506925,0.02555992,0.44574329,2.31992010,1.78196109,0.18910079,2.41680042,0.00000000
-2.05002501,4.11777562,0.02517197,0.45675500,2.36195104,1.83251643,0.18798934,2.45321237,0.00000000
-2.04402201,4.19107759,0.02491039,0.46792413,2.40680306,1.88430338,0.18637154,2.48923520,0.00000000
-2.03801901,4.26465907,0.02477395,0.47923649,2.45449384,1.93706782,0.18422770,2.52470706,0.00000000
-2.03201601,4.33827533,0.02475988,0.49069697,2.50506239,1.99051735,0.18155320,2.55953774,0.00000000
-2.02601301,4.41175117,0.02486408,0.50232593,2.55855633,2.04432084,0.17835916,2.59371083,0.00000000
-2.02001001,4.48497522,0.02508148,0.51415445,2.61501642,2.09810994,0.17467247,2.62728219,0.00000000
-2.01400700,4.55789096,0.02540625,0.52621885,2.67445906,2.15148279,0.17053513,2.66037472,0.00000000
-2.00800400,4.63048474,0.02583207,0.53855461,2.73685778,2.20400983,0.16600298,2.69316971,0.00000000
-2.00200100,4.70277195,0.02635233,0.55119020,2.80212448,2.25524168,0.16114391,2.72589543,0.00000000
-1.99599800,4.77478164,0.02696029,0.56414091,2.87009185,2.30471880,0.15603561,2.75881320,0.00000000
-1.98999500,4.84654077,0.02764921,0.57740333,2.94049781,2.35198238,0.15076298,2.79220200,0.00000000
-1.98399200,4.91805867,0.02841241,0.59095056,3.01297314,2.39658593,0.14541539,2.82634207,0.00000000
-1.97798899,4.98931235,0.02924327,0.60472854,3.08703329,2.43810701,0.14008378,2.86149828,0.00000000
-1.97198599,5.06023352,0.03013517,0.61865378,3.16207497,2.47615833,0.13485788,2.89790412,0.00000000
-1.96598299,5.13069751,0.03108144,0.63261256,3.23737821,2.51039757,0.12982352,2.93574674,0.00000000
-1.95997999,5.20051479,0.03207522,0.64646177,3.31211409,2.54053545,0.12506028,2.97515377,0.00000000
-1.95397699,5.26942515,0.03310930,0.66003134,3.38535828,2.56634155,0.12063937,3.01618232,0.00000000
-1.94797399,5.33709495,0.03417603,0.67312825,3.45610998,2.58764756,0.11662199,3.05881054,0.00000000
-1.94197099,5.40311738,0.03526713,0.68554190,3.52331590,2.60434804,0.11305803,3.10293208,0.00000000
-1.93596798,5.46701597,0.03637365,0.69705062,3.58589847,2.61639855,0.10998526,3.14835360,0.00000000
-1.92996498,5.52825125,0.03748585,0.70742915,3.64278730,2.62381178,0.10742889,3.19479533,0.00000000
-1.92396198,5.58623056,0.03859324,0.71645658,3.69295278,2.62665179,0.10540156,3.24189489,0.00000000
-1.91795898,5.64032078,0.03968466,0.72392460,3.73544063,2.62502725,0.10390368,3.28921410,0.00000000
-1.91195598,5.68986401,0.04074839,0.72964547,3.76940597,2.61908417,0.10292414,3.33624866,0.00000000
-1.90595298,5.73419558,0.04177239,0.73345963,3.79414566,2.60899870,0.10244120,3.38244053,0.00000000
-1.89994997,5.77266437,0.04274457,0.73524239,3.80912748,2.59497088,0.10242372,3.42719261,0.00000000
-1.89394697,5.80465450,0.04365319,0.73490949,3.81401513,2.57721952,0.10283246,3.46988525,0.00000000
-1.88794397,5.82960815,0.04448722,0.73242132,3.80868769,2.55597881,0.10362160,3.50989425,0.00000000
-1.88194097,5.84704836,0.04523680,0.72778562,3.79325285,2.53149669,0.10474028,3.54660966,0.00000000
-1.87593797,5.85660118,0.04589366,0.72105843,3.76805302,2.50403499,0.10613419,3.57945482,0.00000000
-1.86993497,5.85801610,0.04645155,0.71234339,3.73366396,2.47387121,0.10774718,3.60790484,0.00000000
-1.86393197,5.85118373,0.04690659,0.70178936,3.69088567,2.44130145,0.10952276,3.63150411,0.00000000
-1.85792896,5.83614982,0.04725760,0.68958636,3.64072568,2.40664399,0.11140560,3.64988176,0.00000000
-1.85192596,5.81312461,0.04750632,0.67596015,3.58437498,2.37024307,0.11334285,3.66276477,0.00000000
-1.84592296,5.78248681,0.04765746,0.66116552,3.52317740,2.33247201,0.11528535,3.66998789,0.00000000
-1.83991996,5.74478164,0.04771874,0.64547860,3.45859317,2.29373530,0.11718865,3.67150004,0.00000000
-1.83391696,5.70071252,0.04770071,0.62918844,3.39215808,2.25446894,0.11901386,3.66736675,0.00000000
-1.82791396,5.65112651,0.04761652,0.61258828,3.32543921,2.21513879,0.12072822,3.65776852,0.00000000
-1.82191096,5.59699367,0.04748150,0.59596664,3.25998918,2.17623660,0.12230553,3.64299496,0.00000000
-1.81590795,5.53938110,0.04731274,0.57959873,3.19730023,2.13827370,0.12372633,3.62343513,0.00000000
-1.80990495,5.47942240,0.04712852,0.56373844,3.13875987,2.10177246,0.12497779,3.59956419,0.00000000
-1.80390195,5.41828399,0.04694771,0.54861108,3.08560993,2.06725592,0.12605347,3.57192708,0.00000000
-1.79789895,5.35712951,0.04678919,0.53440733,3.03891020,2.03523584,0.12695283,3.54111988,0.00000000
-1.79189595,5.29708392,0.04667122,0.52127844,2.99950846,2.00620010,0.12768065,3.50776966,0.00000000
-1.78589295,5.23919903,0.04661089,0.50933288,2.96801776,1.98059975,0.12824618,3.47251385,0.00000000
-1.77988994,5.18442188,0.04662362,0.49863458,2.94480203,1.95883668,0.12866232,3.43597985,0.00000000
-1.77388694,5.13356756,0.04672276,0.48920283,2.92997048,1.94125242,0.12894472,3.39876606,0.00000000
-1.76788394,5.08729772,0.04691923,0.48101371,2.92338105,1.92811880,0.12911079,3.36142497,0.00000000
-1.76188094,5.04610564,0.04722131,0.47400309,2.92465277,1.91963085,0.12917886,3.32444922,0.00000000
-1.75587794,5.01030861,0.04763456,0.46807101,2.93318636,1.91590240,0.12916730,3.28826100,0.00000000
-1.74987494,4.98004776,0.04816172,0.46308724,2.94819231,1.91696447,0.12909380,3.25320543,0.00000000
-1.74387194,4.95529524,0.04880288,0.45889786,2.96872503,1.92276659,0.12897475,3.21954777,0.00000000
-1.73786893,4.93586812,0.04955555,0.45533243,2.99372168,1.93318081,0.12882478,3.18747461,0.00000000
-1.73186593,4.92144811,0.05041487,0.45221167,3.02204393,1.94800817,0.12865641,3.15709872,0.00000000
-1.72586293,4.91160594,0.05137389,0.44935509,3.05252072,1.96698707,0.12847991,3.12846694,0.00000000
-1.71985993,4.90582880,0.05242381,0.44658845,3.08399035,1.98980326,0.12830321,3.10157062,0.00000000
-1.71385693,4.90354945,0.05355426,0.44375059,3.11533986,2.01610053,0.12813197,3.07635768,0.00000000
-1.70785393,4.90417511,0.05475355,0.44069952,3.14554034,2.04549183,0.12796976,3.05274556,0.00000000
-1.70185093,4.90711492,0.05600898,0.43731735,3.17367655,2.07756998,0.12781826,3.03063412,0.00000000
-1.69584792,4.91180420,0.05730703,0.43351404,3.19896993,2.11191769,0.12767751,3.00991765,0.00000000
-1.68984492,4.91772469,0.05863360,0.42922968,3.22079432,2.14811627,0.12754620,2.99049536,0.00000000
-1.68384192,4.92441965,0.05997425,0.42443548,3.23868397,2.18575294,0.12742188,2.97227962,0.00000000
-1.67783892,4.93150362,0.06131435,0.41913322,3.25233415,2.22442642,0.12730122,2.95520163,0.00000000
-1.67183592,4.93866654,0.06263930,0.41335347,3.26159476,2.26375091,0.12718014,2.93921428,0.00000000
-1.66583292,4.94567253,0.06393473,0.40715260,3.26645770,2.30335861,0.12705401,2.92429221,0.00000000
-1.65982991,4.95235410,0.06518670,0.40060887,3.26703942,2.34290085,0.12691771,2.91042915,0.00000000
-1.65382691,4.95860242,0.06638190,0.39381774,3.26355966,2.38204843,0.12676574,2.89763314,0.00000000
-1.64782391,4.96435499,0.06750786,0.38688680,3.25631801,2.42049126,0.12659230,2.88591988,0.00000000
-1.64182091,4.96958177,0.06855322,0.37993049,3.24566973,2.45793799,0.12639140,2.87530499,0.00000000
-1.63581791,4.97427103,0.06950791,0.37306500,3.23200207,2.49411582,0.12615703,2.86579590,0.00000000
-1.62981491,4.97841615,0.07036336,0.36640343,3.21571251,2.52877095,0.12588330,2.85738390,0.00000000
-1.62381191,4.98200430,0.07111274,0.36005166,3.19718977,2.56166976,0.12556475,2.85003711,0.00000000
-1.61780890,4.98500790,0.07175102,0.35410482,3.17679836,2.59260108,0.12519668,2.84369495,0.00000000
-1.61180590,4.98737932,0.07227515,0.34864473,3.15486714,2.62137933,0.12477555,2.83826447,0.00000000
-1.60580290,4.98904903,0.07268408,0.34373813,3.13168197,2.64784856,0.12429943,2.83361883,0.00000000
-1.59979990,4.98992733,0.07297869,0.33943588,3.10748240,2.67188708,0.12376845,2.82959820,0.00000000
-1.59379690,4.98990901,0.07316172,0.33577289,3.08246191,2.69341234,0.12318529,2.82601291,0.00000000
-1.58779390,4.98888068,0.07323759,0.33276880,3.05677122,2.71238562,0.12255557,2.82264866,0.00000000
-1.58179090,4.98672974,0.07321216,0.33042915,3.03052391,2.72881613,0.12188820,2.81927358,0.00000000
-1.57578789,4.98335429,0.07309240,0.32874701,3.00380361,2.74276385,0.12119553,2.81564665,0.00000000
-1.56978489,4.97867284,0.07288611,0.32770471,2.97667194,2.75434084,0.12049341,2.81152692,0.00000000
-1.56378189,4.97263306,0.07260151,0.32727562,2.94917643,2.76371050,0.11980100,2.80668301,0.00000000
-1.55777889,4.96521864,0.07224690,0.32742586,2.92135787,2.77108451,0.11914036,2.80090240,0.00000000
-1.55177589,4.95645350,0.07183031,0.32811574,2.89325641,2.77671729,0.11853590,2.79399978,0.00000000
-1.54577289,4.94640304,0.07135923,0.32930079,2.86491621,2.78089788,0.11801351,2.78582423,0.00000000
-1.53976988,4.93517192,0.07084034,0.33093260,2.83638826,2.78393946,0.11759956,2.77626459,0.00000000
-1.53376688,4.92289845,0.07027933,0.33295917,2.80773142,2.78616670,0.11731981,2.76525282,0.00000000
-1.52776388,4.90974588,0.06968083,0.33532504,2.77901177,2.78790152,0.11719814,2.75276528,0.00000000
-1.52176088,4.89589084,0.06904838,0.33797119,2.75030043,2.78944762,0.11725526,2.73882167,0.00000000
-1.51575788,4.88150984,0.06838446,0.34083486,2.72167021,2.79107470,0.11750756,2.72348186,0.00000000
-1.50975488,4.86676447,0.06769062,0.34384943,2.69319155,2.79300302,0.11796591,2.70684083,0.00000000
-1.50375188,4.85178641,0.06696765,0.34694441,2.66492813,2.79538916,0.11863479,2.68902191,0.00000000
-1.49774887,4.83666325,0.06621573,0.35004580,2.63693259,2.79831380,0.11951157,2.67016892,0.00000000
-1.49174587,4.82142616,0.06543472,0.35307685,2.60924293,2.80177232,0.12058608,2.65043759,0.00000000
-1.48574287,4.80604057,0.06462431,0.35595930,2.58187987,2.80566893,0.12184058,2.62998692,0.00000000
-1.47973987,4.79040061,0.06378421,0.35861515,2.55484566,2.80981490,0.12325002,2.60897096,0.00000000
-1.47373687,4.77432824,0.06291437,0.36096895,2.52812448,2.81393130,0.12478268,2.58753168,0.00000000
-1.46773387,4.75757741,0.06201509,0.36295063,2.50168468,2.81765649,0.12640113,2.56579341,0.00000000
-1.46173087,4.73984371,0.06108710,0.36449866,2.47548292,2.82055827,0.12806358,2.54385929,0.00000000
-1.45572786,4.72077934,0.06013166,0.36556351,2.44947009,2.82215051,0.12972539,2.52181008,0.00000000
-1.44972486,4.70001311,0.05915056,0.36611125,2.42359885,2.82191367,0.13134085,2.49970555,0.00000000
