energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.43571786,2.24129317,1.23339463,0.57865261,0.00320925,0.14374301,0.01363590,1.11856580
-5.42971486,2.15858038,1.18161021,0.55790896,0.00304455,0.13857205,0.01308507,1.07809419
-5.42371186,2.06891112,1.12544353,0.53568267,0.00287708,0.13286064,0.01248772,1.03405607
-5.41770885,1.97395451,1.06595350,0.51238973,0.00271037,0.12671740,0.01185557,0.98726925
-5.41170585,1.87539449,1.00421263,0.48844535,0.00254790,0.12025346,0.01120052,0.93856085
-5.40570285,1.77489130,0.94128050,0.46425531,0.00239304,0.11357988,0.01053438,0.88874823
-5.39969985,1.67404804,0.87818012,0.44020863,0.00224902,0.10680541,0.00986863,0.83862226
-5.39369685,1.57438337,0.81587797,0.41667195,0.00211889,0.10003460,0.00921417,0.78893365
-5.38769385,1.47731089,0.75526820,0.39398558,0.00200551,0.09336640,0.00858115,0.74038243
-5.38169085,1.38412520,0.69716117,0.37246121,0.00191151,0.08689326,0.00797890,0.69361074
-5.37568784,1.29599443,0.64227640,0.35238112,0.00183931,0.08070056,0.00741575,0.64919875
-5.36968484,1.21395842,0.59123963,0.33399864,0.00179112,0.07486656,0.00689906,0.60766336
-5.36368184,1.13893182,0.54458349,0.31753959,0.00176892,0.06946263,0.00643513,0.56945934
-5.35767884,1.07171075,0.50275125,0.30320450,0.00177445,0.06455375,0.00602928,0.53498224
-5.35167584,1.01298192,0.46610294,0.29117102,0.00180926,0.06019923,0.00568584,0.50457253
-5.34567284,0.96333300,0.43492298,0.28159645,0.00187465,0.05645343,0.00540819,0.47852043
-5.33966983,0.92326282,0.40942864,0.27461999,0.00197168,0.05336653,0.00519886,0.45707072
-5.33366683,0.89319068,0.38977859,0.27036446,0.00210113,0.05098517,0.00505955,0.44042715
-5.32766383,0.87346357,0.37608084,0.26893732,0.00226351,0.04935294,0.00499118,0.42875596
-5.32166083,0.86436089,0.36839952,0.27043089,0.00245897,0.04851054,0.00499397,0.42218818
-5.31565783,0.86609597,0.36676013,0.27492164,0.00268732,0.04849574,0.00506744,0.42082060
-5.30965483,0.87881451,0.37115291,0.28246860,0.00294794,0.04934297,0.00521047,0.42471516
-5.30365183,0.90258970,0.38153417,0.29311093,0.00323977,0.05108252,0.00542129,0.43389697
-5.29764882,0.93741435,0.39782557,0.30686469,0.00356123,0.05373949,0.00569749,0.44835091
-5.29164582,0.98319060,0.41991158,0.32371908,0.00391025,0.05733238,0.00603603,0.46801711
-5.28564282,1.03971757,0.44763511,0.34363213,0.00428416,0.06187147,0.00643321,0.49278569
-5.27963982,1.10667792,0.48079192,0.36652626,0.00467974,0.06735698,0.00688469,0.52249084
-5.27363682,1.18362409,0.51912414,0.39228384,0.00509319,0.07377713,0.00738543,0.55690501
-5.26763382,1.26996504,0.56231337,0.42074292,0.00552016,0.08110629,0.00792975,0.59573332
-5.26163082,1.36495477,0.60997401,0.45169356,0.00595577,0.08930314,0.00851127,0.63860885
-5.25562781,1.46768331,0.66164744,0.48487491,0.00639467,0.09830914,0.00912299,0.68508921
-5.24962481,1.57707136,0.71679752,0.51997340,0.00683113,0.10804737,0.00975727,0.73465477
-5.24362181,1.69186949,0.77480824,0.55662214,0.00725911,0.11842178,0.01040594,0.78670906
-5.23761881,1.81066264,0.83498380,0.59440204,0.00767237,0.12931712,0.01106032,0.84058161
-5.23161581,1.93188069,0.89655175,0.63284458,0.00806464,0.14059944,0.01171136,0.89553356
-5.22561281,2.05381546,0.95866944,0.67143659,0.00842969,0.15211746,0.01234975,0.95076620
-5.21960980,2.17464445,1.02043410,0.70962704,0.00876151,0.16370452,0.01296606,1.00543248
-5.21360680,2.29246117,1.08089639,0.74683584,0.00905448,0.17518151,0.01355095,1.05865146
-5.20760380,2.40531170,1.13907744,0.78246466,0.00930346,0.18636033,0.01409530,1.10952552
-5.20160080,2.51123663,1.19398902,0.81590951,0.00950395,0.19704813,0.01459048,1.15715979
-5.19559780,2.60831741,1.24465612,0.84657476,0.00965224,0.20705197,0.01502851,1.20068346
-5.18959480,2.69472552,1.29014149,0.87388831,0.00974546,0.21618391,0.01540232,1.23927227
-5.18359180,2.76877286,1.32957096,0.89731725,0.00978172,0.22426621,0.01570598,1.27217126
-5.17758879,2.82896139,1.36215883,0.91638357,0.00976012,0.23113659,0.01593483,1.29871705
-5.17158579,2.87402989,1.38723195,0.93067922,0.00968080,0.23665308,0.01608574,1.31835866
-5.16558279,2.90299583,1.40425163,0.93987980,0.00954497,0.24069860,0.01615725,1.33067592
-5.15957979,2.91519036,1.41283225,0.94375634,0.00935481,0.24318464,0.01614962,1.33539465
-5.15357679,2.91028446,1.41275549,0.94218449,0.00911348,0.24405430,0.01606498,1.33239768
-5.14757379,2.88830503,1.40397965,0.93515062,0.00882499,0.24328412,0.01590727,1.32173127
-5.14157079,2.84963964,1.38664326,0.92275443,0.00849413,0.24088499,0.01568226,1.30360630
-5.13556778,2.79502950,1.36106281,0.90520791,0.00812631,0.23690175,0.01539736,1.27839411
-5.12956478,2.72555062,1.32772451,0.88283049,0.00772741,0.23141174,0.01506154,1.24661698
-5.12356178,2.64258361,1.28727033,0.85604048,0.00730368,0.22452225,0.01468506,1.20893353
-5.11755878,2.54777343,1.24047894,0.82534330,0.00686152,0.21636698,0.01427919,1.16611953
-5.11155578,2.44298042,1.18824222,0.79131663,0.00640740,0.20710164,0.01385593,1.11904491
-5.10555278,2.33022481,1.13153842,0.75459346,0.00594763,0.19689905,0.01342763,1.06864784
-5.09954977,2.21162683,1.07140307,0.71584347,0.00548831,0.18594374,0.01300664,1.01590696
-5.09354677,2.08934512,1.00889891,0.67575361,0.00503516,0.17442637,0.01260494,0.96181288
-5.08754377,1.96551576,0.94508605,0.63500885,0.00459343,0.16253831,0.01223375,0.90734012
-5.08154077,1.84219440,0.88099353,0.59427361,0.00416785,0.15046639,0.01190324,0.85342053
-5.07553777,1.72130378,0.81759345,0.55417480,0.00376256,0.13838818,0.01162216,0.80091931
-5.06953477,1.60458842,0.75577852,0.51528713,0.00338105,0.12646791,0.01139764,0.75061435
-5.06353177,1.49357806,0.69634370,0.47812097,0.00302622,0.11485309,0.01123497,0.70317967
-5.05752876,1.38956067,0.63997252,0.44311336,0.00270031,0.10367200,0.01113747,0.65917341
-5.05152576,1.29356578,0.58722816,0.41062219,0.00240496,0.09303206,0.01110645,0.61903044
-5.04552276,1.20635792,0.53854940,0.38092368,0.00214127,0.08301901,0.01114121,0.58305992
-5.03951976,1.12843979,0.49425110,0.35421292,0.00190980,0.07369693,0.01123912,0.55144717
-5.03351676,1.06006429,0.45452886,0.33060731,0.00171064,0.06510894,0.01139581,0.52425983
-5.02751376,1.00125419,0.41946720,0.31015242,0.00154348,0.05727860,0.01160537,0.50145754
-5.02151076,0.95182786,0.38905058,0.29282990,0.00140764,0.05021173,0.01186061,0.48290444
-5.01550775,0.91142957,0.36317651,0.27856672,0.00130215,0.04389864,0.01215337,0.46838385
-5.00950475,0.87956251,0.34166995,0.26724547,0.00122575,0.03831658,0.01247486,0.45761420
-5.00350175,0.85562291,0.32429823,0.25871479,0.00117697,0.03343228,0.01281598,0.45026558
-4.99749875,0.83893364,0.31078575,0.25279980,0.00115414,0.02920454,0.01316769,0.44597592
-4.99149575,0.82877593,0.30082796,0.24931174,0.00115543,0.02558665,0.01352125,0.44436639
-4.98549275,0.82441791,0.29410398,0.24805661,0.00117884,0.02252865,0.01386858,0.44505527
-4.97948974,0.82513922,0.29028754,0.24884244,0.00122224,0.01997932,0.01420245,0.44767004
-4.97348674,0.83025090,0.28905609,0.25148493,0.00128338,0.01788794,0.01451669,0.45185716
-4.96748374,0.83911042,0.29009777,0.25581154,0.00135986,0.01620561,0.01480630,0.45728959
-4.96148074,0.85113160,0.29311646,0.26166372,0.00144921,0.01488644,0.01506754,0.46367196
-4.95547774,0.86578983,0.29783481,0.26889765,0.00154883,0.01388820,0.01529792,0.47074343
-4.94947474,0.88262287,0.30399568,0.27738344,0.00165605,0.01317291,0.01549618,0.47827852
-4.94347174,0.90122808,0.31136199,0.28700320,0.00176814,0.01270699,0.01566222,0.48608619
-4.93746873,0.92125650,0.31971562,0.29764801,0.00188235,0.01246132,0.01579691,0.49400750
-4.93146573,0.94240502,0.32885531,0.30921447,0.00199593,0.01241103,0.01590200,0.50191219
-4.92546273,0.96440716,0.33859421,0.32160073,0.00210621,0.01253519,0.01597988,0.50969469
-4.91945973,0.98702350,0.34875727,0.33470274,0.00221060,0.01281641,0.01603346,0.51726980
-4.91345673,1.01003252,0.35917872,0.34841076,0.00230669,0.01324037,0.01606591,0.52456845
-4.90745373,1.03322244,0.36969996,0.36260656,0.00239226,0.01379527,0.01608055,0.53153384
-4.90145073,1.05638468,0.38016797,0.37716141,0.00246540,0.01447142,0.01608065,0.53811812
-4.89544772,1.07930935,0.39043446,0.39193524,0.00252449,0.01526071,0.01606933,0.54427982
-4.88944472,1.10178288,0.40035573,0.40677690,0.00256830,0.01615619,0.01604941,0.54998205
-4.88344172,1.12358801,0.40979331,0.42152559,0.00259603,0.01715175,0.01602339,0.55519157
-4.87743872,1.14450590,0.41861531,0.43601350,0.00260729,0.01824182,0.01599336,0.55987859
-4.87143572,1.16432029,0.42669833,0.45006948,0.00260216,0.01942115,0.01596101,0.56401722
-4.86543272,1.18282308,0.43392995,0.46352358,0.00258117,0.02068466,0.01592762,0.56758641
-4.85942971,1.19982112,0.44021142,0.47621215,0.00254532,0.02202739,0.01589412,0.57057128
-4.85342671,1.21514353,0.44546046,0.48798341,0.00249600,0.02344447,0.01586107,0.57296450
-4.84742371,1.22864898,0.44961406,0.49870283,0.00243500,0.02493108,0.01582880,0.57476763
-4.84142071,1.24023235,0.45263082,0.50825837,0.00236442,0.02648257,0.01579740,0.57599222
-4.83541771,1.24983023,0.45449289,0.51656491,0.00228666,0.02809442,0.01576680,0.57666046
-4.82941471,1.25742477,0.45520726,0.52356778,0.00220427,0.02976231,0.01573680,0.57680531
-4.82341171,1.26304542,0.45480613,0.52924508,0.00211998,0.03148207,0.01570717,0.57646989
-4.81740870,1.26676833,0.45334649,0.53360844,0.00203651,0.03324968,0.01567758,0.57570627
-4.81140570,1.26871332,0.45090869,0.53670236,0.00195659,0.03506111,0.01564770,0.57457348
-4.80540270,1.26903829,0.44759405,0.53860185,0.00188282,0.03691217,0.01561715,0.57313492
-4.79939970,1.26793147,0.44352160,0.53940861,0.00181767,0.03879832,0.01558548,0.57145522
-4.79339670,1.26560163,0.43882408,0.53924578,0.00176335,0.04071438,0.01555216,0.56959665
-4.78739370,1.26226694,0.43364327,0.53825162,0.00172183,0.04265421,0.01551653,0.56761548
-4.78139070,1.25814298,0.42812498,0.53657236,0.00169477,0.04461047,0.01547777,0.56555820
-4.77538769,1.25343062,0.42241391,0.53435468,0.00168350,0.04657427,0.01543483,0.56345815
-4.76938469,1.24830466,0.41664856,0.53173820,0.00168906,0.04853498,0.01538642,0.56133264
-4.76338169,1.24290374,0.41095667,0.52884844,0.00171215,0.05048002,0.01533100,0.55918084
-4.75737869,1.23732252,0.40545122,0.52579070,0.00175321,0.05239485,0.01526672,0.55698266
-4.75137569,1.23160653,0.40022741,0.52264521,0.00181242,0.05426300,0.01519149,0.55469883
-4.74537269,1.22575019,0.39536066,0.51946387,0.00188978,0.05606634,0.01510297,0.55227212
-4.73936968,1.21969845,0.39090593,0.51626881,0.00198517,0.05778544,0.01499866,0.54963002
-4.73336668,1.21335181,0.38689822,0.51305282,0.00209837,0.05940008,0.01487597,0.54668849
-4.72736368,1.20657478,0.38335438,0.50978177,0.00222923,0.06089001,0.01473233,0.54335696
-4.72136068,1.19920733,0.38027602,0.50639875,0.00237764,0.06223568,0.01456531,0.53954411
-4.71535768,1.19107863,0.37765344,0.50282971,0.00254367,0.06341918,0.01437275,0.53516431
-4.70935468,1.18202239,0.37547015,0.49899035,0.00272760,0.06442516,0.01415289,0.53014430
-4.70335168,1.17189277,0.37370787,0.49479372,0.00292997,0.06524172,0.01390454,0.52442971
-4.69734867,1.16057998,0.37235153,0.49015820,0.00315159,0.06586132,0.01362714,0.51799107
-4.69134567,1.14802451,0.37139392,0.48501513,0.00339360,0.06628145,0.01332093,0.51082888
-4.68534267,1.13422902,0.37083976,0.47931600,0.00365740,0.06650521,0.01298696,0.50297743
-4.67933967,1.11926717,0.37070869,0.47303837,0.00394460,0.06654165,0.01262720,0.49450709
-4.67333667,1.10328879,0.37103719,0.46619054,0.00425699,0.06640583,0.01224449,0.48552482
-4.66733367,1.08652094,0.37187905,0.45881446,0.00459640,0.06611866,0.01184253,0.47617288
-4.66133067,1.06926482,0.37330441,0.45098690,0.00496455,0.06570643,0.01142584,0.46662581
-4.65532766,1.05188872,0.37539754,0.44281886,0.00536297,0.06520008,0.01099962,0.45708567
-4.64932466,1.03481746,0.37825326,0.43445326,0.00579273,0.06463434,0.01056966,0.44777595
-4.64332166,1.01851898,0.38197253,0.42606126,0.00625435,0.06404653,0.01014215,0.43893444
-4.63731866,1.00348896,0.38665731,0.41783737,0.00674758,0.06347541,0.00972356,0.43080542
-4.63131566,0.99023451,0.39240517,0.40999382,0.00727125,0.06295992,0.00932045,0.42363176
-4.62531266,0.97925793,0.39930417,0.40275462,0.00782309,0.06253789,0.00893934,0.41764724
-4.61930965,0.97104167,0.40742818,0.39634956,0.00839968,0.06224497,0.00858653,0.41306975
-4.61330665,0.96603525,0.41683326,0.39100868,0.00899634,0.06211362,0.00826798,0.41009551
-4.60730365,0.96464503,0.42755529,0.38695745,0.00960712,0.06217235,0.00798925,0.40889482
-4.60130065,0.96722725,0.43960902,0.38441279,0.01022485,0.06244528,0.00775537,0.40960952
-4.59529765,0.97408467,0.45298881,0.38358017,0.01084121,0.06295187,0.00757085,0.41235206
-4.58929465,0.98546657,0.46767082,0.38465175,0.01144694,0.06370700,0.00743961,0.41720641
-4.58329165,1.00157188,0.48361659,0.38780534,0.01203201,0.06472130,0.00736504,0.42423033
-4.57728864,1.02255480,0.50077771,0.39320408,0.01258592,0.06600166,0.00734998,0.43345889
-4.57128564,1.04853197,0.51910121,0.40099657,0.01309800,0.06755198,0.00739677,0.44490878
-4.56528264,1.07959012,0.53853501,0.41131697,0.01355776,0.06937389,0.00750725,0.45858286
-4.55927964,1.11579334,0.55903310,0.42428480,0.01395521,0.07146758,0.00768284,0.47447457
-4.55327664,1.15718857,0.58055985,0.44000412,0.01428127,0.07383252,0.00792451,0.49257155
-4.54727364,1.20380854,0.60309280,0.45856172,0.01452803,0.07646801,0.00823276,0.51285815
-4.54127064,1.25567135,0.62662374,0.48002415,0.01468912,0.07937355,0.00860762,0.53531635
-4.53526763,1.31277608,0.65115762,0.50443353,0.01475988,0.08254888,0.00904858,0.55992483
-4.52926463,1.37509441,0.67670913,0.53180209,0.01473762,0.08599378,0.00955451,0.58665624
-4.52326163,1.44255829,0.70329714,0.56210571,0.01462167,0.08970749,0.01012354,0.61547243
-4.51725863,1.51504433,0.73093698,0.59527672,0.01441345,0.09368786,0.01075298,0.64631817
-4.51125563,1.59235583,0.75963111,0.63119644,0.01411639,0.09793025,0.01143920,0.67911350
-4.50525263,1.67420364,0.78935873,0.66968793,0.01373588,0.10242619,0.01217750,0.71374539
-4.49924962,1.76018729,0.82006484,0.71050961,0.01327899,0.10716203,0.01296206,0.75005921
-4.49324662,1.84977817,0.85164979,0.75335041,0.01275431,0.11211743,0.01378585,0.78785085
-4.48724362,1.94230610,0.88395984,0.79782691,0.01217159,0.11726416,0.01464066,0.82686009
-4.48124062,2.03695110,0.91677982,0.84348320,0.01154145,0.12256493,0.01551707,0.86676599
-4.47523762,2.13274155,0.94982826,0.88979368,0.01087505,0.12797265,0.01640462,0.90718489
-4.46923462,2.22855965,0.98275596,0.93616928,0.01018370,0.13343012,0.01729189,0.94767154
-4.46323162,2.32315503,1.01514806,0.98196693,0.00947860,0.13887015,0.01816679,0.98772360
-4.45722861,2.41516638,1.04653009,1.02650241,0.00877048,0.14421624,0.01901674,1.02678970
-4.45122561,2.50315080,1.07637778,1.06906615,0.00806941,0.14938385,0.01982906,1.06428088
-4.44522261,2.58562007,1.10413043,1.10894137,0.00738449,0.15428215,0.02059125,1.09958515
-4.43921961,2.66108228,1.12920743,1.14542404,0.00672379,0.15881631,0.02129143,1.13208459
-4.43321661,2.72808728,1.15102698,1.17784381,0.00609415,0.16289009,0.02191863,1.16117418
-4.42721361,2.78527367,1.16902646,1.20558474,0.00550120,0.16640888,0.02246320,1.18628170
-4.42121061,2.83141521,1.18268320,1.22810530,0.00494927,0.16928271,0.02291709,1.20688743
-4.41520760,2.86546437,1.19153474,1.24495624,0.00444148,0.17142949,0.02327415,1.22254293
-4.40920460,2.88659064,1.19519751,1.25579578,0.00397979,0.17277789,0.02353031,1.23288775
-4.40320160,2.89421182,1.19338304,1.26040122,0.00356507,0.17327016,0.02368372,1.23766325
-4.39719860,2.88801661,1.18591076,1.25867641,0.00319725,0.17286441,0.02373478,1.23672273
-4.39119560,2.86797712,1.17271679,1.25065476,0.00287542,0.17153640,0.02368610,1.23003742
-4.38519260,2.83435103,1.15385833,1.23649753,0.00259797,0.16928070,0.02354235,1.21769790
-4.37918959,2.78767291,1.12951341,1.21648767,0.00236273,0.16611127,0.02331008,1.19991092
-4.37318659,2.72873545,1.09997599,1.19101932,0.00216706,0.16206123,0.02299740,1.17699180
-4.36718359,2.65856144,1.06564686,1.16058370,0.00200799,0.15718204,0.02261369,1.14935277
-4.36118059,2.57836806,1.02702068,1.12575196,0.00188233,0.15154201,0.02216919,1.11748797
-4.35517759,2.48952527,0.98466995,1.08715589,0.00178672,0.14522426,0.02167462,1.08195580
-4.34917459,2.39351039,0.93922667,1.04546746,0.00171773,0.13832423,0.02114083,1.04335961
-4.34317159,2.29186108,0.89136270,1.00137803,0.00167195,0.13094684,0.02057840,1.00232760
-4.33716858,2.18612901,0.84176955,0.95557831,0.00164599,0.12320347,0.01999734,0.95949308
-4.33116558,2.07783614,0.79113880,0.90873973,0.00163655,0.11520878,0.01940683,0.91547587
-4.32516258,1.96843561,0.74014365,0.86149822,0.00164050,0.10707772,0.01881501,0.87086564
-4.31915958,1.85927850,0.68942260,0.81444060,0.00165483,0.09892260,0.01822891,0.82620802
-4.31315658,1.75158783,0.63956558,0.76809437,0.00167676,0.09085047,0.01765431,0.78199372
-4.30715358,1.64644000,0.59110310,0.72292078,0.00170373,0.08296089,0.01709590,0.73865109
