energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.84392196,2.62250391,-2.62250415,0.97973160,-0.97973172,0.79658013,-0.79658013,0.42678480,-0.42678491,0.00000000,-0.00000000,0.01028344,-0.01028344,1.24397039,-1.24397045
-5.83791896,2.56132741,-2.56132765,0.95580351,-0.95580363,0.78491635,-0.78491636,0.41121607,-0.41121617,0.00000000,-0.00000000,0.00984341,-0.00984342,1.21987076,-1.21987082
-5.83191596,2.50103789,-2.50103811,0.93297165,-0.93297176,0.77251678,-0.77251680,0.39583855,-0.39583865,0.00000000,-0.00000000,0.00944956,-0.00944957,1.19609738,-1.19609743
-5.82591296,2.44174280,-2.44174301,0.91120185,-0.91120195,0.75939096,-0.75939098,0.38068175,-0.38068185,0.00000000,-0.00000000,0.00910294,-0.00910294,1.17269168,-1.17269173
-5.81990995,2.38361546,-2.38361565,0.89045696,-0.89045705,0.74558564,-0.74558566,0.36578916,-0.36578926,0.00000000,-0.00000000,0.00880426,-0.00880426,1.14971906,-1.14971910
-5.81390695,2.32690117,-2.32690134,0.87070461,-0.87070469,0.73118543,-0.73118545,0.35121797,-0.35121806,0.00000000,-0.00000000,0.00855402,-0.00855402,1.12727309,-1.12727313
-5.80790395,2.27191815,-2.27191830,0.85192345,-0.85192353,0.71631176,-0.71631178,0.33703799,-0.33703808,0.00000000,-0.00000000,0.00835254,-0.00835254,1.10547758,-1.10547760
-5.80190095,2.21905322,-2.21905333,0.83410766,-0.83410772,0.70112014,-0.70112016,0.32332979,-0.32332987,0.00000000,-0.00000000,0.00820001,-0.00820001,1.08448607,-1.08448609
-5.79589795,2.16875225,-2.16875233,0.81726940,-0.81726946,0.68579589,-0.68579591,0.31018213,-0.31018220,0.00000000,-0.00000000,0.00809653,-0.00809653,1.06447901,-1.06447901
-5.78989495,2.12150596,-2.12150600,0.80143945,-0.80143949,0.67054848,-0.67054849,0.29768883,-0.29768890,0.00000000,-0.00000000,0.00804208,-0.00804208,1.04565851,-1.04565850
-5.78389195,2.07783151,-2.07783150,0.78666575,-0.78666578,0.65560460,-0.65560462,0.28594525,-0.28594531,0.00000000,-0.00000000,0.00803647,-0.00803647,1.02824111,-1.02824108
-5.77788894,2.03825098,-2.03825093,0.77301042,-0.77301044,0.64120048,-0.64120049,0.27504449,-0.27504454,0.00000000,-0.00000000,0.00807928,-0.00807928,1.01244884,-1.01244878
-5.77188594,2.00326773,-2.00326762,0.76054522,-0.76054523,0.62757342,-0.62757342,0.26507348,-0.26507353,0.00000000,-0.00000000,0.00816979,-0.00816979,0.99849902,-0.99849894
-5.76588294,1.97334167,-1.97334151,0.74934604,-0.74934603,0.61495321,-0.61495320,0.25610921,-0.25610925,0.00000000,-0.00000000,0.00830687,-0.00830686,0.98659351,-0.98659340
-5.75987994,1.94886496,-1.94886474,0.73948672,-0.73948669,0.60355355,-0.60355352,0.24821519,-0.24821522,0.00000000,-0.00000000,0.00848887,-0.00848887,0.97690768,-0.97690755
-5.75387694,1.93013909,-1.93013881,0.73103266,-0.73103262,0.59356391,-0.59356386,0.24143826,-0.24143828,0.00000000,-0.00000000,0.00871356,-0.00871356,0.96958005,-0.96957989
-5.74787394,1.91735476,-1.91735443,0.72403473,-0.72403468,0.58514217,-0.58514211,0.23580607,-0.23580608,0.00000000,-0.00000000,0.00897799,-0.00897798,0.96470291,-0.96470273
-5.74187094,1.91057556,-1.91057517,0.71852376,-0.71852370,0.57840831,-0.57840824,0.23132510,-0.23132511,0.00000000,-0.00000000,0.00927846,-0.00927846,0.96231457,-0.96231436
-5.73586793,1.90972627,-1.90972583,0.71450611,-0.71450603,0.57343941,-0.57343932,0.22797950,-0.22797949,0.00000000,-0.00000000,0.00961050,-0.00961050,0.96239367,-0.96239344
-5.72986493,1.91458670,-1.91458621,0.71196052,-0.71196043,0.57026620,-0.57026609,0.22573071,-0.22573070,0.00000000,-0.00000000,0.00996882,-0.00996882,0.96485598,-0.96485573
-5.72386193,1.92479133,-1.92479080,0.71083651,-0.71083641,0.56887127,-0.56887115,0.22451796,-0.22451794,0.00000000,-0.00000000,0.01034739,-0.01034739,0.96955375,-0.96955347
-5.71785893,1.93983513,-1.93983456,0.71105445,-0.71105434,0.56918907,-0.56918893,0.22425954,-0.22425951,0.00000000,-0.00000000,0.01073948,-0.01073948,0.97627791,-0.97627762
-5.71185593,1.95908526,-1.95908467,0.71250721,-0.71250709,0.57110764,-0.57110750,0.22485496,-0.22485493,0.00000000,-0.00000000,0.01113782,-0.01113781,0.98476307,-0.98476276
-5.70585293,1.98179849,-1.98179788,0.71506349,-0.71506337,0.57447211,-0.57447195,0.22618773,-0.22618769,0.00000000,-0.00000000,0.01153471,-0.01153470,0.99469495,-0.99469464
-5.69984992,2.00714352,-2.00714291,0.71857252,-0.71857239,0.57908968,-0.57908952,0.22812883,-0.22812879,0.00000000,-0.00000000,0.01192227,-0.01192226,1.00572030,-1.00571999
-5.69384692,2.03422742,-2.03422682,0.72286984,-0.72286972,0.58473613,-0.58473597,0.23054065,-0.23054061,0.00000000,-0.00000000,0.01229260,-0.01229260,1.01745854,-1.01745823
-5.68784392,2.06212507,-2.06212449,0.72778405,-0.72778393,0.59116330,-0.59116313,0.23328125,-0.23328122,0.00000000,-0.00000000,0.01263808,-0.01263808,1.02951489,-1.02951459
-5.68184092,2.08991033,-2.08990977,0.73314392,-0.73314381,0.59810752,-0.59810736,0.23620881,-0.23620878,0.00000000,-0.00000000,0.01295158,-0.01295158,1.04149429,-1.04149401
-5.67583792,2.11668768,-2.11668716,0.73878565,-0.73878554,0.60529858,-0.60529842,0.23918601,-0.23918598,0.00000000,-0.00000000,0.01322673,-0.01322673,1.05301555,-1.05301528
-5.66983492,2.14162300,-2.14162253,0.74455984,-0.74455974,0.61246875,-0.61246860,0.24208427,-0.24208425,0.00000000,-0.00000000,0.01345815,-0.01345815,1.06372509,-1.06372484
-5.66383192,2.16397218,-2.16397176,0.75033786,-0.75033777,0.61936179,-0.61936164,0.24478757,-0.24478755,0.00000000,-0.00000000,0.01364166,-0.01364166,1.07330980,-1.07330958
-5.65782891,2.18310633,-2.18310597,0.75601727,-0.75601720,0.62574138,-0.62574125,0.24719573,-0.24719571,0.00000000,-0.00000000,0.01377448,-0.01377448,1.08150837,-1.08150818
-5.65182591,2.19853277,-2.19853247,0.76152607,-0.76152601,0.63139883,-0.63139872,0.24922707,-0.24922707,0.00000000,-0.00000000,0.01385533,-0.01385533,1.08812069,-1.08812053
-5.64582291,2.20991084,-2.20991062,0.76682566,-0.76682562,0.63615973,-0.63615963,0.25082025,-0.25082026,0.00000000,-0.00000000,0.01388453,-0.01388453,1.09301506,-1.09301492
-5.63981991,2.21706213,-2.21706196,0.77191232,-0.77191229,0.63988935,-0.63988927,0.25193528,-0.25193529,0.00000000,-0.00000000,0.01386403,-0.01386403,1.09613288,-1.09613278
-5.63381691,2.21997470,-2.21997460,0.77681733,-0.77681731,0.64249669,-0.64249662,0.25255365,-0.25255367,0.00000000,-0.00000000,0.01379733,-0.01379733,1.09749084,-1.09749076
-5.62781391,2.21880159,-2.21880154,0.78160568,-0.78160566,0.64393702,-0.64393696,0.25267766,-0.25267768,0.00000000,-0.00000000,0.01368943,-0.01368943,1.09718040,-1.09718034
-5.62181091,2.21385354,-2.21385354,0.78637352,-0.78637351,0.64421289,-0.64421285,0.25232890,-0.25232893,0.00000000,-0.00000000,0.01354663,-0.01354663,1.09536497,-1.09536494
-5.61580790,2.20558667,-2.20558671,0.79124466,-0.79124465,0.64337371,-0.64337368,0.25154607,-0.25154611,0.00000000,-0.00000000,0.01337636,-0.01337637,1.09227478,-1.09227477
-5.60980490,2.19458568,-2.19458576,0.79636605,-0.79636604,0.64151380,-0.64151378,0.25038222,-0.25038226,0.00000000,-0.00000000,0.01318690,-0.01318690,1.08819973,-1.08819972
-5.60380190,2.18154340,-2.18154350,0.80190275,-0.80190274,0.63876918,-0.63876917,0.24890152,-0.24890156,0.00000000,-0.00000000,0.01298709,-0.01298709,1.08348068,-1.08348068
-5.59779890,2.16723769,-2.16723780,0.80803243,-0.80803241,0.63531321,-0.63531321,0.24717589,-0.24717593,0.00000000,-0.00000000,0.01278606,-0.01278606,1.07849947,-1.07849947
-5.59179590,2.15250649,-2.15250660,0.81493966,-0.81493963,0.63135115,-0.63135115,0.24528143,-0.24528147,0.00000000,-0.00000000,0.01259291,-0.01259291,1.07366795,-1.07366795
-5.58579290,2.13822220,-2.13822228,0.82281021,-0.82281017,0.62711400,-0.62711400,0.24329500,-0.24329504,0.00000000,-0.00000000,0.01241639,-0.01241639,1.06941658,-1.06941658
-5.57978989,2.12526603,-2.12526609,0.83182541,-0.83182535,0.62285163,-0.62285163,0.24129104,-0.24129108,0.00000000,-0.00000000,0.01226468,-0.01226468,1.06618276,-1.06618274
-5.57378689,2.11450344,-2.11450346,0.84215679,-0.84215672,0.61882557,-0.61882557,0.23933878,-0.23933882,0.00000000,-0.00000000,0.01214506,-0.01214506,1.06439930,-1.06439925
-5.56778389,2.10676111,-2.10676109,0.85396105,-0.85396096,0.61530154,-0.61530153,0.23749992,-0.23749995,0.00000000,-0.00000000,0.01206382,-0.01206382,1.06448330,-1.06448323
-5.56178089,2.10280626,-2.10280618,0.86737534,-0.86737521,0.61254198,-0.61254196,0.23582688,-0.23582691,0.00000000,-0.00000000,0.01202602,-0.01202602,1.06682570,-1.06682560
-5.55577789,2.10332861,-2.10332846,0.88251297,-0.88251282,0.61079877,-0.61079873,0.23436172,-0.23436174,0.00000000,-0.00000000,0.01203549,-0.01203549,1.07178160,-1.07178147
-5.54977489,2.10892546,-2.10892524,0.89945963,-0.89945946,0.61030625,-0.61030620,0.23313557,-0.23313559,0.00000000,-0.00000000,0.01209476,-0.01209475,1.07966168,-1.07966151
-5.54377189,2.12009000,-2.12008971,0.91826997,-0.91826978,0.61127484,-0.61127477,0.23216882,-0.23216883,0.00000000,-0.00000000,0.01220510,-0.01220509,1.09072473,-1.09072452
-5.53776888,2.13720295,-2.13720259,0.93896471,-0.93896449,0.61388522,-0.61388513,0.23147168,-0.23147168,0.00000000,-0.00000000,0.01236665,-0.01236665,1.10517149,-1.10517124
-5.53176588,2.16052752,-2.16052708,0.96152831,-0.96152806,0.61828341,-0.61828330,0.23104532,-0.23104531,0.00000000,-0.00000000,0.01257857,-0.01257856,1.12313988,-1.12313959
-5.52576288,2.19020753,-2.19020701,0.98590726,-0.98590699,0.62457677,-0.62457664,0.23088330,-0.23088329,0.00000000,-0.00000000,0.01283918,-0.01283917,1.14470165,-1.14470132
-5.51975988,2.22626854,-2.22626795,1.01200904,-1.01200876,0.63283097,-0.63283082,0.23097328,-0.23097327,0.00000000,-0.00000000,0.01314624,-0.01314623,1.16986055,-1.16986018
-5.51375688,2.26862163,-2.26862097,1.03970188,-1.03970158,0.64306812,-0.64306795,0.23129886,-0.23129884,0.00000000,-0.00000000,0.01349715,-0.01349714,1.19855200,-1.19855159
-5.50775388,2.31706948,-2.31706876,1.06881536,-1.06881506,0.65526603,-0.65526584,0.23184131,-0.23184130,0.00000000,-0.00000000,0.01388921,-0.01388920,1.23064431,-1.23064387
-5.50175088,2.37131442,-2.37131364,1.09914207,-1.09914175,0.66935863,-0.66935842,0.23258137,-0.23258136,0.00000000,-0.00000000,0.01431981,-0.01431980,1.26594128,-1.26594081
-5.49574787,2.43096790,-2.43096707,1.13044014,-1.13043982,0.68523752,-0.68523730,0.23350064,-0.23350062,0.00000000,-0.00000000,0.01478662,-0.01478661,1.30418626,-1.30418576
-5.48974487,2.49556100,-2.49556012,1.16243700,-1.16243668,0.70275463,-0.70275440,0.23458277,-0.23458275,0.00000000,-0.00000000,0.01528778,-0.01528777,1.34506736,-1.34506684
-5.48374187,2.56455545,-2.56455453,1.19483406,-1.19483375,0.72172587,-0.72172562,0.23581428,-0.23581426,0.00000000,-0.00000000,0.01582193,-0.01582192,1.38822382,-1.38822328
-5.47773887,2.63735478,-2.63735382,1.22731241,-1.22731210,0.74193558,-0.74193532,0.23718489,-0.23718487,0.00000000,-0.00000000,0.01638829,-0.01638828,1.43325312,-1.43325256
-5.47173587,2.71331510,-2.71331412,1.25953934,-1.25953905,0.76314179,-0.76314152,0.23868754,-0.23868752,0.00000000,-0.00000000,0.01698659,-0.01698658,1.47971884,-1.47971827
-5.46573287,2.79175526,-2.79175426,1.29117565,-1.29117537,0.78508193,-0.78508165,0.24031792,-0.24031790,0.00000000,-0.00000000,0.01761700,-0.01761699,1.52715885,-1.52715827
-5.45972986,2.87196604,-2.87196502,1.32188323,-1.32188297,0.80747892,-0.80747864,0.24207365,-0.24207364,0.00000000,-0.00000000,0.01827997,-0.01827996,1.57509355,-1.57509296
-5.45372686,2.95321824,-2.95321722,1.35133303,-1.35133279,0.83004736,-0.83004708,0.24395320,-0.24395318,0.00000000,-0.00000000,0.01897600,-0.01897599,1.62303413,-1.62303354
-5.44772386,3.03476971,-3.03476868,1.37921274,-1.37921252,0.85249970,-0.85249942,0.24595450,-0.24595449,0.00000000,-0.00000000,0.01970541,-0.01970539,1.67049036,-1.67048978
-5.44172086,3.11587117,-3.11587014,1.40523420,-1.40523401,0.87455210,-0.87455182,0.24807357,-0.24807355,0.00000000,-0.00000000,0.02046806,-0.02046804,1.71697795,-1.71697737
-5.43571786,3.19577123,-3.19577020,1.42914002,-1.42913985,0.89592990,-0.89592962,0.25030298,-0.25030297,0.00000000,-0.00000000,0.02126310,-0.02126308,1.76202516,-1.76202459
-5.42971486,3.27372069,-3.27371967,1.45070925,-1.45070910,0.91637256,-0.91637229,0.25263057,-0.25263056,0.00000000,-0.00000000,0.02208869,-0.02208868,1.80517874,-1.80517818
-5.42371186,3.34897661,-3.34897561,1.46976178,-1.46976166,0.93563790,-0.93563763,0.25503826,-0.25503826,0.00000000,-0.00000000,0.02294181,-0.02294180,1.84600904,-1.84600849
-5.41770885,3.42080635,-3.42080537,1.48616146,-1.48616136,0.95350559,-0.95350534,0.25750126,-0.25750126,0.00000000,-0.00000000,0.02381804,-0.02381803,1.88411436,-1.88411382
-5.41170585,3.48849206,-3.48849110,1.49981759,-1.49981752,0.96977991,-0.96977967,0.25998763,-0.25998762,0.00000000,-0.00000000,0.02471152,-0.02471151,1.91912455,-1.91912404
-5.40570285,3.55133589,-3.55133497,1.51068493,-1.51068488,0.98429168,-0.98429145,0.26245831,-0.26245831,0.00000000,-0.00000000,0.02561489,-0.02561487,1.95070400,-1.95070352
-5.39969985,3.60866618,-3.60866531,1.51876216,-1.51876213,0.99689944,-0.99689923,0.26486768,-0.26486768,0.00000000,-0.00000000,0.02651934,-0.02651932,1.97855403,-1.97855357
-5.39369685,3.65984467,-3.65984385,1.52408890,-1.52408889,1.00748993,-1.00748973,0.26716454,-0.26716454,0.00000000,-0.00000000,0.02741480,-0.02741479,2.00241473,-2.00241430
-5.38769385,3.70427475,-3.70427399,1.52674150,-1.52674152,1.01597788,-1.01597770,0.26929360,-0.26929360,0.00000000,-0.00000000,0.02829016,-0.02829014,2.02206648,-2.02206609
-5.38169085,3.74141065,-3.74140997,1.52682774,-1.52682777,1.02230524,-1.02230508,0.27119737,-0.27119737,0.00000000,-0.00000000,0.02913351,-0.02913350,2.03733102,-2.03733068
-5.37568784,3.77076709,-3.77076649,1.52448070,-1.52448075,1.02643987,-1.02643973,0.27281832,-0.27281833,0.00000000,-0.00000000,0.02993258,-0.02993257,2.04807214,-2.04807184
-5.36968484,3.79192910,-3.79192860,1.51985214,-1.51985222,1.02837385,-1.02837373,0.27410131,-0.27410133,0.00000000,-0.00000000,0.03067506,-0.03067505,2.05419599,-2.05419574
-5.36368184,3.80456141,-3.80456101,1.51310562,-1.51310572,1.02812143,-1.02812134,0.27499604,-0.27499606,0.00000000,-0.00000000,0.03134906,-0.03134905,2.05565095,-2.05565076
-5.35767884,3.80841685,-3.80841655,1.50440967,-1.50440979,1.02571671,-1.02571665,0.27545943,-0.27545945,0.00000000,-0.00000000,0.03194347,-0.03194346,2.05242706,-2.05242692
-5.35167584,3.80334321,-3.80334303,1.49393130,-1.49393143,1.02121115,-1.02121111,0.27545783,-0.27545785,0.00000000,-0.00000000,0.03244836,-0.03244835,2.04455481,-2.04455473
-5.34567284,3.78928809,-3.78928803,1.48183011,-1.48183026,1.01467099,-1.01467097,0.27496894,-0.27496897,0.00000000,-0.00000000,0.03285531,-0.03285530,2.03210343,-2.03210342
-5.33966983,3.76630125,-3.76630131,1.46825328,-1.46825346,1.00617463,-1.00617464,0.27398328,-0.27398331,0.00000000,-0.00000000,0.03315768,-0.03315767,2.01517855,-2.01517860
-5.33366683,3.73453430,-3.73453449,1.45333157,-1.45333177,0.99581013,-0.99581016,0.27250512,-0.27250516,0.00000000,-0.00000000,0.03335078,-0.03335078,1.99391924,-1.99391935
-5.32766383,3.69423772,-3.69423804,1.43717651,-1.43717672,0.98367276,-0.98367282,0.27055299,-0.27055303,0.00000000,-0.00000000,0.03343204,-0.03343204,1.96849460,-1.96849478
-5.32166083,3.64575519,-3.64575564,1.41987893,-1.41987916,0.96986291,-0.96986300,0.26815949,-0.26815954,0.00000000,-0.00000000,0.03340100,-0.03340100,1.93909994,-1.93910019
-5.31565783,3.58951567,-3.58951624,1.40150888,-1.40150913,0.95448419,-0.95448430,0.26537069,-0.26537075,0.00000000,-0.00000000,0.03325931,-0.03325931,1.90595269,-1.90595300
-5.30965483,3.52602362,-3.52602431,1.38211691,-1.38211718,0.93764200,-0.93764214,0.26224499,-0.26224505,0.00000000,-0.00000000,0.03301059,-0.03301059,1.86928834,-1.86928871
-5.30365183,3.45584806,-3.45584887,1.36173667,-1.36173696,0.91944250,-0.91944267,0.25885158,-0.25885165,0.00000000,-0.00000000,0.03266032,-0.03266032,1.82935648,-1.82935691
-5.29764882,3.37961103,-3.37961194,1.34038873,-1.34038905,0.89999211,-0.89999230,0.25526860,-0.25526867,0.00000000,-0.00000000,0.03221559,-0.03221560,1.78641736,-1.78641785
-5.29164582,3.29797613,-3.29797714,1.31808549,-1.31808583,0.87939747,-0.87939767,0.25158112,-0.25158119,0.00000000,-0.00000000,0.03168493,-0.03168494,1.74073896,-1.74073950
-5.28564282,3.21163785,-3.21163895,1.29483681,-1.29483717,0.85776594,-0.85776617,0.24787901,-0.24787908,0.00000000,-0.00000000,0.03107801,-0.03107802,1.69259482,-1.69259540
-5.27963982,3.12131216,-3.12131333,1.27065628,-1.27065666,0.83520660,-0.83520685,0.24425483,-0.24425491,0.00000000,-0.00000000,0.03040548,-0.03040549,1.64226283,-1.64226346
-5.27363682,3.02772870,-3.02772994,1.24556764,-1.24556804,0.81183155,-0.81183181,0.24080185,-0.24080192,0.00000000,-0.00000000,0.02967870,-0.02967872,1.59002484,-1.59002550
-5.26763382,2.93162484,-2.93162614,1.21961110,-1.21961152,0.78775759,-0.78775787,0.23761216,-0.23761224,0.00000000,-0.00000000,0.02890958,-0.02890960,1.53616714,-1.53616784
-5.26163082,2.83374159,-2.83374294,1.19284918,-1.19284962,0.76310803,-0.76310832,0.23477513,-0.23477520,0.00000000,-0.00000000,0.02811040,-0.02811041,1.48098171,-1.48098244
-5.25562781,2.73482115,-2.73482253,1.16537167,-1.16537212,0.73801451,-0.73801481,0.23237593,-0.23237600,0.00000000,-0.00000000,0.02729366,-0.02729368,1.42476796,-1.42476871
-5.24962481,2.63560573,-2.63560715,1.13729940,-1.13729987,0.71261869,-0.71261899,0.23049440,-0.23049447,0.00000000,-0.00000000,0.02647202,-0.02647203,1.36783480,-1.36783557
-5.24362181,2.53683732,-2.53683874,1.10878657,-1.10878705,0.68707361,-0.68707392,0.22920403,-0.22920410,0.00000000,-0.00000000,0.02565815,-0.02565816,1.31050267,-1.31050345
-5.23761881,2.43925753,-2.43925896,1.08002127,-1.08002175,0.66154459,-0.66154490,0.22857112,-0.22857119,0.00000000,-0.00000000,0.02486470,-0.02486471,1.25310523,-1.25310601
-5.23161581,2.34360727,-2.34360869,1.05122424,-1.05122473,0.63620953,-0.63620984,0.22865400,-0.22865406,0.00000000,-0.00000000,0.02410420,-0.02410422,1.19599050,-1.19599128
-5.22561281,2.25062542,-2.25062682,1.02264561,-1.02264611,0.61125850,-0.61125881,0.22950228,-0.22950234,0.00000000,-0.00000000,0.02338903,-0.02338905,1.13952103,-1.13952181
-5.21960980,2.16104612,-2.16104749,0.99455982,-0.99456032,0.58689257,-0.58689288,0.23115615,-0.23115621,0.00000000,-0.00000000,0.02273128,-0.02273129,1.08407299,-1.08407375
-5.21360680,2.07559438,-2.07559570,0.96725871,-0.96725920,0.56332182,-0.56332211,0.23364554,-0.23364559,0.00000000,-0.00000000,0.02214269,-0.02214270,1.03003394,-1.03003469
-5.20760380,1.99497967,-1.99498093,0.94104321,-0.94104369,0.54076260,-0.54076288,0.23698931,-0.23698936,0.00000000,-0.00000000,0.02163453,-0.02163454,0.97779936,-0.97780008
-5.20160080,1.91988758,-1.91988878,0.91621385,-0.91621431,0.51943411,-0.51943437,0.24119439,-0.24119442,0.00000000,-0.00000000,0.02121744,-0.02121745,0.92776777,-0.92776846
-5.19559780,1.85096973,-1.85097085,0.89306052,-0.89306096,0.49955436,-0.49955461,0.24625489,-0.24625492,0.00000000,-0.00000000,0.02090129,-0.02090130,0.88033469,-0.88033534
-5.18959480,1.78883216,-1.78883319,0.87185205,-0.87185247,0.48133575,-0.48133598,0.25215138,-0.25215140,0.00000000,-0.00000000,0.02069497,-0.02069498,0.83588558,-0.83588618
-5.18359180,1.73402280,-1.73402373,0.85282599,-0.85282638,0.46498034,-0.46498054,0.25885024,-0.25885026,0.00000000,-0.00000000,0.02060624,-0.02060625,0.79478798,-0.79478854
-5.17758879,1.68701855,-1.68701938,0.83617916,-0.83617952,0.45067510,-0.45067527,0.26630333,-0.26630334,0.00000000,-0.00000000,0.02064150,-0.02064151,0.75738326,-0.75738377
-5.17158579,1.64821268,-1.64821339,0.82205948,-0.82205980,0.43858728,-0.43858742,0.27444796,-0.27444796,0.00000000,-0.00000000,0.02080563,-0.02080564,0.72397817,-0.72397861
-5.16558279,1.61790315,-1.61790373,0.81055946,-0.81055975,0.42886015,-0.42886025,0.28320737,-0.28320736,0.00000000,-0.00000000,0.02110180,-0.02110180,0.69483664,-0.69483703
