energy_ev,total_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.77788894,0.62339553,0.11409380,0.13780249,0.13949369,0.11501840,0.08046328,0.00000000
-5.77188594,0.59704391,0.10931372,0.13097829,0.13428669,0.11159230,0.07683238,0.00000000
-5.76588294,0.57035145,0.10446789,0.12423746,0.12884305,0.10781834,0.07321904,0.00000000
-5.75987994,0.54330465,0.09954712,0.11756486,0.12316437,0.10370151,0.06962285,0.00000000
-5.75387694,0.51593985,0.09455311,0.11095425,0.11726364,0.09925881,0.06604958,0.00000000
-5.74787394,0.48834468,0.08949841,0.10440901,0.11116509,0.09451848,0.06251158,0.00000000
-5.74187094,0.46065657,0.08440584,0.09794224,0.10490363,0.08951891,0.05902782,0.00000000
-5.73586793,0.43305867,0.07930752,0.09157630,0.09852354,0.08430703,0.05562352,0.00000000
-5.72986493,0.40577348,0.07424365,0.08534181,0.09207685,0.07893650,0.05232955,0.00000000
-5.72386193,0.37905485,0.06926091,0.07927615,0.08562128,0.07346564,0.04918143,0.00000000
-5.71785893,0.35317852,0.06441084,0.07342180,0.07921804,0.06795534,0.04621827,0.00000000
-5.71185593,0.32843217,0.05974811,0.06782439,0.07292955,0.06246694,0.04348144,0.00000000
-5.70585293,0.30510513,0.05532889,0.06253073,0.06681718,0.05706033,0.04101325,0.00000000
-5.69984992,0.28347843,0.05120931,0.05758683,0.06093915,0.05179214,0.03885556,0.00000000
-5.69384692,0.26381553,0.04744420,0.05303613,0.05534871,0.04671440,0.03704848,0.00000000
-5.68784392,0.24635404,0.04408611,0.04891784,0.05009253,0.04187335,0.03562909,0.00000000
-5.68184092,0.23129866,0.04118453,0.04526557,0.04520961,0.03730878,0.03463034,0.00000000
-5.67583792,0.21881555,0.03878566,0.04210630,0.04073032,0.03305360,0.03408006,0.00000000
-5.66983492,0.20902814,0.03693228,0.03945955,0.03667607,0.02913389,0.03400016,0.00000000
-5.66383192,0.20201442,0.03566416,0.03733696,0.03305909,0.02556918,0.03440604,0.00000000
-5.65782891,0.19780575,0.03501864,0.03574209,0.02988265,0.02237308,0.03530616,0.00000000
-5.65182591,0.19638705,0.03503150,0.03467055,0.02714155,0.01955406,0.03670187,0.00000000
-5.64582291,0.19769828,0.03573810,0.03411035,0.02482275,0.01711649,0.03858744,0.00000000
-5.63981991,0.20163723,0.03717456,0.03404243,0.02290623,0.01506167,0.04095034,0.00000000
-5.63381691,0.20806339,0.03937916,0.03444153,0.02136597,0.01338901,0.04377170,0.00000000
-5.62781391,0.21680292,0.04239362,0.03527699,0.02017095,0.01209710,0.04702705,0.00000000
-5.62181091,0.22765443,0.04626446,0.03651392,0.01928623,0.01118474,0.05068727,0.00000000
-5.61580790,0.24039574,0.05104409,0.03811430,0.01867405,0.01065190,0.05471975,0.00000000
-5.60980490,0.25479120,0.05679184,0.04003824,0.01829483,0.01050043,0.05908969,0.00000000
-5.60380190,0.27059961,0.06357458,0.04224524,0.01810821,0.01073468,0.06376163,0.00000000
-5.59779890,0.28758247,0.07146710,0.04469552,0.01807395,0.01136190,0.06870103,0.00000000
-5.59179590,0.30551240,0.08055202,0.04735127,0.01815285,0.01239234,0.07387596,0.00000000
-5.58579290,0.32418155,0.09091931,0.05017791,0.01830751,0.01383935,0.07925878,0.00000000
-5.57978989,0.34340967,0.10266529,0.05314521,0.01850303,0.01571903,0.08482774,0.00000000
-5.57378689,0.36305160,0.11589125,0.05622835,0.01870762,0.01804993,0.09056853,0.00000000
-5.56778389,0.38300397,0.13070149,0.05940880,0.01889315,0.02085244,0.09647552,0.00000000
-5.56178089,0.40321083,0.14720106,0.06267504,0.01903555,0.02414815,0.10255290,0.00000000
-5.55577789,0.42366797,0.16549309,0.06602306,0.01911509,0.02795906,0.10881539,0.00000000
-5.54977489,0.44442577,0.18567596,0.06945662,0.01911666,0.03230675,0.11528866,0.00000000
-5.54377189,0.46559031,0.20784022,0.07298735,0.01902983,0.03721161,0.12200935,0.00000000
-5.53776888,0.48732289,0.23206566,0.07663451,0.01884885,0.04269200,0.12902470,0.00000000
-5.53176588,0.50983764,0.25841843,0.08042458,0.01857257,0.04876354,0.13639180,0.00000000
-5.52576288,0.53339748,0.28694850,0.08439057,0.01820427,0.05543852,0.14417640,0.00000000
-5.51975988,0.55830831,0.31768753,0.08857119,0.01775130,0.06272541,0.15245145,0.00000000
-5.51375688,0.58491174,0.35064723,0.09300977,0.01722484,0.07062853,0.16129523,0.00000000
-5.50775388,0.61357640,0.38581841,0.09775303,0.01663940,0.07914794,0.17078930,0.00000000
-5.50175088,0.64468799,0.42317053,0.10284972,0.01601240,0.08827943,0.18101612,0.00000000
-5.49574787,0.67863849,0.46265200,0.10834919,0.01536368,0.09801469,0.19205658,0.00000000
-5.48974487,0.71581443,0.50419090,0.11429986,0.01471503,0.10834165,0.20398739,0.00000000
-5.48374187,0.75658479,0.54769627,0.12074761,0.01408964,0.11924491,0.21687830,0.00000000
-5.47773887,0.80128848,0.59305961,0.12773421,0.01351168,0.13070619,0.23078939,0.00000000
-5.47173587,0.85022175,0.64015654,0.13529577,0.01300587,0.14270483,0.24576824,0.00000000
-5.46573287,0.90362587,0.68884846,0.14346111,0.01259703,0.15521830,0.26184723,0.00000000
-5.45972986,0.96167512,0.73898387,0.15225038,0.01230976,0.16822256,0.27904077,0.00000000
-5.45372686,1.02446567,0.79039946,0.16167360,0.01216816,0.18169240,0.29734282,0.00000000
-5.44772386,1.09200539,0.84292060,0.17172949,0.01219557,0.19560155,0.31672441,0.00000000
-5.44172086,1.16420526,0.89636144,0.18240446,0.01241441,0.20992275,0.33713153,0.00000000
-5.43571786,1.24087259,0.95052447,0.19367175,0.01284605,0.22462762,0.35848329,0.00000000
-5.42971486,1.32170656,1.00519975,0.20549108,0.01351071,0.23968646,0.38067057,0.00000000
-5.42371186,1.40629661,1.06016394,0.21780849,0.01442750,0.25506797,0.40355517,0.00000000
-5.41770885,1.49412403,1.11517958,0.23055677,0.01561437,0.27073897,0.42696976,0.00000000
-5.41170585,1.58456718,1.16999460,0.24365629,0.01708823,0.28666424,0.45071849,0.00000000
-5.40570285,1.67691072,1.22434279,0.25701642,0.01886497,0.30280642,0.47457875,0.00000000
-5.39969985,1.77035890,1.27794525,0.27053753,0.02095966,0.31912624,0.49830376,0.00000000
-5.39369685,1.86405307,1.33051337,0.28411353,0.02338656,0.33558298,0.52162640,0.00000000
-5.38769385,1.95709307,1.38175334,0.29763492,0.02615936,0.35213532,0.54426414,0.00000000
-5.38169085,2.04856220,1.43137257,0.31099235,0.02929119,0.36874251,0.56592504,0.00000000
-5.37568784,2.13755494,1.47908774,0.32408049,0.03279476,0.38536595,0.58631474,0.00000000
-5.36968484,2.22320664,1.52463456,0.33680209,0.03668238,0.40197108,0.60514436,0.00000000
-5.36368184,2.30472390,1.56777865,0.34907209,0.04096592,0.41852949,0.62213887,0.00000000
-5.35767884,2.38141444,1.60832737,0.36082150,0.04565666,0.43502119,0.63704594,0.00000000
-5.35167584,2.45271483,1.64614167,0.37200095,0.05076514,0.45143682,0.64964458,0.00000000
-5.34567284,2.51821484,1.68114740,0.38258350,0.05630071,0.46777968,0.65975351,0.00000000
-5.33966983,2.57767669,1.71334525,0.39256673,0.06227113,0.48406740,0.66723867,0.00000000
-5.33366683,2.63104818,1.74281850,0.40197367,0.06868190,0.50033300,0.67201955,0.00000000
-5.32766383,2.67846846,1.76973780,0.41085270,0.07553548,0.51662530,0.67407400,0.00000000
-5.32166083,2.72026576,1.79436245,0.41927611,0.08283048,0.53300840,0.67344114,0.00000000
-5.31565783,2.75694687,1.81703753,0.42733742,0.09056060,0.54956029,0.67022229,0.00000000
-5.30965483,2.78917821,1.83818676,0.43514745,0.09871369,0.56637040,0.66457960,0.00000000
-5.30365183,2.81775947,1.85830105,0.44282936,0.10727062,0.58353634,0.65673256,0.00000000
-5.29764882,2.84359041,1.87792295,0.45051274,0.11620441,0.60115964,0.64695225,0.00000000
-5.29164582,2.86763257,1.89762760,0.45832711,0.12547931,0.61934097,0.63555372,0.00000000
-5.28564282,2.89086760,1.91800092,0.46639506,0.13505021,0.63817482,0.62288670,0.00000000
-5.27963982,2.91425412,1.93961605,0.47482551,0.14486224,0.65774401,0.60932500,0.00000000
-5.27363682,2.93868534,1.96300907,0.48370726,0.15485076,0.67811430,0.59525512,0.00000000
-5.26763382,2.96494951,1.98865539,0.49310335,0.16494175,0.69932945,0.58106450,0.00000000
-5.26163082,2.99369527,2.01694779,0.50304645,0.17505257,0.72140682,0.56712993,0.00000000
-5.25562781,3.02540336,2.04817735,0.51353558,0.18509330,0.74433405,0.55380658,0.00000000
-5.24962481,3.06036636,2.08251823,0.52453433,0.19496840,0.76806665,0.54141807,0.00000000
-5.24362181,3.09867693,2.12001690,0.53597074,0.20457887,0.79252699,0.53024805,0.00000000
-5.23761881,3.14022525,2.16058632,0.54773871,0.21382473,0.81760430,0.52053338,0.00000000
-5.23161581,3.18470515,2.20400535,0.55970113,0.22260780,0.84315604,0.51245926,0.00000000
-5.22561281,3.23162848,2.24992293,0.57169418,0.23083463,0.86901023,0.50615631,0.00000000
-5.21960980,3.28034647,2.29786696,0.58353298,0.23841941,0.89496861,0.50169951,0.00000000
-5.21360680,3.33007663,2.34725690,0.59501786,0.24528691,0.92081051,0.49910909,0.00000000
-5.20760380,3.37993341,2.39741946,0.60594131,0.25137501,0.94629706,0.49835288,0.00000000
-5.20160080,3.42896086,2.44760635,0.61609486,0.25663701,0.97117546,0.49935015,0.00000000
-5.19559780,3.47616546,2.49701314,0.62527587,0.26104332,0.99518325,0.50197645,0.00000000
-5.18959480,3.52054748,2.54479843,0.63329366,0.26458258,1.01805223,0.50606924,0.00000000
-5.18359180,3.56112933,2.59010233,0.63997490,0.26726215,1.03951194,0.51143407,0.00000000
-5.17758879,3.59698015,2.63206400,0.64516786,0.26910778,1.05929282,0.51785085,0.00000000
-5.17158579,3.62723559,2.66983751,0.64874563,0.27016266,1.07712888,0.52508025,0.00000000
-5.16558279,3.65111285,2.70260611,0.65060808,0.27048567,1.09276008,0.53286980,0.00000000
-5.15957979,3.66792087,2.72959478,0.65068267,0.27014904,1.10593460,0.54095969,0.00000000
-5.15357679,3.67706626,2.75008131,0.64892419,0.26923553,1.11641115,0.54908824,0.00000000
-5.14757379,3.67805562,2.76340629,0.64531369,0.26783504,1.12396151,0.55699681,0.00000000
-5.14157079,3.67049516,2.76898216,0.63985667,0.26604112,1.12837345,0.56443436,0.00000000
-5.13556778,3.65408846,2.76630184,0.63258078,0.26394725,1.12945423,0.57116149,0.00000000
-5.12956478,3.62863339,2.75494715,0.62353331,0.26164320,1.12703465,0.57695414,0.00000000
-5.12356178,3.59401892,2.73459708,0.61277865,0.25921157,1.12097365,0.58160685,0.00000000
-5.11755878,3.55022225,2.70503594,0.60039582,0.25672469,1.11116335,0.58493570,0.00000000
-5.11155578,3.49730689,2.66616120,0.58647622,0.25424197,1.09753429,0.58678076,0.00000000
-5.10555278,3.43542142,2.61799050,0.57112179,0.25180787,1.08006059,0.58700831,0.00000000
-5.09954977,3.36479910,2.56066761,0.55444339,0.24945042,1.05876470,0.58551249,0.00000000
-5.09354677,3.28575778,2.49446637,0.53655954,0.24718055,1.03372135,0.58221656,0.00000000
-5.08754377,3.19869968,2.41979234,0.51759542,0.24499211,1.00506035,0.57707364,0.00000000
-5.08154077,3.10411058,2.33718139,0.49768200,0.24286251,0.97296793,0.57006688,0.00000000
-5.07553777,3.00255764,2.24729478,0.47695530,0.24075420,0.93768623,0.56120905,0.00000000
-5.06953477,2.89468558,2.15091048,0.45555554,0.23861659,0.89951100,0.55054158,0.00000000
-5.06353177,2.78121081,2.04891069,0.43362626,0.23638859,0.85878724,0.53813292,0.00000000
-5.05752876,2.66291321,1.94226557,0.41131321,0.23400155,0.81590295,0.52407652,0.00000000
-5.05152576,2.54062570,1.83201372,0.38876307,0.23138244,0.77128118,0.50848815,0.00000000
-5.04552276,2.41522179,1.71923995,0.36612194,0.22845726,0.72537058,0.49150299,0.00000000
-5.03951976,2.28760141,1.60505123,0.34353363,0.22515442,0.67863500,0.47327233,0.00000000
-5.03351676,2.15867560,1.49055170,0.32113786,0.22140802,0.63154240,0.45396016,0.00000000
-5.02751376,2.02935072,1.37681785,0.29906836,0.21716091,0.58455376,0.43373968,0.00000000
-5.02151076,1.90051275,1.26487483,0.27745100,0.21236735,0.53811225,0.41278987,0.00000000
-5.01550775,1.77301244,1.15567496,0.25640208,0.20699522,0.49263340,0.39129222,0.00000000
-5.00950475,1.64765181,1.05007923,0.23602674,0.20102765,0.44849635,0.36942778,0.00000000
-5.00350175,1.52517262,0.94884256,0.21641772,0.19446405,0.40603683,0.34737440,0.00000000
-4.99749875,1.40624710,0.85260318,0.19765440,0.18732050,0.36554185,0.32530445,0.00000000
-4.99149575,1.29147121,0.76187649,0.17980228,0.17962948,0.32724634,0.30338289,0.00000000
-4.98549275,1.18136060,0.67705348,0.16291274,0.17143893,0.29133179,0.28176574,0.00000000
-4.97948974,1.07634911,0.59840334,0.14702333,0.16281079,0.25792671,0.26059899,0.00000000
-4.97348674,0.97678983,0.52608006,0.13215825,0.15381897,0.22710888,0.24001786,0.00000000
-4.96748374,0.88295839,0.46013254,0.11832931,0.14454704,0.19890904,0.22014645,0.00000000
-4.96148074,0.79505820,0.40051734,0.10553706,0.13508547,0.17331586,0.20109777,0.00000000
-4.95547774,0.71322737,0.34711373,0.09377216,0.12552880,0.15028181,0.18297407,0.00000000
-4.94947474,0.63754690,0.29974003,0.08301692,0.11597279,0.12972966,0.16586750,0.00000000
-4.94347174,0.56804990,0.25817078,0.07324693,0.10651162,0.11155930,0.14986104,0.00000000
-4.93746873,0.50473147,0.22215388,0.06443269,0.09723525,0.09565458,0.13502974,0.00000000
-4.93146573,0.44755885,0.19142736,0.05654128,0.08822719,0.08188999,0.12144215,0.00000000
-4.92546273,0.39648181,0.16573506,0.04953795,0.07956249,0.07013688,0.10916199,0.00000000
-4.91945973,0.35144273,0.14484093,0.04338763,0.07130633,0.06026910,0.09824993,0.00000000
-4.91345673,0.31238634,0.12854154,0.03805628,0.06351291,0.05216800,0.08876554,0.00000000
-4.90745373,0.27926870,0.11667654,0.03351216,0.05622494,0.04572657,0.08076912,0.00000000
-4.90145073,0.25206528,0.10913682,0.02972681,0.04947343,0.04085273,0.07432360,0.00000000
-4.89544772,0.23077768,0.10587026,0.02667599,0.04327805,0.03747176,0.06949605,0.00000000
-4.88944472,0.21543892,0.10688480,0.02434025,0.03764773,0.03552780,0.06635904,0.00000000
-4.88344172,0.20611674,0.11224877,0.02270534,0.03258158,0.03498447,0.06499139,0.00000000
-4.87743872,0.20291473,0.12208844,0.02176237,0.02807003,0.03582458,0.06547831,0.00000000
-4.87143572,0.20597103,0.13658251,0.02150762,0.02409614,0.03804893,0.06791089,0.00000000
-4.86543272,0.21545414,0.15595379,0.02194215,0.02063691,0.04167431,0.07238457,0.00000000
-4.85942971,0.23155592,0.18045786,0.02307106,0.01766468,0.04673066,0.07899679,0.00000000
-4.85342671,0.25448143,0.21036887,0.02490239,0.01514836,0.05325743,0.08784347,0.00000000
-4.84742371,0.28443577,0.24596273,0.02744589,0.01305469,0.06129930,0.09901461,0.00000000
-4.84142071,0.32160806,0.28749792,0.03071131,0.01134921,0.07090121,0.11258885,0.00000000
-4.83541771,0.36615292,0.33519444,0.03470660,0.00999721,0.08210302,0.12862720,0.00000000
-4.82941471,0.41816987,0.38921141,0.03943587,0.00896436,0.09493371,0.14716612,0.00000000
-4.82341171,0.47768156,0.44962421,0.04489720,0.00821728,0.10940549,0.16821022,0.00000000
-4.81740870,0.54461150,0.51640182,0.05108048,0.00772390,0.12550800,0.19172489,0.00000000
-4.81140570,0.61876245,0.58938567,0.05796522,0.00745366,0.14320274,0.21762924,0.00000000
-4.80540270,0.69979669,0.66827088,0.06551862,0.00737757,0.16241821,0.24578981,0.00000000
-4.79939970,0.78721915,0.75259111,0.07369384,0.00746824,0.18304572,0.27601536,0.00000000
-4.79339670,0.88036495,0.84170814,0.08242871,0.00769978,0.20493653,0.30805334,0.00000000
-4.78739370,0.97839224,0.93480726,0.09164494,0.00804768,0.22790024,0.34158834,0.00000000
-4.78139070,1.08028148,1.03089923,0.10124791,0.00848865,0.25170479,0.37624282,0.00000000
-4.77538769,1.18484189,1.12882949,0.11112716,0.00900055,0.27607832,0.41158045,0.00000000
-4.76938469,1.29072568,1.22729508,0.12115756,0.00956226,0.30071283,0.44711219,0.00000000
-4.76338169,1.39644999,1.32486899,0.13120130,0.01015364,0.32526969,0.48230502,0.00000000
-4.75737869,1.50042648,1.42003177,0.14111050,0.01075549,0.34938702,0.51659329,0.00000000
-4.75137569,1.60099786,1.51120940,0.15073058,0.01134968,0.37268867,0.54939233,0.00000000
-4.74537269,1.69648013,1.59681639,0.15990413,0.01191919,0.39479451,0.58011391,0.00000000
-4.73936968,1.78520930,1.67530232,0.16847523,0.01244827,0.41533174,0.60818295,0.00000000
-4.73336668,1.86559060,1.74520020,0.17629407,0.01292263,0.43394677,0.63305486,0.00000000
-4.72736368,1.93614824,1.80517441,0.18322160,0.01332963,0.45031705,0.65423275,0.00000000
-4.72136068,1.99557357,1.85406622,0.18913409,0.01365851,0.46416258,0.67128368,0.00000000
-4.71535768,2.04276935,1.89093463,0.19392734,0.01390050,0.47525623,0.68385331,0.00000000
-4.70935468,2.07688813,1.91509066,0.19752041,0.01404906,0.48343267,0.69167811,0.00000000
-4.70335168,2.09736286,1.92612339,0.19985853,0.01409994,0.48859532,0.69459462,0.00000000
-4.69734867,2.10392808,1.92391630,0.20091530,0.01405125,0.49072085,0.69254528,0.00000000
-4.69134567,2.09663070,1.90865313,0.20069376,0.01390345,0.48986119,0.68558049,0.00000000
-4.68534267,2.07582968,1.88081283,0.19922651,0.01365929,0.48614269,0.67385684,0.00000000
-4.67933967,2.04218451,1.84115382,0.19657473,0.01332364,0.47976249,0.65763150,0.00000000
-4.67333667,1.99663298,1.79068814,0.19282618,0.01290331,0.47098227,0.63725324,0.00000000
-4.66733367,1.94035908,1.73064669,0.18809219,0.01240676,0.46011944,0.61315020,0.00000000
-4.66133067,1.87475264,1.66243726,0.18250391,0.01184383,0.44753629,0.58581534,0.00000000
-4.65532766,1.80136226,1.58759701,0.17620778,0.01122537,0.43362753,0.55578996,0.00000000
-4.64932466,1.72184377,1.50774176,0.16936062,0.01056287,0.41880657,0.52364627,0.00000000
-4.64332166,1.63790639,1.42451412,0.16212440,0.00986814,0.40349136,0.48996963,0.00000000
-4.63731866,1.55125877,1.33953273,0.15466094,0.00915293,0.38809014,0.45534132,0.00000000
-4.63131566,1.46355723,1.25434462,0.14712682,0.00842861,0.37298785,0.42032245,0.00000000
-4.62531266,1.37635811,1.17038243,0.13966865,0.00770588,0.35853362,0.38543963,0.00000000
-4.61930965,1.29107594,1.08892811,0.13241882,0.00699454,0.34502993,0.35117291,0.00000000
-4.61330665,1.20894892,1.01108406,0.12549203,0.00630328,0.33272373,0.31794626,0.00000000
-4.60730365,1.13101260,0.93775250,0.11898256,0.00563955,0.32179988,0.28612073,0.00000000
-4.60130065,1.05808243,0.86962337,0.11296242,0.00500947,0.31237711,0.25599052,0.00000000
-4.59529765,0.99074527,0.80717057,0.10748047,0.00441783,0.30450664,0.22778160,0.00000000
-4.58929465,0.92935965,0.75065627,0.10256236,0.00386809,0.29817329,0.20165285,0.00000000
-4.58329165,0.87406432,0.70014226,0.09821139,0.00336244,0.29329917,0.17769936,0.00000000
-4.57728864,0.82479392,0.65550765,0.09441014,0.00290190,0.28974949,0.15595753,0.00000000
-4.57128564,0.78130098,0.61647141,0.09112272,0.00248646,0.28734041,0.13641151,0.00000000
-4.56528264,0.74318271,0.58261877,0.08829767,0.00211519,0.28584839,0.11900061,0.00000000
-4.55927964,0.70991119,0.55342987,0.08587115,0.00178644,0.28502072,0.10362726,0.00000000
-4.55327664,0.68086565,0.52830955,0.08377046,0.00149795,0.28458669,0.09016510,0.00000000
-4.54727364,0.65536527,0.50661692,0.08191765,0.00124704,0.28426899,0.07846693,0.00000000
-4.54127064,0.63270128,0.48769365,0.08023298,0.00103071,0.28379483,0.06837209,0.00000000
-4.53526763,0.61216702,0.47089003,0.07863834,0.00084580,0.28290642,0.05971330,0.00000000
-4.52926463,0.59308516,0.45558792,0.07706022,0.00068910,0.28137028,0.05232251,0.00000000
-4.52326163,0.57483101,0.44122011,0.07543236,0.00055744,0.27898522,0.04603589,0.00000000
-4.51725863,0.55685156,0.42728568,0.07369783,0.00044775,0.27558862,0.04069784,0.00000000
-4.51125563,0.53867965,0.41336108,0.07181062,0.00035713,0.27106080,0.03616395,0.00000000
-4.50525263,0.51994335,0.39910710,0.06973664,0.00028293,0.26532757,0.03230315,0.00000000
-4.49924962,0.50037056,0.38427164,0.06745416,0.00022271,0.25836078,0.02899895,0.00000000
-4.49324662,0.47978897,0.36868893,0.06495371,0.00017430,0.25017706,0.02614992,0.00000000
-4.48724362,0.45812212,0.35227533,0.06223747,0.00013581,0.24083490,0.02366964,0.00000000
-4.48124062,0.43538187,0.33502247,0.05931828,0.00010560,0.23043025,0.02148603,0.00000000
-4.47523762,0.41165814,0.31698817,0.05621825,0.00008229,0.21909105,0.01954040,0.00000000
-4.46923462,0.38710660,0.29828590,0.05296722,0.00006477,0.20697093,0.01778622,0.00000000
-4.46323162,0.36193509,0.27907334,0.04960092,0.00005215,0.19424236,0.01618763,0.00000000
-4.45722861,0.33638956,0.25954067,0.04615925,0.00004378,0.18108975,0.01471804,0.00000000
-4.45122561,0.31074020,0.23989913,0.04268440,0.00003924,0.16770270,0.01335865,0.00000000
-4.44522261,0.28526837,0.22037043,0.03921929,0.00003831,0.15426975,0.01209701,0.00000000
-4.43921961,0.26025492,0.20117724,0.03580600,0.00004103,0.14097283,0.01092580,0.00000000
-4.43321661,0.23597026,0.18253528,0.03248454,0.00004766,0.12798266,0.00984170,0.00000000
-4.42721361,0.21266643,0.16464704,0.02929190,0.00005872,0.11545517,0.00884444,0.00000000
-4.42121061,0.19057140,0.14769731,0.02626133,0.00007500,0.10352907,0.00793611,0.00000000
-4.41520760,0.16988561,0.13185057,0.02342194,0.00009761,0.09232454,0.00712053,0.00000000
-4.40920460,0.15078058,0.11725007,0.02079861,0.00012798,0.08194299,0.00640292,0.00000000
-4.40320160,0.13339958,0.10401850,0.01841215,0.00016795,0.07246782,0.00578968,0.00000000
-4.39719860,0.11785991,0.09226006,0.01627963,0.00021977,0.06396609,0.00528829,0.00000000
-4.39119560,0.10425663,0.08206355,0.01441500,0.00028617,0.05649072,0.00490738,0.00000000
-4.38519260,0.09266724,0.07350632,0.01282972,0.00037043,0.05008339,0.00465683,0.00000000
-4.37918959,0.08315706,0.06665862,0.01153357,0.00047636,0.04477758,0.00454798,0.00000000
-4.37318659,0.07578477,0.06158820,0.01053542,0.00060840,0.04060174,0.00459381,0.00000000
-4.36718359,0.07060779,0.05836459,0.00984402,0.00077159,0.03758237,0.00480912,0.00000000
-4.36118059,0.06768721,0.05706294,0.00946865,0.00097163,0.03574680,0.00521070,0.00000000
-4.35517759,0.06709170,0.05776710,0.00941968,0.00121481,0.03512544,0.00581740,0.00000000
-4.34917459,0.06890044,0.06057160,0.00970901,0.00150799,0.03575347,0.00665006,0.00000000
-4.34317159,0.07320445,0.06558242,0.01035018,0.00185850,0.03767176,0.00773141,0.00000000
-4.33716858,0.08010648,0.07291631,0.01135840,0.00227406,0.04092691,0.00908568,0.00000000
-4.33116558,0.08971910,0.08269858,0.01275022,0.00276258,0.04557047,0.01073819,0.00000000
-4.32516258,0.10216107,0.09505935,0.01454303,0.00333195,0.05165716,0.01271465,0.00000000
-4.31915958,0.11755201,0.11012824,0.01675425,0.00398983,0.05924222,0.01504035,0.00000000
-4.31315658,0.13600541,0.12802762,0.01940036,0.00474332,0.06837798,0.01773923,0.00000000
-4.30715358,0.15762035,0.14886464,0.02249565,0.00559864,0.07910959,0.02083270,0.00000000
