energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.06453227,3.75731001,0.25964484,0.05715167,0.42280527,0.05600205,2.38820407,1.18623556,0.64061096
-3.05852926,3.75955955,0.25896158,0.05642063,0.42296832,0.05486934,2.38656327,1.17593774,0.64941143
-3.05252626,3.75435185,0.25747508,0.05547884,0.42233286,0.05363466,2.38033970,1.16422198,0.65696844
-3.04652326,3.74142334,0.25521380,0.05433274,0.42095645,0.05230518,2.36931077,1.15104557,0.66315190
-3.04052026,3.72057676,0.25221333,0.05299198,0.41890749,0.05088782,2.35329416,1.13638569,0.66783990
-3.03451726,3.69169125,0.24851596,0.05146933,0.41626310,0.04938944,2.33215648,1.12024028,0.67092236
-3.02851426,3.65473083,0.24416992,0.04978044,0.41310666,0.04781696,2.30582076,1.10262819,0.67230441
-3.02251126,3.60975109,0.23922863,0.04794355,0.40952530,0.04617761,2.27427245,1.08358872,0.67190983
-3.01650825,3.55690432,0.23374973,0.04597907,0.40560743,0.04447907,2.23756423,1.06318086,0.66968418
-3.01050525,3.49644290,0.22779411,0.04390909,0.40144038,0.04272964,2.19581934,1.04148238,0.66559774
-3.00450225,3.42872143,0.22142475,0.04175686,0.39710851,0.04093831,2.14923366,1.01858897,0.65964815
-2.99849925,3.35419749,0.21470567,0.03954619,0.39269166,0.03911494,2.09807671,0.99461371,0.65186262
-2.99249625,3.27343135,0.20770082,0.03730095,0.38826427,0.03727019,2.04269141,0.96968684,0.64229978
-2.98649325,3.18708456,0.20047309,0.03504449,0.38389511,0.03541561,1.98349295,0.94395599,0.63105099
-2.98049025,3.09591758,0.19308340,0.03279917,0.37964766,0.03356356,1.92096649,0.91758676,0.61824106
-2.97448724,3.00078621,0.18558993,0.03058592,0.37558115,0.03172712,1.85566404,0.89076363,0.60402830
-2.96848424,2.90263672,0.17804755,0.02842388,0.37175211,0.02991996,1.78820007,0.86369086,0.58860395
-2.96248124,2.80249947,0.17050744,0.02633015,0.36821632,0.02815623,1.71924609,0.83659339,0.57219064
-2.95647824,2.70148065,0.16301680,0.02431960,0.36503100,0.02645033,1.64952393,0.80971716,0.55504016
-2.95047524,2.60075186,0.15561887,0.02240477,0.36225698,0.02481672,1.57979762,0.78332888,0.53743025
-2.94447224,2.50153729,0.14835296,0.02059586,0.35996066,0.02326972,1.51086382,0.75771474,0.51966049
-2.93846923,2.40509810,0.14125470,0.01890079,0.35821552,0.02182320,1.44354077,0.73317791,0.50204733
-2.93246623,2.31271408,0.13435627,0.01732532,0.35710292,0.02049042,1.37865563,0.71003470,0.48491822
-2.92646323,2.22566246,0.12768674,0.01587318,0.35671205,0.01928368,1.31703045,0.68860921,0.46860505
-2.92046023,2.14519404,0.12127236,0.01454630,0.35713891,0.01821414,1.25946684,0.66922648,0.45343686
-2.91445723,2.07250704,0.11513686,0.01334498,0.35848419,0.01729148,1.20672963,0.65220436,0.43973212
-2.90845423,2.00871926,0.10930160,0.01226812,0.36085010,0.01652373,1.15952985,0.63784407,0.42779074
-2.90245123,1.95483919,0.10378574,0.01131343,0.36433625,0.01591693,1.11850753,0.62642013,0.41788599
-2.89644822,1.91173712,0.09860627,0.01047756,0.36903466,0.01547500,1.08421485,0.61816965,0.41025670
-2.89044522,1.88011722,0.09377795,0.00975634,0.37502424,0.01519946,1.05710018,0.61328182,0.40509985
-2.88444222,1.86049191,0.08931321,0.00914487,0.38236489,0.01508928,1.03749370,0.61188789,0.40256401
-2.87843922,1.85315946,0.08522200,0.00863762,0.39109173,0.01514079,1.02559525,0.61405235,0.40274383
-2.87243622,1.85818638,0.08151162,0.00822858,0.40120966,0.01534753,1.02146501,0.61976566,0.40567575
-2.86643322,1.87539535,0.07818653,0.00791130,0.41268873,0.01570027,1.02501751,0.62893921,0.41133530
-2.86043022,1.90435988,0.07524824,0.00767895,0.42546052,0.01618707,1.03601961,0.64140283,0.41963616
-2.85442721,1.94440634,0.07269524,0.00752440,0.43941603,0.01679335,1.05409259,0.65690513,0.43043096
-2.84842421,1.99462371,0.07052299,0.00744026,0.45440513,0.01750214,1.07871867,0.67511692,0.44351410
-2.84242121,2.05388141,0.06872403,0.00741894,0.47023781,0.01829434,1.10925188,0.69563776,0.45862634
-2.83641821,2.12085471,0.06728810,0.00745275,0.48668730,0.01914906,1.14493318,0.71800545,0.47546134
-2.83041521,2.19405735,0.06620245,0.00753398,0.50349501,0.02004412,1.18490941,0.74170824,0.49367382
-2.82441221,2.27188027,0.06545207,0.00765497,0.52037717,0.02095654,1.22825546,0.76619939,0.51288906
-2.81840920,2.35263536,0.06502008,0.00780828,0.53703294,0.02186309,1.27399898,0.79091345,0.53271370
-2.81240620,2.43460260,0.06488802,0.00798678,0.55315372,0.02274090,1.32114685,0.81528365,0.55274727
-2.80640320,2.51607887,0.06503616,0.00818381,0.56843326,0.02356815,1.36871218,0.83875971,0.57259405
-2.80040020,2.59542680,0.06544380,0.00839331,0.58257820,0.02432463,1.41574115,0.86082526,0.59187512
-2.79439720,2.67112155,0.06608946,0.00860998,0.59531857,0.02499239,1.46133839,0.88101412,0.61023989
-2.78839420,2.74179398,0.06695099,0.00882938,0.60641783,0.02555629,1.50469012,0.89892484,0.62737687
-2.78239120,2.80626847,0.06800561,0.00904810,0.61568210,0.02600448,1.54508412,0.91423271,0.64302330
-2.77638819,2.86359406,0.06922989,0.00926378,0.62296804,0.02632879,1.58192575,0.92669883,0.65697332
-2.77038519,2.91306785,0.07059963,0.00947523,0.62818927,0.02652504,1.61474965,0.93617590,0.66908440
-2.76438219,2.95424990,0.07208973,0.00968245,0.63132090,0.02659313,1.64322663,0.94261051,0.67928179
-2.75837919,2.98696935,0.07367404,0.00988659,0.63240213,0.02653714,1.66716580,0.94604182,0.68756103
-2.75237619,3.01132167,0.07532525,0.01008992,0.63153673,0.02636513,1.68651194,0.94659690,0.69398825
-2.74637319,3.02765751,0.07701476,0.01029575,0.62889140,0.02608893,1.70133854,0.94448297,0.69869844
-2.74037019,3.03656385,0.07871278,0.01050827,0.62469218,0.02572371,1.71183692,0.93997689,0.70189169
-2.73436718,3.03883825,0.08038835,0.01073238,0.61921885,0.02528751,1.71830225,0.93341261,0.70382755
-2.72836418,3.03545758,0.08200970,0.01097350,0.61279766,0.02480065,1.72111691,0.92516700,0.70481773
-2.72236118,3.02754229,0.08354456,0.01123731,0.60579260,0.02428497,1.72073236,0.91564484,0.70521727
-2.71635818,3.01631767,0.08496071,0.01152950,0.59859538,0.02376318,1.71764998,0.90526355,0.70541451
-2.71035518,3.00307343,0.08622665,0.01185553,0.59161456,0.02325807,1.71240184,0.89443832,0.70582000
-2.70435218,2.98912272,0.08731228,0.01222034,0.58526404,0.02279175,1.70553202,0.88356817,0.70685478
-2.69834917,2.97576203,0.08818973,0.01262806,0.57995128,0.02238489,1.69757907,0.87302335,0.70893814
-2.69234617,2.96423272,0.08883416,0.01308183,0.57606552,0.02205612,1.68906003,0.86313467,0.71247520
-2.68634317,2.95568532,0.08922454,0.01358356,0.57396638,0.02182134,1.68045641,0.85418472,0.71784467
-2.68034017,2.95114725,0.08934433,0.01413376,0.57397309,0.02169325,1.67220237,0.84640146,0.72538688
-2.67433717,2.95149460,0.08918207,0.01473142,0.57635467,0.02168094,1.66467512,0.83995396,0.73539258
-2.66833417,2.95742858,0.08873181,0.01537398,0.58132127,0.02178960,1.65818768,0.83495054,0.74809267
-2.66233117,2.96945697,0.08799331,0.01605727,0.58901706,0.02202039,1.65298393,0.83143895,0.76364919
-2.65632816,2.98788093,0.08697208,0.01677564,0.59951475,0.02237036,1.64923580,0.82940868,0.78214783
-2.65032516,3.01278755,0.08567916,0.01752204,0.61281195,0.02283264,1.64704262,0.82879495,0.80359233
-2.64432216,3.04404801,0.08413073,0.01828822,0.62882965,0.02339660,1.64643237,0.82948432,0.82790089
-2.63831916,3.08132187,0.08234754,0.01906499,0.64741277,0.02404825,1.64736483,0.83132167,0.85490495
-2.63231616,3.12406712,0.08035410,0.01984248,0.66833294,0.02477067,1.64973635,0.83411808,0.88435038
-2.62631316,3.17155602,0.07817783,0.02061051,0.69129342,0.02554458,1.65338631,0.83765963,0.91590132
-2.62031016,3.22289656,0.07584811,0.02135883,0.71593617,0.02634895,1.65810488,0.84171658,0.94914663
-2.61430715,3.27705886,0.07339532,0.02207757,0.74185088,0.02716166,1.66364219,0.84605287,0.98360888
-2.60830415,3.33290623,0.07084985,0.02275749,0.76858564,0.02796019,1.66971846,0.85043550,1.01875577
-2.60230115,3.38922982,0.06824124,0.02339030,0.79565922,0.02872237,1.67603511,0.85464366,1.05401374
-2.59629815,3.44478606,0.06559737,0.02396891,0.82257423,0.02942700,1.68228629,0.85847720,1.08878327
-2.59029515,3.49833575,0.06294388,0.02448760,0.84883111,0.03005452,1.68817084,0.86176436,1.12245564
-2.58429215,3.54868341,0.06030363,0.02494218,0.87394219,0.03058759,1.69340404,0.86436831,1.15443036
-2.57828914,3.59471573,0.05769645,0.02532998,0.89744555,0.03101156,1.69772885,0.86619244,1.18413291
-2.57228614,3.63543748,0.05513897,0.02564989,0.91891807,0.03131488,1.70092631,0.86718409,1.21103191
-2.56628314,3.67000378,0.05264468,0.02590220,0.93798725,0.03148941,1.70282453,0.86733664,1.23465532
-2.56028014,3.69774723,0.05022407,0.02608846,0.95434134,0.03153051,1.70330595,0.86668980,1.25460488
-2.55427714,3.71819885,0.04788498,0.02621126,0.96773741,0.03143717,1.70231252,0.86532800,1.27056821
-2.54827414,3.73110203,0.04563291,0.02627394,0.97800712,0.03121189,1.69984851,0.86337703,1.28232822
-2.54227114,3.73641867,0.04347152,0.02628035,0.98505993,0.03086049,1.69598072,0.86099892,1.28976924
-2.53626813,3.73432736,0.04140303,0.02623450,0.98888359,0.03039182,1.69083600,0.85838512,1.29287983
-2.53026513,3.72521353,0.03942870,0.02614033,0.98954215,0.02981742,1.68459615,0.85574849,1.29175187
-2.52426213,3.70965184,0.03754923,0.02600147,0.98717128,0.02915103,1.67749027,0.85331406,1.28657622
-2.51825913,3.68838170,0.03576509,0.02582099,0.98197142,0.02840811,1.66978482,0.85130913,1.27763494
-2.51225613,3.66227660,0.03407687,0.02560128,0.97419886,0.02760533,1.66177181,0.84995298,1.26529038
-2.50625313,3.63230882,0.03248542,0.02534401,0.96415527,0.02676002,1.65375547,0.84944666,1.24997174
-2.50025013,3.59951061,0.03099204,0.02505010,0.95217604,0.02588964,1.64603812,0.84996321,1.23215935
-2.49424712,3.56493374,0.02959851,0.02471974,0.93861795,0.02501132,1.63890559,0.85163882,1.21236761
-2.48824412,3.52960888,0.02830713,0.02435262,0.92384665,0.02414136,1.63261302,0.85456515,1.19112702
-2.48224112,3.49450655,0.02712065,0.02394802,0.90822455,0.02329490,1.62737165,0.85878333,1.16896618
-2.47623812,3.46050138,0.02604225,0.02350507,0.89209939,0.02248557,1.62333703,0.86427975,1.14639438
-2.47023512,3.42834093,0.02507542,0.02302301,0.87579414,0.02172524,1.62059953,0.87098405,1.12388546
-2.46423212,3.39862066,0.02422393,0.02250144,0.85959846,0.02102386,1.61917739,0.87876921,1.10186365
-2.45822911,3.37176586,0.02349175,0.02194053,0.84376205,0.02038938,1.61901281,0.88745409,1.08069183
-2.45222611,3.34802158,0.02288300,0.02134130,0.82849016,0.01982772,1.61997147,0.89680805,1.06066268
-2.44622311,3.32745078,0.02240199,0.02070578,0.81394130,0.01934283,1.62184546,0.90655793,1.04199305
-2.44022011,3.30994093,0.02205325,0.02003714,0.80022717,0.01893685,1.62435982,0.91639678,1.02482168
-2.43421711,3.29521880,0.02184153,0.01933975,0.78741482,0.01861020,1.62718243,0.92599443,1.00921033
-2.42821411,3.28287275,0.02177193,0.01861923,0.77553080,0.01836190,1.62993704,0.93500927,0.99514813
-2.42221111,3.27238156,0.02184996,0.01788234,0.76456702,0.01818973,1.63221893,0.94310098,0.98255899
-2.41620810,3.26314856,0.02208163,0.01713694,0.75448800,0.01809055,1.63361271,0.94994368,0.97131160
-2.41020510,3.25453933,0.02247347,0.01639173,0.74523917,0.01806059,1.63371139,0.95523899,0.96123150
-2.40420210,3.24592143,0.02303260,0.01565611,0.73675565,0.01809569,1.63213609,0.95872845,0.95211466
-2.39819910,3.23670401,0.02376668,0.01493988,0.72897115,0.01819156,1.62855539,0.96020488,0.94374190
-2.39219610,3.22637553,0.02468384,0.01425296,0.72182638,0.01834408,1.62270343,0.95952205,0.93589338
-2.38619310,3.21453756,0.02579256,0.01360514,0.71527668,0.01854943,1.61439589,0.95660225,0.92836264
-2.38019010,3.20093309,0.02710146,0.01300573,0.70929827,0.01880428,1.60354307,0.95144147,0.92096929
-2.37418709,3.18546767,0.02861912,0.01246334,0.70389295,0.01910595,1.59015926,0.94411174,0.91356994
-2.36818409,3.16822238,0.03035374,0.01198556,0.69909080,0.01945241,1.57436787,0.93476059,0.90606687
-2.36218109,3.14945780,0.03231287,0.01157879,0.69495091,0.01984237,1.55640199,0.92360753,0.89841391
-2.35617809,3.12960873,0.03450315,0.01124799,0.69155992,0.02027521,1.53660020,0.91093762,0.89061951
-2.35017509,3.10926983,0.03692997,0.01099661,0.68902853,0.02075093,1.51539765,0.89709238,0.88274680
-2.34417209,3.08917282,0.03959730,0.01082640,0.68748618,0.02127010,1.49331281,0.88245833,0.87491067
-2.33816908,3.07015634,0.04250746,0.01073744,0.68707403,0.02183365,1.47093037,0.86745369,0.86727217
-2.33216608,3.05313002,0.04566108,0.01072809,0.68793681,0.02244279,1.44888100,0.85251376,0.86003059
-2.32616308,3.03903440,0.04905707,0.01079505,0.69021385,0.02309889,1.42781893,0.83807554,0.85341355
-2.32016008,3.02879880,0.05269270,0.01093350,0.69402976,0.02380325,1.40839829,0.82456233,0.84766567
-2.31415708,3.02329909,0.05656383,0.01113717,0.69948538,0.02455709,1.39124927,0.81236892,0.84303650
-2.30815408,3.02331740,0.06066508,0.01139858,0.70664932,0.02536134,1.37695517,0.80184797,0.83976808
-2.30215108,3.02950564,0.06499021,0.01170924,0.71555065,0.02621666,1.36603135,0.79329814,0.83808294
-2.29614807,3.04235440,0.06953236,0.01205989,0.72617308,0.02712328,1.35890680,0.78695442,0.83817287
-2.29014507,3.06216854,0.07428437,0.01244077,0.73845094,0.02808110,1.35590926,0.78298095,0.84018900
-2.28414207,3.08905021,0.07923900,0.01284188,0.75226711,0.02908959,1.35725419,0.78146665,0.84423355
-2.27813907,3.12289002,0.08438902,0.01325328,0.76745310,0.03014786,1.36303803,0.78242359,0.85035357
-2.27213607,3.16336606,0.08972716,0.01366536,0.78379113,0.03125464,1.37323564,0.78578802,0.85853671
-2.26613307,3.20995070,0.09524594,0.01406907,0.80101823,0.03240835,1.38770203,0.79142403,0.86870919
-2.26013007,3.26192426,0.10093722,0.01445616,0.81883208,0.03360709,1.40617780,0.79912933,0.88073595
-2.25412706,3.31839474,0.10679159,0.01481939,0.83689834,0.03484858,1.42829795,0.80864293,0.89442284
-2.24812406,3.37832234,0.11279762,0.01515266,0.85485913,0.03613019,1.45360349,0.81965418,0.90952064
-2.24212106,3.44054761,0.11894090,0.01545116,0.87234236,0.03744880,1.48155504,0.83181277,0.92573081
-2.23611806,3.50382184,0.12520303,0.01571137,0.88897147,0.03880072,1.51154796,0.84473926,0.94271259
-2.23011506,3.56683874,0.13156060,0.01593112,0.90437524,0.04018154,1.54292822,0.85803571,0.96009133
-2.22411206,3.62826606,0.13798414,0.01610956,0.91819740,0.04158593,1.57500849,0.87129598,0.97746768
-2.21810905,3.68677650,0.14443735,0.01624703,0.93010565,0.04300749,1.60708396,0.88411561,0.99442733
-2.21210605,3.74107712,0.15087649,0.01634500,0.93979993,0.04443856,1.63844750,0.89610083,1.01055127
-2.20610305,3.78993670,0.15725008,0.01640590,0.94701966,0.04587005,1.66840398,0.90687674,1.02542609
-2.20010005,3.83221091,0.16349909,0.01643292,0.95154992,0.04729134,1.69628336,0.91609454,1.03865422
-2.19409705,3.86686487,0.16955750,0.01642988,0.95322638,0.04869019,1.72145283,0.92343777,1.04986385
-2.18809405,3.89299325,0.17535338,0.01640098,0.95193894,0.05005278,1.74332762,0.92862760,1.05871842
-2.18209105,3.90983768,0.18081048,0.01635068,0.94763415,0.05136378,1.76138079,0.93142733,1.06492526
-2.17608804,3.91680160,0.18585022,0.01628347,0.94031631,0.05260657,1.77515189,0.93164598,1.06824344
-2.17008504,3.91346237,0.19039408,0.01620372,0.93004729,0.05376355,1.78425457,0.92914117,1.06849042
-2.16408204,3.89958051,0.19436633,0.01611557,0.91694519,0.05481649,1.78838315,0.92382123,1.06554741
-2.15807904,3.87510594,0.19769683,0.01602280,0.90118177,0.05574707,1.78731801,0.91564664,1.05936318
-2.15207604,3.84018090,0.20032392,0.01592877,0.88297876,0.05653736,1.78092983,0.90463064,1.04995629
-2.14607304,3.79513923,0.20219716,0.01583631,0.86260314,0.05717049,1.76918242,0.89083904,1.03741546
-2.14007004,3.74050172,0.20327972,0.01574772,0.84036128,0.05763119,1.75213401,0.87438918,1.02189806
-2.13406703,3.67696731,0.20355041,0.01566477,0.81659233,0.05790646,1.72993687,0.85544789,1.00362672
-2.12806403,3.60539982,0.20300508,0.01558863,0.79166063,0.05798607,1.70283493,0.83422845,0.98288407
-2.12206103,3.52681047,0.20165737,0.01551996,0.76594753,0.05786309,1.67115950,0.81098650,0.96000563
-2.11605803,3.44233600,0.19953871,0.01545888,0.73984272,0.05753424,1.63532280,0.78601491,0.93537124
-2.11005503,3.35321314,0.19669758,0.01540500,0.71373512,0.05700018,1.59580957,0.75963768,0.90939507
-2.10405203,3.26074973,0.19319799,0.01535751,0.68800386,0.05626561,1.55316658,0.73220293,0.88251466
-2.09804902,3.16629357,0.18911733,0.01531513,0.66300936,0.05533922,1.50799066,0.70407529,0.85517935
-2.09204602,3.07119990,0.18454360,0.01527623,0.63908488,0.05423357,1.46091519,0.67562782,0.82783844
-2.08604302,2.97679867,0.17957221,0.01523884,0.61652887,0.05296467,1.41259581,0.64723373,0.80092966
-2.08004002,2.88436293,0.17430253,0.01520075,0.59559835,0.05155162,1.36369569,0.61925833,0.77486820
-2.07403702,2.79507955,0.16883431,0.01515951,0.57650350,0.05001597,1.31487085,0.59205137,0.75003689
-2.06803402,2.71002343,0.16326415,0.01511258,0.55940387,0.04838109,1.26675629,0.56594021,0.72677772
-2.06203102,2.63013636,0.15768235,0.01505736,0.54440618,0.04667149,1.21995323,0.54122405,0.70538506
-2.05602801,2.55621118,0.15217003,0.01499134,0.53156382,0.04491205,1.17501809,0.51816941,0.68610085
-2.05002501,2.48888198,0.14679688,0.01491219,0.52087824,0.04312734,1.13245354,0.49700716,0.66911169
-2.04402201,2.42862051,0.14161955,0.01481784,0.51230186,0.04134094,1.09270182,0.47793102,0.65454811
-2.03801901,2.37573875,0.13668076,0.01470666,0.50574274,0.03957482,1.05614067,0.46109764,0.64248569
-2.03201601,2.33039730,0.13200909,0.01457754,0.50107038,0.03784886,1.02308166,0.44662821,0.63294807
-2.02601301,2.29261881,0.12761951,0.01443001,0.49812281,0.03618039,0.99377093,0.43461130,0.62591150
-2.02001001,2.26230580,0.12351456,0.01426433,0.49671423,0.03458398,0.96839209,0.42510692,0.62131070
-2.01400700,2.23926139,0.11968604,0.01408157,0.49664322,0.03307118,0.94707084,0.41815123,0.61904569
-2.00800400,2.22321208,0.11611715,0.01388368,0.49770091,0.03165059,0.92988097,0.41376185,0.61898920
-2.00200100,2.21383101,0.11278491,0.01367350,0.49967888,0.03032784,0.91685118,0.41194315,0.62099438
-1.99599800,2.21076061,0.10966272,0.01345473,0.50237643,0.02910578,0.90797226,0.41269136,0.62490234
-1.98999500,2.21363336,0.10672287,0.01323195,0.50560694,0.02798480,0.90320400,0.41599904,0.63054936
-1.98399200,2.22208962,0.10393889,0.01301046,0.50920309,0.02696307,0.90248155,0.42185852,0.63777325
-1.97798899,2.23579165,0.10128769,0.01279623,0.51302075,0.02603694,0.90572054,0.43026421,0.64641882
-1.97198599,2.25443322,0.09875116,0.01259571,0.51694145,0.02520135,0.91282090,0.44121340,0.65634217
-1.96598299,2.27774436,0.09631742,0.01241570,0.52087343,0.02445018,0.92366893,0.45470546,0.66741362
-1.95997999,2.30549104,0.09398149,0.01226308,0.52475125,0.02377666,0.93813759,0.47073944,0.67951923
-1.95397699,2.33747010,0.09174540,0.01214465,0.52853399,0.02317367,0.95608505,0.48931003,0.69256090
-1.94797399,2.37349953,0.08961786,0.01206688,0.53220244,0.02263409,0.97735152,0.51040208,0.70645496
-1.94197099,2.41340490,0.08761332,0.01203565,0.53575516,0.02215097,1.00175466,0.53398385,0.72112955
-1.93596798,2.45700271,0.08575072,0.01205606,0.53920384,0.02171778,1.02908394,0.55999936,0.73652072
-1.92996498,2.50408168,0.08405189,0.01213219,0.54256826,0.02132846,1.05909437,0.58836034,0.75256758
-1.92396198,2.55438310,0.08253971,0.01226688,0.54587095,0.02097751,1.09150010,0.61893805,0.76920682
-1.91795898,2.60758159,0.08123618,0.01246160,0.54913203,0.02065998,1.12596856,0.65155568,0.78636677
-1.91195598,2.66326762,0.08016053,0.01271628,0.55236443,0.02037141,1.16211559,0.68598191,0.80396157
-1.90595298,2.72093298,0.07932743,0.01302925,0.55556975,0.02010777,1.19950235,0.72192600,0.82188568
-1.89994997,2.77996071,0.07874543,0.01339714,0.55873508,0.01986532,1.23763434,0.75903513,0.84000926
-1.89394697,2.83962036,0.07841576,0.01381495,0.56183086,0.01964050,1.27596319,0.79689438,0.85817482
-1.88794397,2.89906975,0.07833153,0.01427605,0.56481010,0.01942984,1.31389150,0.83502959,0.87619542
-1.88194097,2.95736371,0.07847732,0.01477234,0.56760896,0.01922982,1.35078086,0.87291350,0.89385494
-1.87593797,3.01347019,0.07882930,0.01529436,0.57014866,0.01903684,1.38596327,0.90997509,0.91091037
-1.86993497,3.06629368,0.07935584,0.01583161,0.57233884,0.01884711,1.41875562,0.94561202,0.92709654
-1.86393197,3.11470534,0.08001849,0.01637270,0.57408210,0.01865673,1.44847706,0.97920590,0.94213306
-1.85792896,3.15757906,0.08077340,0.01690576,0.57527960,0.01846168,1.47446848,1.01013982,0.95573340
-1.85192596,3.19383199,0.08157310,0.01741870,0.57583739,0.01825791,1.49611365,1.03781755,0.96761578
-1.84592296,3.22246787,0.08236847,0.01789964,0.57567323,0.01804148,1.51286084,1.06168356,0.97751552
-1.83991996,3.24262117,0.08311082,0.01833718,0.57472343,0.01780871,1.52424416,1.08124294,0.98519809
-1.83391696,3.25359977,0.08375410,0.01872086,0.57294929,0.01755633,1.52990340,1.09608027,0.99047239
-1.82791396,3.25492396,0.08425691,0.01904142,0.57034289,0.01728170,1.52960137,1.10587654,0.99320335
-1.82191096,3.24635954,0.08458439,0.01929112,0.56693158,0.01698300,1.52323773,1.11042309,0.99332332
-1.81590795,3.22794284,0.08470981,0.01946400,0.56278107,0.01665937,1.51085843,1.10963196,0.99084125
-1.80990495,3.19999617,0.08461583,0.01955611,0.55799663,0.01631109,1.49266007,1.10354183,0.98584925
-1.80390195,3.16313217,0.08429526,0.01956557,0.55272238,0.01593970,1.46898861,1.09231938,0.97852596
-1.79789895,3.11824656,0.08375142,0.01949273,0.54713845,0.01554805,1.44033245,1.07625568,0.96913621
-1.79189595,3.06649899,0.08299805,0.01934008,0.54145601,0.01514033,1.40730979,1.05575783,0.95802701
-1.78589295,3.00928248,0.08205865,0.01911225,0.53591055,0.01472205,1.37065066,1.03133620,0.94561980
-1.77988994,2.94818267,0.08096556,0.01881582,0.53075330,0.01429992,1.33117448,1.00358769,0.93239915
-1.77388694,2.88492844,0.07975851,0.01845918,0.52624152,0.01388178,1.28976381,0.97317599,0.91889846
-1.76788394,2.82133601,0.07848298,0.01805222,0.52262789,0.01347634,1.24733565,0.94080955,0.90568315
-1.76188094,2.75924911,0.07718835,0.01760613,0.52014956,0.01309301,1.20481137,0.90721851,0.89333216
-1.75587794,2.70047785,0.07592593,0.01713302,0.51901753,0.01274164,1.16308672,0.87313142,0.88241859
-1.74987494,2.64673912,0.07474696,0.01664566,0.51940677,0.01243223,1.12300326,0.83925303,0.87349034
-1.74387194,2.59960114,0.07370080,0.01615715,0.52144775,0.01217469,1.08532236,0.80624388,0.86705161
-1.73786893,2.56043470,0.07283321,0.01568058,0.52521981,0.01197853,1.05070312,0.77470278,0.86354617
-1.73186593,2.53037312,0.07218493,0.01522879,0.53074674,0.01185263,1.01968489,0.74515258,0.86334300
-1.72586293,2.51028252,0.07179054,0.01481405,0.53799493,0.01180498,0.99267536,0.71802991,0.86672494
-1.71985993,2.50074360,0.07167778,0.01444789,0.54687419,0.01184246,0.96994440,0.69367896,0.87388081
-1.71385693,2.50204525,0.07186706,0.01414085,0.55724125,0.01197072,0.95162397,0.67234949,0.88490114
-1.70785393,2.51419004,0.07237149,0.01390233,0.56890586,0.01219398,0.93771382,0.65419866,0.89977759
-1.70185093,2.53691068,0.07319715,0.01374046,0.58163922,0.01251497,0.92809267,0.63929652,0.91840607
-1.69584792,2.56969658,0.07434370,0.01366199,0.59518421,0.01293484,0.92253408,0.62763442,0.94059299
-1.68984492,2.61182850,0.07580518,0.01367220,0.60926716,0.01345320,0.92072613,0.61913586,0.96606452
-1.68384192,2.66241959,0.07757101,0.01377488,0.62361027,0.01406807,0.92229395,0.61366893,0.99447811
-1.67783892,2.72046045,0.07962706,0.01397226,0.63794431,0.01477598,0.92682386,0.61105960,1.02543582
-1.67183592,2.78486603,0.08195675,0.01426500,0.65202070,0.01557199,0.93388789,0.61110518,1.05849873
-1.66583292,2.85452198,0.08454213,0.01465219,0.66562250,0.01644987,0.94306752,0.61358718,1.09320177
-1.65982991,2.92832831,0.08736476,0.01513139,0.67857362,0.01740214,0.95397550,0.61828300,1.12906853
-1.65382691,3.00523841,0.09040656,0.01569856,0.69074579,0.01842024,0.96627472,0.62497594,1.16562528
-1.64782391,3.08429187,0.09365035,0.01634822,0.70206279,0.01949471,0.97969323,0.63346318,1.20241378
-1.64182091,3.16463974,0.09708023,0.01707342,0.71250192,0.02061528,0.99403479,0.64356148,1.23900255
-1.63581791,3.24556139,0.10068172,0.01786582,0.72209234,0.02177110,1.00918454,0.65511053,1.27499622
-1.62981491,3.32647270,0.10444170,0.01871582,0.73091054,0.02295088,1.02510944,0.66797395,1.31004270
-1.62381191,3.40692546,0.10834810,0.01961269,0.73907304,0.02414307,1.04185383,0.68203815,1.34383815
-1.61780890,3.48659859,0.11238951,0.02054464,0.74672686,0.02533605,1.05953002,0.69720928,1.37612967
-1.61180590,3.56528194,0.11655453,0.02149910,0.75403801,0.02651830,1.07830480,0.71340863,1.40671577
-1.60580290,3.64285392,0.12083117,0.02246283,0.76117892,0.02767857,1.09838233,0.73056687,1.43544476
-1.59979990,3.71925442,0.12520611,0.02342222,0.76831523,0.02880608,1.11998442,0.74861755,1.46221127
-1.59379690,3.79445469,0.12966401,0.02436347,0.77559280,0.02989064,1.14332923,0.76749041,1.48695120
-1.58779390,3.86842601,0.13418683,0.02527291,0.78312559,0.03092287,1.16860939,0.78710477,1.50963530
-1.58179090,3.94110881,0.13875330,0.02613725,0.79098514,0.03189427,1.19597070,0.80736354,1.53026192
-1.57578789,4.01238425,0.14333846,0.02694384,0.79919215,0.03279740,1.22549258,0.82814821,1.54884917
-1.56978489,4.08204971,0.14791334,0.02768093,0.80771069,0.03362596,1.25717116,0.84931506,1.56542686
-1.56378189,4.14979963,0.15244489,0.02833798,0.81644535,0.03437487,1.29090598,0.87069284,1.58002878
-1.55777889,4.21521301,0.15689600,0.02890581,0.82524149,0.03504034,1.32649106,0.89208212,1.59268558
-1.55177589,4.27774816,0.16122579,0.02937682,0.83388868,0.03561987,1.36361086,0.91325634,1.60341856
