energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.83191596,3.14088657,0.98461743,0.59022041,0.05373049,0.30909977,1.32756490,0.00000000
-5.82591296,3.11570516,0.98485478,0.58159814,0.05149101,0.31062169,1.31666562,0.00000000
-5.81990995,3.07338987,0.97975208,0.56992528,0.04907335,0.31033482,1.29840030,0.00000000
-5.81390695,3.01530651,0.96974258,0.55547430,0.04651834,0.30833410,1.27336338,0.00000000
-5.80790395,2.94320221,0.95540200,0.53857704,0.04386775,0.30476244,1.24231252,0.00000000
-5.80190095,2.85916314,0.93743414,0.51961733,0.04116354,0.29980732,1.20614942,0.00000000
-5.79589795,2.76556142,0.91665188,0.49902216,0.03844711,0.29369569,1.16589616,0.00000000
-5.78989495,2.66499315,0.89395415,0.47725166,0.03575875,0.28668752,1.12266772,0.00000000
-5.78389195,2.56020962,0.87029974,0.45478832,0.03313707,0.27906804,1.07764188,0.00000000
-5.77788894,2.45404428,0.84667877,0.43212576,0.03061863,0.27113921,1.03202744,0.00000000
-5.77188594,2.34933786,0.82408301,0.40975733,0.02823761,0.26321042,0.98703192,0.00000000
-5.76588294,2.24886409,0.80347587,0.38816500,0.02602557,0.25558913,0.94382980,0.00000000
-5.75987994,2.15525859,0.78576322,0.36780877,0.02401133,0.24857141,0.90353239,0.00000000
-5.75387694,2.07095281,0.77176604,0.34911688,0.02222084,0.24243309,0.86716010,0.00000000
-5.74787394,1.99811509,0.76219574,0.33247712,0.02067716,0.23742147,0.83561803,0.00000000
-5.74187094,1.93860027,0.75763297,0.31822922,0.01940041,0.23374821,0.80967543,0.00000000
-5.73586793,1.89390893,0.75851054,0.30665865,0.01840773,0.23158323,0.78994948,0.00000000
-5.72986493,1.86515718,0.76510108,0.29799174,0.01771326,0.23105025,0.77689363,0.00000000
-5.72386193,1.85305723,0.77750966,0.29239225,0.01732804,0.23222362,0.77079076,0.00000000
-5.71785893,1.85790889,0.79567156,0.28995917,0.01725994,0.23512691,0.77175095,0.00000000
-5.71185593,1.87960168,0.81935525,0.29072602,0.01751347,0.23973293,0.77971381,0.00000000
-5.70585293,1.91762706,0.84817046,0.29466123,0.01808963,0.24596543,0.79445502,0.00000000
-5.69984992,1.97109995,0.88158082,0.30166974,0.01898569,0.25370212,0.81559678,0.00000000
-5.69384692,2.03878866,0.91892085,0.31159574,0.02019498,0.26277904,0.84262164,0.00000000
-5.68784392,2.11915218,0.95941652,0.32422635,0.02170662,0.27299607,0.87488920,0.00000000
-5.68184092,2.21038354,1.00220870,0.33929620,0.02350537,0.28412328,0.91165522,0.00000000
-5.67583792,2.31045805,1.04637880,0.35649295,0.02557148,0.29590807,0.95209241,0.00000000
-5.66983492,2.41718515,1.09097547,0.37546355,0.02788061,0.30808265,0.99531245,0.00000000
-5.66383192,2.52826247,1.13504176,0.39582121,0.03040387,0.32037177,1.04038853,0.00000000
-5.65782891,2.64133074,1.17764156,0.41715304,0.03310798,0.33250032,1.08637794,0.00000000
-5.65182591,2.75402840,1.21788460,0.43902817,0.03595561,0.34420069,1.13234405,0.00000000
-5.64582291,2.86404440,1.25494908,0.46100640,0.03890575,0.35521955,1.17737713,0.00000000
-5.63981991,2.96916822,1.28810132,0.48264703,0.04191441,0.36532395,1.22061369,0.00000000
-5.63381691,3.06733574,1.31671180,0.50351791,0.04493530,0.37430643,1.26125373,0.00000000
-5.62781391,3.15667021,1.34026708,0.52320434,0.04792074,0.38198921,1.29857562,0.00000000
-5.62181091,3.23551727,1.35837752,0.54131779,0.05082264,0.38822724,1.33194840,0.00000000
-5.61580790,3.30247344,1.37078055,0.55750406,0.05359355,0.39291004,1.36084122,0.00000000
-5.60980490,3.35640766,1.37733976,0.57145075,0.05618774,0.39596248,1.38482992,0.00000000
-5.60380190,3.39647544,1.37803998,0.58289378,0.05856229,0.39734441,1.40360067,0.00000000
-5.59779890,3.42212588,1.37297892,0.59162274,0.06067810,0.39704929,1.41695101,0.00000000
-5.59179590,3.43310149,1.36235583,0.59748500,0.06250086,0.39510198,1.42478818,0.00000000
-5.58579290,3.42943154,1.34645802,0.60038829,0.06400177,0.39155572,1.42712536,0.00000000
-5.57978989,3.41141930,1.32564583,0.60030176,0.06515827,0.38648867,1.42407596,0.00000000
-5.57378689,3.37962423,1.30033693,0.59725556,0.06595441,0.37999997,1.41584642,0.00000000
-5.56778389,3.33483983,1.27099062,0.59133887,0.06638115,0.37220572,1.40272802,0.00000000
-5.56178089,3.27806829,1.23809287,0.58269643,0.06643637,0.36323487,1.38508790,0.00000000
-5.55577789,3.21049290,1.20214255,0.57152394,0.06612474,0.35322530,1.36335985,0.00000000
-5.54977489,3.13344908,1.16363949,0.55806226,0.06545740,0.34232024,1.33803506,0.00000000
-5.54377189,3.04839501,1.12307452,0.54259075,0.06445144,0.33066498,1.30965305,0.00000000
-5.53776888,2.95688244,1.08092167,0.52542004,0.06312931,0.31840409,1.27879295,0.00000000
-5.53176588,2.86052826,1.03763264,0.50688428,0.06151809,0.30567917,1.24606514,0.00000000
-5.52576288,2.76098717,0.99363328,0.48733335,0.05964876,0.29262701,1.21210311,0.00000000
-5.51975988,2.65992555,0.94932183,0.46712501,0.05755541,0.27937828,1.17755552,0.00000000
-5.51375688,2.55899654,0.90506874,0.44661736,0.05527444,0.26605658,1.14307820,0.00000000
-5.50775388,2.45981618,0.86121742,0.42616161,0.05284387,0.25277783,1.10932581,0.00000000
-5.50175088,2.36394037,0.81808574,0.40609540,0.05030262,0.23964987,1.07694305,0.00000000
-5.49574787,2.27284249,0.77596764,0.38673672,0.04768999,0.22677226,1.04655509,0.00000000
-5.48974487,2.18789141,0.73513464,0.36837835,0.04504513,0.21423610,1.01875726,0.00000000
-5.48374187,2.11032983,0.69583692,0.35128320,0.04240663,0.20212384,0.99410394,0.00000000
-5.47773887,2.04125314,0.65830369,0.33568011,0.03981226,0.19050909,0.97309665,0.00000000
-5.47173587,1.98158891,0.62274281,0.32176057,0.03729870,0.17945626,0.95617183,0.00000000
-5.46573287,1.93207764,0.58933959,0.30967607,0.03490144,0.16902021,0.94368851,0.00000000
-5.45972986,1.89325536,0.55825499,0.29953627,0.03265470,0.15924575,0.93591641,0.00000000
-5.45372686,1.86543895,0.52962324,0.29140792,0.03059134,0.15016717,0.93302515,0.00000000
-5.44772386,1.84871515,0.50354928,0.28531462,0.02874291,0.14180780,0.93507517,0.00000000
-5.44172086,1.84293417,0.48010621,0.28123751,0.02713958,0.13417966,0.94201106,0.00000000
-5.43571786,1.84770894,0.45933305,0.27911676,0.02581011,0.12728333,0.95365785,0.00000000
-5.42971486,1.86242067,0.44123328,0.27885403,0.02478180,0.12110806,0.96972090,0.00000000
-5.42371186,1.88623131,0.42577411,0.28031585,0.02408029,0.11563223,0.98978971,0.00000000
-5.41770885,1.91810329,0.41288693,0.28333788,0.02372939,0.11082417,1.01334583,0.00000000
-5.41170585,1.95682613,0.40246899,0.28772994,0.02375074,0.10664340,1.03977491,0.00000000
-5.40570285,2.00104971,0.39438619,0.29328182,0.02416340,0.10304222,1.06838254,0.00000000
-5.39969985,2.04932310,0.38847718,0.29976962,0.02498338,0.09996776,1.09841352,0.00000000
-5.39369685,2.10013762,0.38455836,0.30696239,0.02622297,0.09736427,1.12907367,0.00000000
-5.38769385,2.15197269,0.38242979,0.31462902,0.02789011,0.09517569,1.15955354,0.00000000
-5.38169085,2.20334244,0.38188153,0.32254498,0.02998762,0.09334834,1.18905277,0.00000000
-5.37568784,2.25284123,0.38270032,0.33049867,0.03251242,0.09183362,1.21680421,0.00000000
-5.36968484,2.29918609,0.38467612,0.33829724,0.03545478,0.09059060,1.24209668,0.00000000
-5.36368184,2.34125415,0.38760825,0.34577151,0.03879761,0.08958840,1.26429531,0.00000000
-5.35767884,2.37811361,0.39131100,0.35277993,0.04251581,0.08880811,1.28285875,0.00000000
-5.35167584,2.40904688,0.39561823,0.35921130,0.04657586,0.08824433,1.29735241,0.00000000
-5.34567284,2.43356503,0.40038712,0.36498629,0.05093558,0.08790607,1.30745751,0.00000000
-5.33966983,2.45141330,0.40550072,0.37005762,0.05554413,0.08781696,1.31297559,0.00000000
-5.33366683,2.46256764,0.41086948,0.37440902,0.06034235,0.08801486,1.31382863,0.00000000
-5.32766383,2.46722300,0.41643171,0.37805303,0.06526339,0.08855069,1.31005522,0.00000000
-5.32166083,2.46577425,0.42215316,0.38102780,0.07023378,0.08948656,1.30180310,0.00000000
-5.31565783,2.45879116,0.42802582,0.38339304,0.07517471,0.09089336,1.28931900,0.00000000
-5.30965483,2.44698896,0.43406613,0.38522550,0.08000373,0.09284772,1.27293643,0.00000000
-5.30365183,2.43119612,0.44031282,0.38661399,0.08463675,0.09542853,1.25306235,0.00000000
-5.29764882,2.41232125,0.44682453,0.38765436,0.08899017,0.09871328,1.23016348,0.00000000
-5.29164582,2.39132052,0.45367737,0.38844462,0.09298325,0.10277413,1.20475300,0.00000000
-5.28564282,2.36916716,0.46096250,0.38908038,0.09654048,0.10767412,1.17737825,0.00000000
-5.27963982,2.34682412,0.46878395,0.38965082,0.09959391,0.11346347,1.14860980,0.00000000
-5.27363682,2.32522089,0.47725648,0.39023524,0.10208535,0.12017642,1.11903221,0.00000000
-5.26763382,2.30523477,0.48650369,0.39090046,0.10396832,0.12782839,1.08923643,0.00000000
-5.26163082,2.28767702,0.49665613,0.39169885,0.10520961,0.13641400,1.05981376,0.00000000
-5.25562781,2.27328358,0.50784953,0.39266729,0.10579048,0.14590574,1.03135115,0.00000000
-5.24962481,2.26271007,0.52022282,0.39382678,0.10570731,0.15625356,1.00442733,0.00000000
-5.24362181,2.25653046,0.53391599,0.39518283,0.10497184,0.16738530,0.97960946,0.00000000
-5.23761881,2.25523866,0.54906766,0.39672641,0.10361072,0.17920810,0.95744979,0.00000000
-5.23161581,2.25925216,0.56581213,0.39843550,0.10166471,0.19161056,0.93848185,0.00000000
-5.22561281,2.26891701,0.58427607,0.40027706,0.09918736,0.20446571,0.92321604,0.00000000
-5.21960980,2.28451318,0.60457455,0.40220923,0.09624319,0.21763467,0.91213409,0.00000000
-5.21360680,2.30625976,0.62680672,0.40418392,0.09290572,0.23097069,0.90568252,0.00000000
-5.20760380,2.33431929,0.65105093,0.40614935,0.08925513,0.24432355,0.90426510,0.00000000
-5.20160080,2.36880086,0.67735956,0.40805270,0.08537587,0.25754404,0.90823433,0.00000000
-5.19559780,2.40976167,0.70575364,0.40984265,0.08135425,0.27048832,0.91788246,0.00000000
-5.18959480,2.45720697,0.73621749,0.41147174,0.07727608,0.28302201,0.93343226,0.00000000
-5.18359180,2.51108844,0.76869365,0.41289856,0.07322453,0.29502372,0.95502812,0.00000000
-5.17758879,2.57130122,0.80307819,0.41408953,0.06927815,0.30638797,0.98272793,0.00000000
-5.17158579,2.63767981,0.83921694,0.41502041,0.06550936,0.31702734,1.01649631,0.00000000
-5.16558279,2.70999349,0.87690265,0.41567743,0.06198307,0.32687378,1.05619956,0.00000000
-5.15957979,2.78794154,0.91587360,0.41605788,0.05875587,0.33587904,1.10160289,0.00000000
-5.15357679,2.87114891,0.95581371,0.41617042,0.05587542,0.34401427,1.15237014,0.00000000
-5.14757379,2.95916294,0.99635442,0.41603486,0.05338029,0.35126879,1.20806625,0.00000000
-5.14157079,3.05145154,1.03707860,0.41568154,0.05130008,0.35764827,1.26816258,0.00000000
-5.13556778,3.14740334,1.07752636,0.41515040,0.04965579,0.36317234,1.33204502,0.00000000
-5.12956478,3.24633025,1.11720290,0.41448961,0.04846039,0.36787181,1.39902472,0.00000000
-5.12356178,3.34747263,1.15558832,0.41375402,0.04771967,0.37178575,1.46835118,0.00000000
-5.11755878,3.45000712,1.19214903,0.41300340,0.04743303,0.37495855,1.53922727,0.00000000
-5.11155578,3.55305724,1.22635065,0.41230042,0.04759443,0.37743714,1.61082563,0.00000000
-5.10555278,3.65570651,1.25767194,0.41170874,0.04819332,0.37926852,1.68230601,0.00000000
-5.09954977,3.75701364,1.28561923,0.41129098,0.04921557,0.38049772,1.75283287,0.00000000
-5.09354677,3.85602945,1.30974097,0.41110683,0.05064420,0.38116623,1.82159263,0.00000000
-5.08754377,3.95181492,1.32964171,0.41121126,0.05246018,0.38131111,1.88780996,0.00000000
-5.08154077,4.04345952,1.34499503,0.41165292,0.05464300,0.38096454,1.95076260,0.00000000
-5.07553777,4.13009931,1.35555482,0.41247286,0.05717117,0.38015406,2.00979413,0.00000000
-5.06953477,4.21093395,1.36116442,0.41370336,0.06002251,0.37890318,2.06432442,0.00000000
-5.06353177,4.28524205,1.36176329,0.41536719,0.06317445,0.37723256,2.11385731,0.00000000
-5.05752876,4.35239413,1.35739074,0.41747710,0.06660404,0.37516147,2.15798545,0.00000000
-5.05152576,4.41186283,1.34818671,0.42003561,0.07028800,0.37270947,2.19639225,0.00000000
-5.04552276,4.46323009,1.33438938,0.42303510,0.07420257,0.36989829,2.22885088,0.00000000
-5.03951976,4.50619098,1.31632992,0.42645820,0.07832335,0.36675369,2.25522077,0.00000000
-5.03351676,4.54055436,1.29442434,0.43027836,0.08262507,0.36330730,2.27544166,0.00000000
-5.02751376,4.56624046,1.26916308,0.43446072,0.08708130,0.35959827,2.28952581,0.00000000
-5.02151076,4.58327579,1.24109855,0.43896317,0.09166420,0.35567475,2.29754866,0.00000000
-5.01550775,4.59178582,1.21083128,0.44373752,0.09634428,0.35159499,2.29963868,0.00000000
-5.00950475,4.59198585,1.17899523,0.44873086,0.10109021,0.34742818,2.29596681,0.00000000
-5.00350175,4.58417093,1.14624272,0.45388702,0.10586866,0.34325481,2.28673603,0.00000000
-4.99749875,4.56870513,1.11322969,0.45914804,0.11064436,0.33916669,2.27217172,0.00000000
-4.99149575,4.54601085,1.08060157,0.46445572,0.11538010,0.33526638,2.25251308,0.00000000
-4.98549275,4.51655860,1.04898028,0.46975310,0.12003706,0.33166624,2.22800605,0.00000000
-4.97948974,4.48085753,1.01895256,0.47498586,0.12457511,0.32848688,2.19889810,0.00000000
-4.97348674,4.43944694,0.99105984,0.48010367,0.12895332,0.32585509,2.16543479,0.00000000
-4.96748374,4.39288877,0.96578965,0.48506124,0.13313064,0.32390124,2.12785835,0.00000000
-4.96148074,4.34176095,0.94356862,0.48981922,0.13706660,0.32275614,2.08640811,0.00000000
-4.95547774,4.28665136,0.92475676,0.49434474,0.14072213,0.32254737,2.04132242,0.00000000
-4.94947474,4.22815214,0.90964304,0.49861161,0.14406044,0.32339516,1.99284202,0.00000000
-4.94347174,4.16685380,0.89844193,0.50260015,0.14704785,0.32540787,1.94121422,0.00000000
-4.93746873,4.10333900,0.89129072,0.50629656,0.14965457,0.32867718,1.88669756,0.00000000
-4.93146573,4.03817537,0.88824752,0.50969185,0.15185544,0.33327315,1.82956646,0.00000000
-4.92546273,3.97190756,0.88928975,0.51278041,0.15363049,0.33923934,1.77011549,0.00000000
-4.91945973,3.90504811,0.89431318,0.51555817,0.15496526,0.34658807,1.70866268,0.00000000
-4.91345673,3.83806761,0.90313162,0.51802053,0.15585105,0.35529625,1.64555180,0.00000000
-4.90745373,3.77138437,0.91547737,0.52016009,0.15628482,0.36530192,1.58115316,0.00000000
-4.90145073,3.70535423,0.93100272,0.52196438,0.15626897,0.37650168,1.51586295,0.00000000
-4.89544772,3.64026123,0.94928285,0.52341378,0.15581088,0.38874941,1.45010113,0.00000000
-4.88944472,3.57631008,0.96982036,0.52447972,0.15492231,0.40185640,1.38430789,0.00000000
-4.88344172,3.51362128,0.99205189,0.52512344,0.15361864,0.41559308,1.31893907,0.00000000
-4.87743872,3.45222977,1.01535695,0.52529536,0.15191814,0.42969238,1.25446075,0.00000000
-4.87143572,3.39208784,1.03906918,0.52493529,0.14984113,0.44385495,1.19134337,0.00000000
-4.86543272,3.33307288,1.06249001,0.52397357,0.14740927,0.45775589,1.13005580,0.00000000
-4.85942971,3.27500002,1.08490464,0.52233301,0.14464496,0.47105313,1.07105974,0.00000000
-4.85342671,3.21763974,1.10559994,0.51993186,0.14157085,0.48339698,1.01480470,0.00000000
-4.84742371,3.16073960,1.12388375,0.51668745,0.13820959,0.49444064,0.96172381,0.00000000
-4.84142071,3.10404946,1.13910502,0.51252047,0.13458375,0.50385125,0.91223065,0.00000000
-4.83541771,3.04734867,1.15067377,0.50735970,0.13071596,0.51132090,0.86671704,0.00000000
-4.82941471,2.99047372,1.15808024,0.50114681,0.12662920,0.51657731,0.82555171,0.00000000
-4.82341171,2.93334465,1.16091209,0.49384091,0.12234722,0.51939347,0.78907967,0.00000000
-4.81740870,2.87598821,1.15886880,0.48542274,0.11789513,0.51959589,0.75762199,0.00000000
-4.81140570,2.81855615,1.15177257,0.47589797,0.11329985,0.51707103,0.73147554,0.00000000
-4.80540270,2.76133704,1.13957492,0.46529948,0.10859070,0.51176955,0.71091249,0.00000000
-4.79939970,2.70476020,1.12235859,0.45368840,0.10379976,0.50370819,0.69617897,0.00000000
-4.79339670,2.64939115,1.10033455,0.44115381,0.09896208,0.49296915,0.68749277,0.00000000
-4.78739370,2.59591799,1.07383414,0.42781095,0.09411579,0.47969698,0.68503964,0.00000000
-4.78139070,2.54512920,1.04329653,0.41379814,0.08930178,0.46409327,0.68896818,0.00000000
-4.77538769,2.49788331,1.00925229,0.39927244,0.08456332,0.44640912,0.69938323,0.00000000
-4.76938469,2.45507193,0.97230357,0.38440432,0.07994526,0.42693614,0.71633780,0.00000000
-4.76338169,2.41757781,0.93310197,0.36937154,0.07549315,0.40599605,0.73982398,0.00000000
-4.75737869,2.38622985,0.89232514,0.35435267,0.07125200,0.38392973,0.76976296,0.00000000
-4.75137569,2.36175742,0.85065308,0.33952057,0.06726508,0.36108590,0.80599486,0.00000000
-4.74537269,2.34474639,0.80874540,0.32503605,0.06357244,0.33781024,0.84826886,0.00000000
-4.73936968,2.33559897,0.76722032,0.31104225,0.06020962,0.31443517,0.89623428,0.00000000
-4.73336668,2.33449968,0.72663642,0.29765986,0.05720624,0.29127087,0.94943326,0.00000000
-4.72736368,2.34138920,0.68747774,0.28498342,0.05458481,0.26859771,1.00729586,0.00000000
-4.72136068,2.35594745,0.65014279,0.27307900,0.05235975,0.24666044,1.06913791,0.00000000
-4.71535768,2.37758704,0.61493757,0.26198304,0.05053658,0.22566415,1.13416249,0.00000000
-4.70935468,2.40545749,0.58207284,0.25170273,0.04911147,0.20577206,1.20146519,0.00000000
-4.70335168,2.43846026,0.55166527,0.24221749,0.04807103,0.18710514,1.27004353,0.00000000
-4.69734867,2.47527403,0.52374229,0.23348166,0.04739257,0.16974322,1.33881063,0.00000000
-4.69134567,2.51438941,0.49824998,0.22542807,0.04704454,0.15372757,1.40661308,0.00000000
-4.68534267,2.55415158,0.47506359,0.21797238,0.04698742,0.13906457,1.47225260,0.00000000
-4.67933967,2.59280940,0.45399974,0.21101776,0.04717479,0.12573018,1.53451112,0.00000000
-4.67333667,2.62856877,0.43482999,0.20445992,0.04755479,0.11367502,1.59217851,0.00000000
-4.66733367,2.65964852,0.41729465,0.19819198,0.04807166,0.10282957,1.64408214,0.00000000
-4.66133067,2.68433637,0.40111657,0.19210909,0.04866745,0.09310955,1.68911728,0.00000000
-4.65532766,2.70104296,0.38601417,0.18611268,0.04928386,0.08442084,1.72627715,0.00000000
-4.64932466,2.70835198,0.37171323,0.18011403,0.04986401,0.07666417,1.75468158,0.00000000
-4.64332166,2.70506430,0.35795715,0.17403716,0.05035417,0.06973913,1.77360297,0.00000000
-4.63731866,2.69023481,0.34451539,0.16782096,0.05070537,0.06354766,1.78248859,0.00000000
-4.63131566,2.66320035,0.33118991,0.16142053,0.05087477,0.05799672,1.78097806,0.00000000
-4.62531266,2.62359802,0.31781963,0.15480769,0.05082688,0.05300041,1.76891535,0.00000000
-4.61930965,2.57137327,0.30428285,0.14797091,0.05053436,0.04848135,1.74635450,0.00000000
-4.61330665,2.50677759,0.29049792,0.14091441,0.04997860,0.04437150,1.71355889,0.00000000
-4.60730365,2.43035614,0.27642217,0.13365690,0.04914996,0.04061245,1.67099386,0.00000000
-4.60130065,2.34292609,0.26204937,0.12622971,0.04804767,0.03715530,1.61931304,0.00000000
-4.59529765,2.24554661,0.24740611,0.11867479,0.04667940,0.03396018,1.55933871,0.00000000
-4.58929465,2.13948201,0.23254726,0.11104231,0.04506060,0.03099552,1.49203722,0.00000000
-4.58329165,2.02615964,0.21755076,0.10338835,0.04321355,0.02823722,1.41849027,0.00000000
-4.57728864,1.90712434,0.20251220,0.09577254,0.04116629,0.02566763,1.33986332,0.00000000
-4.57128564,1.78399140,0.18753927,0.08825579,0.03895134,0.02327470,1.25737252,0.00000000
-4.56528264,1.65839985,0.17274639,0.08089828,0.03660437,0.02105097,1.17225122,0.00000000
-4.55927964,1.53196790,0.15824978,0.07375765,0.03416292,0.01899286,1.08571776,0.00000000
-4.55327664,1.40625227,0.14416300,0.06688759,0.03166509,0.01709993,0.99894534,0.00000000
-4.54727364,1.28271253,0.13059329,0.06033664,0.02914835,0.01537438,0.91303535,0.00000000
-4.54127064,1.16268180,0.11763856,0.05414750,0.02664849,0.01382070,0.82899484,0.00000000
-4.53526763,1.04734430,0.10538532,0.04835654,0.02419877,0.01244546,0.74771877,0.00000000
-4.52926463,0.93772036,0.09390737,0.04299380,0.02182919,0.01125729,0.66997749,0.00000000
-4.52326163,0.83465866,0.08326539,0.03808316,0.01956602,0.01026696,0.59640944,0.00000000
-4.51725863,0.73883563,0.07350724,0.03364290,0.01743158,0.00948763,0.52751901,0.00000000
-4.51125563,0.65076129,0.06466902,0.02968641,0.01544407,0.00893519,0.46367916,0.00000000
-4.50525263,0.57079065,0.05677675,0.02622313,0.01361776,0.00862861,0.40513833,0.00000000
-4.49924962,0.49913985,0.04984852,0.02325955,0.01196319,0.00859042,0.35203087,0.00000000
-4.49324662,0.43590565,0.04389711,0.02080035,0.01048760,0.00884709,0.30439034,0.00000000
-4.48724362,0.38108726,0.03893291,0.01884947,0.00919534,0.00942945,0.26216478,0.00000000
-4.48124062,0.33460935,0.03496693,0.01741117,0.00808852,0.01037297,0.22523320,0.00000000
-4.47523762,0.29634492,0.03201405,0.01649094,0.00716749,0.01171792,0.19342251,0.00000000
-4.46923462,0.26613721,0.03009607,0.01609634,0.00643149,0.01350943,0.16652418,0.00000000
-4.46323162,0.24381976,0.02924478,0.01623760,0.00587919,0.01579726,0.14431008,0.00000000
-4.45722861,0.22923368,0.02950470,0.01692795,0.00550919,0.01863545,0.12654689,0.00000000
-4.45122561,0.22224193,0.03093556,0.01818386,0.00532053,0.02208166,0.11300885,0.00000000
-4.44522261,0.22273995,0.03361434,0.02002485,0.00531306,0.02619626,0.10348845,0.00000000
-4.43921961,0.23066256,0.03763685,0.02247323,0.00548773,0.03104121,0.09780489,0.00000000
-4.43321661,0.24598716,0.04311864,0.02555344,0.00584688,0.03667861,0.09581035,0.00000000
-4.42721361,0.26873320,0.05019530,0.02929128,0.00639434,0.04316917,0.09739385,0.00000000
-4.42121061,0.29895827,0.05902194,0.03371293,0.00713552,0.05057036,0.10248298,0.00000000
-4.41520760,0.33675108,0.06977170,0.03884379,0.00807740,0.05893451,0.11104332,0.00000000
-4.40920460,0.38222182,0.08263341,0.04470725,0.00922845,0.06830684,0.12307597,0.00000000
-4.40320160,0.43549024,0.09780809,0.05132342,0.01059850,0.07872352,0.13861308,0.00000000
-4.39719860,0.49667214,0.11550434,0.05870781,0.01219851,0.09020979,0.15771173,0.00000000
-4.39119560,0.56586464,0.13593257,0.06687017,0.01404033,0.10277826,0.18044617,0.00000000
-4.38519260,0.64313080,0.15929799,0.07581327,0.01613633,0.11642749,0.20689879,0.00000000
-4.37918959,0.72848422,0.18579263,0.08553205,0.01849908,0.13114087,0.23714993,0.00000000
-4.37318659,0.82187391,0.21558614,0.09601274,0.02114089,0.14688586,0.27126678,0.00000000
-4.36718359,0.92317002,0.24881590,0.10723237,0.02407331,0.16361375,0.30929173,0.00000000
-4.36118059,1.03215084,0.28557648,0.11915836,0.02730663,0.18125968,0.35123037,0.00000000
-4.35517759,1.14849142,0.32590883,0.13174847,0.03084925,0.19974332,0.39703968,0.00000000
-4.34917459,1.27175422,0.36978967,0.14495089,0.03470708,0.21896975,0.44661661,0.00000000
-4.34317159,1.40138198,0.41712136,0.15870451,0.03888278,0.23883091,0.49978772,0.00000000
-4.33716858,1.53669330,0.46772306,0.17293945,0.04337515,0.25920720,0.55630014,0.00000000
-4.33116558,1.67688095,0.52132349,0.18757763,0.04817828,0.27996940,0.61581460,0.00000000
-4.32516258,1.82101335,0.57755592,0.20253347,0.05328090,0.30098073,0.67790074,0.00000000
-4.31915958,1.96803923,0.63595598,0.21771472,0.05866562,0.32209898,0.74203537,0.00000000
-4.31315658,2.11679575,0.69596266,0.23302323,0.06430835,0.34317857,0.80760398,0.00000000
-4.30715358,2.26601999,0.75692297,0.24835580,0.07017768,0.36407260,0.87390580,0.00000000
