energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-3.09454727,1.05884200,0.02275646,0.04454337,0.11734324,0.03092489,0.39528955,0.73700424,0.00624361,0.06459199
-3.08854427,0.99505895,0.02064712,0.04249945,0.10523480,0.02848379,0.36744837,0.69476130,0.00592255,0.06030791
-3.08254127,0.93709661,0.01862124,0.04109266,0.09452644,0.02626884,0.34094036,0.65602072,0.00567620,0.05640652
-3.07653827,0.88529266,0.01669299,0.04027574,0.08514724,0.02428149,0.31597271,0.62112813,0.00550223,0.05290820
-3.07053527,0.83986489,0.01487416,0.03999729,0.07701932,0.02251998,0.29271031,0.59034158,0.00539762,0.04982570
-3.06453227,0.80091211,0.01317397,0.04020286,0.07006017,0.02097952,0.27127370,0.56383109,0.00535883,0.04716432
-3.05852926,0.76841915,0.01159909,0.04083594,0.06418480,0.01965256,0.25173864,0.54168142,0.00538188,0.04492232
-3.05252626,0.74226564,0.01015370,0.04183903,0.05930758,0.01852908,0.23413728,0.52389783,0.00546250,0.04309152
-3.04652326,0.72223819,0.00883962,0.04315467,0.05534383,0.01759698,0.21846075,0.51041449,0.00559622,0.04165810
-3.04052026,0.70804526,0.00765653,0.04472648,0.05221115,0.01684253,0.20466313,0.50110498,0.00577853,0.04060345
-3.03451726,0.69933394,0.00660223,0.04650017,0.04983055,0.01625081,0.19266629,0.49579424,0.00600493,0.03990521
-3.02851426,0.69570793,0.00567294,0.04842450,0.04812727,0.01580625,0.18236568,0.49427138,0.00627103,0.03953827
-3.02251126,0.69674556,0.00486354,0.05045216,0.04703153,0.01549305,0.17363642,0.49630249,0.00657265,0.03947585
-3.01650825,0.70201706,0.00416799,0.05254057,0.04647886,0.01529567,0.16633959,0.50164285,0.00690588,0.03969043
-3.01050525,0.71110029,0.00357951,0.05465252,0.04641042,0.01519924,0.16032843,0.51004789,0.00726709,0.04015468
-3.00450225,0.72359394,0.00309091,0.05675667,0.04677297,0.01518990,0.15545401,0.52128217,0.00765295,0.04084218
-2.99849925,0.73912781,0.00269481,0.05882786,0.04751867,0.01525513,0.15157036,0.53512614,0.00806046,0.04172809
-2.99249625,0.75736961,0.00238383,0.06084721,0.04860470,0.01538393,0.14853872,0.55138023,0.00848690,0.04278949
-2.98649325,0.77802803,0.00215074,0.06280197,0.04999270,0.01556693,0.14623084,0.56986618,0.00892979,0.04400569
-2.98049025,0.80085222,0.00198861,0.06468519,0.05164804,0.01579645,0.14453129,0.59042564,0.00938682,0.04535824
-2.97448724,0.82562776,0.00189084,0.06649518,0.05353901,0.01606645,0.14333875,0.61291621,0.00985578,0.04683082
-2.96848424,0.85216954,0.00185123,0.06823473,0.05563587,0.01637238,0.14256636,0.63720530,0.01033449,0.04840898
-2.96248124,0.88031232,0.00186398,0.06991022,0.05790998,0.01671102,0.14214115,0.66316238,0.01082069,0.05007976
-2.95647824,0.90989957,0.00192370,0.07153065,0.06033287,0.01708018,0.14200278,0.69065010,0.01131200,0.05183116
-2.95047524,0.94077146,0.00202536,0.07310651,0.06287552,0.01747850,0.14210178,0.71951508,0.01180577,0.05365171
-2.94447224,0.97275303,0.00216427,0.07464875,0.06550769,0.01790507,0.14239736,0.74957900,0.01229913,0.05552985
-2.93846923,1.00564332,0.00233608,0.07616770,0.06819753,0.01835919,0.14285507,0.78063081,0.01278887,0.05745348
-2.93246623,1.03920633,0.00253674,0.07767223,0.07091148,0.01884006,0.14344456,0.81242061,0.01327146,0.05940955
-2.92646323,1.07316463,0.00276249,0.07916890,0.07361439,0.01934655,0.14413748,0.84465586,0.01374306,0.06138366
-2.92046023,1.10719610,0.00300993,0.08066145,0.07627005,0.01987700,0.14490577,0.87700029,0.01419955,0.06335990
-2.91445723,1.14093432,0.00327601,0.08215046,0.07884200,0.02042911,0.14572047,0.90907587,0.01463660,0.06532077
-2.90845423,1.17397269,0.00355816,0.08363325,0.08129468,0.02099986,0.14655101,0.94046794,0.01504977,0.06724721
-2.90245123,1.20587251,0.00385437,0.08510412,0.08359488,0.02158551,0.14736524,0.97073351,0.01543456,0.06911884
-2.89644822,1.23617455,0.00416333,0.08655476,0.08571339,0.02218174,0.14812997,0.99941241,0.01578660,0.07091427
-2.89044522,1.26441388,0.00448458,0.08797499,0.08762689,0.02278382,0.14881220,1.02604112,0.01610173,0.07261162
-2.88444222,1.29013742,0.00481870,0.08935364,0.08931993,0.02338678,0.14938082,1.05016856,0.01637614,0.07418905
-2.87843922,1.31292336,0.00516748,0.09067972,0.09078689,0.02398580,0.14980871,1.07137334,0.01660652,0.07562545
-2.87243622,1.33240183,0.00553407,0.09194362,0.09203392,0.02457649,0.15007529,1.08928186,0.01679017,0.07690115
-2.86643322,1.34827581,0.00592319,0.09313847,0.09308067,0.02515528,0.15016910,1.10358634,0.01692513,0.07799864
-2.86043022,1.36034148,0.00634126,0.09426152,0.09396182,0.02571980,0.15009050,1.11406220,0.01701030,0.07890339
-2.85442721,1.36850707,0.00679646,0.09531542,0.09472821,0.02626929,0.14985431,1.12058397,0.01704550,0.07960450
-2.84842421,1.37280946,0.00729881,0.09630951,0.09544753,0.02680489,0.14949210,1.12313917,0.01703156,0.08009543
-2.84242121,1.37342763,0.00786017,0.09726081,0.09620457,0.02732997,0.14905420,1.12183937,0.01697041,0.08037456
-2.83641821,1.37069247,0.00849407,0.09819493,0.09710087,0.02785033,0.14861115,1.11692816,0.01686507,0.08044569
-2.83041521,1.36509220,0.00921560,0.09914655,0.09825376,0.02837436,0.14825455,1.10878546,0.01671969,0.08031838
-2.82441221,1.35727308,0.01004109,0.10015968,0.09979486,0.02891305,0.14809727,1.09792794,0.01653952,0.08000811
-2.81840920,1.34803516,0.01098772,0.10128747,0.10186781,0.02947990,0.14827276,1.08500538,0.01633094,0.07953637
-2.81240620,1.33832271,0.01207312,0.10259158,0.10462554,0.03009071,0.14893372,1.07079288,0.01610133,0.07893040
-2.80640320,1.32920956,0.01331470,0.10414125,0.10822683,0.03076321,0.15024972,1.05617896,0.01585906,0.07822294
-2.80040020,1.32187923,0.01472912,0.10601177,0.11283240,0.03151658,0.15240413,1.04214979,0.01561334,0.07745157
-2.79439720,1.31760036,0.01633150,0.10828265,0.11860053,0.03237089,0.15559013,1.02976967,0.01537413,0.07665805
-2.78839420,1.31769772,0.01813472,0.11103534,0.12568226,0.03334635,0.16000595,1.02015816,0.01515201,0.07588736
-2.78239120,1.32351944,0.02014865,0.11435070,0.13421639,0.03446255,0.16584941,1.01446436,0.01495796,0.07518669
-2.77638819,1.33640113,0.02237938,0.11830614,0.14432432,0.03573765,0.17331183,1.01383876,0.01480327,0.07460423
-2.77038519,1.35762791,0.02482854,0.12297263,0.15610488,0.03718745,0.18257156,1.01940339,0.01469927,0.07418798
-2.76438219,1.38839520,0.02749267,0.12841174,0.16962937,0.03882465,0.19378708,1.03222089,0.01465721,0.07398444
-2.75837919,1.42976948,0.03036270,0.13467259,0.18493695,0.04065796,0.20709015,1.05326328,0.01468802,0.07403741
-2.75237619,1.48265026,0.03342362,0.14178921,0.20203053,0.04269150,0.22257903,1.08338142,0.01480214,0.07438680
-2.74637319,1.54773453,0.03665424,0.14977803,0.22087342,0.04492419,0.24031206,1.12327588,0.01500936,0.07506762
-2.74037019,1.62548498,0.04002726,0.15863597,0.24138680,0.04734937,0.26030202,1.17347032,0.01531865,0.07610908
-2.73436718,1.71610340,0.04350946,0.16833901,0.26344832,0.04995460,0.28251129,1.23428834,0.01573803,0.07753397
-2.72836418,1.81951030,0.04706219,0.17884147,0.28689188,0.05272165,0.30684832,1.30583465,0.01627446,0.07935820
-2.72236118,1.93533209,0.05064201,0.19007593,0.31150863,0.05562673,0.33316546,1.38798157,0.01693374,0.08159066
-2.71635818,2.06289643,0.05420162,0.20195401,0.33704945,0.05864094,0.36125850,1.48036164,0.01772045,0.08423327
-2.71035518,2.20123669,0.05769091,0.21436779,0.36322880,0.06173094,0.39086807,1.58236686,0.01863789,0.08728132
-2.70435218,2.34910560,0.06105820,0.22719203,0.38972992,0.06485973,0.42168285,1.69315521,0.01968808,0.09072397
-2.69834917,2.50499826,0.06425163,0.24028704,0.41621135,0.06798769,0.45334485,1.81166439,0.02087170,0.09454495
-2.69234617,2.66718405,0.06722055,0.25350203,0.44231459,0.07107367,0.48545649,1.93663300,0.02218808,0.09872336
-2.68634317,2.83374661,0.06991697,0.26667901,0.46767281,0.07407618,0.51758950,2.06662853,0.02363520,0.10323454
-2.68034017,3.00263090,0.07229702,0.27965684,0.49192016,0.07695454,0.54929530,2.20008156,0.02520960,0.10805094
-2.67433717,3.17169560,0.07432223,0.29227551,0.51470163,0.07967013,0.58011656,2.33532523,0.02690639,0.11314291
-2.66833417,3.33876924,0.07596070,0.30438032,0.53568302,0.08218742,0.60959960,2.47063860,0.02871915,0.11847941
-2.66233117,3.50170798,0.07718816,0.31582583,0.55456065,0.08447496,0.63730719,2.60429237,0.03063989,0.12402857
-2.65632816,3.65845280,0.07798866,0.32647955,0.57107060,0.08650622,0.66283115,2.73459538,0.03265895,0.12975798
-2.65032516,3.80708406,0.07835518,0.33622504,0.58499703,0.08826019,0.68580447,2.85994000,0.03476492,0.13563492
-2.64432216,3.94587120,0.07828977,0.34496451,0.59617923,0.08972187,0.70591224,2.97884458,0.03694457,0.14162626
-2.63831916,4.07331573,0.07780360,0.35262073,0.60451732,0.09088241,0.72290113,3.08999143,0.03918286,0.14769827
-2.63231616,4.18818590,0.07691659,0.35913828,0.60997616,0.09173917,0.73658691,3.19225854,0.04146287,0.15381625
-2.62631316,4.28954172,0.07565684,0.36448408,0.61258736,0.09229553,0.74685981,3.28474403,0.04376586,0.15994408
-2.62031016,4.37674962,0.07405982,0.36864726,0.61244935,0.09256046,0.75368731,3.36678228,0.04607145,0.16604374
-2.61430715,4.44948632,0.07216734,0.37163849,0.60972543,0.09254808,0.75711457,3.43795118,0.04835775,0.17207485
-2.60830415,4.50773217,0.07002635,0.37348862,0.60463978,0.09227689,0.75726212,3.49807056,0.05060165,0.17799433
-2.60230115,4.55175448,0.06768762,0.37424702,0.59747163,0.09176915,0.75432125,3.54719198,0.05277918,0.18375623
-2.59629815,4.58208196,0.06520431,0.37397948,0.58854770,0.09104995,0.74854708,3.58558067,0.05486598,0.18931171
-2.59029515,4.59947170,0.06263058,0.37276582,0.57823319,0.09014646,0.74024967,3.61369071,0.05683772,0.19460936
-2.58429215,4.60487029,0.06002009,0.37069737,0.56692151,0.08908706,0.72978362,3.63213492,0.05867076,0.19959574
-2.57828914,4.59937103,0.05742467,0.36787433,0.55502322,0.08790055,0.71753641,3.64165082,0.06034264,0.20421618
-2.57228614,4.58416907,0.05489298,0.36440306,0.54295433,0.08661535,0.70391603,3.64306470,0.06183268,0.20841590
-2.56628314,4.56051639,0.05246937,0.36039339,0.53112454,0.08525887,0.68933836,3.63725519,0.06312257,0.21214124
-2.56028014,4.52967851,0.05019282,0.35595601,0.51992562,0.08385684,0.67421473,3.62511820,0.06419683,0.21534118
-2.55427714,4.49289426,0.04809612,0.35119994,0.50972041,0.08243278,0.65894002,3.60753453,0.06504323,0.21796887
-2.54827414,4.45134012,0.04620519,0.34623008,0.50083270,0.08100756,0.64388177,3.58534153,0.06565311,0.21998314
-2.54227114,4.40610019,0.04453861,0.34114496,0.49353841,0.07959904,0.62937066,3.55930964,0.06602155,0.22135008
-2.53626813,4.35814226,0.04310739,0.33603464,0.48805831,0.07822182,0.61569250,3.53012456,0.06614740,0.22204436
-2.53026513,4.30830067,0.04191494,0.33097883,0.48455251,0.07688703,0.60308210,3.49837531,0.06603327,0.22205037
-2.52426213,4.25726597,0.04095726,0.32604530,0.48311695,0.07560230,0.59171905,3.46454814,0.06568523,0.22136309
-2.51825913,4.20558123,0.04022329,0.32128852,0.48378205,0.07437175,0.58172555,3.42902622,0.06511254,0.21998867
-2.51225613,4.15364469,0.03969552,0.31674879,0.48651350,0.07319613,0.57316638,3.39209445,0.06432720,0.21794463
-2.50625313,4.10171820,0.03935074,0.31245168,0.49121534,0.07207303,0.56605075,3.35394871,0.06334349,0.21525971
-2.50025013,4.04994079,0.03916093,0.30840807,0.49773509,0.07099722,0.56033620,3.31470886,0.06217743,0.21197342
-2.49424712,3.99834655,0.03909434,0.30461453,0.50587089,0.06996100,0.55593412,3.27443450,0.06084628,0.20813522
-2.48824412,3.94688595,0.03911659,0.30105445,0.51538042,0.06895476,0.55271690,3.23314250,0.05936800,0.20380348
-2.48224112,3.89544959,0.03919188,0.29769956,0.52599121,0.06796754,0.55052626,3.19082553,0.05776086,0.19904415
-2.47623812,3.84389355,0.03928422,0.29451200,0.53741206,0.06698762,0.54918250,3.14747049,0.05604303,0.19392934
-2.47023512,3.79206509,0.03935864,0.29144688,0.54934515,0.06600325,0.54849442,3.10307620,0.05423228,0.18853572
-2.46423212,3.73982789,0.03938236,0.28845514,0.56149826,0.06500332,0.54826936,3.05766942,0.05234584,0.18294290
-2.45822911,3.68708564,0.03932587,0.28548671,0.57359676,0.06397802,0.54832303,3.01131863,0.05040023,0.17723181
-2.45222611,3.63380308,0.03916390,0.28249372,0.58539471,0.06291951,0.54848882,2.96414500,0.04841132,0.17148307
-2.44622311,3.58002354,0.03887618,0.27943365,0.59668478,0.06182249,0.54862608,2.91633007,0.04639428,0.16577550
-2.44022011,3.52588212,0.03844810,0.27627230,0.60730632,0.06068467,0.54862703,2.86811986,0.04436376,0.16018472
-2.43421711,3.47161391,0.03787113,0.27298625,0.61715139,0.05950710,0.54842205,2.81982514,0.04233395,0.15478179
-2.42821411,3.41755657,0.03714304,0.26956491,0.62616838,0.05829442,0.54798309,2.77181784,0.04031873,0.14963216
-2.42221111,3.36414710,0.03626790,0.26601179,0.63436303,0.05705483,0.54732496,2.72452369,0.03833178,0.14479455
-2.41620810,3.31191271,0.03525591,0.26234503,0.64179677,0.05580007,0.54650445,2.67841123,0.03638659,0.14032015
-2.41020510,3.26145592,0.03412300,0.25859715,0.64858241,0.05454500,0.54561732,2.63397769,0.03449654,0.13625188
-2.40420210,3.21343437,0.03289030,0.25481395,0.65487741,0.05330726,0.54479323,2.59173209,0.03267479,0.13262382
-2.39819910,3.16853619,0.03158340,0.25105261,0.66087494,0.05210660,0.54418876,2.55217630,0.03093419,0.12946076
-2.39219610,3.12745174,0.03023163,0.24737915,0.66679314,0.05096422,0.54397895,2.51578480,0.02928711,0.12677798
-2.38619310,3.09084295,0.02886706,0.24386531,0.67286306,0.04990193,0.54434760,2.48298396,0.02774519,0.12458109
-2.38019010,3.05931173,0.02752362,0.24058497,0.67931579,0.04894134,0.54547675,2.45413162,0.02631907,0.12286607
-2.37418709,3.03336855,0.02623614,0.23761041,0.68636941,0.04810297,0.54753597,2.42949809,0.02501813,0.12161949
-2.36818409,3.01340297,0.02503932,0.23500852,0.69421624,0.04740539,0.55067171,2.40924919,0.02385016,0.12081888
-2.36218109,2.99965723,0.02396686,0.23283717,0.70301106,0.04686448,0.55499746,2.39343229,0.02282107,0.12043321
-2.35617809,2.99220429,0.02305054,0.23114185,0.71286071,0.04649265,0.56058494,2.38196596,0.02193465,0.12042362
-2.35017509,2.99093134,0.02231942,0.22995293,0.72381563,0.04629835,0.56745689,2.37463378,0.02119240,0.12074421
-2.34417209,2.99552964,0.02179906,0.22928342,0.73586361,0.04628549,0.57558179,2.37108277,0.02059329,0.12134302
-2.33816908,3.00549114,0.02151089,0.22912757,0.74892610,0.04645325,0.58487066,2.37082645,0.02013379,0.12216313
-2.33216608,3.02011240,0.02147160,0.22946013,0.76285716,0.04679583,0.59517633,2.37325275,0.01980779,0.12314378
-2.32616308,3.03850550,0.02169270,0.23023652,0.77744512,0.04730255,0.60629498,2.37763641,0.01960671,0.12422168
-2.32016008,3.05961586,0.02218011,0.23139371,0.79241697,0.04795791,0.61797018,2.38315554,0.01951967,0.12533227
-2.31415708,3.08224625,0.02293391,0.23285184,0.80744518,0.04874199,0.62989913,2.38891196,0.01953368,0.12641101
-2.30815408,3.10508627,0.02394814,0.23451652,0.82215682,0.04963083,0.64174092,2.39395433,0.01963397,0.12739467
-2.30215108,3.12674632,0.02521073,0.23628159,0.83614453,0.05059703,0.65312649,2.39730367,0.01980427,0.12822260
-2.29614807,3.14579480,0.02670362,0.23803239,0.84897898,0.05161036,0.66366998,2.39798019,0.02002729,0.12883784
-2.29014507,3.16079744,0.02840291,0.23964927,0.86022247,0.05263855,0.67298089,2.39503055,0.02028503,0.12918824
-2.28414207,3.17035730,0.03027918,0.24101123,0.86944290,0.05364804,0.68067671,2.38755483,0.02055930,0.12922739
-2.27813907,3.17315426,0.03229799,0.24199957,0.87622791,0.05460480,0.68639546,2.37473208,0.02083207,0.12891545
-2.27213607,3.16798256,0.03442048,0.24250151,0.88019847,0.05547521,0.68980763,2.35584385,0.02108597,0.12821983
-2.26613307,3.15378532,0.03660412,0.24241345,0.88102154,0.05622687,0.69062714,2.33029476,0.02130464,0.12711566
-2.26013007,3.12968476,0.03880362,0.24164399,0.87842126,0.05682939,0.68862085,2.29762965,0.02147308,0.12558618
-2.25412706,3.09500726,0.04097192,0.24011651,0.87218835,0.05725514,0.68361621,2.25754649,0.02157804,0.12362290
-2.24812406,3.04930246,0.04306133,0.23777122,0.86218731,0.05747998,0.67550690,2.20990498,0.02160823,0.12122560
-2.24212106,2.99235567,0.04502468,0.23456668,0.84836126,0.05748377,0.66425612,2.15473025,0.02155455,0.11840216
-2.23611806,2.92419340,0.04681658,0.23048080,0.83073416,0.05725092,0.64989754,2.09221188,0.02141025,0.11516822
-2.23011506,2.84508177,0.04839458,0.22551118,0.80941037,0.05677075,0.63253389,2.02269805,0.02117101,0.11154671
-2.22411206,2.75551785,0.04972042,0.21967493,0.78457168,0.05603770,0.61233320,1.94668516,0.02083494,0.10756720
-2.21810905,2.65621450,0.05076101,0.21300785,0.75647187,0.05505145,0.58952306,1.86480341,0.02040256,0.10326514
-2.21210605,2.54807903,0.05148945,0.20556320,0.72542899,0.05381689,0.56438304,1.77779870,0.01987666,0.09868099
-2.20610305,2.43218679,0.05188575,0.19740991,0.69181585,0.05234390,0.53723559,1.68651157,0.01926216,0.09385924
-2.20010005,2.30975041,0.05193740,0.18863048,0.65604897,0.05064709,0.50843598,1.59185410,0.01856585,0.08884738
-2.19409705,2.18208599,0.05163965,0.17931853,0.61857649,0.04874528,0.47836154,1.49478533,0.01779619,0.08369484
-2.18809405,2.05057748,0.05099562,0.16957609,0.57986556,0.04666103,0.44740070,1.39628629,0.01696294,0.07845189
-2.18209105,1.91664041,0.05001606,0.15951087,0.54038963,0.04441993,0.41594225,1.29733540,0.01607691,0.07316862
-2.17608804,1.78168635,0.04871892,0.14923341,0.50061619,0.04204995,0.38436522,1.19888508,0.01514959,0.06789383
-2.17008504,1.64708918,0.04712870,0.13885431,0.46099528,0.03958061,0.35302972,1.10184030,0.01419282,0.06267419
-2.16408204,1.51415437,0.04527553,0.12848164,0.42194932,0.03704229,0.32226893,1.00703973,0.01321850,0.05755331
-2.15807904,1.38409201,0.04319420,0.11821855,0.38386439,0.03446542,0.29238267,0.91523996,0.01223825,0.05257106
-2.15207604,1.25799450,0.04092297,0.10816125,0.34708339,0.03187978,0.26363239,0.82710319,0.01126316,0.04776298
-2.14607304,1.13681916,0.03850242,0.09839722,0.31190093,0.02931383,0.23623787,0.74318852,0.01030358,0.04315979
-2.14007004,1.02137624,0.03597420,0.08900396,0.27856035,0.02679413,0.21037551,0.66394696,0.00936886,0.03878713
-2.13406703,0.91232227,0.03337989,0.08004810,0.24725249,0.02434490,0.18617810,0.58971999,0.00846727,0.03466545
-2.12806403,0.81015845,0.03075993,0.07158490,0.21811641,0.02198759,0.16373602,0.52074145,0.00760582,0.03080996
-2.12206103,0.71523404,0.02815264,0.06365824,0.19124158,0.01974069,0.14309954,0.45714238,0.00679030,0.02723085
-2.11605803,0.62775388,0.02559349,0.05630099,0.16667157,0.01761957,0.12428219,0.39895844,0.00602517,0.02393354
-2.11005503,0.54778960,0.02311446,0.04953573,0.14440883,0.01563651,0.10726478,0.34613936,0.00531365,0.02091907
-2.10405203,0.47529388,0.02074366,0.04337586,0.12442032,0.01380077,0.09199994,0.29855985,0.00465778,0.01818461
-2.09804902,0.41011675,0.01850508,0.03782686,0.10664374,0.01211882,0.07841699,0.25603157,0.00405849,0.01572401
-2.09204602,0.35202345,0.01641863,0.03288794,0.09099407,0.01059465,0.06642677,0.21831560,0.00351574,0.01352842
-2.08604302,0.30071304,0.01450028,0.02855371,0.07737008,0.00923012,0.05592645,0.18513487,0.00302867,0.01158693
-2.08004002,0.25583704,0.01276234,0.02481602,0.06566087,0.00802538,0.04680401,0.15618633,0.00259571,0.00988725
-2.07403702,0.21701761,0.01121395,0.02166588,0.05575182,0.00697938,0.03894234,0.13115237,0.00221482,0.00841634
-2.06803402,0.18386480,0.00986154,0.01909529,0.04753029,0.00609028,0.03222290,0.10971129,0.00188357,0.00716111
-2.06203102,0.15599242,0.00870950,0.01709909,0.04089052,0.00535599,0.02652882,0.09154676,0.00159934,0.00610900
-2.05602801,0.13303221,0.00776069,0.01567663,0.03573795,0.00477457,0.02174747,0.07635589,0.00135950,0.00524856
-2.05002501,0.11464626,0.00701710,0.01483336,0.03199273,0.00434473,0.01777251,0.06385620,0.00116147,0.00457003
-2.04402201,0.10053732,0.00648037,0.01458213,0.02959252,0.00406612,0.01450541,0.05379115,0.00100292,0.00406581
-2.03801901,0.09045713,0.00615227,0.01494427,0.02849439,0.00393971,0.01185652,0.04593462,0.00088188,0.00373089
-2.03201601,0.08421257,0.00603508,0.01595040,0.02867597,0.00396800,0.00974565,0.04009407,0.00079678,0.00356325
-2.02601301,0.08166976,0.00613183,0.01764081,0.03013579,0.00415516,0.00810241,0.03611275,0.00074658,0.00356418
-2.02001001,0.08275609,0.00644643,0.02006557,0.03289281,0.00450711,0.00686611,0.03387087,0.00073081,0.00373849
-2.01400700,0.08746016,0.00698363,0.02328406,0.03698510,0.00503143,0.00598556,0.03328591,0.00074962,0.00409470
-2.00800400,0.09582977,0.00774885,0.02736417,0.04246784,0.00573728,0.00541851,0.03431212,0.00080377,0.00464513
-2.00200100,0.10796788,0.00874788,0.03238092,0.04941049,0.00663505,0.00513113,0.03693923,0.00089464,0.00540583
-1.99599800,0.12402673,0.00998637,0.03841460,0.05789325,0.00773606,0.00509724,0.04119050,0.00102421,0.00639652
-1.98999500,0.14420000,0.01146927,0.04554835,0.06800283,0.00905206,0.00529757,0.04712004,0.00119499,0.00764027
-1.98399200,0.16871329,0.01320017,0.05386531,0.07982771,0.01059463,0.00571894,0.05480949,0.00140994,0.00916315
-1.97798899,0.19781287,0.01518049,0.06344524,0.09345274,0.01237459,0.00635347,0.06436405,0.00167239,0.01099364
-1.97198599,0.23175294,0.01740871,0.07436072,0.10895349,0.01440123,0.00719778,0.07590774,0.00198586,0.01316198
-1.96598299,0.27078156,0.01987961,0.08667310,0.12639035,0.01668153,0.00825216,0.08957817,0.00235394,0.01569926
-1.95997999,0.31512561,0.02258346,0.10042819,0.14580252,0.01921945,0.00951991,0.10552050,0.00278012,0.01863643
-1.95397699,0.36497504,0.02550543,0.11565188,0.16720226,0.02201509,0.01100655,0.12388092,0.00326755,0.02200308
-1.94797399,0.42046687,0.02862501,0.13234590,0.19056954,0.02506398,0.01271925,0.14479955,0.00381887,0.02582613
-1.94197099,0.48166949,0.03191571,0.15048385,0.21584728,0.02835646,0.01466619,0.16840300,0.00443595,0.03012840
-1.93596798,0.54856770,0.03534493,0.17000770,0.24293765,0.03187712,0.01685606,0.19479660,0.00511970,0.03492708
-1.92996498,0.62104924,0.03887406,0.19082501,0.27169942,0.03560444,0.01929758,0.22405667,0.00586986,0.04023222
-1.92396198,0.69889329,0.04245887,0.21280701,0.30194671,0.03951061,0.02199910,0.25622288,0.00668476,0.04604518
-1.91795898,0.78176173,0.04605019,0.23578774,0.33344941,0.04356153,0.02496831,0.29129119,0.00756122,0.05235724
-1.91195598,0.86919359,0.04959481,0.25956446,0.36593516,0.04771709,0.02821197,0.32920748,0.00849437,0.05914833
-1.90595298,0.96060341,0.05303671,0.28389927,0.39909327,0.05193162,0.03173573,0.36986232,0.00947762,0.06638603
-1.89994997,1.05528370,0.05631838,0.30852229,0.43258022,0.05615468,0.03554401,0.41308716,0.01050264,0.07402484
-1.89394697,1.15241206,0.05938244,0.33313608,0.46602701,0.06033201,0.03963992,0.45865223,0.01155939,0.08200591
-1.88794397,1.25106292,0.06217328,0.35742150,0.49904791,0.06440671,0.04402526,0.50626648,0.01263629,0.09025708
-1.88194097,1.35022382,0.06463879,0.38104473,0.53125051,0.06832061,0.04870050,0.55557966,0.01372039,0.09869355
-1.87593797,1.44881618,0.06673200,0.40366542,0.56224671,0.07201576,0.05366478,0.60618680,0.01479769,0.10721898
-1.86993497,1.54571982,0.06841268,0.42494552,0.59166424,0.07543605,0.05891593,0.65763509,0.01585343,0.11572711
-1.86393197,1.63980081,0.06964870,0.44455872,0.61915835,0.07852878,0.06445040,0.70943294,0.01687255,0.12410390
-1.85792896,1.72994160,0.07041719,0.46220004,0.64442319,0.08124629,0.07026320,0.76106134,0.01784012,0.13223013
-1.85192596,1.81507256,0.07070533,0.47759519,0.66720239,0.08354739,0.07634774,0.81198691,0.01874178,0.13998438
-1.84592296,1.89420369,0.07051088,0.49050956,0.68729852,0.08539875,0.08269567,0.86167638,0.01956427,0.14724630
-1.83991996,1.96645540,0.06984230,0.50075614,0.70458094,0.08677600,0.08929652,0.90961199,0.02029589,0.15390008
-1.83391696,2.03108700,0.06871852,0.50820244,0.71899179,0.08766460,0.09613741,0.95530710,0.02092693,0.15983793
-1.82791396,2.08752183,0.06716828,0.51277581,0.73054985,0.08806046,0.10320266,0.99832146,0.02145006,0.16496353
-1.82191096,2.13536786,0.06522930,0.51446716,0.73935209,0.08797013,0.11047334,1.03827537,0.02186062,0.16919517
-1.81590795,2.17443284,0.06294698,0.51333278,0.74557291,0.08741086,0.11792685,1.07486211,0.02215687,0.17246857
-1.80990495,2.20473323,0.06037304,0.50949427,0.74946099,0.08641014,0.12553657,1.10785805,0.02234009,0.17473919
-1.80390195,2.22649645,0.05756390,0.50313655,0.75133404,0.08500506,0.13327158,1.13712975,0.02241458,0.17598388
-1.79789895,2.24015615,0.05457904,0.49450399,0.75157145,0.08324135,0.14109643,1.16263781,0.02238756,0.17620187
-1.79189595,2.24634063,0.05147932,0.48389487,0.75060525,0.08117224,0.14897121,1.18443711,0.02226894,0.17541502
-1.78589295,2.24585458,0.04832537,0.47165424,0.74890968,0.07885701,0.15685171,1.20267328,0.02207102,0.17366720
-1.77988994,2.23965499,0.04517610,0.45816562,0.74698963,0.07635952,0.16468985,1.21757557,0.02180803,0.17102306
-1.77388694,2.22882187,0.04208739,0.44384162,0.74536847,0.07374660,0.17243436,1.22944634,0.02149570,0.16756590
-1.76788394,2.21452499,0.03911097,0.42911398,0.74457545,0.07108645,0.18003164,1.23864753,0.02115066,0.16339509
-1.76188094,2.19798776,0.03629359,0.41442318,0.74513320,0.06844695,0.18742696,1.24558481,0.02078994,0.15862285
-1.75587794,2.18044965,0.03367636,0.40020811,0.74754552,0.06589422,0.19456567,1.25068997,0.02043032,0.15337068
-1.74987494,2.16312858,0.03129442,0.38689588,0.75228579,0.06349113,0.20139470,1.25440245,0.02008780,0.14776559
-1.74387194,2.14718447,0.02917679,0.37489225,0.75978626,0.06129605,0.20786408,1.25715086,0.01977711,0.14193617
-1.73786893,2.13368546,0.02734642,0.36457278,0.77042832,0.05936172,0.21392840,1.25933520,0.01951119,0.13600885
-1.73186593,2.12357773,0.02582043,0.35627494,0.78453399,0.05773433,0.21954827,1.26131083,0.01930084,0.13010425
