energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.64582291,3.23419758,1.03923011,1.89479503,0.00084606,0.51415447,0.30001773,0.00000000,1.04017996,0.29279064
-5.63981991,3.27610170,1.05864233,1.90057095,0.00086684,0.52800943,0.31190544,0.00000000,1.06571725,0.30370357
-5.63381691,3.32599813,1.07970908,1.90906802,0.00088605,0.54481544,0.32403750,0.00000000,1.09418281,0.31621389
-5.62781391,3.38303071,1.10193600,1.91999074,0.00090310,0.56442506,0.33620410,0.00000000,1.12535547,0.33017458
-5.62181091,3.44629235,1.12482766,1.93302796,0.00091744,0.58665943,0.34819992,0.00000000,1.15899504,0.34542213
-5.61580790,3.51486823,1.14790504,1.94787273,0.00092860,0.61131590,0.35983099,0.00000000,1.19485524,0.36178177
-5.60980490,3.58787963,1.17072311,1.96424290,0.00093618,0.63817608,0.37092143,0.00000000,1.23269683,0.37907300
-5.60380190,3.66452582,1.19288786,1.98190073,0.00093985,0.66701409,0.38131983,0.00000000,1.27230016,0.39711506
-5.59779890,3.74412163,1.21407179,2.00067041,0.00093942,0.69760449,0.39090486,0.00000000,1.31347639,0.41573213
-5.59179590,3.82612824,1.23402718,2.02045200,0.00093477,0.72972951,0.39959003,0.00000000,1.35607652,0.43475804
-5.58579290,3.91017514,1.25259651,2.04123057,0.00092587,0.76318502,0.40732731,0.00000000,1.39999758,0.45404032
-5.57978989,3.99607167,1.26971913,2.06307985,0.00091283,0.79778514,0.41410937,0.00000000,1.44518542,0.47344324
-5.57378689,4.08380698,1.28543399,2.08615968,0.00089583,0.83336493,0.41997029,0.00000000,1.49163357,0.49284989
-5.56778389,4.17353786,1.29987790,2.11070705,0.00087515,0.86978115,0.42498477,0.00000000,1.53937824,0.51216310
-5.56178089,4.26556489,1.31327921,2.13702105,0.00085114,0.90691088,0.42926563,0.00000000,1.58848925,0.53130508
-5.55577789,4.36029747,1.32594715,2.16544227,0.00082425,0.94464820,0.43295979,0.00000000,1.63905738,0.55021596
-5.54977489,4.45820974,1.33825686,2.19632757,0.00079496,0.98289898,0.43624279,0.00000000,1.69117862,0.56885119
-5.54377189,4.55978938,1.35063101,2.23002179,0.00076383,1.02157414,0.43931203,0.00000000,1.74493618,0.58717802
-5.53776888,4.66548216,1.36351837,2.26682768,0.00073144,1.06058186,0.44237902,0.00000000,1.80038110,0.60517123
-5.53176588,4.77563547,1.37737069,2.30697606,0.00069839,1.09981915,0.44566094,0.00000000,1.85751283,0.62280844
-5.52576288,4.89044411,1.39261858,2.35059799,0.00066530,1.13916353,0.44937185,0.00000000,1.91626082,0.64006518
-5.51975988,5.00990186,1.40964789,2.39770075,0.00063279,1.17846529,0.45371399,0.00000000,1.97646847,0.65691020
-5.51375688,5.13376191,1.42877761,2.44814919,0.00060147,1.21754106,0.45886952,0.00000000,2.03788056,0.67330126
-5.50775388,5.26150911,1.45024059,2.50165404,0.00057190,1.25616921,0.46499307,0.00000000,2.10013529,0.68918166
-5.50175088,5.39234609,1.47416808,2.55776803,0.00054465,1.29408760,0.47220555,0.00000000,2.16276168,0.70447793
-5.49574787,5.52519500,1.50057904,2.61589038,0.00052019,1.33099405,0.48058939,0.00000000,2.22518299,0.71909871
-5.48974487,5.65871517,1.52937496,2.67527991,0.00049899,1.36654968,0.49018552,0.00000000,2.28672631,0.73293516
-5.48374187,5.79133668,1.56034051,2.73507620,0.00048142,1.40038532,0.50099223,0.00000000,2.34663832,0.74586273
-5.47773887,5.92130848,1.59315019,2.79432792,0.00046780,1.43211064,0.51296594,0.00000000,2.40410665,0.75774456
-5.47173587,6.04675887,1.62738079,2.85202696,0.00045838,1.46132589,0.52602390,0.00000000,2.45828608,0.76843605
-5.46573287,6.16576562,1.66252905,2.90714659,0.00045334,1.48763563,0.54004851,0.00000000,2.50832849,0.77779074
-5.45972986,6.27643204,1.69803377,2.95868173,0.00045277,1.51066384,0.55489335,0.00000000,2.55341506,0.78566687
-5.45372686,6.37696516,1.73330127,3.00568901,0.00045668,1.53006973,0.57039019,0.00000000,2.59278924,0.79193462
-5.44772386,6.46575178,1.76773289,3.04732453,0.00046500,1.54556328,0.58635707,0.00000000,2.62578883,0.79648336
-5.44172086,6.54142855,1.80075322,3.08287733,0.00047761,1.55691985,0.60260666,0.00000000,2.65187543,0.79922867
-5.43571786,6.60294194,1.83183749,3.11179659,0.00049426,1.56399285,0.61895472,0.00000000,2.67065974,0.80011865
-5.42971486,6.64959525,1.86053683,3.13371137,0.00051468,1.56672383,0.63522811,0.00000000,2.68192130,0.79913914
-5.42371186,6.68107981,1.88649996,3.14844167,0.00053849,1.56514932,0.65127208,0.00000000,2.68562159,0.79631756
-5.41770885,6.69748883,1.90949034,3.15600044,0.00056527,1.55940388,0.66695627,0.00000000,2.68190961,0.79172502
-5.41170585,6.69931318,1.92939776,3.15658665,0.00059453,1.54971917,0.68217943,0.00000000,2.67111966,0.78547662
-5.40570285,6.68741929,1.94624376,3.15056981,0.00062575,1.53641887,0.69687240,0.00000000,2.65376125,0.77772971
-5.39969985,6.66301041,1.96018076,3.13846715,0.00065834,1.51990957,0.71099936,0.00000000,2.63050154,0.76868026
-5.39369685,6.62757322,1.97148463,3.12091476,0.00069170,1.50066804,0.72455723,0.00000000,2.60214117,0.75855734
-5.38769385,6.58281268,1.98054137,3.09863448,0.00072520,1.47922529,0.73757336,0.00000000,2.56958449,0.74761602
-5.38169085,6.53057836,1.98782818,3.07239833,0.00075822,1.45614824,0.75010160,0.00000000,2.53380570,0.73612889
-5.37568784,6.47278596,1.99389009,3.04299261,0.00079012,1.43201964,0.76221689,0.00000000,2.49581232,0.72437656
-5.36968484,6.41133781,1.99931300,3.01118335,0.00082028,1.40741739,0.77400880,0.00000000,2.45660784,0.71263765
-5.36368184,6.34804615,2.00469448,2.97768499,0.00084813,1.38289383,0.78557419,0.00000000,2.41715506,0.70117858
-5.35767884,6.28456253,2.01061353,2.94313367,0.00087311,1.35895632,0.79700942,0.00000000,2.37834182,0.69024377
-5.35167584,6.22231651,2.01760077,2.90806623,0.00089473,1.33604959,0.80840248,0.00000000,2.34095049,0.68004646
-5.34567284,6.16246595,2.02611019,2.87290578,0.00091256,1.31454086,0.81982535,0.00000000,2.30563245,0.67076078
-5.33966983,6.10586081,2.03649380,2.83795404,0.00092622,1.29470820,0.83132713,0.00000000,2.27288852,0.66251522
-5.33366683,6.05302146,2.04898025,2.80339051,0.00093545,1.27673258,0.84292798,0.00000000,2.24305589,0.65538795
-5.32766383,6.00413183,2.06365833,2.76927800,0.00094003,1.26069398,0.85461450,0.00000000,2.21630183,0.64940402
-5.32166083,5.95904719,2.08046607,2.73557391,0.00093984,1.24657141,0.86633653,0.00000000,2.19262428,0.64453462
-5.31565783,5.91731543,2.09918596,2.70214620,0.00093486,1.23424698,0.87800571,0.00000000,2.17185885,0.64069847
-5.30965483,5.87821047,2.11944657,2.66879293,0.00092515,1.22351349,0.88949587,0.00000000,2.15369172,0.63776514
-5.30365183,5.84077579,2.14073059,2.63526422,0.00091084,1.21408538,0.90064522,0.00000000,2.13767764,0.63556025
-5.29764882,5.80387596,2.16238895,2.60128528,0.00089216,1.20561224,0.91126043,0.00000000,2.12326211,0.63387229
-5.29164582,5.76625347,2.18366071,2.56657935,0.00086939,1.19769439,0.92112239,0.00000000,2.10980659,0.63246074
-5.28564282,5.72658869,2.20369792,2.53088939,0.00084289,1.18989980,0.92999341,0.00000000,2.09661571,0.63106521
-5.27963982,5.68356006,2.22159443,2.49399753,0.00081305,1.18178169,0.93762570,0.00000000,2.08296535,0.62941517
-5.27363682,5.63590250,2.23641778,2.45574156,0.00078032,1.17289599,0.94377066,0.00000000,2.06813050,0.62723991
-5.26763382,5.58246149,2.24724268,2.41602772,0.00074517,1.16281815,0.94818869,0.00000000,2.05141194,0.62427835
-5.26163082,5.52224115,2.25318493,2.37483950,0.00070810,1.15115859,0.95065894,0.00000000,2.03216090,0.62028838
-5.25562781,5.45444458,2.25343428,2.33224221,0.00066960,1.13757629,0.95098875,0.00000000,2.00980086,0.61505518
-5.24962481,5.37850523,2.24728496,2.28838334,0.00063016,1.12179023,0.94902214,0.00000000,1.98384609,0.60839855
-5.24362181,5.29410853,2.23416260,2.24348883,0.00059026,1.10358820,0.94464704,0.00000000,1.95391627,0.60017873
-5.23761881,5.20120315,2.21364631,2.19785577,0.00055037,1.08283292,0.93780086,0.00000000,1.91974721,0.59030063
-5.23161581,5.10000203,2.18548521,2.15184175,0.00051090,1.05946532,0.92847415,0.00000000,1.88119724,0.57871645
-5.22561281,4.99097353,2.14960847,2.10585175,0.00047224,1.03350514,0.91671204,0.00000000,1.83824962,0.56542644
-5.21960980,4.87482333,2.10612872,2.06032306,0.00043476,1.00504881,0.90261359,0.00000000,1.79101091,0.55047810
-5.21360680,4.75246834,2.05533859,2.01570906,0.00039875,0.97426501,0.88632884,0.00000000,1.73970573,0.53396369
-5.20760380,4.62500390,1.99770069,1.97246255,0.00036450,0.94138814,0.86805384,0.00000000,1.68466830,0.51601635
-5.20160080,4.49366595,1.93383162,1.93101950,0.00033222,0.90671005,0.84802390,0.00000000,1.62633113,0.49680499
-5.19559780,4.35978999,1.86448065,1.89178388,0.00030210,0.87057050,0.82650543,0.00000000,1.56521160,0.47652827
-5.18959480,4.22476862,1.79050441,1.85511420,0.00027429,0.83334671,0.80378668,0.00000000,1.50189684,0.45540785
-5.18359180,4.09000952,1.71283850,1.82131241,0.00024890,0.79544244,0.78016807,0.00000000,1.43702757,0.43368134
-5.17758879,3.95689565,1.63246757,1.79061556,0.00022601,0.75727709,0.75595231,0.00000000,1.37128155,0.41159507
-5.17158579,3.82674919,1.55039501,1.76319043,0.00020570,0.71927500,0.73143516,0.00000000,1.30535706,0.38939718
-5.16558279,3.70080035,1.46761379,1.73913151,0.00018798,0.68185550,0.70689688,0.00000000,1.23995698,0.36733101
-5.15957979,3.58016228,1.38507931,1.71846206,0.00017290,0.64542380,0.68259508,0.00000000,1.17577390,0.34562930
-5.15357679,3.46581224,1.30368557,1.70113821,0.00016045,0.61036300,0.65875902,0.00000000,1.11347653,0.32450903
-5.14757379,3.35857960,1.22424521,1.68705566,0.00015063,0.57702725,0.63558572,0.00000000,1.05369770,0.30416733
-5.14157079,3.25914008,1.14747404,1.67605869,0.00014345,0.54573624,0.61323771,0.00000000,0.99702400,0.28477824
-5.13556778,3.16801591,1.07398034,1.66795053,0.00013890,0.51677090,0.59184269,0.00000000,0.94398720,0.26649051
-5.12956478,3.08558092,1.00425888,1.66250485,0.00013695,0.49037025,0.57149467,0.00000000,0.89505730,0.24942630
-5.12356178,3.01206941,0.93868947,1.65947728,0.00013760,0.46672930,0.55225648,0.00000000,0.85063715,0.23368079
-5.11755878,2.94758772,0.87753963,1.65861645,0.00014081,0.44599788,0.53416338,0.00000000,0.81105842,0.21932240
-5.11155578,2.89212697,0.82097062,1.65967393,0.00014657,0.42828017,0.51722731,0.00000000,0.77657869,0.20639377
-5.10555278,2.84557604,0.76904643,1.66241228,0.00015483,0.41363481,0.50144152,0.00000000,0.74737956,0.19491310
-5.09954977,2.80773339,0.72174466,1.66661108,0.00016553,0.40207544,0.48678522,0.00000000,0.72356541,0.18487585
-5.09354677,2.77831718,0.67896868,1.67207034,0.00017859,0.39357151,0.47322786,0.00000000,0.70516279,0.17625667
-5.08754377,2.75697284,0.64056037,1.67861148,0.00019393,0.38804934,0.46073283,0.00000000,0.69212022,0.16901141
-5.08154077,2.74327804,0.60631265,1.68607572,0.00021141,0.38539337,0.44926043,0.00000000,0.68430854,0.16307910
-5.07553777,2.73674505,0.57598143,1.69432030,0.00023086,0.38544750,0.43876992,0.00000000,0.68152154,0.15838397
-5.06953477,2.73682090,0.54929641,1.70321282,0.00025209,0.38801680,0.42922066,0.00000000,0.68347736,0.15483725
-5.06353177,2.74288608,0.52597060,1.71262439,0.00027487,0.39286945,0.42057233,0.00000000,0.68982053,0.15233904
-5.05752876,2.75425254,0.50570829,1.72242208,0.00029891,0.39973913,0.41278451,0.00000000,0.70012500,0.15077997
-5.05152576,2.77016220,0.48821153,1.73246149,0.00032390,0.40832805,0.40581549,0.00000000,0.71389843,0.15004286
-5.04552276,2.78978685,0.47318513,1.74258003,0.00034948,0.41831062,0.39962086,0.00000000,0.73058791,0.15000444
-5.03951976,2.81223065,0.46034044,1.75259163,0.00037527,0.42933795,0.39415180,0.00000000,0.74958743,0.15053694
-5.03351676,2.83653593,0.44939808,1.76228343,0.00040085,0.44104328,0.38935352,0.00000000,0.77024710,0.15151000
-5.02751376,2.86169311,0.44008981,1.77141482,0.00042579,0.45304832,0.38516393,0.00000000,0.79188439,0.15279242
-5.02151076,2.88665498,0.43215991,1.77971912,0.00044963,0.46497047,0.38151274,0.00000000,0.81379720,0.15425430
-5.01550775,2.91035542,0.42536622,1.78690797,0.00047194,0.47643090,0.37832118,0.00000000,0.83527862,0.15576911
-5.00950475,2.93173225,0.41948104,1.79267833,0.00049229,0.48706318,0.37550237,0.00000000,0.85563315,0.15721596
-5.00350175,2.94975349,0.41429216,1.79672176,0.00051027,0.49652239,0.37296228,0.00000000,0.87419386,0.15848192
-4.99749875,2.96344602,0.40960386,1.79873551,0.00052552,0.50449427,0.37060151,0.00000000,0.89034000,0.15946432
-4.99149575,2.97192541,0.40523826,1.79843487,0.00053771,0.51070417,0.36831749,0.00000000,0.90351439,0.16007298
-4.98549275,2.97442553,0.40103662,1.79556593,0.00054660,0.51492529,0.36600717,0.00000000,0.91323990,0.16023228
-4.97948974,2.97032620,0.39686086,1.78991826,0.00055198,0.51698605,0.36357003,0.00000000,0.91913431,0.15988295
-4.97348674,2.95917765,0.39259502,1.78133645,0.00055375,0.51677599,0.36091117,0.00000000,0.92092276,0.15898352
-4.96748374,2.94072005,0.38814645,1.76973002,0.00055187,0.51424998,0.35794431,0.00000000,0.91844722,0.15751133
-4.96148074,2.91489716,0.38344690,1.75508098,0.00054641,0.50943052,0.35459456,0.00000000,0.91167251,0.15546301
-4.95547774,2.88186298,0.37845298,1.73744860,0.00053750,0.50240783,0.35080081,0.00000000,0.90068827,0.15285443
-4.94947474,2.84198090,0.37314623,1.71697106,0.00052534,0.49333766,0.34651751,0.00000000,0.88570682,0.14972009
-4.94347174,2.79581516,0.36753250,1.69386379,0.00051025,0.48243694,0.34171592,0.00000000,0.86705686,0.14611180
-4.93746873,2.74411478,0.36164063,1.66841468,0.00049256,0.46997717,0.33638462,0.00000000,0.84517308,0.14209698
-4.93146573,2.68779057,0.35552051,1.64097617,0.00047271,0.45627594,0.33052937,0.00000000,0.82058212,0.13775634
-4.92546273,2.62788625,0.34924045,1.61195491,0.00045115,0.44168679,0.32417226,0.00000000,0.79388539,0.13318117
-4.91945973,2.56554484,0.34288399,1.58179925,0.00042838,0.42658779,0.31735040,0.00000000,0.76573932,0.12847031
-4.91345673,2.50197180,0.33654623,1.55098538,0.00040494,0.41136931,0.31011406,0.00000000,0.73683401,0.12372690
-4.90745373,2.43839670,0.33032990,1.52000268,0.00038135,0.39642145,0.30252441,0.00000000,0.70787096,0.11905507
-4.90145073,2.37603490,0.32434125,1.48933925,0.00035816,0.38212152,0.29465120,0.00000000,0.67954088,0.11455667
-4.89544772,2.31605104,0.31868588,1.45946795,0.00033590,0.36882223,0.28657021,0.00000000,0.65250233,0.11032810
-4.88944472,2.25952578,0.31346494,1.43083396,0.00031508,0.35684091,0.27836082,0.00000000,0.62736218,0.10645751
-4.88344172,2.20742713,0.30877152,1.40384422,0.00029620,0.34645013,0.27010378,0.00000000,0.60465839,0.10302234
-4.87743872,2.16058753,0.30468764,1.37885918,0.00027971,0.33787024,0.26187917,0.00000000,0.58484587,0.10008733
-4.87143572,2.11968741,0.30128181,1.35618727,0.00026604,0.33126385,0.25376477,0.00000000,0.56828580,0.09770306
-4.86543272,2.08524567,0.29860739,1.33608221,0.00025560,0.32673262,0.24583474,0.00000000,0.55523866,0.09590505
-4.85942971,2.05761736,0.29670160,1.31874313,0.00024873,0.32431632,0.23815872,0.00000000,0.54586114,0.09471346
-4.85342671,2.03699826,0.29558540,1.30431748,0.00024578,0.32399422,0.23080128,0.00000000,0.54020691,0.09413338
-4.84742371,2.02343600,0.29526413,1.29290642,0.00024704,0.32568858,0.22382173,0.00000000,0.53823087,0.09415560
-4.84142071,2.01684691,0.29572876,1.28457240,0.00025277,0.32927026,0.21727417,0.00000000,0.53979679,0.09475797
-4.83541771,2.01703767,0.29695787,1.27934848,0.00026324,0.33456590,0.21120773,0.00000000,0.54468766,0.09590711
-4.82941471,2.02373057,0.29892002,1.27724887,0.00027867,0.34136654,0.20566704,0.00000000,0.55261822,0.09756042
-4.82341171,2.03659119,0.30157654,1.27828014,0.00029926,0.34943725,0.20069262,0.00000000,0.56324913,0.09966846
-4.81740870,2.05525692,0.30488443,1.28245259,0.00032523,0.35852718,0.19632134,0.00000000,0.57620199,0.10217724
-4.81140570,2.07936518,0.30879932,1.28979104,0.00035675,0.36837982,0.19258681,0.00000000,0.59107453,0.10503075
-4.80540270,2.10857970,0.31327829,1.30034469,0.00039401,0.37874275,0.18951956,0.00000000,0.60745538,0.10817317
-4.79939970,2.14261374,0.31828233,1.31419522,0.00043717,0.38937676,0.18714717,0.00000000,0.62493770,0.11155103
-4.79339670,2.18124895,0.32377834,1.33146292,0.00048638,0.40006358,0.18549410,0.00000000,0.64313121,0.11511499
-4.78739370,2.22434897,0.32974064,1.35231020,0.00054176,0.41061223,0.18458140,0.00000000,0.66167213,0.11882123
-4.78139070,2.27186701,0.33615164,1.37694228,0.00060344,0.42086351,0.18442622,0.00000000,0.68023079,0.12263241
-4.77538769,2.32384681,0.34300196,1.40560472,0.00067146,0.43069258,0.18504116,0.00000000,0.69851659,0.12651817
-4.76938469,2.38041708,0.35028965,1.43857783,0.00074586,0.44000950,0.18643346,0.00000000,0.71628049,0.13045509
-4.76338169,2.44177920,0.35801883,1.47616782,0.00082659,0.44875785,0.18860415,0.00000000,0.73331495,0.13442617
-4.75737869,2.50818901,0.36619758,1.51869501,0.00091356,0.45691151,0.19154716,0.00000000,0.74945163,0.13841991
-4.75137569,2.57993329,0.37483533,1.56647936,0.00100657,0.46446993,0.19524836,0.00000000,0.76455728,0.14242898
-4.74537269,2.65730217,0.38393993,1.61982386,0.00110533,0.47145208,0.19968481,0.00000000,0.77852810,0.14644862
-4.73936968,2.74055866,0.39351437,1.67899631,0.00120945,0.47788969,0.20482402,0.00000000,0.79128334,0.15047480
-4.73336668,2.82990708,0.40355363,1.74421039,0.00131840,0.48382003,0.21062345,0.00000000,0.80275834,0.15450247
-4.72736368,2.92546187,0.41404161,1.81560667,0.00143154,0.48927881,0.21703024,0.00000000,0.81289795,0.15852365
-4.72136068,3.02721853,0.42494850,1.89323460,0.00154811,0.49429355,0.22398118,0.00000000,0.82165046,0.16252592
-4.71535768,3.13502835,0.43622872,1.97703628,0.00166721,0.49887802,0.23140300,0.00000000,0.82896271,0.16649104
-4.70935468,3.24857850,0.44781954,2.06683297,0.00178783,0.50302779,0.23921305,0.00000000,0.83477664,0.17039406
-4.70335168,3.36737850,0.45964065,2.16231499,0.00190888,0.50671751,0.24732020,0.00000000,0.83902743,0.17420285
-4.69734867,3.49075425,0.47159458,2.26303578,0.00202917,0.50989976,0.25562620,0.00000000,0.84164344,0.17787817
-4.69134567,3.61785009,0.48356813,2.36841062,0.00214748,0.51250582,0.26402730,0.00000000,0.84254780,0.18137425
-4.68534267,3.74763902,0.49543476,2.47772020,0.00226258,0.51444804,0.27241615,0.00000000,0.84166155,0.18463988
-4.67933967,3.87894103,0.50705782,2.59011917,0.00237328,0.51562385,0.28068400,0.00000000,0.83890802,0.18762004
-4.67333667,4.01044858,0.51829459,2.70464958,0.00247844,0.51592107,0.28872300,0.00000000,0.83421816,0.19025782
-4.66733367,4.14075853,0.52900086,2.82025872,0.00257706,0.51522423,0.29642869,0.00000000,0.82753631,0.19249676
-4.66133067,4.26840904,0.53903599,2.93582089,0.00266831,0.51342141,0.30370247,0.00000000,0.81882610,0.19428325
-4.65532766,4.39191984,0.54826813,3.05016228,0.00275157,0.51041136,0.31045401,0.00000000,0.80807596,0.19556908
-4.64932466,4.50983429,0.55657937,3.16208808,0.00282645,0.50611036,0.31660360,0.00000000,0.79530382,0.19631387
-4.64332166,4.62076132,0.56387074,3.27041090,0.00289288,0.50045843,0.32208411,0.00000000,0.78056084,0.19648729
