energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.33366683,9.27769139,0.73115891,0.00649043,0.10030181,6.73656662,6.34324865,3.48680662
-5.32766383,9.05751070,0.71760568,0.00650829,0.09906052,6.55662240,6.24023656,3.39635526
-5.32166083,8.82591867,0.70195967,0.00651565,0.09805819,6.36857062,6.12564118,3.30207354
-5.31565783,8.58652552,0.68438217,0.00651301,0.09733160,6.17542280,6.00092674,3.20550641
-5.30965483,8.34270537,0.66505471,0.00650082,0.09690826,5.97996838,5.86747935,3.10808759
-5.30365183,8.09753673,0.64417791,0.00647953,0.09680549,5.78472227,5.72659132,3.01111259
-5.29764882,7.85376466,0.62197059,0.00644953,0.09703006,5.59189028,5.57945504,2.91572099
-5.29164582,7.61378446,0.59866869,0.00641119,0.09757823,5.40335253,5.42716597,2.82288800
-5.28564282,7.37964572,0.57452421,0.00636486,0.09843639,5.22066413,5.27073319,2.73342498
-5.27963982,7.15307419,0.54980393,0.00631088,0.09958208,5.04507113,5.11109604,2.64798787
-5.27363682,6.93550845,0.52478789,0.00624959,0.10098543,4.87753967,4.94914474,2.56709243
-5.26763382,6.72814712,0.49976755,0.00618136,0.10261088,4.71879479,4.78574304,2.49113459
-5.26163082,6.53200263,0.47504358,0.00610664,0.10441913,4.56936593,4.62175067,2.42041420
-5.25562781,6.34795676,0.45092324,0.00602593,0.10636919,4.42963527,4.45804362,2.35516019
-5.24962481,6.17681375,0.42771736,0.00593984,0.10842037,4.29988549,4.29553057,2.29555544
-5.24362181,6.01934687,0.40573689,0.00584906,0.11053420,4.18034377,4.13516400,2.24175948
-5.23761881,5.87633502,0.38528902,0.00575440,0.11267610,4.07121905,3.97794491,2.19392757
-5.23161581,5.74858656,0.36667301,0.00565680,0.11481673,3.97273044,3.82492062,2.15222491
-5.22561281,5.63694857,0.35017553,0.00555726,0.11693290,3.88512504,3.67717546,2.11683501
-5.21960980,5.54230056,0.33606584,0.00545687,0.11900814,3.80868444,3.53581467,2.08796183
-5.21360680,5.46553276,0.32459060,0.00535678,0.12103268,3.74371966,3.40194220,2.06582545
-5.20760380,5.40751000,0.31596851,0.00525815,0.12300300,3.69055529,3.27663346,2.05065167
-5.20160080,5.36902308,0.31038491,0.00516209,0.12492095,3.64950402,3.16090443,2.04265615
-5.19559780,5.35073053,0.30798623,0.00506969,0.12679245,3.62083350,3.05567860,2.04202401
-5.18959480,5.35309419,0.30887469,0.00498189,0.12862589,3.60472796,2.96175353,2.04888639
-5.18359180,5.37631247,0.31310312,0.00489951,0.13043032,3.60124721,2.87976877,2.06329529
-5.17758879,5.42025563,0.32067034,0.00482317,0.13221354,3.61028605,2.81017680,2.08519833
-5.17158579,5.48440747,0.33151715,0.00475328,0.13398021,3.63153686,2.75321864,2.11441524
-5.16558279,5.56781751,0.34552319,0.00468999,0.13573011,3.66445831,2.70890555,2.15061761
-5.15957979,5.66906759,0.36250495,0.00463322,0.13745672,3.70825262,2.67700791,2.19331345
-5.15357679,5.78625603,0.38221524,0.00458263,0.13914606,3.76185344,2.65705225,2.24183788
-5.14757379,5.91700182,0.40434416,0.00453764,0.14077612,3.82392592,2.64832688,2.29535093
-5.14157079,6.05847033,0.42852203,0.00449745,0.14231672,3.89287975,2.64989615,2.35284320
-5.13556778,6.20742082,0.45432420,0.00446107,0.14372996,3.96689547,2.66062338,2.41314951
-5.12956478,6.36027518,0.48127797,0.00442738,0.14497115,4.04396340,2.67920145,2.47497055
-5.12356178,6.51320576,0.50887150,0.00439518,0.14599034,4.12193393,2.70419039,2.53690183
-5.11755878,6.66223937,0.53656470,0.00436325,0.14673414,4.19857728,2.73406038,2.59746903
-5.11155578,6.80337350,0.56380171,0.00433038,0.14714803,4.27165018,2.76723871,2.65516832
-5.10555278,6.93269980,0.59002486,0.00429549,0.14717874,4.33896656,2.80215880,2.70851007
-5.09954977,7.04652959,0.61468940,0.00425762,0.14677677,4.39846895,2.83730927,2.75606395
-5.09354677,7.14151555,0.63727870,0.00421605,0.14589889,4.44829741,2.87128111,2.79650357
-5.08754377,7.21476412,0.65731919,0.00417029,0.14451037,4.48685238,2.90281093,2.82864846
-5.08154077,7.26393316,0.67439444,0.00412012,0.14258690,4.51284870,2.93081845,2.85150161
-5.07553777,7.28731011,0.68815780,0.00406562,0.14011610,4.52535799,2.95443652,2.86428066
-5.06953477,7.28386690,0.69834295,0.00400715,0.13709852,4.52383733,2.97303247,2.86644147
-5.06353177,7.25328886,0.70477179,0.00394535,0.13354801,4.50814285,2.98621982,2.85769285
-5.05752876,7.19597611,0.70735947,0.00388108,0.12949157,4.47852748,2.99385969,2.83800193
-5.05152576,7.11301740,0.70611595,0.00381543,0.12496860,4.43562309,2.99605201,2.80758981
-5.04552276,7.00613760,0.70114428,0.00374961,0.12002962,4.38040777,2.99311694,2.76691809
-5.03951976,6.87762134,0.69263542,0.00368491,0.11473452,4.31415992,2.98556718,2.71666671
-5.03351676,6.73021649,0.68085991,0.00362264,0.10915047,4.23840129,2.97407259,2.65770446
-5.02751376,6.56702211,0.66615674,0.00356404,0.10334960,4.15483175,2.95941870,2.59105353
-5.02151076,6.39136589,0.64891987,0.00351023,0.09740652,4.06525867,2.94246096,2.51784989
-5.01550775,6.20667700,0.62958305,0.00346214,0.09139588,3.97152429,2.92407678,2.43930133
-5.00950475,6.01635969,0.60860371,0.00342046,0.08538999,3.87543418,2.90511761,2.35664499
-5.00350175,5.82367329,0.58644640,0.00338561,0.07945675,3.77868983,2.88636301,2.27110641
-4.99749875,5.63162348,0.56356686,0.00335766,0.07365781,3.68282818,2.86847897,2.18386146
-4.99149575,5.44286900,0.54039699,0.00333640,0.06804712,3.58917044,2.85198200,2.09600297
-4.98549275,5.25964719,0.51733173,0.00332127,0.06266992,3.49878193,2.83721073,2.00851284
-4.97948974,5.08372053,0.49471803,0.00331142,0.05756213,3.41244432,2.82430606,1.92224072
-4.97348674,4.91634550,0.47284644,0.00330571,0.05275019,3.33064075,2.81320072,1.83788949
-4.96748374,4.75826385,0.45194553,0.00330278,0.04825121,3.25355412,2.80361852,1.75600776
-4.96148074,4.60971529,0.43217920,0.00330108,0.04407359,3.18107777,2.79508324,1.67698917
-4.95547774,4.47047006,0.41364681,0.00329893,0.04021778,3.11283779,2.78693669,1.60107781
-4.94947474,4.33987856,0.39638595,0.00329460,0.03667739,3.04822528,2.77836499,1.52837921
-4.94347174,4.21693512,0.38037757,0.00328639,0.03344031,2.98643688,2.76843198,1.45887570
-4.93746873,4.10035214,0.36555307,0.00327262,0.03048998,2.92652157,2.75611808,1.39244529
-4.93146573,3.98864110,0.35180283,0.00325179,0.02780666,2.86743130,2.74036302,1.32888281
-4.92546273,3.88019630,0.33898580,0.00322255,0.02536860,2.80807347,2.72011046,1.26792222
-4.91945973,3.77337797,0.32693950,0.00318379,0.02315315,2.74736285,2.69435268,1.20925897
-4.91345673,3.66659115,0.31549017,0.00313468,0.02113768,2.68427091,2.66217340,1.15257153
-4.90745373,3.55835736,0.30446232,0.00307464,0.01930040,2.61787071,2.62278692,1.09754116
-4.90145073,3.44737667,0.29368759,0.00300343,0.01762093,2.54737563,2.57557199,1.04386929
-4.89544772,3.33257818,0.28301243,0.00292109,0.01608077,2.47217082,2.52009908,0.99129191
-4.88944472,3.21315763,0.27230439,0.00282796,0.01466355,2.39183628,2.45615004,0.93959084
-4.88344172,3.08860144,0.26145694,0.00272467,0.01335513,2.30616116,2.38372935,0.88860144
-4.87743872,2.95869724,0.25039263,0.00261208,0.01214362,2.21514903,2.30306682,0.83821704
-4.87143572,2.82353126,0.23906479,0.00249128,0.01101922,2.11901447,2.21461168,0.78839002
-4.86543272,2.68347369,0.22745763,0.00236352,0.00997403,2.01817143,2.11901863,0.73913004
-4.85942971,2.53915360,0.21558510,0.00223020,0.00900183,1.91321445,2.01712665,0.69049958
-4.85342671,2.39142503,0.20348853,0.00209281,0.00809776,1.80489371,1.90993157,0.64260743
-4.84742371,2.24132649,0.19123343,0.00195287,0.00725807,1.69408548,1.79855394,0.59560057
-4.84142071,2.09003603,0.17890557,0.00181192,0.00647979,1.58175931,1.68420358,0.54965495
-4.83541771,1.93882405,0.16660667,0.00167143,0.00576055,1.46894360,1.56814240,0.50496570
-4.82941471,1.78900609,0.15444985,0.00153282,0.00509830,1.35669100,1.45164723,0.46173736
-4.82341171,1.64189746,0.14255525,0.00139739,0.00449113,1.24604519,1.33597396,0.42017439
-4.81740870,1.49877150,0.13104571,0.00126632,0.00393716,1.13801013,1.22232454,0.38047258
-4.81140570,1.36082283,0.12004295,0.00114063,0.00343444,1.03352294,1.11181784,0.34281142
-4.80540270,1.22913656,0.10966419,0.00102116,0.00298085,0.93343124,1.00546537,0.30734790
-4.79939970,1.10466419,0.10001926,0.00090860,0.00257407,0.83847535,0.90415228,0.27421168
-4.79339670,0.98820643,0.09120840,0.00080344,0.00221163,0.74927570,0.80862412,0.24350175
-4.78739370,0.88040276,0.08332047,0.00070603,0.00189087,0.66632537,0.71947918,0.21528458
-4.78139070,0.78172738,0.07643176,0.00061654,0.00160898,0.58998754,0.63716624,0.18959370
-4.77538769,0.69249092,0.07060515,0.00053499,0.00136308,0.52049736,0.56198719,0.16643035
-4.76938469,0.61284689,0.06588969,0.00046127,0.00115024,0.45796753,0.49410381,0.14576532
-4.76338169,0.54280198,0.06232032,0.00039517,0.00096750,0.40239707,0.43354799,0.12754150
-4.75737869,0.48222913,0.05991781,0.00033636,0.00081198,0.35368222,0.38023445,0.11167702
-4.75137569,0.43088238,0.05868876,0.00028445,0.00068087,0.31162890,0.33397516,0.09806880
-4.74537269,0.38841249,0.05862557,0.00023899,0.00057149,0.27596588,0.29449451,0.08659616
-4.73936968,0.35438255,0.05970640,0.00019948,0.00048130,0.24635802,0.26144469,0.07712449
-4.73336668,0.32828297,0.06189514,0.00016541,0.00040793,0.22241906,0.23442048,0.06950868
-4.72736368,0.30954534,0.06514125,0.00013625,0.00034919,0.20372349,0.21297309,0.06359633
-4.72136068,0.29755497,0.06937972,0.00011149,0.00030308,0.18981729,0.19662268,0.05923056
-4.71535768,0.29166188,0.07453111,0.00009061,0.00026776,0.18022737,0.18486939,0.05625252
-4.70935468,0.29119057,0.08050169,0.00007316,0.00024159,0.17446963,0.17720283,0.05450356
-4.70335168,0.29544853,0.08718396,0.00005867,0.00022309,0.17205582,0.17311017,0.05382699
-4.69734867,0.30373397,0.09445749,0.00004673,0.00021094,0.17249933,0.17208287,0.05406977
-4.69134567,0.31534304,0.10219017,0.00003697,0.00020397,0.17532005,0.17362238,0.05508389
-4.68534267,0.32957694,0.11024005,0.00002905,0.00020114,0.18004860,0.17724502,0.05672775
-4.67933967,0.34574923,0.11845769,0.00002268,0.00020151,0.18623021,0.18248631,0.05886751
-4.67333667,0.36319355,0.12668915,0.00001758,0.00020427,0.19342830,0.18890491,0.06137847
-4.66733367,0.38127202,0.13477945,0.00001354,0.00020871,0.20122807,0.19608652,0.06414664
-4.66133067,0.39938423,0.14257653,0.00001036,0.00021420,0.20924003,0.20364765,0.06707033
-4.65532766,0.41697685,0.14993563,0.00000787,0.00022018,0.21710377,0.21123950,0.07006189
-4.64932466,0.43355356,0.15672386,0.00000595,0.00022619,0.22449159,0.21855183,0.07304966
-4.64332166,0.44868511,0.16282484,0.00000448,0.00023182,0.23111223,0.22531682,0.07597979
-4.63731866,0.46201903,0.16814323,0.00000336,0.00023674,0.23671431,0.23131275,0.07881813
-4.63131566,0.47328857,0.17260893,0.00000253,0.00024068,0.24108953,0.23636732,0.08155201
-4.62531266,0.48232046,0.17618077,0.00000192,0.00024346,0.24407532,0.24036053,0.08419172
-4.61930965,0.48904093,0.17884945,0.00000150,0.00024494,0.24555676,0.24322673,0.08677171
-4.61330665,0.49347960,0.18063960,0.00000122,0.00024504,0.24546778,0.24495590,0.08935124
-4.60730365,0.49577101,0.18161090,0.00000107,0.00024378,0.24379131,0.24559378,0.09201456
-4.60130065,0.49615328,0.18185799,0.00000103,0.00024120,0.24055847,0.24524095,0.09487035
-4.59529765,0.49496407,0.18150924,0.00000111,0.00023744,0.23584681,0.24405055,0.09805038
-4.58929465,0.49263356,0.18072442,0.00000130,0.00023268,0.22977750,0.24222493,0.10170743
-4.58329165,0.48967475,0.17969120,0.00000163,0.00022718,0.22251171,0.24001105,0.10601228
-4.57728864,0.48667116,0.17862062,0.00000212,0.00022124,0.21424632,0.23769483,0.11114997
-4.57128564,0.48426250,0.17774177,0.00000281,0.00021524,0.20520908,0.23559461,0.11731509
-4.56528264,0.48312845,0.17729577,0.00000376,0.00020960,0.19565342,0.23405394,0.12470653
-4.55927964,0.48397148,0.17752918,0.00000503,0.00020482,0.18585328,0.23343385,0.13352150
-4.55327664,0.48749885,0.17868733,0.00000671,0.00020143,0.17609792,0.23410487,0.14394919
-4.54727364,0.49440477,0.18100760,0.00000892,0.00020004,0.16668702,0.23643912,0.15616412
-4.54127064,0.50535312,0.18471294,0.00001179,0.00020132,0.15792623,0.24080255,0.17031952
-4.53526763,0.52096132,0.19000601,0.00001549,0.00020597,0.15012308,0.24754763,0.18654098
-4.52926463,0.54178591,0.19706396,0.00002022,0.00021477,0.14358345,0.25700662,0.20492056
-4.52326163,0.56831039,0.20603423,0.00002624,0.00022855,0.13860839,0.26948560,0.22551175
-4.51725863,0.60093533,0.21703143,0.00003383,0.00024818,0.13549131,0.28525922,0.24832549
-4.51125563,0.63997140,0.23013544,0.00004332,0.00027459,0.13451537,0.30456626,0.27332748
-4.50525263,0.68563512,0.24539075,0.00005510,0.00030874,0.13595079,0.32760606,0.30043706
-4.49924962,0.73804734,0.26280711,0.00006962,0.00035160,0.14005206,0.35453553,0.32952764
-4.49324662,0.79723442,0.28236134,0.00008736,0.00040416,0.14705476,0.38546686,0.36042898
-4.48724362,0.86313156,0.30400021,0.00010888,0.00046743,0.15717175,0.42046560,0.39293108
-4.48124062,0.93558817,0.32764422,0.00013477,0.00054234,0.17058885,0.45954915,0.42678969
-4.47523762,1.01437436,0.35319190,0.00016568,0.00062978,0.18745969,0.50268528,0.46173324
-4.46923462,1.09918837,0.38052452,0.00020226,0.00073057,0.20789998,0.54979070,0.49747076
-4.46323162,1.18966407,0.40951079,0.00024522,0.00084538,0.23198107,0.60072952,0.53370067
-4.45722861,1.28537798,0.44001115,0.00029522,0.00097475,0.25972333,0.65531156,0.57011967
-4.45122561,1.38585545,0.47188156,0.00035296,0.00111901,0.29108929,0.71329038,0.60643162
-4.44522261,1.49057531,0.50497625,0.00041905,0.00127828,0.32597717,0.77436137,0.64235565
-4.43921961,1.59897303,0.53914941,0.00049403,0.00145243,0.36421514,0.83815973,0.67763322
-4.43321661,1.71044209,0.57425564,0.00057837,0.00164108,0.40555678,0.90425879,0.71203375
-4.42721361,1.82433389,0.61014905,0.00067237,0.00184353,0.44967826,0.97216893,0.74535848
-4.42121061,1.93995640,0.64668126,0.00077620,0.00205883,0.49617763,1.04133732,0.77744240
-4.41520760,2.05657230,0.68369832,0.00088979,0.00228576,0.54457674,1.11114910,0.80815430
-4.40920460,2.17339721,0.72103697,0.00101290,0.00252284,0.59432603,1.18093015,0.83739500
-4.40320160,2.28959893,0.75852057,0.00114500,0.00276837,0.64481232,1.24995203,0.86509399
-4.39719860,2.40429870,0.79595524,0.00128533,0.00302051,0.69536979,1.31743924,0.89120489
-4.39119560,2.51657520,0.83312665,0.00143285,0.00327732,0.74529388,1.38257915,0.91570024
-4.38519260,2.62547221,0.86979787,0.00158626,0.00353685,0.79385789,1.44453452,0.93856596
-4.37918959,2.73001036,0.90570890,0.00174399,0.00379722,0.84033170,1.50245875,0.95979627
-4.37318659,2.82920343,0.94057810,0.00190426,0.00405671,0.88400210,1.55551338,0.97938929
-4.36718359,2.92207886,0.97410574,0.00206507,0.00431384,0.92419380,1.60288759,0.99734398
-4.36118059,3.00770220,1.00597974,0.00222429,0.00456749,0.96029033,1.64381907,1.01365841
-4.35517759,3.08520454,1.03588354,0.00237967,0.00481693,0.99175390,1.67761535,1.02832985
-4.34917459,3.15381166,1.06350570,0.00252893,0.00506193,1.01814314,1.70367499,1.04135628
-4.34317159,3.21287335,1.08855080,0.00266983,0.00530274,1.03912806,1.72150739,1.05273940
-4.33716858,3.26189112,1.11075100,0.00280022,0.00554018,1.05450119,1.73075051,1.06248862
-4.33116558,3.30054228,1.12987756,0.00291810,0.00577555,1.06418446,1.73118536,1.07062558
-4.32516258,3.32869873,1.14575147,0.00302173,0.00601062,1.06823127,1.72274654,1.07718863
-4.31915958,3.34643861,1.15825242,0.00310964,0.00624758,1.06682355,1.70552813,1.08223665
-4.31315658,3.35404947,1.16732549,0.00318070,0.00648887,1.06026393,1.67978449,1.08585165
-4.30715358,3.35202212,1.17298474,0.00323414,0.00673708,1.04896324,1.64592560,1.08813966
