energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-2.98649325,0.77139820,0.46099831,0.12090249,0.00012292,0.03550850,0.27843796,0.29895656,0.25162048,0.00000000
-2.98049025,0.73046889,0.43492165,0.11475385,0.00010961,0.03389361,0.26321071,0.28142585,0.23875276,0.00000000
-2.97448724,0.69201663,0.40864005,0.10839743,0.00010189,0.03261980,0.24958070,0.26623223,0.22582559,0.00000000
-2.96848424,0.65657853,0.38248354,0.10192049,0.00009913,0.03172378,0.23776153,0.25355597,0.21301435,0.00000000
-2.96248124,0.62469005,0.35678902,0.09541408,0.00010093,0.03123928,0.22795591,0.24356726,0.20050009,0.00000000
-2.95647824,0.59686739,0.33189061,0.08896991,0.00010701,0.03119612,0.22034950,0.23642097,0.18846304,0.00000000
-2.95047524,0.57358966,0.30811074,0.08267731,0.00011729,0.03161923,0.21510477,0.23225083,0.17707624,0.00000000
-2.94447224,0.55528138,0.28575210,0.07662043,0.00013178,0.03252764,0.21235475,0.23116330,0.16649968,0.00000000
-2.93846923,0.54229593,0.26509075,0.07087585,0.00015068,0.03393348,0.21219727,0.23323136,0.15687493,0.00000000
-2.93246623,0.53490067,0.24637072,0.06551054,0.00017430,0.03584106,0.21468949,0.23848844,0.14832063,0.00000000
-2.92646323,0.53326405,0.22979994,0.06058029,0.00020310,0.03824599,0.21984331,0.24692287,0.14092882,0.00000000
-2.92046023,0.53744547,0.21554785,0.05612864,0.00023771,0.04113449,0.22762158,0.25847305,0.13476236,0.00000000
-2.91445723,0.54738812,0.20374432,0.05218630,0.00027896,0.04448280,0.23793557,0.27302382,0.12985323,0.00000000
-2.90845423,0.56291526,0.19448005,0.04877101,0.00032785,0.04825692,0.25064374,0.29040409,0.12620208,0.00000000
-2.90245123,0.58373019,0.18780802,0.04588786,0.00038566,0.05241253,0.26555203,0.31038619,0.12377865,0.00000000
-2.89644822,0.60942007,0.18374604,0.04353003,0.00045389,0.05689530,0.28241593,0.33268712,0.12252332,0.00000000
-2.89044522,0.63946367,0.18227990,0.04167981,0.00053439,0.06164152,0.30094430,0.35697174,0.12234945,0.00000000
-2.88444222,0.67324303,0.18336704,0.04031000,0.00062930,0.06657913,0.32080499,0.38285823,0.12314667,0.00000000
-2.87843922,0.71005872,0.18694047,0.03938539,0.00074115,0.07162912,0.34163241,0.40992555,0.12478477,0.00000000
-2.87243622,0.74914852,0.19291258,0.03886457,0.00087284,0.07670734,0.36303670,0.43772304,0.12711824,0.00000000
-2.86643322,0.78970884,0.20117878,0.03870168,0.00102769,0.08172660,0.38461441,0.46578178,0.12999122,0.00000000
-2.86043022,0.83091838,0.21162069,0.03884828,0.00120941,0.08659906,0.40596050,0.49362748,0.13324266,0.00000000
-2.85442721,0.87196318,0.22410874,0.03925513,0.00142209,0.09123891,0.42668103,0.52079442,0.13671170,0.00000000
-2.84842421,0.91206210,0.23850409,0.03987398,0.00167017,0.09556507,0.44640633,0.54683991,0.14024284,0.00000000
-2.84242121,0.95049187,0.25465995,0.04065912,0.00195840,0.09950393,0.46480394,0.57135871,0.14369099,0.00000000
-2.83641821,0.98661053,0.27242201,0.04156877,0.00229171,0.10299201,0.48159087,0.59399674,0.14692598,0.00000000
-2.83041521,1.01987829,0.29162835,0.04256636,0.00267511,0.10597832,0.49654448,0.61446338,0.14983662,0.00000000
-2.82441221,1.04987484,0.31210875,0.04362137,0.00311355,0.10842642,0.50951155,0.63254182,0.15233389,0.00000000
-2.81840920,1.07631215,0.33368356,0.04471004,0.00361172,0.11031594,0.52041491,0.64809673,0.15435335,0.00000000
-2.81240620,1.09904213,0.35616242,0.04581569,0.00417387,0.11164359,0.52925721,0.66107887,0.15585662,0.00000000
-2.80640320,1.11805864,0.37934283,0.04692877,0.00480357,0.11242348,0.53612156,0.67152633,0.15683178,0.00000000
-2.80040020,1.13349347,0.40300902,0.04804656,0.00550345,0.11268677,0.54116879,0.67956202,0.15729273,0.00000000
-2.79439720,1.14560654,0.42693113,0.04917261,0.00627498,0.11248063,0.54463128,0.68538755,0.15727758,0.00000000
-2.78839420,1.15477036,0.45086498,0.05031584,0.00711820,0.11186646,0.54680353,0.68927363,0.15684601,0.00000000
-2.78239120,1.16144955,0.47455270,0.05148946,0.00803149,0.11091756,0.54802971,0.69154723,0.15607579,0.00000000
-2.77638819,1.16617617,0.49772414,0.05270961,0.00901140,0.10971619,0.54868873,0.69257618,0.15505859,0.00000000
-2.77038519,1.16952195,0.52009931,0.05399390,0.01005242,0.10835027,0.54917727,0.69275168,0.15389516,0.00000000
-2.76438219,1.17206866,0.54139177,0.05535987,0.01114697,0.10690977,0.54989160,0.69246970,0.15269031,0.00000000
-2.75837919,1.17437802,0.56131303,0.05682335,0.01228528,0.10548294,0.55120901,0.69211195,0.15154756,0.00000000
-2.75237619,1.17696256,0.57957770,0.05839697,0.01345548,0.10415270,0.55346954,0.69202741,0.15056411,0.00000000
-2.74637319,1.18025872,0.59590942,0.06008870,0.01464371,0.10299308,0.55695902,0.69251532,0.14982594,0.00000000
-2.74037019,1.18460369,0.61004716,0.06190066,0.01583435,0.10206619,0.56189419,0.69381035,0.14940359,0.00000000
-2.73436718,1.19021691,0.62175176,0.06382813,0.01701029,0.10141962,0.56841057,0.69607079,0.14934862,0.00000000
-2.72836418,1.19718723,0.63081238,0.06585888,0.01815332,0.10108449,0.57655385,0.69937025,0.14969096,0.00000000
-2.72236118,1.20546649,0.63705264,0.06797287,0.01924461,0.10107424,0.58627510,0.70369339,0.15043732,0.00000000
-2.71635818,1.21486962,0.64033603,0.07014231,0.02026517,0.10138423,0.59743029,0.70893583,0.15157064,0.00000000
-2.71035518,1.22508153,0.64057049,0.07233210,0.02119642,0.10199215,0.60978407,0.71490828,0.15305071,0.00000000
-2.70435218,1.23567036,0.63771183,0.07450069,0.02202075,0.10285917,0.62301781,0.72134475,0.15481584,0.00000000
-2.69834917,1.24610650,0.63176592,0.07660123,0.02272206,0.10393191,0.63674151,0.72791444,0.15678559,0.00000000
-2.69234617,1.25578659,0.62278938,0.07858307,0.02328629,0.10514502,0.65050927,0.73423672,0.15886434,0.00000000
-2.68634317,1.26406124,0.61088902,0.08039352,0.02370187,0.10642432,0.66383735,0.73989860,0.16094563,0.00000000
-2.68034017,1.27026536,0.59621965,0.08197972,0.02396012,0.10769027,0.67622441,0.74447377,0.16291701,0.00000000
-2.67433717,1.27374941,0.57898075,0.08329068,0.02405557,0.10886178,0.68717266,0.74754239,0.16466517,0.00000000
-2.66833417,1.27391050,0.55941183,0.08427927,0.02398608,0.10985992,0.69620915,0.74871064,0.16608120,0.00000000
-2.66233117,1.27022148,0.53778678,0.08490409,0.02375297,0.11061168,0.70290633,0.74762926,0.16706561,0.00000000
-2.65632816,1.26225700,0.51440749,0.08513124,0.02336097,0.11105331,0.70690059,0.74401002,0.16753296,0.00000000
-2.65032516,1.24971523,0.48959685,0.08493575,0.02281798,0.11113330,0.70790841,0.73763965,0.16741588,0.00000000
-2.64432216,1.23243424,0.46369140,0.08430269,0.02213490,0.11081473,0.70573893,0.72839034,0.16666832,0.00000000
-2.63831916,1.21040242,0.43703400,0.08322794,0.02132518,0.11007705,0.70030281,0.71622668,0.16526784,0.00000000
-2.63231616,1.18376256,0.40996652,0.08171851,0.02040439,0.10891701,0.69161665,0.70120846,0.16321686,0.00000000
-2.62631316,1.15280930,0.38282297,0.07979241,0.01938974,0.10734890,0.67980312,0.68348956,0.16054284,0.00000000
-2.62031016,1.11798038,0.35592316,0.07747815,0.01829952,0.10540399,0.66508661,0.66331282,0.15729745,0.00000000
-2.61430715,1.07984212,0.32956696,0.07481383,0.01715255,0.10312924,0.64778486,0.64100143,0.15355465,0.00000000
-2.60830415,1.03906970,0.30402941,0.07184582,0.01596768,0.10058539,0.62829683,0.61694708,0.14940791,0.00000000
-2.60230115,0.99642357,0.27955667,0.06862730,0.01476322,0.09784445,0.60708763,0.59159562,0.14496662,0.00000000
-2.59629815,0.95272268,0.25636282,0.06521646,0.01355656,0.09498680,0.58467100,0.56543089,0.14035201,0.00000000
-2.59029515,0.90881612,0.23462766,0.06167463,0.01236373,0.09209796,0.56159042,0.53895743,0.13569252,0.00000000
-2.58429215,0.86555419,0.21449527,0.05806437,0.01119913,0.08926524,0.53839942,0.51268289,0.13111911,0.00000000
-2.57828914,0.82376025,0.19607357,0.05444763,0.01007526,0.08657437,0.51564225,0.48710087,0.12676050,0.00000000
-2.57228614,0.78420434,0.17943452,0.05088393,0.00900261,0.08410634,0.49383544,0.46267490,0.12273870,0.00000000
-2.56628314,0.74757977,0.16461518,0.04742886,0.00798958,0.08193441,0.47345113,0.43982413,0.11916485,0.00000000
-2.56028014,0.71448335,0.15161933,0.04413268,0.00704247,0.08012158,0.45490280,0.41891125,0.11613565,0.00000000
-2.55427714,0.68539990,0.14041970,0.04103929,0.00616560,0.07871857,0.43853375,0.40023310,0.11373050,0.00000000
-2.54827414,0.66069148,0.13096065,0.03818543,0.00536138,0.07776225,0.42460872,0.38401405,0.11200933,0.00000000
-2.54227114,0.64059149,0.12316129,0.03560023,0.00463056,0.07727474,0.41330887,0.37040230,0.11101124,0.00000000
-2.53626813,0.62520349,0.11691884,0.03330502,0.00397234,0.07726304,0.40472999,0.35946919,0.11075398,0.00000000
-2.53026513,0.61450459,0.11211221,0.03131337,0.00338469,0.07771929,0.39888393,0.35121113,0.11123421,0.00000000
-2.52426213,0.60835292,0.10860582,0.02963146,0.00286453,0.07862150,0.39570286,0.34555404,0.11242843,0.00000000
-2.51825913,0.60649853,0.10625327,0.02825857,0.00240798,0.07993482,0.39504612,0.34235991,0.11429458,0.00000000
-2.51225613,0.60859711,0.10490118,0.02718772,0.00201057,0.08161313,0.39670902,0.34143502,0.11677413,0.00000000
-2.50625313,0.61422569,0.10439276,0.02640644,0.00166746,0.08360098,0.40043319,0.34253937,0.11979460,0.00000000
-2.50025013,0.62289955,0.10457129,0.02589761,0.00137361,0.08583575,0.40591798,0.34539685,0.12327224,0.00000000
-2.49424712,0.63408960,0.10528329,0.02564027,0.00112396,0.08824978,0.41283218,0.34970570,0.12711493,0.00000000
-2.48824412,0.64723943,0.10638137,0.02561043,0.00091352,0.09077269,0.42082574,0.35514878,0.13122502,0.00000000
-2.48224112,0.66178143,0.10772677,0.02578186,0.00073753,0.09333344,0.42954093,0.36140330,0.13550203,0.00000000
-2.47623812,0.67715158,0.10919143,0.02612676,0.00059150,0.09586231,0.43862258,0.36814968,0.13984519,0.00000000
-2.47023512,0.69280220,0.11065961,0.02661638,0.00047126,0.09829265,0.44772708,0.37507926,0.14415563,0.00000000
-2.46423212,0.70821281,0.11202913,0.02722158,0.00037305,0.10056231,0.45653001,0.38190083,0.14833829,0.00000000
-2.45822911,0.72289869,0.11321207,0.02791322,0.00029347,0.10261478,0.46473210,0.38834566,0.15230344,0.00000000
-2.45222611,0.73641724,0.11413512,0.02866258,0.00022953,0.10440008,0.47206381,0.39417130,0.15596791,0.00000000
-2.44622311,0.74837239,0.11473951,0.02944167,0.00017862,0.10587524,0.47828828,0.39916406,0.15925589,0.00000000
-2.44022011,0.75841716,0.11498054,0.03022343,0.00013850,0.10700463,0.48320303,0.40314029,0.16209959,0.00000000
-2.43421711,0.76625474,0.11482692,0.03098208,0.00010728,0.10775998,0.48664044,0.40594675,0.16443956,0.00000000
-2.42821411,0.77163847,0.11425980,0.03169323,0.00008339,0.10812021,0.48846741,0.40746018,0.16622493,0.00000000
-2.42221111,0.77437093,0.11327170,0.03233415,0.00006556,0.10807116,0.48858426,0.40758629,0.16741348,0.00000000
-2.41620810,0.77430270,0.11186536,0.03288403,0.00005277,0.10760524,0.48692327,0.40625843,0.16797174,0.00000000
-2.41020510,0.77133085,0.11005255,0.03332412,0.00004430,0.10672093,0.48344694,0.40343602,0.16787504,0.00000000
-2.40420210,0.76539751,0.10785296,0.03363806,0.00003959,0.10542243,0.47814629,0.39910300,0.16710758,0.00000000
-2.39819910,0.75648860,0.10529319,0.03381210,0.00003836,0.10371925,0.47103920,0.39326635,0.16566257,0.00000000
-2.39219610,0.74463278,0.10240584,0.03383531,0.00004049,0.10162578,0.46216894,0.38595469,0.16354244,0.00000000
-2.38619310,0.72990064,0.09922879,0.03369983,0.00004607,0.09916108,0.45160290,0.37721714,0.16075899,0.00000000
-2.38019010,0.71240397,0.09580466,0.03340106,0.00005538,0.09634852,0.43943151,0.36712220,0.15733357,0.00000000
-2.37418709,0.69229497,0.09218037,0.03293777,0.00006890,0.09321560,0.42576724,0.35575678,0.15329728,0.00000000
-2.36818409,0.66976528,0.08840692,0.03231220,0.00008730,0.08979375,0.41074366,0.34322518,0.14869094,0.00000000
-2.36218109,0.64504462,0.08453924,0.03153000,0.00011147,0.08611805,0.39451446,0.32964806,0.14356500,0.00000000
-2.35617809,0.61839881,0.08063614,0.03060022,0.00014249,0.08222705,0.37725224,0.31516114,0.13797932,0.00000000
-2.35017509,0.59012718,0.07676026,0.02953504,0.00018169,0.07816245,0.35914708,0.29991377,0.13200266,0.00000000
-2.34417209,0.56055913,0.07297813,0.02834957,0.00023061,0.07396879,0.34040485,0.28406716,0.12571198,0.00000000
-2.33816908,0.53004994,0.06936005,0.02706144,0.00029101,0.06969304,0.32124509,0.26779232,0.11919159,0.00000000
-2.33216608,0.49897587,0.06598003,0.02569044,0.00036488,0.06538414,0.30189863,0.25126777,0.11253202,0.00000000
-2.32616308,0.46772856,0.06291546,0.02425797,0.00045443,0.06109253,0.28260486,0.23467690,0.10582874,0.00000000
-2.32016008,0.43670900,0.06024681,0.02278659,0.00056206,0.05686954,0.26360876,0.21820531,0.09918079,0.00000000
-2.31415708,0.40632125,0.05805694,0.02129944,0.00069033,0.05276692,0.24515782,0.20203790,0.09268928,0.00000000
-2.30815408,0.37696599,0.05643042,0.01981972,0.00084192,0.04883620,0.22749880,0.18635611,0.08645590,0.00000000
-2.30215108,0.34903440,0.05545242,0.01837020,0.00101956,0.04512821,0.21087454,0.17133525,0.08058138,0.00000000
-2.29614807,0.32290222,0.05520752,0.01697270,0.00122598,0.04169257,0.19552090,0.15714193,0.07516404,0.00000000
-2.29014507,0.29892447,0.05577820,0.01564773,0.00146384,0.03857729,0.18166379,0.14393196,0.07029849,0.00000000
-2.28414207,0.27743076,0.05724307,0.01441410,0.00173557,0.03582838,0.16951640,0.13184842,0.06607431,0.00000000
-2.27813907,0.25872136,0.05967492,0.01328863,0.00204336,0.03348962,0.15927668,0.12102027,0.06257500,0.00000000
-2.27213607,0.24306405,0.06313853,0.01228600,0.00238897,0.03160230,0.15112496,0.11156118,0.05987697,0.00000000
-2.26613307,0.23069174,0.06768830,0.01141853,0.00277366,0.03020519,0.14522174,0.10356887,0.05804870,0.00000000
-2.26013007,0.22180076,0.07336585,0.01069621,0.00319808,0.02933439,0.14170562,0.09712469,0.05714998,0.00000000
-2.25412706,0.21654985,0.08019743,0.01012660,0.00366216,0.02902336,0.14069131,0.09229355,0.05723134,0.00000000
-2.24812406,0.21505966,0.08819151,0.00971496,0.00416503,0.02930292,0.14226763,0.08912396,0.05833339,0.00000000
-2.24212106,0.21741275,0.09733649,0.00946429,0.00470498,0.03020129,0.14649562,0.08764838,0.06048647,0.00000000
-2.23611806,0.22365396,0.10759856,0.00937551,0.00527939,0.03174414,0.15340665,0.08788353,0.06371016,0.00000000
-2.23011506,0.23379111,0.11892012,0.00944753,0.00588475,0.03395460,0.16300055,0.08983083,0.06801299,0.00000000
-2.22411206,0.24779609,0.13121858,0.00967753,0.00651671,0.03685329,0.17524398,0.09347689,0.07339219,0.00000000
-2.21810905,0.26560612,0.14438586,0.01006107,0.00717013,0.04045833,0.19006903,0.09879397,0.07983360,0.00000000
-2.21210605,0.28712544,0.15828857,0.01059230,0.00783918,0.04478533,0.20737222,0.10574047,0.08731161,0.00000000
-2.20610305,0.31222728,0.17276910,0.01126418,0.00851754,0.04984733,0.22701402,0.11426155,0.09578943,0.00000000
-2.20010005,0.34075623,0.18764754,0.01206868,0.00919855,0.05565479,0.24881911,0.12428971,0.10521937,0.00000000
-2.19409705,0.37253100,0.20272453,0.01299695,0.00987541,0.06221551,0.27257752,0.13574560,0.11554351,0.00000000
-2.18809405,0.40734755,0.21778501,0.01403956,0.01054141,0.06953456,0.29804667,0.14853884,0.12669448,0.00000000
-2.18209105,0.44498265,0.23260281,0.01518670,0.01119017,0.07761423,0.32495455,0.16256916,0.13859656,0.00000000
-2.17608804,0.48519766,0.24694591,0.01642835,0.01181586,0.08645384,0.35300393,0.17772758,0.15116692,0.00000000
-2.17008504,0.52774259,0.26058235,0.01775449,0.01241340,0.09604967,0.38187762,0.19389789,0.16431716,0.00000000
-2.16408204,0.57236019,0.27328641,0.01915527,0.01297861,0.10639476,0.41124471,0.21095818,0.17795488,0.00000000
-2.15807904,0.61878993,0.28484501,0.02062118,0.01350840,0.11747861,0.44076752,0.22878258,0.19198543,0.00000000
-2.15207604,0.66677178,0.29506390,0.02214316,0.01400081,0.12928696,0.47010915,0.24724296,0.20631358,0.00000000
-2.14607304,0.71604944,0.30377359,0.02371274,0.01445504,0.14180134,0.49894123,0.26621071,0.22084522,0.00000000
-2.14007004,0.76637309,0.31083453,0.02532210,0.01487143,0.15499868,0.52695163,0.28555841,0.23548880,0.00000000
-2.13406703,0.81750131,0.31614154,0.02696408,0.01525140,0.16885080,0.55385180,0.30516139,0.25015668,0.00000000
-2.12806403,0.86920231,0.31962704,0.02863223,0.01559724,0.18332389,0.57938337,0.32489907,0.26476605,0.00000000
-2.12206103,0.92125433,0.32126319,0.03032070,0.01591200,0.19837803,0.60332381,0.34465616,0.27923970,0.00000000
-2.11605803,0.97344531,0.32106254,0.03202422,0.01619922,0.21396668,0.62549079,0.36432353,0.29350633,0.00000000
-2.11005503,1.02557207,0.31907750,0.03373793,0.01646270,0.23003635,0.64574520,0.38379895,0.30750054,0.00000000
-2.10405203,1.07743897,0.31539826,0.03545728,0.01670626,0.24652640,0.66399272,0.40298763,0.32116261,0.00000000
-2.09804902,1.12885655,0.31014957,0.03717781,0.01693347,0.26336908,0.68018380,0.42180257,0.33443792,0.00000000
-2.09204602,1.17964024,0.30348636,0.03889508,0.01714747,0.28048976,0.69431235,0.44016493,0.34727630,0.00000000
-2.08604302,1.22960935,0.29558840,0.04060439,0.01735075,0.29780752,0.70641310,0.45800432,0.35963117,0.00000000
-2.08004002,1.27858683,0.28665437,0.04230074,0.01754503,0.31523608,0.71655794,0.47525920,0.37145876,0.00000000
-2.07403702,1.32639955,0.27689530,0.04397864,0.01773114,0.33268495,0.72485144,0.49187738,0.38271742,0.00000000
-2.06803402,1.37287959,0.26652808,0.04563210,0.01790903,0.35006095,0.73142594,0.50781655,0.39336702,0.00000000
-2.06203102,1.41786625,0.25576884,0.04725453,0.01807775,0.36726988,0.73643628,0.52304507,0.40336858,0.00000000
-2.05602801,1.46120875,0.24482685,0.04883880,0.01823557,0.38421838,0.74005462,0.53754266,0.41268424,0.00000000
-2.05002501,1.50276945,0.23389889,0.05037728,0.01838003,0.40081584,0.74246546,0.55130116,0.42127740,0.00000000
-2.04402201,1.54242725,0.22316444,0.05186196,0.01850818,0.41697618,0.74386107,0.56432510,0.42911315,0.00000000
-2.03801901,1.58008077,0.21278166,0.05328461,0.01861667,0.43261947,0.74443735,0.57663205,0.43615899,0.00000000
-2.03201601,1.61565106,0.20288449,0.05463694,0.01870199,0.44767330,0.74439033,0.58825247,0.44238563,0.00000000
-2.02601301,1.64908334,0.19358063,0.05591082,0.01876066,0.46207364,0.74391306,0.59922913,0.44776798,0.00000000
-2.02001001,1.68034750,0.18495065,0.05709847,0.01878938,0.47576528,0.74319309,0.60961575,0.45228611,0.00000000
-2.01400700,1.70943709,0.17704798,0.05819270,0.01878518,0.48870173,0.74241023,0.61947503,0.45592622,0.00000000
-2.00800400,1.73636672,0.16989983,0.05918708,0.01874557,0.50084462,0.74173455,0.62887584,0.45868141,0.00000000
-2.00200100,1.76116778,0.16350888,0.06007609,0.01866860,0.51216250,0.74132457,0.63788969,0.46055229,0.00000000
-1.99599800,1.78388268,0.15785557,0.06085530,0.01855294,0.52262939,0.74132538,0.64658666,0.46154737,0.00000000
-1.98999500,1.80455788,0.15290093,0.06152141,0.01839788,0.53222281,0.74186668,0.65503080,0.46168310,0.00000000
-1.98399200,1.82323604,0.14858974,0.06207230,0.01820329,0.54092181,0.74306073,0.66327528,0.46098365,0.00000000
-1.97798899,1.83994793,0.14485390,0.06250699,0.01796964,0.54870494,0.74500012,0.67135766,0.45948035,0.00000000
-1.97198599,1.85470450,0.14161587,0.06282564,0.01769788,0.55554830,0.74775529,0.67929534,0.45721087,0.00000000
-1.96598299,1.86748984,0.13879213,0.06302936,0.01738939,0.56142402,0.75137217,0.68708175,0.45421813,0.00000000
-1.95997999,1.87825550,0.13629636,0.06312015,0.01704590,0.56629920,0.75586965,0.69468341,0.45054906,0.00000000
-1.95397699,1.88691668,0.13404256,0.06310063,0.01666939,0.57013537,0.76123737,0.70203812,0.44625311,0.00000000
-1.94797399,1.89335085,0.13194777,0.06297391,0.01626208,0.57288868,0.76743367,0.70905454,0.44138081,0.00000000
-1.94197099,1.89739880,0.12993451,0.06274338,0.01582631,0.57451081,0.77438412,0.71561329,0.43598226,0.00000000
-1.93596798,1.89886851,0.12793283,0.06241248,0.01536453,0.57495059,0.78198063,0.72156961,0.43010567,0.00000000
-1.92996498,1.89754162,0.12588202,0.06198452,0.01487931,0.57415625,0.79008138,0.72675744,0.42379604,0.00000000
-1.92396198,1.89318241,0.12373198,0.06146258,0.01437329,0.57207823,0.79851165,0.73099505,0.41709413,0.00000000
-1.91795898,1.88554888,0.12144420,0.06084932,0.01384923,0.56867245,0.80706567,0.73409171,0.41003550,0.00000000
-1.91195598,1.87440548,0.11899248,0.06014697,0.01331005,0.56390382,0.81550962,0.73585541,0.40265005,0.00000000
-1.90595298,1.85953698,0.11636340,0.05935729,0.01275883,0.55774983,0.82358574,0.73610110,0.39496173,0.00000000
-1.89994997,1.84076272,0.11355650,0.05848163,0.01219892,0.55020409,0.83101755,0.73465917,0.38698873,0.00000000
-1.89394697,1.81795076,0.11058440,0.05752104,0.01163392,0.54127951,0.83751615,0.73138385,0.37874400,0.00000000
-1.88794397,1.79103120,0.10747270,0.05647643,0.01106778,0.53101110,0.84278741,0.72616105,0.37023611,0.00000000
-1.88194097,1.76000799,0.10425995,0.05534883,0.01050480,0.51945818,0.84654003,0.71891541,0.36147051,0.00000000
-1.87593797,1.72496899,0.10099756,0.05413959,0.00994964,0.50670584,0.84849398,0.70961613,0.35245106,0.00000000
-1.86993497,1.68609347,0.09774973,0.05285077,0.00940738,0.49286567,0.84838937,0.69828149,0.34318181,0.00000000
-1.86393197,1.64365704,0.09459359,0.05148544,0.00888345,0.47807554,0.84599522,0.68498174,0.33366895,0.00000000
-1.85792896,1.59803363,0.09161935,0.05004800,0.00838362,0.46249868,0.84111786,0.66984034,0.32392290,0.00000000
-1.85192596,1.54969443,0.08893067,0.04854458,0.00791395,0.44632173,0.83360866,0.65303343,0.31396030,0.00000000
-1.84592296,1.49920383,0.08664519,0.04698333,0.00748075,0.42975209,0.82337070,0.63478765,0.30380593,0.00000000
-1.83991996,1.44721239,0.08489514,0.04537471,0.00709042,0.41301450,0.81036405,0.61537623,0.29349447,0.00000000
-1.83391696,1.39444709,0.08382813,0.04373175,0.00674942,0.39634686,0.79460939,0.59511369,0.28307178,0.00000000
-1.82791396,1.34169905,0.08360790,0.04207021,0.00646415,0.37999560,0.77618980,0.57434917,0.27259594,0.00000000
-1.82191096,1.28980904,0.08441508,0.04040868,0.00624077,0.36421044,0.75525040,0.55345862,0.26213768,0.00000000
-1.81590795,1.23965115,0.08644783,0.03876863,0.00608513,0.34923888,0.73199599,0.53283617,0.25178033,0.00000000
-1.80990495,1.19211501,0.08992211,0.03717433,0.00600261,0.33532043,0.70668646,0.51288485,0.24161913,0.00000000
-1.80390195,1.14808688,0.09507164,0.03565266,0.00599800,0.32268070,0.67963039,0.49400691,0.23176006,0.00000000
-1.79789895,1.10843027,0.10214723,0.03423291,0.00607532,0.31152562,0.65117673,0.47659410,0.22231801,0.00000000
-1.79189595,1.07396626,0.11141529,0.03294638,0.00623775,0.30203576,0.62170516,0.46101795,0.21341455,0.00000000
-1.78589295,1.04545417,0.12315557,0.03182599,0.00648749,0.29436100,0.59161533,0.44762061,0.20517518,0.00000000
-1.77988994,1.02357298,0.13765763,0.03090569,0.00682561,0.28861578,0.56131545,0.43670615,0.19772632,0.00000000
-1.77388694,1.00890391,0.15521624,0.03021992,0.00725202,0.28487490,0.53121073,0.42853272,0.19119204,0.00000000
-1.76788394,1.00191459,0.17612536,0.02980286,0.00776535,0.28317020,0.50169215,0.42330575,0.18569073,0.00000000
-1.76188094,1.00294532,0.20067075,0.02968773,0.00836289,0.28348820,0.47312594,0.42117230,0.18133171,0.00000000
-1.75587794,1.01219761,0.22912122,0.02990597,0.00904058,0.28576875,0.44584427,0.42221666,0.17821205,0.00000000
-1.74987494,1.02972547,0.26171858,0.03048638,0.00979297,0.28990500,0.42013738,0.42645753,0.17641358,0.00000000
-1.74387194,1.05542971,0.29866649,0.03145427,0.01061327,0.29574453,0.39624755,0.43384647,0.17600021,0.00000000
-1.73786893,1.08905534,0.34011836,0.03283056,0.01149335,0.30309183,0.37436492,0.44426810,0.17701571,0.00000000
-1.73186593,1.13019229,0.38616492,0.03463089,0.01242384,0.31171212,0.35462533,0.45754167,0.17948185,0.00000000
-1.72586293,1.17827953,0.43682154,0.03686481,0.01339422,0.32133636,0.33711012,0.47342426,0.18339711,0.00000000
-1.71985993,1.23261248,0.49201626,0.03953495,0.01439293,0.33166745,0.32184767,0.49161530,0.18873582,0.00000000
-1.71385693,1.29235369,0.55157874,0.04263635,0.01540756,0.34238741,0.30881662,0.51176253,0.19544782,0.00000000
-1.70785393,1.35654651,0.61523105,0.04615585,0.01642499,0.35316532,0.29795040,0.53346904,0.20345866,0.00000000
-1.70185093,1.42413160,0.68258082,0.05007166,0.01743159,0.36366586,0.28914274,0.55630142,0.21267016,0.00000000
-1.69584792,1.49396587,0.75311740,0.05435307,0.01841346,0.37355809,0.28225388,0.57979866,0.22296153,0.00000000
-1.68984492,1.56484345,0.82621163,0.05896045,0.01935665,0.38252419,0.27711718,0.60348172,0.23419079,0.00000000
-1.68384192,1.63551833,0.90111961,0.06384535,0.02024738,0.39026790,0.27354564,0.62686348,0.24619670,0.00000000
-1.67783892,1.70472808,0.97699079,0.06895097,0.02107231,0.39652232,0.27133837,0.64945880,0.25880089,0.00000000
-1.67183592,1.77121820,1.05288056,0.07421284,0.02181880,0.40105684,0.27028636,0.67079452,0.27181049,0.00000000
-1.66583292,1.83376645,1.12776717,0.07955976,0.02247512,0.40368286,0.27017784,0.69041921,0.28502093,0.00000000
-1.65982991,1.89120681,1.20057275,0.08491500,0.02303068,0.40425821,0.27080274,0.70791224,0.29821908,0.00000000
-1.65382691,1.94245227,1.27018784,0.09019777,0.02347632,0.40269010,0.27195645,0.72289219,0.31118661,0.00000000
-1.64782391,1.98651605,1.33549869,0.09532483,0.02380441,0.39893645,0.27344279,0.73502432,0.32370360,0.00000000
-1.64182091,2.02253076,1.39541653,0.10021232,0.02400908,0.39300567,0.27507623,0.74402686,0.33555223,0.00000000
-1.63581791,2.04976497,1.44890746,0.10477766,0.02408637,0.38495486,0.27668357,0.74967609,0.34652069,0.00000000
-1.62981491,2.06763674,1.49502209,0.10894154,0.02403427,0.37488664,0.27810507,0.75181005,0.35640705,0.00000000
-1.62381191,2.07572392,1.53292354,0.11262987,0.02385284,0.36294466,0.27919517,0.75033071,0.36502315,0.00000000
