energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.15957979,1.91505579,0.00000926,1.17692015,0.04281143,0.10188326,1.63638319,0.85126117
-5.15357679,1.98972288,0.00000764,1.23396529,0.03904389,0.10290785,1.78158355,0.88152455
-5.14757379,2.08152880,0.00000629,1.30204438,0.03561219,0.10458186,1.93473564,0.92320382
-5.14157079,2.18930891,0.00000518,1.38047085,0.03251122,0.10681887,2.09412714,0.97609331
-5.13556778,2.31158294,0.00000428,1.46835449,0.02973030,0.10951994,2.25779983,1.03981675
-5.12956478,2.44657034,0.00000355,1.56460768,0.02725378,0.11257588,2.42358305,1.11381905
-5.12356178,2.59221197,0.00000296,1.66795565,0.02506192,0.11586988,2.58913553,1.19735995
-5.11755878,2.74619815,0.00000249,1.77695085,0.02313165,0.11928040,2.75199472,1.28951025
-5.11155578,2.90600306,0.00000212,1.88999165,0.02143752,0.12268426,2.90963201,1.38915143
-5.10555278,3.06892513,0.00000183,2.00534529,0.01995262,0.12595980,3.05951236,1.49497978
-5.09954977,3.23213298,0.00000160,2.12117492,0.01864943,0.12899002,3.19915606,1.60551546
-5.09354677,3.39271609,0.00000142,2.23557059,0.01750068,0.13166556,3.32620074,1.71911748
-5.08754377,3.54773940,0.00000128,2.34658348,0.01648010,0.13388753,3.43846117,1.83400474
-5.08154077,3.69430066,0.00000117,2.45226308,0.01556309,0.13556991,3.53398484,1.94828335
-5.07553777,3.82958932,0.00000108,2.55069621,0.01472722,0.13664151,3.61110125,2.05998016
-5.06953477,3.95094545,0.00000100,2.64004735,0.01395266,0.13704754,3.66846322,2.16708188
-5.06353177,4.05591731,0.00000094,2.71859893,0.01322244,0.13675053,3.70507873,2.26757896
-5.05752876,4.14231588,0.00000088,2.78479060,0.01252261,0.13573077,3.72033244,2.35951297
-5.05152576,4.20826473,0.00000084,2.83725635,0.01184223,0.13398609,3.71399616,2.44102608
-5.04552276,4.25224379,0.00000079,2.87485803,0.01117328,0.13153120,3.68622837,2.51041067
-5.03951976,4.27312532,0.00000075,2.89671436,0.01051048,0.12839654,3.63756289,2.56615736
-5.03351676,4.27020102,0.00000071,2.90222406,0.00985100,0.12462662,3.56888765,2.60699924
-5.02751376,4.24319890,0.00000068,2.89108228,0.00919414,0.12027814,3.48141450,2.63195036
-5.02151076,4.19228932,0.00000066,2.86328944,0.00854099,0.11541777,3.37664147,2.64033682
-5.01550775,4.11807966,0.00000065,2.81915203,0.00789400,0.11011990,3.25630902,2.63181867
-5.00950475,4.02159744,0.00000065,2.75927503,0.00725663,0.10446418,3.12235205,2.60640159
-5.00350175,3.90426245,0.00000068,2.68454610,0.00663303,0.09853326,2.97684923,2.56443758
-4.99749875,3.76784848,0.00000073,2.59611186,0.00602765,0.09241058,2.82197168,2.50661449
-4.99149575,3.61443592,0.00000083,2.49534704,0.00544502,0.08617834,2.65993221,2.43393455
-4.98549275,3.44635689,0.00000099,2.38381765,0.00488950,0.07991578,2.49293711,2.34768301
-4.97948974,3.26613471,0.00000124,2.26323927,0.00436513,0.07369777,2.32314139,2.24938789
-4.97348674,3.07641998,0.00000160,2.13543228,0.00387553,0.06759368,2.15260892,2.14077291
-4.96748374,2.87992548,0.00000211,2.00227543,0.00342387,0.06166671,1.98327822,2.02370542
-4.96148074,2.67936250,0.00000283,1.86565979,0.00301289,0.05597346,1.81693458,1.90014168
-4.95547774,2.47738060,0.00000383,1.72744455,0.00264496,0.05056401,1.65518907,1.77207184
-4.94947474,2.27651321,0.00000519,1.58941640,0.00232226,0.04548222,1.49946459,1.64146679
-4.94347174,2.07913082,0.00000702,1.45325390,0.00204691,0.04076649,1.35098897,1.51022910
-4.93746873,1.88740327,0.00000949,1.32049803,0.00182126,0.03645070,1.21079500,1.38014972
-4.93146573,1.70327220,0.00001276,1.19252970,0.00164808,0.03256553,1.07972697,1.25287202
-4.92546273,1.52843433,0.00001706,1.07055480,0.00153091,0.02913998,0.95845321,1.12986405
-4.91945973,1.36433567,0.00002269,0.95559700,0.00147433,0.02620312,0.84748403,1.01239965
-4.91345673,1.21217629,0.00002998,0.84849799,0.00148437,0.02378599,0.74719417,0.90154855
-4.90745373,1.07292484,0.00003937,0.74992481,0.00156879,0.02192360,0.65784894,0.79817506
-4.90145073,0.94734174,0.00005135,0.66038342,0.00173748,0.02065706,0.57963306,0.70294468
-4.89544772,0.83600939,0.00006654,0.58023746,0.00200282,0.02003568,0.51268118,0.61633766
-4.88944472,0.73936772,0.00008564,0.50973111,0.00238001,0.02011899,0.45710896,0.53866819
-4.88344172,0.65775310,0.00010949,0.44901461,0.00288741,0.02097867,0.41304370,0.47010786
-4.87743872,0.59143867,0.00013903,0.39817127,0.00354679,0.02270025,0.38065323,0.41071183
-4.87143572,0.54067387,0.00017535,0.35724430,0.00438360,0.02538445,0.36017212,0.36044630
-4.86543272,0.50572133,0.00021969,0.32626257,0.00542705,0.02914815,0.35192399,0.31921578
-4.85942971,0.48688917,0.00027339,0.30526359,0.00671023,0.03412482,0.35633882,0.28688886
-4.85342671,0.48455702,0.00033794,0.29431307,0.00826996,0.04046424,0.37396450,0.26332135
-4.84742371,0.49919422,0.00041494,0.29351977,0.01014662,0.04833156,0.40547135,0.24837576
-4.84142071,0.53136908,0.00050609,0.30304506,0.01238372,0.05790547,0.45164916,0.24193650
-4.83541771,0.58174823,0.00061316,0.32310668,0.01502733,0.06937532,0.51339597,0.24392000
-4.82941471,0.65108539,0.00073797,0.35397612,0.01812527,0.08293745,0.59169819,0.25427983
-4.82341171,0.74019962,0.00088232,0.39596980,0.02172615,0.09879026,0.68760201,0.27300627
-4.81740870,0.84994294,0.00104796,0.44943397,0.02587808,0.11712844,0.80217619,0.30012084
-4.81140570,0.98115830,0.00123653,0.51472374,0.03062727,0.13813617,0.93646674,0.33566590
-4.80540270,1.13462866,0.00144948,0.59217693,0.03601641,0.16197948,1.09144449,0.37968982
-4.79939970,1.31101901,0.00168803,0.68208352,0.04208287,0.18879806,1.26794666,0.43222858
-4.79339670,1.51081319,0.00195307,0.78465179,0.04885681,0.21869655,1.46661445,0.49328443
-4.78739370,1.73424786,0.00224510,0.89997261,0.05635921,0.25173580,1.68782846,0.56280278
-4.78139070,1.98124650,0.00256416,1.02798319,0.06459993,0.28792444,1.93164471,0.64064832
-4.77538769,2.25135633,0.00290976,1.16843212,0.07357585,0.32721096,2.19773376,0.72658160
-4.76938469,2.54369149,0.00328084,1.32084729,0.08326918,0.36947697,2.48532616,0.82023726
-4.76338169,2.85688559,0.00367569,1.48450868,0.09364600,0.41453189,2.79316698,0.92110516
-4.75737869,3.18905670,0.00409196,1.65842750,0.10465524,0.46210949,3.11948266,1.02851564
-4.75137569,3.53778782,0.00452664,1.84133342,0.11622794,0.51186674,3.46196256,1.14162989
-4.74537269,3.90012501,0.00497605,2.03167119,0.12827712,0.56338510,3.81775782,1.25943636
-4.73936968,4.27259500,0.00543591,2.22760769,0.14069818,0.61617457,4.18349894,1.38075402
-4.73336668,4.65124337,0.00590134,2.42705001,0.15336988,0.66968051,4.55533345,1.50424271
-4.72736368,5.03169333,0.00636701,2.62767482,0.16615585,0.72329322,4.92898349,1.62842094
-4.72136068,5.40922446,0.00682715,2.82696857,0.17890685,0.77636015,5.29982282,1.75169070
-4.71535768,5.77886937,0.00727573,3.02227778,0.19146346,0.82820033,5.66297155,1.87236894
-4.70935468,6.13552583,0.00770659,3.21086795,0.20365926,0.87812061,6.01340588,1.98872471
-4.70335168,6.47408053,0.00811354,3.38998937,0.21532452,0.92543325,6.34607960,2.09902087
-4.69734867,6.78954035,0.00849053,3.55694734,0.22629005,0.96947410,6.65605312,2.20155877
-4.69134567,7.07716610,0.00883184,3.70917449,0.23639134,1.00962065,6.93862538,2.29472442
-4.68534267,7.33260370,0.00913214,3.84430231,0.24547264,1.04530937,7.18946370,2.37703430
-4.67933967,7.55200757,0.00938672,3.96022902,0.25339095,1.07605143,7.40472655,2.44717889
-4.67333667,7.73215124,0.00959155,4.05518129,0.26001981,1.10144627,7.58117440,2.50406242
-4.66733367,7.87052067,0.00974341,4.12776708,0.26525261,1.12119240,7.71626435,2.54683698
-4.66133067,7.96538670,0.00983997,4.17701773,0.26900543,1.13509489,7.80822482,2.57492987
-4.65532766,8.01585365,0.00987984,4.20241756,0.27121931,1.14306942,7.85610755,2.58806297
-4.64932466,8.02188254,0.00986260,4.20391998,0.27186170,1.14514260,7.85981514,2.58626359
-4.64332166,7.98428829,0.00978883,4.18194970,0.27092733,1.14144861,7.82010354,2.56986647
-4.63731866,7.90471168,0.00966002,4.13739125,0.26843819,1.13222249,7.73855999,2.53950710
-4.63131566,7.78556782,0.00947860,4.07156470,0.26444280,1.11779031,7.61755794,2.49610691
-4.62531266,7.62997402,0.00924781,3.98618984,0.25901482,1.09855680,7.46019152,2.44085113
-4.61930965,7.44166065,0.00897161,3.88334082,0.25225087,1.07499107,7.27019298,2.37516060
-4.61330665,7.22486922,0.00865459,3.76539324,0.24426795,1.04761112,7.05183678,2.30065879
-4.60730365,6.98424236,0.00830184,3.63496613,0.23520029,1.01696778,6.80983485,2.21913561
-4.60130065,6.72471021,0.00791882,3.49486129,0.22519589,0.98362894,6.54922702,2.13250931
-4.59529765,6.45137755,0.00751122,3.34800203,0.21441284,0.94816461,6.27527085,2.04278804
-4.58929465,6.16941578,0.00708482,3.19737364,0.20301556,0.91113351,5.99333456,1.95203216
-4.58329165,5.88396277,0.00664539,3.04596708,0.19117107,0.87307153,5.70879596,1.86231833
-4.57728864,5.60003306,0.00619855,2.89672720,0.17904537,0.83448251,5.42694982,1.77570591
-4.57128564,5.32244000,0.00574968,2.75250639,0.16680008,0.79583143,5.15292492,1.69420624
-4.56528264,5.05573009,0.00530380,2.61602371,0.15458946,0.75754014,4.89161163,1.61975457
-4.55927964,4.80412950,0.00486551,2.48982960,0.14255775,0.71998536,4.64759959,1.55418457
-4.55327664,4.57150134,0.00443897,2.37627546,0.13083693,0.68349887,4.42512464,1.49920486
-4.54727364,4.36131232,0.00402777,2.27748735,0.11954510,0.64836946,4.22802366,1.45637689
-4.54127064,4.17660627,0.00363499,2.19534271,0.10878509,0.61484611,4.05969545,1.42709353
-4.53526763,4.01998276,0.00326314,2.13144918,0.09864379,0.58314217,3.92306590,1.41255776
-4.52926463,3.89357822,0.00291417,2.08712451,0.08919168,0.55343974,3.82055566,1.41376080
-4.52326163,3.79904818,0.00258951,2.06337686,0.08048297,0.52589407,3.75404900,1.43145960
-4.51725863,3.73754898,0.00229010,2.06088516,0.07255589,0.50063735,3.72486309,1.46615366
-4.51125563,3.70971865,0.00201638,2.07997951,0.06543345,0.47778170,3.73371744,1.51806161
-4.50525263,3.71565700,0.00176839,2.12062224,0.05912433,0.45742099,3.78070424,1.58709839
-4.49924962,3.75490597,0.00154580,2.18239050,0.05362399,0.43963150,3.86526095,1.67285414
-4.49324662,3.82643190,0.00134796,2.26446184,0.04891590,0.42447127,3.98614723,1.77457646
-4.48724362,3.92861232,0.00117393,2.36560444,0.04497286,0.41197835,4.14142893,1.89115758
-4.48124062,4.05922971,0.00102258,2.48417395,0.04175838,0.40216801,4.32847210,2.02112847
-4.47523762,4.21547572,0.00089260,2.61811890,0.03922799,0.39502942,4.54395037,2.16266156
-4.46923462,4.39396839,0.00078256,2.76499643,0.03733061,0.39052182,4.78386857,2.31358390
-4.46323162,4.59078529,0.00069094,2.92200008,0.03600983,0.38857095,5.04360531,2.47140184
-4.45722861,4.80151456,0.00061618,3.08600038,0.03520516,0.38906579,5.31797640,2.63333829
-4.45122561,5.02132494,0.00055671,3.25359890,0.03485319,0.39185627,5.60132009,2.79638253
-4.44522261,5.24505492,0.00051099,3.42119537,0.03488875,0.39675219,5.88760377,2.95735230
-4.43921961,5.46732019,0.00047749,3.58506670,0.03524594,0.40352366,6.17055091,3.11296680
-4.43321661,5.68263682,0.00045476,3.74145603,0.03585916,0.41190325,6.44378523,3.25992861
-4.42721361,5.88555705,0.00044142,3.88666905,0.03666410,0.42159015,6.70098832,3.39501200
-4.42121061,6.07081316,0.00043619,4.01717440,0.03759860,0.43225605,6.93606538,3.51515429
-4.41520760,6.23346422,0.00043789,4.12970417,0.03860361,0.44355302,7.14331352,3.61754669
-4.40920460,6.36903986,0.00044545,4.22135050,0.03962396,0.45512290,7.31758572,3.69972073
-4.40320160,6.47367530,0.00045796,4.28965418,0.04060914,0.46660808,7.45444425,3.75962655
-4.39719860,6.54423161,0.00047461,4.33268125,0.04151401,0.47766326,7.55029681,3.79569939
-4.39119560,6.57839598,0.00049478,4.34908414,0.04229945,0.48796766,7.60250970,3.80691109
-4.38519260,6.57475747,0.00051799,4.33814461,0.04293284,0.49723739,7.60949304,3.79280433
-4.37918959,6.53285472,0.00054392,4.29979639,0.04338855,0.50523713,7.57075436,3.75350779
-4.37318659,6.45319365,0.00057244,4.23462665,0.04364817,0.51179090,7.48691826,3.68973156
-4.36718359,6.33723423,0.00060361,4.14385609,0.04370067,0.51679128,7.35971149,3.60274308
-4.36118059,6.18734710,0.00063765,4.02929899,0.04354245,0.52020656,7.19191419,3.49432475
-4.35517759,6.00674211,0.00067496,3.89330490,0.04317710,0.52208552,6.98727987,3.36671538
-4.34917459,5.79937210,0.00071612,3.73868488,0.04261512,0.52255956,6.75042763,3.22253818
-4.34317159,5.56981613,0.00076186,3.56862576,0.04187340,0.52184185,6.48671152,3.06471871
-4.33716858,5.32314727,0.00081304,3.38659619,0.04097460,0.52022355,6.20207268,2.89639667
-4.33116558,5.06479043,0.00087064,3.19624848,0.03994631,0.51806705,5.90288016,2.72083506
-4.32516258,4.80037577,0.00093572,3.00132035,0.03882022,0.51579643,5.59576668,2.54133087
-4.31915958,4.53559309,0.00100937,2.80554011,0.03763104,0.51388540,5.28746513,2.36113041
-4.31315658,4.27605214,0.00109270,2.61253871,0.03641548,0.51284306,4.98465123,2.18335255
-4.30715358,4.02715313,0.00118676,2.42577121,0.03521112,0.51319801,4.69379687,2.01092200
