energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.72986493,3.97416977,1.04607413,2.81308641,0.01595027,0.13713516,0.01315458,0.53288153,0.65287031,0.31896338
-5.72386193,3.92489388,1.01553643,2.78451730,0.01599004,0.13724117,0.01260767,0.52163957,0.62935807,0.32061441
-5.71785893,3.88092671,0.98503096,2.76049166,0.01603202,0.13743224,0.01204826,0.51127768,0.60594191,0.32237884
-5.71185593,3.84222170,0.95482658,2.74091911,0.01607227,0.13768750,0.01148357,0.50180666,0.58284601,0.32417467
-5.70585293,3.80840478,0.92514425,2.72545538,0.01610561,0.13797643,0.01092081,0.49319467,0.56025585,0.32590040
-5.69984992,3.77879261,0.89615422,2.71351504,0.01612581,0.13826049,0.01036703,0.48536955,0.53831830,0.32743832
-5.69384692,3.75242379,0.86797551,2.70429406,0.01612592,0.13849518,0.00982894,0.47822276,0.51714315,0.32865893
-5.68784392,3.72810172,0.84067723,2.69680148,0.01609857,0.13863241,0.00931278,0.47161481,0.49680594,0.32942595
-5.68184092,3.70444696,0.81428189,2.68989857,0.01603636,0.13862301,0.00882418,0.46538173,0.47735161,0.32960197
-5.67583792,3.67995680,0.78877027,2.68234414,0.01593222,0.13841919,0.00836804,0.45934248,0.45879891,0.32905419
-5.66983492,3.65306925,0.76408753,2.67284394,0.01577976,0.13797688,0.00794844,0.45330679,0.44114494,0.32766013
-5.66383192,3.62222871,0.74015030,2.66010198,0.01557358,0.13725781,0.00756855,0.44708321,0.42436976,0.32531293
-5.65782891,3.58595037,0.71685431,2.64287183,0.01530959,0.13623116,0.00723060,0.44048693,0.40844063,0.32192602
-5.65182591,3.54288063,0.69408224,2.62000557,0.01498519,0.13487480,0.00693583,0.43334704,0.39331582,0.31743693
-5.64582291,3.49185109,0.67171136,2.59049844,0.01459942,0.13317599,0.00668446,0.42551313,0.37894781,0.31181003
-5.63981991,3.43192400,0.64962074,2.55352743,0.01415306,0.13113160,0.00647578,0.41686068,0.36528573,0.30503815
-5.63381691,3.36242750,0.62769771,2.50848240,0.01364856,0.12874785,0.00630811,0.40729533,0.35227727,0.29714296
-5.62781391,3.28297966,0.60584329,2.45498845,0.01309004,0.12603956,0.00617892,0.39675583,0.33986980,0.28817421
-5.62181091,3.19350076,0.58397668,2.39291919,0.01248307,0.12302912,0.00608490,0.38521554,0.32801112,0.27820791
-5.61580790,3.09421382,0.56203845,2.32240038,0.01183452,0.11974519,0.00602206,0.37268268,0.31664979,0.26734342
-5.60980490,2.98563423,0.53999268,2.24380450,0.01115225,0.11622120,0.00598588,0.35919918,0.30573521,0.25569993
-5.60380190,2.86854929,0.51782793,2.15773669,0.01044491,0.11249383,0.00597145,0.34483851,0.29521777,0.24341228
-5.59779890,2.74398954,0.49555727,2.06501324,0.00972155,0.10860161,0.00597363,0.32970248,0.28504896,0.23062645
-5.59179590,2.61319339,0.47321748,1.96663392,0.00899142,0.10458359,0.00598721,0.31391732,0.27518177,0.21749499
-5.58579290,2.47756728,0.45086759,1.86374965,0.00826360,0.10047825,0.00600713,0.29762920,0.26557135,0.20417255
-5.57978989,2.33864331,0.42858692,1.75762735,0.00754680,0.09632273,0.00602858,0.28099952,0.25617604,0.19081174
-5.57378689,2.19803644,0.40647285,1.64961334,0.00684912,0.09215228,0.00604726,0.26420010,0.24695862,0.17755946
-5.56778389,2.05740294,0.38463844,1.54109722,0.00617788,0.08800006,0.00605947,0.24740846,0.23788794,0.16455383
-5.56178089,1.91840183,0.36321003,1.43347740,0.00553946,0.08389722,0.00606229,0.23080353,0.22894065,0.15192185
-5.55577789,1.78266034,0.34232500,1.32812963,0.00493923,0.07987317,0.00605366,0.21456166,0.22010299,0.13977772
-5.54977489,1.65174438,0.32212956,1.22637924,0.00438151,0.07595603,0.00603253,0.19885329,0.21137254,0.12822195
-5.54377189,1.52713439,0.30277683,1.12947798,0.00386960,0.07217325,0.00599886,0.18384013,0.20275974,0.11734103
-5.53776888,1.41020669,0.28442511,1.03858538,0.00340574,0.06855222,0.00595365,0.16967302,0.19428904,0.10720784
-5.53176588,1.30222000,0.26723617,0.95475487,0.00299127,0.06512083,0.00589895,0.15649034,0.18599961,0.09788236
-5.52576288,1.20430655,0.25137373,0.87892415,0.00262666,0.06190800,0.00583776,0.14441692,0.17794546,0.08941295
-5.51975988,1.11746714,0.23700197,0.81190944,0.00231163,0.05894398,0.00577397,0.13356345,0.17019496,0.08183773
-5.51375688,1.04256902,0.22428395,0.75440275,0.00204529,0.05626057,0.00571219,0.12402623,0.16282976,0.07518618
-5.50775388,0.98034574,0.21337994,0.70697159,0.00182620,0.05389103,0.00565761,0.11588712,0.15594298,0.06948069
-5.50175088,0.93139815,0.20444562,0.67006021,0.00165252,0.05186980,0.00561577,0.10921375,0.14963693,0.06473810
-5.49574787,0.89619539,0.19763011,0.64399157,0.00152210,0.05023206,0.00559238,0.10405969,0.14402031,0.06097102
-5.48974487,0.87507565,0.19307382,0.62896969,0.00143252,0.04901296,0.00559305,0.10046466,0.13920501,0.05818893
-5.48374187,0.86824592,0.19090613,0.62508155,0.00138120,0.04824685,0.00562309,0.09845466,0.13530270,0.05639909
-5.47773887,0.87578069,0.19124301,0.63229855,0.00136545,0.04796627,0.00568723,0.09804201,0.13242123,0.05560704
-5.47173587,0.89761967,0.19418454,0.65047737,0.00138245,0.04820089,0.00578944,0.09922528,0.13066120,0.05581691
-5.46573287,0.93356482,0.19981252,0.67936028,0.00142933,0.04897645,0.00593270,0.10198914,0.13011253,0.05703141
-5.45972986,0.98327710,0.20818819,0.71857534,0.00150315,0.05031370,0.00611883,0.10630418,0.13085143,0.05925161
-5.45372686,1.04627368,0.21935018,0.76763680,0.00160089,0.05222738,0.00634838,0.11212667,0.13293771,0.06247642
-5.44772386,1.12192643,0.23331276,0.82594642,0.00171948,0.05472542,0.00662050,0.11939851,0.13641257,0.06670199
-5.44172086,1.20946216,0.25006455,0.89279608,0.00185576,0.05780814,0.00693293,0.12804718,0.14129692,0.07192092
-5.43571786,1.30796573,0.26956757,0.96737242,0.00200651,0.06146775,0.00728199,0.13798604,0.14759027,0.07812136
-5.42971486,1.41638629,0.29175690,1.04876393,0.00216845,0.06568795,0.00766266,0.14911477,0.15527012,0.08528613
-5.42371186,1.53354723,0.31654078,1.13597073,0.00233824,0.07044386,0.00806869,0.16132018,0.16429204,0.09339179
-5.41770885,1.65816008,0.34380119,1.22791740,0.00251252,0.07570205,0.00849278,0.17447741,0.17459008,0.10240771
-5.41170585,1.78884215,0.37339494,1.32346870,0.00268797,0.08142079,0.00892680,0.18845135,0.18607783,0.11229531
-5.40570285,1.92413782,0.40515511,1.42144790,0.00286130,0.08755061,0.00936203,0.20309854,0.19864975,0.12300725
-5.39969985,2.06254277,0.43889290,1.52065740,0.00302935,0.09403492,0.00978947,0.21826919,0.21218294,0.13448691
-5.39369685,2.20253050,0.47439965,1.61990085,0.00318915,0.10081082,0.01020013,0.23380962,0.22653911,0.14666796
-5.38769385,2.34258018,0.51144911,1.71800614,0.00333794,0.10781016,0.01058541,0.24956471,0.24156686,0.15947411
-5.38169085,2.48120480,0.54979989,1.81384823,0.00347331,0.11496059,0.01093731,0.26538051,0.25710405,0.17281916
-5.37568784,2.61697869,0.58919793,1.90637108,0.00359318,0.12218679,0.01124885,0.28110687,0.27298034,0.18660725
-5.36968484,2.74856327,0.62937910,1.99460767,0.00369590,0.12941175,0.01151427,0.29659988,0.28901980,0.20073348
-5.36368184,2.87473025,0.67007182,2.07769751,0.00378028,0.13655817,0.01172929,0.31172423,0.30504356,0.21508478
-5.35767884,2.99438151,0.71099989,2.15490085,0.00384563,0.14354980,0.01189132,0.32635529,0.32087257,0.22954113
-5.35167584,3.10656520,0.75188532,2.22560926,0.00389173,0.15031290,0.01199955,0.34038088,0.33633031,0.24397720
-5.34567284,3.21048762,0.79245145,2.28935235,0.00391888,0.15677760,0.01205507,0.35370273,0.35124558,0.25826418
-5.33966983,3.30552101,0.83242619,2.34580059,0.00392785,0.16287932,0.01206085,0.36623754,0.36545526,0.27227210
-5.33366683,3.39120721,0.87154560,2.39476434,0.00391981,0.16856007,0.01202169,0.37791768,0.37880707,0.28587230
-5.32766383,3.46725754,0.90955767,2.43618969,0.00389635,0.17376971,0.01194408,0.38869151,0.39116225,0.29894017
-5.32166083,3.53354941,0.94622625,2.47015123,0.00385933,0.17846705,0.01183609,0.39852330,0.40239814,0.31135803
-5.31565783,3.59011994,0.98133519,2.49684267,0.00381087,0.18262084,0.01170705,0.40739291,0.41241067,0.32301803
-5.30965483,3.63715726,1.01469242,2.51656565,0.00375324,0.18621057,0.01156732,0.41529500,0.42111650,0.33382503
-5.30365183,3.67498994,1.04613391,2.52971737,0.00368876,0.18922703,0.01142802,0.42223814,0.42845492,0.34369924
-5.29764882,3.70407475,1.07552716,2.53677761,0.00361977,0.19167264,0.01130063,0.42824351,0.43438931,0.35257859
-5.29164582,3.72498327,1.10277422,2.53829535,0.00354851,0.19356154,0.01119667,0.43334346,0.43890812,0.36042070
-5.28564282,3.73838734,1.12781377,2.53487544,0.00347709,0.19491927,0.01112739,0.43757990,0.44202526,0.36720432
-5.27963982,3.74504353,1.15062220,2.52716538,0.00340738,0.19578232,0.01110338,0.44100251,0.44377983,0.37293011
-5.27363682,3.74577663,1.17121344,2.51584216,0.00334104,0.19619718,0.01113427,0.44366687,0.44423522,0.37762085
-5.26763382,3.74146205,1.18963745,2.50159933,0.00327945,0.19621929,0.01122846,0.44563250,0.44347741,0.38132088
-5.26163082,3.73300730,1.20597729,2.48513400,0.00322370,0.19591160,0.01139280,0.44696094,0.44161270,0.38409495
-5.25562781,3.72133239,1.22034478,2.46713379,0.00317461,0.19534298,0.01163241,0.44771388,0.43876475,0.38602634
-5.24962481,3.70734946,1.23287495,2.44826362,0.00313268,0.19458642,0.01195047,0.44795132,0.43507108,0.38721449
-5.24362181,3.69194177,1.24371937,2.42915232,0.00309820,0.19371721,0.01234812,0.44773001,0.43067923,0.38777215
-5.23761881,3.67594253,1.25303879,2.41037922,0.00307118,0.19281101,0.01282434,0.44710205,0.42574257,0.38782219
-5.23161581,3.66011405,1.26099531,2.39246090,0.00305144,0.19194200,0.01337596,0.44611381,0.42041612,0.38749424
-5.22561281,3.64512795,1.26774459,2.37583835,0.00303863,0.19118117,0.01399765,0.44480518,0.41485235,0.38692130
-5.21960980,3.63154704,1.27342845,2.36086510,0.00303223,0.19059473,0.01468204,0.44320922,0.40919738,0.38623639
-5.21360680,3.61980976,1.27816822,2.34779675,0.00303160,0.19024282,0.01541981,0.44135211,0.40358744,0.38556946
-5.20760380,3.61021789,1.28205940,2.33678245,0.00303600,0.19017843,0.01619992,0.43925363,0.39814606,0.38504464
-5.20160080,3.60292828,1.28516762,2.32785895,0.00304464,0.19044669,0.01700981,0.43692786,0.39298178,0.38477781
-5.19559780,3.59794908,1.28752645,2.32094763,0.00305663,0.19108435,0.01783572,0.43438425,0.38818670,0.38487465
-5.18959480,3.59514098,1.28913682,2.31585512,0.00307104,0.19211968,0.01866296,0.43162892,0.38383571,0.38542914
-5.18359180,3.59422345,1.28996839,2.31227763,0.00308691,0.19357252,0.01947631,0.42866607,0.37998647,0.38652242
-5.17758879,3.59478613,1.28996245,2.30980923,0.00310324,0.19545460,0.02026036,0.42549948,0.37668007,0.38822198
-5.17158579,3.59630478,1.28903637,2.30795404,0.00311899,0.19776999,0.02099993,0.42213391,0.37394222,0.39058125
-5.16558279,3.59816139,1.28708918,2.30614198,0.00313311,0.20051563,0.02168042,0.41857632,0.37178486,0.39363916
-5.15957979,3.59966753,1.28400788,2.30374774,0.00314455,0.20368192,0.02228820,0.41483679,0.37020810,0.39742003
-5.15357679,3.60008997,1.27967424,2.30011224,0.00315224,0.20725320,0.02281101,0.41092916,0.36920214,0.40193322
-5.14757379,3.59867748,1.27397153,2.29456582,0.00315513,0.21120818,0.02323823,0.40687119,0.36874928,0.40717291
-5.14157079,3.59468750,1.26679080,2.28645217,0.00315219,0.21552024,0.02356117,0.40268426,0.36882564,0.41311766
-5.13556778,3.58741161,1.25803642,2.27515211,0.00314247,0.22015748,0.02377330,0.39839266,0.36940252,0.41972985
-5.12956478,3.57619866,1.24763060,2.26010600,0.00312506,0.22508268,0.02387043,0.39402247,0.37044746,0.42695508
-5.12356178,3.56047447,1.23551661,2.24083410,0.00309919,0.23025305,0.02385074,0.38960002,0.37192468,0.43472146
-5.11755878,3.53975755,1.22166066,2.21695364,0.00306417,0.23561988,0.02371482,0.38515019,0.37379510,0.44293902
-5.11155578,3.51367006,1.20605241,2.18819211,0.00301951,0.24112811,0.02346562,0.38069450,0.37601594,0.45149927
-5.10555278,3.48194394,1.18870425,2.15439618,0.00296486,0.24671593,0.02310830,0.37624920,0.37853987,0.46027509
-5.09954977,3.44442225,1.16964940,2.11553575,0.00290008,0.25231446,0.02265001,0.37182351,0.38131397,0.46912107
-5.09354677,3.40105593,1.14893921,2.07170335,0.00282520,0.25784764,0.02209964,0.36741815,0.38427846,0.47787451
-5.08754377,3.35189663,1.12663987,2.02310880,0.00274052,0.26323240,0.02146752,0.36302419,0.38736564,0.48635716
-5.08154077,3.29708650,1.10282884,1.97006967,0.00264649,0.26837916,0.02076505,0.35862250,0.39049888,0.49437775
-5.07553777,3.23684579,1.07759136,1.91299816,0.00254381,0.27319283,0.02000439,0.35418372,0.39359214,0.50173548
-5.06953477,3.17145924,1.05101729,1.85238518,0.00243333,0.27757423,0.01919804,0.34966892,0.39654989,0.50822432
-5.06353177,3.10126264,1.02319854,1.78878255,0.00231609,0.28142199,0.01835851,0.34503089,0.39926781,0.51363820
-5.05752876,3.02663009,0.99422726,1.72278440,0.00219326,0.28463494,0.01749802,0.34021603,0.40163413,0.51777685
-5.05152576,2.94796333,0.96419498,1.65500864,0.00206611,0.28711492,0.01662817,0.33516680,0.40353179,0.52045213
-5.04552276,2.86568342,0.93319254,1.58607956,0.00193600,0.28876991,0.01575971,0.32982469,0.40484133,0.52149471
-5.03951976,2.78022540,0.90131097,1.51661225,0.00180430,0.28951729,0.01490240,0.32413337,0.40544442,0.52076065
-5.03351676,2.69203618,0.86864312,1.44719972,0.00167240,0.28928732,0.01406481,0.31804218,0.40522800,0.51813776
-5.02751376,2.60157532,0.83528580,1.37840293,0.00154163,0.28802639,0.01325431,0.31150941,0.40408869,0.51355132
-5.02151076,2.50931863,0.80134225,1.31074418,0.00141329,0.28570009,0.01247702,0.30450559,0.40193740,0.50696888
-5.01550775,2.41576380,0.76692471,1.24470373,0.00128855,0.28229579,0.01173789,0.29701628,0.39870388,0.49840393
-5.00950475,2.32143740,0.73215680,1.18071958,0.00116851,0.27782479,0.01104073,0.28904445,0.39434085,0.48791816
-5.00350175,2.22690244,0.69717544,1.11918990,0.00105410,0.27232362,0.01038836,0.28061212,0.38882765,0.47562220
-4.99749875,2.13276536,0.66213215,1.06047766,0.00094617,0.26585463,0.00978277,0.27176139,0.38217300,0.46167471
-4.99149575,2.03968180,0.62719349,1.00491675,0.00084540,0.25850576,0.00922521,0.26255457,0.37441683,0.44627991
-4.98549275,1.94836014,0.59254061,0.95281890,0.00075236,0.25038937,0.00871639,0.25307353,0.36563101,0.42968347
-4.97948974,1.85956232,0.55836780,0.90448069,0.00066753,0.24164027,0.00825663,0.24341825,0.35591877,0.41216700
-4.97348674,1.77410124,0.52488012,0.86018995,0.00059127,0.23241298,0.00784597,0.23370464,0.34541302,0.39404143
-4.96748374,1.69283477,0.49229011,0.82023105,0.00052390,0.22287826,0.00748433,0.22406164,0.33427339,0.37563927
-4.96148074,1.61665607,0.46081381,0.78488849,0.00046568,0.21321914,0.00717157,0.21462792,0.32268221,0.35730638
-4.95547774,1.54648071,0.43066620,0.75444862,0.00041686,0.20362646,0.00690758,0.20554807,0.31083964,0.33939325
-4.94947474,1.48323080,0.40205635,0.72919923,0.00037773,0.19429427,0.00669236,0.19696868,0.29895800,0.32224633
-4.94347174,1.42781685,0.37518237,0.70942716,0.00034861,0.18541508,0.00652603,0.18903423,0.28725568,0.30619957
-4.93746873,1.38111817,0.35022664,0.69541388,0.00032989,0.17717520,0.00640888,0.18188326,0.27595082,0.29156648
-4.93146573,1.34396243,0.32735119,0.68742957,0.00032207,0.16975032,0.00634139,0.17564459,0.26525506,0.27863296
-4.92546273,1.31710554,0.30669382,0.68572586,0.00032580,0.16330153,0.00632422,0.17043410,0.25536763,0.26765105
-4.91945973,1.30121241,0.28836474,0.69052785,0.00034183,0.15797167,0.00635829,0.16635189,0.24646995,0.25883373
-4.91345673,1.29683959,0.27244422,0.70202579,0.00037109,0.15388243,0.00644476,0.16348007,0.23872102,0.25235090
-4.90745373,1.30442036,0.25898094,0.72036694,0.00041464,0.15113193,0.00658508,0.16188116,0.23225371,0.24832654
-4.90145073,1.32425277,0.24799151,0.74564807,0.00047372,0.14979304,0.00678106,0.16159712,0.22717209,0.24683701
-4.89544772,1.35649118,0.23946068,0.77790885,0.00054967,0.14991236,0.00703487,0.16264901,0.22354983,0.24791063
-4.88944472,1.40114130,0.23334264,0.81712674,0.00064396,0.15150990,0.00734911,0.16503732,0.22142974,0.25152822
-4.88344172,1.45805895,0.22956293,0.86321324,0.00075812,0.15457932,0.00772688,0.16874277,0.22082427,0.25762473
-4.87743872,1.52695242,0.22802121,0.91601186,0.00089373,0.15908888,0.00817178,0.17372761,0.22171706,0.26609177
-4.87143572,1.60738807,0.22859440,0.97529785,0.00105230,0.16498285,0.00868792,0.17993732,0.22406528,0.27678098
-4.86543272,1.69879905,0.23114040,1.04077952,0.00123529,0.17218345,0.00927989,0.18730257,0.22780267,0.28950807
-4.85942971,1.80049653,0.23550194,1.11210114,0.00144397,0.18059317,0.00995270,0.19574144,0.23284309,0.30405755
-4.85342671,1.91168304,0.24151063,1.18884727,0.00167935,0.19009747,0.01071168,0.20516163,0.23908432,0.32018780
-4.84742371,2.03146737,0.24899096,1.27054818,0.00194215,0.20056768,0.01156227,0.21546287,0.24641214,0.33763667
-4.84142071,2.15888061,0.25776419,1.35668640,0.00223264,0.21186407,0.01250980,0.22653909,0.25470421,0.35612723
-4.83541771,2.29289269,0.26765201,1.44670386,0.00255062,0.22383907,0.01355926,0.23828061,0.26383388,0.37537364
-4.82941471,2.43242903,0.27847979,1.54000968,0.00289534,0.23634036,0.01471487,0.25057612,0.27367353,0.39508704
-4.82341171,2.57638689,0.29007961,1.63598817,0.00326540,0.24921392,0.01597980,0.26331454,0.28409753,0.41498128
-4.81740870,2.72365097,0.30229271,1.73400708,0.00365876,0.26230686,0.01735572,0.27638655,0.29498464,0.43477831
-4.81140570,2.87310803,0.31497155,1.83342568,0.00407267,0.27547000,0.01884239,0.28968601,0.30621977,0.45421318
-4.80540270,3.02366023,0.32798142,1.93360270,0.00450367,0.28856009,0.02043730,0.30311115,0.31769512,0.47303849
-4.79939970,3.17423700,0.34120154,2.03390399,0.00494765,0.30144157,0.02213526,0.31656548,0.32931077,0.49102810
-4.79339670,3.32380524,0.35452574,2.13370961,0.00539985,0.31398800,0.02392815,0.32995855,0.34097461,0.50798015
-4.78739370,3.47137794,0.36786268,2.23242042,0.00585493,0.32608297,0.02580467,0.34320647,0.35260180,0.52371920
-4.78139070,3.61602089,0.38113567,2.32946394,0.00630710,0.33762053,0.02775022,0.35623227,0.36411386,0.53809750
-4.77538769,3.75685783,0.39428206,2.42429942,0.00675024,0.34850531,0.02974693,0.36896597,0.37543737,0.55099546
-4.76938469,3.89307377,0.40725232,2.51642198,0.00717798,0.35865221,0.03177378,0.38134456,0.38650262,0.56232124
-4.76338169,4.02391678,0.42000868,2.60536576,0.00758393,0.36798582,0.03380686,0.39331163,0.39724203,0.57200964
-4.75737869,4.14869830,0.43252355,2.69070597,0.00796180,0.37643975,0.03581983,0.40481697,0.40758887,0.58002038
-4.75137569,4.26679225,0.44477752,2.77205979,0.00830558,0.38395576,0.03778444,0.41581578,0.41747605,0.58633591
-4.74537269,4.37763290,0.45675723,2.84908615,0.00860972,0.39048309,0.03967123,0.42626783,0.42683529,0.59095892
-4.73936968,4.48071215,0.46845294,2.92148434,0.00886925,0.39597783,0.04145025,0.43613642,0.43559673,0.59390970
-4.73336668,4.57557609,0.47985601,2.98899162,0.00907995,0.40040259,0.04309196,0.44538715,0.44368906,0.59522351
-4.72736368,4.66182150,0.49095625,3.05137992,0.00923846,0.40372652,0.04456807,0.45398669,0.45104017,0.59494822
-4.72136068,4.73909241,0.50173935,3.10845186,0.00934238,0.40592564,0.04585245,0.46190150,0.45757847,0.59314220
-4.71535768,4.80707719,0.51218437,3.16003637,0.00939030,0.40698363,0.04692198,0.46909664,0.46323467,0.58987264
-4.70935468,4.86550635,0.52226159,3.20598419,0.00938185,0.40689296,0.04775733,0.47553471,0.46794419,0.58521441
-4.70335168,4.91415158,0.53193062,3.24616366,0.00931773,0.40565630,0.04834366,0.48117505,0.47164997,0.57924931
-4.69734867,4.95282605,0.54113909,3.28045710,0.00919960,0.40328822,0.04867118,0.48597332,0.47430562,0.57206593
-4.69134567,4.98138637,0.54982195,3.30875817,0.00903006,0.39981700,0.04873556,0.48988141,0.47587884,0.56375982
-4.68534267,4.99973606,0.55790157,3.33097048,0.00881258,0.39528636,0.04853816,0.49284794,0.47635489,0.55443407
-4.67933967,5.00783082,0.56528858,3.34700777,0.00855131,0.38975716,0.04808611,0.49481924,0.47573990,0.54420002
-4.67333667,5.00568519,0.57188366,3.35679569,0.00825103,0.38330866,0.04739216,0.49574084,0.47406405,0.53317808
-4.66733367,4.99338048,0.57758013,3.36027533,0.00791695,0.37603946,0.04647442,0.49555953,0.47138421,0.52149847
-4.66133067,4.97107358,0.58226747,3.35740836,0.00755462,0.36806784,0.04535587,0.49422587,0.46778606,0.50930176
-4.65532766,4.93900609,0.58583549,3.34818356,0.00716970,0.35953143,0.04406381,0.49169700,0.46338547,0.49673899
-4.64932466,4.89751312,0.58817906,3.33262434,0.00676792,0.35058628,0.04262915,0.48793978,0.45832904,0.48397147
-4.64332166,4.84703130,0.58920335,3.31079698,0.00635487,0.34140506,0.04108557,0.48293392,0.45279372,0.47116993
