energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.80790395,0.40978854,0.00089612,0.06928542,0.00781368,0.12221882,0.01784215,0.08288952
-5.80190095,0.39561855,0.00090760,0.06703096,0.00779787,0.11736673,0.01780858,0.08044628
-5.79589795,0.38195920,0.00091263,0.06483882,0.00774621,0.11277664,0.01769434,0.07803095
-5.78989495,0.36847060,0.00091110,0.06265317,0.00765612,0.10833856,0.01749294,0.07558110
-5.78389195,0.35487143,0.00090304,0.06042824,0.00752619,0.10395962,0.01720069,0.07304628
-5.77788894,0.34094398,0.00088862,0.05812911,0.00735622,0.09956576,0.01681677,0.07038891
-5.77188594,0.32653603,0.00086815,0.05573198,0.00714717,0.09510247,0.01634315,0.06758456
-5.76588294,0.31155973,0.00084207,0.05322392,0.00690114,0.09053458,0.01578443,0.06462166
-5.75987994,0.29598777,0.00081090,0.05060222,0.00662118,0.08584529,0.01514758,0.06150063
-5.75387694,0.27984742,0.00077529,0.04787337,0.00631124,0.08103440,0.01444154,0.05823265
-5.74787394,0.26321293,0.00073591,0.04505167,0.00597593,0.07611621,0.01367690,0.05483805
-5.74187094,0.24619668,0.00069353,0.04215781,0.00562036,0.07111688,0.01286543,0.05134451
-5.73586793,0.22893978,0.00064889,0.03921720,0.00524995,0.06607172,0.01201961,0.04778513
-5.72986493,0.21160254,0.00060278,0.03625839,0.00487025,0.06102232,0.01115224,0.04419647
-5.72386193,0.19435524,0.00055594,0.03331148,0.00448673,0.05601390,0.01027600,0.04061671
-5.71785893,0.17736969,0.00050907,0.03040669,0.00410464,0.05109273,0.00940311,0.03708389
-5.71185593,0.16081173,0.00046285,0.02757310,0.00372886,0.04630395,0.00854497,0.03363442
-5.70585293,0.14483510,0.00041784,0.02483761,0.00336380,0.04168968,0.00771198,0.03030188
-5.69984992,0.12957668,0.00037457,0.02222417,0.00301331,0.03728764,0.00691339,0.02711599
-5.69384692,0.11515317,0.00033348,0.01975320,0.00268061,0.03313008,0.00615716,0.02410204
-5.68784392,0.10165937,0.00029492,0.01744132,0.00236830,0.02924328,0.00545003,0.02128052
-5.68184092,0.08916782,0.00025918,0.01530132,0.00207839,0.02564734,0.00479762,0.01866707
-5.67583792,0.07772973,0.00022646,0.01334238,0.00181226,0.02235648,0.00420460,0.01627273
-5.66983492,0.06737725,0.00019692,0.01157041,0.00157081,0.01937962,0.00367496,0.01410439
-5.66383192,0.05812666,0.00017068,0.00998870,0.00135448,0.01672131,0.00321241,0.01216549
-5.65782891,0.04998258,0.00014782,0.00859864,0.00116339,0.01438290,0.00282077,0.01045690
-5.65182591,0.04294286,0.00012844,0.00740063,0.00099744,0.01236397,0.00250459,0.00897792
-5.64582291,0.03700429,0.00011262,0.00639512,0.00085646,0.01066398,0.00226969,0.00772748
-5.63981991,0.03216873,0.00010052,0.00558367,0.00074030,0.00928404,0.00212397,0.00670537
-5.63381691,0.02844984,0.00009234,0.00497027,0.00064904,0.00822890,0.00207821,0.00591366
-5.62781391,0.02588030,0.00008841,0.00456261,0.00058310,0.00750904,0.00214702,0.00535812
-5.62181091,0.02451947,0.00008917,0.00437352,0.00054342,0.00714295,0.00234994,0.00504980
-5.61580790,0.02446143,0.00009524,0.00442246,0.00053166,0.00715946,0.00271262,0.00500662
-5.60980490,0.02584351,0.00010746,0.00473715,0.00055032,0.00760031,0.00326815,0.00525511
-5.60380190,0.02885516,0.00012690,0.00535524,0.00060296,0.00852276,0.00405850,0.00583217
-5.59779890,0.03374709,0.00015495,0.00632603,0.00069439,0.01000232,0.00513607,0.00678687
-5.59179590,0.04084058,0.00019332,0.00771224,0.00083086,0.01213547,0.00656532,0.00818233
-5.58579290,0.05053666,0.00024410,0.00959182,0.00102023,0.01504250,0.00842440,0.01009750
-5.57978989,0.06332503,0.00030983,0.01205958,0.00127218,0.01887006,0.01080684,0.01262892
-5.57378689,0.07979210,0.00039350,0.01522883,0.00159834,0.02379365,0.01382300,0.01589233
-5.56778389,0.10062780,0.00049858,0.01923260,0.00201250,0.03001966,0.01760147,0.02002395
-5.56178089,0.12663058,0.00062909,0.02422467,0.00253063,0.03778682,0.02229007,0.02518149
-5.55577789,0.15870973,0.00078956,0.03037999,0.00317102,0.04736702,0.02805641,0.03154454
-5.54977489,0.19788454,0.00098506,0.03789454,0.00395422,0.05906496,0.03508796,0.03931440
-5.54377189,0.24527921,0.00122114,0.04698434,0.00490297,0.07321682,0.04359125,0.04871305
-5.53776888,0.30211301,0.00150380,0.05788355,0.00604203,0.09018723,0.05379031,0.05998114
-5.53176588,0.36968471,0.00183939,0.07084148,0.00739788,0.11036477,0.06592402,0.07337489
-5.52576288,0.44935092,0.00223451,0.08611841,0.00899830,0.13415553,0.08024239,0.08916178
-5.51975988,0.54249770,0.00269587,0.10398013,0.01087183,0.16197473,0.09700152,0.10761490
-5.51375688,0.65050547,0.00323011,0.12469113,0.01304711,0.19423628,0.11645746,0.12900600
-5.50775388,0.77470724,0.00384355,0.14850659,0.01555200,0.23134045,0.13885865,0.15359722
-5.50175088,0.91634079,0.00454203,0.17566311,0.01841272,0.27365967,0.16443732,0.18163161
-5.49574787,1.07649567,0.00533056,0.20636850,0.02165275,0.32152280,0.19339990,0.21332270
-5.48974487,1.25605647,0.00621308,0.24079083,0.02529172,0.37519830,0.22591665,0.24884328
-5.48374187,1.45564420,0.00719221,0.27904713,0.02934423,0.43487680,0.26211081,0.28831384
-5.47773887,1.67555782,0.00826889,0.32119205,0.03381867,0.50065381,0.30204789,0.33179111
-5.47173587,1.91571875,0.00944218,0.36720722,0.03871605,0.57251315,0.34572519,0.37925714
-5.46573287,2.17562089,0.01070901,0.41699155,0.04402903,0.65031214,0.39306243,0.43060946
-5.45972986,2.45428910,0.01206399,0.47035325,0.04974096,0.73376927,0.44389379,0.48565307
-5.45372686,2.75024910,0.01349932,0.52700397,0.05582523,0.82245520,0.49796194,0.54409446
-5.44772386,3.06151121,0.01500470,0.58655574,0.06224486,0.91578794,0.55491463,0.60553860
-5.44172086,3.38557032,0.01656740,0.64852090,0.06895237,1.01303281,0.61430418,0.66948899
-5.43571786,3.71942365,0.01817241,0.71231558,0.07589002,1.11330766,0.67559028,0.73535128
-5.42971486,4.05960742,0.01980261,0.77726677,0.08299041,1.21559372,0.73814620,0.80244054
-5.42371186,4.40225236,0.02143918,0.84262307,0.09017744,1.31875206,0.80126861,0.86999237
-5.41770885,4.74315758,0.02306192,0.90756898,0.09736764,1.42154541,0.86419080,0.93717747
-5.41170585,5.07788080,0.02464984,0.97124235,0.10447184,1.52266489,0.92609904,1.00311951
-5.40570285,5.40184263,0.02618165,1.03275462,0.11139713,1.62076085,0.98615165,1.06691573
-5.39969985,5.71044137,0.02763638,1.09121302,0.11804904,1.71447677,1.04350014,1.12765960
-5.39369685,5.99917419,0.02899405,1.14574413,0.12433387,1.80248506,1.09731169,1.18446469
-5.38769385,6.26376031,0.03023623,1.19551783,0.13016115,1.88352331,1.14679221,1.23648899
-5.38169085,6.50026110,0.03134666,1.23977068,0.13544600,1.95642962,1.19120885,1.28295857
-5.37568784,6.70519249,0.03231181,1.27782789,0.14011144,2.02017552,1.22991134,1.32318973
-5.36968484,6.87562494,0.03312129,1.30912293,0.14409051,2.07389513,1.26235106,1.35660873
-5.36368184,7.00926685,0.03376824,1.33321399,0.14732806,2.11690930,1.28809712,1.38276824
-5.35767884,7.10452801,0.03424955,1.34979666,0.14978226,2.14874375,1.30684874,1.40135991
-5.35167584,7.16056054,0.03456598,1.35871226,0.15142563,2.16914044,1.31844350,1.41222246
-5.34567284,7.17727575,0.03472211,1.35995152,0.15224576,2.17806182,1.32286096,1.41534511
-5.33966983,7.15533652,0.03472617,1.35365361,0.15224539,2.17568778,1.32022168,1.41086615
-5.33366683,7.09612574,0.03458973,1.34010038,0.15144221,2.16240550,1.31078169,1.39906674
-5.32766383,7.00169256,0.03432732,1.31970632,0.14986809,2.13879293,1.29492256,1.38036044
-5.32166083,6.87467897,0.03395586,1.29300463,0.14756802,2.10559658,1.27313778,1.35527869
-5.31565783,6.71823022,0.03349407,1.26062992,0.14459855,2.06370471,1.24601582,1.32445312
-5.30965483,6.53589289,0.03296183,1.22329837,0.14102612,2.01411726,1.21422085,1.28859532
-5.30365183,6.33150508,0.03237950,1.18178622,0.13692503,1.95791379,1.17847184,1.24847498
-5.29764882,6.10908327,0.03176723,1.13690722,0.13237531,1.89622083,1.13952092,1.20489725
-5.29164582,5.87271019,0.03114433,1.08949014,0.12746060,1.83018007,1.09813200,1.15868017
-5.28564282,5.62642801,0.03052868,1.04035698,0.12226596,1.76091852,1.05506033,1.11063308
-5.27963982,5.37414070,0.02993624,0.99030273,0.11687580,1.68952180,1.01103393,1.06153669
-5.27363682,5.11952848,0.02938068,0.94007733,0.11137200,1.61701149,0.96673741,1.01212551
-5.26763382,4.86597721,0.02887304,0.89037029,0.10583225,1.54432707,0.92279879,0.96307316
-5.26163082,4.61652417,0.02842169,0.84179851,0.10032861,1.47231295,0.87977958,0.91498095
-5.25562781,4.37382118,0.02803224,0.79489747,0.09492642,1.40171059,0.83816837,0.86836992
-5.24962481,4.14011527,0.02770769,0.75011594,0.08968350,1.33315566,0.79837792,0.82367649
-5.24362181,3.91724604,0.02744870,0.70781418,0.08464973,1.26717980,0.76074559,0.78125155
-5.23761881,3.70665841,0.02725391,0.66826547,0.07986686,1.20421636,0.72553677,0.74136285
-5.23161581,3.50942874,0.02712039,0.63166065,0.07536874,1.14460946,0.69295088,0.70420029
-5.22561281,3.32630168,0.02704416,0.59811524,0.07118168,1.08862528,0.66312942,0.66988364
-5.21960980,3.15773500,0.02702068,0.56767871,0.06732518,1.03646486,0.63616536,0.63847213
-5.21360680,3.00394922,0.02704544,0.54034516,0.06381267,0.98827722,0.61211319,0.60997533
-5.20760380,2.86497883,0.02711442,0.51606493,0.06065250,0.94417200,0.59099903,0.58436460
-5.20160080,2.74072211,0.02722454,0.49475637,0.05784889,0.90423072,0.57283000,0.56158450
-5.19559780,2.63098660,0.02737404,0.47631724,0.05540289,0.86851587,0.55760232,0.54156350
-5.18959480,2.53552787,0.02756270,0.46063507,0.05331326,0.83707746,0.54530765,0.52422338
-5.18359180,2.45407956,0.02779194,0.44759592,0.05157718,0.80995647,0.53593721,0.50948699
-5.17758879,2.38637336,0.02806480,0.43709125,0.05019088,0.78718517,0.52948352,0.49728373
-5.17158579,2.33214830,0.02838580,0.42902254,0.04914993,0.76878448,0.52593966,0.48755285
-5.16558279,2.29114928,0.02876055,0.42330339,0.04844938,0.75475843,0.52529608,0.48024409
-5.15957979,2.26311566,0.02919536,0.41985932,0.04808367,0.74508646,0.52753539,0.47531611
-5.15357679,2.24776129,0.02969671,0.41862521,0.04804631,0.73971417,0.53262534,0.47273270
-5.14757379,2.24474789,0.03027059,0.41954078,0.04832932,0.73854314,0.54051071,0.47245707
-5.14157079,2.25365435,0.03092191,0.42254452,0.04892262,0.74142101,0.55110465,0.47444503
-5.13556778,2.27394462,0.03165381,0.42756656,0.04981329,0.74813239,0.56428022,0.47863721
-5.12956478,2.30493716,0.03246710,0.43452111,0.05098480,0.75839177,0.57986296,0.48495134
-5.12356178,2.34577887,0.03335972,0.44329914,0.05241631,0.77183900,0.59762496,0.49327496
-5.11755878,2.39542620,0.03432643,0.45376189,0.05408208,0.78803815,0.61728133,0.50345948
-5.11155578,2.45263573,0.03535849,0.46573583,0.05595112,0.80648006,0.63848941,0.51531589
-5.10555278,2.51596595,0.03644371,0.47900959,0.05798702,0.82658903,0.66085118,0.52861280
-5.09954977,2.58379141,0.03756658,0.49333327,0.06014811,0.84773349,0.68391896,0.54307717
-5.09354677,2.65432948,0.03870858,0.50842036,0.06238797,0.86924049,0.70720446,0.55839770
-5.08754377,2.72567919,0.03984881,0.52395234,0.06465619,0.89041351,0.73019084,0.57423120
-5.08154077,2.79587093,0.04096463,0.53958591,0.06689957,0.91055296,0.75234746,0.59021141
-5.07553777,2.86292498,0.04203251,0.55496250,0.06906347,0.92897830,0.77314655,0.60596028
-5.06953477,2.92491600,0.04302899,0.56971974,0.07109348,0.94505099,0.79208117,0.62110089
-5.06353177,2.98004063,0.04393167,0.58350415,0.07293726,0.95819698,0.80868342,0.63527147
-5.05752876,3.02668445,0.04472011,0.59598458,0.07454636,0.96792783,0.82254213,0.64813988
-5.05152576,3.06348497,0.04537681,0.60686549,0.07587816,0.97385916,0.83331892,0.65941755
-5.04552276,3.08938722,0.04588797,0.61589934,0.07689756,0.97572583,0.84076199,0.66887225
-5.03951976,3.10368885,0.04624410,0.62289749,0.07757862,0.97339275,0.84471663,0.67633891
-5.03351676,3.10607233,0.04644049,0.62773880,0.07790575,0.96686117,0.84513211,0.68172783
-5.02751376,3.09662246,0.04647742,0.63037556,0.07787468,0.95626981,0.84206442,0.68502980
-5.02151076,3.07582812,0.04636014,0.63083621,0.07749293,0.94189122,0.83567482,0.68631781
-5.01550775,3.04456836,0.04609862,0.62922489,0.07677990,0.92412330,0.82622424,0.68574523
-5.00950475,3.00408343,0.04570714,0.62571759,0.07576641,0.90347679,0.81406393,0.68354056
-5.00350175,2.95593246,0.04520357,0.62055526,0.07449390,0.88055922,0.79962280,0.67999895
-4.99749875,2.90194006,0.04460868,0.61403422,0.07301314,0.85605648,0.78339234,0.67547105
-4.99149575,2.84413468,0.04394519,0.60649428,0.07138262,0.83071272,0.76590988,0.67034976
-4.98549275,2.78468208,0.04323688,0.59830540,0.06966664,0.80530982,0.74774103,0.66505553
-4.97948974,2.72581705,0.04250766,0.58985348,0.06793319,0.78064735,0.72946250,0.66002108
-4.97348674,2.66977695,0.04178073,0.58152602,0.06625174,0.75752390,0.71164587,0.65567634
-4.96748374,2.61873989,0.04107783,0.57369844,0.06469096,0.73672050,0.69484336,0.65243428
-4.96148074,2.57477034,0.04041862,0.56672179,0.06331660,0.71898675,0.67957602,0.65067827
-4.95547774,2.53977394,0.03982028,0.56091214,0.06218940,0.70502987,0.66632490,0.65075172
-4.94947474,2.51546296,0.03929725,0.55654248,0.06136335,0.69550686,0.65552535,0.65295012
-4.94347174,2.50333281,0.03886115,0.55383704,0.06088419,0.69101944,0.64756439,0.65751581
-4.93746873,2.50464944,0.03852090,0.55296838,0.06078825,0.69211155,0.64278100,0.66463551
-4.93146573,2.52044663,0.03828296,0.55405701,0.06110164,0.69926880,0.64146880,0.67444044
-4.92546273,2.55153162,0.03815173,0.55717350,0.06183987,0.71291919,0.64388059,0.68700867
-4.91945973,2.59849721,0.03812993,0.56234256,0.06300780,0.73343428,0.65023394,0.70236928
-4.91345673,2.66173785,0.03821907,0.56954870,0.06459989,0.76113026,0.66071716,0.72050782
-4.90745373,2.74146742,0.03841993,0.57874299,0.06660091,0.79626799,0.67549484,0.74137242
-4.90145073,2.83773646,0.03873285,0.58985020,0.06898673,0.83905165,0.69471215,0.76488001
-4.89544772,2.95044670,0.03915811,0.60277590,0.07172544,0.88962552,0.71849748,0.79092208
-4.88944472,3.07936132,0.03969598,0.61741298,0.07477857,0.94806869,0.74696281,0.81936949
-4.88344172,3.22410990,0.04034681,0.63364704,0.07810238,1.01438788,0.78020164,0.85007599
-4.87743872,3.38418761,0.04111090,0.65136045,0.08164923,1.08850858,0.81828447,0.88288027
-4.87143572,3.55894891,0.04198822,0.67043484,0.08536885,1.17026508,0.86125201,0.91760645
-4.86543272,3.74759651,0.04297808,0.69075189,0.08920952,1.25939019,0.90910644,0.95406315
-4.85942971,3.94916732,0.04407872,0.71219255,0.09311921,1.35550551,0.96180154,0.99204138
-4.85342671,4.16251704,0.04528680,0.73463492,0.09704650,1.45811323,1.01923220,1.03131162
-4.84742371,4.38630587,0.04659703,0.75795099,0.10094132,1.56659058,1.08122430,1.07162065
-4.84142071,4.61898769,0.04800172,0.78200280,0.10475558,1.68018767,1.14752585,1.11268857
-4.83541771,4.85880492,0.04949055,0.80663835,0.10844360,1.79802980,1.21780017,1.15420668
-4.82941471,5.10379138,0.05105036,0.83168786,0.11196239,1.91912467,1.29162199,1.19583657
-4.82341171,5.35178467,0.05266523,0.85696072,0.11527182,2.04237483,1.36847698,1.23721111
-4.81740870,5.60044913,0.05431667,0.88224375,0.11833473,2.16659547,1.44776527,1.27793741
-4.81140570,5.84730975,0.05598396,0.90730086,0.12111694,2.29053711,1.52880899,1.31760204
-4.80540270,6.08979658,0.05764478,0.93187462,0.12358726,2.41291259,1.61086387,1.35577849
-4.79939970,6.32529835,0.05927588,0.95568955,0.12571756,2.53242730,1.69313452,1.39203669
-4.79339670,6.55122336,0.06085390,0.97845738,0.12748277,2.64781143,1.77479277,1.42595417
-4.78739370,6.76506483,0.06235627,0.99988381,0.12886104,2.75785271,1.85499828,1.45712833
-4.78139070,6.96446776,0.06376211,1.01967672,0.12983395,2.86142808,1.93292038,1.48518924
-4.77538769,7.14729364,0.06505307,1.03755522,0.13038667,2.95753266,2.00776019,1.50981215
-4.76938469,7.31167963,0.06621409,1.05325912,0.13050833,3.04530457,2.07877169,1.53072898
-4.76338169,7.45608891,0.06723399,1.06655824,0.13019231,3.12404422,2.14528089,1.54773800
-4.75737869,7.57934916,0.06810589,1.07726099,0.12943655,3.19322707,2.20670196,1.56071115
-4.75137569,7.68067713,0.06882735,1.08522175,0.12824390,3.25250928,2.26254967,1.56959824
-4.74537269,7.75968764,0.06940030,1.09034647,0.12662230,3.30172591,2.31244758,1.57442795
-4.73936968,7.81638672,0.06983073,1.09259626,0.12458501,3.34088198,2.35613182,1.57530526
-4.73336668,7.85114930,0.07012815,1.09198870,0.12215059,3.37013703,2.39345037,1.57240543
-4.72736368,7.86468291,0.07030476,1.08859675,0.11934291,3.38978423,2.42435842,1.56596492
-4.72136068,7.85797983,0.07037461,1.08254546,0.11619087,3.40022548,2.44891029,1.55626958
-4.71535768,7.83226079,0.07035253,1.07400654,0.11272812,3.40194411,2.46724887,1.54364098
-4.70935468,7.78891368,0.07025308,1.06319132,0.10899256,3.39547692,2.47959350,1.52842148
-4.70335168,7.72943149,0.07008952,1.05034249,0.10502583,3.38138750,2.48622754,1.51095918
-4.69734867,7.65535304,0.06987284,1.03572518,0.10087264,3.36024224,2.48748647,1.49159336
-4.69134567,7.56821026,0.06961101,1.01961785,0.09658010,3.33259077,2.48374771,1.47064160
-4.68534267,7.46948513,0.06930837,1.00230380,0.09219707,3.29895170,2.47542295,1.44838904
-4.67933967,7.36057858,0.06896526,0.98406350,0.08777347,3.25980451,2.46295337,1.42508060
-4.67333667,7.24279267,0.06857804,0.96516848,0.08335972,3.21558776,2.44680828,1.40091646
-4.66733367,7.11732673,0.06813918,0.94587678,0.07900618,3.16670347,2.42748693,1.37605104
-4.66133067,6.98528660,0.06763783,0.92643039,0.07476278,3.11352701,2.40552327,1.35059543
-4.65532766,6.84770567,0.06706046,0.90705456,0.07067866,3.05642144,2.38149291,1.32462298
-4.64932466,6.70557526,0.06639181,0.88795893,0.06680200,2.99575493,2.35602147,1.29817761
-4.64332166,6.55988126,0.06561591,0.86934015,0.06317989,2.93191970,2.32979315,1.27128427
-4.63731866,6.41164377,0.06471722,0.85138573,0.05985823,2.86535095,2.30355832,1.24396065
-4.63131566,6.26195595,0.06368177,0.83427854,0.05688180,2.79654382,2.27813894,1.21622952
-4.62531266,6.11201869,0.06249821,0.81820159,0.05429413,2.72606729,2.25443063,1.18813065
-4.61930965,5.96316780,0.06115880,0.80334246,0.05213757,2.65457330,2.23340038,1.15973177
-4.61330665,5.81689108,0.05966020,0.78989694,0.05045307,2.58280056,2.21607902,1.13113764
-4.60730365,5.67483335,0.05800398,0.77807144,0.04928004,2.51157211,2.20354815,1.10249687
-4.60130065,5.53878821,0.05619699,0.76808380,0.04865597,2.44178671,2.19692112,1.07400592
-4.59529765,5.41067634,0.05425139,0.76016227,0.04861592,2.37440413,2.19731851,1.04591016
-4.58929465,5.29251087,0.05218437,0.75454258,0.04919195,2.31042503,2.20583852,1.01850189
-4.58329165,5.18635137,0.05001778,0.75146302,0.05041228,2.25086639,2.22352322,0.99211551
-4.57728864,5.09424845,0.04777733,0.75115779,0.05230044,2.19673369,2.25132201,0.96712001
-4.57128564,5.01818176,0.04549180,0.75384887,0.05487421,2.14899125,2.29005377,0.94390932
-4.56528264,4.95999455,0.04319198,0.75973666,0.05814461,2.10853223,2.34036934,0.92289087
-4.55927964,4.92132787,0.04090959,0.76899010,0.06211485,2.07614983,2.40271626,0.90447312
-4.55327664,4.90355795,0.03867619,0.78173655,0.06677925,2.05251116,2.47730768,0.88905239
-4.54727364,4.90773973,0.03652210,0.79805205,0.07212236,2.03813487,2.56409692,0.87699989
-4.54127064,4.93455929,0.03447537,0.81795262,0.07811823,2.03337389,2.66275968,0.86864909
-4.53526763,4.98429752,0.03256094,0.84138688,0.08472980,2.03840365,2.77268480,0.86428430
-4.52926463,5.05680667,0.03079990,0.86823063,0.09190862,2.05321659,2.89297475,0.86413056
-4.52326163,5.15150071,0.02920892,0.89828367,0.09959489,2.07762278,3.02245632,0.86834527
-4.51725863,5.26735990,0.02779994,0.93126905,0.10771775,2.11125658,3.15970136,0.87701182
-4.51125563,5.40294904,0.02657996,0.96683504,0.11619590,2.15358874,3.30305729,0.89013513
-4.50525263,5.55644845,0.02555112,1.00455971,0.12493863,2.20394318,3.45068622,0.90763951
-4.49924962,5.72569610,0.02471082,1.04395812,0.13384709,2.26151741,3.60061132,0.92936838
-4.49324662,5.90823871,0.02405216,1.08449181,0.14281590,2.32540550,3.75076853,0.95508619
-4.48724362,6.10138975,0.02356434,1.12558041,0.15173497,2.39462226,3.89906151,0.98448211
-4.48124062,6.30229166,0.02323328,1.16661495,0.16049156,2.46812759,4.04341755,1.01717554
-4.47523762,6.50797992,0.02304229,1.20697238,0.16897252,2.54484977,4.18184204,1.05272320
-4.46923462,6.71544673,0.02297271,1.24603092,0.17706657,2.62370674,4.31246931,1.09062775
-4.46323162,6.92170219,0.02300469,1.28318576,0.18466669,2.70362471,4.43360784,1.13034756
-4.45722861,7.12383146,0.02311788,1.31786459,0.19167241,2.78355353,4.54377832,1.17130777
-4.45122561,7.31904673,0.02329210,1.34954258,0.19799214,2.86247878,4.64174324,1.21291223
-4.44522261,7.50473316,0.02350802,1.37775647,0.20354525,2.93943045,4.72652757,1.25455624
-4.43921961,7.67848883,0.02374776,1.40211722,0.20826407,3.01348888,4.79743029,1.29563997
-4.43321661,7.83815848,0.02399538,1.42232117,0.21209559,3.08378825,4.85402738,1.33558212
-4.42721361,7.98186185,0.02423733,1.43815936,0.21500290,3.14951865,4.89616691,1.37383384
-4.42121061,8.10801694,0.02446287,1.44952468,0.21696637,3.20992732,4.92395773,1.40989235
-4.41520760,8.21535895,0.02466427,1.45641689,0.21798436,3.26432008,4.93775301,1.44331405
-4.40920460,8.30295549,0.02483704,1.45894520,0.21807368,3.31206363,4.93813021,1.47372669
-4.40320160,8.37021826,0.02497998,1.45732833,0.21726947,3.35258924,4.92586895,1.50084012
-4.39719860,8.41691136,0.02509517,1.45189193,0.21562481,3.38539826,4.90192795,1.52445517
-4.39119560,8.44315566,0.02518785,1.44306323,0.21320967,3.41006953,4.86742207,1.54447023
-4.38519260,8.44942884,0.02526618,1.43136292,0.21010959,3.42626832,4.82359977,1.56088503
-4.37918959,8.43655971,0.02534092,1.41739410,0.20642372,3.43375643,4.77182130,1.57380121
-4.37318659,8.40571580,0.02542500,1.40182846,0.20226253,3.43240258,4.71353725,1.58341938
-4.36718359,8.35838285,0.02553301,1.38538956,0.19774502,3.42219209,4.65026680,1.59003249
-4.36118059,8.29633478,0.02568058,1.36883368,0.19299561,3.40323481,4.58357488,1.59401532
-4.35517759,8.22159350,0.02588375,1.35292826,0.18814078,3.37577018,4.51504737,1.59581035
-4.34917459,8.13637768,0.02615823,1.33842850,0.18330539,3.34016830,4.44626339,1.59591014
-4.34317159,8.04304093,0.02651866,1.32605267,0.17860902,3.29692634,4.37876419,1.59483685
-4.33716858,7.94400014,0.02697786,1.31645681,0.17416228,3.24665960,4.31401830,1.59311936
-4.33116558,7.84165563,0.02754613,1.31020967,0.17006334,3.19008712,4.25338326,1.59126912
-4.32516258,7.73830585,0.02823055,1.30776885,0.16639464,3.12801190,4.19806469,1.58975542
-4.31915958,7.63605975,0.02903439,1.30945914,0.16322019,3.06129659,4.14907402,1.58898147
-4.31315658,7.53675096,0.02995666,1.31545411,0.16058334,2.99083533,4.10718687,1.58926213
-4.30715358,7.44185789,0.03099175,1.32576200,0.15850522,2.91752335,4.07290420,1.59080485
