energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.27463732,1.80881312,0.05859873,0.00329134,0.17661877,0.43148910,1.11511138,0.00996767,0.41422433
-3.26863432,1.86921644,0.05990886,0.00364042,0.18143382,0.44171215,1.15267792,0.01024526,0.42710228
-3.26263132,1.92746827,0.06101385,0.00400562,0.18626805,0.45209960,1.18806159,0.01047801,0.43999576
-3.25662831,1.98309962,0.06191319,0.00438350,0.19112678,0.46266613,1.22086958,0.01066434,0.45286278
-3.25062531,2.03566141,0.06261114,0.00477011,0.19600835,0.47340689,1.25075413,0.01080351,0.46564685
-3.24462231,2.08472178,0.06311621,0.00516103,0.20090226,0.48429314,1.27741437,0.01089557,0.47827433
-3.23861931,2.12986285,0.06344036,0.00555146,0.20578768,0.49526887,1.30059615,0.01094134,0.49065251
-3.23261631,2.17067757,0.06359806,0.00593632,0.21063247,0.50624871,1.32009030,0.01094226,0.50266866
-3.22661331,2.20676734,0.06360527,0.00631033,0.21539268,0.51711726,1.33572988,0.01090035,0.51419018
-3.22061031,2.23774107,0.06347840,0.00666812,0.22001278,0.52772993,1.34738686,0.01081807,0.52506589
-3.21460730,2.26321612,0.06323324,0.00700438,0.22442634,0.53791526,1.35496873,0.01069818,0.53512854
-3.20860430,2.28282153,0.06288407,0.00731399,0.22855745,0.54747876,1.35841551,0.01054369,0.54419836
-3.20260130,2.29620390,0.06244285,0.00759209,0.23232264,0.55620803,1.35769768,0.01035766,0.55208776
-3.19659830,2.30303563,0.06191861,0.00783427,0.23563332,0.56387913,1.35281507,0.01014320,0.55860678
-3.19059530,2.30302566,0.06131712,0.00803663,0.23839866,0.57026372,1.34379721,0.00990330,0.56356926
-3.18459230,2.29593209,0.06064075,0.00819590,0.24052869,0.57513697,1.33070487,0.00964084,0.56679943
-3.17858929,2.28157638,0.05988860,0.00830952,0.24193764,0.57828567,1.31363293,0.00935850,0.56813859
-3.17258629,2.25985813,0.05905684,0.00837570,0.24254726,0.57951632,1.29271430,0.00905877,0.56745165
-3.16658329,2.23076996,0.05813929,0.00839346,0.24229009,0.57866286,1.26812456,0.00874393,0.56463329
-3.16058029,2.19441148,0.05712813,0.00836268,0.24111239,0.57559365,1.24008698,0.00841608,0.55961329
-3.15457729,2.15100151,0.05601475,0.00828405,0.23897674,0.57021753,1.20887747,0.00807713,0.55236102
-3.14857429,2.10088781,0.05479066,0.00815910,0.23586412,0.56248849,1.17482895,0.00772890,0.54288867
-3.14257129,2.04455357,0.05344839,0.00799013,0.23177540,0.55240897,1.13833481,0.00737308,0.53125319
-3.13656828,1.98261998,0.05198233,0.00778016,0.22673214,0.54003150,1.09985084,0.00701135,0.51755674
-3.13056528,1.91584466,0.05038952,0.00753285,0.22077671,0.52545866,1.05989550,0.00664534,0.50194571
-3.12456228,1.84511544,0.04867023,0.00725243,0.21397162,0.50884127,1.01904802,0.00627671,0.48460823
-3.11855928,1.77143959,0.04682842,0.00694357,0.20639822,0.49037508,0.97794429,0.00590717,0.46577024
-3.11255628,1.69592860,0.04487199,0.00661133,0.19815471,0.47029582,0.93727029,0.00553847,0.44569037
-3.10655328,1.61977879,0.04281280,0.00626100,0.18935351,0.44887297,0.89775325,0.00517241,0.42465366
-3.10055028,1.54424819,0.04066658,0.00589802,0.18011825,0.42640250,0.86015040,0.00481082,0.40296442
-3.09454727,1.47063045,0.03845253,0.00552787,0.17058030,0.40319877,0.82523567,0.00445558,0.38093853
-3.08854427,1.40022639,0.03619289,0.00515599,0.16087510,0.37958596,0.79378461,0.00410853,0.35889532
-3.08254127,1.33431399,0.03391232,0.00478767,0.15113845,0.35588929,0.76655771,0.00377149,0.33714944
-3.07653827,1.27411787,0.03163717,0.00442798,0.14150272,0.33242649,0.74428277,0.00344622,0.31600291
-3.07053527,1.22077894,0.02939480,0.00408170,0.13209336,0.30949961,0.72763660,0.00313433,0.29573767
-3.06453227,1.17532530,0.02721277,0.00375326,0.12302566,0.28738760,0.71722669,0.00283732,0.27660876
-3.05852926,1.13864511,0.02511808,0.00344670,0.11440190,0.26633985,0.71357321,0.00255649,0.25883853
-3.05252626,1.11146225,0.02313654,0.00316561,0.10630907,0.24657086,0.71709217,0.00229294,0.24261177
-3.04652326,1.09431567,0.02129207,0.00291313,0.09881707,0.22825614,0.72807995,0.00204756,0.22807213
-3.04052026,1.08754275,0.01960621,0.00269195,0.09197759,0.21152954,0.74670008,0.00182099,0.21531977
-3.03451726,1.09126754,0.01809763,0.00250422,0.08582356,0.19648185,0.77297251,0.00161364,0.20441024
-3.02851426,1.10539410,0.01678180,0.00235163,0.08036926,0.18316084,0.80676610,0.00142570,0.19535472
-3.02251126,1.12960522,0.01567071,0.00223533,0.07561094,0.17157248,0.84779454,0.00125715,0.18812142
-3.01650825,1.16336692,0.01477272,0.00215600,0.07152812,0.16168339,0.89561619,0.00110775,0.18263811
-3.01050525,1.20593848,0.01409245,0.00211380,0.06808517,0.15342422,0.94963812,0.00097714,0.17879573
-3.00450225,1.25638808,0.01363078,0.00210837,0.06523346,0.14669389,1.00912441,0.00086480,0.17645274
-2.99849925,1.31361378,0.01338486,0.00213886,0.06291368,0.14136455,1.07320881,0.00077014,0.17544034
-2.99249625,1.37636936,0.01334823,0.00220391,0.06105845,0.13728684,1.14091174,0.00069252,0.17556808
-2.98649325,1.44329453,0.01351096,0.00230168,0.05959504,0.13429554,1.21116120,0.00063129,0.17662995
-2.98049025,1.51294893,0.01385981,0.00242984,0.05844805,0.13221520,1.28281744,0.00058584,0.17841052
-2.97448724,1.58384895,0.01437851,0.00258561,0.05754207,0.13086575,1.35470066,0.00055566,0.18069118
-2.96848424,1.65450651,0.01504803,0.00276577,0.05680423,0.13006773,1.42562123,0.00054036,0.18325613
-2.96248124,1.72346893,0.01584690,0.00296673,0.05616642,0.12964722,1.49441153,0.00053971,0.18589807
-2.95647824,1.78935863,0.01675161,0.00318458,0.05556735,0.12944016,1.55995865,0.00055373,0.18842335
-2.95047524,1.85091164,0.01773705,0.00341513,0.05495420,0.12929618,1.62123681,0.00058264,0.19065659
-2.94447224,1.90701391,0.01877705,0.00365406,0.05428396,0.12908157,1.67733875,0.00062698,0.19244454
-2.93846923,1.95673413,0.01984487,0.00389698,0.05352437,0.12868178,1.72750484,0.00068756,0.19365911
-2.93246623,1.99935226,0.02091389,0.00413956,0.05265449,0.12800294,1.77114907,0.00076555,0.19419965
-2.92646323,2.03438279,0.02195817,0.00437767,0.05166492,0.12697288,1.80788099,0.00086243,0.19399430
-2.92046023,2.06159186,0.02295320,0.00460749,0.05055761,0.12554132,1.83752268,0.00098004,0.19300048
-2.91445723,2.08100775,0.02387652,0.00482568,0.04934539,0.12367951,1.86012017,0.00112054,0.19120456
-2.90845423,2.09292422,0.02470838,0.00502951,0.04805123,0.12137925,1.87594863,0.00128642,0.18862075
-2.90245123,2.09789637,0.02543236,0.00521696,0.04670724,0.11865149,1.88551106,0.00148044,0.18528927
-2.89644822,2.09672913,0.02603592,0.00538687,0.04535345,0.11552443,1.88953010,0.00170559,0.18127390
-2.89044522,2.09045827,0.02651083,0.00553900,0.04403646,0.11204141,1.88893321,0.00196503,0.17665899
-2.88444222,2.08032454,0.02685348,0.00567408,0.04280803,0.10825854,1.88483112,0.00226202,0.17154617
-2.87843922,2.06774125,0.02706514,0.00579390,0.04172356,0.10424219,1.87849017,0.00259980,0.16605065
-2.87243622,2.05425622,0.02715193,0.00590121,0.04084058,0.10006645,1.87129903,0.00298152,0.16029745
-2.86643322,2.04150889,0.02712474,0.00599976,0.04021723,0.09581069,1.86473064,0.00341007,0.15441752
-2.86043022,2.03118372,0.02699893,0.00609415,0.03991085,0.09155712,1.86030024,0.00388799,0.14854405
-2.85442721,2.02496113,0.02679392,0.00618975,0.03997655,0.08738855,1.85952076,0.00441733,0.14280875
-2.84842421,2.02446733,0.02653257,0.00629252,0.04046595,0.08338644,1.86385670,0.00499947,0.13733857
-2.84242121,2.03122439,0.02624051,0.00640883,0.04142600,0.07962903,1.87467799,0.00563506,0.13225266
-2.83641821,2.04660217,0.02594525,0.00654526,0.04289789,0.07618981,1.89321511,0.00632380,0.12765968
-2.83041521,2.07177356,0.02567535,0.00670835,0.04491614,0.07313628,1.92051712,0.00706443,0.12365560
-2.82441221,2.10767443,0.02545939,0.00690439,0.04750778,0.07052888,1.95741392,0.00785457,0.12032196
-2.81840920,2.15496982,0.02532507,0.00713918,0.05069168,0.06842020,2.00448414,0.00869067,0.11772451
-2.81240620,2.21402747,0.02529819,0.00741781,0.05447806,0.06685449,2.06203001,0.00956801,0.11591243
-2.80640320,2.28489981,0.02540175,0.00774443,0.05886816,0.06586726,2.13006003,0.01048067,0.11491789
-2.80040020,2.36731524,0.02565513,0.00812213,0.06385400,0.06548514,2.20828062,0.01142159,0.11475614
-2.79439720,2.46067912,0.02607330,0.00855275,0.06941842,0.06572591,2.29609696,0.01238267,0.11542594
-2.78839420,2.56408472,0.02666624,0.00903679,0.07553523,0.06659860,2.39262341,0.01335485,0.11691031
-2.78239120,2.67633395,0.02743847,0.00957336,0.08216952,0.06810378,2.49670334,0.01432834,0.11917771
-2.77638819,2.79596714,0.02838872,0.01016014,0.08927821,0.07023385,2.60693786,0.01529276,0.12218328
-2.77038519,2.92130127,0.02950984,0.01079347,0.09681068,0.07297350,2.72172247,0.01623743,0.12587051
-2.76438219,3.05047494,0.03078881,0.01146835,0.10470958,0.07630010,2.83929059,0.01715156,0.13017280
-2.75837919,3.18149896,0.03220701,0.01217863,0.11291177,0.08018419,2.95776228,0.01802457,0.13501531
-2.75237619,3.31231032,0.03374065,0.01291713,0.12134935,0.08458999,3.07519645,0.01884635,0.14031675
-2.74637319,3.44082792,0.03536129,0.01367584,0.12995072,0.08947588,3.18964470,0.01960751,0.14599111
-2.74037019,3.56500779,0.03703669,0.01444612,0.13864171,0.09479490,3.29920465,0.02029965,0.15194943
-2.73436718,3.68289588,0.03873161,0.01521896,0.14734668,0.10049524,3.40207090,0.02091558,0.15810135
-2.72836418,3.79267655,0.04040886,0.01598520,0.15598957,0.10652071,3.49658177,0.02144950,0.16435667
-2.72236118,3.89271509,0.04203034,0.01673576,0.16449491,0.11281126,3.58126004,0.02189715,0.17062662
-2.71635818,3.98159281,0.04355819,0.01746189,0.17278865,0.11930342,3.65484652,0.02225591,0.17682506
-2.71035518,4.05813396,0.04495592,0.01815535,0.18079898,0.12593083,3.71632536,0.02252482,0.18286951
-2.70435218,4.12142362,0.04618950,0.01880865,0.18845693,0.13262473,3.76494050,0.02270459,0.18868199
-2.69834917,4.17081662,0.04722839,0.01941518,0.19569686,0.13931456,3.80020316,0.02279746,0.19418973
-2.69234617,4.20593764,0.04804648,0.01996935,0.20245689,0.14592851,3.82189057,0.02280716,0.19932578
-2.68634317,4.22667320,0.04862287,0.02046669,0.20867916,0.15239418,3.83003656,0.02273867,0.20402947
-2.68034017,4.23315654,0.04894244,0.02090390,0.21431004,0.15863935,3.82491506,0.02259799,0.20824681
-2.67433717,4.22574652,0.04899632,0.02127891,0.21930032,0.16459273,3.80701756,0.02239199,0.21193079
-2.66833417,4.20500202,0.04878203,0.02159085,0.22360535,0.17018482,3.77702606,0.02212804,0.21504167
-2.66233117,4.17165326,0.04830346,0.02183999,0.22718520,0.17534891,3.73578287,0.02181381,0.21754719
-2.65632816,4.12657150,0.04757066,0.02202773,0.23000492,0.18002197,3.68425878,0.02145701,0.21942273
-2.65032516,4.07073835,0.04659936,0.02215643,0.23203479,0.18414578,3.62352087,0.02106510,0.22065142
-2.64432216,4.00521593,0.04541033,0.02222936,0.23325065,0.18766788,3.55470120,0.02064516,0.22122424
-2.63831916,3.93111878,0.04402861,0.02225051,0.23363439,0.19054262,3.47896733,0.02020364,0.22114000
-2.63231616,3.84958814,0.04248256,0.02222446,0.23317433,0.19273209,3.39749539,0.01974625,0.22040525
-2.62631316,3.76176902,0.04080291,0.02215621,0.23186580,0.19420700,3.31144620,0.01927792,0.21903407
-2.62031016,3.66879032,0.03902164,0.02205104,0.22971161,0.19494734,3.22194465,0.01880268,0.21704774
-2.61430715,3.57174787,0.03717102,0.02191426,0.22672253,0.19494293,3.13006242,0.01832372,0.21447430
-2.60830415,3.47169019,0.03528258,0.02175113,0.22291767,0.19419375,3.03680380,0.01784340,0.21134791
-2.60230115,3.36960683,0.03338619,0.02156661,0.21832474,0.19271000,2.94309452,0.01736337,0.20770811
-2.59629815,3.26641881,0.03150927,0.02136528,0.21298015,0.19051188,2.84977313,0.01688461,0.20359894
-2.59029515,3.16297095,0.02967612,0.02115111,0.20692888,0.18762923,2.75758473,0.01640761,0.19906792
-2.58429215,3.06002575,0.02790743,0.02092742,0.20022423,0.18410078,2.66717668,0.01593245,0.19416499
-2.57828914,2.95825870,0.02621990,0.02069673,0.19292717,0.17997325,2.57909613,0.01545895,0.18894136
-2.57228614,2.85825491,0.02462615,0.02046071,0.18510561,0.17530024,2.49378911,0.01498680,0.18344837
-2.56628314,2.76050706,0.02313462,0.02022014,0.17683337,0.17014091,2.41160126,0.01451563,0.17773645
-2.56028014,2.66541470,0.02174981,0.01997488,0.16818898,0.16455865,2.33278004,0.01404512,0.17185405
-2.55427714,2.57328512,0.02047250,0.01972393,0.15925432,0.15861960,2.25747846,0.01357505,0.16584682
-2.54827414,2.48433581,0.01930019,0.01946552,0.15011312,0.15239120,2.18576047,0.01310536,0.15975690
-2.54227114,2.39869874,0.01822756,0.01919713,0.14084946,0.14594082,2.11760788,0.01263613,0.15362241
-2.53626813,2.31642635,0.01724705,0.01891572,0.13154618,0.13933444,2.05292887,0.01216765,0.14747716
-2.53026513,2.23749935,0.01634942,0.01861782,0.12228343,0.13263552,1.99156786,0.01170030,0.14135056
-2.52426213,2.16183613,0.01552432,0.01829977,0.11313724,0.12590400,1.93331677,0.01123463,0.13526774
-2.51825913,2.08930346,0.01476091,0.01795785,0.10417828,0.11919551,1.87792704,0.01077124,0.12924984
-2.51225613,2.01972824,0.01404835,0.01758854,0.09547077,0.11256079,1.82512233,0.01031079,0.12331450
-2.50625313,1.95290980,0.01337630,0.01718869,0.08707163,0.10604530,1.77461132,0.00985397,0.11747640
-2.50025013,1.88863221,0.01273532,0.01675569,0.07902988,0.09968905,1.72610020,0.00940143,0.11174791
-2.49424712,1.82667619,0.01211719,0.01628765,0.07138618,0.09352657,1.67930425,0.00895380,0.10613977
-2.48824412,1.76683015,0.01151514,0.01578352,0.06417275,0.08758708,1.63395836,0.00851168,0.10066179
-2.48224112,1.70889983,0.01092406,0.01524318,0.05741340,0.08189477,1.58982583,0.00807560,0.09532343
-2.47623812,1.65271641,0.01034050,0.01466751,0.05112381,0.07646920,1.54670542,0.00764609,0.09013442
-2.47023512,1.59814280,0.00976275,0.01405839,0.04531203,0.07132577,1.50443646,0.00722363,0.08510517
-2.46423212,1.54507811,0.00919073,0.01341867,0.03997910,0.06647625,1.46290202,0.00680875,0.08024721
-2.45822911,1.49346033,0.00862593,0.01275210,0.03511975,0.06192937,1.42203036,0.00640199,0.07557343
-2.45222611,1.44326761,0.00807119,0.01206326,0.03072330,0.05769141,1.38179482,0.00600397,0.07109830
-2.44622311,1.39451817,0.00753058,0.01135737,0.02677452,0.05376679,1.34221259,0.00561538,0.06683791
-2.44022011,1.34726951,0.00700920,0.01064016,0.02325453,0.05015866,1.30334276,0.00523702,0.06281008
-2.43421711,1.30161700,0.00651296,0.00991771,0.02014175,0.04686949,1.26528394,0.00486983,0.05903432
-2.42821411,1.25769245,0.00604841,0.00919624,0.01741273,0.04390159,1.22817197,0.00451486,0.05553178
-2.42221111,1.21566274,0.00562256,0.00848195,0.01504299,0.04125763,1.19217789,0.00417326,0.05232517
-2.41620810,1.17572873,0.00524269,0.00778085,0.01300777,0.03894109,1.15750639,0.00384631,0.04943872
-2.41020510,1.13812456,0.00491625,0.00709860,0.01128265,0.03695663,1.12439473,0.00353538,0.04689801
-2.40420210,1.10311705,0.00465069,0.00644038,0.00984412,0.03531038,1.09311206,0.00324190,0.04472986
-2.39819910,1.07100505,0.00445335,0.00581075,0.00866999,0.03401018,1.06395879,0.00296731,0.04296215
-2.39219610,1.04211833,0.00433137,0.00521362,0.00773972,0.03306557,1.03726575,0.00271308,0.04162354
-2.38619310,1.01681549,0.00429157,0.00465215,0.00703465,0.03248780,1.01339248,0.00248063,0.04074311
-2.38019010,0.99548042,0.00434033,0.00412875,0.00653805,0.03228953,0.99272425,0.00227128,0.04034988
-2.37418709,0.97851675,0.00448347,0.00364507,0.00623512,0.03248445,0.97566719,0.00208627,0.04047221
-2.36818409,0.96633984,0.00472614,0.00320201,0.00611289,0.03308664,0.96264119,0.00192669,0.04113695
-2.36218109,0.95936605,0.00507264,0.00279979,0.00616002,0.03410983,0.95407004,0.00179344,0.04236849
-2.35617809,0.95799911,0.00552626,0.00243800,0.00636650,0.03556642,0.95036887,0.00168721,0.04418764
-2.35017509,0.96261363,0.00608907,0.00211565,0.00672334,0.03746634,0.95192873,0.00160847,0.04661025
-2.34417209,0.97353625,0.00676172,0.00183129,0.00722219,0.03981586,0.95909884,0.00155741,0.04964586
-2.33816908,0.99102480,0.00754324,0.00158307,0.00785493,0.04261624,0.97216679,0.00153393,0.05329615
-2.33216608,1.01524657,0.00843083,0.00136880,0.00861330,0.04586243,0.99133780,0.00153766,0.05755344
-2.32616308,1.04625661,0.00941965,0.00118607,0.00948845,0.04954181,1.01671380,0.00156785,0.06239927
-2.32016008,1.08397726,0.01050269,0.00103234,0.01047067,0.05363302,1.04827363,0.00162347,0.06780309
-2.31415708,1.12818052,0.01167064,0.00090493,0.01154907,0.05810506,1.08585572,0.00170309,0.07372129
-2.30815408,1.17847428,0.01291182,0.00080115,0.01271136,0.06291662,1.12914438,0.00180496,0.08009649
-2.30215108,1.23429400,0.01421227,0.00071835,0.01394377,0.06801579,1.17766111,0.00192696,0.08685733
-2.29614807,1.29490080,0.01555580,0.00065391,0.01523102,0.07334019,1.23076194,0.00206665,0.09391876
-2.29014507,1.35938688,0.01692423,0.00060533,0.01655646,0.07881752,1.28764165,0.00222125,0.10118290
-2.28414207,1.42668887,0.01829770,0.00057022,0.01790229,0.08436662,1.34734543,0.00238771,0.10854047
-2.27813907,1.49560911,0.01965506,0.00054633,0.01924996,0.08989903,1.40878813,0.00256272,0.11587283
-2.27213607,1.56484475,0.02097438,0.00053157,0.02058060,0.09532091,1.47078082,0.00274281,0.12305463
-2.26613307,1.63302368,0.02223355,0.00052403,0.02187564,0.10053550,1.53206393,0.00292436,0.12995689
-2.26013007,1.69874638,0.02341087,0.00052195,0.02311744,0.10544576,1.59134597,0.00310375,0.13645053
-2.25412706,1.76063175,0.02448574,0.00052375,0.02429004,0.10995733,1.64734615,0.00327737,0.14241013
-2.24812406,1.81736533,0.02543938,0.00052804,0.02537993,0.11398155,1.69883934,0.00344180,0.14771788
-2.24212106,1.86774747,0.02625546,0.00053360,0.02637671,0.11743847,1.74470108,0.00359384,0.15226744
-2.23611806,1.91073937,0.02692072,0.00053938,0.02727389,0.12025968,1.78395062,0.00373068,0.15596760
-2.23011506,1.94550460,0.02742556,0.00054450,0.02806947,0.12239090,1.81578997,0.00384994,0.15874558
-2.22411206,1.97144403,0.02776444,0.00054827,0.02876647,0.12379404,1.83963665,0.00394979,0.16054979
-2.21810905,1.98822224,0.02793623,0.00055017,0.02937335,0.12444889,1.85514872,0.00402903,0.16135193
-2.21210605,1.99578397,0.02794439,0.00054982,0.02990416,0.12435408,1.86224036,0.00408717,0.16114828
-2.20610305,1.99435964,0.02779699,0.00054702,0.03037865,0.12352744,1.86108732,0.00412443,0.15996024
-2.20010005,1.98445930,0.02750662,0.00054172,0.03082209,0.12200567,1.85212159,0.00414185,0.15783392
-2.19409705,1.96685526,0.02709007,0.00053402,0.03126491,0.11984332,1.83601542,0.00414123,0.15483893
-2.18809405,1.94255409,0.02656801,0.00052417,0.03174218,0.11711119,1.81365545,0.00412514,0.15106639
-2.18209105,1.91275905,0.02596436,0.00051252,0.03229288,0.11389412,1.78610785,0.00409691,0.14662624
-2.17608804,1.87882481,0.02530578,0.00049958,0.03295906,0.11028836,1.75457633,0.00406054,0.14164396
-2.17008504,1.84220648,0.02462089,0.00048596,0.03378485,0.10639865,1.72035475,0.00402068,0.13625697
-2.16408204,1.80440535,0.02393959,0.00047237,0.03481543,0.10233500,1.68477672,0.00398250,0.13061064
-2.15807904,1.76691376,0.02329230,0.00045962,0.03609588,0.09820952,1.64916451,0.00395166,0.12485444
-2.15207604,1.73116179,0.02270926,0.00044859,0.03767017,0.09413326,1.61477950,0.00393416,0.11913796
-2.14607304,1.69846790,0.02221982,0.00044026,0.03958006,0.09021327,1.58277668,0.00393627,0.11360743
-2.14007004,1.66999594,0.02185186,0.00043567,0.04186419,0.08654998,1.55416489,0.00396444,0.10840239
-2.13406703,1.64672006,0.02163124,0.00043590,0.04455724,0.08323501,1.52977476,0.00402519,0.10365309
-2.12806403,1.62939898,0.02158138,0.00044209,0.04768931,0.08034938,1.51023536,0.00412502,0.09947825
-2.12206103,1.61856036,0.02172290,0.00045541,0.05128537,0.07796231,1.49596053,0.00427030,0.09598356
-2.11605803,1.61449562,0.02207339,0.00047706,0.05536497,0.07613049,1.48714495,0.00446723,0.09326069
-2.11005503,1.61726486,0.02264725,0.00050824,0.05994210,0.07489780,1.48376990,0.00472167,0.09138695
-2.10405203,1.62671116,0.02345559,0.00055012,0.06502519,0.07429557,1.48561783,0.00503913,0.09042529
-2.09804902,1.64248304,0.02450622,0.00060386,0.07061724,0.07434315,1.49229474,0.00542459,0.09042489
-2.09204602,1.66406347,0.02580363,0.00067055,0.07671604,0.07504882,1.50325881,0.00588245,0.09142189
-2.08604302,1.69080367,0.02734903,0.00075117,0.08331443,0.07641088,1.51785361,0.00641637,0.09344038
-2.08004002,1.72195960,0.02914038,0.00084659,0.09040052,0.07841888,1.53534392,0.00702914,0.09649339
-2.07403702,1.75672925,0.03117240,0.00095749,0.09795796,0.08105490,1.55495245,0.00772252,0.10058390
-2.06803402,1.79428871,0.03343654,0.00108437,0.10596596,0.08429465,1.57589549,0.00849712,0.10570565
-2.06203102,1.83382535,0.03592098,0.00122744,0.11439933,0.08810865,1.59741583,0.00935220,0.11184378
-2.05602801,1.87456675,0.03861057,0.00138664,0.12322828,0.09246302,1.61881174,0.01028549,0.11897516
-2.05002501,1.91580424,0.04148674,0.00156154,0.13241817,0.09732019,1.63946078,0.01129307,0.12706855
-2.04402201,1.95691041,0.04452748,0.00175136,0.14192906,0.10263940,1.65883784,0.01236924,0.13608443
-2.03801901,1.99735060,0.04770732,0.00195491,0.15171526,0.10837695,1.67652717,0.01350636,0.14597468
-2.03201601,2.03668828,0.05099734,0.00217055,0.16172483,0.11448632,1.69222837,0.01469485,0.15668218
-2.02601301,2.07458523,0.05436531,0.00239626,0.17189918,0.12091821,1.70575697,0.01592313,0.16814036
-2.02001001,2.11079730,0.05777598,0.00262956,0.18217278,0.12762054,1.71704013,0.01717774,0.18027284
-2.01400700,2.14516687,0.06119142,0.00286760,0.19247316,0.13453850,1.72610862,0.01844345,0.19299339
-2.00800400,2.17761342,0.06457161,0.00310717,0.20272125,0.14161472,1.73308598,0.01970348,0.20620608
-2.00200100,2.20812335,0.06787517,0.00334479,0.21283205,0.14878960,1.73817622,0.02093981,0.21980604
-1.99599800,2.23674032,0.07106026,0.00357677,0.22271592,0.15600196,1.74165083,0.02213360,0.23368052
-1.98999500,2.26355707,0.07408565,0.00379932,0.23228017,0.16318989,1.74383632,0.02326560,0.24771071
-1.98399200,2.28870938,0.07691192,0.00400865,0.24143135,0.17029188,1.74510291,0.02431676,0.26177389
-1.97798899,2.31237266,0.07950276,0.00420110,0.25007777,0.17724832,1.74585474,0.02526872,0.27574627
-1.97198599,2.33476102,0.08182630,0.00437327,0.25813260,0.18400307,1.74652208,0.02610448,0.28950607
-1.96598299,2.35612872,0.08385644,0.00452211,0.26551707,0.19050529,1.74755519,0.02680893,0.30293701
-1.95997999,2.37677317,0.08557410,0.00464511,0.27216390,0.19671128,1.74941977,0.02736952,0.31593189
-1.95397699,2.39703872,0.08696834,0.00474033,0.27802059,0.20258629,1.75259326,0.02777668,0.32839613
-1.94797399,2.41732018,0.08803722,0.00480655,0.28305254,0.20810608,1.75756163,0.02802435,0.34025102
-1.94197099,2.43806502,0.08878852,0.00484336,0.28724579,0.21325835,1.76481572,0.02811030,0.35143662
-1.93596798,2.45977327,0.08924001,0.00485115,0.29060913,0.21804360,1.77484671,0.02803637,0.36191403
-1.92996498,2.48299409,0.08941949,0.00483121,0.29317554,0.22247559,1.78813991,0.02780859,0.37166683
-1.92396198,2.50831867,0.08936449,0.00478569,0.29500281,0.22658130,1.80516683,0.02743713,0.38070180
-1.91795898,2.53636888,0.08912150,0.00471758,0.29617322,0.23040021,1.82637494,0.02693619,0.38904856
-1.91195598,2.56778190,0.08874504,0.00463068,0.29679235,0.23398304,1.85217563,0.02632367,0.39675837
-1.90595298,2.60319112,0.08829634,0.00452947,0.29698697,0.23738997,1.88293039,0.02562079,0.40390198
-1.89994997,2.64320406,0.08784173,0.00441909,0.29690203,0.24068836,1.91893586,0.02485159,0.41056667
-1.89394697,2.68837833,0.08745098,0.00430515,0.29669702,0.24395009,1.96040854,0.02404230,0.41685268
-1.88794397,2.73919682,0.08719535,0.00419362,0.29654162,0.24724864,2.00746994,0.02322076,0.42286901
-1.88194097,2.79604338,0.08714568,0.00409070,0.29661099,0.25065607,2.06013317,0.02241567,0.42872907
-1.87593797,2.85918044,0.08737042,0.00400264,0.29708081,0.25424002,2.11829180,0.02165590,0.43454609
-1.86993497,2.92872968,0.08793367,0.00393560,0.29812218,0.25806079,2.18171191,0.02096980,0.44042872
-1.86393197,3.00465690,0.08889345,0.00389551,0.29989668,0.26216887,2.25002789,0.02038450,0.44647692
-1.85792896,3.08676190,0.09029992,0.00388788,0.30255167,0.26660266,2.32274248,0.01992526,0.45277823
-1.85192596,3.17467383,0.09219388,0.00391771,0.30621598,0.27138682,2.39923135,0.01961488,0.45940465
-1.84592296,3.26785231,0.09460547,0.00398932,0.31099614,0.27653109,2.47875206,0.01947312,0.46641023
-1.83991996,3.36559411,0.09755299,0.00410625,0.31697317,0.28202964,2.56045715,0.01951623,0.47382922
-1.83391696,3.46704498,0.10104206,0.00427116,0.32419999,0.28786100,2.64341089,0.01975652,0.48167507
-1.82791396,3.57121608,0.10506490,0.00448571,0.33269960,0.29398854,2.72660893,0.02020202,0.48993990
-1.82191096,3.67700392,0.10959990,0.00475054,0.34246386,0.30036134,2.80900006,0.02085619,0.49859475
-1.81590795,3.78321314,0.11461152,0.00506517,0.35345296,0.30691553,2.88950907,0.02171773,0.50759017
-1.80990495,3.88858086,0.12005035,0.00542803,0.36559558,0.31357596,2.96705992,0.02278044,0.51685734
-1.80390195,3.99180178,0.12585353,0.00583639,0.37878968,0.32025808,3.04059827,0.02403325,0.52630949
-1.79789895,4.09155322,0.13194543,0.00628641,0.39290391,0.32687004,3.10911253,0.02546024,0.53584358
-1.79189595,4.18651920,0.13823873,0.00677321,0.40777963,0.33331494,3.17165294,0.02704086,0.54534220
-1.78589295,4.27541318,0.14463574,0.00729088,0.42323354,0.33949304,3.22734807,0.02875023,0.55467567
-1.77988994,4.35699911,0.15103011,0.00783263,0.43906082,0.34530411,3.27541846,0.03055952,0.56370431
-1.77388694,4.43011052,0.15730886,0.00839091,0.45503890,0.35064970,3.31518743,0.03243650,0.57228091
-1.76788394,4.49366787,0.16335470,0.00895752,0.47093173,0.35543536,3.34608887,0.03434623,0.58025343
-1.76188094,4.54669402,0.16904865,0.00952386,0.48649455,0.35957289,3.36767254,0.03625177,0.58746793
