energy_ev,total_up,Hg_p_up,Hg_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.78389195,0.43480018,0.10517135,0.14543460,0.03577429,0.00032788,0.04656638,0.09466111
-5.77788894,0.44975891,0.11174713,0.14813692,0.03902773,0.00035041,0.04869925,0.09606062
-5.77188594,0.46638527,0.11882265,0.15100605,0.04261850,0.00037786,0.05101620,0.09788089
-5.76588294,0.48452906,0.12638305,0.15398196,0.04653498,0.00041025,0.05348782,0.10006668
-5.75987994,0.50406712,0.13441829,0.15701751,0.05076450,0.00044765,0.05608447,0.10257192
-5.75387694,0.52490461,0.14292275,0.16007939,0.05529335,0.00049008,0.05877702,0.10536071
-5.74787394,0.54697438,0.15189438,0.16314831,0.06010667,0.00053757,0.06153754,0.10840781
-5.74187094,0.57023443,0.16133366,0.16621838,0.06518845,0.00059015,0.06433990,0.11169851
-5.73586793,0.59466378,0.17124220,0.16929584,0.07052142,0.00064778,0.06716031,0.11522806
-5.72986493,0.62025665,0.18162119,0.17239713,0.07608701,0.00071039,0.06997771,0.11900051
-5.72386193,0.64701557,0.19246954,0.17554643,0.08186521,0.00077788,0.07277410,0.12302720
-5.71785893,0.67494349,0.20378195,0.17877290,0.08783439,0.00085004,0.07553471,0.12732485
-5.71185593,0.70403535,0.21554682,0.18210755,0.09397113,0.00092661,0.07824805,0.13191339
-5.70585293,0.73426951,0.22774424,0.18558017,0.10024990,0.00100723,0.08090574,0.13681359
-5.69984992,0.76559940,0.24034391,0.18921626,0.10664273,0.00109144,0.08350227,0.14204464
-5.69384692,0.79794583,0.25330331,0.19303419,0.11311883,0.00117867,0.08603458,0.14762171
-5.68784392,0.83119036,0.26656608,0.19704284,0.11964415,0.00126826,0.08850146,0.15355364
-5.68184092,0.86517006,0.28006069,0.20123959,0.12618091,0.00135943,0.09090289,0.15984084
-5.67583792,0.89967394,0.29369961,0.20560901,0.13268725,0.00145129,0.09323923,0.16647354
-5.66983492,0.93444140,0.30737895,0.21012215,0.13911682,0.00154287,0.09551039,0.17343028
-5.66383192,0.96916274,0.32097869,0.21473649,0.14541858,0.00163311,0.09771500,0.18067702
-5.65782891,1.00348193,0.33436354,0.21939666,0.15153675,0.00172089,0.09984953,0.18816662
-5.65182591,1.03700153,0.34738457,0.22403562,0.15741095,0.00180504,0.10190762,0.19583883
-5.64582291,1.06928973,0.35988138,0.22857656,0.16297665,0.00188436,0.10387944,0.20362086
-5.63981991,1.09988925,0.37168507,0.23293516,0.16816585,0.00195768,0.10575127,0.21142838
-5.63381691,1.12832792,0.38262172,0.23702220,0.17290814,0.00202385,0.10750528,0.21916704
-5.62781391,1.15413032,0.39251646,0.24074647,0.17713199,0.00208177,0.10911962,0.22673437
-5.62181091,1.17683043,0.40119786,0.24401760,0.18076642,0.00213047,0.11056864,0.23402205
-5.61580790,1.19598444,0.40850266,0.24674899,0.18374281,0.00216905,0.11182352,0.24091836
-5.60980490,1.21118345,0.41428043,0.24886042,0.18599695,0.00219680,0.11285303,0.24731095
-5.60380190,1.22206550,0.41839826,0.25028052,0.18747118,0.00221317,0.11362458,0.25308950
-5.59779890,1.22832645,0.42074504,0.25094869,0.18811651,0.00221778,0.11410538,0.25814852
-5.59179590,1.22972929,0.42123529,0.25081674,0.18789466,0.00221047,0.11426378,0.26238999
-5.58579290,1.22611149,0.41981227,0.24984996,0.18677989,0.00219128,0.11407061,0.26572571
-5.57978989,1.21739027,0.41645037,0.24802776,0.18476046,0.00216045,0.11350052,0.26807956
-5.57378689,1.20356536,0.41115647,0.24534377,0.18183982,0.00211841,0.11253326,0.26938929
-5.56778389,1.18471942,0.40397035,0.24180563,0.17803715,0.00206582,0.11115477,0.26960804
-5.56178089,1.16101604,0.39496410,0.23743424,0.17338755,0.00200347,0.10935809,0.26870537
-5.55577789,1.13269544,0.38424047,0.23226285,0.16794155,0.00193232,0.10714404,0.26666799
-5.54977489,1.10006819,0.37193030,0.22633580,0.16176414,0.00185344,0.10452154,0.26349995
-5.54377189,1.06350709,0.35818918,0.21970712,0.15493328,0.00176801,0.10150777,0.25922253
-5.53776888,1.02343777,0.34319334,0.21243905,0.14753793,0.00167725,0.09812786,0.25387372
-5.53176588,0.98032822,0.32713508,0.20460049,0.13967575,0.00158243,0.09441450,0.24750729
-5.52576288,0.93467772,0.31021783,0.19626548,0.13145053,0.00148481,0.09040713,0.24019167
-5.51975988,0.88700562,0.29265114,0.18751173,0.12296939,0.00138564,0.08615103,0.23200841
-5.51375688,0.83784027,0.27464566,0.17841926,0.11434006,0.00128608,0.08169624,0.22305053
-5.50775388,0.78770851,0.25640839,0.16906910,0.10566814,0.00118726,0.07709636,0.21342062
-5.50175088,0.73712592,0.23813835,0.15954213,0.09705460,0.00109016,0.07240736,0.20322886
-5.49574787,0.68658815,0.22002270,0.14991803,0.08859353,0.00099570,0.06768633,0.19259091
-5.48974487,0.63656347,0.20223356,0.14027435,0.08037024,0.00090465,0.06299041,0.18162578
-5.48374187,0.58748660,0.18492545,0.13068565,0.07245980,0.00081766,0.05837572,0.17045373
-5.47773887,0.53975391,0.16823348,0.12122277,0.06492602,0.00073526,0.05389652,0.15919418
-5.47173587,0.49372002,0.15227221,0.11195213,0.05782080,0.00065786,0.04960452,0.14796376
-5.46573287,0.44969555,0.13713523,0.10293518,0.05118398,0.00058572,0.04554827,0.13687447
-5.45972986,0.40794624,0.12289533,0.09422788,0.04504362,0.00051904,0.04177287,0.12603202
-5.45372686,0.36869296,0.10960519,0.08588026,0.03941650,0.00045787,0.03831973,0.11553435
-5.44772386,0.33211270,0.09729853,0.07793606,0.03430907,0.00040220,0.03522649,0.10547044
-5.44172086,0.29834033,0.08599168,0.07043249,0.02971846,0.00035195,0.03252706,0.09591924
-5.43571786,0.26747084,0.07568530,0.06340003,0.02563377,0.00030695,0.03025169,0.08694896
-5.42971486,0.23956208,0.06636633,0.05686240,0.02203735,0.00026700,0.02842713,0.07861654
-5.42371186,0.21463764,0.05801001,0.05083651,0.01890618,0.00023186,0.02707671,0.07096738
-5.41770885,0.19268997,0.05058185,0.04533267,0.01621311,0.00020125,0.02622047,0.06403528
-5.41170585,0.17368330,0.04403961,0.04035474,0.01392812,0.00017488,0.02587510,0.05784260
-5.40570285,0.15755660,0.03833507,0.03590047,0.01201939,0.00015245,0.02605392,0.05240058
-5.39969985,0.14422623,0.03341569,0.03196192,0.01045425,0.00013366,0.02676663,0.04770984
-5.39369685,0.13358836,0.02922611,0.02852587,0.00919998,0.00011821,0.02801905,0.04376091
-5.38769385,0.12552114,0.02570935,0.02557437,0.00822444,0.00010579,0.02981268,0.04053497
-5.38169085,0.11988654,0.02280792,0.02308528,0.00749659,0.00009613,0.03214422,0.03800460
-5.37568784,0.11653201,0.02046466,0.02103285,0.00698680,0.00008894,0.03500500,0.03613454
-5.36968484,0.11529188,0.01862343,0.01938831,0.00666711,0.00008398,0.03838035,0.03488256
-5.36368184,0.11598869,0.01722966,0.01812048,0.00651140,0.00008098,0.04224905,0.03420027
-5.35767884,0.11843443,0.01623070,0.01719630,0.00649544,0.00007971,0.04658278,0.03403403
-5.35167584,0.12243191,0.01557611,0.01658145,0.00659694,0.00007994,0.05134568,0.03432583
-5.34567284,0.12777613,0.01521790,0.01624084,0.00679558,0.00008147,0.05649407,0.03501417
-5.33966983,0.13425606,0.01511059,0.01613917,0.00707307,0.00008408,0.06197635,0.03603501
-5.33366683,0.14165651,0.01521139,0.01624143,0.00741314,0.00008757,0.06773314,0.03732273
-5.32766383,0.14976052,0.01548027,0.01651336,0.00780169,0.00009177,0.07369769,0.03881112
-5.32166083,0.15835200,0.01588004,0.01692192,0.00822689,0.00009649,0.07979654,0.04043439
-5.31565783,0.16721874,0.01637645,0.01743578,0.00867940,0.00010155,0.08595045,0.04212821
-5.30965483,0.17615581,0.01693837,0.01802569,0.00915253,0.00010681,0.09207571,0.04383075
-5.30365183,0.18496910,0.01753787,0.01866497,0.00964256,0.00011209,0.09808556,0.04548374
-5.29764882,0.19347911,0.01815043,0.01932982,0.01014900,0.00011725,0.10389194,0.04703343
-5.29164582,0.20152469,0.01875508,0.01999976,0.01067492,0.00012217,0.10940736,0.04843156
-5.28564282,0.20896671,0.01933459,0.02065789,0.01122716,0.00012670,0.11454689,0.04963620
-5.27963982,0.21569147,0.01987566,0.02129120,0.01181669,0.00013075,0.11923024,0.05061245
-5.27363682,0.22161358,0.02036899,0.02189078,0.01245875,0.00013421,0.12338371,0.05133306
-5.26763382,0.22667842,0.02080941,0.02245193,0.01317297,0.00013700,0.12694214,0.05177878
-5.26163082,0.23086371,0.02119591,0.02297420,0.01398345,0.00013905,0.12985065,0.05193861
-5.25562781,0.23418031,0.02153161,0.02346137,0.01491862,0.00014032,0.13206607,0.05180974
-5.24962481,0.23667207,0.02182365,0.02392126,0.01601100,0.00014076,0.13355813,0.05139738
-5.24362181,0.23841471,0.02208298,0.02436543,0.01729686,0.00014037,0.13431028,0.05071434
-5.23761881,0.23951358,0.02232404,0.02480884,0.01881556,0.00013914,0.13432004,0.04978040
-5.23161581,0.24010050,0.02256446,0.02526927,0.02060887,0.00013710,0.13359901,0.04862155
-5.22561281,0.24032968,0.02282447,0.02576672,0.02272002,0.00013427,0.13217238,0.04726909
-5.21960980,0.24037271,0.02312642,0.02632272,0.02519257,0.00013071,0.13007812,0.04575860
-5.21360680,0.24041292,0.02349410,0.02695948,0.02806915,0.00012648,0.12736563,0.04412892
-5.20760380,0.24063922,0.02395204,0.02769903,0.03139007,0.00012164,0.12409427,0.04242100
-5.20160080,0.24123951,0.02452474,0.02856237,0.03519175,0.00011628,0.12033137,0.04067691
-5.19559780,0.24239415,0.02523592,0.02956849,0.03950513,0.00011047,0.11615029,0.03893878
-5.18959480,0.24426936,0.02610766,0.03073359,0.04435408,0.00010432,0.11162815,0.03724792
-5.18359180,0.24701114,0.02715964,0.03207017,0.04975371,0.00009792,0.10684368,0.03564400
-5.17758879,0.25073966,0.02840840,0.03358636,0.05570895,0.00009134,0.10187502,0.03416437
-5.17158579,0.25554450,0.02986658,0.03528532,0.06221310,0.00008469,0.09679778,0.03284356
-5.16558279,0.26148087,0.03154233,0.03716478,0.06924669,0.00007804,0.09168316,0.03171287
-5.15957979,0.26856696,0.03343876,0.03921676,0.07677663,0.00007148,0.08659652,0.03080013
-5.15357679,0.27678256,0.03555355,0.04142753,0.08475565,0.00006507,0.08159612,0.03012952
-5.14757379,0.28606901,0.03787864,0.04377770,0.09312213,0.00005888,0.07673236,0.02972159
-5.14157079,0.29633051,0.04040011,0.04624260,0.10180044,0.00005296,0.07204729,0.02959324
-5.13556778,0.30743676,0.04309826,0.04879280,0.11070168,0.00004735,0.06757459,0.02975783
-5.12956478,0.31922682,0.04594778,0.05139484,0.11972488,0.00004210,0.06333980,0.03022530
-5.12356178,0.33151409,0.04891813,0.05401212,0.12875877,0.00003722,0.05936093,0.03100225
-5.11755878,0.34409226,0.05197411,0.05660598,0.13768390,0.00003274,0.05564934,0.03209205
-5.11155578,0.35674189,0.05507657,0.05913675,0.14637525,0.00002866,0.05221078,0.03349489
-5.10555278,0.36923755,0.05818323,0.06156499,0.15470507,0.00002500,0.04904656,0.03520781
-5.09954977,0.38135511,0.06124973,0.06385267,0.16254611,0.00002175,0.04615483,0.03722463
-5.09354677,0.39287895,0.06423063,0.06596429,0.16977490,0.00001890,0.04353180,0.03953595
-5.08754377,0.40360880,0.06708060,0.06786799,0.17627508,0.00001644,0.04117284,0.04212901
-5.08154077,0.41336603,0.06975560,0.06953651,0.18194074,0.00001436,0.03907355,0.04498760
-5.07553777,0.42199904,0.07221403,0.07094790,0.18667943,0.00001264,0.03723052,0.04809203
-5.06953477,0.42938760,0.07441791,0.07208623,0.19041497,0.00001127,0.03564191,0.05141904
-5.06353177,0.43544599,0.07633387,0.07294190,0.19308971,0.00001023,0.03430778,0.05494184
-5.05752876,0.44012488,0.07793414,0.07351184,0.19466636,0.00000951,0.03323011,0.05863024
-5.05152576,0.44341175,0.07919734,0.07379948,0.19512918,0.00000908,0.03241265,0.06245089
-5.04552276,0.44533013,0.08010907,0.07381449,0.19448442,0.00000894,0.03186040,0.06636759
-5.03951976,0.44593736,0.08066236,0.07357231,0.19276022,0.00000906,0.03157897,0.07034179
-5.03351676,0.44532142,0.08085792,0.07309361,0.19000570,0.00000944,0.03157381,0.07433323
-5.02751376,0.44359659,0.08070412,0.07240346,0.18628942,0.00001006,0.03184922,0.07830064
-5.02151076,0.44089850,0.08021691,0.07153060,0.18169727,0.00001092,0.03240736,0.08220267
-5.01550775,0.43737864,0.07941943,0.07050649,0.17632978,0.00001200,0.03324732,0.08599882
-5.00950475,0.43319863,0.07834160,0.06936450,0.17029905,0.00001330,0.03436418,0.08965052
-5.00350175,0.42852465,0.07701951,0.06813908,0.16372545,0.00001482,0.03574828,0.09312228
-4.99749875,0.42352219,0.07549488,0.06686501,0.15673405,0.00001655,0.03738458,0.09638283
-4.99149575,0.41835151,0.07381436,0.06557682,0.14945114,0.00001849,0.03925243,0.09940639
-4.98549275,0.41316400,0.07202900,0.06430836,0.14200086,0.00002065,0.04132544,0.10217380
-4.97948974,0.40809970,0.07019370,0.06309255,0.13450208,0.00002302,0.04357176,0.10467380
-4.97348674,0.40328612,0.06836688,0.06196136,0.12706566,0.00002564,0.04595468,0.10690414
-4.96748374,0.39883837,0.06661018,0.06094597,0.11979221,0.00002851,0.04843350,0.10887275
-4.96148074,0.39486083,0.06498841,0.06007714,0.11277038,0.00003168,0.05096473,0.11059879
-4.95547774,0.39144999,0.06356964,0.05938582,0.10607576,0.00003516,0.05350355,0.11211359
-4.94947474,0.38869856,0.06242535,0.05890378,0.09977038,0.00003903,0.05600542,0.11346155
-4.94347174,0.38670053,0.06163083,0.05866450,0.09390274,0.00004334,0.05842793,0.11470085
-4.93746873,0.38555675,0.06126546,0.05870396,0.08850850,0.00004817,0.06073260,0.11590389
-4.93146573,0.38538085,0.06141310,0.05906146,0.08361151,0.00005362,0.06288676,0.11715763
-4.92546273,0.38630488,0.06216228,0.05978039,0.07922532,0.00005981,0.06486523,0.11856348
-4.91945973,0.38848439,0.06360625,0.06090871,0.07535485,0.00006685,0.06665187,0.12023685
-4.91345673,0.39210225,0.06584271,0.06249919,0.07199834,0.00007489,0.06824079,0.12230632
-4.90745373,0.39737105,0.06897318,0.06460939,0.06914922,0.00008409,0.06963721,0.12491215
-4.90145073,0.40453341,0.07310183,0.06730112,0.06679794,0.00009463,0.07085794,0.12820433
-4.89544772,0.41386005,0.07833389,0.07063946,0.06493360,0.00010667,0.07193129,0.13233994
-4.88944472,0.42564536,0.08477338,0.07469136,0.06354530,0.00012041,0.07289663,0.13747987
-4.88344172,0.44020033,0.09252032,0.07952364,0.06262314,0.00013603,0.07380327,0.14378485
-4.87743872,0.45784290,0.10166736,0.08520057,0.06215880,0.00015368,0.07470906,0.15141093
-4.87143572,0.47888594,0.11229588,0.09178098,0.06214572,0.00017354,0.07567836,0.16050436
-4.86543272,0.50362323,0.12447176,0.09931506,0.06257889,0.00019574,0.07677980,0.17119601
-4.85942971,0.53231380,0.13824084,0.10784092,0.06345419,0.00022037,0.07808362,0.18359560
-4.85342671,0.56516541,0.15362430,0.11738103,0.06476746,0.00024750,0.07965888,0.19778574
-4.84742371,0.60231780,0.17061426,0.12793875,0.06651333,0.00027715,0.08157056,0.21381619
-4.84142071,0.64382651,0.18916959,0.13949512,0.06868382,0.00030926,0.08387667,0.23169843
-4.83541771,0.68964820,0.20921251,0.15200611,0.07126692,0.00034375,0.08662555,0.25140096
-4.82941471,0.73962827,0.23062590,0.16540046,0.07424521,0.00038043,0.08985334,0.27284549
-4.82341171,0.79349149,0.25325176,0.17957835,0.07759461,0.00041907,0.09358185,0.29590426
-4.81740870,0.85083653,0.27689087,0.19441098,0.08128336,0.00045936,0.09781689,0.32039890
-4.81140570,0.91113485,0.30130399,0.20974133,0.08527129,0.00050092,0.10254714,0.34610070
-4.80540270,0.97373438,0.32621448,0.22538591,0.08950953,0.00054332,0.10774351,0.37273282
-4.79939970,1.03786818,0.35131252,0.24113777,0.09394059,0.00058605,0.11335924,0.39997410
-4.79339670,1.10266814,0.37626088,0.25677064,0.09849888,0.00062857,0.11933056,0.42746482
-4.78739370,1.16718333,0.40070204,0.27204407,0.10311172,0.00067028,0.12557800,0.45481401
-4.78139070,1.23040269,0.42426657,0.28670945,0.10770077,0.00071060,0.13200832,0.48160844
-4.77538769,1.29128115,0.44658252,0.30051677,0.11218374,0.00074889,0.13851688,0.50742274
-4.76938469,1.34876852,0.46728535,0.31322176,0.11647654,0.00078455,0.14499063,0.53183054
-4.76338169,1.40183984,0.48602826,0.32459324,0.12049557,0.00081701,0.15131128,0.55441623
-4.75737869,1.44952624,0.50249238,0.33442034,0.12416018,0.00084572,0.15735888,0.57478674
-4.75137569,1.49094499,0.51639644,0.34251923,0.12739513,0.00087021,0.16301544,0.59258315
-4.74537269,1.52532750,0.52750558,0.34873920,0.13013302,0.00089006,0.16816857,0.60749149
-4.73936968,1.55204417,0.53563887,0.35296767,0.13231648,0.00090496,0.17271500,0.61925238
-4.73336668,1.57062508,0.54067533,0.35513408,0.13390016,0.00091468,0.17656383,0.62766912
-4.72736368,1.58077548,0.54255803,0.35521230,0.13485230,0.00091909,0.17963941,0.63261384
-4.72136068,1.58238573,0.54129628,0.35322157,0.13515593,0.00091820,0.18188372,0.63403156
-4.71535768,1.57553491,0.53696573,0.34922595,0.13480953,0.00091208,0.18325814,0.63194189
-4.70935468,1.56048826,0.52970632,0.34333223,0.13382723,0.00090095,0.18374462,0.62643836
-4.70335168,1.53768847,0.51971835,0.33568638,0.13223848,0.00088510,0.18334617,0.61768538
-4.69734867,1.50774109,0.50725667,0.32646880,0.13008718,0.00086492,0.18208654,0.60591304
-4.69134567,1.47139497,0.49262329,0.31588853,0.12743035,0.00084089,0.18000935,0.59140982
-4.68534267,1.42951828,0.47615881,0.30417666,0.12433640,0.00081354,0.17717643,0.57451372
-4.67933967,1.38307133,0.45823289,0.29157921,0.12088301,0.00078344,0.17366570,0.55560196
-4.67333667,1.33307717,0.43923416,0.27834980,0.11715469,0.00075124,0.16956846,0.53507989
-4.66733367,1.28059132,0.41956003,0.26474248,0.11324025,0.00071755,0.16498639,0.51336931
-4.66133067,1.22667160,0.39960666,0.25100481,0.10923009,0.00068301,0.16002821,0.49089690
-4.65532766,1.17234932,0.37975956,0.23737160,0.10521350,0.00064826,0.15480631,0.46808298
-4.64932466,1.11860290,0.36038485,0.22405949,0.10127610,0.00061388,0.14943333,0.44533108
-4.64332166,1.06633457,0.34182180,0.21126239,0.09749740,0.00058043,0.14401891,0.42301865
-4.63731866,1.01635103,0.32437639,0.19914811,0.09394871,0.00054841,0.13866675,0.40148914
-4.63131566,0.96934843,0.30831637,0.18785605,0.09069126,0.00051826,0.13347192,0.38104573
-4.62531266,0.92590191,0.29386756,0.17749598,0.08777481,0.00049037,0.12851875,0.36194660
-4.61930965,0.88645973,0.28121158,0.16814790,0.08523659,0.00046505,0.12387910,0.34440205
-4.61330665,0.85134182,0.27048473,0.15986284,0.08310072,0.00044256,0.11961121,0.32857313
-4.60730365,0.82074232,0.26177807,0.15266448,0.08137804,0.00042306,0.11575908,0.31457188
-4.60130065,0.79473561,0.25513844,0.14655138,0.08006633,0.00040669,0.11235227,0.30246280
-4.59529765,0.77328524,0.25057027,0.14149976,0.07915103,0.00039348,0.10940625,0.29226553
-4.58929465,0.75625503,0.24803801,0.13746647,0.07860612,0.00038345,0.10692311,0.28395828
-4.58329165,0.74342157,0.24746898,0.13439223,0.07839548,0.00037654,0.10489253,0.27748196
-4.57728864,0.73448760,0.24875658,0.13220469,0.07847441,0.00037265,0.10329308,0.27274462
-4.57128564,0.72909555,0.25176369,0.13082146,0.07879130,0.00037164,0.10209365,0.26962606
-4.56528264,0.72684068,0.25632609,0.13015283,0.07928946,0.00037334,0.10125498,0.26798248
-4.55927964,0.72728354,0.26225606,0.13010421,0.07990903,0.00037753,0.10073126,0.26765087
-4.55327664,0.72996148,0.26934599,0.13057818,0.08058885,0.00038397,0.10047161,0.26845326
-4.54727364,0.73439896,0.27737203,0.13147624,0.08126822,0.00039241,0.10042169,0.27020065
-4.54127064,0.74011674,0.28609788,0.13270028,0.08188872,0.00040256,0.10052505,0.27269672
-4.53526763,0.74664008,0.29527871,0.13415362,0.08239567,0.00041412,0.10072456,0.27574123
-4.52926463,0.75350594,0.30466529,0.13574209,0.08273964,0.00042677,0.10096365,0.27913332
-4.52326163,0.76026962,0.31400830,0.13737476,0.08287756,0.00044018,0.10118752,0.28267468
-4.51725863,0.76651077,0.32306289,0.13896469,0.08277379,0.00045403,0.10134431,0.28617261
-4.51125563,0.77183925,0.33159338,0.14042973,0.08240081,0.00046799,0.10138615,0.28944322
-4.50525263,0.77590070,0.33937815,0.14169325,0.08173985,0.00048173,0.10127028,0.29231447
-4.49924962,0.77838213,0.34621448,0.14268498,0.08078113,0.00049494,0.10095998,0.29462942
-4.49324662,0.77901735,0.35192331,0.14334194,0.07952406,0.00050735,0.10042558,0.29624927
-4.48724362,0.77759225,0.35635373,0.14360942,0.07797706,0.00051868,0.09964534,0.29705642
-4.48124062,0.77394969,0.35938696,0.14344190,0.07615739,0.00052873,0.09860625,0.29695727
-4.47523762,0.76799387,0.36093969,0.14280405,0.07409060,0.00053730,0.09730469,0.29588469
-4.46923462,0.75969379,0.36096665,0.14167154,0.07181004,0.00054429,0.09574703,0.29380007
-4.46323162,0.74908563,0.35946209,0.14003174,0.06935605,0.00054961,0.09394992,0.29069469
-4.45722861,0.73627373,0.35646026,0.13788416,0.06677520,0.00055325,0.09194045,0.28659048
-4.45122561,0.72143000,0.35203460,0.13524063,0.06411929,0.00055527,0.08975604,0.28153991
-4.44522261,0.70479150,0.34629583,0.13212514,0.06144437,0.00055579,0.08744404,0.27562508
-4.43921961,0.68665621,0.33938882,0.12857332,0.05880965,0.00055498,0.08506108,0.26895584
-4.43321661,0.66737702,0.33148840,0.12463160,0.05627639,0.00055307,0.08267214,0.26166722
-4.42721361,0.64735396,0.32279427,0.12035596,0.05390675,0.00055035,0.08034930,0.25391594
-4.42121061,0.62702490,0.31352515,0.11581052,0.05176259,0.00054715,0.07817032,0.24587637
-4.41520760,0.60685509,0.30391244,0.11106569,0.04990429,0.00054384,0.07621692,0.23773590
-4.40920460,0.58732575,0.29419367,0.10619636,0.04838962,0.00054078,0.07457293,0.22969005
-4.40320160,0.56892214,0.28460582,0.10127978,0.04727251,0.00053839,0.07332228,0.22193734
-4.39719860,0.55212154,0.27537894,0.09639362,0.04660201,0.00053705,0.07254692,0.21467418
-4.39119560,0.53738148,0.26673024,0.09161397,0.04642113,0.00053713,0.07232465,0.20809005
-4.38519260,0.52512860,0.25885868,0.08701353,0.04676588,0.00053899,0.07272705,0.20236286
-4.37918959,0.51574841,0.25194044,0.08265993,0.04766431,0.00054294,0.07381737,0.19765494
-4.37318659,0.50957628,0.24612516,0.07861443,0.04913571,0.00054922,0.07564863,0.19410948
-4.36718359,0.50688985,0.24153316,0.07493074,0.05118986,0.00055805,0.07826181,0.19184765
-4.36118059,0.50790293,0.23825353,0.07165424,0.05382655,0.00056955,0.08168428,0.19096638
-4.35517759,0.51276104,0.23634316,0.06882140,0.05703516,0.00058379,0.08592845,0.19153671
-4.34917459,0.52153860,0.23582661,0.06645959,0.06079455,0.00060075,0.09099070,0.19360291
-4.34317159,0.53423776,0.23669674,0.06458701,0.06507316,0.00062034,0.09685065,0.19718200
-4.33716858,0.55078878,0.23891608,0.06321290,0.06982933,0.00064240,0.10347072,0.20226393
-4.33116558,0.57105200,0.24241873,0.06233795,0.07501204,0.00066670,0.11079614,0.20881210
-4.32516258,0.59482115,0.24711286,0.06195480,0.08056181,0.00069293,0.11875524,0.21676432
-4.31915958,0.62182812,0.25288360,0.06204868,0.08641205,0.00072076,0.12726023,0.22603409
-4.31315658,0.65174883,0.25959622,0.06259810,0.09249060,0.00074979,0.13620835,0.23651206
-4.30715358,0.68421038,0.26709976,0.06357565,0.09872166,0.00077959,0.14548342,0.24806789
