energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.10655328,1.90566689,0.60917588,0.80496065,0.00080628,0.01419625,0.01050627,0.38511180,0.22920658,0.41001048
-3.10055028,1.96940460,0.62636063,0.82920102,0.00085135,0.01461661,0.01063036,0.39826292,0.23835328,0.42749229
-3.09454727,2.03358405,0.64354468,0.85298440,0.00090124,0.01508593,0.01074620,0.41157011,0.24759771,0.44572072
-3.08854427,2.09821555,0.66076622,0.87619428,0.00095634,0.01560609,0.01085426,0.42510988,0.25693830,0.46476075
-3.08254127,2.16337254,0.67808259,0.89874441,0.00101707,0.01617922,0.01095557,0.43897540,0.26638178,0.48468413
-3.07653827,2.22919597,0.69557077,0.92058461,0.00108385,0.01680784,0.01105185,0.45327529,0.27594359,0.50556775
-3.07053527,2.29589379,0.71332636,0.94170464,0.00115713,0.01749483,0.01114546,0.46813121,0.28564774,0.52749102
-3.06453227,2.36373473,0.73146093,0.96213557,0.00123735,0.01824339,0.01123943,0.48367425,0.29552583,0.55053219
-3.05852926,2.43303593,0.75009737,0.98194840,0.00132493,0.01905689,0.01133737,0.50004012,0.30561530,0.57476347
-3.05252626,2.50414442,0.76936355,1.00124970,0.00142023,0.01993865,0.01144335,0.51736294,0.31595693,0.60024526
-3.04652326,2.57741260,0.78938415,1.02017441,0.00152353,0.02089163,0.01156173,0.53576804,0.32659153,0.62701940
-3.04052026,2.65316876,0.81027117,1.03887597,0.00163502,0.02191811,0.01169694,0.55536378,0.33755603,0.65510175
-3.03451726,2.73168358,0.83211339,1.05751415,0.00175470,0.02301925,0.01185326,0.57623282,0.34887910,0.68447450
-3.02851426,2.81313447,0.85496536,1.07624130,0.00188241,0.02419471,0.01203452,0.59842311,0.36057650,0.71507846
-3.02251126,2.89756957,0.87883652,1.09518767,0.00201778,0.02544223,0.01224385,0.62193921,0.37264644,0.74680588
-3.01650825,2.98487360,0.90368120,1.11444670,0.00216014,0.02675733,0.01248339,0.64673424,0.38506527,0.77949422
-3.01050525,3.07473789,0.92939010,1.13406118,0.00230860,0.02813298,0.01275411,0.67270325,0.39778370,0.81292139
-3.00450225,3.16663679,0.95578411,1.15401118,0.00246195,0.02955950,0.01305554,0.69967825,0.41072397,0.84680295
-2.99849925,3.25981257,0.98261082,1.17420470,0.00261867,0.03102447,0.01338568,0.72742559,0.42377813,0.88079168
-2.99249625,3.35327053,1.00954453,1.19447165,0.00277698,0.03251291,0.01374091,0.75564592,0.43680778,0.91447974
-2.98649325,3.44578560,1.03618987,1.21456185,0.00293482,0.03400751,0.01411598,0.78397712,0.44964522,0.94740388
-2.98049025,3.53592110,1.06208925,1.23414747,0.00308990,0.03548911,0.01450413,0.81200032,0.46209634,0.97905345
-2.97448724,3.62205978,1.08673413,1.25282979,0.00323975,0.03693728,0.01489719,0.83924892,0.47394507,1.00888146
-2.96848424,3.70244645,1.10957971,1.27015057,0.00338178,0.03833105,0.01528587,0.86522055,0.48495930,1.03631813
-2.96248124,3.77524075,1.13006265,1.28560720,0.00351335,0.03964975,0.01566007,0.88939146,0.49489820,1.06078674
-2.95647824,3.83857833,1.14762100,1.29867138,0.00363186,0.04087390,0.01600921,0.91123302,0.50352048,1.08172114
-2.95047524,3.89063749,1.16171551,1.30881022,0.00373483,0.04198616,0.01632266,0.93022949,0.51059335,1.09858409
-2.94447224,3.92970871,1.17185135,1.31550895,0.00381997,0.04297217,0.01659013,0.94589642,0.51590181,1.11088598
-2.93846923,3.95426350,1.17759917,1.31829398,0.00388531,0.04382145,0.01680213,0.95779878,0.51925760,1.11820268
-2.93246623,3.96301935,1.17861428,1.31675527,0.00392921,0.04452801,0.01695036,0.96556810,0.52050766,1.12019205
-2.92646323,3.95499759,1.17465320,1.31056674,0.00395048,0.04509093,0.01702806,0.96891757,0.51954144,1.11660805
-2.92046023,3.92957114,1.16558648,1.29950384,0.00394843,0.04551460,0.01703031,0.96765460,0.51629678,1.10731192
-2.91445723,3.88649970,1.15140715,1.28345716,0.00392283,0.04580889,0.01695427,0.96169003,0.51076395,1.09227978
-2.90845423,3.82595063,1.13223425,1.26244156,0.00387404,0.04598884,0.01679932,0.95104362,0.50298777,1.07160623
-2.90245123,3.74850424,1.10831132,1.23660029,0.00380290,0.04607433,0.01656710,0.93584548,0.49306749,1.04550384
-2.89644822,3.65514325,1.07999969,1.20620379,0.00371075,0.04608931,0.01626148,0.91633328,0.48115456,1.01429847
-2.89044522,3.54722690,1.04776697,1.17164343,0.00359941,0.04606093,0.01588845,0.89284557,0.46744833,0.97842053
-2.88444222,3.42645084,1.01217124,1.13342037,0.00347106,0.04601842,0.01545585,0.86581127,0.45218978,0.93839282
-2.87843922,3.29479487,0.97384169,1.09213009,0.00332822,0.04599186,0.01497314,0.83573599,0.43565381,0.89481525
-2.87243622,3.15446080,0.93345664,1.04844354,0.00317362,0.04601089,0.01445102,0.80318575,0.41814017,0.84834731
-2.86643322,3.00780354,0.89171996,1.00308553,0.00301015,0.04610335,0.01390109,0.76876888,0.39996369,0.79968897
-2.86043022,2.85725837,0.84933699,0.95681166,0.00284074,0.04629403,0.01333540,0.73311692,0.38144404,0.74956089
-2.85442721,2.70526768,0.80699113,0.91038465,0.00266828,0.04660347,0.01276611,0.69686530,0.36289574,0.69868476
-2.84842421,2.55421015,0.76532207,0.86455112,0.00249552,0.04704701,0.01220503,0.66063467,0.34461857,0.64776447
-2.84242121,2.40633532,0.72490654,0.82001984,0.00232503,0.04763398,0.01166335,0.62501360,0.32688896,0.59746896
-2.83641821,2.26370575,0.68624252,0.77744223,0.00215909,0.04836718,0.01115124,0.59054328,0.30995265,0.54841703
-2.83041521,2.12814866,0.64973726,0.73739571,0.00199969,0.04924267,0.01067766,0.55770465,0.29401879,0.50116490
-2.82441221,2.00121851,0.61569959,0.70037050,0.00184847,0.05024984,0.01025013,0.52690846,0.27925576,0.45619644
-2.81840920,1.88417096,0.58433668,0.66676008,0.00170671,0.05137173,0.00987461,0.49848827,0.26578871,0.41391645
-2.81240620,1.77794843,0.55575499,0.63685539,0.00157531,0.05258568,0.00955544,0.47269657,0.25369877,0.37464682
-2.80640320,1.68317684,0.52996533,0.61084275,0.00145485,0.05386419,0.00929527,0.44970378,0.24302400,0.33862549
-2.80040020,1.60017255,0.50689134,0.58880515,0.00134558,0.05517598,0.00909520,0.42960003,0.23376174,0.30600789
-2.79439720,1.52895824,0.48638099,0.57072675,0.00124746,0.05648719,0.00895479,0.41239922,0.22587217,0.27687059
-2.78839420,1.46928632,0.46822026,0.55649978,0.00116023,0.05776267,0.00887221,0.39804517,0.21928299,0.25121673
-2.78239120,1.42066805,0.45214820,0.54593371,0.00108343,0.05896728,0.00884442,0.38641922,0.21389469,0.22898287
-2.77638819,1.38240687,0.43787280,0.53876590,0.00101650,0.06006715,0.00886732,0.37734892,0.20958635,0.21004674
-2.77038519,1.35363413,0.42508664,0.53467329,0.00095878,0.06103089,0.00893594,0.37061745,0.20622157,0.19423570
-2.76438219,1.33334598,0.41348192,0.53328470,0.00090961,0.06183057,0.00904467,0.36597326,0.20365432,0.18133541
-2.75837919,1.32044002,0.40276405,0.53419325,0.00086836,0.06244265,0.00918741,0.36313966,0.20173453,0.17109845
-2.75237619,1.31375067,0.39266348,0.53696861,0.00083448,0.06284857,0.00935778,0.36182405,0.20031316,0.16325282
-2.74637319,1.31208266,0.38294532,0.54116881,0.00080754,0.06303525,0.00954932,0.36172669,0.19924678,0.15750988
-2.74037019,1.31424188,0.37341667,0.54635135,0.00078727,0.06299527,0.00975565,0.36254872,0.19840138,0.15357184
-2.73436718,1.31906342,0.36393140,0.55208356,0.00077356,0.06272689,0.00997063,0.36399944,0.19765553,0.15113868
-2.72836418,1.32543654,0.35439256,0.55795209,0.00076650,0.06223390,0.01018852,0.36580277,0.19690278,0.14991434
-2.72236118,1.33232656,0.34475244,0.56357140,0.00076636,0.06152523,0.01040412,0.36770289,0.19605340,0.14961235
-2.71635818,1.33879361,0.33501071,0.56859138,0.00077361,0.06061449,0.01061293,0.36946907,0.19503538,0.14996074
-2.71035518,1.34400837,0.32521055,0.57270381,0.00078891,0.05951938,0.01081121,0.37089970,0.19379492,0.15070640
-2.70435218,1.34726474,0.31543355,0.57564792,0.00081307,0.05826106,0.01099614,0.37182545,0.19229633,0.15161872
-2.69834917,1.34798950,0.30579335,0.57721470,0.00084704,0.05686340,0.01116586,0.37211171,0.19052142,0.15249267
-2.69234617,1.34574885,0.29642856,0.57725005,0.00089188,0.05535232,0.01131956,0.37166020,0.18846851,0.15315123
-2.68634317,1.34025185,0.28749521,0.57565674,0.00094872,0.05375509,0.01145748,0.37040966,0.18615106,0.15344717
-2.68034017,1.33135062,0.27915915,0.57239487,0.00101872,0.05209965,0.01158098,0.36833584,0.18359600,0.15326414
-2.67433717,1.31903722,0.27158845,0.56748109,0.00110304,0.05041398,0.01169247,0.36545044,0.18084175,0.15251722
-2.66833417,1.30343730,0.26494629,0.56098627,0.00120278,0.04872555,0.01179539,0.36179932,0.17793607,0.15115263
-2.66233117,1.28480042,0.25938436,0.55303173,0.00131898,0.04706077,0.01189413,0.35745975,0.17493372,0.14914688
-2.65632816,1.26348735,0.25503695,0.54378420,0.00145251,0.04544451,0.01199389,0.35253688,0.17189398,0.14650522
-2.65032516,1.23995454,0.25201596,0.53344942,0.00160409,0.04389972,0.01210061,0.34715948,0.16887817,0.14325955
-2.64432216,1.21473618,0.25040677,0.52226468,0.00177425,0.04244705,0.01222071,0.34147505,0.16594708,0.13946564
-2.63831916,1.18842450,0.25026514,0.51049057,0.00196331,0.04110450,0.01236101,0.33564441,0.16315858,0.13520002
-2.63231616,1.16164870,0.25161516,0.49840210,0.00217133,0.03988724,0.01252846,0.32983609,0.16056531,0.13055641
-2.62631316,1.13505351,0.25444819,0.48627961,0.00239814,0.03880734,0.01272999,0.32422051,0.15821264,0.12564186
-2.62031016,1.10927786,0.25872291,0.47439976,0.00264331,0.03787368,0.01297227,0.31896431,0.15613693,0.12057279
-2.61430715,1.08493454,0.26436626,0.46302690,0.00290619,0.03709183,0.01326152,0.31422498,0.15436418,0.11547096
-2.60830415,1.06259154,0.27127546,0.45240520,0.00318590,0.03646406,0.01360332,0.31014594,0.15290909,0.11045948
-2.60230115,1.04275548,0.27932068,0.44275171,0.00348132,0.03598937,0.01400244,0.30685227,0.15177462,0.10565905
-2.59629815,1.02585778,0.28834861,0.43425057,0.00379121,0.03566363,0.01446265,0.30444715,0.15095199,0.10118443
-2.59029515,1.01224374,0.29818654,0.42704865,0.00411410,0.03547973,0.01498663,0.30300916,0.15042123,0.09714128
-2.58429215,1.00216473,0.30864677,0.42125239,0.00444845,0.03542782,0.01557579,0.30259042,0.15015210,0.09362338
-2.57828914,0.99577346,0.31953146,0.41692619,0.00479257,0.03549561,0.01623019,0.30321551,0.15010541,0.09071033
-2.57228614,0.99312219,0.33063733,0.41409194,0.00514469,0.03566870,0.01694843,0.30488126,0.15023472,0.08846567
-2.56628314,0.99416366,0.34176040,0.41272985,0.00550295,0.03593090,0.01772764,0.30755717,0.15048810,0.08693548
-2.56028014,0.99875432,0.35270033,0.41278030,0.00586539,0.03626467,0.01856333,0.31118653,0.15081019,0.08614750
-2.55427714,1.00665964,0.36326436,0.41414645,0.00622998,0.03665144,0.01944946,0.31568795,0.15114411,0.08611069
-2.54827414,1.01756110,0.37327073,0.41669770,0.00659458,0.03707202,0.02037835,0.32095747,0.15143335,0.08681521
-2.54227114,1.03106445,0.38255144,0.42027354,0.00695689,0.03750695,0.02134075,0.32687084,0.15162351,0.08823287
-2.53626813,1.04670913,0.39095436,0.42468783,0.00731448,0.03793686,0.02232585,0.33328625,0.15166370,0.09031801
-2.53026513,1.06397863,0.39834470,0.42973341,0.00766474,0.03834275,0.02332138,0.34004723,0.15150780,0.09300879
-2.52426213,1.08231156,0.40460594,0.43518686,0.00800483,0.03870633,0.02431374,0.34698579,0.15111524,0.09622879
-2.51825913,1.10111352,0.40964022,0.44081345,0.00833171,0.03901023,0.02528815,0.35392586,0.15045162,0.09988912
-2.51225613,1.11976968,0.41336839,0.44637220,0.00864210,0.03923824,0.02622890,0.36068691,0.14948893,0.10389078
-2.50625313,1.13765809,0.41572979,0.45162114,0.00893252,0.03937559,0.02711961,0.36708785,0.14820562,0.10812737
-2.50025013,1.15416356,0.41668195,0.45632255,0.00919931,0.03940905,0.02794356,0.37295121,0.14658639,0.11248806
-2.49424712,1.16869219,0.41620027,0.46024846,0.00943867,0.03932721,0.02868407,0.37810750,0.14462194,0.11686079
-2.48824412,1.18068625,0.41427779,0.46318596,0.00964677,0.03912057,0.02932493,0.38239976,0.14230856,0.12113563
-2.48224112,1.18963911,0.41092507,0.46494268,0.00981980,0.03878175,0.02985079,0.38568811,0.13964774,0.12520813
-2.47623812,1.19510994,0.40617031,0.46535189,0.00995411,0.03830561,0.03024771,0.38785430,0.13664586,0.12898271
-2.47023512,1.19673753,0.40005951,0.46427735,0.01004634,0.03768936,0.03050350,0.38880596,0.13331378,0.13237580
-2.46423212,1.19425284,0.39265672,0.46161764,0.01009351,0.03693268,0.03060823,0.38848045,0.12966670,0.13531874
-2.45822911,1.18748952,0.38404423,0.45730974,0.01009319,0.03603773,0.03055457,0.38684797,0.12572388,0.13776025
-2.45222611,1.17639189,0.37432262,0.45133164,0.01004361,0.03500917,0.03033810,0.38391390,0.12150857,0.13966843
-2.44622311,1.16101975,0.36361049,0.44370388,0.00994377,0.03385415,0.02995755,0.37972003,0.11704788,0.14103203
-2.44022011,1.14154966,0.35204374,0.43448977,0.00979351,0.03258213,0.02941493,0.37434451,0.11237264,0.14186116
-2.43421711,1.11827215,0.33977438,0.42379422,0.00959359,0.03120477,0.02871555,0.36790056,0.10751721,0.14218714
-2.42821411,1.09158499,0.32696865,0.41176115,0.00934570,0.02973565,0.02786791,0.36053368,0.10251926,0.14206165
-2.42221111,1.06198239,0.31380457,0.39856947,0.00905246,0.02819001,0.02688356,0.35241759,0.09741934,0.14155507
-2.41620810,1.03004046,0.30046880,0.38442773,0.00871739,0.02658436,0.02577673,0.34374880,0.09226040,0.14075425
-2.41020510,0.99639944,0.28715300,0.36956765,0.00834477,0.02493611,0.02456398,0.33474021,0.08708714,0.13975954
-2.40420210,0.96174338,0.27404970,0.35423681,0.00793961,0.02326313,0.02326373,0.32561371,0.08194525,0.13868150
-2.39819910,0.92677817,0.26134785,0.33869063,0.00750747,0.02158334,0.02189572,0.31659243,0.07688052,0.13763715
-2.39219610,0.89220872,0.24922835,0.32318423,0.00705429,0.01991422,0.02048048,0.30789262,0.07193788,0.13674620
-2.38619310,0.85871657,0.23785958,0.30796433,0.00658625,0.01827246,0.01903879,0.29971593,0.06716047,0.13612719
-2.38019010,0.82693868,0.22739327,0.29326162,0.00610959,0.01667353,0.01759111,0.29224206,0.06258862,0.13589391
-2.37418709,0.79744857,0.21796089,0.27928400,0.00563044,0.01513141,0.01615708,0.28562256,0.05825897,0.13615211
-2.36818409,0.77074047,0.20967067,0.26621080,0.00515464,0.01365827,0.01475514,0.27997567,0.05420368,0.13699675
-2.36218109,0.74721727,0.20260546,0.25418850,0.00468765,0.01226434,0.01340204,0.27538289,0.05044980,0.13850974
-2.35617809,0.72718270,0.19682147,0.24332778,0.00423436,0.01095774,0.01211267,0.27188709,0.04701878,0.14075843
-2.35017509,0.71083780,0.19234794,0.23370226,0.00379905,0.00974450,0.01089975,0.26949251,0.04392623,0.14379473
-2.34417209,0.69828195,0.18918774,0.22534872,0.00338532,0.00862855,0.00977374,0.26816653,0.04118190,0.14765483
-2.33816908,0.68951794,0.18731877,0.21826894,0.00299603,0.00761186,0.00874282,0.26784309,0.03878976,0.15235961
-2.33216608,0.68446069,0.18669614,0.21243271,0.00263329,0.00669455,0.00781282,0.26842774,0.03674843,0.15791546
-2.32616308,0.68294904,0.18725493,0.20778204,0.00229853,0.00587515,0.00698740,0.26980381,0.03505162,0.16431550
-2.32016008,0.68475973,0.18891326,0.20423625,0.00199246,0.00515077,0.00626813,0.27183957,0.03368884,0.17154106
-2.31415708,0.68962266,0.19157568,0.20169746,0.00171521,0.00451742,0.00565464,0.27439594,0.03264607,0.17956321
-2.30815408,0.69723668,0.19513647,0.20005647,0.00146631,0.00397024,0.00514485,0.27733428,0.03190658,0.18834428
-2.30215108,0.70728490,0.19948287,0.19919845,0.00124487,0.00350372,0.00473517,0.28052393,0.03145173,0.19783918
-2.29614807,0.71944875,0.20449792,0.19900833,0.00104960,0.00311201,0.00442064,0.28384909,0.03126173,0.20799644
-2.29014507,0.73342013,0.21006298,0.19937559,0.00087889,0.00278908,0.00419525,0.28721473,0.03131640,0.21875894
-2.28414207,0.74891125,0.21605969,0.20019819,0.00073094,0.00252895,0.00405201,0.29055109,0.03159579,0.23006430
-2.27813907,0.76566166,0.22237146,0.20138568,0.00060383,0.00232581,0.00398321,0.29381684,0.03208077,0.24184488
-2.27213607,0.78344248,0.22888450,0.20286119,0.00049554,0.00217417,0.00398055,0.29700047,0.03275354,0.25402759
-2.26613307,0.80205794,0.23548848,0.20456251,0.00040408,0.00206893,0.00403530,0.30012011,0.03359798,0.26653347
-2.26013007,0.82134434,0.24207682,0.20644216,0.00032747,0.00200545,0.00413845,0.30322172,0.03459999,0.27927725
-2.25412706,0.84116711,0.24854690,0.20846657,0.00026386,0.00197961,0.00428083,0.30637592,0.03574776,0.29216702
-2.24812406,0.86141622,0.25480024,0.21061464,0.00021148,0.00198776,0.00445325,0.30967347,0.03703199,0.30510420
-2.24212106,0.88200084,0.26074275,0.21287572,0.00016872,0.00202679,0.00464663,0.31322000,0.03844611,0.31798382
-2.23611806,0.90284370,0.26628535,0.21524724,0.00013412,0.00209409,0.00485209,0.31713007,0.03998647,0.33069547
-2.23011506,0.92387589,0.27134485,0.21773227,0.00010638,0.00218753,0.00506113,0.32152109,0.04165262,0.34312475
-2.22411206,0.94503271,0.27584539,0.22033711,0.00008434,0.00230548,0.00526573,0.32650735,0.04344756,0.35515555
-2.21810905,0.96625092,0.27972019,0.22306915,0.00006701,0.00244684,0.00545849,0.33219460,0.04537811,0.36667288
-2.21210605,0.98746789,0.28291396,0.22593508,0.00005355,0.00261103,0.00563271,0.33867549,0.04745527,0.37756647
-2.20610305,1.00862276,0.28538555,0.22893967,0.00004324,0.00279805,0.00578259,0.34602609,0.04969470,0.38773486
-2.20010005,1.02965968,0.28711096,0.23208506,0.00003549,0.00300859,0.00590324,0.35430359,0.05211720,0.39708991
-2.19409705,1.05053290,0.28808655,0.23537067,0.00002982,0.00324407,0.00599086,0.36354557,0.05474920,0.40556152
-2.18809405,1.07121363,0.28833215,0.23879365,0.00002584,0.00350682,0.00604273,0.37377046,0.05762332,0.41310239
-2.18209105,1.09169805,0.28789404,0.24234989,0.00002327,0.00380013,0.00605732,0.38497946,0.06077879,0.41969251
-2.17608804,1.11201593,0.28684757,0.24603536,0.00002189,0.00412849,0.00603428,0.39715962,0.06426194,0.42534317
-2.17008504,1.13223947,0.28529905,0.24984784,0.00002155,0.00449766,0.00597441,0.41028776,0.06812644,0.43010023
-2.16408204,1.15249131,0.28338704,0.25378871,0.00002215,0.00491486,0.00587967,0.42433518,0.07243343,0.43404646
-2.15807904,1.17295145,0.28128263,0.25786476,0.00002364,0.00538883,0.00575306,0.43927258,0.07725149,0.43730273
-2.15207604,1.19386198,0.27918858,0.26208982,0.00002603,0.00592998,0.00559855,0.45507493,0.08265630,0.44002783
-2.14607304,1.21552943,0.27733745,0.26648612,0.00002934,0.00655035,0.00542095,0.47172601,0.08872992,0.44241697
-2.14007004,1.23832391,0.27598831,0.27108509,0.00003363,0.00726361,0.00522577,0.48922205,0.09555986,0.44469861
-2.13406703,1.26267481,0.27542236,0.27592772,0.00003899,0.00808498,0.00501907,0.50757431,0.10323757,0.44712998
-2.12806403,1.28906277,0.27593722,0.28106415,0.00004550,0.00903096,0.00480730,0.52681036,0.11185664,0.44999095
-2.12206103,1.31800784,0.27784003,0.28655262,0.00005330,0.01011912,0.00459709,0.54697363,0.12151044,0.45357666
-2.11605803,1.35005389,0.28143956,0.29245770,0.00006249,0.01136764,0.00439517,0.56812146,0.13228930,0.45818890
-2.11005503,1.38574967,0.28703737,0.29884779,0.00007318,0.01279486,0.00420813,0.59032136,0.14427732,0.46412646
-2.10405203,1.42562687,0.29491826,0.30579206,0.00008550,0.01441869,0.00404236,0.61364569,0.15754873,0.47167478
-2.09804902,1.47017598,0.30534032,0.31335679,0.00009954,0.01625594,0.00390388,0.63816494,0.17216394,0.48109523
-2.09204602,1.51982077,0.31852480,0.32160144,0.00011538,0.01832164,0.00379826,0.66393993,0.18816537,0.49261426
-2.08604302,1.57489236,0.33464612,0.33057444,0.00013308,0.02062826,0.00373057,0.69101320,0.20557334,0.50641290
-2.08004002,1.63560420,0.35382251,0.34030900,0.00015265,0.02318497,0.00370530,0.71940021,0.22438188,0.52261707
-2.07403702,1.70202899,0.37610752,0.35081922,0.00017410,0.02599695,0.00372639,0.74908071,0.24455511,0.54128904
-2.06803402,1.77407895,0.40148295,0.36209653,0.00019736,0.02906478,0.00379721,0.77999089,0.26602394,0.56242051
-2.06203102,1.85149067,0.42985339,0.37410694,0.00022234,0.03238386,0.00392059,0.81201682,0.28868377,0.58592773
-2.05602801,1.93381565,0.46104303,0.38678905,0.00024890,0.03594414,0.00409890,0.84498968,0.31239303,0.61164905
-2.05002501,2.02041758,0.49479478,0.40005321,0.00027685,0.03972990,0.00433414,0.87868324,0.33697308,0.63934508
-2.04402201,2.11047699,0.53077208,0.41378179,0.00030595,0.04371981,0.00462796,0.91281392,0.36220944,0.66870190
-2.03801901,2.20300389,0.56856362,0.42783077,0.00033594,0.04788724,0.00498186,0.94704364,0.38785459,0.69933716
-2.03201601,2.29685828,0.60769082,0.44203262,0.00036651,0.05220077,0.00539718,0.98098562,0.41363230,0.73080924
-2.02601301,2.39077844,0.64761813,0.45620035,0.00039734,0.05662496,0.00587530,1.01421301,0.43924364,0.76262929
-2.02001001,2.48341604,0.68776591,0.47013280,0.00042808,0.06112129,0.00641765,1.04627017,0.46437429,0.79427570
-2.01400700,2.57337707,0.72752540,0.48362071,0.00045840,0.06564939,0.00702580,1.07668613,0.48870328,0.82521073
-2.00800400,2.65926713,0.76627539,0.49645359,0.00048796,0.07016827,0.00770152,1.10498985,0.51191255,0.85489858
-2.00200100,2.73973898,0.80339994,0.50842692,0.00051649,0.07463768,0.00844678,1.13072655,0.53369729,0.88282425
-1.99599800,2.81354053,0.83830641,0.51934944,0.00054372,0.07901951,0.00926372,1.15347431,0.55377632,0.90851234
-1.98999500,2.87956093,0.87044303,0.52905006,0.00056948,0.08327912,0.01015459,1.17286032,0.57190228,0.93154506
-1.98399200,2.93687250,0.89931529,0.53738421,0.00059365,0.08738644,0.01112166,1.18857575,0.58787101,0.95157844
-1.97798899,2.98476646,0.92450040,0.54423915,0.00061622,0.09131706,0.01216706,1.20038871,0.60152974,0.96835608
-1.97198599,3.02278044,0.94565908,0.54953808,0.00063726,0.09505290,0.01329261,1.20815443,0.61278349,0.98171960
-1.96598299,3.05071643,0.96254426,0.55324274,0.00065696,0.09858266,0.01449962,1.21182214,0.62159947,0.99161528
-1.95997999,3.06864789,0.97500620,0.55535436,0.00067561,0.10190195,0.01578861,1.21143829,0.62800912,0.99809639
-1.95397699,3.07691560,0.98299385,0.55591304,0.00069359,0.10501303,0.01715913,1.20714584,0.63210757,1.00132106
-1.94797399,3.07611217,0.98655252,0.55499533,0.00071138,0.10792430,0.01860944,1.19917953,0.63405051,1.00154568
-1.94197099,3.06705591,0.98581786,0.55271045,0.00072957,0.11064940,0.02013630,1.18785746,0.63404852,0.99911392
-1.93596798,3.05075507,0.98100676,0.54919501,0.00074878,0.11320608,0.02173476,1.17356913,0.63235908,0.99444200
-1.92996498,3.02836412,0.97240548,0.54460675,0.00076969,0.11561488,0.02339796,1.15676062,0.62927654,0.98800072
-1.92396198,3.00113413,0.96035576,0.53911754,0.00079299,0.11789763,0.02511703,1.13791756,0.62512042,0.98029498
-1.91795898,2.97035941,0.94523966,0.53290587,0.00081937,0.12007591,0.02688099,1.11754654,0.62022275,0.97184192
-1.91195598,2.93732305,0.92746384,0.52614939,0.00084947,0.12216949,0.02867677,1.09615603,0.61491461,0.96314846
-1.90595298,2.90324363,0.90744413,0.51901767,0.00088386,0.12419490,0.03048928,1.07423738,0.60951292,0.95468932
-1.89994997,2.86922565,0.88559098,0.51166559,0.00092299,0.12616411,0.03230158,1.05224701,0.60430762,0.94688655
-1.89394697,2.83621566,0.86229650,0.50422764,0.00096718,0.12808343,0.03409507,1.03059025,0.59955015,0.94009148
-1.88794397,2.80496610,0.83792350,0.49681331,0.00101659,0.12995272,0.03584984,1.00960780,0.59544338,0.93456971
-1.88194097,2.77600813,0.81279696,0.48950373,0.00107119,0.13176484,0.03754496,0.98956501,0.59213375,0.93049005
-1.87593797,2.74963444,0.78719799,0.48234973,0.00113075,0.13350550,0.03915896,0.97064467,0.58970566,0.92791759
-1.86993497,2.72589273,0.76136048,0.47537122,0.00119482,0.13515335,0.04067024,0.95294324,0.58817846,0.92681135
-1.86393197,2.70458953,0.73547016,0.46855796,0.00126273,0.13668051,0.04205751,0.93647080,0.58750615,0.92702635
-1.85792896,2.68530435,0.70966605,0.46187159,0.00133361,0.13805331,0.04330035,0.92115447,0.58757974,0.92832018
-1.85192596,2.66741294,0.68404370,0.45524874,0.00140639,0.13923335,0.04437960,0.90684510,0.58823209,0.93036354
-1.84592296,2.65011869,0.65866019,0.44860515,0.00147983,0.14017879,0.04527787,0.89332693,0.58924520,0.93275427
-1.83991996,2.63249054,0.63354011,0.44184042,0.00155255,0.14084585,0.04597993,0.88032956,0.59035938,0.93503433
-1.83391696,2.61350578,0.60868238,0.43484340,0.00162307,0.14119038,0.04647308,0.86754187,0.59128412,0.93670882
-1.82791396,2.59209575,0.58406733,0.42749776,0.00168985,0.14116955,0.04674749,0.85462712,0.59171003,0.93726635
-1.82191096,2.56719266,0.55966365,0.41968766,0.00175133,0.14074353,0.04679644,0.84123864,0.59132152,0.93619977
-1.81590795,2.53777545,0.53543502,0.41130332,0.00180602,0.13987709,0.04661650,0.82703549,0.58980953,0.93302652
-1.80990495,2.50291308,0.51134604,0.40224607,0.00185249,0.13854113,0.04620765,0.81169737,0.58688396,0.92730769
-1.80390195,2.46180335,0.48736725,0.39243302,0.00188946,0.13671399,0.04557331,0.79493833,0.58228514,0.91866506
-1.79789895,2.41380601,0.46347923,0.38180090,0.00191585,0.13438252,0.04472029,0.77651859,0.57579402,0.90679555
-1.79189595,2.35846881,0.43967553,0.37030911,0.00193079,0.13154295,0.04365865,0.75625425,0.56724065,0.89148237
-1.78589295,2.29554583,0.41596460,0.35794184,0.00193367,0.12820134,0.04240153,0.73402442,0.55651053,0.87260277
-1.77988994,2.22500733,0.39237062,0.34470921,0.00192414,0.12437384,0.04096487,0.70977559,0.54354885,0.85013193
-1.77388694,2.14704118,0.36893335,0.33064736,0.00190216,0.12008643,0.03936707,0.68352321,0.52836224,0.82414305
-1.76788394,2.06204597,0.34570717,0.31581758,0.00186796,0.11537452,0.03762858,0.65535052,0.51101817,0.79480386
-1.76188094,1.97061631,0.32275930,0.30030453,0.00182205,0.11028207,0.03577151,0.62540467,0.49164211,0.76236956
-1.75587794,1.87352130,0.30016752,0.28421360,0.00176521,0.10486049,0.03381912,0.59389056,0.47041251,0.72717294
-1.74987494,1.77167721,0.27801738,0.26766757,0.00169843,0.09916735,0.03179532,0.56106270,0.44755405,0.68961191
-1.74387194,1.66611575,0.25639917,0.25080272,0.00162292,0.09326475,0.02972422,0.52721539,0.42332938,0.65013526
