energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.68784392,2.36058203,0.00087751,0.02002859,0.77127262,2.12740476,0.00119590,0.29955876,0.04341362,0.06547626
-5.68184092,2.39362033,0.00097691,0.01965418,0.80704857,2.16408950,0.00128252,0.29063841,0.04460147,0.06345250
-5.67583792,2.42967511,0.00108883,0.01933545,0.84428190,2.20342348,0.00138314,0.28207309,0.04595062,0.06157889
-5.66983492,2.46820832,0.00121286,0.01908025,0.88245056,2.24484715,0.00149751,0.27388378,0.04746216,0.05988346
-5.66383192,2.50865880,0.00134845,0.01889594,0.92101654,2.28776587,0.00162526,0.26609776,0.04914004,0.05839415
-5.65782891,2.55047239,0.00149495,0.01878958,0.95944707,2.33157871,0.00176587,0.25874902,0.05099107,0.05713898
-5.65182591,2.59313286,0.00165153,0.01876831,0.99723659,2.37570804,0.00191867,0.25187865,0.05302485,0.05614635
-5.64582291,2.63619224,0.00181725,0.01883966,1.03392847,2.41962873,0.00208286,0.24553528,0.05525368,0.05544528
-5.63981991,2.67929943,0.00199103,0.01901185,1.06913562,2.46289574,0.00225750,0.23977538,0.05769237,0.05506576
-5.63381691,2.72222550,0.00217168,0.01929408,1.10255920,2.50516883,0.00244154,0.23466361,0.06035796,0.05503898
-5.62781391,2.76488469,0.00235789,0.01969676,1.13400443,2.54623344,0.00263385,0.23027290,0.06326944,0.05539756
-5.62181091,2.80734984,0.00254831,0.02023167,1.16339292,2.58601643,0.00283321,0.22668452,0.06644733,0.05617556
-5.61580790,2.84986120,0.00274151,0.02091194,1.19077074,2.62459604,0.00303838,0.22398781,0.06991325,0.05740844
-5.60980490,2.89282800,0.00293607,0.02175207,1.21631184,2.66220530,0.00324811,0.22227966,0.07368932,0.05913273
-5.60380190,2.93682212,0.00313059,0.02276764,1.24031641,2.69922838,0.00346118,0.22166364,0.07779757,0.06138551
-5.59779890,2.98256367,0.00332370,0.02397504,1.26320417,2.73618975,0.00367642,0.22224880,0.08225914,0.06420370
-5.59179590,3.03089868,0.00351412,0.02539096,1.28550258,2.77373626,0.00389275,0.22414790,0.08709340,0.06762306
-5.58579290,3.08276920,0.00370069,0.02703188,1.30783030,2.81261255,0.00410921,0.22747540,0.09231700,0.07167697
-5.57978989,3.13917680,0.00388235,0.02891334,1.33087644,2.85363049,0.00432496,0.23234479,0.09794278,0.07639511
-5.57378689,3.20114054,0.00405815,0.03104924,1.35537616,2.89763384,0.00453933,0.23886570,0.10397861,0.08180182
-5.56778389,3.26965110,0.00422730,0.03345098,1.38208359,2.94545927,0.00475179,0.24714052,0.11042618,0.08791457
-5.56178089,3.34562260,0.00438911,0.03612674,1.41174311,2.99789558,0.00496196,0.25726082,0.11727987,0.09474223
-5.55577789,3.42984446,0.00454297,0.03908058,1.44505985,3.05564263,0.00516962,0.26930356,0.12452552,0.10228349
-5.54977489,3.52293520,0.00468837,0.04231182,1.48267080,3.11927207,0.00537466,0.28332726,0.13213950,0.11052539
-5.54377189,3.62530053,0.00482481,0.04581436,1.52511759,3.18919156,0.00557711,0.29936826,0.14008791,0.11944209
-5.53776888,3.73709771,0.00495183,0.04957620,1.57282203,3.26561446,0.00577704,0.31743729,0.14832595,0.12899391
-5.53176588,3.85820820,0.00506892,0.05357917,1.62606541,3.34853648,0.00597459,0.33751634,0.15679781,0.13912681
-5.52576288,3.98822018,0.00517551,0.05779880,1.68497260,3.43772064,0.00616992,0.35955626,0.16543679,0.14977227
-5.51975988,4.12642204,0.00527096,0.06220446,1.74950138,3.53269149,0.00636317,0.38347489,0.17416591,0.16084773
-5.51375688,4.27180770,0.00535453,0.06675975,1.81943782,3.63273920,0.00655443,0.40915621,0.18289901,0.17225749
-5.50775388,4.42309371,0.00542537,0.07142308,1.89439756,3.73693335,0.00674372,0.43645026,0.19154221,0.18389424
-5.50175088,4.57874784,0.00548254,0.07614855,1.97383336,3.84414622,0.00693097,0.46517418,0.19999588,0.19564098
-5.49574787,4.73702811,0.00552501,0.08088700,2.05704828,3.95308433,0.00711602,0.49511417,0.20815690,0.20737359
-5.48974487,4.89603062,0.00555173,0.08558730,2.14321419,4.06232718,0.00729860,0.52602853,0.21592131,0.21896362
-5.48374187,5.05374426,0.00556161,0.09019770,2.23139470,4.17037104,0.00747834,0.55765159,0.22318708,0.23028149
-5.47773887,5.20810987,0.00555366,0.09466737,2.32057156,4.27567612,0.00765478,0.58969842,0.22985695,0.24119988
-5.47173587,5.35708126,0.00552693,0.09894790,2.40967343,4.37671473,0.00782739,0.62187038,0.23584130,0.25159716
-5.46573287,5.49868541,0.00548069,0.10299482,2.49760577,4.47201828,0.00799562,0.65386096,0.24106079,0.26136072
-5.45972986,5.63107925,0.00541440,0.10676902,2.58328057,4.56022108,0.00815889,0.68536211,0.24544871,0.27039015
-5.45372686,5.75260045,0.00532779,0.11023797,2.66564479,4.64009901,0.00831666,0.71607057,0.24895297,0.27860002
-5.44772386,5.86181050,0.00522092,0.11337681,2.74370628,4.71060155,0.00846842,0.74569399,0.25153749,0.28592219
-5.44172086,5.95752800,0.00509419,0.11616905,2.81655629,4.77087609,0.00861379,0.77395676,0.25318320,0.29230748
-5.43571786,6.03885154,0.00494836,0.11860706,2.88338779,4.82028382,0.00875246,0.80060518,0.25388825,0.29772679
-5.42971486,6.10517135,0.00478456,0.12069215,2.94350908,4.85840703,0.00888430,0.82541188,0.25366778,0.30217135
-5.42371186,6.15616991,0.00460428,0.12243429,2.99635249,4.88504815,0.00900931,0.84817918,0.25255298,0.30565228
-5.41770885,6.19181224,0.00440932,0.12385150,3.04147812,4.90022118,0.00912762,0.86874157,0.25058978,0.30819939
-5.41170585,6.21232690,0.00420177,0.12496882,3.07857299,4.90413671,0.00923956,0.88696690,0.24783692,0.30985929
-5.40570285,6.21817924,0.00398395,0.12581703,3.10744614,4.89718166,0.00934553,0.90275654,0.24436386,0.31069282
-5.39969985,6.21003888,0.00375835,0.12643108,3.12802024,4.87989545,0.00944609,0.91604444,0.24024834,0.31077205
-5.39369685,6.18874328,0.00352754,0.12684831,3.14032084,4.85294392,0.00954183,0.92679526,0.23557390,0.31017681
-5.38769385,6.15525949,0.00329412,0.12710658,3.14446387,4.81709268,0.00963339,0.93500159,0.23042739,0.30899110
-5.38169085,6.11064610,0.00306066,0.12724235,3.14064253,4.77318102,0.00972137,0.94068074,0.22489665,0.30729931
-5.37568784,6.05601710,0.00282960,0.12728884,3.12911437,4.72209770,0.00980634,0.94387096,0.21906836,0.30518274
-5.36968484,5.99250919,0.00260323,0.12727429,3.11018928,4.66475917,0.00988875,0.94462763,0.21302620,0.30271625
-5.36368184,5.92125357,0.00238360,0.12722059,3.08421896,4.60209113,0.00996888,0.94301955,0.20684943,0.29996548
-5.35767884,5.84335311,0.00217254,0.12714211,3.05158834,4.53501322,0.01004688,0.93912544,0.20061178,0.29698458
-5.35167584,5.75986505,0.00197158,0.12704495,3.01270897,4.46442718,0.01012267,0.93303106,0.19438075,0.29381472
-5.34567284,5.67178927,0.00178194,0.12692672,2.96801450,4.39120785,0.01019598,0.92482688,0.18821726,0.29048324
-5.33966983,5.58006170,0.00160459,0.12677661,2.91795780,4.31619668,0.01026635,0.91460656,0.18217567,0.28700373
-5.33366683,5.48555205,0.00144016,0.12657610,2.86300957,4.24019713,0.01033314,0.90246607,0.17630401,0.28337680
-5.32766383,5.38906513,0.00128905,0.12629993,2.80365771,4.16397115,0.01039559,0.88850366,0.17064443,0.27959157
-5.32166083,5.29134449,0.00115137,0.12591761,2.74040704,4.08823621,0.01045288,0.87282035,0.16523374,0.27562788
-5.31565783,5.19307745,0.00102707,0.12539512,2.67377871,4.01366222,0.01050415,0.85552095,0.16010407,0.27145887
-5.30965483,5.09490028,0.00091585,0.12469691,2.60430886,3.94086785,0.01054865,0.83671538,0.15528340,0.26705402
-5.30365183,4.99740290,0.00081730,0.12378795,2.53254604,3.87041605,0.01058576,0.81652013,0.15079610,0.26238227
-5.29764882,4.90113194,0.00073090,0.12263589,2.45904728,3.80280848,0.01061507,0.79505955,0.14666321,0.25741518
-5.29164582,4.80659204,0.00065601,0.12121302,2.38437244,3.73847913,0.01063650,0.77246694,0.14290271,0.25212990
-5.28564282,4.71424493,0.00059198,0.11949807,2.30907722,3.67778723,0.01065035,0.74888515,0.13952949,0.24651180
-5.27963982,4.62450621,0.00053810,0.11747770,2.23370481,3.62100984,0.01065731,0.72446660,0.13655517,0.24055655
-5.27363682,4.53774035,0.00049368,0.11514766,2.15877662,3.56833477,0.01065857,0.69937266,0.13398781,0.23427167
-5.26763382,4.45425410,0.00045803,0.11251343,2.08478259,3.51985423,0.01065576,0.67377235,0.13183148,0.22767741
-5.26163082,4.37428904,0.00043049,0.10959049,2.01217160,3.47556001,0.01065098,0.64784045,0.13008573,0.22080691
-5.25562781,4.29801403,0.00041044,0.10640406,1.94134250,3.43534054,0.01064675,0.62175493,0.12874509,0.21370563
-5.24962481,4.22551835,0.00039729,0.10298844,1.87263633,3.39898051,0.01064595,0.59569405,0.12779865,0.20643025
-5.24362181,4.15680613,0.00039051,0.09938590,1.80633018,3.36616336,0.01065172,0.56983312,0.12722962,0.19904691
-5.23761881,4.09179300,0.00038958,0.09564532,1.74263309,3.33647683,0.01066739,0.54434110,0.12701525,0.19162905
-5.23161581,4.03030537,0.00039404,0.09182041,1.68168419,3.30942173,0.01069632,0.51937734,0.12712678,0.18425489
-5.22561281,3.97208272,0.00040343,0.08796795,1.62355324,3.28442378,0.01074178,0.49508845,0.12752974,0.17700481
-5.21960980,3.91678325,0.00041732,0.08414581,1.56824359,3.26084828,0.01080681,0.47160559,0.12818451,0.16995861
-5.21360680,3.86399283,0.00043530,0.08041110,1.51569727,3.23801716,0.01089406,0.44904217,0.12904711,0.16319294
-5.20760380,3.81323696,0.00045694,0.07681828,1.46580216,3.21522790,0.01100571,0.42749225,0.13007028,0.15677890
-5.20160080,3.76399560,0.00048182,0.07341766,1.41840075,3.19177369,0.01114330,0.40702941,0.13120481,0.15078007
-5.19559780,3.71572020,0.00050949,0.07025399,1.37330011,3.16696407,0.01130764,0.38770639,0.13240102,0.14525087
-5.18959480,3.66785231,0.00053952,0.06736542,1.33028268,3.14014532,0.01149879,0.36955526,0.13361043,0.14023547
-5.18359180,3.61984311,0.00057143,0.06478278,1.28911737,3.11072003,0.01171593,0.35258820,0.13478743,0.13576715
-5.17758879,3.57117299,0.00060472,0.06252924,1.24957058,3.07816488,0.01195745,0.33679883,0.13589103,0.13186821
-5.17158579,3.52137059,0.00063891,0.06062024,1.21141668,3.04204636,0.01222091,0.32216388,0.13688645,0.12855033
-5.16558279,3.47003036,0.00067348,0.05906378,1.17444768,3.00203366,0.01250315,0.30864527,0.13774667,0.12581535
-5.15957979,3.41682812,0.00070794,0.05786100,1.13848164,2.95790850,0.01280035,0.29619243,0.13845359,0.12365646
-5.15357679,3.36153403,0.00074179,0.05700691,1.10336977,2.90957155,0.01310821,0.28474469,0.13899909,0.12205956
-5.14757379,3.30402244,0.00077459,0.05649134,1.06900188,2.85704539,0.01342204,0.27423386,0.13938562,0.12100488
-5.14157079,3.24427837,0.00080592,0.05630000,1.03531016,2.80047392,0.01373699,0.26458670,0.13962641,0.12046860
-5.13556778,3.18240033,0.00083545,0.05641547,1.00227118,2.74011843,0.01404823,0.25572739,0.13974536,0.12042449
-5.12956478,3.11859952,0.00086291,0.05681828,0.96990614,2.67635051,0.01435108,0.24757981,0.13977642,0.12084538
-5.12356178,3.05319538,0.00088815,0.05748782,0.93827943,2.60964216,0.01464126,0.24006966,0.13976259,0.12170440
-5.11755878,2.98660779,0.00091113,0.05840306,0.90749557,2.54055354,0.01491502,0.23312640,0.13975453,0.12297600
-5.11155578,2.91934610,0.00093194,0.05954323,0.87769468,2.46971881,0.01516927,0.22668488,0.13980885,0.12463657
-5.10555278,2.85199559,0.00095082,0.06088812,0.84904668,2.39783055,0.01540173,0.22068676,0.13998608,0.12666474
-5.09954977,2.78520171,0.00096818,0.06241827,0.82174445,2.32562345,0.01561096,0.21508157,0.14034845,0.12904123
-5.09354677,2.71965273,0.00098456,0.06411489,0.79599611,2.25385764,0.01579643,0.20982754,0.14095753,0.13174849
-5.08754377,2.65606155,0.00100067,0.06595965,0.77201683,2.18330234,0.01595849,0.20489205,0.14187184,0.13476988
-5.08154077,2.59514708,0.00101737,0.06793418,0.75002036,2.11472017,0.01609836,0.20025176,0.14314451,0.13808867
-5.07553777,2.53761603,0.00103566,0.07001963,0.73021060,2.04885268,0.01621802,0.19589249,0.14482113,0.14168690
-5.06953477,2.48414567,0.00105663,0.07219598,0.71277349,1.98640742,0.01632011,0.19180868,0.14693775,0.14554410
-5.06353177,2.43536801,0.00108149,0.07444150,0.69786954,1.92804676,0.01640778,0.18800264,0.14951933,0.14963606
-5.05752876,2.39185606,0.00111148,0.07673222,0.68562716,1.87437865,0.01648456,0.18448352,0.15257849,0.15393375
-5.05152576,2.35411223,0.00114789,0.07904145,0.67613714,1.82594943,0.01655417,0.18126599,0.15611474,0.15840239
-5.04552276,2.32255942,0.00119195,0.08133958,0.66944827,1.78323854,0.01662036,0.17836880,0.16011415,0.16300092
-5.03951976,2.29753456,0.00124486,0.08359403,0.66556437,1.74665507,0.01668674,0.17581309,0.16454957,0.16768171
-5.03351676,2.27928474,0.00130769,0.08576943,0.66444260,1.71653585,0.01675666,0.17362071,0.16938122,0.17239078
-5.02751376,2.26796568,0.00138136,0.08782808,0.66599330,1.69314479,0.01683304,0.17181243,0.17455779,0.17706839
-5.02151076,2.26364208,0.00146658,0.08973065,0.67008100,1.67667308,0.01691828,0.17040617,0.18001784,0.18165003
-5.01550775,2.26628972,0.00156383,0.09143706,0.67652670,1.66723986,0.01701419,0.16941537,0.18569155,0.18606781
-5.00950475,2.27579848,0.00167331,0.09290763,0.68511119,1.66489298,0.01712190,0.16884742,0.19150268,0.19025214
-5.00350175,2.29197608,0.00179490,0.09410422,0.69557923,1.66960948,0.01724187,0.16870233,0.19737058,0.19413360
-4.99749875,2.31455188,0.00192817,0.09499159,0.70764441,1.68129555,0.01737385,0.16897166,0.20321230,0.19764496
-4.99149575,2.34318044,0.00207232,0.09553865,0.72099449,1.69978568,0.01751691,0.16963767,0.20894460,0.20072318
-4.98549275,2.37744447,0.00222625,0.09571965,0.73529709,1.72484105,0.01766948,0.17067288,0.21448584,0.20331135
-4.97948974,2.41685700,0.00238848,0.09551530,0.75020544,1.75614709,0.01782938,0.17203994,0.21975761,0.20536039
-4.97348674,2.46086279,0.00255726,0.09491359,0.76536418,1.79331048,0.01799391,0.17369182,0.22468617,0.20683047
-4.96748374,2.50883914,0.00273053,0.09391042,0.78041514,1.83585597,0.01815988,0.17557247,0.22920356,0.20769205
-4.96148074,2.56009630,0.00290603,0.09250993,0.79500284,1.88322324,0.01832369,0.17761774,0.23324853,0.20792660
-4.95547774,2.61387812,0.00308130,0.09072455,0.80877990,1.93476468,0.01848142,0.17975672,0.23676704,0.20752676
-4.94947474,2.66936330,0.00325376,0.08857471,0.82141215,1.98974435,0.01862892,0.18191328,0.23971275,0.20649627
-4.94347174,2.72566808,0.00342079,0.08608832,0.83258363,2.04733906,0.01876182,0.18400799,0.24204713,0.20484933
-4.93746873,2.78185080,0.00357977,0.08330000,0.84200126,2.10664187,0.01887567,0.18596020,0.24373961,0.20260983
-4.93146573,2.83691914,0.00372821,0.08025006,0.84939939,2.16666886,0.01896602,0.18769019,0.24476756,0.19981024
-4.92546273,2.88984047,0.00386373,0.07698342,0.85454410,2.22636936,0.01902845,0.18912151,0.24511638,0.19649035
-4.91945973,2.93955565,0.00398423,0.07354841,0.85723724,2.28463996,0.01905868,0.19018326,0.24477952,0.19269602
-4.91345673,2.98499651,0.00408786,0.06999558,0.85732018,2.34034243,0.01905267,0.19081226,0.24375871,0.18847790
-4.90745373,3.02510691,0.00417313,0.06637658,0.85467722,2.39232538,0.01900667,0.19095516,0.24206423,0.18389031
-4.90145073,3.05886714,0.00423895,0.06274309,0.84923851,2.43944917,0.01891734,0.19057026,0.23971537,0.17899027
-4.89544772,3.08532092,0.00428461,0.05914601,0.84098242,2.48061359,0.01878182,0.18962903,0.23674094,0.17383678
-4.88944472,3.10360437,0.00430988,0.05563474,0.82993726,2.51478740,0.01859781,0.18811737,0.23317990,0.16849035
-4.88344172,3.11297574,0.00431496,0.05225672,0.81618216,2.54103864,0.01836367,0.18603637,0.22908209,0.16301283
-4.87743872,3.11284477,0.00430047,0.04905720,0.79984713,2.55856467,0.01807849,0.18340279,0.22450882,0.15746738
-4.87143572,3.10280024,0.00426751,0.04607916,0.78111204,2.56672048,0.01774214,0.18024894,0.21953350,0.15191878
-4.86543272,3.08263439,0.00421753,0.04336345,0.76020460,2.56504410,0.01735535,0.17662228,0.21424203,0.14643375
-4.85942971,3.05236277,0.00415239,0.04094905,0.73739722,2.55327777,0.01691973,0.17258442,0.20873298,0.14108145
-4.85342671,3.01223824,0.00407427,0.03887344,0.71300277,2.53138367,0.01643777,0.16820983,0.20311748,0.13593388
-4.84742371,2.96275812,0.00398563,0.03717301,0.68736923,2.49955334,0.01591290,0.16358407,0.19751869,0.13106627
-4.84142071,2.90466345,0.00388914,0.03588344,0.66087341,2.45820989,0.01534937,0.15880172,0.19207086,0.12655720
-4.83541771,2.83893010,0.00378766,0.03504003,0.63391370,2.40800268,0.01475227,0.15396399,0.18691792,0.12248856
-4.82941471,2.76675130,0.00368414,0.03467790,0.60690210,2.34979428,0.01412744,0.14917612,0.18221156,0.11894514
-4.82341171,2.68951196,0.00358158,0.03483204,0.58025570,2.28463991,0.01348133,0.14454456,0.17810878,0.11601386
-4.81740870,2.60875538,0.00348293,0.03553712,0.55438780,2.21376001,0.01282092,0.14017408,0.17476899,0.11378265
-4.81140570,2.52614318,0.00339105,0.03682715,0.52969880,2.13850680,0.01215357,0.13616492,0.17235068,0.11233888
-4.80540270,2.44340998,0.00330865,0.03873480,0.50656732,2.06032604,0.01148684,0.13260988,0.17100767,0.11176749
-4.79939970,2.36231424,0.00323818,0.04129057,0.48534157,1.98071538,0.01082836,0.12959163,0.17088508,0.11214874
-4.79339670,2.28458714,0.00318181,0.04452170,0.46633135,1.90118102,0.01018563,0.12718027,0.17211516,0.11355567
-4.78739370,2.21188151,0.00314134,0.04845095,0.44980087,1.82319417,0.00956585,0.12543114,0.17481302,0.11605147
-4.78139070,2.14572262,0.00311816,0.05309519,0.43596259,1.74814927,0.00897579,0.12438304,0.17907251,0.11968669
-4.77538769,2.08746288,0.00311321,0.05846396,0.42497234,1.67732534,0.00842159,0.12405686,0.18496230,0.12449652
-4.76938469,2.03824221,0.00312691,0.06455805,0.41692582,1.61185202,0.00790865,0.12445477,0.19252243,0.13049825
-4.76338169,1.99895547,0.00315917,0.07136806,0.41185660,1.55268159,0.00744151,0.12555992,0.20176136,0.13768902
-4.75737869,1.97022842,0.00320935,0.07887331,0.40973576,1.50056779,0.00702377,0.12733669,0.21265386,0.14604398
-4.75137569,1.95240290,0.00327629,0.08704079,0.41047318,1.45605216,0.00665798,0.12973156,0.22513962,0.15551501
-4.74537269,1.94553178,0.00335829,0.09582457,0.41392035,1.41945812,0.00634568,0.13267450,0.23912298,0.16603010
-4.73936968,1.94938376,0.00345318,0.10516555,0.41987489,1.39089281,0.00608732,0.13608093,0.25447359,0.17749340
-4.73336668,1.96345766,0.00355835,0.11499164,0.42808629,1.37025617,0.00588233,0.13985414,0.27102829,0.18978613
-4.72736368,1.98700553,0.00367081,0.12521845,0.43826306,1.35725663,0.00572914,0.14388807,0.28859401,0.20276827
-4.72136068,2.01906333,0.00378730,0.13575045,0.45008083,1.35143257,0.00562527,0.14807048,0.30695179,0.21628100
-4.71535768,2.05848813,0.00390438,0.14648258,0.46319117,1.35217812,0.00556742,0.15228629,0.32586172,0.23014995
-4.70935468,2.10399984,0.00401851,0.15730239,0.47723102,1.35877237,0.00555161,0.15642093,0.34506874,0.24418912
-4.70335168,2.15422610,0.00412617,0.16809252,0.49183214,1.37041037,0.00557325,0.16036378,0.36430913,0.25820530
-4.69734867,2.20774821,0.00422401,0.17873348,0.50663053,1.38623466,0.00562734,0.16401138,0.38331734,0.27200296
-4.69134567,2.26314655,0.00430892,0.18910674,0.52127534,1.40536609,0.00570857,0.16727034,0.40183310,0.28538931
-4.68534267,2.31904358,0.00437816,0.19909782,0.53543704,1.42693271,0.00581150,0.17005997,0.41960840,0.29817949
-4.67933967,2.37414299,0.00442943,0.20859946,0.54881458,1.45009572,0.00593071,0.17231430,0.43641411,0.31020157
-4.67333667,2.42726371,0.00446099,0.21751464,0.56114137,1.47407161,0.00606089,0.17398366,0.45204605,0.32130119
-4.66733367,2.47736765,0.00447172,0.22575928,0.57218981,1.49815015,0.00619702,0.17503567,0.46633012,0.33134573
-4.66133067,2.52358051,0.00446113,0.23326468,0.58177435,1.52170753,0.00633448,0.17545555,0.47912649,0.34022778
-4.65532766,2.56520532,0.00442940,0.23997937,0.58975303,1.54421488,0.00646913,0.17524593,0.49033247,0.34786776
-4.64932466,2.60172862,0.00437739,0.24587050,0.59602746,1.56524214,0.00659743,0.17442596,0.49988412,0.35421568
-4.64332166,2.63281956,0.00430662,0.25092454,0.60054145,1.58445763,0.00671645,0.17303007,0.50775649,0.35925187
