energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-2.92646323,9.23456197,0.09554784,0.36645393,0.02665712,0.00000000,1.60834947,6.93896654,0.03014823,1.82022551
-2.92046023,9.24673730,0.09644826,0.36667298,0.02685641,0.00000000,1.62317251,6.93643131,0.03063162,1.83032776
-2.91445723,9.25124793,0.09701031,0.36743929,0.02703188,0.00000000,1.63762284,6.92745044,0.03106300,1.83872916
-2.90845423,9.24885201,0.09722608,0.36884931,0.02718244,0.00000000,1.65202447,6.91251988,0.03143981,1.84560734
-2.90245123,9.24032271,0.09709232,0.37098834,0.02730739,0.00000000,1.66670713,6.89214010,0.03176019,1.85116523
-2.89644822,9.22642158,0.09661086,0.37392692,0.02740643,0.00000000,1.68199308,6.86679866,0.03202317,1.85562471
-2.89044522,9.20787308,0.09578877,0.37771737,0.02747968,0.00000000,1.69818277,6.83695461,0.03222881,1.85921929
-2.88444222,9.18534008,0.09463846,0.38239055,0.02752761,0.00000000,1.71553986,6.80302471,0.03237840,1.86218597
-2.87843922,9.15940038,0.09317759,0.38795284,0.02755102,0.00000000,1.73427576,6.76537105,0.03247447,1.86475639
-2.87243622,9.13052431,0.09142876,0.39438355,0.02755096,0.00000000,1.75453445,6.72429016,0.03252089,1.86714741
-2.86643322,9.09905404,0.08941906,0.40163290,0.02752861,0.00000000,1.77637810,6.68000361,0.03252283,1.86955144
-2.86043022,9.06518516,0.08717947,0.40962064,0.02748520,0.00000000,1.79977433,6.63265023,0.03248666,1.87212689
-2.85442721,9.02895175,0.08474406,0.41823551,0.02742184,0.00000000,1.82458592,6.58228048,0.03241979,1.87498937
-2.84842421,8.99021601,0.08214915,0.42733570,0.02733942,0.00000000,1.85056366,6.52885340,0.03233051,1.87820392
-2.84242121,8.94866391,0.07943232,0.43675026,0.02723848,0.00000000,1.87734329,6.47223683,0.03222773,1.88177902
-2.83641821,8.90380798,0.07663151,0.44628183,0.02711914,0.00000000,1.90444695,6.41221146,0.03212069,1.88566289
-2.83041521,8.85499836,0.07378399,0.45571036,0.02698097,0.00000000,1.93128972,6.34847924,0.03201868,1.88974232
-2.82441221,8.80144277,0.07092548,0.46479811,0.02682299,0.00000000,1.95719139,6.28067656,0.03193076,1.89384457
-2.81840920,8.74223561,0.06808937,0.47329566,0.02664367,0.00000000,1.98139342,6.20839219,0.03186548,1.89774238
-2.81240620,8.67639566,0.06530598,0.48094877,0.02644095,0.00000000,2.00308071,6.13118987,0.03183065,1.90116196
-2.80640320,8.60291155,0.06260211,0.48750598,0.02621234,0.00000000,2.02140745,6.04863484,0.03183313,1.90379395
-2.80040020,8.52079319,0.06000058,0.49272660,0.02595505,0.00000000,2.03552623,5.96032346,0.03187867,1.90530662
-2.79439720,8.42912697,0.05752010,0.49638874,0.02566613,0.00000000,2.04461901,5.86591465,0.03197183,1.90536092
-2.78839420,8.32713212,0.05517520,0.49829711,0.02534266,0.00000000,2.04792877,5.76516164,0.03211588,1.90362651
-2.78239120,8.21421535,0.05297631,0.49829020,0.02498197,0.00000000,2.04479023,5.65794241,0.03231289,1.89979787
-2.77638819,8.09002063,0.05093004,0.49624647,0.02458178,0.00000000,2.03465823,5.54428707,0.03256369,1.89360972
-2.77038519,7.95447144,0.04903946,0.49208929,0.02414046,0.00000000,2.01713221,5.42440061,0.03286799,1.88485077
-2.76438219,7.80780284,0.04730455,0.48579033,0.02365715,0.00000000,1.99197582,5.29867961,0.03322447,1.87337505
-2.75837919,7.65058133,0.04572259,0.47737127,0.02313193,0.00000000,1.95913028,5.16772168,0.03363092,1.85911017
-2.75237619,7.48371131,0.04428866,0.46690368,0.02256588,0.00000000,1.91872118,5.03232701,0.03408433,1.84206210
-2.74637319,7.30842727,0.04299609,0.45450712,0.02196120,0.00000000,1.87105804,4.89349157,0.03458102,1.82231619
-2.74037019,7.12627221,0.04183685,0.44034546,0.02132116,0.00000000,1.81662700,4.75239218,0.03511675,1.80003439
-2.73436718,6.93906298,0.04080195,0.42462168,0.02065008,0.00000000,1.75607666,4.61036393,0.03568678,1.77544906
-2.72836418,6.74884430,0.03988179,0.40757139,0.01995324,0.00000000,1.69019818,4.46887085,0.03628595,1.74885366
-2.72236118,6.55783373,0.03906636,0.38945532,0.01923677,0.00000000,1.61990041,4.32947117,0.03690870,1.72059098
-2.71635818,6.36836005,0.03834553,0.37055114,0.01850749,0.00000000,1.54618131,4.19377859,0.03754910,1.69103974
-2.71035518,6.18279808,0.03770916,0.35114515,0.01777272,0.00000000,1.47009724,4.06342110,0.03820083,1.66060027
-2.70435218,6.00350278,0.03714724,0.33152390,0.01704009,0.00000000,1.39273130,3.93999920,0.03885719,1.62968021
-2.69834917,5.83274538,0.03664995,0.31196640,0.01631735,0.00000000,1.31516227,3.82504480,0.03951107,1.59868094
-2.69234617,5.67265413,0.03620776,0.29273703,0.01561220,0.00000000,1.23843541,3.71998257,0.04015494,1.56798548
-2.68634317,5.52516178,0.03581142,0.27407950,0.01493206,0.00000000,1.16353628,3.62609478,0.04078087,1.53794840
-2.68034017,5.39196134,0.03545206,0.25621193,0.01428401,0.00000000,1.09136838,3.54449082,0.04138053,1.50888814
-2.67433717,5.27447144,0.03512116,0.23932336,0.01367459,0.00000000,1.02273532,3.47608203,0.04194526,1.48108194
-2.66833417,5.17381160,0.03481065,0.22357146,0.01310974,0.00000000,0.95832785,3.42156251,0.04246612,1.45476327
-2.66233117,5.09078776,0.03451295,0.20908158,0.01259472,0.00000000,0.89871583,3.38139615,0.04293405,1.43012183
-2.65632816,5.02588758,0.03422102,0.19594704,0.01213412,0.00000000,0.84434497,3.35580990,0.04333997,1.40730558
-2.65032516,4.97928478,0.03392845,0.18423039,0.01173179,0.00000000,0.79553784,3.34479319,0.04367499,1.38642443
-2.64432216,4.95085163,0.03362953,0.17396558,0.01139091,0.00000000,0.75249883,3.34810329,0.04393061,1.36755515
-2.63831916,4.94017816,0.03331932,0.16516068,0.01111394,0.00000000,0.71532197,3.36527598,0.04409897,1.35074683
-2.63231616,4.94659708,0.03299377,0.15780114,0.01090275,0.00000000,0.68400125,3.39564123,0.04417308,1.33602643
-2.62631316,4.96921272,0.03264973,0.15185317,0.01075857,0.00000000,0.65844231,3.43834305,0.04414711,1.32340395
-2.62031016,5.00693289,0.03228506,0.14726713,0.01068207,0.00000000,0.63847487,3.49236296,0.04401658,1.31287670
-2.61430715,5.05850231,0.03189861,0.14398086,0.01067334,0.00000000,0.62386530,3.55654609,0.04377869,1.30443253
-2.60830415,5.12253649,0.03149029,0.14192264,0.01073195,0.00000000,0.61432858,3.62962933,0.04343246,1.29805176
-2.60230115,5.19755494,0.03106103,0.14101381,0.01085691,0.00000000,0.60953923,3.71027049,0.04297893,1.29370771
-2.59629815,5.28201304,0.03061274,0.14117103,0.01104668,0.00000000,0.60914102,3.79707753,0.04242131,1.29136613
-2.59029515,5.37433163,0.03014824,0.14230801,0.01129912,0.00000000,0.61275518,3.88863725,0.04176500,1.29098344
-2.58429215,5.47292402,0.02967121,0.14433693,0.01161148,0.00000000,0.61998711,3.98354221,0.04101767,1.29250429
-2.57828914,5.57621978,0.02918600,0.14716949,0.01198037,0.00000000,0.63043169,4.08041554,0.04018917,1.29585875
-2.57228614,5.68268529,0.02869758,0.15071758,0.01240169,0.00000000,0.64367742,4.17793254,0.03929142,1.30095938
-2.56628314,5.79084088,0.02821131,0.15489387,0.01287069,0.00000000,0.65930961,4.27483896,0.03833823,1.30769878
-2.56028014,5.89927450,0.02773283,0.15961219,0.01338189,0.00000000,0.67691292,4.36996520,0.03734507,1.31594771
-2.55427714,6.00665235,0.02726788,0.16478786,0.01392914,0.00000000,0.69607356,4.46223662,0.03632876,1.32555434
-2.54827414,6.11172640,0.02682212,0.17033802,0.01450565,0.00000000,0.71638153,4.55067967,0.03530715,1.33634457
-2.54227114,6.21333939,0.02640099,0.17618204,0.01510410,0.00000000,0.73743296,4.63442433,0.03429876,1.34812375
-2.53626813,6.31042759,0.02600954,0.18224197,0.01571666,0.00000000,0.75883289,4.71270295,0.03332233,1.36067958
-2.53026513,6.40202172,0.02565231,0.18844308,0.01633520,0.00000000,0.78019846,4.78484638,0.03239644,1.37378629
-2.52426213,6.48724643,0.02533322,0.19471445,0.01695137,0.00000000,0.80116262,4.85027773,0.03153912,1.38720960
-2.51825913,6.56531882,0.02505544,0.20098962,0.01755684,0.00000000,0.82137817,4.90850469,0.03076736,1.40071247
-2.51225613,6.63554617,0.02482134,0.20720716,0.01814339,0.00000000,0.84052207,4.95911111,0.03009680,1.41406107
-2.50625313,6.69732331,0.02463243,0.21331130,0.01870316,0.00000000,0.85829978,5.00174855,0.02954129,1.42703057
-2.50025013,6.75012982,0.02448931,0.21925225,0.01922879,0.00000000,0.87444936,5.03612841,0.02911259,1.43941056
-2.49424712,6.79352722,0.02439167,0.22498659,0.01971360,0.00000000,0.88874513,5.06201537,0.02882004,1.45100950
-2.48824412,6.82715626,0.02433826,0.23047723,0.02015173,0.00000000,0.90100059,5.07922232,0.02867033,1.46165810
-2.48224112,6.85073452,0.02432694,0.23569333,0.02053823,0.00000000,0.91107047,5.08760734,0.02866727,1.47121134
-2.47623812,6.86405425,0.02435464,0.24060995,0.02086920,0.00000000,0.91885171,5.08707256,0.02881166,1.47954909
-2.47023512,6.86698075,0.02441750,0.24520741,0.02114179,0.00000000,0.92428324,5.07756518,0.02910119,1.48657531
-2.46423212,6.85945110,0.02451082,0.24947067,0.02135424,0.00000000,0.92734477,5.05908025,0.02953041,1.49221600
-2.45822911,6.84147362,0.02462922,0.25338844,0.02150588,0.00000000,0.92805441,5.03166520,0.03009081,1.49641617
-2.45222611,6.81312796,0.02476664,0.25695234,0.02159705,0.00000000,0.92646546,4.99542548,0.03077092,1.49913610
-2.44622311,6.77456605,0.02491652,0.26015608,0.02162905,0.00000000,0.92266250,4.95053122,0.03155650,1.50034732
-2.44022011,6.72601384,0.02507184,0.26299479,0.02160405,0.00000000,0.91675705,4.89722422,0.03243084,1.50002873
-2.43421711,6.66777406,0.02522530,0.26546442,0.02152500,0.00000000,0.90888305,4.83582486,0.03337508,1.49816318
-2.42821411,6.60022964,0.02536945,0.26756149,0.02139547,0.00000000,0.89919254,4.76673849,0.03436864,1.49473497
-2.42221111,6.52384802,0.02549686,0.26928306,0.02121960,0.00000000,0.88785150,4.69046090,0.03538969,1.48972847
-2.41620810,6.43918578,0.02560024,0.27062694,0.02100195,0.00000000,0.87503641,4.60758230,0.03641568,1.48312800
-2.41020510,6.34689337,0.02567268,0.27159222,0.02074742,0.00000000,0.86093125,4.51878952,0.03742391,1.47491914
-2.40420210,6.24771946,0.02570778,0.27218003,0.02046114,0.00000000,0.84572539,4.42486613,0.03839208,1.46509125
-2.39819910,6.14251434,0.02569986,0.27239439,0.02014841,0.00000000,0.82961198,4.32669020,0.03929895,1.45364112
-2.39219610,6.03223175,0.02564404,0.27224323,0.01981464,0.00000000,0.81278702,4.22522946,0.04012484,1.44057741
-2.38619310,5.91792847,0.02553646,0.27173936,0.01946524,0.00000000,0.79544876,4.12153383,0.04085218,1.42592550
-2.38019010,5.80076120,0.02537434,0.27090137,0.01910565,0.00000000,0.77779744,4.01672527,0.04146603,1.40973236
-2.37418709,5.68198003,0.02515606,0.26975427,0.01874122,0.00000000,0.76003495,3.91198503,0.04195446,1.39207093
-2.36818409,5.56291833,0.02488123,0.26832993,0.01837720,0.00000000,0.74236428,3.80853853,0.04230887,1.37304372
-2.36218109,5.44497869,0.02455065,0.26666711,0.01801869,0.00000000,0.72498866,3.70763805,0.04252424,1.35278512
-2.35617809,5.32961512,0.02416630,0.26481114,0.01767057,0.00000000,0.70811010,3.61054373,0.04259918,1.33146228
-2.35017509,5.21831152,0.02373129,0.26281311,0.01733748,0.00000000,0.69192729,3.51850324,0.04253604,1.30927433
-2.34417209,5.11255719,0.02324968,0.26072880,0.01702369,0.00000000,0.67663286,3.43273069,0.04234070,1.28644985
-2.33816908,5.01381979,0.02272643,0.25861710,0.01673311,0.00000000,0.66241005,3.35438542,0.04202242,1.26324282
-2.33216608,4.92351685,0.02216718,0.25653824,0.01646914,0.00000000,0.64942883,3.28455110,0.04159353,1.23992705
-2.32616308,4.84298671,0.02157809,0.25455175,0.01623468,0.00000000,0.63784175,3.22421600,0.04106902,1.21678949
-2.32016008,4.77346005,0.02096567,0.25271441,0.01603198,0.00000000,0.62777972,3.17425479,0.04046607,1.19412287
-2.31415708,4.71603307,0.02033661,0.25107812,0.01586264,0.00000000,0.61934789,3.13541252,0.03980358,1.17221785
-2.30815408,4.67164335,0.01969759,0.24968797,0.01572755,0.00000000,0.61262209,3.10829122,0.03910154,1.15135535
-2.30215108,4.64104944,0.01905513,0.24858057,0.01562685,0.00000000,0.60764590,3.09333939,0.03838049,1.13179943
-2.29614807,4.62481474,0.01841547,0.24778272,0.01555992,0.00000000,0.60442869,3.09084474,0.03766096,1.11379098
-2.29014507,4.62329647,0.01778444,0.24731046,0.01552543,0.00000000,0.60294484,3.10093022,0.03696280,1.09754268
-2.28414207,4.63663995,0.01716740,0.24716872,0.01552134,0.00000000,0.60313421,3.12355336,0.03630474,1.08323543
-2.27813907,4.66477821,0.01656915,0.24735145,0.01554501,0.00000000,0.60490392,3.15850878,0.03570378,1.07101628
-2.27213607,4.70743700,0.01599393,0.24784218,0.01559326,0.00000000,0.60813154,3.20543379,0.03517476,1.06099808
-2.26613307,4.76414466,0.01544536,0.24861530,0.01566252,0.00000000,0.61266941,3.26381655,0.03472996,1.05326058
-2.26013007,4.83424646,0.01492650,0.24963752,0.01574892,0.00000000,0.61835016,3.33300667,0.03437876,1.04785303
-2.25412706,4.91692268,0.01443983,0.25086996,0.01584850,0.00000000,0.62499296,3.41222774,0.03412737,1.04479781
-2.24812406,5.01120968,0.01398730,0.25227030,0.01595732,0.00000000,0.63241051,3.50059143,0.03397870,1.04409513
-2.24212106,5.11602319,0.01357036,0.25379526,0.01607160,0.00000000,0.64041628,3.59711277,0.03393227,1.04572812
-2.23611806,5.23018307,0.01319003,0.25540304,0.01618795,0.00000000,0.64883172,3.70072628,0.03398425,1.04966830
-2.23011506,5.35243868,0.01284689,0.25705572,0.01630340,0.00000000,0.65749322,3.81030262,0.03412763,1.05588088
-2.22411206,5.48149431,0.01254118,0.25872154,0.01641559,0.00000000,0.66625845,3.92466559,0.03435244,1.06432975
-2.21810905,5.61603395,0.01227281,0.26037679,0.01652285,0.00000000,0.67501187,4.04260914,0.03464613,1.07498179
-2.21210605,5.75474510,0.01204144,0.26200750,0.01662422,0.00000000,0.68366915,4.16291441,0.03499400,1.08781033
-2.20610305,5.89634111,0.01184649,0.26361051,0.01671953,0.00000000,0.69218042,4.28436663,0.03537980,1.10279769
-2.20010005,6.03958177,0.01168720,0.26519428,0.01680936,0.00000000,0.70053211,4.40577182,0.03578625,1.11993653
-2.19409705,6.18329212,0.01156268,0.26677899,0.01689502,0.00000000,0.70874748,4.52597312,0.03619581,1.13923020
-2.18809405,6.32637910,0.01147196,0.26839627,0.01697851,0.00000000,0.71688578,4.64386692,0.03659135,1.16069192
-2.18209105,6.46784620,0.01141403,0.27008840,0.01706239,0.00000000,0.72504007,4.75841834,0.03695685,1.18434294
-2.17608804,6.60680579,0.01138796,0.27190706,0.01714966,0.00000000,0.73333387,4.86867619,0.03727813,1.21020991
-2.17008504,6.74248919,0.01139285,0.27391164,0.01724371,0.00000000,0.74191674,4.97378698,0.03754350,1.23832129
-2.16408204,6.87425426,0.01142803,0.27616729,0.01734807,0.00000000,0.75095901,5.07300786,0.03774435,1.26870334
-2.15807904,7.00159042,0.01149301,0.27874263,0.01746637,0.00000000,0.76064576,5.16571786,0.03787563,1.30137552
-2.15207604,7.12412085,0.01158761,0.28170736,0.01760214,0.00000000,0.77117037,5.25142742,0.03793627,1.33634572
-2.14607304,7.24160170,0.01171200,0.28512972,0.01775869,0.00000000,0.78272775,5.32978537,0.03792933,1.37360531
-2.14007004,7.35391808,0.01186674,0.28907399,0.01793901,0.00000000,0.79550747,5.40058310,0.03786219,1.41312428
-2.13406703,7.46107655,0.01205282,0.29359800,0.01814562,0.00000000,0.80968704,5.46375551,0.03774639,1.45484645
-2.12806403,7.56319404,0.01227165,0.29875088,0.01838052,0.00000000,0.82542536,5.51937821,0.03759746,1.49868514
-2.12206103,7.66048307,0.01252510,0.30457095,0.01864510,0.00000000,0.84285664,5.56766076,0.03743450,1.54451905
-2.11605803,7.75323329,0.01281539,0.31108390,0.01894006,0.00000000,0.86208480,5.60893574,0.03727964,1.59218874
-2.11005503,7.84178943,0.01314510,0.31830131,0.01926543,0.00000000,0.88317858,5.64364366,0.03715742,1.64149363
-2.10405203,7.92652607,0.01351701,0.32621951,0.01962047,0.00000000,0.90616723,5.67231371,0.03709394,1.69218962
-2.09804902,8.00781976,0.01393402,0.33481872,0.02000372,0.00000000,0.93103710,5.69554093,0.03711606,1.74398746
-2.09204602,8.08601899,0.01439893,0.34406272,0.02041297,0.00000000,0.95772894,5.71396007,0.03725043,1.79655186
-2.08604302,8.16141312,0.01491436,0.35389874,0.02084527,0.00000000,0.98613608,5.72821706,0.03752255,1.84950143
-2.08004002,8.23420115,0.01548242,0.36425775,0.02129696,0.00000000,1.01610350,5.73893890,0.03795580,1.90240969
-2.07403702,8.30446163,0.01610461,0.37505517,0.02176368,0.00000000,1.04742774,5.74670308,0.03857051,1.95480693
-2.06803402,8.37212491,0.01678152,0.38619174,0.02224042,0.00000000,1.07985772,5.75200768,0.03938309,2.00618337
-2.06203102,8.43694919,0.01751263,0.39755482,0.02272158,0.00000000,1.11309648,5.75524332,0.04040524,2.05599338
-2.05602801,8.49850159,0.01829614,0.40901983,0.02320095,0.00000000,1.14680383,5.75666840,0.04164329,2.10366110
-2.05002501,8.55614558,0.01912876,0.42045202,0.02367187,0.00000000,1.18059996,5.75638858,0.04309766,2.14858731
-2.04402201,8.60903586,0.02000558,0.43170837,0.02412724,0.00000000,1.21407005,5.75434184,0.04476248,2.19015766
-2.03801901,8.65612160,0.02091997,0.44263967,0.02455963,0.00000000,1.24676972,5.75028983,0.04662545,2.22775223
-2.03201601,8.69615855,0.02186359,0.45309280,0.02496139,0.00000000,1.27823160,5.74381642,0.04866778,2.26075633
-2.02601301,8.72773048,0.02282636,0.46291310,0.02532477,0.00000000,1.30797277,5.73433373,0.05086445,2.28857232
-2.02001001,8.74927969,0.02379661,0.47194686,0.02564207,0.00000000,1.33550304,5.72109587,0.05318456,2.31063240
-2.01400700,8.75914608,0.02476120,0.48004388,0.02590576,0.00000000,1.36033411,5.70322017,0.05559196,2.32641187
-2.00800400,8.75561397,0.02570583,0.48706012,0.02610870,0.00000000,1.38198940,5.67971540,0.05804602,2.33544275
-2.00200100,8.73696523,0.02661529,0.49286033,0.02624427,0.00000000,1.40001430,5.64951610,0.06050256,2.33732718
-1.99599800,8.70153705,0.02747385,0.49732073,0.02630657,0.00000000,1.41398683,5.61152189,0.06291494,2.33175026
-1.98999500,8.64778241,0.02826566,0.50033155,0.02629061,0.00000000,1.42352819,5.56464036,0.06523524,2.31849181
-1.98399200,8.57433100,0.02897520,0.50179956,0.02619244,0.00000000,1.42831315,5.50783192,0.06741552,2.29743669
-1.97798899,8.48004826,0.02958771,0.50165034,0.02600935,0.00000000,1.42807973,5.44015480,0.06940909,2.26858310
-1.97198599,8.36409010,0.03008970,0.49983041,0.02574002,0.00000000,1.42263799,5.36080859,0.07117179,2.23204853
-1.96598299,8.22595113,0.03046932,0.49630897,0.02538456,0.00000000,1.41187747,5.26917425,0.07266320,2.18807310
-1.95997999,8.06550428,0.03071676,0.49107940,0.02494466,0.00000000,1.39577308,5.16484921,0.07384775,2.13701988
-1.95397699,7.88302990,0.03082464,0.48416021,0.02442360,0.00000000,1.37438899,5.04767582,0.07469573,2.07937222
-1.94797399,7.67923320,0.03078819,0.47559560,0.02382622,0.00000000,1.34788046,4.91776222,0.07518403,2.01572793
-1.94197099,7.45524882,0.03060548,0.46545550,0.02315893,0.00000000,1.31649333,4.77549440,0.07529680,1.94679051
-1.93596798,7.21263238,0.03027750,0.45383498,0.02242959,0.00000000,1.28056119,4.62153920,0.07502585,1.87335750
-1.92996498,6.95333894,0.02980814,0.44085321,0.02164738,0.00000000,1.24050019,4.45683801,0.07437077,1.79630640
-1.92396198,6.67968917,0.02920410,0.42665175,0.02082263,0.00000000,1.19680159,4.28259130,0.07333890,1.71657853
-1.91795898,6.39432430,0.02847468,0.41139245,0.01996661,0.00000000,1.15002236,4.10023480,0.07194500,1.63516124
-1.91195598,6.10015152,0.02763154,0.39525472,0.01909134,0.00000000,1.10077397,3.91140820,0.07021083,1.55306908
-1.90595298,5.80028164,0.02668831,0.37843247,0.01820929,0.00000000,1.04970986,3.71791749,0.06816440,1.47132452
-1.89994997,5.49796147,0.02566023,0.36113075,0.01733314,0.00000000,0.99751189,3.52169272,0.06583919,1.39093871
-1.89394697,5.19650292,0.02456372,0.34356202,0.01647553,0.00000000,0.94487630,3.32474241,0.06327317,1.31289284
-1.88794397,4.89921160,0.02341591,0.32594243,0.01564876,0.00000000,0.89249952,3.12910657,0.06050783,1.23812066
-1.88194097,4.60931685,0.02223419,0.30848796,0.01486458,0.00000000,0.84106431,2.93680983,0.05758703,1.16749256
-1.87593797,4.32990564,0.02103580,0.29141069,0.01413394,0.00000000,0.79122671,2.74981623,0.05455600,1.10180142
-1.86993497,4.06386203,0.01983739,0.27491522,0.01346678,0.00000000,0.74360390,2.56998719,0.05146024,1.04175078
-1.86393197,3.81381376,0.01865469,0.25919535,0.01287188,0.00000000,0.69876366,2.39904364,0.04834456,0.98794519
-1.85792896,3.58208726,0.01750221,0.24443119,0.01235669,0.00000000,0.65721514,2.23853346,0.04525218,0.94088300
-1.85192596,3.37067171,0.01639296,0.23078656,0.01192724,0.00000000,0.61940163,2.08980474,0.04222391,0.90095149
-1.84592296,3.18119265,0.01533833,0.21840693,0.01158805,0.00000000,0.58569494,1.95398534,0.03929753,0.86842430
-1.83991996,3.01489521,0.01434793,0.20741787,0.01134209,0.00000000,0.55639169,1.83196888,0.03650719,0.84346095
-1.83391696,2.87263652,0.01342960,0.19792397,0.01119077,0.00000000,0.53171141,1.72440703,0.03388305,0.82610835
-1.82791396,2.75488695,0.01258937,0.19000823,0.01113397,0.00000000,0.51179620,1.63170779,0.03145099,0.81630387
-1.82191096,2.66173921,0.01183155,0.18373201,0.01117004,0.00000000,0.49671209,1.55403939,0.02923248,0.81388012
-1.81590795,2.59292454,0.01115885,0.17913534,0.01129591,0.00000000,0.48645161,1.49133906,0.02724453,0.81857076
-1.80990495,2.54783490,0.01057250,0.17623766,0.01150714,0.00000000,0.48093775,1.44332612,0.02549979,0.83001752
-1.80390195,2.52555007,0.01007243,0.17503882,0.01179803,0.00000000,0.48002875,1.40951862,0.02400670,0.84777806
-1.79789895,2.52486871,0.00965745,0.17552041,0.01216173,0.00000000,0.48352384,1.38925280,0.02276971,0.87133454
-1.79189595,2.54434234,0.00932539,0.17764719,0.01259037,0.00000000,0.49116956,1.38170469,0.02178957,0.90010290
-1.78589295,2.58231123,0.00907334,0.18136860,0.01307518,0.00000000,0.50266653,1.38591315,0.02106368,0.93344262
-1.77988994,2.63694147,0.00889775,0.18662038,0.01360664,0.00000000,0.51767647,1.40080371,0.02058636,0.97066705
-1.77388694,2.70626239,0.00879462,0.19332594,0.01417466,0.00000000,0.53582939,1.42521277,0.02034923,1.01105416
-1.76788394,2.78820367,0.00875956,0.20139782,0.01476872,0.00000000,0.55673070,1.45791142,0.02034155,1.05385768
-1.76188094,2.88063155,0.00878796,0.21073878,0.01537802,0.00000000,0.57996811,1.49762876,0.02055050,1.09831865
-1.75587794,2.98138365,0.00887498,0.22124280,0.01599173,0.00000000,0.60511828,1.54307406,0.02096150,1.14367716
-1.74987494,3.08830188,0.00901564,0.23279575,0.01659910,0.00000000,0.63175301,1.59295763,0.02155844,1.18918429
-1.74387194,3.19926324,0.00920483,0.24527591,0.01718969,0.00000000,0.65944496,1.64601003,0.02232395,1.23411401
-1.73786893,3.31220799,0.00943729,0.25855423,0.01775357,0.00000000,0.68777278,1.70099950,0.02323954,1.27777496
-1.73186593,3.42516506,0.00970764,0.27249443,0.01828143,0.00000000,0.71632563,1.75674741,0.02428585,1.31952167
-1.72586293,3.53627454,0.01001028,0.28695309,0.01876485,0.00000000,0.74470711,1.81214160,0.02544278,1.35876528
-1.71985993,3.64380709,0.01033946,0.30177960,0.01919636,0.00000000,0.77253855,1.86614767,0.02668964,1.39498319
-1.71385693,3.74618024,0.01068916,0.31681638,0.01956968,0.00000000,0.79946181,1.91781815,0.02800533,1.42772756
-1.70785393,3.84197157,0.01105315,0.33189916,0.01987974,0.00000000,0.82514153,1.96629966,0.02936852,1.45663227
-1.70185093,3.92992905,0.01142494,0.34685764,0.02012281,0.00000000,0.84926705,2.01083816,0.03075780,1.48141828
-1.69584792,4.00897844,0.01179781,0.36151658,0.02029657,0.00000000,0.87155406,2.05078245,0.03215194,1.50189695
-1.68984492,4.07822815,0.01216488,0.37569735,0.02040009,0.00000000,0.89174608,2.08558608,0.03353011,1.51797146
-1.68384192,4.13697169,0.01251909,0.38921998,0.02043384,0.00000000,0.90961585,2.11480791,0.03487216,1.52963599
-1.67783892,4.18468798,0.01285340,0.40190586,0.02039960,0.00000000,0.92496684,2.13811145,0.03615893,1.53697288
-1.67183592,4.22103973,0.01316079,0.41358087,0.02030043,0.00000000,0.93763477,2.15526326,0.03737257,1.54014772
-1.66583292,4.24586998,0.01343446,0.42407905,0.02014048,0.00000000,0.94748929,2.16613046,0.03849687,1.53940249
-1.65982991,4.25919711,0.01366795,0.43324660,0.01992489,0.00000000,0.95443576,2.17067744,0.03951764,1.53504705
-1.65382691,4.26120812,0.01385528,0.44094605,0.01965960,0.00000000,0.95841702,2.16896204,0.04042295,1.52744912
-1.64782391,4.25225042,0.01399115,0.44706055,0.01935113,0.00000000,0.95941512,2.16113093,0.04120352,1.51702313
-1.64182091,4.23282193,0.01407105,0.45149789,0.01900645,0.00000000,0.95745284,2.14741437,0.04185292,1.50421815
-1.63581791,4.20355942,0.01409143,0.45419423,0.01863269,0.00000000,0.95259472,2.12812028,0.04236776,1.48950543
-1.62981491,4.16522508,0.01404980,0.45511709,0.01823699,0.00000000,0.94494765,2.10362742,0.04274784,1.47336564
-1.62381191,4.11869119,0.01394486,0.45426772,0.01782627,0.00000000,0.93466056,2.07437778,0.04299617,1.45627641
-1.61780890,4.06492281,0.01377652,0.45168241,0.01740710,0.00000000,0.92192332,2.04086805,0.04311892,1.43870023
-1.61180590,4.00495883,0.01354595,0.44743275,0.01698548,0.00000000,0.90696450,2.00364015,0.04312532,1.42107332
-1.60580290,3.93989125,0.01325555,0.44162479,0.01656672,0.00000000,0.89004812,1.96327094,0.04302746,1.40379546
-1.59979990,3.87084331,0.01290893,0.43439704,0.01615537,0.00000000,0.87146915,1.92036119,0.04283999,1.38722120
-1.59379690,3.79894679,0.01251075,0.42591743,0.01575508,0.00000000,0.85154813,1.87552407,0.04257980,1.37165264
-1.58779390,3.72531910,0.01206668,0.41637926,0.01536861,0.00000000,0.83062467,1.82937324,0.04226568,1.35733396
-1.58179090,3.65104090,0.01158315,0.40599637,0.01499778,0.00000000,0.80905039,1.78251111,0.04191793,1.34444771
-1.57578789,3.57713492,0.01106725,0.39499778,0.01464354,0.00000000,0.78718120,1.73551748,0.04155794,1.33311317
-1.56978489,3.50454687,0.01052647,0.38362190,0.01430595,0.00000000,0.76536945,1.68893888,0.04120788,1.32338664
-1.56378189,3.43412906,0.00996857,0.37211065,0.01398432,0.00000000,0.74395610,1.64327919,0.04089034,1.31526370
