energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up
-5.86793397,4.22232058,1.19968293,2.98014588,0.02957240,0.48877047,0.00729891,0.48520332
-5.86193097,4.25196208,1.24732995,2.98510155,0.03029206,0.49331823,0.00694044,0.49159132
-5.85592796,4.31014095,1.30265856,3.01030132,0.03105400,0.49997857,0.00667168,0.50227984
-5.84992496,4.39542041,1.36487298,3.05495992,0.03183620,0.50858588,0.00649019,0.51703532
-5.84392196,4.50580257,1.43301151,3.11789487,0.03261576,0.51891976,0.00639206,0.53555459
-5.83791896,4.63878842,1.50596532,3.19756627,0.03336966,0.53070989,0.00637219,0.55747467
-5.83191596,4.79144780,1.58250143,3.29212328,0.03407558,0.54364231,0.00642447,0.58238335
-5.82591296,4.96049761,1.66128956,3.39945605,0.03471257,0.55736705,0.00654201,0.60983027
-5.81990995,5.14238614,1.74093234,3.51725171,0.03526174,0.57150687,0.00671735,0.63933818
-5.81390695,5.33338142,1.81999809,3.64305291,0.03570678,0.58566708,0.00694267,0.67041399
-5.80790395,5.52966131,1.89705543,3.77431738,0.03603441,0.59944604,0.00721000,0.70255950
-5.80190095,5.72740298,1.97070876,3.90847698,0.03623473,0.61244614,0.00751137,0.73528140
-5.79589795,5.92286932,2.03963331,4.04299470,0.03630138,0.62428481,0.00783899,0.76810037
-5.78989495,6.11249004,2.10260891,4.17541811,0.03623165,0.63460530,0.00818535,0.80055918
-5.78389195,6.29293518,2.15855108,4.30342796,0.03602635,0.64308672,0.00854335,0.83222960
-5.77788894,6.46117921,2.20653852,4.42488065,0.03568971,0.64945301,0.00890635,0.86271799
-5.77188594,6.61455411,2.24583592,4.53784385,0.03522907,0.65348055,0.00926824,0.89166964
-5.76588294,6.75079028,2.27591137,4.64062431,0.03465451,0.65500403,0.00962349,0.91877186
-5.75987994,6.86804470,2.29644769,4.73178792,0.03397844,0.65392036,0.00996711,0.94375583
-5.75387694,6.96491620,2.30734742,4.81017172,0.03321511,0.65019056,0.01029466,0.96639740
-5.74787394,7.04044836,2.30873132,4.87488840,0.03238013,0.64383948,0.01060227,0.98651690
-5.74187094,7.09412083,2.30093055,4.92532393,0.03148995,0.63495351,0.01088657,1.00397828
-5.73586793,7.12583068,2.28447304,4.96112921,0.03056139,0.62367630,0.01114465,1.01868756
-5.72986493,7.13586513,2.26006453,4.98220685,0.02961116,0.61020286,0.01137407,1.03059086
-5.72386193,7.12486786,2.22856518,4.98869421,0.02865545,0.59477222,0.01157281,1.03967227
-5.71785893,7.09380054,2.19096270,4.98094404,0.02770961,0.57765902,0.01173927,1.04595142
-5.71185593,7.04390160,2.14834284,4.95950353,0.02678780,0.55916445,0.01187226,1.04948112
-5.70585293,6.97664387,2.10185842,4.92509306,0.02590281,0.53960686,0.01197100,1.05034489
-5.69984992,6.89369222,2.05269774,4.87858494,0.02506585,0.51931241,0.01203515,1.04865453
-5.69384692,6.79686260,2.00205338,4.82098293,0.02428650,0.49860613,0.01206484,1.04454761
-5.68784392,6.68808256,1.95109207,4.75340240,0.02357261,0.47780361,0.01206068,1.03818479
-5.68184092,6.56935402,1.90092646,4.67705122,0.02293035,0.45720358,0.01202384,1.02974701
-5.67583792,6.44271775,1.85258923,4.59321096,0.02236420,0.43708153,0.01195602,1.01943229
-5.66983492,6.31021956,1.80701008,4.50321797,0.02187705,0.41768444,0.01185949,1.00745218
-5.66383192,6.17387765,1.76499589,4.40844396,0.02147028,0.39922671,0.01173708,0.99402776
-5.65782891,6.03565073,1.72721441,4.31027541,0.02114381,0.38188723,0.01159217,0.97938519
-5.65182591,5.89740655,1.69418143,4.21009168,0.02089625,0.36580757,0.01142862,0.96375083
-5.64582291,5.76089070,1.66625189,4.10924161,0.02072496,0.35109119,0.01125069,0.94734605
-5.63981991,5.62769599,1.64361471,4.00901868,0.02062611,0.33780352,0.01106292,0.93038187
-5.63381691,5.49923272,1.62629159,3.91063533,0.02059481,0.32597293,0.01087002,0.91305355
-5.62781391,5.37670069,1.61413967,3.81519697,0.02062513,0.31559234,0.01067672,0.89553553
-5.62181091,5.26106411,1.60685810,3.72367680,0.02071021,0.30662152,0.01048755,0.87797676
-5.61580790,5.15303063,1.60399839,3.63689248,0.02084231,0.29898977,0.01030670,0.86049687
-5.60980490,5.05303589,1.60497840,3.55548608,0.02101290,0.29259920,0.01013784,0.84318328
-5.60380190,4.96123501,1.60909974,3.47990851,0.02121278,0.28732826,0.00998396,0.82608957
-5.59779890,4.87750215,1.61556824,3.41040970,0.02143220,0.28303565,0.00984721,0.80923514
-5.59179590,4.80143928,1.62351709,3.34703552,0.02166096,0.27956452,0.00972881,0.79260635
-5.58579290,4.73239441,1.63203203,3.28963219,0.02188865,0.27674674,0.00962896,0.77615918
-5.57978989,4.66948960,1.64017799,3.23785849,0.02210483,0.27440750,0.00954684,0.75982316
-5.57378689,4.61165810,1.64702646,3.19120564,0.02229920,0.27236980,0.00948060,0.74350660
-5.56778389,4.55768966,1.65168269,3.14902441,0.02246192,0.27045905,0.00942747,0.72710285
-5.56178089,4.50628238,1.65331196,3.11055832,0.02258379,0.26850752,0.00938381,0.71049723
-5.55577789,4.45609902,1.65116392,3.07498172,0.02265651,0.26635851,0.00934536,0.69357441
-5.54977489,4.40582551,1.64459434,3.04144079,0.02267291,0.26387033,0.00930733,0.67622577
-5.54377189,4.35422890,1.63308333,3.00909578,0.02262720,0.26091970,0.00926468,0.65835650
-5.53776888,4.30021213,1.61624949,2.97716225,0.02251508,0.25740470,0.00921236,0.63989199
-5.53176588,4.24286296,1.59385945,2.94494936,0.02233392,0.25324703,0.00914547,0.62078321
-5.52576288,4.18149490,1.56583246,2.91189326,0.02208282,0.24839356,0.00905954,0.60101098
-5.51975988,4.11567790,1.53223989,2.87758401,0.02176265,0.24281712,0.00895071,0.58058864
-5.51375688,4.04525776,1.49329981,2.84178478,0.02137600,0.23651641,0.00881592,0.55956334
-5.50775388,3.97036309,1.44936675,2.80444240,0.02092712,0.22951519,0.00865301,0.53801565
-5.50175088,3.89139986,1.40091735,2.76568903,0.02042174,0.22186067,0.00846083,0.51605769
-5.49574787,3.80903409,1.34853232,2.72583498,0.01986691,0.21362113,0.00823928,0.49382988
-5.48974487,3.72416347,1.29287566,2.68535338,0.01927072,0.20488303,0.00798929,0.47149640
-5.48374187,3.63787993,1.23467201,2.64485774,0.01864210,0.19574759,0.00771281,0.44923973
-5.47773887,3.55142492,1.17468296,2.60507368,0.01799046,0.18632699,0.00741268,0.42725450
-5.47173587,3.46613992,1.11368355,2.56680654,0.01732547,0.17674043,0.00709250,0.40574089
-5.46573287,3.38341455,1.05243948,2.53090661,0.01665674,0.16711014,0.00675653,0.38489798
-5.45972986,3.30463488,0.99168638,2.49823371,0.01599359,0.15755753,0.00640948,0.36491730
-5.45372686,3.23113421,0.93211137,2.46962295,0.01534476,0.14819955,0.00605633,0.34597683
-5.44772386,3.16414840,0.87433793,2.44585304,0.01471832,0.13914551,0.00570215,0.32823576
-5.44172086,3.10477749,0.81891417,2.42761850,0.01412139,0.13049440,0.00535197,0.31183010
-5.43571786,3.05395483,0.76630491,2.41550685,0.01356018,0.12233272,0.00501054,0.29686936
-5.42971486,3.01242462,0.71688757,2.40998122,0.01303984,0.11473302,0.00468227,0.28343435
-5.42371186,2.98072804,0.67095172,2.41136885,0.01256450,0.10775303,0.00437108,0.27157611
-5.41770885,2.95919802,0.62870199,2.41985552,0.01213732,0.10143542,0.00408029,0.26131597
-5.41170585,2.94796204,0.59026395,2.43548546,0.01176056,0.09580818,0.00381261,0.25264672
-5.40570285,2.94695210,0.55569228,2.45816638,0.01143571,0.09088546,0.00357004,0.24553464
-5.39969985,2.95592086,0.52498083,2.48767892,0.01116358,0.08666892,0.00335393,0.23992240
-5.39369685,2.97446263,0.49807362,2.52368975,0.01094452,0.08314932,0.00316493,0.23573256
-5.38769385,3.00203784,0.47487632,2.56576733,0.01077848,0.08030841,0.00300305,0.23287159
-5.38169085,3.03799979,0.45526751,2.61339977,0.01066519,0.07812090,0.00286773,0.23123402
-5.37568784,3.08162216,0.43910899,2.66601357,0.01060427,0.07655637,0.00275785,0.23070682
-5.36968484,3.13212626,0.42625481,2.72299284,0.01059528,0.07558121,0.00267184,0.23117358
-5.36368184,3.18870686,0.41655857,2.78369802,0.01063781,0.07516022,0.00260773,0.23251841
-5.35767884,3.25055573,0.40987862,2.84748365,0.01073144,0.07525802,0.00256326,0.23462942
-5.35167584,3.31688216,0.40608110,2.91371452,0.01087576,0.07584013,0.00253592,0.23740170
-5.34567284,3.38692984,0.40504083,2.98177990,0.01107027,0.07687365,0.00252304,0.24073954
-5.33966983,3.45998984,0.40664001,3.05110537,0.01131430,0.07832764,0.00252189,0.24455801
-5.33366683,3.53540935,0.41076517,3.12116203,0.01160684,0.08017306,0.00252970,0.24878375
-5.32766383,3.61259629,0.41730255,3.19147289,0.01194645,0.08238240,0.00254376,0.25335500
-5.32166083,3.69101978,0.42613242,3.26161637,0.01233105,0.08492910,0.00256147,0.25822091
-5.31565783,3.77020693,0.43712278,3.33122693,0.01275781,0.08778661,0.00258036,0.26334020
-5.30965483,3.84973630,0.45012298,3.39999289,0.01322298,0.09092746,0.00259819,0.26867925
-5.30365183,3.92922857,0.46495784,3.46765176,0.01372181,0.09432215,0.00261292,0.27420977
-5.29764882,4.00833527,0.48142257,3.53398327,0.01424842,0.09793815,0.00262279,0.27990616
-5.29164582,4.08672619,0.49927927,3.59880075,0.01479587,0.10173896,0.00262630,0.28574282
-5.28564282,4.16407636,0.51825505,3.66194110,0.01535609,0.10568344,0.00262226,0.29169142
-5.27963982,4.24005356,0.53804218,3.72325415,0.01592004,0.10972530,0.00260976,0.29771841
-5.27363682,4.31430686,0.55830052,3.78259187,0.01647782,0.11381304,0.00258819,0.30378296
-5.26763382,4.38645729,0.57866201,3.83979816,0.01701889,0.11789008,0.00255721,0.30983530
-5.26163082,4.45609091,0.59873732,3.89469956,0.01753231,0.12189543,0.00251677,0.31581579
-5.25562781,4.52275491,0.61812429,3.94709760,0.01800707,0.12576462,0.00246705,0.32165458
-5.24962481,4.58595690,0.63641792,3.99676304,0.01843236,0.12943093,0.00240846,0.32727206
-5.24362181,4.64516745,0.65322131,4.04343223,0.01879795,0.13282703,0.00234159,0.33258002
-5.23761881,4.69982575,0.66815721,4.08680585,0.01909451,0.13588667,0.00226720,0.33748346
-5.23161581,4.74934800,0.68087944,4.12654988,0.01931391,0.13854670,0.00218618,0.34188304
-5.22561281,4.79313807,0.69108381,4.16229872,0.01944952,0.14074893,0.00209951,0.34567798
-5.21960980,4.83059987,0.69851786,4.19366028,0.01949642,0.14244214,0.00200825,0.34876928
-5.21360680,4.86115077,0.70298902,4.22022273,0.01945156,0.14358378,0.00191346,0.35106317
-5.20760380,4.88423543,0.70437082,4.24156256,0.01931389,0.14414164,0.00181623,0.35247453
-5.20160080,4.89933944,0.70260683,4.25725368,0.01908435,0.14409504,0.00171761,0.35293020
-5.19559780,4.90600236,0.69771218,4.26687717,0.01876581,0.14343580,0.00161860,0.35237194
-5.18959480,4.90382969,0.68977273,4.27003165,0.01836298,0.14216880,0.00152016,0.35075900
-5.18359180,4.89250366,0.67894185,4.26634381,0.01788217,0.14031210,0.00142315,0.34807013
-5.17758879,4.87179266,0.66543512,4.25547916,0.01733106,0.13789666,0.00132834,0.34430495
-5.17158579,4.84155934,0.64952324,4.23715294,0.01671844,0.13496570,0.00123641,0.33948473
-5.16558279,4.80176764,0.63152347,4.21114094,0.01605385,0.13157367,0.00114794,0.33365237
-5.15957979,4.75248863,0.61179008,4.17729044,0.01534730,0.12778489,0.00106343,0.32687190
-5.15357679,4.69390564,0.59070423,4.13553095,0.01460891,0.12367196,0.00098327,0.31922717
-5.14757379,4.62631845,0.56866366,4.08588479,0.01384866,0.11931400,0.00090778,0.31082016
-5.14157079,4.55014687,0.54607259,4.02847716,0.01307609,0.11479468,0.00083722,0.30176870
-5.13556778,4.46593341,0.52333221,3.96354554,0.01230006,0.11020021,0.00077180,0.29220392
-5.12956478,4.37434500,0.50083189,3.89144785,0.01152863,0.10561739,0.00071168,0.28226735
-5.12356178,4.27617330,0.47894149,3.81266910,0.01076890,0.10113158,0.00065702,0.27210780
-5.11755878,4.17233341,0.45800468,3.72782591,0.01002692,0.09682486,0.00060798,0.26187829
-5.11155578,4.06386034,0.43833343,3.63766839,0.00930772,0.09277423,0.00056473,0.25173276
-5.10555278,3.95190300,0.42020373,3.54307892,0.00861528,0.08905008,0.00052749,0.24182300
-5.09954977,3.83771509,0.40385229,3.44506736,0.00795262,0.08571475,0.00049655,0.23229559
-5.09354677,3.72264285,0.38947428,3.34476245,0.00732187,0.08282132,0.00047226,0.22328905
-5.08754377,3.60810921,0.37722205,3.24339912,0.00672438,0.08041263,0.00045506,0.21493122
-5.08154077,3.49559460,0.36720459,3.14230183,0.00616086,0.07852055,0.00044547,0.20733682
-5.07553777,3.38661436,0.35948770,3.04286401,0.00563145,0.07716543,0.00044413,0.20060536
-5.06953477,3.28269332,0.35409489,2.94652401,0.00513591,0.07635586,0.00045177,0.19481932
-5.06353177,3.18533789,0.35100879,2.85473804,0.00467366,0.07608863,0.00046923,0.19004272
-5.05752876,3.09600641,0.35017307,2.76895087,0.00424391,0.07634896,0.00049739,0.18631997
-5.05152576,3.01607851,0.35149491,2.69056478,0.00384575,0.07711098,0.00053724,0.18367514
-5.04552276,2.94682430,0.35484786,2.62090785,0.00347817,0.07833844,0.00058976,0.18211168
-5.03951976,2.88937420,0.36007513,2.56120230,0.00314014,0.07998564,0.00065597,0.18161241
-5.03351676,2.84469024,0.36699325,2.51253363,0.00283062,0.08199860,0.00073683,0.18214001
-5.02751376,2.81353955,0.37539606,2.47582149,0.00254858,0.08431635,0.00083321,0.18363789
-5.02151076,2.79647074,0.38505884,2.45179286,0.00229299,0.08687242,0.00094586,0.18603141
-5.01550775,2.79379370,0.39574266,2.44095828,0.00206283,0.08959642,0.00107534,0.18922940
-5.00950475,2.80556335,0.40719878,2.44359165,0.00185707,0.09241569,0.00122194,0.19312612
-5.00350175,2.83156775,0.41917294,2.45971410,0.00167466,0.09525694,0.00138569,0.19760335
-4.99749875,2.87132087,0.43140945,2.48908246,0.00151450,0.09804790,0.00156622,0.20253274
-4.99149575,2.92406034,0.44365517,2.53118268,0.00137545,0.10071885,0.00176279,0.20777837
-4.98549275,2.98875061,0.45566292,2.58522856,0.00125630,0.10320402,0.00197422,0.21319931
-4.97948974,3.06409155,0.46719475,2.65016634,0.00115579,0.10544288,0.00219885,0.21865230
-4.97348674,3.14853297,0.47802456,2.72468519,0.00107257,0.10738114,0.00243456,0.22399439
-4.96748374,3.24029506,0.48794049,2.80723412,0.00100527,0.10897165,0.00267877,0.22908553
-4.96148074,3.33739514,0.49674678,2.89604533,0.00095243,0.11017495,0.00292844,0.23379103
-4.95547774,3.43768051,0.50426544,2.98916415,0.00091259,0.11095967,0.00318014,0.23798393
-4.94947474,3.53886741,0.51033751,3.08448538,0.00088427,0.11130269,0.00343011,0.24154716
-4.94347174,3.63858574,0.51482432,3.17979563,0.00086603,0.11118911,0.00367433,0.24437555
-4.93746873,3.73442882,0.51760843,3.27282118,0.00085644,0.11061200,0.00390863,0.24637755
-4.93146573,3.82400747,0.51859470,3.36128029,0.00085417,0.10957206,0.00412880,0.24747683
-4.92546273,3.90500693,0.51771121,3.44293881,0.00085799,0.10807716,0.00433071,0.24761349
-4.91945973,3.97524532,0.51491025,3.51566749,0.00086680,0.10614171,0.00451043,0.24674515
-4.91345673,4.03273170,0.51016920,3.57749930,0.00087967,0.10378609,0.00466436,0.24484758
-4.90745373,4.07572166,0.50349133,3.62668462,0.00089586,0.10103597,0.00478935,0.24191520
-4.90145073,4.10276840,0.49490642,3.66174231,0.00091485,0.09792161,0.00488280,0.23796108
-4.89544772,4.11276704,0.48447112,3.68150444,0.00093634,0.09447719,0.00494279,0.23301670
-4.88944472,4.10499011,0.47226881,3.68515276,0.00096031,0.09074016,0.00496806,0.22713130
-4.88344172,4.07911243,0.45840906,3.67224502,0.00098696,0.08675049,0.00495817,0.22037089
-4.87743872,4.03522389,0.44302647,3.64272978,0.00101679,0.08255009,0.00491343,0.21281685
-4.87143572,3.97382911,0.42627878,3.59694872,0.00105053,0.07818208,0.00483491,0.20456421
-4.86543272,3.89583362,0.40834440,3.53562599,0.00108917,0.07369018,0.00472445,0.19571958
-4.85942971,3.80251670,0.38941918,3.45984466,0.00113391,0.06911806,0.00458454,0.18639884
-4.85342671,3.69549162,0.36971262,3.37101112,0.00118615,0.06450867,0.00441826,0.17672448
-4.84742371,3.57665482,0.34944352,3.27080859,0.00124746,0.05990367,0.00422917,0.16682293
-4.84142071,3.44812572,0.32883530,3.16114158,0.00131950,0.05534279,0.00402120,0.15682164
-4.83541771,3.31217974,0.30811108,3.04407355,0.00140400,0.05086329,0.00379853,0.14684630
-4.82941471,3.17117716,0.28748875,2.92176025,0.00150266,0.04649943,0.00356542,0.13701796
-4.82341171,3.02749044,0.26717613,2.79638135,0.00161712,0.04228205,0.00332616,0.12745046
-4.81740870,2.88343325,0.24736662,2.67007334,0.00174885,0.03823815,0.00308484,0.11824801
-4.81140570,2.74119361,0.22823519,2.54486602,0.00189911,0.03439065,0.00284537,0.10950307
-4.80540270,2.60277383,0.20993517,2.42262513,0.00206882,0.03075818,0.00261127,0.10129462
-4.79939970,2.46993929,0.19259566,2.30500325,0.00225852,0.02735500,0.00238567,0.09368683
-4.79339670,2.34417785,0.17631986,2.19340040,0.00246829,0.02419103,0.00217123,0.08672814
-4.78739370,2.22667083,0.16118419,2.08893569,0.00269766,0.02127201,0.00197009,0.08045079
-4.78139070,2.11827642,0.14723826,1.99243049,0.00294560,0.01859968,0.00178390,0.07487083
-4.77538769,2.01952540,0.13450558,1.90440335,0.00321044,0.01617215,0.00161376,0.06998848
-4.76938469,1.93062880,0.12298507,1.82507622,0.00348988,0.01398423,0.00146028,0.06578901
-4.76338169,1.85149657,0.11265308,1.75439117,0.00378097,0.01202793,0.00132362,0.06224383
-4.75737869,1.78176594,0.10346594,1.69203634,0.00408016,0.01029291,0.00120351,0.05931203
-4.75137569,1.72083780,0.09536286,1.63747959,0.00438331,0.00876699,0.00109931,0.05694210
-4.74537269,1.66791919,0.08826911,1.59000809,0.00468584,0.00743663,0.00101010,0.05507391
-4.73936968,1.62206996,0.08209929,1.54877187,0.00498274,0.00628739,0.00093471,0.05364075
-4.73336668,1.58225144,0.07676058,1.51282936,0.00526878,0.00530445,0.00087179,0.05257157
-4.72736368,1.54737508,0.07215600,1.48119299,0.00553857,0.00447291,0.00081992,0.05179313
-4.72136068,1.51634921,0.06818738,1.45287294,0.00578680,0.00377824,0.00077760,0.05123219
-4.71535768,1.48812210,0.06475821,1.42691744,0.00600833,0.00320650,0.00074338,0.05081759
-4.70935468,1.46171989,0.06177605,1.40244813,0.00619839,0.00274463,0.00071587,0.05048217
-4.70335168,1.43627824,0.05915476,1.37868942,0.00635274,0.00238062,0.00069380,0.05016453
-4.69734867,1.41106688,0.05681627,1.35499107,0.00646779,0.00210364,0.00067608,0.04981053
-4.69134567,1.38550652,0.05469201,1.33084342,0.00654078,0.00190413,0.00066181,0.04937453
-4.68534267,1.35917819,0.05272398,1.30588548,0.00656981,0.00177387,0.00065032,0.04882040
-4.67933967,1.33182522,0.05086544,1.27990588,0.00655396,0.00170598,0.00064123,0.04812214
-4.67333667,1.30334836,0.04908130,1.25283748,0.00649331,0.00169493,0.00063441,0.04726428
-4.66733367,1.27379523,0.04734814,1.22474647,0.00638896,0.00173652,0.00063005,0.04624190
-4.66133067,1.24334493,0.04565403,1.19581712,0.00624298,0.00182789,0.00062865,0.04506041
-4.65532766,1.21228929,0.04399800,1.16633335,0.00605834,0.00196743,0.00063103,0.04373506
-4.64932466,1.18101208,0.04238942,1.13665862,0.00583883,0.00215484,0.00063835,0.04229018
-4.64332166,1.14996752,0.04084713,1.10721524,0.00558896,0.00239105,0.00065211,0.04075828
-4.63731866,1.11965946,0.03939852,1.07846467,0.00531378,0.00267823,0.00067414,0.03917892
-4.63131566,1.09062218,0.03807849,1.05088957,0.00501876,0.00301979,0.00070662,0.03759748
-4.62531266,1.06340392,0.03692833,1.02497862,0.00470964,0.00342035,0.00075210,0.03606389
-4.61930965,1.03855364,0.03599464,1.00121478,0.00439225,0.00388576,0.00081343,0.03463127
-4.61330665,1.01661130,0.03532822,0.98006703,0.00407242,0.00442303,0.00089383,0.03335455
-4.60730365,0.99810176,0.03498294,0.96198585,0.00375579,0.00504034,0.00099683,0.03228914
-4.60130065,0.98353195,0.03501467,0.94740190,0.00344773,0.00574693,0.00112629,0.03148965
-4.59529765,0.97339076,0.03548022,0.93672746,0.00315325,0.00655306,0.00128636,0.03100858
-4.58929465,0.96815086,0.03643627,0.93035982,0.00287694,0.00746985,0.00148147,0.03089522
-4.58329165,0.96827160,0.03793830,0.92868560,0.00262289,0.00850914,0.00171633,0.03119447
-4.57728864,0.97420187,0.04003957,0.93208517,0.00239469,0.00968330,0.00199584,0.03194584
-4.57128564,0.98638204,0.04278999,0.94093597,0.00219539,0.01100497,0.00232513,0.03318251
-4.56528264,1.00524406,0.04623508,0.95561401,0.00202756,0.01248683,0.00270946,0.03493047
-4.55927964,1.03120894,0.05041479,0.97649266,0.00189323,0.01414127,0.00315418,0.03720777
-4.55327664,1.06468114,0.05536241,1.00393827,0.00179400,0.01598009,0.00366472,0.04002385
-4.54727364,1.10603953,0.06110337,1.03830234,0.00173097,0.01801415,0.00424651,0.04337905
-4.54127064,1.15562510,0.06765416,1.07991016,0.00170483,0.02025305,0.00490487,0.04726420
-4.53526763,1.21372554,0.07502118,1.12904633,0.00171588,0.02270478,0.00564503,0.05166043
-4.52926463,1.28055743,0.08319977,1.18593770,0.00176400,0.02537537,0.00647197,0.05653908
-4.52326163,1.35624689,0.09217324,1.25073443,0.00184869,0.02826863,0.00739035,0.06186194
-4.51725863,1.44080958,0.10191216,1.32349039,0.00196906,0.03138584,0.00840445,0.06758157
-4.51125563,1.53413141,0.11237375,1.40414392,0.00212385,0.03472552,0.00951797,0.07364194
-4.50525263,1.63595100,0.12350153,1.49250015,0.00231137,0.03828319,0.01073399,0.07997927
-4.49924962,1.74584534,0.13522526,1.58821626,0.00252955,0.04205118,0.01205472,0.08652308
-4.49324662,1.86321957,0.14746114,1.69079069,0.00277588,0.04601852,0.01348138,0.09319747
-4.48724362,1.98730209,0.16011234,1.79955742,0.00304744,0.05017074,0.01501401,0.09992259
-4.48124062,2.11714563,0.17306983,1.91368603,0.00334089,0.05448981,0.01665125,0.10661615
-4.47523762,2.25163498,0.18621359,2.03218828,0.00365250,0.05895403,0.01839009,0.11319514
-4.46923462,2.38950154,0.19941410,2.15393134,0.00397817,0.06353801,0.02022571,0.11957754
-4.46323162,2.52934468,0.21253417,2.27765772,0.00431346,0.06821264,0.02215119,0.12568394
-4.45722861,2.66965954,0.22543104,2.40201153,0.00465369,0.07294508,0.02415738,0.13143923
-4.45122561,2.80887066,0.23795872,2.52557040,0.00499399,0.07769892,0.02623272,0.13677399
-4.44522261,2.94537032,0.24997058,2.64688217,0.00532940,0.08243426,0.02836310,0.14162583
-4.43921961,3.07756056,0.26132206,2.76450491,0.00565496,0.08710805,0.03053190,0.14594050
-4.43321661,3.20389727,0.27187350,2.87704912,0.00596585,0.09167441,0.03271997,0.14967266
-4.42721361,3.32293480,0.28149298,2.98322014,0.00625749,0.09608517,0.03490586,0.15278656
-4.42121061,3.43336939,0.29005914,3.08185937,0.00652562,0.10029057,0.03706607,0.15525630
-4.41520760,3.53407963,0.29746394,3.17198229,0.00676648,0.10424008,0.03917545,0.15706599
-4.40920460,3.62416223,0.30361511,3.25281173,0.00697682,0.10788341,0.04120778,0.15820958
-4.40320160,3.70296148,0.30843842,3.32380470,0.00715406,0.11117168,0.04313638,0.15869054
-4.39719860,3.77009108,0.31187956,3.38467155,0.00729631,0.11405872,0.04493488,0.15852135
-4.39119560,3.82544700,0.31390562,3.43538624,0.00740239,0.11650244,0.04657810,0.15772286
-4.38519260,3.86921072,0.31450605,3.47618710,0.00747189,0.11846631,0.04804289,0.15632356
-4.37918959,3.90184242,0.31369306,3.50756767,0.00750514,0.11992074,0.04930908,0.15435870
-4.37318659,3.92406391,0.31150148,3.53025783,0.00750316,0.12084443,0.05036035,0.15186949
-4.36718359,3.93683208,0.30798800,3.54519577,0.00746764,0.12122561,0.05118501,0.14890211
-4.36118059,3.94130351,0.30322979,3.55349174,0.00740084,0.12106295,0.05177676,0.14550682
-4.35517759,3.93879177,0.29732262,3.55638522,0.00730550,0.12036628,0.05213511,0.14173705
-4.34917459,3.93071907,0.29037843,3.55519716,0.00718479,0.11915691,0.05226581,0.13764846
-4.34317159,3.91856433,0.28252248,3.55127951,0.00704216,0.11746759,0.05218090,0.13329801
-4.33716858,3.90381003,0.27389019,3.54596419,0.00688126,0.11534205,0.05189858,0.12874317
-4.33116558,3.88789011,0.26462378,3.54051406,0.00670588,0.11283417,0.05144285,0.12404101
-4.32516258,3.87214136,0.25486886,3.53607794,0.00651983,0.11000665,0.05084284,0.11924750
-4.31915958,3.85776064,0.24477104,3.53365208,0.00632689,0.10692952,0.05013199,0.11441672
-4.31315658,3.84576968,0.23447277,3.53404957,0.00613077,0.10367816,0.04934706,0.10960030
-4.30715358,3.83698930,0.22411053,3.53787944,0.00593508,0.10033125,0.04852689,0.10484688
