energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.30365183,1.82416646,0.08289912,0.00481516,0.00209418,0.83530634,0.84742880,0.37020312
-5.29764882,1.77335883,0.07917800,0.00481554,0.00202469,0.79487030,0.81477851,0.36091818
-5.29164582,1.71895196,0.07528182,0.00480911,0.00194999,0.75215110,0.78015859,0.35087411
-5.28564282,1.66213512,0.07128770,0.00479728,0.00187132,0.70791112,0.74426326,0.34028837
-5.27963982,1.60406121,0.06727145,0.00478130,0.00178992,0.66290501,0.70777654,0.32937211
-5.27363682,1.54581956,0.06330590,0.00476229,0.00170697,0.61786287,0.67135663,0.31832537
-5.26763382,1.48841362,0.05945954,0.00474120,0.00162355,0.57347566,0.63562278,0.30733313
-5.26163082,1.43274412,0.05579542,0.00471876,0.00154065,0.53038338,0.60114474,0.29656233
-5.25562781,1.37959813,0.05237038,0.00469551,0.00145915,0.48916605,0.56843526,0.28615999
-5.24962481,1.32964400,0.04923466,0.00467179,0.00137982,0.45033765,0.53794550,0.27625236
-5.24362181,1.28343171,0.04643171,0.00464777,0.00130331,0.41434287,0.51006335,0.26694503
-5.23761881,1.24139827,0.04399836,0.00462348,0.00123014,0.38155631,0.48511422,0.25832392
-5.23161581,1.20387707,0.04196514,0.00459883,0.00116075,0.35228394,0.46336399,0.25045693
-5.22561281,1.17111017,0.04035682,0.00457367,0.00109544,0.32676611,0.44502359,0.24339617
-5.21960980,1.14326249,0.03919297,0.00454784,0.00103445,0.30518179,0.43025449,0.23718044
-5.21360680,1.12043652,0.03848859,0.00452120,0.00097793,0.28765336,0.41917459,0.23183778
-5.20760380,1.10268642,0.03825466,0.00449367,0.00092596,0.27425156,0.41186398,0.22738799
-5.20160080,1.09003056,0.03849859,0.00446528,0.00087858,0.26500011,0.40836987,0.22384471
-5.19559780,1.08246147,0.03922451,0.00443617,0.00083578,0.25987960,0.40871035,0.22121714
-5.18959480,1.07995279,0.04043338,0.00440663,0.00079751,0.25883064,0.41287683,0.21951118
-5.18359180,1.08246267,0.04212285,0.00437710,0.00076368,0.26175588,0.42083472,0.21872990
-5.17758879,1.08993382,0.04428700,0.00434813,0.00073421,0.26852115,0.43252267,0.21887342
-5.17158579,1.10229037,0.04691583,0.00432041,0.00070897,0.27895586,0.44785041,0.21993827
-5.16558279,1.11943229,0.04999466,0.00429467,0.00068783,0.29285286,0.46669557,0.22191617
-5.15957979,1.14122806,0.05350348,0.00427172,0.00067061,0.30996811,0.48889997,0.22479271
-5.15357679,1.16750679,0.05741626,0.00425234,0.00065715,0.33002077,0.51426601,0.22854572
-5.14757379,1.19805087,0.06170039,0.00423728,0.00064723,0.35269391,0.54255366,0.23314390
-5.14157079,1.23259034,0.06631630,0.00422718,0.00064060,0.37763641,0.57347882,0.23854572
-5.13556778,1.27080010,0.07121734,0.00422256,0.00063700,0.40446641,0.60671361,0.24469885
-5.12956478,1.31230089,0.07634993,0.00422379,0.00063612,0.43277657,0.64188898,0.25154033
-5.12356178,1.35666465,0.08165413,0.00423103,0.00063763,0.46214126,0.67860013,0.25899752
-5.11755878,1.40342468,0.08706467,0.00424430,0.00064115,0.49212575,0.71641477,0.26698998
-5.11155578,1.45209039,0.09251227,0.00426341,0.00064628,0.52229721,0.75488418,0.27543222
-5.10555278,1.50216631,0.09792541,0.00428803,0.00065261,0.55223722,0.79355681,0.28423723
-5.09954977,1.55317439,0.10323242,0.00431768,0.00065971,0.58155522,0.83199385,0.29332067
-5.09354677,1.60467829,0.10836379,0.00435183,0.00066714,0.60990241,0.86978598,0.30260540
-5.08754377,1.65630817,0.11325458,0.00438990,0.00067447,0.63698527,0.90657045,0.31202617
-5.08154077,1.70778414,0.11784687,0.00443132,0.00068130,0.66257794,0.94204743,0.32153401
-5.07553777,1.75893652,0.12209202,0.00447559,0.00068727,0.68653261,0.97599443,0.33110005
-5.06953477,1.80972111,0.12595264,0.00452232,0.00069205,0.70878714,1.00827782,0.34071840
-5.06353177,1.86022764,0.12940414,0.00457125,0.00069536,0.72936929,1.03886036,0.35040777
-5.05752876,1.91068039,0.13243576,0.00462228,0.00069702,0.74839687,1.06780396,0.36021153
-5.05152576,1.96142970,0.13505086,0.00467547,0.00069688,0.76607358,1.09526700,0.37019608
-5.04552276,2.01293426,0.13726663,0.00473104,0.00069489,0.78268025,1.12149605,0.38044751
-5.03951976,2.06573433,0.13911299,0.00478932,0.00069105,0.79856183,1.14681186,0.39106639
-5.03351676,2.12041662,0.14063087,0.00485070,0.00068545,0.81411017,1.17159022,0.40216111
-5.02751376,2.17757254,0.14186978,0.00491562,0.00067823,0.82974359,1.19623833,0.41383981
-5.02151076,2.23775155,0.14288494,0.00498444,0.00066958,0.84588378,1.22116771,0.42620147
-5.01550775,2.30141235,0.14373402,0.00505741,0.00065972,0.86293133,1.24676531,0.43932647
-5.00950475,2.36887449,0.14447367,0.00513459,0.00064892,0.88124097,1.27336400,0.45326735
-5.00350175,2.44027352,0.14515607,0.00521576,0.00063742,0.90109782,1.30121449,0.46804015
-4.99749875,2.51552250,0.14582568,0.00530040,0.00062549,0.92269604,1.33046012,0.48361699
-4.99149575,2.59428275,0.14651637,0.00538763,0.00061335,0.94612099,1.36111634,0.49992055
-4.98549275,2.67594598,0.14724910,0.00547620,0.00060122,0.97133609,1.39305617,0.51682059
-4.97948974,2.75962983,0.14803037,0.00556449,0.00058924,0.99817519,1.42600274,0.53413323
-4.97348674,2.84418771,0.14885139,0.00565051,0.00057754,1.02634117,1.45952978,0.55162295
-4.96748374,2.92823335,0.14968816,0.00573199,0.00056615,1.05541094,1.49307028,0.56900747
-4.96148074,3.01017960,0.15050245,0.00580643,0.00055509,1.08484692,1.52593315,0.58596545
-4.95547774,3.08828988,0.15124357,0.00587119,0.00054429,1.11401459,1.55732738,0.60214667
-4.94947474,3.16074045,0.15185085,0.00592359,0.00053367,1.14220535,1.58639242,0.61718429
-4.94347174,3.22569041,0.15225674,0.00596104,0.00052309,1.16866363,1.61223362,0.63070872
-4.93746873,3.28135619,0.15239036,0.00598114,0.00051238,1.19261716,1.63396066,0.64236229
-4.93146573,3.32608677,0.15218120,0.00598181,0.00050136,1.21330868,1.65072720,0.65181418
-4.92546273,3.35843592,0.15156288,0.00596136,0.00048985,1.23002774,1.66176968,0.65877466
-4.91945973,3.37722748,0.15047674,0.00591862,0.00047768,1.24214086,1.66644310,0.66300809
-4.91345673,3.38161044,0.14887499,0.00585301,0.00046468,1.24911865,1.66425204,0.66434378
-4.90745373,3.37110078,0.14672336,0.00576453,0.00045073,1.25055845,1.65487526,0.66268442
-4.90145073,3.34560781,0.14400304,0.00565385,0.00043574,1.24620145,1.63818252,0.65801127
-4.89544772,3.30544361,0.14071186,0.00552224,0.00041965,1.23594344,1.61424290,0.65038619
-4.88944472,3.25131492,0.13686466,0.00537160,0.00040247,1.21983867,1.58332415,0.63995003
-4.88344172,3.18429796,0.13249282,0.00520431,0.00038424,1.19809685,1.54588323,0.62691781
-4.87743872,3.10579738,0.12764306,0.00502322,0.00036504,1.17107337,1.50254862,0.61157062
-4.87143572,3.01749144,0.12237551,0.00483151,0.00034499,1.13925351,1.45409531,0.59424479
-4.86543272,2.92126613,0.11676132,0.00463259,0.00032427,1.10323150,1.40141399,0.57531893
-4.85942971,2.81914162,0.11087973,0.00442995,0.00030305,1.06368550,1.34547599,0.55519929
-4.85342671,2.71319465,0.10481499,0.00422707,0.00028155,1.02135001,1.28729570,0.53430439
-4.84742371,2.60548045,0.09865319,0.00402725,0.00025998,0.97698703,1.22789256,0.51304940
-4.84142071,2.49795810,0.09247908,0.00383355,0.00023856,0.93135736,1.16825419,0.49183125
-4.83541771,2.39242254,0.08637326,0.00364866,0.00021751,0.88519359,1.10930255,0.47101492
-4.82941471,2.29044618,0.08040956,0.00347480,0.00019703,0.83917582,1.05186446,0.45092164
-4.82341171,2.19333255,0.07465301,0.00331373,0.00017729,0.79391120,0.99664777,0.43181938
-4.81740870,2.10208346,0.06915823,0.00316662,0.00015847,0.74991803,0.94422378,0.41391604
-4.81140570,2.01738075,0.06396839,0.00303412,0.00014068,0.70761498,0.89501663,0.39735544
-4.80540270,1.93958265,0.05911477,0.00291633,0.00012404,0.66731541,0.84929951,0.38221622
-4.79939970,1.86873418,0.05461678,0.00281282,0.00010862,0.62922695,0.80719757,0.36851355
-4.79339670,1.80459031,0.05048252,0.00272271,0.00009445,0.59345574,0.76869683,0.35620336
-4.78739370,1.74665015,0.04670972,0.00264470,0.00008156,0.56001481,0.73365831,0.34518881
-4.78139070,1.69419983,0.04328701,0.00257721,0.00006994,0.52883598,0.70183636,0.33532857
-4.77538769,1.64636161,0.04019543,0.00251837,0.00005955,0.49978408,0.67289996,0.32644636
-4.76938469,1.60214651,0.03741009,0.00246619,0.00005034,0.47267292,0.64645577,0.31834135
-4.76338169,1.56050787,0.03490187,0.00241860,0.00004226,0.44728173,0.62207177,0.31079877
-4.75737869,1.52039323,0.03263908,0.00237358,0.00003523,0.42337141,0.59930039,0.30360039
-4.75137569,1.48079240,0.03058904,0.00232919,0.00002915,0.40069963,0.57769992,0.29653424
-4.74537269,1.44077973,0.02871949,0.00228364,0.00002395,0.37903431,0.55685364,0.28940338
-4.73936968,1.39954917,0.02699976,0.00223541,0.00001954,0.35816470,0.53638583,0.28203325
-4.73336668,1.35644109,0.02540175,0.00218321,0.00001583,0.33791006,0.51597428,0.27427753
-4.72736368,1.31096039,0.02390064,0.00212605,0.00001273,0.31812551,0.49535910,0.26602225
-4.72136068,1.26278575,0.02247533,0.00206325,0.00001017,0.29870520,0.47434775,0.25718818
-4.71535768,1.21177052,0.02110870,0.00199446,0.00000806,0.27958295,0.45281658,0.24773161
-4.70935468,1.15793585,0.01978762,0.00191960,0.00000634,0.26073061,0.43070901,0.23764348
-4.70335168,1.10145719,0.01850275,0.00183888,0.00000496,0.24215448,0.40803095,0.22694719
-4.69734867,1.04264540,0.01724828,0.00175277,0.00000385,0.22389033,0.38484393,0.21569523
-4.69134567,0.98192380,0.01602146,0.00166195,0.00000296,0.20599734,0.36125650,0.20396492
-4.68534267,0.91980261,0.01482209,0.00156724,0.00000227,0.18855161,0.33741450,0.19185352
-4.67933967,0.85685231,0.01365206,0.00146962,0.00000172,0.17163937,0.31349081,0.17947304
-4.67333667,0.79367699,0.01251470,0.00137013,0.00000130,0.15535066,0.28967511,0.16694485
-4.66733367,0.73088906,0.01141434,0.00126985,0.00000097,0.13977343,0.26616402,0.15439455
-4.66133067,0.66908619,0.01035577,0.00116986,0.00000072,0.12498856,0.24315219,0.14194711
-4.65532766,0.60883124,0.00934384,0.00107121,0.00000053,0.11106577,0.22082448,0.12972260
-4.64932466,0.55063570,0.00838311,0.00097486,0.00000039,0.09806066,0.19934945,0.11783245
-4.64332166,0.49494698,0.00747756,0.00088168,0.00000028,0.08601282,0.17887441,0.10637656
-4.63731866,0.44213954,0.00663037,0.00079244,0.00000020,0.07494491,0.15952190,0.09544105
-4.63131566,0.39250984,0.00584382,0.00070776,0.00000015,0.06486270,0.14138760,0.08509686
-4.62531266,0.34627476,0.00511921,0.00062815,0.00000010,0.05575591,0.12453960,0.07539897
-4.61930965,0.30357320,0.00445686,0.00055398,0.00000007,0.04759962,0.10901892,0.06638639
-4.61330665,0.26447031,0.00385612,0.00048547,0.00000005,0.04035626,0.09484089,0.05808267
-4.60730365,0.22896379,0.00331551,0.00042276,0.00000004,0.03397775,0.08199750,0.05049687
-4.60130065,0.19699184,0.00283278,0.00036583,0.00000002,0.02840788,0.07046017,0.04362496
-4.59529765,0.16844209,0.00240507,0.00031460,0.00000002,0.02358473,0.06018307,0.03745147
-4.58929465,0.14316111,0.00202901,0.00026889,0.00000001,0.01944284,0.05110649,0.03195130
-4.58329165,0.12096395,0.00170089,0.00022846,0.00000001,0.01591534,0.04316038,0.02709162
-4.57728864,0.10164349,0.00141675,0.00019301,0.00000001,0.01293578,0.03626768,0.02283377
-4.57128564,0.08497914,0.00117256,0.00016221,0.00000000,0.01043958,0.03034749,0.01913502
-4.56528264,0.07074468,0.00096426,0.00013573,0.00000000,0.00836531,0.02531789,0.01595031
-4.55927964,0.05871524,0.00078789,0.00011319,0.00000000,0.00665557,0.02109848,0.01323373
-4.55327664,0.04867304,0.00063966,0.00009424,0.00000000,0.00525762,0.01761239,0.01093979
-4.54727364,0.04041218,0.00051598,0.00007853,0.00000000,0.00412375,0.01478801,0.00902457
-4.54127064,0.03374217,0.00041355,0.00006576,0.00000000,0.00321137,0.01256025,0.00744649
-4.53526763,0.02849053,0.00032932,0.00005561,0.00000000,0.00248303,0.01087136,0.00616705
-4.52926463,0.02450430,0.00026056,0.00004782,0.00000000,0.00190620,0.00967147,0.00515121
-4.52326163,0.02165071,0.00020483,0.00004216,0.00000000,0.00145293,0.00891871,0.00436765
-4.51725863,0.01981703,0.00015998,0.00003842,0.00000000,0.00109954,0.00857906,0.00378891
-4.51125563,0.01890970,0.00012414,0.00003643,0.00000000,0.00082617,0.00862589,0.00339125
-4.50525263,0.01885296,0.00009571,0.00003606,0.00000000,0.00061634,0.00903932,0.00315452
-4.49924962,0.01958681,0.00007332,0.00003719,0.00000000,0.00045652,0.00980525,0.00306188
-4.49324662,0.02106478,0.00005580,0.00003972,0.00000000,0.00033573,0.01091435,0.00309942
-4.48724362,0.02325122,0.00004220,0.00004360,0.00000000,0.00024514,0.01236079,0.00325575
-4.48124062,0.02611849,0.00003172,0.00004877,0.00000000,0.00017771,0.01414093,0.00352154
-4.47523762,0.02964392,0.00002370,0.00005518,0.00000000,0.00012792,0.01625193,0.00388903
-4.46923462,0.03380682,0.00001762,0.00006279,0.00000000,0.00009142,0.01869027,0.00435155
-4.46323162,0.03858550,0.00001305,0.00007156,0.00000000,0.00006487,0.02145038,0.00490304
-4.45722861,0.04395438,0.00000967,0.00008143,0.00000000,0.00004570,0.02452323,0.00553760
-4.45122561,0.04988143,0.00000721,0.00009234,0.00000000,0.00003197,0.02789508,0.00624904
-4.44522261,0.05632586,0.00000549,0.00010422,0.00000000,0.00002221,0.03154641,0.00703055
-4.43921961,0.06323628,0.00000437,0.00011697,0.00000000,0.00001533,0.03545100,0.00787438
-4.43321661,0.07054932,0.00000377,0.00013047,0.00000000,0.00001051,0.03957531,0.00877157
-4.42721361,0.07818888,0.00000366,0.00014458,0.00000000,0.00000717,0.04387818,0.00971186
-4.42121061,0.08606598,0.00000406,0.00015913,0.00000000,0.00000488,0.04831085,0.01068358
-4.41520760,0.09407931,0.00000505,0.00017394,0.00000001,0.00000332,0.05281730,0.01167371
-4.40920460,0.10211648,0.00000677,0.00018878,0.00000001,0.00000230,0.05733507,0.01266797
-4.40320160,0.11005589,0.00000946,0.00020345,0.00000001,0.00000164,0.06179631,0.01365105
-4.39719860,0.11776934,0.00001345,0.00021770,0.00000002,0.00000125,0.06612930,0.01460692
-4.39119560,0.12512504,0.00001923,0.00023128,0.00000002,0.00000107,0.07026020,0.01551919
-4.38519260,0.13199117,0.00002746,0.00024396,0.00000003,0.00000106,0.07411498,0.01637156
-4.37918959,0.13823975,0.00003904,0.00025548,0.00000005,0.00000120,0.07762166,0.01714824
-4.37318659,0.14375051,0.00005518,0.00026563,0.00000007,0.00000151,0.08071247,0.01783454
-4.36718359,0.14841494,0.00007748,0.00027421,0.00000010,0.00000200,0.08332611,0.01841728
-4.36118059,0.15213997,0.00010804,0.00028103,0.00000013,0.00000271,0.08540977,0.01888534
-4.35517759,0.15485138,0.00014960,0.00028595,0.00000019,0.00000370,0.08692105,0.01923006
-4.34917459,0.15649663,0.00020568,0.00028887,0.00000025,0.00000506,0.08782948,0.01944564
-4.34317159,0.15704707,0.00028075,0.00028972,0.00000035,0.00000688,0.08811774,0.01952945
-4.33716858,0.15649938,0.00038048,0.00028849,0.00000047,0.00000932,0.08778240,0.01948226
-4.33116558,0.15487620,0.00051193,0.00028520,0.00000063,0.00001253,0.08683422,0.01930833
-4.32516258,0.15222592,0.00068386,0.00027993,0.00000085,0.00001674,0.08529793,0.01901549
-4.31915958,0.14862167,0.00090696,0.00027278,0.00000112,0.00002219,0.08321162,0.01861501
-4.31315658,0.14415952,0.00119422,0.00026390,0.00000148,0.00002922,0.08062564,0.01812151
-4.30715358,0.13895604,0.00156117,0.00025348,0.00000193,0.00003820,0.07760111,0.01755267
