energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-3.58079040,3.90684738,-2.90122892,0.01245383,-0.01938464,0.31075078,-0.37514280,2.19717918,-1.95444545,1.11000823,-0.68807215,0.02463726,-0.01878150,1.92205409,-1.46549426,0.45523862,-0.38388090,0.03432435,-0.03514068
-3.57478739,3.97917022,-2.87514848,0.01166453,-0.01943936,0.32034704,-0.35301491,2.21877185,-1.94098124,1.14216531,-0.66545765,0.02469105,-0.01936711,1.94661298,-1.47711269,0.46055231,-0.37759114,0.03456704,-0.03514810
-3.56878439,4.03961226,-2.85416083,0.01092362,-0.01941009,0.32943958,-0.33313162,2.23796772,-1.92932618,1.17071932,-0.64568906,0.02465752,-0.01997913,1.96473387,-1.48905675,0.46477891,-0.37177394,0.03473299,-0.03511843
-3.56278139,4.08712022,-2.83817659,0.01023949,-0.01929243,0.33792619,-0.31531666,2.25431518,-1.91867975,1.19526128,-0.62869961,0.02453289,-0.02061284,1.97600165,-1.50149511,0.46790702,-0.36647760,0.03481139,-0.03505294
-3.55677839,4.12094938,-2.82720109,0.00961912,-0.01908391,0.34572324,-0.29941969,2.26742369,-1.90840487,1.21549047,-0.61444231,0.02431617,-0.02126394,1.98015025,-1.51463113,0.46995735,-0.36175821,0.03479353,-0.03495394
-3.55077539,4.14070073,-2.82131953,0.00906803,-0.01878420,0.35276995,-0.28531745,2.27699217,-1.89804236,1.23122706,-0.60288531,0.02400943,-0.02192837,1.97707734,-1.52869125,0.47098395,-0.35767704,0.03467326,-0.03482472
-3.54477239,4.14634644,-2.82067556,0.00859033,-0.01839514,0.35903200,-0.27291328,2.28283464,-1.88731666,1.24242053,-0.59400575,0.02361792,-0.02260202,1.96685322,-1.54391074,0.47107421,-0.35429701,0.03444721,-0.03466942
-3.53876938,4.13824158,-2.82544446,0.00818870,-0.01792072,0.36450432,-0.26213515,2.28490121,-1.87613276,1.24915342,-0.58778265,0.02315005,-0.02328058,1.94972344,-1.56051746,0.47034747,-0.35167853,0.03411497,-0.03449291
-3.53276638,4.11712104,-2.83580238,0.00786453,-0.01736696,0.36921263,-0.25293251,2.28329291,-1.86456452,1.25164001,-0.58418912,0.02261737,-0.02395931,1.92610460,-1.57871450,0.46895214,-0.34987483,0.03367925,-0.03430053
-3.52676338,4.08408116,-2.85189347,0.00761795,-0.01674177,0.37321375,-0.24527200,2.27826919,-1.85283525,1.25021994,-0.58318454,0.02203432,-0.02463291,1.89657328,-1.59866255,0.46706129,-0.34892725,0.03314572,-0.03409786
-3.52076038,4.04054644,-2.87379659,0.00744792,-0.01605464,0.37659435,-0.23913250,2.27024734,-1.84129151,1.24534672,-0.58470711,0.02141796,-0.02529540,1.86184861,-1.62046302,0.46486683,-0.34886057,0.03252291,-0.03389047
-3.51475738,3.98822270,-2.90149372,0.00735233,-0.01531636,0.37946835,-0.23449965,2.25979347,-1.83037154,1.23757189,-0.58866712,0.02078767,-0.02594004,1.82276904,-1.64414281,0.46257250,-0.34967888,0.03182191,-0.03368362
-3.50875438,3.92903846,-2.93484161,0.00732807,-0.01453862,0.38197279,-0.23136025,2.24760541,-1.82056999,1.22752512,-0.59494146,0.02016465,-0.02655934,1.78026448,-1.66964171,0.46038594,-0.35136223,0.03105601,-0.03348205
-3.50275138,3.86507753,-2.97354838,0.00737110,-0.01373368,0.38426249,-0.22969665,2.23448829,-1.81240049,1.21589150,-0.60336945,0.01957149,-0.02714506,1.73532507,-1.69680308,0.45851009,-0.35386416,0.03024020,-0.03328963
-3.49674837,3.79850573,-3.01715632,0.00747653,-0.01291394,0.38650367,-0.22948160,2.22132403,-1.80635810,1.20338684,-0.61375047,0.01903165,-0.02768835,1.68896822,-1.72536854,0.45713454,-0.35711048,0.02939071,-0.03310926
-3.49074537,3.73149554,-3.06503194,0.00763866,-0.01209159,0.38886681,-0.23067361,2.20903627,-1.80288317,1.19073215,-0.62584318,0.01856896,-0.02817985,1.64220543,-1.75497693,0.45642708,-0.36099927,0.02852445,-0.03294257
-3.48474237,3.66615216,-3.11636382,0.00785107,-0.01127823,0.39151914,-0.23321306,2.19855290,-1.80232826,1.17862867,-0.63936663,0.01820706,-0.02860992,1.59601061,-1.78516784,0.45652601,-0.36540224,0.02765850,-0.03278987
-3.47873937,3.60444472,-3.17016841,0.00810670,-0.01048454,0.39461707,-0.23701925,2.19076796,-1.80492969,1.16773437,-0.65400311,0.01796896,-0.02896890,1.55129150,-1.81538961,0.45753362,-0.37016727,0.02680958,-0.03265003
-3.47273637,3.54814575,-3.22530385,0.00839792,-0.00972007,0.39829901,-0.24198842,2.18650525,-1.81078472,1.15864319,-0.66940257,0.01787649,-0.02924733,1.50886542,-1.84501154,0.45951118,-0.37512223,0.02599360,-0.03252044
-3.46673337,3.49878185,-3.28049095,0.00871665,-0.00899296,0.40267895,-0.24799288,2.18648537,-1.81983552,1.15186779,-0.68518850,0.01794997,-0.02943631,1.46944057,-1.87333974,0.46247580,-0.38007968,0.02522530,-0.03239710
-3.46073037,3.45759751,-3.33434087,0.00905451,-0.00830983,0.40784108,-0.25488124,2.19129812,-1.83186040,1.14782661,-0.70096507,0.01820774,-0.02952777,1.43360355,-1.89963616,0.46639935,-0.38484245,0.02451795,-0.03227467
-3.45472736,3.42553345,-3.38538813,0.00940293,-0.00767569,0.41383571,-0.26247978,2.20138149,-1.84647265,1.14683558,-0.71632517,0.01866588,-0.02951480,1.40181351,-1.92313990,0.47120945,-0.38920970,0.02388316,-0.03214667
-3.44872436,3.40321989,-3.43212792,0.00975342,-0.00709392,0.42067681,-0.27059481,2.21700821,-1.86312718,1.14910473,-0.73085914,0.01933797,-0.02939188,1.37440288,-1.94308991,0.47679270,-0.39298323,0.02333075,-0.03200562
-3.44272136,3.39098441,-3.47305623,0.01009769,-0.00656629,0.42834109,-0.27901616,2.23828027,-1.88113445,1.15473957,-0.74416397,0.02023485,-0.02915520,1.35158430,-1.95874835,0.48299972,-0.39597384,0.02286882,-0.03184335
-3.43671836,3.38887300,-3.50671138,0.01042794,-0.00609307,0.43676883,-0.28752140,2.26513147,-1.89968128,1.16374689,-0.75585254,0.02136449,-0.02880278,1.33346286,-1.96942360,0.48965204,-0.39800742,0.02250375,-0.03165124
-3.43071536,3.39668253,-3.53171569,0.01073710,-0.00567319,0.44586624,-0.29588102,2.29733731,-1.91785772,1.17604438,-0.76556279,0.02273197,-0.02833464,1.32005272,-1.97449215,0.49655027,-0.39893052,0.02224042,-0.03142056
-3.42471236,3.41400180,-3.54681578,0.01101907,-0.00530437,0.45550935,-0.30386409,2.33453141,-1.93468888,1.19147318,-0.77296647,0.02433941,-0.02775287,1.31129658,-1.97341866,0.50348317,-0.39861535,0.02208235,-0.03114275
-3.41870935,3.44025851,-3.55092043,0.01126892,-0.00498338,0.46554905,-0.31124443,2.37622709,-1.94917059,1.20981269,-0.77777730,0.02618605,-0.02706161,1.30708671,-1.96577356,0.51023727,-0.39696387,0.02203195,-0.03080978
-3.41270635,3.47476869,-3.54313481,0.01148319,-0.00470624,0.47581718,-0.31780701,2.42184263,-1.96030745,1.23079631,-0.77975826,0.02826834,-0.02626701,1.30728599,-1.95124770,0.51660625,-0.39391106,0.02209077,-0.03041443
-3.40670335,3.51678559,-3.52279016,0.01166002,-0.00446846,0.48613322,-0.32335441,2.47072848,-1.96715190,1.25412741,-0.77872800,0.03058012,-0.02537707,1.31174735,-1.92966370,0.52239995,-0.38942720,0.02225962,-0.02995061
-3.40070035,3.56554500,-3.48946816,0.01179931,-0.00426529,0.49631136,-0.32771307,2.52219481,-1.96884277,1.27949444,-0.77456600,0.03311278,-0.02440144,1.32033049,-1.90098382,0.52745224,-0.38351917,0.02253882,-0.02941358
-3.39469735,3.62030435,-3.44301932,0.01190282,-0.00409195,0.50616754,-0.33073912,2.57553779,-1.96464183,1.30658431,-0.76721649,0.03585551,-0.02335121,1.33291471,-1.86531423,0.53162757,-0.37623083,0.02292821,-0.02880024
-3.38869435,3.68037372,-3.38357502,0.01197417,-0.00394382,0.51552621,-0.33232364,2.63006328,-1.95396692,1.33509357,-0.75669105,0.03879558,-0.02223858,1.34940706,-1.82290565,0.53482581,-0.36764248,0.02342726,-0.02810924
-3.38269135,3.74513717,-3.31155277,0.01201883,-0.00381667,0.52422652,-0.33239702,2.68510677,-1.93642039,1.36473678,-0.74306966,0.04191860,-0.02107659,1.36974533,-1.77415063,0.53698519,-0.35786959,0.02403498,-0.02734115
-3.37668834,3.81406394,-3.22765468,0.01204401,-0.00370682,0.53212771,-0.33093235,2.74004884,-1.91181171,1.39525186,-0.72650034,0.04520888,-0.01987883,1.39389594,-1.71957745,0.53808339,-0.34706063,0.02474980,-0.02649850
-3.37068534,3.88670938,-3.13285906,0.01205846,-0.00361123,0.53911347,-0.32794756,2.79432583,-1.88017326,1.42640246,-0.70719721,0.04864970,-0.01865907,1.42184685,-1.65984111,0.53813653,-0.33539441,0.02556942,-0.02558584
-3.36468234,3.96270663,-3.02840541,0.01207220,-0.00352765,0.54509531,-0.32350630,2.84743557,-1.84176883,1.45797757,-0.68543711,0.05222367,-0.01743104,1.45359633,-1.59571149,0.53719660,-0.32307680,0.02649055,-0.02460963
-3.35867934,4.04175023,-2.91577301,0.01209625,-0.00345467,0.55001464,-0.31771749,2.89893858,-1.79709422,1.48978864,-0.66155470,0.05591306,-0.01620813,1.48913829,-1.52805926,0.53534717,-0.31033690,0.02750865,-0.02357818
-3.35267634,4.12357368,-2.79665369,0.01214225,-0.00339172,0.55384375,-0.31073339,2.94845530,-1.74687006,1.52166499,-0.63593626,0.05970009,-0.01500321,1.52844557,-1.45783964,0.53269798,-0.29742290,0.02861768,-0.02250148
-3.34667334,4.20792314,-2.67291943,0.01222206,-0.00333908,0.55658564,-0.30274634,2.99566021,-1.69202703,1.55344782,-0.60901225,0.06356728,-0.01382847,1.57145228,-1.38607468,0.52937864,-0.28459750,0.02980983,-0.02139102
-3.34067034,4.29452962,-2.54658541,0.01234733,-0.00329782,0.55827281,-0.29398425,3.04027377,-1.63368396,1.58498388,-0.58124880,0.06749771,-0.01269525,1.61803676,-1.31383417,0.52553186,-0.27213308,0.03107528,-0.02025949
-3.33466733,4.38308219,-2.41976966,0.01252908,-0.00326976,0.55896504,-0.28470486,3.08205319,-1.57311970,1.61611918,-0.55313836,0.07147525,-0.01161407,1.66800631,-1.24221590,0.52130660,-0.26030657,0.03240209,-0.01912057
-3.32866433,4.47320426,-2.29465007,0.01277726,-0.00325729,0.55874643,-0.27518912,3.12078310,-1.51173976,1.64669354,-0.52518973,0.07548485,-0.01059457,1.72108503,-1.17232543,0.51685150,-0.24939414,0.03377609,-0.01798861
-3.32266133,4.56443494,-2.17342017,0.01310036,-0.00326331,0.55772173,-0.26573373,3.15626686,-1.45103896,1.67653644,-0.49791781,0.07951268,-0.00964561,1.77690568,-1.10525602,0.51230895,-0.23966575,0.03518093,-0.01687833
-3.31665833,4.65621693,-2.05824457,0.01350506,-0.00329105,0.55601211,-0.25664321,3.18831943,-1.39256146,1.70546455,-0.47183318,0.08354626,-0.00877534,1.83500638,-1.04206900,0.50780998,-0.23137956,0.03659821,-0.01580449
-3.31065533,4.74789179,-1.95121548,0.01399590,-0.00334388,0.55375065,-0.24822173,3.21676209,-1.33785968,1.73328117,-0.44743204,0.08757460,-0.00799140,1.89483250,-0.98377518,0.50347027,-0.22477641,0.03800772,-0.01478166
-3.30465233,4.83870297,-1.85431146,0.01457504,-0.00342519,0.55107754,-0.24076498,3.24141949,-1.28845346,1.75977764,-0.42518661,0.09158816,-0.00730104,1.95574394,-0.93131755,0.49938726,-0.22007423,0.03938783,-0.01382387
-3.29864932,4.92780642,-1.76935944,0.01524215,-0.00353814,0.54813514,-0.23455232,3.26211892,-1.24579102,1.78473660,-0.40553631,0.09557881,-0.00671145,2.01702733,-0.88555579,0.49563850,-0.21746285,0.04071588,-0.01294444
-3.29264632,5.01428800,-1.69800126,0.01599423,-0.00368556,0.54506319,-0.22983950,3.27869168,-1.21121297,1.80793679,-0.38888010,0.09953974,-0.00622991,2.07791294,-0.84725293,0.49228106,-0.21709893,0.04196878,-0.01215573
-3.28664332,5.09718642,-1.64166545,0.01682574,-0.00386973,0.54199409,-0.22685229,3.29097627,-1.18592053,1.82915910,-0.37556997,0.10346522,-0.00586408,2.13759502,-0.81706440,0.48935204,-0.21910151,0.04312358,-0.01146901
-3.28064032,5.17552037,-1.60154516,0.01772857,-0.00409225,0.53904845,-0.22578101,3.29882271,-1.17094903,1.84819333,-0.36590597,0.10735029,-0.00562229,2.19525495,-0.79552982,0.48686989,-0.22354811,0.04415808,-0.01089430
-3.27463732,5.24831787,-1.57858271,0.01869233,-0.00435390,0.53633106,-0.22677634,3.30209765,-1.16714741,1.86484518,-0.36013275,0.11119044,-0.00551374,2.25008565,-0.78306764,0.48483640,-0.23047167,0.04505149,-0.01044032
-3.26863432,5.31464627,-1.57346111,0.01970453,-0.00465458,0.53392730,-0.22994652,3.30068958,-1.17516420,1.87894306,-0.35843774,0.11498110,-0.00554874,2.30131624,-0.77997271,0.48323914,-0.23985851,0.04578507,-0.01011446
-3.26263132,5.37364104,-1.58660261,0.02075096,-0.00499317,0.53190014,-0.23535585,3.29451361,-1.19544029,1.89034414,-0.36095092,0.11871716,-0.00573893,2.34823558,-0.78641680,0.48205420,-0.25164732,0.04634261,-0.00992277
-3.25662831,5.42453191,-1.61817405,0.02181605,-0.00536756,0.53028787,-0.24302477,3.28351546,-1.22820833,1.89893940,-0.36774615,0.12239240,-0.00609739,2.39021359,-0.80245194,0.48124882,-0.26572949,0.04671100,-0.00987002
-3.25062531,5.46666512,-1.66809867,0.02288333,-0.00577465,0.52910249,-0.25293127,3.26767424,-1.27349863,1.90465744,-0.37884387,0.12599892,-0.00663875,2.42671947,-0.82801631,0.48078414,-0.28195078,0.04688059,-0.00995971
-3.24462231,5.49952108,-1.73607340,0.02393584,-0.00621038,0.52832912,-0.26501372,3.24700414,-1.33115077,1.90746687,-0.39421503,0.12952657,-0.00737919,2.45733597,-0.86294242,0.48061752,-0.30011442,0.04684547,-0.01019421
-3.23861931,5.52272685,-1.82159099,0.02495667,-0.00666981,0.52792616,-0.27917488,3.22155472,-1.40083023,1.90737736,-0.41378590,0.13296243,-0.00833636,2.48176934,-0.90696709,0.48070470,-0.31998551,0.04660363,-0.01057476
-3.23261631,5.53606360,-1.92396548,0.02592937,-0.00714733,0.52782658,-0.29528691,3.19141032,-1.48204893,1.90443948,-0.43744358,0.13629040,-0.00952925,2.49985469,-0.95974274,0.48100154,-0.34129691,0.04615700,-0.01110160
-3.22661331,5.53946936,-2.04235990,0.02683844,-0.00763672,0.52794011,-0.31319716,3.15668866,-1.57418850,1.89874360,-0.46504173,0.13949089,-0.01097792,2.51155697,-1.02084941,0.48146553,-0.36375614,0.04551137,-0.01177400
-3.22061031,5.53303775,-2.17581462,0.02766973,-0.00813146,0.52815642,-0.33273456,3.11753915,-1.67652488,1.89041799,-0.49640627,0.14254070,-0.01270314,2.51696774,-1.08980684,0.48205693,-0.38705335,0.04467614,-0.01259030
-3.21460730,5.51701353,-2.32327491,0.02841077,-0.00862490,0.52834924,-0.35371605,3.07414123,-1.78825302,1.87962674,-0.53134074,0.14541308,-0.01472595,2.51629833,-1.16608610,0.48273978,-0.41086994,0.04366406,-0.01354786
-3.20860430,5.49178591,-2.48361634,0.02905112,-0.00911053,0.52838132,-0.37595311,3.02670318,-1.90851008,1.86656750,-0.56963081,0.14807803,-0.01706708,2.50987013,-1.24912002,0.48348276,-0.43488751,0.04249084,-0.01464308
-3.20260130,5.45788049,-2.65566666,0.02958255,-0.00958222,0.52810996,-0.39925766,2.97546170,-2.03639617,1.85146948,-0.61104790,0.15050284,-0.01974638,2.49810263,-1.33831212,0.48425996,-0.45879691,0.04117464,-0.01587129
-3.19659830,5.41595060,-2.83822316,0.02999923,-0.01003449,0.52739312,-0.42344747,2.92068235,-2.17099130,1.83459179,-0.65535152,0.15265282,-0.02278207,2.48149996,-1.43304333,0.48505166,-0.48230674,0.03973559,-0.01722666
-3.19059530,5.36676844,-3.03006472,0.03029780,-0.01046276,0.52609569,-0.44835048,2.86266096,-2.31136783,1.81622217,-0.70229027,0.15449234,-0.02619002,2.46063676,-1.53267663,0.48584515,-0.50515120,0.03819530,-0.01870204
-3.18459230,5.31121631,-3.22995833,0.03047734,-0.01086351,0.52409573,-0.47380798,2.80172579,-2.45659801,1.79667602,-0.75160159,0.15598590,-0.02998303,2.43614375,-1.63655916,0.48663552,-0.52709671,0.03657624,-0.02028881
-3.17858929,5.25027763,-3.43665994,0.03053931,-0.01123451,0.52129041,-0.49967660,2.73824012,-2.60575627,1.77629546,-0.80301009,0.15709952,-0.03417004,2.40869356,-1.74402216,0.48742639,-0.54794719,0.03490129,-0.02197672
-3.17258629,5.18502735,-3.64891027,0.03048741,-0.01157493,0.51760128,-0.52582886,2.67260474,-2.75791677,1.75544813,-0.85622496,0.15780207,-0.03875546,2.37898702,-1.85437889,0.48823060,-0.56754755,0.03319318,-0.02375371
-3.16658329,5.11662105,-3.86542651,0.03032736,-0.01188542,0.51297867,-0.55215249,2.60525983,-2.91214663,1.73452530,-0.91093658,0.15806662,-0.04373853,2.34773999,-1.96692119,0.48907057,-0.58578544,0.03147409,-0.02560581
-3.16058029,5.04628171,-4.08489117,0.03006661,-0.01216809,0.50740486,-0.57854849,2.53668547,-3.06749609,1.71393882,-0.96681277,0.15787179,-0.04911282,2.31567063,-2.08091518,0.48997836,-0.60259108,0.02976521,-0.02751704
-3.15457729,4.97528332,-4.30593970,0.02971411,-0.01242652,0.50089595,-0.60492823,2.46740024,-3.22298672,1.69411645,-1.02349518,0.15720284,-0.05486583,2.28348699,-2.19559683,0.49099520,-0.61793529,0.02808636,-0.02946936
-3.14857429,4.90493046,-4.52714868,0.02927988,-0.01266563,0.49350210,-0.63120979,2.39795728,-3.37759931,1.67549528,-1.08059626,0.15605263,-0.06097874,2.25187462,-2.31016851,0.49217040,-0.63182580,0.02645575,-0.03144275
-3.14257129,4.83653323,-4.74702638,0.02877474,-0.01289151,0.48530630,-0.65731379,2.32893744,-3.53026310,1.65851287,-1.13769741,0.15442228,-0.06742638,2.22148405,-2.42379694,0.49355955,-0.64430227,0.02488966,-0.03341532
-3.13656828,4.77137738,-4.96400752,0.02820989,-0.01311118,0.47642141,-0.68315919,2.26093924,-3.67984786,1.64359625,-1.19434860,0.15232142,-0.07417728,2.19291793,-2.53561363,0.49522195,-0.65543003,0.02340233,-0.03536356
-3.13056528,4.71068981,-5.17645357,0.02759659,-0.01333239,0.46698585,-0.70865914,2.19456581,-3.82516036,1.63114867,-1.25007003,0.14976820,-0.08119401,2.16671779,-2.64471824,0.49721730,-0.66529327,0.02200577,-0.03726269
-3.12456228,4.65560038,-5.38265995,0.02694583,-0.01356327,0.45715789,-0.73371752,2.13040897,-3.96494636,1.62153478,-1.30435588,0.14678885,-0.08843354,2.14335065,-2.75018529,0.49960166,-0.67398785,0.02070968,-0.03908705
-3.11855928,4.60710127,-5.58087063,0.02626800,-0.01381201,0.44710897,-0.75822605,2.06903121,-4.09789893,1.61506459,-1.35668046,0.14341697,-0.09584787,2.12319574,-2.85107456,0.50242300,-0.68161421,0.01952144,-0.04081067
-3.11255628,4.56600592,-5.76930030,0.02557264,-0.01408661,0.43701634,-0.78206257,2.01094620,-4.22267352,1.61197725,-1.40650661,0.13969243,-0.10338468,2.10653191,-2.94644482,0.50571634,-0.68827079,0.01844608,-0.04240785
-3.10655328,4.53290984,-5.94616365,0.02486818,-0.01439446,0.42705530,-0.80509031,1.95659919,-4.33790948,1.61242552,-1.45329611,0.13566013,-0.11098810,2.09352642,-3.03537088,0.50949891,-0.69404834,0.01748638,-0.04385380
-3.10055028,4.50815586,-6.10971084,0.02416181,-0.01474218,0.41739172,-0.82715838,1.90634819,-4.44225752,1.61646211,-1.49652189,0.13136847,-0.11859953,2.08422605,-3.11696306,0.51376563,-0.69902529,0.01664290,-0.04512534
-3.09454727,4.49180670,-6.25826751,0.02345937,-0.01513523,0.40817488,-0.84810345,1.86044739,-4.53441185,1.62402896,-1.53568135,0.12686785,-0.12615847,2.07855127,-3.19038848,0.51848523,-0.70326450,0.01591416,-0.04620153
-3.08854427,4.48362737,-6.39027764,0.02276524,-0.01557783,0.39953137,-0.86775234,1.81903407,-4.61314567,1.63495064,-1.57031034,0.12220905,-0.13360332,2.07629458,-3.25489307,0.52359735,-0.70681143,0.01529680,-0.04706435
-3.08254127,4.48307971,-6.50434699,0.02208241,-0.01607272,0.39156023,-0.88592568,1.78211995,-4.67734791,1.64893267,-1.59999701,0.11744181,-0.14087221,2.07712361,-3.30982338,0.52901100,-0.70969384,0.01478577,-0.04769926
-3.07653827,4.48933089,-6.59928509,0.02141252,-0.01662115,0.38432958,-0.90244213,1.74958810,-4.72605965,1.66556562,-1.62439489,0.11261348,-0.14790368,2.08058964,-3.35464700,0.53460453,-0.71192279,0.01437461,-0.04809564
-3.07053527,4.50127676,-6.67414346,0.02075600,-0.01722280,0.37787505,-0.91712305,1.72119586,-4.75850790,1.68433517,-1.64323464,0.10776793,-0.15463741,2.08614192,-3.38897061,0.54022741,-0.71349506,0.01405569,-0.04824721
-3.06453227,4.51758026,-6.72824823,0.02011227,-0.01787588,0.37220001,-0.92979744,1.69658404,-4.77413510,1.70463834,-1.65633362,0.10294477,-0.16101486,2.09314752,-3.41255491,0.54570382,-0.71439658,0.01382053,-0.04815219
-3.05852926,4.53672392,-6.76122566,0.01947991,-0.01857721,0.36727763,-0.94030678,1.67529248,-4.77262277,1.72580546,-1.66360307,0.09817876,-0.16697979,2.10091651,-3.42532548,0.55083796,-0.71460666,0.01366014,-0.04781341
-3.05252626,4.55707477,-6.77301918,0.01885699,-0.01932243,0.36305464,-0.94850969,1.65678108,-4.75390789,1.74712704,-1.66505238,0.09349967,-0.17247890,2.10873141,-3.42737930,0.55542110,-0.71410284,0.01356530,-0.04723821
-3.04652326,4.57695871,-6.76389747,0.01824130,-0.02010616,0.35945656,-0.95428609,1.64045574,-4.71819144,1.76788447,-1.66079036,0.08893229,-0.17746234,2.11587985,-3.41898661,0.55923986,-0.71286594,0.01352694,-0.04643820
-3.04052026,4.59474085,-6.73445325,0.01763068,-0.02092229,0.35639414,-0.95754089,1.62569781,-4.66593853,1.78738309,-1.65102337,0.08449679,-0.18188426,2.12168878,-3.40058791,0.56208553,-0.71088507,0.01353641,-0.04542890
-3.03451726,4.60890767,-6.68559302,0.01702331,-0.02176422,0.35377048,-0.95820702,1.61189553,-4.59787043,1.80498584,-1.63605057,0.08020924,-0.18570339,2.12555856,-3.37278654,0.56376388,-0.70816232,0.01358582,-0.04422924
-3.02851426,4.61814648,-6.61851836,0.01641796,-0.02262512,0.35148872,-0.95624766,1.59847586,-4.51494879,1.82014575,-1.61625634,0.07608227,-0.18888366,2.12699487,-3.33633686,0.56410489,-0.70471675,0.01366823,-0.04286099
-3.02251126,4.62141761,-6.53469971,0.01581429,-0.02349817,0.34945945,-0.95165789,1.58493505,-4.41835308,1.83243542,-1.59210049,0.07212584,-0.19139478,2.12563669,-3.29212872,0.56297198,-0.70058761,0.01377788,-0.04134806
-3.01650825,4.61801510,-6.43584357,0.01521303,-0.02437677,0.34760780,-0.94446549,1.57086603,-4.30945231,1.84157163,-1.56410635,0.06834802,-0.19321294,2.12127849,-3.24116850,0.56027016,-0.69583646,0.01391032,-0.03971586
-3.01050525,4.60761210,-6.32385437,0.01461616,-0.02525470,0.34587951,-0.93473103,1.55598138,-4.18977223,1.84743375,-1.53284751,0.06475568,-0.19432139,2.11388512,-3.18455746,0.55595252,-0.69054803,0.01406244,-0.03799057
-3.00450225,4.59028812,-6.20079214,0.01402705,-0.02612624,0.34424587,-0.92254727,1.54013051,-4.06095948,1.85007457,-1.49893350,0.06135517,-0.19471102,2.10359830,-3.12346777,0.55002480,-0.68482982,0.01423251,-0.03619846
-2.99849925,4.56653618,-6.06882697,0.01345047,-0.02698619,0.34270715,-0.90803788,1.52330999,-3.92474383,1.84972296,-1.46299485,0.05815275,-0.19438088,2.09073407,-3.05911679,0.54254774,-0.67881027,0.01442001,-0.03436524
-2.99249625,4.53724934,-5.93019138,0.01289264,-0.02782986,0.34129432,-0.89135538,1.50566682,-3.78289989,1.84677806,-1.42566811,0.05515497,-0.19333854,2.07577101,-2.99274009,0.53363689,-0.67263558,0.01462553,-0.03251551
-2.98649325,4.50368697,-5.78713134,0.01236114,-0.02865300,0.34006920,-0.87267855,1.48749421,-3.63720918,1.84179511,-1.38758097,0.05236879,-0.19160028,2.05932978,-2.92556363,0.52346006,-0.66646514,0.01485048,-0.03067226
-2.98049025,4.46742268,-5.64185688,0.01186483,-0.02945162,0.33912282,-0.85220906,1.46922045,-3.48942367,1.83546386,-1.34933802,0.04980159,-0.18919107,2.04214486,-2.85877553,0.51223234,-0.66046591,0.01509686,-0.02885644
-2.97448724,4.43027685,-5.49649301,0.01141362,-0.03022185,0.33857234,-0.83016756,1.45139143,-3.34123130,1.82858057,-1.31150725,0.04746099,-0.18614430,2.02503006,-2.79349796,0.50020910,-0.65480568,0.01536686,-0.02708670
-2.96848424,4.39423742,-5.35303181,0.01101834,-0.03095974,0.33855664,-0.80678916,1.43464801,-3.19422419,1.82201534,-1.27460762,0.04535459,-0.18250124,2.00883960,-2.73075963,0.48767718,-0.64964565,0.01566257,-0.02537913
-2.96248124,4.36137358,-5.21328662,0.01069042,-0.03166100,0.33923093,-0.78231846,1.41969942,-3.04986998,1.81667638,-1.23909797,0.04348960,-0.17831026,1.99442708,-2.67146950,0.47494483,-0.64513255,0.01598560,-0.02374719
-2.95647824,4.33374730,-5.07884928,0.01044163,-0.03232084,0.34076062,-0.75700415,1.40729433,-2.90948668,1.81347356,-1.20536729,0.04187242,-0.17362578,1.98260443,-2.61639243,0.46233086,-0.64139074,0.01633675,-0.02220160
-2.95047524,4.31332734,-4.95105173,0.01028378,-0.03293378,0.34331493,-0.73109345,1.39819106,-2.77422133,1.81328284,-1.17372686,0.04050825,-0.16850698,1.97410341,-2.56612758,0.45015358,-0.63851455,0.01671574,-0.02075046
-2.94447224,4.30191068,-4.83093323,0.01022839,-0.03349355,0.34706045,-0.70482642,1.39312838,-2.64503279,1.81691382,-1.14440419,0.03940070,-0.16301639,1.96954162,-2.52109031,0.43871996,-0.63656142,0.01712096,-0.01939927
-2.93846923,4.30105520,-4.71921468,0.01028635,-0.03399302,0.35215502,-0.67843054,1.39279844,-2.52267906,1.82508184,-1.11753913,0.03855151,-0.15721831,1.96939498,-2.48149878,0.42831571,-0.63554610,0.01754934,-0.01815111
-2.93246623,4.31202686,-4.61628138,0.01046758,-0.03442426,0.35874222,-0.65211558,1.39782279,-2.40770928,1.83838589,-1.09318240,0.03796032,-0.15117727,1.97397811,-2.44736582,0.41919643,-0.63543642,0.01799626,-0.01700684
-2.92646323,4.33576350,-4.52217588,0.01078071,-0.03477860,0.36694658,-0.62606917,1.40873245,-2.30046090,1.85729335,-1.07129665,0.03762457,-0.14495646,1.98343356,-2.41849718,0.41158051,-0.63615085,0.01845560,-0.01596530
-2.92046023,4.37285629,-4.43660173,0.01123277,-0.03504687,0.37686965,-0.60045323,1.42595250,-2.20106216,1.88213173,-1.05176020,0.03753947,-0.13861632,1.99773023,-2.39449671,0.40564369,-0.63755826,0.01891981,-0.01502355
