energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.78989495,8.05551972,0.00762697,1.64441930,0.65644347,0.38074061,2.48580852,3.73342538,0.11209590,1.71725874
-5.78389195,7.91354130,0.00709352,1.63603796,0.64269133,0.36196891,2.44438899,3.70720796,0.10685750,1.65275619
-5.77788894,7.76369702,0.00656100,1.62493044,0.62902549,0.34321167,2.40106753,3.67622979,0.10152435,1.58765079
-5.77188594,7.60874320,0.00603543,1.61147640,0.61561674,0.32469989,2.35643430,3.64153523,0.09615987,1.52280756
-5.76588294,7.45151111,0.00552226,1.59610141,0.60262650,0.30665225,2.31111999,3.60425108,0.09082541,1.45906304
-5.75987994,7.29484324,0.00502628,1.57926507,0.59020544,0.28927116,2.26578394,3.56555773,0.08557878,1.39720925
-5.75387694,7.14152745,0.00455155,1.56144684,0.57849254,0.27273962,2.22109964,3.52665661,0.08047294,1.33798012
-5.74787394,6.99423070,0.00410141,1.54313021,0.56761471,0.25721867,2.17773826,3.48873478,0.07555505,1.28204061
-5.74187094,6.85543401,0.00367846,1.52478544,0.55768676,0.24284568,2.13635035,3.45292781,0.07086573,1.22997871
-5.73586793,6.72737082,0.00328459,1.50685189,0.54881182,0.22973332,2.09754662,3.42028247,0.06643856,1.18230020
-5.72986493,6.61197074,0.00292107,1.48972043,0.54108205,0.21796919,2.06187849,3.39172073,0.06229990,1.13942617
-5.72386193,6.51081120,0.00258855,1.47371706,0.53457955,0.20761615,2.02981952,3.36800677,0.05846891,1.10169306
-5.71785893,6.42507890,0.00228723,1.45908843,0.52937751,0.19871317,2.00174863,3.34971885,0.05495778,1.06935492
-5.71185593,6.35554313,0.00201688,1.44599031,0.52554147,0.19127663,1.97793625,3.33722743,0.05177220,1.04258758
-5.70585293,6.30254256,0.00177699,1.43447947,0.52313058,0.18530200,1.95853420,3.33068099,0.04891187,1.02149442
-5.69984992,6.26598630,0.00156683,1.42450988,0.52219885,0.18076589,1.94357027,3.33000056,0.04637119,1.00611318
-5.69384692,6.24536988,0.00138557,1.41593333,0.52279632,0.17762815,1.93294782,3.33488345,0.04414002,0.99642362
-5.68784392,6.23980558,0.00123239,1.40850474,0.52496997,0.17583423,1.92645080,3.34481637,0.04220437,0.99235535
-5.68184092,6.24806617,0.00110654,1.40189207,0.52876440,0.17531742,1.92375422,3.35909745,0.04054723,0.99379564
-5.67583792,6.26864015,0.00100743,1.39569033,0.53422206,0.17600114,1.92443947,3.37686617,0.03914922,1.00059683
-5.66983492,6.29979610,0.00093470,1.38943914,0.54138310,0.17780110,1.92801403,3.39713995,0.03798930,1.01258283
-5.66383192,6.33965306,0.00088830,1.38264298,0.55028462,0.18062727,1.93393462,3.41885550,0.03704531,1.02955467
-5.65782891,6.38625374,0.00086850,1.37479319,0.56095932,0.18438574,1.94163246,3.44091286,0.03629452,1.05129484
-5.65182591,6.43763709,0.00087597,1.36539055,0.57343362,0.18898026,1.95053961,3.46222004,0.03571404,1.07757023
-5.64582291,6.49190676,0.00091176,1.35396732,0.58772511,0.19431370,1.96011474,3.48173607,0.03528112,1.10813377
-5.63981991,6.54729257,0.00097732,1.34010780,0.60383954,0.20028924,1.96986732,3.49851029,0.03497346,1.14272488
-5.63381691,6.60220237,0.00107450,1.32346617,0.62176732,0.20681145,1.97937866,3.51171622,0.03476935,1.18106872
-5.62781391,6.65526229,0.00120551,1.30378104,0.64147982,0.21378718,1.98831905,3.52067861,0.03464782,1.22287485
-5.62181091,6.70534443,0.00137286,1.28088593,0.66292558,0.22112652,1.99645998,3.52489256,0.03458877,1.26783526
-5.61580790,6.75158151,0.00157931,1.25471533,0.68602666,0.22874362,2.00368106,3.52403451,0.03457301,1.31562249
-5.60980490,6.79336903,0.00182780,1.22530628,0.71067541,0.23655765,2.00997126,3.51796483,0.03458232,1.36588814
-5.60380190,6.83035610,0.00212132,1.19279543,0.73673198,0.24449382,2.01542477,3.50672281,0.03459958,1.41826219
-5.59779890,6.86242681,0.00246283,1.15741208,0.76402262,0.25248468,2.02023165,3.49051469,0.03460885,1.47235360
-5.59179590,6.88967443,0.00285509,1.11946763,0.79233928,0.26047148,2.02466410,3.46969615,0.03459550,1.52775256
-5.58579290,6.91237094,0.00330057,1.07934217,0.82144043,0.26840591,2.02905916,3.44475066,0.03454641,1.58403459
-5.57978989,6.93093464,0.00380132,1.03746896,0.85105343,0.27625200,2.03379885,3.41626511,0.03445014,1.64076681
-5.57378689,6.94589844,0.00435880,0.99431779,0.88087844,0.28398832,2.03928899,3.38490452,0.03429725,1.69751629
-5.56778389,6.95788103,0.00497379,0.95037791,0.91059377,0.29161036,2.04593783,3.35138701,0.03408050,1.75386057
-5.56178089,6.96756313,0.00564630,0.90614141,0.93986290,0.29913315,2.05413572,3.31646060,0.03379517,1.80940011
-5.55577789,6.97567003,0.00637548,0.86208790,0.96834261,0.30659388,2.06423688,3.28088256,0.03343938,1.86377235
-5.54977489,6.98296161,0.00715959,0.81867086,0.99569241,0.31405467,2.07654427,3.24540232,0.03301432,1.91666711
-5.54377189,6.99023009,0.00799601,0.77630640,1.02158474,0.32160516,2.09129842,3.21074829,0.03252449,1.96784272
-5.53776888,6.99830528,0.00888128,0.73536460,1.04571573,0.32936505,2.10867063,3.17761877,0.03197795,2.01714235
-5.53176588,7.00806682,0.00981120,0.69616360,1.06781623,0.33748621,2.12876119,3.14667691,0.03138637,2.06451006
-5.52576288,7.02046205,0.01078097,0.65896655,1.08766259,0.34615445,2.15160244,3.11854932,0.03076515,2.11000575
-5.51975988,7.03652802,0.01178541,0.62398122,1.10508703,0.35559072,2.17716662,3.09382787,0.03013334,2.15381848
-5.51375688,7.05741579,0.01281914,0.59136205,1.11998700,0.36605151,2.20537817,3.07307403,0.02951350,2.19627745
-5.50775388,7.08441474,0.01387688,0.56121431,1.13233335,0.37782846,2.23612963,3.05682499,0.02893147,2.23785998
-5.50175088,7.11897470,0.01495371,0.53359991,1.14217682,0.39124691,2.26930039,3.04560063,0.02841603,2.27919575
-5.49574787,7.16272341,0.01604535,0.50854442,1.14965258,0.40666318,2.30477700,3.03991066,0.02799844,2.32106690
-5.48974487,7.21747695,0.01714844,0.48604478,1.15498252,0.42446061,2.34247404,3.04026090,0.02771186,2.36440312
-5.48374187,7.28524075,0.01826075,0.46607726,1.15847502,0.44504403,2.38235394,3.04715803,0.02759077,2.41027147
-5.47773887,7.36819914,0.01938140,0.44860505,1.16052189,0.46883260,2.42444455,3.06111187,0.02767019,2.45986026
-5.47173587,7.46869150,0.02051091,0.43358523,1.16159249,0.49625103,2.46885296,3.08263471,0.02798486,2.51445690
-5.46573287,7.58917369,0.02165127,0.42097458,1.16222475,0.52771905,2.51577452,3.11223689,0.02856841,2.57541941
-5.45972986,7.73216386,0.02280587,0.41073410,1.16301320,0.56363920,2.56549576,3.15041838,0.02945241,2.64414168
-5.45372686,7.90017244,0.02397932,0.40283180,1.16459407,0.60438308,2.61839075,3.19765599,0.03066542,2.72201282
-5.44772386,8.09561698,0.02517714,0.39724389,1.16762765,0.65027634,2.67491005,3.25438629,0.03223199,2.81037114
-5.44172086,8.32072325,0.02640547,0.39395417,1.17277823,0.70158262,2.73556260,3.32098428,0.03417174,2.91045362
-5.43571786,8.57741521,0.02767051,0.39295180,1.18069216,0.75848700,2.80089050,3.39773847,0.03649835,3.02334228
-5.42971486,8.86719714,0.02897807,0.39422752,1.19197454,0.82107946,2.87143774,3.48482305,0.03921876,3.14990888
-5.42371186,9.19103250,0.03033296,0.39776871,1.20716531,0.88933904,2.94771387,3.58226832,0.04233231,3.29075993
-5.41770885,9.54922450,0.03173841,0.40355342,1.22671565,0.96311940,3.03015432,3.68993058,0.04583009,3.44618430
-5.41170585,9.94130464,0.03319554,0.41154397,1.25096548,1.04213661,3.11907917,3.80746328,0.04969445,3.61610579
-5.40570285,10.36593517,0.03470281,0.42168033,1.28012323,1.12596003,3.21465261,3.93429116,0.05389865,3.80004315
-5.39969985,10.82083220,0.03625564,0.43387388,1.31424872,1.21400690,3.31684521,4.06958915,0.05840675,3.99708027
-5.39369685,11.30271548,0.03784609,0.44800181,1.35324022,1.30554162,3.42540150,4.21226811,0.06317384,4.20584864
-5.38769385,11.80729051,0.03946273,0.46390276,1.39682644,1.39968003,3.53981483,4.36096902,0.06814637,4.42452450
-5.38169085,12.32926753,0.04109068,0.48137383,1.44456435,1.49539935,3.65931156,4.51406729,0.07326296,4.65084195
-5.37568784,12.86242039,0.04271179,0.50016940,1.49584309,1.59155380,3.78284615,4.66968812,0.07845536,4.88212335
-5.36968484,13.39968695,0.04430508,0.52000195,1.54989442,1.68689597,3.90910811,4.82573381,0.08364977,5.11532708
-5.36368184,13.93331015,0.04584725,0.54054487,1.60580965,1.78010347,4.03654141,4.97992291,0.08876841,5.34711224
-5.35767884,14.45501727,0.04731350,0.56143741,1.66256260,1.86981035,4.16337621,5.12984073,0.09373126,5.57391891
-5.35167584,14.95623232,0.04867833,0.58229157,1.71903811,1.95464231,4.28767213,5.27299990,0.09845806,5.79206157
-5.34567284,15.42831470,0.04991652,0.60270068,1.77406508,2.03325449,4.40737147,5.40690921,0.10287035,5.99783281
-5.33966983,15.86281539,0.05100419,0.62224957,1.82645275,2.10437054,4.52036067,5.52914803,0.10689359,6.18761335
-5.33366683,16.25174032,0.05191975,0.64052560,1.87502906,2.16682133,4.62453712,5.63744348,0.11045920,6.35798420
-5.32766383,16.58780996,0.05264493,0.65713048,1.91867917,2.21958175,4.71787866,5.72974686,0.11350654,6.50583609
-5.32166083,16.86470339,0.05316562,0.67169196,1.95638288,2.26180392,4.79851247,5.80430600,0.11598463,6.62847161
-5.31565783,17.07727561,0.05347262,0.68387531,1.98724898,2.29284533,4.86478018,5.85972978,0.11785359,6.72369530
-5.30965483,17.22173775,0.05356219,0.69339364,2.01054531,2.31229052,4.91529614,5.89504174,0.11908584,6.78988746
-5.30365183,17.29579107,0.05343636,0.70001698,2.02572297,2.31996525,4.94899597,5.90971986,0.11966678,6.82605826
-5.29764882,17.29870808,0.05310307,0.70357937,2.03243375,2.31594234,4.96517306,5.90372022,0.11959510,6.83187935
-5.29164582,17.23135630,0.05257602,0.70398382,2.03053996,2.30053894,4.96350130,5.87748312,0.11888268,6.80769139
-5.28564282,17.09616305,0.05187427,0.70120491,2.02011625,2.27430499,4.94404295,5.83192105,0.11755403,6.75448702
-5.27963982,16.89702252,0.05102162,0.69528878,2.00144350,2.23800366,4.90724137,5.76838873,0.11564530,6.67386999
-5.27363682,16.63914949,0.05004588,0.68635067,1.97499504,2.19258424,4.85389915,5.68863660,0.11320293,6.56799239
-5.26763382,16.32888618,0.04897781,0.67457002,1.94141601,2.13914900,4.78514282,5.59474961,0.11028205,6.43947274
-5.26163082,15.97347162,0.04785012,0.66018343,1.90149695,2.07891520,4.70237609,5.48907434,0.10694459,6.29129906
-5.25562781,15.58078407,0.04669624,0.64347590,1.85614278,2.01317412,4.60722418,5.37413768,0.10325723,6.12672124
-5.24962481,15.15906867,0.04554922,0.62477055,1.80633880,1.94324890,4.50147201,5.25256098,0.09928932,5.94913779
-5.24362181,14.71666247,0.04444050,0.60441758,1.75311524,1.87045281,4.38699945,5.12697343,0.09511085,5.76198196
-5.23761881,14.26172923,0.04339893,0.58278274,1.69751192,1.79605002,4.26571678,4.99992874,0.09079044,5.56861242
-5.23161581,13.80201494,0.04244976,0.56023602,1.64054463,1.72122014,4.13950336,4.87382850,0.08639358,5.37221281
-5.22561281,13.34463409,0.04161386,0.53714080,1.58317444,1.64702800,4.01015221,4.75085543,0.08198105,5.17570440
-5.21960980,12.89589424,0.04090712,0.51384420,1.52628128,1.57439970,3.87932286,4.63291896,0.07760772,4.98167473
-5.21360680,12.46116447,0.04034003,0.49066861,1.47064253,1.50410562,3.74850403,4.52161484,0.07332152,4.79232464
-5.20760380,12.04479065,0.03991744,0.46790503,1.41691733,1.43675059,3.61898722,4.41819960,0.06916288,4.60943473
-5.20160080,11.65005794,0.03963863,0.44580809,1.36563680,1.37277129,3.49185169,4.32358008,0.06516442,4.43435141
-5.19559780,11.27919862,0.03949741,0.42459297,1.31720019,1.31244052,3.36796047,4.23831709,0.06135093,4.26799176
-5.18959480,10.93344118,0.03948257,0.40443410,1.27187672,1.25587745,3.24796661,4.16264202,0.05773972,4.11086543
-5.18359180,10.61309469,0.03957838,0.38546562,1.22981249,1.20306318,3.13232826,4.09648424,0.05434108,3.96311126
-5.17758879,10.31766145,0.03976524,0.36778318,1.19104170,1.15386031,3.02133102,4.03950706,0.05115905,3.82454560
-5.17158579,10.04596988,0.04002047,0.35144710,1.15550138,1.10803534,2.91511530,3.99114954,0.04819225,3.69471909
-5.16558279,9.79631941,0.04031913,0.33648629,1.12304855,1.06528275,2.81370696,3.95067161,0.04543482,3.57297842
-5.15957979,9.56662920,0.04063490,0.32290290,1.09347882,1.02524937,2.71704883,3.91719977,0.04287738,3.45852990
-5.15357679,9.35458340,0.04094095,0.31067718,1.06654543,0.98755806,2.62503144,3.88977127,0.04050801,3.35050148
-5.14757379,9.15776636,0.04121081,0.29977232,1.04197773,0.95182964,2.53752116,3.86737467,0.03831311,3.24800061
-5.14157079,8.97378248,0.04141921,0.29013904,1.01949839,0.91770227,2.45438446,3.84898545,0.03627829,3.15016573
-5.13556778,8.80035705,0.04154280,0.28171976,0.99883851,0.88484774,2.37550726,3.83359553,0.03438901,3.05620952
-5.12956478,8.63541559,0.04156084,0.27445206,0.97975015,0.85298420,2.30080886,3.82023635,0.03263118,2.96545293
-5.12356178,8.47714083,0.04145579,0.26827148,0.96201602,0.82188526,2.23025011,3.80799546,0.03099163,2.87734944
-5.11755878,8.32400775,0.04121372,0.26311361,0.94545594,0.79138542,2.16383614,3.79602713,0.02945842,2.79149940
-5.11155578,8.17479824,0.04082469,0.25891537,0.92993026,0.76138211,2.10161399,3.78355759,0.02802107,2.70765526
-5.10555278,8.02859794,0.04028297,0.25561568,0.91534030,0.73183459,2.04366589,3.76988618,0.02667058,2.62571827
-5.09954977,7.88477834,0.03958711,0.25315558,0.90162616,0.70276033,1.99009900,3.75438341,0.02539951,2.54572807
-5.09354677,7.74296782,0.03873991,0.25147785,0.88876218,0.67422917,1.94103277,3.73648728,0.02420186,2.46784648
-5.08754377,7.60301522,0.03774831,0.25052639,0.87675075,0.64635607,1.89658470,3.71569902,0.02307292,2.39233722
-5.08154077,7.46494964,0.03662308,0.25024539,0.86561485,0.61929278,1.85685581,3.69157934,0.02200916,2.31954280
-5.07553777,7.32893967,0.03537849,0.25057853,0.85538995,0.59321912,1.82191641,3.66374595,0.02100800,2.24986042
-5.06953477,7.19525491,0.03403184,0.25146818,0.84611588,0.56833424,1.79179333,3.63187315,0.02006760,2.18371803
-5.06353177,7.06423202,0.03260296,0.25285488,0.83782913,0.54484825,1.76645902,3.59569363,0.01918673,2.12155177
-5.05752876,6.93624675,0.03111359,0.25467699,0.83055611,0.52297450,1.74582319,3.55500258,0.01836453,2.06378581
-5.05152576,6.81169301,0.02958681,0.25687067,0.82430774,0.50292282,1.72972724,3.50966397,0.01760041,2.01081524
-5.04552276,6.69096907,0.02804633,0.25937017,0.81907555,0.48489368,1.71794172,3.45961836,0.01689389,1.96299242
-5.03951976,6.57447058,0.02651588,0.26210837,0.81482967,0.46907339,1.71016680,3.40489171,0.01624447,1.92061714
-5.03351676,6.46258960,0.02501858,0.26501763,0.81151857,0.45563036,1.70603566,3.34560428,0.01565161,1.88393037
-5.02751376,6.35571842,0.02357630,0.26803081,0.80907054,0.44471219,1.70512050,3.28197881,0.01511460,1.85311159
-5.02151076,6.25425665,0.02220917,0.27108240,0.80739684,0.43644360,1.70694100,3.21434712,0.01463257,1.82827921
-5.01550775,6.15862004,0.02093503,0.27410978,0.80639612,0.43092502,1.71097460,3.14315416,0.01420439,1.80949352
-5.00950475,6.06924956,0.01976907,0.27705443,0.80595985,0.42823172,1.71666842,3.06895906,0.01382871,1.79676182
-5.00350175,5.98661916,0.01872351,0.27986307,0.80597847,0.42841325,1.72345216,2.99243237,0.01350392,1.79004485
-4.99749875,5.91124108,0.01780736,0.28248872,0.80634764,0.43149331,1.73075169,2.91434948,0.01322815,1.78926416
-4.99149575,5.84366788,0.01702632,0.28489153,0.80697442,0.43746970,1.73800275,2.83557991,0.01299931,1.79430965
-4.98549275,5.78449050,0.01638277,0.28703943,0.80778286,0.44631452,1.74466453,2.75707271,0.01281506,1.80504694
-4.97948974,5.73433226,0.01587581,0.28890856,0.80871876,0.45797454,1.75023254,2.67983840,0.01267290,1.82132399
-4.97348674,5.69383882,0.01550149,0.29048349,0.80975324,0.47237166,1.75425074,2.60492804,0.01257018,1.84297684
-4.96748374,5.66366472,0.01525302,0.29175713,0.81088504,0.48940366,1.75632232,2.53341009,0.01250416,1.86983409
-4.96148074,5.64445697,0.01512115,0.29273052,0.81214139,0.50894514,1.75611914,2.46634615,0.01247214,1.90172001
-4.95547774,5.63683679,0.01509451,0.29341238,0.81357746,0.53084878,1.75338960,2.40476634,0.01247150,1.93845646
-4.94947474,5.64138030,0.01516007,0.29381844,0.81527439,0.55494688,1.74796459,2.34964538,0.01249984,1.97986336
-4.94347174,5.65859932,0.01530364,0.29397071,0.81733615,0.58105327,1.73976163,2.30188031,0.01255509,2.02575814
-4.93746873,5.68892305,0.01551032,0.29389653,0.81988536,0.60896560,1.72878687,2.26227064,0.01263564,2.07595416
-4.93146573,5.73268156,0.01576496,0.29362758,0.82305827,0.63846790,1.71513507,2.23150156,0.01274049,2.13025835
-4.92546273,5.79009182,0.01605270,0.29319875,0.82699919,0.66933345,1.69898732,2.21013087,0.01286934,2.18846833
-4.91945973,5.86124642,0.01635933,0.29264700,0.83185473,0.70132780,1.68060660,2.19857972,0.01302273,2.25036920
-4.91345673,5.94610554,0.01667171,0.29201015,0.83776785,0.73421200,1.66033117,2.19712749,0.01320210,2.31573014
-4.90745373,6.04449191,0.01697814,0.29132562,0.84487222,0.76774572,1.63856582,2.20591049,0.01340988,2.38430109
-4.90145073,6.15608861,0.01726857,0.29062926,0.85328686,0.80169035,1.61577113,2.22492438,0.01364949,2.45580956
-4.89544772,6.28043934,0.01753486,0.28995415,0.86311128,0.83581178,1.59245094,2.25402974,0.01392530,2.52995771
-4.88944472,6.41695062,0.01777090,0.28932942,0.87442119,0.86988292,1.56913814,2.29296016,0.01424257,2.60641974
-4.88344172,6.56489522,0.01797265,0.28877927,0.88726484,0.90368579,1.54637934,2.34133242,0.01460733,2.68483958
-4.87743872,6.72341644,0.01813816,0.28832202,0.90165988,0.93701305,1.52471842,2.39865769,0.01502616,2.76482902
-4.87143572,6.89153239,0.01826748,0.28796933,0.91759088,0.96966913,1.50467979,2.46435342,0.01550599,2.84596610
-4.86543272,7.06814007,0.01836248,0.28772561,0.93500730,1.00147068,1.48675148,2.53775501,0.01605378,2.92779390
-4.85942971,7.25201885,0.01842669,0.28758758,0.95382199,1.03224671,1.47136882,2.61812685,0.01667624,3.00981976
-4.85342671,7.44183332,0.01846504,0.28754414,0.97391006,1.06183819,1.45889911,2.70467222,0.01737946,3.09151487
-4.84742371,7.63613568,0.01848352,0.28757637,0.99510827,1.09009740,1.44962783,2.79654193,0.01816855,3.17231450
-4.84142071,7.83336821,0.01848894,0.28765784,1.01721480,1.11688715,1.44374701,2.89284145,0.01904730,3.25161899
-4.83541771,8.03186631,0.01848852,0.28775508,1.03998958,1.14207999,1.44134604,2.99263682,0.02001781,3.32879563
-4.82941471,8.22986323,0.01848955,0.28782831,1.06315530,1.16555763,1.44240555,3.09495950,0.02108020,3.40318188
-4.82341171,8.42549744,0.01849910,0.28783241,1.08639910,1.18721077,1.44679448,3.19881063,0.02223237,3.47409009
-4.81740870,8.61682378,0.01852364,0.28771797,1.10937528,1.20693947,1.45427082,3.30316527,0.02346976,3.54081408
-4.81140570,8.80182954,0.01856874,0.28743255,1.13170902,1.22465424,1.46448580,3.40697732,0.02478530,3.60263789
-4.80540270,8.97845649,0.01863887,0.28692209,1.15300143,1.24027804,1.47699192,3.50918565,0.02616932,3.65884692
-4.79939970,9.14462954,0.01873713,0.28613233,1.17283584,1.25374909,1.49125428,3.60872214,0.02760967,3.70874148
-4.79339670,9.29829252,0.01886511,0.28501027,1.19078554,1.26502460,1.50666517,3.70452223,0.02909188,3.75165293
-4.78739370,9.43745093,0.01902280,0.28350574,1.20642283,1.27408534,1.52256145,3.79553810,0.03059941,3.78696197
-4.78139070,9.56022104,0.01920860,0.28157282,1.21932930,1.28094076,1.53824407,3.88075500,0.03211404,3.81411886
-4.77538769,9.66488430,0.01941928,0.27917122,1.22910704,1.28563462,1.55299925,3.95921024,0.03361629,3.83266486
-4.76938469,9.74994517,0.01965020,0.27626761,1.23539055,1.28825053,1.56612036,4.03001484,0.03508596,3.84225410
-4.76338169,9.81419006,0.01989542,0.27283672,1.23785877,1.28891728,1.57692998,4.09237697,0.03650268,3.84267486
-4.75737869,9.85674479,0.02014795,0.26886228,1.23624691,1.28781329,1.58480104,4.14562638,0.03784650,3.83386920
-4.75137569,9.87712731,0.02040006,0.26433778,1.23035736,1.28516986,1.58917655,4.18923876,0.03909851,3.81594950
-4.74537269,9.87529255,0.02064360,0.25926693,1.22006922,1.28127273,1.58958684,4.22285863,0.04024143,3.78921103
-4.73936968,9.85166629,0.02087038,0.25366386,1.20534590,1.27646149,1.58566393,4.24631954,0.04126014,3.75413898
-4.73336668,9.80716497,0.02107249,0.24755306,1.18624030,1.27112650,1.57715232,4.25966009,0.04214214,3.71140936
-4.72736368,9.74319910,0.02124270,0.24096895,1.16289718,1.26570312,1.56391590,4.26313452,0.04287801,3.66188264
-4.72136068,9.66165849,0.02137477,0.23395524,1.13555242,1.26066306,1.54594061,4.25721676,0.04346161,3.60658999
-4.71535768,9.56487812,0.02146375,0.22656395,1.10452923,1.25650291,1.52333296,4.24259707,0.04389029,3.54671187
-4.70935468,9.45558485,0.02150625,0.21885413,1.07023107,1.25373008,1.49631444,4.22017060,0.04416494,3.48354923
-4.70335168,9.33682577,0.02150057,0.21089047,1.03313181,1.25284638,1.46521203,4.19101792,0.04428983,3.41848833
-4.69734867,9.21188015,0.02144682,0.20274159,0.99376324,1.25432997,1.43044542,4.15637749,0.04427248,3.35295994
-4.69134567,9.08415804,0.02134690,0.19447835,0.95270056,1.25861612,1.39251138,4.11761104,0.04412319,3.28839473
-4.68534267,8.95708909,0.02120449,0.18617195,0.91054637,1.26607784,1.35196603,4.07616257,0.04385471,3.22617639
-4.67933967,8.83400619,0.02102484,0.17789221,0.86791391,1.27700698,1.30940571,4.03351273,0.04348158,3.16759460
-4.67333667,8.71802877,0.02081454,0.16970575,0.82541019,1.29159703,1.26544717,3.99113006,0.04301962,3.11379980
-4.66733367,8.61195078,0.02058129,0.16167445,0.78361962,1.30992833,1.22070806,3.95042120,0.04248522,3.06576202
-4.66133067,8.51813849,0.02033347,0.15385409,0.74308897,1.33195673,1.17578813,3.91268203,0.04189474,3.02423552
-4.65532766,8.43844285,0.02007980,0.14629314,0.70431401,1.35750642,1.13125209,3.87905181,0.04126384,2.98973113
-4.64932466,8.37413044,0.01982898,0.13903202,0.66772839,1.38626755,1.08761452,3.85047241,0.04060693,2.96249761
-4.64332166,8.32583653,0.01958922,0.13210253,0.63369506,1.41779920,1.04532738,3.82765432,0.03993665,2.94251312
