energy_ev,total_up,Bi_p_up,Bi_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.81990995,9.27130873,0.50545634,0.01823027,3.53856439,4.46696098,0.09896457,5.88500083
-5.81390695,9.15993700,0.49489218,0.01818142,3.48487015,4.42887805,0.10020481,5.81303549
-5.80790395,9.03449823,0.48297450,0.01811855,3.42867213,4.38267434,0.10127969,5.73275655
-5.80190095,8.89615990,0.46986676,0.01804349,3.37038834,4.32863836,0.10216291,5.64488632
-5.79589795,8.74638575,0.45575709,0.01795869,3.31051698,4.26721063,0.10283291,5.55031839
-5.78989495,8.58690125,0.44085135,0.01786714,3.24962484,4.19897176,0.10327371,5.45009865
-5.78389195,8.41965298,0.42536591,0.01777225,3.18833394,4.12462694,0.10347583,5.34540258
-5.77788894,8.24676346,0.40952040,0.01767773,3.12730674,4.04498776,0.10343699,5.23750964
-5.77188594,8.07048321,0.39353076,0.01758747,3.06723078,3.96095218,0.10316276,5.12777585
-5.76588294,7.89314135,0.37760297,0.01750541,3.00880308,3.87348336,0.10266704,5.01760503
-5.75987994,7.71709606,0.36192748,0.01743544,2.95271476,3.78358798,0.10197220,4.90841979
-5.75387694,7.54468588,0.34667469,0.01738126,2.89963614,3.69229487,0.10110901,4.80163241
-5.74787394,7.37818245,0.33199153,0.01734628,2.85020259,3.60063411,0.10011621,4.69861634
-5.74187094,7.21974525,0.31799921,0.01733352,2.80500098,3.50961719,0.09903976,4.60067837
-5.73586793,7.07137865,0.30479212,0.01734554,2.76455693,3.42021825,0.09793168,4.50903179
-5.72986493,6.93489142,0.29243776,0.01738437,2.72932271,3.33335674,0.09684865,4.42477069
-5.72386193,6.81185887,0.28097778,0.01745140,2.69966570,3.24988130,0.09585025,4.34884556
-5.71785893,6.70358797,0.27042970,0.01754740,2.67585757,3.17055519,0.09499694,4.28204046
-5.71185593,6.61108590,0.26078946,0.01767241,2.65806404,3.09604302,0.09434794,4.22495217
-5.70585293,6.53503247,0.25203431,0.01782576,2.64633570,3.02689918,0.09395895,4.17797166
-5.69984992,6.47575751,0.24412612,0.01800600,2.64059997,2.96355785,0.09387992,4.14126874
-5.69384692,6.43322414,0.23701484,0.01821093,2.64065478,2.90632506,0.09415294,4.11478050
-5.68784392,6.40701923,0.23064185,0.01843760,2.64616456,2.85537289,0.09481025,4.09820445
-5.68184092,6.39635230,0.22494339,0.01868232,2.65665904,2.81073646,0.09587271,4.09099719
-5.67583792,6.40006421,0.21985357,0.01894073,2.67153565,2.77231377,0.09734848,4.09237959
-5.66983492,6.41664672,0.21530731,0.01920784,2.69006602,2.73986905,0.09923232,4.10134896
-5.66383192,6.44427364,0.21124281,0.01947818,2.71140706,2.71303981,0.10150531,4.11669895
-5.65782891,6.48084391,0.20760390,0.01974587,2.73461697,2.69134775,0.10413513,4.13704707
-5.65182591,6.52403647,0.20434189,0.02000481,2.75867617,2.67421366,0.10707697,4.16086985
-5.64582291,6.57137569,0.20141729,0.02024884,2.78251290,2.66097608,0.11027482,4.18654478
-5.63981991,6.62030607,0.19880119,0.02047197,2.80503302,2.65091327,0.11366344,4.21239811
-5.63381691,6.66827351,0.19647637,0.02066856,2.82515295,2.64326794,0.11717054,4.23675684
-5.62781391,6.71281050,0.19443828,0.02083356,2.84183471,2.63727376,0.12071947,4.25800295
-5.62181091,6.75162148,0.19269562,0.02096275,2.85412161,2.63218275,0.12423196,4.27462782
-5.61580790,6.78266482,0.19127083,0.02105291,2.86117290,2.62729216,0.12763108,4.28528428
-5.60980490,6.80422740,0.19020018,0.02110206,2.86229581,2.62196976,0.13084407,4.28883387
-5.60380190,6.81498809,0.18953364,0.02110958,2.85697325,2.61567615,0.13380504,4.28438714
-5.59779890,6.81406693,0.18933438,0.02107631,2.84488570,2.60798315,0.13645739,4.27133472
-5.59179590,6.80105713,0.18967784,0.02100466,2.82592603,2.59858711,0.13875579,4.24936777
-5.58579290,6.77603818,0.19065052,0.02089853,2.80020625,2.58731657,0.14066776,4.21848648
-5.57978989,6.73956911,0.19234821,0.02076330,2.76805573,2.57413391,0.14217464,4.17899635
-5.57378689,6.69266206,0.19487390,0.02060571,2.73001084,2.55913090,0.14327202,4.13149224
-5.56778389,6.63673747,0.19833523,0.02043359,2.68679625,2.54251845,0.14396961,4.07683114
-5.56178089,6.57356299,0.20284160,0.02025572,2.63929895,2.52461135,0.14429053,4.01609501
-5.55577789,6.50517934,0.20850101,0.02008143,2.58853603,2.50580872,0.14427015,3.95054568
-5.54977489,6.43381676,0.21541663,0.01992036,2.53561784,2.48657157,0.14395446,3.88157414
-5.54377189,6.36180626,0.22368335,0.01978205,2.48170833,2.46739861,0.14339817,3.81064671
-5.53776888,6.29148999,0.23338432,0.01967559,2.42798444,2.44880168,0.14266257,3.73925081
-5.53176588,6.22513503,0.24458768,0.01960929,2.37559640,2.43128218,0.14181325,3.66884278
-5.52576288,6.16485432,0.25734356,0.01959032,2.32563077,2.41530961,0.14091784,3.60080015
-5.51975988,6.11253810,0.27168163,0.01962444,2.27907773,2.40130317,0.14004381,3.53638009
-5.51375688,6.06979836,0.28760911,0.01971573,2.23680399,2.38961724,0.13925643,3.47668565
-5.50775388,6.03792792,0.30510953,0.01986644,2.19953212,2.38053097,0.13861699,3.42264060
-5.50175088,6.01787479,0.32414227,0.02007682,2.16782689,2.37424237,0.13818118,3.37497316
-5.49574787,6.01023184,0.34464286,0.02034510,2.14208877,2.37086634,0.13799784,3.33420858
-5.48974487,6.01524047,0.36652417,0.02066753,2.12255438,2.37043665,0.13810793,3.30066966
-5.48374187,6.03280683,0.38967836,0.02103843,2.10930306,2.37291086,0.13854378,3.27448444
-5.47773887,6.06252806,0.41397952,0.02145037,2.10226901,2.37817765,0.13932853,3.25559939
-5.47173587,6.10372621,0.43928694,0.02189442,2.10125757,2.38606554,0.14047582,3.24379684
-5.46573287,6.15548678,0.46544881,0.02236037,2.10596453,2.39635234,0.14198958,3.23871487
-5.45972986,6.21669934,0.49230607,0.02283708,2.11599702,2.40877432,0.14386396,3.23986824
-5.45372686,6.28609754,0.51969635,0.02331277,2.13089480,2.42303462,0.14608339,3.24666905
-5.44772386,6.36229648,0.54745763,0.02377542,2.15015047,2.43881025,0.14862270,3.25844587
-5.44172086,6.44382552,0.57543141,0.02421308,2.17322769,2.45575741,0.15144729,3.27446065
-5.43571786,6.52915566,0.60346524,0.02461421,2.19957648,2.47351502,0.15451348,3.29392295
-5.42971486,6.61672070,0.63141435,0.02496799,2.22864492,2.49170646,0.15776886,3.31600127
-5.42371186,6.70493235,0.65914226,0.02526459,2.25988693,2.50993979,0.16115292,3.33983163
-5.41770885,6.79218980,0.68652038,0.02549541,2.29276614,2.52780688,0.16459773,3.36452401
-5.41170585,6.87688491,0.71342651,0.02565321,2.32675606,2.54488185,0.16802888,3.38916716
-5.40570285,6.95740423,0.73974244,0.02573229,2.36133703,2.56071954,0.17136667,3.41283266
-5.39969985,7.03212987,0.76535076,0.02572848,2.39599081,2.57485442,0.17452750,3.43457909
-5.39369685,7.09944054,0.79013112,0.02563925,2.43019371,2.58680070,0.17742552,3.45345721
-5.38769385,7.15771497,0.81395639,0.02546357,2.46340927,2.59605394,0.17997449,3.46851686
-5.38169085,7.20533886,0.83668889,0.02520188,2.49508177,2.60209476,0.18208988,3.47881617
-5.37568784,7.24071684,0.85817729,0.02485599,2.52463140,2.60439473,0.18369101,3.48343360
-5.36968484,7.26229023,0.87825436,0.02442889,2.55145223,2.60242460,0.18470331,3.48148271
-5.36368184,7.26856081,0.89673603,0.02392462,2.57491376,2.59566487,0.18506055,3.47212967
-5.35767884,7.25812058,0.91342197,0.02334807,2.59436635,2.58361830,0.18470695,3.45461297
-5.35167584,7.22968653,0.92809793,0.02270485,2.60915100,2.56582403,0.18359904,3.42826458
-5.34567284,7.18213921,0.94053979,0.02200111,2.61861315,2.54187278,0.18170729,3.39253177
-5.33966983,7.11456339,0.95051935,0.02124336,2.62212010,2.51142236,0.17901729,3.34699827
-5.33366683,7.02628848,0.95781160,0.02043840,2.61908135,2.47421285,0.17553048,3.29140371
-5.32766383,6.91692664,0.96220319,0.01959315,2.60897059,2.43008052,0.17126445,3.22566005
-5.32166083,6.78640592,0.96350168,0.01871459,2.59134837,2.37896982,0.16625265,3.14986398
-5.31565783,6.63499625,0.96154498,0.01780966,2.56588377,2.32094276,0.16054357,3.06430405
-5.30965483,6.46332622,0.95621054,0.01688524,2.53237394,2.25618490,0.15419951,2.96946211
-5.30365183,6.27238895,0.94742367,0.01594806,2.49075991,2.18500767,0.14729484,2.86600826
-5.29764882,6.06353610,0.93516447,0.01500470,2.44113783,2.10784660,0.13991387,2.75478944
-5.29164582,5.83845949,0.91947291,0.01406155,2.38376451,2.02525550,0.13214853,2.63681178
-5.28564282,5.59916053,0.90045175,0.01312479,2.31905674,1.93789655,0.12409578,2.51321720
-5.27963982,5.34790859,0.87826701,0.01220034,2.24758441,1.84652678,0.11585501,2.38525535
-5.27363682,5.08718970,0.85314592,0.01129389,2.17005736,1.75198142,0.10752540,2.25425191
-5.26763382,4.81964783,0.82537250,0.01041079,2.08730674,1.65515473,0.09920351,2.12157465
-5.26163082,4.54802129,0.79528095,0.00955612,2.00026178,1.55697915,0.09098100,1.98859877
-5.25562781,4.27507710,0.76324710,0.00873458,1.90992308,1.45840375,0.08294273,1.85667306
-5.24962481,4.00354615,0.72967854,0.00795050,1.81733390,1.36037270,0.07516511,1.72708819
-5.24362181,3.73606214,0.69500385,0.00720779,1.72355090,1.26380474,0.06771495,1.60104867
-5.23761881,3.47510659,0.65966150,0.00650997,1.62961575,1.16957446,0.06064868,1.47964934
-5.23161581,3.22296224,0.62408896,0.00586007,1.53652899,1.07849596,0.05401190,1.36385727
-5.22561281,2.98167633,0.58871255,0.00526073,1.44522728,0.99130955,0.04783941,1.25449951
-5.21960980,2.75303458,0.55393843,0.00471409,1.35656492,0.90867160,0.04215553,1.15225685
-5.21360680,2.53854638,0.52014506,0.00422189,1.27130023,0.83114793,0.03697473,1.05766328
-5.20760380,2.33944051,0.48767734,0.00378543,1.19008689,0.75921044,0.03230247,0.97111066
-5.20160080,2.15667073,0.45684247,0.00340564,1.11347033,0.69323690,0.02813624,0.89285789
-5.19559780,1.99092951,0.42790766,0.00308305,1.04188861,0.63351348,0.02446670,0.82304346
-5.18959480,1.84266827,0.40109921,0.00281788,0.97567712,0.58023943,0.02127885,0.76170039
-5.18359180,1.71212200,0.37660319,0.00261003,0.91507643,0.53353348,0.01855322,0.70877235
-5.17758879,1.59933615,0.35456695,0.00245909,0.86024208,0.49344116,0.01626697,0.66412989
-5.17158579,1.50419389,0.33510160,0.00236443,0.81125556,0.45994271,0.01439494,0.62758580
-5.16558279,1.42644190,0.31828471,0.00232512,0.76813538,0.43296082,0.01291057,0.59890874
-5.15957979,1.36571338,0.30416336,0.00233999,0.73084761,0.41236787,0.01178661,0.57783461
-5.15357679,1.32154719,0.29275695,0.00240761,0.69931507,0.39799241,0.01099579,0.56407522
-5.14757379,1.29340290,0.28405985,0.00252628,0.67342487,0.38962464,0.01051129,0.55732428
-5.14157079,1.28067150,0.27804363,0.00269402,0.65303411,0.38702087,0.01030708,0.55726083
-5.13556778,1.28268250,0.27465896,0.00290854,0.63797375,0.38990714,0.01035815,0.56355045
-5.12956478,1.29870811,0.27383726,0.00316722,0.62805088,0.39798212,0.01064066,0.57584491
-5.12356178,1.32796575,0.27549208,0.00346712,0.62304982,0.41091967,0.01113199,0.59378087
-5.11755878,1.36962019,0.27952048,0.00380500,0.62273258,0.42837142,0.01181079,0.61697843
-5.11155578,1.42278648,0.28580462,0.00417725,0.62683919,0.44996965,0.01265695,0.64504019
-5.10555278,1.48653512,0.29421355,0.00458003,0.63508846,0.47533083,0.01365161,0.67755152
-5.09954977,1.55990010,0.30460554,0.00500923,0.64717964,0.50406012,0.01477718,0.71408254
-5.09354677,1.64189058,0.31683080,0.00546059,0.66279542,0.53575685,0.01601735,0.75419212
-5.08754377,1.73150623,0.33073484,0.00592976,0.68160626,0.57002106,0.01735717,0.79743389
-5.08154077,1.82775588,0.34616212,0.00641240,0.70327622,0.60646088,0.01878311,0.84336432
-5.07553777,1.92967867,0.36296013,0.00690428,0.72747000,0.64470054,0.02028317,0.89155221
-5.06953477,2.03636637,0.38098337,0.00740141,0.75386084,0.68438848,0.02184694,0.94158919
-5.06353177,2.14698539,0.40009720,0.00790013,0.78213870,0.72520509,0.02346572,0.99310035
-5.05752876,2.26079656,0.42018112,0.00839723,0.81201817,0.76686955,0.02513255,1.04575420
-5.05152576,2.37717090,0.44113114,0.00889000,0.84324532,0.80914493,0.02684217,1.09927091
-5.04552276,2.49559959,0.46286102,0.00937632,0.87560282,0.85184142,0.02859099,1.15342821
-5.03951976,2.61569683,0.48530213,0.00985464,0.90891287,0.89481671,0.03037689,1.20806394
-5.03351676,2.73719438,0.50840168,0.01032405,0.94303730,0.93797376,0.03219898,1.26307496
-5.02751376,2.85992757,0.53211946,0.01078417,0.97787466,0.98125537,0.03405728,1.31841199
-5.02151076,2.98381287,0.55642297,0.01123510,1.01335430,1.02463604,0.03595226,1.37407051
-5.01550775,3.10881803,0.58128136,0.01167733,1.04942761,1.06811125,0.03788443,1.43007801
-5.00950475,3.23492629,0.60665832,0.01211156,1.08605686,1.11168472,0.03985377,1.48647834
-5.00350175,3.36209695,0.63250452,0.01253861,1.12320236,1.15535459,0.04185923,1.54331395
-4.99749875,3.49022483,0.65875006,0.01295922,1.16080876,1.19909921,0.04389824,1.60060737
-4.99149575,3.61910156,0.68529752,0.01337391,1.19879157,1.24286365,0.04596627,1.65834298
-4.98549275,3.74838161,0.71201615,0.01378282,1.23702472,1.28654791,0.04805651,1.71645060
-4.97948974,3.87755584,0.73873782,0.01418560,1.27533037,1.32999774,0.05015966,1.77479199
-4.97348674,4.00593487,0.76525503,0.01458133,1.31347176,1.37299888,0.05226388,1.83315140
-4.96748374,4.13264410,0.79132148,0.01496844,1.35114970,1.41527524,0.05435497,1.89123099
-4.96148074,4.25663120,0.81665524,0.01534475,1.38800331,1.45649146,0.05641660,1.94865155
-4.95547774,4.37668640,0.84094444,0.01570746,1.42361506,1.49625973,0.05843081,2.00495872
-4.94947474,4.49147447,0.86385554,0.01605322,1.45751999,1.53415065,0.06037865,2.05963428
-4.94347174,4.59957705,0.88504349,0.01637832,1.48921869,1.56970753,0.06224089,2.11211199
-4.93746873,4.69954258,0.90416349,0.01667875,1.51819328,1.60246330,0.06399882,2.16179690
-4.93146573,4.78994110,0.92088355,0.01695040,1.54392549,1.63195892,0.06563510,2.20808689
-4.92546273,4.86942030,0.93489724,0.01718926,1.56591577,1.65776231,0.06713456,2.25039508
-4.91945973,4.93675951,0.94593581,0.01739155,1.58370221,1.67948633,0.06848491,2.28817164
-4.91345673,4.99091812,0.95377901,0.01755388,1.59687823,1.69680493,0.06967735,2.32092359
-4.90745373,5.03107560,0.95826389,0.01767341,1.60510796,1.70946635,0.07070699,2.34823144
-4.90145073,5.05666070,0.95929123,0.01774795,1.60813840,1.71730254,0.07157305,2.36976164
-4.89544772,5.06736826,0.95682907,0.01777599,1.60580785,1.72023434,0.07227889,2.38527432
-4.88944472,5.06316291,0.95091331,0.01775681,1.59805015,1.71827225,0.07283172,2.39462599
-4.88344172,5.04426993,0.94164531,0.01769035,1.58489475,1.71151268,0.07324220,2.39776734
-4.87743872,5.01115420,0.92918676,0.01757730,1.56646273,1.70013030,0.07352373,2.39473662
-4.87143572,4.96448914,0.91375217,0.01741893,1.54295926,1.68436693,0.07369171,2.38564932
-4.86543272,4.90511790,0.89559943,0.01721703,1.51466319,1.66451788,0.07376253,2.37068525
-4.85942971,4.83400978,0.87501912,0.01697382,1.48191460,1.64091673,0.07375263,2.35007395
-4.85342671,4.75221451,0.85232320,0.01669178,1.44510098,1.61391948,0.07367750,2.32407981
-4.84742371,4.66081760,0.82783358,0.01637363,1.40464320,1.58388918,0.07355072,2.29298771
-4.84142071,4.56089911,0.80187145,0.01602214,1.36098189,1.55118181,0.07338316,2.25709048
-4.83541771,4.45349816,0.77474758,0.01564010,1.31456487,1.51613429,0.07318228,2.21667859
-4.82941471,4.33958481,0.74675421,0.01523024,1.26583644,1.47905511,0.07295164,2.17203283
-4.82341171,4.22004031,0.71815882,0.01479522,1.21522855,1.44021792,0.07269065,2.12342003
-4.81740870,4.09564602,0.68919980,0.01433756,1.16315423,1.39985830,0.07239454,2.07109193
-4.81140570,3.96708095,0.66008410,0.01385967,1.11000323,1.35817344,0.07205458,2.01528676
-4.80540270,3.83492682,0.63098692,0.01336388,1.05613965,1.31532465,0.07165848,1.95623324
-4.79939970,3.69967974,0.60205294,0.01285247,1.00190132,1.27144213,0.07119104,1.89415623
-4.79339670,3.56176683,0.57339907,0.01232767,0.94760054,1.22663149,0.07063496,1.82928341
-4.78739370,3.42156602,0.54511828,0.01179175,0.89352583,1.18098150,0.06997174,1.76185227
-4.78139070,3.27942755,0.51728422,0.01124706,0.83994414,1.13457229,0.06918273,1.69211673
-4.77538769,3.13569524,0.48995613,0.01069601,0.78710333,1.08748358,0.06825012,1.62035276
-4.76938469,2.99072636,0.46318397,0.01014117,0.73523449,1.03980234,0.06715799,1.54686266
-4.76338169,2.84490868,0.43701323,0.00958523,0.68455387,0.99162939,0.06589323,1.47197748
-4.75737869,2.69867402,0.41148934,0.00903103,0.63526430,0.94308473,0.06444636,1.39605759
-4.75137569,2.55250748,0.38666147,0.00848153,0.58755607,0.89431124,0.06281227,1.31949132
-4.74537269,2.40695239,0.36258552,0.00793984,0.54160721,0.84547673,0.06099065,1.24269168
-4.73936968,2.26261075,0.33932636,0.00740912,0.49758326,0.79677436,0.05898631,1.16609155
-4.73336668,2.12013953,0.31695921,0.00689261,0.45563668,0.74842136,0.05680927,1.09013748
-4.72736368,1.98024328,0.29557019,0.00639356,0.41590603,0.70065635,0.05447464,1.01528252
-4.72136068,1.84366365,0.27525613,0.00591519,0.37851497,0.65373551,0.05200229,0.94197845
-4.71535768,1.71116638,0.25612364,0.00546066,0.34357132,0.60792756,0.04941633,0.87066773
-4.70935468,1.58352655,0.23828755,0.00503299,0.31116625,0.56350823,0.04674446,0.80177552
-4.70335168,1.46151274,0.22186883,0.00463508,0.28137361,0.52075408,0.04401716,0.73570214
-4.69734867,1.34587062,0.20699198,0.00426961,0.25424946,0.47993623,0.04126682,0.67281606
-4.69134567,1.23730664,0.19378201,0.00393904,0.22983187,0.44131402,0.03852680,0.61344773
-4.68534267,1.13647226,0.18236115,0.00364554,0.20814081,0.40512889,0.03583048,0.55788432
-4.67933967,1.04394904,0.17284513,0.00339099,0.18917822,0.37159871,0.03321034,0.50636549
-4.67333667,0.96023492,0.16533938,0.00317692,0.17292810,0.34091250,0.03069704,0.45908013
-4.66733367,0.88573190,0.15993492,0.00300450,0.15935659,0.31322590,0.02831871,0.41616412
-4.66133067,0.82073541,0.15670430,0.00287445,0.14841199,0.28865719,0.02610016,0.37769906
-4.65532766,0.76542525,0.15569743,0.00278707,0.14002466,0.26728421,0.02406238,0.34371192
-4.64932466,0.71985851,0.15693756,0.00274216,0.13410681,0.24914195,0.02222206,0.31417547
-4.64332166,0.68396439,0.16041750,0.00273903,0.13055222,0.23422099,0.02059132,0.28900950
-4.63731866,0.65754108,0.16609618,0.00277640,0.12923584,0.22246676,0.01917754,0.26808280
-4.63131566,0.64025490,0.17389581,0.00285246,0.13001353,0.21377966,0.01798331,0.25121570
-4.62531266,0.63164181,0.18369973,0.00296477,0.13272186,0.20801601,0.01700656,0.23818329
-4.61930965,0.63111143,0.19535114,0.00311032,0.13717825,0.20498990,0.01624072,0.22871922
-4.61330665,0.63795380,0.20865296,0.00328552,0.14318148,0.20447587,0.01567513,0.22252009
-4.60730365,0.65134888,0.22336890,0.00348618,0.15051271,0.20621256,0.01529536,0.21925038
-4.60130065,0.67037909,0.23922590,0.00370763,0.15893726,0.20990715,0.01508374,0.21854800
-4.59529765,0.69404466,0.25591798,0.00394469,0.16820701,0.21524069,0.01501993,0.22003038
-4.58929465,0.72128186,0.27311158,0.00419182,0.17806370,0.22187427,0.01508149,0.22330100
-4.58329165,0.75098390,0.29045232,0.00444319,0.18824302,0.22945580,0.01524453,0.22795647
-4.57728864,0.78202407,0.30757303,0.00469279,0.19847950,0.23762755,0.01548440,0.23359393
-4.57128564,0.81328066,0.32410285,0.00493459,0.20851203,0.24603397,0.01577631,0.23981871
-4.56528264,0.84366319,0.33967724,0.00516265,0.21809002,0.25432994,0.01609604,0.24625208
-4.55927964,0.87213892,0.35394843,0.00537127,0.22697989,0.26218892,0.01642056,0.25253894
-4.55327664,0.89775909,0.36659601,0.00555517,0.23497170,0.26931104,0.01672865,0.25835516
-4.54727364,0.91968381,0.37733725,0.00570961,0.24188568,0.27543059,0.01700141,0.26341448
-4.54127064,0.93720470,0.38593670,0.00583052,0.24757840,0.28032288,0.01722283,0.26747460
-4.53526763,0.94976448,0.39221463,0.00591462,0.25194827,0.28381008,0.01738012,0.27034233
-4.52926463,0.95697254,0.39605404,0.00595953,0.25494013,0.28576588,0.01746407,0.27187760
-4.52326163,0.95861605,0.39740580,0.00596380,0.25654880,0.28611868,0.01746927,0.27199601
-4.51725863,0.95466578,0.39629174,0.00592695,0.25682120,0.28485330,0.01739423,0.27067007
-4.51125563,0.94527659,0.39280549,0.00584951,0.25585707,0.28201102,0.01724139,0.26792878
-4.50525263,0.93078233,0.38711098,0.00573292,0.25380814,0.27768795,0.01701702,0.26385563
-4.49924962,0.91168529,0.37943877,0.00557954,0.25087568,0.27203181,0.01673099,0.25858517
-4.49324662,0.88864063,0.37008011,0.00539249,0.24730650,0.26523712,0.01639651,0.25229804
-4.48724362,0.86243609,0.35937909,0.00517560,0.24338745,0.25753911,0.01602970,0.24521476
-4.48124062,0.83396799,0.34772310,0.00493321,0.23943855,0.24920641,0.01564914,0.23758841
-4.47523762,0.80421396,0.33553200,0.00467007,0.23580481,0.24053281,0.01527526,0.22969640
-4.46923462,0.77420360,0.32324619,0.00439116,0.23284716,0.23182838,0.01492984,0.22183169
-4.46323162,0.74498779,0.31131416,0.00410153,0.23093237,0.22341017,0.01463526,0.21429354
-4.45722861,0.71760764,0.30017979,0.00380620,0.23042252,0.21559282,0.01441393,0.20737821
-4.45122561,0.69306397,0.29026976,0.00350996,0.23166402,0.20867924,0.01428753,0.20136978
-4.44522261,0.67228807,0.28198146,0.00321727,0.23497662,0.20295173,0.01427642,0.19653140
-4.43921961,0.65611460,0.27567170,0.00293218,0.24064249,0.19866366,0.01439892,0.19309703
-4.43321661,0.64525713,0.27164640,0.00265824,0.24889588,0.19603192,0.01467071,0.19126412
-4.42721361,0.64028691,0.27015170,0.00239843,0.25991341,0.19523037,0.01510429,0.19118714
-4.42121061,0.64161552,0.27136638,0.00215515,0.27380548,0.19638435,0.01570842,0.19297234
-4.41520760,0.64948139,0.27539613,0.00193019,0.29060897,0.19956641,0.01648772,0.19667371
-4.40920460,0.66394099,0.28226948,0.00172476,0.31028163,0.20479342,0.01744232,0.20229033
-4.40320160,0.68486449,0.29193569,0.00153952,0.33269834,0.21202504,0.01856758,0.20976520
-4.39719860,0.71193639,0.30426469,0.00137458,0.35764957,0.22116366,0.01985403,0.21898557
-4.39119560,0.74466100,0.31904900,0.00122963,0.38484230,0.23205594,0.02128732,0.22978481
-4.38519260,0.78237295,0.33600783,0.00110396,0.41390348,0.24449575,0.02284836,0.24194588
-4.37918959,0.82425248,0.35479318,0.00099651,0.44438616,0.25822884,0.02451362,0.25520634
-4.37318659,0.86934549,0.37499801,0.00090599,0.47577834,0.27295877,0.02625555,0.26926473
-4.36718359,0.91658784,0.39616626,0.00083092,0.50751438,0.28835441,0.02804318,0.28378832
-4.36118059,0.96483355,0.41780463,0.00076972,0.53898882,0.30405857,0.02984275,0.29842205
-4.35517759,1.01288615,0.43939576,0.00072075,0.56957218,0.31969778,0.03161864,0.31279832
-4.34917459,1.05953250,0.46041254,0.00068239,0.59862839,0.33489280,0.03333421,0.32654743
-4.34317159,1.10357795,0.48033323,0.00065311,0.62553328,0.34926975,0.03495285,0.33930835
-4.33716858,1.14388204,0.49865673,0.00063148,0.64969344,0.36247137,0.03643901,0.35073948
-4.33116558,1.17939333,0.51491776,0.00061626,0.67056482,0.37416810,0.03775926,0.36052898
-4.32516258,1.20918238,0.52870127,0.00060639,0.68767037,0.38406872,0.03888327,0.36840427
-4.31915958,1.23247156,0.53965565,0.00060108,0.70061591,0.39192992,0.03978480,0.37414056
-4.31315658,1.24866078,0.54750416,0.00059978,0.70910381,0.39756476,0.04044249,0.37756777
-4.30715358,1.25734803,0.55205437,0.00060223,0.71294367,0.40084942,0.04084056,0.37857585
