energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.28064032,7.79656935,0.02440434,0.15144770,0.78503142,2.74083118,4.00309325,0.03831740,2.46070690
-3.27463732,7.52693846,0.02257119,0.14592659,0.75319069,2.62055736,3.87589962,0.03689440,2.36554668
-3.26863432,7.23127144,0.02076860,0.13993038,0.71908887,2.49530475,3.73231955,0.03533667,2.26482676
-3.26263132,6.91395672,0.01901339,0.13356552,0.68323718,2.36669140,3.57464972,0.03366259,2.15990069
-3.25662831,6.57965925,0.01732016,0.12694175,0.64616335,2.23635207,3.40539347,0.03189266,2.05216527
-3.25062531,6.23319479,0.01570120,0.12016928,0.60839726,2.10589772,3.22718886,0.03004885,1.94302551
-3.24462231,5.87940387,0.01416643,0.11335603,0.57045708,1.97687678,3.04273523,0.02815400,1.83386012
-3.23861931,5.52303016,0.01272347,0.10660497,0.53283635,1.85073960,2.85472117,0.02623111,1.72598862
-3.23261631,5.16860767,0.01137779,0.10001180,0.49599236,1.72880699,2.66575668,0.02430278,1.62064136
-3.22661331,4.82036042,0.01013286,0.09366278,0.46033628,1.61224389,2.47831204,0.02239064,1.51893312
-3.22061031,4.48211787,0.00899040,0.08763310,0.42622534,1.50203878,2.29466539,0.02051485,1.42184137
-3.21460730,4.15724816,0.00795061,0.08198549,0.39395701,1.39898927,2.11686050,0.01869373,1.33018963
-3.20860430,3.84861072,0.00701243,0.07676946,0.36376551,1.30369408,1.94667578,0.01694348,1.24463622
-3.20260130,3.55852871,0.00617387,0.07202082,0.33582047,1.21655139,1.78560485,0.01527799,1.16566885
-3.19659830,3.28878115,0.00543225,0.06776181,0.31022768,1.13776322,1.63484865,0.01370877,1.09360463
-3.19059530,3.04061351,0.00478449,0.06400157,0.28703181,1.06734558,1.49531845,0.01224494,1.02859569
-3.18459230,2.81476541,0.00422733,0.06073704,0.26622070,1.00514369,1.36764875,0.01089339,0.97063961
-3.17858929,2.61151297,0.00375760,0.05795426,0.24773123,0.95085156,1.25221876,0.00965889,0.91959447
-3.17258629,2.43072333,0.00337241,0.05562988,0.23145617,0.90403514,1.14918086,0.00854435,0.87519748
-3.16658329,2.27191845,0.00306930,0.05373301,0.21725198,0.86415820,1.05849424,0.00755105,0.83708665
-3.16058029,2.13434508,0.00284637,0.05222710,0.20494697,0.83060982,0.97996192,0.00667900,0.80482449
-3.15457729,2.01704779,0.00270242,0.05107200,0.19434976,0.80273276,0.91326941,0.00592713,0.77792283
-3.14857429,1.91894199,0.00263695,0.05022598,0.18525758,0.77985153,0.85802306,0.00529364,0.75586772
-3.14257129,1.83888403,0.00265021,0.04964764,0.17746422,0.76129941,0.81378668,0.00477623,0.73814362
-3.13656828,1.77573568,0.00274315,0.04929770,0.17076743,0.74644335,0.78011482,0.00437233,0.72425571
-3.13056528,1.72842075,0.00291740,0.04914056,0.16497541,0.73470615,0.75658162,0.00407929,0.71374968
-3.12456228,1.69597180,0.00317506,0.04914555,0.15991251,0.72558515,0.74280424,0.00389449,0.70622818
-3.11855928,1.67756559,0.00351868,0.04928791,0.15542369,0.71866688,0.73846018,0.00381547,0.70136326
-3.11255628,1.67254627,0.00395097,0.04954932,0.15137798,0.71363732,0.74329808,0.00383991,0.69890451
-3.10655328,1.68043592,0.00447463,0.04991815,0.14767072,0.71028757,0.75714201,0.00396569,0.69868253
-3.10055028,1.70093273,0.00509211,0.05038926,0.14422464,0.70851493,0.77988937,0.00419079,0.70060773
-3.09454727,1.73389730,0.00580533,0.05096349,0.14098992,0.70831950,0.81150295,0.00451322,0.70466473
-3.08854427,1.77932869,0.00661546,0.05164678,0.13794314,0.70979677,0.85199777,0.00493092,0.71090264
-3.08254127,1.83733149,0.00752256,0.05244900,0.13508556,0.71312664,0.90142386,0.00544163,0.71942186
-3.07653827,1.90807651,0.00852545,0.05338264,0.13244047,0.71855949,0.95984585,0.00604271,0.73035817
-3.07053527,1.99175701,0.00962138,0.05446120,0.13005020,0.72640024,1.02732083,0.00673110,0.74386505
-3.06453227,2.08854345,0.01080592,0.05569765,0.12797266,0.73699099,1.10387564,0.00750312,0.76009508
-3.05852926,2.19853904,0.01207280,0.05710280,0.12627771,0.75069332,1.18948492,0.00835446,0.77918167
-3.05252626,2.32173878,0.01341386,0.05868381,0.12504355,0.76787081,1.28405121,0.00928007,0.80122186
-3.04652326,2.45799415,0.01481903,0.06044280,0.12435320,0.78887275,1.38738799,0.01027421,0.82626141
-3.04052026,2.60698543,0.01627649,0.06237577,0.12429126,0.81401949,1.49920688,0.01133046,0.85428275
-3.03451726,2.76820293,0.01777276,0.06447174,0.12494101,0.84358998,1.61910929,0.01244182,0.88519665
-3.02851426,2.94093820,0.01929302,0.06671229,0.12638189,0.87781178,1.74658314,0.01360085,0.91883785
-3.02251126,3.12428543,0.02082143,0.06907143,0.12868744,0.91685367,1.88100470,0.01479988,0.95496504
-3.01650825,3.31715269,0.02234152,0.07151585,0.13192365,0.96082088,2.02164524,0.01603119,0.99326511
-3.01050525,3.51828228,0.02383665,0.07400553,0.13614769,1.00975260,2.16768216,0.01728728,1.03336129
-3.00450225,3.72627875,0.02529048,0.07649477,0.14140702,1.06362165,2.31821381,0.01856112,1.07482495
-2.99849925,3.93964286,0.02668753,0.07893343,0.14773867,1.12233573,2.47227706,0.01984639,1.11719015
-2.99249625,4.15680940,0.02801359,0.08126850,0.15516883,1.18573983,2.62886681,0.02113773,1.15997024
-2.98649325,4.37618680,0.02925624,0.08344581,0.16371245,1.25361939,2.78695613,0.02243094,1.20267565
-2.98049025,4.59619627,0.03040524,0.08541186,0.17337296,1.32570371,2.94551623,0.02372310,1.24483180
-2.97448724,4.81530851,0.03145286,0.08711570,0.18414190,1.40166924,3.10353525,0.02501271,1.28599622
-2.96848424,5.03207622,0.03239410,0.08851069,0.19599861,1.48114251,3.26003511,0.02629969,1.32577407
-2.96248124,5.24516111,0.03322687,0.08955622,0.20890976,1.56370258,3.41408593,0.02758535,1.36383122
-2.95647824,5.45335447,0.03395196,0.09021915,0.22282898,1.64888287,3.56481762,0.02887227,1.39990425
-2.95047524,5.65559083,0.03457296,0.09047496,0.23769633,1.73617261,3.71142870,0.03016417,1.43380699
-2.94447224,5.85095481,0.03509608,0.09030865,0.25343796,1.82501809,3.85319235,0.03146558,1.46543333
-2.93846923,6.03868160,0.03552981,0.08971523,0.26996576,1.91482381,3.98946008,0.03278167,1.49475626
-2.93246623,6.21815187,0.03588453,0.08869982,0.28717730,2.00495416,4.11966352,0.03411785,1.52182324
-2.92646323,6.38888217,0.03617204,0.08727742,0.30495591,2.09473570,4.24331482,0.03547944,1.54674833
-2.92046023,6.55051212,0.03640507,0.08547229,0.32317114,2.18346051,4.36000617,0.03687136,1.56970142
-2.91445723,6.70278956,0.03659669,0.08331701,0.34167958,2.27039076,4.46940897,0.03829777,1.59089529
-2.90845423,6.84555485,0.03675980,0.08085127,0.36032598,2.35476478,4.57127299,0.03976175,1.61057106
-2.90245123,6.97872540,0.03690656,0.07812040,0.37894488,2.43580454,4.66542569,0.04126502,1.62898283
-2.89644822,7.10228116,0.03704798,0.07517379,0.39736254,2.51272471,4.75177185,0.04280772,1.64638216
-2.89044522,7.21625167,0.03719342,0.07206324,0.41539930,2.58474292,4.83029323,0.04438822,1.66300319
-2.88444222,7.32070500,0.03735027,0.06884124,0.43287218,2.65109117,4.90104814,0.04600298,1.67904892
-2.87843922,7.41573858,0.03752371,0.06555936,0.44959779,2.71102797,4.96417047,0.04764651,1.69467933
-2.87243622,7.50147184,0.03771649,0.06226674,0.46539539,2.76385092,5.01986771,0.04931137,1.71000172
-2.86643322,7.57804049,0.03792893,0.05900879,0.48009008,2.80890929,5.06841777,0.05098820,1.72506369
-2.86043022,7.64559209,0.03815887,0.05582605,0.49351594,2.84561630,5.11016395,0.05266588,1.73984900
-2.85442721,7.70428268,0.03840184,0.05275342,0.50551923,2.87346075,5.14550826,0.05433169,1.75427631
-2.84842421,7.75427431,0.03865127,0.04981951,0.51596137,2.89201764,5.17490267,0.05597155,1.76820103
-2.84242121,7.79573329,0.03889872,0.04704641,0.52472175,2.90095765,5.19883889,0.05757033,1.78141996
-2.83641821,7.82882932,0.03913423,0.04444965,0.53170028,2.90005515,5.21783669,0.05911211,1.79367851
-2.83041521,7.85373544,0.03934674,0.04203843,0.53681967,2.88919476,5.23243157,0.06058063,1.80468038
-2.82441221,7.87062919,0.03952444,0.03981605,0.54002725,2.86837622,5.24316236,0.06195961,1.81409897
-2.81840920,7.87969505,0.03965523,0.03778059,0.54129646,2.83771753,5.25055953,0.06323317,1.82159030
-2.81240620,7.88112842,0.03972714,0.03592566,0.54062781,2.79745638,5.25513493,0.06438628,1.82680670
-2.80640320,7.87514116,0.03972872,0.03424124,0.53804943,2.74794960,5.25737376,0.06540508,1.82941082
-2.80040020,7.86196882,0.03964945,0.03271467,0.53361694,2.68967080,5.25772913,0.06627730,1.82908922
-2.79439720,7.84187910,0.03948000,0.03133148,0.52741292,2.62320593,5.25661971,0.06699254,1.82556513
-2.78839420,7.81518132,0.03921260,0.03007638,0.51954560,2.54924679,5.25443049,0.06754257,1.81860958
-2.78239120,7.78223619,0.03884120,0.02893399,0.51014715,2.46858248,5.25151647,0.06792148,1.80805070
-2.77638819,7.74346526,0.03836166,0.02788965,0.49937117,2.38208861,5.24820891,0.06812580,1.79378056
-2.77038519,7.69935908,0.03777180,0.02692993,0.48738976,2.29071458,5.24482341,0.06815449,1.77575939
-2.76438219,7.65048323,0.03707151,0.02604319,0.47439000,2.19546877,5.24166915,0.06800888,1.75401701
-2.75837919,7.59748150,0.03626265,0.02521988,0.46056996,2.09740209,5.23905811,0.06769247,1.72865149
-2.75237619,7.54107541,0.03534899,0.02445272,0.44613442,1.99759005,5.23731358,0.06721067,1.69982510
-2.74637319,7.48205962,0.03433608,0.02373684,0.43129026,1.89711380,5.23677690,0.06657052,1.66775798
-2.74037019,7.42129306,0.03323109,0.02306966,0.41624183,1.79704071,5.23781159,0.06578024,1.63271976
-2.73436718,7.35968573,0.03204260,0.02245081,0.40118628,1.69840498,5.24080451,0.06484888,1.59501972
-2.72836418,7.29818166,0.03078041,0.02188187,0.38630918,1.60218889,5.24616343,0.06378591,1.55499613
-2.72236118,7.23773867,0.02945527,0.02136606,0.37178044,1.50930536,5.25431120,0.06260084,1.51300515
-2.71635818,7.17930575,0.02807871,0.02090795,0.35775080,1.42058246,5.26567651,0.06130289,1.46941010
-2.71035518,7.12379924,0.02666283,0.02051302,0.34434887,1.33675033,5.28068179,0.05990076,1.42457152
-2.70435218,7.07207898,0.02522007,0.02018734,0.33167906,1.25843089,5.29972891,0.05840240,1.37883846
-2.69834917,7.02492544,0.02376307,0.01993712,0.31982023,1.18613090,5.32318336,0.05681503,1.33254142
-2.69234617,6.98301923,0.02230456,0.01976835,0.30882528,1.12023818,5.35135797,0.05514507,1.28598710
-2.68634317,6.94692343,0.02085720,0.01968643,0.29872158,1.06102129,5.38449677,0.05339830,1.23945510
-2.68034017,6.91706980,0.01943358,0.01969582,0.28951229,1.00863230,5.42276009,0.05158009,1.19319640
-2.67433717,6.89374893,0.01804614,0.01979971,0.28117836,0.96311240,5.46621123,0.04969560,1.14743358
-2.66833417,6.87710445,0.01670723,0.01999972,0.27368131,0.92439997,5.51480543,0.04775010,1.10236239
-2.66233117,6.86713108,0.01542915,0.02029566,0.26696637,0.89234042,5.56838135,0.04574933,1.05815434
-2.65632816,6.86367592,0.01422421,0.02068535,0.26096607,0.86669733,5.62665509,0.04369975,1.01495990
-2.65032516,6.86644241,0.01310490,0.02116436,0.25560400,0.84716419,5.68921680,0.04160887,0.97291190
-2.64432216,6.87499611,0.01208405,0.02172599,0.25079849,0.83337623,5.75552965,0.03948542,0.93212874
-2.63831916,6.88877165,0.01117496,0.02236117,0.24646623,0.82492171,5.82493097,0.03733952,0.89271707
-2.63231616,6.90708015,0.01039163,0.02305851,0.24252547,0.82135226,5.89663534,0.03518275,0.85477367
-2.62631316,6.92911686,0.00974898,0.02380433,0.23889880,0.82219211,5.96973948,0.03302809,0.81838643
-2.62031016,6.95396870,0.00926299,0.02458292,0.23551541,0.82694577,6.04322900,0.03088980,0.78363432
-2.61430715,6.98062210,0.00895088,0.02537674,0.23231272,0.83510439,6.11598709,0.02878326,0.75058648
-2.60830415,7.00797147,0.00883128,0.02616675,0.22923736,0.84615081,6.18680553,0.02672464,0.71930052
-2.60230115,7.03482915,0.00892420,0.02693290,0.22624557,0.85956341,6.25439851,0.02473057,0.68982035
-2.59629815,7.05993771,0.00925110,0.02765456,0.22330306,0.87481939,6.31741974,0.02281780,0.66217370
-2.59029515,7.08198572,0.00983469,0.02831108,0.22038437,0.89139752,6.37448351,0.02100277,0.63636982
-2.58429215,7.09962786,0.01069875,0.02888240,0.21747181,0.90878097,6.42419011,0.01930123,0.61239754
-2.57828914,7.11151026,0.01186769,0.02934965,0.21455427,0.92646061,6.46515610,0.01772785,0.59022408
-2.57228614,7.11630143,0.01336609,0.02969573,0.21162581,0.94393893,6.49604925,0.01629588,0.56979483
-2.56628314,7.11272890,0.01521797,0.02990590,0.20868422,0.96073511,6.51562810,0.01501679,0.55103418
-2.56028014,7.09962112,0.01744603,0.02996828,0.20572979,0.97639101,6.52278519,0.01390008,0.53384772
-2.55427714,7.07595343,0.02007067,0.02987423,0.20276416,0.99047838,6.51659291,0.01295299,0.51812547
-2.54827414,7.04089683,0.02310901,0.02961875,0.19978949,1.00260697,6.49635039,0.01218040,0.50374640
-2.54227114,6.99386713,0.02657371,0.02920056,0.19680791,1.01243333,6.46162935,0.01158466,0.49058379
-2.53626813,6.93457238,0.03047195,0.02862226,0.19382125,1.01966986,6.41231668,0.01116563,0.47851127
-2.53026513,6.86305561,0.03480431,0.02789018,0.19083108,1.02409363,6.34865135,0.01092060,0.46740929
-2.52426213,6.77973029,0.03956383,0.02701419,0.18783906,1.02555453,6.27125308,0.01084438,0.45717156
-2.51825913,6.68540572,0.04473524,0.02600734,0.18484737,1.02398201,6.18114059,0.01092936,0.44771120
-2.51225613,6.58130004,0.05029445,0.02488545,0.18185936,1.01939005,6.07973724,0.01116572,0.43896615
-2.50625313,6.46903883,0.05620833,0.02366652,0.17888028,1.01187977,5.96886262,0.01154151,0.43090362
-2.50025013,6.35063811,0.06243487,0.02237017,0.17591790,1.00163935,5.85070897,0.01204295,0.42352329
-2.49424712,6.22847084,0.06892380,0.02101698,0.17298316,0.98894099,5.72780217,0.01265466,0.41685892
-2.48824412,6.10521737,0.07561758,0.01962788,0.17009060,0.97413484,5.60294749,0.01335995,0.41097843
-2.48224112,5.98380045,0.08245289,0.01822352,0.16725867,0.95763989,5.47916137,0.01414120,0.40598222
-2.47623812,5.86730652,0.08936245,0.01682371,0.16450980,0.93993206,5.35959072,0.01498014,0.40199983
-2.47023512,5.75889580,0.09627728,0.01544692,0.16187026,0.92152980,5.24742243,0.01585835,0.39918502
-2.46423212,5.66170372,0.10312914,0.01410988,0.15936983,0.90297786,5.14578565,0.01675757,0.39770936
-2.45822911,5.57873748,0.10985321,0.01282722,0.15704117,0.88482948,5.05765038,0.01766018,0.39775468
-2.45222611,5.51277102,0.11639076,0.01161134,0.15491915,0.86762809,4.98572588,0.01854955,0.39950458
-2.44622311,5.46624266,0.12269166,0.01047223,0.15303989,0.85188888,4.93236267,0.01941048,0.40313530
-2.44022011,5.44115901,0.12871672,0.00941746,0.15143980,0.83808119,4.89946169,0.02022949,0.40880642
-2.43421711,5.43900912,0.13443956,0.00845231,0.15015449,0.82661235,4.88839452,0.02099517,0.41665164
-2.42821411,5.46069238,0.13984794,0.00757983,0.14921772,0.81781368,4.89993770,0.02169836,0.42677013
-2.42221111,5.50646343,0.14494446,0.00680113,0.14866031,0.81192916,4.93422433,0.02233237,0.43921880
-2.41620810,5.57589675,0.14974654,0.00611559,0.14850921,0.80910733,4.99071533,0.02289299,0.45400585
-2.41020510,5.66787319,0.15428564,0.00552113,0.14878663,0.80939683,5.06819229,0.02337853,0.47108598
-2.40420210,5.78058990,0.15860574,0.00501456,0.14950944,0.81274569,5.16477317,0.02378970,0.49035753
-2.39819910,5.91159453,0.16276110,0.00459184,0.15068867,0.81900462,5.27795121,0.02412948,0.51166182
-2.39219610,6.05784343,0.16681353,0.00424837,0.15232941,0.82793413,5.40465678,0.02440281,0.53478486
-2.38619310,6.21578312,0.17082917,0.00397926,0.15443086,0.83921537,5.54134099,0.02461637,0.55946148
-2.38019010,6.38145305,0.17487500,0.00377960,0.15698685,0.85246430,5.68407877,0.02477823,0.58538196
-2.37418709,6.55060682,0.17901539,0.00364463,0.15998657,0.86724872,5.82868863,0.02489748,0.61220097
-2.36818409,6.71884824,0.18330878,0.00356991,0.16341562,0.88310750,5.97086522,0.02498391,0.63954862
-2.36218109,6.88177757,0.18780472,0.00355151,0.16725745,0.89957133,6.10632013,0.02504772,0.66704333
-2.35617809,7.03514282,0.19254155,0.00358603,0.17149494,0.91618415,6.23092579,0.02509916,0.69430598
-2.35017509,7.17499025,0.19754474,0.00367075,0.17611217,0.93252434,6.34085707,0.02514837,0.72097493
-2.34417209,7.29780798,0.20282615,0.00380354,0.18109629,0.94822474,6.43272466,0.02520514,0.74672114
-2.33816908,7.40065657,0.20838405,0.00398297,0.18643933,0.96299070,6.50369479,0.02527881,0.77126282
-2.33216608,7.48128077,0.21420421,0.00420819,0.19213984,0.97661515,6.55158994,0.02537823,0.79437887
-2.32616308,7.53819694,0.22026157,0.00447889,0.19820426,0.98898994,6.57496584,0.02551166,0.81592037
-2.32016008,7.57075175,0.22652277,0.00479519,0.20464778,1.00011294,6.57316117,0.02568683,0.83581949
-2.31415708,7.57914885,0.23294908,0.00515755,0.21149475,1.01009027,6.54631733,0.02591098,0.85409527
-2.30815408,7.56444139,0.23949955,0.00556659,0.21877832,1.01913349,6.49536687,0.02619081,0.87085573
-2.30215108,7.52849013,0.24613424,0.00602297,0.22653942,1.02755172,6.42199104,0.02653255,0.88629603
-2.29614807,7.47388810,0.25281714,0.00652723,0.23482489,1.03573884,6.32854784,0.02694189,0.90069260
-2.29014507,7.40385488,0.25951865,0.00707961,0.24368502,1.04415642,6.21797380,0.02742389,0.91439322
-2.28414207,7.32210460,0.26621725,0.00767988,0.25317019,1.05331284,6.09366383,0.02798287,0.92780331
-2.27813907,7.23269349,0.27290041,0.00832722,0.26332718,1.06373974,5.95933449,0.02862221,0.94136904
-2.27213607,7.13985375,0.27956438,0.00902003,0.27419497,1.07596676,5.81887712,0.02934408,0.95555771
-2.26613307,7.04782117,0.28621314,0.00975588,0.28580047,1.09049591,5.67620739,0.03014916,0.97083638
-2.26013007,6.96066445,0.29285619,0.01053139,0.29815428,1.10777671,5.53511811,0.03103633,0.98764969
-2.25412706,6.88212396,0.29950568,0.01134221,0.31124695,1.12818347,5.39914204,0.03200235,1.00639785
-2.24812406,6.81546737,0.30617275,0.01218301,0.32504582,1.15199582,5.27143051,0.03304158,1.02741584
-2.24212106,6.76336849,0.31286358,0.01304754,0.33949280,1.17938359,5.15465300,0.03414572,1.05095504
-2.23611806,6.72781468,0.31957529,0.01392875,0.35450337,1.21039677,5.05092158,0.03530368,1.07716795
-2.23011506,6.71004658,0.32629202,0.01481892,0.36996674,1.24496118,4.96174273,0.03650153,1.10609711
-2.22411206,6.71053218,0.33298163,0.01570985,0.38574759,1.28287997,4.88799763,0.03772256,1.13766861
-2.21810905,6.72897565,0.33959314,0.01659311,0.40168906,1.32384093,4.82995047,0.03894752,1.17169074
-2.21210605,6.76435941,0.34605526,0.01746031,0.41761713,1.36742914,4.78728311,0.04015497,1.20785774
-2.20610305,6.81501626,0.35227616,0.01830336,0.43334613,1.41314416,4.75915279,0.04132179,1.24575872
-2.20010005,6.87872713,0.35814461,0.01911475,0.44868508,1.46042078,4.74426895,0.04242382,1.28489108
-2.19409705,6.95283848,0.36353249,0.01988783,0.46344455,1.50865206,4.74098412,0.04343657,1.32467798
-2.18809405,7.03439279,0.36829858,0.02061701,0.47744373,1.55721330,4.74739349,0.04433606,1.36448886
-2.18209105,7.12026515,0.37229349,0.02129800,0.49051713,1.60548537,4.76143767,0.04509965,1.40366196
-2.17608804,7.20729863,0.37536553,0.02192792,0.50252068,1.65287624,4.78100312,0.04570687,1.44152778
-2.17008504,7.29243185,0.37736714,0.02250534,0.51333663,1.69883922,4.80401535,0.04614020,1.47743215
-2.16408204,7.37281265,0.37816159,0.02303031,0.52287721,1.74288703,4.82852072,0.04638578,1.51075791
-2.15807904,7.44589289,0.37762958,0.02350424,0.53108653,1.78460090,4.85275345,0.04643397,1.54094403
-2.15207604,7.50950089,0.37567538,0.02392974,0.53794075,1.82363433,4.87518570,0.04627972,1.56750135
-2.14607304,7.56188918,0.37223208,0.02431038,0.54344651,1.85971149,4.89455960,0.04592285,1.59002438
-2.14007004,7.60175726,0.36726577,0.02465041,0.54763758,1.89262077,4.90990140,0.04536799,1.60819851
-2.13406703,7.62825017,0.36077842,0.02495441,0.55057016,1.92220400,4.92051888,0.04462449,1.62180292
-2.12806403,7.64093538,0.35280909,0.02522693,0.55231695,1.94834264,4.92598411,0.04370599,1.63070895
-2.12206103,7.63976144,0.34343373,0.02547216,0.55296052,1.97094207,4.92610456,0.04262992,1.63487467
-2.11605803,7.62500316,0.33276328,0.02569354,0.55258639,1.98991551,4.92088591,0.04141684,1.63433619
-2.11005503,7.59719805,0.32094037,0.02589352,0.55127629,2.00516894,4.91049019,0.04008962,1.62919654
-2.10405203,7.55707953,0.30813467,0.02607326,0.54910205,2.01658848,4.89519315,0.03867270,1.61961305
-2.09804902,7.50551191,0.29453728,0.02623258,0.54612061,2.02403140,4.87534398,0.03719115,1.60578433
-2.09204602,7.44343158,0.28035422,0.02636976,0.54237031,2.02732170,4.85133069,0.03566991,1.58793758
-2.08604302,7.37179846,0.26579963,0.02648170,0.53786894,2.02625075,4.82355317,0.03413298,1.56631734
-2.08004002,7.29156010,0.25108873,0.02656395,0.53261346,2.02058329,4.79240557,0.03260280,1.54117606
-2.07403702,7.20363022,0.23643107,0.02661098,0.52658146,2.01006846,4.75826872,0.03109966,1.51276734
-2.06803402,7.10888196,0.22202427,0.02661643,0.51973427,1.99445523,4.72151224,0.02964133,1.48134175
-2.06203102,7.00815492,0.20804848,0.02657353,0.51202147,1.97351132,4.68250548,0.02824281,1.44714555
-2.05602801,6.90227423,0.19466187,0.02647541,0.50338643,1.94704422,4.64163561,0.02691619,1.41042198
-2.05002501,6.79207884,0.18199719,0.02631562,0.49377251,1.91492295,4.59933070,0.02567072,1.37141473
-2.04402201,6.67845568,0.17015954,0.02608845,0.48312958,1.87709907,4.55608524,0.02451299,1.33037313
-2.03801901,6.56237617,0.15922534,0.02578939,0.47142027,1.83362526,4.51248565,0.02344716,1.28755838
-2.03201601,6.44493129,0.14924247,0.02541547,0.45862568,1.78467037,4.46923303,0.02247540,1.24325010
-2.02601301,6.32736188,0.14023149,0.02496550,0.44475017,1.73052955,4.42716122,0.02159823,1.19775252
-2.02001001,6.21108123,0.13218779,0.02444031,0.42982489,1.67162892,4.38724805,0.02081507,1.15139967
-2.01400700,6.09768764,0.12508449,0.02384290,0.41390989,1.60852408,4.35061867,0.02012463,1.10455913
-2.00800400,5.98896559,0.11887593,0.02317842,0.39709479,1.54189258,4.31854018,0.01952539,1.05763364
-2.00200100,5.88687470,0.11350149,0.02245415,0.37949791,1.47252050,4.29240747,0.01901606,1.01106071
-1.99599800,5.79352675,0.10888961,0.02167938,0.36126398,1.40128404,4.27372070,0.01859588,0.96530973
-1.98999500,5.71115158,0.10496171,0.02086518,0.34256068,1.32912668,4.26405539,0.01826497,0.92087690
-1.98399200,5.64205341,0.10163598,0.02002414,0.32357414,1.25703355,4.26502636,0.01802456,0.87827807
-1.97798899,5.58855940,0.09883078,0.01917007,0.30450375,1.18600384,4.27824724,0.01787712,0.83803965
-1.97198599,5.55296288,0.09646756,0.01831764,0.28555651,1.11702289,4.30528703,0.01782652,0.80068830
-1.96598299,5.53746333,0.09447326,0.01748203,0.26694132,1.05103522,4.34762564,0.01787797,0.76673946
-1.95997999,5.54410568,0.09278213,0.01667856,0.24886334,0.98891947,4.40660985,0.01803803,0.73668543
-1.95397699,5.57472081,0.09133691,0.01592234,0.23151881,0.93146652,4.48341119,0.01831448,0.71098345
-1.94797399,5.63086941,0.09008949,0.01522794,0.21509036,0.87936133,4.57898693,0.01871616,0.69004410
-1.94197099,5.71379052,0.08900099,0.01460904,0.19974311,0.83316916,4.69404506,0.01925279,0.67422045
-1.93596798,5.82435619,0.08804139,0.01407821,0.18562154,0.79332632,4.82901404,0.01993471,0.66379845
-1.92996498,5.96303314,0.08718880,0.01364660,0.17284713,0.76013549,4.98401768,0.02077261,0.65898860
-1.92396198,6.12985207,0.08642842,0.01332378,0.16151690,0.73376538,5.15885549,0.02177723,0.65991933
-1.91795898,6.32438513,0.08575130,0.01311756,0.15170263,0.71425431,5.35298869,0.02295903,0.66663208
-1.91195598,6.54573168,0.08515301,0.01303382,0.14345075,0.70151714,5.56553189,0.02432784,0.67907830
-1.90595298,6.79251267,0.08463229,0.01307644,0.13678276,0.69535487,5.79525050,0.02589247,0.69711827
-1.89994997,7.06287349,0.08418971,0.01324718,0.13169616,0.69546631,6.04056400,0.02766033,0.72052192
-1.89394697,7.35449553,0.08382654,0.01354567,0.12816561,0.70146099,6.29955505,0.02963700,0.74897136
-1.88794397,7.66461612,0.08354361,0.01396936,0.12614441,0.71287277,6.56998452,0.03182580,0.78206524
-1.88194097,7.99005703,0.08334054,0.01451355,0.12556603,0.72917343,6.84931258,0.03422736,0.81932472
-1.87593797,8.32726111,0.08321501,0.01517137,0.12634584,0.74978596,7.13472576,0.03683913,0.86020084
-1.86993497,8.67233696,0.08316230,0.01593389,0.12838277,0.77409700,7.42317008,0.03965502,0.90408329
-1.86393197,9.02111109,0.08317500,0.01679016,0.13156109,0.80146822,7.71138991,0.04266494,0.95031029
-1.85792896,9.36918708,0.08324296,0.01772737,0.13575222,0.83124660,7.99597247,0.04585448,0.99817932
-1.85192596,9.71201091,0.08335324,0.01873096,0.14081656,0.86277352,8.27339724,0.04920462,1.04695868
-1.84592296,10.04494169,0.08349037,0.01978484,0.14660552,0.89539274,8.54008981,0.05269154,1.09589949
-1.83991996,10.36332640,0.08363664,0.02087163,0.15296358,0.92845744,8.79247919,0.05628658,1.14424814
-1.83391696,10.66257774,0.08377244,0.02197290,0.15973065,0.96133657,9.02705756,0.05995634,1.19125879
-1.82791396,10.93825334,0.08387680,0.02306949,0.16674454,0.99342073,9.24044133,0.06366293,1.23620593
-1.82191096,11.18613511,0.08392784,0.02414190,0.17384383,1.02412779,9.42943214,0.06736448,1.27839672
-1.81590795,11.40230704,0.08390342,0.02517061,0.18087081,1.05290858,9.59107656,0.07101574,1.31718307
-1.80990495,11.58322990,0.08378169,0.02613657,0.18767477,1.07925276,9.72272301,0.07456904,1.35197317
-1.80390195,11.72581131,0.08354178,0.02702157,0.19411547,1.10269508,9.82207470,0.07797530,1.38224254
-1.79789895,11.82746963,0.08316440,0.02780869,0.20006669,1.12282195,9.88723711,0.08118529,1.40754416
-1.79189595,11.88619015,0.08263251,0.02848276,0.20541986,1.13927848,9.91675914,0.08415105,1.42751786
-1.78589295,11.90057230,0.08193194,0.02903074,0.21008761,1.15177568,9.90966649,0.08682730,1.44189852
-1.77988994,11.86986642,0.08105197,0.02944208,0.21400716,1.16009767,9.86548669,0.08917304,1.45052299
-1.77388694,11.79399907,0.07998584,0.02970907,0.21714331,1.16410864,9.78426474,0.09115298,1.45333553
-1.76788394,11.67358561,0.07873120,0.02982707,0.21949106,1.16375906,9.66656887,0.09273894,1.45039151
