energy_ev,total_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.44272136,3.34455653,0.29288622,1.62687295,0.75676373,1.03688793,0.00295074,0.23950309,0.00950515,0.24182477
-3.43671836,3.29213330,0.29121499,1.60216989,0.75372927,1.01106901,0.00282809,0.23954163,0.00927417,0.24116651
-3.43071536,3.23186904,0.28882240,1.57391723,0.74835242,0.98265276,0.00269725,0.23908477,0.00902481,0.24001933
-3.42471236,3.16508031,0.28579438,1.54257965,0.74093157,0.95230359,0.00256011,0.23816945,0.00876229,0.23841614
-3.41870935,3.09310998,0.28221625,1.50862080,0.73180126,0.92070805,0.00241863,0.23682637,0.00849163,0.23638548
-3.41270635,3.01729193,0.27817093,1.47248991,0.72132498,0.88855759,0.00227484,0.23507903,0.00821748,0.23395060
-3.40670335,2.93892020,0.27373768,1.43461093,0.70988788,0.85653248,0.00213076,0.23294342,0.00794402,0.23112914
-3.40070035,2.85922345,0.26899136,1.39537428,0.69788952,0.82528699,0.00198832,0.23042838,0.00767489,0.22793347
-3.39469735,2.77934513,0.26400225,1.35513171,0.68573684,0.79543654,0.00184937,0.22753665,0.00741310,0.22437149
-3.38869435,2.70032957,0.25883621,1.31419398,0.67383715,0.76754665,0.00171555,0.22426630,0.00716104,0.22044788
-3.38269135,2.62311335,0.25355520,1.27283124,0.66259135,0.74212416,0.00158833,0.22061266,0.00692049,0.21616574
-3.37668834,2.54852159,0.24821791,1.23127560,0.65238716,0.71961029,0.00146895,0.21657046,0.00669260,0.21152838
-3.37068534,2.47726791,0.24288044,1.18972561,0.64359235,0.70037574,0.00135839,0.21213600,0.00647798,0.20654115
-3.36468234,2.40995727,0.23759685,1.14835173,0.63654800,0.68471736,0.00125739,0.20730930,0.00627676,0.20121323
-3.35867934,2.34709046,0.23241950,1.10730245,0.63156169,0.67285629,0.00116645,0.20209594,0.00608865,0.19555914
-3.35267634,2.28906923,0.22739909,1.06671043,0.62890069,0.66493731,0.00108580,0.19650865,0.00591299,0.18959991
-3.34667334,2.23620128,0.22258440,1.02669797,0.62878531,0.66102910,0.00101549,0.19056831,0.00574891,0.18336386
-3.34067034,2.18870452,0.21802154,0.98738172,0.63138257,0.66112536,0.00095533,0.18430452,0.00559531,0.17688689
-3.33466733,2.14671013,0.21375305,0.94887604,0.63680042,0.66514661,0.00090498,0.17775560,0.00545100,0.17021230
-3.32866433,2.11026457,0.20981661,0.91129510,0.64508284,0.67294268,0.00086395,0.17096798,0.00531476,0.16339008
-3.32266133,2.07933073,0.20624365,0.87475364,0.65620613,0.68429601,0.00083165,0.16399520,0.00518534,0.15647584
-3.31665833,2.05378866,0.20305789,0.83936651,0.67007686,0.69892573,0.00080744,0.15689634,0.00506156,0.14952934
-3.31065533,2.03343666,0.20027398,0.80524720,0.68653172,0.71649287,0.00079062,0.14973426,0.00494233,0.14261286
-3.30465233,2.01799354,0.19789633,0.77250583,0.70533961,0.73660684,0.00078053,0.14257352,0.00482666,0.13578926
-3.29864932,2.00710273,0.19591829,0.74124672,0.72620627,0.75883324,0.00077653,0.13547824,0.00471374,0.12912021
-3.29264632,2.00033919,0.19432179,0.71156604,0.74878148,0.78270336,0.00077808,0.12850996,0.00460286,0.12266433
-3.28664332,1.99721948,0.19307740,0.68354992,0.77266898,0.80772529,0.00078477,0.12172572,0.00449352,0.11647558
-3.28064032,1.99721552,0.19214511,0.65727312,0.79743878,0.83339658,0.00079632,0.11517629,0.00438540,0.11060195
-3.27463732,1.99977198,0.19147547,0.63279861,0.82264175,0.85921843,0.00081261,0.10890481,0.00427836,0.10508435
-3.26863432,2.00432702,0.19101144,0.61017811,0.84782592,0.88471097,0.00083376,0.10294575,0.00417247,0.09995601
-3.26263132,2.01033579,0.19069059,0.58945355,0.87255394,0.90942930,0.00086007,0.09732440,0.00406803,0.09524211
-3.25662831,2.01729575,0.19044770,0.57065941,0.89642092,0.93297965,0.00089206,0.09205668,0.00396555,0.09095991
-3.25062531,2.02477258,0.19021761,0.55382563,0.91907197,0.95503497,0.00093048,0.08714949,0.00386579,0.08711904
-3.24462231,2.03242518,0.18993810,0.53898095,0.94021833,0.97534935,0.00097628,0.08260140,0.00376974,0.08372225
-3.23861931,2.04002828,0.18955275,0.52615624,0.95965148,0.99377024,0.00103063,0.07840363,0.00367865,0.08076621
-3.23261631,2.04749107,0.18901356,0.51538749,0.97725416,1.01024787,0.00109485,0.07454135,0.00359402,0.07824253
-3.22661331,2.05487026,0.18828315,0.50671816,0.99300766,1.02484105,0.00117041,0.07099513,0.00351755,0.07613878
-3.22061031,2.06237637,0.18733646,0.50020050,1.00699476,1.03771884,0.00125886,0.06774250,0.00345121,0.07443951
-3.21460730,2.07037220,0.18616187,0.49589555,1.01939785,1.04915742,0.00136180,0.06475944,0.00339712,0.07312717
-3.20860430,2.07936277,0.18476154,0.49387179,1.03049205,1.05953222,0.00148082,0.06202187,0.00335758,0.07218282
-3.20260130,2.08997665,0.18315109,0.49420211,1.04063336,1.06930494,0.00161742,0.05950694,0.00333498,0.07158674
-3.19659830,2.10293896,0.18135852,0.49695943,1.05024222,1.07900596,0.00177292,0.05719407,0.00333180,0.07131869
-3.19059530,2.11903676,0.17942245,0.50221079,1.05978290,1.08921256,0.00194845,0.05506583,0.00335046,0.07135805
-3.18459230,2.13907824,0.17738975,0.51001040,1.06973968,1.10052356,0.00214480,0.05310844,0.00339335,0.07168371
-3.17858929,2.16384739,0.17531271,0.52039186,1.08059079,1.11353158,0.00236242,0.05131200,0.00346266,0.07227372
-3.17258629,2.19405612,0.17324590,0.53336004,1.09278130,1.12879385,0.00260129,0.04967044,0.00356036,0.07310493
-3.16658329,2.23029639,0.17124286,0.54888304,1.10669632,1.14680304,0.00286090,0.04818121,0.00368809,0.07415245
-3.16058029,2.27299459,0.16935276,0.56688478,1.12263581,1.16795938,0.00314017,0.04684479,0.00384708,0.07538913
-3.15457729,2.32237075,0.16761739,0.58723865,1.14079241,1.19254547,0.00343747,0.04566388,0.00403812,0.07678513
-3.14857429,2.37840491,0.16606839,0.60976280,1.16123343,1.22070506,0.00375054,0.04464266,0.00426142,0.07830755
-3.14257129,2.44081262,0.16472512,0.63421736,1.18388818,1.25242701,0.00407651,0.04378584,0.00451663,0.07992031
-3.13656828,2.50903128,0.16359313,0.66030394,1.20854132,1.28753532,0.00441194,0.04309780,0.00480276,0.08158415
-3.13056528,2.58221845,0.16266335,0.68766765,1.23483285,1.32568593,0.00475284,0.04258170,0.00511814,0.08325696
-3.12456228,2.65926271,0.16191215,0.71590167,1.26226496,1.36637077,0.00509476,0.04223877,0.00546049,0.08489433
-3.11855928,2.73880698,0.16130211,0.74455440,1.29021548,1.40892887,0.00543283,0.04206767,0.00582683,0.08645034
-3.11255628,2.81928370,0.16078355,0.77313886,1.31795760,1.45256453,0.00576191,0.04206412,0.00621363,0.08787855
-3.10655328,2.89896053,0.16029677,0.80114425,1.34468482,1.49637161,0.00607669,0.04222060,0.00661674,0.08913324
-3.10055028,2.97599477,0.15977482,0.82804908,1.36954030,1.53936326,0.00637182,0.04252636,0.00703158,0.09017068
-3.09454727,3.04849429,0.15914661,0.85333549,1.39164900,1.58050561,0.00664209,0.04296756,0.00745316,0.09095055
-3.08854427,3.11458231,0.15834037,0.87650417,1.41015130,1.61875425,0.00688252,0.04352768,0.00787620,0.09143727
-3.08254127,3.17246329,0.15728702,0.89708925,1.42423651,1.65309180,0.00708859,0.04418804,0.00829529,0.09160132
-3.07653827,3.22048713,0.15592358,0.91467269,1.43317464,1.68256499,0.00725632,0.04492846,0.00870499,0.09142038
-3.07053527,3.25720891,0.15419616,0.92889744,1.43634508,1.70631973,0.00738241,0.04572811,0.00910000,0.09088028
-3.06453227,3.28144166,0.15206263,0.93947907,1.43326086,1.72363270,0.00746438,0.04656636,0.00947527,0.08997570
-3.05852926,3.29230013,0.14949465,0.94621519,1.42358744,1.73393813,0.00750065,0.04742371,0.00982621,0.08871057
-3.05252626,3.28923378,0.14647912,0.94899256,1.40715538,1.73684878,0.00749060,0.04828273,0.01014878,0.08709819
-3.04652326,3.27204785,0.14301899,0.94779151,1.38396633,1.73217035,0.00743460,0.04912891,0.01043966,0.08516105
-3.04052026,3.24091198,0.13913326,0.94268751,1.35419238,1.71990880,0.00733403,0.04995148,0.01069635,0.08293029
-3.03451726,3.19635616,0.13485646,0.93385003,1.31816894,1.70027060,0.00719122,0.05074408,0.01091729,0.08044494
-3.02851426,3.13925464,0.13023739,0.92153863,1.27638177,1.67365594,0.00700943,0.05150529,0.01110192,0.07775091
-3.02251126,3.07079872,0.12533740,0.90609645,1.22944881,1.64064537,0.00679273,0.05223897,0.01125073,0.07489971
-3.01650825,2.99245960,0.12022821,0.88794142,1.17809797,1.60198073,0.00654587,0.05295436,0.01136530,0.07194711
-3.01050525,2.90594314,0.11498943,0.86755546,1.12314186,1.55854102,0.00627418,0.05366604,0.01144823,0.06895160
-3.00450225,2.81313821,0.10970587,0.84547194,1.06545080,1.51131446,0.00598339,0.05439353,0.01150312,0.06597284
-2.99849925,2.71606066,0.10446473,0.82226189,1.00592507,1.46136779,0.00567945,0.05516068,0.01153445,0.06307008
-2.99249625,2.61679477,0.09935291,0.79851919,0.94546776,1.40981384,0.00536841,0.05599488,0.01154744,0.06030061
-2.98649325,2.51743426,0.09445432,0.77484530,0.88495915,1.35777869,0.00505619,0.05692597,0.01154787,0.05771830
-2.98049025,2.42002435,0.08984749,0.75183367,0.82523333,1.30636934,0.00474845,0.05798492,0.01154187,0.05537218
-2.97448724,2.32650680,0.08560341,0.73005443,0.76705799,1.25664289,0.00445045,0.05920246,0.01153568,0.05330528
-2.96848424,2.23866904,0.08178369,0.71003953,0.71111772,1.20957809,0.00416690,0.06060747,0.01153543,0.05155348
-2.96248124,2.15809882,0.07843908,0.69226873,0.65800107,1.16604990,0.00390187,0.06222542,0.01154680,0.05014467
-2.95647824,2.08614515,0.07560830,0.67715677,0.60819158,1.12680778,0.00365866,0.06407669,0.01157484,0.04909803
-2.95047524,2.02388652,0.07331735,0.66504208,0.56206278,1.09245801,0.00343983,0.06617512,0.01162365,0.04842356
-2.94447224,1.97210692,0.07157903,0.65617713,0.51987672,1.06345044,0.00324706,0.06852660,0.01169621,0.04812182
-2.93846923,1.93127999,0.07039296,0.65072103,0.48178602,1.04006985,0.00308122,0.07112793,0.01179419,0.04818395
-2.93246623,1.90156177,0.06974579,0.64873427,0.44783885,1.02243203,0.00294238,0.07396601,0.01191778,0.04859183
-2.92646323,1.88279194,0.06961182,0.65017618,0.41798652,1.01048457,0.00282982,0.07701731,0.01206563,0.04931860
-2.92046023,1.87450364,0.06995383,0.65490502,0.39209312,1.00401226,0.00274213,0.08024787,0.01223486,0.05032937
-2.91445723,1.87594159,0.07072423,0.66268100,0.36994681,1.00264690,0.00267726,0.08361359,0.01242109,0.05158212
-2.90845423,1.88608813,0.07186637,0.67317218,0.35127225,1.00588130,0.00263267,0.08706110,0.01261856,0.05302893
-2.90245123,1.90369651,0.07331607,0.68596338,0.33574376,1.01308697,0.00260538,0.09052896,0.01282036,0.05461727
-2.89644822,1.92733071,0.07500335,0.70056770,0.32299875,1.02353521,0.00259212,0.09394935,0.01301863,0.05629160
-2.89044522,1.95541086,0.07685428,0.71644075,0.31265108,1.03642081,0.00258946,0.09725007,0.01320491,0.05799497
-2.88444222,1.98626286,0.07879282,0.73299700,0.30430401,1.05088803,0.00259390,0.10035683,0.01337044,0.05967080
-2.87843922,2.01817104,0.08074291,0.74962796,0.29756247,1.06605780,0.00260200,0.10319570,0.01350658,0.06126468
-2.87243622,2.04943225,0.08263032,0.76572151,0.29204427,1.08105563,0.00261051,0.10569571,0.01360511,0.06272609
-2.86643322,2.07840976,0.08438468,0.78068196,0.28739026,1.09503931,0.00261641,0.10779141,0.01365868,0.06401014
-2.86043022,2.10358528,0.08594121,0.79395000,0.28327302,1.10722551,0.00261707,0.10942523,0.01366109,0.06507911
-2.85442721,2.12360754,0.08724248,0.80502185,0.27940420,1.11691457,0.00261025,0.11054975,0.01360758,0.06590383
-2.84842421,2.13733564,0.08823980,0.81346710,0.27554016,1.12351268,0.00259420,0.11112955,0.01349513,0.06646480
-2.84242121,2.14387594,0.08889454,0.81894430,0.27148611,1.12655064,0.00256766,0.11114265,0.01332258,0.06675306
-2.83641821,2.14261106,0.08917902,0.82121386,0.26709860,1.12569874,0.00252989,0.11058160,0.01309077,0.06677076
-2.83041521,2.13322019,0.08907719,0.82014778,0.26228643,1.12077725,0.00248066,0.10945391,0.01280254,0.06653128
-2.82441221,2.11568980,0.08858492,0.81573564,0.25701001,1.11176209,0.00242024,0.10778214,0.01246271,0.06605917
-2.81840920,2.09031467,0.08771002,0.80808680,0.25127944,1.09878566,0.00234934,0.10560335,0.01207792,0.06538960
-2.81240620,2.05768893,0.08647181,0.79742850,0.24515115,1.08213277,0.00226908,0.10296813,0.01165649,0.06456752
-2.80640320,2.01868778,0.08490052,0.78410003,0.23872352,1.06223177,0.00218092,0.09993921,0.01120812,0.06364652
-2.80040020,1.97444020,0.08303622,0.76854309,0.23213157,1.03964132,0.00208658,0.09658971,0.01074364,0.06268739
-2.79439720,1.92629385,0.08092761,0.75128863,0.22554073,1.01503310,0.00198799,0.09300105,0.01027465,0.06175641
-2.78839420,1.87577321,0.07863053,0.73294070,0.21914017,0.98917127,0.00188718,0.08926066,0.00981321,0.06092346
-2.78239120,1.82453244,0.07620626,0.71415775,0.21313565,0.96288906,0.00178626,0.08545967,0.00937145,0.06026001
-2.77638819,1.77430429,0.07371977,0.69563208,0.20774209,0.93706346,0.00168726,0.08169037,0.00896125,0.05983695
-2.77038519,1.72684700,0.07123781,0.67806805,0.20317614,0.91258879,0.00159215,0.07804386,0.00859390,0.05972249
-2.76438219,1.68389049,0.06882707,0.66215982,0.19964885,0.89034983,0.00150275,0.07460772,0.00827983,0.05997999
-2.75837919,1.64708372,0.06655227,0.64856932,0.19735855,0.87119546,0.00142068,0.07146387,0.00802829,0.06066593
-2.75237619,1.61794474,0.06447445,0.63790511,0.19648419,0.85591353,0.00134733,0.06868667,0.00784713,0.06182803
-2.74637319,1.59781476,0.06264934,0.63070287,0.19717914,0.84520777,0.00128384,0.06634120,0.00774269,0.06350357
-2.74037019,1.58781792,0.06112592,0.62740808,0.19956583,0.83967737,0.00123109,0.06448190,0.00771956,0.06571797
-2.73436718,1.58882755,0.05994524,0.62836148,0.20373102,0.83979980,0.00118970,0.06315149,0.00778056,0.06848369
-2.72836418,1.60144023,0.05913944,0.63378775,0.20972220,0.84591750,0.00116003,0.06238021,0.00792670,0.07179948
-2.72236118,1.62595823,0.05873110,0.64378777,0.21754487,0.85822866,0.00114222,0.06218538,0.00815714,0.07565004
-2.71635818,1.66238093,0.05873286,0.65833475,0.22716113,0.87678243,0.00113620,0.06257130,0.00846927,0.08000612
-2.71035518,1.71040551,0.05914735,0.67727444,0.23848939,0.90147875,0.00114172,0.06352947,0.00885880,0.08482497
-2.70435218,1.76943676,0.05996741,0.70032924,0.25140548,0.93207260,0.00115839,0.06503908,0.00931987,0.09005138
-2.69834917,1.83860584,0.06117662,0.72710636,0.26574497,0.96818258,0.00118574,0.06706784,0.00984521,0.09561898
-2.69234617,1.91679732,0.06275003,0.75710962,0.28130689,1.00930349,0.00122321,0.06957307,0.01042634,0.10145205
-2.68634317,2.00268347,0.06465525,0.78975457,0.29785856,1.05482244,0.00127021,0.07250297,0.01105377,0.10746765
-2.68034017,2.09476484,0.06685358,0.82438650,0.31514170,1.10403769,0.00132618,0.07579818,0.01171721,0.11357796
-2.67433717,2.19141546,0.06930145,0.86030057,0.33287933,1.15617977,0.00139054,0.07939343,0.01240583,0.11969293
-2.66833417,2.29093115,0.07195179,0.89676356,0.35078348,1.21043375,0.00146279,0.08321934,0.01310853,0.12572294
-2.66233117,2.39157915,0.07475561,0.93303632,0.36856338,1.26596209,0.00154245,0.08720429,0.01381412,0.13158147
-2.65632816,2.49164720,0.07766344,0.96839617,0.38593380,1.32192687,0.00162912,0.09127625,0.01451160,0.13718773
-2.65032516,2.58949017,0.08062679,1.00215838,0.40262320,1.37751081,0.00172246,0.09536465,0.01519039,0.14246902
-2.64432216,2.68357270,0.08359944,1.03369598,0.41838152,1.43193616,0.00182217,0.09940201,0.01584049,0.14736274
-2.63831916,2.77250611,0.08653854,1.06245712,0.43298701,1.48448082,0.00192796,0.10332555,0.01645270,0.15181808
-2.63231616,2.85507837,0.08940560,1.08797937,0.44625212,1.53449128,0.00203958,0.10707850,0.01701875,0.15579717
-2.62631316,2.93027620,0.09216711,1.10990042,0.45802793,1.58139184,0.00215676,0.11061114,0.01753140,0.15927572
-2.62031016,2.99729884,0.09479503,1.12796496,0.46820715,1.62469032,0.00227918,0.11388166,0.01798452,0.16224310
-2.61430715,3.05556313,0.09726694,1.14202736,0.47672535,1.66397999,0.00240648,0.11685657,0.01837314,0.16470187
-2.60830415,3.10470041,0.09956593,1.15205037,0.48356065,1.69893830,0.00253820,0.11951095,0.01869349,0.16666680
-2.60230115,3.14454577,0.10168032,1.15809995,0.48873166,1.72932268,0.00267378,0.12182826,0.01894288,0.16816337
-2.59629815,3.17512087,0.10360311,1.16033664,0.49229396,1.75496402,0.00281254,0.12379995,0.01911976,0.16922591
-2.59029515,3.19661142,0.10533129,1.15900398,0.49433528,1.77575871,0.00295368,0.12542481,0.01922357,0.16989547
-2.58429215,3.20934104,0.10686501,1.15441464,0.49496963,1.79165964,0.00309625,0.12670808,0.01925470,0.17021739
-2.57828914,3.21374312,0.10820672,1.14693501,0.49433074,1.80266731,0.00323919,0.12766044,0.01921437,0.17023894
-2.57228614,3.21033221,0.10936024,1.13696896,0.49256513,1.80882137,0.00338134,0.12829689,0.01910452,0.17000687
-2.56628314,3.19967663,0.11032987,1.12494172,0.48982515,1.81019344,0.00352141,0.12863553,0.01892773,0.16956523
-2.56028014,3.18237360,0.11111967,1.11128431,0.48626239,1.80688149,0.00365809,0.12869649,0.01868713,0.16895338
-2.55427714,3.15902811,0.11173271,1.09641954,0.48202167,1.79900623,0.00379002,0.12850076,0.01838628,0.16820442
-2.54827414,3.13023621,0.11217063,1.08074985,0.47723605,1.78670950,0.00391583,0.12806922,0.01802916,0.16734391
-2.54227114,3.09657338,0.11243329,1.06464758,0.47202283,1.77015464,0.00403424,0.12742181,0.01762003,0.16638926
-2.53626813,3.05858804,0.11251864,1.04844778,0.46648087,1.74952874,0.00414405,0.12657682,0.01716347,0.16534940
-2.53026513,3.01679997,0.11242281,1.03244393,0.46068924,1.72504613,0.00424421,0.12555042,0.01666425,0.16422508
-2.52426213,2.97170330,0.11214037,1.01688618,0.45470706,1.69695306,0.00433386,0.12435635,0.01612738,0.16300955
-2.51825913,2.92377311,0.11166475,1.00198237,0.44857462,1.66553254,0.00441237,0.12300575,0.01555804,0.16168968
-2.51225613,2.87347494,0.11098884,0.98790105,0.44231549,1.63110919,0.00447942,0.12150726,0.01496156,0.16024738
-2.50625313,2.82127590,0.11010566,0.97477656,0.43593952,1.59405324,0.00453496,0.11986720,0.01434342,0.15866137
-2.50025013,2.76765639,0.10900913,0.96271532,0.42944637,1.55478329,0.00457931,0.11808987,0.01370917,0.15690898
-2.49424712,2.71312127,0.10769480,0.95180300,0.42282946,1.51376730,0.00461312,0.11617802,0.01306448,0.15496812
-2.48824412,2.65820937,0.10616067,0.94211203,0.41607995,1.47152150,0.00463741,0.11413330,0.01241503,0.15281917
-2.48224112,2.60350044,0.10440783,0.93370875,0.40919057,1.42860694,0.00465355,0.11195686,0.01176648,0.15044677
-2.47623812,2.54961883,0.10244105,0.92665992,0.40215906,1.38562357,0.00466323,0.10964982,0.01112442,0.14784135
-2.47023512,2.49723328,0.10026923,0.92103799,0.39499101,1.34320197,0.00466844,0.10721389,0.01049433,0.14500042
-2.46423212,2.44705257,0.09790570,0.91692487,0.38770198,1.30199277,0.00467142,0.10465186,0.00988146,0.14192949
-2.45822911,2.39981701,0.09536826,0.91441401,0.38031884,1.26265414,0.00467456,0.10196804,0.00929082,0.13864256
-2.45222611,2.35628604,0.09267916,0.91361051,0.37288022,1.22583779,0.00468039,0.09916865,0.00872706,0.13516230
-2.44622311,2.31722233,0.08986475,0.91462951,0.36543622,1.19217395,0.00469141,0.09626218,0.00819441,0.13151976
-2.44022011,2.28337322,0.08695509,0.91759277,0.35804727,1.16225592,0.00471009,0.09325959,0.00769663,0.12775366
-2.43421711,2.25545046,0.08398331,0.92262387,0.35078251,1.13662501,0.00473867,0.09017447,0.00723694,0.12390947
-2.42821411,2.23410917,0.08098488,0.92984234,0.34371756,1.11575626,0.00477916,0.08702314,0.00681797,0.12003803
-2.42221111,2.21992749,0.07799680,0.93935709,0.33693214,1.10004597,0.00483318,0.08382459,0.00644169,0.11619411
-2.41620810,2.21338787,0.07505674,0.95125980,0.33050752,1.08980140,0.00490189,0.08060044,0.00610944,0.11243473
-2.41020510,2.21486145,0.07220218,0.96561873,0.32452406,1.08523334,0.00498594,0.07737480,0.00582185,0.10881752
-2.40420210,2.22459641,0.06946952,0.98247341,0.31905906,1.08645198,0.00508543,0.07417404,0.00557890,0.10539899
-2.39819910,2.24271122,0.06689338,1.00183076,0.31418496,1.09346640,0.00519984,0.07102655,0.00537991,0.10223302
-2.39219610,2.26919350,0.06450585,1.02366304,0.30996809,1.10618776,0.00532805,0.06796244,0.00522357,0.09936950
-2.38619310,2.30390461,0.06233599,1.04790778,0.30646797,1.12443620,0.00546840,0.06501320,0.00510800,0.09685312
-2.38019010,2.34658990,0.06040938,1.07446987,0.30373711,1.14795114,0.00561867,0.06221134,0.00503080,0.09472257
-2.37418709,2.39689423,0.05874783,1.10322574,0.30182145,1.17640449,0.00577622,0.05958996,0.00498915,0.09300989
-2.36818409,2.45438172,0.05736922,1.13402929,0.30076107,1.20941609,0.00593807,0.05718233,0.00497988,0.09174020
-2.36218109,2.51855855,0.05628749,1.16671933,0.30059128,1.24657064,0.00610102,0.05502135,0.00499956,0.09093163
-2.35617809,2.58889722,0.05551262,1.20112775,0.30134379,1.28743491,0.00626176,0.05313910,0.00504458,0.09059552
-2.35017509,2.66486053,0.05505083,1.23708787,0.30304773,1.33157438,0.00641703,0.05156617,0.00511130,0.09073679
-2.34417209,2.74592346,0.05490464,1.27444216,0.30573047,1.37856823,0.00656375,0.05033109,0.00519608,0.09135441
-2.33816908,2.83159107,0.05507309,1.31304861,0.30941795,1.42802154,0.00669913,0.04945962,0.00529536,0.09244193
-2.33216608,2.92141087,0.05555181,1.35278491,0.31413437,1.47957399,0.00682079,0.04897398,0.00540581,0.09398797
-2.32616308,3.01497840,0.05633318,1.39355009,0.31990120,1.53290434,0.00692685,0.04889213,0.00552428,0.09597674
-2.32016008,3.11193514,0.05740628,1.43526288,0.32673547,1.58773032,0.00701598,0.04922693,0.00564792,0.09838829
-2.31415708,3.21195858,0.05875694,1.47785687,0.33464733,1.64380390,0.00708744,0.04998532,0.00577415,0.10119873
-2.30815408,3.31474477,0.06036760,1.52127247,0.34363690,1.70090223,0.00714106,0.05116756,0.00590069,0.10438026
-2.30215108,3.41998435,0.06221728,1.56544591,0.35369082,1.75881484,0.00717724,0.05276649,0.00602555,0.10790104
-2.29614807,3.52733380,0.06428140,1.61029612,0.36477849,1.81732812,0.00719686,0.05476693,0.00614700,0.11172493
-2.29014507,3.63638400,0.06653176,1.65571027,0.37684834,1.87620831,0.00720121,0.05714520,0.00626353,0.11581123
-2.28414207,3.74662871,0.06893652,1.70152904,0.38982460,1.93518446,0.00719189,0.05986886,0.00637380,0.12011432
-2.27813907,3.85743580,0.07146033,1.74753291,0.40360460,1.99393276,0.00717070,0.06289667,0.00647662,0.12458345
-2.27213607,3.96802409,0.07406462,1.79343075,0.41805723,2.05206399,0.00713951,0.06617887,0.00657090,0.12916262
-2.26613307,4.07744841,0.07670802,1.83885175,0.43302254,2.10911531,0.00710019,0.06965772,0.00665558,0.13379074
-2.26013007,4.18459517,0.07934706,1.88334199,0.44831288,2.16454760,0.00705445,0.07326843,0.00672966,0.13840205
-2.25412706,4.28819006,0.08193702,1.92636625,0.46371559,2.21774924,0.00700382,0.07694040,0.00679214,0.14292689
-2.24812406,4.38681878,0.08443303,1.96731565,0.47899735,2.26804662,0.00694955,0.08059873,0.00684207,0.14729280
-2.24212106,4.47896072,0.08679129,2.00552119,0.49390999,2.31472140,0.00689259,0.08416609,0.00687852,0.15142609
-2.23611806,4.56303475,0.08897048,2.04027292,0.50819771,2.35703390,0.00683358,0.08756480,0.00690065,0.15525358
-2.23011506,4.63745522,0.09093317,2.07084398,0.52160532,2.39425165,0.00677287,0.09071902,0.00690773,0.15870480
-2.22411206,4.70069546,0.09264733,2.09651847,0.53388714,2.42568154,0.00671054,0.09355708,0.00689925,0.16171424
-2.21810905,4.75135556,0.09408762,2.11662170,0.54481623,2.45070397,0.00664647,0.09601378,0.00687489,0.16422374
-2.21210605,4.78823055,0.09523667,2.13055120,0.55419330,2.46880681,0.00658043,0.09803251,0.00683468,0.16618487
-2.20610305,4.81037508,0.09608603,2.13780680,0.56185502,2.47961726,0.00651211,0.09956724,0.00677899,0.16756104
-2.20010005,4.81716059,0.09663683,2.13801790,0.56768112,2.48292950,0.00644120,0.10058413,0.00670861,0.16832943
-2.19409705,4.80832145,0.09690010,2.13096636,0.57160003,2.47872635,0.00636751,0.10106278,0.00662476,0.16848240
-2.18809405,4.78398711,0.09689665,2.11660361,0.57359260,2.46719350,0.00629095,0.10099698,0.00652913,0.16802839
-2.18209105,4.74469784,0.09665662,2.09506080,0.57369378,2.44872514,0.00621164,0.10039502,0.00642387,0.16699225
-2.17608804,4.69140311,0.09621849,2.06665131,0.57199223,2.42392058,0.00612988,0.09927938,0.00631154,0.16541491
-2.17008504,4.62544195,0.09562786,2.03186549,0.56862762,2.39357163,0.00604620,0.09768602,0.00619509,0.16335237
-2.16408204,4.54850645,0.09493578,1.99135757,0.56378615,2.35864149,0.00596130,0.09566307,0.00607780,0.16087407
-2.15807904,4.46258985,0.09419695,1.94592564,0.55769412,2.32023591,0.00587608,0.09326918,0.00596315,0.15806071
-2.15207604,4.36992192,0.09346765,1.89648554,0.55061018,2.27956824,0.00579150,0.09057147,0.00585480,0.15500159
-2.14607304,4.27289494,0.09280366,1.84404014,0.54281656,2.23791995,0.00570865,0.08764321,0.00575644,0.15179157
-2.14007004,4.17398386,0.09225824,1.78964544,0.53460958,2.19659858,0.00562859,0.08456141,0.00567169,0.14852790
-2.13406703,4.07566454,0.09188017,1.73437541,0.52629014,2.15689528,0.00555235,0.08140428,0.00560403,0.14530684
-2.12806403,3.98033407,0.09171209,1.67928705,0.51815436,2.12004361,0.00548086,0.07824882,0.00555669,0.14222053
-2.12206103,3.89023650,0.09178904,1.62538749,0.51048481,2.08718163,0.00541494,0.07516849,0.00553262,0.13935396
-2.11605803,3.80739731,0.09213746,1.57360455,0.50354282,2.05931868,0.00535525,0.07223120,0.00553435,0.13678238
-2.11005503,3.73356897,0.09277446,1.52476191,0.49756179,2.03730797,0.00530226,0.06949757,0.00556402,0.13456907
-2.10405203,3.67018935,0.09370760,1.47955986,0.49274195,2.02182589,0.00525634,0.06701958,0.00562335,0.13276378
-2.09804902,3.61835401,0.09493494,1.43856216,0.48924647,2.01335826,0.00521769,0.06483959,0.00571360,0.13140163
-2.09204602,3.57880241,0.09644553,1.40218921,0.48719891,2.01219373,0.00518644,0.06298982,0.00583563,0.13050268
-2.08604302,3.55191766,0.09822017,1.37071742,0.48668212,2.01842366,0.00516265,0.06149220,0.00598990,0.13007205
-2.08004002,3.53773854,0.10023244,1.34428428,0.48773814,2.03194822,0.00514640,0.06035858,0.00617650,0.13010060
