energy_ev,total_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-4.30115058,3.30805508,0.43347013,2.97183770,0.00611140,0.24586120,0.14155004,0.00000000
-4.29514757,3.15745076,0.41315842,2.83910978,0.00586793,0.23289308,0.13298399,0.00000000
-4.28914457,3.00245820,0.39162808,2.70291964,0.00559757,0.21945068,0.12419831,0.00000000
-4.28314157,2.84550441,0.36924673,2.56538255,0.00530608,0.20574684,0.11530386,0.00000000
-4.27713857,2.68889443,0.34638444,2.42848927,0.00499944,0.19199249,0.10640729,0.00000000
-4.27113557,2.53476180,0.32340422,2.29406441,0.00468371,0.17839169,0.09760888,0.00000000
-4.26513257,2.38502721,0.30065315,2.16373256,0.00436482,0.16513712,0.08900065,0.00000000
-4.25912956,2.24136614,0.27845430,2.03889293,0.00404844,0.15240591,0.08066485,0.00000000
-4.25312656,2.10518620,0.25709982,1.92070269,0.00373981,0.14035606,0.07267279,0.00000000
-4.24712356,1.97761383,0.23684527,1.81006874,0.00344366,0.12912357,0.06508396,0.00000000
-4.24112056,1.85949018,0.21790534,1.70764754,0.00316408,0.11882015,0.05794573,0.00000000
-4.23511756,1.75137530,0.20045099,1.61385212,0.00290448,0.10953179,0.05129323,0.00000000
-4.22911456,1.65355967,0.18460807,1.52886515,0.00266750,0.10131797,0.04514969,0.00000000
-4.22311156,1.56608185,0.17045716,1.45265704,0.00245506,0.09421161,0.03952708,0.00000000
-4.21710855,1.48875099,0.15803483,1.38500780,0.00226830,0.08821964,0.03442700,0.00000000
-4.21110555,1.42117295,0.14733582,1.32553150,0.00210766,0.08332422,0.02984176,0.00000000
-4.20510255,1.36277871,0.13831627,1.27370221,0.00197289,0.07948446,0.02575565,0.00000000
-4.19909955,1.31285419,0.13089768,1.22888050,0.00186311,0.07663857,0.02214624,0.00000000
-4.19309655,1.27057033,0.12497139,1.19033979,0.00177692,0.07470641,0.01898582,0.00000000
-4.18709355,1.23501292,0.12040358,1.15729178,0.00171241,0.07359236,0.01624266,0.00000000
-4.18109055,1.20521145,0.11704043,1.12891080,0.00166733,0.07318836,0.01388239,0.00000000
-4.17508754,1.18016668,0.11471346,1.10435653,0.00163912,0.07337711,0.01186916,0.00000000
-4.16908454,1.15887659,0.11324480,1.08279519,0.00162501,0.07403537,0.01016670,0.00000000
-4.16308154,1.14036054,0.11245231,1.06341893,0.00162212,0.07503721,0.00873928,0.00000000
-4.15707854,1.12368158,0.11215453,1.04546352,0.00162755,0.07625726,0.00755248,0.00000000
-4.15107554,1.10796654,0.11217521,1.02822422,0.00163845,0.07757377,0.00657381,0.00000000
-4.14507254,1.09242412,0.11234749,1.01106983,0.00165207,0.07887148,0.00577319,0.00000000
-4.13906953,1.07636038,0.11251753,0.99345477,0.00166587,0.08004424,0.00512331,0.00000000
-4.13306653,1.05919179,0.11254768,0.97492905,0.00167753,0.08099727,0.00459978,0.00000000
-4.12706353,1.04045527,0.11231895,0.95514598,0.00168505,0.08164909,0.00418128,0.00000000
-4.12106053,1.01981521,0.11173294,0.93386724,0.00168672,0.08193297,0.00384953,0.00000000
-4.11505753,0.99706703,0.11071304,0.91096531,0.00168119,0.08179795,0.00358918,0.00000000
-4.10905453,0.97213720,0.10920499,0.88642288,0.00166746,0.08120937,0.00338772,0.00000000
-4.10305153,0.94507947,0.10717683,0.86032911,0.00164491,0.08014890,0.00323521,0.00000000
-4.09704852,0.91606750,0.10461812,0.83287283,0.00161324,0.07861412,0.00312406,0.00000000
-4.09104552,0.88538375,0.10153873,0.80433262,0.00157251,0.07661763,0.00304880,0.00000000
-4.08504252,0.85340517,0.09796698,0.77506397,0.00152306,0.07418579,0.00300577,0.00000000
-4.07903952,0.82058585,0.09394749,0.74548398,0.00146552,0.07135710,0.00299284,0.00000000
-4.07303652,0.78743744,0.08953865,0.71605393,0.00140072,0.06818030,0.00300915,0.00000000
-4.06703352,0.75450793,0.08480988,0.68726039,0.00132968,0.06471237,0.00305484,0.00000000
-4.06103052,0.72235950,0.07983887,0.65959561,0.00125356,0.06101639,0.00313082,0.00000000
-4.05502751,0.69154649,0.07470877,0.63353782,0.00117361,0.05715937,0.00323854,0.00000000
-4.04902451,0.66259421,0.06950555,0.60953233,0.00109109,0.05321025,0.00337979,0.00000000
-4.04302151,0.63597950,0.06431559,0.58797417,0.00100728,0.04923797,0.00355655,0.00000000
-4.03701851,0.61211377,0.05922353,0.56919299,0.00092342,0.04530986,0.00377087,0.00000000
-4.03101551,0.59132929,0.05431056,0.55344083,0.00084068,0.04149022,0.00402477,0.00000000
-4.02501251,0.57386913,0.04965297,0.54088332,0.00076011,0.03783919,0.00432021,0.00000000
-4.01900950,0.55988118,0.04532126,0.53159457,0.00068267,0.03441201,0.00465902,0.00000000
-4.01300650,0.54941637,0.04137944,0.52555604,0.00060919,0.03125850,0.00504299,0.00000000
-4.00700350,0.54243116,0.03788487,0.52265938,0.00054040,0.02842283,0.00547383,0.00000000
-4.00100050,0.53879393,0.03488828,0.52271302,0.00047690,0.02594354,0.00595333,0.00000000
-3.99499750,0.53829502,0.03243400,0.52545222,0.00041921,0.02385374,0.00648336,0.00000000
-3.98899450,0.54065983,0.03056044,0.53055208,0.00036780,0.02218143,0.00706606,0.00000000
-3.98299150,0.54556426,0.02930059,0.53764296,0.00032308,0.02094992,0.00770387,0.00000000
-3.97698849,0.55265182,0.02868250,0.54632746,0.00028552,0.02017822,0.00839971,0.00000000
-3.97098549,0.56155152,0.02872975,0.55619836,0.00025563,0.01988146,0.00915704,0.00000000
-3.96498249,0.57189583,0.02946181,0.56685660,0.00023406,0.02007118,0.00997994,0.00000000
-3.95897949,0.58333779,0.03089419,0.57792864,0.00022166,0.02075554,0.01087326,0.00000000
-3.95297649,0.59556670,0.03303850,0.58908236,0.00021954,0.02193943,0.01184261,0.00000000
-3.94697349,0.60832171,0.03590229,0.60004102,0.00022919,0.02362442,0.01289443,0.00000000
-3.94097049,0.62140290,0.03948878,0.61059466,0.00025254,0.02580863,0.01403608,0.00000000
-3.93496748,0.63467944,0.04379652,0.62060864,0.00029208,0.02848651,0.01527583,0.00000000
-3.92896448,0.64809477,0.04881890,0.63002908,0.00035096,0.03164860,0.01662292,0.00000000
-3.92296148,0.66166880,0.05454386,0.63888514,0.00043311,0.03528124,0.01808766,0.00000000
-3.91695848,0.67549720,0.06095353,0.64728827,0.00054334,0.03936641,0.01968148,0.00000000
-3.91095548,0.68974802,0.06802414,0.65542849,0.00068747,0.04388162,0.02141708,0.00000000
-3.90495248,0.70465619,0.07572613,0.66356831,0.00087243,0.04879997,0.02330861,0.00000000
-3.89894947,0.72051602,0.08402454,0.67203429,0.00110638,0.05409039,0.02537184,0.00000000
-3.89294647,0.73767236,0.09287971,0.68120699,0.00139874,0.05971810,0.02762441,0.00000000
-3.88694347,0.75651060,0.10224830,0.69150955,0.00176026,0.06564531,0.03008608,0.00000000
-3.88094047,0.77744607,0.11208455,0.70339538,0.00220305,0.07183207,0.03277896,0.00000000
-3.87493747,0.80091290,0.12234182,0.71733522,0.00274051,0.07823737,0.03572771,0.00000000
-3.86893447,0.82735262,0.13297421,0.73380395,0.00338725,0.08482029,0.03895966,0.00000000
-3.86293147,0.85720255,0.14393827,0.75326730,0.00415890,0.09154124,0.04250481,0.00000000
-3.85692846,0.89088398,0.15519451,0.77616853,0.00507188,0.09836319,0.04639561,0.00000000
-3.85092546,0.92879005,0.16670878,0.80291537,0.00614304,0.10525271,0.05066661,0.00000000
-3.84492246,0.97127331,0.17845315,0.83386699,0.00738926,0.11218088,0.05535376,0.00000000
-3.83891946,1.01863288,0.19040640,0.86932139,0.00882692,0.11912383,0.06049344,0.00000000
-3.83291646,1.07110119,0.20255379,0.90950299,0.01047126,0.12606295,0.06612120,0.00000000
-3.82691346,1.12883050,0.21488622,0.95455087,0.01233575,0.13298466,0.07227013,0.00000000
-3.82091046,1.19187942,0.22739869,1.00450774,0.01443130,0.13987970,0.07896894,0.00000000
-3.81490745,1.26019982,0.24008804,1.05931009,0.01676549,0.14674204,0.08623985,0.00000000
-3.80890445,1.33362479,0.25295021,1.11877994,0.01934176,0.15356733,0.09409622,0.00000000
-3.80290145,1.41185829,0.26597698,1.18261884,0.02215866,0.16035102,0.10254011,0.00000000
-3.79689845,1.49446744,0.27915250,1.25040460,0.02520911,0.16708634,0.11155995,0.00000000
-3.79089545,1.58087824,0.29244981,1.32159148,0.02847981,0.17376204,0.12112830,0.00000000
-3.78489245,1.67037563,0.30582760,1.39551444,0.03195076,0.18036039,0.13119996,0.00000000
-3.77888944,1.76210873,0.31922749,1.47139783,0.03559500,0.18685521,0.14171059,0.00000000
-3.77288644,1.85510180,0.33257202,1.54836896,0.03937854,0.19321043,0.15257593,0.00000000
-3.76688344,1.94827122,0.34576369,1.62547647,0.04326056,0.19937908,0.16369170,0.00000000
-3.76088044,2.04044871,0.35868514,1.70171352,0.04719389,0.20530299,0.17493446,0.00000000
-3.75487744,2.13041015,0.37120057,1.77604512,0.05112577,0.21091317,0.18616326,0.00000000
-3.74887444,2.21690954,0.38315847,1.84743885,0.05499885,0.21613095,0.19722223,0.00000000
-3.74287144,2.29871673,0.39439566,1.91489793,0.05875252,0.22086991,0.20794408,0.00000000
-3.73686843,2.37465764,0.40474233,1.97749519,0.06232440,0.22503846,0.21815431,0.00000000
-3.73086543,2.44365503,0.41402810,2.03440648,0.06565202,0.22854303,0.22767611,0.00000000
-3.72486243,2.50476806,0.42208855,2.08494183,0.06867468,0.23129170,0.23633573,0.00000000
-3.71885943,2.55722847,0.42877211,2.12857276,0.07133523,0.23319803,0.24396799,0.00000000
-3.71285643,2.60047153,0.43394680,2.16495420,0.07358195,0.23418500,0.25042191,0.00000000
-3.70685343,2.63415998,0.43750645,2.19393975,0.07537027,0.23418874,0.25556594,0.00000000
-3.70085043,2.65819954,0.43937609,2.21558918,0.07666424,0.23316188,0.25929274,0.00000000
-3.69484742,2.67274495,0.43951614,2.23016777,0.07743788,0.23107631,0.26152319,0.00000000
-3.68884442,2.67819605,0.43792512,2.23813716,0.07767611,0.22792528,0.26220944,0.00000000
-3.68284142,2.67518399,0.43464082,2.24013808,0.07737534,0.22372455,0.26133679,0.00000000
-3.67683842,2.66454803,0.42973963,2.23696584,0.07654375,0.21851268,0.25892447,0.00000000
-3.67083542,2.64730424,0.42333430,2.22953960,0.07520103,0.21235037,0.25502508,0.00000000
-3.66483242,2.62460755,0.41557005,2.21886715,0.07337790,0.20531886,0.24972290,0.00000000
-3.65882941,2.59770907,0.40661929,2.20600687,0.07111513,0.19751754,0.24313099,0.00000000
-3.65282641,2.56791096,0.39667535,2.19202878,0.06846231,0.18906089,0.23538743,0.00000000
-3.64682341,2.53652101,0.38594531,2.17797680,0.06547642,0.18007481,0.22665069,0.00000000
-3.64082041,2.50480912,0.37464252,2.16483370,0.06222004,0.17069269,0.21709455,0.00000000
-3.63481741,2.47396778,0.36297918,2.15349069,0.05875967,0.16105127,0.20690262,0.00000000
-3.62881441,2.44507803,0.35115915,2.14472260,0.05516381,0.15128655,0.19626292,0.00000000
-3.62281141,2.41908246,0.33937162,2.13916970,0.05150124,0.14152997,0.18536254,0.00000000
-3.61680840,2.39676569,0.32778561,2.13732648,0.04783924,0.13190495,0.17438279,0.00000000
-3.61080540,2.37874294,0.31654585,2.13953741,0.04424212,0.12252387,0.16349485,0.00000000
-3.60480240,2.36545632,0.30576977,2.14599917,0.04076986,0.11348582,0.15285620,0.00000000
-3.59879940,2.35717820,0.29554605,2.15676872,0.03747696,0.10487488,0.14260776,0.00000000
-3.59279640,2.35402073,0.28593443,2.17177583,0.03441164,0.09675911,0.13287191,0.00000000
-3.58679340,2.35595023,0.27696678,2.19083919,0.03161517,0.08919031,0.12375131,0.00000000
-3.58079040,2.36280501,0.26864924,2.21368438,0.02912155,0.08220421,0.11532843,0.00000000
-3.57478739,2.37431520,0.26096530,2.23996272,0.02695730,0.07582145,0.10766586,0.00000000
-3.56878439,2.39012319,0.25387949,2.26926959,0.02514156,0.07004877,0.10080704,0.00000000
-3.56278139,2.40980365,0.24734150,2.30116141,0.02368627,0.06488078,0.09477757,0.00000000
-3.55677839,2.43288196,0.24129048,2.33517051,0.02259654,0.06030182,0.08958679,0.00000000
-3.55077539,2.45885068,0.23565929,2.37081746,0.02187111,0.05628807,0.08522951,0.00000000
-3.54477239,2.48718354,0.23037857,2.40762093,0.02150290,0.05280969,0.08168796,0.00000000
-3.53876938,2.51734709,0.22538040,2.44510503,0.02147960,0.04983289,0.07893367,0.00000000
-3.53276638,2.54881020,0.22060146,2.48280477,0.02178429,0.04732195,0.07692933,0.00000000
-3.52676338,2.58105189,0.21598576,2.52027011,0.02239618,0.04524108,0.07563058,0.00000000
-3.52076038,2.61356810,0.21148666,2.55706927,0.02329122,0.04355605,0.07498767,0.00000000
-3.51475738,2.64587793,0.20706846,2.59279208,0.02444290,0.04223563,0.07494706,0.00000000
-3.50875438,2.67753015,0.20270734,2.62705394,0.02582290,0.04125276,0.07545285,0.00000000
-3.50275138,2.70811023,0.19839196,2.65950079,0.02740192,0.04058546,0.07644823,0.00000000
-3.49674837,2.73724836,0.19412355,2.68981551,0.02915038,0.04021754,0.07787676,0.00000000
-3.49074537,2.76462846,0.18991569,2.71772577,0.03103922,0.04013898,0.07968370,0.00000000
-3.48474237,2.78999812,0.18579385,2.74301311,0.03304070,0.04034618,0.08181724,0.00000000
-3.47873937,2.81317895,0.18179464,2.76552287,0.03512911,0.04084188,0.08422971,0.00000000
-3.47273637,2.83407704,0.17796494,2.78517445,0.03728156,0.04163495,0.08687871,0.00000000
-3.46673337,2.85269247,0.17436082,2.80197102,0.03947858,0.04273990,0.08972820,0.00000000
-3.46073037,2.86912740,0.17104636,2.81600801,0.04170476,0.04417628,0.09274931,0.00000000
-3.45472736,2.88359157,0.16809241,2.82747942,0.04394915,0.04596789,0.09592113,0.00000000
-3.44872436,2.89640474,0.16557507,2.83668122,0.04620561,0.04814185,0.09923109,0.00000000
-3.44272136,2.90799510,0.16357425,2.84401108,0.04847289,0.05072753,0.10267511,0.00000000
-3.43671836,2.91889336,0.16217196,2.84996408,0.05075455,0.05375542,0.10625739,0.00000000
-3.43071536,2.92972218,0.16145057,2.85512394,0.05305863,0.05725592,0.10998972,0.00000000
-3.42471236,2.94118080,0.16149092,2.86014985,0.05539710,0.06125817,0.11389046,0.00000000
-3.41870935,2.95402535,0.16237041,2.86575899,0.05778504,0.06578880,0.11798305,0.00000000
-3.41270635,2.96904514,0.16416096,2.87270536,0.06023963,0.07087079,0.12229412,0.00000000
-3.40670335,2.98703578,0.16692703,2.88175539,0.06277894,0.07652249,0.12685130,0.00000000
-3.40070035,3.00877013,0.17072364,2.89366142,0.06542063,0.08275662,0.13168078,0.00000000
-3.39469735,3.03496810,0.17559453,2.90913392,0.06818046,0.08957958,0.13680465,0.00000000
-3.38869435,3.06626661,0.18157037,2.92881364,0.07107090,0.09699085,0.14223831,0.00000000
-3.38269135,3.10319094,0.18866731,2.95324480,0.07409975,0.10498264,0.14798793,0.00000000
-3.37668834,3.14612866,0.19688566,2.98285048,0.07726883,0.11353969,0.15404824,0.00000000
-3.37068534,3.19530736,0.20620899,3.01791124,0.08057303,0.12263932,0.16040057,0.00000000
-3.36468234,3.25077705,0.21660347,3.05854789,0.08399950,0.13225159,0.16701160,0.00000000
-3.35867934,3.31239806,0.22801761,3.10470911,0.08752722,0.14233967,0.17383256,0.00000000
-3.35267634,3.37983506,0.24038240,3.15616457,0.09112699,0.15286024,0.18079927,0.00000000
-3.34667334,3.45255736,0.25361175,3.21250374,0.09476172,0.16376404,0.18783279,0.00000000
-3.34067034,3.52984558,0.26760327,3.27314051,0.09838719,0.17499634,0.19484091,0.00000000
-3.33466733,3.61080443,0.28223942,3.33732351,0.10195315,0.18649753,0.20172025,0.00000000
-3.32866433,3.69438118,0.29738889,3.40415173,0.10540473,0.19820351,0.20835910,0.00000000
-3.32266133,3.77938906,0.31290819,3.47259484,0.10868418,0.21004613,0.21464056,0.00000000
-3.31665833,3.86453477,0.32864345,3.54151761,0.11173268,0.22195348,0.22044627,0.00000000
-3.31065533,3.94844913,0.34443239,3.60970743,0.11449239,0.23385014,0.22566014,0.00000000
-3.30465233,4.02971994,0.36010636,3.67590427,0.11690833,0.24565736,0.23017217,0.00000000
-3.29864932,4.10692585,0.37549247,3.73883189,0.11893034,0.25729325,0.23388211,0.00000000
-3.29264632,4.17867038,0.39041584,3.79722959,0.12051473,0.26867293,0.23670272,0.00000000
-3.28664332,4.24361510,0.40470185,3.84988347,0.12162570,0.27970889,0.23856267,0.00000000
-3.28064032,4.30051122,0.41817847,3.89565654,0.12223648,0.29031144,0.23940866,0.00000000
-3.27463732,4.34822881,0.43067868,3.93351685,0.12233007,0.30038931,0.23920702,0.00000000
-3.26863432,4.38578311,0.44204290,3.96256311,0.12189956,0.30985064,0.23794449,0.00000000
-3.26263132,4.41235756,0.45212148,3.98204725,0.12094816,0.31860418,0.23562825,0.00000000
-3.25662831,4.42732312,0.46077730,3.99139356,0.11948879,0.32656082,0.23228532,0.00000000
-3.25062531,4.43025370,0.46788824,3.99021408,0.11754338,0.33363543,0.22796126,0.00000000
-3.24462231,4.42093755,0.47334977,3.97832000,0.11514189,0.33974895,0.22271835,0.00000000
-3.23861931,4.39938446,0.47707734,3.95572890,0.11232115,0.34483069,0.21663331,0.00000000
-3.23261631,4.36582875,0.47900862,3.92266782,0.10912349,0.34882071,0.20979480,0.00000000
-3.22661331,4.32072797,0.47910553,3.87957189,0.10559545,0.35167223,0.20230067,0.00000000
-3.22061031,4.26475738,0.47735587,3.82707885,0.10178629,0.35335389,0.19425520,0.00000000
-3.21460730,4.19880006,0.47377454,3.76601917,0.09774676,0.35385169,0.18576642,0.00000000
-3.20860430,4.12393295,0.46840414,3.69740214,0.09352782,0.35317064,0.17694355,0.00000000
-3.20260130,4.04140879,0.46131508,3.62239807,0.08917960,0.35133580,0.16789478,0.00000000
-3.19659830,3.95263424,0.45260489,3.54231682,0.08475046,0.34839273,0.15872520,0.00000000
-3.19059530,3.85914447,0.44239688,3.45858315,0.08028627,0.34440723,0.14953524,0.00000000
-3.18459230,3.76257470,0.43083811,3.37270933,0.07582990,0.33946445,0.14041929,0.00000000
-3.17858929,3.66462923,0.41809663,3.28626564,0.07142077,0.33366713,0.13146473,0.00000000
-3.17258629,3.56704860,0.40435812,3.20084940,0.06709469,0.32713331,0.12275125,0.00000000
-3.16658329,3.47157578,0.38982208,3.11805345,0.06288375,0.31999335,0.11435047,0.00000000
-3.16058029,3.37992213,0.37469752,3.03943468,0.05881633,0.31238652,0.10632575,0.00000000
-3.15457729,3.29373408,0.35919849,2.96648363,0.05491726,0.30445724,0.09873220,0.00000000
-3.14857429,3.21456155,0.34353946,2.90059602,0.05120795,0.29635121,0.09161688,0.00000000
-3.14257129,3.14382888,0.32793080,2.84304674,0.04770664,0.28821140,0.08501907,0.00000000
-3.13656828,3.08280905,0.31257445,2.79496729,0.04442864,0.28017438,0.07897057,0.00000000
-3.13056528,3.03260205,0.29765994,2.75732698,0.04138658,0.27236685,0.07349618,0.00000000
-3.12456228,2.99411766,0.28336085,2.73091844,0.03859063,0.26490272,0.06861403,0.00000000
-3.11855928,2.96806314,0.26983189,2.71634756,0.03604879,0.25788068,0.06433599,0.00000000
-3.11255628,2.95493593,0.25720656,2.71402791,0.03376699,0.25138245,0.06066809,0.00000000
-3.10655328,2.95502117,0.24559538,2.72417961,0.03174936,0.24547175,0.05761086,0.00000000
-3.10055028,2.96839394,0.23508492,2.74683223,0.02999830,0.24019383,0.05515966,0.00000000
-3.09454727,2.99492565,0.22573728,2.78183129,0.02851460,0.23557577,0.05330497,0.00000000
-3.08854427,3.03429409,0.21759030,2.82884790,0.02729750,0.23162726,0.05203267,0.00000000
-3.08254127,3.08599644,0.21065814,2.88739086,0.02634468,0.22834189,0.05132426,0.00000000
-3.07653827,3.14936462,0.20493236,2.95682063,0.02565230,0.22569879,0.05115707,0.00000000
-3.07053527,3.22358219,0.20038342,3.03636446,0.02521490,0.22366458,0.05150448,0.00000000
-3.06453227,3.30770221,0.19696230,3.12513220,0.02502537,0.22219544,0.05233609,0.00000000
-3.05852926,3.40066547,0.19460252,3.22213227,0.02507488,0.22123917,0.05361792,0.00000000
-3.05252626,3.50131862,0.19322221,3.32628736,0.02535275,0.22073723,0.05531261,0.00000000
-3.04652326,3.60843187,0.19272628,3.43644967,0.02584645,0.22062670,0.05737964,0.00000000
-3.04052026,3.72071614,0.19300873,3.55141551,0.02654145,0.22084194,0.05977565,0.00000000
-3.03451726,3.83683940,0.19395496,3.66993925,0.02742130,0.22131616,0.06245469,0.00000000
-3.02851426,3.95544257,0.19544415,3.79074683,0.02846758,0.22198268,0.06536867,0.00000000
-3.02251126,4.07515479,0.19735161,3.91254885,0.02965999,0.22277603,0.06846773,0.00000000
-3.01650825,4.19460863,0.19955120,4.03405369,0.03097653,0.22363285,0.07170083,0.00000000
-3.01050525,4.31245524,0.20191772,4.15398091,0.03239367,0.22449265,0.07501628,0.00000000
-3.00450225,4.42737988,0.20432932,4.27107507,0.03388666,0.22529846,0.07836241,0.00000000
-2.99849925,4.53811792,0.20666982,4.38412051,0.03542984,0.22599740,0.08168827,0.00000000
-2.99249625,4.64347154,0.20883104,4.49195696,0.03699711,0.22654126,0.08494440,0.00000000
-2.98649325,4.74232708,0.21071497,4.59349620,0.03856233,0.22688704,0.08808358,0.00000000
-2.98049025,4.83367304,0.21223583,4.68773967,0.04009989,0.22699750,0.09106164,0.00000000
-2.97448724,4.91661829,0.21332190,4.77379674,0.04158518,0.22684170,0.09383820,0.00000000
-2.96848424,4.99041033,0.21391708,4.85090328,0.04299513,0.22639562,0.09637742,0.00000000
-2.96248124,5.05445283,0.21398222,4.91844003,0.04430874,0.22564263,0.09864864,0.00000000
-2.95647824,5.10832201,0.21349599,4.97595006,0.04550753,0.22457402,0.10062692,0.00000000
-2.95047524,5.15178099,0.21245542,5.02315461,0.04657596,0.22318937,0.10229352,0.00000000
-2.94447224,5.18479150,0.21087603,5.05996649,0.04750177,0.22149680,0.10363621,0.00000000
-2.93846923,5.20752208,0.20879153,5.08650027,0.04827620,0.21951312,0.10464939,0.00000000
-2.93246623,5.22035228,0.20625311,5.10307859,0.04889418,0.21726373,0.10533418,0.00000000
-2.92646323,5.22387223,0.20332841,5.11023385,0.04935430,0.21478240,0.10569820,0.00000000
-2.92046023,5.21887725,0.20010010,5.10870493,0.04965882,0.21211076,0.10575535,0.00000000
-2.91445723,5.20635737,0.19666426,5.09942864,0.04981342,0.20929773,0.10552532,0.00000000
-2.90845423,5.18748188,0.19312858,5.08352595,0.04982694,0.20639869,0.10503307,0.00000000
-2.90245123,5.16357907,0.18961041,5.06228306,0.04971104,0.20347456,0.10430817,0.00000000
-2.89644822,5.13611181,0.18623481,5.03712786,0.04947975,0.20059080,0.10338408,0.00000000
-2.89044522,5.10664956,0.18313263,5.00960244,0.04914898,0.19781633,0.10229739,0.00000000
-2.88444222,5.07683773,0.18043868,4.98133233,0.04873604,0.19522249,0.10108702,0.00000000
-2.87843922,5.04836522,0.17828998,4.95399346,0.04825910,0.19288199,0.09979345,0.00000000
-2.87243622,5.02293110,0.17682423,4.92927792,0.04773671,0.19086792,0.09845798,0.00000000
-2.86643322,5.00221135,0.17617833,4.90885919,0.04718733,0.18925291,0.09712207,0.00000000
-2.86043022,4.98782653,0.17648709,4.89435817,0.04662891,0.18810823,0.09582671,0.00000000
-2.85442721,4.98131092,0.17788195,4.88731039,0.04607859,0.18750316,0.09461191,0.00000000
-2.84842421,4.98408390,0.18048977,4.88913547,0.04555234,0.18750423,0.09351626,0.00000000
-2.84242121,4.99742380,0.18443163,4.90110909,0.04506486,0.18817464,0.09257659,0.00000000
-2.83641821,5.02244451,0.18982152,4.92433798,0.04462938,0.18957361,0.09182767,0.00000000
-2.83041521,5.06007509,0.19676494,4.95973815,0.04425765,0.19175571,0.09130203,0.00000000
-2.82441221,5.11104218,0.20535739,5.00801657,0.04395990,0.19477015,0.09102980,0.00000000
-2.81840920,5.17585549,0.21568271,5.06965618,0.04374490,0.19865998,0.09103855,0.00000000
-2.81240620,5.25479618,0.22781137,5.14490460,0.04361997,0.20346118,0.09135322,0.00000000
-2.80640320,5.34790812,0.24179866,5.23376620,0.04359111,0.20920165,0.09199598,0.00000000
-2.80040020,5.45499239,0.25768288,5.33599796,0.04366298,0.21590020,0.09298610,0.00000000
-2.79439720,5.57560481,0.27548369,5.45110886,0.04383898,0.22356538,0.09433983,0.00000000
-2.78839420,5.70905707,0.29520059,5.57836332,0.04412119,0.23219441,0.09607019,0.00000000
-2.78239120,5.85442147,0.31681170,5.71678848,0.04451037,0.24177212,0.09818677,0.00000000
-2.77638819,6.01053971,0.34027297,5.86518574,0.04500581,0.25227005,0.10069550,0.00000000
-2.77038519,6.17603590,0.36551776,6.02214646,0.04560527,0.26364571,0.10359840,0.00000000
-2.76438219,6.34933385,0.39245701,6.18607185,0.04630478,0.27584209,0.10689333,0.00000000
-2.75837919,6.52867872,0.42097981,6.35519704,0.04709850,0.28878751,0.11057372,0.00000000
-2.75237619,6.71216280,0.45095455,6.52761871,0.04797857,0.30239578,0.11462832,0.00000000
-2.74637319,6.89775484,0.48223052,6.70132599,0.04893497,0.31656673,0.11904104,0.00000000
-2.74037019,7.08333251,0.51463973,6.87423387,0.04995547,0.33118710,0.12379076,0.00000000
-2.73436718,7.26671685,0.54799909,7.04421814,0.05102561,0.34613183,0.12885120,0.00000000
-2.72836418,7.44570792,0.58211260,7.20915086,0.05212873,0.36126558,0.13419088,0.00000000
-2.72236118,7.61812034,0.61677353,7.36693530,0.05324619,0.37644464,0.13977312,0.00000000
-2.71635818,7.78181763,0.65176633,7.51553922,0.05435758,0.39151893,0.14555611,0.00000000
-2.71035518,7.93474421,0.68686836,7.65302533,0.05544109,0.40633419,0.15149305,0.00000000
-2.70435218,8.07495407,0.72185109,7.77757826,0.05647392,0.42073431,0.15753235,0.00000000
-2.69834917,8.20063543,0.75648104,7.88752712,0.05743280,0.43456355,0.16361792,0.00000000
-2.69234617,8.31013074,0.79052018,7.98136342,0.05829455,0.44766879,0.16968956,0.00000000
-2.68634317,8.40195206,0.82372607,8.05775419,0.05903666,0.45990169,0.17568338,0.00000000
-2.68034017,8.47479178,0.85585179,8.11555048,0.05963786,0.47112065,0.18153234,0.00000000
-2.67433717,8.52752931,0.88664577,8.15379177,0.06007876,0.48119270,0.18716694,0.00000000
-2.66833417,8.55923433,0.91585186,8.17170711,0.06034231,0.48999519,0.19251592,0.00000000
-2.66233117,8.56916755,0.94320969,8.16871374,0.06041427,0.49741729,0.19750719,0.00000000
-2.65632816,8.55678008,0.96845565,8.14441438,0.06028364,0.50336141,0.20206878,0.00000000
-2.65032516,8.52171237,0.99132462,8.09859411,0.05994284,0.50774438,0.20613000,0.00000000
-2.64432216,8.46379358,1.01155262,8.03121782,0.05938798,0.51049862,0.20962266,0.00000000
-2.63831916,8.38304234,1.02888052,7.94242888,0.05861883,0.51157308,0.21248242,0.00000000
-2.63231616,8.27966920,1.04305866,7.83254963,0.05763878,0.51093410,0.21465020,0.00000000
-2.62631316,8.15408108,1.05385255,7.70208387,0.05645474,0.50856621,0.21607369,0.00000000
-2.62031016,8.00688754,1.06104937,7.55172111,0.05507680,0.50447271,0.21670881,0.00000000
-2.61430715,7.83890830,1.06446499,7.38234228,0.05351802,0.49867612,0.21652115,0.00000000
-2.60830415,7.65118142,1.06395141,7.19502600,0.05179393,0.49121852,0.21548736,0.00000000
-2.60230115,7.44497090,1.05940408,6.99105460,0.04992224,0.48216163,0.21359634,0.00000000
