energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.92796398,0.28293422,-0.27818252,0.00180658,-0.00047176,0.06972358,-0.07699780,0.08723385,-0.09368061,0.04406852,-0.03406363,0.00020896,-0.00054096,0.05022454,-0.04282669
-5.92196098,0.30192108,-0.27080723,0.00217713,-0.00053902,0.07290805,-0.07293929,0.09107926,-0.08984958,0.04818899,-0.03346352,0.00019760,-0.00046064,0.05531489,-0.04417617
-5.91595798,0.32652380,-0.26787906,0.00261419,-0.00063107,0.07763535,-0.07003651,0.09671398,-0.08730361,0.05331958,-0.03348728,0.00019704,-0.00039138,0.06119903,-0.04629763
-5.90995498,0.35691114,-0.26956624,0.00312497,-0.00075222,0.08398134,-0.06834945,0.10423624,-0.08613431,0.05951186,-0.03416878,0.00020827,-0.00033278,0.06786451,-0.04919970
-5.90395198,0.39323667,-0.27600332,0.00371682,-0.00090738,0.09202291,-0.06793183,0.11374377,-0.08642378,0.06681630,-0.03554036,0.00023270,-0.00028445,0.07529081,-0.05288208
-5.89794897,0.43564046,-0.28729506,0.00439700,-0.00110205,0.10183862,-0.06883279,0.12533480,-0.08824629,0.07528180,-0.03763339,0.00027220,-0.00024611,0.08344951,-0.05733525
-5.89194597,0.48425082,-0.30352082,0.00517260,-0.00134239,0.11350906,-0.07109883,0.13910894,-0.09167028,0.08495540,-0.04047891,0.00032923,-0.00021763,0.09230484,-0.06254040
-5.88594297,0.53918629,-0.32473945,0.00605028,-0.00163521,0.12711704,-0.07477569,0.15516764,-0.09676055,0.09588178,-0.04410813,0.00040684,-0.00019908,0.10181450,-0.06846955
-5.87993997,0.60055764,-0.35099456,0.00703617,-0.00198787,0.14274754,-0.07991017,0.17361433,-0.10358044,0.10810288,-0.04855298,0.00050875,-0.00019077,0.11193092,-0.07508599
-5.87393697,0.66846983,-0.38232005,0.00813559,-0.00240830,0.16048726,-0.08655187,0.19455411,-0.11219401,0.12165745,-0.05384654,0.00063943,-0.00019335,0.12260274,-0.08234494
-5.86793397,0.74302370,-0.41874584,0.00935294,-0.00290484,0.18042390,-0.09475473,0.21809269,-0.12266815,0.13658060,-0.06002338,0.00080408,-0.00020780,0.13377663,-0.09019457
-5.86193097,0.82431713,-0.46030348,0.01069149,-0.00348615,0.20264500,-0.10457828,0.24433488,-0.13507431,0.15290341,-0.06711980,0.00100873,-0.00023555,0.14539933,-0.09857741
-5.85592796,0.91244533,-0.50703173,0.01215322,-0.00416103,0.22723628,-0.11608860,0.27338212,-0.14948996,0.17065241,-0.07517395,0.00126015,-0.00027854,0.15741970,-0.10743200
-5.84992496,1.00749999,-0.55898162,0.01373873,-0.00493824,0.25427959,-0.12935882,0.30532938,-0.16599951,0.18984903,-0.08422573,0.00156592,-0.00033923,0.16979088,-0.11669486
-5.84392196,1.10956667,-0.61622086,0.01544712,-0.00582628,0.28385014,-0.14446923,0.34026108,-0.18469460,0.21050898,-0.09431663,0.00193430,-0.00042070,0.18247216,-0.12630275
-5.83791896,1.21872038,-0.67883735,0.01727591,-0.00683314,0.31601327,-0.16150682,0.37824629,-0.20567377,0.23264141,-0.10548933,0.00237415,-0.00052667,0.19543065,-0.13619502
-5.83191596,1.33501865,-0.74694135,0.01922105,-0.00796607,0.35082052,-0.18056427,0.41933303,-0.22904120,0.25624787,-0.11778704,0.00289481,-0.00066160,0.20864247,-0.14631603
-5.82591296,1.45849210,-0.82066605,0.02127688,-0.00923126,0.38830522,-0.20173829,0.46354196,-0.25490470,0.28132104,-0.13125276,0.00350588,-0.00083066,0.22209329,-0.15661756
-5.81990995,1.58913230,-0.90016636,0.02343618,-0.01063365,0.42847735,-0.22512738,0.51085947,-0.28337267,0.30784306,-0.14592823,0.00421700,-0.00103978,0.23577833,-0.16706096
-5.81390695,1.72687677,-0.98561534,0.02569023,-0.01217662,0.47131812,-0.25082893,0.56123036,-0.31455020,0.33578363,-0.16185269,0.00503753,-0.00129566,0.24970143,-0.17761905
-5.80790395,1.87159164,-1.07719846,0.02802890,-0.01386179,0.51677399,-0.27893565,0.61455056,-0.34853422,0.36509765,-0.17906143,0.00597623,-0.00160569,0.26387345,-0.18827749
-5.80190095,2.02305208,-1.17510516,0.03044069,-0.01568885,0.56475072,-0.30953143,0.67065989,-0.38540786,0.39572258,-0.19758419,0.00704087,-0.00197795,0.27830979,-0.19903568
-5.79589795,2.18092142,-1.27951802,0.03291285,-0.01765536,0.61510731,-0.34268673,0.72933554,-0.42523412,0.42757559,-0.21744327,0.00823782,-0.00242106,0.29302722,-0.20990688
-5.78989495,2.34472966,-1.39059933,0.03543149,-0.01975669,0.66765031,-0.37845340,0.79028638,-0.46804888,0.46055043,-0.23865162,0.00957159,-0.00294406,0.30804009,-0.22091767
-5.78389195,2.51385257,-1.50847544,0.03798160,-0.02198600,0.72212878,-0.41685929,0.85314870,-0.51385376,0.49451433,-0.26121072,0.01104438,-0.00355622,0.32335610,-0.23210662
-5.77788894,2.68749261,-1.63321922,0.04054720,-0.02433419,0.77823024,-0.45790261,0.91748370,-0.56260883,0.52930510,-0.28510838,0.01265568,-0.00426681,0.33897184,-0.24352216
-5.77188594,2.86466309,-1.76483093,0.04311132,-0.02679004,0.83557782,-0.50154628,0.98277708,-0.61422546,0.56472850,-0.31031654,0.01440185,-0.00508481,0.35486833,-0.25521968
-5.76588294,3.04417698,-1.90321828,0.04565613,-0.02934029,0.89372930,-0.54771242,1.04844111,-0.66855987,0.60055628,-0.33678903,0.01627577,-0.00601859,0.37100690,-0.26725804
-5.75987994,3.22464177,-2.04817624,0.04816296,-0.03196985,0.95217802,-0.59627721,1.11381942,-0.72540740,0.63652509,-0.36445942,0.01826660,-0.00707553,0.38732557,-0.27969547
-5.75387694,3.40446175,-2.19936746,0.05061239,-0.03466201,1.01035612,-0.64706630,1.17819468,-0.78449794,0.67233648,-0.39323896,0.02035960,-0.00826167,0.40373632,-0.29258508
-5.74787394,3.58184858,-2.35630415,0.05298434,-0.03739863,1.06764038,-0.69985099,1.24079915,-0.84549293,0.70765826,-0.42301478,0.02253611,-0.00958122,0.42012344,-0.30597015
-5.74187094,3.75484115,-2.51833222,0.05525822,-0.04016044,1.12336064,-0.75434542,1.30082812,-0.90798399,0.74212739,-0.45364825,0.02477366,-0.01103622,0.43634312,-0.31987943
-5.73586793,3.92133486,-2.68461879,0.05741310,-0.04292730,1.17681088,-0.81020495,1.35745594,-0.97149351,0.77535457,-0.48497381,0.02704619,-0.01262607,0.45222452,-0.33432262
-5.72986493,4.07912026,-2.85414384,0.05942794,-0.04567839,1.22726283,-0.86702594,1.40985428,-1.03547748,0.80693057,-0.51679816,0.02932448,-0.01434720,0.46757233,-0.34928625
-5.72386193,4.22593054,-3.02569678,0.06128196,-0.04839249,1.27398191,-0.92434709,1.45721215,-1.09933038,0.83643419,-0.54890009,0.03157672,-0.01619272,0.48217075,-0.36473025
-5.71785893,4.35949659,-3.19787894,0.06295498,-0.05104818,1.31624499,-0.98165258,1.49875707,-1.16239250,0.86344193,-0.58103092,0.03376917,-0.01815220,0.49578901,-0.38058532
-5.71185593,4.47760798,-3.36911230,0.06442793,-0.05362401,1.35335947,-1.03837695,1.53377657,-1.22395942,0.88753886,-0.61291572,0.03586702,-0.02021150,0.50818796,-0.39675134
-5.70585293,4.57817797,-3.53765512,0.06568332,-0.05609869,1.38468317,-1.09391195,1.56163938,-1.28329354,0.90833059,-0.64425538,0.03783530,-0.02235274,0.51912778,-0.41309691
-5.69984992,4.65930980,-3.70162459,0.06670586,-0.05845124,1.40964408,-1.14761532,1.58181533,-1.33963765,0.92545580,-0.67472974,0.03963985,-0.02455438,0.52837629,-0.42946018
-5.69384692,4.71936177,-3.85902654,0.06748308,-0.06066114,1.42775931,-1.19882135,1.59389323,-1.39222993,0.93859886,-0.70400161,0.04124834,-0.02679147,0.53571758,-0.44565096
-5.68784392,4.75700819,-4.00779183,0.06800590,-0.06270849,1.43865244,-1.24685323,1.59759599,-1.44032040,0.94750198,-0.73172191,0.04263128,-0.02903600,0.54096058,-0.46145420
-5.68184092,4.77129347,-4.14581892,0.06826924,-0.06457425,1.44206840,-1.29103686,1.59279213,-1.48318804,0.95197644,-0.75753586,0.04376293,-0.03125741,0.54394715,-0.47663465
-5.67583792,4.76167662,-4.27102161,0.06827257,-0.06624037,1.43788522,-1.33071591,1.57950331,-1.52015832,0.95191213,-0.78109012,0.04462217,-0.03342327,0.54455934,-0.49094273
-5.66983492,4.72806419,-4.38138080,0.06802030,-0.06769013,1.42612209,-1.36526769,1.55790742,-1.55062060,0.94728514,-0.80204084,0.04519321,-0.03549998,0.54272539,-0.50412132
-5.66383192,4.67082949,-4.47499871,0.06752215,-0.06890842,1.40694314,-1.39411938,1.52833691,-1.57404474,0.93816284,-0.82006231,0.04546611,-0.03745370,0.53842431,-0.51591334
-5.65782891,4.59081740,-4.55015391,0.06679327,-0.06988211,1.38065682,-1.41676418,1.49127252,-1.58999644,0.92470612,-0.83485615,0.04543717,-0.03925117,0.53168871,-0.52606983
-5.65182591,4.48933381,-4.60535517,0.06585431,-0.07060050,1.34771074,-1.43277676,1.44733250,-1.59815075,0.90716868,-0.84616059,0.04510906,-0.04086077,0.52260579,-0.53435819
-5.64582291,4.36812023,-4.63939208,0.06473119,-0.07105569,1.30868205,-1.44182737,1.39725768,-1.59830330,0.88589321,-0.85375962,0.04449079,-0.04225339,0.51131648,-0.54057035
-5.63981991,4.22931433,-4.65138053,0.06345473,-0.07124313,1.26426376,-1.44369422,1.34189310,-1.59037862,0.86130467,-0.85749156,0.04359740,-0.04340334,0.49801271,-0.54453051
-5.63381691,4.07539800,-4.64080097,0.06206018,-0.07116205,1.21524760,-1.43827340,1.28216666,-1.57443542,0.83390076,-0.85725679,0.04244956,-0.04428919,0.48293301,-0.54610210
-5.62781391,3.90913493,-4.60752777,0.06058646,-0.07081591,1.16250380,-1.42558590,1.21906593,-1.55066838,0.80424009,-0.85302404,0.04107291,-0.04489448,0.46635657,-0.54519378
-5.62181091,3.73350045,-4.55184823,0.05907531,-0.07021280,1.10695901,-1.40578146,1.15361367,-1.51940637,0.77292835,-0.84483529,0.03949730,-0.04520822,0.44859615,-0.54176408
-5.61580790,3.55160621,-4.47447001,0.05757037,-0.06936571,1.04957282,-1.37913884,1.08684326,-1.48110706,0.74060319,-0.83280853,0.03775597,-0.04522536,0.42999001,-0.53582466
-5.60980490,3.36662274,-4.37651656,0.05611614,-0.06829277,0.99131404,-1.34606238,1.01977469,-1.43634807,0.70791821,-0.81713853,0.03588455,-0.04494692,0.41089329,-0.52744183
-5.60380190,3.18170273,-4.25951024,0.05475686,-0.06701728,0.93313747,-1.30707503,0.95339203,-1.38581486,0.67552690,-0.79809537,0.03392014,-0.04438003,0.39166916,-0.51673654
-5.59779890,2.99990769,-4.12534351,0.05353546,-0.06556761,0.87596204,-1.26280775,0.88862303,-1.33028576,0.64406680,-0.77602051,0.03190037,-0.04353774,0.37268003,-0.50388250
-5.59179590,2.82414036,-3.97623924,0.05249252,-0.06397697,0.82065091,-1.21398592,0.82632142,-1.27061462,0.61414469,-0.75132086,0.02986245,-0.04243863,0.35427910,-0.48910285
-5.58579290,2.65708462,-3.81470119,0.05166526,-0.06228294,0.76799420,-1.16141289,0.76725224,-1.20771169,0.58632305,-0.72446055,0.02784235,-0.04110628,0.33680251,-0.47266521
-5.57978989,2.50115446,-3.64345676,0.05108667,-0.06052689,0.71869458,-1.10595151,0.71208054,-1.14252330,0.56110827,-0.69595107,0.02587403,-0.03956861,0.32056233,-0.45487553
-5.57378689,2.35845268,-3.46539370,0.05078471,-0.05875321,0.67335616,-1.04850410,0.66136335,-1.07601111,0.53894069,-0.66633982,0.02398882,-0.03785708,0.30584034,-0.43607080
-5.56778389,2.23073974,-3.28349330,0.05078166,-0.05700847,0.63247646,-0.98999175,0.61554495,-1.00913151,0.52018683,-0.63619763,0.02221487,-0.03600582,0.29288284,-0.41661100
-5.56178089,2.11941255,-3.10076215,0.05109361,-0.05534032,0.59644167,-0.93133341,0.57495515,-0.94281590,0.50513352,-0.60610554,0.02057672,-0.03405071,0.28189648,-0.39687058
-5.55577789,2.02549256,-2.92016492,0.05173007,-0.05379653,0.56552475,-0.87342576,0.53981023,-0.87795235,0.49398424,-0.57664147,0.01909503,-0.03202850,0.27304493,-0.37722958
-5.54977489,1.94962242,-2.74456005,0.05269371,-0.05242375,0.53988619,-0.81712421,0.51021626,-0.81536916,0.48685711,-0.54836704,0.01778636,-0.02997591,0.26644657,-0.35806493
-5.54377189,1.89207008,-2.57664040,0.05398024,-0.05126644,0.51957700,-0.76322578,0.48617419,-0.75582073,0.48378481,-0.52181501,0.01666308,-0.02792877,0.26217297,-0.33974194
-5.53776888,1.85273910,-2.41888016,0.05557840,-0.05036575,0.50454359,-0.71245421,0.46758646,-0.69997595,0.48471579,-0.49747773,0.01573333,-0.02592130,0.26024807,-0.32260633
-5.53176588,1.83118427,-2.27348928,0.05747004,-0.04975842,0.49463410,-0.66544752,0.45426460,-0.64840929,0.48951691,-0.47579677,0.01500110,-0.02398540,0.26064816,-0.30697691
-5.52576288,1.82663138,-2.14237605,0.05963033,-0.04947585,0.48960587,-0.62274841,0.44593755,-0.60159458,0.49797711,-0.45715409,0.01446633,-0.02215013,0.26330243,-0.29313904
-5.51975988,1.83800052,-2.02711822,0.06202806,-0.04954319,0.48913370,-0.58479726,0.44226041,-0.55990134,0.50981211,-0.44186479,0.01412506,-0.02044124,0.26809417,-0.28133900
-5.51375688,1.86393224,-1.92894253,0.06462601,-0.04997866,0.49281879,-0.55192796,0.44282345,-0.52359364,0.52466994,-0.43017152,0.01396965,-0.01888083,0.27486261,-0.27177925
-5.50775388,1.90281623,-1.84871234,0.06738147,-0.05079290,0.50019799,-0.52436619,0.44716122,-0.49283098,0.54213731,-0.42224060,0.01398902,-0.01748713,0.28340538,-0.26461467
-5.50175088,1.95282262,-1.78692294,0.07024679,-0.05198857,0.51075359,-0.50222993,0.45476180,-0.46767113,0.56174681,-0.41815967,0.01416893,-0.01627433,0.29348174,-0.25994973
-5.49574787,2.01193565,-1.74370355,0.07317011,-0.05356003,0.52392330,-0.48553208,0.46507613,-0.44807441,0.58298496,-0.41793702,0.01449231,-0.01525256,0.30481648,-0.25783658
-5.48974487,2.07799010,-1.71882550,0.07609618,-0.05549329,0.53911068,-0.47418472,0.47752757,-0.43390928,0.60530109,-0.42150221,0.01493959,-0.01442789,0.31710467,-0.25827404
-5.48374187,2.14871045,-1.71171577,0.07896727,-0.05776600,0.55569594,-0.46800472,0.49152167,-0.42495882,0.62811718,-0.42870808,0.01548914,-0.01380239,0.33001726,-0.26120751
-5.47773887,2.22175289,-1.72147507,0.08172421,-0.06034770,0.57304709,-0.46672056,0.50645626,-0.42092792,0.65083858,-0.43933391,0.01611767,-0.01337432,0.34320741,-0.26652972
-5.47173587,2.29475001,-1.74690020,0.08430759,-0.06320019,0.59053159,-0.46998004,0.52173188,-0.42145094,0.67286553,-0.45308978,0.01680074,-0.01313825,0.35631766,-0.27408241
-5.46573287,2.36535784,-1.78651006,0.08665898,-0.06627807,0.60752825,-0.47735864,0.53676246,-0.42609988,0.69360544,-0.46962181,0.01751325,-0.01308531,0.36898780,-0.28365890
-5.45972986,2.43130453,-1.83857509,0.08872225,-0.06952945,0.62343941,-0.48836861,0.55098626,-0.43439272,0.71248573,-0.48851858,0.01822998,-0.01320340,0.38086319,-0.29500754
-5.45372686,2.49043973,-1.90115013,0.09044496,-0.07289677,0.63770302,-0.50246851,0.56387677,-0.44580227,0.72896683,-0.50931836,0.01892616,-0.01347750,0.39160345,-0.30783616
-5.44772386,2.54078340,-1.97211052,0.09177969,-0.07631784,0.64980460,-0.51907331,0.57495346,-0.45976518,0.74255510,-0.53151736,0.01957806,-0.01388998,0.40089115,-0.32181743
-5.44172086,2.58057263,-2.04919133,0.09268534,-0.07972699,0.65928847,-0.53756500,0.58379191,-0.47569146,0.75281525,-0.55457885,0.02016351,-0.01442091,0.40844035,-0.33659516
-5.43571786,2.60830464,-2.13002984,0.09312835,-0.08305631,0.66576808,-0.55730367,0.59003316,-0.49297439,0.75938171,-0.57794324,0.02066242,-0.01504850,0.41400445,-0.35179154
-5.42971486,2.62277449,-2.21221077,0.09308375,-0.08623707,0.66893490,-0.57763908,0.59339175,-0.51100083,0.76196856,-0.60103879,0.02105730,-0.01574945,0.41738326,-0.36701515
-5.42371186,2.62310558,-2.29331408,0.09253594,-0.08920117,0.66856561,-0.59792270,0.59366218,-0.52916203,0.76037754,-0.62329324,0.02133365,-0.01649946,0.41842883,-0.38186971
-5.41770885,2.60877161,-2.37096449,0.09147935,-0.09188268,0.66452705,-0.61752002,0.59072339,-0.54686468,0.75450371,-0.64414572,0.02148028,-0.01727370,0.41704975,-0.39596330
-5.41170585,2.57960868,-2.44288212,0.08991864,-0.09421941,0.65677886,-0.63582305,0.58454106,-0.56354222,0.74433841,-0.66305909,0.02148957,-0.01804731,0.41321388,-0.40891790
-5.40570285,2.53581677,-2.50693273,0.08786875,-0.09615443,0.64537336,-0.65226273,0.57516747,-0.57866612,0.72996943,-0.67953223,0.02135757,-0.01879593,0.40694910,-0.42037895
-5.39969985,2.47795017,-2.56117661,0.08535447,-0.09763753,0.63045284,-0.66632097,0.56273882,-0.59175679,0.71157810,-0.69311192,0.02108400,-0.01949627,0.39834226,-0.43002465
-5.39369685,2.40689709,-2.60391424,0.08240983,-0.09862655,0.61224403,-0.67754195,0.54747014,-0.60239401,0.68943350,-0.70340408,0.02067215,-0.02012659,0.38753617,-0.43757454
-5.38769385,2.32384896,-2.63372732,0.07907706,-0.09908860,0.59105018,-0.68554240,0.52964781,-0.61022620,0.66388391,-0.71008377,0.02012866,-0.02066725,0.37472485,-0.44279731
-5.38169085,2.23026075,-2.64951347,0.07540539,-0.09900093,0.56724075,-0.69002027,0.50961996,-0.61497845,0.63534587,-0.71290369,0.01946320,-0.02110112,0.36014723,-0.44551715
-5.37568784,2.12780379,-2.65051302,0.07144959,-0.09835170,0.54123934,-0.69076162,0.48778514,-0.61645874,0.60429123,-0.71170073,0.01868805,-0.02141400,0.34407954,-0.44561871
-5.36968484,2.01831301,-2.63632670,0.06726836,-0.09714026,0.51351021,-0.68764522,0.46457974,-0.61456216,0.57123281,-0.70640026,0.01781758,-0.02159495,0.32682674,-0.44305022
-5.36368184,1.90373087,-2.60692314,0.06292265,-0.09537730,0.48454392,-0.68064474,0.44046444,-0.60927271,0.53670916,-0.69701795,0.01686780,-0.02163648,0.30871336,-0.43782464
-5.35767884,1.78605017,-2.56263565,0.05847397,-0.09308449,0.45484276,-0.66982817,0.41591047,-0.60066267,0.50126920,-0.68365887,0.01585573,-0.02153468,0.29007418,-0.43001885
-5.35167584,1.66725803,-2.50414805,0.05398272,-0.09029387,0.42490643,-0.65535460,0.39138605,-0.58888938,0.46545717,-0.66651399,0.01479888,-0.02128926,0.27124501,-0.41977085
-5.34567284,1.54928313,-2.43246998,0.04950668,-0.08704693,0.39521852,-0.63746819,0.36734347,-0.57418944,0.42979865,-0.64585395,0.01371471,-0.02090342,0.25255411,-0.40727499
-5.33966983,1.43394813,-2.34890253,0.04509967,-0.08339337,0.36623428,-0.61648974,0.34420736,-0.55687052,0.39478797,-0.62202057,0.01262012,-0.02038364,0.23431439,-0.39277556
-5.33366683,1.32292867,-2.25499536,0.04081042,-0.07938963,0.33837014,-0.59280589,0.32236449,-0.53730115,0.36087759,-0.59541617,0.01153102,-0.01973938,0.21681671,-0.37655896
-5.32766383,1.21772020,-2.15249717,0.03668168,-0.07509721,0.31199509,-0.56685663,0.30215530,-0.51589860,0.32846956,-0.56649129,0.01046197,-0.01898271,0.20032448,-0.35894469
-5.32166083,1.11961317,-2.04330135,0.03274963,-0.07058100,0.28742424,-0.53912136,0.28386746,-0.49311562,0.29790938,-0.53573119,0.00942589,-0.01812782,0.18506964,-0.34027577
-5.31565783,1.02967685,-1.92938908,0.02904356,-0.06590738,0.26491461,-0.51010416,0.26773148,-0.46942633,0.26948220,-0.50364181,0.00843385,-0.01719051,0.17124996,-0.32090871
-5.30965483,0.94875164,-1.81277210,0.02558577,-0.06114247,0.24466309,-0.48031888,0.25391843,-0.44531188,0.24341129,-0.47073558,0.00749494,-0.01618766,0.15902780,-0.30120367
-5.30365183,0.87744915,-1.69543735,0.02239179,-0.05635050,0.22680643,-0.45027453,0.24253955,-0.42124642,0.21985865,-0.43751775,0.00661627,-0.01513671,0.14853002,-0.28151508
-5.29764882,0.81615930,-1.57929549,0.01947071,-0.05159219,0.21142306,-0.42046156,0.23364778,-0.39768394,0.19892749,-0.40447371,0.00580297,-0.01405509,0.13984899,-0.26218304
-5.29164582,0.76506327,-1.46613512,0.01682580,-0.04692351,0.19853655,-0.39133946,0.22724084,-0.37504631,0.18066622,-0.37205770,0.00505830,-0.01295978,0.13304448,-0.24352588
-5.28564282,0.72415097,-1.35758397,0.01445516,-0.04239457,0.18812023,-0.36332622,0.22326557,-0.35371313,0.16507364,-0.34068329,0.00438377,-0.01186682,0.12814614,-0.22583400
-5.27963982,0.69324185,-1.25507824,0.01235255,-0.03804881,0.18010289,-0.33678972,0.22162341,-0.33401350,0.15210495,-0.31071594,0.00377938,-0.01079101,0.12515644,-0.20936516
-5.27363682,0.67200764,-1.15984045,0.01050819,-0.03392249,0.17437497,-0.31204145,0.22217654,-0.31621992,0.14167820,-0.28246753,0.00324379,-0.00974554,0.12405376,-0.19434125
-5.26763382,0.65999586,-1.07286604,0.00890963,-0.03004446,0.17079516,-0.28933248,0.22475452,-0.30054458,0.13368095,-0.25619325,0.00277454,-0.00874184,0.12479547,-0.18094652
-5.26163082,0.65665300,-0.99491830,0.00754258,-0.02643616,0.16919702,-0.26885171,0.22916099,-0.28713779,0.12797676,-0.23209038,0.00236832,-0.00778940,0.12732082,-0.16932720
-5.25562781,0.66134660,-0.92653108,0.00639168,-0.02311189,0.16939538,-0.25072629,0.23518046,-0.27608863,0.12441131,-0.21029912,0.00202115,-0.00689576,0.13155344,-0.15959226
-5.24962481,0.67338555,-0.86801817,0.00544118,-0.02007927,0.17119245,-0.23502391,0.24258471,-0.26742746,0.12281800,-0.19090498,0.00172860,-0.00606650,0.13740355,-0.15181518
-5.24362181,0.69203808,-0.81948829,0.00467561,-0.01733989,0.17438335,-0.22175672,0.25113885,-0.26113013,0.12302299,-0.17394259,0.00148598,-0.00530531,0.14476960,-0.14603651
-5.23761881,0.71654753,-0.78086423,0.00408023,-0.01489004,0.17876112,-0.21088652,0.26060681,-0.25712356,0.12484952,-0.15940053,0.00128852,-0.00461416,0.15353955,-0.14226686
-5.23161581,0.74614567,-0.75190490,0.00364150,-0.01272152,0.18412111,-0.20233097,0.27075631,-0.25529223,0.12812157,-0.14722691,0.00113147,-0.00399343,0.16359171,-0.14049015
-5.22561281,0.78006383,-0.73222887,0.00334734,-0.01082255,0.19026478,-0.19597026,0.28136322,-0.25548538,0.13266690,-0.13733525,0.00101027,-0.00344215,0.17479536,-0.14066699
-5.21960980,0.81754236,-0.72133825,0.00318737,-0.00917858,0.19700295,-0.19165417,0.29221537,-0.25752448,0.13831959,-0.12961058,0.00092058,-0.00295817,0.18701111,-0.14273772
-5.21360680,0.85783851,-0.71864191,0.00315302,-0.00777317,0.20415850,-0.18920894,0.30311586,-0.26121062,0.14492204,-0.12391532,0.00085841,-0.00253843,0.20009133,-0.14662531
-5.20760380,0.90023348,-0.72347709,0.00323756,-0.00658870,0.21156874,-0.18844399,0.31388595,-0.26633170,0.15232672,-0.12009486,0.00082012,-0.00217913,0.21388059,-0.15223775
-5.20160080,0.94403889,-0.73512905,0.00343605,-0.00560711,0.21908738,-0.18915807,0.32436760,-0.27266904,0.16039746,-0.11798260,0.00080250,-0.00187597,0.22821640,-0.15946997
-5.19559780,0.98860319,-0.75284822,0.00374522,-0.00481046,0.22658620,-0.19114478,0.33442571,-0.28000330,0.16901073,-0.11740456,0.00080276,-0.00162430,0.24293039,-0.16820539
-5.18959480,1.03331819,-0.77586496,0.00416331,-0.00418146,0.23395650,-0.19419751,0.34395025,-0.28811973,0.17805658,-0.11818332,0.00081857,-0.00141935,0.25784979,-0.17831701
-5.18359180,1.07762584,-0.80340203,0.00468984,-0.00370383,0.24111037,-0.19811359,0.35285810,-0.29681258,0.18743947,-0.12014147,0.00084804,-0.00125627,0.27279961,-0.18966824
-5.17758879,1.12102539,-0.83468502,0.00532532,-0.00336267,0.24798166,-0.20269782,0.36109482,-0.30588873,0.19707897,-0.12310447,0.00088972,-0.00113036,0.28760518,-0.20211354
-5.17158579,1.16308066,-0.86895130,0.00607098,-0.00314464,0.25452678,-0.20776545,0.36863615,-0.31517074,0.20691017,-0.12690329,0.00094264,-0.00103709,0.30209531,-0.21549907
-5.16558279,1.20342709,-0.90545792,0.00692838,-0.00303810,0.26072514,-0.21314457,0.37548933,-0.32449921,0.21688383,-0.13137653,0.00100622,-0.00097219,0.31610576,-0.22966347
