energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up
-5.89794897,3.88117816,0.79254105,2.59624848,0.01351671,0.12376773,0.26139037,0.03056561,0.88707375
-5.89194597,3.94506205,0.80291186,2.64346892,0.01494383,0.11761314,0.26771524,0.03121705,0.89966789
-5.88594297,4.01832013,0.81578126,2.69609820,0.01647965,0.11169288,0.27502489,0.03196911,0.91495136
-5.87993997,4.10038186,0.83108943,2.75359509,0.01811938,0.10606464,0.28320873,0.03282100,0.93291767
-5.87393697,4.19035109,0.84868199,2.81524454,0.01985612,0.10077140,0.29212940,0.03376868,0.95345974
-5.86793397,4.28702350,0.86831263,2.88017293,0.02168066,0.09584147,0.30162613,0.03480471,0.97637084
-5.86193097,4.38891422,0.88964882,2.94736869,0.02358135,0.09128904,0.31151877,0.03591841,1.00134886
-5.85592796,4.49429485,0.91228029,3.01570734,0.02554401,0.08711519,0.32161227,0.03709596,1.02800369
-5.84992496,4.60123813,0.93572998,3.08398017,0.02755193,0.08330933,0.33170148,0.03832064,1.05586747
-5.84392196,4.70766874,0.95946717,3.15092522,0.02958593,0.07985090,0.34157607,0.03957320,1.08440719
-5.83791896,4.81141838,0.98292211,3.21525979,0.03162451,0.07671127,0.35102543,0.04083221,1.11303929
-5.83191596,4.91028304,1.00550188,3.27571299,0.03364414,0.07385579,0.35984351,0.04207458,1.14114572
-5.82591296,5.00208076,1.02660688,3.33105750,0.03561954,0.07124578,0.36783324,0.04327605,1.16809087
-5.81990995,5.08470787,1.04564735,3.38013931,0.03752416,0.06884050,0.37481076,0.04441173,1.19323887
-5.81390695,5.15619196,1.06205958,3.42190479,0.03933068,0.06659896,0.38060905,0.04545677,1.21597070
-5.80790395,5.21474026,1.07532120,3.45542408,0.04101165,0.06448150,0.38508122,0.04638685,1.23570060
-5.80190095,5.25878194,1.08496519,3.47991049,0.04254008,0.06245119,0.38810313,0.04717889,1.25189136
-5.79589795,5.28700342,1.09059211,3.49473531,0.04389021,0.06047487,0.38957558,0.04781158,1.26406800
-5.78989495,5.29837598,1.09188044,3.49943793,0.04503817,0.05852395,0.38942582,0.04826594,1.27182951
-5.78389195,5.29217517,1.08859445,3.49373128,0.04596272,0.05657497,0.38760867,0.04852589,1.27485850
-5.77788894,5.26799188,1.08058976,3.47750264,0.04664590,0.05460981,0.38410695,0.04857863,1.27292834
-5.77188594,5.22573527,1.06781624,3.45081011,0.04707366,0.05261566,0.37893147,0.04841511,1.26590793
-5.76588294,5.16562785,1.05031836,3.41387533,0.04723635,0.05058487,0.37212049,0.04803027,1.25376380
-5.75987994,5.08819323,1.02823296,3.36707269,0.04712914,0.04851452,0.36373876,0.04742329,1.23655983
-5.75387694,4.99423757,1.00178466,3.31091591,0.04675229,0.04640592,0.35387600,0.04659771,1.21445449
-5.74787394,4.88482532,0.97127916,3.24604241,0.04611129,0.04426396,0.34264505,0.04556142,1.18769600
-5.74187094,4.76125057,0.93709450,3.17319624,0.04521684,0.04209646,0.33017960,0.04432655,1.15661537
-5.73586793,4.62500488,0.89967091,3.09321010,0.04408464,0.03991352,0.31663153,0.04290928,1.12161794
-5.72986493,4.47774284,0.85949939,3.00698715,0.04273510,0.03772678,0.30216803,0.04132955,1.08317339
-5.72386193,4.32124630,0.81710954,2.91548307,0.04119289,0.03554886,0.28696837,0.03961063,1.04180486
-5.71785893,4.15738851,0.77305701,2.81968877,0.03948632,0.03339277,0.27122059,0.03777864,0.99807736
-5.71185593,3.98809882,0.72791099,2.72061429,0.03764669,0.03127144,0.25511798,0.03586205,0.95258581
-5.70585293,3.81532898,0.68224212,2.61927390,0.03570753,0.02919734,0.23885563,0.03389104,0.90594319
-5.69984992,3.64102171,0.63661115,2.51667292,0.03370381,0.02718221,0.22262691,0.03189690,0.85876890
-5.69384692,3.46708189,0.59155872,2.41379601,0.03167113,0.02523681,0.20662022,0.02991143,0.81167772
-5.68784392,3.29535105,0.54759636,2.31159728,0.02964494,0.02337087,0.19101582,0.02796626,0.76526958
-5.68184092,3.12758520,0.50519906,2.21099193,0.02765971,0.02159305,0.17598305,0.02609231,0.72012029
-5.67583792,2.96543621,0.46479939,2.11284956,0.02574829,0.01991094,0.16167785,0.02431920,0.67677329
-5.66983492,2.81043674,0.42678327,2.01798886,0.02394122,0.01833124,0.14824071,0.02267477,0.63573265
-5.66383192,2.66398860,0.39148729,1.92717368,0.02226620,0.01685981,0.13579503,0.02118460,0.59745718
-5.65782891,2.52735434,0.35919770,1.84111023,0.02074760,0.01550193,0.12444603,0.01987167,0.56235584
-5.65182591,2.40165184,0.33015064,1.76044528,0.01940614,0.01426242,0.11427998,0.01875604,0.53078418
-5.64582291,2.28785155,0.30453371,1.68576520,0.01825856,0.01314590,0.10536406,0.01785460,0.50304202
-5.63981991,2.18677603,0.28248852,1.61759567,0.01731749,0.01215694,0.09774649,0.01718093,0.47937203
-5.63381691,2.09910144,0.26411408,1.55640183,0.01659130,0.01130027,0.09145716,0.01674516,0.45995934
-5.62781391,2.02536057,0.24947073,1.50258872,0.01608416,0.01058096,0.08650858,0.01655397,0.44493203
-5.62181091,1.96594702,0.23858448,1.45650184,0.01579604,0.01000451,0.08289704,0.01661057,0.43436232
-5.61580790,1.92112014,0.23145142,1.41842759,0.01572285,0.00957702,0.08060410,0.01691478,0.42826850
-5.60980490,1.89101040,0.22804210,1.38859342,0.01585663,0.00930520,0.07959815,0.01746315,0.42661745
-5.60380190,1.87562471,0.22830560,1.36716750,0.01618579,0.00919641,0.07983612,0.01824908,0.42932766
-5.59779890,1.87485158,0.23217318,1.35425779,0.01669535,0.00925863,0.08126519,0.01926306,0.43627273
-5.59179590,1.88846564,0.23956133,1.34991027,0.01736732,0.00950036,0.08382445,0.02049285,0.44728510
-5.58579290,1.91613137,0.25037411,1.35410642,0.01818103,0.00993048,0.08744658,0.02192377,0.46216015
-5.57978989,1.95740595,0.26450469,1.36675973,0.01911356,0.01055798,0.09205926,0.02353894,0.48066029
-5.57378689,2.01174098,0.28183601,1.38771149,0.02014014,0.01139172,0.09758647,0.02531961,0.50251918
-5.56778389,2.07848326,0.30224059,1.41672588,0.02123468,0.01244001,0.10394966,0.02724545,0.52744582
-5.56178089,2.15687463,0.32557945,1.45348463,0.02237023,0.01371022,0.11106850,0.02929488,0.55512843
-5.55577789,2.24605110,0.35170029,1.49758165,0.02351951,0.01520823,0.11886158,0.03144535,0.58523808
-5.54977489,2.34504171,0.38043490,1.54851794,0.02465543,0.01693794,0.12724675,0.03367370,0.61743192
-5.54377189,2.45276739,0.41159608,1.60569743,0.02575165,0.01890065,0.13614121,0.03595636,0.65135599
-5.53776888,2.56804065,0.44497427,1.66842418,0.02678307,0.02109448,0.14546150,0.03826969,0.68664762
-5.53176588,2.68956639,0.48033406,1.73590155,0.02772634,0.02351380,0.15512321,0.04059018,0.72293737
-5.52576288,2.81594480,0.51741089,1.80723395,0.02856033,0.02614870,0.16504064,0.04289463,0.75985066
-5.51975988,2.94567689,0.55590836,1.88143161,0.02926654,0.02898451,0.17512644,0.04516031,0.79700909
-5.51375688,3.07717326,0.59549625,1.95741882,0.02982946,0.03200154,0.18529126,0.04736514,0.83403170
-5.50775388,3.20876681,0.63580983,2.03404585,0.03023683,0.03517479,0.19544351,0.04948774,0.87053632
-5.50175088,3.33872957,0.67645050,2.11010476,0.03047989,0.03847402,0.20548942,0.05150754,0.90614106
-5.49574787,3.46529409,0.71698814,2.18434885,0.03055344,0.04186390,0.21533333,0.05340488,0.94046635
-5.48974487,3.58667915,0.75696539,2.25551560,0.03045592,0.04530444,0.22487831,0.05516106,0.97313755
-5.48374187,3.70111964,0.79590365,2.32235239,0.03018934,0.04875159,0.23402726,0.05675848,1.00378833
-5.47773887,3.80689991,0.83331122,2.38364438,0.02975914,0.05215815,0.24268437,0.05818070,1.03206482
-5.47173587,3.90238981,0.86869298,2.43824359,0.02917397,0.05547478,0.25075700,0.05941270,1.05763072
-5.46573287,3.98608216,0.90156170,2.48509811,0.02844542,0.05865130,0.25815791,0.06044097,1.08017309
-5.45972986,4.05663050,0.93145037,2.52328026,0.02758767,0.06163799,0.26480776,0.06125381,1.09940889
-5.45372686,4.11288539,0.95792532,2.55201254,0.02661712,0.06438711,0.27063780,0.06184156,1.11509190
-5.44772386,4.15392784,0.98059933,2.57069024,0.02555197,0.06685437,0.27559250,0.06219693,1.12701981
-5.44172086,4.17909832,0.99914432,2.57889963,0.02441181,0.06900036,0.27963217,0.06231525,1.13504108
-5.43571786,4.18801972,1.01330298,2.57643088,0.02321715,0.07079192,0.28273517,0.06219479,1.13906132
-5.42971486,4.18061318,1.02289866,2.56328495,0.02198907,0.07220327,0.28489972,0.06183703,1.13904859
-5.42371186,4.15710571,1.02784316,2.53967424,0.02074875,0.07321704,0.28614510,0.06124688,1.13503745
-5.41770885,4.11802892,1.02814172,2.50601673,0.01951713,0.07382485,0.28651210,0.06043282,1.12713135
-5.41170585,4.06420867,1.02389517,2.46292376,0.01831458,0.07402776,0.28606271,0.05940699,1.11550306
-5.40570285,3.99674575,1.01529881,2.41118208,0.01716058,0.07383625,0.28487888,0.05818515,1.10039302
-5.39969985,3.91698809,1.00263804,2.35173069,0.01607349,0.07326996,0.28306048,0.05678655,1.08210553
-5.39369685,3.82649548,0.98628097,2.28563352,0.01507029,0.07235702,0.28072248,0.05523371,1.06100280
-5.38769385,3.72699803,0.96666806,2.21404901,0.01416643,0.07113316,0.27799131,0.05355202,1.03749694
-5.38169085,3.62034993,0.94429930,2.13819769,0.01337564,0.06964048,0.27500080,0.05176933,1.01204026
-5.37568784,3.50847998,0.91971942,2.05932912,0.01270983,0.06792608,0.27188762,0.04991534,0.98511406
-5.36968484,3.39334099,0.89350167,1.97868920,0.01217894,0.06604045,0.26878653,0.04802106,0.95721641
-5.36368184,3.27685943,0.86623087,1.89748918,0.01179089,0.06403589,0.26582564,0.04611806,0.92884924
-5.35767884,3.16088732,0.83848622,1.81687703,0.01155146,0.06196479,0.26312188,0.04423781,0.90050535
-5.35167584,3.04715762,0.81082477,1.73791226,0.01146420,0.05987803,0.26077685,0.04241094,0.87265570
-5.34567284,2.93724459,0.78376584,1.66154460,0.01153038,0.05782345,0.25887321,0.04066655,0.84573732
-5.33966983,2.83253001,0.75777721,1.58859703,0.01174888,0.05584447,0.25747187,0.03903153,0.82014251
-5.33366683,2.73417615,0.73326326,1.51975326,0.01211618,0.05397897,0.25660985,0.03752997,0.79620940
-5.32766383,2.64310583,0.71055564,1.45554989,0.01262625,0.05225830,0.25629921,0.03618258,0.77421419
-5.32166083,2.55998995,0.68990653,1.39637286,0.01327058,0.05070667,0.25652670,0.03500629,0.75436547
-5.31565783,2.48524226,0.67148467,1.34245808,0.01403816,0.04934072,0.25725444,0.03401381,0.73680045
-5.30965483,2.41902135,0.65537432,1.29389592,0.01491554,0.04816940,0.25842142,0.03321342,0.72158337
-5.30365183,2.36123926,0.64157681,1.25063890,0.01588694,0.04719407,0.25994573,0.03260882,0.70870601
-5.29764882,2.31157630,0.63001482,1.21251248,0.01693439,0.04640894,0.26172757,0.03219901,0.69809025
-5.29164582,2.26950133,0.62053889,1.17922813,0.01803799,0.04580165,0.26365268,0.03197842,0.68959251
-5.28564282,2.23429683,0.61293609,1.15039840,0.01917620,0.04535402,0.26559628,0.03193705,0.68300999
-5.27963982,2.20508799,0.60694037,1.12555357,0.02032624,0.04504304,0.26742728,0.03206073,0.67808843
-5.27363682,2.18087500,0.60224418,1.10415927,0.02146452,0.04484195,0.26901258,0.03233149,0.67453127
-5.26763382,2.16056759,0.59851115,1.08563490,0.02256713,0.04472132,0.27022139,0.03272806,0.67200977
-5.26163082,2.14302119,0.59538913,1.06937229,0.02361047,0.04465028,0.27092943,0.03322637,0.67017401
-5.25562781,2.12707357,0.59252340,1.05475429,0.02457175,0.04459767,0.27102281,0.03380021,0.66866435
-5.24962481,2.11158124,0.58956953,1.04117298,0.02542967,0.04453320,0.27040161,0.03442194,0.66712299
-5.24362181,2.09545465,0.58620546,1.02804701,0.02616496,0.04442849,0.26898289,0.03506318,0.66520549
-5.23761881,2.07769119,0.58214254,1.01483790,0.02676100,0.04425804,0.26670324,0.03569564,0.66259168
-5.23161581,2.05740531,0.57713509,1.00106477,0.02720423,0.04400002,0.26352066,0.03629187,0.65899578
-5.22561281,2.03385462,0.57098819,0.98631719,0.02748467,0.04363698,0.25941573,0.03682603,0.65417541
-5.21960980,2.00646152,0.56356358,0.97026593,0.02759616,0.04315628,0.25439217,0.03727465,0.64793910
-5.21360680,1.97482926,0.55478340,0.95267118,0.02753662,0.04255042,0.24847662,0.03761724,0.64015209
-5.20760380,1.93875232,0.54463160,0.93338800,0.02730807,0.04181713,0.24171778,0.03783695,0.63074020
-5.20160080,1.89822025,0.53315322,0.91236884,0.02691663,0.04095928,0.23418483,0.03792097,0.61969162
-5.19559780,1.85341512,0.52045131,0.88966306,0.02637226,0.03998465,0.22596533,0.03786088,0.60705647
-5.18959480,1.80470239,0.50668187,0.86541322,0.02568849,0.03890541,0.21716249,0.03765285,0.59294418
-5.18359180,1.75261552,0.49204678,0.83984846,0.02488198,0.03773759,0.20789208,0.03729764,0.57751870
-5.17758879,1.69783467,0.47678520,0.81327499,0.02397195,0.03650037,0.19827897,0.03680048,0.56099177
-5.17158579,1.64116047,0.46116360,0.78606406,0.02297961,0.03521521,0.18845345,0.03617074,0.54361437
-5.16558279,1.58348350,0.44546494,0.75863768,0.02192748,0.03390501,0.17854745,0.03542149,0.52566681
-5.15957979,1.52575074,0.42997732,0.73145281,0.02083868,0.03259322,0.16869082,0.03456894,0.50744770
-5.15357679,1.46893035,0.41498253,0.70498438,0.01973627,0.03130287,0.15900774,0.03363167,0.48926235
-5.14757379,1.41397588,0.40074515,0.67970778,0.01864256,0.03005576,0.14961343,0.03262993,0.47141103
-5.14157079,1.36179155,0.38750226,0.65608164,0.01757848,0.02887165,0.14061121,0.03158476,0.45417753
-5.13556778,1.31319993,0.37545455,0.63453140,0.01656302,0.02776755,0.13209005,0.03051722,0.43781859
-5.12956478,1.26891312,0.36475888,0.61543429,0.01561278,0.02675713,0.12412272,0.02944753,0.42255452
-5.12356178,1.22950885,0.35552282,0.59910643,0.01474156,0.02585036,0.11676447,0.02839436,0.40856156
-5.11755878,1.19541216,0.34780113,0.58579241,0.01396010,0.02505315,0.11005235,0.02737421,0.39596614
-5.11155578,1.16688359,0.34159452,0.57565774,0.01327594,0.02436731,0.10400527,0.02640086,0.38484137
-5.10555278,1.14401404,0.33685067,0.56878455,0.01269328,0.02379061,0.09862450,0.02548501,0.37520586
-5.09954977,1.12672661,0.33346733,0.56517045,0.01221316,0.02331695,0.09389491,0.02463408,0.36702489
-5.09354677,1.11478503,0.33129747,0.56473066,0.01183347,0.02293680,0.08978662,0.02385213,0.36021385
-5.08754377,1.10780832,0.33015625,0.56730326,0.01154930,0.02263763,0.08625709,0.02314002,0.35464376
-5.08154077,1.10529073,0.32982938,0.57265704,0.01135319,0.02240459,0.08325360,0.02249561,0.35014858
-5.07553777,1.10662611,0.33008259,0.58050181,0.01123554,0.02222112,0.08071587,0.02191417,0.34653394
-5.06953477,1.11113533,0.33067174,0.59050031,0.01118501,0.02206975,0.07857884,0.02138890,0.34358692
-5.06353177,1.11809552,0.33135313,0.60228145,0.01118902,0.02193279,0.07677546,0.02091147,0.34108626
-5.05752876,1.12676974,0.33189354,0.61545389,0.01123416,0.02179310,0.07523929,0.02047263,0.33881272
-5.05152576,1.13643568,0.33207963,0.62961962,0.01130672,0.02163479,0.07390700,0.02006288,0.33655895
-5.04552276,1.14641208,0.33172622,0.64438670,0.01139310,0.02144376,0.07272048,0.01967303,0.33413851
-5.03951976,1.15608183,0.33068308,0.65938079,0.01148028,0.02120833,0.07162859,0.01929481,0.33139362
-5.03351676,1.16491074,0.32884015,0.67425479,0.01155613,0.02091955,0.07058853,0.01892131,0.32820126
-5.02751376,1.17246131,0.32613071,0.68869655,0.01160980,0.02057148,0.06956674,0.01854737,0.32447752
-5.02151076,1.17840123,0.32253272,0.70243416,0.01163194,0.02016139,0.06853923,0.01816985,0.32017990
-5.01550775,1.18250634,0.31806804,0.71523893,0.01161493,0.01968967,0.06749163,0.01778781,0.31530763
-5.00950475,1.18465840,0.31279984,0.72692621,0.01155293,0.01915974,0.06641863,0.01740245,0.30989995
-5.00350175,1.18483804,0.30682825,0.73735406,0.01144202,0.01857779,0.06532314,0.01701708,0.30403264
-4.99749875,1.18311368,0.30028452,0.74642035,0.01128009,0.01795238,0.06421512,0.01663684,0.29781289
-4.99149575,1.17962720,0.29332409,0.75405852,0.01106683,0.01729403,0.06311010,0.01626844,0.29137283
-4.98549275,1.17457754,0.28611875,0.76023266,0.01080354,0.01661466,0.06202757,0.01591967,0.28486221
-4.97948974,1.16820311,0.27884846,0.76493231,0.01049297,0.01592706,0.06098929,0.01559904,0.27844029
-4.97348674,1.16076432,0.27169304,0.76816749,0.01013909,0.01524433,0.06001757,0.01531522,0.27226777
-4.96748374,1.15252708,0.26482423,0.76996439,0.00974687,0.01457929,0.05913365,0.01507655,0.26649870
-4.96148074,1.14374823,0.25839843,0.77036218,0.00932198,0.01394395,0.05835616,0.01489060,0.26127306
-4.95547774,1.13466363,0.25255032,0.76941105,0.00887061,0.01334911,0.05769991,0.01476366,0.25671020
-4.94947474,1.12547954,0.24738777,0.76717167,0.00839914,0.01280387,0.05717480,0.01470045,0.25290342
-4.94347174,1.11636741,0.24298810,0.76371621,0.00791399,0.01231540,0.05678511,0.01470375,0.24991592
-4.93746873,1.10746233,0.23939585,0.75913049,0.00742140,0.01188869,0.05652905,0.01477426,0.24777829
-4.93146573,1.09886499,0.23662208,0.75351739,0.00692727,0.01152642,0.05639869,0.01491048,0.24648757
-4.92546273,1.09064666,0.23464521,0.74700086,0.00643702,0.01122901,0.05638014,0.01510875,0.24600792
-4.91945973,1.08285680,0.23341326,0.73973033,0.00595551,0.01099464,0.05645404,0.01536337,0.24627278
-4.91345673,1.07553262,0.23284741,0.73188494,0.00548696,0.01081946,0.05659634,0.01566684,0.24718843
-4.90745373,1.06870971,0.23284655,0.72367710,0.00503497,0.01069783,0.05677929,0.01601019,0.24863877
-4.90145073,1.06243295,0.23329273,0.71535500,0.00460247,0.01062264,0.05697253,0.01638341,0.25049095
-4.89544772,1.05676693,0.23405712,0.70720347,0.00419176,0.01058568,0.05714441,0.01677586,0.25260176
-4.88944472,1.05180485,0.23500626,0.69954305,0.00380457,0.01057802,0.05726328,0.01717680,0.25482424
-4.88344172,1.04767540,0.23600824,0.69272670,0.00344207,0.01059041,0.05729880,0.01757588,0.25701443
-4.87743872,1.04454677,0.23693858,0.68713425,0.00310500,0.01061371,0.05722320,0.01796365,0.25903770
-4.87143572,1.04262745,0.23768548,0.68316438,0.00279366,0.01063925,0.05701240,0.01833196,0.26077455
-4.86543272,1.04216341,0.23815426,0.68122427,0.00250801,0.01065914,0.05664701,0.01867436,0.26212549
-4.85942971,1.04343162,0.23827079,0.68171717,0.00224774,0.01066661,0.05611307,0.01898639,0.26301477
-4.85342671,1.04672998,0.23798375,0.68502816,0.00201231,0.01065620,0.05540259,0.01926571,0.26339294
-4.84742371,1.05236399,0.23726559,0.69150870,0.00180098,0.01062394,0.05451382,0.01951223,0.26323788
-4.84142071,1.06063066,0.23611235,0.70146049,0.00161290,0.01056746,0.05345128,0.01972798,0.26255450
-4.83541771,1.07180056,0.23454216,0.71511936,0.00144706,0.01048595,0.05222551,0.01991696,0.26137305
-4.82941471,1.08609858,0.23259268,0.73263990,0.00130239,0.01038021,0.05085262,0.02008482,0.25974609
-4.82341171,1.10368483,0.23031766,0.75408173,0.00117775,0.01025248,0.04935355,0.02023848,0.25774446
-4.81740870,1.12463647,0.22778268,0.77939811,0.00107193,0.01010632,0.04775323,0.02038563,0.25545234
-4.81140570,1.14893179,0.22506053,0.80842760,0.00098367,0.00994643,0.04607961,0.02053422,0.25296174
-4.80540270,1.17643756,0.22222631,0.84088963,0.00091166,0.00977843,0.04436253,0.02069186,0.25036677
-4.79939970,1.20690069,0.21935268,0.87638426,0.00085455,0.00960864,0.04263267,0.02086532,0.24775792
-4.79339670,1.23994496,0.21650544,0.91439675,0.00081095,0.00944385,0.04092045,0.02105999,0.24521679
-4.78739370,1.27507337,0.21373964,0.95430693,0.00077944,0.00929111,0.03925498,0.02127943,0.24281142
-4.78139070,1.31167658,0.21109663,0.99540342,0.00075859,0.00915754,0.03766324,0.02152503,0.24059260
-4.77538769,1.34904724,0.20860191,1.03690236,0.00074691,0.00905012,0.03616927,0.02179575,0.23859124
-4.76938469,1.38639991,0.20626407,1.07797016,0.00074294,0.00897559,0.03479359,0.02208804,0.23681700
-4.76338169,1.42289593,0.20407487,1.11774940,0.00074522,0.00894031,0.03355284,0.02239587,0.23525818
-4.75737869,1.45767230,0.20201024,1.15538710,0.00075230,0.00895014,0.03245953,0.02271088,0.23388293
-4.75137569,1.48987315,0.20003226,1.19006398,0.00076278,0.00901043,0.03152201,0.02302269,0.23264149
-4.74537269,1.51868263,0.19809196,1.22102376,0.00077530,0.00912591,0.03074459,0.02331933,0.23146953
-4.73936968,1.54335746,0.19613265,1.24760102,0.00078861,0.00930066,0.03012781,0.02358774,0.23029222
-4.73336668,1.56325777,0.19409368,1.26924653,0.00080154,0.00953811,0.02966875,0.02381431,0.22902878
-4.72736368,1.57787466,0.19191432,1.28554890,0.00081302,0.00984095,0.02936150,0.02398558,0.22759732
-4.72136068,1.58685320,0.18953751,1.29625163,0.00082213,0.01021110,0.02919758,0.02408878,0.22591963
-4.71535768,1.59000989,0.18691341,1.30126476,0.00082812,0.01064969,0.02916639,0.02411246,0.22392565
-4.70935468,1.58734374,0.18400236,1.30067090,0.00083035,0.01115695,0.02925570,0.02404700,0.22155740
-4.70335168,1.57904072,0.18077727,1.29472527,0.00082839,0.01173219,0.02945195,0.02388511,0.21877225
-4.69734867,1.56547137,0.17722526,1.28385008,0.00082198,0.01237371,0.02974064,0.02362213,0.21554526
-4.69134567,1.54718220,0.17334850,1.26862356,0.00081102,0.01307875,0.03010657,0.02325629,0.21187065
-4.68534267,1.52488123,0.16916438,1.24976446,0.00079559,0.01384348,0.03053402,0.02278884,0.20776234
-4.67933967,1.49941881,0.16470481,1.22811275,0.00077594,0.01466294,0.03100693,0.02222401,0.20325358
-4.67333667,1.47176474,0.16001501,1.20460762,0.00075247,0.01553111,0.03150898,0.02156893,0.19839577
-4.66733367,1.44298283,0.15515174,1.18026367,0.00072573,0.01644095,0.03202369,0.02083335,0.19325670
-4.66133067,1.41420421,0.15018117,1.15614643,0.00069639,0.01738452,0.03253450,0.02002942,0.18791824
-4.65532766,1.38660039,0.14517650,1.13334794,0.00066523,0.01835316,0.03302487,0.01917122,0.18247365
-4.64932466,1.36135702,0.14021553,1.11296326,0.00063314,0.01933767,0.03347846,0.01827445,0.17702489
-4.64332166,1.33964914,0.13537825,1.09606838,0.00060108,0.02032863,0.03387925,0.01735596,0.17167978
-4.63731866,1.32261829,0.13074462,1.08369979,0.00057006,0.02131659,0.03421187,0.01643332,0.16654940
-4.63131566,1.31135175,0.12639257,1.07683596,0.00054115,0.02229249,0.03446182,0.01552448,0.16174564
-4.62531266,1.30686390,0.12239622,1.07638052,0.00051545,0.02324787,0.03461586,0.01464734,0.15737908
-4.61930965,1.31007936,0.11882454,1.08314695,0.00049405,0.02417526,0.03466236,0.01381951,0.15355721
-4.61330665,1.32181770,0.11574018,1.09784450,0.00047809,0.02506836,0.03459171,0.01305798,0.15038282
-4.60730365,1.34277915,0.11319865,1.12106500,0.00046867,0.02592231,0.03439666,0.01237896,0.14795277
-4.60130065,1.37353103,0.11124762,1.15327020,0.00046687,0.02673378,0.03407266,0.01179767,0.14635684
-4.59529765,1.41449448,0.10992648,1.19477955,0.00047377,0.02750109,0.03361817,0.01132821,0.14567668
-4.58929465,1.46593140,0.10926595,1.24575839,0.00049038,0.02822414,0.03303477,0.01098342,0.14598476
-4.58329165,1.52793177,0.10928770,1.30620668,0.00051766,0.02890430,0.03232731,0.01077481,0.14734332
-4.57728864,1.60040142,0.11000407,1.37594872,0.00055648,0.02954424,0.03150382,0.01071241,0.14980304
-4.57128564,1.68305111,0.11141765,1.45462437,0.00060764,0.03014763,0.03057536,0.01080464,0.15340173
-4.56528264,1.77538737,0.11352097,1.54168263,0.00067180,0.03071883,0.02955571,0.01105818,0.15816273
-4.55927964,1.87670628,0.11629607,1.63637832,0.00074949,0.03126249,0.02846099,0.01147774,0.16409329
-4.55327664,1.98609109,0.11971416,1.73777279,0.00084106,0.03178321,0.02730913,0.01206593,0.17118286
-4.54727364,2.10241461,0.12373539,1.84473951,0.00094667,0.03228511,0.02611929,0.01282295,0.17940144
-4.54127064,2.22434743,0.12830873,1.95597520,0.00106623,0.03277152,0.02491123,0.01374640,0.18869817
-4.53526763,2.35037254,0.13337201,2.07001706,0.00119943,0.03324466,0.02370466,0.01483106,0.19900020
-4.52926463,2.47880680,0.13885240,2.18526614,0.00134568,0.03370543,0.02251859,0.01606864,0.21021204
-4.52326163,2.60782941,0.14466699,2.30001693,0.00150408,0.03415330,0.02137072,0.01744764,0.22221552
-4.51725863,2.73551685,0.15072399,2.41249237,0.00167345,0.03458621,0.02027694,0.01895326,0.23487046
-4.51125563,2.85988383,0.15692407,2.52088373,0.00185233,0.03500066,0.01925085,0.02056738,0.24801614
-4.50525263,2.97892885,0.16316228,2.62339381,0.00203898,0.03539184,0.01830345,0.02226863,0.26147364
-4.49924962,3.09068307,0.16933019,2.71828226,0.00223140,0.03575383,0.01744290,0.02403263,0.27504898
-4.49324662,3.19326066,0.17531838,2.80391114,0.00242741,0.03607992,0.01667448,0.02583233,0.28853706
