energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.60380190,5.23695142,0.04137204,0.00000000,0.01222353,4.26665324,1.66569922,2.83947939
-5.59779890,5.06613321,0.03895619,0.00000000,0.01157886,4.14165496,1.62443564,2.74485182
-5.59179590,4.87443798,0.03657281,0.00000000,0.01090215,3.99713429,1.57607580,2.63660399
-5.58579290,4.66516395,0.03424377,0.00000000,0.01020352,3.83584029,1.52163645,2.51655417
-5.57978989,4.44201300,0.03199408,0.00000000,0.00949349,3.66085606,1.46228721,2.38672063
-5.57378689,4.20897316,0.02985080,0.00000000,0.00878270,3.47550286,1.39931195,2.24925991
-5.56778389,3.97019734,0.02784207,0.00000000,0.00808165,3.28324044,1.33406756,2.10640406
-5.56178089,3.72988305,0.02599626,0.00000000,0.00740040,3.08756740,1.26794154,1.96039913
-5.55577789,3.49215762,0.02434115,0.00000000,0.00674843,2.89192532,1.20231028,1.81344741
-5.54977489,3.26097266,0.02290333,0.00000000,0.00613444,2.69961009,1.13849930,1.66765535
-5.54377189,3.04001116,0.02170764,0.00000000,0.00556630,2.51369315,1.07774696,1.52498859
-5.53776888,2.83260934,0.02077683,0.00000000,0.00505095,2.33695489,1.02117269,1.38723543
-5.53176588,2.64169505,0.02013123,0.00000000,0.00459442,2.17183172,0.96975077,1.25597908
-5.52576288,2.46974320,0.01978860,0.00000000,0.00420179,2.02037766,0.92429012,1.13257907
-5.51975988,2.31874821,0.01976398,0.00000000,0.00387729,1.88424047,0.88542064,1.01816129
-5.51375688,2.19021264,0.02006967,0.00000000,0.00362431,1.76465195,0.85358600,0.91361614
-5.50775388,2.08515059,0.02071512,0.00000000,0.00344550,1.66243134,0.82904293,0.81960374
-5.50175088,2.00410405,0.02170696,0.00000000,0.00334278,1.57800035,0.81186636,0.73656493
-5.49574787,1.94717002,0.02304890,0.00000000,0.00331744,1.51140811,0.80196015,0.66473687
-5.48974487,1.91403621,0.02474168,0.00000000,0.00337018,1.46236411,0.79907232,0.60417184
-5.48374187,1.90402287,0.02678298,0.00000000,0.00350111,1.43027698,0.80281420,0.55475789
-5.47773887,1.91612875,0.02916725,0.00000000,0.00370975,1.41429731,0.81268250,0.51624034
-5.47173587,1.94907908,0.03188561,0.00000000,0.00399507,1.41336252,0.82808327,0.48824303
-5.46573287,2.00137401,0.03492568,0.00000000,0.00435542,1.42624214,0.84835690,0.47028852
-5.45972986,2.07133591,0.03827143,0.00000000,0.00478851,1.45158206,0.87280315,0.46181692
-5.45372686,2.15715480,0.04190310,0.00000000,0.00529138,1.48794661,0.90070550,0.46220281
-5.44772386,2.25693083,0.04579713,0.00000000,0.00586040,1.53385749,0.93135380,0.47077024
-5.44172086,2.36871365,0.04992628,0.00000000,0.00649118,1.58782903,0.96406482,0.48680597
-5.43571786,2.49053825,0.05425971,0.00000000,0.00717864,1.64839930,0.99819993,0.50957097
-5.42971486,2.62045730,0.05876333,0.00000000,0.00791700,1.71415689,1.03317963,0.53831065
-5.42371186,2.75657010,0.06340022,0.00000000,0.00869986,1.78376341,1.06849452,0.57226401
-5.41770885,2.89704819,0.06813119,0.00000000,0.00952028,1.85597166,1.10371270,0.61067203
-5.41170585,3.04015777,0.07291554,0.00000000,0.01037087,1.92963987,1.13848343,0.65278572
-5.40570285,3.18427902,0.07771186,0.00000000,0.01124402,2.00374204,1.17253724,0.69787373
-5.39969985,3.32792234,0.08247901,0.00000000,0.01213203,2.07737475,1.20568280,0.74522994
-5.39369685,3.46974152,0.08717713,0.00000000,0.01302733,2.14976079,1.23780072,0.79418074
-5.38769385,3.60854362,0.09176863,0.00000000,0.01392271,2.22024959,1.26883496,0.84409212
-5.38169085,3.74329557,0.09621922,0.00000000,0.01481154,2.28831508,1.29878219,0.89437627
-5.37568784,3.87312727,0.10049885,0.00000000,0.01568797,2.35355091,1.32767982,0.94449751
-5.36968484,3.99733113,0.10458248,0.00000000,0.01654716,2.41566350,1.35559336,0.99397739
-5.36368184,4.11535799,0.10845072,0.00000000,0.01738541,2.47446308,1.38260364,1.04239851
-5.35767884,4.22680962,0.11209024,0.00000000,0.01820031,2.52985319,1.40879466,1.08940714
-5.35167584,4.33142799,0.11549396,0.00000000,0.01899078,2.58181883,1.43424264,1.13471432
-5.34567284,4.42908175,0.11866094,0.00000000,0.01975711,2.63041382,1.45900687,1.17809543
-5.33966983,4.51975042,0.12159612,0.00000000,0.02050090,2.67574779,1.48312266,1.21938830
-5.33366683,4.60350720,0.12430965,0.00000000,0.02122496,2.71797330,1.50659693,1.25849004
-5.32766383,4.68050097,0.12681615,0.00000000,0.02193311,2.75727355,1.52940654,1.29535270
-5.32166083,4.75093849,0.12913372,0.00000000,0.02263001,2.79385128,1.55149941,1.32997816
-5.31565783,4.81506771,0.13128281,0.00000000,0.02332083,2.82791925,1.57279841,1.36241249
-5.30965483,4.87316279,0.13328499,0.00000000,0.02401099,2.85969268,1.59320769,1.39274028
-5.30365183,4.92551166,0.13516179,0.00000000,0.02470578,2.88938394,1.61262107,1.42107908
-5.29764882,4.97240657,0.13693338,0.00000000,0.02541009,2.91719961,1.63093205,1.44757443
-5.29164582,5.01413784,0.13861757,0.00000000,0.02612800,2.94333997,1.64804461,1.47239559
-5.28564282,5.05099081,0.14022869,0.00000000,0.02686251,2.96800061,1.66388438,1.49573223
-5.27963982,5.08324591,0.14177684,0.00000000,0.02761523,2.99137591,1.67840914,1.51779196
-5.27363682,5.11118118,0.14326721,0.00000000,0.02838618,3.01366398,1.69161818,1.53879878
-5.26763382,5.13507685,0.14469970,0.00000000,0.02917357,3.03507231,1.70355971,1.55899223
-5.26163082,5.15522095,0.14606868,0.00000000,0.02997372,3.05582357,1.71433584,1.57862693
-5.25562781,5.17191531,0.14736306,0.00000000,0.03078102,3.07616082,1.72410465,1.59797230
-5.24962481,5.18548097,0.14856655,0.00000000,0.03158795,3.09635149,1.73307913,1.61731198
-5.24362181,5.19626229,0.14965811,0.00000000,0.03238522,3.11668935,1.74152292,1.63694255
-5.23761881,5.20462897,0.15061258,0.00000000,0.03316197,3.13749418,1.74974298,1.65717133
-5.23161581,5.21097563,0.15140153,0.00000000,0.03390605,3.15910852,1.75807950,1.67831278
-5.22561281,5.21571858,0.15199417,0.00000000,0.03460435,3.18189164,1.76689366,1.70068333
-5.21960980,5.21928980,0.15235836,0.00000000,0.03524319,3.20621044,1.77655372,1.72459457
-5.21360680,5.22212837,0.15246180,0.00000000,0.03580878,3.23242786,1.78742050,1.75034481
-5.20760380,5.22466972,0.15227309,0.00000000,0.03628772,3.26088907,1.79983284,1.77820911
-5.20160080,5.22733356,0.15176295,0.00000000,0.03666741,3.29190633,1.81409407,1.80842827
-5.19559780,5.23051116,0.15090530,0.00000000,0.03693664,3.32574320,1.83046038,1.84119707
-5.18959480,5.23455316,0.14967840,0.00000000,0.03708598,3.36259937,1.84913170,1.87665261
-5.18359180,5.23975864,0.14806578,0.00000000,0.03710826,3.40259687,1.87024581,1.91486331
-5.17758879,5.24636684,0.14605715,0.00000000,0.03699898,3.44576899,1.89387615,1.95581934
-5.17158579,5.25455200,0.14364914,0.00000000,0.03675656,3.49205278,1.92003344,1.99942544
-5.16558279,5.26442239,0.14084584,0.00000000,0.03638267,3.54128598,1.94867118,2.04549674
-5.15957979,5.27602365,0.13765920,0.00000000,0.03588231,3.59320899,1.97969469,2.09375816
-5.15357679,5.28934690,0.13410922,0.00000000,0.03526394,3.64747218,2.01297313,2.14384800
-5.14757379,5.30434102,0.13022384,0.00000000,0.03453936,3.70364848,2.04835386,2.19532586
-5.14157079,5.32092885,0.12603872,0.00000000,0.03372364,3.76125084,2.08567790,2.24768481
-5.13556778,5.33902598,0.12159668,0.00000000,0.03283480,3.81975375,2.12479570,2.30036750
-5.12956478,5.35856103,0.11694703,0.00000000,0.03189348,3.87861754,2.16558162,2.35278567
-5.12356178,5.37949571,0.11214457,0.00000000,0.03092250,3.93731408,2.20794623,2.40434193
-5.11755878,5.40184292,0.10724848,0.00000000,0.02994633,3.99535213,2.25184500,2.45445282
-5.11155578,5.42568097,0.10232103,0.00000000,0.02899046,4.05230044,2.29728255,2.50257175
-5.10555278,5.45116239,0.09742618,0.00000000,0.02808081,4.10780687,2.34431149,2.54821043
-5.09954977,5.47851571,0.09262802,0.00000000,0.02724297,4.16161180,2.39302555,2.59095735
-5.09354677,5.50803911,0.08798928,0.00000000,0.02650156,4.21355457,2.44354682,2.63049207
-5.08754377,5.54008564,0.08356973,0.00000000,0.02587948,4.26357199,2.49600740,2.66659431
-5.08154077,5.57503981,0.07942473,0.00000000,0.02539732,4.31168854,2.55052630,2.69914702
-5.07553777,5.61328663,0.07560380,0.00000000,0.02507266,4.35799859,2.60718264,2.72813319
-5.06953477,5.65517445,0.07214937,0.00000000,0.02491960,4.40264151,2.66598689,2.75362654
-5.06353177,5.70097371,0.06909572,0.00000000,0.02494826,4.44577113,2.72685176,2.77577652
-5.05752876,5.75083449,0.06646813,0.00000000,0.02516448,4.48752168,2.78956504,2.79478876
-5.05152576,5.80474568,0.06428227,0.00000000,0.02556960,4.52797271,2.85376633,2.81090224
-5.04552276,5.86249912,0.06254393,0.00000000,0.02616038,4.56711557,2.91892987,2.82436484
-5.03951976,5.92366175,0.06124891,0.00000000,0.02692907,4.60482427,2.98435514,2.83540895
-5.03351676,5.98755862,0.06038334,0.00000000,0.02786367,4.64083337,3.04916684,2.84422912
-5.02751376,6.05326888,0.05992419,0.00000000,0.02894823,4.67472493,3.11232511,2.85096317
-5.02151076,6.11963631,0.05984007,0.00000000,0.03016340,4.70592625,3.17264649,2.85567836
-5.01550775,6.18529468,0.06009228,0.00000000,0.03148698,4.73371931,3.22883515,2.85836356
-5.00950475,6.24870763,0.06063603,0.00000000,0.03289467,4.75726188,3.27952367,2.85892809
-5.00350175,6.30822134,0.06142185,0.00000000,0.03436083,4.77561971,3.32332152,2.85720722
-4.99749875,6.36212765,0.06239707,0.00000000,0.03585926,4.78780799,3.35886922,2.85297401
-4.99149575,6.40873409,0.06350737,0.00000000,0.03736401,4.79284006,3.38489545,2.84595667
-4.98549275,6.44643712,0.06469831,0.00000000,0.03885021,4.78978018,3.40027422,2.83585996
-4.97948974,6.47379432,0.06591684,0.00000000,0.04029470,4.77779738,3.40407895,2.82238933
-4.97348674,6.48959116,0.06711260,0.00000000,0.04167672,4.75621695,3.39563062,2.80527586
-4.96748374,6.49289853,0.06823917,0.00000000,0.04297837,4.72456617,3.37453712,2.78430033
-4.96148074,6.48311743,0.06925510,0.00000000,0.04418502,4.68261155,3.34072153,2.75931472
-4.95547774,6.46000836,0.07012462,0.00000000,0.04528542,4.63038501,3.29443777,2.73025963
-4.94947474,6.42370351,0.07081827,0.00000000,0.04627186,4.56819732,3.23627234,2.69717658
-4.94347174,6.37470123,0.07131315,0.00000000,0.04713996,4.49663791,3.16713212,2.66021427
-4.93746873,6.31384313,0.07159301,0.00000000,0.04788849,4.41656089,3.08821852,2.61962861
-4.93146573,6.24227532,0.07164807,0.00000000,0.04851889,4.32905802,3.00098925,2.57577654
-4.92546273,6.16139602,0.07147467,0.00000000,0.04903487,4.23542017,2.90710950,2.52910411
-4.91945973,6.07279267,0.07107475,0.00000000,0.04944177,4.13708923,2.80839483,2.48012971
-4.91345673,5.97817208,0.07045519,0.00000000,0.04974599,4.03560316,2.70674845,2.42942344
-4.90745373,5.87928732,0.06962709,0.00000000,0.04995433,3.93253691,2.60409575,2.37758409
-4.90145073,5.77786515,0.06860492,0.00000000,0.05007344,3.82944242,2.50231901,2.32521489
-4.89544772,5.67553776,0.06740579,0.00000000,0.05010927,3.72779027,2.40319512,2.27289944
-4.88944472,5.57378161,0.06604861,0.00000000,0.05006664,3.62891601,2.30833869,2.22117924
-4.88344172,5.47386639,0.06455339,0.00000000,0.04994888,3.53397333,2.21915299,2.17053366
-4.87743872,5.37681579,0.06294059,0.00000000,0.04975765,3.44389604,2.13679026,2.12136348
-4.87143572,5.28338135,0.06123053,0.00000000,0.04949287,3.35937022,2.06212265,2.07397861
-4.86543272,5.19402999,0.05944295,0.00000000,0.04915276,3.28081752,1.99572465,2.02859027
-4.85942971,5.10894505,0.05759666,0.00000000,0.04873408,3.20838984,1.93786711,1.98530805
-4.85342671,5.02803996,0.05570925,0.00000000,0.04823242,3.14197527,1.88852270,1.94414151
-4.84742371,4.95098335,0.05379699,0.00000000,0.04764261,3.08121470,1.84738198,1.90500631
-4.84142071,4.87723388,0.05187471,0.00000000,0.04695922,3.02552808,1.81387929,1.86773421
-4.83541771,4.80608278,0.04995583,0.00000000,0.04617708,2.97414899,1.78722683,1.83208655
-4.82941471,4.73670187,0.04805243,0.00000000,0.04529183,2.92616589,1.76645560,1.79777033
-4.82341171,4.66819494,0.04617534,0.00000000,0.04430049,2.88056838,1.75046129,1.76445642
-4.81740870,4.59965012,0.04433435,0.00000000,0.04320190,2.83629651,1.73805344,1.73179877
-4.81140570,4.53019129,0.04253830,0.00000000,0.04199719,2.79229126,1.72800597,1.69945426
-4.80540270,4.45902652,0.04079535,0.00000000,0.04069011,2.74754429,1.71910726,1.66710201
-4.79939970,4.38549192,0.03911316,0.00000000,0.03928727,2.70114520,1.71020816,1.63446182
-4.79339670,4.30908949,0.03749904,0.00000000,0.03779824,2.65232459,1.70026628,1.60131088
-4.78739370,4.22951806,0.03596023,0.00000000,0.03623558,2.60049152,1.68838532,1.56749826
-4.78139070,4.14669634,0.03450403,0.00000000,0.03461472,2.54526412,1.67384818,1.53295675
-4.77538769,4.06077802,0.03313802,0.00000000,0.03295368,2.48649240,1.65614308,1.49771168
-4.76938469,3.97215848,0.03187025,0.00000000,0.03127282,2.42427267,1.63498196,1.46188649
-4.76338169,3.88147366,0.03070941,0.00000000,0.02959435,2.35895324,1.61031107,1.42570492
-4.75737869,3.78959125,0.02966498,0.00000000,0.02794186,2.29113127,1.58231345,1.38948981
-4.75137569,3.69759499,0.02874745,0.00000000,0.02633980,2.22164130,1.55140378,1.35365858
-4.74537269,3.60676281,0.02796842,0.00000000,0.02481287,2.15153581,1.51821592,1.31871563
-4.73936968,3.51853971,0.02734076,0.00000000,0.02338548,2.08205881,1.48358403,1.28524177
-4.73336668,3.43450625,0.02687870,0.00000000,0.02208114,2.01461334,1.44851802,1.25388118
-4.72736368,3.35634357,0.02659793,0.00000000,0.02092191,1.95072415,1.41417438,1.22532617
-4.72136068,3.28579586,0.02651560,0.00000000,0.01992792,1.89199686,1.38182357,1.20030013
-4.71535768,3.22463112,0.02665032,0.00000000,0.01911684,1.84007476,1.35281503,1.17953919
-4.70935468,3.17460088,0.02702203,0.00000000,0.01850350,1.79659473,1.32854091,1.16377295
-4.70335168,3.13739971,0.02765183,0.00000000,0.01809950,1.76314337,1.31039969,1.15370481
-4.69734867,3.11462521,0.02856171,0.00000000,0.01791297,1.74121470,1.29976043,1.14999236
-4.69134567,3.10773895,0.02977419,0.00000000,0.01794829,1.73217025,1.29792872,1.15322819
-4.68534267,3.11802924,0.03131183,0.00000000,0.01820598,1.73720256,1.30611486,1.16392175
-4.67933967,3.14657619,0.03319662,0.00000000,0.01868260,1.75730291,1.32540483,1.18248251
-4.67333667,3.19421970,0.03544934,0.00000000,0.01937073,1.79323376,1.35673456,1.20920504
-4.66733367,3.26153115,0.03808877,0.00000000,0.02025910,1.84550639,1.40086753,1.24425628
-4.66133067,3.34878936,0.04113083,0.00000000,0.02133267,1.91436406,1.45837609,1.28766536
-4.65532766,3.45596136,0.04458769,0.00000000,0.02257291,1.99977085,1.52962623,1.33931641
-4.64932466,3.58268862,0.04846682,0.00000000,0.02395810,2.10140617,1.61476603,1.39894444
-4.64332166,3.72827919,0.05277008,0.00000000,0.02546369,2.21866482,1.71371740,1.46613460
-4.63731866,3.89170601,0.05749285,0.00000000,0.02706277,2.35066248,1.82617117,1.54032477
-4.63131566,4.07161156,0.06262313,0.00000000,0.02872659,2.49624614,1.95158521,1.62081155
-4.62531266,4.26631903,0.06814096,0.00000000,0.03042513,2.65400933,2.08918559,1.70675940
-4.61930965,4.47384967,0.07401774,0.00000000,0.03212772,2.82231146,2.23797052,1.79721286
-4.61330665,4.69194603,0.08021595,0.00000000,0.03380368,2.99930091,2.39671724,1.89111135
-4.60730365,4.91810085,0.08668897,0.00000000,0.03542299,3.18294141,2.56399169,1.98730620
-4.60130065,5.14959086,0.09338118,0.00000000,0.03695692,3.37104115,2.73816130,2.08457958
-4.59529765,5.38351494,0.10022835,0.00000000,0.03837863,3.56128415,2.91741086,2.18166467
-4.58929465,5.61683621,0.10715828,0.00000000,0.03966380,3.75126368,3.09976189,2.27726670
-4.58329165,5.84642730,0.11409178,0.00000000,0.04079107,3.93851715,3.28309572,2.37008447
-4.57728864,6.06911835,0.12094389,0.00000000,0.04174251,4.12056241,3.46518048,2.45883179
-4.57128564,6.28174732,0.12762547,0.00000000,0.04250393,4.29493506,3.64370238,2.54225870
-4.56528264,6.48121198,0.13404488,0.00000000,0.04306513,4.45922667,3.81630106,2.61917203
-4.55927964,6.66452338,0.14011011,0.00000000,0.04341999,4.61112363,3.98060934,2.68845522
-4.55327664,6.82885997,0.14573081,0.00000000,0.04356653,4.74844629,4.13429663,2.74908714
-4.54727364,6.97162203,0.15082068,0.00000000,0.04350680,4.86918817,4.27511577,2.80015977
-4.54127064,7.09048540,0.15529973,0.00000000,0.04324670,4.97155444,4.40095219,2.84089467
-4.53526763,7.18345349,0.15909654,0.00000000,0.04279573,5.05399918,4.50987425,2.87065789
-4.52926463,7.24890637,0.16215045,0.00000000,0.04216665,5.11526050,4.60018329,2.88897323
-4.52326163,7.28564531,0.16441349,0.00000000,0.04137506,5.15439224,4.67046149,2.89553348
-4.51725863,7.29293106,0.16585204,0.00000000,0.04043901,5.17079127,4.71961572,2.89020925
-4.51125563,7.27051382,0.16644808,0.00000000,0.03937847,5.16421891,4.74691512,2.87305492
-4.50525263,7.21865320,0.16620008,0.00000000,0.03821487,5.13481514,4.75202047,2.84431139
-4.49924962,7.13812608,0.16512333,0.00000000,0.03697060,5.08310427,4.73500345,2.80440492
-4.49324662,7.03022094,0.16324977,0.00000000,0.03566850,5.00999107,4.69635406,2.75394183
-4.48724362,6.89671739,0.16062732,0.00000000,0.03433138,4.91674644,4.63697521,2.69369868
-4.48124062,6.73985038,0.15731859,0.00000000,0.03298154,4.80498229,4.55816361,2.62460762
-4.47523762,6.56225914,0.15339922,0.00000000,0.03164033,4.67661558,4.46157721,2.54773716
-4.46923462,6.36692177,0.14895569,0.00000000,0.03032773,4.53382227,4.34918972,2.46426849
-4.46323162,6.15707721,0.14408279,0.00000000,0.02906196,4.37898225,4.22323369,2.37546775
-4.45722861,5.93613695,0.13888094,0.00000000,0.02785914,4.21461696,4.08613413,2.28265524
-4.45122561,5.70758993,0.13345318,0.00000000,0.02673302,4.04332191,3.94043535,2.18717243
-4.44522261,5.47490414,0.12790235,0.00000000,0.02569469,3.86769667,3.78872409,2.09034793
-4.43921961,5.24142914,0.12232818,0.00000000,0.02475249,3.69027515,3.63355214,1.99346382
-4.43321661,5.01030371,0.11682474,0.00000000,0.02391182,3.51345904,3.47736198,1.89772369
-4.42721361,4.78437269,0.11147809,0.00000000,0.02317518,3.33945721,3.32241865,1.80422370
-4.42121061,4.56611664,0.10636446,0.00000000,0.02254219,3.17023372,3.17075077,1.71392796
-4.41520760,4.35759748,0.10154873,0.00000000,0.02200972,3.00746640,3.02410318,1.62764915
-4.40920460,4.16042207,0.09708356,0.00000000,0.02157215,2.85251773,2.88390301,1.54603530
-4.40320160,3.97572522,0.09300895,0.00000000,0.02122161,2.70641883,2.75124017,1.46956304
-4.39719860,3.80417211,0.08935229,0.00000000,0.02094840,2.56986683,2.62686260,1.39853749
-4.39119560,3.64597922,0.08612887,0.00000000,0.02074136,2.44323512,2.51118558,1.33309853
-4.38519260,3.50095206,0.08334276,0.00000000,0.02058839,2.32659524,2.40431394,1.27323277
-4.37918959,3.36853673,0.08098802,0.00000000,0.02047689,2.21974878,2.30607522,1.21879049
-4.37318659,3.24788214,0.07905005,0.00000000,0.02039433,2.12226701,2.21606129,1.16950626
-4.36718359,3.13790892,0.07750712,0.00000000,0.02032868,2.03353578,2.13367568,1.12502206
-4.36118059,3.03738113,0.07633187,0.00000000,0.02026890,1.95280301,2.05818385,1.08491158
-4.35517759,2.94497693,0.07549275,0.00000000,0.02020533,1.87922634,1.98876348,1.04870430
-4.34917459,2.85935454,0.07495534,0.00000000,0.02013004,1.81191830,1.92455219,1.01590827
-4.34317159,2.77921060,0.07468348,0.00000000,0.02003713,1.74998726,1.86469046,0.98603048
-4.33716858,2.70332869,0.07464018,0.00000000,0.01992282,1.69257227,1.80835813,0.95859409
-4.33116558,2.63061635,0.07478829,0.00000000,0.01978564,1.63887095,1.75480318,0.93315195
-4.32516258,2.56013015,0.07509100,0.00000000,0.01962633,1.58815974,1.70336227,0.90929632
-4.31915958,2.49108895,0.07551208,0.00000000,0.01944783,1.53980663,1.65347316,0.88666467
-4.31315658,2.42287624,0.07601605,0.00000000,0.01925506,1.49327663,1.60467943,0.86494207
-4.30715358,2.35503313,0.07656823,0.00000000,0.01905472,1.44813127,1.55662850,0.84386049
