energy_ev,total_up,Mo_p_up,Mo_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.81390695,0.76755798,0.25979695,0.48865595,0.03437748,0.00066694,0.50051938,0.00000000
-5.80790395,0.79046123,0.27790077,0.49876398,0.03270486,0.00070590,0.51851224,0.00000000
-5.80190095,0.81427065,0.29641466,0.50930220,0.03106128,0.00074598,0.53707954,0.00000000
-5.79589795,0.83867562,0.31510330,0.52011775,0.02947025,0.00078668,0.55597617,0.00000000
-5.78989495,0.86327761,0.33370114,0.53100361,0.02795196,0.00082742,0.57490079,0.00000000
-5.78389195,0.88760387,0.35191954,0.54170629,0.02652330,0.00086752,0.59350556,0.00000000
-5.77788894,0.91112568,0.36945552,0.55193647,0.02519814,0.00090628,0.61140894,0.00000000
-5.77188594,0.93328068,0.38600179,0.56138192,0.02398782,0.00094296,0.62821096,0.00000000
-5.76588294,0.95349803,0.40125787,0.56972213,0.02290173,0.00097684,0.64351035,0.00000000
-5.75987994,0.97122546,0.41494161,0.57664407,0.02194806,0.00100720,0.65692271,0.00000000
-5.75387694,0.98595680,0.42680083,0.58185823,0.02113462,0.00103339,0.66809897,0.00000000
-5.74787394,0.99725873,0.43662434,0.58511407,0.02046961,0.00105486,0.67674319,0.00000000
-5.74187094,1.00479542,0.44425202,0.58621433,0.01996244,0.00107114,0.68262872,0.00000000
-5.73586793,1.00834987,0.44958327,0.58502728,0.01962443,0.00108192,0.68561224,0.00000000
-5.72986493,1.00784076,0.45258358,0.58149642,0.01946935,0.00108703,0.68564456,0.00000000
-5.72386193,1.00333413,0.45328874,0.57564723,0.01951387,0.00108647,0.68277797,0.00000000
-5.71785893,0.99504913,0.45180641,0.56759051,0.01977775,0.00108040,0.67716957,0.00000000
-5.71185593,0.98335759,0.44831510,0.55752226,0.02028381,0.00106918,0.66908041,0.00000000
-5.70585293,0.96877736,0.44306035,0.54572015,0.02105772,0.00105330,0.65887044,0.00000000
-5.69984992,0.95195965,0.43634833,0.53253669,0.02212744,0.00103345,0.64698955,0.00000000
-5.69384692,0.93367092,0.42853707,0.51838950,0.02352255,0.00101042,0.63396489,0.00000000
-5.68784392,0.91477019,0.42002575,0.50374913,0.02527321,0.00098515,0.62038525,0.00000000
-5.68184092,0.89618249,0.41124231,0.48912499,0.02740911,0.00095866,0.60688289,0.00000000
-5.67583792,0.87886984,0.40263011,0.47504996,0.02995807,0.00093203,0.59411384,0.00000000
-5.66983492,0.86380079,0.39463397,0.46206437,0.03294467,0.00090639,0.58273731,0.00000000
-5.66383192,0.85191978,0.38768632,0.45070004,0.03638882,0.00088287,0.57339513,0.00000000
-5.65782891,0.84411760,0.38219403,0.44146480,0.04030424,0.00086257,0.56669194,0.00000000
-5.65182591,0.84120390,0.37852621,0.43482831,0.04469717,0.00084655,0.56317698,0.00000000
-5.64582291,0.84388296,0.37700374,0.43120933,0.04956511,0.00083578,0.56332807,0.00000000
-5.63981991,0.85273332,0.37789072,0.43096507,0.05489589,0.00083113,0.56753832,0.00000000
-5.63381691,0.86819202,0.38138814,0.43438266,0.06066691,0.00083337,0.57610600,0.00000000
-5.62781391,0.89054385,0.38762999,0.44167302,0.06684484,0.00084311,0.58922775,0.00000000
-5.62181091,0.91991570,0.39668187,0.45296707,0.07338563,0.00086083,0.60699532,0.00000000
-5.61580790,0.95627601,0.40854194,0.46831430,0.08023494,0.00088686,0.62939569,0.00000000
-5.60980490,0.99943905,0.42314419,0.48768339,0.08732899,0.00092137,0.65631441,0.00000000
-5.60380190,1.04907351,0.44036357,0.51096485,0.09459582,0.00096439,0.68754177,0.00000000
-5.59779890,1.10471482,0.46002281,0.53797518,0.10195687,0.00101577,0.72278138,0.00000000
-5.59179590,1.16578036,0.48190036,0.56846243,0.10932891,0.00107525,0.76166062,0.00000000
-5.58579290,1.23158681,0.50573902,0.60211265,0.11662615,0.00114238,0.80374235,0.00000000
-5.57978989,1.30136859,0.53125483,0.63855702,0.12376248,0.00121664,0.84853726,0.00000000
-5.57378689,1.37429676,0.55814561,0.67737929,0.13065377,0.00129734,0.89551626,0.00000000
-5.56778389,1.44949724,0.58609890,0.71812327,0.13722004,0.00138369,0.94412242,0.00000000
-5.56178089,1.52606798,0.61479874,0.76030022,0.14338747,0.00147480,0.99378183,0.00000000
-5.55577789,1.60309431,0.64393121,0.80339591,0.14909015,0.00156969,1.04391321,0.00000000
-5.54977489,1.67966213,0.67318836,0.84687728,0.15427140,0.00166729,1.09393591,0.00000000
-5.54377189,1.75486895,0.70227071,0.89019877,0.15888472,0.00176644,1.14327622,0.00000000
-5.53776888,1.82783248,0.73088819,0.93280826,0.16289437,0.00186595,1.19137212,0.00000000
-5.53176588,1.89769735,0.75875994,0.97415284,0.16627534,0.00196455,1.23767653,0.00000000
-5.52576288,1.96364015,0.78561301,1.01368437,0.16901308,0.00206096,1.28165952,0.00000000
-5.51975988,2.02487330,0.81118066,1.05086527,0.17110278,0.00215385,1.32280975,0.00000000
-5.51375688,2.08064853,0.83520044,1.08517433,0.17254837,0.00224190,1.36063568,0.00000000
-5.50775388,2.13026037,0.85741268,1.11611301,0.17336141,0.00232380,1.39466691,0.00000000
-5.50175088,2.17305039,0.87755965,1.14321213,0.17355985,0.00239829,1.42445630,0.00000000
-5.49574787,2.20841259,0.89538601,1.16603892,0.17316680,0.00246413,1.44958290,0.00000000
-5.48974487,2.23580024,0.91064057,1.18420460,0.17220949,0.00252020,1.46965631,0.00000000
-5.48374187,2.25473439,0.92307972,1.19737210,0.17071842,0.00256547,1.48432228,0.00000000
-5.47773887,2.26481385,0.93247236,1.20526391,0.16872669,0.00259902,1.49326964,0.00000000
-5.47173587,2.26572641,0.93860645,1.20766960,0.16626983,0.00262013,1.49623840,0.00000000
-5.46573287,2.25726064,0.94129659,1.20445278,0.16338570,0.00262820,1.49302847,0.00000000
-5.45972986,2.23931784,0.94039250,1.19555714,0.16011486,0.00262287,1.48350872,0.00000000
-5.45372686,2.21192293,0.93578772,1.18101097,0.15650108,0.00260397,1.46762563,0.00000000
-5.44772386,2.17523372,0.92742803,1.16093011,0.15259204,0.00257156,1.44541098,0.00000000
-5.44172086,2.12954757,0.91531891,1.13551871,0.14844006,0.00252590,1.41698784,0.00000000
-5.43571786,2.07530448,0.89953158,1.10506773,0.14410283,0.00246751,1.38257442,0.00000000
-5.42971486,2.01308625,0.88020696,1.06995098,0.13964396,0.00239711,1.34248511,0.00000000
-5.42371186,1.94361102,0.85755721,1.03061867,0.13513331,0.00231561,1.29712849,0.00000000
-5.41770885,1.86772306,0.83186455,0.98758861,0.13064699,0.00222411,1.24700205,0.00000000
-5.41170585,1.78637789,0.80347718,0.94143517,0.12626694,0.00212386,1.19268367,0.00000000
-5.40570285,1.70062315,0.77280244,0.89277656,0.12208008,0.00201625,1.13482008,0.00000000
-5.39969985,1.61157563,0.74029727,0.84226061,0.11817700,0.00190274,1.07411266,0.00000000
-5.39369685,1.52039550,0.70645646,0.79054976,0.11465016,0.00178485,1.01130112,0.00000000
-5.38769385,1.42825860,0.67179911,0.73830579,0.11159176,0.00166410,0.94714583,0.00000000
-5.38169085,1.33632801,0.63685392,0.68617480,0.10909120,0.00154203,0.88240940,0.00000000
-5.37568784,1.24572597,0.60214386,0.63477303,0.10723228,0.00142007,0.81783849,0.00000000
-5.36968484,1.15750738,0.56817115,0.58467414,0.10609029,0.00129959,0.75414646,0.00000000
-5.36368184,1.07263583,0.53540286,0.53639816,0.10572906,0.00118185,0.69199763,0.00000000
-5.35767884,0.99196316,0.50425811,0.49040266,0.10619813,0.00106797,0.63199383,0.00000000
-5.35167584,0.91621320,0.47509703,0.44707628,0.10753017,0.00095889,0.57466348,0.00000000
-5.34567284,0.84597017,0.44821229,0.40673462,0.10973878,0.00085541,0.52045383,0.00000000
-5.33966983,0.78167205,0.42382312,0.36961874,0.11281682,0.00075817,0.46972614,0.00000000
-5.33366683,0.72360892,0.40207228,0.33589583,0.11673534,0.00066760,0.42275412,0.00000000
-5.32766383,0.67192607,0.38302587,0.30566210,0.12144328,0.00058401,0.37972517,0.00000000
-5.32166083,0.62663150,0.36667587,0.27894746,0.12686789,0.00050752,0.34074431,0.00000000
-5.31565783,0.58760726,0.35294531,0.25572171,0.13291608,0.00043814,0.30584034,0.00000000
-5.30965483,0.55462403,0.34169567,0.23590187,0.13947648,0.00037575,0.27497377,0.00000000
-5.30365183,0.52735807,0.33273613,0.21936022,0.14642238,0.00032010,0.24804599,0.00000000
-5.29764882,0.50540997,0.32583436,0.20593279,0.15361541,0.00027089,0.22490923,0.00000000
-5.29164582,0.48832422,0.32072816,0.19542793,0.16090980,0.00022774,0.20537687,0.00000000
-5.28564282,0.47560903,0.31713766,0.18763461,0.16815710,0.00019021,0.18923361,0.00000000
-5.27963982,0.46675562,0.31477745,0.18233036,0.17521127,0.00015785,0.17624518,0.00000000
-5.27363682,0.46125646,0.31336832,0.17928856,0.18193383,0.00013019,0.16616732,0.00000000
-5.26763382,0.45862185,0.31264804,0.17828495,0.18819888,0.00010674,0.15875384,0.00000000
-5.26163082,0.45839461,0.31238086,0.17910339,0.19389775,0.00008707,0.15376361,0.00000000
-5.25562781,0.46016227,0.31236550,0.18154071,0.19894317,0.00007071,0.15096647,0.00000000
-5.24962481,0.46356688,0.31244117,0.18541073,0.20327252,0.00005727,0.15014799,0.00000000
-5.24362181,0.46831194,0.31249166,0.19054741,0.20685021,0.00004638,0.15111315,0.00000000
-5.23761881,0.47416676,0.31244729,0.19680717,0.20966889,0.00003768,0.15368899,0.00000000
-5.23161581,0.48096792,0.31228468,0.20407041,0.21174949,0.00003089,0.15772635,0.00000000
-5.22561281,0.48861818,0.31202447,0.21224225,0.21313996,0.00002575,0.16310067,0.00000000
-5.21960980,0.49708273,0.31172706,0.22125252,0.21391282,0.00002204,0.16971200,0.00000000
-5.21360680,0.50638329,0.31148664,0.23105491,0.21416155,0.00001958,0.17748418,0.00000000
-5.20760380,0.51658998,0.31142377,0.24162549,0.21399594,0.00001823,0.18636336,0.00000000
-5.20160080,0.52781151,0.31167677,0.25296038,0.21353673,0.00001788,0.19631575,0.00000000
-5.19559780,0.54018390,0.31239246,0.26507276,0.21290961,0.00001843,0.20732470,0.00000000
-5.18959480,0.55385823,0.31371652,0.27798911,0.21223901,0.00001984,0.21938713,0.00000000
-5.18359180,0.56898782,0.31578398,0.29174490,0.21164192,0.00002208,0.23250938,0.00000000
-5.17758879,0.58571526,0.31871025,0.30637971,0.21122205,0.00002512,0.24670258,0.00000000
-5.17158579,0.60415992,0.32258316,0.32193193,0.21106468,0.00002896,0.26197756,0.00000000
-5.16558279,0.62440638,0.32745629,0.33843329,0.21123240,0.00003362,0.27833959,0.00000000
-5.15957979,0.64649429,0.33334405,0.35590337,0.21176202,0.00003913,0.29578307,0.00000000
-5.15357679,0.67041023,0.34021870,0.37434441,0.21266283,0.00004550,0.31428647,0.00000000
-5.14757379,0.69608195,0.34800954,0.39373659,0.21391628,0.00005276,0.33380769,0.00000000
-5.14157079,0.72337547,0.35660431,0.41403432,0.21547717,0.00006096,0.35428027,0.00000000
-5.13556778,0.75209520,0.36585290,0.43516351,0.21727622,0.00007013,0.37561059,0.00000000
-5.12956478,0.78198752,0.37557320,0.45702035,0.21922410,0.00008029,0.39767651,0.00000000
-5.12356178,0.81274761,0.38555888,0.47947175,0.22121648,0.00009150,0.42032745,0.00000000
-5.11755878,0.84402965,0.39558889,0.50235753,0.22314015,0.00010378,0.44338628,0.00000000
-5.11155578,0.87546009,0.40543825,0.52549452,0.22487968,0.00011719,0.46665301,0.00000000
-5.10555278,0.90665357,0.41488968,0.54868254,0.22632451,0.00013176,0.48991030,0.00000000
-5.09954977,0.93723099,0.42374562,0.57171208,0.22737604,0.00014758,0.51293058,0.00000000
-5.09354677,0.96683893,0.43184006,0.59437345,0.22795437,0.00016471,0.53548473,0.00000000
-5.08754377,0.99516981,0.43904976,0.61646713,0.22800446,0.00018327,0.55735180,0.00000000
-5.08154077,1.02198157,0.44530413,0.63781468,0.22750139,0.00020339,0.57832939,0.00000000
-5.07553777,1.04711617,0.45059353,0.65826991,0.22645440,0.00022524,0.59824424,0.00000000
-5.06953477,1.07051580,0.45497527,0.67772947,0.22490968,0.00024903,0.61696234,0.00000000
-5.06353177,1.09223574,0.45857723,0.69614240,0.22295157,0.00027504,0.63439806,0.00000000
-5.05752876,1.11245322,0.46159859,0.71351795,0.22070220,0.00030356,0.65052161,0.00000000
-5.05152576,1.13147123,0.46430757,0.72993103,0.21831957,0.00033498,0.66536442,0.00000000
-5.04552276,1.14971690,0.46703614,0.74552494,0.21599399,0.00036970,0.67902182,0.00000000
-5.03951976,1.16773394,0.47017168,0.76051075,0.21394307,0.00040822,0.69165283,0.00000000
-5.03351676,1.18616906,0.47414574,0.77516330,0.21240533,0.00045102,0.70347671,0.00000000
-5.02751376,1.20575244,0.47942028,0.78981354,0.21163269,0.00049867,0.71476636,0.00000000
-5.02151076,1.22727272,0.48647158,0.80483744,0.21188192,0.00055172,0.72583854,0.00000000
-5.01550775,1.25154714,0.49577251,0.82064165,0.21340551,0.00061073,0.73704144,0.00000000
-5.00950475,1.27938792,0.50777360,0.83764648,0.21644203,0.00067620,0.74873982,0.00000000
-5.00350175,1.31156590,0.52288357,0.85626675,0.22120641,0.00074863,0.76129855,0.00000000
-4.99749875,1.34877313,0.54145017,0.87689139,0.22788044,0.00082838,0.77506522,0.00000000
-4.99149575,1.39158579,0.56374182,0.89986269,0.23660384,0.00091572,0.79035254,0.00000000
-4.98549275,1.44042925,0.58993111,0.92545612,0.24746611,0.00101076,0.80742168,0.00000000
-4.97948974,1.49554689,0.62008069,0.95386188,0.26049967,0.00111345,0.82646708,0.00000000
-4.97348674,1.55697440,0.65413229,0.98516908,0.27567450,0.00122352,0.84760380,0.00000000
-4.96748374,1.62452103,0.69189960,1.01935342,0.29289453,0.00134048,0.87085800,0.00000000
-4.96148074,1.69775892,0.73306540,1.05626928,0.31199619,0.00146362,0.89616115,0.00000000
-4.95547774,1.77602178,0.77718331,1.09564665,0.33274912,0.00159194,0.92334834,0.00000000
-4.94947474,1.85841306,0.82368452,1.13709344,0.35485929,0.00172425,0.95216092,0.00000000
-4.94347174,1.94382417,0.87188929,1.18010314,0.37797461,0.00185911,0.98225340,0.00000000
-4.93746873,2.03096222,0.92102320,1.22406774,0.40169288,0.00199488,1.01320435,0.00000000
-4.93146573,2.11838647,0.97023769,1.26829552,0.42557199,0.00212975,1.04453093,0.00000000
-4.92546273,2.20455252,1.01863423,1.31203303,0.44914219,0.00226180,1.07570628,0.00000000
-4.91945973,2.28786231,1.06529138,1.35449032,0.47191999,0.00238901,1.10617907,0.00000000
-4.91345673,2.36671824,1.10929377,1.39486848,0.49342323,0.00250940,1.13539430,0.00000000
-4.90745373,2.43957899,1.14976183,1.43238818,0.51318693,0.00262100,1.16281435,0.00000000
-4.90145073,2.50501487,1.18588121,1.46631801,0.53077918,0.00272197,1.18793935,0.00000000
-4.89544772,2.56176020,1.21693057,1.49600138,0.54581651,0.00281067,1.21032600,0.00000000
-4.88944472,2.60876049,1.24230671,1.52088082,0.55797811,0.00288568,1.22960385,0.00000000
-4.88344172,2.64521239,1.26154590,1.54051858,0.56701823,0.00294590,1.24548862,0.00000000
-4.87743872,2.67059449,1.27434042,1.55461268,0.57277630,0.00299055,1.25779178,0.00000000
-4.87143572,2.68468791,1.28054981,1.56300777,0.57518417,0.00301924,1.26642620,0.00000000
-4.86543272,2.68758554,1.28020612,1.56570040,0.57427019,0.00303197,1.27140774,0.00000000
-4.85942971,2.67968963,1.27351309,1.56283863,0.57015990,0.00302913,1.27285278,0.00000000
-4.85342671,2.66169802,1.26083924,1.55471592,0.56307315,0.00301149,1.27097199,0.00000000
-4.84742371,2.63457954,1.24270523,1.54175995,0.55331785,0.00298020,1.26606076,0.00000000
-4.84142071,2.59953966,1.21976602,1.52451670,0.54128044,0.00293673,1.25848679,0.00000000
-4.83541771,2.55797818,1.19278866,1.50363081,0.52741346,0.00288282,1.24867557,0.00000000
-4.82941471,2.51144043,1.16262665,1.47982289,0.51222072,0.00282043,1.23709438,0.00000000
-4.82341171,2.46156441,1.13019190,1.45386506,0.49624063,0.00275167,1.22423557,0.00000000
-4.81740870,2.41002576,1.09642553,1.42655547,0.48002829,0.00267874,1.21059997,0.00000000
-4.81140570,2.35848299,1.06226861,1.39869309,0.46413703,0.00260384,1.19668093,0.00000000
-4.80540270,2.30852493,1.02863392,1.37105360,0.44910010,0.00252909,1.18294977,0.00000000
-4.79939970,2.26162251,0.99637987,1.34436734,0.43541315,0.00245650,1.16984317,0.00000000
-4.79339670,2.21908645,0.96628740,1.31930006,0.42351822,0.00238789,1.15775281,0.00000000
-4.78739370,2.18203245,0.93904059,1.29643709,0.41378965,0.00232483,1.14701778,0.00000000
-4.78139070,2.15135480,0.91521158,1.27627139,0.40652255,0.00226858,1.13791968,0.00000000
-4.77538769,2.12770927,0.89525008,1.25919579,0.40192403,0.00222013,1.13068073,0.00000000
-4.76938469,2.11150543,0.87947778,1.24549946,0.40010768,0.00218008,1.12546459,0.00000000
-4.76338169,2.10290848,0.86808733,1.23536846,0.40109126,0.00214874,1.12237975,0.00000000
-4.75737869,2.10184993,0.86114596,1.22889026,0.40479774,0.00212604,1.12148517,0.00000000
-4.75137569,2.10804654,0.85860307,1.22606167,0.41105959,0.00211162,1.12279762,0.00000000
-4.74537269,2.12102604,0.86030142,1.22679956,0.41962611,0.00210482,1.12630029,0.00000000
-4.73936968,2.14015860,0.86599114,1.23095380,0.43017354,0.00210474,1.13195190,0.00000000
-4.73336668,2.16469203,0.87534578,1.23832152,0.44231751,0.00211026,1.13969587,0.00000000
-4.72736368,2.19378918,0.88797966,1.24866192,0.45562732,0.00212012,1.14946860,0.00000000
-4.72136068,2.22656567,0.90346561,1.26171065,0.46964165,0.00213296,1.16120657,0.00000000
-4.71535768,2.26212603,0.92135228,1.27719316,0.48388482,0.00214737,1.17485136,0.00000000
-4.70935468,2.29959670,0.94118037,1.29483606,0.49788328,0.00216196,1.19035253,0.00000000
-4.70335168,2.33815437,0.96249694,1.31437598,0.51118150,0.00217540,1.20766769,0.00000000
-4.69734867,2.37704841,0.98486737,1.33556559,0.52335664,0.00218649,1.22676001,0.00000000
-4.69134567,2.41561669,1.00788464,1.35817628,0.53403160,0.00219415,1.24759305,0.00000000
-4.68534267,2.45329423,1.03117554,1.38199782,0.54288583,0.00219751,1.27012319,0.00000000
-4.67933967,2.48961482,1.05440401,1.40683489,0.54966354,0.00219589,1.29429040,0.00000000
-4.67333667,2.52420601,1.07727156,1.43250121,0.55417911,0.00218885,1.32000770,0.00000000
-4.66733367,2.55677839,1.09951524,1.45881166,0.55631957,0.00217615,1.34715042,0.00000000
-4.66133067,2.58711034,1.12090365,1.48557341,0.55604409,0.00215780,1.37554594,0.00000000
-4.65532766,2.61502988,1.14123146,1.51257685,0.55338081,0.00213398,1.40496503,0.00000000
-4.64932466,2.64039527,1.16031334,1.53958738,0.54842110,0.00210509,1.43511557,0.00000000
-4.64332166,2.66307608,1.17797775,1.56633886,0.54131185,0.00207167,1.46563946,0.00000000
-4.63731866,2.68293656,1.19406157,1.59252979,0.53224616,0.00203439,1.49611343,0.00000000
-4.63131566,2.69982271,1.20840593,1.61782263,0.52145306,0.00199405,1.52605407,0.00000000
-4.62531266,2.71355431,1.22085387,1.64184701,0.50918674,0.00195148,1.55492726,0.00000000
-4.61930965,2.72392271,1.23125013,1.66420670,0.49571603,0.00190757,1.58216180,0.00000000
-4.61330665,2.73069473,1.23944323,1.68449052,0.48131440,0.00186322,1.60716687,0.00000000
-4.60730365,2.73362248,1.24528967,1.70228646,0.46625111,0.00181932,1.62935248,0.00000000
-4.60130065,2.73245848,1.24866019,1.71719861,0.45078375,0.00177674,1.64815201,0.00000000
-4.59529765,2.72697495,1.24944739,1.72886567,0.43515243,0.00173630,1.66304565,0.00000000
-4.58929465,2.71698584,1.24757431,1.73698005,0.41957561,0.00169877,1.67358343,0.00000000
-4.58329165,2.70236977,1.24300307,1.74130623,0.40424765,0.00166486,1.67940653,0.00000000
-4.57728864,2.68309204,1.23574300,1.74169717,0.38933788,0.00163523,1.68026560,0.00000000
-4.57128564,2.65922382,1.22585724,1.73810740,0.37499094,0.00161050,1.67603492,0.00000000
-4.56528264,2.63095673,1.21346731,1.73060195,0.36132815,0.00159120,1.66672154,0.00000000
-4.55927964,2.59861145,1.19875499,1.71936008,0.34844941,0.00157782,1.65246857,0.00000000
-4.55327664,2.56263907,1.18196098,1.70467340,0.33643557,0.00157082,1.63355257,0.00000000
-4.54727364,2.52361488,1.16338033,1.68693828,0.32535064,0.00157055,1.61037464,0.00000000
-4.54127064,2.48222418,1.14335449,1.66664249,0.31524377,0.00157735,1.58344603,0.00000000
-4.53526763,2.43924091,1.12226029,1.64434693,0.30615076,0.00159144,1.55336850,0.00000000
-4.52926463,2.39549979,1.10049636,1.62066305,0.29809493,0.00161299,1.52081073,0.00000000
-4.52326163,2.35186366,1.07846756,1.59622733,0.29108737,0.00164204,1.48648184,0.00000000
-4.51725863,2.30918761,1.05656832,1.57167404,0.28512665,0.00167854,1.45110333,0.00000000
-4.51125563,2.26828207,1.03516589,1.54760787,0.28019802,0.00172231,1.41538091,0.00000000
-4.50525263,2.22987690,1.01458421,1.52457782,0.27627244,0.00177299,1.37997772,0.00000000
-4.49924962,2.19458867,0.99508969,1.50305386,0.27330558,0.00183009,1.34549004,0.00000000
-4.49324662,2.16289297,0.97687940,1.48340767,0.27123705,0.00189294,1.31242680,0.00000000
-4.48724362,2.13510347,0.96007271,1.46589841,0.26999013,0.00196071,1.28119384,0.00000000
-4.48124062,2.11135885,0.94470663,1.45066430,0.26947221,0.00203240,1.25208336,0.00000000
-4.47523762,2.09161848,0.93073539,1.43772041,0.26957606,0.00210684,1.22526908,0.00000000
-4.46923462,2.07566704,0.91803408,1.42696274,0.27018205,0.00218273,1.20080710,0.00000000
-4.46323162,2.06312775,0.90640640,1.41817824,0.27116133,0.00225865,1.17864210,0.00000000
-4.45722861,2.05348363,0.89559598,1.41106008,0.27237990,0.00233310,1.15861846,0.00000000
-4.45122561,2.04610532,0.88530057,1.40522739,0.27370338,0.00240453,1.14049537,0.00000000
-4.44522261,2.04028415,0.87518857,1.40024818,0.27500234,0.00247140,1.12396515,0.00000000
-4.43921961,2.03526845,0.86491672,1.39566427,0.27615778,0.00253219,1.10867352,0.00000000
-4.43321661,2.03030126,0.85414823,1.39101669,0.27706660,0.00258547,1.09424092,0.00000000
-4.42721361,2.02465736,0.84257019,1.38587039,0.27764664,0.00262995,1.08028345,0.00000000
-4.42121061,2.01767765,0.82990952,1.37983686,0.27784100,0.00266450,1.06643277,0.00000000
-4.41520760,2.00879936,0.81594664,1.37259346,0.27762125,0.00268818,1.05235368,0.00000000
-4.40920460,1.99758034,0.80052612,1.36389870,0.27698953,0.00270031,1.03775879,0.00000000
-4.40320160,1.98371653,0.78356388,1.35360263,0.27597905,0.00270044,1.02241976,0.00000000
-4.39719860,1.96705181,0.76505084,1.34165198,0.27465318,0.00268839,1.00617456,0.00000000
-4.39119560,1.94757996,0.74505263,1.32808994,0.27310288,0.00266426,0.98893078,0.00000000
-4.38519260,1.92543872,0.72370584,1.31305076,0.27144278,0.00262839,0.97066496,0.00000000
-4.37918959,1.90089676,0.70121091,1.29674941,0.26980584,0.00258136,0.95141824,0.00000000
-4.37318659,1.87433407,0.67782219,1.27946728,0.26833705,0.00252398,0.93128881,0.00000000
-4.36718359,1.84621728,0.65383587,1.26153449,0.26718626,0.00245724,0.91042166,0.00000000
-4.36118059,1.81707111,0.62957627,1.24330985,0.26650064,0.00238227,0.88899638,0.00000000
-4.35517759,1.78744764,0.60538147,1.22515978,0.26641710,0.00230033,0.86721383,0.00000000
-4.34917459,1.75789496,0.58158871,1.20743699,0.26705499,0.00221272,0.84528235,0.00000000
-4.34317159,1.72892693,0.55852059,1.19046025,0.26850947,0.00212077,0.82340440,0.00000000
-4.33716858,1.70099546,0.53647232,1.17449626,0.27084595,0.00202582,0.80176427,0.00000000
-4.33116558,1.67446679,0.51570096,1.15974440,0.27409572,0.00192911,0.78051757,0.00000000
-4.32516258,1.64960277,0.49641662,1.14632523,0.27825312,0.00183183,0.75978303,0.00000000
-4.31915958,1.62654818,0.47877633,1.13427320,0.28327437,0.00173505,0.73963689,0.00000000
-4.31315658,1.60532437,0.46288038,1.12353395,0.28907795,0.00163971,0.72011027,0.00000000
-4.30715358,1.58582966,0.44877143,1.11396621,0.29554682,0.00154660,0.70118945,0.00000000
