energy_ev,total_up,As_p_up,As_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.76588294,3.67977186,1.68880692,0.00000000,4.10373634,1.70777224,0.00889542,0.80755277
-5.75987994,3.62585797,1.65917909,0.00000000,4.05994344,1.68063418,0.00877394,0.79808755
-5.75387694,3.56670544,1.62857691,0.00000000,4.00925945,1.65189485,0.00865686,0.78678846
-5.74787394,3.50360627,1.59767633,0.00000000,3.95330393,1.62210538,0.00855008,0.77387339
-5.74187094,3.43797016,1.56717402,0.00000000,3.89387368,1.59184777,0.00845998,0.75959978
-5.73586793,3.37130214,1.53777390,0.00000000,3.83291231,1.56172570,0.00839332,0.74426221
-5.72986493,3.30517697,1.51017357,0.00000000,3.77247541,1.53235468,0.00835710,0.72818860
-5.72386193,3.24121065,1.48505079,0.00000000,3.71469172,1.50435176,0.00835849,0.71173491
-5.71785893,3.18102931,1.46305028,0.00000000,3.66172097,1.47832491,0.00840469,0.69527827
-5.71185593,3.12623607,1.44477099,0.00000000,3.61570879,1.45486210,0.00850268,0.67920883
-5.70585293,3.07837636,1.43075392,0.00000000,3.57873958,1.43452025,0.00865914,0.66392041
-5.69984992,3.03890256,1.42147077,0.00000000,3.55278822,1.41781430,0.00888021,0.64980030
-5.69384692,3.00913878,1.41731342,0.00000000,3.53967169,1.40520634,0.00917132,0.63721858
-5.68784392,2.99024691,1.41858447,0.00000000,3.54100188,1.39709539,0.00953703,0.62651742
-5.68184092,2.98319491,1.42548901,0.00000000,3.55814114,1.39380773,0.00998084,0.61800080
-5.67583792,2.98872878,1.43812796,0.00000000,3.59216187,1.39558846,0.01050516,0.61192515
-5.66983492,3.00734928,1.45649309,0.00000000,3.64381217,1.40259436,0.01111115,0.60849147
-5.66383192,3.03929464,1.48046421,0.00000000,3.71348877,1.41488860,0.01179872,0.60783923
-5.65782891,3.08453033,1.50980870,0.00000000,3.80121905,1.43243759,0.01256659,0.61004248
-5.65182591,3.14274668,1.54418379,0.00000000,3.90665325,1.45511020,0.01341231,0.61510844
-5.64582291,3.21336499,1.58314167,0.00000000,4.02906791,1.48267975,0.01433238,0.62297863
-5.63981991,3.29555229,1.62613779,0.00000000,4.16738103,1.51482876,0.01532246,0.63353258
-5.63381691,3.38824447,1.67254215,0.00000000,4.32017893,1.55115643,0.01637757,0.64659396
-5.62781391,3.49017728,1.72165358,0.00000000,4.48575426,1.59118889,0.01749226,0.66193884
-5.62181091,3.59992399,1.77271665,0.00000000,4.66215397,1.63439168,0.01866090,0.67930564
-5.61580790,3.71593822,1.82494078,0.00000000,4.84723547,1.68018415,0.01987786,0.69840619
-5.60980490,3.83660013,1.87752084,0.00000000,5.03872866,1.72795508,0.02113778,0.71893747
-5.60380190,3.96026383,1.92965846,0.00000000,5.23430121,1.77707891,0.02243563,0.74059319
-5.59779890,4.08530378,1.98058321,0.00000000,5.43162393,1.82693173,0.02376690,0.76307462
-5.59179590,4.21015785,2.02957259,0.00000000,5.62843334,1.87690625,0.02512758,0.78610026
-5.58579290,4.33336509,2.07596996,0.00000000,5.82258833,1.92642503,0.02651413,0.80941349
-5.57978989,4.45359631,2.11919946,0.00000000,6.01211814,1.97495129,0.02792337,0.83278822
-5.57378689,4.56967606,2.15877722,0.00000000,6.19525973,2.02199680,0.02935225,0.85603194
-5.56778389,4.68059536,2.19431834,0.00000000,6.37048262,2.06712655,0.03079762,0.87898642
-5.56178089,4.78551471,2.22553914,0.00000000,6.53650069,2.10996008,0.03225588,0.90152590
-5.55577789,4.88375806,2.25225496,0.00000000,6.69227102,2.15016964,0.03372265,0.92355331
-5.54977489,4.97479862,2.27437346,0.00000000,6.83698060,2.18747560,0.03519239,0.94499474
-5.54377189,5.05823820,2.29188408,0.00000000,6.97002282,2.22163964,0.03665809,0.96579287
-5.53776888,5.13378210,2.30484455,0.00000000,7.09096624,2.25245653,0.03811096,0.98589985
-5.53176588,5.20121204,2.31336523,0.00000000,7.19951854,2.27974540,0.03954021,1.00527047
-5.52576288,5.26035940,2.31759252,0.00000000,7.29548916,2.30334146,0.04093299,1.02385603
-5.51975988,5.31108151,2.31769255,0.00000000,7.37875394,2.32308895,0.04227432,1.04159974
-5.51375688,5.35324278,2.31383616,0.00000000,7.44922488,2.33883634,0.04354730,1.05843378
-5.50775388,5.38670279,2.30618637,0.00000000,7.50682786,2.35043418,0.04473334,1.07427864
-5.50175088,5.41131222,2.29488900,0.00000000,7.55149034,2.35773620,0.04581265,1.08904464
-5.49574787,5.42691723,2.28006722,0.00000000,7.58314014,2.36060371,0.04676469,1.10263554
-5.48974487,5.43337206,2.26182015,0.00000000,7.60171565,2.35891312,0.04756889,1.11495412
-5.48374187,5.43055884,2.24022563,0.00000000,7.60718657,2.35256626,0.04820533,1.12590918
-5.47773887,5.41841304,2.21534667,0.00000000,7.59958360,2.34150264,0.04865553,1.13542339
-5.47173587,5.39695243,2.18724115,0.00000000,7.57903436,2.32571290,0.04890316,1.14344140
-5.46573287,5.36630710,2.15597364,0.00000000,7.54580247,2.30525232,0.04893482,1.14993745
-5.45972986,5.32674775,2.12162860,0.00000000,7.50032617,2.28025328,0.04874064,1.15492184
-5.45372686,5.27870975,2.08432359,0.00000000,7.44325268,2.25093551,0.04831485,1.15844567
-5.44772386,5.22281047,2.04422142,0.00000000,7.37546497,2.21761330,0.04765613,1.16060332
-5.44172086,5.15985798,2.00154027,0.00000000,7.29809756,2.18069855,0.04676785,1.16153239
-5.43571786,5.09084972,1.95656070,0.00000000,7.21253917,2.14069942,0.04565813,1.16141099
-5.42971486,5.01696029,1.90962906,0.00000000,7.12042061,2.09821395,0.04433964,1.16045237
-5.42371186,4.93951868,1.86115665,0.00000000,7.02358730,2.05391891,0.04282936,1.15889726
-5.41770885,4.85997537,1.81161468,0.00000000,6.92405707,2.00855404,0.04114805,1.15700416
-5.41170585,4.77986102,1.76152516,0.00000000,6.82396469,1.96290239,0.03931963,1.15503842
-5.40570285,4.70073859,1.71144797,0.00000000,6.72549552,1.91776758,0.03737048,1.15326048
-5.39969985,4.62415136,1.66196512,0.00000000,6.63081168,1.87394910,0.03532863,1.15191416
-5.39369685,4.55156967,1.61366272,0.00000000,6.54197418,1.83221667,0.03322293,1.15121561
-5.38769385,4.48433893,1.56711184,0.00000000,6.46086522,1.79328516,0.03108220,1.15134361
-5.38169085,4.42363176,1.52284932,0.00000000,6.38911464,1.75779092,0.02893448,1.15243168
-5.37568784,4.37040641,1.48135936,0.00000000,6.32803427,1.72627097,0.02680625,1.15456248
-5.36968484,4.32537371,1.44305712,0.00000000,6.27856360,1.69914566,0.02472185,1.15776473
-5.36368184,4.28897368,1.40827482,0.00000000,6.24122937,1.67670572,0.02270293,1.16201265
-5.35767884,4.26136296,1.37725126,0.00000000,6.21612118,1.65910418,0.02076810,1.16722799
-5.35167584,4.24241321,1.35012508,0.00000000,6.20288405,1.64635321,0.01893267,1.17328431
-5.34567284,4.23172018,1.32693193,0.00000000,6.20072827,1.63832606,0.01720850,1.18001327
-5.33966983,4.22862287,1.30760565,0.00000000,6.20845575,1.63476380,0.01560404,1.18721244
-5.33366683,4.23223135,1.29198327,0.00000000,6.22450165,1.63528626,0.01412446,1.19465417
-5.32766383,4.24146194,1.27981346,0.00000000,6.24698918,1.63940687,0.01277184,1.20209516
-5.32166083,4.25507790,1.27076786,0.00000000,6.27379495,1.64655032,0.01154545,1.20928601
-5.31565783,4.27173389,1.26445489,0.00000000,6.30262211,1.65607258,0.01044217,1.21598067
-5.30965483,4.29002226,1.26043513,0.00000000,6.33107809,1.66728219,0.00945678,1.22194508
-5.30365183,4.30851962,1.25823782,0.00000000,6.35675395,1.67946227,0.00858244,1.22696504
-5.29764882,4.32583181,1.25737766,0.00000000,6.37730211,1.69189222,0.00781108,1.23085283
-5.29164582,4.34063603,1.25737123,0.00000000,6.39050999,1.70386869,0.00713376,1.23345266
-5.28564282,4.35171890,1.25775264,0.00000000,6.39436680,1.71472497,0.00654105,1.23464476
-5.27963982,4.35800927,1.25808759,0.00000000,6.38712150,1.72384842,0.00602337,1.23434809
-5.27363682,4.35860522,1.25798564,0.00000000,6.36733030,1.73069545,0.00557125,1.23252180
-5.26763382,4.35279443,1.25711020,0.00000000,6.33389245,1.73480377,0.00517557,1.22916529
-5.26163082,4.34006771,1.25518606,0.00000000,6.28607348,1.73580154,0.00482777,1.22431709
-5.25562781,4.32012532,1.25200419,0.00000000,6.22351580,1.73341344,0.00451994,1.21805252
-5.24962481,4.29287622,1.24742380,0.00000000,6.14623645,1.72746338,0.00424497,1.21048017
-5.24362181,4.25843016,1.24137164,0.00000000,6.05461287,1.71787407,0.00399660,1.20173729
-5.23761881,4.21708312,1.23383874,0.00000000,5.94935729,1.70466336,0.00376941,1.19198419
-5.23161581,4.16929661,1.22487456,0.00000000,5.83148108,1.68793766,0.00355884,1.18139768
-5.22561281,4.11567137,1.21457913,0.00000000,5.70225068,1.66788259,0.00336114,1.17016367
-5.21960980,4.05691669,1.20309330,0.00000000,5.56313665,1.64475138,0.00317333,1.15846928
-5.21360680,3.99381625,1.19058765,0.00000000,5.41575805,1.61885133,0.00299313,1.14649443
-5.20760380,3.92719194,1.17725063,0.00000000,5.26182413,1.59052890,0.00281890,1.13440346
-5.20160080,3.85786713,1.16327633,0.00000000,5.10307565,1.56015412,0.00264951,1.12233700
-5.19559780,3.78663099,1.14885260,0.00000000,4.94122797,1.52810481,0.00248431,1.11040454
-5.18959480,3.71420555,1.13415006,0.00000000,4.77791821,1.49475153,0.00232302,1.09867808
-5.18359180,3.64121704,1.11931248,0.00000000,4.61465831,1.46044363,0.00216564,1.08718732
-5.17758879,3.56817309,1.10444923,0.00000000,4.45279595,1.42549742,0.00201240,1.07591683
-5.17158579,3.49544694,1.08962999,0.00000000,4.29348465,1.39018660,0.00186367,1.06480542
-5.16558279,3.42326972,1.07488217,0.00000000,4.13766408,1.35473582,0.00171992,1.05374800
-5.15957979,3.35173121,1.06019113,0.00000000,3.98605128,1.31931733,0.00158165,1.04260008
-5.15357679,3.28078926,1.04550323,0.00000000,3.83914258,1.28405105,0.00144934,1.03118476
-5.14757379,3.21028734,1.03073150,0.00000000,3.69722599,1.24900790,0.00132346,1.01930212
-5.14157079,3.13997945,1.01576373,0.00000000,3.56040296,1.21421622,0.00120438,1.00674056
-5.13556778,3.06956082,1.00047233,0.00000000,3.42861788,1.17967078,0.00109243,0.99328959
-5.12956478,2.99870284,0.98472550,0.00000000,3.30169379,1.14534374,0.00098780,0.97875354
-5.12356178,2.92708997,0.96839906,0.00000000,3.17937174,1.11119698,0.00089061,0.96296520
-5.11755878,2.85445649,0.95138809,0.00000000,3.06135185,1.07719487,0.00080088,0.94579890
-5.11155578,2.78062082,0.93361774,0.00000000,2.94733336,1.04331664,0.00071854,0.92718204
-5.10555278,2.70551520,0.91505257,0.00000000,2.83705177,1.00956762,0.00064344,0.90710446
-5.09954977,2.62920892,0.89570378,0.00000000,2.73031077,0.97598852,0.00057537,0.88562490
-5.09354677,2.55192349,0.87563384,0.00000000,2.62700756,0.94266221,0.00051406,0.86287415
-5.08754377,2.47403877,0.85495836,0.00000000,2.52715023,0.90971747,0.00045921,0.83905463
-5.08154077,2.39608960,0.83384494,0.00000000,2.43086668,0.87732949,0.00041049,0.81443611
-5.07553777,2.31875292,0.81250911,0.00000000,2.33840488,0.84571715,0.00036755,0.78934790
-5.06953477,2.24282615,0.79120767,0.00000000,2.25012498,0.81513708,0.00033005,0.76416761
-5.06353177,2.16919799,0.77022974,0.00000000,2.16648417,0.78587499,0.00029767,0.73930721
-5.05752876,2.09881321,0.74988604,0.00000000,2.08801562,0.75823475,0.00027008,0.71519684
-5.05152576,2.03263347,0.73049718,0.00000000,2.01530314,0.73252588,0.00024701,0.69226730
-5.04552276,1.97159639,0.71238141,0.00000000,1.94895350,0.70905025,0.00022819,0.67093206
-5.03951976,1.91657502,0.69584276,0.00000000,1.88956818,0.68808867,0.00021339,0.65156966
-5.03351676,1.86834009,0.68116005,0.00000000,1.83771646,0.66988831,0.00020243,0.63450736
-5.02751376,1.82752687,0.66857742,0.00000000,1.79391152,0.65465163,0.00019512,0.62000692
-5.02151076,1.79460857,0.65829693,0.00000000,1.75859086,0.64252732,0.00019134,0.60825306
-5.01550775,1.76987750,0.65047342,0.00000000,1.73210211,0.63360401,0.00019097,0.59934532
-5.00950475,1.75343488,0.64521199,0.00000000,1.71469478,0.62790679,0.00019394,0.59329356
-5.00350175,1.74518975,0.64256803,0.00000000,1.70651809,0.62539699,0.00020019,0.59001731
-4.99749875,1.74486678,0.64254968,0.00000000,1.70762456,0.62597492,0.00020966,0.58934908
-4.99149575,1.75202242,0.64512256,0.00000000,1.71797872,0.62948558,0.00022233,0.59104121
-4.98549275,1.76606834,0.65021616,0.00000000,1.73746975,0.63572682,0.00023818,0.59477622
-4.97948974,1.78630069,0.65773163,0.00000000,1.76592680,0.64445954,0.00025719,0.60017980
-4.97348674,1.81193347,0.66755024,0.00000000,1.80313546,0.65541925,0.00027935,0.60683608
-4.96748374,1.84213423,0.67954186,0.00000000,1.84885365,0.66832832,0.00030464,0.61430435
-4.96148074,1.87605989,0.69357311,0.00000000,1.90282557,0.68290817,0.00033304,0.62213643
-4.95547774,1.91289091,0.70951425,0.00000000,1.96479211,0.69889080,0.00036452,0.62989397
-4.94947474,1.95186204,0.72724471,0.00000000,2.03449668,0.71602886,0.00039900,0.63716490
-4.94347174,1.99228794,0.74665661,0.00000000,2.11168558,0.73410384,0.00043642,0.64357825
-4.93746873,2.03358261,0.76765616,0.00000000,2.19610262,0.75293192,0.00047668,0.64881696
-4.93146573,2.07527174,0.79016287,0.00000000,2.28747799,0.77236720,0.00051964,0.65262790
-4.92546273,2.11699772,0.81410667,0.00000000,2.38551201,0.79230223,0.00056514,0.65482896
-4.91945973,2.15851733,0.83942307,0.00000000,2.48985481,0.81266598,0.00061298,0.65531304
-4.91345673,2.19969267,0.86604699,0.00000000,2.60008343,0.83341941,0.00066295,0.65404873
-4.90745373,2.24047644,0.89390549,0.00000000,2.71567811,0.85454923,0.00071479,0.65107797
-4.90145073,2.28089270,0.92291034,0.00000000,2.83599991,0.87606017,0.00076823,0.64651091
-4.89544772,2.32101486,0.95295073,0.00000000,2.96027173,0.89796657,0.00082300,0.64051836
-4.88944472,2.36094246,0.98388709,0.00000000,3.08756490,0.92028393,0.00087882,0.63332224
-4.88344172,2.40077865,1.01554649,0.00000000,3.21679316,0.94302094,0.00093543,0.62518475
-4.87743872,2.44060986,1.04772006,0.00000000,3.34671564,0.96617289,0.00099260,0.61639669
-4.87143572,2.48048925,1.08016304,0.00000000,3.47594976,0.98971671,0.00105018,0.60726551
-4.86543272,2.52042494,1.11259746,0.00000000,3.60299469,1.01360815,0.00110807,0.59810379
-4.85942971,2.56037393,1.14471758,0.00000000,3.72626496,1.03778140,0.00116626,0.58921846
-4.85342671,2.60024195,1.17619804,0.00000000,3.84413340,1.06215102,0.00122487,0.58090126
-4.84742371,2.63988920,1.20670411,0.00000000,3.95498187,1.08661624,0.00128416,0.57342066
-4.84142071,2.67914133,1.23590383,0.00000000,4.05725763,1.11106720,0.00134452,0.56701555
-4.83541771,2.71780494,1.26348118,0.00000000,4.14953258,1.13539280,0.00140649,0.56189062
-4.82941471,2.75568619,1.28914966,0.00000000,4.23056255,1.15948945,0.00147082,0.55821353
-4.82341171,2.79261122,1.31266543,0.00000000,4.29934349,1.18327030,0.00153838,0.55611373
-4.81740870,2.82844671,1.33383925,0.00000000,4.35516135,1.20667414,0.00161024,0.55568263
-4.81140570,2.86311906,1.35254660,0.00000000,4.39763287,1.22967325,0.00168761,0.55697504
-4.80540270,2.89663083,1.36873511,0.00000000,4.42673474,1.25227994,0.00177187,0.56001153
-4.79939970,2.92907297,1.38242908,0.00000000,4.44281927,1.27455083,0.00186451,0.56478138
-4.79339670,2.96063198,1.39373063,0.00000000,4.44661510,1.29658886,0.00196719,0.57124593
-4.78739370,2.99159126,1.40281731,0.00000000,4.43921254,1.31854262,0.00208163,0.57934207
-4.78139070,3.02232634,1.40993631,0.00000000,4.42203375,1.34060290,0.00220967,0.58898562
-4.77538769,3.05329397,1.41539535,0.00000000,4.39678852,1.36299656,0.00235322,0.60007448
-4.76938469,3.08501539,1.41955080,0.00000000,4.36541749,1.38597790,0.00251426,0.61249148
-4.76338169,3.11805458,1.42279327,0.00000000,4.33002490,1.40981777,0.00269484,0.62610675
-4.75737869,3.15299219,1.42553158,0.00000000,4.29280360,1.43479102,0.00289704,0.64077972
-4.75137569,3.19039646,1.42817550,0.00000000,4.25595530,1.46116242,0.00312299,0.65636071
-4.74537269,3.23079229,1.43111818,0.00000000,4.22160941,1.48917208,0.00337485,0.67269217
-4.73936968,3.27462976,1.43471887,0.00000000,4.19174347,1.51902041,0.00365477,0.68960961
-4.73336668,3.32225354,1.43928664,0.00000000,4.16810864,1.55085369,0.00396492,0.70694235
-4.72736368,3.37387457,1.44506581,0.00000000,4.15216286,1.58475053,0.00430742,0.72451412
-4.72136068,3.42954503,1.45222356,0.00000000,4.14501451,1.62070986,0.00468428,0.74214364
-4.71535768,3.48913815,1.46084035,0.00000000,4.14737863,1.65864105,0.00509737,0.75964522
-4.70935468,3.55233354,1.47090342,0.00000000,4.15954744,1.69835664,0.00554834,0.77682953
-4.70335168,3.61860913,1.48230383,0.00000000,4.18137626,1.73956799,0.00603850,0.79350450
-4.69734867,3.68724030,1.49483700,0.00000000,4.21228546,1.78188443,0.00656873,0.80947652
-4.69134567,3.75730669,1.50820710,0.00000000,4.25127852,1.82481598,0.00713938,0.82455195
-4.68534267,3.82770694,1.52203499,0.00000000,4.29697551,1.86777996,0.00775010,0.83853902
-4.67933967,3.89718129,1.53586968,0.00000000,4.34766109,1.91011155,0.00839975,0.85125015
-4.67333667,3.96434171,1.54920298,0.00000000,4.40134524,1.95107804,0.00908627,0.86250474
-4.66733367,4.02770908,1.56148684,0.00000000,4.45583475,1.98989689,0.00980657,0.87213242
-4.66133067,4.08575627,1.57215293,0.00000000,4.50881302,2.02575685,0.01055651,0.87997681
-4.65532766,4.13695621,1.58063378,0.00000000,4.55792516,2.05784184,0.01133082,0.88589975
-4.64932466,4.17983316,1.58638468,0.00000000,4.60086561,2.08535680,0.01212315,0.88978583
-4.64332166,4.21301567,1.58890558,0.00000000,4.63546475,2.10755465,0.01292614,0.89154729
-4.63731866,4.23528916,1.58776217,0.00000000,4.65977144,2.12376341,0.01373156,0.89112900
-4.63131566,4.24564609,1.58260512,0.00000000,4.67212825,2.13341238,0.01453048,0.88851337
-4.62531266,4.24333152,1.57318685,0.00000000,4.67123639,2.13605628,0.01531360,0.88372496
-4.61930965,4.22788214,1.55937489,0.00000000,4.65620767,2.13139636,0.01607148,0.87683457
-4.61330665,4.19915654,1.54116119,0.00000000,4.62660132,2.11929714,0.01679494,0.86796244
-4.60730365,4.15735525,1.51866690,0.00000000,4.58244397,2.09979820,0.01747543,0.85728025
-4.60130065,4.10302910,1.49214222,0.00000000,4.52423177,2.07312003,0.01810545,0.84501179
-4.59529765,4.03707484,1.46196116,0.00000000,4.45291438,2.03966346,0.01867887,0.83143188
-4.58929465,3.96071775,1.42861122,0.00000000,4.36986108,2.00000243,0.01919135,0.81686334
-4.58329165,3.87548122,1.39267830,0.00000000,4.27681032,1.95487008,0.01964057,0.80167195
-4.57728864,3.78314401,1.35482740,0.00000000,4.17580446,1.90513846,0.02002650,0.78625936
-4.57128564,3.68568644,1.31577964,0.00000000,4.06911220,1.85179257,0.02035149,0.77105382
-4.56528264,3.58522738,1.27628659,0.00000000,3.95914182,1.79589952,0.02062031,0.75649906
-4.55927964,3.48395410,1.23710296,0.00000000,3.84834861,1.73857398,0.02084003,0.74304157
-4.55327664,3.38404796,1.19895862,0.00000000,3.73914043,1.68094140,0.02101981,0.73111648
-4.54727364,3.28760854,1.16253126,0.00000000,3.63378509,1.62410028,0.02117055,0.72113273
-4.54127064,3.19657956,1.12842088,0.00000000,3.53432362,1.56908523,0.02130447,0.71345800
-4.53526763,3.11267958,1.09712702,0.00000000,3.44249300,1.51683228,0.02143454,0.70840396
-4.52926463,3.03734043,1.06903004,0.00000000,3.35966151,1.46814789,0.02157390,0.70621260
-4.52326163,2.97165606,1.04437698,0.00000000,3.28677967,1.42368310,0.02173520,0.70704421
-4.51725863,2.91634419,1.02327292,0.00000000,3.22434862,1.38391378,0.02192997,0.71096769
-4.51125563,2.87172232,1.00567803,0.00000000,3.17240736,1.34912790,0.02216795,0.71795375
-4.50525263,2.83769943,0.99141065,0.00000000,3.13053926,1.31942034,0.02245655,0.72787142
-4.49924962,2.81378361,0.98015609,0.00000000,3.09789759,1.29469535,0.02280033,0.74048824
-4.49324662,2.79910562,0.97148094,0.00000000,3.07324858,1.27467652,0.02320061,0.75547431
-4.48724362,2.79245714,0.96485216,0.00000000,3.05503027,1.25892382,0.02365529,0.77241020
-4.48124062,2.79234234,0.95966007,0.00000000,3.04142423,1.24685680,0.02415869,0.79079855
-4.47523762,2.79704032,0.95524436,0.00000000,3.03043688,1.23778280,0.02470164,0.81007905
-4.46923462,2.80467593,0.95092174,0.00000000,3.01998684,1.23092911,0.02527174,0.82964626
-4.46323162,2.81329569,0.94601427,0.00000000,3.00799423,1.22547726,0.02585371,0.84886964
-4.45722861,2.82094570,0.93987681,0.00000000,2.99246808,1.22059822,0.02642992,0.86711500
-4.45122561,2.82574819,0.93192275,0.00000000,2.97158804,1.21548678,0.02698107,0.88376647
-4.44522261,2.82597342,0.92164670,0.00000000,2.94377695,1.20939370,0.02748686,0.89824822
-4.43921961,2.82010404,0.90864336,0.00000000,2.90776142,1.20165437,0.02792681,0.91004487
-4.43321661,2.80688939,0.89262179,0.00000000,2.86261805,1.19171268,0.02828107,0.91871983
-4.42721361,2.78538775,0.87341473,0.00000000,2.80780396,1.17913958,0.02853117,0.92393084
-4.42121061,2.75499506,0.85098265,0.00000000,2.74317074,1.16364531,0.02866079,0.92544201
-4.41520760,2.71545947,0.82541263,0.00000000,2.66896205,1.14508556,0.02865637,0.92313187
-4.40920460,2.66688164,0.79691231,0.00000000,2.58579566,1.12346114,0.02850765,0.91699729
-4.40320160,2.60970139,0.76579945,0.00000000,2.49463150,1.09891191,0.02820806,0.90715298
-4.39719860,2.54467194,0.73248777,0.00000000,2.39672782,1.07170530,0.02775496,0.89382679
-4.39119560,2.47282344,0.69746976,0.00000000,2.29358796,1.04222045,0.02714970,0.87735111
-4.38519260,2.39541792,0.66129750,0.00000000,2.18690062,1.01092890,0.02639757,0.85815075
-4.37918959,2.31389812,0.62456223,0.00000000,2.07847641,0.97837295,0.02550751,0.83672792
-4.37318659,2.22983265,0.58787377,0.00000000,1.97018354,0.94514285,0.02449183,0.81364504
-4.36718359,2.14486006,0.55184033,0.00000000,1.86388539,0.91185396,0.02336563,0.78950607
-4.36118059,2.06063426,0.51704967,0.00000000,1.76138211,0.87912492,0.02214632,0.76493725
-4.35517759,1.97877340,0.48405219,0.00000000,1.66435840,0.84755780,0.02085297,0.74056788
-4.34917459,1.90081406,0.45334624,0.00000000,1.57433872,0.81772085,0.01950563,0.71701199
-4.34317159,1.82817225,0.42536617,0.00000000,1.49265112,0.79013457,0.01812474,0.69485143
-4.33716858,1.76211215,0.40047325,0.00000000,1.42040014,0.76526141,0.01673049,0.67462106
-4.33116558,1.70372331,0.37894942,0.00000000,1.35844895,0.74349910,0.01534226,0.65679628
-4.32516258,1.65390621,0.36099396,0.00000000,1.30741042,0.72517772,0.01397814,0.64178337
-4.31915958,1.61336627,0.34672278,0.00000000,1.26764666,0.71056023,0.01265454,0.62991273
-4.31315658,1.58261546,0.33617028,0.00000000,1.23927622,0.69984593,0.01138590,0.62143499
-4.30715358,1.56198083,0.32929336,0.00000000,1.22218799,0.69317653,0.01018448,0.61652013
