energy_ev,total_up,Os_p_up,Os_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.53176588,1.86402618,0.65681992,0.82925369,0.00582190,0.17816535,0.02769672,0.75960157
-5.52576288,1.80928227,0.63372214,0.81335922,0.00609761,0.16997307,0.02592025,0.73323893
-5.51975988,1.75734293,0.61127060,0.79849752,0.00638238,0.16204728,0.02421527,0.70815543
-5.51375688,1.70828047,0.58957585,0.78461254,0.00667082,0.15447638,0.02259975,0.68439467
-5.50775388,1.66209982,0.56872319,0.77163275,0.00695715,0.14733874,0.02108853,0.66196383
-5.50175088,1.61874162,0.54877043,0.75947424,0.00723529,0.14070098,0.01969319,0.64083578
-5.49574787,1.57808820,0.52974701,0.74804451,0.00749901,0.13461676,0.01842192,0.62095242
-5.48974487,1.53997202,0.51165450,0.73724668,0.00774207,0.12912605,0.01727969,0.60222917
-5.48374187,1.50418607,0.49446856,0.72698393,0.00795844,0.12425489,0.01626830,0.58456042
-5.47773887,1.47049583,0.47814217,0.71716388,0.00814242,0.12001566,0.01538673,0.56782562
-5.47173587,1.43865200,0.46261006,0.70770267,0.00828886,0.11640782,0.01463138,0.55189584
-5.46573287,1.40840358,0.44779408,0.69852848,0.00839333,0.11341904,0.01399649,0.53664042
-5.45972986,1.37951046,0.43360919,0.68958435,0.00845225,0.11102670,0.01347453,0.52193351
-5.45372686,1.35175506,0.41996975,0.68083013,0.00846303,0.10919968,0.01305667,0.50766016
-5.44772386,1.32495241,0.40679583,0.67224353,0.00842417,0.10790029,0.01273317,0.49372172
-5.44172086,1.29895837,0.39401905,0.66382011,0.00833529,0.10708639,0.01249389,0.48004035
-5.43571786,1.27367545,0.38158775,0.65557251,0.00819721,0.10671344,0.01232865,0.46656246
-5.42971486,1.24905629,0.36947114,0.64752869,0.00801185,0.10673656,0.01222763,0.45326091
-5.42371186,1.22510457,0.35766218,0.63972966,0.00778223,0.10711238,0.01218174,0.44013605
-5.41770885,1.20187353,0.34617915,0.63222656,0.00751232,0.10780069,0.01218287,0.42721538
-5.41170585,1.17946216,0.33506565,0.62507755,0.00720693,0.10876580,0.01222415,0.41455213
-5.40570285,1.15800948,0.32438922,0.61834452,0.00687157,0.10997757,0.01230011,0.40222262
-5.39969985,1.13768713,0.31423849,0.61208991,0.00651221,0.11141201,0.01240676,0.39032280
-5.39369685,1.11869075,0.30471918,0.60637374,0.00613513,0.11305154,0.01254167,0.37896386
-5.38769385,1.10123061,0.29594902,0.60125109,0.00574673,0.11488479,0.01270389,0.36826745
-5.38169085,1.08552181,0.28805197,0.59676998,0.00535329,0.11690604,0.01289385,0.35836039
-5.37568784,1.07177460,0.28115201,0.59296989,0.00496088,0.11911430,0.01311320,0.34936942
-5.36968484,1.06018511,0.27536674,0.58988074,0.00457511,0.12151205,0.01336459,0.34141590
-5.36368184,1.05092697,0.27080124,0.58752255,0.00420106,0.12410375,0.01365134,0.33461093
-5.35767884,1.04414395,0.26754244,0.58590549,0.00384316,0.12689424,0.01397720,0.32905092
-5.35167584,1.03994403,0.26565428,0.58503050,0.00350510,0.12988701,0.01434591,0.32481379
-5.34567284,1.03839492,0.26517383,0.58489016,0.00318983,0.13308252,0.01476091,0.32195601
-5.33966983,1.03952132,0.26610876,0.58546993,0.00289951,0.13647674,0.01522496,0.32051045
-5.33366683,1.04330375,0.26843600,0.58674957,0.00263556,0.14005981,0.01573975,0.32048523
-5.32766383,1.04967920,0.27210191,0.58870457,0.00239866,0.14381516,0.01630564,0.32186347
-5.32166083,1.05854325,0.27702374,0.59130773,0.00218888,0.14771893,0.01692136,0.32460399
-5.31565783,1.06975376,0.28309250,0.59453062,0.00200569,0.15173989,0.01758382,0.32864293
-5.30965483,1.08313575,0.29017685,0.59834495,0.00184812,0.15583987,0.01828794,0.33389609
-5.30365183,1.09848734,0.29812802,0.60272373,0.00171480,0.15997459,0.01902667,0.34026196
-5.29764882,1.11558642,0.30678542,0.60764230,0.00160409,0.16409499,0.01979095,0.34762528
-5.29164582,1.13419769,0.31598256,0.61307905,0.00151417,0.16814887,0.02056989,0.35586087
-5.28564282,1.15407976,0.32555311,0.61901587,0.00144313,0.17208282,0.02135095,0.36483766
-5.27963982,1.17499187,0.33533664,0.62543825,0.00138906,0.17584436,0.02212026,0.37442255
-5.27363682,1.19670001,0.34518386,0.63233507,0.00135010,0.17938399,0.02286297,0.38448412
-5.26763382,1.21898196,0.35496095,0.63969802,0.00132448,0.18265723,0.02356369,0.39489578
-5.26163082,1.24163105,0.36455279,0.64752055,0.00131061,0.18562638,0.02420691,0.40553839
-5.25562781,1.26445844,0.37386492,0.65579657,0.00130704,0.18826190,0.02477753,0.41630207
-5.24962481,1.28729373,0.38282420,0.66451867,0.00131253,0.19054336,0.02526131,0.42708728
-5.24362181,1.30998395,0.39137797,0.67367608,0.00132597,0.19245984,0.02564531,0.43780492
-5.23761881,1.33239092,0.39949198,0.68325231,0.00134643,0.19400981,0.02591836,0.44837573
-5.23161581,1.35438722,0.40714712,0.69322267,0.00137310,0.19520038,0.02607138,0.45872885
-5.22561281,1.37585104,0.41433522,0.70355161,0.00140528,0.19604614,0.02609765,0.46879974
-5.21960980,1.39666021,0.42105419,0.71419018,0.00144229,0.19656746,0.02599307,0.47852772
-5.21360680,1.41668600,0.42730288,0.72507362,0.00148352,0.19678854,0.02575621,0.48785313
-5.20760380,1.43578695,0.43307602,0.73611929,0.00152829,0.19673523,0.02538838,0.49671453
-5.20160080,1.45380339,0.43835950,0.74722506,0.00157593,0.19643283,0.02489350,0.50504609
-5.19559780,1.47055303,0.44312653,0.75826837,0.00162564,0.19590394,0.02427801,0.51277536
-5.18959480,1.48582807,0.44733480,0.76910593,0.00167656,0.19516662,0.02355057,0.51982170
-5.18359180,1.49939419,0.45092494,0.77957440,0.00172775,0.19423287,0.02272180,0.52609547
-5.17758879,1.51099160,0.45382049,0.78949190,0.00177814,0.19310757,0.02180392,0.53149818
-5.17158579,1.52033840,0.45592925,0.79866059,0.00182660,0.19178804,0.02081037,0.53592356
-5.16558279,1.52713608,0.45714629,0.80687012,0.00187195,0.19026411,0.01975542,0.53925959
-5.15957979,1.53107724,0.45735806,0.81390213,0.00191299,0.18851871,0.01865376,0.54139155
-5.15357679,1.53185509,0.45644782,0.81953554,0.00194851,0.18652916,0.01752013,0.54220574
-5.14757379,1.52917454,0.45430176,0.82355260,0.00197741,0.18426872,0.01636898,0.54159392
-5.14157079,1.52276427,0.45081558,0.82574548,0.00199867,0.18170862,0.01521411,0.53945814
-5.13556778,1.51238946,0.44590127,0.82592330,0.00201142,0.17882029,0.01406849,0.53571577
-5.12956478,1.49786438,0.43949342,0.82391928,0.00201501,0.17557768,0.01294395,0.53030441
-5.12356178,1.47906456,0.43155502,0.81959779,0.00200904,0.17195954,0.01185110,0.52318654
-5.11755878,1.45593776,0.42208218,0.81286116,0.00199337,0.16795154,0.01079920,0.51435355
-5.11155578,1.42851332,0.41110759,0.80365582,0.00196819,0.16354810,0.00979615,0.50382905
-5.10555278,1.39690949,0.39870255,0.79197766,0.00193397,0.15875384,0.00884842,0.49167114
-5.09954977,1.36133834,0.38497740,0.77787633,0.00189155,0.15358456,0.00796120,0.47797370
-5.09354677,1.32210793,0.37008034,0.76145828,0.00184206,0.14806773,0.00713842,0.46286643
-5.08754377,1.27962167,0.35419477,0.74288836,0.00178697,0.14224243,0.00638288,0.44651371
-5.08154077,1.23437476,0.33753512,0.72238988,0.00172802,0.13615884,0.00569638,0.42911236
-5.07553777,1.18694769,0.32034155,0.70024295,0.00166722,0.12987717,0.00507988,0.41088818
-5.06953477,1.13799702,0.30287363,0.67678109,0.00160678,0.12346625,0.00453366,0.39209159
-5.06353177,1.08824360,0.28540334,0.65238623,0.00154910,0.11700172,0.00405740,0.37299237
-5.05752876,1.03845845,0.26820764,0.62748190,0.00149671,0.11056400,0.00365040,0.35387376
-5.05152576,0.98944670,0.25156094,0.60252492,0.00145221,0.10423600,0.00331162,0.33502599
-5.04552276,0.94203000,0.23572771,0.57799568,0.00141823,0.09810084,0.00303983,0.31673953
-5.03951976,0.89702771,0.22095548,0.55438716,0.00139736,0.09223952,0.00283363,0.29929827
-5.03351676,0.85523735,0.20746839,0.53219303,0.00139210,0.08672865,0.00269156,0.28297261
-5.02751376,0.81741483,0.19546159,0.51189498,0.00140482,0.08163833,0.00261206,0.26801294
-5.02151076,0.78425487,0.18509644,0.49394973,0.00143766,0.07703026,0.00259347,0.25464343
-5.01550775,0.75637203,0.17649669,0.47877600,0.00149251,0.07295611,0.00263404,0.24305632
-5.00950475,0.73428305,0.16974574,0.46674179,0.00157095,0.06945608,0.00273182,0.23340701
-5.00350175,0.71839069,0.16488490,0.45815244,0.00167415,0.06655793,0.00288465,0.22580981
-4.99749875,0.70896983,0.16191270,0.45323971,0.00180289,0.06427620,0.00309003,0.22033465
-4.99149575,0.70615608,0.16078523,0.45215246,0.00195745,0.06261191,0.00334507,0.21700483
-4.98549275,0.70993752,0.16141753,0.45494914,0.00213757,0.06155248,0.00364637,0.21579570
-4.97948974,0.72014988,0.16368590,0.46159250,0.00234247,0.06107212,0.00398999,0.21663470
-4.97348674,0.73647547,0.16743114,0.47194674,0.00257072,0.06113252,0.00437135,0.21940236
-4.96748374,0.75844628,0.17246268,0.48577754,0.00282033,0.06168383,0.00478523,0.22393471
-4.96148074,0.78545130,0.17856347,0.50275482,0.00308868,0.06266604,0.00522569,0.23002680
-4.95547774,0.81674818,0.18549561,0.52245860,0.00337254,0.06401057,0.00568617,0.23743742
-4.94947474,0.85147913,0.19300660,0.54438776,0.00366815,0.06564219,0.00615948,0.24589498
-4.94347174,0.88869081,0.20083601,0.56797163,0.00397120,0.06748106,0.00663792,0.25510438
-4.93746873,0.92735787,0.20872259,0.59258417,0.00427698,0.06944504,0.00711338,0.26475474
-4.93146573,0.96640944,0.21641140,0.61756034,0.00458042,0.07145199,0.00757752,0.27452782
-4.92546273,1.00475797,0.22366107,0.64221425,0.00487621,0.07342223,0.00802191,0.28410683
-4.91945973,1.04132948,0.23025071,0.66585841,0.00515895,0.07528085,0.00843831,0.29318551
-4.91345673,1.07509426,0.23598641,0.68782363,0.00542325,0.07696000,0.00881879,0.30147701
-4.90745373,1.10509684,0.24070702,0.70747862,0.00566392,0.07840097,0.00915607,0.30872234
-4.90145073,1.13048430,0.24428913,0.72424882,0.00587608,0.07955597,0.00944362,0.31469819
-4.89544772,1.15053173,0.24665088,0.73763353,0.00605533,0.08038970,0.00967597,0.31922361
-4.88944472,1.16466381,0.24775457,0.74722080,0.00619785,0.08088038,0.00984881,0.32216546
-4.88344172,1.17247170,0.24760790,0.75269947,0.00630058,0.08102051,0.00995920,0.32344233
-4.87743872,1.17372446,0.24626381,0.75386779,0.00636122,0.08081706,0.01000562,0.32302674
-4.87143572,1.16837458,0.24381877,0.75063841,0.00637840,0.08029122,0.00998809,0.32094555
-4.86543272,1.15655724,0.24040972,0.74303939,0.00635165,0.07947766,0.00990811,0.31727859
-4.85942971,1.13858342,0.23620962,0.73121137,0.00628146,0.07842335,0.00976866,0.31215537
-4.85342671,1.11492709,0.23142177,0.71540084,0.00616922,0.07718589,0.00957410,0.30575022
-4.84742371,1.08620696,0.22627313,0.69595005,0.00601720,0.07583156,0.00932999,0.29827588
-4.84142071,1.05316362,0.22100681,0.67328384,0.00582843,0.07443296,0.00904297,0.28997577
-4.83541771,1.01663286,0.21587396,0.64789395,0.00560665,0.07306650,0.00872047,0.28111542
-4.82941471,0.97751647,0.21112544,0.62032172,0.00535613,0.07180962,0.00837050,0.27197310
-4.82341171,0.93675149,0.20700336,0.59113956,0.00508156,0.07073813,0.00800140,0.26283034
-4.81740870,0.89527917,0.20373298,0.56093224,0.00478792,0.06992341,0.00762156,0.25396235
-4.81140570,0.85401497,0.20151515,0.53027857,0.00448028,0.06942987,0.00723916,0.24562898
-4.80540270,0.81382051,0.20051941,0.49973422,0.00416371,0.06931254,0.00686192,0.23806642
-4.79939970,0.77547856,0.20087833,0.46981631,0.00384310,0.06961507,0.00649692,0.23147989
-4.79339670,0.73967196,0.20268285,0.44099019,0.00352308,0.07036801,0.00615038,0.22603766
-4.78739370,0.70696704,0.20597916,0.41365892,0.00320788,0.07158763,0.00582753,0.22186655
-4.78139070,0.67780199,0.21076699,0.38815555,0.00290128,0.07327515,0.00553250,0.21904906
-4.77538769,0.65248041,0.21699952,0.36473852,0.00260654,0.07541658,0.00526826,0.21762209
-4.76938469,0.63117003,0.22458481,0.34358990,0.00232636,0.07798306,0.00503663,0.21757746
-4.76338169,0.61390642,0.23338877,0.32481657,0.00206286,0.08093169,0.00483826,0.21886390
-4.75737869,0.60060123,0.24323965,0.30845392,0.00181763,0.08420695,0.00467273,0.22139060
-4.75137569,0.59105437,0.25393366,0.29447180,0.00159170,0.08774249,0.00453866,0.22503202
-4.74537269,0.58496958,0.26524181,0.28278229,0.00138561,0.09146335,0.00443383,0.22963372
-4.73936968,0.58197229,0.27691748,0.27324883,0.00119946,0.09528844,0.00435529,0.23501902
-4.73336668,0.58162924,0.28870453,0.26569616,0.00103296,0.09913325,0.00429962,0.24099607
-4.72736368,0.58346863,0.30034569,0.25992070,0.00088551,0.10291263,0.00426300,0.24736514
-4.72136068,0.58700023,0.31159072,0.25570084,0.00075626,0.10654349,0.00424147,0.25392575
-4.71535768,0.59173436,0.32220419,0.25280670,0.00064419,0.10994744,0.00423105,0.26048335
-4.70935468,0.59719925,0.33197249,0.25100906,0.00054814,0.11305307,0.00422792,0.26685530
-4.70335168,0.60295595,0.34070975,0.25008709,0.00046691,0.11579795,0.00422854,0.27287594
-4.69734867,0.60861052,0.34826256,0.24983483,0.00039927,0.11813019,0.00422980,0.27840059
-4.69134567,0.61382313,0.35451315,0.25006601,0.00034404,0.12000946,0.00422909,0.28330826
-4.68534267,0.61831392,0.35938118,0.25061753,0.00030010,0.12140757,0.00422437,0.28750328
-4.67933967,0.62186568,0.36282385,0.25135130,0.00026642,0.12230845,0.00421427,0.29091560
-4.67333667,0.62432363,0.36483460,0.25215484,0.00024211,0.12270773,0.00419804,0.29350009
-4.66733367,0.62559251,0.36544051,0.25294056,0.00022636,0.12261182,0.00417561,0.29523481
-4.66133067,0.62563159,0.36469852,0.25364412,0.00021853,0.12203664,0.00414757,0.29611865
-4.65532766,0.62444802,0.36269078,0.25422208,0.00021806,0.12100611,0.00411513,0.29616833
-4.64932466,0.62208911,0.35951946,0.25464897,0.00022454,0.11955045,0.00408010,0.29541525
-4.64332166,0.61863423,0.35530127,0.25491428,0.00023764,0.11770442,0.00404484,0.29390227
-4.63731866,0.61418675,0.35016202,0.25501932,0.00025711,0.11550560,0.00401222,0.29168075
-4.63131566,0.60886661,0.34423146,0.25497444,0.00028276,0.11299285,0.00398560,0.28880793
-4.62531266,0.60280379,0.33763876,0.25479653,0.00031444,0.11020490,0.00396875,0.28534495
-4.61930965,0.59613316,0.33050860,0.25450709,0.00035201,0.10717932,0.00396587,0.28135551
-4.61330665,0.58899069,0.32295823,0.25413081,0.00039531,0.10395169,0.00398152,0.27690512
-4.60730365,0.58151111,0.31509538,0.25369477,0.00044416,0.10055516,0.00402062,0.27206116
-4.60130065,0.57382702,0.30701715,0.25322817,0.00049831,0.09702024,0.00408843,0.26689339
-4.59529765,0.56606925,0.29880967,0.25276250,0.00055744,0.09337499,0.00419054,0.26147499
-4.58929465,0.55836806,0.29054861,0.25233213,0.00062114,0.08964526,0.00433284,0.25588383
-4.58329165,0.55085524,0.28230020,0.25197512,0.00068889,0.08585520,0.00452147,0.25020391
-4.57728864,0.54366635,0.27412272,0.25173414,0.00076009,0.08202786,0.00476284,0.24452663
-4.57128564,0.53694314,0.26606833,0.25165744,0.00083403,0.07818579,0.00506354,0.23895194
-4.56528264,0.53083562,0.25818483,0.25179961,0.00090990,0.07435156,0.00543030,0.23358889
-4.55927964,0.52550365,0.25051756,0.25222221,0.00098684,0.07054829,0.00586990,0.22855581
-4.55327664,0.52111778,0.24311097,0.25299400,0.00106391,0.06679995,0.00638909,0.22397977
-4.54727364,0.51785922,0.23600998,0.25419094,0.00114016,0.06313158,0.00699446,0.21999538
-4.54127064,0.51591896,0.22926096,0.25589565,0.00121464,0.05956924,0.00769234,0.21674303
-4.53526763,0.51549588,0.22291241,0.25819661,0.00128644,0.05613984,0.00848866,0.21436638
-4.52926463,0.51679405,0.21701511,0.26118686,0.00135473,0.05287082,0.00938881,0.21300947
-4.52326163,0.52001927,0.21162206,0.26496246,0.00141880,0.04978963,0.01039751,0.21281339
-4.51725863,0.52537505,0.20678794,0.26962052,0.00147809,0.04692314,0.01151870,0.21391274
-4.51125563,0.53305808,0.20256844,0.27525704,0.00153220,0.04429694,0.01275540,0.21643197
-4.50525263,0.54325357,0.19901922,0.28196459,0.00158098,0.04193463,0.01410965,0.22048188
-4.49924962,0.55613052,0.19619482,0.28982976,0.00162448,0.03985706,0.01558245,0.22615634
-4.49324662,0.57183716,0.19414739,0.29893067,0.00166300,0.03808167,0.01717374,0.23352944
-4.48724362,0.59049675,0.19292544,0.30933445,0.00169707,0.03662179,0.01888241,0.24265318
-4.48124062,0.61220390,0.19257259,0.32109486,0.00172748,0.03548616,0.02070639,0.25355581
-4.47523762,0.63702162,0.19312636,0.33425010,0.00175521,0.03467840,0.02264273,0.26624096
-4.46923462,0.66497915,0.19461716,0.34882089,0.00178143,0.03419680,0.02468775,0.28068744
-4.46323162,0.69607062,0.19706735,0.36480896,0.00180747,0.03403405,0.02683726,0.29684998
-4.45722861,0.73025483,0.20049057,0.38219588,0.00183474,0.03417732,0.02908672,0.31466065
-4.45122561,0.76745594,0.20489135,0.40094253,0.00186473,0.03460830,0.03143153,0.33403103
-4.44522261,0.80756509,0.21026485,0.42098893,0.00189889,0.03530358,0.03386722,0.35485501
-4.43921961,0.85044312,0.21659704,0.44225485,0.00193864,0.03623502,0.03638976,0.37701214
-4.43321661,0.89592391,0.22386509,0.46464081,0.00198528,0.03737043,0.03899570,0.40037132
-4.42721361,0.94381862,0.23203800,0.48802982,0.00203992,0.03867418,0.04168243,0.42479468
-4.42121061,0.99392024,0.24107759,0.51228953,0.00210348,0.04010817,0.04444830,0.45014150
-4.41520760,1.04600853,0.25093961,0.53727483,0.00217662,0.04163267,0.04729270,0.47627203
-4.40920460,1.09985496,0.26157502,0.56283090,0.00225971,0.04320736,0.05021606,0.50305081
-4.40320160,1.15522740,0.27293137,0.58879636,0.00235282,0.04479242,0.05321983,0.53034963
-4.39719860,1.21189424,0.28495416,0.61500662,0.00245572,0.04634953,0.05630630,0.55804968
-4.39119560,1.26962789,0.29758808,0.64129711,0.00256784,0.04784295,0.05947833,0.58604298
-4.38519260,1.32820712,0.31077805,0.66750638,0.00268835,0.04924042,0.06273908,0.61423281
-4.37918959,1.38741837,0.32446997,0.69347879,0.00281610,0.05051410,0.06609159,0.64253335
-4.37318659,1.44705575,0.33861118,0.71906684,0.00294972,0.05164120,0.06953828,0.67086825
-4.36718359,1.50691977,0.35315032,0.74413287,0.00308764,0.05260459,0.07308048,0.69916846
-4.36118059,1.56681485,0.36803694,0.76855024,0.00322808,0.05339310,0.07671786,0.72736925
-4.35517759,1.62654575,0.38322055,0.79220381,0.00336919,0.05400169,0.08044787,0.75540674
-4.34917459,1.68591323,0.39864921,0.81498987,0.00350901,0.05443132,0.08426525,0.78321406
-4.34317159,1.74470913,0.41426795,0.83681548,0.00364559,0.05468867,0.08816154,0.81071744
-4.33716858,1.80271147,0.43001677,0.85759739,0.00377696,0.05478560,0.09212470,0.83783251
-4.33116558,1.85967968,0.44582867,0.87726055,0.00390127,0.05473848,0.09613881,0.86446103
-4.32516258,1.91535079,0.46162771,0.89573652,0.00401673,0.05456730,0.10018396,0.89048842
-4.31915958,1.96943661,0.47732732,0.91296176,0.00412176,0.05429473,0.10423627,0.91578224
-4.31315658,2.02162265,0.49282897,0.92887611,0.00421490,0.05394508,0.10826803,0.94019185
-4.30715358,2.07156878,0.50802155,0.94342147,0.00429495,0.05354324,0.11224813,0.96354938
