energy_ev,total_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.87393697,6.80108812,2.39540703,3.77059077,0.04983327,4.47418421,0.29486494,0.00067924
-5.86793397,6.59838018,2.30227337,3.63374683,0.04864233,4.33008157,0.28991033,0.00066917
-5.86193097,6.37851886,2.20604316,3.48806432,0.04725487,4.17517240,0.28425625,0.00065642
-5.85592796,6.14654427,2.10842920,3.33654496,0.04570903,4.01283614,0.27809741,0.00064145
-5.84992496,5.90770931,2.01117984,3.18222623,0.04404636,3.84655551,0.27164940,0.00062479
-5.84392196,5.66732393,1.91603130,3.02809500,0.04231040,3.67981488,0.26514184,0.00060699
-5.83791896,5.43059797,1.82466026,2.87700429,0.04054531,3.51599933,0.25881080,0.00058866
-5.83191596,5.20248816,1.73863857,2.73159601,0.03879446,3.35829819,0.25289078,0.00057036
-5.82591296,4.98755477,1.65939164,2.59423181,0.03709904,3.20961623,0.24760681,0.00055267
-5.81990995,4.78983312,1.58816218,2.46693436,0.03549683,3.07249561,0.24316676,0.00053614
-5.81390695,4.61272431,1.52598049,2.35134058,0.03402107,2.94905111,0.23975437,0.00052125
-5.80790395,4.45890888,1.47364226,2.24866822,0.03269958,2.84092075,0.23752319,0.00050840
-5.80190095,4.33028624,1.43169462,2.15969638,0.03155404,2.74923319,0.23659176,0.00049795
-5.79589795,4.22794144,1.40043074,2.08476044,0.03059953,2.67459266,0.23704018,0.00049014
-5.78989495,4.15214001,1.37989281,2.02376114,0.02984436,2.61708167,0.23890813,0.00048512
-5.78389195,4.10235044,1.36988323,1.97618708,0.02929011,2.57628075,0.24219449,0.00048293
-5.77788894,4.07729263,1.36998301,1.94114960,0.02893188,2.55130409,0.24685850,0.00048352
-5.77188594,4.07500998,1.37957664,1.91742856,0.02875885,2.54084940,0.25282226,0.00048674
-5.76588294,4.09296162,1.39788193,1.90352713,0.02875495,2.54325950,0.25997460,0.00049235
-5.75987994,4.12813072,1.42398349,1.89773342,0.02889972,2.55659318,0.26817594,0.00050003
-5.75387694,4.17714435,1.45686833,1.89818680,0.02916931,2.57870216,0.27726389,0.00050939
-5.74787394,4.23639988,1.49546183,1.90294635,0.02953754,2.60731126,0.28705951,0.00051997
-5.74187094,4.30219285,1.53866273,1.91005900,0.02997701,2.64009848,0.29737357,0.00053131
-5.73586793,4.37084147,1.58537555,1.91762507,0.03046018,2.67477203,0.30801288,0.00054290
-5.72986493,4.43880317,1.63453922,1.92385898,0.03096044,2.70914164,0.31878612,0.00055424
-5.72386193,4.50277904,1.68515105,1.92714314,0.03145309,2.74118169,0.32950917,0.00056484
-5.71785893,4.55980297,1.73628521,1.92607344,0.03191618,2.76908429,0.34000955,0.00057424
-5.71185593,4.60731307,1.78710559,1.91949516,0.03233120,2.79130093,0.35012992,0.00058202
-5.70585293,4.64320366,1.83687283,1.90652844,0.03268364,2.80657207,0.35973060,0.00058783
-5.69984992,4.66585757,1.88494625,1.88658313,0.03296332,2.81394440,0.36869105,0.00059138
-5.69384692,4.67415908,1.93078105,1.85936303,0.03316457,2.81277628,0.37691040,0.00059244
-5.68784392,4.66748900,1.97392213,1.82486034,0.03328618,2.80273248,0.38430709,0.00059088
-5.68184092,4.64570388,2.01399544,1.78334116,0.03333121,2.78376949,0.39081791,0.00058665
-5.67583792,4.60910248,2.05069836,1.73532347,0.03330662,2.75611338,0.39639649,0.00057976
-5.66983492,4.55838231,2.08379047,1.68154924,0.03322271,2.72023225,0.40101160,0.00057032
-5.66383192,4.49459007,2.11308574,1.62295226,0.03309260,2.67680518,0.40464534,0.00055850
-5.65782891,4.41906901,2.13844752,1.56062371,0.03293141,2.62669008,0.40729158,0.00054455
-5.65182591,4.33340654,2.15978694,1.49577693,0.03275562,2.57089196,0.40895459,0.00052876
-5.64582291,4.23938474,2.17706516,1.42971316,0.03258227,2.51053345,0.40964829,0.00051150
-5.63981991,4.13893577,2.19029973,1.36378943,0.03242821,2.44682863,0.40939584,0.00049314
-5.63381691,4.03410358,2.19957461,1.29938972,0.03230949,2.38106090,0.40822986,0.00047411
-5.62781391,3.92701260,2.20505316,1.23789994,0.03224074,2.31456516,0.40619301,0.00045485
-5.62181091,3.81984311,2.20699315,1.18068703,0.03223467,2.24871417,0.40333902,0.00043581
-5.61580790,3.71481264,2.20576239,1.12908221,0.03230175,2.18490842,0.39973374,0.00041745
-5.60980490,3.61416192,2.20185355,1.08436781,0.03244993,2.12456850,0.39545630,0.00040022
-5.60380190,3.52014356,2.19589645,1.04776712,0.03268455,2.06912905,0.39059999,0.00038456
-5.59779890,3.43501149,2.18866654,1.02043644,0.03300837,2.02003258,0.38527269,0.00037086
-5.59179590,3.36100898,2.18108789,1.00345821,0.03342164,1.97872229,0.37959672,0.00035953
-5.58579290,3.30035343,2.17422975,0.99783432,0.03392238,1.94663227,0.37370791,0.00035090
-5.57978989,3.25521621,2.16929579,1.00447871,0.03450661,1.92517444,0.36775379,0.00034529
-5.57378689,3.22769647,2.16760562,1.02420844,0.03516874,1.91572123,0.36189091,0.00034295
-5.56778389,3.21978847,2.17056882,1.05773269,0.03590190,1.91958400,0.35628130,0.00034410
-5.56178089,3.23334247,2.17965179,1.10563956,0.03669834,1.93798704,0.35108814,0.00034888
-5.55577789,3.27001999,2.19633863,1.16838060,0.03754979,1.97203784,0.34647083,0.00035738
-5.54977489,3.33124504,2.22208737,1.24625354,0.03844776,2.02269456,0.34257971,0.00036963
-5.54377189,3.41815331,2.25828327,1.33938405,0.03938385,2.09073196,0.33955063,0.00038559
-5.53776888,3.53154180,2.30619139,1.44770734,0.04035000,2.17670757,0.33749965,0.00040515
-5.53176588,3.67182195,2.36691037,1.57095100,0.04133864,2.28092971,0.33651820,0.00042813
-5.52576288,3.83897895,2.44132976,1.70862041,0.04234282,2.40342953,0.33666899,0.00045429
-5.51975988,4.03254053,2.53009304,1.85998813,0.04335632,2.54393879,0.33798283,0.00048331
-5.51375688,4.25155763,2.63356807,2.02408862,0.04437371,2.70187536,0.34045668,0.00051485
-5.50775388,4.49459933,2.75182678,2.19971962,0.04539037,2.87633777,0.34405298,0.00054847
-5.50175088,4.75976372,2.88463505,2.38545106,0.04640250,3.06611001,0.34870040,0.00058373
-5.49574787,5.04470545,3.03145363,2.57964209,0.04740723,3.26967730,0.35429602,0.00062012
-5.48974487,5.34668005,3.19145013,2.78046653,0.04840257,3.48525287,0.36070877,0.00065715
-5.48374187,5.66260406,3.36352160,2.98594628,0.04938757,3.71081517,0.36778419,0.00069430
-5.47773887,5.98912909,3.54632680,3.19399212,0.05036234,3.94415461,0.37535004,0.00073104
-5.47173587,6.32272706,3.73832647,3.40245032,0.05132823,4.18292788,0.38322271,0.00076691
-5.46573287,6.65978308,3.93782968,3.60915360,0.05228787,4.42471780,0.39121405,0.00080143
-5.45972986,6.99669178,4.14304373,3.81197409,0.05324533,4.66709598,0.39913827,0.00083420
-5.45372686,7.32995264,4.35212512,4.00887614,0.05420616,4.90768525,0.40681860,0.00086486
-5.44772386,7.65625940,4.56322876,4.19796622,0.05517741,5.14421889,0.41409333,0.00089312
-5.44172086,7.97257927,4.77455280,4.37753756,0.05616761,5.37459359,0.42082106,0.00091876
-5.43571786,8.27621755,4.98437664,4.54610723,0.05718656,5.59691333,0.42688477,0.00094163
-5.42971486,8.56486435,5.19109021,4.70244348,0.05824512,5.80952182,0.43219453,0.00096165
-5.42371186,8.83662097,5.39321296,4.84558214,0.05935478,6.01102191,0.43668890,0.00097882
-5.41770885,9.09000450,5.58940185,4.97483084,0.06052717,6.20028079,0.44033468,0.00099319
-5.41170585,9.32393088,5.77844836,5.08976112,0.06177343,6.37642110,0.44312533,0.00100489
-5.40570285,9.53767751,5.95926532,5.19018889,0.06310349,6.53879863,0.44507808,0.00101405
-5.39969985,9.73082844,6.13086498,5.27614436,0.06452524,6.68696838,0.44622978,0.00102087
-5.39369685,9.90320578,6.29233078,5.34783371,0.06604377,6.82064150,0.44663208,0.00102556
-5.38769385,10.05479245,6.44278550,5.40559464,0.06766054,6.93963637,0.44634590,0.00102831
-5.38169085,10.18565174,6.58135898,5.44984911,0.06937270,7.04382742,0.44543577,0.00102933
-5.37568784,10.29584962,6.70715877,5.48105614,0.07117241,7.13309579,0.44396429,0.00102880
-5.36968484,10.38538570,6.81924701,5.49966813,0.07304657,7.20728558,0.44198712,0.00102685
-5.36368184,10.45413817,6.91662633,5.50609342,0.07497650,7.26616935,0.43954875,0.00102359
-5.35767884,10.50182717,6.99823721,5.50066796,0.07693816,7.30942593,0.43667936,0.00101909
-5.35167584,10.52799986,7.06296823,5.48363785,0.07890244,7.33663264,0.43339296,0.00101337
-5.34567284,10.53203899,7.10967989,5.45515408,0.08083589,7.34727321,0.42968688,0.00100640
-5.33966983,10.51319509,7.13724153,5.41527986,0.08270165,7.34076137,0.42554277,0.00099811
-5.33366683,10.47064062,7.14457988,5.36400995,0.08446073,7.31647911,0.42092882,0.00098843
-5.32766383,10.40354308,7.13073680,5.30130078,0.08607338,7.27382744,0.41580333,0.00097723
-5.32166083,10.31115226,7.09493288,5.22710901,0.08750070,7.21228638,0.41011918,0.00096441
-5.31565783,10.19289603,7.03663308,5.14143594,0.08870632,7.13148044,0.40382894,0.00094984
-5.30965483,10.04847828,6.95560998,5.04437449,0.08965801,7.03124499,0.39689046,0.00093343
-5.30365183,9.87797203,6.85200050,4.93615533,0.09032920,6.91168902,0.38927235,0.00091512
-5.29764882,9.68190141,6.72635167,4.81718878,0.09070041,6.77324980,0.38095911,0.00089489
-5.29164582,9.46130642,6.57965221,4.68809938,0.09076028,6.61673534,0.37195564,0.00087275
-5.28564282,9.21778564,6.41334674,4.54975042,0.09050639,6.44335131,0.36229065,0.00084879
-5.27963982,8.95351328,6.22933111,4.40325653,0.08994561,6.25471013,0.35201896,0.00082315
-5.27363682,8.67122876,6.02992794,4.24998300,0.08909415,6.05282088,0.34122236,0.00079603
-5.26763382,8.37419847,5.81784287,4.09153160,0.08797715,5.84005994,0.33000915,0.00076769
-5.26163082,8.06615133,5.59610321,3.92971332,0.08662785,5.61912352,0.31851220,0.00073842
-5.25562781,7.75119095,5.36798157,3.76650934,0.08508648,5.39296417,0.30688573,0.00070858
-5.24962481,7.43368914,5.13690799,3.60402239,0.08339885,5.16471449,0.29530105,0.00067856
-5.24362181,7.11816590,4.90637475,3.44442086,0.08161465,4.93760177,0.28394137,0.00064875
-5.23761881,6.80916204,4.67983849,3.28987883,0.07978573,4.71485790,0.27299610,0.00061957
-5.23161581,6.51111088,4.46062400,3.14251497,0.07796423,4.49962895,0.26265486,0.00059143
-5.22561281,6.22821503,4.25183443,3.00433350,0.07620081,4.29488882,0.25310157,0.00056471
-5.21960980,5.96433407,4.05627169,2.87716995,0.07454299,4.10336082,0.24450892,0.00053977
-5.21360680,5.72288777,3.87637042,2.76264428,0.07303371,3.92745057,0.23703342,0.00051694
-5.20760380,5.50677860,3.71414804,2.66212316,0.07171007,3.76919282,0.23081138,0.00049649
-5.20160080,5.31833609,3.57117237,2.57669276,0.07060249,3.63021384,0.22595585,0.00047864
-5.19559780,5.15928389,3.44854744,2.50714267,0.06973405,3.51171013,0.22255460,0.00046356
-5.18959480,5.03072953,3.34691696,2.45396084,0.06912024,3.41444316,0.22066932,0.00045135
-5.18359180,4.93317538,3.26648420,2.41733889,0.06876897,3.33874931,0.22033581,0.00044207
-5.17758879,4.86654828,3.20704620,2.39718660,0.06868089,3.28456299,0.22156507,0.00043569
-5.17158579,4.83024470,3.16803948,2.39315393,0.06884987,3.25145069,0.22434531,0.00043215
-5.16558279,4.82318765,3.14859430,2.40465862,0.06926370,3.23865324,0.22864442,0.00043134
-5.15957979,4.84389116,3.14759398,2.43091743,0.06990492,3.24513330,0.23441289,0.00043312
-5.15357679,4.89052859,3.16373604,2.47097881,0.07075168,3.26962525,0.24158686,0.00043728
-5.14757379,4.96100094,3.19559208,2.52375540,0.07177862,3.31068475,0.25009119,0.00044362
-5.14157079,5.05300221,3.24166344,2.58805449,0.07295772,3.36673574,0.25984220,0.00045189
-5.13556778,5.16407919,3.30043075,2.66260546,0.07425910,3.43611295,0.27075018,0.00046185
-5.12956478,5.29168430,3.37039535,2.74608329,0.07565173,3.51709891,0.28272136,0.00047325
-5.12356178,5.43322058,3.45011209,2.83712792,0.07710404,3.60795461,0.29565941,0.00048582
-5.11755878,5.58607903,3.53821283,2.93435957,0.07858445,3.70694406,0.30946651,0.00049932
-5.11155578,5.74766900,3.63342148,3.03639052,0.08006186,3.81235313,0.32404392,0.00051352
-5.10555278,5.91544306,3.73456114,3.14183445,0.08150606,3.92250381,0.33929228,0.00052820
-5.09954977,6.08691820,3.84055509,3.24931412,0.08288813,4.03576512,0.35511165,0.00054316
-5.09354677,6.25969511,3.95042319,3.35746885,0.08418087,4.15056222,0.37140149,0.00055824
-5.08754377,6.43147751,4.06327553,3.46496294,0.08535919,4.26538527,0.38806070,0.00057330
-5.08154077,6.60009319,4.17830520,3.57049591,0.08640062,4.37879917,0.40498778,0.00058825
-5.07553777,6.76351756,4.29478168,3.67281543,0.08728584,4.48945549,0.42208130,0.00060303
-5.06953477,6.91990048,4.41204619,3.77073327,0.08799917,4.59610695,0.43924063,0.00061762
-5.06353177,7.06759587,4.52950972,3.86314426,0.08852920,4.69762467,0.45636693,0.00063204
-5.05752876,7.20519329,4.64665396,3.94904771,0.08886929,4.79301774,0.47336451,0.00064637
-5.05152576,7.33154957,4.76303494,4.02757035,0.08901810,4.88145414,0.49014221,0.00066072
-5.04552276,7.44581850,4.87828844,4.09798958,0.08897994,4.96228154,0.50661493,0.00067525
-5.03951976,7.54747572,4.99213604,4.15975526,0.08876500,5.03504631,0.52270498,0.00069014
-5.03351676,7.63633613,5.10439030,4.21250852,0.08838940,5.09950881,0.53834318,0.00070563
-5.02751376,7.71256114,5.21495726,4.25609560,0.08787499,5.15565279,0.55346951,0.00072197
-5.02151076,7.77665334,5.32383484,4.29057521,0.08724881,5.20368741,0.56803315,0.00073942
-5.01550775,7.82943700,5.43110557,4.31621800,0.08654241,5.24404012,0.58199192,0.00075826
-5.00950475,7.87202345,5.53692278,4.33349730,0.08579079,5.27733967,0.59531091,0.00077876
-5.00350175,7.90576146,5.64148973,4.34307068,0.08503113,5.30438883,0.60796047,0.00080115
-4.99749875,7.93217386,5.74503186,4.34575242,0.08430131,5.32612731,0.61991358,0.00082565
-4.99149575,7.95288259,5.84776308,4.34247800,0.08363835,5.34358592,0.63114274,0.00085243
-4.98549275,7.96952542,5.94984754,4.33426168,0.08307665,5.35783403,0.64161657,0.00088159
-4.97948974,7.98366841,6.05135895,4.32214945,0.08264642,5.36992259,0.65129652,0.00091315
-4.97348674,7.99671875,6.15224016,4.30716942,0.08237212,5.38082587,0.66013372,0.00094707
-4.96748374,8.00984276,6.25226560,4.29028255,0.08227113,5.39138500,0.66806650,0.00098321
-4.96148074,8.02389410,6.35100955,4.27233627,0.08235268,5.40225674,0.67501874,0.00102132
-4.95547774,8.03935637,6.44782295,4.25402369,0.08261722,5.41387061,0.68089920,0.00106107
-4.94947474,8.05630424,6.54182103,4.23585087,0.08305612,5.42639706,0.68560221,0.00110206
-4.94347174,8.07438552,6.63188344,4.21811392,0.08365181,5.43972901,0.68900955,0.00114376
-4.93746873,8.09282606,6.71666806,4.20088752,0.08437842,5.45347814,0.69099371,0.00118562
-4.93146573,8.11045774,6.79463848,4.18402549,0.08520282,5.46698651,0.69142240,0.00122699
-4.92546273,8.12576843,6.86410455,4.16717342,0.08608601,5.47935333,0.69016397,0.00126721
-4.91945973,8.13697171,6.92327462,4.14979278,0.08698487,5.48947549,0.68709371,0.00130557
-4.91345673,8.14209283,6.97031694,4.13119506,0.08785410,5.49610011,0.68210054,0.00134138
-4.90745373,8.13906654,7.00342780,4.11058414,0.08864837,5.49788623,0.67509376,0.00137398
-4.90145073,8.12584167,7.02090274,4.08710442,0.08932434,5.49347242,0.66600950,0.00140272
-4.89544772,8.10048719,7.02120769,4.05989220,0.08984278,5.48154697,0.65481650,0.00142705
-4.88944472,8.06129410,7.00304661,4.02812737,0.09017032,5.46091681,0.64152089,0.00144647
-4.88344172,8.00686834,6.96542216,3.99108287,0.09028106,5.43057175,0.62616963,0.00146060
-4.87743872,7.93620986,6.90768704,3.94816922,0.09015770,5.38974084,0.60885261,0.00146916
-4.87143572,7.84877440,6.82958331,3.89897206,0.08979228,5.33793807,0.58970303,0.00147197
-4.86543272,7.74451514,6.73126846,3.84328092,0.08918649,5.27499544,0.56889634,0.00146899
-4.85942971,7.62390271,6.61332707,3.78110796,0.08835149,5.20108185,0.54664760,0.00146029
-4.85342671,7.48792311,6.47676800,3.71269617,0.08730720,5.11670740,0.52320754,0.00144606
-4.84742371,7.33805421,6.32300746,3.63851693,0.08608128,5.02271306,0.49885746,0.00142659
-4.84142071,7.17622255,6.15383913,3.55925736,0.08470770,4.92024673,0.47390342,0.00140228
-4.83541771,7.00474311,5.97139262,3.47579862,0.08322500,4.81072703,0.44866971,0.00137358
-4.82941471,6.82624512,5.77808236,3.38918637,0.08167446,4.69579698,0.42349220,0.00134105
-4.82341171,6.64358784,5.57654885,3.30059522,0.08009808,4.57726973,0.39871164,0.00130526
-4.81740870,6.45977018,5.36959464,3.21128909,0.07853663,4.45706928,0.37466726,0.00126683
-4.81140570,6.27783819,5.16011711,3.12257931,0.07702786,4.33716852,0.35169078,0.00122640
-4.80540270,6.10079423,4.95104041,3.03578256,0.07560481,4.21952754,0.33010103,0.00118458
-4.79939970,5.93151132,4.74524836,2.95218040,0.07429451,4.10603465,0.31019918,0.00114198
-4.79339670,5.77265569,4.54552035,2.87298194,0.07311697,3.99845212,0.29226462,0.00109918
-4.78739370,5.62661977,4.35447162,2.79929111,0.07208458,3.89836877,0.27655143,0.00105670
-4.78139070,5.49546748,4.17449938,2.73207925,0.07120187,3.80716056,0.26328543,0.00101502
-4.77538769,5.38089279,4.00773579,2.67216396,0.07046569,3.72596029,0.25266157,0.00097455
-4.76938469,5.28419176,3.85600866,2.62019419,0.06986581,3.65563682,0.24484161,0.00093567
-4.76338169,5.20624801,3.72081039,2.57664164,0.06938570,3.59678381,0.23995208,0.00089866
-4.75737869,5.14753048,3.60327548,2.54179804,0.06900374,3.54971760,0.23808217,0.00086376
-4.75137569,5.10810249,3.50416677,2.51577763,0.06869454,3.51448347,0.23928181,0.00083116
-4.74537269,5.08764014,3.42387024,2.49852413,0.06843032,3.49086922,0.24355971,0.00080100
-4.73936968,5.08545849,3.36239815,2.48982105,0.06818242,3.47842472,0.25088142,0.00077336
-4.73336668,5.10054341,3.31939998,2.48930461,0.06792272,3.47648616,0.26116761,0.00074829
-4.72736368,5.13158734,3.29418060,2.49647804,0.06762492,3.48420344,0.27429261,0.00072583
-4.72136068,5.17702722,3.28572487,2.51072665,0.06726562,3.50056937,0.29008343,0.00070597
-4.71535768,5.23508309,3.29272790,2.53133272,0.06682527,3.52444937,0.30831934,0.00068870
-4.70935468,5.30379626,3.31362997,2.55748991,0.06628870,3.55461067,0.32873243,0.00067397
-4.70335168,5.38106623,3.34665516,2.58831673,0.06564553,3.58974995,0.35100918,0.00066175
-4.69734867,5.46468591,3.38985271,2.62286897,0.06489018,3.62851910,0.37479321,0.00065196
-4.69134567,5.55237512,3.44114025,2.66015135,0.06402168,3.66954854,0.39968950,0.00064454
-4.68534267,5.64181247,3.49834775,2.69912850,0.06304327,3.71146810,0.42526999,0.00063939
-4.67933967,5.73066612,3.55926165,2.73873570,0.06196177,3.75292567,0.45108064,0.00063640
-4.67333667,5.81662400,3.62166814,2.77789002,0.06078685,3.79260388,0.47664986,0.00063544
-4.66733367,5.89742394,3.68339506,2.81550212,0.05953022,3.82923534,0.50149814,0.00063634
-4.66133067,5.97088451,3.74235180,2.85048922,0.05820479,3.86161683,0.52514868,0.00063891
-4.65532766,6.03493669,3.79656664,2.88178969,0.05682387,3.88862309,0.54713863,0.00064294
-4.64932466,6.08765663,3.84422120,2.90837918,0.05540045,3.90922060,0.56703063,0.00064815
-4.64332166,6.12729937,3.88368141,2.92928838,0.05394661,3.92248149,0.58442418,0.00065426
-4.63731866,6.15233295,3.91352493,2.94362222,0.05247305,3.92759790,0.59896641,0.00066095
-4.63131566,6.16147205,3.93256429,2.95057980,0.05098881,3.92389644,0.61036181,0.00066787
-4.62531266,6.15371009,3.93986578,2.94947461,0.04950110,3.91085258,0.61838051,0.00067467
-4.61930965,6.12834829,3.93476341,2.93975405,0.04801536,3.88810429,0.62286474,0.00068095
-4.61330665,6.08502014,3.91686781,2.92101728,0.04653543,3.85546417,0.62373305,0.00068635
-4.60730365,6.02370951,3.88606961,2.89303047,0.04506375,3.81292929,0.62098239,0.00069050
-4.60130065,5.94476102,3.84253701,2.85573843,0.04360181,3.76068760,0.61468752,0.00069306
-4.59529765,5.84888089,3.78670735,2.80927160,0.04215044,3.69912016,0.60499818,0.00069374
-4.58929465,5.73712755,3.71927252,2.75394789,0.04071029,3.62879823,0.59213377,0.00069226
-4.58329165,5.61089101,3.64115827,2.69026865,0.03928212,3.55047460,0.57637606,0.00068842
-4.57728864,5.47186097,3.55349769,2.61890863,0.03786720,3.46506881,0.55805999,0.00068209
-4.57128564,5.32198421,3.45759924,2.54070007,0.03646747,3.37364620,0.53756314,0.00067319
-4.56528264,5.16341203,3.35491013,2.45661112,0.03508570,3.27739099,0.51529422,0.00066173
-4.55927964,4.99843971,3.24697597,2.36771959,0.03372552,3.17757428,0.49168107,0.00064778
-4.55327664,4.82943994,3.13539793,2.27518273,0.03239135,3.07551793,0.46715867,0.00063148
-4.54727364,4.65879307,3.02178881,2.18020450,0.03108824,2.97255565,0.44215765,0.00061306
-4.54127064,4.48881701,2.90772954,2.08400149,0.02982160,2.86999315,0.41709363,0.00059278
-4.53526763,4.32169992,2.79472787,1.98776927,0.02859692,2.76906897,0.39235793,0.00057097
-4.52926463,4.15943878,2.68418068,1.89265029,0.02741944,2.67091803,0.36830975,0.00054798
-4.52326163,4.00378677,2.57734162,1.79970496,0.02629380,2.57653961,0.34527011,0.00052421
-4.51725863,3.85621163,2.47529518,1.70988704,0.02522375,2.48677138,0.32351776,0.00050007
-4.51125563,3.71786724,2.37893836,1.62402427,0.02421183,2.40227086,0.30328680,0.00047597
-4.50525263,3.58957921,2.28897042,1.54280491,0.02325924,2.32350513,0.28476620,0.00045230
-4.49924962,3.47184512,2.20589099,1.46677054,0.02236567,2.25074926,0.26810089,0.00042947
-4.49324662,3.36484871,2.13000624,1.39631497,0.02152925,2.18409343,0.25339421,0.00040784
-4.48724362,3.26848702,2.06144233,1.33168902,0.02074667,2.12345800,0.24071142,0.00038775
-4.48124062,3.18240816,2.00016511,1.27301030,0.02001329,2.06861565,0.23008402,0.00036948
-4.47523762,3.10605742,1.94600451,1.22027711,0.01932335,2.01921893,0.22151431,0.00035331
-4.46923462,3.03872845,1.89868192,1.17338533,0.01867028,1.97483150,0.21498014,0.00033945
-4.46323162,2.97961636,1.85783870,1.13214689,0.01804701,1.93496106,0.21043927,0.00032807
-4.45722861,2.92786945,1.82306394,1.09630871,0.01744632,1.89909192,0.20783326,0.00031931
-4.45122561,2.88263653,1.79391968,1.06557072,0.01686119,1.86671534,0.20709053,0.00031323
-4.44522261,2.84310717,1.76996228,1.03960205,0.01628512,1.83735571,0.20812858,0.00030990
-4.43921961,2.80854283,1.75075856,1.01805446,0.01571240,1.81059149,0.21085519,0.00030932
-4.43321661,2.77829763,1.73589618,1.00057245,0.01513836,1.78606969,0.21516876,0.00031143
-4.42721361,2.75182810,1.72498799,0.98679980,0.01455951,1.76351361,0.22095776,0.00031617
-4.42121061,2.72869236,1.71767065,0.97638262,0.01397364,1.74272374,0.22809959,0.00032341
-4.41520760,2.70853972,1.71359820,0.96896921,0.01337985,1.72357244,0.23645900,0.00033300
-4.40920460,2.69109243,1.71243171,0.96420737,0.01277844,1.70599338,0.24588639,0.00034474
-4.40320160,2.67612178,1.71382653,0.96173990,0.01217086,1.68996686,0.25621627,0.00035840
-4.39719860,2.66342126,1.71741860,0.96119929,0.01155951,1.67550267,0.26726619,0.00037372
-4.39119560,2.65277924,1.72281161,0.96220252,0.01094752,1.66262204,0.27883644,0.00039041
-4.38519260,2.64395403,1.72956646,0.96434690,0.01033857,1.65134022,0.29071068,0.00040813
-4.37918959,2.63665322,1.73719448,0.96720780,0.00973662,1.64165111,0.30265766,0.00042655
-4.37318659,2.63051958,1.74515527,0.97033885,0.00914567,1.63351507,0.31443423,0.00044531
-4.36718359,2.62512419,1.75285997,0.97327513,0.00856963,1.62685068,0.32578944,0.00046403
-4.36118059,2.61996788,1.75967996,0.97553933,0.00801202,1.62153089,0.33646983,0.00048235
-4.35517759,2.61449029,1.76496077,0.97665090,0.00747596,1.61738351,0.34622555,0.00049991
-4.34917459,2.60808614,1.76804036,0.97613769,0.00696396,1.61419568,0.35481718,0.00051635
-4.34317159,2.60012704,1.76827084,0.97354958,0.00647792,1.61172150,0.36202278,0.00053136
-4.33716858,2.58998720,1.76504197,0.96847316,0.00601910,1.60969203,0.36764502,0.00054465
-4.33116558,2.57707082,1.75780515,0.96054673,0.00558812,1.60782645,0.37151781,0.00055598
-4.32516258,2.56083907,1.74609602,0.94947450,0.00518502,1.60584315,0.37351217,0.00056515
-4.31915958,2.54083459,1.72955441,0.93503923,0.00480934,1.60346993,0.37354098,0.00057201
-4.31315658,2.51670171,1.70794009,0.91711238,0.00446017,1.60045215,0.37156242,0.00057647
-4.30715358,2.48820103,1.68114344,0.89566122,0.00413629,1.59655841,0.36758177,0.00057850
