energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.80790395,1.71853153,0.02495799,0.27088238,0.01048443,0.00000000,0.85483869,0.00000000,1.13197221,0.47612027
-5.80190095,1.63770131,0.02408564,0.26061715,0.01007066,0.00000000,0.81484644,0.00000000,1.07720855,0.45262120
-5.79589795,1.55421838,0.02310241,0.24950040,0.00963194,0.00000000,0.77341694,0.00000000,1.02064769,0.42880235
-5.78989495,1.46888897,0.02202270,0.23768075,0.00917497,0.00000000,0.73101149,0.00000000,0.96293345,0.40480396
-5.78389195,1.38256887,0.02086257,0.22531876,0.00870695,0.00000000,0.68811200,0.00000000,0.90472093,0.38078513
-5.77788894,1.29615221,0.01963925,0.21258408,0.00823548,0.00000000,0.64521514,0.00000000,0.84666889,0.35692225
-5.77188594,1.21055849,0.01837065,0.19965210,0.00776847,0.00000000,0.60282603,0.00000000,0.78943202,0.33340647
-5.76588294,1.12671853,0.01707482,0.18670071,0.00731409,0.00000000,0.56145157,0.00000000,0.73365299,0.31044045
-5.75987994,1.04555953,0.01576951,0.17390685,0.00688063,0.00000000,0.52159357,0.00000000,0.67995470,0.28823434
-5.75387694,0.96798994,0.01447167,0.16144312,0.00647640,0.00000000,0.48374181,0.00000000,0.62893238,0.26700148
-5.74787394,0.89488428,0.01319710,0.14947466,0.00610965,0.00000000,0.44836721,0.00000000,0.58114610,0.24695371
-5.74187094,0.82706859,0.01196010,0.13815612,0.00578841,0.00000000,0.41591511,0.00000000,0.53711347,0.22829667
-5.73586793,0.76530647,0.01077320,0.12762896,0.00552040,0.00000000,0.38679882,0.00000000,0.49730274,0.21122521
-5.72986493,0.71028626,0.00964701,0.11801912,0.00531291,0.00000000,0.36139343,0.00000000,0.46212625,0.19591890
-5.72386193,0.66260924,0.00859009,0.10943501,0.00517264,0.00000000,0.34002993,0.00000000,0.43193454,0.18253793
-5.71785893,0.62277904,0.00760897,0.10196590,0.00510559,0.00000000,0.32298961,0.00000000,0.40701070,0.17121935
-5.71185593,0.59119229,0.00670812,0.09568065,0.00511689,0.00000000,0.31049877,0.00000000,0.38756551,0.16207371
-5.70585293,0.56813048,0.00589012,0.09062690,0.00521071,0.00000000,0.30272372,0.00000000,0.37373297,0.15518216
-5.69984992,0.55375298,0.00515577,0.08683047,0.00539004,0.00000000,0.29976608,0.00000000,0.36556652,0.15059396
-5.69384692,0.54809134,0.00450427,0.08429525,0.00565662,0.00000000,0.30165841,0.00000000,0.36303599,0.14832453
-5.68784392,0.55104489,0.00393344,0.08300328,0.00601075,0.00000000,0.30836042,0.00000000,0.36602539,0.14835388
-5.68184092,0.56237780,0.00343993,0.08291529,0.00645118,0.00000000,0.31975569,0.00000000,0.37433159,0.15062556
-5.67583792,0.58171779,0.00301943,0.08397138,0.00697502,0.00000000,0.33564926,0.00000000,0.38766436,0.15504625
-5.66983492,0.60855690,0.00266689,0.08609221,0.00757761,0.00000000,0.35576632,0.00000000,0.40564766,0.16148581
-5.66383192,0.64225444,0.00237674,0.08918036,0.00825252,0.00000000,0.37975225,0.00000000,0.42782271,0.16977808
-5.65782891,0.68204279,0.00214304,0.09312217,0.00899154,0.00000000,0.40717432,0.00000000,0.45365286,0.17972245
-5.65182591,0.72703606,0.00195967,0.09778983,0.00978470,0.00000000,0.43752533,0.00000000,0.48253058,0.19108616
-5.64582291,0.77624228,0.00182046,0.10304391,0.01062036,0.00000000,0.47022946,0.00000000,0.51378665,0.20360758
-5.63981991,0.82857890,0.00171930,0.10873618,0.01148545,0.00000000,0.50465047,0.00000000,0.54670169,0.21700035
-5.63381691,0.88289206,0.00165028,0.11471283,0.01236559,0.00000000,0.54010233,0.00000000,0.58051979,0.23095850
-5.62781391,0.93797916,0.00160772,0.12081790,0.01324547,0.00000000,0.57586225,0.00000000,0.61446429,0.24516245
-5.62181091,0.99261454,0.00158627,0.12689696,0.01410914,0.00000000,0.61118592,0.00000000,0.64775527,0.25928575
-5.61580790,1.04557777,0.00158094,0.13280096,0.01494040,0.00000000,0.64532460,0.00000000,0.67962830,0.27300257
-5.60980490,1.09568356,0.00158717,0.13838997,0.01572328,0.00000000,0.67754363,0.00000000,0.70935392,0.28599557
-5.60380190,1.14181253,0.00160080,0.14353696,0.01644243,0.00000000,0.70714176,0.00000000,0.73625718,0.29796400
-5.59779890,1.18294171,0.00161815,0.14813123,0.01708362,0.00000000,0.73347058,0.00000000,0.75973651,0.30863176
-5.59179590,1.21817339,0.00163602,0.15208149,0.01763415,0.00000000,0.75595328,0.00000000,0.77928119,0.31775498
-5.58579290,1.24676144,0.00165168,0.15531839,0.01808330,0.00000000,0.77410205,0.00000000,0.79448653,0.32512901
-5.57978989,1.26813364,0.00166288,0.15779645,0.01842265,0.00000000,0.78753325,0.00000000,0.80506635,0.33059434
-5.57378689,1.28190918,0.00166788,0.15949526,0.01864637,0.00000000,0.79597970,0.00000000,0.81086198,0.33404125
-5.56778389,1.28791052,0.00166538,0.16041981,0.01875148,0.00000000,0.79929964,0.00000000,0.81184739,0.33541306
-5.56178089,1.28616900,0.00165459,0.16060014,0.01873792,0.00000000,0.79748174,0.00000000,0.80813034,0.33470766
-5.55577789,1.27692396,0.00163514,0.16009007,0.01860857,0.00000000,0.79064618,0.00000000,0.79994942,0.33197739
-5.54977489,1.26061547,0.00160709,0.15896526,0.01836922,0.00000000,0.77904155,0.00000000,0.78766709,0.32732727
-5.54377189,1.23787117,0.00157095,0.15732059,0.01802834,0.00000000,0.76303800,0.00000000,0.77175924,0.32091159
-5.53776888,1.20948771,0.00152755,0.15526711,0.01759689,0.00000000,0.74311673,0.00000000,0.75280160,0.31292917
-5.53176588,1.17640795,0.00147813,0.15292850,0.01708794,0.00000000,0.71985663,0.00000000,0.73145390,0.30361743
-5.52576288,1.13969494,0.00142421,0.15043751,0.01651635,0.00000000,0.69391849,0.00000000,0.70844222,0.29324561
-5.51975988,1.10050398,0.00136761,0.14793227,0.01589831,0.00000000,0.66602779,0.00000000,0.68454065,0.28210753
-5.51375688,1.06005408,0.00131042,0.14555282,0.01525090,0.00000000,0.63695655,0.00000000,0.66055277,0.27051411
-5.50775388,1.01959988,0.00125495,0.14343793,0.01459172,0.00000000,0.60750522,0.00000000,0.63729376,0.25878608
-5.50175088,0.98040529,0.00120374,0.14172235,0.01393840,0.00000000,0.57848520,0.00000000,0.61557383,0.24724713
-5.49574787,0.94371961,0.00115949,0.14053454,0.01330826,0.00000000,0.55070260,0.00000000,0.59618313,0.23621772
-5.48974487,0.91075668,0.00112511,0.13999497,0.01271797,0.00000000,0.52494359,0.00000000,0.57987879,0.22600984
-5.48374187,0.88267754,0.00110367,0.14021490,0.01218322,0.00000000,0.50196170,0.00000000,0.56737386,0.21692259
-5.47773887,0.86057641,0.00109837,0.14129565,0.01171852,0.00000000,0.48246708,0.00000000,0.55932830,0.20923887
-5.47173587,0.84546984,0.00111261,0.14332825,0.01133699,0.00000000,0.46711776,0.00000000,0.55634162,0.20322297
-5.46573287,0.83828853,0.00114991,0.14639331,0.01105023,0.00000000,0.45651256,0.00000000,0.55894701,0.19911886
-5.45972986,0.83987108,0.00121395,0.15056104,0.01086820,0.00000000,0.45118542,0.00000000,0.56760637,0.19714929
-5.45372686,0.85095894,0.00130857,0.15589122,0.01079916,0.00000000,0.45160081,0.00000000,0.58270591,0.19751514
-5.44772386,0.87219172,0.00143773,0.16243297,0.01084962,0.00000000,0.45814966,0.00000000,0.60455183,0.20039506
-5.44172086,0.90410210,0.00160548,0.17022430,0.01102430,0.00000000,0.47114563,0.00000000,0.63336579,0.20594506
-5.43571786,0.94710979,0.00181599,0.17929117,0.01132609,0.00000000,0.49082124,0.00000000,0.66927987,0.21429787
-5.42971486,1.00151409,0.00207344,0.18964629,0.01175601,0.00000000,0.51732371,0.00000000,0.71233100,0.22556191
-5.42371186,1.06748489,0.00238199,0.20128738,0.01231320,0.00000000,0.55071048,0.00000000,0.76245487,0.23981984
-5.41770885,1.14505230,0.00274571,0.21419521,0.01299483,0.00000000,0.59094440,0.00000000,0.81947968,0.25712657
-5.41170585,1.23409533,0.00316849,0.22833134,0.01379611,0.00000000,0.63788890,0.00000000,0.88312002,0.27750679
-5.40570285,1.33433021,0.00365393,0.24363585,0.01471022,0.00000000,0.69130338,0.00000000,0.95297145,0.30095228
-5.39969985,1.44529944,0.00420522,0.26002516,0.01572828,0.00000000,0.75083944,0.00000000,1.02850654,0.32741889
-5.39369685,1.56636250,0.00482501,0.27739024,0.01683939,0.00000000,0.81603838,0.00000000,1.10907292,0.35682375
-5.38769385,1.69668941,0.00551528,0.29559540,0.01803068,0.00000000,0.88633064,0.00000000,1.19389400,0.38904273
-5.38169085,1.83525836,0.00627721,0.31447775,0.01928734,0.00000000,0.96103763,0.00000000,1.28207315,0.42390847
-5.37568784,1.98085833,0.00711099,0.33384773,0.02059283,0.00000000,1.03937665,0.00000000,1.37260158,0.46120944
-5.36968484,2.13209763,0.00801576,0.35349062,0.02192907,0.00000000,1.12046909,0.00000000,1.46437040,0.50068997
-5.36368184,2.28741891,0.00898940,0.37316925,0.02327673,0.00000000,1.20335220,0.00000000,1.55618687,0.54205171
-5.35767884,2.44512086,0.01002852,0.39262781,0.02461553,0.00000000,1.28699457,0.00000000,1.64679474,0.58495657
-5.35167584,2.60338654,0.01112833,0.41159675,0.02592469,0.00000000,1.37031501,0.00000000,1.73489822,0.62903108
-5.34567284,2.76031768,0.01228263,0.42979862,0.02718337,0.00000000,1.45220449,0.00000000,1.81918905,0.67387243
-5.33966983,2.91397423,0.01348379,0.44695460,0.02837110,0.00000000,1.53155063,0.00000000,1.89837581,0.71905573
-5.33366683,3.06241778,0.01472280,0.46279153,0.02946836,0.00000000,1.60726387,0.00000000,1.97121439,0.76414261
-5.32766383,3.20375743,0.01598940,0.47704913,0.03045702,0.00000000,1.67830442,0.00000000,2.03653864,0.80869066
-5.32166083,3.33619642,0.01727217,0.48948703,0.03132082,0.00000000,1.74370909,0.00000000,2.09328994,0.85226347
-5.31565783,3.45807758,0.01855880,0.49989136,0.03204582,0.00000000,1.80261677,0.00000000,2.14054461,0.89444096
-5.30965483,3.56792593,0.01983626,0.50808066,0.03262077,0.00000000,1.85429171,0.00000000,2.17753800,0.93482941
-5.30365183,3.66448674,0.02109116,0.51391069,0.03303738,0.00000000,1.89814348,0.00000000,2.20368439,0.97307096
-5.29764882,3.74675729,0.02231008,0.51727814,0.03329054,0.00000000,1.93374287,0.00000000,2.21859188,1.00885207
-5.29164582,3.81401135,0.02347988,0.51812296,0.03337840,0.00000000,1.96083303,0.00000000,2.22207180,1.04191061
-5.28564282,3.86581526,0.02458815,0.51642925,0.03330240,0.00000000,1.97933540,0.00000000,2.21414229,1.07204141
-5.27963982,3.90203510,0.02562355,0.51222485,0.03306712,0.00000000,1.98935013,0.00000000,2.19502597,1.09909976
-5.27363682,3.92283478,0.02657623,0.50557956,0.03268013,0.00000000,1.99115103,0.00000000,2.16514198,1.12300307
-5.26763382,3.92866525,0.02743812,0.49660215,0.03215168,0.00000000,1.98517535,0.00000000,2.12509272,1.14373030
-5.26163082,3.92024532,0.02820333,0.48543639,0.03149435,0.00000000,1.97200863,0.00000000,2.07564597,1.16131950
-5.25562781,3.89853514,0.02886828,0.47225633,0.03072264,0.00000000,1.95236536,0.00000000,2.01771306,1.17586337
-5.24962481,3.86470321,0.02943199,0.45726090,0.02985252,0.00000000,1.92706627,0.00000000,1.95232408,1.18750315
-5.24362181,3.82008856,0.02989610,0.44066834,0.02890097,0.00000000,1.89701291,0.00000000,1.88060090,1.19642105
-5.23761881,3.76615928,0.03026488,0.42271044,0.02788550,0.00000000,1.86316071,0.00000000,1.80372908,1.20283173
-5.23161581,3.70446912,0.03054514,0.40362690,0.02682370,0.00000000,1.82649123,0.00000000,1.72292954,1.20697288
-5.22561281,3.63661356,0.03074600,0.38366001,0.02573281,0.00000000,1.78798476,0.00000000,1.63943083,1.20909565
-5.21960980,3.56418683,0.03087863,0.36304975,0.02462933,0.00000000,1.74859394,0.00000000,1.55444281,1.20945507
-5.21360680,3.48874118,0.03095582,0.34202942,0.02352868,0.00000000,1.70921936,0.00000000,1.46913236,1.20830089
-5.20760380,3.41174965,0.03099157,0.32082187,0.02244494,0.00000000,1.67068776,0.00000000,1.38460173,1.20586932
-5.20160080,3.33457326,0.03100053,0.29963635,0.02139059,0.00000000,1.63373343,0.00000000,1.30186984,1.20237577
-5.19559780,3.25843337,0.03099750,0.27866603,0.02037638,0.00000000,1.59898318,0.00000000,1.22185693,1.19800900
-5.18959480,3.18438996,0.03099690,0.25808611,0.01941120,0.00000000,1.56694529,0.00000000,1.14537260,1.19292675
-5.18359180,3.11332598,0.03101221,0.23805248,0.01850205,0.00000000,1.53800250,0.00000000,1.07310738,1.18725308
-5.17758879,3.04593815,0.03105551,0.21870098,0.01765405,0.00000000,1.51240915,0.00000000,1.00562767,1.18107737
-5.17158579,2.98273394,0.03113713,0.20014707,0.01687049,0.00000000,1.49029230,0.00000000,0.94337396,1.17445496
-5.16558279,2.92403470,0.03126528,0.18248594,0.01615295,0.00000000,1.47165667,0.00000000,0.88666213,1.16740944
-5.15957979,2.86998442,0.03144591,0.16579302,0.01550139,0.00000000,1.45639304,0.00000000,0.83568739,1.15993638
-5.15357679,2.82056357,0.03168260,0.15012476,0.01491437,0.00000000,1.44428976,0.00000000,0.79053067,1.15200828
-5.14757379,2.77560742,0.03197659,0.13551966,0.01438923,0.00000000,1.43504671,0.00000000,0.75116700,1.14358060
-5.14157079,2.73482789,0.03232702,0.12199962,0.01392227,0.00000000,1.42829139,0.00000000,0.71747551,1.13459857
-5.13556778,2.69783817,0.03273108,0.10957138,0.01350901,0.00000000,1.42359624,0.00000000,0.68925066,1.12500445
-5.12956478,2.66417904,0.03318445,0.09822814,0.01314440,0.00000000,1.42049680,0.00000000,0.66621424,1.11474505
-5.12356178,2.63334597,0.03368164,0.08795129,0.01282303,0.00000000,1.41850986,0.00000000,0.64802780,1.10377921
-5.11755878,2.60481603,0.03421649,0.07871220,0.01253935,0.00000000,1.41715111,0.00000000,0.63430522,1.09208485
-5.11155578,2.57807359,0.03478255,0.07047402,0.01228790,0.00000000,1.41595151,0.00000000,0.62462496,1.07966551
-5.10555278,2.55263397,0.03537351,0.06319351,0.01206343,0.00000000,1.41447204,0.00000000,0.61854182,1.06655601
-5.09954977,2.52806427,0.03598354,0.05682281,0.01186109,0.00000000,1.41231619,0.00000000,0.61559790,1.05282711
-5.09354677,2.50400071,0.03660757,0.05131105,0.01167653,0.00000000,1.40913994,0.00000000,0.61533269,1.03858889
-5.08754377,2.48016198,0.03724144,0.04660596,0.01150601,0.00000000,1.40465898,0.00000000,0.61729204,1.02399294
-5.08154077,2.45635836,0.03788193,0.04265526,0.01134644,0.00000000,1.39865298,0.00000000,0.62103596,1.00923293
-5.07553777,2.43249635,0.03852676,0.03940783,0.01119540,0.00000000,1.39096703,0.00000000,0.62614532,0.99454390
-5.06953477,2.40857905,0.03917434,0.03681481,0.01105112,0.00000000,1.38151045,0.00000000,0.63222726,0.98019985
-5.06353177,2.38470229,0.03982360,0.03483043,0.01091245,0.00000000,1.37025303,0.00000000,0.63891957,0.96651003
-5.05752876,2.36104721,0.04047360,0.03341261,0.01077881,0.00000000,1.35721939,0.00000000,0.64589395,0.95381370
-5.05152576,2.33786951,0.04112322,0.03252346,0.01065007,0.00000000,1.34248166,0.00000000,0.65285835,0.94247361
-5.04552276,2.31548623,0.04177075,0.03212953,0.01052645,0.00000000,1.32615116,0.00000000,0.65955837,0.93286832
-5.03951976,2.29426070,0.04241358,0.03220195,0.01040846,0.00000000,1.30836956,0.00000000,0.66577797,0.92538341
-5.03351676,2.27458632,0.04304792,0.03271638,0.01029672,0.00000000,1.28930003,0.00000000,0.67133947,0.92040191
-5.02751376,2.25686994,0.04366860,0.03365296,0.01019192,0.00000000,1.26911887,0.00000000,0.67610301,0.91829406
-5.02151076,2.24151559,0.04426901,0.03499606,0.01009470,0.00000000,1.24800809,0.00000000,0.67996551,0.91940668
-5.01550775,2.22890890,0.04484112,0.03673404,0.01000558,0.00000000,1.22614917,0.00000000,0.68285918,0.92405238
-5.00950475,2.21940297,0.04537565,0.03885897,0.00992490,0.00000000,1.20371821,0.00000000,0.68474972,0.93249889
-5.00350175,2.21330592,0.04586243,0.04136629,0.00985281,0.00000000,1.18088274,0.00000000,0.68563412,0.94495881
-4.99749875,2.21087037,0.04629075,0.04425450,0.00978922,0.00000000,1.15779984,0.00000000,0.68553823,0.96158005
-4.99149575,2.21228497,0.04664988,0.04752480,0.00973386,0.00000000,1.13461585,0.00000000,0.68451401,0.98243723
-4.98549275,2.21766809,0.04692966,0.05118068,0.00968626,0.00000000,1.11146705,0.00000000,0.68263652,1.00752440
-4.97948974,2.22706353,0.04712105,0.05522757,0.00964583,0.00000000,1.08848136,0.00000000,0.68000067,1.03674926
-4.97348674,2.24043801,0.04721674,0.05967232,0.00961189,0.00000000,1.06578047,0.00000000,0.67671779,1.06992925
-4.96748374,2.25768050,0.04721163,0.06452269,0.00958375,0.00000000,1.04348222,0.00000000,0.67291197,1.10678956
-4.96148074,2.27860290,0.04710330,0.06978674,0.00956075,0.00000000,1.02170281,0.00000000,0.66871626,1.14696344
-4.95547774,2.30294207,0.04689228,0.07547209,0.00954233,0.00000000,1.00055842,0.00000000,0.66426878,1.18999478
-4.94947474,2.33036282,0.04658224,0.08158514,0.00952806,0.00000000,0.98016626,0.00000000,0.65970872,1.23534309
-4.94347174,2.36046194,0.04617997,0.08813015,0.00951769,0.00000000,0.96064449,0.00000000,0.65517249,1.28239091
-4.93746873,2.39277288,0.04569521,0.09510825,0.00951112,0.00000000,0.94211125,0.00000000,0.65078980,1.33045347
-4.93146573,2.42677133,0.04514028,0.10251641,0.00950846,0.00000000,0.92468252,0.00000000,0.64668010,1.37879063
-4.92546273,2.46188136,0.04452962,0.11034639,0.00950992,0.00000000,0.90846903,0.00000000,0.64294910,1.42662068
-4.91945973,2.49748247,0.04387912,0.11858374,0.00951584,0.00000000,0.89357230,0.00000000,0.63968586,1.47313587
-4.91345673,2.53291742,0.04320542,0.12720695,0.00952659,0.00000000,0.88008015,0.00000000,0.63696018,1.51751922
-4.90745373,2.56750096,0.04252508,0.13618668,0.00954252,0.00000000,0.86806180,0.00000000,0.63482066,1.55896219
-4.90145073,2.60052961,0.04185378,0.14548538,0.00956388,0.00000000,0.85756305,0.00000000,0.63329329,1.59668275
-4.89544772,2.63129247,0.04120552,0.15505707,0.00959073,0.00000000,0.84860178,0.00000000,0.63238087,1.62994342
-4.88944472,2.65908302,0.04059194,0.16484764,0.00962289,0.00000000,0.84116416,0.00000000,0.63206305,1.65806862
-4.88344172,2.68321198,0.04002162,0.17479546,0.00965990,0.00000000,0.83520189,0.00000000,0.63229726,1.68046095
-4.87743872,2.70302099,0.03949969,0.18483242,0.00970091,0.00000000,0.83063070,0.00000000,0.63302039,1.69661577
-4.87143572,2.71789681,0.03902749,0.19488549,0.00974474,0.00000000,0.82733030,0.00000000,0.63415115,1.70613372
-4.86543272,2.72728586,0.03860248,0.20487850,0.00978983,0.00000000,0.82514603,0.00000000,0.63559324,1.70873069
-4.85942971,2.73070862,0.03821831,0.21473439,0.00983425,0.00000000,0.82389204,0.00000000,0.63723902,1.70424498
-4.85342671,2.72777326,0.03786513,0.22437757,0.00987582,0.00000000,0.82335609,0.00000000,0.63897363,1.69264129
-4.84742371,2.71818822,0.03753002,0.23373645,0.00991210,0.00000000,0.82330579,0.00000000,0.64067945,1.67401147
-4.84142071,2.70177296,0.03719767,0.24274588,0.00994052,0.00000000,0.82349597,0.00000000,0.64224063,1.64857196
-4.83541771,2.67846646,0.03685104,0.25134949,0.00995851,0.00000000,0.82367700,0.00000000,0.64354757,1.61665795
-4.82941471,2.64833278,0.03647227,0.25950168,0.00996354,0.00000000,0.82360355,0.00000000,0.64450101,1.57871449
-4.82341171,2.61156354,0.03604353,0.26716910,0.00995329,0.00000000,0.82304350,0.00000000,0.64501577,1.53528480
-4.81740870,2.56847672,0.03554788,0.27433169,0.00992576,0.00000000,0.82178652,0.00000000,0.64502372,1.48699613
-4.81140570,2.51951182,0.03497009,0.28098304,0.00987933,0.00000000,0.81965196,0.00000000,0.64447596,1.43454370
-4.80540270,2.46522120,0.03429742,0.28713004,0.00981291,0.00000000,0.81649564,0.00000000,0.64334412,1.37867324
-4.79939970,2.40625799,0.03352019,0.29279189,0.00972593,0.00000000,0.81221519,0.00000000,0.64162070,1.32016263
-4.79339670,2.34336067,0.03263228,0.29799854,0.00961844,0.00000000,0.80675382,0.00000000,0.63931841,1.25980334
-4.78739370,2.27733509,0.03163140,0.30278848,0.00949109,0.00000000,0.80010220,0.00000000,0.63646868,1.19838216
-4.78139070,2.20903430,0.03051923,0.30720630,0.00934516,0.00000000,0.79229846,0.00000000,0.63311934,1.13666393
-4.77538769,2.13933724,0.02930134,0.31129981,0.00918247,0.00000000,0.78342636,0.00000000,0.62933173,1.07537558
-4.76938469,2.06912691,0.02798701,0.31511728,0.00900541,0.00000000,0.77361164,0.00000000,0.62517745,1.01519216
-4.76338169,1.99926902,0.02658880,0.31870467,0.00881676,0.00000000,0.76301695,0.00000000,0.62073486,0.95672505
-4.75737869,1.93059188,0.02512212,0.32210326,0.00861969,0.00000000,0.75183538,0.00000000,0.61608575,0.90051269
-4.75137569,1.86386829,0.02360459,0.32534766,0.00841764,0.00000000,0.74028320,0.00000000,0.61131229,0.84701396
-4.74537269,1.79980029,0.02205542,0.32846447,0.00821419,0.00000000,0.72859200,0.00000000,0.60649455,0.79660433
-4.73936968,1.73900702,0.02049475,0.33147154,0.00801302,0.00000000,0.71700063,0.00000000,0.60170866,0.74957460
-4.73336668,1.68201632,0.01894297,0.33437803,0.00781776,0.00000000,0.70574753,0.00000000,0.59702592,0.70613228
-4.72736368,1.62926011,0.01742008,0.33718512,0.00763197,0.00000000,0.69506350,0.00000000,0.59251272,0.66640517
-4.72136068,1.58107363,0.01594516,0.33988734,0.00745902,0.00000000,0.68516550,0.00000000,0.58823138,0.63044706
-4.71535768,1.53769838,0.01453586,0.34247449,0.00730207,0.00000000,0.67625159,0.00000000,0.58424186,0.59824500
-4.70935468,1.49928838,0.01320798,0.34493395,0.00716404,0.00000000,0.66849728,0.00000000,0.58060412,0.56972799
-4.70335168,1.46591939,0.01197521,0.34725327,0.00704758,0.00000000,0.66205331,0.00000000,0.57738098,0.54477648
-4.69734867,1.43760040,0.01084890,0.34942276,0.00695509,0.00000000,0.65704499,0.00000000,0.57464133,0.52323252
-4.69134567,1.41428693,0.00983796,0.35143811,0.00688871,0.00000000,0.65357291,0.00000000,0.57246326,0.50490992
-4.68534267,1.39589525,0.00894881,0.35330267,0.00685041,0.00000000,0.65171505,0.00000000,0.57093702,0.48960440
-4.67933967,1.38231701,0.00818547,0.35502945,0.00684195,0.00000000,0.65152988,0.00000000,0.57016741,0.47710312
-4.67333667,1.37343353,0.00754962,0.35664254,0.00686500,0.00000000,0.65306038,0.00000000,0.57027546,0.46719357
-4.66733367,1.36912910,0.00704076,0.35817812,0.00692115,0.00000000,0.65633853,0.00000000,0.57139912,0.45967141
-4.66133067,1.36930282,0.00665639,0.35968478,0.00701198,0.00000000,0.66138999,0.00000000,0.57369285,0.45434726
-4.65532766,1.37387839,0.00639220,0.36122331,0.00713911,0.00000000,0.66823869,0.00000000,0.57732598,0.45105214
-4.64932466,1.38281158,0.00624225,0.36286597,0.00730421,0.00000000,0.67691081,0.00000000,0.58247984,0.44964164
-4.64332166,1.39609488,0.00619920,0.36469520,0.00750906,0.00000000,0.68743810,0.00000000,0.58934366,0.44999863
