energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.11855928,7.15753298,0.28574634,0.08126916,0.06007403,1.75253666,4.65889881,2.33788378,0.00000000
-3.11255628,7.14415616,0.28178084,0.08168415,0.06100864,1.75149797,4.69303511,2.29280885,0.00000000
-3.10655328,7.14991352,0.27701552,0.08291381,0.06224701,1.74898510,4.74664213,2.24654648,0.00000000
-3.10055028,7.17368946,0.27145328,0.08494749,0.06377104,1.74470644,4.81832719,2.19929736,0.00000000
-3.09454727,7.21403900,0.26510414,0.08776236,0.06556071,1.73838906,4.90641996,2.15122866,0.00000000
-3.08854427,7.26923198,0.25798690,0.09132355,0.06759447,1.72979445,5.00900932,2.10248295,0.00000000
-3.08254127,7.33729727,0.25013059,0.09558478,0.06984952,1.71873308,5.12397944,2.05318709,0.00000000
-3.07653827,7.41606594,0.24157543,0.10048939,0.07230185,1.70507720,5.24904459,2.00346084,0.00000000
-3.07053527,7.50321270,0.23237336,0.10597184,0.07492624,1.68877125,5.38178253,1.95342430,0.00000000
-3.06453227,7.59629577,0.22258802,0.11195964,0.07769598,1.66983944,5.51966700,1.90320423,0.00000000
-3.05852926,7.69279547,0.21229413,0.11837559,0.08058259,1.64839043,5.66009967,1.85293879,0.00000000
-3.05252626,7.79015252,0.20157636,0.12514045,0.08355546,1.62461884,5.80044278,1.80278085,0.00000000
-3.04652326,7.88580670,0.19052770,0.13217568,0.08658150,1.59880384,5.93805301,1.75289990,0.00000000
-3.04052026,7.97723702,0.17924740,0.13940639,0.08962493,1.57130493,6.07031767,1.70348262,0.00000000
-3.03451726,8.06200378,0.16783866,0.14676423,0.09264716,1.54255521,6.19469358,1.65473255,0.00000000
-3.02851426,8.13779288,0.15640609,0.15419009,0.09560685,1.51305229,6.30874891,1.60686873,0.00000000
-3.02251126,8.20246193,0.14505314,0.16163649,0.09846027,1.48334740,6.41020753,1.56012380,0.00000000
-3.01650825,8.25408727,0.13387958,0.16906948,0.10116186,1.45403275,6.49699507,1.51474140,0.00000000
-3.01050525,8.29101025,0.12297915,0.17646987,0.10366505,1.42572744,6.56728521,1.47097306,0.00000000
-3.00450225,8.31188072,0.11243756,0.18383378,0.10592333,1.39906229,6.61954431,1.42907455,0.00000000
-2.99849925,8.31569519,0.10233072,0.19117222,0.10789148,1.37466352,6.65257215,1.38930150,0.00000000
-2.99249625,8.30182687,0.09272348,0.19850989,0.10952696,1.35313576,6.66553619,1.35190437,0.00000000
-2.98649325,8.27004501,0.08366871,0.20588291,0.11079132,1.33504433,6.65799699,1.31712249,0.00000000
-2.98049025,8.22052114,0.07520691,0.21333579,0.11165160,1.32089724,6.62992240,1.28517720,0.00000000
-2.97448724,8.15382025,0.06736612,0.22091758,0.11208160,1.31112724,6.58168878,1.25626413,0.00000000
-2.96848424,8.07087612,0.06016228,0.22867732,0.11206300,1.30607416,6.51406789,1.23054467,0.00000000
-2.96248124,7.97295046,0.05359989,0.23665925,0.11158612,1.30596837,6.42819912,1.20813696,0.00000000
-2.95647824,7.86157712,0.04767293,0.24489766,0.11065047,1.31091573,6.32554738,1.18910654,0.00000000
-2.95047524,7.73849322,0.04236599,0.25341199,0.10926485,1.32088504,6.20784798,1.17345754,0.00000000
-2.94447224,7.60556047,0.03765553,0.26220233,0.10744707,1.33569847,6.07704092,1.16112451,0.00000000
-2.93846923,7.46468060,0.03351119,0.27124558,0.10522344,1.35502603,5.93519720,1.15196591,0.00000000
-2.93246623,7.31770947,0.02989720,0.28049267,0.10262774,1.37838469,5.78444119,1.14575974,0.00000000
-2.92646323,7.16637486,0.02677370,0.28986699,0.09970007,1.40514280,5.62687268,1.14220194,0.00000000
-2.92046023,7.01220268,0.02409797,0.29926423,0.09648537,1.43453025,5.46449292,1.14090806,0.00000000
-2.91445723,6.85645635,0.02182569,0.30855380,0.09303198,1.46565461,5.29913848,1.14141875,0.00000000
-2.90845423,6.70009299,0.01991198,0.31758174,0.08938997,1.49752317,5.13242655,1.14320899,0.00000000
-2.90245123,6.54373937,0.01831236,0.32617524,0.08560964,1.52907046,4.96571437,1.14570126,0.00000000
-2.89644822,6.38768922,0.01698360,0.33414841,0.08174014,1.55919049,4.80007491,1.14828223,0.00000000
-2.89044522,6.23192209,0.01588443,0.34130931,0.07782823,1.58677279,4.63628962,1.15032256,0.00000000
-2.88444222,6.07614276,0.01497609,0.34746768,0.07391733,1.61074081,4.47485828,1.15119897,0.00000000
-2.87843922,5.91983857,0.01422285,0.35244322,0.07004678,1.63009114,4.31602464,1.15031765,0.00000000
-2.87243622,5.76235119,0.01359234,0.35607391,0.06625148,1.64393196,4.15981578,1.14713805,0.00000000
-2.86643322,5.60295810,0.01305577,0.35822397,0.06256172,1.65151889,4.00609229,1.14119573,0.00000000
-2.86043022,5.44095870,0.01258813,0.35879104,0.05900323,1.65228652,3.85460560,1.13212320,0.00000000
-2.85442721,5.27575950,0.01216820,0.35771228,0.05559758,1.64587430,3.70505854,1.11966765,0.00000000
-2.84842421,5.10695304,0.01177855,0.35496891,0.05236256,1.63214514,3.55716534,1.10370459,0.00000000
-2.84242121,4.93438563,0.01140540,0.35058915,0.04931273,1.61119616,3.41070694,1.08424657,0.00000000
-2.83641821,4.75820964,0.01103844,0.34464923,0.04646005,1.58336071,3.26557843,1.06144653,0.00000000
-2.83041521,4.57891728,0.01067062,0.33727249,0.04381436,1.54920165,3.12182576,1.03559551,0.00000000
-2.82441221,4.39735386,0.01029777,0.32862664,0.04138391,1.50949611,2.97966975,1.00711473,0.00000000
-2.81840920,4.21470978,0.00991832,0.31891917,0.03917572,1.46521246,2.83951625,0.97654230,0.00000000
-2.81240620,4.03249192,0.00953286,0.30839134,0.03719574,1.41748049,2.70195229,0.94451531,0.00000000
-2.80640320,3.85247618,0.00914375,0.29731082,0.03544898,1.36755618,2.56772890,0.91174797,0.00000000
-2.80040020,3.67664407,0.00875468,0.28596351,0.03393939,1.31678261,2.43773201,0.87900684,0.00000000
-2.79439720,3.50710695,0.00837027,0.27464475,0.03266958,1.26654863,2.31294370,0.84708424,0.00000000
-2.78839420,3.34602226,0.00799563,0.26365043,0.03164056,1.21824714,2.19439623,0.81677107,0.00000000
-2.78239120,3.19550616,0.00763599,0.25326830,0.03085120,1.17323443,2.08312202,0.78883004,0.00000000
-2.77638819,3.05754732,0.00729636,0.24376979,0.03029785,1.13279217,1.98010241,0.76397056,0.00000000
-2.77038519,2.93392598,0.00698121,0.23540268,0.02997379,1.09809327,1.88621830,0.74282613,0.00000000
-2.76438219,2.82614220,0.00669424,0.22838484,0.02986889,1.07017256,1.80220534,0.72593506,0.00000000
-2.75837919,2.73535647,0.00643817,0.22289919,0.02996923,1.04990295,1.72861599,0.71372508,0.00000000
-2.75237619,2.66234497,0.00621462,0.21908991,0.03025693,1.03797744,1.66579016,0.70650224,0.00000000
-2.74637319,2.60747092,0.00602405,0.21706005,0.03071016,1.03489703,1.61383591,0.70444432,0.00000000
-2.74037019,2.57067280,0.00586575,0.21687036,0.03130322,1.04096432,1.57262058,0.70759854,0.00000000
-2.73436718,2.55146882,0.00573789,0.21853936,0.03200695,1.05628228,1.54177256,0.71588353,0.00000000
-2.72836418,2.54897698,0.00563763,0.22204445,0.03278925,1.08075777,1.52069308,0.72909502,0.00000000
-2.72236118,2.56194865,0.00556127,0.22732391,0.03361578,1.11410891,1.50857718,0.74691493,0.00000000
-2.71635818,2.58881372,0.00550442,0.23427970,0.03445080,1.15587576,1.50444221,0.76892302,0.00000000
-2.71035518,2.62773469,0.00546221,0.24278072,0.03525820,1.20543352,1.50716255,0.79461072,0.00000000
-2.70435218,2.67666695,0.00542952,0.25266660,0.03600252,1.26200763,1.51550835,0.82339636,0.00000000
-2.69834917,2.73342257,0.00540121,0.26375170,0.03665001,1.32469040,1.52818664,0.85464138,0.00000000
-2.69234617,2.79573508,0.00537234,0.27582932,0.03716975,1.39245865,1.54388295,0.88766671,0.00000000
-2.68634317,2.86132285,0.00533836,0.28867604,0.03753458,1.46419236,1.56130162,0.92176925,0.00000000
-2.68034017,2.92794915,0.00529535,0.30205608,0.03772205,1.53869412,1.57920354,0.95623780,0.00000000
-2.67433717,2.99347740,0.00524013,0.31572578,0.03771510,1.61470950,1.59643985,0.99036833,0.00000000
-2.66833417,3.05592047,0.00517043,0.32943812,0.03750264,1.69094849,1.61198108,1.02347846,0.00000000
-2.66233117,3.11348336,0.00508498,0.34294731,0.03707989,1.76610808,1.62494088,1.05492093,0.00000000
-2.65632816,3.16459899,0.00498355,0.35601351,0.03644850,1.83889614,1.63459418,1.08409614,0.00000000
-2.65032516,3.20795712,0.00486702,0.36840758,0.03561648,1.90805656,1.64038983,1.11046375,0.00000000
-2.64432216,3.24252658,0.00473732,0.37991601,0.03459788,1.97239560,1.64195803,1.13355324,0.00000000
-2.63831916,3.26757135,0.00459745,0.39034576,0.03341231,2.03080890,1.63911272,1.15297348,0.00000000
-2.63231616,3.28266071,0.00445136,0.39952913,0.03208427,2.08230894,1.63184979,1.16842123,0.00000000
-2.62631316,3.28767399,0.00430389,0.40732843,0.03064240,2.12605187,1.62034133,1.17968843,0.00000000
-2.62031016,3.28280010,0.00416066,0.41364024,0.02911855,2.16136299,1.60492677,1.18666797,0.00000000
-2.61430715,3.26853203,0.00402793,0.41839922,0.02754687,2.18775969,1.58610118,1.18935794,0.00000000
-2.60830415,3.24565618,0.00391249,0.42158112,0.02596289,2.20497069,1.56450121,1.18786378,0.00000000
-2.60230115,3.21523645,0.00382150,0.42320489,0.02440249,2.21295028,1.54088895,1.18239820,0.00000000
-2.59629815,3.17859276,0.00376232,0.42333355,0.02290109,2.21188661,1.51613392,1.17327847,0.00000000
-2.59029515,3.13727361,0.00374241,0.42207378,0.02149283,2.20220276,1.49119322,1.16092079,0.00000000
-2.58429215,3.09302257,0.00376911,0.41957405,0.02020977,2.18455021,1.46708989,1.14583167,0.00000000
-2.57828914,3.04773847,0.00384955,0.41602120,0.01908137,2.15979393,1.44488963,1.12859603,0.00000000
-2.57228614,3.00342949,0.00399043,0.41163545,0.01813393,2.12898937,1.42567570,1.10986233,0.00000000
-2.56628314,2.96216150,0.00419789,0.40666400,0.01739021,2.09335152,1.41052235,1.09032477,0.00000000
-2.56028014,2.92600154,0.00447737,0.40137330,0.01686919,2.05421704,1.40046698,1.07070299,0.00000000
-2.55427714,2.89695759,0.00483339,0.39604030,0.01658588,2.01300055,1.39648137,1.05171997,0.00000000
-2.54827414,2.87691629,0.00526945,0.39094290,0.01655134,1.97114678,1.39944258,1.03407869,0.00000000
-2.54227114,2.86758040,0.00578785,0.38635004,0.01677267,1.93008045,1.41010435,1.01843847,0.00000000
-2.53626813,2.87040843,0.00638956,0.38251190,0.01725324,1.89115590,1.42906977,1.00539195,0.00000000
-2.53026513,2.88655865,0.00707409,0.37965038,0.01799293,1.85560876,1.45676625,0.99544368,0.00000000
-2.52426213,2.91684011,0.00783936,0.37795065,0.01898850,1.82451163,1.49342391,0.98899116,0.00000000
-2.51825913,2.96167273,0.00868168,0.37755382,0.02023406,1.79873593,1.53905840,0.98630945,0.00000000
-2.51225613,3.02105895,0.00959566,0.37855129,0.02172161,1.77892146,1.59345910,0.98753982,0.00000000
-2.50625313,3.09456828,0.01057419,0.38098095,0.02344168,1.76545518,1.65618372,0.99268327,0.00000000
-2.50025013,3.18133627,0.01160854,0.38482544,0.02538404,1.75845997,1.72655973,1.00159917,0.00000000
-2.49424712,3.28007829,0.01268840,0.39001258,0.02753850,1.75779396,1.80369321,1.01400915,0.00000000
-2.48824412,3.38911833,0.01380205,0.39641794,0.02989570,1.76306030,1.88648505,1.02950620,0.00000000
-2.48224112,3.50643187,0.01493655,0.40386936,0.03244796,1.77362675,1.97365444,1.04756858,0.00000000
-2.47623812,3.62970161,0.01607797,0.41215340,0.03519007,1.78865420,2.06376887,1.06757798,0.00000000
-2.47023512,3.75638397,0.01721171,0.42102324,0.03812007,1.80713264,2.15527986,1.08884110,0.00000000
-2.46423212,3.88378396,0.01832281,0.43020778,0.04123984,1.82792289,2.24656330,1.11061385,0.00000000
-2.45822911,4.00913542,0.01939626,0.43942152,0.04455563,1.84980209,2.33596284,1.13212693,0.00000000
-2.45222611,4.12968361,0.02041747,0.44837476,0.04807832,1.87151105,2.42183486,1.15261198,0.00000000
-2.44622311,4.24276682,0.02137252,0.45678372,0.05182342,1.89180123,2.50259332,1.17132692,0.00000000
-2.44022011,4.34589393,0.02224859,0.46438022,0.05581082,1.90947950,2.57675284,1.18757972,0.00000000
-2.43421711,4.43681491,0.02303425,0.47092042,0.06006422,1.92344896,2.64296834,1.20074954,0.00000000
-2.42821411,4.51358184,0.02371977,0.47619238,0.06461019,1.93274412,2.70006995,1.21030459,0.00000000
-2.42221111,4.57459812,0.02429732,0.48002220,0.06947697,1.93655954,2.74709172,1.21581601,0.00000000
-2.41620810,4.61865458,0.02476115,0.48227846,0.07469293,1.93427090,2.78329340,1.21696755,0.00000000
-2.41020510,4.64495145,0.02510769,0.48287504,0.08028479,1.92544810,2.80817454,1.21356079,0.00000000
-2.40420210,4.65310579,0.02533557,0.48177205,0.08627572,1.90986051,2.82148056,1.20551590,0.00000000
-2.39819910,4.64314498,0.02544558,0.47897513,0.09268323,1.88747440,2.82320086,1.19286830,0.00000000
-2.39219610,4.61548678,0.02544055,0.47453317,0.09951714,1.85844333,2.81355927,1.17576150,0.00000000
-2.38619310,4.57090770,0.02532516,0.46853455,0.10677767,1.82309240,2.79299756,1.15443666,0.00000000
-2.38019010,4.51050115,0.02510572,0.46110227,0.11445368,1.78189726,2.76215266,1.12921958,0.00000000
-2.37418709,4.43562764,0.02478992,0.45238809,0.12252126,1.73545925,2.72182902,1.10050568,0.00000000
-2.36818409,4.34785931,0.02438648,0.44256604,0.13094274,1.68447786,2.67296698,1.06874375,0.00000000
-2.36218109,4.24892094,0.02390488,0.43182551,0.13966616,1.62972182,2.61660866,1.03441923,0.00000000
-2.35617809,4.14063003,0.02335502,0.42036432,0.14862532,1.57200003,2.55386274,0.99803756,0.00000000
-2.35017509,4.02483803,0.02274696,0.40838182,0.15774034,1.51213338,2.48586922,0.96010827,0.00000000
-2.34417209,3.90337464,0.02209059,0.39607246,0.16691887,1.45092860,2.41376561,0.92113039,0.00000000
-2.33816908,3.77799710,0.02139542,0.38361992,0.17605770,1.38915477,2.33865552,0.88157940,0.00000000
-2.33216608,3.65034579,0.02067037,0.37119202,0.18504502,1.32752321,2.26158059,0.84189626,0.00000000
-2.32616308,3.52190726,0.01992364,0.35893640,0.19376290,1.26667120,2.18349660,0.80247858,0.00000000
-2.32016008,3.39398535,0.01916255,0.34697734,0.20209020,1.20714963,2.10525414,0.76367400,0.00000000
-2.31415708,3.26768095,0.01839353,0.33541344,0.20990557,1.14941484,2.02758444,0.72577599,0.00000000
-2.30815408,3.14388020,0.01762209,0.32431645,0.21709051,1.09382442,1.95109020,0.68902169,0.00000000
-2.30215108,3.02325119,0.01685280,0.31373099,0.22353245,1.04063676,1.87624168,0.65359189,0.00000000
-2.29614807,2.90624831,0.01608941,0.30367535,0.22912753,0.99001406,1.80337754,0.61961284,0.00000000
-2.29014507,2.79312372,0.01533487,0.29414311,0.23378321,0.94202828,1.73271027,0.58715958,0.00000000
-2.28414207,2.68394488,0.01459146,0.28510548,0.23742047,0.89666963,1.66433555,0.55626067,0.00000000
-2.27813907,2.57861718,0.01386090,0.27651443,0.23997558,0.85385705,1.59824495,0.52690385,0.00000000
-2.27213607,2.47691032,0.01314444,0.26830618,0.24140152,0.81345001,1.53434137,0.49904243,0.00000000
-2.26613307,2.37848743,0.01244296,0.26040518,0.24166876,0.77526135,1.47245630,0.47260211,0.00000000
-2.26013007,2.28293546,0.01175713,0.25272821,0.24076574,0.73907032,1.41236826,0.44748794,0.00000000
-2.25412706,2.18979590,0.01108741,0.24518863,0.23869883,0.70463563,1.35382162,0.42359117,0.00000000
-2.24812406,2.09859449,0.01043422,0.23770041,0.23549182,0.67170781,1.29654508,0.40079574,0.00000000
-2.24212106,2.00886896,0.00979792,0.23018203,0.23118514,0.64004073,1.24026908,0.37898429,0.00000000
-2.23611806,1.92019399,0.00917891,0.22255994,0.22583471,0.60940176,1.18474165,0.35804348,0.00000000
-2.23011506,1.83220241,0.00857765,0.21477152,0.21951047,0.57958043,1.12974204,0.33786846,0.00000000
-2.22411206,1.74460231,0.00799464,0.20676756,0.21229476,0.55039541,1.07509191,0.31836651,0.00000000
-2.21810905,1.65718954,0.00743048,0.19851392,0.20428046,0.52169958,1.02066364,0.29945977,0.00000000
-2.21210605,1.56985539,0.00688581,0.18999263,0.19556904,0.49338334,0.96638575,0.28108695,0.00000000
-2.20610305,1.48258951,0.00636137,0.18120229,0.18626845,0.46537601,0.91224531,0.26320421,0.00000000
-2.20010005,1.39547832,0.00585789,0.17215767,0.17649107,0.43764562,0.85828747,0.24578521,0.00000000
-2.19409705,1.30869912,0.00537617,0.16288885,0.16635152,0.41019697,0.80461238,0.22882031,0.00000000
-2.18809405,1.22251065,0.00491697,0.15343966,0.15596463,0.38306858,0.75136976,0.21231519,0.00000000
-2.18209105,1.13724064,0.00448107,0.14386573,0.14544335,0.35632836,0.69875159,0.19628893,0.00000000
-2.17608804,1.05327119,0.00406918,0.13423220,0.13489688,0.33006858,0.64698335,0.18077172,0.00000000
-2.17008504,0.97102274,0.00368201,0.12461119,0.12442884,0.30440039,0.59631435,0.16580235,0.00000000
-2.16408204,0.89093759,0.00332020,0.11507918,0.11413573,0.27944805,0.54700773,0.15142555,0.00000000
-2.15807904,0.81346372,0.00298434,0.10571444,0.10410551,0.25534337,0.49933048,0.13768945,0.00000000
-2.15207604,0.73903967,0.00267500,0.09659462,0.09441651,0.23222047,0.45354419,0.12464324,0.00000000
-2.14607304,0.66808119,0.00239274,0.08779457,0.08513655,0.21021117,0.40989678,0.11233506,0.00000000
-2.14007004,0.60097017,0.00213810,0.07938453,0.07632240,0.18944114,0.36861552,0.10081030,0.00000000
-2.13406703,0.53804620,0.00191166,0.07142871,0.06801953,0.17002704,0.32990181,0.09011032,0.00000000
-2.12806403,0.47960108,0.00171410,0.06398434,0.06026213,0.15207452,0.29392755,0.08027174,0.00000000
-2.12206103,0.42587617,0.00154618,0.05710107,0.05307350,0.13567735,0.26083339,0.07132603,0.00000000
-2.11605803,0.37706267,0.00140882,0.05082098,0.04646665,0.12091737,0.23072865,0.06329977,0.00000000
-2.11005503,0.33330441,0.00130314,0.04517879,0.04044515,0.10786542,0.20369289,0.05621514,0.00000000
-2.10405203,0.29470289,0.00123048,0.04020253,0.03500423,0.09658284,0.17977871,0.05009093,0.00000000
-2.09804902,0.26132399,0.00119247,0.03591445,0.03013203,0.08712359,0.15901576,0.04494367,0.00000000
-2.09204602,0.23320591,0.00119101,0.03233210,0.02581098,0.07953666,0.14141537,0.04078906,0.00000000
-2.08604302,0.21036777,0.00122832,0.02946949,0.02201929,0.07386856,0.12697562,0.03764344,0.00000000
-2.08004002,0.19281812,0.00130689,0.02733829,0.01873241,0.07016573,0.11568648,0.03552518,0.00000000
-2.07403702,0.18056305,0.00142952,0.02594894,0.01592464,0.06847660,0.10753458,0.03445606,0.00000000
-2.06803402,0.17361325,0.00159920,0.02531152,0.01357053,0.06885313,0.10250747,0.03446238,0.00000000
-2.06203102,0.17198962,0.00181910,0.02543655,0.01164638,0.07135173,0.10059699,0.03557581,0.00000000
-2.05602801,0.17572713,0.00209244,0.02633537,0.01013148,0.07603336,0.10180162,0.03783387,0.00000000
-2.05002501,0.18487667,0.00242239,0.02802032,0.00900942,0.08296275,0.10612764,0.04128008,0.00000000
-2.04402201,0.19950490,0.00281190,0.03050449,0.00826909,0.09220679,0.11358912,0.04596363,0.00000000
-2.03801901,0.21969181,0.00326356,0.03380129,0.00790563,0.10383200,0.12420655,0.05193867,0.00000000
-2.03201601,0.24552647,0.00377943,0.03792358,0.00792112,0.11790130,0.13800447,0.05926319,0.00000000
-2.02601301,0.27710088,0.00436080,0.04288267,0.00832517,0.13447005,0.15500794,0.06799749,0.00000000
-2.02001001,0.31450228,0.00500804,0.04868704,0.00913517,0.15358161,0.17523822,0.07820229,0.00000000
-2.01400700,0.35780437,0.00572041,0.05534091,0.01037637,0.17526263,0.19870780,0.08993662,0.00000000
-2.00800400,0.40705768,0.00649589,0.06284283,0.01208166,0.19951825,0.22541500,0.10325532,0.00000000
-2.00200100,0.46227952,0.00733100,0.07118416,0.01429104,0.22632741,0.25533848,0.11820651,0.00000000
-1.99599800,0.52344408,0.00822078,0.08034773,0.01705078,0.25563859,0.28843184,0.13482887,0.00000000
-1.98999500,0.59047280,0.00915862,0.09030658,0.02041219,0.28736611,0.32461853,0.15314884,0.00000000
-1.98399200,0.66322563,0.01013635,0.10102298,0.02443009,0.32138726,0.36378741,0.17317786,0.00000000
-1.97798899,0.74149327,0.01114425,0.11244764,0.02916078,0.35754028,0.40578902,0.19490970,0.00000000
-1.97198599,0.82499080,0.01217115,0.12451932,0.03465982,0.39562351,0.45043272,0.21831780,0.00000000
-1.96598299,0.91335278,0.01320465,0.13716467,0.04097929,0.43539553,0.49748484,0.24335286,0.00000000
-1.95997999,1.00613000,0.01423132,0.15029853,0.04816489,0.47657657,0.54666792,0.26994067,0.00000000
-1.95397699,1.10278797,0.01523703,0.16382442,0.05625274,0.51885087,0.59766096,0.29798011,0.00000000
-1.94797399,1.20270720,0.01620725,0.17763551,0.06526613,0.56187018,0.65010076,0.32734162,0.00000000
-1.94197099,1.30518530,0.01712743,0.19161578,0.07521216,0.60525814,0.70358432,0.35786602,0.00000000
-1.93596798,1.40944095,0.01798340,0.20564147,0.08607864,0.64861542,0.75767214,0.38936388,0.00000000
-1.92996498,1.51461974,0.01876175,0.21958283,0.09783123,0.69152553,0.81189260,0.42161551,0.00000000
-1.92396198,1.61980211,0.01945019,0.23330597,0.11041102,0.73356119,0.86574710,0.45437169,0.00000000
-1.91795898,1.72401315,0.02003791,0.24667498,0.12373278,0.77429099,0.91871621,0.48735525,0.00000000
-1.91195598,1.82623475,0.02051585,0.25955413,0.13768406,0.81328641,0.97026662,0.52026361,0.00000000
-1.90595298,1.92541979,0.02087698,0.27181027,0.15212512,0.85012891,1.01985893,0.55277236,0.00000000
-1.89994997,2.02050876,0.02111643,0.28331529,0.16688999,0.88441721,1.06695630,0.58454005,0.00000000
-1.89394697,2.11044852,0.02123163,0.29394866,0.18178864,0.91577456,1.11103389,0.61521401,0.00000000
-1.88794397,2.19421326,0.02122229,0.30360014,0.19661027,0.94385590,1.15158905,0.64443739,0.00000000
-1.88194097,2.27082733,0.02109037,0.31217245,0.21112770,0.96835500,1.18815205,0.67185720,0.00000000
-1.87593797,2.33938950,0.02083996,0.31958397,0.22510275,0.98901135,1.22029735,0.69713316,0.00000000
-1.86993497,2.39909819,0.02047709,0.32577147,0.23829251,1.00561672,1.24765499,0.71994717,0.00000000
-1.86393197,2.44927673,0.02000949,0.33069266,0.25045614,1.01802123,1.26992180,0.74001304,0.00000000
-1.85792896,2.48939776,0.01944634,0.33432858,0.26136214,1.02613874,1.28687212,0.75708611,0.00000000
-1.85192596,2.51910573,0.01879796,0.33668572,0.27079556,1.02995128,1.29836744,0.77097220,0.00000000
-1.84592296,2.53823627,0.01807547,0.33779775,0.27856509,1.02951241,1.30436449,0.78153560,0.00000000
-1.83991996,2.54683122,0.01729057,0.33772668,0.28450942,1.02494895,1.30492127,0.78870549,0.00000000
-1.83391696,2.54514818,0.01645513,0.33656340,0.28850290,1.01646115,1.30020049,0.79248031,0.00000000
-1.82791396,2.53366366,0.01558102,0.33442756,0.29045987,1.00432080,1.29046996,0.79292990,0.00000000
-1.82191096,2.51306891,0.01467981,0.33146645,0.29033777,0.98886724,1.27609964,0.79019493,0.00000000
-1.81590795,2.48425805,0.01376258,0.32785314,0.28813868,0.97050118,1.25755510,0.78448356,0.00000000
-1.80990495,2.44830843,0.01283974,0.32378360,0.28390923,0.94967623,1.23538734,0.77606531,0.00000000
-1.80390195,2.40645348,0.01192090,0.31947295,0.27773901,0.92688843,1.21021920,0.76526227,0.00000000
-1.79789895,2.36004869,0.01101479,0.31515082,0.26975737,0.90266388,1.18272864,0.75243800,0.00000000
-1.79189595,2.31053212,0.01012918,0.31105603,0.26012895,0.87754493,1.15362943,0.73798452,0.00000000
-1.78589295,2.25938062,0.00927084,0.30743059,0.24904802,0.85207542,1.12365007,0.72230799,0.00000000
-1.77988994,2.20806377,0.00844554,0.30451338,0.23673199,0.82678541,1.09351161,0.70581376,0.00000000
-1.77388694,2.15799737,0.00765811,0.30253352,0.22341433,0.80217626,1.06390550,0.68889154,0.00000000
-1.76788394,2.11049866,0.00691240,0.30170386,0.20933728,0.77870639,1.03547230,0.67190137,0.00000000
-1.76188094,2.06674511,0.00621137,0.30221466,0.19474462,0.75677867,1.00878231,0.65516119,0.00000000
-1.75587794,2.02773877,0.00555713,0.30422780,0.17987481,0.73672967,0.98431894,0.63893652,0.00000000
-1.74987494,1.99427766,0.00495104,0.30787164,0.16495478,0.71882157,0.96246560,0.62343291,0.00000000
-1.74387194,1.96693536,0.00439371,0.31323676,0.15019456,0.70323676,0.94349665,0.60879140,0.00000000
-1.73786893,1.94604975,0.00388514,0.32037266,0.13578292,0.69007557,0.92757281,0.59508719,0.00000000
-1.73186593,1.93172090,0.00342472,0.32928562,0.12188407,0.67935699,0.91474117,0.58233164,0.00000000
-1.72586293,1.92381827,0.00301138,0.33993764,0.10863559,0.67102239,0.90493960,0.57047721,0.00000000
-1.71985993,1.92199629,0.00264356,0.35224656,0.09614736,0.66494186,0.89800542,0.55942522,0.00000000
-1.71385693,1.92571750,0.00231936,0.36608725,0.08450162,0.66092288,0.89368761,0.54903581,0.00000000
-1.70785393,1.93428184,0.00203658,0.38129391,0.07375392,0.65872077,0.89166200,0.53913947,0.00000000
-1.70185093,1.94686050,0.00179273,0.39766331,0.06393482,0.65805031,0.89154870,0.52954957,0.00000000
-1.69584792,1.96253269,0.00158516,0.41495883,0.05505232,0.65859814,0.89293065,0.52007518,0.00000000
-1.68984492,1.98032357,0.00141108,0.43291530,0.04709461,0.66003519,0.89537277,0.51053342,0.00000000
-1.68384192,1.99924181,0.00126758,0.45124440,0.04003316,0.66202864,0.89844060,0.50076082,0.00000000
-1.67783892,2.01831515,0.00115176,0.46964058,0.03382596,0.66425310,0.90171772,0.49062302,0.00000000
-1.67183592,2.03662289,0.00106068,0.48778735,0.02842066,0.66640056,0.90482141,0.48002262,0.00000000
-1.66583292,2.05332422,0.00099148,0.50536378,0.02375762,0.66818874,0.90741590,0.46890466,0.00000000
-1.65982991,2.06768177,0.00094138,0.52205129,0.01977273,0.66936806,0.90922286,0.45725978,0.00000000
-1.65382691,2.07907996,0.00090773,0.53754036,0.01639992,0.66972675,0.91002903,0.44512489,0.00000000
-1.64782391,2.08703811,0.00088806,0.55153734,0.01357331,0.66909453,0.90969076,0.43258171,0.00000000
-1.64182091,2.09121828,0.00088014,0.56377100,0.01122903,0.66734485,0.90813565,0.41975321,0.00000000
-1.63581791,2.09142843,0.00088197,0.57399896,0.00930668,0.66439579,0.90536146,0.40679846,0.00000000
-1.62981491,2.08762104,0.00089189,0.58201362,0.00775045,0.66021008,0.90143247,0.39390611,0.00000000
-1.62381191,2.07988817,0.00090861,0.58764768,0.00650989,0.65479422,0.89647386,0.38128718,0.00000000
-1.61780890,2.06845316,0.00093124,0.59077901,0.00554050,0.64819719,0.89066419,0.36916740,0.00000000
-1.61180590,2.05366002,0.00095939,0.59133471,0.00480398,0.64050870,0.88422678,0.35777959,0.00000000
-1.60580290,2.03596090,0.00099323,0.58929425,0.00426838,0.63185735,0.87742011,0.34735658,0.00000000
