energy_ev,total_up,Ag_p_up,Ag_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.47873937,1.79067601,0.70044192,0.30481599,0.34743929,0.92804200,0.00106155,0.14401573,0.57686856,0.00000000
-3.47273637,1.70729572,0.66634305,0.29249028,0.33324340,0.87888405,0.00104236,0.13854283,0.55513443,0.00000000
-3.46673337,1.61802851,0.63013045,0.27893656,0.31765572,0.82736555,0.00102526,0.13247193,0.53091348,0.00000000
-3.46073037,1.52434653,0.59245487,0.26439863,0.30095740,0.77424709,0.00101247,0.12590957,0.50466322,0.00000000
-3.45472736,1.42775959,0.55397464,0.24913404,0.28344526,0.72028583,0.00100641,0.11897064,0.47687362,0.00000000
-3.44872436,1.32978013,0.51534232,0.23340763,0.26542450,0.66621862,0.00100978,0.11177540,0.44805471,0.00000000
-3.44272136,1.23189015,0.47719254,0.21748536,0.24720167,0.61274674,0.00102551,0.10444660,0.41872425,0.00000000
-3.43671836,1.13551123,0.44013157,0.20162841,0.22907798,0.56052268,0.00105674,0.09710653,0.38939590,0.00000000
-3.43071536,1.04197837,0.40472872,0.18608777,0.21134337,0.51013935,0.00110681,0.08987440,0.36056817,0.00000000
-3.42471236,0.95251842,0.37150966,0.17109962,0.19427124,0.46212183,0.00117919,0.08286382,0.33271468,0.00000000
-3.41870935,0.86823315,0.34095162,0.15688136,0.17811419,0.41692185,0.00127747,0.07618077,0.30627564,0.00000000
-3.41270635,0.79008719,0.31348035,0.14362855,0.16310071,0.37491476,0.00140529,0.06992179,0.28165099,0.00000000
-3.40670335,0.71890056,0.28946858,0.13151257,0.14943273,0.33639892,0.00156627,0.06417262,0.25919505,0.00000000
-3.40070035,0.65534541,0.26923570,0.12067919,0.13728418,0.30159727,0.00176388,0.05900722,0.23921261,0.00000000
-3.39469735,0.59994631,0.25304839,0.11124764,0.12680021,0.27066057,0.00200141,0.05448705,0.22195647,0.00000000
-3.38869435,0.55308354,0.24112171,0.10331045,0.11809718,0.24367225,0.00228180,0.05066080,0.20762614,0.00000000
-3.38269135,0.51499861,0.23362056,0.09693365,0.11126307,0.22065406,0.00260751,0.04756421,0.19636755,0.00000000
-3.37668834,0.48580131,0.23066099,0.09215732,0.10635832,0.20157263,0.00298042,0.04522027,0.18827353,0.00000000
-3.37068534,0.46547766,0.23231129,0.08899648,0.10341688,0.18634614,0.00340164,0.04363939,0.18338489,0.00000000
-3.36468234,0.45389827,0.23859271,0.08744199,0.10244737,0.17485114,0.00387143,0.04281990,0.18169196,0.00000000
-3.35867934,0.45082676,0.24947974,0.08746162,0.10343432,0.16692915,0.00438901,0.04274841,0.18313638,0.00000000
-3.35267634,0.45592791,0.26489993,0.08900115,0.10633939,0.16239286,0.00495244,0.04340040,0.18761315,0.00000000
-3.34667334,0.46877569,0.28473352,0.09198548,0.11110258,0.16103192,0.00555860,0.04474075,0.19497297,0.00000000
-3.34067034,0.48886103,0.30881302,0.09631978,0.11764346,0.16261823,0.00620303,0.04672439,0.20502480,0.00000000
-3.33466733,0.51559975,0.33692291,0.10189081,0.12586253,0.16691071,0.00687998,0.04929700,0.21753877,0.00000000
-3.32866433,0.54834073,0.36879999,0.10856831,0.13564266,0.17365968,0.00758239,0.05239576,0.23224961,0.00000000
-3.32266133,0.58637491,0.40413444,0.11620669,0.14685082,0.18261094,0.00830197,0.05595030,0.24886065,0.00000000
-3.31665833,0.62894510,0.44257204,0.12464699,0.15934018,0.19350946,0.00902935,0.05988375,0.26704849,0.00000000
-3.31065533,0.67525720,0.48371771,0.13371920,0.17295251,0.20610303,0.00975419,0.06411395,0.28646846,0.00000000
-3.30465233,0.72449266,0.52714052,0.14324496,0.18752106,0.22014562,0.01046549,0.06855488,0.30676091,0.00000000
-3.29864932,0.77582241,0.57238028,0.15304069,0.20287389,0.23540073,0.01115178,0.07311824,0.32755820,0.00000000
-3.29264632,0.82842196,0.61895554,0.16292111,0.21883751,0.25164454,0.01180150,0.07771517,0.34849243,0.00000000
-3.28664332,0.88148737,0.66637286,0.17270294,0.23524083,0.26866883,0.01240327,0.08225817,0.36920352,0.00000000
-3.28064032,0.93425164,0.71413710,0.18220899,0.25191921,0.28628365,0.01294628,0.08666303,0.38934764,0.00000000
-3.27463732,0.98600078,0.76176215,0.19127214,0.26871847,0.30431947,0.01342059,0.09085075,0.40860544,0.00000000
-3.26863432,1.03608894,0.80878181,0.19973938,0.28549860,0.32262882,0.01381751,0.09474949,0.42668988,0.00000000
-3.26263132,1.08395170,0.85475997,0.20747542,0.30213689,0.34108708,0.01412984,0.09829622,0.44335319,0.00000000
-3.25662831,1.12911674,0.89929988,0.21436598,0.31853040,0.35959250,0.01435212,0.10143828,0.45839262,0.00000000
-3.25062531,1.17121134,0.94205160,0.22032035,0.33459734,0.37806514,0.01448086,0.10413446,0.47165470,0.00000000
-3.24462231,1.20996586,0.98271742,0.22527323,0.35027743,0.39644478,0.01451459,0.10635587,0.48303760,0.00000000
-3.23861931,1.24521303,1.02105471,0.22918565,0.36553089,0.41468775,0.01445397,0.10808617,0.49249153,0.00000000
-3.23261631,1.27688287,1.05687610,0.23204489,0.38033623,0.43276278,0.01430167,0.10932151,0.50001706,0.00000000
-3.22661331,1.30499318,1.09004683,0.23386345,0.39468674,0.45064596,0.01406235,0.11006987,0.50566133,0.00000000
-3.22061031,1.32963625,1.12047950,0.23467702,0.40858599,0.46831506,0.01374240,0.11034999,0.50951243,0.00000000
-3.21460730,1.35096226,1.14812645,0.23454162,0.42204237,0.48574353,0.01334974,0.11018994,0.51169207,0.00000000
-3.20860430,1.36916030,1.17297038,0.23352996,0.43506316,0.50289439,0.01289350,0.10962528,0.51234710,0.00000000
-3.20260130,1.38443822,1.19501365,0.23172737,0.44764844,0.51971456,0.01238371,0.10869709,0.51164021,0.00000000
-3.19659830,1.39700228,1.21426734,0.22922731,0.45978524,0.53612984,0.01183093,0.10744975,0.50974041,0.00000000
-3.19059530,1.40703817,1.23074050,0.22612684,0.47144237,0.55204113,0.01124592,0.10592882,0.50681379,0.00000000
-3.18459230,1.41469432,1.24443069,0.22252233,0.48256641,0.56732198,0.01063929,0.10417900,0.50301514,0.00000000
-3.17858929,1.42006879,1.25531646,0.21850547,0.49307911,0.58181798,0.01002119,0.10224228,0.49848087,0.00000000
-3.17258629,1.42320064,1.26335240,0.21416000,0.50287662,0.59534808,0.00940104,0.10015639,0.49332373,0.00000000
-3.16658329,1.42406629,1.26846724,0.20955914,0.51183062,0.60770791,0.00878730,0.09795371,0.48762952,0.00000000
-3.16058029,1.42258133,1.27056540,0.20476399,0.51979154,0.61867515,0.00818733,0.09566055,0.48145604,0.00000000
-3.15457729,1.41860774,1.26953189,0.19982281,0.52659374,0.62801671,0.00760724,0.09329688,0.47483435,0.00000000
-3.14857429,1.41196614,1.26524042,0.19477130,0.53206247,0.63549758,0.00705189,0.09087654,0.46777212,0.00000000
-3.14257129,1.40245240,1.25756438,0.18963381,0.53602241,0.64089076,0.00652487,0.08840786,0.46025899,0.00000000
-3.13656828,1.38985769,1.24638999,0.18442523,0.53830714,0.64398813,0.00602856,0.08589460,0.45227351,0.00000000
-3.13056528,1.37399071,1.23163078,0.17915360,0.53876938,0.64461133,0.00556423,0.08333718,0.44379123,0.00000000
-3.12456228,1.35470084,1.21324264,0.17382309,0.53729110,0.64262246,0.00513220,0.08073413,0.43479343,0.00000000
-3.11855928,1.33190086,1.19123827,0.16843723,0.53379323,0.63793382,0.00473195,0.07808353,0.42527600,0.00000000
-3.11255628,1.30558767,1.16570019,0.16300211,0.52824422,0.63051619,0.00436235,0.07538452,0.41525786,0.00000000
-3.10655328,1.27586001,1.13679136,0.15752939,0.52066706,0.62040523,0.00402175,0.07263863,0.40478850,0.00000000
-3.10055028,1.24293188,1.10476255,0.15203889,0.51114427,0.60770568,0.00370822,0.06985096,0.39395413,0.00000000
-3.09454727,1.20714097,1.06995596,0.14656059,0.49982062,0.59259291,0.00341968,0.06703105,0.38288209,0.00000000
-3.08854427,1.16895143,1.03280466,0.14113599,0.48690326,0.57531195,0.00315401,0.06419342,0.37174330,0.00000000
-3.08254127,1.12895077,0.99382749,0.13581863,0.47265938,0.55617378,0.00290917,0.06135786,0.36075248,0.00000000
-3.07653827,1.08784098,0.95361985,0.13067386,0.45741120,0.53554915,0.00268329,0.05854923,0.35016623,0.00000000
-3.07053527,1.04642414,0.91284024,0.12577774,0.44152876,0.51386010,0.00247474,0.05579702,0.34027891,0.00000000
-3.06453227,1.00558319,0.87219342,0.12121531,0.42542060,0.49156963,0.00228210,0.05313459,0.33141656,0.00000000
-3.05852926,0.96625864,0.83241064,0.11707809,0.40952272,0.46916980,0.00210427,0.05059812,0.32392898,0.00000000
-3.05252626,0.92942223,0.79422790,0.11346112,0.39428644,0.44716894,0.00194034,0.04822535,0.31818042,0.00000000
-3.04652326,0.89604870,0.75836306,0.11045956,0.38016543,0.42607824,0.00178966,0.04605430,0.31453915,0.00000000
-3.04052026,0.86708661,0.72549282,0.10816516,0.36760257,0.40639844,0.00165175,0.04412174,0.31336625,0.00000000
-3.03451726,0.84342963,0.69623056,0.10666254,0.35701704,0.38860694,0.00152627,0.04246186,0.31500415,0.00000000
-3.02851426,0.82588915,0.67110582,0.10602570,0.34879222,0.37314585,0.00141294,0.04110491,0.31976528,0.00000000
-3.02251126,0.81516935,0.65054651,0.10631471,0.34326474,0.36041128,0.00131156,0.04007600,0.32792117,0.00000000
-3.01650825,0.81184554,0.63486423,0.10757288,0.34071514,0.35074423,0.00122187,0.03939408,0.33969252,0.00000000
-3.01050525,0.81634650,0.62424369,0.10982441,0.34136035,0.34442320,0.00114358,0.03907124,0.35524043,0.00000000
-3.00450225,0.82894140,0.61873627,0.11307275,0.34534834,0.34165879,0.00107632,0.03911218,0.37465927,0.00000000
-2.99849925,0.84973171,0.61825828,0.11729964,0.35275508,0.34259022,0.00101959,0.03951401,0.39797131,0.00000000
-2.99249625,0.87864825,0.62259384,0.12246497,0.36358378,0.34728386,0.00097279,0.04026637,0.42512351,0.00000000
-2.98649325,0.91545351,0.63140232,0.12850736,0.37776664,0.35573373,0.00093516,0.04135183,0.45598634,0.00000000
-2.98049025,0.95974902,0.64423014,0.13534562,0.39516874,0.36786372,0.00090586,0.04274655,0.49035504,0.00000000
-2.97448724,1.01098754,0.66052637,0.14288088,0.41559422,0.38353156,0.00088389,0.04442123,0.52795306,0.00000000
-2.96848424,1.06848952,0.67966168,0.15099938,0.43879418,0.40253422,0.00086819,0.04634218,0.56843774,0.00000000
-2.96248124,1.13146338,0.70094985,0.15957580,0.46447634,0.42461463,0.00085763,0.04847270,0.61140801,0.00000000
-2.95647824,1.19902858,0.72367102,0.16847709,0.49231571,0.44946937,0.00085103,0.05077436,0.65641387,0.00000000
-2.95047524,1.27024093,0.74709577,0.17756639,0.52196611,0.47675719,0.00084721,0.05320851,0.70296735,0.00000000
-2.94447224,1.34411896,0.77050911,0.18670723,0.55307192,0.50610799,0.00084501,0.05573759,0.75055444,0.00000000
-2.93846923,1.41967039,0.79323341,0.19576745,0.58527953,0.53713212,0.00084333,0.05832643,0.79864767,0.00000000
-2.93246623,1.49591780,0.81464925,0.20462301,0.61824802,0.56942954,0.00084116,0.06094335,0.84671871,0.00000000
-2.92646323,1.57192229,0.83421352,0.21316125,0.65165851,0.60259876,0.00083759,0.06356103,0.89425057,0.00000000
-2.92046023,1.64680438,0.85147386,0.22128357,0.68522175,0.63624516,0.00083184,0.06615706,0.94074884,0.00000000
-2.91445723,1.71976131,0.86607897,0.22890750,0.71868360,0.66998852,0.00082328,0.06871426,0.98575151,0.00000000
-2.90845423,1.79008001,0.87778432,0.23596778,0.75182799,0.70346947,0.00081144,0.07122055,1.02883706,0.00000000
-2.90245123,1.85714551,0.88645326,0.24241684,0.78447733,0.73635481,0.00079601,0.07366859,1.06963040,0.00000000
-2.89644822,1.92044443,0.89205333,0.24822418,0.81649033,0.76834145,0.00077682,0.07605500,1.10780659,0.00000000
-2.89044522,1.97956371,0.89464836,0.25337521,0.84775729,0.79915898,0.00075387,0.07837943,1.14309224,0.00000000
-2.88444222,2.03418488,0.89438660,0.25786918,0.87819321,0.82857078,0.00072731,0.08064328,1.17526469,0.00000000
-2.87843922,2.08407445,0.89148575,0.26171667,0.90772919,0.85637383,0.00069739,0.08284841,1.20414923,0.00000000
-2.87243622,2.12907124,0.88621573,0.26493668,0.93630258,0.88239722,0.00066449,0.08499566,1.22961461,0.00000000
-2.86643322,2.16907148,0.87888004,0.26755339,0.96384668,0.90649964,0.00062905,0.08708357,1.25156732,0.00000000
-2.86043022,2.20401290,0.86979687,0.26959305,0.99028052,0.92856593,0.00059160,0.08910707,1.26994517,0.00000000
-2.85442721,2.23385877,0.85928086,0.27108095,1.01549967,0.94850317,0.00055268,0.09105655,1.28471067,0.00000000
-2.84842421,2.25858303,0.84762642,0.27203883,1.03936859,0.96623630,0.00051286,0.09291712,1.29584467,0.00000000
-2.84242121,2.27815754,0.83509362,0.27248269,1.06171525,0.98170389,0.00047272,0.09466828,1.30334087,0.00000000
-2.83641821,2.29254216,0.82189699,0.27242136,1.08232843,0.99485406,0.00043279,0.09628400,1.30720142,0.00000000
-2.83041521,2.30167835,0.80819799,0.27185577,1.10095814,1.00564104,0.00039357,0.09773319,1.30743412,0.00000000
-2.82441221,2.30548667,0.79410116,0.27077885,1.11731922,1.01402237,0.00035553,0.09898059,1.30405120,0.00000000
-2.81840920,2.30386821,0.77965407,0.26917632,1.13109805,1.01995717,0.00031905,0.09998800,1.29706976,0.00000000
-2.81240620,2.29670983,0.76485080,0.26702804,1.14196223,1.02340534,0.00028446,0.10071582,1.28651382,0.00000000
-2.80640320,2.28389281,0.74963860,0.26430997,1.14957261,1.02432789,0.00025201,0.10112480,1.27241773,0.00000000
-2.80040020,2.26530420,0.73392707,0.26099655,1.15359728,1.02268833,0.00022189,0.10117792,1.25483055,0.00000000
-2.79439720,2.24085010,0.71759927,0.25706329,1.15372650,1.01845499,0.00019421,0.10084224,1.23382099,0.00000000
-2.78839420,2.21046995,0.70052392,0.25248958,1.14968806,1.01160415,0.00016904,0.10009072,1.20948263,0.00000000
-2.78239120,2.17415082,0.68256798,0.24726129,1.14126198,1.00212376,0.00014637,0.09890372,1.18193862,0.00000000
-2.77638819,2.13194083,0.66360880,0.24137320,1.12829386,0.99001754,0.00012616,0.09727037,1.15134581,0.00000000
-2.77038519,2.08396068,0.64354518,0.23483103,1.11070612,0.97530914,0.00010833,0.09518944,1.11789764,0.00000000
-2.76438219,2.03041273,0.62230687,0.22765301,1.08850650,0.95804611,0.00009277,0.09266985,1.08182565,0.00000000
-2.75837919,1.97158688,0.59986185,0.21987080,1.06179330,0.93830344,0.00007936,0.08973081,1.04339939,0.00000000
-2.75237619,1.90786305,0.57622138,0.21152991,1.03075723,0.91618647,0.00006795,0.08640140,1.00292466,0.00000000
-2.74637319,1.83971005,0.55144252,0.20268936,0.99567963,0.89183285,0.00005842,0.08271988,0.96074014,0.00000000
-2.74037019,1.76768083,0.52562827,0.19342094,0.95692731,0.86541351,0.00005062,0.07873251,0.91721255,0.00000000
-2.73436718,1.69240460,0.49892532,0.18380775,0.91494417,0.83713259,0.00004446,0.07449222,0.87273062,0.00000000
-2.72836418,1.61457603,0.47151999,0.17394249,0.87024019,0.80722608,0.00003983,0.07005698,0.82769811,0.00000000
-2.72236118,1.53494221,0.44363243,0.16392533,0.82337831,0.77595948,0.00003667,0.06548806,0.78252633,0.00000000
-2.71635818,1.45428808,0.41550971,0.15386159,0.77495987,0.74362434,0.00003495,0.06084829,0.73762654,0.00000000
-2.71035518,1.37342086,0.38741821,0.14385938,0.72560922,0.71053386,0.00003467,0.05620033,0.69340244,0.00000000
-2.70435218,1.29315438,0.35963566,0.13402722,0.67595841,0.67701778,0.00003588,0.05160516,0.65024325,0.00000000
-2.69834917,1.21429376,0.33244343,0.12447182,0.62663237,0.64341664,0.00003865,0.04712064,0.60851762,0.00000000
-2.69234617,1.13762107,0.30611923,0.11529610,0.57823532,0.61007567,0.00004310,0.04280038,0.56856840,0.00000000
-2.68634317,1.06388240,0.28093066,0.10659740,0.53133871,0.57733855,0.00004941,0.03869291,0.53070867,0.00000000
-2.68034017,0.99377666,0.25712975,0.09846609,0.48647119,0.54554110,0.00005778,0.03484110,0.49521873,0.00000000
-2.67433717,0.92794621,0.23494850,0.09098447,0.44411068,0.51500526,0.00006845,0.03128179,0.46234437,0.00000000
-2.66833417,0.86696951,0.21459573,0.08422594,0.40467858,0.48603335,0.00008170,0.02804580,0.43229597,0.00000000
-2.66233117,0.81135550,0.19625483,0.07825451,0.36853614,0.45890291,0.00009784,0.02515811,0.40524851,0.00000000
-2.65632816,0.76153973,0.18008262,0.07312454,0.33598273,0.43386203,0.00011718,0.02263812,0.38134218,0.00000000
-2.65032516,0.71788194,0.16620895,0.06888056,0.30725579,0.41112541,0.00014009,0.02050024,0.36068345,0.00000000
-2.64432216,0.68066469,0.15473691,0.06555738,0.28253209,0.39087109,0.00016688,0.01875431,0.34334630,0.00000000
-2.63831916,0.65009299,0.14574353,0.06318006,0.26192993,0.37323791,0.00019791,0.01740628,0.32937350,0.00000000
-2.63231616,0.62629435,0.13928061,0.06176402,0.24551209,0.35832371,0.00023347,0.01645865,0.31877775,0.00000000
-2.62631316,0.60931931,0.13537563,0.06131504,0.23328892,0.34618421,0.00027383,0.01591100,0.31154259,0.00000000
-2.62031016,0.59914205,0.13403255,0.06182916,0.22522159,0.33683263,0.00031921,0.01576037,0.30762293,0.00000000
-2.61430715,0.59566108,0.13523238,0.06329256,0.22122512,0.33023993,0.00036974,0.01600148,0.30694536,0.00000000
-2.60830415,0.59870005,0.13893351,0.06568128,0.22117107,0.32633568,0.00042548,0.01662690,0.30940807,0.00000000
-2.60230115,0.60800862,0.14507178,0.06896092,0.22488998,0.32500964,0.00048637,0.01762702,0.31488069,0.00000000
-2.59629815,0.62326363,0.15356032,0.07308630,0.23217340,0.32611388,0.00055225,0.01899000,0.32320393,0.00000000
-2.59029515,0.64407078,0.16428933,0.07800114,0.24277582,0.32946544,0.00062283,0.02070155,0.33418952,0.00000000
-2.58429215,0.66996702,0.17712579,0.08363789,0.25641647,0.33484971,0.00069767,0.02274468,0.34762021,0.00000000
-2.57828914,0.70042395,0.19191345,0.08991768,0.27278141,0.34202423,0.00077622,0.02509946,0.36325035,0.00000000
-2.57228614,0.73485246,0.20847302,0.09675055,0.29152586,0.35072308,0.00085778,0.02774273,0.38080708,0.00000000
-2.56628314,0.77260894,0.22660295,0.10403593,0.31227724,0.36066183,0.00094152,0.03064792,0.39999224,0.00000000
-2.56028014,0.81300300,0.24608075,0.11166360,0.33463891,0.37154283,0.00102651,0.03378496,0.42048511,0.00000000
-2.55427714,0.85530702,0.26666503,0.11951487,0.35819479,0.38306099,0.00111172,0.03712021,0.44194610,0.00000000
-2.54827414,0.89876734,0.28809830,0.12746439,0.38251498,0.39490978,0.00119604,0.04061668,0.46402133,0.00000000
-2.54227114,0.94261697,0.31011050,0.13538214,0.40716225,0.40678746,0.00127832,0.04423425,0.48634799,0.00000000
-2.53626813,0.98608965,0.33242331,0.14313595,0.43169934,0.41840334,0.00135741,0.04793015,0.50856051,0.00000000
-2.53026513,1.02843481,0.35475498,0.15059421,0.45569700,0.42948393,0.00143216,0.05165957,0.53029714,0.00000000
-2.52426213,1.06893300,0.37682572,0.15762887,0.47874233,0.43977886,0.00150147,0.05537634,0.55120694,0.00000000
-2.51825913,1.10691129,0.39836324,0.16411849,0.50044726,0.44906638,0.00156434,0.05903379,0.57095678,0.00000000
-2.51225613,1.14175813,0.41910852,0.16995129,0.52045683,0.45715824,0.00161988,0.06258562,0.58923822,0.00000000
-2.50625313,1.17293701,0.43882133,0.17502806,0.53845684,0.46390392,0.00166735,0.06598689,0.60577380,0.00000000
-2.50025013,1.19999853,0.45728549,0.17926481,0.55418066,0.46919396,0.00170617,0.06919493,0.62032273,0.00000000
-2.49424712,1.22259033,0.47431357,0.18259505,0.56741484,0.47296239,0.00173594,0.07217022,0.63268560,0.00000000
-2.48824412,1.24046468,0.48975095,0.18497153,0.57800328,0.47518823,0.00175650,0.07487726,0.64270805,0.00000000
-2.48224112,1.25348327,0.50347914,0.18636748,0.58584988,0.47589595,0.00176784,0.07728525,0.65028321,0.00000000
-2.47623812,1.26161940,0.51541816,0.18677724,0.59091955,0.47515498,0.00177019,0.07936869,0.65535297,0.00000000
-2.47023512,1.26495739,0.52552826,0.18621623,0.59323755,0.47307845,0.00176398,0.08110784,0.65790802,0.00000000
-2.46423212,1.26368948,0.53381070,0.18472033,0.59288743,0.46982097,0.00174984,0.08248899,0.65798685,0.00000000
-2.45822911,1.25811042,0.54030780,0.18234471,0.59000747,0.46557593,0.00172857,0.08350460,0.65567367,0.00000000
-2.45222611,1.24861030,0.54510239,0.17916212,0.58478617,0.46057214,0.00170114,0.08415332,0.65109570,0.00000000
-2.44622311,1.23566562,0.54831663,0.17526077,0.57745679,0.45507007,0.00166869,0.08443984,0.64441974,0.00000000
-2.44022011,1.21982947,0.55011035,0.17074194,0.56829131,0.44935783,0.00163247,0.08437467,0.63584840,0.00000000
-2.43421711,1.20172076,0.55067893,0.16571734,0.55759407,0.44374684,0.00159389,0.08397374,0.62561602,0.00000000
-2.42821411,1.18201305,0.55025083,0.16030634,0.54569539,0.43856737,0.00155446,0.08325806,0.61398462,0.00000000
-2.42221111,1.16142310,0.54908460,0.15463330,0.53294509,0.43416378,0.00151581,0.08225319,0.60123972,0.00000000
-2.41620810,1.14069929,0.54746549,0.14882486,0.51970644,0.43088965,0.00147965,0.08098873,0.58768627,0.00000000
-2.41020510,1.12060985,0.54570147,0.14300743,0.50635011,0.42910248,0.00144782,0.07949779,0.57364458,0.00000000
-2.40420210,1.10193092,0.54411863,0.13730486,0.49324855,0.42915813,0.00142226,0.07781633,0.55944617,0.00000000
-2.39819910,1.08543432,0.54305572,0.13183633,0.48077045,0.43140463,0.00140500,0.07598260,0.54542961,0.00000000
-2.39219610,1.07187472,0.54285799,0.12671443,0.46927526,0.43617554,0.00139819,0.07403647,0.53193592,0.00000000
-2.38619310,1.06197622,0.54386989,0.12204348,0.45910776,0.44378259,0.00140407,0.07201871,0.51930380,0.00000000
-2.38019010,1.05641821,0.54642704,0.11791803,0.45059245,0.45450776,0.00142499,0.06997032,0.50786422,0.00000000
-2.37418709,1.05582038,0.55084713,0.11442149,0.44402765,0.46859468,0.00146338,0.06793177,0.49793457,0.00000000
-2.36818409,1.06072704,0.55742020,0.11162499,0.43967945,0.48623967,0.00152173,0.06594222,0.48981222,0.00000000
-2.36218109,1.07159109,0.56639830,0.10958628,0.43777539,0.50758247,0.00160258,0.06403875,0.48376762,0.00000000
-2.35617809,1.08875780,0.57798501,0.10834877,0.43849796,0.53269707,0.00170846,0.06225556,0.48003701,0.00000000
-2.35017509,1.11244913,0.59232505,0.10794073,0.44197823,0.56158292,0.00184185,0.06062321,0.47881501,0.00000000
-2.34417209,1.14274917,0.60949464,0.10837453,0.44828971,0.59415705,0.00200513,0.05916791,0.48024724,0.00000000
-2.33816908,1.17959141,0.62949287,0.10964614,0.45744281,0.63024747,0.00220046,0.05791082,0.48442355,0.00000000
-2.33216608,1.22274874,0.65223490,0.11173477,0.46938033,0.66958847,0.00242978,0.05686756,0.49137185,0.00000000
-2.32616308,1.27182691,0.67754711,0.11460273,0.48397411,0.71181813,0.00269463,0.05604768,0.50105331,0.00000000
-2.32016008,1.32626230,0.70516511,0.11819566,0.50102352,0.75647866,0.00299613,0.05545445,0.51335902,0.00000000
-2.31415708,1.38532447,0.73473451,0.12244306,0.52025581,0.80301975,0.00333482,0.05508469,0.52810852,0.00000000
-2.30815408,1.44812415,0.76581510,0.12725915,0.54132880,0.85080521,0.00371062,0.05492882,0.54505054,0.00000000
-2.30215108,1.51362678,0.79788828,0.13254427,0.56383594,0.89912311,0.00412268,0.05497115,0.56386607,0.00000000
-2.29614807,1.58067170,0.83036791,0.13818656,0.58731388,0.94719911,0.00456936,0.05519028,0.58417375,0.00000000
-2.29014507,1.64799663,0.86261417,0.14406414,0.61125237,0.99421305,0.00504813,0.05555973,0.60553782,0.00000000
-2.28414207,1.71426695,0.89395026,0.15004767,0.63510651,1.03931806,0.00555552,0.05604872,0.62747809,0.00000000
-2.27813907,1.77810896,0.92368127,0.15600323,0.65831072,1.08166197,0.00608713,0.05662311,0.64948207,0.00000000
-2.27213607,1.83814605,0.95111463,0.16179545,0.68029427,1.12041001,0.00663762,0.05724641,0.67101857,0.00000000
-2.26613307,1.89303656,0.97558140,0.16729085,0.70049762,1.15476820,0.00720076,0.05788092,0.69155253,0.00000000
-2.26013007,1.94151193,0.99645751,0.17236124,0.71838908,1.18400645,0.00776950,0.05848886,0.71056036,0.00000000
-2.25412706,1.98241380,1.01318408,0.17688707,0.73348111,1.20748043,0.00833609,0.05903353,0.72754541,0.00000000
-2.24812406,2.01472846,1.02528617,0.18076063,0.74534551,1.22465139,0.00889221,0.05948042,0.74205290,0.00000000
-2.24212106,2.03761746,1.03238885,0.18388896,0.75362702,1.23510310,0.00942916,0.05979824,0.75368363,0.00000000
-2.23611806,2.05044310,1.03423028,0.18619642,0.75805458,1.23855510,0.00993806,0.05995986,0.76210622,0.00000000
-2.23011506,2.05278783,1.03067094,0.18762672,0.75845002,1.23487176,0.01041007,0.05994309,0.76706711,0.00000000
-2.22411206,2.04446679,1.02169889,0.18814443,0.75473354,1.22406688,0.01083661,0.05973127,0.76839818,0.00000000
-2.21810905,2.02553304,1.00743065,0.18773590,0.74692600,1.20630344,0.01120964,0.05931377,0.76602157,0.00000000
-2.21210605,1.99627540,0.98810785,0.18640948,0.73514788,1.18188865,0.01152186,0.05868619,0.75995168,0.00000000
-2.20610305,1.95720901,0.96408968,0.18419510,0.71961491,1.15126464,0.01176696,0.05785043,0.75029416,0.00000000
-2.20010005,1.90905906,0.93584165,0.18114324,0.70063081,1.11499506,0.01193980,0.05681453,0.73724210,0.00000000
-2.19409705,1.85273846,0.90392096,0.17732327,0.67857721,1.07374828,0.01203659,0.05559235,0.72106955,0.00000000
-2.18809405,1.78932040,0.86895928,0.17282122,0.65390151,1.02827800,0.01205501,0.05420307,0.70212258,0.00000000
-2.18209105,1.72000688,0.83164353,0.16773710,0.62710301,0.97940197,0.01199432,0.05267049,0.68080845,0.00000000
-2.17608804,1.64609447,0.79269541,0.16218191,0.59871799,0.92797985,0.01185532,0.05102226,0.65758301,0.00000000
-2.17008504,1.56893867,0.75285053,0.15627423,0.56930430,0.87489097,0.01164043,0.04928899,0.63293716,0.00000000
-2.16408204,1.48991800,0.71283787,0.15013684,0.53942617,0.82101296,0.01135352,0.04750321,0.60738251,0.00000000
-2.15807904,1.41039918,0.67336021,0.14389310,0.50963961,0.76720188,0.01099985,0.04569844,0.58143701,0.00000000
-2.15207604,1.33170460,0.63507622,0.13766356,0.48047908,0.71427461,0.01058590,0.04390807,0.55561092,0.00000000
-2.14607304,1.25508285,0.59858474,0.13156263,0.45244572,0.66299393,0.01011912,0.04216442,0.53039356,0.00000000
-2.14007004,1.18168331,0.56441165,0.12569562,0.42599749,0.61405671,0.00960778,0.04049778,0.50624130,0.00000000
-2.13406703,1.11253540,0.53299962,0.12015609,0.40154147,0.56808524,0.00906063,0.03893552,0.48356710,0.00000000
-2.12806403,1.04853276,0.50470104,0.11502370,0.37942835,0.52562197,0.00848674,0.03750143,0.46273198,0.00000000
-2.12206103,0.99042273,0.47977394,0.11036249,0.35994919,0.48712722,0.00789518,0.03621506,0.44403843,0.00000000
-2.11605803,0.93880096,0.45838122,0.10621983,0.34333429,0.45297980,0.00729481,0.03509133,0.42772609,0.00000000
