energy_ev,total_up,Bi_p_up,Bi_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.59179590,6.80596335,1.65526133,0.08539826,1.72698885,4.09568398,0.98785001,0.00000000
-5.58579290,6.72314629,1.62904917,0.08565633,1.70325974,4.05694265,0.95590271,0.00000000
-5.57978989,6.64470488,1.60245816,0.08586250,1.68007613,4.02045771,0.92747845,0.00000000
-5.57378689,6.57178122,1.57569943,0.08601971,1.65785258,3.98679231,0.90291448,0.00000000
-5.56778389,6.50522386,1.54889815,0.08612771,1.63693458,3.95633052,0.88251773,0.00000000
-5.56178089,6.44558951,1.52209851,0.08618314,1.61759605,3.92928167,0.86656346,0.00000000
-5.55577789,6.39315741,1.49527240,0.08617971,1.60003988,3.90569252,0.85529445,0.00000000
-5.54977489,6.34795495,1.46833124,0.08610869,1.58440143,3.88546642,0.84892070,0.00000000
-5.54377189,6.30979328,1.44114018,0.08595935,1.57075438,3.86838842,0.84761949,0.00000000
-5.53776888,6.27831072,1.41353399,0.08571972,1.55911854,3.85415500,0.85153583,0.00000000
-5.53176588,6.25302178,1.38533368,0.08537723,1.54946894,3.84240711,0.86078308,0.00000000
-5.52576288,6.23336942,1.35636307,0.08491959,1.54174577,3.83276478,0.87544367,0.00000000
-5.51975988,6.21877793,1.32646459,0.08433558,1.53586459,3.82486165,0.89556979,0.00000000
-5.51375688,6.20870407,1.29551331,0.08361582,1.53172613,3.81837801,0.92118379,0.00000000
-5.50775388,6.20268391,1.26342896,0.08275349,1.52922542,3.81307059,0.95227841,0.00000000
-5.50175088,6.20037346,1.23018504,0.08174501,1.52825979,3.80879781,0.98881641,0.00000000
-5.49574787,6.20158104,1.19581492,0.08059050,1.52873541,3.80553933,1.03072981,0.00000000
-5.48974487,6.20628993,1.16041475,0.07929418,1.53057220,3.80340881,1.07791847,0.00000000
-5.48374187,6.21467051,1.12414288,0.07786460,1.53370709,3.80265950,1.13024822,0.00000000
-5.47773887,6.22708096,1.08721630,0.07631458,1.53809554,3.80368195,1.18754835,0.00000000
-5.47173587,6.24405684,1.04990403,0.07466115,1.54371144,3.80699428,1.24960883,0.00000000
-5.46573287,6.26628986,1.01251803,0.07292522,1.55054559,3.81322499,1.31617725,0.00000000
-5.45972986,6.29459687,0.97540218,0.07113104,1.55860304,3.82308934,1.38695586,0.00000000
-5.45372686,6.32988052,0.93891973,0.06930562,1.56789949,3.83736002,1.46159881,0.00000000
-5.44772386,6.37308357,0.90343998,0.06747798,1.57845719,3.85683367,1.53971019,0.00000000
-5.44172086,6.42513881,0.86932482,0.06567828,1.59030069,3.88229449,1.62084289,0.00000000
-5.43571786,6.48691735,0.83691571,0.06393694,1.60345264,3.91447690,1.70449886,0.00000000
-5.42971486,6.55917746,0.80652171,0.06228370,1.61793023,3.95402863,1.79013104,0.00000000
-5.42371186,6.64251683,0.77840902,0.06074671,1.63374241,4.00147631,1.87714706,0.00000000
-5.41770885,6.73733042,0.75279254,0.05935163,1.65088807,4.05719499,1.96491512,0.00000000
-5.41170585,6.84377620,0.72982971,0.05812084,1.66935561,4.12138315,2.05277206,0.00000000
-5.40570285,6.96175053,0.70961675,0.05707275,1.68912370,4.19404442,2.14003344,0.00000000
-5.39969985,7.09087455,0.69218751,0.05622125,1.71016348,4.27497696,2.22600580,0.00000000
-5.39369685,7.23049241,0.67751476,0.05557527,1.73244196,4.36377103,2.31000053,0.00000000
-5.38769385,7.37968149,0.66551388,0.05513859,1.75592650,4.45981506,2.39134911,0.00000000
-5.38169085,7.53727438,0.65604850,0.05490971,1.78059002,4.56230987,2.46941921,0.00000000
-5.37568784,7.70189165,0.64893802,0.05488202,1.80641676,4.67029063,2.54363098,0.00000000
-5.36968484,7.87198384,0.64396632,0.05504405,1.83340787,4.78265544,2.61347292,0.00000000
-5.36368184,8.04588078,0.64089145,0.05537989,1.86158661,4.89819947,2.67851659,0.00000000
-5.35767884,8.22184598,0.63945567,0.05586977,1.89100250,5.01565298,2.73842959,0.00000000
-5.35167584,8.39813333,0.63939557,0.05649074,1.92173396,5.13372164,2.79298591,0.00000000
-5.34567284,8.57304354,0.64045159,0.05721742,1.95388898,5.25112739,2.84207336,0.00000000
-5.33966983,8.74497759,0.64237686,0.05802278,1.98760345,5.36664796,2.88569732,0.00000000
-5.33366683,8.91248459,0.64494473,0.05887903,2.02303674,5.47915348,2.92398072,0.00000000
-5.32766383,9.07430181,0.64795494,0.05975838,2.06036456,5.58763846,2.95715984,0.00000000
-5.32166083,9.22938504,0.65123821,0.06063383,2.09976894,5.69124806,2.98557607,0.00000000
-5.31565783,9.37692792,0.65465906,0.06147987,2.14142566,5.78929743,3.00966370,0.00000000
-5.30965483,9.51636953,0.65811692,0.06227314,2.18548934,5.88128352,3.02993422,0.00000000
-5.30365183,9.64738987,0.66154558,0.06299288,2.23207697,5.96688909,3.04695737,0.00000000
-5.29764882,9.76989403,0.66491100,0.06362134,2.28125046,6.04597885,3.06133993,0.00000000
-5.29164582,9.88398584,0.66820789,0.06414411,2.33299916,6.11858832,3.07370277,0.00000000
-5.28564282,9.98993270,0.67145496,0.06455018,2.38722338,6.18490593,3.08465724,0.00000000
-5.27963982,10.08812376,0.67468947,0.06483206,2.44371994,6.24524952,3.09478157,0.00000000
-5.27363682,10.17902359,0.67796108,0.06498564,2.50217079,6.30003853,3.10459857,0.00000000
-5.26763382,10.26312407,0.68132549,0.06501008,2.56213567,6.34976303,3.11455518,0.00000000
-5.26163082,10.34089709,0.68483811,0.06490753,2.62304973,6.39495126,3.12500499,0.00000000
-5.25562781,10.41275039,0.68854806,0.06468284,2.68422663,6.43613710,3.13619419,0.00000000
-5.24962481,10.47898895,0.69249277,0.06434322,2.74486750,6.47382873,3.14825177,0.00000000
-5.24362181,10.53978361,0.69669346,0.06389784,2.80407595,6.50847981,3.16118409,0.00000000
-5.23761881,10.59514843,0.70115156,0.06335743,2.86087867,6.54046424,3.17487418,0.00000000
-5.23161581,10.64492746,0.70584647,0.06273394,2.91425117,6.57005521,3.18908566,0.00000000
-5.22561281,10.68879135,0.71073441,0.06204007,2.96314768,6.59740929,3.20347106,0.00000000
-5.21960980,10.72624339,0.71574868,0.06128895,3.00653396,6.62255569,3.21758406,0.00000000
-5.21360680,10.75663429,0.72080120,0.06049377,3.04342173,6.64539095,3.23089518,0.00000000
-5.20760380,10.77918445,0.72578515,0.05966743,3.07290303,6.66567881,3.24281009,0.00000000
-5.20160080,10.79301237,0.73057881,0.05882226,3.09418300,6.68305512,3.25268985,0.00000000
-5.19559780,10.79716733,0.73505015,0.05796968,3.10660948,6.69703727,3.25987217,0.00000000
-5.18959480,10.79066480,0.73906225,0.05712001,3.10969803,6.70703766,3.26369298,0.00000000
-5.18359180,10.77252297,0.74247907,0.05628218,3.10315118,6.71238076,3.26350741,0.00000000
-5.17758879,10.74179871,0.74517143,0.05546356,3.08687105,6.71232312,3.25870974,0.00000000
-5.17158579,10.69762194,0.74702301,0.05466980,3.06096472,6.70607582,3.24875150,0.00000000
-5.16558279,10.63922746,0.74793596,0.05390466,3.02574228,6.69282889,3.23315760,0.00000000
-5.15957979,10.56598344,0.74783601,0.05316998,2.98170772,6.67177715,3.21153990,0.00000000
-5.15357679,10.47741632,0.74667677,0.05246560,2.92954323,6.64214700,3.18360832,0.00000000
-5.14757379,10.37323201,0.74444315,0.05178940,2.87008774,6.60322373,3.14917927,0.00000000
-5.14157079,10.25333323,0.74115356,0.05113740,2.80431092,6.55437863,3.10818147,0.00000000
-5.13556778,10.11783315,0.73686098,0.05050386,2.73328366,6.49509555,3.06065920,0.00000000
-5.12956478,9.96706544,0.73165265,0.04988149,2.65814662,6.42499608,3.00677317,0.00000000
-5.12356178,9.80159050,0.72564842,0.04926176,2.58007798,6.34386256,2.94679895,0.00000000
-5.11755878,9.62219790,0.71899781,0.04863517,2.50026171,6.25165826,2.88112315,0.00000000
-5.11155578,9.42990465,0.71187577,0.04799162,2.41985736,6.14854369,2.81023734,0.00000000
-5.10555278,9.22594883,0.70447723,0.04732085,2.33997235,6.03488816,2.73472990,0.00000000
-5.09954977,9.01177814,0.69701072,0.04661283,2.26163739,5.91127575,2.65527551,0.00000000
-5.09354677,8.78903270,0.68969109,0.04585818,2.18578551,5.77850495,2.57262280,0.00000000
-5.08754377,8.55952181,0.68273168,0.04504859,2.11323491,5.63758126,2.48757974,0.00000000
-5.08154077,8.32519434,0.67633615,0.04417717,2.04467577,5.48970245,2.40099743,0.00000000
-5.07553777,8.08810269,0.67069028,0.04323882,1.98066101,5.33623642,2.31375209,0.00000000
-5.06953477,7.85036088,0.66595412,0.04223044,1.92160075,5.17869196,2.22672600,0.00000000
-5.06353177,7.61409754,0.66225471,0.04115112,1.86776039,5.01868305,2.14078759,0.00000000
-5.05752876,7.38140507,0.65967975,0.04000224,1.81926208,4.85788773,2.05677141,0.00000000
-5.05152576,7.15428693,0.65827255,0.03878747,1.77608939,4.69800316,1.97545868,0.00000000
-5.04552276,6.93460494,0.65802852,0.03751267,1.73809506,4.54069836,1.89755908,0.00000000
-5.03951976,6.72402933,0.65889337,0.03618574,1.70501168,4.38756688,1.82369471,0.00000000
-5.03351676,6.52399401,0.66076328,0.03481637,1.67646524,4.24008137,1.75438685,0.00000000
-5.02751376,6.33565969,0.66348703,0.03341578,1.65199137,4.09955236,1.69004634,0.00000000
-5.02151076,6.15988725,0.66687022,0.03199633,1.63105413,3.96709322,1.63096808,0.00000000
-5.01550775,5.99722343,0.67068130,0.03057120,1.61306729,3.84359320,1.57733013,0.00000000
-5.00950475,5.84790024,0.67465950,0.02915405,1.59741747,3.72970007,1.52919757,0.00000000
-5.00350175,5.71184900,0.67852414,0.02775865,1.58348896,3.62581329,1.48653105,0.00000000
-4.99749875,5.58872886,0.68198515,0.02639857,1.57068958,3.53208845,1.44919988,0.00000000
-4.99149575,5.47796914,0.68475432,0.02508695,1.55847671,3.44845257,1.41699895,0.00000000
-4.98549275,5.37882361,0.68655682,0.02383625,1.54638286,3.37463000,1.38966883,0.00000000
-4.97948974,5.29043447,0.68714258,0.02265811,1.53403957,3.31017728,1.36691813,0.00000000
-4.97348674,5.21190268,0.68629692,0.02156324,1.52119887,3.25452549,1.34844684,0.00000000
-4.96748374,5.14236123,0.68385012,0.02056139,1.50775113,3.20702777,1.33396964,0.00000000
-4.96148074,5.08104731,0.67968538,0.01966134,1.49373829,3.16700951,1.32323783,0.00000000
-4.95547774,5.02736932,0.67374481,0.01887092,1.47936180,3.13381858,1.31605874,0.00000000
-4.94947474,4.98096496,0.66603331,0.01819709,1.46498425,3.10687285,1.31231154,0.00000000
-4.94347174,4.94174683,0.65661994,0.01764601,1.45112462,3.08570238,1.31195847,0.00000000
-4.93746873,4.90993268,0.64563692,0.01722312,1.43844653,3.06998411,1.31505092,0.00000000
-4.93146573,4.88605796,0.63327608,0.01693316,1.42773983,3.05956693,1.32172969,0.00000000
-4.92546273,4.87096971,0.61978302,0.01678026,1.41989588,3.05448584,1.33221954,0.00000000
-4.91945973,4.86580117,0.60544918,0.01676796,1.41587712,3.05496425,1.34681794,0.00000000
-4.91345673,4.87192797,0.59060208,0.01689912,1.41668193,3.06140437,1.36587854,0.00000000
-4.90745373,4.89090752,0.57559424,0.01717598,1.42330609,3.07436589,1.38979007,0.00000000
-4.90145073,4.92440422,0.56079107,0.01759995,1.43670218,3.09453416,1.41895152,0.00000000
-4.89544772,4.97410373,0.54655831,0.01817164,1.45773845,3.12267934,1.45374489,0.00000000
-4.88944472,5.04162031,0.53324958,0.01889063,1.48715889,3.15960868,1.49450663,0.00000000
-4.88344172,5.12840160,0.52119439,0.01975537,1.52554603,3.20611426,1.54149918,0.00000000
-4.87743872,5.23563530,0.51068715,0.02076306,1.57328804,3.26291890,1.59488405,0.00000000
-4.87143572,5.36416234,0.50197769,0.02190951,1.63055156,3.33062302,1.65469772,0.00000000
-4.86543272,5.51440066,0.49526348,0.02318902,1.69726140,3.40965505,1.72083149,0.00000000
-4.85942971,5.68628356,0.49068400,0.02459436,1.77308797,3.50022804,1.79301651,0.00000000
-4.85342671,5.87921553,0.48831736,0.02611666,1.85744323,3.60230465,1.87081463,0.00000000
-4.84742371,6.09204807,0.48817935,0.02774553,1.94948515,3.71557226,1.95361573,0.00000000
-4.84142071,6.32307681,0.49022479,0.02946904,2.04813091,3.83942959,2.04064177,0.00000000
-4.83541771,6.57006047,0.49435130,0.03127389,2.15207815,3.97298558,2.13095752,0.00000000
-4.82941471,6.83026112,0.50040501,0.03314559,2.25983367,4.11507064,2.22348777,0.00000000
-4.82341171,7.10050431,0.50818823,0.03506869,2.36974860,4.26425991,2.31704015,0.00000000
-4.81740870,7.37725677,0.51746849,0.03702705,2.48005864,4.41890759,2.41033307,0.00000000
-4.81140570,7.65671861,0.52798864,0.03900416,2.58892804,4.57719076,2.50202738,0.00000000
-4.80540270,7.93492652,0.53947755,0.04098349,2.69449580,4.73716107,2.59076079,0.00000000
-4.79939970,8.20786371,0.55166093,0.04294885,2.79492237,4.89680181,2.67518365,0.00000000
-4.79339670,8.47157263,0.56427176,0.04488472,2.88843550,5.05408826,2.75399467,0.00000000
-4.78739370,8.72226594,0.57705998,0.04677662,2.97337356,5.20704864,2.82597545,0.00000000
-4.78139070,8.95643180,0.58980092,0.04861145,3.04822516,5.35382329,2.89002241,0.00000000
-4.77538769,9.17092954,0.60230222,0.05037773,3.11166387,5.49271976,2.94517517,0.00000000
-4.76938469,9.36307255,0.61440893,0.05206587,3.16257717,5.62226166,2.99064034,0.00000000
-4.76338169,9.53069560,0.62600667,0.05366832,3.20008890,5.74122956,3.02581012,0.00000000
-4.75737869,9.67220454,0.63702270,0.05517970,3.22357491,5.84869241,3.05027517,0.00000000
-4.75137569,9.78660722,0.64742503,0.05659684,3.23267170,5.94402867,3.06383157,0.00000000
-4.74537269,9.87352490,0.65721950,0.05791874,3.22727805,6.02693640,3.06648180,0.00000000
-4.73936968,9.93318454,0.66644528,0.05914649,3.20755009,6.09743240,3.05842996,0.00000000
-4.73336668,9.96639279,0.67516886,0.06028308,3.17389014,6.15584056,3.04007168,0.00000000
-4.72736368,9.97449312,0.68347692,0.06133320,3.12692997,6.20277035,3.01197928,0.00000000
-4.72136068,9.95930826,0.69146853,0.06230300,3.06750932,6.23908636,2.97488273,0.00000000
-4.71535768,9.92307041,0.69924698,0.06319973,2.99665027,6.26587036,2.92964747,0.00000000
-4.70935468,9.86834186,0.70691173,0.06403145,2.91552862,6.28437753,2.87724954,0.00000000
-4.70335168,9.79792929,0.71455078,0.06480669,2.82544291,6.29598850,2.81874932,0.00000000
-4.69734867,9.71479450,0.72223396,0.06553410,2.72778215,6.30215917,2.75526426,0.00000000
-4.69134567,9.62196490,0.73000725,0.06622212,2.62399310,6.30437004,2.68794171,0.00000000
-4.68534267,9.52244645,0.73788864,0.06687869,2.51554786,6.30407693,2.61793251,0.00000000
-4.67933967,9.41914179,0.74586546,0.06751096,2.40391269,6.30266457,2.54636583,0.00000000
-4.67333667,9.31477592,0.75389346,0.06812507,2.29051872,6.30140473,2.47432601,0.00000000
-4.66733367,9.21183129,0.76189764,0.06872596,2.17673509,6.30141979,2.40283179,0.00000000
-4.66133067,9.11249392,0.76977466,0.06931719,2.06384535,6.30365292,2.33281811,0.00000000
-4.65532766,9.01861145,0.77739686,0.06990089,1.95302718,6.30884538,2.26512107,0.00000000
-4.64932466,8.93166383,0.78461759,0.07047766,1.84533619,6.31752124,2.20046575,0.00000000
-4.64332166,8.85274651,0.79127764,0.07104657,1.74169360,6.32997953,2.13945740,0.00000000
-4.63731866,8.78256590,0.79721238,0.07160517,1.64287821,6.34629357,2.08257558,0.00000000
-4.63131566,8.72144631,0.80225937,0.07214950,1.54952243,6.36631702,2.03017136,0.00000000
-4.62531266,8.66934703,0.80626605,0.07267423,1.46211233,6.38969576,1.98246748,0.00000000
-4.61930965,8.62588846,0.80909702,0.07317267,1.38099125,6.41588491,1.93956100,0.00000000
-4.61330665,8.59038538,0.81064079,0.07363690,1.30636685,6.44416996,1.90142856,0.00000000
-4.60730365,8.56188593,0.81081543,0.07405790,1.23832087,6.47369096,1.86793373,0.00000000
-4.60130065,8.53921447,0.80957304,0.07442564,1.17682129,6.50346891,1.83883628,0.00000000
-4.59529765,8.52101670,0.80690271,0.07472924,1.12173610,6.53243332,1.81380320,0.00000000
-4.58929465,8.50580574,0.80283187,0.07495714,1.07284835,6.55945023,1.79242105,0.00000000
-4.58329165,8.49200765,0.79742597,0.07509724,1.02987164,6.58335007,1.77420952,0.00000000
-4.57728864,8.47800552,0.79078641,0.07513714,0.99246572,6.60295466,1.75863587,0.00000000
-4.57128564,8.46218143,0.78304703,0.07506431,0.96025160,6.61710330,1.74513009,0.00000000
-4.56528264,8.44295544,0.77436911,0.07486642,0.93282577,6.62467741,1.73310039,0.00000000
-4.55927964,8.41882164,0.76493524,0.07453154,0.90977321,6.62462387,1.72194893,0.00000000
-4.55327664,8.38838082,0.75494241,0.07404853,0.89067889,6.61597689,1.71108734,0.00000000
-4.54727364,8.35037004,0.74459457,0.07340732,0.87513768,6.59787849,1.69995188,0.00000000
-4.54127064,8.30368874,0.73409512,0.07259929,0.86276247,6.56959751,1.68801782,0.00000000
-4.53526763,8.24742188,0.72363964,0.07161761,0.85319053,6.53054720,1.67481276,0.00000000
-4.52926463,8.18085980,0.71340933,0.07045761,0.84608822,6.48030123,1.65992846,0.00000000
-4.52326163,8.10351471,0.70356532,0.06911710,0.84115395,6.41860780,1.64303087,0.00000000
-4.51725863,8.01513387,0.69424427,0.06759664,0.83811978,6.34540170,1.62386808,0.00000000
-4.51125563,7.91570872,0.68555535,0.06589982,0.83675153,6.26081372,1.60227566,0.00000000
-4.50525263,7.80547988,0.67757874,0.06403337,0.83684772,6.16517691,1.57817935,0.00000000
-4.49924962,7.68493724,0.67036561,0.06200729,0.83823746,6.05902914,1.55159476,0.00000000
-4.49324662,7.55481473,0.66393959,0.05983479,0.84077742,5.94311146,1.52262405,0.00000000
-4.48724362,7.41607921,0.65829941,0.05753222,0.84434795,5.81836147,1.49144957,0.00000000
-4.48124062,7.26991318,0.65342264,0.05511882,0.84884871,5.68590162,1.45832461,0.00000000
-4.47523762,7.11769097,0.64927004,0.05261641,0.85419369,5.54702188,1.42356160,0.00000000
-4.46923462,6.96094857,0.64579034,0.05004897,0.86030596,5.40315700,1.38751807,0.00000000
-4.46323162,6.80134750,0.64292498,0.04744215,0.86711222,5.25585832,1.35058111,0.00000000
-4.45722861,6.64063328,0.64061256,0.04482271,0.87453740,5.10676086,1.31315067,0.00000000
-4.45122561,6.48058963,0.63879264,0.04221788,0.88249934,4.95754628,1.27562284,0.00000000
-4.44522261,6.32298978,0.63740871,0.03965475,0.89090407,4.80990281,1.23837349,0.00000000
-4.43921961,6.16954645,0.63641013,0.03715964,0.89964152,4.66548346,1.20174329,0.00000000
-4.43321661,6.02186233,0.63575296,0.03475744,0.90858226,4.52586380,1.16602472,0.00000000
-4.42721361,5.88138314,0.63539978,0.03247101,0.91757522,4.39250096,1.13145183,0.00000000
-4.42121061,5.74935496,0.63531849,0.03032072,0.92644674,4.26669534,1.09819298,0.00000000
-4.41520760,5.62678791,0.63548035,0.02832391,0.93500100,4.14955653,1.06634729,0.00000000
-4.40920460,5.51442765,0.63585755,0.02649460,0.94302205,4.04197485,1.03594462,0.00000000
-4.40320160,5.41273603,0.63642048,0.02484315,0.95027741,3.94459959,1.00694922,0.00000000
-4.39719860,5.32188183,0.63713510,0.02337614,0.95652311,3.85782484,0.97926678,0.00000000
-4.39119560,5.24174199,0.63796068,0.02209625,0.96151027,3.78178346,0.95275439,0.00000000
-4.38519260,5.17191334,0.63884818,0.02100238,0.96499276,3.71634951,0.92723295,0.00000000
-4.37918959,5.11173434,0.63973948,0.02008970,0.96673582,3.66114883,0.90250124,0.00000000
-4.37318659,5.06031583,0.64056767,0.01934994,0.96652517,3.61557743,0.87835091,0.00000000
-4.36718359,5.01657955,0.64125828,0.01877170,0.96417628,3.57882685,0.85458150,0.00000000
-4.36118059,4.97930270,0.64173171,0.01834079,0.95954330,3.54991557,0.83101484,0.00000000
-4.35517759,4.94716667,0.64190650,0.01804075,0.95252725,3.52772502,0.80750796,0.00000000
-4.34917459,4.91880797,0.64170341,0.01785328,0.94308299,3.51103907,0.78396393,0.00000000
-4.34317159,4.89286938,0.64105001,0.01775882,0.93122465,3.49858529,0.76034018,0.00000000
-4.33716858,4.86804922,0.63988549,0.01773707,0.91702917,3.48907670,0.73665379,0.00000000
-4.33116558,4.84314710,0.63816538,0.01776755,0.90063781,3.48125256,0.71298383,0.00000000
-4.32516258,4.81710450,0.63586585,0.01783016,0.88225538,3.47391672,0.68947052,0.00000000
-4.31915958,4.78903886,0.63298734,0.01790568,0.86214732,3.46597262,0.66631150,0.00000000
-4.31315658,4.75827028,0.62955716,0.01797624,0.84063462,3.45645374,0.64375544,0.00000000
-4.30715358,4.72434022,0.62563091,0.01802575,0.81808689,3.44454877,0.62209339,0.00000000
