energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.92796398,1.37551408,-1.25626983,0.01185648,-0.01479185,0.08639261,-0.06521395,0.00739649,-0.00716010,0.00000000,-0.00000000,0.29296405,-0.30119743,0.42914458,-0.34244938,0.00498864,-0.00488584,0.65914151,-0.63028802
-5.92196098,1.40371530,-1.28124370,0.01129325,-0.01397602,0.09090531,-0.06795665,0.00750547,-0.00722556,0.00000000,-0.00000000,0.29441470,-0.30052307,0.44562045,-0.35794117,0.00507391,-0.00495241,0.66807184,-0.63926790
-5.91595798,1.43113436,-1.30826739,0.01079217,-0.01327705,0.09550839,-0.07114644,0.00762277,-0.00731644,0.00000000,-0.00000000,0.29599834,-0.30035834,0.46161066,-0.37397840,0.00515253,-0.00501893,0.67660812,-0.64899726
-5.90995498,1.45728161,-1.33670512,0.01034096,-0.01267913,0.10012464,-0.07474004,0.00774572,-0.00742851,0.00000000,-0.00000000,0.29771013,-0.30060690,0.47690735,-0.39038424,0.00522339,-0.00508339,0.68457898,-0.65916980
-5.90395198,1.48177669,-1.36596620,0.00992856,-0.01216646,0.10467985,-0.07868890,0.00787238,-0.00755778,0.00000000,-0.00000000,0.29958726,-0.30120515,0.49132350,-0.40697864,0.00528595,-0.00514416,0.69187273,-0.66951311
-5.89794897,1.50435826,-1.39551992,0.00954528,-0.01172378,0.10910525,-0.08293990,0.00800154,-0.00770068,0.00000000,-0.00000000,0.30170820,-0.30212558,0.50469865,-0.42358161,0.00534024,-0.00520006,0.69843953,-0.67979653
-5.89194597,1.52489016,-1.42490767,0.00918294,-0.01133661,0.11334004,-0.08743618,0.00813278,-0.00785414,0.00000000,-0.00000000,0.30419066,-0.30337855,0.51690417,-0.44001649,0.00538685,-0.00525041,0.70429141,-0.68983707
-5.88594297,1.54336397,-1.45375234,0.00883492,-0.01099167,0.11733378,-0.09211825,0.00826638,-0.00801569,0.00000000,-0.00000000,0.30718820,-0.30501255,0.52784786,-0.45611331,0.00542692,-0.00529505,0.70950027,-0.69950339
-5.87993997,1.55989797,-1.48176480,0.00849614,-0.01067704,0.12104885,-0.09692519,0.00840332,-0.00818348,0.00000000,-0.00000000,0.31088572,-0.30711308,0.53747778,-0.47171215,0.00546211,-0.00533434,0.71419386,-0.70871787
-5.87393697,1.57473238,-1.50874764,0.00816309,-0.01038237,0.12446252,-0.10179611,0.00854518,-0.00835633,0.00000000,-0.00000000,0.31549406,-0.30980008,0.54578502,-0.48666640,0.00549456,-0.00536916,0.71855004,-0.71745677
-5.86793397,1.58822134,-1.53459638,0.00783371,-0.01009901,0.12756889,-0.10667182,0.00869402,-0.00853371,0.00000000,-0.00000000,0.32124387,-0.31322422,0.55280540,-0.50084608,0.00552681,-0.00540089,0.72278946,-0.72574850
-5.86193097,1.60082160,-1.55929803,0.00750734,-0.00982009,0.13038031,-0.11149664,0.00885231,-0.00871574,0.00000000,-0.00000000,0.32837894,-0.31756222,0.55861986,-0.51414093,0.00556172,-0.00543137,0.72716695,-0.73367027
-5.85592796,1.61307836,-1.58292758,0.00718454,-0.00954050,0.13292838,-0.11622039,0.00902272,-0.00890308,0.00000000,-0.00000000,0.33714925,-0.32301128,0.56335353,-0.52646334,0.00560245,-0.00546283,0.73196198,-0.74134322
-5.84992496,1.62560869,-1.60564234,0.00686701,-0.00925690,0.13526434,-0.12080038,0.00920807,-0.00909690,0.00000000,-0.00000000,0.34780388,-0.32978300,0.56717345,-0.53775098,0.00565231,-0.00549787,0.73746845,-0.74892626
-5.84392196,1.63908286,-1.62767446,0.00655738,-0.00896767,0.13745891,-0.12520351,0.00941111,-0.00929878,0.00000000,-0.00000000,0.36058402,-0.33809694,0.57028497,-0.54796906,0.00571470,-0.00553934,0.74398421,-0.75660885
-5.83791896,1.65420426,-1.64932203,0.00625908,-0.00867274,0.13960131,-0.12940814,0.00963445,-0.00951059,0.00000000,-0.00000000,0.37571612,-0.34817393,0.57292682,-0.55711206,0.00579304,-0.00559030,0.75180062,-0.76460303
-5.83191596,1.67168824,-1.67093873,0.00597612,-0.00837352,0.14179768,-0.13340591,0.00988036,-0.00973435,0.00000000,-0.00000000,0.39340543,-0.36022951,0.57536503,-0.56520492,0.00589064,-0.00565393,0.76119251,-0.77313494
-5.82591296,1.69224055,-1.69292257,0.00571295,-0.00807269,0.14416871,-0.13720319,0.01015074,-0.00997216,0.00000000,-0.00000000,0.41382982,-0.37446750,0.57788589,-0.57230357,0.00601066,-0.00573344,0.77240881,-0.78243615
-5.81990995,1.71653581,-1.71570379,0.00547424,-0.00777404,0.14684661,-0.14082216,0.01044693,-0.01022603,0.00000000,-0.00000000,0.43713419,-0.39107387,0.58078800,-0.57849472,0.00615597,-0.00583201,0.78566403,-0.79273498
-5.81390695,1.74519643,-1.73973226,0.00526474,-0.00748224,0.14997141,-0.14430145,0.01076972,-0.01049781,0.00000000,-0.00000000,0.46342524,-0.41021109,0.58437367,-0.58389484,0.00632913,-0.00595266,0.80113099,-0.80424820
-5.80790395,1.77877259,-1.76546449,0.00508907,-0.00720265,0.15368661,-0.14769615,0.01111924,-0.01078902,0.00000000,-0.00000000,0.49276682,-0.43201288,0.58893999,-0.58864841,0.00653226,-0.00609823,0.81893465,-0.81717319
-5.80190095,1.81772329,-1.79335064,0.00495159,-0.00694104,0.15813444,-0.15107726,0.01149497,-0.01110082,0.00000000,-0.00000000,0.52517568,-0.45657953,0.59476955,-0.59292529,0.00676698,-0.00627125,0.83914734,-0.83168094
-5.79589795,1.86239922,-1.82382154,0.00485620,-0.00670342,0.16345068,-0.15453046,0.01189569,-0.01143387,0.00000000,-0.00000000,0.56061777,-0.48397379,0.60212130,-0.59691727,0.00703438,-0.00647388,0.86178530,-0.84790978
-5.78989495,1.91302724,-1.85727592,0.00480627,-0.00649576,0.16975925,-0.15815420,0.01231950,-0.01178834,0.00000000,-0.00000000,0.59900501,-0.51421715,0.61122152,-0.60083390,0.00733489,-0.00670783,0.88680649,-0.86596022
-5.78389195,1.96969704,-1.89406797,0.00480447,-0.00632380,0.17716669,-0.16205703,0.01276386,-0.01216381,0.00000000,-0.00000000,0.64019261,-0.54728678,0.62225531,-0.60489754,0.00766829,-0.00697431,0.91410969,-0.88589077
-5.77788894,2.03235001,-1.93449539,0.00485266,-0.00619284,0.18575687,-0.16635448,0.01322564,-0.01255926,0.00000000,-0.00000000,0.68397692,-0.58311290,0.63535865,-0.60933775,0.00803363,-0.00727392,0.94353461,-0.90771484
-5.77188594,2.10077060,-1.97878782,0.00495184,-0.00610750,0.19558583,-0.17116515,0.01370112,-0.01297307,0.00000000,-0.00000000,0.73009400,-0.62157660,0.65061137,-0.61438507,0.00842919,-0.00760663,0.97486316,-0.93139860
-5.76588294,2.17458029,-2.02709597,0.00510208,-0.00607161,0.20667720,-0.17660644,0.01418609,-0.01340303,0.00000000,-0.00000000,0.77821902,-0.66250816,0.66803111,-0.62026434,0.00885250,-0.00797173,1.00782156,-0.95685987
-5.75987994,2.25323470,-2.07948140,0.00530245,-0.00608803,0.21901834,-0.18278990,0.01467589,-0.01384638,0.00000000,-0.00000000,0.82796655,-0.70568600,0.68756859,-0.62718753,0.00930030,-0.00836775,1.04208342,-0.98396790
-5.75387694,2.33602385,-2.13590706,0.00555104,-0.00615855,0.23255730,-0.18981627,0.01516549,-0.01429980,0.00000000,-0.00000000,0.87889209,-0.75083600,0.70910434,-0.63534644,0.00976855,-0.00879247,1.07727353,-1.01254394
-5.74787394,2.42207616,-2.19622886,0.00584497,-0.00628376,0.24720087,-0.19777055,0.01564954,-0.01475948,0.00000000,-0.00000000,0.93049493,-0.79763172,0.73244712,-0.64490520,0.01025249,-0.00924289,1.11297268,-1.04236257
-5.74187094,2.51036651,-2.26018858,0.00618045,-0.00646305,0.26281396,-0.20671709,0.01612244,-0.01522116,0.00000000,-0.00000000,0.98222259,-0.84569526,0.75733424,-0.65599289,0.01074670,-0.00971524,1.14872321,-1.07315377
-5.73586793,2.59972863,-2.32740822,0.00655282,-0.00669459,0.27922020,-0.21669497,0.01657841,-0.01568022,0.00000000,-0.00000000,1.03347694,-0.89459913,0.78343389,-0.66869647,0.01124515,-0.01020498,1.18403562,-1.10460565
-5.72986493,2.68887223,-2.39738648,0.00695672,-0.00697530,0.29620414,-0.22771392,0.01701157,-0.01613167,0.00000000,-0.00000000,1.08362230,-0.94386921,0.81034974,-0.68305429,0.01174134,-0.01070689,1.21839614,-1.13636786
-5.72386193,2.77640501,-2.46949762,0.00738617,-0.00730099,0.31351489,-0.23975084,0.01741599,-0.01657026,0.00000000,-0.00000000,1.13199542,-0.99298894,0.83762779,-0.69905038,0.01222842,-0.01121508,1.25127544,-1.16805588
-5.71785893,2.86085957,-2.54299333,0.00783480,-0.00766640,0.33087122,-0.25274723,0.01778583,-0.01699054,0.00000000,-0.00000000,1.17791737,-1.04140503,0.86476555,-0.71660991,0.01269935,-0.01172315,1.28213844,-1.19925595
-5.71185593,2.94072501,-2.61700808,0.00829599,-0.00806538,0.34796817,-0.26660759,0.01811537,-0.01738692,0.00000000,-0.00000000,1.22070721,-1.08853452,0.89122343,-0.73559605,0.01314711,-0.01222428,1.31045519,-1.22953109
-5.70585293,3.01448280,-2.69056835,0.00876317,-0.00849105,0.36448477,-0.28119902,0.01839915,-0.01775377,0.00000000,-0.00000000,1.25969722,-1.13377360,0.91643819,-0.75580863,0.01356485,-0.01271137,1.33571274,-1.25842797
-5.69984992,3.08064610,-2.76260621,0.00922999,-0.00893602,0.38009293,-0.29635215,0.01863208,-0.01808549,0.00000000,-0.00000000,1.29424930,-1.17650782,0.93983812,-0.77698469,0.01394614,-0.01317725,1.35742782,-1.28548489
-5.69384692,3.13780161,-2.83197744,0.00969060,-0.00939262,0.39446704,-0.31186332,0.01880959,-0.01837661,0.00000000,-0.00000000,1.32377195,-1.21612390,0.96085961,-0.79880131,0.01428516,-0.01361481,1.37516002,-1.31024074
-5.68784392,3.18465256,-2.89748409,0.01013989,-0.00985317,0.40729399,-0.32749823,0.01892770,-0.01862192,0.00000000,-0.00000000,1.34773751,-1.25202275,0.97896450,-0.82088078,0.01457690,-0.01401727,1.38852506,-1.33224500
-5.68184092,3.22006126,-2.95790150,0.01057375,-0.01031027,0.41828327,-0.34299688,0.01898320,-0.01881656,0.00000000,-0.00000000,1.36569863,-1.28363346,0.99365769,-0.84279814,0.01481741,-0.01437832,1.39720766,-1.35106847
-5.67583792,3.24308963,-3.01200898,0.01098926,-0.01075707,0.42717677,-0.35807985,0.01897376,-0.01895617,0.00000000,-0.00000000,1.37730362,-1.31042789,1.00450432,-0.86409115,0.01500388,-0.01469241,1.40097358,-1.36631473
-5.66983492,3.25303581,-3.05862370,0.01138492,-0.01118754,0.43375780,-0.37245553,0.01889806,-0.01903700,0.00000000,-0.00000000,1.38230978,-1.33193534,1.01114571,-0.88427229,0.01513489,-0.01495488,1.39968011,-1.37763181
-5.66383192,3.24946518,-3.09663649,0.01176073,-0.01159677,0.43785902,-0.38582842,0.01875588,-0.01905604,0.00000000,-0.00000000,1.38059397,-1.34775682,1.01331361,-0.90284278,0.01521039,-0.01516219,1.39328453,-1.38472378
-5.65782891,3.23223404,-3.12504844,0.01211833,-0.01198119,0.43936894,-0.39790791,0.01854818,-0.01901119,0.00000000,-0.00000000,1.37216012,-1.35757827,1.01084173,-0.91930788,0.01523187,-0.01531206,1.38184995,-1.38736176
-5.65182591,3.20150476,-3.14300678,0.01246103,-0.01233877,0.43823665,-0.40841747,0.01827717,-0.01890131,0.00000000,-0.00000000,1.35714281,-1.36118214,1.00367441,-0.93319318,0.01520227,-0.01540359,1.36554808,-1.38539385
-5.64582291,3.15775110,-3.14983842,0.01279373,-0.01266922,0.43447457,-0.41710378,0.01794628,-0.01872634,0.00000000,-0.00000000,1.33580693,-1.35845685,0.99187157,-0.94406114,0.01512600,-0.01543735,1.34465868,-1.37875355
-5.63981991,3.10175325,-3.14507970,0.01312286,-0.01297401,0.42815913,-0.42374546,0.01756020,-0.01848741,0.00000000,-0.00000000,1.30854316,-1.34940344,0.97560993,-0.95152718,0.01500877,-0.01541542,1.31956529,-1.36746595
-5.63381691,3.03458245,-3.12850068,0.01345616,-0.01325647,0.41942931,-0.42816107,0.01712474,-0.01818684,0.00000000,-0.00000000,1.27585915,-1.33413916,0.95518022,-0.95527470,0.01485751,-0.01534135,1.29074747,-1.35165150
-5.62781391,2.95757532,-3.10012273,0.01380246,-0.01352172,0.40848308,-0.43021608,0.01664678,-0.01782815,0.00000000,-0.00000000,1.23836703,-1.31289764,0.93098049,-0.95506828,0.01468008,-0.01522011,1.25876946,-1.33152688
-5.62181091,2.87229890,-3.06022828,0.01417134,-0.01377657,0.39557189,-0.42982834,0.01613408,-0.01741604,0.00000000,-0.00000000,1.19676721,-1.28602539,0.90350571,-0.95076447,0.01448512,-0.01505795,1.22426578,-1.30740274
-5.61580790,2.78050768,-3.00936200,0.01457278,-0.01402929,0.38099345,-0.42697202,0.01559512,-0.01695634,0.00000000,-0.00000000,1.15182948,-1.25397483,0.87333408,-0.94231966,0.01428171,-0.01486227,1.18792415,-1.27967828
-5.60980490,2.68409411,-2.94832306,0.01501677,-0.01428939,0.36508313,-0.42167969,0.01503889,-0.01645586,0.00000000,-0.00000000,1.10437190,-1.21729382,0.84111062,-0.92979454,0.01407910,-0.01464136,1.15046645,-1.24883267
-5.60380190,2.58503462,-2.87814852,0.01551285,-0.01456727,0.34820413,-0.41404249,0.01447464,-0.01592227,0.00000000,-0.00000000,1.05523829,-1.17661217,0.80752858,-0.91335504,0.01388646,-0.01440417,1.11262836,-1.21541362
-5.59779890,2.48533333,-2.80008838,0.01606974,-0.01487383,0.33073714,-0.40420837,0.01391166,-0.01536390,0.00000000,-0.00000000,1.00527539,-1.13262553,0.77330948,-0.89326955,0.01371253,-0.01416004,1.07513852,-1.18002336
-5.59179590,2.38696538,-2.71557319,0.01669490,-0.01522006,0.31306947,-0.39237844,0.01335899,-0.01478957,0.00000000,-0.00000000,0.95531031,-1.08607725,0.73918252,-0.86990258,0.01356538,-0.01391843,1.03869813,-1.14330273
-5.58579290,2.29182220,-2.62617545,0.01739413,-0.01561658,0.29558435,-0.37880162,0.01282525,-0.01420833,0.00000000,-0.00000000,0.90612929,-1.03773902,0.70586404,-0.84370514,0.01345217,-0.01368860,1.00396156,-1.10591376
-5.57978989,2.20166058,-2.53356643,0.01817132,-0.01607321,0.27865059,-0.36376777,0.01231833,-0.01362923,0.00000000,-0.00000000,0.85845843,-0.98839082,0.67403779,-0.81520210,0.01337893,-0.01347935,0.97151887,-1.06852165
-5.57378689,2.11805714,-2.43947001,0.01902813,-0.01659850,0.26261292,-0.34759959,0.01184527,-0.01306109,0.00000000,-0.00000000,0.81294697,-0.93880113,0.64433657,-0.78497727,0.01335040,-0.01329872,0.94188083,-1.03177667
-5.56778389,2.04236961,-2.34561544,0.01996386,-0.01719938,0.24778337,-0.33064359,0.01141204,-0.01251229,0.00000000,-0.00000000,0.77015376,-0.88970804,0.61732583,-0.75365663,0.01336996,-0.01315383,0.91546672,-0.99629687
-5.56178089,1.97570598,-2.25369088,0.02097538,-0.01788077,0.23443372,-0.31326051,0.01102346,-0.01199055,0.00000000,-0.00000000,0.73053700,-0.84180191,0.59348955,-0.72189041,0.01343949,-0.01305063,0.89259555,-0.96265208
-5.55577789,1.91890196,-2.16529924,0.02205710,-0.01864534,0.22278940,-0.29581545,0.01068306,-0.01150270,0.00000000,-0.00000000,0.69444773,-0.79571016,0.57321880,-0.69033471,0.01355943,-0.01299375,0.87348053,-0.93134994
-5.54977489,1.87250714,-2.08191792,0.02320111,-0.01949330,0.21302477,-0.27866817,0.01039308,-0.01105463,0.00000000,-0.00000000,0.66212671,-0.75198469,0.55680313,-0.65963337,0.01372879,-0.01298645,0.85822703,-0.90282425
-5.54377189,1.83677967,-2.00486366,0.02439738,-0.02042232,0.20525987,-0.26216373,0.01015441,-0.01065106,0.00000000,-0.00000000,0.63370490,-0.71109215,0.54442483,-0.63040050,0.01394522,-0.01303052,0.84683380,-0.87742607
-5.53776888,1.81168903,-1.93526337,0.02563398,-0.02142755,0.19955872,-0.24662384,0.00996668,-0.01029555,0.00000000,-0.00000000,0.60920699,-0.67340722,0.53615617,-0.60320438,0.01420512,-0.01312631,0.83919714,-0.85541771
-5.53176588,1.79692643,-1.87403150,0.02689744,-0.02250172,0.19592904,-0.23233906,0.00982828,-0.00999038,0.00000000,-0.00000000,0.58855783,-0.63920911,0.53195940,-0.57855303,0.01450382,-0.01327278,0.83511778,-0.83696964
-5.52576288,1.79192184,-1.82185430,0.02817312,-0.02363531,0.19432344,-0.21956215,0.00973647,-0.00973662,0.00000000,-0.00000000,0.57159125,-0.60868084,0.53168961,-0.55688180,0.01483571,-0.01346757,0.83430997,-0.82216024
-5.51975988,1.79586696,-1.77918074,0.02944556,-0.02481688,0.19464191,-0.20850249,0.00968751,-0.00953413,0.00000000,-0.00000000,0.55806072,-0.58191141,0.53510003,-0.53854329,0.01519439,-0.01370715,0.83641238,-0.81097811
-5.51375688,1.80774301,-1.74622001,0.03069890,-0.02603337,0.19673553,-0.19932188,0.00967678,-0.00938161,0.00000000,-0.00000000,0.54765160,-0.55890035,0.54184981,-0.52379961,0.01557290,-0.01398697,0.84100033,-0.80332671
-5.50775388,1.82635262,-1.72294490,0.03191723,-0.02727053,0.20041145,-0.19213158,0.00969896,-0.00927672,0.00000000,-0.00000000,0.53999424,-0.53956430,0.55151391,-0.51281709,0.01596381,-0.01430159,0.84759887,-0.79903092
-5.50175088,1.85035461,-1.70910057,0.03308497,-0.02851328,0.20543866,-0.18699065,0.00974815,-0.00921617,0.00000000,-0.00000000,0.53467766,-0.52374532,0.56359492,-0.50566351,0.01635947,-0.01464492,0.85569645,-0.79784507
-5.49574787,1.87830109,-1.70421794,0.03418711,-0.02974620,0.21155487,-0.18390560,0.00981810,-0.00919588,0.00000000,-0.00000000,0.53126337,-0.51122032,0.57753658,-0.50230769,0.01675207,-0.01501035,0.86475863,-0.79946217
-5.48974487,1.90867579,-1.70763105,0.03520950,-0.03095386,0.21847388,-0.18283121,0.00990231,-0.00921108,0.00000000,-0.00000000,0.52929890,-0.50171137,0.59273864,-0.50262139,0.01713382,-0.01539092,0.87424170,-0.80352372
-5.48374187,1.93993305,-1.71849761,0.03613904,-0.03212123,0.22589369,-0.18367265,0.00999423,-0.00925647,0.00000000,-0.00000000,0.52833084,-0.49489646,0.60857280,-0.50638347,0.01749707,-0.01577951,0.88360586,-0.80963004
-5.47773887,1.97053650,-1.73582230,0.03696377,-0.03323396,0.23350478,-0.18628855,0.01008742,-0.00932640,0.00000000,-0.00000000,0.52791699,-0.49042033,0.62439937,-0.51328610,0.01783438,-0.01616894,0.89232778,-0.81735057
-5.47173587,1.99899687,-1.75848211,0.03767302,-0.03427863,0.24099864,-0.19049518,0.01017567,-0.00941495,0.00000000,-0.00000000,0.52763757,-0.48790515,0.63958415,-0.52294298,0.01813863,-0.01655211,0.89991235,-0.82623417
-5.46573287,2.02390805,-1.78525340,0.03825741,-0.03524292,0.24807614,-0.19607160,0.01025318,-0.00951614,0.00000000,-0.00000000,0.52710517,-0.48696079,0.65351528,-0.53489930,0.01840312,-0.01692208,0.90590356,-0.83581896
-5.45972986,2.04398079,-1.81484025,0.03870891,-0.03611570,0.25445563,-0.20276558,0.01031465,-0.00962402,0.00000000,-0.00000000,0.52597328,-0.48719459,0.66561945,-0.54864337,0.01862161,-0.01727215,0.90989418,-0.84564196
-5.45372686,2.05807312,-1.84590374,0.03902080,-0.03688713,0.25988038,-0.21030029,0.01035541,-0.00973279,0.00000000,-0.00000000,0.52394351,-0.48822038,0.67537704,-0.56361966,0.01878847,-0.01759592,0.91153433,-0.85524812
-5.44772386,2.06521695,-1.87709184,0.03918771,-0.03754856,0.26412532,-0.21838155,0.01037150,-0.00983695,0.00000000,-0.00000000,0.52077108,-0.48966678,0.68233577,-0.57924302,0.01889868,-0.01788735,0.91053865,-0.86419898
-5.44172086,2.06464002,-1.90706946,0.03920561,-0.03809254,0.26700268,-0.22670558,0.01035978,-0.00993136,0.00000000,-0.00000000,0.51626876,-0.49118466,0.68612230,-0.59491376,0.01894797,-0.01814078,0.90669206,-0.87208078
-5.43571786,2.05578265,-1.93454839,0.03907183,-0.03851273,0.26836649,-0.23496692,0.01031795,-0.01001138,0.00000000,-0.00000000,0.51030917,-0.49245371,0.68645155,-0.61003326,0.01893290,-0.01835099,0.89985380,-0.87851209
-5.42971486,2.03830868,-1.95831642,0.03878510,-0.03880383,0.26811568,-0.24286650,0.01024463,-0.01007291,0.00000000,-0.00000000,0.50282534,-0.49318813,0.68313323,-0.62401975,0.01885091,-0.01851322,0.88995986,-0.88315083
-5.42371186,2.01211032,-1.97726511,0.03834562,-0.03896150,0.26619583,-0.25011950,0.01013933,-0.01011248,0.00000000,-0.00000000,0.49380962,-0.49314131,0.67607545,-0.63632374,0.01870045,-0.01862323,0.87702345,-0.88570070
-5.41770885,1.97730664,-1.99041563,0.03775508,-0.03898231,0.26259932,-0.25646281,0.01000248,-0.01012732,0.00000000,-0.00000000,0.48331110,-0.49210959,0.66528538,-0.64644270,0.01848098,-0.01867734,0.86113369,-0.88591685
-5.41170585,1.93423577,-1.99694175,0.03701680,-0.03886375,0.25736413,-0.26166194,0.00983538,-0.01011534,0.00000000,-0.00000000,0.47143137,-0.48993484,0.65086671,-0.65393452,0.01819312,-0.01867252,0.84245221,-0.88361060
-5.40570285,1.88344094,-1.99618930,0.03613574,-0.03860425,0.25057125,-0.26551697,0.00964015,-0.01007525,0.00000000,-0.00000000,0.45831911,-0.48650609,0.63301438,-0.65842924,0.01783858,-0.01860640,0.82120807,-0.87865322
-5.39969985,1.82565107,-1.98769138,0.03511860,-0.03820326,0.24234089,-0.26786758,0.00941964,-0.01000648,0.00000000,-0.00000000,0.44416342,-0.48175984,0.61200659,-0.65963861,0.01742026,-0.01847741,0.79769065,-0.87097841
-5.39369685,1.76175648,-1.97117866,0.03397380,-0.03766132,0.23282763,-0.26859671,0.00917734,-0.00990922,0.00000000,-0.00000000,0.42918629,-0.47567937,0.58819459,-0.65736323,0.01694217,-0.01828481,0.77224119,-0.86058335
-5.38769385,1.69278073,-1.94658412,0.03271149,-0.03698024,0.22221487,-0.26763298,0.00891727,-0.00978437,0.00000000,-0.00000000,0.41363448,-0.46829274,0.56199077,-0.65149686,0.01640941,-0.01802875,0.74524288,-0.84752830
-5.38169085,1.61984986,-1.91404216,0.03134350,-0.03616318,0.21070875,-0.26495163,0.00864384,-0.00963352,0.00000000,-0.00000000,0.39777105,-0.45966972,0.53385550,-0.64202778,0.01582805,-0.01771033,0.71710999,-0.83193451
-5.37568784,1.54416009,-1.87388176,0.02988316,-0.03521483,0.19853184,-0.26057395,0.00836170,-0.00945884,0.00000000,-0.00000000,0.38186687,-0.44991763,0.50428344,-0.62903731,0.01520505,-0.01733164,0.68827654,-0.81398046
-5.36968484,1.46694553,-1.82661398,0.02834518,-0.03414148,0.18591697,-0.25456545,0.00807559,-0.00926303,0.00000000,-0.00000000,0.36619261,-0.43917629,0.47378981,-0.61269531,0.01454810,-0.01689575,0.65918478,-0.79389658
-5.36368184,1.38944722,-1.77291427,0.02674537,-0.03295112,0.17310124,-0.24703261,0.00779025,-0.00904925,0.00000000,-0.00000000,0.35101126,-0.42761220,0.44289731,-0.59325317,0.01386544,-0.01640671,0.63027414,-0.77195841
-5.35767884,1.31288456,-1.71360031,0.02510039,-0.03165344,0.16032079,-0.23811859,0.00751022,-0.00882094,0.00000000,-0.00000000,0.33657176,-0.41541216,0.41212410,-0.57103447,0.01316567,-0.01586947,0.60197103,-0.74847862
-5.35167584,1.23843063,-1.64960641,0.02342738,-0.03025980,0.14780611,-0.22799803,0.00723978,-0.00858178,0.00000000,-0.00000000,0.32310373,-0.40277668,0.38197337,-0.54642388,0.01245756,-0.01528984,0.57467994,-0.72379816
-5.34567284,1.16719183,-1.58195552,0.02174366,-0.02878313,0.13577831,-0.21687118,0.00698282,-0.00833554,0.00000000,-0.00000000,0.31081372,-0.38991345,0.35292476,-0.51985473,0.01174987,-0.01467434,0.54877634,-0.69827681
