energy_ev,total_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up,Y_p_up,Y_d_up
-5.65182591,0.08383424,0.00015667,0.05264517,0.00014155,0.00000000,0.00306835,0.03414381
-5.64582291,0.07534010,0.00014777,0.04725132,0.00016914,0.00000000,0.00364996,0.03059027
-5.63981991,0.06789149,0.00014228,0.04250420,0.00020713,0.00000000,0.00439236,0.02744819
-5.63381691,0.06157240,0.00014079,0.03845525,0.00025696,0.00000000,0.00532397,0.02474893
-5.62781391,0.05645860,0.00014394,0.03515042,0.00032046,0.00000000,0.00647613,0.02252003
-5.62181091,0.05261989,0.00015245,0.03263166,0.00039980,0.00000000,0.00788301,0.02078617
-5.61580790,0.05012244,0.00016716,0.03093847,0.00049749,0.00000000,0.00958122,0.01957013
-5.60980490,0.04903099,0.00018901,0.03010928,0.00061639,0.00000000,0.01160936,0.01889371
-5.60380190,0.04941055,0.00021906,0.03018260,0.00075967,0.00000000,0.01400732,0.01877856
-5.59779890,0.05132761,0.00025849,0.03119790,0.00093075,0.00000000,0.01681542,0.01924670
-5.59179590,0.05485069,0.00030862,0.03319599,0.00113331,0.00000000,0.02007322,0.02032090
-5.58579290,0.06004999,0.00037084,0.03621890,0.00137115,0.00000000,0.02381831,0.02202464
-5.57978989,0.06699619,0.00044668,0.04030929,0.00164815,0.00000000,0.02808474,0.02438183
-5.57378689,0.07575831,0.00053771,0.04550917,0.00196815,0.00000000,0.03290139,0.02741608
-5.56778389,0.08640076,0.00064554,0.05185816,0.00233482,0.00000000,0.03829020,0.03114971
-5.56178089,0.09897943,0.00077176,0.05939116,0.00275156,0.00000000,0.04426435,0.03560238
-5.55577789,0.11353719,0.00091789,0.06813563,0.00322127,0.00000000,0.05082646,0.04078944
-5.54977489,0.13009881,0.00108532,0.07810849,0.00374627,0.00000000,0.05796692,0.04672013
-5.54377189,0.14866557,0.00127523,0.08931280,0.00432807,0.00000000,0.06566236,0.05339554
-5.53776888,0.16920984,0.00148851,0.10173443,0.00496723,0.00000000,0.07387446,0.06080660
-5.53176588,0.19166989,0.00172568,0.11533879,0.00566321,0.00000000,0.08254914,0.06893211
-5.52576288,0.21594528,0.00198682,0.13006795,0.00641422,0.00000000,0.09161618,0.07773696
-5.51975988,0.24189308,0.00227149,0.14583825,0.00721712,0.00000000,0.10098942,0.08717062
-5.51375688,0.26932540,0.00257865,0.16253860,0.00806736,0.00000000,0.11056752,0.09716613
-5.50775388,0.29800834,0.00290661,0.18002976,0.00895895,0.00000000,0.12023540,0.10763955
-5.50175088,0.32766272,0.00325304,0.19814464,0.00988449,0.00000000,0.12986623,0.11849012
-5.49574787,0.35796682,0.00361489,0.21668984,0.01083530,0.00000000,0.13932410,0.12960106
-5.48974487,0.38856114,0.00398843,0.23544843,0.01180155,0.00000000,0.14846719,0.14084121
-5.48374187,0.41905530,0.00436931,0.25418407,0.01277254,0.00000000,0.15715141,0.15206742
-5.47773887,0.44903699,0.00475262,0.27264642,0.01373696,0.00000000,0.16523441,0.16312770
-5.47173587,0.47808277,0.00513298,0.29057770,0.01468326,0.00000000,0.17257968,0.17386513
-5.46573287,0.50577043,0.00550465,0.30772026,0.01560012,0.00000000,0.17906086,0.18412229
-5.45972986,0.53169259,0.00586174,0.32382490,0.01647682,0.00000000,0.18456577,0.19374625
-5.45372686,0.55547097,0.00619833,0.33865972,0.01730377,0.00000000,0.18900020,0.20259384
-5.44772386,0.57677079,0.00650869,0.35201905,0.01807300,0.00000000,0.19229127,0.21053693
-5.44172086,0.59531475,0.00678744,0.36373216,0.01877857,0.00000000,0.19439009,0.21746771
-5.43571786,0.61089592,0.00702978,0.37367132,0.01941702,0.00000000,0.19527378,0.22330357
-5.42971486,0.62338891,0.00723165,0.38175889,0.01998775,0.00000000,0.19494658,0.22799131
-5.42371186,0.63275876,0.00738989,0.38797293,0.02049321,0.00000000,0.19344010,0.23151071
-5.41770885,0.63906705,0.00750239,0.39235118,0.02093914,0.00000000,0.19081272,0.23387692
-5.41170585,0.64247476,0.00756818,0.39499299,0.02133457,0.00000000,0.18714798,0.23514187
-5.40570285,0.64324161,0.00758754,0.39605911,0.02169171,0.00000000,0.18255223,0.23539425
-5.39969985,0.64172186,0.00756195,0.39576916,0.02202573,0.00000000,0.17715154,0.23475832
-5.39369685,0.63835626,0.00749414,0.39439685,0.02235441,0.00000000,0.17108795,0.23339121
-5.38769385,0.63366069,0.00738800,0.39226292,0.02269756,0.00000000,0.16451528,0.23147906
-5.38169085,0.62821148,0.00724849,0.38972618,0.02307645,0.00000000,0.15759466,0.22923193
-5.37568784,0.62262810,0.00708148,0.38717267,0.02351304,0.00000000,0.15048987,0.22687769
-5.36968484,0.61755361,0.00689361,0.38500352,0.02402920,0.00000000,0.14336279,0.22465505
-5.36368184,0.61363372,0.00669212,0.38362185,0.02464584,0.00000000,0.13636895,0.22280605
-5.35767884,0.61149512,0.00648459,0.38341915,0.02538207,0.00000000,0.12965359,0.22156825
-5.35167584,0.61172385,0.00627881,0.38476170,0.02625438,0.00000000,0.12334799,0.22116683
-5.34567284,0.61484466,0.00608252,0.38797748,0.02727585,0.00000000,0.11756659,0.22180697
-5.33966983,0.62130195,0.00590323,0.39334421,0.02845552,0.00000000,0.11240462,0.22366683
-5.33366683,0.63144320,0.00574809,0.40107871,0.02979785,0.00000000,0.10793647,0.22689120
-5.32766383,0.64550541,0.00562368,0.41132836,0.03130236,0.00000000,0.10421488,0.23158630
-5.32166083,0.66360510,0.00553588,0.42416460,0.03296346,0.00000000,0.10127067,0.23781570
-5.31565783,0.68573232,0.00548983,0.43957908,0.03477045,0.00000000,0.09911330,0.24559771
-5.30965483,0.71174879,0.00548979,0.45748235,0.03670774,0.00000000,0.09773197,0.25490409
-5.30365183,0.74139041,0.00553911,0.47770532,0.03875522,0.00000000,0.09709727,0.26566039
-5.29764882,0.77427385,0.00564020,0.50000332,0.04088886,0.00000000,0.09716326,0.27774766
-5.29164582,0.80990718,0.00579452,0.52406269,0.04308140,0.00000000,0.09786995,0.29100568
-5.28564282,0.84770396,0.00600256,0.54950955,0.04530318,0.00000000,0.09914591,0.30523734
-5.27963982,0.88700034,0.00626389,0.57592059,0.04752308,0.00000000,0.10091109,0.32021426
-5.27363682,0.92707455,0.00657714,0.60283519,0.04970938,0.00000000,0.10307958,0.33568322
-5.26763382,0.96716795,0.00694006,0.62976872,0.05183075,0.00000000,0.10556239,0.35137334
-5.26163082,1.00650705,0.00734952,0.65622636,0.05385710,0.00000000,0.10826995,0.36700365
-5.25562781,1.04432548,0.00780154,0.68171692,0.05576039,0.00000000,0.11111448,0.38229083
-5.24962481,1.07988540,0.00829135,0.70576637,0.05751525,0.00000000,0.11401205,0.39695686
-5.24362181,1.11249752,0.00881341,0.72793043,0.05909960,0.00000000,0.11688433,0.41073642
-5.23761881,1.14153912,0.00936148,0.74780601,0.06049496,0.00000000,0.11966003,0.42338369
-5.23161581,1.16646976,0.00992867,0.76504116,0.06168674,0.00000000,0.12227614,0.43467851
-5.22561281,1.18684406,0.01050754,0.77934324,0.06266430,0.00000000,0.12467876,0.44443172
-5.21960980,1.20232163,0.01109019,0.79048534,0.06342098,0.00000000,0.12682384,0.45248957
-5.21360680,1.21267386,0.01166841,0.79831071,0.06395392,0.00000000,0.12867766,0.45873722
-5.20760380,1.21778778,0.01223383,0.80273546,0.06426388,0.00000000,0.13021728,0.46310121
-5.20160080,1.21766704,0.01277809,0.80374951,0.06435502,0.00000000,0.13143085,0.46555106
-5.19559780,1.21243040,0.01329309,0.80141585,0.06423463,0.00000000,0.13231795,0.46609992
-5.18959480,1.20230792,0.01377114,0.79586862,0.06391287,0.00000000,0.13288990,0.46480443
-5.18359180,1.18763524,0.01420526,0.78730980,0.06340258,0.00000000,0.13317015,0.46176381
-5.17758879,1.16884631,0.01458940,0.77600504,0.06271910,0.00000000,0.13319462,0.45711821
-5.17158579,1.14646476,0.01491862,0.76227861,0.06188010,0.00000000,0.13301207,0.45104651
-5.16558279,1.12109427,0.01518936,0.74650764,0.06090553,0.00000000,0.13268442,0.44376345
-5.15957979,1.09340808,0.01539954,0.72911576,0.05981747,0.00000000,0.13228695,0.43551620
-5.15357679,1.06413770,0.01554873,0.71056618,0.05864009,0.00000000,0.13190827,0.42658038
-5.14757379,1.03406097,0.01563819,0.69135426,0.05739949,0.00000000,0.13165005,0.41725550
-5.14157079,1.00398933,0.01567086,0.67199943,0.05612356,0.00000000,0.13162636,0.40785981
-5.13556778,0.97475451,0.01565129,0.65303663,0.05484168,0.00000000,0.13196259,0.39872462
-5.12956478,0.94719432,0.01558550,0.63500706,0.05358438,0.00000000,0.13279382,0.39018796
-5.12356178,0.92213780,0.01548079,0.61844842,0.05238287,0.00000000,0.13426266,0.38258781
-5.11755878,0.90038965,0.01534539,0.60388455,0.05126843,0.00000000,0.13651648,0.37625473
-5.11155578,0.88271413,0.01518819,0.59181467,0.05027171,0.00000000,0.13970419,0.37150428
-5.10555278,0.86981864,0.01501837,0.58270233,0.04942188,0.00000000,0.14397232,0.36862907
-5.09954977,0.86233727,0.01484497,0.57696439,0.04874584,0.00000000,0.14946089,0.36789094
-5.09354677,0.86081484,0.01467652,0.57496027,0.04826721,0.00000000,0.15629887,0.36951327
-5.08754377,0.86569192,0.01452068,0.57698181,0.04800555,0.00000000,0.16459950,0.37367385
-5.08154077,0.87729133,0.01438387,0.58324426,0.04797542,0.00000000,0.17445573,0.38049850
-5.07553777,0.89580683,0.01427100,0.59387873,0.04818575,0.00000000,0.18593589,0.39005587
-5.06953477,0.92129464,0.01418525,0.60892649,0.04863925,0.00000000,0.19907976,0.40235351
-5.06353177,0.95366824,0.01412793,0.62833557,0.04933209,0.00000000,0.21389540,0.41733571
-5.05752876,0.99269698,0.01409847,0.65195996,0.05025377,0.00000000,0.23035679,0.43488309
-5.05152576,1.03800887,0.01409441,0.67956150,0.05138731,0.00000000,0.24840248,0.45481421
-5.04552276,1.08909771,0.01411158,0.71081467,0.05270968,0.00000000,0.26793540,0.47688926
-5.03951976,1.14533437,0.01414433,0.74531425,0.05419247,0.00000000,0.28882388,0.50081561
-5.03351676,1.20598218,0.01418578,0.78258548,0.05580288,0.00000000,0.31090386,0.52625532
-5.02751376,1.27021583,0.01422820,0.82209659,0.05750486,0.00000000,0.33398230,0.55283417
-5.02151076,1.33714304,0.01426340,0.86327311,0.05926041,0.00000000,0.35784163,0.58015193
-5.01550775,1.40582824,0.01428311,0.90551337,0.06103099,0.00000000,0.38224510,0.60779349
-5.00950475,1.47531726,0.01427940,0.94820459,0.06277899,0.00000000,0.40694279,0.63534029
-5.00350175,1.54466183,0.01424505,0.99073879,0.06446907,0.00000000,0.43167806,0.66238166
-4.99749875,1.61294291,0.01417390,1.03252785,0.06606948,0.00000000,0.45619406,0.68852544
-4.99149575,1.67929180,0.01406106,1.07301702,0.06755313,0.00000000,0.48024016,0.71340756
-4.98549275,1.74290804,0.01390321,1.11169630,0.06889843,0.00000000,0.50357786,0.73669993
-4.97948974,1.80307350,0.01369864,1.14810928,0.07008988,0.00000000,0.52598606,0.75811666
-4.97348674,1.85916195,0.01344732,1.18185906,0.07111824,0.00000000,0.54726537,0.77741806
-4.96748374,1.91064419,0.01315085,1.21261122,0.07198048,0.00000000,0.56724141,0.79441250
-4.96148074,1.95708843,0.01281236,1.24009384,0.07267933,0.00000000,0.58576689,0.80895622
-4.95547774,1.99815667,0.01243627,1.26409490,0.07322256,0.00000000,0.60272259,0.82095107
-4.94947474,2.03359726,0.01202809,1.28445731,0.07362195,0.00000000,0.61801713,0.83034065
-4.94347174,2.06323484,0.01159414,1.30107237,0.07389217,0.00000000,0.63158583,0.83710515
-4.93746873,2.08695833,0.01114121,1.31387206,0.07404941,0.00000000,0.64338860,0.84125525
-4.93146573,2.10470824,0.01067625,1.32282096,0.07411002,0.00000000,0.65340725,0.84282574
-4.92546273,2.11646415,0.01020612,1.32790853,0.07408921,0.00000000,0.66164236,0.84186920
-4.91945973,2.12223353,0.00973726,1.32914215,0.07399981,0.00000000,0.66810992,0.83845021
-4.91345673,2.12204259,0.00927548,1.32654174,0.07385127,0.00000000,0.67283800,0.83264049
-4.90745373,2.11592986,0.00882578,1.32013613,0.07364887,0.00000000,0.67586365,0.82451529
-4.90145073,2.10394282,0.00839221,1.30996139,0.07339323,0.00000000,0.67723016,0.81415110
-4.89544772,2.08613781,0.00797777,1.29606135,0.07308022,0.00000000,0.67698476,0.80162495
-4.88944472,2.06258294,0.00758446,1.27848995,0.07270105,0.00000000,0.67517700,0.78701496
-4.88344172,2.03336368,0.00721326,1.25731529,0.07224286,0.00000000,0.67185757,0.77040228
-4.87743872,1.99859053,0.00686424,1.23262493,0.07168945,0.00000000,0.66707785,0.75187397
-4.87143572,1.95840801,0.00653670,1.20453185,0.07102232,0.00000000,0.66088988,0.73152653
-4.86543272,1.91300410,0.00622930,1.17318065,0.07022187,0.00000000,0.65334687,0.70946981
-4.85942971,1.86261939,0.00594026,1.13875330,0.06926872,0.00000000,0.64450405,0.68583088
-4.85342671,1.80755493,0.00566755,1.10147396,0.06814498,0.00000000,0.63441986,0.66075739
-4.84742371,1.74817832,0.00540903,1.06161253,0.06683557,0.00000000,0.62315734,0.63442032
-4.84142071,1.68492728,0.00516268,1.01948628,0.06532933,0.00000000,0.61078558,0.60701573
-4.83541771,1.61831040,0.00492673,0.97545973,0.06361997,0.00000000,0.59738125,0.57876532
-4.82941471,1.54890498,0.00469977,0.92994242,0.06170680,0.00000000,0.58303015,0.54991581
-4.82341171,1.47735182,0.00448090,0.88338463,0.05959514,0.00000000,0.56782856,0.52073706
-4.81740870,1.40434723,0.00426972,0.83627134,0.05729647,0.00000000,0.55188446,0.49151898
-4.81140570,1.33063271,0.00406645,0.78911464,0.05482830,0.00000000,0.53531858,0.46256744
-4.80540270,1.25698258,0.00387187,0.74244482,0.05221370,0.00000000,0.51826507,0.43419934
-4.79939970,1.18419024,0.00368732,0.69680066,0.04948069,0.00000000,0.50087189,0.40673695
-4.79339670,1.11305357,0.00351465,0.65271922,0.04666135,0.00000000,0.48330076,0.38050197
-4.78739370,1.04436009,0.00335613,0.61072560,0.04379080,0.00000000,0.46572667,0.35580935
-4.78139070,0.97887227,0.00321439,0.57132292,0.04090611,0.00000000,0.44833678,0.33296116
-4.77538769,0.91731365,0.00309228,0.53498290,0.03804514,0.00000000,0.43132890,0.31224068
-4.76938469,0.86035589,0.00299279,0.50213723,0.03524548,0.00000000,0.41490925,0.29390699
-4.76338169,0.80860732,0.00291894,0.47317003,0.03254332,0.00000000,0.39928972,0.27818988
-4.75737869,0.76260289,0.00287364,0.44841128,0.02997262,0.00000000,0.38468462,0.26528556
-4.75137569,0.72279588,0.00285961,0.42813158,0.02756422,0.00000000,0.37130685,0.25535292
-4.74537269,0.68955130,0.00287928,0.41253807,0.02534528,0.00000000,0.35936384,0.24851048
-4.73936968,0.66314104,0.00293469,0.40177157,0.02333884,0.00000000,0.34905314,0.24483409
-4.73336668,0.64374067,0.00302740,0.39590488,0.02156349,0.00000000,0.34055799,0.24435533
-4.72736368,0.63142800,0.00315848,0.39494233,0.02003329,0.00000000,0.33404300,0.24706068
-4.72136068,0.62618320,0.00332836,0.39882036,0.01875782,0.00000000,0.32965007,0.25289132
-4.71535768,0.62789052,0.00353688,0.40740927,0.01774233,0.00000000,0.32749476,0.26174381
-4.70935468,0.63634159,0.00378322,0.42051600,0.01698797,0.00000000,0.32766331,0.27347146
-4.70335168,0.65124012,0.00406587,0.43788801,0.01649216,0.00000000,0.33021039,0.28788650
-4.69734867,0.67220816,0.00438267,0.45921817,0.01624894,0.00000000,0.33515762,0.30476309
-4.69134567,0.69879361,0.00473079,0.48415055,0.01624935,0.00000000,0.34249306,0.32384102
-4.68534267,0.73047905,0.00510677,0.51228719,0.01648182,0.00000000,0.35217147,0.34483034
-4.67933967,0.76669166,0.00550656,0.54319563,0.01693255,0.00000000,0.36411545,0.36741655
-4.67333667,0.80681403,0.00592554,0.57641710,0.01758577,0.00000000,0.37821726,0.39126654
-4.66733367,0.85019565,0.00635862,0.61147515,0.01842408,0.00000000,0.39434121,0.41603503
-4.66133067,0.89616481,0.00680032,0.64788451,0.01942866,0.00000000,0.41232648,0.44137128
-4.65532766,0.94404050,0.00724479,0.68516003,0.02057944,0.00000000,0.43199008,0.46692610
-4.64932466,0.99314401,0.00768597,0.72282520,0.02185527,0.00000000,0.45313001,0.49235873
-4.64332166,1.04280988,0.00811766,0.76042013,0.02323406,0.00000000,0.47552813,0.51734337
-4.63731866,1.09239582,0.00853361,0.79750872,0.02469287,0.00000000,0.49895291,0.54157529
-4.63131566,1.14129126,0.00892767,0.83368460,0.02620801,0.00000000,0.52316176,0.56477604
-4.62531266,1.18892438,0.00929386,0.86857581,0.02775521,0.00000000,0.54790300,0.58669771
-4.61930965,1.23476727,0.00962652,0.90184799,0.02930972,0.00000000,0.57291743,0.60712609
-4.61330665,1.27833936,0.00992039,0.93320599,0.03084654,0.00000000,0.59793962,0.62588239
-4.60730365,1.31920891,0.01017071,0.96239397,0.03234061,0.00000000,0.62269889,0.64282383
-4.60130065,1.35699289,0.01037337,0.98919410,0.03376714,0.00000000,0.64692036,0.65784273
-4.59529765,1.39135541,0.01052492,1.01342398,0.03510189,0.00000000,0.67032594,0.67086449
-4.58929465,1.42200495,0.01062270,1.03493317,0.03632159,0.00000000,0.69263576,0.68184456
-4.58329165,1.44869100,0.01066491,1.05359911,0.03740431,0.00000000,0.71356998,0.69076449
-4.57728864,1.47120028,0.01065058,1.06932278,0.03832993,0.00000000,0.73285119,0.69762754
-4.57128564,1.48935325,0.01057971,1.08202458,0.03908051,0.00000000,0.75020767,0.70245406
-4.56528264,1.50300115,0.01045316,1.09164072,0.03964082,0.00000000,0.76537726,0.70527695
-4.55927964,1.51202411,0.01027272,1.09812061,0.03999865,0.00000000,0.77811220,0.70613764
-4.55327664,1.51633039,0.01004107,1.10142532,0.04014517,0.00000000,0.78818452,0.70508267
-4.54727364,1.51585727,0.00976167,1.10152750,0.04007525,0.00000000,0.79539219,0.70216130
-4.54127064,1.51057324,0.00943877,1.09841270,0.03978759,0.00000000,0.79956543,0.69742422
-4.53526763,1.50048176,0.00907727,1.09208214,0.03928486,0.00000000,0.80057330,0.69092337
-4.52926463,1.48562608,0.00868262,1.08255667,0.03857365,0.00000000,0.79833002,0.68271300
-4.52326163,1.46609502,0.00826075,1.06988178,0.03766434,0.00000000,0.79280071,0.67285168
-4.51725863,1.44202899,0.00781791,1.05413318,0.03657089,0.00000000,0.78400638,0.66140527
-4.51125563,1.41362600,0.00736055,1.03542257,0.03531049,0.00000000,0.77202763,0.64845039
-4.50525263,1.38114684,0.00689522,1.01390313,0.03390312,0.00000000,0.75700693,0.63407817
-4.49924962,1.34491903,0.00642842,0.98977411,0.03237103,0.00000000,0.73914918,0.61839794
-4.49324662,1.30533896,0.00596651,0.96328427,0.03073823,0.00000000,0.71872046,0.60154046
-4.48724362,1.26287181,0.00551558,0.93473349,0.02902986,0.00000000,0.69604473,0.58366032
-4.48124062,1.21804877,0.00508136,0.90447240,0.02727159,0.00000000,0.67149873,0.56493731
-4.47523762,1.17146162,0.00466914,0.87289977,0.02548906,0.00000000,0.64550495,0.54557644
-4.46923462,1.12375444,0.00428374,0.84045747,0.02370730,0.00000000,0.61852298,0.52580651
-4.46323162,1.07561260,0.00392939,0.80762321,0.02195023,0.00000000,0.59103947,0.50587714
-4.45722861,1.02774947,0.00360975,0.77490101,0.02024027,0.00000000,0.56355705,0.48605434
-4.45122561,0.98089106,0.00332789,0.74280998,0.01859795,0.00000000,0.53658257,0.46661475
-4.44522261,0.93575942,0.00308624,0.71187163,0.01704172,0.00000000,0.51061503,0.44783875
-4.43921961,0.89305525,0.00288667,0.68259636,0.01558775,0.00000000,0.48613383,0.43000282
-4.43321661,0.85344057,0.00273045,0.65546962,0.01424992,0.00000000,0.46358747,0.41337145
-4.42721361,0.81752221,0.00261831,0.63093849,0.01303986,0.00000000,0.44338340,0.39818902
-4.42121061,0.78583683,0.00255047,0.60939918,0.01196709,0.00000000,0.42587928,0.38467214
-4.41520760,0.75883807,0.00252674,0.59118612,0.01103924,0.00000000,0.41137592,0.37300267
-4.40920460,0.73688667,0.00254649,0.57656319,0.01026237,0.00000000,0.40011233,0.36332207
-4.40320160,0.72024371,0.00260883,0.56571738,0.00964129,0.00000000,0.39226290,0.35572707
-4.39719860,0.70906760,0.00271257,0.55875541,0.00917998,0.00000000,0.38793693,0.35026716
-4.39119560,0.70341470,0.00285643,0.55570333,0.00888199,0.00000000,0.38718056,0.34694390
-4.38519260,0.70324379,0.00303902,0.55650923,0.00875088,0.00000000,0.38998091,0.34571213
-4.37918959,0.70842411,0.00325900,0.56104893,0.00879061,0.00000000,0.39627242,0.34648311
-4.37318659,0.71874652,0.00351520,0.56913444,0.00900594,0.00000000,0.40594502,0.34912930
-4.36718359,0.73393752,0.00380666,0.58052472,0.00940278,0.00000000,0.41885395,0.35349072
-4.36118059,0.75367520,0.00413279,0.59493849,0.00998844,0.00000000,0.43483072,0.35938246
-4.35517759,0.77760675,0.00449346,0.61206826,0.01077182,0.00000000,0.45369478,0.36660305
-4.34917459,0.80536642,0.00488908,0.63159509,0.01176353,0.00000000,0.47526549,0.37494329
-4.34317159,0.83659334,0.00532069,0.65320348,0.01297588,0.00000000,0.49937374,0.38419508
-4.33716858,0.87094837,0.00579000,0.67659562,0.01442276,0.00000000,0.52587284,0.39415990
-4.33116558,0.90812920,0.00629945,0.70150448,0.01611941,0.00000000,0.55464800,0.40465658
-4.32516258,0.94788309,0.00685217,0.72770508,0.01808206,0.00000000,0.58562408,0.41552791
-4.31915958,0.99001672,0.00745198,0.75502365,0.02032747,0.00000000,0.61877116,0.42664601
-4.31315658,1.03440278,0.00810330,0.78334414,0.02287237,0.00000000,0.65410756,0.43791602
-4.30715358,1.08098301,0.00881103,0.81261196,0.02573284,0.00000000,0.69170020,0.44927825
