energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.80190095,0.00002852,0.00000160,0.00001894,0.00000172,0.00000017,0.00000193,0.00000283
-5.79589795,0.00002342,0.00000149,0.00001423,0.00000119,0.00000024,0.00000133,0.00000310
-5.78989495,0.00002138,0.00000158,0.00001138,0.00000082,0.00000035,0.00000092,0.00000378
-5.78389195,0.00002212,0.00000188,0.00001006,0.00000056,0.00000049,0.00000063,0.00000493
-5.77788894,0.00002566,0.00000240,0.00001006,0.00000038,0.00000070,0.00000042,0.00000667
-5.77188594,0.00003228,0.00000320,0.00001133,0.00000025,0.00000098,0.00000028,0.00000917
-5.76588294,0.00004253,0.00000435,0.00001394,0.00000017,0.00000137,0.00000019,0.00001266
-5.75987994,0.00005729,0.00000595,0.00001808,0.00000011,0.00000190,0.00000013,0.00001746
-5.75387694,0.00007775,0.00000814,0.00002407,0.00000007,0.00000262,0.00000008,0.00002397
-5.74787394,0.00010553,0.00001109,0.00003236,0.00000005,0.00000358,0.00000005,0.00003273
-5.74187094,0.00014273,0.00001503,0.00004356,0.00000003,0.00000486,0.00000004,0.00004438
-5.73586793,0.00019198,0.00002023,0.00005846,0.00000002,0.00000654,0.00000002,0.00005977
-5.72986493,0.00025658,0.00002705,0.00007805,0.00000001,0.00000875,0.00000001,0.00007993
-5.72386193,0.00034059,0.00003591,0.00010355,0.00000001,0.00001162,0.00000001,0.00010614
-5.71785893,0.00044894,0.00004734,0.00013646,0.00000001,0.00001532,0.00000001,0.00013992
-5.71185593,0.00058757,0.00006196,0.00017857,0.00000000,0.00002006,0.00000000,0.00018314
-5.70585293,0.00076351,0.00008052,0.00023203,0.00000000,0.00002606,0.00000000,0.00023799
-5.69984992,0.00098504,0.00010388,0.00029934,0.00000000,0.00003363,0.00000000,0.00030704
-5.69384692,0.00126173,0.00013306,0.00038342,0.00000000,0.00004307,0.00000000,0.00039329
-5.68784392,0.00160454,0.00016921,0.00048759,0.00000000,0.00005478,0.00000000,0.00050015
-5.68184092,0.00202584,0.00021364,0.00061561,0.00000000,0.00006916,0.00000000,0.00063148
-5.67583792,0.00253941,0.00026780,0.00077167,0.00000000,0.00008669,0.00000000,0.00079156
-5.66983492,0.00316032,0.00033328,0.00096035,0.00000001,0.00010789,0.00000000,0.00098511
-5.66383192,0.00390482,0.00041180,0.00118658,0.00000001,0.00013330,0.00000000,0.00121718
-5.65782891,0.00479007,0.00050516,0.00145558,0.00000002,0.00016352,0.00000000,0.00149314
-5.65182591,0.00583384,0.00061524,0.00177274,0.00000003,0.00019916,0.00000000,0.00181850
-5.64582291,0.00705406,0.00074393,0.00214351,0.00000004,0.00024081,0.00000000,0.00219888
-5.63981991,0.00846832,0.00089309,0.00257323,0.00000006,0.00028909,0.00000001,0.00263975
-5.63381691,0.01009320,0.00106448,0.00306693,0.00000009,0.00034456,0.00000001,0.00314629
-5.62781391,0.01194359,0.00125966,0.00362912,0.00000014,0.00040772,0.00000001,0.00372314
-5.62181091,0.01403192,0.00147995,0.00426356,0.00000021,0.00047900,0.00000002,0.00437419
-5.61580790,0.01636728,0.00172631,0.00497300,0.00000031,0.00055872,0.00000003,0.00510230
-5.60980490,0.01895462,0.00199930,0.00575891,0.00000045,0.00064703,0.00000004,0.00590901
-5.60380190,0.02179394,0.00229891,0.00662124,0.00000065,0.00074393,0.00000006,0.00679435
-5.59779890,0.02487948,0.00262457,0.00755819,0.00000093,0.00084923,0.00000009,0.00775657
-5.59179590,0.02819912,0.00297502,0.00856599,0.00000133,0.00096251,0.00000013,0.00879194
-5.58579290,0.03173393,0.00334832,0.00963880,0.00000189,0.00108311,0.00000018,0.00989462
-5.57978989,0.03545783,0.00374176,0.01076854,0.00000265,0.00121015,0.00000026,0.01105656
-5.57378689,0.03933768,0.00415194,0.01194497,0.00000371,0.00134247,0.00000036,0.01226754
-5.56778389,0.04333347,0.00457472,0.01315568,0.00000515,0.00147871,0.00000050,0.01351524
-5.56178089,0.04739899,0.00500537,0.01438634,0.00000709,0.00161727,0.00000069,0.01478545
-5.55577789,0.05148278,0.00543862,0.01562089,0.00000969,0.00175639,0.00000094,0.01606236
-5.54977489,0.05552932,0.00586885,0.01684198,0.00001316,0.00189413,0.00000128,0.01732897
-5.54377189,0.05948072,0.00629023,0.01803138,0.00001774,0.00202851,0.00000173,0.01856761
-5.53776888,0.06327851,0.00669695,0.01917053,0.00002375,0.00215751,0.00000231,0.01976054
-5.53176588,0.06686575,0.00708347,0.02024116,0.00003156,0.00227914,0.00000307,0.02089059
-5.52576288,0.07018932,0.00744477,0.02122593,0.00004163,0.00239155,0.00000406,0.02194191
-5.51975988,0.07320219,0.00777662,0.02210912,0.00005453,0.00249312,0.00000531,0.02290069
-5.51375688,0.07586579,0.00807587,0.02287727,0.00007091,0.00258247,0.00000691,0.02375595
-5.50775388,0.07815224,0.00834069,0.02351986,0.00009155,0.00265863,0.00000892,0.02450018
-5.50175088,0.08004634,0.00857090,0.02402985,0.00011735,0.00272105,0.00001144,0.02513005
-5.49574787,0.08154735,0.00876814,0.02440421,0.00014935,0.00276969,0.00001456,0.02564696
-5.48974487,0.08267044,0.00893612,0.02464429,0.00018870,0.00280507,0.00001840,0.02605748
-5.48374187,0.08344759,0.00908079,0.02475613,0.00023671,0.00282833,0.00002309,0.02637365
-5.47773887,0.08392819,0.00921050,0.02475056,0.00029481,0.00284122,0.00002876,0.02661319
-5.47173587,0.08417908,0.00933610,0.02464325,0.00036454,0.00284619,0.00003558,0.02679945
-5.46573287,0.08428407,0.00947103,0.02445453,0.00044753,0.00284631,0.00004369,0.02696130
-5.45972986,0.08434313,0.00963134,0.02420918,0.00054547,0.00284535,0.00005328,0.02713283
-5.45372686,0.08447100,0.00983577,0.02393601,0.00066010,0.00284768,0.00006450,0.02735287
-5.44772386,0.08479557,0.01010571,0.02366743,0.00079308,0.00285833,0.00007754,0.02766442
-5.44172086,0.08545587,0.01046524,0.02343888,0.00094605,0.00288289,0.00009254,0.02811404
-5.43571786,0.08659989,0.01094113,0.02328823,0.00112044,0.00292752,0.00010968,0.02875103
-5.42971486,0.08838230,0.01156286,0.02325513,0.00131750,0.00299888,0.00012906,0.02962667
-5.42371186,0.09096203,0.01236267,0.02338038,0.00153814,0.00310414,0.00015081,0.03079344
-5.41770885,0.09449995,0.01337560,0.02370530,0.00178291,0.00325090,0.00017498,0.03230417
-5.41170585,0.09915664,0.01463960,0.02427107,0.00205188,0.00344719,0.00020159,0.03421130
-5.40570285,0.10509020,0.01619560,0.02511821,0.00234460,0.00370141,0.00023064,0.03656616
-5.39969985,0.11245434,0.01808763,0.02628595,0.00266000,0.00402232,0.00026203,0.03941831
-5.39369685,0.12139654,0.02036295,0.02781179,0.00299636,0.00441900,0.00029563,0.04281497
-5.38769385,0.13205643,0.02307207,0.02973095,0.00335127,0.00490079,0.00033124,0.04680049
-5.38169085,0.14456421,0.02626880,0.03207592,0.00372164,0.00547727,0.00036858,0.05141591
-5.37568784,0.15903919,0.03001016,0.03487599,0.00410368,0.00615816,0.00040734,0.05669852
-5.36968484,0.17558830,0.03435622,0.03815672,0.00449296,0.00695325,0.00044712,0.06268151
-5.36368184,0.19430455,0.03936973,0.04193948,0.00488450,0.00787230,0.00048748,0.06939351
-5.35767884,0.21526530,0.04511559,0.04624084,0.00527284,0.00892487,0.00052793,0.07685821
-5.35167584,0.23853038,0.05166009,0.05107197,0.00565218,0.01012022,0.00056797,0.08509384
-5.34567284,0.26413989,0.05906990,0.05643797,0.00601652,0.01146704,0.00060706,0.09411259
-5.33966983,0.29211183,0.06741072,0.06233719,0.00635986,0.01297332,0.00064465,0.10391992
-5.33366683,0.32243933,0.07674580,0.06876048,0.00667633,0.01464600,0.00068021,0.11451376
-5.32766383,0.35508782,0.08713402,0.07569044,0.00696042,0.01649082,0.00071324,0.12588361
-5.32166083,0.38999195,0.09862778,0.08310079,0.00720711,0.01851196,0.00074329,0.13800952
-5.31565783,0.42705266,0.11127072,0.09095572,0.00741211,0.02071182,0.00076994,0.15086106
-5.30965483,0.46613424,0.12509521,0.09920944,0.00757192,0.02309071,0.00079287,0.16439619
-5.30365183,0.50706199,0.14011976,0.10780592,0.00768404,0.02564668,0.00081181,0.17856028
-5.29764882,0.54962027,0.15634650,0.11667885,0.00774699,0.02837525,0.00082659,0.19328520
-5.29164582,0.59355152,0.17375865,0.12575195,0.00776040,0.03126929,0.00083713,0.20848857
-5.28564282,0.63855618,0.19231837,0.13493954,0.00772502,0.03431894,0.00084344,0.22407336
-5.27963982,0.68429398,0.21196478,0.14414755,0.00764266,0.03751158,0.00084559,0.23992782
-5.27363682,0.73038647,0.23261256,0.15327491,0.00751616,0.04083188,0.00084376,0.25592587
-5.26763382,0.77642109,0.25415103,0.16221524,0.00734926,0.04426196,0.00083817,0.27192791
-5.26163082,0.82195672,0.27644396,0.17085895,0.00714647,0.04778161,0.00082913,0.28778223
-5.25562781,0.86653063,0.29933007,0.17909561,0.00691295,0.05136858,0.00081696,0.30332696
-5.24962481,0.90966676,0.32262430,0.18681653,0.00665427,0.05499892,0.00080203,0.31839252
-5.24362181,0.95088513,0.34611994,0.19391745,0.00637631,0.05864746,0.00078470,0.33280460
-5.23761881,0.98971191,0.36959154,0.20030130,0.00608500,0.06228820,0.00076536,0.34638751
-5.23161581,1.02569014,0.39279855,0.20588077,0.00578625,0.06589480,0.00074436,0.35896796
-5.22561281,1.05839031,0.41548967,0.21058078,0.00548574,0.06944104,0.00072205,0.37037895
-5.21960980,1.08742076,0.43740771,0.21434057,0.00518880,0.07290126,0.00069874,0.38046381
-5.21360680,1.11243725,0.45829494,0.21711532,0.00490035,0.07625074,0.00067470,0.38908018
-5.20760380,1.13315132,0.47789863,0.21887742,0.00462481,0.07946606,0.00065017,0.39610376
-5.20160080,1.14933732,0.49597669,0.21961701,0.00436608,0.08252530,0.00062532,0.40143171
-5.19559780,1.16083755,0.51230318,0.21934205,0.00412754,0.08540828,0.00060032,0.40498558
-5.18959480,1.16756543,0.52667351,0.21807773,0.00391204,0.08809657,0.00057528,0.40671366
-5.18359180,1.16950670,0.53890915,0.21586540,0.00372200,0.09057355,0.00055028,0.40659259
-5.17758879,1.16671844,0.54886166,0.21276091,0.00355942,0.09282429,0.00052538,0.40462826
-5.17158579,1.15932610,0.55641589,0.20883259,0.00342600,0.09483546,0.00050062,0.40085590
-5.16558279,1.14751870,0.56149233,0.20415887,0.00332317,0.09659509,0.00047605,0.39533932
-5.15957979,1.13154244,0.56404841,0.19882571,0.00325217,0.09809245,0.00045168,0.38816948
-5.15357679,1.11169302,0.56407886,0.19292396,0.00321413,0.09931778,0.00042756,0.37946224
-5.14757379,1.08830696,0.56161495,0.18654670,0.00321009,0.10026220,0.00040372,0.36935552
-5.14157079,1.06175246,0.55672295,0.17978677,0.00324105,0.10091758,0.00038024,0.35800591
-5.13556778,1.03242002,0.54950162,0.17273452,0.00330796,0.10127649,0.00035720,0.34558487
-5.12956478,1.00071325,0.54007903,0.16547592,0.00341170,0.10133230,0.00033470,0.33227469
-5.12356178,0.96704025,0.52860881,0.15809102,0.00355308,0.10107932,0.00031291,0.31826428
-5.11755878,0.93180583,0.51526601,0.15065286,0.00373276,0.10051304,0.00029199,0.30374497
-5.11155578,0.89540481,0.50024275,0.14322685,0.00395120,0.09963050,0.00027216,0.28890656
-5.10555278,0.85821660,0.48374377,0.13587050,0.00420862,0.09843075,0.00025369,0.27393358
-5.09954977,0.82060118,0.46598217,0.12863371,0.00450492,0.09691527,0.00023688,0.25900204
-5.09354677,0.78289654,0.44717537,0.12155925,0.00483965,0.09508853,0.00022212,0.24427668
-5.08754377,0.74541753,0.42754145,0.11468369,0.00521198,0.09295849,0.00020984,0.22990881
-5.08154077,0.70845610,0.40729596,0.10803850,0.00562073,0.09053707,0.00020055,0.21603494
-5.07553777,0.67228280,0.38664923,0.10165130,0.00606437,0.08784054,0.00019485,0.20277593
-5.06953477,0.63714928,0.36580424,0.09554724,0.00654112,0.08488985,0.00019344,0.19023698
-5.06353177,0.60329166,0.34495503,0.08975039,0.00704906,0.08171074,0.00019713,0.17850824
-5.05752876,0.57093455,0.32428554,0.08428500,0.00758627,0.07833383,0.00020684,0.16766600
-5.05152576,0.54029534,0.30396901,0.07917676,0.00815106,0.07479437,0.00022364,0.15777446
-5.04552276,0.51158855,0.28416761,0.07445378,0.00874210,0.07113201,0.00024876,0.14888779
-5.03951976,0.48502998,0.26503245,0.07014737,0.00935874,0.06739024,0.00028356,0.14105262
-5.03351676,0.46084035,0.24670373,0.06629264,0.01000115,0.06361575,0.00032956,0.13431049
-5.02751376,0.43924808,0.22931102,0.06292866,0.01067055,0.05985769,0.00038845,0.12870035
-5.02151076,0.42049115,0.21297354,0.06009851,0.01136943,0.05616674,0.00046204,0.12426083
-5.01550775,0.40481757,0.19780037,0.05784882,0.01210159,0.05259412,0.00055228,0.12103214
-5.00950475,0.39248451,0.18389062,0.05622912,0.01287223,0.04919060,0.00066120,0.11905746
-5.00350175,0.38375580,0.17133334,0.05529084,0.01368791,0.04600546,0.00079092,0.11838372
-4.99749875,0.37889775,0.16020729,0.05508597,0.01455639,0.04308544,0.00094355,0.11906162
-4.99149575,0.37817339,0.15058051,0.05566555,0.01548641,0.04047377,0.00112112,0.12114486
-4.98549275,0.38183505,0.14250972,0.05707783,0.01648732,0.03820927,0.00132560,0.12468862
-4.97948974,0.39011562,0.13603948,0.05936626,0.01756863,0.03632555,0.00155873,0.12974722
-4.97348674,0.40321857,0.13120130,0.06256743,0.01873949,0.03485027,0.00182198,0.13637109
-4.96748374,0.42130738,0.12801268,0.06670884,0.02000802,0.03380460,0.00211650,0.14460322
-4.96148074,0.44449451,0.12647619,0.07180683,0.02138074,0.03320281,0.00244298,0.15447520
-4.95547774,0.47283081,0.12657864,0.07786460,0.02286180,0.03305195,0.00280165,0.16600317
-4.94947474,0.50629576,0.12829056,0.08487043,0.02445241,0.03335181,0.00319222,0.17918379
-4.94347174,0.54478929,0.13156592,0.09279641,0.02615022,0.03409493,0.00361383,0.19399068
-4.93746873,0.58812596,0.13634246,0.10159749,0.02794886,0.03526693,0.00406508,0.21037152
-4.93146573,0.63603195,0.14254243,0.11121124,0.02983758,0.03684690,0.00454406,0.22824609
-4.92546273,0.68814571,0.15007415,0.12155827,0.03180109,0.03880807,0.00504846,0.24750554
-4.91945973,0.74402249,0.15883412,0.13254339,0.03381958,0.04111866,0.00557564,0.26801311
-4.91345673,0.80314321,0.16871006,0.14405763,0.03586901,0.04374290,0.00612283,0.28960635
-4.90745373,0.86492771,0.17958456,0.15598100,0.03792150,0.04664226,0.00668734,0.31210103
-4.90145073,0.92875224,0.19133953,0.16818611,0.03994608,0.04977681,0.00726680,0.33529669
-4.89544772,0.99397084,0.20386113,0.18054243,0.04190951,0.05310670,0.00785940,0.35898354
-4.88944472,1.05993983,0.21704520,0.19292116,0.04377735,0.05659376,0.00846428,0.38295083
-4.88344172,1.12604465,0.23080289,0.20520042,0.04551508,0.06020310,0.00908174,0.40699595
-4.87743872,1.19172778,0.24506621,0.21727074,0.04708938,0.06390468,0.00971360,0.43093424
-4.87143572,1.25651647,0.25979327,0.22904032,0.04846931,0.06767479,0.01036347,0.45460876
-4.86543272,1.32004879,0.27497288,0.24044003,0.04962752,0.07149736,0.01103697,0.47789963
-4.85942971,1.38209649,0.29062819,0.25142781,0.05054131,0.07536495,0.01174192,0.50073232
-4.85342671,1.44258331,0.30681897,0.26199204,0.05119356,0.07927949,0.01248845,0.52308447
-4.84742371,1.50159721,0.32364247,0.27215388,0.05157343,0.08325261,0.01328897,0.54499056
-4.84142071,1.55939552,0.34123238,0.28196820,0.05167675,0.08730543,0.01415808,0.56654418
-4.83541771,1.61640211,0.35975594,0.29152291,0.05150623,0.09146801,0.01511232,0.58789743
-4.82941471,1.67319605,0.37940894,0.30093681,0.05107133,0.09577815,0.01616982,0.60925738
-4.82341171,1.73049171,0.40040881,0.31035566,0.05038782,0.10027979,0.01734978,0.63087939
-4.81740870,1.78911063,0.42298584,0.31994680,0.04947717,0.10502094,0.01867189,0.65305748
-4.81140570,1.84994594,0.44737270,0.32989224,0.04836561,0.11005120,0.02015555,0.67611199
-4.80540270,1.91392055,0.47379272,0.34038067,0.04708311,0.11541897,0.02181907,0.70037492
-4.79939970,1.98194069,0.50244731,0.35159845,0.04566216,0.12116848,0.02367877,0.72617342
-4.79339670,2.05484671,0.53350298,0.36372019,0.04413656,0.12733681,0.02574805,0.75381223
-4.78739370,2.13336342,0.56707858,0.37689911,0.04254020,0.13395092,0.02803645,0.78355575
-4.78139070,2.21805207,0.60323337,0.39125780,0.04090585,0.14102497,0.03054875,0.81561051
-4.77538769,2.30926649,0.64195652,0.40687967,0.03926417,0.14855802,0.03328420,0.85010894
-4.76938469,2.40711557,0.68315856,0.42380160,0.03764285,0.15653229,0.03623579,0.88709524
-4.76338169,2.51143409,0.72666541,0.44200824,0.03606595,0.16491203,0.03938978,0.92651405
-4.75737869,2.62176382,0.77221547,0.46142810,0.03455348,0.17364320,0.04272542,0.96820268
-4.75137569,2.73734613,0.81945998,0.48193200,0.03312126,0.18265389,0.04621481,1.01188736
-4.74537269,2.85712706,0.86796700,0.50333371,0.03178095,0.19185572,0.04982318,1.05718387
-4.73936968,2.97977523,0.91722909,0.52539317,0.03054040,0.20114595,0.05350934,1.10360289
-4.73336668,3.10371242,0.96667442,0.54782205,0.02940407,0.21041047,0.05722643,1.15055987
-4.72736368,3.22715599,1.01568137,0.57029162,0.02837373,0.21952740,0.06092297,1.19738939
-4.72136068,3.34817177,1.06359592,0.59244258,0.02744917,0.22837134,0.06454408,1.24336351
-4.71535768,3.46473573,1.10975135,0.61389664,0.02662903,0.23681791,0.06803301,1.28771359
-4.70935468,3.57480180,1.15348960,0.63426925,0.02591161,0.24474854,0.07133271,1.32965468
-4.70335168,3.67637349,1.19418338,0.65318312,0.02529561,0.25205522,0.07438759,1.36841174
-4.69734867,3.76757597,1.23125815,0.67028180,0.02478086,0.25864494,0.07714526,1.40324645
-4.69134567,3.84672587,1.26421298,0.68524296,0.02436884,0.26444375,0.07955825,1.43348374
-4.68534267,3.91239541,1.29263941,0.69779048,0.02406305,0.26940003,0.08158561,1.45853664
-4.67933967,3.96346808,1.31623728,0.70770510,0.02386925,0.27348694,0.08319431,1.47792862
-4.67333667,3.99918312,1.33482677,0.71483293,0.02379541,0.27670384,0.08436040,1.49131213
-4.66733367,4.01916670,1.34835598,0.71909145,0.02385156,0.27907654,0.08506991,1.49848271
-4.66133067,4.02344788,1.35690350,0.72047270,0.02404933,0.28065639,0.08531931,1.49938770
-4.65532766,4.01245861,1.36067559,0.71904348,0.02440140,0.28151819,0.08511567,1.49412919
-4.64932466,3.98701730,1.35999811,0.71494252,0.02492077,0.28175691,0.08447641,1.48296100
-4.64332166,3.94829645,1.35530323,0.70837457,0.02561989,0.28148348,0.08342865,1.46627953
-4.63731866,3.89777561,1.34711139,0.69960194,0.02650973,0.28081973,0.08200825,1.44460898
-4.63131566,3.83718165,1.33600932,0.68893357,0.02759883,0.27989269,0.08025849,1.41858141
-4.62531266,3.76841891,1.32262492,0.67671227,0.02889238,0.27882860,0.07822852,1.38891247
-4.61930965,3.69349237,1.30760027,0.66330072,0.03039128,0.27774687,0.07597163,1.35637390
-4.61330665,3.61442750,1.29156380,0.64906686,0.03209149,0.27675427,0.07354334,1.32176397
-4.60730365,3.53319035,1.27510317,0.63436932,0.03398336,0.27593970,0.07099959,1.28587729
-4.60130065,3.45161174,1.25874008,0.61954369,0.03605135,0.27536981,0.06839483,1.24947515
-4.59529765,3.37131924,1.24290816,0.60489017,0.03827385,0.27508571,0.06578040,1.21325807
-4.58929465,3.29367986,1.22793533,0.59066328,0.04062334,0.27510087,0.06320293,1.17784149
-4.58329165,3.21975643,1.21403117,0.57706395,0.04306685,0.27540056,0.06070320,1.14373594
-4.57728864,3.15027940,1.20128036,0.56423455,0.04556665,0.27594262,0.05831513,1.11133243
-4.57128564,3.08563532,1.18964213,0.55225685,0.04808126,0.27665972,0.05606524,1.08089374
-4.56528264,3.02587226,1.17895609,0.54115303,0.05056668,0.27746291,0.05397236,1.05255182
-4.55927964,2.97072153,1.16895390,0.53088960,0.05297778,0.27824636,0.05204777,1.02631143
-4.55327664,2.91963424,1.15927629,0.52138393,0.05526993,0.27889298,0.05029557,1.00205954
-4.54727364,2.87183056,1.14949441,0.51251299,0.05740063,0.27928057,0.04871340,0.97958004
-4.54127064,2.82635866,1.13913449,0.50412373,0.05933119,0.27928838,0.04729335,0.95857274
-4.53526763,2.78216010,1.12770446,0.49604449,0.06102834,0.27880348,0.04602306,0.93867563
-4.52926463,2.73813813,1.11472107,0.48809686,0.06246566,0.27772673,0.04488695,0.91948924
-4.52326163,2.69322503,1.09973625,0.48010724,0.06362488,0.27597804,0.04386737,0.90060173
-4.51725863,2.64644521,1.08236125,0.47191752,0.06449681,0.27350054,0.04294590,0.88161348
-4.51125563,2.59697081,1.06228747,0.46339436,0.06508202,0.27026357,0.04210441,0.86215992
-4.50525263,2.54416706,1.03930295,0.45443659,0.06539104,0.26626425,0.04132603,0.84193149
-4.49924962,2.48762560,1.01330388,0.44498042,0.06544426,0.26152765,0.04059596,0.82068999
-4.49324662,2.42718441,0.98430064,0.43500226,0.06527137,0.25610549,0.03990205,0.79828044
-4.48724362,2.36293386,0.95241832,0.42451915,0.06491045,0.25007362,0.03923517,0.77463825
-4.48124062,2.29520941,0.91789198,0.41358691,0.06440663,0.24352823,0.03858935,0.74979145
-4.47523762,2.22457185,0.88105691,0.40229618,0.06381054,0.23658136,0.03796173,0.72385819
-4.46923462,2.15177688,0.84233492,0.39076677,0.06317641,0.22935564,0.03735234,0.69703985
-4.46323162,2.07773638,0.80221727,0.37914075,0.06256008,0.22197890,0.03676377,0.66961037
-4.45722861,2.00347370,0.76124546,0.36757472,0.06201688,0.21457872,0.03620066,0.64190261
-4.45122561,1.93007604,0.71999080,0.35623176,0.06159956,0.20727735,0.03566925,0.61429246
-4.44522261,1.85864641,0.67903396,0.34527367,0.06135626,0.20018730,0.03517688,0.58718181
-4.43921961,1.79025799,0.63894540,0.33485373,0.06132867,0.19340769,0.03473151,0.56098121
-4.43321661,1.72591307,0.60026757,0.32511065,0.06155050,0.18702174,0.03434134,0.53609308
-4.42721361,1.66650855,0.56349961,0.31616371,0.06204625,0.18109521,0.03401453,0.51289635
-4.42121061,1.61280930,0.52908505,0.30810949,0.06283030,0.17567612,0.03375905,0.49173310
-4.41520760,1.56543025,0.49740279,0.30102022,0.06390651,0.17079546,0.03358260,0.47289771
-4.40920460,1.52482754,0.46876157,0.29494365,0.06526819,0.16646894,0.03349272,0.45662890
-4.40320160,1.49129832,0.44339770,0.28990445,0.06689854,0.16269954,0.03349688,0.44310477
-4.39719860,1.46498861,0.42147597,0.28590682,0.06877150,0.15948069,0.03360280,0.43244080
-4.39119560,1.44590797,0.40309324,0.28293813,0.07085299,0.15679979,0.03381867,0.42469069
-4.38519260,1.43394963,0.38828435,0.28097319,0.07310245,0.15464202,0.03415340,0.41984970
-4.37918959,1.42891438,0.37702968,0.27997894,0.07547471,0.15299395,0.03461696,0.41786009
-4.37318659,1.43053660,0.36926402,0.27991914,0.07792201,0.15184692,0.03522042,0.41861820
-4.36718359,1.43851077,0.36488591,0.28075871,0.08039615,0.15119999,0.03597616,0.42198269
-4.36118059,1.45251679,0.36376735,0.28246768,0.08285064,0.15106225,0.03689773,0.42778327
-4.35517759,1.47224306,0.36576302,0.28502422,0.08524280,0.15145447,0.03799975,0.43582963
-4.34917459,1.49740589,0.37071903,0.28841693,0.08753568,0.15240998,0.03929756,0.44592001
-4.34317159,1.52776475,0.37848061,0.29264605,0.08969980,0.15397484,0.04080682,0.45784893
-4.33716858,1.56313269,0.38889878,0.29772372,0.09171449,0.15620727,0.04254291,0.47141400
-4.33116558,1.60338177,0.40183568,0.30367330,0.09356891,0.15917641,0.04452035,0.48642136
-4.32516258,1.64844359,0.41716863,0.31052776,0.09526266,0.16296053,0.04675204,0.50268971
-4.31915958,1.69830510,0.43479283,0.31832741,0.09680589,0.16764480,0.04924853,0.52005290
-4.31315658,1.75300019,0.45462268,0.32711698,0.09821902,0.17331862,0.05201730,0.53836106
-4.30715358,1.81259763,0.47659181,0.33694222,0.09953186,0.18007272,0.05506202,0.55748028
