energy_ev,total_up,Hf_p_up,Hf_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.74787394,3.18550667,0.98654143,0.85937990,0.00401797,0.39447051,1.71052864,0.00000000
-5.74187094,3.13920857,0.98727725,0.82188531,0.00421899,0.36346066,1.70667614,0.00000000
-5.73586793,3.09618109,0.99056794,0.78844215,0.00446379,0.33694226,1.70183621,0.00000000
-5.72986493,3.05625717,0.99568065,0.75855771,0.00475799,0.31431472,1.69642182,0.00000000
-5.72386193,3.01935487,1.00193313,0.73179700,0.00510678,0.29501210,1.69086117,0.00000000
-5.71785893,2.98547480,1.00870914,0.70778705,0.00551470,0.27851169,1.68558860,0.00000000
-5.71185593,2.95469409,1.01547195,0.68621799,0.00598551,0.26434039,1.68103515,0.00000000
-5.70585293,2.92715732,1.02177553,0.66684125,0.00652191,0.25207916,1.67761898,0.00000000
-5.69984992,2.90306439,1.02727318,0.64946532,0.00712545,0.24136569,1.67573543,0.00000000
-5.69384692,2.88265579,1.03172306,0.63394960,0.00779634,0.23189551,1.67574688,0.00000000
-5.68784392,2.86619590,1.03499063,0.62019691,0.00853334,0.22342177,1.67797265,0.00000000
-5.68184092,2.85395503,1.03704769,0.60814526,0.00933373,0.21575386,1.68267935,0.00000000
-5.67583792,2.84619122,1.03796831,0.59775926,0.01019326,0.20875497,1.69007206,0.00000000
-5.66983492,2.84313280,1.03792154,0.58902196,0.01110624,0.20233885,1.70028693,0.00000000
-5.66383192,2.84496277,1.03716143,0.58192729,0.01206566,0.19646586,1.71338584,0.00000000
-5.65782891,2.85180609,1.03601471,0.57647369,0.01306339,0.19113847,1.72935352,0.00000000
-5.65182591,2.86372064,1.03486659,0.57265910,0.01409043,0.18639634,1.74809760,0.00000000
-5.64582291,2.88069257,1.03414535,0.57047760,0.01513731,0.18231114,1.76945189,0.00000000
-5.63981991,2.90263631,1.03430623,0.56991760,0.01619443,0.17898118,1.79318290,0.00000000
-5.63381691,2.92939918,1.03581523,0.57096171,0.01725252,0.17652608,1.81899941,0.00000000
-5.62781391,2.96077020,1.03913334,0.57358797,0.01830310,0.17508136,1.84656477,0.00000000
-5.62181091,2.99649240,1.04470168,0.57777222,0.01933896,0.17479327,1.87551121,0.00000000
-5.61580790,3.03627740,1.05292784,0.58349123,0.02035459,0.17581375,1.90545533,0.00000000
-5.60980490,3.07982118,1.06417383,0.59072616,0.02134658,0.17829557,1.93601401,0.00000000
-5.60380190,3.12681936,1.07874573,0.59946594,0.02231393,0.18238777,1.96681947,0.00000000
-5.59779890,3.17698086,1.09688509,0.60970999,0.02325827,0.18823123,1.99753276,0.00000000
-5.59179590,3.23003836,1.11876222,0.62146998,0.02418400,0.19595453,2.02785459,0.00000000
-5.58579290,3.28575455,1.14447123,0.63477025,0.02509818,0.20566986,2.05753290,0.00000000
-5.57978989,3.34392357,1.17402677,0.64964654,0.02601038,0.21746918,2.08636663,0.00000000
-5.57378689,3.40436689,1.20736239,0.66614297,0.02693236,0.23142041,2.11420553,0.00000000
-5.56778389,3.46692403,1.24433033,0.68430719,0.02787752,0.24756383,2.14094589,0.00000000
-5.56178089,3.53143834,1.28470275,0.70418389,0.02886032,0.26590852,2.16652278,0.00000000
-5.55577789,3.59773885,1.32817413,0.72580682,0.02989553,0.28642896,2.19089920,0.00000000
-5.54977489,3.66561929,1.37436498,0.74918971,0.03099736,0.30906200,2.21405304,0.00000000
-5.54377189,3.73481590,1.42282656,0.77431670,0.03217863,0.33370402,2.23596275,0.00000000
-5.53776888,3.80498549,1.47304667,0.80113259,0.03344986,0.36020862,2.25659291,0.00000000
-5.53176588,3.87568558,1.52445648,0.82953375,0.03481838,0.38838504,2.27588058,0.00000000
-5.52576288,3.94635820,1.57643827,0.85936017,0.03628762,0.41799720,2.29372353,0.00000000
-5.51975988,4.01631874,1.62833405,0.89038933,0.03785639,0.44876393,2.30997121,0.00000000
-5.51375688,4.08475119,1.67945512,0.92233234,0.03951845,0.48036022,2.32441912,0.00000000
-5.50775388,4.15071049,1.72909235,0.95483288,0.04126218,0.51241989,2.33680716,0.00000000
-5.50175088,4.21313261,1.77652720,0.98746929,0.04307055,0.54453966,2.34682200,0.00000000
-5.49574787,4.27085235,1.82104345,1.01975989,0.04492133,0.57628474,2.35410371,0.00000000
-5.48974487,4.32262856,1.86193938,1.05117160,0.04678749,0.60719603,2.35825615,0.00000000
-5.48374187,4.36717599,1.89854049,1.08113181,0.04863788,0.63679864,2.35886081,0.00000000
-5.47773887,4.40320272,1.93021235,1.10904297,0.05043819,0.66461190,2.35549347,0.00000000
-5.47173587,4.42945164,1.95637361,1.13429952,0.05215198,0.69016031,2.34774265,0.00000000
-5.46573287,4.44474425,1.97650877,1.15630659,0.05374198,0.71298541,2.33522922,0.00000000
-5.45972986,4.44802500,1.99018045,1.17449947,0.05517136,0.73265790,2.31762593,0.00000000
-5.45372686,4.43840404,1.99704086,1.18836326,0.05640512,0.74878982,2.29467609,0.00000000
-5.44772386,4.41519636,1.99684197,1.19745162,0.05741144,0.76104617,2.26621023,0.00000000
-5.44172086,4.37795548,1.98944404,1.20140377,0.05816288,0.76915547,2.23216000,0.00000000
-5.43571786,4.32649988,1.97482203,1.19995901,0.05863748,0.77291883,2.19256850,0.00000000
-5.42971486,4.26093052,1.95306948,1.19296779,0.05881963,0.77221706,2.14759638,0.00000000
-5.42371186,4.18163864,1.92439933,1.18039900,0.05870069,0.76701545,2.09752328,0.00000000
-5.41770885,4.08930274,1.88914167,1.16234283,0.05827931,0.75736596,2.04274443,0.00000000
-5.41170585,3.98487478,1.84773778,1.13900919,0.05756149,0.74340656,1.98376237,0.00000000
-5.40570285,3.86955573,1.80073078,1.11072151,0.05656029,0.72535782,1.92117395,0.00000000
-5.39969985,3.74476134,1.74875277,1.07790640,0.05529534,0.70351678,1.85565326,0.00000000
-5.39369685,3.61207931,1.69250874,1.04107938,0.05379194,0.67824826,1.78793090,0.00000000
-5.38769385,3.47321977,1.63275785,1.00082751,0.05208013,0.64997406,1.71877071,0.00000000
-5.38169085,3.32996107,1.57029253,0.95778968,0.05019349,0.61916051,1.64894479,0.00000000
-5.37568784,3.18409329,1.50591632,0.91263548,0.04816783,0.58630476,1.57920809,0.00000000
-5.36968484,3.03736206,1.44042135,0.86604355,0.04603992,0.55192053,1.51027358,0.00000000
-5.36368184,2.89141518,1.37456630,0.81868057,0.04384616,0.51652389,1.44278936,0.00000000
-5.35767884,2.74775448,1.30905600,0.77118158,0.04162143,0.48061958,1.37731860,0.00000000
-5.35167584,2.60769513,1.24452339,0.72413273,0.03939798,0.44468845,1.31432342,0.00000000
-5.34567284,2.47233401,1.18151491,0.67805684,0.03720456,0.40917652,1.25415338,0.00000000
-5.33966983,2.34252865,1.12047970,0.63340255,0.03506576,0.37448591,1.19703912,0.00000000
-5.33366683,2.21888717,1.06176326,0.59053719,0.03300159,0.34096798,1.14309143,0.00000000
-5.32766383,2.10176967,1.00560574,0.54974351,0.03102723,0.30891887,1.09230565,0.00000000
-5.32166083,1.99130032,0.95214472,0.51122020,0.02915312,0.27857726,1.04457117,0.00000000
-5.31565783,1.88738939,0.90142246,0.47508597,0.02738513,0.25012449,0.99968538,0.00000000
-5.30965483,1.78976360,0.85339677,0.44138657,0.02572506,0.22368677,0.95737133,0.00000000
-5.30365183,1.69800304,0.80795520,0.41010444,0.02417113,0.19933912,0.91729810,0.00000000
-5.29764882,1.61158253,0.76493143,0.38117022,0.02271870,0.17711098,0.87910280,0.00000000
-5.29164582,1.52991528,0.72412314,0.35447540,0.02136096,0.15699283,0.84241309,0.00000000
-5.28564282,1.45239660,0.68531029,0.32988569,0.02008972,0.13894379,0.80686909,0.00000000
-5.27963982,1.37844574,0.64827310,0.30725420,0.01889614,0.12289957,0.77214376,0.00000000
-5.27363682,1.30754399,0.61280872,0.28643406,0.01777136,0.10878063,0.73796072,0.00000000
-5.26763382,1.23926768,0.57874604,0.26729005,0.01670717,0.09650019,0.70410899,0.00000000
-5.26163082,1.17331496,0.54595807,0.24970872,0.01569650,0.08597190,0.67045408,0.00000000
-5.25562781,1.10952578,0.51437148,0.23360695,0.01473377,0.07711681,0.63694518,0.00000000
-5.24962481,1.04789486,0.48397335,0.21893872,0.01381521,0.06986976,0.60361855,0.00000000
-5.24362181,0.98857775,0.45481478,0.20570004,0.01293902,0.06418481,0.57059709,0.00000000
-5.23761881,0.93189047,0.42701191,0.19393217,0.01210542,0.06003985,0.53808662,0.00000000
-5.23161581,0.87830340,0.40074422,0.18372312,0.01131660,0.05744013,0.50636925,0.00000000
-5.22561281,0.82843029,0.37625086,0.17520766,0.01057662,0.05642085,0.47579443,0.00000000
-5.21960980,0.78301330,0.35382500,0.16856587,0.00989126,0.05704872,0.44676829,0.00000000
-5.21360680,0.74290488,0.33380696,0.16402051,0.00926771,0.05942239,0.41974181,0.00000000
-5.20760380,0.70904743,0.31657619,0.16183319,0.00871439,0.06367181,0.39519839,0.00000000
-5.20160080,0.68245124,0.30254261,0.16229948,0.00824066,0.06995643,0.37364127,0.00000000
-5.19559780,0.66417131,0.29213750,0.16574301,0.00785647,0.07846225,0.35558111,0.00000000
-5.18959480,0.65528330,0.28580399,0.17250856,0.00757215,0.08939756,0.34152400,0.00000000
-5.18359180,0.65685882,0.28398740,0.18295414,0.00739809,0.10298755,0.33195996,0.00000000
-5.17758879,0.66994006,0.28712536,0.19744202,0.00734442,0.11946751,0.32735212,0.00000000
-5.17158579,0.69551372,0.29563766,0.21632875,0.00742080,0.13907498,0.32812632,0.00000000
-5.16558279,0.73448424,0.30991588,0.23995419,0.00763610,0.16204063,0.33466123,0.00000000
-5.15957979,0.78764640,0.33031266,0.26862963,0.00799813,0.18857827,0.34727884,0.00000000
-5.15357679,0.85565727,0.35713067,0.30262519,0.00851338,0.21887398,0.36623519,0.00000000
-5.14757379,0.93900813,0.39061134,0.34215669,0.00918673,0.25307492,0.39171156,0.00000000
-5.14157079,1.03799667,0.43092349,0.38737243,0.01002119,0.29127791,0.42380583,0.00000000
-5.13556778,1.15270038,0.47815214,0.43834030,0.01101761,0.33351849,0.46252450,0.00000000
-5.12956478,1.28295220,0.53228772,0.49503570,0.01217448,0.37976078,0.50777552,0.00000000
-5.12356178,1.42831949,0.59321629,0.55733096,0.01348766,0.42988875,0.55936212,0.00000000
-5.11755878,1.58808791,0.66071115,0.62498683,0.01495017,0.48369951,0.61697832,0.00000000
-5.11155578,1.76125139,0.73442651,0.69764675,0.01655212,0.54089906,0.68020634,0.00000000
-5.10555278,1.94650969,0.81389363,0.77483452,0.01828054,0.60110105,0.74851662,0.00000000
-5.09954977,2.14227483,0.89852024,0.85595585,0.02011943,0.66382892,0.82127061,0.00000000
-5.09354677,2.34668721,0.98759346,0.94030426,0.02204982,0.72852175,0.89772702,0.00000000
-5.08754377,2.55764219,1.08028683,1.02707155,0.02404994,0.79454380,0.97705149,0.00000000
-5.08154077,2.77282715,1.17567157,1.11536288,0.02609550,0.86119792,1.05833008,0.00000000
-5.07553777,2.98976883,1.27273215,1.20421634,0.02816008,0.92774226,1.14058631,0.00000000
-5.06953477,3.20588993,1.37038604,1.29262647,0.03021561,0.99341019,1.22280161,0.00000000
-5.06353177,3.41857354,1.46750726,1.37957116,0.03223294,1.05743241,1.30393869,0.00000000
-5.05752876,3.62523346,1.56295317,1.46404105,0.03418247,1.11906084,1.38296726,0.00000000
-5.05152576,3.82338780,1.65559361,1.54507023,0.03603491,1.17759292,1.45889107,0.00000000
-5.04552276,4.01073323,1.74434148,1.62176719,0.03776198,1.23239566,1.53077560,0.00000000
-5.03951976,4.18521655,1.82818362,1.69334446,0.03933719,1.28292806,1.59777499,0.00000000
-5.03351676,4.34510065,1.90621065,1.75914585,0.04073656,1.32876096,1.65915735,0.00000000
-5.02751376,4.48902160,1.97764454,1.81866973,0.04193934,1.36959329,1.71432707,0.00000000
-5.02151076,4.61603400,2.04186261,1.87158728,0.04292858,1.40526378,1.76284323,0.00000000
-5.01550775,4.72564219,2.09841678,1.91775467,0.04369166,1.43575746,1.80443303,0.00000000
-5.00950475,4.81781519,2.14704690,1.95721833,0.04422066,1.46120650,1.83899951,0.00000000
-5.00350175,4.89298433,2.18768750,1.99021288,0.04451261,1.48188500,1.86662288,0.00000000
-4.99749875,4.95202275,2.22046724,2.01715142,0.04456954,1.49819801,1.88755529,0.00000000
-4.99149575,4.99620718,2.24570077,2.03860849,0.04439842,1.51066484,1.90220896,0.00000000
-4.98549275,5.02716309,2.26387321,2.05529606,0.04401090,1.51989745,1.91113783,0.00000000
-4.97948974,5.04679501,2.27561756,2.06803356,0.04342291,1.52657458,1.91501356,0.00000000
-4.97348674,5.05720460,2.28168585,2.07771280,0.04265409,1.53141284,1.91459654,0.00000000
-4.96748374,5.06059992,2.28291516,2.08525946,0.04172722,1.53513575,1.91070314,0.00000000
-4.96148074,5.05919930,2.28018986,2.09159253,0.04066737,1.53844221,1.90417054,0.00000000
-4.95547774,5.05513417,2.27440177,2.09758346,0.03950118,1.54197566,1.89582058,0.00000000
-4.94947474,5.05035497,2.26641005,2.10401670,0.03825600,1.54629521,1.88642436,0.00000000
-4.94347174,5.04654415,2.25700254,2.11155341,0.03695905,1.55185018,1.87666897,0.00000000
-4.93746873,5.04504053,2.24686057,2.12069995,0.03563672,1.55895894,1.86712811,0.00000000
-4.93146573,5.04677814,2.23652886,2.13178246,0.03431379,1.56779315,1.85823784,0.00000000
-4.92546273,5.05224275,2.22639211,2.14492887,0.03301293,1.57836800,1.85027872,0.00000000
-4.91945973,5.06144802,2.21665936,2.16005905,0.03175414,1.59053900,1.84336513,0.00000000
-4.91345673,5.07393267,2.20735714,2.17688378,0.03055449,1.60400542,1.83744250,0.00000000
-4.90745373,5.08877895,2.19833170,2.19491259,0.02942795,1.61832029,1.83229244,0.00000000
-4.90145073,5.10465179,2.18926033,2.21347035,0.02838533,1.63290656,1.82754573,0.00000000
-4.89544772,5.11985698,2.17967131,2.23172189,0.02743442,1.64707880,1.82270256,0.00000000
-4.88944472,5.13241605,2.16897150,2.24870378,0.02658026,1.66006955,1.81715893,0.00000000
-4.88344172,5.14015433,2.15648026,2.26336196,0.02582549,1.67105914,1.81023827,0.00000000
-4.87743872,5.14079854,2.14146804,2.27459368,0.02517076,1.67920797,1.80122644,0.00000000
-4.87143572,5.13207941,2.12319781,2.28129197,0.02461529,1.68368968,1.78940864,0.00000000
-4.86543272,5.11183484,2.10096719,2.28239084,0.02415732,1.68372401,1.77410644,0.00000000
-4.85942971,5.07810897,2.07414932,2.27690925,0.02379464,1.67860802,1.75471314,0.00000000
-4.85342671,5.02924284,2.04223049,2.26399207,0.02352505,1.66774428,1.73072577,0.00000000
-4.84742371,4.96395273,2.00484283,2.24294620,0.02334671,1.65066510,1.70177239,0.00000000
-4.84142071,4.88139282,1.96179041,2.21327056,0.02325845,1.62705176,1.66763338,0.00000000
-4.83541771,4.78119973,1.91306789,2.17467856,0.02325991,1.59674800,1.62825583,0.00000000
-4.82941471,4.66351724,1.85887077,2.12711223,0.02335163,1.55976754,1.58376066,0.00000000
-4.82341171,4.52900058,1.79959707,2.07074769,0.02353494,1.51629510,1.53444208,0.00000000
-4.81740870,4.37880060,1.73584066,2.00599167,0.02381179,1.46668143,1.48075993,0.00000000
-4.81140570,4.21452889,1.66837655,1.93346958,0.02418446,1.41143234,1.42332509,0.00000000
-4.80540270,4.03820611,1.59813932,1.85400568,0.02465520,1.35119262,1.36287926,0.00000000
-4.79939970,3.85219605,1.52619561,1.76859650,0.02522579,1.28672542,1.30026989,0.00000000
-4.79339670,3.65912875,1.45371218,1.67837875,0.02589709,1.21888826,1.23642162,0.00000000
-4.78739370,3.46181623,1.38192097,1.58459313,0.02666865,1.14860658,1.17230575,0.00000000
-4.78139070,3.26316457,1.31208261,1.48854580,0.02753826,1.07684607,1.10890888,0.00000000
-4.77538769,3.06608594,1.24545000,1.39156898,0.02850159,1.00458475,1.04720217,0.00000000
-4.76938469,2.87341396,1.18323299,1.29498239,0.02955203,0.93278605,0.98811236,0.00000000
-4.76338169,2.68782549,1.12656566,1.20005680,0.03068043,0.86237370,0.93249561,0.00000000
-4.75737869,2.51177131,1.07647685,1.10798123,0.03187514,0.79420927,0.88111483,0.00000000
-4.75137569,2.34741764,1.03386479,1.01983455,0.03312208,0.72907308,0.83462125,0.00000000
-4.74537269,2.19659983,0.99947630,0.93656244,0.03440494,0.66764883,0.79354034,0.00000000
-4.73936968,2.06078898,0.97389081,0.85896006,0.03570550,0.61051232,0.75826244,0.00000000
-4.73336668,1.94107154,0.95750930,0.78766081,0.03700401,0.55812429,0.72903784,0.00000000
-4.72736368,1.83814163,0.95054808,0.72313095,0.03827969,0.51082729,0.70597610,0.00000000
-4.72136068,1.75230522,0.95303722,0.66567000,0.03951123,0.46884646,0.68904932,0.00000000
-4.71535768,1.68349512,0.96482348,0.61541624,0.04067735,0.43229372,0.67809878,0.00000000
-4.70935468,1.63129545,0.98557733,0.57235704,0.04175736,0.40117513,0.67284459,0.00000000
-4.70335168,1.59497402,1.01480384,0.53634298,0.04273162,0.37540080,0.67289762,0.00000000
-4.69734867,1.57352134,1.05185719,0.50710529,0.04358211,0.35479700,0.67777349,0.00000000
-4.69134567,1.56569456,1.09595848,0.48427574,0.04429275,0.33911985,0.68690783,0.00000000
-4.68534267,1.57006512,1.14621661,0.46740829,0.04484981,0.32807032,0.69967263,0.00000000
-4.67933967,1.58506870,1.20165200,0.45600171,0.04524215,0.32130989,0.71539310,0.00000000
-4.67333667,1.60905634,1.26122287,0.44952281,0.04546142,0.31847670,0.73336489,0.00000000
-4.66733367,1.64034570,1.32385381,0.44742933,0.04550215,0.31920173,0.75287119,0.00000000
-4.66133067,1.67727134,1.38846609,0.44919237,0.04536178,0.32312478,0.77319950,0.00000000
-4.65532766,1.71823334,1.45400952,0.45431761,0.04504062,0.32990999,0.79365792,0.00000000
-4.64932466,1.76174309,1.51949488,0.46236511,0.04454175,0.33926049,0.81359045,0.00000000
-4.64332166,1.80646570,1.58402653,0.47296721,0.04387085,0.35093225,0.83239137,0.00000000
-4.63731866,1.85125792,1.64683402,0.48584428,0.04303605,0.36474645,0.84951811,0.00000000
-4.63131566,1.89520081,1.70730188,0.50081779,0.04204764,0.38060040,0.86450260,0.00000000
-4.62531266,1.93762633,1.76499636,0.51782053,0.04091788,0.39847657,0.87696066,0.00000000
-4.61930965,1.97813684,1.81968795,0.53690358,0.03966067,0.41844933,0.88659931,0.00000000
-4.61330665,2.01661684,1.87136843,0.55823956,0.03829131,0.44068904,0.89322155,0.00000000
-4.60730365,2.05323602,1.92026136,0.58212202,0.03682619,0.46546324,0.89672868,0.00000000
-4.60130065,2.08844321,1.96682476,0.60896051,0.03528247,0.49313430,0.89711981,0.00000000
-4.59529765,2.12295071,2.01174521,0.63927116,0.03367782,0.52415341,0.89448852,0.00000000
-4.58929465,2.15770877,2.05592262,0.67366258,0.03203008,0.55905053,0.88901675,0.00000000
-4.58329165,2.19387045,2.10044543,0.71281702,0.03035700,0.59842004,0.88096607,0.00000000
-4.57728864,2.23274738,2.14655619,0.75746694,0.02867589,0.64290222,0.87066634,0.00000000
-4.57128564,2.27575710,2.19560797,0.80836720,0.02700340,0.69316047,0.85850245,0.00000000
-4.56528264,2.32436348,2.24901266,0.86626335,0.02535522,0.74985467,0.84489919,0.00000000
-4.55927964,2.38001172,2.30818245,0.93185673,0.02374588,0.81361121,0.83030512,0.00000000
-4.55327664,2.44406013,2.37446627,1.00576730,0.02218847,0.88499032,0.81517579,0.00000000
-4.54727364,2.51771085,2.44908357,1.08849527,0.02069456,0.96445188,0.79995714,0.00000000
-4.54127064,2.60194241,2.53305795,1.18038299,0.01927398,1.05232060,0.78506966,0.00000000
-4.53526763,2.69744659,2.62715334,1.28157843,0.01793478,1.14875220,0.77089389,0.00000000
-4.52926463,2.80457266,2.73181576,1.39200205,0.01668322,1.25370198,0.75775805,0.00000000
-4.52326163,2.92328148,2.84712357,1.51131856,0.01552372,1.36689731,0.74592810,0.00000000
-4.51725863,3.05311208,2.97274873,1.63891535,0.01445898,1.48781572,0.73560081,0.00000000
-4.51125563,3.19316274,3.10793167,1.77388901,0.01349012,1.61567003,0.72689994,0.00000000
-4.50525263,3.34208812,3.25147164,1.91504134,0.01261680,1.74940193,0.71987574,0.00000000
-4.49924962,3.49811351,3.40173376,2.06088582,0.01183747,1.88768497,0.71450769,0.00000000
-4.49324662,3.65906631,3.55667362,2.20966518,0.01114963,2.02893779,0.71071027,0.00000000
-4.48724362,3.82242437,3.71387906,2.35938032,0.01055005,2.17134789,0.70834129,0.00000000
-4.48124062,3.98537983,3.87062833,2.50783014,0.01003510,2.31290578,0.70721250,0.00000000
-4.47523762,4.14491634,4.02396296,2.65266154,0.00960101,2.45144886,0.70710162,0.00000000
-4.46923462,4.29789714,4.17077256,2.79142816,0.00924412,2.58471387,0.70776536,0.00000000
-4.46323162,4.44116048,4.30788882,2.92165590,0.00896116,2.71039624,0.70895265,0.00000000
-4.45722861,4.57161873,4.43218467,3.04091310,0.00874940,2.82621441,0.71041737,0.00000000
-4.45122561,4.68635725,4.54067493,3.14688242,0.00860688,2.92997647,0.71193006,0.00000000
-4.44522261,4.78272884,4.63061411,3.23743193,0.00853242,3.01964672,0.71328807,0.00000000
-4.43921961,4.85844002,4.69958736,3.31068208,0.00852575,3.09340924,0.71432375,0.00000000
-4.43321661,4.91162548,4.74559081,3.36506601,0.00858746,3.14972587,0.71491030,0.00000000
-4.42721361,4.94090772,4.76709786,3.39938036,0.00871892,3.18738602,0.71496538,0.00000000
-4.42121061,4.94543947,4.76310887,3.41282442,0.00892220,3.20554615,0.71445232,0.00000000
-4.41520760,4.92492749,4.73318214,3.40502590,0.00919983,3.20375719,0.71337905,0.00000000
-4.40920460,4.87963690,4.67744530,3.37605215,0.00955467,3.18197862,0.71179527,0.00000000
-4.40320160,4.81037633,4.59658694,3.32640636,0.00998960,3.14057876,0.70978778,0.00000000
-4.39719860,4.71846496,4.49182912,3.25700900,0.01050733,3.08032125,0.70747477,0.00000000
-4.39119560,4.60568321,4.36488250,3.16916556,0.01111012,3.00233843,0.70499922,0.00000000
-4.38519260,4.47420969,4.21788645,3.06452185,0.01179954,2.90809294,0.70252183,0.00000000
-4.37918959,4.32654724,4.05333698,2.94500934,0.01257625,2.79932942,0.70021401,0.00000000
-4.37318659,4.16544162,3.87400589,2.81278269,0.01343980,2.67801844,0.69825093,0.00000000
-4.36718359,3.99379606,3.68285480,2.67015258,0.01438850,2.54629523,0.69680516,0.00000000
-4.36118059,3.81458530,3.48294767,2.51951646,0.01541926,2.40639584,0.69604082,0.00000000
-4.35517759,3.63077236,3.27736521,2.36329024,0.01652758,2.26059340,0.69610839,0.00000000
-4.34917459,3.44523077,3.06912462,2.20384354,0.01770744,2.11113694,0.69714022,0.00000000
-4.34317159,3.26067499,2.86110713,2.04344084,0.01895139,1.96019503,0.69924664,0.00000000
-4.33716858,3.07960068,2.65599581,1.88419036,0.02025055,1.80980604,0.70251266,0.00000000
-4.33116558,2.90423637,2.45622509,1.72800230,0.02159471,1.66183662,0.70699518,0.00000000
-4.32516258,2.73650732,2.26394310,1.57655709,0.02297243,1.51794916,0.71272063,0.00000000
-4.31915958,2.57801171,2.08098716,1.43128419,0.02437116,1.37957882,0.71968316,0.00000000
-4.31315658,2.43000913,1.90887216,1.29335118,0.02577740,1.24792018,0.72784323,0.00000000
-4.30715358,2.29342052,1.74879124,1.16366259,0.02717687,1.12392300,0.73712690,0.00000000
