energy_ev,total_up,Al_p_up,Al_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.72386193,3.22695756,0.03179656,0.00000000,2.59067714,1.44291156,0.01523229,1.26182989
-5.71785893,3.37848779,0.03396752,0.00000000,2.71823112,1.51144058,0.01621450,1.31319324
-5.71185593,3.52190451,0.03611329,0.00000000,2.84047677,1.57618898,0.01716717,1.36123282
-5.70585293,3.65475455,0.03820001,0.00000000,2.95555470,1.63602048,0.01807764,1.40503796
-5.69984992,3.77474325,0.04019427,0.00000000,3.06172253,1.68986801,0.01893392,1.44376356
-5.69384692,3.87979293,0.04206381,0.00000000,3.15739788,1.73676073,0.01972492,1.47665341
-5.68784392,3.96809571,0.04377819,0.00000000,3.24119676,1.77584882,0.02044072,1.50306089
-5.68184092,4.03815866,0.04530955,0.00000000,3.31196599,1.80642495,0.02107281,1.52246604
-5.67583792,4.08883953,0.04663333,0.00000000,3.36880850,1.82794175,0.02161427,1.53448873
-5.66983492,4.11937191,0.04772891,0.00000000,3.41110064,1.84002457,0.02205987,1.53889715
-5.66383192,4.12937898,0.04858030,0.00000000,3.43850105,1.84247919,0.02240617,1.53561158
-5.65782891,4.11887571,0.04917657,0.00000000,3.45095110,1.83529421,0.02265152,1.52470351
-5.65182591,4.08825964,0.04951229,0.00000000,3.44866701,1.81863822,0.02279602,1.50639010
-5.64582291,4.03829104,0.04958774,0.00000000,3.43212446,1.79285194,0.02284145,1.48102461
-5.63981991,3.97006354,0.04940899,0.00000000,3.40203641,1.75843577,0.02279110,1.44908322
-5.63381691,3.88496667,0.04898782,0.00000000,3.35932532,1.71603337,0.02264960,1.41114903
-5.62781391,3.78464206,0.04834148,0.00000000,3.30509099,1.66641196,0.02242277,1.36789382
-5.62181091,3.67093495,0.04749220,0.00000000,3.24057522,1.61044015,0.02211733,1.32005854
-5.61580790,3.54584316,0.04646673,0.00000000,3.16712482,1.54906420,0.02174071,1.26843324
-5.60980490,3.41146501,0.04529552,0.00000000,3.08615398,1.48328346,0.02130084,1.21383707
-5.60380190,3.26994824,0.04401205,0.00000000,2.99910735,1.41412594,0.02080591,1.15709922
-5.59779890,3.12344116,0.04265186,0.00000000,2.90742480,1.34262464,0.02026421,1.09904104
-5.59179590,2.97404750,0.04125172,0.00000000,2.81250867,1.26979544,0.01968390,1.04046016
-5.58579290,2.82378592,0.03984868,0.00000000,2.71569438,1.19661696,0.01907294,0.98211653
-5.57978989,2.67455498,0.03847919,0.00000000,2.61822482,1.12401292,0.01843891,0.92472082
-5.57378689,2.52810395,0.03717829,0.00000000,2.52122902,1.05283730,0.01778892,0.86892515
-5.56778389,2.38600982,0.03597881,0.00000000,2.42570529,0.98386241,0.01712957,0.81531610
-5.56178089,2.24966034,0.03491076,0.00000000,2.33250905,0.91776992,0.01646688,0.76440992
-5.55577789,2.12024302,0.03400076,0.00000000,2.24234529,0.85514488,0.01580627,0.71664963
-5.54977489,1.99873952,0.03327157,0.00000000,2.15576565,0.79647244,0.01515252,0.67240389
-5.54377189,1.88592504,0.03274185,0.00000000,2.07316983,0.74213711,0.01450980,0.63196726
-5.53776888,1.78237198,0.03242583,0.00000000,1.99481119,0.69242425,0.01388169,0.59556159
-5.53176588,1.68845730,0.03233330,0.00000000,1.92080596,0.64752338,0.01327114,0.56333828
-5.52576288,1.60437271,0.03246951,0.00000000,1.85114584,0.60753305,0.01268056,0.53538106
-5.51975988,1.53013715,0.03283522,0.00000000,1.78571325,0.57246685,0.01211180,0.51170921
-5.51375688,1.46561083,0.03342678,0.00000000,1.72429870,0.54226019,0.01156620,0.49228093
-5.50775388,1.41051026,0.03423626,0.00000000,1.66661965,0.51677762,0.01104462,0.47699677
-5.50175088,1.36442377,0.03525160,0.00000000,1.61234007,0.49582043,0.01054748,0.46570309
-5.49574787,1.32682720,0.03645679,0.00000000,1.56109006,0.47913418,0.01007479,0.45819551
-5.48974487,1.29709935,0.03783206,0.00000000,1.51248490,0.46641622,0.00962622,0.45422243
-5.48374187,1.27453716,0.03935410,0.00000000,1.46614269,0.45732303,0.00920108,0.45348867
-5.47773887,1.25837053,0.04099630,0.00000000,1.42170036,0.45147728,0.00879844,0.45565940
-5.47173587,1.24777673,0.04272906,0.00000000,1.37882722,0.44847480,0.00841711,0.46036448
-5.46573287,1.24189466,0.04452015,0.00000000,1.33723611,0.44789133,0.00805572,0.46720338
-5.45972986,1.23983900,0.04633512,0.00000000,1.29669170,0.44928934,0.00771277,0.47575075
-5.45372686,1.24071442,0.04813779,0.00000000,1.25701603,0.45222475,0.00738665,0.48556286
-5.44772386,1.24363006,0.04989088,0.00000000,1.21809137,0.45625391,0.00707567,0.49618481
-5.44172086,1.24771432,0.05155669,0.00000000,1.17986059,0.46094066,0.00677815,0.50715868
-5.43571786,1.25213002,0.05309786,0.00000000,1.14232535,0.46586356,0.00649242,0.51803238
-5.42971486,1.25608971,0.05447830,0.00000000,1.10554260,0.47062333,0.00621689,0.52836913
-5.42371186,1.25887125,0.05566406,0.00000000,1.06961963,0.47485025,0.00595004,0.53775738
-5.41770885,1.25983296,0.05662431,0.00000000,1.03470818,0.47821153,0.00569051,0.54582081
-5.41170585,1.25842833,0.05733237,0.00000000,1.00099815,0.48041835,0.00543709,0.55222812
-5.40570285,1.25421963,0.05776657,0.00000000,0.96871104,0.48123250,0.00518878,0.55670231
-5.39969985,1.24688992,0.05791120,0.00000000,0.93809363,0.48047218,0.00494481,0.55902889
-5.39369685,1.23625318,0.05775725,0.00000000,0.90941217,0.47801697,0.00470464,0.55906294
-5.38769385,1.22226178,0.05730305,0.00000000,0.88294711,0.47381156,0.00446805,0.55673447
-5.38169085,1.20501124,0.05655470,0.00000000,0.85898874,0.46786813,0.00423508,0.55205192
-5.37568784,1.18474179,0.05552639,0.00000000,0.83783364,0.46026735,0.00400611,0.54510369
-5.36968484,1.16183665,0.05424037,0.00000000,0.81978208,0.45115770,0.00378184,0.53605746
-5.36368184,1.13681712,0.05272689,0.00000000,0.80513634,0.44075338,0.00356330,0.52515753
-5.35767884,1.11033438,0.05102376,0.00000000,0.79419985,0.42933061,0.00335187,0.51271997
-5.35167584,1.08315846,0.04917579,0.00000000,0.78727706,0.41722261,0.00314926,0.49912613
-5.34567284,1.05616465,0.04723408,0.00000000,0.78467394,0.40481336,0.00295750,0.48481442
-5.33966983,1.03031757,0.04525513,0.00000000,0.78669873,0.39253023,0.00277896,0.47027080
-5.33366683,1.00665355,0.04329980,0.00000000,0.79366287,0.38083579,0.00261628,0.45601832
-5.32766383,0.98626148,0.04143222,0.00000000,0.80588154,0.37021901,0.00247242,0.44260590
-5.32166083,0.97026250,0.03971863,0.00000000,0.82367360,0.36118580,0.00235058,0.43059664
-5.31565783,0.95978878,0.03822620,0.00000000,0.84736028,0.35424933,0.00225416,0.42055594
-5.30965483,0.95596151,0.03702174,0.00000000,0.87726229,0.34991994,0.00218680,0.41303964
-5.30365183,0.95986809,0.03617052,0.00000000,0.91369470,0.34869493,0.00215223,0.40858215
-5.29764882,0.97253866,0.03573503,0.00000000,0.95695928,0.35104809,0.00215431,0.40768481
-5.29164582,0.99492172,0.03577376,0.00000000,1.00733390,0.35741911,0.00219689,0.41080452
-5.28564282,1.02785918,0.03633998,0.00000000,1.06505874,0.36820287,0.00228379,0.41834258
-5.27963982,1.07206061,0.03748059,0.00000000,1.13031944,0.38373858,0.00241867,0.43063384
-5.27363682,1.12807717,0.03923492,0.00000000,1.20322727,0.40429898,0.00260498,0.44793637
-5.26763382,1.19627556,0.04163362,0.00000000,1.28379700,0.43007973,0.00284579,0.47042148
-5.26163082,1.27681270,0.04469757,0.00000000,1.37192333,0.46118916,0.00314369,0.49816468
-5.25562781,1.36961197,0.04843691,0.00000000,1.46735684,0.49763888,0.00350066,0.53113753
-5.24962481,1.47434233,0.05285013,0.00000000,1.56968106,0.53933540,0.00391791,0.56920098
-5.24362181,1.59040137,0.05792334,0.00000000,1.67829218,0.58607360,0.00439577,0.61210049
-5.23761881,1.71690397,0.06362977,0.00000000,1.79238308,0.63753222,0.00493348,0.65946346
-5.23161581,1.85267791,0.06992946,0.00000000,1.91093346,0.69327221,0.00552917,0.71079946
-5.22561281,1.99626787,0.07676935,0.00000000,2.03270767,0.75273826,0.00617963,0.76550367
-5.21960980,2.14594894,0.08408363,0.00000000,2.15626154,0.81526413,0.00688032,0.82286401
-5.21360680,2.29975054,0.09179456,0.00000000,2.27995926,0.88008196,0.00762530,0.88207206
-5.20760380,2.45549114,0.09981369,0.00000000,2.40200077,0.94633582,0.00840719,0.94223807
-5.20160080,2.61082367,0.10804349,0.00000000,2.52045948,1.01309951,0.00921726,1.00240976
-5.19559780,2.76329082,0.11637945,0.00000000,2.63332972,1.07939819,0.01004552,1.06159482
-5.18959480,2.91038900,0.12471251,0.00000000,2.73858251,1.14423356,0.01088089,1.11878637
-5.18359180,3.04963887,0.13293186,0.00000000,2.83422757,1.20661171,0.01171136,1.17299071
-5.17758879,3.17865995,0.14092793,0.00000000,2.91837920,1.26557269,0.01252432,1.22325646
-5.17158579,3.29524652,0.14859559,0.00000000,2.98932296,1.32022080,0.01330684,1.26870381
-5.16558279,3.39744123,0.15583730,0.00000000,3.04558008,1.36975419,0.01404602,1.30855286
-5.15957979,3.48360346,0.16256619,0.00000000,3.08596630,1.41349250,0.01472936,1.34214961
-5.15357679,3.55246873,0.16870881,0.00000000,3.10964205,1.45090129,0.01534515,1.36898851
-5.14757379,3.60319646,0.17420763,0.00000000,3.11615111,1.48161196,0.01588281,1.38873035
-5.14157079,3.63540321,0.17902288,0.00000000,3.10544561,1.50543604,0.01633329,1.40121466
-5.13556778,3.64917967,0.18313392,0.00000000,3.07789552,1.52237315,0.01668931,1.40646576
-5.12956478,3.64509002,0.18653977,0.00000000,3.03428203,1.53261192,0.01694567,1.40469221
-5.12356178,3.62415339,0.18925905,0.00000000,2.97577461,1.53652372,0.01709939,1.39627939
-5.11755878,3.58780789,0.19132907,0.00000000,2.90389254,1.53464928,0.01714981,1.38177555
-5.11155578,3.53785851,0.19280423,0.00000000,2.82045271,1.52767864,0.01709865,1.36187183
-5.10555278,3.47641117,0.19375374,0.00000000,2.72750583,1.51642520,0.01694988,1.33737701
-5.09954977,3.40579575,0.19425880,0.00000000,2.62726405,1.50179507,0.01670958,1.30918816
-5.09354677,3.32848136,0.19440930,0.00000000,2.52202322,1.48475282,0.01638573,1.27825847
-5.08754377,3.24698770,0.19430024,0.00000000,2.41408340,1.46628534,0.01598786,1.24556356
-5.08154077,3.16379636,0.19402800,0.00000000,2.30567105,1.44736528,0.01552671,1.21206779
-5.07553777,3.08126594,0.19368669,0.00000000,2.19886644,1.42891568,0.01501388,1.17869196
-5.06953477,3.00155442,0.19336468,0.00000000,2.09553915,1.41177734,0.01446134,1.14628377
-5.06353177,2.92655213,0.19314152,0.00000000,1.99729437,1.39668035,0.01388107,1.11559213
-5.05752876,2.85782783,0.19308534,0.00000000,1.90543182,1.38422091,0.01328467,1.08724630
-5.05152576,2.79658984,0.19325095,0.00000000,1.82091869,1.37484437,0.01268300,1.06174061
-5.04552276,2.74366329,0.19367855,0.00000000,1.74437710,1.36883511,0.01208586,1.03942511
-5.03951976,2.69948397,0.19439326,0.00000000,1.67608600,1.36631347,0.01150179,1.02050228
-5.03351676,2.66410832,0.19540537,0.00000000,1.61599661,1.36723975,0.01093790,1.00502976
-5.02751376,2.63723839,0.19671131,0.00000000,1.56376027,1.37142480,0.01039976,0.99292855
-5.02151076,2.61826003,0.19829527,0.00000000,1.51876651,1.37854649,0.00989137,0.98399612
-5.01550775,2.60629192,0.20013131,0.00000000,1.48018940,1.38817118,0.00941529,0.97792368
-5.00950475,2.60024283,0.20218589,0.00000000,1.44703954,1.39977898,0.00897267,0.97431643
-5.00350175,2.59887407,0.20442066,0.00000000,1.41821915,1.41279141,0.00856345,0.97271603
-4.99749875,2.60086411,0.20679528,0.00000000,1.39257769,1.42660030,0.00818659,0.97262401
-4.99149575,2.60487242,0.20927019,0.00000000,1.36896560,1.44059630,0.00784026,0.97352512
-4.98549275,2.60959966,0.21180917,0.00000000,1.34628394,1.45419596,0.00752210,0.97490979
-4.97948974,2.61384191,0.21438141,0.00000000,1.32352805,1.46686604,0.00722946,0.97629456
-4.97348674,2.61653680,0.21696327,0.00000000,1.29982379,1.47814412,0.00695962,0.97724006
-4.96748374,2.61680008,0.21953936,0.00000000,1.27445535,1.48765494,0.00670994,0.97736584
-4.96148074,2.61395177,0.22210306,0.00000000,1.24688391,1.49512168,0.00647809,0.97636166
-4.95547774,2.60753131,0.22465647,0.00000000,1.21675718,1.50037234,0.00626210,0.97399529
-4.94947474,2.59730209,0.22720977,0.00000000,1.18391005,1.50334101,0.00606045,0.97011646
-4.94347174,2.58324583,0.22978010,0.00000000,1.14835694,1.50406446,0.00587210,0.96465751
-4.93746873,2.56554805,0.23239006,0.00000000,1.11027699,1.50267454,0.00569648,0.95763078
-4.93146573,2.54457595,0.23506589,0.00000000,1.06999332,1.49938716,0.00553341,0.94912319
-4.92546273,2.52085039,0.23783563,0.00000000,1.02794771,1.49448847,0.00538302,0.93928860
-4.91945973,2.49501382,0.24072709,0.00000000,0.98467230,1.48831936,0.00524565,0.92833826
-4.91345673,2.46779590,0.24376615,0.00000000,0.94075993,1.48125892,0.00512174,0.91653013
-4.90745373,2.43997859,0.24697520,0.00000000,0.89683446,1.47370785,0.00501168,0.90415725
-4.90145073,2.41236230,0.25037191,0.00000000,0.85352253,1.46607252,0.00491569,0.89153598
-4.89544772,2.38573442,0.25396853,0.00000000,0.81142797,1.45875033,0.00483375,0.87899421
-4.88944472,2.36084136,0.25777155,0.00000000,0.77110966,1.45211680,0.00476547,0.86686007
-4.88344172,2.33836492,0.26178184,0.00000000,0.73306376,1.44651485,0.00471003,0.85545141
-4.87743872,2.31890343,0.26599528,0.00000000,0.69771057,1.44224630,0.00466620,0.84506619
-4.87143572,2.30295791,0.27040371,0.00000000,0.66538622,1.43956588,0.00463228,0.83597398
-4.86543272,2.29092331,0.27499616,0.00000000,0.63633926,1.43867741,0.00460616,0.82840883
-4.85942971,2.28308445,0.27976032,0.00000000,0.61073155,1.43973225,0.00458537,0.82256338
-4.85342671,2.27961642,0.28468399,0.00000000,0.58864331,1.44282960,0.00456717,0.81858445
-4.84742371,2.28058877,0.28975652,0.00000000,0.57008141,1.44801855,0.00454863,0.81657017
-4.84142071,2.28597320,0.29497004,0.00000000,0.55499025,1.45530148,0.00452678,0.81656855
-4.83541771,2.29565374,0.30032042,0.00000000,0.54326456,1.46463863,0.00449870,0.81857769
-4.82941471,2.30943928,0.30580781,0.00000000,0.53476298,1.47595355,0.00446165,0.82254756
-4.82341171,2.32707756,0.31143681,0.00000000,0.52932200,1.48913924,0.00441319,0.82838327
-4.81740870,2.34827017,0.31721616,0.00000000,0.52676922,1.50406475,0.00435126,0.83594991
-4.81140570,2.37268821,0.32315800,0.00000000,0.52693543,1.52058216,0.00427430,0.84507879
-4.80540270,2.39998792,0.32927673,0.00000000,0.52966499,1.53853371,0.00418126,0.85557485
-4.79939970,2.42982609,0.33558759,0.00000000,0.53482396,1.55775899,0.00407169,0.86722517
-4.79339670,2.46187465,0.34210507,0.00000000,0.54230592,1.57810214,0.00394568,0.87980819
-4.78739370,2.49583416,0.34884119,0.00000000,0.55203506,1.59941868,0.00380393,0.89310321
-4.78139070,2.53144589,0.35580396,0.00000000,0.56396691,1.62158213,0.00364765,0.90690003
-4.77538769,2.56850196,0.36299602,0.00000000,0.57808649,1.64448995,0.00347851,0.92100801
-4.76938469,2.60685341,0.37041369,0.00000000,0.59440443,1.66806883,0.00329861,0.93526426
-4.76338169,2.64641579,0.37804658,0.00000000,0.61295118,1.69227900,0.00311034,0.94954047
-4.75737869,2.68717220,0.38587782,0.00000000,0.63376998,1.71711745,0.00291634,0.96374803
-4.75137569,2.72917357,0.39388493,0.00000000,0.65690899,1.74261992,0.00271936,0.97784106
-4.74537269,2.77253621,0.40204156,0.00000000,0.68241312,1.76886153,0.00252222,0.99181711
-4.73936968,2.81743681,0.41031991,0.00000000,0.71031623,1.79595599,0.00232770,1.00571551
-4.73336668,2.86410516,0.41869387,0.00000000,0.74063425,1.82405355,0.00213847,1.01961329
-4.72736368,2.91281496,0.42714276,0.00000000,0.77335966,1.85333761,0.00195705,1.03361884
-4.72136068,2.96387332,0.43565558,0.00000000,0.80845798,1.88402040,0.00178577,1.04786373
-4.71535768,3.01760959,0.44423555,0.00000000,0.84586649,1.91633785,0.00162672,1.06249290
-4.70935468,3.07436416,0.45290480,0.00000000,0.88549556,1.95054407,0.00148177,1.07765393
-4.70335168,3.13447807,0.46170888,0.00000000,0.92723268,1.98690568,0.00135255,1.09348590
-4.69734867,3.19828393,0.47072100,0.00000000,0.97094916,2.02569646,0.00124048,1.11010847
-4.69134567,3.26609878,0.48004561,0.00000000,1.01650937,2.06719250,0.00114679,1.12761179
-4.68534267,3.33821932,0.48982114,0.00000000,1.06378202,2.11166816,0.00107255,1.14604787
-4.67933967,3.41491953,0.50022171,0.00000000,1.11265310,2.15939292,0.00101871,1.16542382
-4.67333667,3.49645073,0.51145743,0.00000000,1.16303969,2.21062910,0.00098611,1.18569743
-4.66733367,3.58304361,0.52377334,0.00000000,1.21490377,2.26563035,0.00097553,1.20677522
-4.66133067,3.67491173,0.53744664,0.00000000,1.26826519,2.32464055,0.00098771,1.22851315
-4.65532766,3.77225558,0.55278219,0.00000000,1.32321259,2.38789281,0.00102336,1.25071980
-4.64932466,3.87526616,0.57010631,0.00000000,1.37991154,2.45560799,0.00108316,1.27316192
-4.64332166,3.98412709,0.58975871,0.00000000,1.43860862,2.52799227,0.00116773,1.29557185
-4.63731866,4.09901402,0.61208285,0.00000000,1.49963075,2.60523311,0.00127766,1.31765651
-4.63131566,4.22009050,0.63741468,0.00000000,1.56337904,2.68749323,0.00141340,1.33910729
-4.62531266,4.34749927,0.66607019,0.00000000,1.63031667,2.77490217,0.00157529,1.35961039
-4.61930965,4.48134870,0.69833188,0.00000000,1.70095068,2.86754531,0.00176344,1.37885692
-4.61330665,4.62169410,0.73443466,0.00000000,1.77580780,2.96545026,0.00197771,1.39655244
-4.60730365,4.76851422,0.77455161,0.00000000,1.85540491,3.06857093,0.00221764,1.41242528
-4.60130065,4.92168378,0.81877995,0.00000000,1.94021497,3.17676993,0.00248236,1.42623349
-4.59529765,5.08094308,0.86712802,0.00000000,2.03062976,3.28979989,0.00277057,1.43777002
-4.58929465,5.24586646,0.91950358,0.00000000,2.12692098,3.40728487,0.00308046,1.44686611
-4.58329165,5.41583154,0.97570424,0.00000000,2.22920162,3.52870300,0.00340968,1.45339290
-4.57728864,5.58999130,1.03541041,0.00000000,2.33738953,3.65337168,0.00375534,1.45726131
-4.57128564,5.76725147,1.09818140,0.00000000,2.45117551,3.78043670,0.00411398,1.45842036
-4.56528264,5.94625536,1.16345514,0.00000000,2.56999790,3.90886662,0.00448163,1.45685429
-4.55927964,6.12537824,1.23055178,0.00000000,2.69302557,4.03745351,0.00485381,1.45257873
-4.55327664,6.30273293,1.29868155,0.00000000,2.81915119,4.16482105,0.00522565,1.44563624
-4.54727364,6.47618787,1.36695697,0.00000000,2.94699587,4.28944061,0.00559194,1.43609154
-4.54127064,6.64339830,1.43440911,0.00000000,3.07492612,4.40965555,0.00594729,1.42402678
-4.53526763,6.80185052,1.50000810,0.00000000,3.20108322,4.52371360,0.00628623,1.40953706
-4.52926463,6.94891849,1.56268693,0.00000000,3.32342480,4.62980670,0.00660338,1.39272643
-4.52326163,7.08193123,1.62136839,0.00000000,3.43977741,4.72611729,0.00689358,1.37370458
-4.51725863,7.19824910,1.67499409,0.00000000,3.54789859,4.81086955,0.00715211,1.35258421
-4.51125563,7.29534602,1.72255470,0.00000000,3.64554617,4.88238389,0.00737478,1.32947924
-4.50525263,7.37089457,1.76312042,0.00000000,3.73055216,4.93913261,0.00755812,1.30450373
-4.49924962,7.42285053,1.79587059,0.00000000,3.80089822,4.97979440,0.00769953,1.27777163
-4.49324662,7.44953313,1.82012114,0.00000000,3.85478953,5.00330553,0.00779735,1.24939703
-4.48724362,7.44969756,1.83534907,0.00000000,3.89072387,5.00890544,0.00785097,1.21949508
-4.48124062,7.42259633,1.84121269,0.00000000,3.90755282,4.99617460,0.00786092,1.18818314
-4.47523762,7.36802670,1.83756688,0.00000000,3.90453227,4.96506291,0.00782885,1.15558232
-4.46923462,7.28636158,1.82447269,0.00000000,3.88136006,4.91590724,0.00775753,1.12181904
-4.46323162,7.17856264,1.80220074,0.00000000,3.83819896,4.84943706,0.00765086,1.08702659
-4.45722861,7.04617431,1.77122825,0.00000000,3.77568391,4.76676761,0.00751373,1.05134653
-4.45122561,6.89129892,1.73222969,0.00000000,3.69491336,4.66938088,0.00735193,1.01492986
-4.44522261,6.71655360,1.68606145,0.00000000,3.59742490,4.55909460,0.00717206,0.97793773
-4.43921961,6.52501039,1.63374089,0.00000000,3.48515650,4.43802053,0.00698131,0.94054188
-4.43321661,6.32012179,1.57642075,0.00000000,3.36039489,4.30851333,0.00678731,0.90292440
-4.42721361,6.10563449,1.51535964,0.00000000,3.22571354,4.17311184,0.00659794,0.86527712
-4.42121061,5.88549432,1.45188983,0.00000000,3.08390258,4.03447484,0.00642113,0.82780044
-4.41520760,5.66374592,1.38738341,0.00000000,2.93789384,3.89531348,0.00626461,0.79070156
-4.40920460,5.44443056,1.32321803,0.00000000,2.79068360,3.75832262,0.00613577,0.75419235
-4.40320160,5.23148548,1.26074323,0.00000000,2.64525621,3.62611335,0.00604142,0.71848673
-4.39719860,5.02864817,1.20124863,0.00000000,2.50451095,3.50114890,0.00598760,0.68379768
-4.39119560,4.83936825,1.14593469,0.00000000,2.37119471,3.38568559,0.00597945,0.65033406
-4.38519260,4.66672959,1.09588698,0.00000000,2.24784220,3.28172081,0.00602101,0.61829717
-4.37918959,4.51338473,1.05205444,0.00000000,2.13672535,3.19094920,0.00611516,0.58787735
-4.37318659,4.38150295,1.01523216,0.00000000,2.03981262,3.11472804,0.00626349,0.55925057
-4.36718359,4.27273308,0.98604891,0.00000000,1.95873904,3.05405279,0.00646624,0.53257524
-4.36118059,4.18818156,0.96495942,0.00000000,1.89478677,3.00954286,0.00672228,0.50798928
-4.35517759,4.12840560,0.95224134,0.00000000,1.84887602,2.98143790,0.00702917,0.48560757
-4.34917459,4.09342114,0.94799679,0.00000000,1.82156553,2.96960436,0.00738312,0.46551994
-4.34317159,4.08272465,0.95215804,0.00000000,1.81306195,2.97355170,0.00777915,0.44778958
-4.33716858,4.09532779,0.96449691,0.00000000,1.82323674,2.99245768,0.00821118,0.43245219
-4.33116558,4.12980330,0.98463757,0.00000000,1.85164972,3.02520172,0.00867221,0.41951568
-4.32516258,4.18434065,1.01207205,0.00000000,1.89757783,3.07040529,0.00915444,0.40896054
-4.31915958,4.25680945,1.04617810,0.00000000,1.96004806,3.12647794,0.00964956,0.40074082
-4.31315658,4.34482886,1.08623877,0.00000000,2.03787323,3.19166783,0.01014890,0.39478578
-4.30715358,4.44584074,1.13146319,0.00000000,2.12968973,3.26411501,0.01064371,0.39100196
