energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.57978989,1.86402301,0.06820935,0.00000000,0.02487414,1.20545131,0.61869888,0.67170783
-5.57378689,2.01814660,0.07652828,0.00000000,0.02715083,1.29649397,0.66498745,0.71532323
-5.56778389,2.18056959,0.08562514,0.00000000,0.02957466,1.39126769,0.71314237,0.75939495
-5.56178089,2.35074503,0.09550987,0.00000000,0.03212473,1.48926378,0.76295642,0.80345756
-5.55577789,2.52809657,0.10618314,0.00000000,0.03477856,1.58997993,0.81422460,0.84706096
-5.54977489,2.71201154,0.11763456,0.00000000,0.03751233,1.69292281,0.86674369,0.88977778
-5.54377189,2.90183105,0.12984110,0.00000000,0.04030122,1.79760864,0.92031071,0.93120952
-5.53776888,3.09683750,0.14276538,0.00000000,0.04311970,1.90356146,0.97472070,0.97099149
-5.53176588,3.29624056,0.15635442,0.00000000,0.04594192,2.01030972,1.02976397,1.00879633
-5.52576288,3.49916277,0.17053858,0.00000000,0.04874200,2.11738122,1.08522334,1.04433617
-5.51975988,3.70462605,0.18523100,0.00000000,0.05149436,2.22429726,1.14087160,1.07736346
-5.51375688,3.91154063,0.20032752,0.00000000,0.05417402,2.33056639,1.19646985,1.10767065
-5.50775388,4.11869792,0.21570731,0.00000000,0.05675686,2.43567865,1.25176675,1.13508895
-5.50175088,4.32476862,0.23123411,0.00000000,0.05921986,2.53910084,1.30649940,1.15948631
-5.49574787,4.52830734,0.24675821,0.00000000,0.06154133,2.64027364,1.36039579,1.18076516
-5.48974487,4.72776469,0.26211924,0.00000000,0.06370107,2.73861108,1.41317900,1.19885994
-5.48374187,4.92150706,0.27714954,0.00000000,0.06568053,2.83350286,1.46457321,1.21373488
-5.47773887,5.10784442,0.29167825,0.00000000,0.06746296,2.92431974,1.51431123,1.22538221
-5.47173587,5.28506530,0.30553586,0.00000000,0.06903357,3.01042206,1.56214323,1.23382095
-5.46573287,5.45147814,0.31855914,0.00000000,0.07037964,3.09117128,1.60784624,1.23909648
-5.45972986,5.60545721,0.33059615,0.00000000,0.07149067,3.16594396,1.65123384,1.24128070
-5.45372686,5.74549121,0.34151130,0.00000000,0.07235853,3.23414784,1.69216530,1.24047290
-5.44772386,5.87023222,0.35118998,0.00000000,0.07297764,3.29523887,1.73055363,1.23680093
-5.44172086,5.97854224,0.35954273,0.00000000,0.07334505,3.34873863,1.76637167,1.23042269
-5.43571786,6.06953502,0.36650859,0.00000000,0.07346064,3.39425087,1.79965585,1.22152735
-5.42971486,6.14261045,0.37205747,0.00000000,0.07332721,3.43147636,1.83050691,1.21033611
-5.42371186,6.19747947,0.37619141,0.00000000,0.07295055,3.46022508,1.85908736,1.19710228
-5.41770885,6.23417778,0.37894449,0.00000000,0.07233943,3.48042497,1.88561552,1.18211013
-5.41170585,6.25306718,0.38038150,0.00000000,0.07150559,3.49212672,1.91035612,1.16567257
-5.40570285,6.25482412,0.38059526,0.00000000,0.07046353,3.49550420,1.93360789,1.14812737
-5.39969985,6.24041576,0.37970273,0.00000000,0.06923035,3.49085051,1.95568841,1.12983200
-5.39369685,6.21106449,0.37784006,0.00000000,0.06782537,3.47856983,1.97691708,1.11115718
-5.38769385,6.16820273,0.37515680,0.00000000,0.06626975,3.45916548,1.99759694,1.09247937
-5.38169085,6.11342005,0.37180946,0.00000000,0.06458595,3.43322497,2.01799631,1.07417247
-5.37568784,6.04840561,0.36795492,0.00000000,0.06279722,3.40140270,2.03833125,1.05659928
-5.36968484,5.97488864,0.36374381,0.00000000,0.06092698,3.36440143,2.05874978,1.04010303
-5.36368184,5.89458012,0.35931430,0.00000000,0.05899822,3.32295342,2.07931889,1.02499942
-5.35767884,5.80911858,0.35478657,0.00000000,0.05703293,3.27780209,2.10001507,1.01156977
-5.35167584,5.72002253,0.35025832,0.00000000,0.05505153,3.22968525,2.12071909,1.00005538
-5.34567284,5.62865177,0.34580146,0.00000000,0.05307244,3.17932029,2.14121532,0.99065359
-5.33966983,5.53617905,0.34146007,0.00000000,0.05111168,3.12739214,2.16119597,0.98351543
-5.33366683,5.44357285,0.33724997,0.00000000,0.04918267,3.07454388,2.18027002,0.97874510
-5.32766383,5.35159151,0.33315960,0.00000000,0.04729604,3.02137027,2.19797657,0.97640092
-5.32166083,5.26078809,0.32915236,0.00000000,0.04545970,2.96841396,2.21380210,0.97649765
-5.31565783,5.17152475,0.32517011,0.00000000,0.04367890,2.91616383,2.22720071,0.97900970
-5.30965483,5.08399498,0.32113773,0.00000000,0.04195653,2.86505529,2.23761651,0.98387495
-5.30365183,4.99825162,0.31696838,0.00000000,0.04029340,2.81547152,2.24450709,0.99099869
-5.29764882,4.91423837,0.31256926,0.00000000,0.03868862,2.76774557,2.24736681,1.00025733
-5.29164582,4.83182263,0.30784747,0.00000000,0.03714008,2.72216238,2.24574901,1.01150148
-5.28564282,4.75082743,0.30271573,0.00000000,0.03564483,2.67896064,2.23928590,1.02455832
-5.27963982,4.67106082,0.29709759,0.00000000,0.03419955,2.63833403,2.22770542,1.03923313
-5.27363682,4.59234109,0.29093204,0.00000000,0.03280092,2.60043195,2.21084421,1.05531004
-5.26763382,4.51451706,0.28417708,0.00000000,0.03144595,2.56535969,2.18865629,1.07255213
-5.26163082,4.43748302,0.27681236,0.00000000,0.03013226,2.53317847,2.16121709,1.09070145
-5.25562781,4.36118821,0.26884065,0.00000000,0.02885823,2.50390565,2.12872295,1.10947910
-5.24962481,4.28564147,0.26028815,0.00000000,0.02762316,2.47751557,2.09148621,1.12858601
-5.24362181,4.21091185,0.25120376,0.00000000,0.02642724,2.45394155,2.04992627,1.14770477
-5.23761881,4.13712596,0.24165730,0.00000000,0.02527159,2.43307940,2.00455732,1.16650310
-5.23161581,4.06446344,0.23173692,0.00000000,0.02415809,2.41479273,1.95597329,1.18463893
-5.22561281,3.99315120,0.22154578,0.00000000,0.02308931,2.39892018,1.90483088,1.20176756
-5.21960980,3.92345760,0.21119829,0.00000000,0.02206830,2.38528442,1.85183141,1.21755068
-5.21360680,3.85568691,0.20081600,0.00000000,0.02109846,2.37370268,1.79770216,1.23166711
-5.20760380,3.79017449,0.19052343,0.00000000,0.02018327,2.36399818,1.74317793,1.24382471
-5.20160080,3.72728271,0.18044396,0.00000000,0.01932620,2.35601178,1.68898339,1.25377313
-5.19559780,3.66739721,0.17069595,0.00000000,0.01853048,2.34961307,1.63581660,1.26131646
-5.18959480,3.61092324,0.16138922,0.00000000,0.01779897,2.34470994,1.58433411,1.26632511
-5.18359180,3.55828128,0.15262200,0.00000000,0.01713404,2.34125594,1.53513785,1.26874609
-5.17758879,3.50990149,0.14447843,0.00000000,0.01653740,2.33925448,1.48876395,1.26861101
-5.17158579,3.46621631,0.13702658,0.00000000,0.01601009,2.33875970,1.44567356,1.26604102
-5.16558279,3.42765099,0.13031713,0.00000000,0.01555232,2.33987338,1.40624578,1.26124827
-5.15957979,3.39461191,0.12438258,0.00000000,0.01516349,2.34273826,1.37077260,1.25453369
-5.15357679,3.36747285,0.11923701,0.00000000,0.01484207,2.34752790,1.33945606,1.24628086
-5.14757379,3.34655969,0.11487643,0.00000000,0.01458565,2.35443384,1.31240744,1.23694625
-5.14157079,3.33213446,0.11127952,0.00000000,0.01439088,2.36365090,1.28964869,1.22704620
-5.13556778,3.32437961,0.10840887,0.00000000,0.01425349,2.37536174,1.27111610,1.21714123
-5.12956478,3.32338373,0.10621249,0.00000000,0.01416833,2.38972178,1.25666610,1.20781843
-5.12356178,3.32912983,0.10462575,0.00000000,0.01412939,2.40684574,1.24608341,1.19967280
-5.11755878,3.34148741,0.10357343,0.00000000,0.01412992,2.42679679,1.23909116,1.19328832
-5.11155578,3.36020916,0.10297209,0.00000000,0.01416248,2.44957916,1.23536308,1.18921988
-5.10555278,3.38493286,0.10273244,0.00000000,0.01421907,2.47513490,1.23453728,1.18797655
-5.09954977,3.41518891,0.10276186,0.00000000,0.01429130,2.50334500,1.23623131,1.19000712
-5.09354677,3.45041330,0.10296687,0.00000000,0.01437053,2.53403477,1.24005800,1.19568836
-5.08754377,3.48996542,0.10325558,0.00000000,0.01444810,2.56698308,1.24564148,1.20531631
-5.08154077,3.53314995,0.10353996,0.00000000,0.01451545,2.60193477,1.25263256,1.21910075
-5.07553777,3.57924152,0.10373795,0.00000000,0.01456442,2.63861510,1.26072296,1.23716285
-5.06953477,3.62751066,0.10377539,0.00000000,0.01458739,2.67674514,1.26965753,1.25953576
-5.06353177,3.67724949,0.10358757,0.00000000,0.01457749,2.71605680,1.27924367,1.28616766
-5.05752876,3.72779557,0.10312054,0.00000000,0.01452881,2.75630614,1.28935761,1.31692701
-5.05152576,3.77855235,0.10233204,0.00000000,0.01443656,2.79728398,1.29994689,1.35160920
-5.04552276,3.82900497,0.10119211,0.00000000,0.01429716,2.83882261,1.31102880,1.38994414
-5.03951976,3.87873041,0.09968329,0.00000000,0.01410842,2.88079808,1.32268481,1.43160429
-5.03351676,3.92740147,0.09780051,0.00000000,0.01386955,2.92312757,1.33505101,1.47621241
-5.02751376,3.97478422,0.09555067,0.00000000,0.01358122,2.96576199,1.34830502,1.52334882
-5.02151076,4.02072946,0.09295188,0.00000000,0.01324556,3.00867401,1.36265004,1.57255776
-5.01550775,4.06515857,0.09003254,0.00000000,0.01286615,3.05184231,1.37829662,1.62335271
-5.00950475,4.10804514,0.08683017,0.00000000,0.01244791,3.09523318,1.39544341,1.67522071
-5.00350175,4.14939350,0.08339012,0.00000000,0.01199708,3.13878057,1.41425767,1.72762571
-4.99749875,4.18921599,0.07976422,0.00000000,0.01152104,3.18236619,1.43485679,1.78001134
-4.99149575,4.22751055,0.07600941,0.00000000,0.01102825,3.22580114,1.45729189,1.83180335
-4.98549275,4.26424046,0.07218634,0.00000000,0.01052808,3.26881066,1.48153448,1.88241230
-4.97948974,4.29931789,0.06835811,0.00000000,0.01003070,3.31102323,1.50746706,1.93123687
-4.97348674,4.33259256,0.06458904,0.00000000,0.00954689,3.35196544,1.53487838,1.97766826
-4.96748374,4.36384669,0.06094362,0.00000000,0.00908792,3.39106325,1.56346365,2.02109623
-4.96148074,4.39279681,0.05748551,0.00000000,0.00866543,3.42765035,1.59283001,2.06091686
-4.95547774,4.41910263,0.05427674,0.00000000,0.00829123,3.46098350,1.62250702,2.09654237
-4.94947474,4.44238259,0.05137695,0.00000000,0.00797720,3.49026459,1.65196172,2.12741285
-4.94347174,4.46223522,0.04884285,0.00000000,0.00773508,3.51466842,1.68061761,2.15300971
-4.93746873,4.47826494,0.04672759,0.00000000,0.00757640,3.53337506,1.70787652,2.17287037
-4.93146573,4.49011056,0.04508031,0.00000000,0.00751223,3.54560504,1.73314221,2.18660363
-4.92546273,4.49747430,0.04394561,0.00000000,0.00755304,3.55065549,1.75584447,2.19390487
-4.91945973,4.50014928,0.04336313,0.00000000,0.00770851,3.54793515,1.77546239,2.19457009
-4.91345673,4.49804301,0.04336691,0.00000000,0.00798730,3.53699612,1.79154538,2.18850806
-4.90745373,4.49119501,0.04398486,0.00000000,0.00839685,3.51756040,1.80373099,2.17574932
-4.90145073,4.47978655,0.04523809,0.00000000,0.00894311,3.48953943,1.81175831,2.15645146
-4.89544772,4.46414144,0.04714017,0.00000000,0.00963029,3.45304522,1.81547635,2.13089981
-4.88944472,4.44471708,0.04969639,0.00000000,0.01046062,3.40839235,1.81484704,2.09950321
-4.88344172,4.42208574,0.05290293,0.00000000,0.01143406,3.35609027,1.80994265,2.06278465
-4.87743872,4.39690685,0.05674613,0.00000000,0.01254810,3.29682639,1.80093803,2.02136688
-4.87143572,4.36989181,0.06120174,0.00000000,0.01379748,3.23144075,1.78809833,1.97595365
-4.86543272,4.34176326,0.06623441,0.00000000,0.01517409,3.16089365,1.77176297,1.92730727
-4.85942971,4.31321163,0.07179726,0.00000000,0.01666677,3.08622829,1.75232728,1.87622356
-4.85342671,4.28485184,0.07783178,0.00000000,0.01826131,3.00853058,1.73022295,1.82350559
-4.84742371,4.25718342,0.08426804,0.00000000,0.01994045,2.92888866,1.70589878,1.76993764
-4.84142071,4.23055717,0.09102528,0.00000000,0.02168404,2.84835463,1.67980318,1.71626080
-4.83541771,4.20515114,0.09801296,0.00000000,0.02346924,2.76791088,1.65236950,1.66315166
-4.82941471,4.18095837,0.10513216,0.00000000,0.02527092,2.68844320,1.62400552,1.61120541
-4.82341171,4.15778815,0.11227762,0.00000000,0.02706205,2.61072233,1.59508768,1.56092434
-4.81740870,4.13528148,0.11934002,0.00000000,0.02881434,2.53539501,1.56596047,1.51271243
-4.81140570,4.11294084,0.12620886,0.00000000,0.03049884,2.46298521,1.53694131,1.46687639
-4.80540270,4.09017323,0.13277547,0.00000000,0.03208669,2.39390522,1.50833025,1.42363306
-4.79939970,4.06634447,0.13893641,0.00000000,0.03354994,2.32847591,1.48042411,1.38312266
-4.79339670,4.04084213,0.14459687,0.00000000,0.03486233,2.26695458,1.45353388,1.34542714
-4.78739370,4.01314345,0.14967410,0.00000000,0.03600012,2.20956860,1.42800408,1.31059228
-4.78139070,3.98288443,0.15410061,0.00000000,0.03694288,2.15655229,1.40423275,1.27865212
-4.77538769,3.94992572,0.15782704,0.00000000,0.03767415,2.10818451,1.38269020,1.24965424
-4.76938469,3.91441108,0.16082458,0.00000000,0.03818208,2.06482405,1.36393513,1.22368384
-4.76338169,3.87681430,0.16308670,0.00000000,0.03845986,2.02694018,1.34862632,1.20088524
-4.75737869,3.83797096,0.16463012,0.00000000,0.03850606,1.99513585,1.33752869,1.18147898
-4.75137569,3.79909209,0.16549504,0.00000000,0.03832473,1.97016125,1.33151236,1.16577327
-4.74537269,3.76175759,0.16574434,0.00000000,0.03792537,1.95291613,1.33154390,1.15416861
-4.73936968,3.72788831,0.16546197,0.00000000,0.03732270,1.94443975,1.33866941,1.14715496
-4.73336668,3.69969688,0.16475039,0.00000000,0.03653619,1.94588806,1.35398910,1.14530105
-4.72736368,3.67961814,0.16372725,0.00000000,0.03558956,1.95849822,1.37862404,1.14923598
-4.72136068,3.67022159,0.16252130,0.00000000,0.03450998,1.98354165,1.41367567,1.15962370
-4.71535768,3.67410894,0.16126779,0.00000000,0.03332730,2.02226710,1.46017947,1.17713125
-4.70935468,3.69380086,0.16010352,0.00000000,0.03207312,2.07583605,1.51905441,1.20239227
-4.70335168,3.73161777,0.15916158,0.00000000,0.03077984,2.14525340,1.59105026,1.23596726
-4.69734867,3.78955991,0.15856630,0.00000000,0.02947975,2.23129645,1.67669510,1.27830277
-4.69134567,3.86919239,0.15842829,0.00000000,0.02820409,2.33444601,1.77624539,1.32969131
-4.68534267,3.97154074,0.15884007,0.00000000,0.02698223,2.45482298,1.88964152,1.39023449
-4.67933967,4.09700236,0.15987222,0.00000000,0.02584095,2.59213429,2.01647103,1.45981119
-4.67333667,4.24527874,0.16157049,0.00000000,0.02480382,2.74563132,2.15594228,1.53805293
-4.66733367,4.41533258,0.16395375,0.00000000,0.02389071,2.91408401,2.30687050,1.62432806
-4.66133067,4.60537287,0.16701304,0.00000000,0.02311755,3.09577290,2.46767796,1.71773616
-4.65532766,4.81287016,0.17071170,0.00000000,0.02249606,3.28850081,2.63640964,1.81711361
-4.64932466,5.03460243,0.17498663,0.00000000,0.02203383,3.48962506,2.81076469,1.92105070
-4.64332166,5.26673129,0.17975054,0.00000000,0.02173440,3.69611013,2.98814387,2.02792025
-4.63731866,5.50490625,0.18489524,0.00000000,0.02159752,3.90459971,3.16571192,2.13591698
-4.63131566,5.74439385,0.19029570,0.00000000,0.02161950,4.11150610,3.34047340,2.24310660
-4.62531266,5.98022717,0.19581486,0.00000000,0.02179362,4.31311421,3.50935964,2.34748271
-4.61930965,6.20737016,0.20130886,0.00000000,0.02211066,4.50569633,3.66932397,2.44702955
-4.61330665,6.42089048,0.20663258,0.00000000,0.02255941,4.68563351,3.81744185,2.53978807
-4.60730365,6.61613402,0.21164524,0.00000000,0.02312720,4.84953868,3.95101206,2.62392267
-4.60130065,6.78889420,0.21621584,0.00000000,0.02380044,4.99437667,4.06765505,2.69778578
-4.59529765,6.93556906,0.22022823,0.00000000,0.02456517,5.11757612,4.16540460,2.75997770
-4.58929465,7.05329986,0.22358560,0.00000000,0.02540749,5.21712867,4.24278882,2.80939899
-4.58329165,7.14008551,0.22621430,0.00000000,0.02631402,5.29167119,4.29889733,2.84529339
-4.57728864,7.19486802,0.22806675,0.00000000,0.02727227,5.34054763,4.33343160,2.86727928
-4.57128564,7.21758586,0.22912338,0.00000000,0.02827097,5.36384767,4.34673619,2.87536852
-4.56528264,7.20919267,0.22939358,0.00000000,0.02930034,5.36242069,4.33980957,2.86997176
-4.55927964,7.17164093,0.22891557,0.00000000,0.03035225,5.33786409,4.31429369,2.85189013
-4.55327664,7.10783103,0.22775523,0.00000000,0.03142034,5.29248644,4.27244234,2.82229366
-4.54727364,7.02152767,0.22600399,0.00000000,0.03250014,5.22924662,4.21706929,2.78268722
-4.54127064,6.91724676,0.22377571,0.00000000,0.03358899,5.15167100,4.15147768,2.73486536
-4.53526763,6.80011675,0.22120287,0.00000000,0.03468600,5.06375158,4.07937274,2.68085777
-4.52926463,6.67571931,0.21843204,0.00000000,0.03579190,4.96982841,4.00476055,2.62286723
-4.52326163,6.54991479,0.21561890,0.00000000,0.03690885,4.87446026,3.93183584,2.56320230
-4.51725863,6.42865809,0.21292285,0.00000000,0.03804012,4.78228737,3.86486199,2.50420692
-4.51125563,6.31781093,0.21050153,0.00000000,0.03918985,4.69789087,3.80804684,2.44818917
-4.50525263,6.22295632,0.20850532,0.00000000,0.04036259,4.62565278,3.76541769,2.39735134
-4.49924962,6.14922101,0.20707213,0.00000000,0.04156293,4.56962089,3.74069903,2.35372347
-4.49324662,6.10111117,0.20632244,0.00000000,0.04279506,4.53338242,3.73719648,2.31910201
-4.48724362,6.08236633,0.20635507,0.00000000,0.04406232,4.51995011,3.75769033,2.29499561
-4.48124062,6.09583615,0.20724349,0.00000000,0.04536676,4.53166421,3.80434175,2.28257923
-4.47523762,6.14338367,0.20903310,0.00000000,0.04670872,4.57011326,3.87861489,2.28265810
-4.46923462,6.22581847,0.21173939,0.00000000,0.04808652,4.63607635,3.98121739,2.29564231
-4.46323162,6.34286217,0.21534718,0.00000000,0.04949615,4.72948901,4.11206188,2.32153308
-4.45722861,6.49314783,0.21981093,0.00000000,0.05093109,4.84943416,4.27025029,2.35992102
-4.45122561,6.67425397,0.22505613,0.00000000,0.05238227,4.99415930,4.45408253,2.40999671
-4.44522261,6.88277295,0.23098177,0.00000000,0.05383811,5.16111985,4.66109027,2.47057356
-4.43921961,7.11441208,0.23746385,0.00000000,0.05528470,5.34704836,4.88809579,2.54012235
-4.43321661,7.36412493,0.24435963,0.00000000,0.05670610,5.54804787,5.13129510,2.61681688
-4.42721361,7.62626904,0.25151278,0.00000000,0.05808481,5.75970717,5.38636338,2.69858929
-4.42121061,7.89478489,0.25875890,0.00000000,0.05940225,5.97723461,5.64858011,2.78319364
-4.41520760,8.16339022,0.26593145,0.00000000,0.06063937,6.19560617,5.91296991,2.86827577
-4.40920460,8.42578275,0.27286767,0.00000000,0.06177733,6.40972294,6.17445449,2.95144706
-4.40320160,8.67584372,0.27941436,0.00000000,0.06279812,6.61457219,6.42801032,3.03035966
-4.39719860,8.90783454,0.28543319,0.00000000,0.06368523,6.80538624,6.66882597,3.10278045
-4.39119560,9.11657855,0.29080537,0.00000000,0.06442421,6.97779286,6.89245299,3.16666094
-4.38519260,9.29762081,0.29543544,0.00000000,0.06500322,7.12795115,7.09494414,3.22020052
-4.37918959,9.44735932,0.29925404,0.00000000,0.06541334,7.25266773,7.27297323,3.26190060
-4.37318659,9.56314247,0.30221959,0.00000000,0.06564890,7.34948820,7.42393170,3.29060741
-4.36718359,9.64332915,0.30431876,0.00000000,0.06570757,7.41676070,7.54599782,3.30554216
-4.36118059,9.68730973,0.30556585,0.00000000,0.06559034,7.45366908,7.63817606,3.30631718
-4.35517759,9.69548784,0.30600105,0.00000000,0.06530136,7.46023501,7.70030553,3.29293793
-4.34917459,9.66922531,0.30568785,0.00000000,0.06484770,7.43728999,7.73303791,3.26579108
-4.34317159,9.61075405,0.30470966,0.00000000,0.06423895,7.38641918,7.73778698,3.22561960
-4.33716858,9.52306039,0.30316594,0.00000000,0.06348683,7.30988112,7.71665328,3.17348645
-4.33116558,9.40974877,0.30116801,0.00000000,0.06260473,7.21050775,7.67232849,3.11072897
-4.32516258,9.27489234,0.29883491,0.00000000,0.06160725,7.09159049,7.60798525,3.03890633
-4.31915958,9.12287833,0.29628934,0.00000000,0.06050981,6.95675830,7.52715823,2.95974280
-4.31315658,8.95825600,0.29365403,0.00000000,0.05932830,6.80985380,7.43362296,2.87506944
-4.30715358,8.78559411,0.29104870,0.00000000,0.05807881,6.65481312,7.33127771,2.78676693
