energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.34067034,3.54159964,0.35776802,0.00000000,0.02776502,0.08304785,1.37026471,2.83871322,0.47117650,0.00000000
-3.33466733,3.64657737,0.36538165,0.00000000,0.02997683,0.08071825,1.34011467,2.94041875,0.46798771,0.00000000
-3.32866433,3.74599401,0.37274720,0.00000000,0.03227140,0.07819356,1.30775649,3.03774401,0.46415569,0.00000000
-3.32266133,3.83886175,0.37983972,0.00000000,0.03463674,0.07549716,1.27362918,3.12965255,0.45978704,0.00000000
-3.31665833,3.92430600,0.38664775,0.00000000,0.03705870,0.07265539,1.23818298,3.21520074,0.45499558,0.00000000
-3.31065533,4.00157928,0.39317194,0.00000000,0.03952110,0.06969692,1.20187006,3.29355467,0.44989911,0.00000000
-3.30465233,4.07007078,0.39942273,0.00000000,0.04200582,0.06665213,1.16513511,3.36400315,0.44461600,0.00000000
-3.29864932,4.12931093,0.40541741,0.00000000,0.04449303,0.06355239,1.12840599,3.42596665,0.43926173,0.00000000
-3.29264632,4.17897116,0.41117639,0.00000000,0.04696147,0.06042937,1.09208464,3.47900154,0.43394547,0.00000000
-3.28664332,4.21885861,0.41671923,0.00000000,0.04938873,0.05731427,1.05653854,3.52279989,0.42876670,0.00000000
-3.28064032,4.24890647,0.42206040,0.00000000,0.05175162,0.05423713,1.02209303,3.55718480,0.42381213,0.00000000
-3.27463732,4.26916028,0.42720514,0.00000000,0.05402659,0.05122614,0.98902453,3.58210176,0.41915277,0.00000000
-3.26863432,4.27976111,0.43214577,0.00000000,0.05619003,0.04830701,0.95755515,3.59760643,0.41484155,0.00000000
-3.26263132,4.28092650,0.43685854,0.00000000,0.05821875,0.04550247,0.92784866,3.60384972,0.41091122,0.00000000
-3.25662831,4.27293012,0.44130151,0.00000000,0.06009029,0.04283181,0.90000816,3.60106091,0.40737298,0.00000000
-3.25062531,4.25608142,0.44541334,0.00000000,0.06178327,0.04031056,0.87407539,3.58952969,0.40421555,0.00000000
-3.24462231,4.23070618,0.44911343,0.00000000,0.06327776,0.03795034,0.85003194,3.56958820,0.40140508,0.00000000
-3.23861931,4.19712917,0.45230323,0.00000000,0.06455551,0.03575878,0.82780220,3.54159389,0.39888564,0.00000000
-3.23261631,4.15565969,0.45486880,0.00000000,0.06560024,0.03373960,0.80725810,3.50591411,0.39658056,0.00000000
-3.22661331,4.10658097,0.45668458,0.00000000,0.06639786,0.03189284,0.78822543,3.46291327,0.39439448,0.00000000
-3.22061031,4.05014383,0.45761804,0.00000000,0.06693666,0.03021518,0.77049165,3.41294316,0.39221609,0.00000000
-3.21460730,3.98656499,0.45753512,0.00000000,0.06720752,0.02870033,0.75381493,3.35633677,0.38992163,0.00000000
-3.20860430,3.91603010,0.45630612,0.00000000,0.06720403,0.02733961,0.73793401,3.29340604,0.38737892,0.00000000
-3.20260130,3.83870130,0.45381174,0.00000000,0.06692264,0.02612245,0.72257873,3.22444334,0.38445184,0.00000000
-3.19659830,3.75472863,0.44994897,0.00000000,0.06636281,0.02503703,0.70748064,3.14972655,0.38100520,0.00000000
-3.19059530,3.66426476,0.44463649,0.00000000,0.06552708,0.02407088,0.69238353,3.06952714,0.37690972,0.00000000
-3.18459230,3.56748186,0.43781928,0.00000000,0.06442114,0.02321143,0.67705320,2.98412066,0.37204697,0.00000000
-3.17858929,3.46458957,0.42947228,0.00000000,0.06305387,0.02244661,0.66128637,2.89379882,0.36631410,0.00000000
-3.17258629,3.35585269,0.41960283,0.00000000,0.06143735,0.02176524,0.64491811,2.79888194,0.35962811,0.00000000
-3.16658329,3.24160749,0.40825184,0.00000000,0.05958677,0.02115748,0.62782770,2.69973108,0.35192945,0.00000000
-3.16058029,3.12227520,0.39549355,0.00000000,0.05752032,0.02061506,0.60994251,2.59675854,0.34318491,0.00000000
-3.15457729,2.99837176,0.38143405,0.00000000,0.05525899,0.02013146,0.59123991,2.49043600,0.33338946,0.00000000
-3.14857429,2.87051291,0.36620846,0.00000000,0.05282629,0.01970194,0.57174694,2.38129939,0.32256710,0.00000000
-3.14257129,2.73941402,0.34997710,0.00000000,0.05024790,0.01932349,0.55153801,2.26994998,0.31077068,0.00000000
-3.13656828,2.60588443,0.33292071,0.00000000,0.04755127,0.01899467,0.53073058,2.15705134,0.29808054,0.00000000
-3.13056528,2.47081633,0.31523506,0.00000000,0.04476514,0.01871530,0.50947915,2.04332215,0.28460220,0.00000000
-3.12456228,2.33516871,0.29712511,0.00000000,0.04191899,0.01848619,0.48796786,1.92952507,0.27046315,0.00000000
-3.11855928,2.19994708,0.27879906,0.00000000,0.03904247,0.01830872,0.46640206,1.81645217,0.25580887,0.00000000
-3.11255628,2.06617991,0.26046253,0.00000000,0.03616488,0.01818446,0.44499934,1.70490772,0.24079830,0.00000000
-3.10655328,1.93489322,0.24231306,0.00000000,0.03331451,0.01811475,0.42398044,1.59568921,0.22559899,0.00000000
-3.10055028,1.80708449,0.22453525,0.00000000,0.03051818,0.01810038,0.40356051,1.48956772,0.21038212,0.00000000
-3.09454727,1.68369741,0.20729657,0.00000000,0.02780072,0.01814124,0.38394119,1.38726861,0.19531763,0.00000000
-3.08854427,1.56559877,0.19074418,0.00000000,0.02518455,0.01823612,0.36530383,1.28945380,0.18056974,0.00000000
-3.08254127,1.45355855,0.17500253,0.00000000,0.02268933,0.01838257,0.34780429,1.19670644,0.16629288,0.00000000
-3.07653827,1.34823447,0.16017218,0.00000000,0.02033172,0.01857689,0.33156936,1.10951883,0.15262833,0.00000000
-3.07053527,1.25016138,0.14632942,0.00000000,0.01812524,0.01881419,0.31669512,1.02828424,0.13970164,0.00000000
-3.06453227,1.15974603,0.13352697,0.00000000,0.01608022,0.01908862,0.30324716,0.95329291,0.12762078,0.00000000
-3.05852926,1.07726723,0.12179546,0.00000000,0.01420381,0.01939363,0.29126255,0.88473228,0.11647520,0.00000000
-3.05252626,1.00288112,0.11114565,0.00000000,0.01250014,0.01972243,0.28075352,0.82269139,0.10633562,0.00000000
-3.04652326,0.93663089,0.10157123,0.00000000,0.01097052,0.02006837,0.27171234,0.76716888,0.09725458,0.00000000
-3.04052026,0.87846038,0.09305208,0.00000000,0.00961366,0.02042548,0.26411736,0.71808405,0.08926748,0.00000000
-3.03451726,0.82823021,0.08555772,0.00000000,0.00842601,0.02078897,0.25793955,0.67529020,0.08239428,0.00000000
-3.02851426,0.78573567,0.07905089,0.00000000,0.00740207,0.02115572,0.25314931,0.63858931,0.07664132,0.00000000
-3.02251126,0.75072510,0.07349104,0.00000000,0.00653472,0.02152474,0.24972300,0.60774725,0.07200353,0.00000000
-3.01650825,0.72291759,0.06883761,0.00000000,0.00581554,0.02189753,0.24764898,0.58250849,0.06846652,0.00000000
-3.01050525,0.70201919,0.06505291,0.00000000,0.00523517,0.02227835,0.24693246,0.56260968,0.06600867,0.00000000
-3.00450225,0.68773669,0.06210458,0.00000000,0.00478356,0.02267439,0.24759930,0.54779122,0.06460301,0.00000000
-2.99849925,0.67978836,0.05996749,0.00000000,0.00445025,0.02309572,0.24969809,0.53780645,0.06421884,0.00000000
-2.99249625,0.67791127,0.05862498,0.00000000,0.00422459,0.02355522,0.25330064,0.53242800,0.06482296,0.00000000
-2.98649325,0.68186502,0.05806957,0.00000000,0.00409597,0.02406825,0.25850074,0.53145118,0.06638055,0.00000000
-2.98049025,0.69143192,0.05830287,0.00000000,0.00405395,0.02465218,0.26541106,0.53469445,0.06885572,0.00000000
-2.97448724,0.70641385,0.05933500,0.00000000,0.00408841,0.02532589,0.27415857,0.54199710,0.07221161,0.00000000
-2.96848424,0.72662629,0.06118328,0.00000000,0.00418967,0.02610901,0.28487830,0.55321452,0.07641019,0.00000000
-2.96248124,0.75189009,0.06387057,0.00000000,0.00434858,0.02702116,0.29770605,0.56821146,0.08141180,0.00000000
-2.95647824,0.78202153,0.06742294,0.00000000,0.00455660,0.02808110,0.31277006,0.58685392,0.08717442,0.00000000
-2.95047524,0.81682153,0.07186719,0.00000000,0.00480587,0.02930584,0.33018219,0.60900012,0.09365286,0.00000000
-2.94447224,0.85606467,0.07722804,0.00000000,0.00508927,0.03070975,0.35002886,0.63449122,0.10079778,0.00000000
-2.93846923,0.89948869,0.08352520,0.00000000,0.00540047,0.03230373,0.37236224,0.66314235,0.10855482,0.00000000
-2.93246623,0.94678519,0.09077048,0.00000000,0.00573400,0.03409444,0.39719203,0.69473454,0.11686367,0.00000000
-2.92646323,0.99759207,0.09896504,0.00000000,0.00608526,0.03608363,0.42447837,0.72900799,0.12565745,0.00000000
-2.92046023,1.05148815,0.10809690,0.00000000,0.00645055,0.03826767,0.45412599,0.76565702,0.13486213,0.00000000
-2.91445723,1.10799034,0.11813885,0.00000000,0.00682711,0.04063712,0.48598017,0.80432718,0.14439632,0.00000000
-2.90845423,1.16655364,0.12904687,0.00000000,0.00721310,0.04317667,0.51982465,0.84461455,0.15417133,0.00000000
-2.90245123,1.22657402,0.14075913,0.00000000,0.00760754,0.04586514,0.55538172,0.88606747,0.16409154,0.00000000
-2.89644822,1.28739424,0.15319563,0.00000000,0.00801031,0.04867573,0.59231458,0.92819063,0.17405519,0.00000000
-2.89044522,1.34831245,0.16625864,0.00000000,0.00842202,0.05157654,0.63023201,0.97045149,0.18395545,0.00000000
-2.88444222,1.40859324,0.17983378,0.00000000,0.00884389,0.05453122,0.66869522,1.01228880,0.19368193,0.00000000
-2.87843922,1.46748101,0.19379183,0.00000000,0.00927762,0.05749981,0.70722678,1.05312295,0.20312240,0.00000000
-2.87243622,1.52421506,0.20799125,0.00000000,0.00972521,0.06043974,0.74532127,1.09236785,0.21216492,0.00000000
-2.86643322,1.57804585,0.22228127,0.00000000,0.01018871,0.06330696,0.78245727,1.12944378,0.22070010,0.00000000
-2.86043022,1.62825204,0.23650543,0.00000000,0.01067006,0.06605714,0.81811038,1.16379094,0.22862353,0.00000000
-2.85442721,1.67415752,0.25050553,0.00000000,0.01117081,0.06864681,0.85176656,1.19488306,0.23583829,0.00000000
-2.84842421,1.71514790,0.26412579,0.00000000,0.01169188,0.07103463,0.88293546,1.22224053,0.24225745,0.00000000
-2.84242121,1.75068578,0.27721701,0.00000000,0.01223338,0.07318245,0.91116310,1.24544262,0.24780640,0.00000000
-2.83641821,1.78032428,0.28964073,0.00000000,0.01279437,0.07505633,0.93604340,1.26413836,0.25242499,0.00000000
-2.83041521,1.80371832,0.30127298,0.00000000,0.01337272,0.07662737,0.95722817,1.27805546,0.25606936,0.00000000
-2.82441221,1.82063313,0.31200778,0.00000000,0.01396498,0.07787237,0.97443511,1.28700713,0.25871336,0.00000000
-2.81840920,1.83094988,0.32176001,0.00000000,0.01456632,0.07877431,0.98745361,1.29089646,0.26034956,0.00000000
-2.81240620,1.83466801,0.33046768,0.00000000,0.01517056,0.07932255,0.99614814,1.28971826,0.26098965,0.00000000
-2.80640320,1.83190441,0.33809344,0.00000000,0.01577020,0.07951286,1.00045930,1.28355817,0.26066448,0.00000000
-2.80040020,1.82288949,0.34462544,0.00000000,0.01635658,0.07934724,1.00040243,1.27258941,0.25942338,0.00000000
-2.79439720,1.80796026,0.35007722,0.00000000,0.01692011,0.07883355,0.99606414,1.25706708,0.25733308,0.00000000
-2.78839420,1.78755079,0.35448700,0.00000000,0.01745049,0.07798501,0.98759699,1.23732043,0.25447615,0.00000000
-2.78239120,1.76218055,0.35791609,0.00000000,0.01793706,0.07681953,0.97521260,1.21374342,0.25094895,0.00000000
-2.77638819,1.73244082,0.36044662,0.00000000,0.01836914,0.07535899,0.95917376,1.18678389,0.24685931,0.00000000
-2.77038519,1.69897986,0.36217865,0.00000000,0.01873642,0.07362852,0.93978565,1.15693193,0.24232383,0.00000000
-2.76438219,1.66248726,0.36322666,0.00000000,0.01902932,0.07165571,0.91738697,1.12470760,0.23746510,0.00000000
-2.75837919,1.62367775,0.36371563,0.00000000,0.01923937,0.06946986,0.89234089,1.09064864,0.23240872,0.00000000
-2.75237619,1.58327508,0.36377665,0.00000000,0.01935952,0.06710134,0.86502646,1.05529834,0.22728030,0.00000000
-2.74637319,1.54199613,0.36354241,0.00000000,0.01938446,0.06458091,0.83583053,1.01919396,0.22220250,0.00000000
-2.74037019,1.50053561,0.36314239,0.00000000,0.01931082,0.06193924,0.80514043,0.98285577,0.21729217,0.00000000
-2.73436718,1.45955158,0.36269824,0.00000000,0.01913731,0.05920646,0.77333735,0.94677718,0.21265756,0.00000000
-2.72836418,1.41965192,0.36231912,0.00000000,0.01886479,0.05641173,0.74079058,0.91141564,0.20839589,0.00000000
-2.72236118,1.38138201,0.36209748,0.00000000,0.01849629,0.05358302,0.70785259,0.87718486,0.20459093,0.00000000
-2.71635818,1.34521370,0.36210530,0.00000000,0.01803685,0.05074682,0.67485469,0.84444792,0.20131110,0.00000000
-2.71035518,1.31153582,0.36239086,0.00000000,0.01749338,0.04792793,0.64210344,0.81351177,0.19860768,0.00000000
-2.70435218,1.28064632,0.36297642,0.00000000,0.01687441,0.04514935,0.60987760,0.78462273,0.19651355,0.00000000
-2.69834917,1.25274638,0.36385675,0.00000000,0.01618980,0.04243210,0.57842558,0.75796329,0.19504216,0.00000000
-2.69234617,1.22793662,0.36499881,0.00000000,0.01545039,0.03979508,0.54796333,0.73365021,0.19418713,0.00000000
-2.68634317,1.20621566,0.36634253,0.00000000,0.01466763,0.03725496,0.51867280,0.71173391,0.19392213,0.00000000
-2.68034017,1.18748135,0.36780282,0.00000000,0.01385329,0.03482609,0.49070078,0.69219932,0.19420145,0.00000000
-2.67433717,1.17153470,0.36927283,0.00000000,0.01301902,0.03252035,0.46415846,0.67496813,0.19496098,0.00000000
-2.66833417,1.15808675,0.37062841,0.00000000,0.01217610,0.03034710,0.43912144,0.65990269,0.19611980,0.00000000
-2.66233117,1.14676842,0.37173355,0.00000000,0.01133514,0.02831314,0.41563055,0.64681138,0.19758232,0.00000000
-2.65632816,1.13714314,0.37244688,0.00000000,0.01050584,0.02642268,0.39369345,0.63545554,0.19924092,0.00000000
-2.65032516,1.12872217,0.37262880,0.00000000,0.00969686,0.02467739,0.37328690,0.62555787,0.20097907,0.00000000
-2.64432216,1.12098221,0.37214902,0.00000000,0.00891564,0.02307654,0.35436001,0.61681210,0.20267488,0.00000000
-2.63831916,1.11338481,0.37089435,0.00000000,0.00816846,0.02161710,0.33683808,0.60889377,0.20420492,0.00000000
-2.63231616,1.10539693,0.36877624,0.00000000,0.00746033,0.02029406,0.32062727,0.60147176,0.20544824,0.00000000
-2.62631316,1.09651199,0.36573787,0.00000000,0.00679511,0.01910068,0.30561972,0.59422026,0.20629048,0.00000000
-2.62031016,1.08627061,0.36176045,0.00000000,0.00617562,0.01802887,0.29169908,0.58683075,0.20662783,0.00000000
-2.61430715,1.07428008,0.35686840,0.00000000,0.00560371,0.01706957,0.27874625,0.57902354,0.20637076,0.00000000
-2.60830415,1.06023194,0.35113318,0.00000000,0.00508046,0.01621323,0.26664502,0.57055846,0.20544734,0.00000000
-2.60230115,1.04391672,0.34467558,0.00000000,0.00460631,0.01545020,0.25528742,0.56124415,0.20380607,0.00000000
-2.59629815,1.02523527,0.33766630,0.00000000,0.00418124,0.01477118,0.24457861,0.55094571,0.20141794,0.00000000
-2.59029515,1.00420600,0.33032468,0.00000000,0.00380490,0.01416763,0.23444092,0.53959021,0.19827780,0.00000000
-2.58429215,0.98096778,0.32291567,0.00000000,0.00347678,0.01363212,0.22481711,0.52716988,0.19440485,0.00000000
-2.57828914,0.95577811,0.31574488,0.00000000,0.00319627,0.01315861,0.21567241,0.51374278,0.18984229,0.00000000
-2.57228614,0.92900667,0.30915198,0.00000000,0.00296281,0.01274267,0.20699552,0.49943091,0.18465607,0.00000000
-2.56628314,0.90112433,0.30350244,0.00000000,0.00277590,0.01238156,0.19879836,0.48441571,0.17893283,0.00000000
-2.56028014,0.87268795,0.29917784,0.00000000,0.00263514,0.01207426,0.19111461,0.46893124,0.17277707,0.00000000
-2.55427714,0.84432153,0.29656497,0.00000000,0.00254024,0.01182140,0.18399719,0.45325517,0.16630765,0.00000000
-2.54827414,0.81669433,0.29604401,0.00000000,0.00249098,0.01162508,0.17751471,0.43769791,0.15965382,0.00000000
-2.54227114,0.79049678,0.29797595,0.00000000,0.00248716,0.01148857,0.17174703,0.42259045,0.15295084,0.00000000
-2.53626813,0.76641500,0.30268976,0.00000000,0.00252851,0.01141600,0.16678029,0.40827117,0.14633539,0.00000000
-2.53026513,0.74510487,0.31046949,0.00000000,0.00261461,0.01141197,0.16270144,0.39507223,0.13994101,0.00000000
-2.52426213,0.72716664,0.32154181,0.00000000,0.00274478,0.01148112,0.15959265,0.38330617,0.13389359,0.00000000
-2.51825913,0.71312100,0.33606431,0.00000000,0.00291798,0.01162767,0.15752583,0.37325298,0.12830727,0.00000000
-2.51225613,0.70338749,0.35411505,0.00000000,0.00313271,0.01185501,0.15655741,0.36514841,0.12328068,0.00000000
-2.50625313,0.69826614,0.37568380,0.00000000,0.00338688,0.01216530,0.15672382,0.35917389,0.11889391,0.00000000
-2.50025013,0.69792308,0.40066526,0.00000000,0.00367775,0.01255909,0.15803770,0.35544831,0.11520602,0.00000000
-2.49424712,0.70238068,0.42885489,0.00000000,0.00400188,0.01303513,0.16048514,0.35402230,0.11225351,0.00000000
-2.48824412,0.71151273,0.45994759,0.00000000,0.00435504,0.01359011,0.16402403,0.35487502,0.11004943,0.00000000
-2.48224112,0.72504502,0.49353950,0.00000000,0.00473226,0.01421865,0.16858374,0.35791364,0.10858352,0.00000000
-2.47623812,0.74256129,0.52913319,0.00000000,0.00512780,0.01491335,0.17406606,0.36297570,0.10782313,0.00000000
-2.47023512,0.76351461,0.56614632,0.00000000,0.00553525,0.01566492,0.18034745,0.36983414,0.10771491,0.00000000
-2.46423212,0.78724379,0.60392376,0.00000000,0.00594761,0.01646247,0.18728260,0.37820495,0.10818731,0.00000000
-2.45822911,0.81299438,0.64175282,0.00000000,0.00635740,0.01729394,0.19470909,0.38775708,0.10915372,0.00000000
-2.45222611,0.83994348,0.67888143,0.00000000,0.00675686,0.01814649,0.20245300,0.39812431,0.11051606,0.00000000
-2.44622311,0.86722757,0.71453859,0.00000000,0.00713808,0.01900716,0.21033534,0.40891856,0.11216885,0.00000000
-2.44022011,0.89397218,0.74795649,0.00000000,0.00749325,0.01986335,0.21817884,0.41974419,0.11400339,0.00000000
-2.43421711,0.91932235,0.77839349,0.00000000,0.00781488,0.02070350,0.22581494,0.43021262,0.11591208,0.00000000
-2.42821411,0.94247260,0.80515703,0.00000000,0.00809600,0.02151765,0.23309069,0.43995668,0.11779255,0.00000000
-2.42221111,0.96269512,0.82762560,0.00000000,0.00833035,0.02229799,0.23987498,0.44864415,0.11955152,0.00000000
-2.41620810,0.97936504,0.84526872,0.00000000,0.00851267,0.02303930,0.24606404,0.45598974,0.12110815,0.00000000
-2.41020510,0.99198159,0.85766419,0.00000000,0.00863876,0.02373929,0.25158579,0.46176519,0.12239685,0.00000000
-2.40420210,1.00018428,0.86451163,0.00000000,0.00870572,0.02439882,0.25640275,0.46580679,0.12336933,0.00000000
-2.39819910,1.00376336,0.86564184,0.00000000,0.00871199,0.02502193,0.26051338,0.46802021,0.12399583,0.00000000
-2.39219610,1.00266405,0.86102145,0.00000000,0.00865748,0.02561574,0.26395170,0.46838232,0.12426549,0.00000000
-2.38619310,0.99698444,0.85075267,0.00000000,0.00854350,0.02619009,0.26678516,0.46693982,0.12418586,0.00000000
-2.38019010,0.98696710,0.83506811,0.00000000,0.00837281,0.02675714,0.26911078,0.46380505,0.12378156,0.00000000
-2.37418709,0.97298499,0.81432098,0.00000000,0.00814951,0.02733074,0.27104980,0.45914892,0.12309218,0.00000000
-2.36818409,0.95552223,0.78897117,0.00000000,0.00787898,0.02792563,0.27274091,0.45319146,0.12216947,0.00000000
-2.36218109,0.93515091,0.75956777,0.00000000,0.00756767,0.02855667,0.27433256,0.44619050,0.12107408,0.00000000
-2.35617809,0.91250487,0.72672904,0.00000000,0.00722301,0.02923795,0.27597460,0.43842902,0.11987188,0.00000000
-2.35017509,0.88825203,0.69112059,0.00000000,0.00685323,0.02998185,0.27780969,0.43020181,0.11863015,0.00000000
-2.34417209,0.86306645,0.65343298,0.00000000,0.00646714,0.03079826,0.27996497,0.42180215,0.11741378,0.00000000
-2.33816908,0.83760159,0.61435949,0.00000000,0.00607400,0.03169376,0.28254440,0.41350924,0.11628171,0.00000000
-2.33216608,0.81246596,0.57457526,0.00000000,0.00568336,0.03267109,0.28562218,0.40557677,0.11528376,0.00000000
-2.32616308,0.78820232,0.53471843,0.00000000,0.00530492,0.03372862,0.28923766,0.39822356,0.11445796,0.00000000
-2.32016008,0.76527133,0.49537399,0.00000000,0.00494838,0.03486021,0.29339197,0.39162629,0.11382866,0.00000000
-2.31415708,0.74404024,0.45706097,0.00000000,0.00462338,0.03605516,0.29804665,0.38591492,0.11340535,0.00000000
-2.30815408,0.72477691,0.42022311,0.00000000,0.00433945,0.03729850,0.30312432,0.38117081,0.11318226,0.00000000
-2.30215108,0.70764931,0.38522324,0.00000000,0.00410588,0.03857143,0.30851139,0.37742756,0.11313890,0.00000000
-2.29614807,0.69273003,0.35234126,0.00000000,0.00393179,0.03985207,0.31406270,0.37467436,0.11324125,0.00000000
-2.29014507,0.68000542,0.32177536,0.00000000,0.00382603,0.04111629,0.31960790,0.37286166,0.11344372,0.00000000
-2.28414207,0.66938843,0.29364629,0.00000000,0.00379717,0.04233880,0.32495909,0.37190857,0.11369166,0.00000000
-2.27813907,0.66073424,0.26800403,0.00000000,0.00385349,0.04349421,0.32991955,0.37171155,0.11392433,0.00000000
-2.27213607,0.65385749,0.24483623,0.00000000,0.00400288,0.04455822,0.33429284,0.37215381,0.11407806,0.00000000
-2.26613307,0.64855011,0.22407804,0.00000000,0.00425279,0.04550873,0.33789200,0.37311473,0.11408958,0.00000000
-2.26013007,0.64459836,0.20562246,0.00000000,0.00461011,0.04632686,0.34054823,0.37447874,0.11389918,0.00000000
-2.25412706,0.64179834,0.18933082,0.00000000,0.00508100,0.04699780,0.34211865,0.37614308,0.11345365,0.00000000
-2.24812406,0.63996869,0.17504282,0.00000000,0.00567069,0.04751153,0.34249275,0.37802394,0.11270877,0.00000000
-2.24212106,0.63896016,0.16258568,0.00000000,0.00638327,0.04786319,0.34159707,0.38006069,0.11163129,0.00000000
-2.23611806,0.63866129,0.15178217,0.00000000,0.00722139,0.04805326,0.33939811,0.38221783,0.11020027,0.00000000
-2.23011506,0.63900013,0.14245722,0.00000000,0.00818598,0.04808745,0.33590315,0.38448473,0.10840779,0.00000000
-2.22411206,0.63994198,0.13444302,0.00000000,0.00927594,0.04797628,0.33115910,0.38687307,0.10625888,0.00000000
-2.21810905,0.64148365,0.12758265,0.00000000,0.01048786,0.04773447,0.32524938,0.38941238,0.10377092,0.00000000
-2.21210605,0.64364455,0.12173225,0.00000000,0.01181573,0.04738001,0.31828922,0.39214378,0.10097238,0.00000000
-2.20610305,0.64645553,0.11676192,0.00000000,0.01325070,0.04693321,0.31041943,0.39511266,0.09790108,0.00000000
-2.20010005,0.64994634,0.11255552,0.00000000,0.01478094,0.04641551,0.30179932,0.39836056,0.09460208,0.00000000
-2.19409705,0.65413263,0.10900971,0.00000000,0.01639155,0.04584831,0.29259892,0.40191704,0.09112535,0.00000000
-2.18809405,0.65900359,0.10603229,0.00000000,0.01806459,0.04525184,0.28299110,0.40579208,0.08752332,0.00000000
-2.18209105,0.66451102,0.10354034,0.00000000,0.01977921,0.04464411,0.27314396,0.40996942,0.08384851,0.00000000
-2.17608804,0.67056084,0.10145815,0.00000000,0.02151192,0.04403996,0.26321395,0.41440160,0.08015125,0.00000000
-2.17008504,0.67700758,0.09971539,0.00000000,0.02323700,0.04345037,0.25333990,0.41900684,0.07647782,0.00000000
-2.16408204,0.68365250,0.09824549,0.00000000,0.02492699,0.04288201,0.24363849,0.42366819,0.07286884,0.00000000
-2.15807904,0.69024531,0.09698442,0.00000000,0.02655335,0.04233705,0.23420108,0.42823499,0.06935817,0.00000000
-2.15207604,0.69648983,0.09587005,0.00000000,0.02808717,0.04181316,0.22509216,0.43252670,0.06597224,0.00000000
-2.14607304,0.70205302,0.09484192,0.00000000,0.02949995,0.04130390,0.21634931,0.43633877,0.06272993,0.00000000
-2.14007004,0.70657717,0.09384152,0.00000000,0.03076446,0.04079927,0.20798468,0.43945051,0.05964281,0.00000000
-2.13406703,0.70969440,0.09281307,0.00000000,0.03185555,0.04028647,0.19998775,0.44163428,0.05671590,0.00000000
-2.12806403,0.71104289,0.09170459,0.00000000,0.03275098,0.03975085,0.19232910,0.44266562,0.05394874,0.00000000
-2.12206103,0.71028365,0.09046919,0.00000000,0.03343212,0.03917693,0.18496506,0.44233377,0.05133672,0.00000000
-2.11605803,0.70711723,0.08906656,0.00000000,0.03388461,0.03854950,0.17784279,0.44045200,0.04887268,0.00000000
-2.11005503,0.70129922,0.08746439,0.00000000,0.03409882,0.03785467,0.17090559,0.43686709,0.04654855,0.00000000
-2.10405203,0.69265392,0.08563971,0.00000000,0.03407024,0.03708095,0.16409818,0.43146764,0.04435713,0.00000000
-2.09804902,0.68108530,0.08358003,0.00000000,0.03379959,0.03622012,0.15737151,0.42419061,0.04229377,0.00000000
-2.09204602,0.66658498,0.08128415,0.00000000,0.03329284,0.03526803,0.15068721,0.41502594,0.04035798,0.00000000
-2.08604302,0.64923670,0.07876271,0.00000000,0.03256097,0.03422520,0.14402126,0.40401885,0.03855495,0.00000000
-2.08004002,0.62921720,0.07603828,0.00000000,0.03161961,0.03309729,0.13736688,0.39127002,0.03689682,0.00000000
-2.07403702,0.60679375,0.07314515,0.00000000,0.03048853,0.03189530,0.13073667,0.37693344,0.03540389,0.00000000
-2.06803402,0.58231841,0.07012875,0.00000000,0.02919094,0.03063567,0.12416396,0.36121232,0.03410550,0.00000000
-2.06203102,0.55621949,0.06704477,0.00000000,0.02775277,0.02934020,0.11770340,0.34435324,0.03304087,0.00000000
-2.05602801,0.52899079,0.06395799,0.00000000,0.02620184,0.02803586,0.11143099,0.32663888,0.03225960,0.00000000
-2.05002501,0.50117926,0.06094105,0.00000000,0.02456702,0.02675439,0.10544362,0.30837973,0.03182211,0.00000000
-2.04402201,0.47337153,0.05807292,0.00000000,0.02287737,0.02553197,0.09985823,0.28990535,0.03179980,0.00000000
-2.03801901,0.44618021,0.05543752,0.00000000,0.02116140,0.02440874,0.09481076,0.27155529,0.03227513,0.00000000
-2.03201601,0.42023024,0.05312217,0.00000000,0.01944631,0.02342831,0.09045503,0.25367042,0.03334144,0.00000000
-2.02601301,0.39614596,0.05121623,0.00000000,0.01775740,0.02263726,0.08696155,0.23658468,0.03510251,0.00000000
-2.02001001,0.37453924,0.04980978,0.00000000,0.01611753,0.02208465,0.08451634,0.22061772,0.03767198,0.00000000
-2.01400700,0.35599873,0.04899238,0.00000000,0.01454675,0.02182153,0.08331986,0.20606859,0.04117239,0.00000000
-2.00800400,0.34108069,0.04885201,0.00000000,0.01306206,0.02190041,0.08358584,0.19321044,0.04573393,0.00000000
-2.00200100,0.33030095,0.04947404,0.00000000,0.01167722,0.02237475,0.08554009,0.18228653,0.05149274,0.00000000
-1.99599800,0.32412835,0.05094028,0.00000000,0.01040277,0.02329838,0.08941915,0.17350721,0.05858888,0.00000000
-1.98999500,0.32297915,0.05332813,0.00000000,0.00924610,0.02472485,0.09546856,0.16704810,0.06716374,0.00000000
-1.98399200,0.32721235,0.05670962,0.00000000,0.00821158,0.02670677,0.10394075,0.16304902,0.07735698,0.00000000
-1.97798899,0.33712564,0.06115048,0.00000000,0.00730084,0.02929490,0.11509228,0.16161378,0.08930304,0.00000000
