energy_ev,total_up,Bi_p_up,Bi_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.86793397,0.42871733,0.13261706,0.00181473,0.49241177,0.10319976,0.18291641,0.00000000
-5.86193097,0.40562767,0.12444494,0.00182781,0.46264291,0.09843436,0.17304437,0.00000000
-5.85592796,0.38558273,0.11753222,0.00186615,0.43565718,0.09480432,0.16407203,0.00000000
-5.84992496,0.36932790,0.11209535,0.00193520,0.41221704,0.09251558,0.15631149,0.00000000
-5.84392196,0.35758626,0.10834118,0.00204051,0.39304835,0.09177099,0.15006620,0.00000000
-5.83791896,0.35105094,0.10646576,0.00218767,0.37883203,0.09276872,0.14562710,0.00000000
-5.83191596,0.35037734,0.10665297,0.00238218,0.37019636,0.09570030,0.14326901,0.00000000
-5.82591296,0.35617486,0.10907275,0.00262939,0.36770942,0.10074817,0.14324706,0.00000000
-5.81990995,0.36899785,0.11387890,0.00293428,0.37187147,0.10808269,0.14579318,0.00000000
-5.81390695,0.38933546,0.12120626,0.00330139,0.38310681,0.11785847,0.15111239,0.00000000
-5.80790395,0.41760032,0.13116723,0.00373461,0.40175513,0.13021008,0.15937887,0.00000000
-5.80190095,0.45411599,0.14384773,0.00423700,0.42806208,0.14524717,0.17073188,0.00000000
-5.79589795,0.49910343,0.15930258,0.00481064,0.46216927,0.16304904,0.18527126,0.00000000
-5.78989495,0.55266684,0.17755055,0.00545643,0.50410382,0.18365907,0.20305288,0.00000000
-5.78389195,0.61477940,0.19856922,0.00617392,0.55376799,0.20707892,0.22408403,0.00000000
-5.77788894,0.68526978,0.22229004,0.00696115,0.61092943,0.23326316,0.24831899,0.00000000
-5.77188594,0.76381018,0.24859383,0.00781456,0.67521272,0.26211442,0.27565500,0.00000000
-5.76588294,0.84990694,0.27730717,0.00872889,0.74609305,0.29347963,0.30592910,0.00000000
-5.75987994,0.94289476,0.30819994,0.00969715,0.82289291,0.32714756,0.33891598,0.00000000
-5.75387694,1.04193550,0.34098451,0.01071065,0.90478253,0.36284818,0.37432729,0.00000000
-5.74787394,1.14602231,0.37531678,0.01175912,0.99078488,0.40025396,0.41181280,0.00000000
-5.74187094,1.25398995,0.41079925,0.01283081,1.07978571,0.43898346,0.45096342,0.00000000
-5.73586793,1.36453147,0.44698647,0.01391281,1.17054913,0.47860732,0.49131654,0.00000000
-5.72986493,1.47622149,0.48339264,0.01499130,1.26173860,0.51865652,0.53236356,0.00000000
-5.72386193,1.58754564,0.51950138,0.01605192,1.35194331,0.55863287,0.57355972,0.00000000
-5.71785893,1.69693558,0.55477748,0.01708020,1.43970927,0.59802142,0.61433588,0.00000000
-5.71185593,1.80280846,0.58868005,0.01806198,1.52357426,0.63630428,0.65411212,0.00000000
-5.70585293,1.90360945,0.62067683,0.01898389,1.60210554,0.67297543,0.69231256,0.00000000
-5.69984992,1.99785565,0.65025894,0.01983384,1.67393884,0.70755580,0.72838101,0.00000000
-5.69384692,2.08417943,0.67695537,0.02060138,1.73781709,0.73960794,0.76179665,0.00000000
-5.68784392,2.16136935,0.70034679,0.02127815,1.79262729,0.76874951,0.79208927,0.00000000
-5.68184092,2.22840660,0.72007771,0.02185816,1.83743371,0.79466505,0.81885311,0.00000000
-5.67583792,2.28449520,0.73586663,0.02233804,1.87150605,0.81711521,0.84175890,0.00000000
-5.66983492,2.32908441,0.74751364,0.02271715,1.89434108,0.83594306,0.86056334,0.00000000
-5.66383192,2.36188220,0.75490501,0.02299761,1.90567674,0.85107709,0.87511558,0.00000000
-5.65782891,2.38285897,0.75801463,0.02318419,1.90549799,0.86253073,0.88536035,0.00000000
-5.65182591,2.39224135,0.75690232,0.02328412,1.89403412,0.87039826,0.89133755,0.00000000
-5.64582291,2.39049634,0.75170893,0.02330672,1.87174750,0.87484759,0.89317826,0.00000000
-5.63981991,2.37830653,0.74264882,0.02326305,1.83931451,0.87610994,0.89109746,0.00000000
-5.63381691,2.35653780,0.72999988,0.02316538,1.79759934,0.87446734,0.88538360,0.00000000
-5.62781391,2.32620092,0.71409179,0.02302664,1.74762200,0.87023826,0.87638573,0.00000000
-5.62181091,2.28840919,0.69529318,0.02285992,1.69052205,0.86376245,0.86449865,0.00000000
-5.61580790,2.24433411,0.67399825,0.02267780,1.62751974,0.85538559,0.85014690,0.00000000
-5.60980490,2.19516126,0.65061362,0.02249193,1.55987613,0.84544463,0.83376829,0.00000000
-5.60380190,2.14204847,0.62554597,0.02231245,1.48885417,0.83425455,0.81579773,0.00000000
-5.59779890,2.08608822,0.59919099,0.02214764,1.41568214,0.82209717,0.79665219,0.00000000
-5.59179590,2.02827572,0.57192419,0.02200364,1.34152097,0.80921251,0.77671728,0.00000000
-5.58579290,1.96948409,0.54409371,0.02188417,1.26743654,0.79579302,0.75633612,0.00000000
-5.57978989,1.91044724,0.51601536,0.02179058,1.19437784,0.78198096,0.73580091,0.00000000
-5.57378689,1.85175102,0.48796993,0.02172180,1.12316152,0.76786874,0.71534734,0.00000000
-5.56778389,1.79383237,0.46020264,0.02167460,1.05446296,0.75350221,0.69515213,0.00000000
-5.56178089,1.73698606,0.43292449,0.02164382,0.98881379,0.73888656,0.67533347,0.00000000
-5.55577789,1.68137829,0.40631520,0.02162283,0.92660542,0.72399433,0.65595432,0.00000000
-5.54977489,1.62706584,0.38052751,0.02160395,0.86809790,0.70877500,0.63702807,0.00000000
-5.54377189,1.57401951,0.35569218,0.02157900,0.81343326,0.69316571,0.61852635,0.00000000
-5.53776888,1.52215055,0.33192361,0.02153987,0.76265236,0.67710242,0.60038829,0.00000000
-5.53176588,1.47133830,0.30932549,0.02147910,0.71571419,0.66053087,0.58253083,0.00000000
-5.52576288,1.42145790,0.28799621,0.02139043,0.67251656,0.64341695,0.56485943,0.00000000
-5.51975988,1.37240653,0.26803384,0.02126933,0.63291712,0.62575595,0.54727868,0.00000000
-5.51375688,1.32412702,0.24954031,0.02111346,0.59675378,0.60758020,0.52970230,0.00000000
-5.50775388,1.27662799,0.23262481,0.02092303,0.56386366,0.58896496,0.51206201,0.00000000
-5.50175088,1.22999958,0.21740619,0.02070108,0.53409994,0.57003226,0.49431504,0.00000000
-5.49574787,1.18442430,0.20401440,0.02045369,0.50734590,0.55095256,0.47644988,0.00000000
-5.48974487,1.14018280,0.19259087,0.02018994,0.48352596,0.53194428,0.45849010,0.00000000
-5.48374187,1.09765435,0.18328807,0.01992194,0.46261319,0.51327125,0.44049621,0.00000000
-5.47773887,1.05731224,0.17626806,0.01966456,0.44463354,0.49523809,0.42256554,0.00000000
-5.47173587,1.01971438,0.17170026,0.01943515,0.42966645,0.47818384,0.40483018,0.00000000
-5.46573287,0.98548958,0.16975848,0.01925310,0.41784221,0.46247404,0.38745324,0.00000000
-5.45972986,0.95532005,0.17061723,0.01913936,0.40933632,0.44849141,0.37062365,0.00000000
-5.45372686,0.92992085,0.17444752,0.01911577,0.40436103,0.43662561,0.35454974,0.00000000
-5.44772386,0.91001702,0.18141201,0.01920444,0.40315461,0.42726221,0.33945193,0.00000000
-5.44172086,0.89631921,0.19165993,0.01942702,0.40596873,0.42077131,0.32555497,0.00000000
-5.43571786,0.88949854,0.20532145,0.01980390,0.41305450,0.41749607,0.31307991,0.00000000
-5.42971486,0.89016172,0.22250203,0.02035353,0.42464763,0.41774152,0.30223633,0.00000000
-5.42371186,0.89882706,0.24327659,0.02109160,0.44095332,0.42176394,0.29321489,0.00000000
-5.41770885,0.91590216,0.26768373,0.02203041,0.46213146,0.42976117,0.28618078,0.00000000
-5.41170585,0.94166421,0.29572027,0.02317816,0.48828252,0.44186409,0.28126798,0.00000000
-5.40570285,0.97624333,0.32733614,0.02453848,0.51943494,0.45812958,0.27857480,0.00000000
-5.39969985,1.01960967,0.36242990,0.02610993,0.55553414,0.47853522,0.27816055,0.00000000
-5.39369685,1.07156469,0.40084512,0.02788572,0.59643404,0.50297587,0.28004368,0.00000000
-5.38769385,1.13173706,0.44236771,0.02985354,0.64189102,0.53126239,0.28420120,0.00000000
-5.38169085,1.19958327,0.48672452,0.03199555,0.69156096,0.56312250,0.29056939,0.00000000
-5.37568784,1.27439321,0.53358319,0.03428857,0.74499944,0.59820392,0.29904581,0.00000000
-5.36968484,1.35530048,0.58255357,0.03670439,0.80166521,0.63607969,0.30949243,0.00000000
-5.36368184,1.44129740,0.63319062,0.03921028,0.86092702,0.67625562,0.32173962,0.00000000
-5.35767884,1.53125420,0.68499891,0.04176967,0.92207351,0.71817969,0.33559104,0.00000000
-5.35167584,1.62394201,0.73743869,0.04434295,0.98432622,0.76125322,0.35082911,0.00000000
-5.34567284,1.71805887,0.78993345,0.04688838,1.04685513,0.80484342,0.36722078,0.00000000
-5.33966983,1.81225822,0.84187879,0.04936310,1.10879636,0.84829710,0.38452362,0.00000000
-5.33366683,1.90517886,0.89265253,0.05172427,1.16927158,0.89095502,0.40249186,0.00000000
-5.32766383,1.99547558,0.94162579,0.05393008,1.22740840,0.93216661,0.42088223,0.00000000
-5.32166083,2.08184948,0.98817471,0.05594093,1.28236111,0.97130448,0.43945944,0.00000000
-5.31565783,2.16307722,1.03169270,0.05772038,1.33333118,1.00777836,0.45800123,0.00000000
-5.30965483,2.23803801,1.07160269,0.05923617,1.37958667,1.04104815,0.47630267,0.00000000
-5.30365183,2.30573783,1.10736925,0.06046096,1.42047997,1.07063540,0.49417972,0.00000000
-5.29764882,2.36532991,1.13851010,0.06137309,1.45546331,1.09613322,0.51147200,0.00000000
-5.29164582,2.41613090,1.16460675,0.06195701,1.48410135,1.11721412,0.52804450,0.00000000
-5.28564282,2.45763229,1.18531396,0.06220363,1.50608058,1.13363550,0.54378841,0.00000000
-5.27963982,2.48950656,1.20036761,0.06211039,1.52121501,1.14524291,0.55862085,0.00000000
-5.27363682,2.51160816,1.20959083,0.06168119,1.52944816,1.15197065,0.57248367,0.00000000
-5.26763382,2.52396895,1.21289807,0.06092615,1.53085108,1.15384000,0.58534122,0.00000000
-5.26163082,2.52678865,1.21029700,0.05986110,1.52561660,1.15095505,0.59717727,0.00000000
-5.25562781,2.52042035,1.20188796,0.05850700,1.51405001,1.14349620,0.60799113,0.00000000
-5.24962481,2.50535193,1.18786120,0.05688925,1.49655647,1.13171186,0.61779318,0.00000000
-5.24362181,2.48218376,1.16849156,0.05503680,1.47362572,1.11590836,0.62659993,0.00000000
-5.23761881,2.45160393,1.14413113,0.05298133,1.44581452,1.09643865,0.63442891,0.00000000
-5.23161581,2.41436162,1.11519968,0.05075631,1.41372768,1.07369011,0.64129365,0.00000000
-5.22561281,2.37123998,1.08217354,0.04839607,1.37799828,1.04807205,0.64719892,0.00000000
-5.21960980,2.32302934,1.04557301,0.04593498,1.33926790,1.02000320,0.65213665,0.00000000
-5.21360680,2.27050218,1.00594890,0.04340658,1.29816754,0.98989985,0.65608271,0.00000000
-5.20760380,2.21439048,0.96386862,0.04084289,1.25530013,0.95816491,0.65899478,0.00000000
-5.20160080,2.15536677,0.91990237,0.03827378,1.21122513,0.92517844,0.66081159,0.00000000
-5.19559780,2.09402927,0.87460991,0.03572644,1.16644578,0.89128989,0.66145351,0.00000000
-5.18959480,2.03089199,0.82852835,0.03322505,1.12139957,0.85681225,0.66082472,0.00000000
-5.18359180,1.96637974,0.78216152,0.03079045,1.07645206,0.82201839,0.65881678,0.00000000
-5.17758879,1.90082839,0.73597111,0.02844007,1.03189428,0.78713958,0.65531352,0.00000000
-5.17158579,1.83448993,0.69036997,0.02618790,0.98794346,0.75236602,0.65019708,0.00000000
-5.16558279,1.76754191,0.64571760,0.02404457,0.94474717,0.71784939,0.64335473,0.00000000
-5.15957979,1.70010057,0.60231804,0.02201752,0.90239016,0.68370701,0.63468622,0.00000000
-5.15357679,1.63223662,0.56041986,0.02011131,0.86090367,0.65002740,0.62411110,0.00000000
-5.14757379,1.56399287,0.52021827,0.01832787,0.82027630,0.61687677,0.61157581,0.00000000
-5.14157079,1.49540231,0.48185891,0.01666690,0.78046613,0.58430596,0.59705991,0.00000000
-5.13556778,1.42650582,0.44544319,0.01512625,0.74141306,0.55235763,0.58058123,0.00000000
-5.12956478,1.35736838,0.41103457,0.01370225,0.70305084,0.52107301,0.56219962,0.00000000
-5.12356178,1.28809280,0.37866550,0.01239014,0.66531828,0.49049806,0.54201894,0.00000000
-5.11755878,1.21883059,0.34834467,0.01118441,0.62816882,0.46068870,0.52018735,0.00000000
-5.11155578,1.14978912,0.32006404,0.01007907,0.59157841,0.43171481,0.49689573,0.00000000
-5.10555278,1.08123514,0.29380550,0.00906800,0.55555114,0.40366296,0.47237436,0.00000000
-5.09954977,1.01349458,0.26954678,0.00814515,0.52012269,0.37663780,0.44688803,0.00000000
-5.09354677,0.94694889,0.24726643,0.00730474,0.48536150,0.35076220,0.42072988,0.00000000
-5.08754377,0.88202829,0.22694785,0.00654142,0.45136791,0.32617614,0.39421429,0.00000000
-5.08154077,0.81920270,0.20858218,0.00585040,0.41827146,0.30303465,0.36766910,0.00000000
-5.07553777,0.75897094,0.19217016,0.00522749,0.38622673,0.28150499,0.34142772,0.00000000
-5.06953477,0.70184890,0.17772303,0.00466922,0.35540813,0.26176327,0.31582142,0.00000000
-5.06353177,0.64835761,0.16526251,0.00417281,0.32600398,0.24399077,0.29117209,0.00000000
-5.05752876,0.59901162,0.15482006,0.00373622,0.29821042,0.22837028,0.26778593,0.00000000
-5.05152576,0.55430857,0.14643563,0.00335814,0.27222542,0.21508252,0.24594818,0.00000000
-5.04552276,0.51472014,0.14015587,0.00303800,0.24824319,0.20430290,0.22591905,0.00000000
-5.03951976,0.48068482,0.13603217,0.00277594,0.22644931,0.19619874,0.20793102,0.00000000
-5.03351676,0.45260254,0.13411852,0.00257280,0.20701662,0.19092694,0.19218734,0.00000000
-5.02751376,0.43083119,0.13446934,0.00243010,0.19010203,0.18863220,0.17886179,0.00000000
-5.02151076,0.41568490,0.13713735,0.00235003,0.17584416,0.18944570,0.16809945,0.00000000
-5.01550775,0.40743357,0.14217159,0.00233536,0.16436177,0.19348413,0.16001831,0.00000000
-5.00950475,0.40630361,0.14961551,0.00238947,0.15575275,0.20084909,0.15471148,0.00000000
-5.00350175,0.41247910,0.15950529,0.00251618,0.15009367,0.21162655,0.15224965,0.00000000
-4.99749875,0.42610319,0.17186826,0.00271973,0.14743953,0.22588640,0.15268372,0.00000000
-4.99149575,0.44727916,0.18672141,0.00300465,0.14782357,0.24368181,0.15604718,0.00000000
-4.98549275,0.47607070,0.20407003,0.00337555,0.15125709,0.26504835,0.16235802,0.00000000
-4.97948974,0.51250130,0.22390636,0.00383700,0.15772902,0.29000274,0.17162010,0.00000000
-4.97348674,0.55655224,0.24620828,0.00439330,0.16720525,0.31854114,0.18382382,0.00000000
-4.96748374,0.60815930,0.27093793,0.00504822,0.17962768,0.35063693,0.19894586,0.00000000
-4.96148074,0.66720815,0.29804027,0.00580475,0.19491305,0.38623802,0.21694824,0.00000000
-4.95547774,0.73352844,0.32744164,0.00666483,0.21295164,0.42526374,0.23777650,0.00000000
-4.94947474,0.80688706,0.35904815,0.00762907,0.23360593,0.46760131,0.26135728,0.00000000
-4.94347174,0.88698084,0.39274407,0.00869645,0.25670948,0.51310223,0.28759535,0.00000000
-4.93746873,0.97342913,0.42839020,0.00986414,0.28206617,0.56157860,0.31637042,0.00000000
-4.93146573,1.06576699,0.46582225,0.01112721,0.30944994,0.61279971,0.34753380,0.00000000
-4.92546273,1.16343938,0.50484937,0.01247855,0.33860529,0.66648914,0.38090543,0.00000000
-4.91945973,1.26579713,0.54525289,0.01390875,0.36924874,0.72232267,0.41627125,0.00000000
-4.91345673,1.37209522,0.58678539,0.01540611,0.40107114,0.77992721,0.45338150,0.00000000
-4.90745373,1.48149391,0.62917026,0.01695674,0.43374116,0.83888117,0.49194995,0.00000000
-4.90145073,1.59306314,0.67210187,0.01854473,0.46690977,0.89871633,0.53165441,0.00000000
-4.89544772,1.70579057,0.71524653,0.02015244,0.50021572,0.95892154,0.57213863,0.00000000
-4.88944472,1.81859337,0.75824437,0.02176090,0.53329188,1.01894829,0.61301572,0.00000000
-4.88344172,1.93033364,0.80071218,0.02335026,0.56577228,1.07821826,0.65387303,0.00000000
-4.87743872,2.03983741,0.84224750,0.02490030,0.59729955,1.13613261,0.69427850,0.00000000
-4.87143572,2.14591667,0.88243378,0.02639105,0.62753257,1.19208313,0.73378829,0.00000000
-4.86543272,2.24739373,0.92084674,0.02780337,0.65615399,1.24546467,0.77195555,0.00000000
-4.85942971,2.34312730,0.95706190,0.02911958,0.68287734,1.29568871,0.80833977,0.00000000
-4.85342671,2.43203917,0.99066303,0.03032399,0.70745335,1.34219745,0.84251679,0.00000000
-4.84742371,2.51314050,1.02125136,0.03140345,0.72967539,1.38447797,0.87408858,0.00000000
-4.84142071,2.58555669,1.04845532,0.03234774,0.74938357,1.42207583,0.90269274,0.00000000
-4.83541771,2.64854957,1.07194040,0.03314993,0.76646743,1.45460749,0.92801119,0.00000000
-4.82941471,2.70153602,1.09141878,0.03380654,0.78086711,1.48177103,0.94977754,0.00000000
-4.82341171,2.74410204,1.10665824,0.03431760,0.79257290,1.50335452,0.96778297,0.00000000
-4.81740870,2.77601160,1.11749001,0.03468654,0.80162303,1.51924162,0.98188033,0.00000000
-4.81140570,2.79720961,1.12381500,0.03491997,0.80810009,1.52941410,0.99198616,0.00000000
-4.80540270,2.80781896,1.12560811,0.03502730,0.81212588,1.53395098,0.99808068,0.00000000
-4.79939970,2.80813159,1.12292029,0.03502026,0.81385510,1.53302432,1.00020570,0.00000000
-4.79339670,2.79859381,1.11587802,0.03491232,0.81346803,1.52689165,0.99846062,0.00000000
-4.78739370,2.77978672,1.10468032,0.03471807,0.81116256,1.51588544,0.99299670,0.00000000
-4.78139070,2.75240237,1.08959300,0.03445254,0.80714581,1.50040004,0.98401000,0.00000000
-4.77538769,2.71721693,1.07094057,0.03413051,0.80162578,1.48087654,0.97173319,0.00000000
-4.76938469,2.67506199,1.04909604,0.03376595,0.79480334,1.45778643,0.95642685,0.00000000
-4.76338169,2.62679537,1.02446890,0.03337139,0.78686480,1.43161465,0.93837053,0.00000000
-4.75737869,2.57327285,0.99749198,0.03295745,0.77797557,1.40284304,0.91785412,0.00000000
-4.75137569,2.51532209,0.96860778,0.03253253,0.76827503,1.37193473,0.89516980,0.00000000
-4.74537269,2.45371985,0.93825480,0.03210253,0.75787284,1.33932049,0.87060503,0.00000000
-4.73936968,2.38917368,0.90685466,0.03167081,0.74684694,1.30538749,0.84443675,0.00000000
-4.73336668,2.32230862,0.87480063,0.03123815,0.73524325,1.27047100,0.81692703,0.00000000
-4.72736368,2.25365961,0.84244809,0.03080301,0.72307715,1.23484955,0.78832025,0.00000000
-4.72136068,2.18366959,0.81010736,0.03036178,0.71033658,1.19874347,0.75884185,0.00000000
-4.71535768,2.11269327,0.77803924,0.02990916,0.69698672,1.16231699,0.72869850,0.00000000
-4.70935468,2.04100610,0.74645347,0.02943868,0.68297603,1.12568363,0.69807959,0.00000000
-4.70335168,1.96881781,0.71550997,0.02894319,0.66824330,1.08891444,0.66715986,0.00000000
-4.69734867,1.89628957,0.68532289,0.02841544,0.65272546,1.05204871,0.63610285,0.00000000
-4.69134567,1.82355380,0.65596690,0.02784859,0.63636585,1.01510636,0.60506495,0.00000000
-4.68534267,1.75073537,0.62748557,0.02723679,0.61912238,0.97810141,0.57419975,0.00000000
-4.67933967,1.67797318,0.59990109,0.02657565,0.60097548,0.94105575,0.54366244,0.00000000
-4.67333667,1.60544087,0.57322475,0.02586261,0.58193532,0.90401250,0.51361400,0.00000000
-4.66733367,1.53336569,0.54746770,0.02509733,0.56204794,0.86704820,0.48422502,0.00000000
-4.66133067,1.46204462,0.52265124,0.02428189,0.54140030,0.83028329,0.45567891,0.00000000
-4.65532766,1.39185695,0.49881607,0.02342096,0.52012365,0.79389045,0.42817447,0.00000000
-4.64932466,1.32327301,0.47603014,0.02252176,0.49839546,0.75810026,0.40192767,0.00000000
-4.64332166,1.25685840,0.45439457,0.02159410,0.47643962,0.72320409,0.37717268,0.00000000
-4.63731866,1.19327395,0.43404748,0.02065013,0.45452493,0.68955407,0.35416201,0.00000000
-4.63131566,1.13327120,0.41516549,0.01970416,0.43296206,0.65756024,0.33316589,0.00000000
-4.62531266,1.07768375,0.39796293,0.01877231,0.41209891,0.62768490,0.31447081,0.00000000
-4.61930965,1.02741479,0.38268875,0.01787214,0.39231465,0.60043457,0.29837734,0.00000000
-4.61330665,0.98342115,0.36962146,0.01702226,0.37401263,0.57634974,0.28519709,0.00000000
-4.60730365,0.94669447,0.35906219,0.01624185,0.35761215,0.55599286,0.27524892,0.00000000
-4.60130065,0.91823988,0.35132629,0.01555018,0.34353959,0.53993498,0.26885442,0.00000000
-4.59529765,0.89905281,0.34673381,0.01496613,0.33221880,0.52874136,0.26633250,0.00000000
-4.58929465,0.89009430,0.34559921,0.01450772,0.32406113,0.52295657,0.26799323,0.00000000
-4.58329165,0.89226541,0.34822075,0.01419163,0.31945518,0.52308929,0.27413089,0.00000000
-4.57728864,0.90638115,0.35486981,0.01403274,0.31875649,0.52959744,0.28501613,0.00000000
-4.57128564,0.93314455,0.36578061,0.01404366,0.32227729,0.54287364,0.30088751,0.00000000
-4.56528264,0.97312111,0.38114058,0.01423442,0.33027656,0.56323165,0.32194240,0.00000000
-4.55927964,1.02671454,0.40108162,0.01461201,0.34295051,0.59089383,0.34832733,0.00000000
-4.55327664,1.09414401,0.42567258,0.01518016,0.36042372,0.62598007,0.38012824,0.00000000
-4.54727364,1.17542382,0.45491311,0.01593900,0.38274126,0.66849835,0.41736069,0.00000000
-4.54127064,1.27034602,0.48872902,0.01688495,0.40986185,0.71833737,0.45996056,0.00000000
-4.53526763,1.37846680,0.52696935,0.01801055,0.44165262,0.77526135,0.50777556,0.00000000
-4.52926463,1.49909733,0.56940515,0.01930447,0.47788550,0.83890729,0.56055807,0.00000000
-4.52326163,1.63129980,0.61573015,0.02075155,0.51823572,0.90878512,0.61795974,0.00000000
-4.51725863,1.77388939,0.66556324,0.02233300,0.56228259,0.98428062,0.67952836,0.00000000
-4.51125563,1.92544265,0.71845283,0.02402665,0.60951287,1.06466152,0.74470745,0.00000000
-4.50525263,2.08431278,0.77388297,0.02580735,0.65932691,1.14908682,0.81283891,0.00000000
-4.49924962,2.24865199,0.83128123,0.02764748,0.71104753,1.23661917,0.88316904,0.00000000
-4.49324662,2.41644090,0.89002823,0.02951751,0.76393183,1.32624047,0.95485809,0.00000000
-4.48724362,2.58552466,0.94946848,0.03138675,0.81718562,1.41687022,1.02699334,0.00000000
-4.48124062,2.75365512,1.00892254,0.03322404,0.86998029,1.50738641,1.09860556,0.00000000
-4.47523762,2.91853813,1.06770015,0.03499864,0.92147178,1.59664850,1.16868857,0.00000000
-4.46923462,3.07788469,1.12511395,0.03668100,0.97082094,1.68352172,1.23622126,0.00000000
-4.46323162,3.22946437,1.18049363,0.03824362,1.01721497,1.76690227,1.30019166,0.00000000
-4.45722861,3.37115937,1.23319993,0.03966185,1.05988888,1.84574233,1.35962204,0.00000000
-4.45122561,3.50101721,1.28263825,0.04091459,1.09814646,1.91907430,1.41359433,0.00000000
-4.44522261,3.61730021,1.32827145,0.04198492,1.13137991,1.98603317,1.46127476,0.00000000
-4.43921961,3.71852971,1.36963125,0.04286053,1.15908728,2.04587644,1.50193693,0.00000000
-4.43321661,3.80352348,1.40632814,0.04353412,1.18088722,2.09800052,1.53498226,0.00000000
-4.42721361,3.87142453,1.43805907,0.04400346,1.19653015,2.14195321,1.55995703,0.00000000
-4.42121061,3.92172023,1.46461295,0.04427140,1.20590571,2.17744151,1.57656535,0.00000000
-4.41520760,3.95425095,1.48587342,0.04434562,1.20904592,2.20433455,1.58467737,0.00000000
-4.40920460,3.96920766,1.50181898,0.04423821,1.20612405,2.22266141,1.58433263,0.00000000
-4.40320160,3.96711870,1.51252014,0.04396511,1.19744916,2.23260390,1.57573822,0.00000000
-4.39719860,3.94882619,1.51813384,0.04354538,1.18345656,2.23448463,1.55926189,0.00000000
-4.39119560,3.91545309,1.51889522,0.04300042,1.16469462,2.22875083,1.53542050,0.00000000
-4.38519260,3.86836233,1.51510694,0.04235302,1.14180835,2.21595457,1.50486427,0.00000000
-4.37918959,3.80910961,1.50712650,0.04162649,1.11552040,2.19673031,1.46835741,0.00000000
-4.37318659,3.73939191,1.49535202,0.04084374,1.08661026,2.17177070,1.42675606,0.00000000
-4.36718359,3.66099381,1.48020700,0.04002643,1.05589235,2.14180161,1.38098433,0.00000000
-4.36118059,3.57573359,1.46212476,0.03919422,1.02419377,2.10755755,1.33200928,0.00000000
-4.35517759,3.48541129,1.44153305,0.03836410,0.99233235,2.06975841,1.28081585,0.00000000
-4.34917459,3.39176051,1.41883965,0.03754993,0.96109586,2.02908844,1.22838246,0.00000000
-4.34317159,3.29640547,1.39441948,0.03676212,0.93122270,1.98617829,1.17565806,0.00000000
-4.33716858,3.20082473,1.36860375,0.03600743,0.90338477,1.94159071,1.12354118,0.00000000
-4.33116558,3.10632234,1.34167169,0.03528904,0.87817264,1.89581029,1.07286156,0.00000000
-4.32516258,3.01400691,1.31384507,0.03460673,0.85608357,1.84923745,1.02436452,0.00000000
-4.31915958,2.92477882,1.28528584,0.03395716,0.83751216,1.80218661,0.97869842,0.00000000
-4.31315658,2.83932508,1.25609677,0.03333437,0.82274394,1.75488838,0.93640516,0.00000000
-4.30715358,2.75812157,1.22632512,0.03273030,0.81195174,1.70749527,0.89791375,0.00000000
