energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.16658329,2.14810743,0.32648288,1.08232339,0.01916747,0.17605299,0.04148444,0.59001582,0.65801333,0.00372609
-3.16058029,2.04991551,0.31411753,1.02916879,0.01825151,0.16970966,0.03879648,0.56706335,0.63309115,0.00353605
-3.15457729,1.94866643,0.30081695,0.97477750,0.01726263,0.16297596,0.03612714,0.54270747,0.60735897,0.00334265
-3.14857429,1.84527378,0.28674445,0.91963720,0.01621702,0.15592387,0.03350341,0.51719975,0.58090630,0.00314758
-3.14257129,1.74062332,0.27206605,0.86421516,0.01513128,0.14862434,0.03094914,0.49079435,0.55383116,0.00295246
-3.13656828,1.63556303,0.25694728,0.80895296,0.01402189,0.14114657,0.02848483,0.46374387,0.52624206,0.00275879
-3.13056528,1.53089519,0.24155029,0.75426226,0.01290480,0.13355759,0.02612751,0.43629563,0.49825902,0.00256792
-3.12456228,1.42737014,0.22603128,0.70052180,0.01179502,0.12592201,0.02389090,0.40868834,0.47001365,0.00238106
-3.11855928,1.32568182,0.21053830,0.64807519,0.01070629,0.11830190,0.02178557,0.38114916,0.44164834,0.00219928
-3.11255628,1.22646462,0.19520942,0.59722975,0.00965078,0.11075681,0.01981926,0.35389116,0.41331452,0.00202350
-3.10655328,1.13029151,0.18017133,0.54825607,0.00863895,0.10334375,0.01799727,0.32711124,0.38517019,0.00185448
-3.10055028,1.03767311,0.16553824,0.50138813,0.00767941,0.09611726,0.01632284,0.30098842,0.35737692,0.00169287
-3.09454727,0.94905769,0.15141113,0.45682414,0.00677884,0.08912944,0.01479757,0.27568252,0.33009637,0.00153917
-3.08854427,0.86483171,0.13787737,0.41472765,0.00594208,0.08242992,0.01342184,0.25133321,0.30348670,0.00139376
-3.08254127,0.78532096,0.12501062,0.37522907,0.00517215,0.07606578,0.01219514,0.22805949,0.27769892,0.00125689
-3.07653827,0.71079211,0.11287092,0.33842742,0.00447042,0.07008135,0.01111641,0.20595945,0.25287349,0.00112873
-3.07053527,0.64145454,0.10150508,0.30439220,0.00383678,0.06451803,0.01018424,0.18511041,0.22913718,0.00100935
-3.06453227,0.57746251,0.09094725,0.27316539,0.00326979,0.05941400,0.00939711,0.16556942,0.20660048,0.00089871
-3.05852926,0.51891754,0.08121962,0.24476353,0.00276699,0.05480384,0.00875346,0.14737399,0.18535558,0.00079673
-3.05252626,0.46587099,0.07233328,0.21917969,0.00232500,0.05071820,0.00825174,0.13054315,0.16547495,0.00070323
-3.04652326,0.41832685,0.06428915,0.19638553,0.00193984,0.04718340,0.00789037,0.11507884,0.14701066,0.00061798
-3.04052026,0.37624471,0.05707904,0.17633327,0.00160706,0.04422103,0.00766767,0.10096739,0.12999429,0.00054070
-3.03451726,0.33954285,0.05068667,0.15895757,0.00132196,0.04184762,0.00758175,0.08818136,0.11443749,0.00047107
-3.02851426,0.30810158,0.04508880,0.14417739,0.00107976,0.04007426,0.00763032,0.07668140,0.10033317,0.00040872
-3.02251126,0.28176663,0.04025636,0.13189772,0.00087570,0.03890636,0.00781054,0.06641834,0.08765704,0.00035326
-3.01650825,0.26035270,0.03615552,0.12201131,0.00070518,0.03834343,0.00811882,0.05733531,0.07636967,0.00030428
-3.01050525,0.24364717,0.03274882,0.11440031,0.00056384,0.03837893,0.00855065,0.04936992,0.06641872,0.00026136
-3.00450225,0.23141387,0.02999621,0.10893785,0.00044765,0.03900024,0.00910043,0.04245642,0.05774144,0.00022407
-2.99849925,0.22339700,0.02785610,0.10548961,0.00035289,0.04018868,0.00976138,0.03652781,0.05026720,0.00019199
-2.99249625,0.21932512,0.02628636,0.10391539,0.00027622,0.04191970,0.01052545,0.03151793,0.04392002,0.00016471
-2.98649325,0.21891532,0.02524525,0.10407065,0.00021469,0.04416311,0.01138332,0.02736333,0.03862100,0.00014183
-2.98049025,0.22187741,0.02469239,0.10580812,0.00016570,0.04688350,0.01232441,0.02400512,0.03429062,0.00012299
-2.97448724,0.22791823,0.02458956,0.10897939,0.00012701,0.05004068,0.01333708,0.02139057,0.03085079,0.00010783
-2.96848424,0.23674608,0.02490151,0.11343657,0.00009669,0.05359032,0.01440878,0.01947451,0.02822665,0.00009605
-2.96248124,0.24807513,0.02559673,0.11903400,0.00007314,0.05748465,0.01552633,0.01822063,0.02634815,0.00008739
-2.95647824,0.26162987,0.02664808,0.12562992,0.00005500,0.06167322,0.01667630,0.01760243,0.02515122,0.00008162
-2.95047524,0.27714944,0.02803338,0.13308826,0.00004117,0.06610381,0.01784539,0.01760397,0.02457876,0.00007857
-2.94447224,0.29439181,0.02973582,0.14128027,0.00003073,0.07072333,0.01902092,0.01822041,0.02458125,0.00007809
-2.93846923,0.31313775,0.03174432,0.15008613,0.00002298,0.07547876,0.02019131,0.01945822,0.02511712,0.00008012
-2.93246623,0.33319429,0.03405367,0.15939654,0.00001733,0.08031807,0.02134664,0.02133512,0.02615281,0.00008460
-2.92646323,0.35439781,0.03666456,0.16911397,0.00001335,0.08519122,0.02247913,0.02387973,0.02766263,0.00009155
-2.92046023,0.37661638,0.03958332,0.17915382,0.00001071,0.09005095,0.02358368,0.02713086,0.02962830,0.00010102
-2.91445723,0.39975139,0.04282154,0.18944530,0.00000918,0.09485361,0.02465829,0.03113654,0.03203839,0.00011311
-2.90845423,0.42373836,0.04639542,0.19993192,0.00000859,0.09955988,0.02570446,0.03595267,0.03488748,0.00012793
-2.90245123,0.44854674,0.05032495,0.21057178,0.00000888,0.10413533,0.02672748,0.04164140,0.03817521,0.00014566
-2.89644822,0.47417886,0.05463281,0.22133740,0.00001001,0.10855093,0.02773659,0.04826912,0.04190522,0.00016646
-2.89044522,0.50066785,0.05934320,0.23221526,0.00001203,0.11278342,0.02874504,0.05590430,0.04608400,0.00019054
-2.88444222,0.52807463,0.06448042,0.24320500,0.00001503,0.11681552,0.02976993,0.06461497,0.05071966,0.00021809
-2.87843922,0.55648418,0.07006745,0.25431832,0.00001916,0.12063615,0.03083200,0.07446617,0.05582076,0.00024932
-2.87243622,0.58600104,0.07612446,0.26557764,0.00002462,0.12424042,0.03195516,0.08551718,0.06139516,0.00028440
-2.86643322,0.61674428,0.08266732,0.27701463,0.00003169,0.12762967,0.03316586,0.09781884,0.06744901,0.00032351
-2.86043022,0.64884221,0.08970634,0.28866850,0.00004068,0.13081132,0.03449238,0.11141096,0.07398581,0.00036676
-2.85442721,0.68242689,0.09724507,0.30058438,0.00005197,0.13379879,0.03596389,0.12631989,0.08100580,0.00041424
-2.84842421,0.71762876,0.10527942,0.31281162,0.00006601,0.13661127,0.03760939,0.14255650,0.08850550,0.00046600
-2.84242121,0.75457153,0.11379709,0.32540225,0.00008332,0.13927346,0.03945665,0.16011450,0.09647759,0.00052199
-2.83641821,0.79336755,0.12277732,0.33840947,0.00010449,0.14181527,0.04153097,0.17896937,0.10491106,0.00058214
-2.83041521,0.83411366,0.13219105,0.35188637,0.00013016,0.14427140,0.04385397,0.19907782,0.11379172,0.00064628
-2.82441221,0.87688786,0.14200139,0.36588476,0.00016103,0.14668084,0.04644242,0.22037790,0.12310298,0.00071418
-2.81840920,0.92174656,0.15216451,0.38045415,0.00019788,0.14908623,0.04930716,0.24278986,0.13282692,0.00078554
-2.81240620,0.96872260,0.16263073,0.39564089,0.00024152,0.15153306,0.05245207,0.26621753,0.14294562,0.00085998
-2.80640320,1.01782382,0.17334592,0.41148726,0.00029280,0.15406869,0.05587329,0.29055038,0.15344254,0.00093706
-2.80040020,1.06903225,0.18425293,0.42803073,0.00035258,0.15674115,0.05955866,0.31566600,0.16430408,0.00101629
-2.79439720,1.12230356,0.19529307,0.44530301,0.00042172,0.15959779,0.06348740,0.34143305,0.17552100,0.00109713
-2.78839420,1.17756675,0.20640757,0.46332904,0.00050106,0.16268361,0.06763009,0.36771428,0.18708972,0.00117898
-2.78239120,1.23472387,0.21753872,0.48212581,0.00059140,0.16603952,0.07194901,0.39436975,0.19901331,0.00126125
-2.77638819,1.29364959,0.22863079,0.50170091,0.00069345,0.16970043,0.07639874,0.42125974,0.21130208,0.00134331
-2.77038519,1.35419054,0.23963064,0.52205089,0.00080782,0.17369319,0.08092719,0.44824749,0.22397368,0.00142454
-2.76438219,1.41616428,0.25048787,0.54315933,0.00093502,0.17803467,0.08547679,0.47520137,0.23705260,0.00150433
-2.75837919,1.47935803,0.26115458,0.56499486,0.00107538,0.18272982,0.08998607,0.50199651,0.25056905,0.00158209
-2.75237619,1.54352707,0.27158483,0.58750896,0.00122907,0.18777002,0.09439139,0.52851569,0.26455718,0.00165727
-2.74637319,1.60839317,0.28173375,0.61063392,0.00139610,0.19313177,0.09862882,0.55464960,0.27905269,0.00172936
-2.74037019,1.67364316,0.29155648,0.63428095,0.00157631,0.19877581,0.10263613,0.58029632,0.29408997,0.00179788
-2.73436718,1.73892800,0.30100710,0.65833874,0.00176937,0.20464682,0.10635472,0.60536025,0.30969872,0.00186242
-2.72836418,1.80386278,0.31003757,0.68267256,0.00197480,0.21067384,0.10973156,0.62975057,0.32590050,0.00192260
-2.72236118,1.86802804,0.31859700,0.70712428,0.00219207,0.21677132,0.11272091,0.65337941,0.34270509,0.00197811
-2.71635818,1.93097277,0.32663126,0.73151329,0.00242058,0.22284109,0.11528584,0.67615998,0.36010718,0.00202867
-2.71035518,1.99221955,0.33408314,0.75563869,0.00265981,0.22877496,0.11739949,0.69800485,0.37808346,0.00207407
-2.70435218,2.05127213,0.34089307,0.77928272,0.00290938,0.23445813,0.11904605,0.71882477,0.39659046,0.00211410
-2.69834917,2.10762557,0.34700061,0.80221562,0.00316915,0.23977320,0.12022134,0.73852802,0.41556322,0.00214862
-2.69234617,2.16077899,0.35234645,0.82420177,0.00343940,0.24460470,0.12093314,0.75702082,0.43491521,0.00217751
-2.68634317,2.21025090,0.35687513,0.84500711,0.00372092,0.24884387,0.12120107,0.77420852,0.45453942,0.00220068
-2.68034017,2.25559662,0.36053823,0.86440764,0.00401520,0.25239363,0.12105629,0.78999809,0.47431078,0.00221808
-2.67433717,2.29642737,0.36329785,0.88219867,0.00432453,0.25517338,0.12054081,0.80430147,0.49408988,0.00222967
-2.66833417,2.33243017,0.36513025,0.89820442,0.00465218,0.25712345,0.11970663,0.81704004,0.51372793,0.00223546
-2.66233117,2.36338770,0.36602941,0.91228772,0.00500252,0.25820888,0.11861463,0.82814965,0.53307272,0.00223549
-2.65632816,2.38919706,0.36601019,0.92435902,0.00538112,0.25842250,0.11733334,0.83758625,0.55197524,0.00222985
-2.65032516,2.40988610,0.36511088,0.93438442,0.00579484,0.25778684,0.11593751,0.84533153,0.57029676,0.00221869
-2.64432216,2.42562634,0.36339495,0.94239209,0.00625180,0.25635494,0.11450666,0.85139822,0.58791585,0.00220219
-2.63831916,2.43674109,0.36095171,0.94847649,0.00676145,0.25420987,0.11312346,0.85583465,0.60473484,0.00218063
-2.63231616,2.44370785,0.35789579,0.95280014,0.00733442,0.25146288,0.11187212,0.85872808,0.62068543,0.00215434
-2.62631316,2.44715401,0.35436531,0.95559238,0.00798238,0.24825031,0.11083663,0.86020637,0.63573282,0.00212372
-2.62031016,2.44784541,0.35051867,0.95714499,0.00871785,0.24472921,0.11009901,0.86043773,0.64987809,0.00208927
-2.61430715,2.44666730,0.34653021,0.95780456,0.00955386,0.24107192,0.10973740,0.85962818,0.66315855,0.00205154
-2.60830415,2.44459801,0.34258447,0.95796170,0.01050363,0.23745975,0.10982414,0.85801675,0.67564579,0.00201114
-2.60230115,2.44267583,0.33886975,0.95803731,0.01158009,0.23407606,0.11042383,0.85586828,0.68744141,0.00196877
-2.59629815,2.44195999,0.33557074,0.95846635,0.01279539,0.23109897,0.11159129,0.85346412,0.69867058,0.00192512
-2.59029515,2.44348737,0.33286089,0.95967981,0.01416037,0.22869401,0.11336953,0.85109101,0.70947360,0.00188093
-2.58429215,2.44822653,0.33089472,0.96208550,0.01568397,0.22700712,0.11578788,0.84902862,0.71999601,0.00183694
-2.57828914,2.45703127,0.32980039,0.96604859,0.01737264,0.22615815,0.11886014,0.84753639,0.73037753,0.00179385
-2.57228614,2.47059597,0.32967314,0.97187288,0.01922978,0.22623535,0.12258303,0.84684027,0.74074077,0.00175231
-2.56628314,2.48941517,0.33056962,0.97978375,0.02125520,0.22729092,0.12693489,0.84712030,0.75118020,0.00171291
-2.56028014,2.51374958,0.33250382,0.98991377,0.02344467,0.22933796,0.13187488,0.84849968,0.76175218,0.00167613
-2.55427714,2.54360096,0.33544453,1.00229183,0.02578954,0.23234896,0.13734261,0.85103602,0.77246678,0.00164235
-2.54827414,2.57869738,0.33931475,1.01683648,0.02827648,0.23625585,0.14325840,0.85471561,0.78328201,0.00161179
-2.54227114,2.61849050,0.34399309,1.03335419,0.03088744,0.24095181,0.14952421,0.85945105,0.79410094,0.00158457
-2.53626813,2.66216556,0.34931717,1.05154267,0.03359964,0.24629457,0.15602526,0.86508264,0.80477210,0.00156064
-2.53026513,2.70866427,0.35508892,1.07099941,0.03638587,0.25211127,0.16263235,0.87138365,0.81509331,0.00153981
-2.52426213,2.75672010,0.36108174,1.09123531,0.03921487,0.25820460,0.16920492,0.87806952,0.82481887,0.00152177
-2.51825913,2.80490481,0.36704898,1.11169268,0.04205193,0.26436009,0.17559464,0.88481038,0.83366991,0.00150610
-2.51225613,2.85168418,0.37273371,1.13176716,0.04485968,0.27035404,0.18164957,0.89124664,0.84134736,0.00149226
-2.50625313,2.89548080,0.37787908,1.15083233,0.04759896,0.27596208,0.18721865,0.89700680,0.84754690,0.00147969
-2.50025013,2.93474073,0.38223901,1.16826600,0.05022987,0.28096768,0.19215643,0.90172658,0.85197520,0.00146774
-2.49424712,2.96800115,0.38558855,1.18347697,0.05271283,0.28517055,0.19632771,0.90506847,0.85436640,0.00145580
-2.48824412,2.99395549,0.38773365,1.19593075,0.05500980,0.28839438,0.19961211,0.90674049,0.85449805,0.00144325
-2.48224112,3.01151295,0.38851964,1.20517319,0.05708537,0.29049366,0.20190809,0.90651349,0.85220557,0.00142955
-2.47623812,3.01984946,0.38783825,1.21085069,0.05890787,0.29135940,0.20313650,0.90423561,0.84739435,0.00141422
-2.47023512,3.01844747,0.38563271,1.21272610,0.06045041,0.29092341,0.20324330,0.89984348,0.84004883,0.00139691
-2.46423212,3.00712277,0.38190076,1.21068942,0.06169176,0.28916100,0.20220145,0.89336928,0.83023805,0.00137735
-2.45822911,2.98603688,0.37669546,1.20476298,0.06261708,0.28609213,0.20001179,0.88494345,0.81811731,0.00135543
-2.45222611,2.95569476,0.37012374,1.19510072,0.06321846,0.28178083,0.19670294,0.87479265,0.80392580,0.00133116
-2.44622311,2.91692781,0.36234279,1.18198185,0.06349528,0.27633313,0.19233020,0.86323332,0.78798044,0.00130469
-2.44022011,2.87086344,0.35355464,1.16579923,0.06345433,0.26989342,0.18697355,0.85066085,0.77066605,0.00127627
-2.43421711,2.81888269,0.34399886,1.14704313,0.06310972,0.26263968,0.18073478,0.83753517,0.75242254,0.00124628
-2.42821411,2.76256820,0.33394415,1.12628142,0.06248261,0.25477754,0.17373396,0.82436326,0.73372963,0.00121515
-2.42221111,2.70364508,0.32367886,1.10413701,0.06160074,0.24653363,0.16610542,0.81167946,0.71509001,0.00118339
-2.41620810,2.64391767,0.31350107,1.08126390,0.06049780,0.23814836,0.15799339,0.80002450,0.69701149,0.00115155
-2.41020510,2.58520496,0.30370857,1.05832303,0.05921270,0.22986851,0.14954753,0.78992425,0.67998931,0.00112018
-2.40420210,2.52927757,0.29458912,1.03595879,0.05778870,0.22193982,0.14091852,0.78186900,0.66448898,0.00108981
-2.39819910,2.47779892,0.28641140,1.01477756,0.05627250,0.21459982,0.13225386,0.77629411,0.65093071,0.00106093
-2.39219610,2.43227268,0.27941689,0.99532887,0.05471331,0.20807119,0.12369411,0.77356296,0.63967578,0.00103398
-2.38619310,2.39399835,0.27381302,0.97808994,0.05316191,0.20255570,0.11536961,0.77395258,0.63101536,0.00100929
-2.38019010,2.36403612,0.26976761,0.96345397,0.05166972,0.19822899,0.10739776,0.77764254,0.62516212,0.00098712
-2.37418709,2.34318183,0.26740492,0.95172245,0.05028792,0.19523623,0.09988100,0.78470741,0.62224480,0.00096765
-2.36818409,2.33195200,0.26680308,0.94310134,0.04906664,0.19368865,0.09290533,0.79511289,0.62230568,0.00095091
-2.36218109,2.33057897,0.26799319,0.93770101,0.04805419,0.19366120,0.08653961,0.80871563,0.62530095,0.00093686
-2.35617809,2.33901512,0.27095975,0.93553945,0.04729636,0.19519102,0.08083523,0.82526661,0.63110375,0.00092537
-2.35017509,2.35694555,0.27564250,0.93654836,0.04683579,0.19827705,0.07582652,0.84441789,0.63950963,0.00091620
-2.34417209,2.38380781,0.28193944,0.94058135,0.04671138,0.20288044,0.07153136,0.86573229,0.65024405,0.00090905
-2.33816908,2.41881757,0.28971093,0.94742388,0.04695775,0.20892602,0.06795229,0.88869577,0.66297164,0.00090356
-2.33216608,2.46099873,0.29878467,0.95680409,0.04760476,0.21630450,0.06507780,0.91273192,0.67730685,0.00089933
-2.32616308,2.50921699,0.30896140,0.96840423,0.04867703,0.22487558,0.06288375,0.93721825,0.69282553,0.00089592
-2.32016008,2.56221537,0.32002115,0.98187200,0.05019347,0.23447173,0.06133497,0.96150367,0.70907724,0.00089289
-2.31415708,2.61865093,0.33172982,0.99683156,0.05216694,0.24490269,0.06038679,0.98492672,0.72559785,0.00088981
-2.30815408,2.67713153,0.34384597,1.01289392,0.05460380,0.25596051,0.05998664,1.00683408,0.74192211,0.00088626
-2.30215108,2.73625195,0.35612761,1.02966642,0.05750360,0.26742509,0.06007556,1.02659879,0.75759601,0.00088183
-2.29614807,2.79462861,0.36833876,1.04676135,0.06085878,0.27906999,0.06058963,1.04363778,0.77218847,0.00087620
-2.29014507,2.85093224,0.38025570,1.06380360,0.06465446,0.29066853,0.06146141,1.05742812,0.78530225,0.00086905
-2.28414207,2.90391798,0.39167262,1.08043724,0.06886825,0.30199976,0.06262121,1.06752168,0.79658366,0.00086015
-2.27813907,2.95245228,0.40240655,1.09633124,0.07347023,0.31285444,0.06399840,1.07355759,0.80573100,0.00084932
-2.27213607,2.99553611,0.41230145,1.11118419,0.07842302,0.32304044,0.06552258,1.07527218,0.81250131,0.00083643
-2.26613307,3.03232396,0.42123123,1.12472816,0.08368198,0.33238773,0.06712476,1.07250613,0.81671535,0.00082143
-2.26013007,3.06213811,0.42910163,1.13673152,0.08919553,0.34075252,0.06873848,1.06520839,0.81826060,0.00080432
-2.25412706,3.08447784,0.43585089,1.14700093,0.09490567,0.34802050,0.07030084,1.05343686,0.81709215,0.00078515
-2.24812406,3.09902313,0.44144919,1.15538225,0.10074861,0.35410895,0.07175355,1.03735564,0.81323139,0.00076405
-2.24212106,3.10563280,0.44589684,1.16176041,0.10665557,0.35896768,0.07304382,1.01722891,0.80676261,0.00074117
-2.23611806,3.10433690,0.44922129,1.16605825,0.11255372,0.36257876,0.07412521,0.99341164,0.79782752,0.00071670
-2.23011506,3.09532379,0.45147317,1.16823422,0.11836725,0.36495496,0.07495830,0.96633741,0.78661792,0.00069087
-2.22411206,3.07892206,0.45272145,1.16827914,0.12401856,0.36613707,0.07551126,0.93650371,0.77336675,0.00066394
-2.21810905,3.05557826,0.45304802,1.16621196,0.12942951,0.36619012,0.07576021,0.90445528,0.75833795,0.00063618
-2.21210605,3.02583106,0.45254186,1.16207468,0.13452275,0.36519881,0.07568943,0.87076619,0.74181550,0.00060786
-2.20610305,2.99028320,0.45129328,1.15592687,0.13922315,0.36326227,0.07529131,0.83602112,0.72409212,0.00057926
-2.20010005,2.94957234,0.44938831,1.14783971,0.14345910,0.36048846,0.07456615,0.80079681,0.70545809,0.00055066
-2.19409705,2.90434221,0.44690371,1.13789019,0.14716396,0.35698853,0.07352167,0.76564420,0.68619078,0.00052229
-2.18809405,2.85521556,0.44390271,1.12615556,0.15027733,0.35287132,0.07217243,0.73107212,0.66654526,0.00049440
-2.18209105,2.80276993,0.44043190,1.11270856,0.15274631,0.34823849,0.07053903,0.69753290,0.64674646,0.00046719
-2.17608804,2.74751780,0.43651915,1.09761361,0.15452665,0.34318021,0.06864716,0.66541073,0.62698310,0.00044084
-2.17008504,2.68989171,0.43217301,1.08092423,0.15558375,0.33777200,0.06652657,0.63501288,0.60740379,0.00041550
-2.16408204,2.63023526,0.42738327,1.06268194,0.15589353,0.33207246,0.06421005,0.60656429,0.58811528,0.00039127
-2.15807904,2.56880026,0.42212284,1.04291675,0.15544310,0.32612234,0.06173230,0.58020539,0.56918288,0.00036824
-2.15207604,2.50574999,0.41635081,1.02164911,0.15423126,0.31994467,0.05912895,0.55599340,0.55063301,0.00034645
-2.14607304,2.44116833,0.41001638,0.99889337,0.15226873,0.31354613,0.05643555,0.53390668,0.53245754,0.00032591
-2.14007004,2.37507402,0.40306356,0.97466247,0.14957819,0.30691932,0.05368682,0.51385194,0.51461968,0.00030660
-2.13406703,2.30743915,0.39543628,0.94897362,0.14619408,0.30004600,0.05091594,0.49567391,0.49706113,0.00028849
-2.12806403,2.23821072,0.38708367,0.92185456,0.14216212,0.29290083,0.04815404,0.47916687,0.47970980,0.00027151
-2.12206103,2.16733398,0.37796518,0.89335009,0.13753864,0.28545556,0.04542991,0.46408756,0.46248797,0.00025560
-2.11605803,2.09477618,0.36805525,0.86352835,0.13238961,0.27768341,0.04276987,0.45016877,0.44532026,0.00024066
-2.11005503,2.02054939,0.35734737,0.83248661,0.12678954,0.26956318,0.04019777,0.43713315,0.42814105,0.00022660
-2.10405203,1.94473116,0.34585723,0.80035598,0.12082015,0.26108316,0.03773521,0.42470647,0.41090104,0.00021333
-2.09804902,1.86748182,0.33362483,0.76730496,0.11456886,0.25224437,0.03540183,0.41262996,0.39357267,0.00020075
-2.09204602,1.78905762,0.32071560,0.73354139,0.10812723,0.24306313,0.03321574,0.40067120,0.37615408,0.00018879
-2.08604302,1.70981904,0.30722019,0.69931276,0.10158928,0.23357275,0.03119396,0.38863320,0.35867172,0.00017737
-2.08004002,1.63023375,0.29325340,0.66490467,0.09504979,0.22382435,0.02935291,0.37636140,0.34118129,0.00016641
-2.07403702,1.55087427,0.27895184,0.63063768,0.08860260,0.21388664,0.02770883,0.36374838,0.32376730,0.00015588
-2.06803402,1.47241026,0.26447088,0.59686229,0.08233899,0.20384490,0.02627820,0.35073631,0.30654114,0.00014572
-2.06203102,1.39559583,0.24998073,0.56395253,0.07634615,0.19379900,0.02507801,0.33731708,0.28963802,0.00013591
-2.05602801,1.32125244,0.23566200,0.53229813,0.07070569,0.18386078,0.02412594,0.32353031,0.27321278,0.00012644
-2.05002501,1.25024799,0.22170083,0.50229569,0.06549240,0.17415073,0.02344033,0.30945943,0.25743491,0.00011730
-2.04402201,1.18347297,0.20828383,0.47433893,0.06077307,0.16479423,0.02304007,0.29522607,0.24248298,0.00010849
-2.03801901,1.12181436,0.19559299,0.44880856,0.05660555,0.15591753,0.02294427,0.28098314,0.22853871,0.00010003
-2.03201601,1.06612848,0.18380068,0.42606181,0.05303789,0.14764351,0.02317173,0.26690706,0.21578089,0.00009193
-2.02601301,1.01721338,0.17306500,0.40642213,0.05010772,0.14008754,0.02374031,0.25318920,0.20437942,0.00008423
-2.02001001,0.97578196,0.16352541,0.39016922,0.04784171,0.13335349,0.02466614,0.24002736,0.19448958,0.00007693
-2.01400700,0.94243647,0.15529893,0.37752975,0.04625525,0.12752999,0.02596270,0.22761726,0.18624670,0.00007007
-2.00800400,0.91764545,0.14847692,0.36866900,0.04535221,0.12268728,0.02763984,0.21614459,0.17976154,0.00006365
-2.00200100,0.90172371,0.14312247,0.36368370,0.04512490,0.11887444,0.02970277,0.20577791,0.17511621,0.00005771
-1.99599800,0.89481620,0.13926847,0.36259637,0.04555407,0.11611737,0.03215110,0.19666251,0.17236108,0.00005224
-1.98999500,0.89688632,0.13691648,0.36535129,0.04660920,0.11441741,0.03497790,0.18891568,0.17151245,0.00004726
-1.98399200,0.90770939,0.13603629,0.37181247,0.04824887,0.11375076,0.03816898,0.18262324,0.17255135,0.00004276
-1.97798899,0.92687150,0.13656636,0.38176362,0.05042128,0.11406862,0.04170225,0.17783762,0.17542330,0.00003874
-1.97198599,0.95377424,0.13841490,0.39491045,0.05306500,0.11529814,0.04554744,0.17457753,0.18003919,0.00003517
-1.96598299,0.98764544,0.14146192,0.41088526,0.05610998,0.11734412,0.04966602,0.17282895,0.18627724,0.00003206
-1.95997999,1.02755577,0.14556195,0.42925393,0.05947862,0.12009146,0.05401148,0.17254774,0.19398607,0.00002936
-1.95397699,1.07244109,0.15054748,0.44952517,0.06308725,0.12340823,0.05852993,0.17366332,0.20298883,0.00002704
-1.94797399,1.12113011,0.15623314,0.47116201,0.06684765,0.12714933,0.06316109,0.17608360,0.21308821,0.00002509
-1.94197099,1.17237645,0.16242047,0.49359515,0.07066886,0.13116064,0.06783954,0.17970067,0.22407237,0.00002344
-1.93596798,1.22489438,0.16890309,0.51623792,0.07445912,0.13528347,0.07249631,0.18439712,0.23572143,0.00002208
-1.92996498,1.27739700,0.17547231,0.53850238,0.07812790,0.13935923,0.07706076,0.19005276,0.24781448,0.00002096
-1.92396198,1.32863541,0.18192289,0.55981600,0.08158802,0.14323412,0.08146250,0.19655121,0.26013668,0.00002003
-1.91795898,1.37743747,0.18805873,0.57963831,0.08475772,0.14676366,0.08563356,0.20378633,0.27248631,0.00001927
-1.91195598,1.42274456,0.19369848,0.59747701,0.08756267,0.14981702,0.08951047,0.21166794,0.28468139,0.00001864
-1.90595298,1.46364469,0.19868057,0.61290265,0.08993773,0.15228075,0.09303624,0.22012671,0.29656555,0.00001810
-1.89994997,1.49940051,0.20286780,0.62556146,0.09182859,0.15406196,0.09616217,0.22911779,0.30801287,0.00001762
-1.89394697,1.52947082,0.20615100,0.63518557,0.09319299,0.15509086,0.09884936,0.23862315,0.31893143,0.00001718
-1.88794397,1.55352455,0.20845179,0.64160031,0.09400157,0.15532226,0.10106983,0.24865226,0.32926533,0.00001676
-1.88194097,1.57144642,0.20972419,0.64472800,0.09423840,0.15473638,0.10280721,0.25924122,0.33899502,0.00001633
-1.87593797,1.58333380,0.20995516,0.64458828,0.09390090,0.15333864,0.10405698,0.27045011,0.34813587,0.00001589
-1.86993497,1.58948502,0.20916389,0.64129470,0.09299954,0.15115857,0.10482616,0.28235877,0.35673501,0.00001541
-1.86393197,1.59037934,0.20739986,0.63504781,0.09155691,0.14824793,0.10513256,0.29506119,0.36486653,0.00001491
-1.85792896,1.58664970,0.20474000,0.62612508,0.08960654,0.14467803,0.10500360,0.30865848,0.37262527,0.00001437
-1.85192596,1.57904941,0.20128469,0.61486805,0.08719137,0.14053652,0.10447469,0.32325114,0.38011951,0.00001380
-1.84592296,1.56841442,0.19715320,0.60166733,0.08436197,0.13592372,0.10358744,0.33893056,0.38746279,0.00001321
-1.83991996,1.55562297,0.19247850,0.58694617,0.08117461,0.13094866,0.10238751,0.35577055,0.39476554,0.00001259
-1.83391696,1.54155474,0.18740174,0.57114337,0.07768924,0.12572510,0.10092256,0.37381904,0.40212674,0.00001195
-1.82791396,1.52705126,0.18206682,0.55469628,0.07396752,0.12036763,0.09924013,0.39309058,0.40962614,0.00001131
-1.82191096,1.51287969,0.17661507,0.53802472,0.07007093,0.11498810,0.09738572,0.41356002,0.41731758,0.00001068
-1.81590795,1.49970164,0.17118041,0.52151652,0.06605906,0.10969240,0.09540109,0.43515772,0.42522358,0.00001006
-1.80990495,1.48804842,0.16588523,0.50551521,0.06198813,0.10457791,0.09332295,0.45776666,0.43333180,0.00000946
-1.80390195,1.47830373,0.16083702,0.49031038,0.05790981,0.09973153,0.09118195,0.48122158,0.44159327,0.00000891
