energy_ev,total_up,Bi_p_up,Bi_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.59779890,2.29988655,0.70300865,0.01845292,1.23604911,1.57924931,0.00494651,0.13308687
-5.59179590,2.26222026,0.67820184,0.01832319,1.22041266,1.56657681,0.00510163,0.12655587
-5.58579290,2.22236026,0.65378182,0.01813704,1.20393942,1.55182483,0.00523913,0.12010015
-5.57978989,2.18186254,0.63033921,0.01790593,1.18731272,1.53599782,0.00535835,0.11380791
-5.57378689,2.14232171,0.60844504,0.01764279,1.17122567,1.52014435,0.00545901,0.10776249
-5.56778389,2.10532832,0.58863916,0.01736166,1.15635948,1.50532625,0.00554115,0.10204052
-5.56178089,2.07242613,0.57141951,0.01707723,1.14336202,1.49258711,0.00560510,0.09671034
-5.55577789,2.04507078,0.55723241,0.01680440,1.13282760,1.48292145,0.00565147,0.09183072
-5.54977489,2.02459152,0.54646412,0.01655786,1.12527867,1.47724591,0.00568106,0.08744999
-5.54377189,2.01215734,0.53943377,0.01635164,1.12115051,1.47637354,0.00569481,0.08360547
-5.53776888,2.00874885,0.53638780,0.01619875,1.12077941,1.48099240,0.00569375,0.08032327
-5.53176588,2.01513667,0.53749598,0.01611087,1.12439496,1.49164919,0.00567895,0.07761847
-5.52576288,2.03186723,0.54284907,0.01609806,1.13211671,1.50873850,0.00565151,0.07549559
-5.51975988,2.05925597,0.55245816,0.01616857,1.14395536,1.53249796,0.00561245,0.07394937
-5.51375688,2.09738809,0.56625554,0.01632873,1.15981822,1.56300927,0.00556279,0.07296578
-5.50775388,2.14612636,0.58409716,0.01658286,1.17951869,1.60020461,0.00550350,0.07252323
-5.50175088,2.20512506,0.60576651,0.01693334,1.20278905,1.64387802,0.00543548,0.07259383
-5.49574787,2.27384929,0.63097971,0.01738058,1.22929584,1.69370067,0.00535965,0.07314482
-5.48974487,2.35159816,0.65939172,0.01792320,1.25865697,1.74923917,0.00527692,0.07413987
-5.48374187,2.43753066,0.69060346,0.01855811,1.29045953,1.80997555,0.00518824,0.07554039
-5.47773887,2.53069285,0.72416954,0.01928071,1.32427738,1.87532806,0.00509465,0.07730662
-5.47173587,2.63004498,0.75960657,0.02008500,1.35968754,1.94467140,0.00499727,0.07939864
-5.46573287,2.73448744,0.79640166,0.02096378,1.39628463,2.01735560,0.00489737,0.08177707
-5.45972986,2.84288456,0.83402105,0.02190878,1.43369264,2.09272260,0.00479637,0.08440363
-5.45372686,2.95408567,0.87191876,0.02291081,1.47157365,2.17012014,0.00469580,0.08724135
-5.44772386,3.06694284,0.90954495,0.02395990,1.50963316,2.24891245,0.00459736,0.09025470
-5.44172086,3.18032545,0.94635412,0.02504535,1.54762217,2.32848781,0.00450284,0.09340940
-5.43571786,3.29313155,0.98181291,0.02615591,1.58533599,2.40826311,0.00441411,0.09667214
-5.42971486,3.40429646,1.01540760,0.02727980,1.62261047,2.48768577,0.00433304,0.10001024
-5.42371186,3.51279928,1.04665113,0.02840484,1.65931592,2.56623360,0.00426147,0.10339120
-5.41770885,3.61766781,1.07508980,0.02951856,1.69534958,2.64341318,0.00420114,0.10678230
-5.41170585,3.71798274,1.10030947,0.03060828,1.73062720,2.71875739,0.00415359,0.11015034
-5.40570285,3.81288152,1.12194135,0.03166127,1.76507451,2.79182292,0.00412012,0.11346140
-5.39969985,3.90156262,1.13966728,0.03266490,1.79861921,2.86218795,0.00410174,0.11668086
-5.39369685,3.98329039,1.15322442,0.03360679,1.83118395,2.92945079,0.00409906,0.11977360
-5.38769385,4.05740070,1.16240931,0.03447509,1.86268074,2.99322948,0.00411231,0.12270431
-5.38169085,4.12330717,1.16708115,0.03525859,1.89300705,3.05316245,0.00414127,0.12543809
-5.37568784,4.18050791,1.16716417,0.03594703,1.92204358,3.10891029,0.00418526,0.12794115
-5.36968484,4.22859202,1.16264895,0.03653133,1.94965377,3.16015827,0.00424318,0.13018160
-5.36368184,4.26724559,1.15359260,0.03700374,1.97568476,3.20661930,0.00431348,0.13213033
-5.35767884,4.29625637,1.14011761,0.03735811,1.99996949,3.24803696,0.00439425,0.13376184
-5.35167584,4.31551660,1.12240940,0.03759003,2.02232976,3.28418829,0.00448321,0.13505507
-5.34567284,4.32502363,1.10071235,0.03769695,2.04257968,3.31488580,0.00457783,0.13599400
-5.33966983,4.32487780,1.07532458,0.03767828,2.06052945,3.33997876,0.00467538,0.13656819
-5.33366683,4.31527774,1.04659137,0.03753537,2.07598909,3.35935337,0.00477301,0.13677305
-5.32766383,4.29651289,1.01489740,0.03727150,2.08877190,3.37293211,0.00486784,0.13660991
-5.32166083,4.26895403,0.98065819,0.03689178,2.09869789,3.38067224,0.00495703,0.13608588
-5.31565783,4.23304193,0.94431080,0.03640299,2.10559686,3.38256401,0.00503789,0.13521348
-5.30965483,4.18927523,0.90630423,0.03581338,2.10931151,3.37862880,0.00510794,0.13401018
-5.30365183,4.13819814,0.86708989,0.03513245,2.10970074,3.36891765,0.00516500,0.13249773
-5.29764882,4.08038896,0.82711244,0.03437072,2.10664315,3.35351080,0.00520721,0.13070152
-5.29164582,4.01645004,0.78680132,0.03353939,2.10004115,3.33251835,0.00523312,0.12864988
-5.28564282,3.94700003,0.74656334,0.03265014,2.08982567,3.30608249,0.00524171,0.12637343
-5.27963982,3.87266860,0.70677661,0.03171483,2.07596141,3.27438115,0.00523240,0.12390455
-5.27363682,3.79409398,0.66778576,0.03074530,2.05845282,3.23763308,0.00520508,0.12127701
-5.26763382,3.71192308,0.62989891,0.02975311,2.03735025,3.19610400,0.00516008,0.11852565
-5.26163082,3.62681391,0.59338596,0.02874941,2.01275622,3.15011313,0.00509816,0.11568632
-5.25562781,3.53943949,0.55847857,0.02774478,1.98483128,3.10003969,0.00502047,0.11279590
-5.24962481,3.45049258,0.52537126,0.02674913,1.95379893,3.04632827,0.00492849,0.10989244
-5.24362181,3.36069025,0.49422363,0.02577161,1.91994916,2.98949262,0.00482402,0.10701536
-5.23761881,3.27077714,0.46516346,0.02482058,1.88364008,2.93011679,0.00470904,0.10420565
-5.23161581,3.18152683,0.43829017,0.02390356,1.84529723,2.86885320,0.00458571,0.10150609
-5.22561281,3.09374032,0.41367855,0.02302724,1.80541023,2.80641721,0.00445625,0.09896128
-5.21960980,3.00824110,0.39138235,0.02219747,1.76452662,2.74357780,0.00432289,0.09661757
-5.21360680,2.92586678,0.37143754,0.02141928,1.72324290,2.68114474,0.00418781,0.09452284
-5.20760380,2.84745712,0.35386496,0.02069682,1.68219295,2.61995232,0.00405306,0.09272597
-5.20160080,2.77383887,0.33867233,0.02003344,1.64203412,2.56084041,0.00392050,0.09127620
-5.19559780,2.70580820,0.32585543,0.01943165,1.60343161,2.50463369,0.00379176,0.09022218
-5.18959480,2.64411136,0.31539855,0.01889311,1.56704170,2.45211995,0.00366825,0.08961084
-5.18359180,2.58942479,0.30727425,0.01841864,1.53349446,2.40402856,0.00355105,0.08948613
-5.17758879,2.54233565,0.30144247,0.01800822,1.50337683,2.36101025,0.00344097,0.08988762
-5.17158579,2.50332380,0.29784925,0.01766099,1.47721664,2.32361911,0.00333855,0.09084901
-5.16558279,2.47274640,0.29642526,0.01737527,1.45546825,2.29229768,0.00324404,0.09239670
-5.15957979,2.45082566,0.29708418,0.01714859,1.43850038,2.26736578,0.00315745,0.09454837
-5.15357679,2.43764054,0.29972133,0.01697773,1.42658656,2.24901356,0.00307857,0.09731170
-5.14757379,2.43312268,0.30421262,0.01685875,1.41989836,2.23729872,0.00300702,0.10068333
-5.14157079,2.43705652,0.31041396,0.01678710,1.41850173,2.23214795,0.00294228,0.10464797
-5.13556778,2.44908366,0.31816132,0.01675767,1.42235621,2.23336217,0.00288374,0.10917788
-5.12956478,2.46871093,0.32727143,0.01676490,1.43131705,2.24062505,0.00283074,0.11423263
-5.12356178,2.49532168,0.33754327,0.01680287,1.44514002,2.25351421,0.00278264,0.11975922
-5.11755878,2.52818972,0.34876027,0.01686541,1.46348848,2.27151418,0.00273878,0.12569264
-5.11155578,2.56649522,0.36069315,0.01694620,1.48594264,2.29403071,0.00269860,0.13195665
-5.10555278,2.60934194,0.37310351,0.01703889,1.51201045,2.32040548,0.00266159,0.13846515
-5.09954977,2.65577521,0.38574792,0.01713718,1.54114003,2.34993078,0.00262736,0.14512373
-5.09354677,2.70480025,0.39838244,0.01723492,1.57273320,2.38186382,0.00259562,0.15183169
-5.08754377,2.75540050,0.41076757,0.01732621,1.60615994,2.41544018,0.00256619,0.15848434
-5.08154077,2.80655567,0.42267338,0.01740548,1.64077362,2.44988658,0.00253898,0.16497551
-5.07553777,2.85725952,0.43388481,0.01746753,1.67592666,2.48443278,0.00251404,0.17120038
-5.06953477,2.90653736,0.44420688,0.01750763,1.71098656,2.51832288,0.00249148,0.17705838
-5.06353177,2.95346314,0.45346989,0.01752158,1.74535196,2.55082620,0.00247150,0.18245615
-5.05752876,2.99717637,0.46153422,0.01750572,1.77846863,2.58124791,0.00245437,0.18731058
-5.05152576,3.03689866,0.46829479,0.01745702,1.80984491,2.60893967,0.00244040,0.19155158
-5.04552276,3.07194985,0.47368496,0.01737312,1.83906633,2.63331043,0.00242995,0.19512473
-5.03951976,3.10176342,0.47767971,0.01725232,1.86580906,2.65383720,0.00242341,0.19799358
-5.03351676,3.12590089,0.48029789,0.01709368,1.88985142,2.67007594,0.00242120,0.20014149
-5.02751376,3.14406456,0.48160354,0.01689697,1.91108323,2.68167200,0.00242373,0.20157288
-5.02151076,3.15610808,0.48170599,0.01666274,1.92951220,2.68836996,0.00243146,0.20231394
-5.01550775,3.16204396,0.48075857,0.01639229,1.94526688,2.69002206,0.00244483,0.20241257
-5.00950475,3.16204750,0.47895606,0.01608767,1.95859564,2.68659491,0.00246432,0.20193752
-5.00350175,3.15645610,0.47653048,0.01575163,1.96986132,2.67817350,0.00249040,0.20097684
-4.99749875,3.14576357,0.47374550,0.01538760,1.97953107,2.66496219,0.00252358,0.19963543
-4.99149575,3.13060884,0.47088926,0.01499960,1.98816149,2.64728193,0.00256435,0.19803190
-4.98549275,3.11175878,0.46826587,0.01459217,1.99637893,2.62556343,0.00261324,0.19629479
-4.97948974,3.09008529,0.46618567,0.01417027,2.00485549,2.60033602,0.00267075,0.19455812
-4.97348674,3.06653689,0.46495457,0.01373915,2.01428109,2.57221222,0.00273740,0.19295659
-4.96748374,3.04210552,0.46486266,0.01330422,2.02533256,2.54186835,0.00281367,0.19162049
-4.96148074,3.01778979,0.46617264,0.01287090,2.03864083,2.51002167,0.00289999,0.19067052
-4.95547774,2.99455564,0.46910840,0.01244450,2.05475744,2.47740492,0.00299674,0.19021280
-4.94947474,2.97329652,0.47384421,0.01203003,2.07412185,2.44473923,0.00310419,0.19033410
-4.94347174,2.95479447,0.48049512,0.01163210,2.09703117,2.41270665,0.00322250,0.19109778
-4.93746873,2.93968431,0.48910892,0.01125477,2.12361375,2.38192366,0.00335167,0.19254035
-4.93146573,2.92842277,0.49966029,0.01090142,2.15380831,2.35291697,0.00349149,0.19466905
-4.92546273,2.92126429,0.51204729,0.01057470,2.18734992,2.32610295,0.00364157,0.19746038
-4.91945973,2.91824517,0.52609077,0.01027645,2.22376387,2.30177197,0.00380123,0.20085993
-4.91345673,2.91917722,0.54153674,0.01000764,2.26236851,2.28007856,0.00396954,0.20478335
-4.90745373,2.92365170,0.55806175,0.00976842,2.30228718,2.26103818,0.00414530,0.20911855
-4.90145073,2.93105389,0.57528142,0.00955812,2.34246944,2.24453089,0.00432699,0.21372911
-4.89544772,2.94058791,0.59276164,0.00937533,2.38172103,2.23031207,0.00451281,0.21845869
-4.88944472,2.95131106,0.61003228,0.00921801,2.41874157,2.21802960,0.00470071,0.22313638
-4.88344172,2.96217613,0.62660289,0.00908357,2.45216863,2.20724692,0.00488837,0.22758278
-4.87743872,2.97207995,0.64197965,0.00896908,2.48062644,2.19747066,0.00507327,0.23161642
-4.87143572,2.97991574,0.65568308,0.00887137,2.50277692,2.18818155,0.00525277,0.23506043
-4.86543272,2.98462676,0.66726556,0.00878720,2.51737101,2.17886674,0.00542409,0.23774911
-4.85942971,2.98525844,0.67632802,0.00871349,2.52329771,2.16905196,0.00558448,0.23953408
-4.85342671,2.98100635,0.68253493,0.00864737,2.51962857,2.15833148,0.00573124,0.24028972
-4.84742371,2.97125726,0.68562706,0.00858639,2.50565553,2.14639416,0.00586180,0.23991782
-4.84142071,2.95562114,0.68543121,0.00852862,2.48092026,2.13304408,0.00597383,0.23835101
-4.83541771,2.93395230,0.68186661,0.00847268,2.44523357,2.11821429,0.00606530,0.23555504
-4.82941471,2.90635821,0.67494763,0.00841785,2.39868408,2.10197291,0.00613458,0.23152970
-4.82341171,2.87319556,0.66478267,0.00836404,2.34163573,2.08452091,0.00618044,0.22630838
-4.81740870,2.83505359,0.65156933,0.00831177,2.27471431,2.06618154,0.00620217,0.21995636
-4.81140570,2.79272531,0.63558606,0.00826209,2.19878399,2.04738202,0.00619956,0.21256791
-4.80540270,2.74716824,0.61718078,0.00821649,2.11491489,2.02862804,0.00617291,0.20426238
-4.79939970,2.69945646,0.59675692,0.00817677,2.02434354,2.01047275,0.00612305,0.19517943
-4.79339670,2.65072663,0.57475765,0.00814488,1.92842826,1.99348163,0.00605129,0.18547373
-4.78739370,2.60212071,0.55164900,0.00812276,1.82860152,1.97819536,0.00595939,0.17530934
-4.78139070,2.55472836,0.52790273,0.00811221,1.72632180,1.96509257,0.00584945,0.16485402
-4.77538769,2.50953221,0.50397960,0.00811467,1.62302696,1.95455489,0.00572388,0.15427377
-4.76938469,2.46735868,0.48031395,0.00813113,1.52009127,1.94683606,0.00558529,0.14372777
-4.76338169,2.42883715,0.45730012,0.00816198,1.41878784,1.94203709,0.00543638,0.13336397
-4.75737869,2.39436948,0.43528133,0.00820694,1.32025791,1.94008906,0.00527988,0.12331553
-4.75137569,2.36411163,0.41454143,0.00826501,1.22548789,1.94074461,0.00511842,0.11369806
-4.74537269,2.33796812,0.39529980,0.00833449,1.13529487,1.94357890,0.00495450,0.10460791
-4.73936968,2.31560001,0.37770954,0.00841298,1.05032059,1.94800012,0.00479035,0.09612143
-4.73336668,2.29644557,0.36185882,0.00849749,0.97103365,1.95326941,0.00462796,0.08829516
-4.72736368,2.27975294,0.34777540,0.00858458,0.89773935,1.95852920,0.00446903,0.08116695
-4.72136068,2.26462304,0.33543380,0.00867050,0.83059613,1.96283868,0.00431492,0.07475784
-4.71535768,2.25006050,0.32476490,0.00875140,0.76963755,1.96521494,0.00416674,0.06907458
-4.70935468,2.23503029,0.31566738,0.00882357,0.71479830,1.96467755,0.00402535,0.06411272
-4.70335168,2.21851718,0.30802035,0.00888361,0.66594305,1.96029460,0.00389142,0.05986001
-4.69734867,2.19958521,0.30169679,0.00892871,0.62289653,1.95122799,0.00376554,0.05629998
-4.69134567,2.17743439,0.29657700,0.00895685,0.58547348,1.93677570,0.00364828,0.05341562
-4.68534267,2.15145198,0.29256155,0.00896701,0.55350739,1.91640907,0.00354031,0.05119291
-4.67933967,2.12125605,0.28958318,0.00895929,0.52687661,1.88980344,0.00344251,0.04962407
-4.67333667,2.08672931,0.28761704,0.00893509,0.50552702,1.85686064,0.00335603,0.04871053
-4.66733367,2.04804188,0.28668900,0.00889714,0.48949045,1.81772230,0.00328245,0.04846529
-4.66133067,2.00566189,0.28688154,0.00884956,0.47889813,1.77277361,0.00322379,0.04891482
-4.65532766,1.96035362,0.28833688,0.00879777,0.47398881,1.72263721,0.00318264,0.05010022
-4.64932466,1.91316315,0.29125736,0.00874843,0.47511112,1.66815775,0.00316212,0.05207768
-4.64332166,1.86539224,0.29590281,0.00870926,0.48272021,1.61037767,0.00316599,0.05491826
-4.63731866,1.81856133,0.30258491,0.00868886,0.49736837,1.55050541,0.00319853,0.05870671
-4.63131566,1.77436308,0.31165871,0.00869640,0.51969013,1.48987735,0.00326456,0.06353968
-4.62531266,1.73460819,0.32351146,0.00874132,0.55038176,1.42991499,0.00336934,0.06952302
-4.61930965,1.70116528,0.33854894,0.00883305,0.59017572,1.37207916,0.00351844,0.07676835
-4.61330665,1.67589699,0.35717981,0.00898056,0.63981068,1.31782281,0.00371761,0.08538896
-4.60730365,1.66059428,0.37979823,0.00919205,0.69999761,1.26854416,0.00397258,0.09549506
-4.60130065,1.65691118,0.40676545,0.00947459,0.77138297,1.22554176,0.00428891,0.10718856
-4.59529765,1.66630205,0.43839081,0.00983372,0.85450994,1.18997297,0.00467169,0.12055745
-4.58929465,1.68996335,0.47491294,0.01027317,0.94977902,1.16281704,0.00512538,0.13567001
-4.58329165,1.72878185,0.51648177,0.01079458,1.05740919,1.14484404,0.00565354,0.15256909
-4.57728864,1.78329108,0.56314211,0.01139729,1.17740135,1.13659033,0.00625858,0.17126656
-4.57128564,1.85363753,0.61481959,0.01207819,1.30950555,1.13834150,0.00694158,0.19173829
-4.56528264,1.93955811,0.67130967,0.01283166,1.45319380,1.15012305,0.00770205,0.21391988
-4.55927964,2.04036979,0.73227033,0.01364958,1.60764000,1.17169912,0.00853785,0.23770344
-4.55327664,2.15497244,0.79721918,0.01452148,1.77170875,1.20257937,0.00944500,0.26293559
-4.54727364,2.28186519,0.86553537,0.01543470,1.94395429,1.24203380,0.01041770,0.28941697
-4.54127064,2.41917646,0.93646663,0.01637472,2.12263074,1.28911507,0.01144834,0.31690339
-4.53526763,2.56470724,1.00914162,0.01732551,2.30571426,1.34268778,0.01252759,0.34510876
-4.52926463,2.71598671,1.08258749,0.01827002,2.49093754,1.40146390,0.01364458,0.37370988
-4.52326163,2.87033887,1.15575230,0.01919061,2.67583609,1.46404314,0.01478719,0.40235294
-4.51725863,3.02495832,1.22753177,0.02006969,2.85780547,1.52895725,0.01594234,0.43066170
-4.51125563,3.17699268,1.29679955,0.02089021,3.03416801,1.59471652,0.01709640,0.45824716
-4.50525263,3.32362895,1.36243988,0.02163625,3.20224673,1.65985718,0.01823564,0.48471819
-4.49924962,3.46218061,1.42338164,0.02229357,3.35944394,1.72298776,0.01934670,0.50969302
-4.49324662,3.59017208,1.47863219,0.02285005,3.50332125,1.78283282,0.02041709,0.53281090
-4.48724362,3.70541712,1.52730965,0.02329618,3.63167780,1.83827226,0.02143563,0.55374354
-4.48124062,3.80608783,1.56867230,0.02362529,3.74262307,1.88837469,0.02239297,0.57220574
-4.47523762,3.89077108,1.60214355,0.02383385,3.83464085,1.93242339,0.02328190,0.58796478
-4.46923462,3.95850986,1.62733134,0.02392155,3.90664123,1.96993375,0.02409769,0.60084801
-4.46323162,4.00882757,1.64404103,0.02389127,3.95799793,2.00066146,0.02483833,0.61074832
-4.45722861,4.04173379,1.65228102,0.02374894,3.98856883,2.02460108,0.02550453,0.61762711
-4.45122561,4.05771146,1.65226071,0.02350331,3.99869848,2.04197501,0.02609981,0.62151462
-4.44522261,4.05768571,1.64438089,0.02316560,3.98920216,2.05321350,0.02663028,0.62250764
-4.43921961,4.04297601,1.62921697,0.02274900,3.96133217,2.05892666,0.02710438,0.62076454
-4.43321661,4.01523374,1.60749558,0.02226823,3.91672757,2.05986988,0.02753254,0.61649795
-4.42721361,3.97636836,1.58006604,0.02173894,3.85735002,2.05690446,0.02792673,0.60996548
-4.42121061,3.92846576,1.54786762,0.02117715,3.78540861,2.05095527,0.02829991,0.60145889
-4.41520760,3.87370276,1.51189452,0.02059870,3.70327741,2.04296788,0.02866553,0.59129225
-4.40920460,3.81426204,1.47316000,0.02001869,3.61340979,2.03386693,0.02903697,0.57978976
-4.40320160,3.75225146,1.43266153,0.01945102,3.51825363,2.02451811,0.02942701,0.56727380
-4.39719860,3.68963161,1.39134842,0.01890799,3.42017147,2.01569530,0.02984741,0.55405377
-4.39119560,3.62815486,1.35009359,0.01839999,3.32136930,2.00805452,0.03030849,0.54041635
-4.38519260,3.56931841,1.30967040,0.01793528,3.22383703,2.00211567,0.03081891,0.52661749
-4.37918959,3.51433299,1.27073573,0.01751987,3.12930316,1.99825262,0.03138547,0.51287655
-4.37318659,3.46410803,1.23381954,0.01715754,3.03920493,1.99669186,0.03201309,0.49937277
-4.36718359,3.41925309,1.19932127,0.01684990,2.95467478,1.99751920,0.03270488,0.48624405
-4.36118059,3.38009446,1.16751277,0.01659660,2.87654239,2.00069379,0.03346234,0.47358803
-4.35517759,3.34670492,1.13854714,0.01639558,2.80535133,2.00606807,0.03428556,0.46146518
-4.34917459,3.31894426,1.11247258,0.01624338,2.74138796,2.01341236,0.03517359,0.44990365
-4.34317159,3.29650733,1.08925018,0.01613547,2.68471998,2.02244215,0.03612474,0.43890534
-4.33716858,3.27897623,1.06877428,0.01606665,2.63524146,2.03284648,0.03713694,0.42845280
-4.33116558,3.26587344,1.05089399,0.01603141,2.59272088,2.04431550,0.03820802,0.41851645
-4.32516258,3.25671235,1.03543457,0.01602428,2.55684878,2.05656581,0.03933592,0.40906158
-4.31915958,3.25104241,1.02221726,0.01604016,2.52728190,2.06936191,0.04051886,0.40005467
-4.31315658,3.24848644,1.01107653,0.01607458,2.50368095,2.08253309,0.04175535,0.39146878
-4.30715358,3.24876831,1.00187379,0.01612393,2.48573983,2.09598467,0.04304409,0.38328742
