energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.65182591,3.21323019,0.13493189,0.00000000,0.03300808,1.70317553,0.93578565,0.89198753
-5.64582291,3.44268056,0.14524424,0.00000000,0.03379682,1.81598987,1.00389477,0.93992740
-5.63981991,3.68064741,0.15584162,0.00000000,0.03450821,1.93359680,1.07411039,0.98900486
-5.63381691,3.92610065,0.16667192,0.00000000,0.03514810,2.05562691,1.14600991,1.03906374
-5.62781391,4.17781702,0.17767527,0.00000000,0.03572384,2.18161320,1.21912404,1.08992617
-5.62181091,4.43436386,0.18878363,0.00000000,0.03624371,2.31097738,1.29293770,1.14138576
-5.61580790,4.69408895,0.19992057,0.00000000,0.03671639,2.44301964,1.36689243,1.19320164
-5.60980490,4.95511816,0.21100126,0.00000000,0.03715034,2.57691302,1.44039074,1.24509399
-5.60380190,5.21536222,0.22193281,0.00000000,0.03755322,2.71170350,1.51280241,1.29674147
-5.59779890,5.47253388,0.23261480,0.00000000,0.03793141,2.84631629,1.58347285,1.34778104
-5.59179590,5.72417583,0.24294029,0.00000000,0.03828952,2.97956873,1.65173355,1.39781011
-5.58579290,5.96769953,0.25279712,0.00000000,0.03863004,3.11018986,1.71691417,1.44639147
-5.57978989,6.20043420,0.26206966,0.00000000,0.03895314,3.23684613,1.77835637,1.49306057
-5.57378689,6.41968487,0.27064085,0.00000000,0.03925657,3.35817267,1.83542858,1.53733527
-5.56778389,6.62279761,0.27839464,0.00000000,0.03953565,3.47280882,1.88754153,1.57872754
-5.56178089,6.80722987,0.28521863,0.00000000,0.03978353,3.57943682,1.93416387,1.61675671
-5.55577789,6.97062311,0.29100690,0.00000000,0.03999141,3.67682190,1.97483728,1.65096391
-5.54977489,7.11087503,0.29566295,0.00000000,0.04014900,3.76385224,2.00919056,1.68092698
-5.54377189,7.22620843,0.29910260,0.00000000,0.04024501,3.83957717,2.03695211,1.70627540
-5.53776888,7.31523371,0.30125673,0.00000000,0.04026771,3.90324179,2.05796031,1.72670470
-5.53176588,7.37700250,0.30207378,0.00000000,0.04020549,3.95431681,2.07217141,1.74198977
-5.52576288,7.41105010,0.30152186,0.00000000,0.04004752,3.99252223,2.07966458,1.75199676
-5.51975988,7.41742469,0.29959040,0.00000000,0.03978430,4.01784391,2.08064395,1.75669294
-5.51375688,7.39670229,0.29629126,0.00000000,0.03940818,4.03054238,2.07543749,1.75615444
-5.50775388,7.34998647,0.29165918,0.00000000,0.03891382,4.03115364,2.06449291,1.75057148
-5.50175088,7.27889297,0.28575163,0.00000000,0.03829857,4.02048179,2.04837053,1.74025084
-5.49574787,7.18551948,0.27864800,0.00000000,0.03756271,3.99958394,2.02773349,1.72561563
-5.48974487,7.07240172,0.27044809,0.00000000,0.03670961,3.96974784,2.00333552,1.70720200
-5.48374187,6.94245734,0.26127008,0.00000000,0.03574571,3.93246311,1.97600666,1.68565301
-5.47773887,6.79891938,0.25124796,0.00000000,0.03468047,3.88938689,1.94663737,1.66170937
-5.47173587,6.64526150,0.24052845,0.00000000,0.03352616,3.84230516,1.91616125,1.63619745
-5.46573287,6.48511725,0.22926773,0.00000000,0.03229751,3.79309063,1.88553702,1.61001421
-5.45972986,6.32219570,0.21762779,0.00000000,0.03101137,3.74365856,1.85572985,1.58410964
-5.45372686,6.16019580,0.20577281,0.00000000,0.02968620,3.69592136,1.82769260,1.55946653
-5.44772386,6.00272162,0.19386542,0.00000000,0.02834157,3.65174339,1.80234713,1.53707812
-5.44172086,5.85320058,0.18206323,0.00000000,0.02699759,3.61289651,1.78056595,1.51792390
-5.43571786,5.71480640,0.17051543,0.00000000,0.02567438,3.58101770,1.76315455,1.50294402
-5.42971486,5.59038857,0.15935984,0.00000000,0.02439144,3.55756919,1.75083444,1.49301292
-5.42371186,5.48240957,0.14872022,0.00000000,0.02316716,3.54380223,1.74422724,1.48891281
-5.41770885,5.39289109,0.13870411,0.00000000,0.02201826,3.54072479,1.74384004,1.49130782
-5.41170585,5.32337027,0.12940114,0.00000000,0.02095939,3.54907412,1.75005203,1.50071958
-5.40570285,5.27486671,0.12088177,0.00000000,0.02000269,3.56929466,1.76310305,1.51750514
-5.39969985,5.24786097,0.11319670,0.00000000,0.01915752,3.60152182,1.78308390,1.54183815
-5.39369685,5.24228495,0.10637662,0.00000000,0.01843020,3.64557227,1.80992919,1.57369409
-5.38769385,5.25752471,0.10043263,0.00000000,0.01782387,3.70094109,1.84341274,1.61284047
-5.38169085,5.29243571,0.09535700,0.00000000,0.01733851,3.76680644,1.88314613,1.65883263
-5.37568784,5.34537064,0.09112447,0.00000000,0.01697094,3.84204175,1.92858074,1.71101568
-5.36968484,5.41421951,0.08769382,0.00000000,0.01671499,3.92523601,1.97901358,1.76853298
-5.36368184,5.49646165,0.08500994,0.00000000,0.01656178,4.01472182,2.03359722,1.83034129
-5.35767884,5.58922862,0.08300601,0.00000000,0.01649999,4.10861126,2.09135408,1.89523239
-5.35167584,5.68937700,0.08160598,0.00000000,0.01651634,4.20483891,2.15119485,1.96186084
-5.34567284,5.79356946,0.08072717,0.00000000,0.01659596,4.30121130,2.21194121,2.02877724
-5.33966983,5.89836204,0.08028288,0.00000000,0.01672299,4.39546164,2.27235223,2.09446589
-5.33366683,6.00029539,0.08018506,0.00000000,0.01688101,4.48530832,2.33115387,2.15738583
-5.32766383,6.09598714,0.08034675,0.00000000,0.01705365,4.56851551,2.38707091,2.21601382
-5.32166083,6.18222252,0.08068449,0.00000000,0.01722505,4.64295374,2.43886019,2.26888767
-5.31565783,6.25604004,0.08112035,0.00000000,0.01738038,4.70665834,2.48534387,2.31464838
-5.30965483,6.31480922,0.08158370,0.00000000,0.01750624,4.75788347,2.52544167,2.35207952
-5.30365183,6.35629725,0.08201265,0.00000000,0.01759103,4.79514948,2.55820049,2.38014214
-5.29764882,6.37872215,0.08235500,0.00000000,0.01762522,4.81728171,2.58282029,2.39800399
-5.29164582,6.38079022,0.08256885,0.00000000,0.01760156,4.82343889,2.59867500,2.40506181
-5.28564282,6.36171638,0.08262278,0.00000000,0.01751511,4.81313004,2.60532749,2.40095585
-5.27963982,6.32122672,0.08249553,0.00000000,0.01736332,4.78621894,2.60253794,2.38557612
-5.27363682,6.25954355,0.08217547,0.00000000,0.01714585,4.74291634,2.59026529,2.35906017
-5.26763382,6.17735388,0.08165962,0.00000000,0.01686443,4.68376023,2.56866172,2.32178276
-5.26163082,6.07576343,0.08095249,0.00000000,0.01652261,4.60958547,2.53806069,2.27433796
-5.25562781,5.95623866,0.08006471,0.00000000,0.01612544,4.52148438,2.49895918,2.21751476
-5.24962481,5.82054027,0.07901162,0.00000000,0.01567916,4.42076073,2.45199532,2.15226733
-5.24362181,5.67065161,0.07781179,0.00000000,0.01519081,4.30887943,2.39792269,2.07968158
-5.23761881,5.50870595,0.07648568,0.00000000,0.01466789,4.18741478,2.33758278,2.00093953
-5.23161581,5.33691626,0.07505436,0.00000000,0.01411805,4.05799988,2.27187709,1.91728313
-5.22561281,5.15751096,0.07353849,0.00000000,0.01354875,3.92227985,2.20174051,1.82997926
-5.21960980,4.97267833,0.07195752,0.00000000,0.01296704,3.78187080,2.12811708,1.74028722
-5.21360680,4.78452192,0.07032914,0.00000000,0.01237935,3.63832648,2.05193941,1.64942994
-5.20760380,4.59502808,0.06866896,0.00000000,0.01179135,3.49311338,1.97411241,1.55856996
-5.20160080,4.40604614,0.06699045,0.00000000,0.01120790,3.34759506,1.89550173,1.46879066
-5.19559780,4.21928060,0.06530510,0.00000000,0.01063299,3.20302518,1.81692710,1.38108312
-5.18959480,4.03629422,0.06362270,0.00000000,0.01006983,3.06054870,1.73916008,1.29633843
-5.18359180,3.85851981,0.06195179,0.00000000,0.00952086,2.92120978,1.66292567,1.21534517
-5.17758879,3.68727847,0.06030003,0.00000000,0.00898792,2.78596463,1.58890693,1.13879142
-5.17158579,3.52380128,0.05867472,0.00000000,0.00847235,2.65569765,1.51775152,1.06727032
-5.16558279,3.36925173,0.05708313,0.00000000,0.00797511,2.53123838,1.45007895,1.00128845
-5.15957979,3.22474616,0.05553279,0.00000000,0.00749697,2.41337776,1.38648754,0.94127577
-5.15357679,3.09136966,0.05403163,0.00000000,0.00703857,2.30288159,1.32755995,0.88759613
-5.14757379,2.97018578,0.05258800,0.00000000,0.00660058,2.20049988,1.27386637,0.84055759
-5.14157079,2.86223854,0.05121052,0.00000000,0.00618375,2.10697110,1.22596476,0.80042131
-5.13556778,2.76854609,0.04990785,0.00000000,0.00578899,2.02302063,1.18439773,0.76740876
-5.12956478,2.69008626,0.04868828,0.00000000,0.00541738,1.94935332,1.14968582,0.74170642
-5.12356178,2.62777432,0.04755939,0.00000000,0.00507019,1.88664053,1.12231746,0.72346781
-5.11755878,2.58243454,0.04652761,0.00000000,0.00474886,1.83550221,1.10273583,0.71281285
-5.11155578,2.55476688,0.04559786,0.00000000,0.00445499,1.79648520,1.09132341,0.70982435
-5.10555278,2.54531113,0.04477327,0.00000000,0.00419025,1.77003889,1.08838480,0.71454227
-5.09954977,2.55441041,0.04405503,0.00000000,0.00395640,1.75648967,1.09412889,0.72695581
-5.09354677,2.58217651,0.04344239,0.00000000,0.00375520,1.75601561,1.10865124,0.74699417
-5.08754377,2.62845911,0.04293284,0.00000000,0.00358841,1.76862285,1.13191772,0.77451634
-5.08154077,2.69282097,0.04252247,0.00000000,0.00345775,1.79412504,1.16375039,0.80930087
-5.07553777,2.77452065,0.04220651,0.00000000,0.00336492,1.83212693,1.20381647,0.85103608
-5.06953477,2.87250434,0.04197998,0.00000000,0.00331157,1.88201335,1.25162127,0.89931174
-5.06353177,2.98540765,0.04183845,0.00000000,0.00329936,1.94294414,1.30650568,0.95361259
-5.05752876,3.11156779,0.04177889,0.00000000,0.00332999,2.01385590,1.36764874,1.01331470
-5.05152576,3.24904652,0.04180049,0.00000000,0.00340523,2.09347061,1.43407557,1.07768500
-5.04552276,3.39566309,0.04190536,0.00000000,0.00352703,2.18031156,1.50467082,1.14588449
-5.03951976,3.54903685,0.04209923,0.00000000,0.00369747,2.27272621,1.57819746,1.21697557
-5.03351676,3.70663780,0.04239183,0.00000000,0.00391888,2.36891571,1.65332066,1.28993353
-5.02751376,3.86584397,0.04279713,0.00000000,0.00419383,2.46697047,1.72863615,1.36366220
-5.02151076,4.02400335,0.04333325,0.00000000,0.00452512,2.56491092,1.80270239,1.43701355
-5.01550775,4.17849844,0.04402211,0.00000000,0.00491574,2.66073233,1.87407558,1.50881080
-5.00950475,4.32681095,0.04488873,0.00000000,0.00536878,2.75245252,1.94134644,1.57787438
-5.00350175,4.46658435,0.04596026,0.00000000,0.00588735,2.83816078,2.00317754,1.64304988
-4.99749875,4.59568165,0.04726476,0.00000000,0.00647437,2.91606671,2.05833990,1.70323704
-4.99149575,4.71223652,0.04882968,0.00000000,0.00713240,2.98454702,2.10574763,1.75741869
-4.98549275,4.81469532,0.05068026,0.00000000,0.00786343,3.04218879,2.14448924,1.80468830
-4.97948974,4.90184887,0.05283773,0.00000000,0.00866856,3.08782761,2.17385458,1.84427527
-4.97348674,4.97285245,0.05531765,0.00000000,0.00954777,3.12057908,2.19335646,1.87556656
-4.96748374,5.02723373,0.05812818,0.00000000,0.01049964,3.13986254,2.20274608,1.89812390
-4.96148074,5.06488863,0.06126863,0.00000000,0.01152110,3.14541620,2.20202200,1.91169572
-4.95547774,5.08606563,0.06472825,0.00000000,0.01260719,3.13730311,2.19143228,1.91622338
-4.94947474,5.09134015,0.06848537,0.00000000,0.01375088,3.11590801,2.17147004,1.91184143
-4.94347174,5.08158051,0.07250698,0.00000000,0.01494300,3.08192522,2.14286288,1.89887194
-4.93746873,5.05790786,0.07674879,0.00000000,0.01617220,3.03633857,2.10655676,1.87781345
-4.93146573,5.02165258,0.08115577,0.00000000,0.01742500,2.98039418,2.06369522,1.84932498
-4.92546273,4.97430971,0.08566327,0.00000000,0.01868598,2.91556768,2.01559510,1.81420610
-4.91945973,4.91749579,0.09019858,0.00000000,0.01993809,2.84352729,1.96371957,1.77337405
-4.91345673,4.85290939,0.09468297,0.00000000,0.02116295,2.76609432,1.90964974,1.72783905
-4.90745373,4.78229693,0.09903413,0.00000000,0.02234140,2.68520273,1.85505556,1.67867876
-4.90145073,4.70742491,0.10316883,0.00000000,0.02345398,2.60285897,1.80166696,1.62701311
-4.89544772,4.63005889,0.10700581,0.00000000,0.02448154,2.52110342,1.75124549,1.57398022
-4.88944472,4.55194892,0.11046867,0.00000000,0.02540590,2.44197394,1.70555695,1.52071416
-4.88344172,4.47482045,0.11348864,0.00000000,0.02621044,2.36747231,1.66634488,1.46832502
-4.87743872,4.40036903,0.11600717,0.00000000,0.02688071,2.29953335,1.63530476,1.41788139
-4.87143572,4.33025693,0.11797809,0.00000000,0.02740498,2.23999679,1.61405860,1.37039535
-4.86543272,4.26610939,0.11936932,0.00000000,0.02777471,2.19058125,1.60412939,1.32680971
-4.85942971,4.20950829,0.12016406,0.00000000,0.02798489,2.15285994,1.60691515,1.28798714
-4.85342671,4.16198146,0.12036129,0.00000000,0.02803427,2.12823745,1.62366212,1.25470075
-4.84742371,4.12498594,0.11997566,0.00000000,0.02792546,2.11792713,1.65543720,1.22762580
-4.84142071,4.09988459,0.11903682,0.00000000,0.02766489,2.12292887,1.70309963,1.20733194
-4.83541771,4.08791595,0.11758804,0.00000000,0.02726261,2.14400733,1.76727271,1.19427604
-4.82941471,4.09015824,0.11568445,0.00000000,0.02673200,2.18167095,1.84831630,1.18879526
-4.82341171,4.10748924,0.11339083,0.00000000,0.02608932,2.23615266,1.94630143,1.19110059
-4.81740870,4.14054447,0.11077917,0.00000000,0.02535324,2.30739319,2.06098873,1.20127118
-4.81140570,4.18967672,0.10792604,0.00000000,0.02454422,2.39502867,2.19181228,1.21924988
-4.80540270,4.25492041,0.10491008,0.00000000,0.02368398,2.49838387,2.33787081,1.24484058
-4.79939970,4.33596423,0.10180954,0.00000000,0.02279478,2.61647271,2.49792813,1.27770806
-4.79339670,4.43213530,0.09870019,0.00000000,0.02189893,2.74800765,2.67042417,1.31738097
-4.78739370,4.54239778,0.09565356,0.00000000,0.02101820,2.89141893,2.85349789,1.36325850
-4.78139070,4.66536768,0.09273563,0.00000000,0.02017332,3.04488449,3.04502259,1.41462121
-4.77538769,4.79934511,0.09000599,0.00000000,0.01938363,3.20637064,3.24265348,1.47064611
-4.76938469,4.94236364,0.08751760,0.00000000,0.01866669,3.37368296,3.44388674,1.53042599
-4.76338169,5.09225536,0.08531686,0.00000000,0.01803809,3.54452605,3.64612832,1.59299256
-4.75737869,5.24672923,0.08344420,0.00000000,0.01751130,3.71657027,3.84677016,1.65734267
-4.75137569,5.40345887,0.08193494,0.00000000,0.01709759,3.88752274,4.04327074,1.72246675
-4.74537269,5.56017538,0.08082036,0.00000000,0.01680598,4.05519948,4.23323638,1.78737809
-4.73936968,5.71476006,0.08012888,0.00000000,0.01664335,4.21759524,4.41449954,1.85114179
-4.73336668,5.86533171,0.07988719,0.00000000,0.01661441,4.37294752,4.58518999,1.91290182
-4.72736368,6.01032328,0.08012122,0.00000000,0.01672189,4.51979128,4.74379530,1.97190491
-4.72136068,6.14854311,0.08085684,0.00000000,0.01696653,4.65700125,4.88920721,2.02751994
-4.71535768,6.27921688,0.08212024,0.00000000,0.01734721,4.78381949,5.02075122,2.07925193
-4.70935468,6.40200748,0.08393784,0.00000000,0.01786101,4.89986651,5.13819772,2.12674978
-4.70335168,6.51701121,0.08633578,0.00000000,0.01850323,5.00513504,5.24175380,2.16980759
-4.69734867,6.62473045,0.08933896,0.00000000,0.01926743,5.09996693,5.33203601,2.20835952
-4.69134567,6.72602391,0.09296963,0.00000000,0.02014544,5.18501421,5.41002551,2.24246867
-4.68534267,6.82203755,0.09724558,0.00000000,0.02112734,5.26118666,5.47700792,2.27231078
-4.67933967,6.91411988,0.10217816,0.00000000,0.02220148,5.32958865,5.53450109,2.29815390
-4.67333667,7.00372665,0.10777002,0.00000000,0.02335451,5.39144906,5.58417473,2.32033537
-4.66733367,7.09232046,0.11401290,0.00000000,0.02457137,5.44804797,5.62776602,2.33923752
-4.66133067,7.18127094,0.12088546,0.00000000,0.02583543,5.50064442,5.66699576,2.35526360
-4.65532766,7.27176136,0.12835145,0.00000000,0.02712859,5.55040891,5.70348925,2.36881538
-4.64932466,7.36470665,0.13635821,0.00000000,0.02843145,5.59836430,5.73870572,2.38027346
-4.64332166,7.46068737,0.14483574,0.00000000,0.02972362,5.64533792,5.77387953,2.38998146
-4.63731866,7.55990300,0.15369635,0.00000000,0.03098393,5.69192701,5.80997570,2.39823445
-4.63131566,7.66214665,0.16283508,0.00000000,0.03219089,5.73847868,5.84766095,2.40527213
-4.62531266,7.76680212,0.17213088,0.00000000,0.03332305,5.78508466,5.88729114,2.41127645
-4.61930965,7.87286270,0.18144846,0.00000000,0.03435950,5.83159021,5.92891425,2.41637340
-4.61330665,7.97897019,0.19064102,0.00000000,0.03528033,5.87761572,5.97228798,2.42063823
-4.60730365,8.08347109,0.19955358,0.00000000,0.03606713,5.92258880,6.01690955,2.42410324
-4.60130065,8.18448645,0.20802681,0.00000000,0.03670351,5.96578418,6.06205530,2.42676700
-4.59529765,8.27999108,0.21590144,0.00000000,0.03717550,6.00636854,6.10682695,2.42860414
-4.58929465,8.36789739,0.22302276,0.00000000,0.03747205,6.04344704,6.15020145,2.42957460
-4.58329165,8.44613930,0.22924532,0.00000000,0.03758530,6.07610876,6.19108123,2.42963153
-4.57728864,8.51275189,0.23443744,0.00000000,0.03751092,6.10346835,6.22834214,2.42872711
-4.57128564,8.56594282,0.23848539,0.00000000,0.03724822,6.12470173,6.26087660,2.42681607
-4.56528264,8.60415248,0.24129712,0.00000000,0.03680032,6.13907433,6.28763009,2.42385662
-4.55927964,8.62610055,0.24280527,0.00000000,0.03617402,6.14596096,6.30762978,2.41980894
-4.55327664,8.63081764,0.24296938,0.00000000,0.03537978,6.14485710,6.32000476,2.41463168
-4.54727364,8.61766170,0.24177725,0.00000000,0.03443141,6.13538199,6.32399785,2.40827708
-4.54127064,8.58631986,0.23924524,0.00000000,0.03334582,6.11727460,6.31896981,2.40068529
-4.53526763,8.53679695,0.23541771,0.00000000,0.03214260,6.09038385,6.30439703,2.39177891
-4.52926463,8.46939295,0.23036542,0.00000000,0.03084355,6.05465492,6.27986428,2.38145829
-4.52326163,8.38467182,0.22418317,0.00000000,0.02947224,6.01011342,6.24505425,2.36959866
-4.51725863,8.28342456,0.21698664,0.00000000,0.02805343,5.95684943,6.19973581,2.35604931
-4.51125563,8.16662943,0.20890863,0.00000000,0.02661259,5.89500308,6.14375270,2.34063554
-4.50525263,8.03541188,0.20009492,0.00000000,0.02517534,5.82475302,6.07701425,2.32316333
-4.49924962,7.89100666,0.19069985,0.00000000,0.02376691,5.74630890,5.99948929,2.30342677
-4.49324662,7.73472392,0.18088191,0.00000000,0.02241174,5.65990830,5.91120418,2.28121788
-4.48724362,7.56792053,0.17079933,0.00000000,0.02113298,5.56581820,5.81224523,2.25633827
-4.48124062,7.39197730,0.16060608,0.00000000,0.01995207,5.46434052,5.70276539,2.22861195
-4.47523762,7.20828210,0.15044824,0.00000000,0.01888847,5.35582080,5.58299472,2.19789842
-4.46923462,7.01821833,0.14046091,0.00000000,0.01795923,5.24065904,5.45325354,2.16410503
-4.46323162,6.82315777,0.13076571,0.00000000,0.01717881,5.11932101,5.31396721,2.12719791
-4.45722861,6.62445655,0.12146896,0.00000000,0.01655883,4.99234871,5.16568092,2.08721046
-4.45122561,6.42345279,0.11266053,0.00000000,0.01610785,4.86036864,5.00907314,2.04424878
-4.44522261,6.22146459,0.10441333,0.00000000,0.01583124,4.72409642,4.84496628,1.99849361
-4.43921961,6.01978712,0.09678338,0.00000000,0.01573109,4.58433710,4.67433332,1.95019852
-4.43321661,5.81968794,0.08981047,0.00000000,0.01580610,4.44198041,4.49829959,1.89968436
-4.42721361,5.62240006,0.08351924,0.00000000,0.01605161,4.29799111,4.31813899,1.84733020
-4.42121061,5.42911285,0.07792067,0.00000000,0.01645957,4.15339463,4.13526458,1.79356152
-4.41520760,5.24096092,0.07301382,0.00000000,0.01701868,4.00925882,3.95121379,1.73883602
-4.40920460,5.05901220,0.06878775,0.00000000,0.01771456,3.86667308,3.76762883,1.68362837
-4.40320160,4.88425592,0.06522365,0.00000000,0.01852994,3.72672615,3.58623311,1.62841447
-4.39719860,4.71759212,0.06229683,0.00000000,0.01944504,3.59048412,3.40880506,1.57365655
-4.39119560,4.55982388,0.05997880,0.00000000,0.02043792,3.45897024,3.23715030,1.51978985
-4.38519260,4.41165336,0.05823918,0.00000000,0.02148502,3.33314791,3.07307359,1.46721182
-4.37918959,4.27368281,0.05704745,0.00000000,0.02256168,3.21390792,2.91835170,1.41627442
-4.37318659,4.14642090,0.05637452,0.00000000,0.02364283,3.10206083,2.77470800,1.36727998
-4.36718359,4.03029448,0.05619404,0.00000000,0.02470360,2.99833481,2.64378975,1.32048085
-4.36118059,3.92566535,0.05648341,0.00000000,0.02572012,2.90337880,2.52714812,1.27608255
-4.35517759,3.83285098,0.05722458,0.00000000,0.02667016,2.81777048,2.42622137,1.23425036
-4.34917459,3.75214795,0.05840443,0.00000000,0.02753385,2.74202811,2.34232075,1.19511854
-4.34317159,3.68385605,0.06001492,0.00000000,0.02829436,2.67662494,2.27661878,1.15880161
-4.33716858,3.62830141,0.06205293,0.00000000,0.02893838,2.62200465,2.23013926,1.12540667
-4.33116558,3.58585627,0.06451968,0.00000000,0.02945664,2.57859632,2.20374840,1.09504589
-4.32516258,3.55695377,0.06742002,0.00000000,0.02984419,2.54682727,2.19814630,1.06784829
-4.31915958,3.54209580,0.07076133,0.00000000,0.03010056,2.52713237,2.21385831,1.04396972
-4.31315658,3.54185296,0.07455227,0.00000000,0.03022976,2.51995865,2.25122574,1.02360044
-4.30715358,3.55685552,0.07880129,0.00000000,0.03024014,2.52576447,2.31039598,1.00696970
