energy_ev,total_up,Ag_p_up,Ag_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.14157079,19.39240335,0.79766215,17.78904587,0.29313812,0.38187344,0.42647635,0.01982016
-5.13556778,19.40005949,0.80171933,17.80121125,0.29256428,0.38515054,0.42028261,0.02006422
-5.12956478,19.38364483,0.80539874,17.79100532,0.29168335,0.38812839,0.41345013,0.02027680
-5.12356178,19.34451779,0.80860315,17.75981519,0.29053704,0.39078889,0.40599337,0.02045600
-5.11755878,19.28430055,0.81124093,17.70926347,0.28916953,0.39312127,0.39793938,0.02060027
-5.11155578,19.20480915,0.81322745,17.64113943,0.28762687,0.39512219,0.38932676,0.02070840
-5.10555278,19.10798595,0.81448670,17.55733254,0.28595619,0.39679575,0.38020444,0.02077950
-5.09954977,18.99583730,0.81495310,17.45977139,0.28420505,0.39815348,0.37063044,0.02081303
-5.09354677,18.87037879,0.81457341,17.35037005,0.28242074,0.39921431,0.36067046,0.02080880
-5.08754377,18.73358930,0.81330856,17.23098348,0.28064964,0.40000447,0.35039654,0.02076693
-5.08154077,18.58737476,0.81113545,17.10337255,0.27893661,0.40055727,0.33988570,0.02068792
-5.07553777,18.43354126,0.80804843,16.96917875,0.27732446,0.40091289,0.32921851,0.02057260
-5.06953477,18.27377701,0.80406043,16.82990787,0.27585346,0.40111792,0.31847785,0.02042216
-5.06353177,18.10964180,0.79920355,16.68692157,0.27456093,0.40122478,0.30774749,0.02023813
-5.05752876,17.94256249,0.79352907,16.54143543,0.27348087,0.40129097,0.29711084,0.02002236
-5.05152576,17.77383292,0.78710677,16.39452176,0.27264371,0.40137812,0.28664962,0.01977699
-5.04552276,17.60461654,0.78002351,16.24711576,0.27207610,0.40155076,0.27644265,0.01950446
-5.03951976,17.43595039,0.77238109,16.10002335,0.27180071,0.40187502,0.26656450,0.01920741
-5.03351676,17.26874925,0.76429344,15.95392977,0.27183607,0.40241699,0.25708434,0.01888868
-5.02751376,17.10380924,0.75588326,15.80940781,0.27219654,0.40324109,0.24806476,0.01855122
-5.02151076,16.94181051,0.74727810,15.66692540,0.27289212,0.40440827,0.23956061,0.01819803
-5.01550775,16.78331897,0.73860626,15.52685230,0.27392842,0.40597415,0.23161806,0.01783212
-5.00950475,16.62878753,0.72999240,15.38946614,0.27530654,0.40798731,0.22427369,0.01745643
-5.00350175,16.47855742,0.72155339,15.25495824,0.27702298,0.41048756,0.21755383,0.01707376
-4.99749875,16.33286044,0.71339428,15.12343975,0.27906960,0.41350452,0.21147400,0.01668672
-4.99149575,16.19182291,0.70560475,14.99494888,0.28143354,0.41705635,0.20603873,0.01629770
-4.98549275,16.05547212,0.69825626,14.86945963,0.28409725,0.42114887,0.20124149,0.01590882
-4.97948974,15.92374601,0.69139977,14.74689276,0.28703861,0.42577501,0.19706495,0.01552190
-4.97348674,15.79650623,0.68506455,14.62712902,0.29023108,0.43091466,0.19348157,0.01513846
-4.96748374,15.67355492,0.67925768,14.51002485,0.29364410,0.43653493,0.19045440,0.01475975
-4.96148074,15.55465470,0.67396465,14.39543022,0.29724352,0.44259082,0.18793811,0.01438671
-4.95547774,15.43955145,0.66915082,14.28320801,0.30099233,0.44902622,0.18588033,0.01402005
-4.94947474,15.32799891,0.66476364,14.17325430,0.30485150,0.45577533,0.18422312,0.01366027
-4.94347174,15.21978389,0.66073568,14.06551840,0.30878101,0.46276424,0.18290456,0.01330771
-4.93746873,15.11475087,0.65698820,13.96002162,0.31274106,0.46991285,0.18186046,0.01296258
-4.93146573,15.01282450,0.65343506,13.85687347,0.31669336,0.47713683,0.18102608,0.01262504
-4.92546273,14.91402849,0.64998690,13.75628432,0.32060252,0.48434967,0.18033778,0.01229523
-4.91945973,14.81849970,0.64655525,13.65857312,0.32443745,0.49146474,0.17973463,0.01197332
-4.91345673,14.72649622,0.64305654,13.56416965,0.32817264,0.49839730,0.17915980,0.01165953
-4.90745373,14.63839850,0.63941561,13.47361043,0.33178933,0.50506631,0.17856182,0.01135419
-4.90145073,14.55470313,0.63556889,13.38752806,0.33527643,0.51139615,0.17789555,0.01105773
-4.89544772,14.47600898,0.63146671,13.30663394,0.33863112,0.51731811,0.17712296,0.01077068
-4.88944472,14.40299599,0.62707512,13.23169477,0.34185903,0.52277168,0.17621361,0.01049368
-4.88344172,14.33639733,0.62237677,13.16350356,0.34497406,0.52770565,0.17514486,0.01022747
-4.87743872,14.27696585,0.61737108,13.10284610,0.34799764,0.53207893,0.17390185,0.00997283
-4.87143572,14.22543626,0.61207370,13.05046434,0.35095758,0.53586130,0.17247724,0.00973059
-4.86543272,14.18248479,0.60651526,13.00701821,0.35388641,0.53903384,0.17087073,0.00950157
-4.85942971,14.14868811,0.60073956,12.97304757,0.35681937,0.54158928,0.16908847,0.00928655
-4.85342671,14.12448354,0.59480132,12.94893622,0.35979205,0.54353216,0.16714226,0.00908621
-4.84742371,14.11013269,0.58876358,12.93487975,0.36283780,0.54487883,0.16504875,0.00890112
-4.84142071,14.10569039,0.58269492,12.93085898,0.36598509,0.54565728,0.16282848,0.00873168
-4.83541771,14.11098075,0.57666669,12.93662059,0.36925491,0.54590685,0.16050501,0.00857812
-4.82941471,14.12558185,0.57075019,12.95166621,0.37265834,0.54567764,0.15810402,0.00844045
-4.82341171,14.14882026,0.56501416,12.97525099,0.37619452,0.54502983,0.15565238,0.00831847
-4.81740870,14.17977601,0.55952248,13.00639214,0.37984906,0.54403268,0.15317746,0.00821173
-4.81140570,14.21729837,0.55433222,13.04388762,0.38359309,0.54276333,0.15070629,0.00811958
-4.80540270,14.26003205,0.54949209,13.08634458,0.38738293,0.54130529,0.14826500,0.00804114
-4.79939970,14.30645300,0.54504133,13.13221657,0.39116052,0.53974669,0.14587824,0.00797536
-4.79339670,14.35491262,0.54100894,13.17984846,0.39485461,0.53817826,0.14356873,0.00792099
-4.78739370,14.40368838,0.53741339,13.22752700,0.39838258,0.53669104,0.14135689,0.00787666
-4.78139070,14.45103887,0.53426265,13.27353520,0.40165294,0.53537392,0.13926059,0.00784089
-4.77538769,14.49526081,0.53155457,13.31620806,0.40456833,0.53431104,0.13729492,0.00781214
-4.76938469,14.53474540,0.52927752,13.35398713,0.40702889,0.53357905,0.13547211,0.00778882
-4.76338169,14.56803137,0.52741121,13.38547161,0.40893584,0.53324447,0.13380146,0.00776938
-4.75737869,14.59385237,0.52592777,13.40946340,0.41019507,0.53336105,0.13228938,0.00775231
-4.75137569,14.61117629,0.52479290,13.42500415,0.41072061,0.53396741,0.13093944,0.00773616
-4.74537269,14.61923480,0.52396704,13.43140242,0.41043776,0.53508497,0.12975251,0.00771965
-4.73936968,14.61754159,0.52340667,13.42824984,0.40928581,0.53671628,0.12872694,0.00770160
-4.73336668,14.60589858,0.52306555,13.41542525,0.40722009,0.53884384,0.12785874,0.00768107
-4.72736368,14.58438981,0.52289596,13.39308687,0.40421346,0.54142953,0.12714185,0.00765725
-4.72136068,14.55336334,0.52284987,13.36165273,0.40025704,0.54441471,0.12656839,0.00762960
-4.71535768,14.51340220,0.52288012,13.32177037,0.39536021,0.54772093,0.12612898,0.00759777
-4.70935468,14.46528577,0.52294145,13.27427728,0.38955002,0.55125144,0.12581303,0.00756166
-4.70335168,14.40994356,0.52299148,13.22015384,0.38286993,0.55489332,0.12560911,0.00752137
-4.69734867,14.34840356,0.52299164,13.16047112,0.37537805,0.55852029,0.12550527,0.00747721
-4.69134567,14.28173764,0.52290797,13.09633571,0.36714508,0.56199612,0.12548942,0.00742970
-4.68534267,14.21100649,0.52271182,13.02883434,0.35825186,0.56517848,0.12554972,0.00737952
-4.67933967,14.13720669,0.52238047,12.95898042,0.34878692,0.56792319,0.12567497,0.00732748
-4.67333667,14.06122203,0.52189766,12.88766505,0.33884395,0.57008868,0.12585499,0.00727451
-4.66733367,13.98378140,0.52125393,12.81561441,0.32851941,0.57154053,0.12608109,0.00722159
-4.66133067,13.90542491,0.52044695,12.74335539,0.31791034,0.57215591,0.12634645,0.00716974
-4.65532766,13.82647956,0.51948172,12.67119075,0.30711243,0.57182776,0.12664662,0.00711998
-4.64932466,13.74704554,0.51837064,12.59918485,0.29621839,0.57046862,0.12697992,0.00707326
-4.64332166,13.66699375,0.51713356,12.52716045,0.28531669,0.56801384,0.12734797,0.00703045
-4.63731866,13.58597438,0.51579776,12.45470677,0.27449063,0.56442421,0.12775613,0.00699232
-4.63131566,13.50343656,0.51439786,12.38119842,0.26381768,0.55968778,0.12821395,0.00695948
-4.62531266,13.41865813,0.51297580,12.30582455,0.25336913,0.55382094,0.12873567,0.00693238
-4.61930965,13.33078451,0.51158072,12.22762712,0.24321007,0.54686857,0.12934062,0.00691132
-4.61330665,13.23887521,0.51026894,12.14554690,0.23339939,0.53890348,0.13005359,0.00689640
-4.60730365,13.14195619,0.50910391,12.05847545,0.22399008,0.53002500,0.13090515,0.00688758
-4.60130065,13.03907619,0.50815622,11.96531111,0.21502958,0.52035682,0.13193186,0.00688464
-4.59529765,12.92936456,0.50750356,11.86501686,0.20656014,0.51004430,0.13317634,0.00688725
-4.58929465,12.81208854,0.50723062,11.75667774,0.19861929,0.49925119,0.13468721,0.00689498
-4.58329165,12.68670732,0.50742895,11.63955550,0.19124017,0.48815594,0.13651881,0.00690730
-4.57728864,12.55292055,0.50819661,11.51313815,0.18445195,0.47694783,0.13873072,0.00692370
-4.57128564,12.41070913,0.50963759,11.37718227,0.17828005,0.46582290,0.14138703,0.00694362
-4.56528264,12.26036599,0.51186097,11.23174601,0.17274642,0.45497982,0.14455532,0.00696658
-4.55927964,12.10251536,0.51497960,11.07721122,0.16786958,0.44461590,0.14830540,0.00699212
-4.55327664,11.93811893,0.51910845,10.91429338,0.16366464,0.43492320,0.15270773,0.00701992
-4.54727364,11.76846823,0.52436240,10.74403853,0.16014324,0.42608493,0.15783155,0.00704975
-4.54127064,11.59516296,0.53085355,10.56780696,0.15731330,0.41827204,0.16374281,0.00708149
-4.53526763,11.42007543,0.53868801,10.38724392,0.15517873,0.41164014,0.17050182,0.00711515
-4.52926463,11.24530214,0.54796227,10.20423815,0.15373905,0.40632678,0.17816085,0.00715086
-4.52326163,11.07310400,0.55875914,10.02086963,0.15298887,0.40244895,0.18676147,0.00718881
-4.51725863,10.90583720,0.57114352,9.83934839,0.15291745,0.40010094,0.19633207,0.00722930
-4.51125563,10.74587715,0.58515797,9.66194651,0.15350807,0.39935250,0.20688530,0.00727262
-4.50525263,10.59553835,0.60081839,9.49092601,0.15473752,0.40024724,0.21841581,0.00731909
-4.49924962,10.45699318,0.61810997,9.32846496,0.15657556,0.40280133,0.23089822,0.00736896
-4.49324662,10.33219255,0.63698361,9.17658497,0.15898447,0.40700256,0.24428549,0.00742239
-4.48724362,10.22279166,0.65735298,9.03708227,0.16191876,0.41280959,0.25850773,0.00747944
-4.48124062,10.13008329,0.67909247,8.91146513,0.16532489,0.42015163,0.27347166,0.00753999
-4.47523762,10.05494140,0.70203618,8.80089969,0.16914133,0.42892850,0.28906060,0.00760372
-4.46923462,9.99777701,0.72597810,8.70616591,0.17329871,0.43901106,0.30513521,0.00767010
-4.46323162,9.95850780,0.75067346,8.62762531,0.17772025,0.45024218,0.32153492,0.00773838
-4.45722861,9.93654281,0.77584150,8.56520114,0.18232248,0.46243827,0.33808002,0.00780755
-4.45122561,9.93078252,0.80116948,8.51837175,0.18701607,0.47539135,0.35457449,0.00787641
-4.44522261,9.93963442,0.82631786,8.48617716,0.19170712,0.48887180,0.37080940,0.00794350
-4.43921961,9.96104374,0.85092670,8.46723850,0.19629848,0.50263171,0.38656691,0.00800720
-4.43321661,9.99253815,0.87462291,8.45978955,0.20069142,0.51640892,0.40162466,0.00806570
-4.42721361,10.03128526,0.89702828,8.46171952,0.20478740,0.52993165,0.41576054,0.00811710
-4.42121061,10.07416111,0.91776800,8.47062556,0.20849001,0.54292364,0.42875763,0.00815942
-4.41520760,10.11782764,0.93647932,8.48387352,0.21170690,0.55510983,0.44040916,0.00819065
-4.40920460,10.15881690,0.95282028,8.49866518,0.21435186,0.56622225,0.45052342,0.00820881
-4.40320160,10.19361940,0.96647798,8.51210990,0.21634667,0.57600613,0.45892834,0.00821202
-4.39719860,10.21877424,0.97717630,8.52129890,0.21762300,0.58422597,0.46547573,0.00819853
-4.39119560,10.23095813,0.98468277,8.52337970,0.21812398,0.59067140,0.47004496,0.00816679
-4.38519260,10.22707095,0.98881429,8.51562898,0.21780566,0.59516262,0.47254597,0.00811551
-4.37918959,10.20431513,0.98944174,8.49552152,0.21663805,0.59755518,0.47292154,0.00804365
-4.37318659,10.16026668,0.98649303,8.46079339,0.21460593,0.59774398,0.47114875,0.00795053
-4.36718359,10.09293572,0.97995491,8.40949758,0.21170918,0.59566628,0.46723958,0.00783580
-4.36118059,10.00081487,0.96987314,8.34005055,0.20796282,0.59130361,0.46124060,0.00769948
-4.35517759,9.88291408,0.95635130,8.25126833,0.20339663,0.58468246,0.45323183,0.00754197
-4.34917459,9.73878107,0.93954832,8.14239145,0.19805432,0.57587370,0.44332485,0.00736406
-4.34317159,9.56850708,0.91967465,8.01309792,0.19199245,0.56499084,0.43166004,0.00716689
-4.33716858,9.37271791,0.89698750,7.86350431,0.18527895,0.55218702,0.41840335,0.00695197
-4.33116558,9.15255103,0.87178518,7.69415511,0.17799143,0.53765093,0.40374243,0.00672109
-4.32516258,8.90961969,0.84440082,7.50600108,0.17021527,0.52160180,0.38788246,0.00647635
-4.31915958,8.64596574,0.81519558,7.30036744,0.16204151,0.50428362,0.37104171,0.00622009
-4.31315658,8.36400273,0.78455179,7.07891344,0.15356478,0.48595879,0.35344700,0.00595482
-4.30715358,8.06645167,0.75286588,6.84358474,0.14488112,0.46690145,0.33532924,0.00568320
