energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.35867934,4.47822401,0.00224336,0.92748106,1.36305776,1.95306939,0.01660433,0.19474075,1.78876818,0.85329895
-3.35267634,4.51745225,0.00225176,0.93311696,1.36409274,1.98283958,0.01666831,0.19457749,1.80142398,0.86225043
-3.34667334,4.55310120,0.00225542,0.93881849,1.36043635,2.01165668,0.01674633,0.19417497,1.81310776,0.87094922
-3.34067034,4.58577613,0.00225545,0.94461422,1.35241933,2.03984799,0.01684069,0.19359396,1.82399265,0.87942075
-3.33466733,4.61613815,0.00225311,0.95053751,1.34042612,2.06774957,0.01695354,0.19289842,1.83428119,0.88770138
-3.32866433,4.64487082,0.00224977,0.95662269,1.32488026,2.09569003,0.01708669,0.19215330,1.84419304,0.89583468
-3.32266133,4.67264666,0.00224686,0.96290106,1.30622959,2.12397444,0.01724152,0.19142236,1.85395229,0.90386751
-3.31665833,4.70009548,0.00224586,0.96939750,1.28493198,2.15286932,0.01741885,0.19076622,1.86377507,0.91184621
-3.31065533,4.72777629,0.00224826,0.97612758,1.26144224,2.18258928,0.01761883,0.19024057,1.87385850,0.91981336
-3.30465233,4.75615409,0.00225553,0.98309569,1.23620077,2.21328604,0.01784091,0.18989474,1.88437138,0.92780502
-3.29864932,4.78558288,0.00226908,0.99029417,1.20962423,2.24504037,0.01808381,0.18977061,1.89544742,0.93584891
-3.29264632,4.81629509,0.00229023,0.99770352,1.18209870,2.27785714,0.01834553,0.18990186,1.90718103,0.94396325
-3.28664332,4.84839790,0.00232017,1.00529365,1.15397507,2.31166385,0.01862341,0.19031360,1.91962583,0.95215658
-3.28064032,4.88187582,0.00235993,1.01302584,1.12556692,2.34631237,0.01891418,0.19102236,1.93279564,0.96042812
-3.27463732,4.91659899,0.00241034,1.02085541,1.09715040,2.38158388,0.01921410,0.19203634,1.94666759,0.96876865
-3.26863432,4.95233586,0.00247201,1.02873460,1.06896593,2.41719655,0.01951906,0.19335588,1.96118673,0.97716173
-3.26263132,4.98876913,0.00254529,1.03661538,1.04122111,2.45281551,0.01982473,0.19497411,1.97627162,0.98558486
-3.25662831,5.02551346,0.00263027,1.04445186,1.01409461,2.48806456,0.02012665,0.19687772,1.99182010,0.99401043
-3.25062531,5.06213349,0.00272671,1.05220206,0.98774029,2.52253899,0.02042039,0.19904771,2.00771468,1.00240629
-3.24462231,5.09816107,0.00283407,1.05982879,0.96229123,2.55581892,0.02070165,0.20146016,2.02382700,1.01073566
-3.23861931,5.13311048,0.00295151,1.06729949,0.93786333,2.58748261,0.02096631,0.20408692,2.04002095,1.01895646
-3.23261631,5.16649124,0.00307783,1.07458498,0.91455800,2.61711918,0.02121056,0.20689626,2.05615423,1.02701998
-3.22661331,5.19781788,0.00321155,1.08165739,0.89246395,2.64434042,0.02143089,0.20985337,2.07207841,1.03486906
-3.22061031,5.22661684,0.00335087,1.08848718,0.87165789,2.66879133,0.02162412,0.21292080,2.08763754,1.04243588
-3.21460730,5.25243087,0.00349374,1.09503972,0.85220416,2.69015908,0.02178742,0.21605885,2.10266585,1.04963980
-3.20860430,5.27482140,0.00363786,1.10127183,0.83415358,2.70818051,0.02191829,0.21922593,2.11698489,1.05638531
-3.20260130,5.29336982,0.00378076,1.10712840,0.81754155,2.72264788,0.02201452,0.22237884,2.13040080,1.06256073
-3.19659830,5.30767845,0.00391983,1.11253977,0.80238591,2.73341300,0.02207418,0.22547321,2.14270233,1.06803766
-3.19059530,5.31737197,0.00405241,1.11742005,0.78868466,2.74038983,0.02209560,0.22846386,2.15366014,1.07267164
-3.18459230,5.32210026,0.00417581,1.12166677,0.77641404,2.74355550,0.02207734,0.23130533,2.16302800,1.07630423
-3.17858929,5.32154289,0.00428745,1.12516200,0.76552716,2.74294991,0.02201819,0.23395248,2.17054616,1.07876648
-3.17258629,5.31541572,0.00438488,1.12777509,0.75595338,2.73867393,0.02191717,0.23636116,2.17594716,1.07988391
-3.16658329,5.30347956,0.00446588,1.12936697,0.74759879,2.73088622,0.02177358,0.23848897,2.17896404,1.07948278
-3.16058029,5.28555043,0.00452852,1.12979598,0.74034762,2.71979874,0.02158696,0.24029605,2.17934078,1.07739754
-3.15457729,5.26151107,0.00457124,1.12892484,0.73406477,2.70567090,0.02135722,0.24174598,2.17684456,1.07347895
-3.14857429,5.23132270,0.00459288,1.12662851,0.72859925,2.68880249,0.02108463,0.24280648,2.17127925,1.06760260
-3.14257129,5.19503635,0.00459273,1.12280247,0.72378849,2.66952544,0.02076986,0.24345026,2.16249951,1.05967734
-3.13656828,5.15280258,0.00457060,1.11737111,0.71946317,2.64819444,0.02041408,0.24365559,2.15042467,1.04965308
-3.13056528,5.10487893,0.00452675,1.11029547,0.71545241,2.62517674,0.02001893,0.24340687,2.13505163,1.03752754
-3.12456228,5.05163415,0.00446197,1.10158018,0.71158903,2.60084142,0.01958661,0.24269494,2.11646595,1.02335147
-3.11855928,4.99354877,0.00437751,1.09127901,0.70771461,2.57554826,0.01911983,0.24151727,2.09485052,1.00723214
-3.11255628,4.93121156,0.00427509,1.07949872,0.70368412,2.54963694,0.01862185,0.23987796,2.07049107,0.98933460
-3.10655328,4.86531194,0.00415679,1.06640095,0.69936996,2.52341678,0.01809643,0.23778753,2.04377825,0.96988085
-3.10055028,4.79662851,0.00402505,1.05220201,0.69466519,2.49715763,0.01754776,0.23526262,2.01520576,0.94914660
-3.09454727,4.72601413,0.00388258,1.03717052,0.68948595,2.47108244,0.01698046,0.23232548,1.98536459,0.92745599
-3.08854427,4.65437822,0.00373223,1.02162283,0.68377306,2.44536187,0.01639941,0.22900345,1.95493327,0.90517420
-3.08254127,4.58266707,0.00357698,1.00591647,0.67749269,2.42011139,0.01580973,0.22532826,1.92466443,0.88269852
-3.07653827,4.51184306,0.00341981,0.99044175,0.67063638,2.39539110,0.01521663,0.22133545,1.89536790,0.86044785
-3.07053527,4.44286361,0.00326361,0.97561188,0.66322031,2.37120848,0.01462529,0.21706364,1.86789095,0.83885150
-3.06453227,4.37666069,0.00311111,0.96185174,0.65528414,2.34752397,0.01404079,0.21255394,1.84309607,0.81833723
-3.05852926,4.31412162,0.00296482,0.94958594,0.64688939,2.32425919,0.01346796,0.20784934,1.82183706,0.79931939
-3.05252626,4.25607178,0.00282691,0.93922623,0.63811762,2.30130764,0.01291127,0.20299416,1.80493416,0.78218720
-3.04652326,4.20325946,0.00269924,0.93115891,0.62906838,2.27854713,0.01237478,0.19803359,1.79314876,0.76729389
-3.04052026,4.15634336,0.00258323,0.92573252,0.61985720,2.25585353,0.01186201,0.19301324,1.78715874,0.75494670
-3.03451726,4.11588258,0.00247991,0.92324607,0.61061344,2.23311513,0.01137590,0.18797874,1.78753501,0.74539833
-3.02851426,4.08232936,0.00238984,0.92393843,0.60147827,2.21024681,0.01091876,0.18297538,1.79472003,0.73883982
-3.02251126,4.05602414,0.00231318,0.92797890,0.59260259,2.18720326,0.01049227,0.17804770,1.80900916,0.73539519
-3.01650825,4.03719303,0.00224966,0.93545954,0.58414500,2.16399074,0.01009745,0.17323916,1.83053532,0.73511792
-3.01050525,4.02594739,0.00219863,0.94638929,0.57626962,2.14067648,0.00973468,0.16859174,1.85925772,0.73798926
-3.00450225,4.02228523,0.00215910,0.96069024,0.56914393,2.11739539,0.00940376,0.16414551,1.89495507,0.74391853
-2.99849925,4.02609443,0.00212979,0.97819618,0.56293641,2.09435368,0.00910398,0.15993822,1.93722366,0.75274521
-2.99249625,4.03715738,0.00210918,0.99865355,0.55781399,2.07182896,0.00883413,0.15600485,1.98548061,0.76424295
-2.98649325,4.05515710,0.00209561,1.02172475,0.55393931,2.05016703,0.00859267,0.15237718,2.03897230,0.77812515
-2.98049025,4.07968453,0.00208730,1.04699399,0.55146777,2.02977502,0.00837775,0.14908337,2.09678797,0.79405220
-2.97448724,4.11024693,0.00208245,1.07397536,0.55054438,2.01111143,0.00818734,0.14614756,2.15787820,0.81163999
-2.96848424,4.14627719,0.00207928,1.10212310,0.55130041,1.99467311,0.00801930,0.14358956,2.22107774,0.83046957
-2.96248124,4.18714381,0.00207613,1.13084373,0.55385001,1.98097971,0.00787151,0.14142457,2.28513226,0.85009768
-2.95647824,4.23216144,0.00207147,1.15950986,0.55828674,1.97055600,0.00774190,0.13966300,2.34872808,0.87006772
-2.95047524,4.28060147,0.00206394,1.18747506,0.56468012,1.96391278,0.00762850,0.13831041,2.41052400,0.88992108
-2.94447224,4.33170260,0.00205246,1.21408964,0.57307246,1.96152673,0.00752954,0.13736749,2.46918439,0.90920828
-2.93846923,4.38468095,0.00203614,1.23871656,0.58347583,1.96382016,0.00744345,0.13683014,2.52341228,0.92749959
-2.93246623,4.43873937,0.00201439,1.26074727,0.59586947,1.97114100,0.00736885,0.13668970,2.57198151,0.94439498
-2.92646323,4.49307578,0.00198686,1.27961681,0.61019769,1.98374407,0.00730456,0.13693308,2.61376689,0.95953282
-2.92046023,4.54689037,0.00195348,1.29481761,0.62636829,2.00177395,0.00724957,0.13754310,2.64777149,0.97259723
-2.91445723,4.59939137,0.00191438,1.30591186,0.64425173,2.02525045,0.00720302,0.13849877,2.67315004,0.98332385
-2.90845423,4.64979978,0.00186991,1.31254175,0.66368107,2.05405715,0.00716413,0.13977556,2.68922804,0.99150377
-2.90245123,4.69735280,0.00182062,1.31443742,0.68445271,2.08793359,0.00713215,0.14134568,2.69551579,0.99698562
-2.89644822,4.74130660,0.00176716,1.31142244,0.70632806,2.12647181,0.00710634,0.14317836,2.69171733,0.99967571
-2.89044522,4.78093862,0.00171029,1.30341658,0.72903618,2.16911745,0.00708588,0.14524010,2.67773383,0.99953648
-2.88444222,4.81554991,0.00165085,1.29043594,0.75227732,2.21517589,0.00706984,0.14749486,2.65366193,0.99658318
-2.87843922,4.84446801,0.00158967,1.27259041,0.77572750,2.26382344,0.00705719,0.14990429,2.61978684,0.99087913
-2.87243622,4.86705092,0.00152760,1.25007874,0.79904392,2.31412365,0.00704670,0.15242795,2.57657103,0.98252984
-2.86643322,4.88269240,0.00146543,1.22318135,0.82187129,2.36504836,0.00703704,0.15502356,2.52463870,0.97167621
-2.86043022,4.89082919,0.00140390,1.19225121,0.84384885,2.41550311,0.00702670,0.15764729,2.46475698,0.95848733
-2.85442721,4.89094997,0.00134368,1.15770316,0.86461809,2.46435626,0.00701408,0.16025420,2.39781436,0.94315301
-2.84842421,4.88260637,0.00128534,1.12000209,0.88383081,2.51047073,0.00699750,0.16279867,2.32479713,0.92587660
-2.84242121,4.86542542,0.00122940,1.07965036,0.90115745,2.55273750,0.00697526,0.16523501,2.24676475,0.90686823
-2.83641821,4.83912333,0.00117628,1.03717479,0.91629547,2.59010954,0.00694569,0.16751820,2.16482458,0.88633888
-2.83041521,4.80351975,0.00112635,0.99311385,0.92897736,2.62163480,0.00690723,0.16960475,2.08010693,0.86449539
-2.82441221,4.75855180,0.00107993,0.94800517,0.93897821,2.64648712,0.00685848,0.17145360,1.99374090,0.84153659
-2.81840920,4.70428694,0.00103730,0.90237383,0.94612244,2.66399350,0.00679825,0.17302721,1.90683153,0.81765062
-2.81240620,4.64093395,0.00099877,0.85672178,0.95028950,2.67365680,0.00672564,0.17429262,1.82043883,0.79301340
-2.80640320,4.56885079,0.00096463,0.81151844,0.95141820,2.67517269,0.00664006,0.17522258,1.73555900,0.76778826
-2.80040020,4.48854892,0.00093521,0.76719286,0.94950963,2.66844026,0.00654128,0.17579658,1.65310809,0.74212646
-2.79439720,4.40069322,0.00091088,0.72412741,0.94462838,2.65356574,0.00642943,0.17600187,1.57390837,0.71616861
-2.78839420,4.30609722,0.00089210,0.68265311,0.93690203,2.63085913,0.00630502,0.17583425,1.49867761,0.69004653
-2.78239120,4.20571343,0.00087934,0.64304670,0.92651885,2.60082419,0.00616892,0.17529873,1.42802112,0.66388558
-2.77638819,4.10061895,0.00087315,0.60552919,0.91372382,2.56414202,0.00602235,0.17440992,1.36242686,0.63780702
-2.77038519,3.99199675,0.00087413,0.57026605,0.89881298,2.52164924,0.00586682,0.17319220,1.30226334,0.61193028
-2.76438219,3.88111312,0.00088290,0.53736878,0.88212633,2.47431180,0.00570413,0.17167950,1.24778028,0.58637482
-2.75837919,3.76929241,0.00090010,0.50689771,0.86403957,2.42319556,0.00553627,0.16991488,1.19911203,0.56126164
-2.75237619,3.65788974,0.00092634,0.47886589,0.84495481,2.36943508,0.00536539,0.16794974,1.15628324,0.53671399
-2.74637319,3.54826291,0.00096217,0.45324393,0.82529066,2.31420194,0.00519376,0.16584276,1.11921694,0.51285751
-2.74037019,3.44174458,0.00100808,0.42996541,0.80547201,2.25867380,0.00502365,0.16365856,1.08774438,0.48981955
-2.73436718,3.33961562,0.00106439,0.40893290,0.78591979,2.20400543,0.00485734,0.16146618,1.06161652,0.46772782
-2.72836418,3.24308048,0.00113130,0.39002411,0.76704096,2.15130253,0.00469705,0.15933734,1.04051673,0.44670831
-2.72236118,3.15324531,0.00120878,0.37309818,0.74921912,2.10159911,0.00454485,0.15734456,1.02407425,0.42688277
-2.71635818,3.07109919,0.00129658,0.35800179,0.73280589,2.05583869,0.00440270,0.15555927,1.01187800,0.40836560
-2.71035518,2.99749868,0.00139420,0.34457494,0.71811324,2.01485958,0.00427232,0.15404979,1.00349021,0.39126061
-2.70435218,2.93315566,0.00150086,0.33265621,0.70540695,1.97938384,0.00415526,0.15287943,0.99845953,0.37565752
-2.69834917,2.87862812,0.00161551,0.32208741,0.69490126,1.95000978,0.00405280,0.15210466,0.99633304,0.36162865
-2.69234617,2.83431373,0.00173682,0.31271741,0.68675474,1.92720725,0.00396596,0.15177335,0.99666675,0.34922570
-2.68634317,2.80044536,0.00186319,0.30440511,0.68106745,1.91131507,0.00389551,0.15192318,0.99903434,0.33847693
-2.68034017,2.77708847,0.00199280,0.29702159,0.67787927,1.90254006,0.00384192,0.15258035,1.00303385,0.32938491
-2.67433717,2.76413953,0.00212362,0.29045120,0.67716941,1.90095684,0.00380538,0.15375837,1.00829202,0.32192482
-2.66833417,2.76132544,0.00225347,0.28459189,0.67885707,1.90650807,0.00378576,0.15545720,1.01446647,0.31604349
-2.66233117,2.76820367,0.00238007,0.27935460,0.68280310,1.91900469,0.00378265,0.15766270,1.02124562,0.31165929
-2.65632816,2.78416326,0.00250112,0.27466206,0.68881281,1.93812617,0.00379533,0.16034629,1.02834675,0.30866278
-2.65032516,2.80842687,0.00261434,0.27044687,0.69663957,1.96342089,0.00382276,0.16346505,1.03551232,0.30691836
-2.64432216,2.84005456,0.00271757,0.26664929,0.70598958,1.99430691,0.00386361,0.16696208,1.04250524,0.30626664
-2.63831916,2.87794983,0.00280882,0.26321480,0.71652737,2.03007396,0.00391624,0.17076732,1.04910344,0.30652770
-2.63231616,2.92086867,0.00288635,0.26009152,0.72788240,2.06988716,0.00397875,0.17479860,1.05509436,0.30750516
-2.62631316,2.96743260,0.00294871,0.25722799,0.73965635,2.11279336,0.00404897,0.17896325,1.06027001,0.30899083
-2.62031016,3.01614622,0.00299481,0.25457113,0.75143145,2.15773088,0.00412451,0.18315989,1.06442302,0.31076995
-2.61430715,3.06541987,0.00302397,0.25206482,0.76277940,2.20354329,0.00420280,0.18728072,1.06734417,0.31262683
-2.60830415,3.11359784,0.00303592,0.24964902,0.77327100,2.24899777,0.00428113,0.19121400,1.06882185,0.31435071
-2.60230115,3.15899181,0.00303082,0.24725967,0.78248630,2.29280821,0.00435673,0.19484687,1.06864349,0.31574171
-2.59629815,3.19991931,0.00300928,0.24482923,0.79002496,2.33366298,0.00442683,0.19806831,1.06659918,0.31661656
-2.59029515,3.23474626,0.00297235,0.24228792,0.79551667,2.37025683,0.00448871,0.20077224,1.06248720,0.31681408
-2.58429215,3.26193227,0.00292144,0.23956567,0.79863128,2.40132612,0.00453985,0.20286063,1.05612131,0.31619999
-2.57828914,3.28007720,0.00285834,0.23659444,0.79908833,2.42568621,0.00457794,0.20424648,1.04733923,0.31467112
-2.57228614,3.28796690,0.00278513,0.23331095,0.79666559,2.44226945,0.00460099,0.20485665,1.03601185,0.31215862
-2.56628314,3.28461628,0.00270416,0.22965954,0.79120636,2.45016214,0.00460741,0.20463434,1.02205251,0.30863015
-2.56028014,3.26930730,0.00261792,0.22559499,0.78262504,2.44863869,0.00459604,0.20354114,1.00542564,0.30409100
-2.55427714,3.24162003,0.00252904,0.22108511,0.77091091,2.43719108,0.00456625,0.20155855,0.98615404,0.29858392
-2.54827414,3.20145488,0.00244017,0.21611289,0.75612963,2.41555216,0.00451791,0.19868897,0.96432438,0.29218780
-2.54227114,3.14904448,0.00235392,0.21067808,0.73842256,2.38371118,0.00445145,0.19495593,0.94009018,0.28501515
-2.53626813,3.08495425,0.00227277,0.20479808,0.71800371,2.34192063,0.00436785,0.19040370,0.91367202,0.27720855
-2.53026513,3.01007125,0.00219905,0.19850805,0.69515437,2.29069368,0.00426858,0.18509622,0.88535478,0.26893603
-2.52426213,2.92558126,0.00213482,0.19186021,0.67021563,2.23079207,0.00415557,0.17911533,0.85548180,0.26038581
-2.51825913,2.83293501,0.00208186,0.18492240,0.64357906,2.16320489,0.00403114,0.17255847,0.82444631,0.25176033
-2.51225613,2.73380472,0.00204158,0.17777594,0.61567574,2.08911885,0.00389795,0.16553581,0.79268018,0.24326996
-2.50625313,2.63003276,0.00201503,0.17051281,0.58696424,2.00988159,0.00375882,0.15816706,0.76064080,0.23512657
-2.50025013,2.52357462,0.00200282,0.16323252,0.55791787,1.92695935,0.00361674,0.15057795,0.72879646,0.22753720
-2.49424712,2.41643861,0.00200516,0.15603862,0.52901179,1.84189108,0.00347466,0.14289660,0.69761106,0.22069798
-2.48824412,2.31062479,0.00202179,0.14903509,0.50071032,1.75624098,0.00333545,0.13524997,0.66752889,0.21478863
-2.48224112,2.20806571,0.00205203,0.14232289,0.47345507,1.67155137,0.00320175,0.12776031,0.63896012,0.20996759
-2.47623812,2.11057134,0.00209481,0.13599667,0.44765416,1.58929805,0.00307595,0.12054206,0.61226778,0.20636791
-2.47023512,2.01978012,0.00214863,0.13014193,0.42367303,1.51084976,0.00296002,0.11369897,0.58775679,0.20409416
-2.46423212,1.93711796,0.00221168,0.12483261,0.40182685,1.43743328,0.00285553,0.10732180,0.56566546,0.20322011
-2.45822911,1.86376627,0.00228185,0.12012930,0.38237498,1.37010513,0.00276358,0.10148646,0.54615988,0.20378749
-2.45222611,1.80063974,0.00235679,0.11607809,0.36551729,1.30973082,0.00268475,0.09625278,0.52933129,0.20580562
-2.44622311,1.74837413,0.00243398,0.11270993,0.35139251,1.25697166,0.00261916,0.09166377,0.51519640,0.20925192
-2.44022011,1.70732370,0.00251083,0.11004068,0.34007837,1.21227923,0.00256644,0.08774552,0.50370069,0.21407318
-2.43421711,1.67756756,0.00258472,0.10807163,0.33159342,1.17589697,0.00252580,0.08450751,0.49472412,0.22018751
-2.42821411,1.65892395,0.00265309,0.10679049,0.32590023,1.14786809,0.00249607,0.08194348,0.48808913,0.22748685
-2.42221111,1.65097119,0.00271355,0.10617263,0.32290978,1.12804897,0.00247579,0.08003262,0.48357026,0.23583994
-2.41620810,1.65307371,0.00276391,0.10618269,0.32248673,1.11612677,0.00246325,0.07874109,0.48090494,0.24509560
-2.41020510,1.66441182,0.00280226,0.10677621,0.32445522,1.11164022,0.00245664,0.07802383,0.47980488,0.25508620
-2.40420210,1.68401382,0.00282704,0.10790133,0.32860507,1.11400245,0.00245410,0.07782650,0.47996755,0.26563141
-2.39819910,1.71078901,0.00283707,0.10950047,0.33469806,1.12252467,0.00245379,0.07808748,0.48108726,0.27654184
-2.39219610,1.74356073,0.00283161,0.11151188,0.34247418,1.13644005,0.00245405,0.07873998,0.48286545,0.28762284
-2.38619310,1.78109840,0.00281034,0.11387111,0.35165770,1.15492692,0.00245342,0.07971411,0.48501981,0.29867819
-2.38019010,1.82214803,0.00277341,0.11651225,0.36196291,1.17713082,0.00245074,0.08093883,0.48729210,0.30951377
-2.37418709,1.86546079,0.00272137,0.11936911,0.37309974,1.20218514,0.00244518,0.08234387,0.48945448,0.31994120
-2.36818409,1.90981950,0.00265523,0.12237626,0.38477891,1.22923014,0.00243636,0.08386153,0.49131429,0.32978130
-2.36218109,1.95406296,0.00257635,0.12546994,0.39671696,1.25743038,0.00242429,0.08542823,0.49271742,0.33886755
-2.35617809,1.99710817,0.00248643,0.12858899,0.40864104,1.28599064,0.00240947,0.08698607,0.49355027,0.34704932
-2.35017509,2.03797066,0.00238745,0.13167569,0.42029348,1.31417046,0.00239284,0.08848406,0.49374051,0.35419502
-2.34417209,2.07578276,0.00228162,0.13467672,0.43143627,1.34129739,0.00237583,0.08987928,0.49325679,0.36019500
-2.33816908,2.10981003,0.00217130,0.13754399,0.44185525,1.36677902,0.00236027,0.09113776,0.49210756,0.36496412
-2.33216608,2.13946555,0.00205895,0.14023566,0.45136424,1.39011384,0.00234839,0.09223520,0.49033920,0.36844400
-2.32616308,2.16432185,0.00194703,0.14271704,0.45980867,1.41090061,0.00234279,0.09315744,0.48803344,0.37060481
-2.32016008,2.18412005,0.00183800,0.14496152,0.46706887,1.42884621,0.00234635,0.09390070,0.48530441,0.37144648
-2.31415708,2.19877569,0.00173421,0.14695135,0.47306273,1.44377145,0.00236214,0.09447151,0.48229500,0.37099924
-2.30815408,2.20838069,0.00163787,0.14867834,0.47774756,1.45561448,0.00239342,0.09488643,0.47917297,0.36932343
-2.30215108,2.21320070,0.00155098,0.15014425,0.48112096,1.46443128,0.00244345,0.09517139,0.47612636,0.36650850
-2.29614807,2.21366750,0.00147534,0.15136092,0.48322053,1.47039298,0.00251547,0.09536081,0.47335850,0.36267105
-2.29014507,2.21036587,0.00141245,0.15235005,0.48412235,1.47377925,0.00261256,0.09549635,0.47108242,0.35795210
-2.28414207,2.20401484,0.00136352,0.15314256,0.48393799,1.47496804,0.00273754,0.09562541,0.46951470,0.35251340
-2.27813907,2.19544330,0.00132946,0.15377749,0.48281015,1.47442108,0.00289287,0.09579938,0.46886883,0.34653294
-2.27213607,2.18556048,0.00131082,0.15430053,0.48090697,1.47266579,0.00308051,0.09607167,0.46934812,0.34019983
-2.26613307,2.17532194,0.00130783,0.15476212,0.47841509,1.47027361,0.00330185,0.09649552,0.47113833,0.33370859
-2.26013007,2.16569220,0.00132034,0.15521525,0.47553168,1.46783573,0.00355758,0.09712182,0.47440020,0.32725307
-2.25412706,2.15760538,0.00134789,0.15571303,0.47245587,1.46593692,0.00384761,0.09799683,0.47926222,0.32102037
-2.24812406,2.15192551,0.00138966,0.15630609,0.46937976,1.46512866,0.00417102,0.09916002,0.48581388,0.31518473
-2.24212106,2.14940835,0.00144449,0.15704007,0.46647959,1.46590277,0.00452594,0.10064209,0.49409974,0.30990198
-2.23611806,2.15066657,0.00151094,0.15795325,0.46390744,1.46866694,0.00490957,0.10246317,0.50411475,0.30530447
-2.23011506,2.15614010,0.00158727,0.15907440,0.46178382,1.47372338,0.00531818,0.10463150,0.51580104,0.30149704
-2.22411206,2.16607348,0.00167152,0.16042119,0.46019174,1.48125190,0.00574707,0.10714245,0.52904654,0.29855390
-2.21810905,2.18050144,0.00176150,0.16199898,0.45917243,1.49129842,0.00619071,0.10997804,0.54368564,0.29651690
-2.21210605,2.19924381,0.00185488,0.16380033,0.45872308,1.50376972,0.00664278,0.11310700,0.55950192,0.29539502
-2.20610305,2.22191029,0.00194922,0.16580509,0.45879669,1.51843497,0.00709633,0.11648543,0.57623307,0.29516524
-2.20010005,2.24791520,0.00204204,0.16798119,0.45930414,1.53493409,0.00754390,0.12005789,0.59357783,0.29577483
-2.19409705,2.27650159,0.00213087,0.17028599,0.46011839,1.55279267,0.00797774,0.12375909,0.61120469,0.29714473
-2.18809405,2.30677376,0.00221332,0.17266818,0.46108055,1.57144299,0.00839001,0.12751604,0.62876207,0.29917409
-2.18209105,2.33773675,0.00228715,0.17507017,0.46200759,1.59024997,0.00877303,0.13125043,0.64588947,0.30174561
-2.17608804,2.36834075,0.00235031,0.17743067,0.46270132,1.60854091,0.00911944,0.13488148,0.66222916,0.30473149
-2.17008504,2.39752851,0.00240102,0.17968750,0.46295804,1.62563759,0.00942254,0.13832870,0.67743774,0.30799963
-2.16408204,2.42428319,0.00243782,0.18178033,0.46257851,1.64088898,0.00967641,0.14151486,0.69119713,0.31141987
-2.15807904,2.44767444,0.00245956,0.18365328,0.46137766,1.65370302,0.00987619,0.14436874,0.70322442,0.31486988
-2.15207604,2.46690034,0.00246550,0.18525721,0.45919354,1.66357586,0.01001817,0.14682768,0.71328001,0.31824052
-2.14607304,2.48132336,0.00245528,0.18655152,0.45589505,1.67011707,0.01010001,0.14883974,0.72117389,0.32144032
-2.14007004,2.49049844,0.00242895,0.18750556,0.45138815,1.67306964,0.01012077,0.15036551,0.72676956,0.32439904
-2.13406703,2.49419209,0.00238693,0.18809934,0.44562024,1.67232373,0.01008093,0.15137931,0.72998561,0.32707005
-2.12806403,2.49239173,0.00233003,0.18832376,0.43858245,1.66792371,0.00998247,0.15186989,0.73079496,0.32943145
-2.12206103,2.48530493,0.00225936,0.18818020,0.43030994,1.66006796,0.00982870,0.15184056,0.72922188,0.33148611
-2.11605803,2.47334880,0.00217637,0.18767966,0.42088016,1.64910181,0.00962423,0.15130867,0.72533701,0.33326040
-2.11005503,2.45713025,0.00208270,0.18684146,0.41040921,1.63550374,0.00937476,0.15030465,0.71925090,0.33480192
-2.10405203,2.43741815,0.00198022,0.18569157,0.39904663,1.61986572,0.00908695,0.14887056,0.71110633,0.33617634
-2.09804902,2.41510887,0.00187087,0.18426081,0.38696885,1.60286856,0.00876813,0.14705814,0.70107007,0.33746338
-2.09204602,2.39118671,0.00175670,0.18258293,0.37437166,1.58525333,0.00842611,0.14492670,0.68932444,0.33875234
-2.08604302,2.36668115,0.00163972,0.18069262,0.36146217,1.56779023,0.00806893,0.14254064,0.67605922,0.34013717
-2.08004002,2.34262262,0.00152190,0.17862384,0.34845062,1.55124613,0.00770455,0.13996700,0.66146427,0.34171147
-2.07403702,2.31999862,0.00140510,0.17640813,0.33554225,1.53635208,0.00734071,0.13727291,0.64572326,0.34356341
-2.06803402,2.29971193,0.00129101,0.17407340,0.32292992,1.52377210,0.00698459,0.13452316,0.62900866,0.34577098
-2.06203102,2.28254229,0.00118115,0.17164289,0.31078737,1.51407440,0.00664271,0.13177794,0.61147822,0.34839753
-2.05602801,2.26911307,0.00107681,0.16913456,0.29926367,1.50770612,0.00632070,0.12909085,0.59327289,0.35148776
-2.05002501,2.25986392,0.00097905,0.16656071,0.28847884,1.50497236,0.00602319,0.12650721,0.57451612,0.35506447
-2.04402201,2.25503018,0.00088868,0.16392804,0.27852080,1.50602048,0.00575373,0.12406273,0.55531444,0.35912591
-2.03801901,2.25462995,0.00080627,0.16123788,0.26944375,1.51082998,0.00551472,0.12178260,0.53575896,0.36364398
-2.03201601,2.25845883,0.00073215,0.15848667,0.26126780,1.51920840,0.00530739,0.11968095,0.51592772,0.36856329
-2.02601301,2.26609280,0.00066642,0.15566668,0.25397997,1.53079355,0.00513184,0.11776077,0.49588834,0.37380117
-2.02001001,2.27689894,0.00060900,0.15276680,0.24753630,1.54506182,0.00498712,0.11601425,0.47570100,0.37924859
-2.01400700,2.29005367,0.00055959,0.14977341,0.24186502,1.56134254,0.00487129,0.11442344,0.45542113,0.38477209
-2.00800400,2.30456813,0.00051776,0.14667134,0.23687049,1.57883779,0.00478155,0.11296132,0.43510196,0.39021658
-2.00200100,2.31931965,0.00048297,0.14344480,0.23243791,1.59664725,0.00471441,0.11159319,0.41479644,0.39540919
-1.99599800,2.33308847,0.00045454,0.14007829,0.22843834,1.61379710,0.00466580,0.11027826,0.39455865,0.40016379
