energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.80790395,14.21872077,0.01427686,2.55575846,5.27061864,9.13846589,0.07017496,2.10285869
-5.80190095,14.14059775,0.01505295,2.52753247,5.32910205,9.06827878,0.06911254,2.11496587
-5.79589795,14.03457504,0.01580311,2.49399801,5.38506664,8.97716595,0.06814367,2.12363776
-5.78989495,13.90312504,0.01652075,2.45580921,5.43942465,8.86694269,0.06729235,2.12894594
-5.78389195,13.74903981,0.01719989,2.41364684,5.49319115,8.73964131,0.06657674,2.13105588
-5.77788894,13.57535577,0.01783532,2.36820287,5.54745793,8.59745861,0.06600896,2.13021765
-5.77188594,13.38527856,0.01842263,2.32016691,5.60336348,8.44270427,0.06559514,2.12675372
-5.76588294,13.18210907,0.01895833,2.27021455,5.66205941,8.27775105,0.06533571,2.12104436
-5.75987994,12.96917133,0.01943983,2.21899738,5.72467344,8.10498734,0.06522585,2.11351092
-5.75387694,12.74974276,0.01986542,2.16713462,5.79226957,7.92677224,0.06525620,2.10459764
-5.74787394,12.52698735,0.02023430,2.11520594,5.86580641,7.74539357,0.06541360,2.09475268
-5.74187094,12.30389259,0.02054643,2.06374528,5.94609498,7.56302891,0.06568192,2.08440891
-5.73586793,12.08321088,0.02080253,2.01323547,6.03375776,7.38171021,0.06604285,2.07396560
-5.72986493,11.86740695,0.02100395,1.96410323,6.12919115,7.20329219,0.06647676,2.06377157
-5.72386193,11.65861264,0.02115262,1.91671478,6.23253343,7.02942540,0.06696338,2.05411080
-5.71785893,11.45859098,0.02125095,1.87137188,6.34364081,6.86153448,0.06748247,2.04519125
-5.71185593,11.26871120,0.02130182,1.82830845,6.46207371,6.70080257,0.06801428,2.03713761
-5.70585293,11.08993649,0.02130849,1.78768807,6.58709514,6.54816253,0.06854004,2.02998838
-5.69984992,10.92282571,0.02127460,1.74960265,6.71768273,6.40429561,0.06904217,2.02369768
-5.69384692,10.76755001,0.02120420,1.71407235,6.85255493,6.26963805,0.06950455,2.01814175
-5.68784392,10.62392427,0.02110170,1.68104734,6.99021146,6.14439554,0.06991256,2.01312987
-5.68184092,10.49145280,0.02097194,1.65041137,7.12898673,6.02856539,0.07025315,2.00841928
-5.67583792,10.36938742,0.02082019,1.62198738,7.26711455,5.92196551,0.07051489,2.00373322
-5.66983492,10.25679571,0.02065212,1.59554516,7.40280096,5.82426900,0.07068785,1.99878104
-5.66383192,10.15263589,0.02047383,1.57081086,7.53430188,5.73504287,0.07076365,1.99327928
-5.65782891,10.05583443,0.02029176,1.54747817,7.66000131,5.65378890,0.07073542,1.98697242
-5.65182591,9.96536239,0.02011262,1.52522075,7.77848566,5.57998440,0.07059776,1.97965191
-5.64582291,9.88030569,0.01994326,1.50370534,7.88860989,5.51312088,0.07034677,1.97117240
-5.63981991,9.79992556,0.01979045,1.48260513,7.98955121,5.45273835,0.06998004,1.96146388
-5.63381691,9.72370528,0.01966074,1.46161266,8.08084685,5.39845334,0.06949671,1.95053915
-5.62781391,9.65138034,0.01956015,1.44045169,8.16241323,5.34997913,0.06889744,1.93849590
-5.62181091,9.58295031,0.01949389,1.41888750,8.23454479,5.30713715,0.06818447,1.92551315
-5.61580790,9.51867145,0.01946615,1.39673515,8.29789203,5.26985894,0.06736154,1.91184243
-5.60980490,9.45903072,0.01947975,1.37386535,8.35341958,5.23817868,0.06643393,1.89779390
-5.60380190,9.40470276,0.01953593,1.35020763,8.40234617,5.21221723,0.06540831,1.88371840
-5.59779890,9.35649259,0.01963414,1.32575087,8.44606963,5.19215845,0.06429268,1.86998655
-5.59179590,9.31526766,0.01977189,1.30054120,8.48608098,5.17821984,0.06309623,1.85696599
-5.58579290,9.28188357,0.01994471,1.27467738,8.52387216,5.17061926,0.06182914,1.84499827
-5.57978989,9.25710805,0.02014613,1.24830419,8.56084254,5.16954010,0.06050239,1.83437682
-5.57378689,9.24154799,0.02036780,1.22160403,8.59820932,5.17509696,0.05912760,1.82532719
-5.56778389,9.23558381,0.02059971,1.19478740,8.63692672,5.18730426,0.05771679,1.81799093
-5.56178089,9.23931523,0.02083047,1.16808266,8.67761834,5.20604952,0.05628217,1.81241384
-5.55577789,9.25252150,0.02104767,1.14172565,8.72052625,5.23107302,0.05483602,1.80853941
-5.54977489,9.27463832,0.02123831,1.11594967,8.76547946,5.26195501,0.05339046,1.80620778
-5.54377189,9.30475259,0.02138930,1.09097618,8.81188330,5.29811106,0.05195738,1.80516008
-5.53776888,9.34161499,0.02148794,1.06700670,8.85872992,5.33879581,0.05054830,1.80504809
-5.53176588,9.38366963,0.02152241,1.04421612,8.90462931,5.38311480,0.04917433,1.80544837
-5.52576288,9.42909859,0.02148226,1.02274756,8.94785880,5.43004347,0.04784612,1.80588022
-5.51975988,9.47587895,0.02135883,1.00270896,8.98642830,5.47845247,0.04657381,1.80582634
-5.51375688,9.52184889,0.02114561,0.98417129,9.01815786,5.52713748,0.04536705,1.80475507
-5.50775388,9.56477953,0.02083849,0.96716831,9.04076331,5.57485234,0.04423495,1.80214310
-5.50175088,9.60244849,0.02043595,0.95169775,9.05194602,5.62034346,0.04318608,1.79749747
-5.49574787,9.63271208,0.01993915,0.93772365,9.04948228,5.66238415,0.04222844,1.79037582
-5.48974487,9.65357243,0.01935185,0.92517959,9.03130838,5.69980717,0.04136939,1.78040409
-5.48374187,9.66323718,0.01868031,0.91397254,8.99559789,5.73153436,0.04061558,1.76729088
-5.47773887,9.66016930,0.01793308,0.90398712,8.94082794,5.75660215,0.03997284,1.75083805
-5.47173587,9.64312574,0.01712064,0.89508994,8.86583253,5.77418229,0.03944605,1.73094736
-5.46573287,9.61118402,0.01625509,0.88713381,8.76984121,5.78359737,0.03903899,1.70762301
-5.45972986,9.56375669,0.01534974,0.87996174,8.65250255,5.78433089,0.03875419,1.68097043
-5.45372686,9.50059411,0.01441867,0.87341042,8.51389262,5.77603222,0.03859272,1.65119150
-5.44772386,9.42177667,0.01347631,0.86731330,8.35450914,5.75851658,0.03855406,1.61857685
-5.44172086,9.32769781,0.01253703,0.86150314,8.17525286,5.73176081,0.03863596,1.58349567
-5.43571786,9.21903964,0.01161479,0.85581406,7.97739793,5.69589558,0.03883429,1.54638385
-5.42971486,9.09674297,0.01072279,0.85008321,7.76255357,5.65119483,0.03914302,1.50773089
-5.42371186,8.96197379,0.00987319,0.84415212,7.53261912,5.59806324,0.03955418,1.46806638
-5.41770885,8.81608791,0.00907693,0.83786787,7.28973507,5.53702255,0.04005794,1.42794650
-5.41170585,8.66059550,0.00834358,0.83108418,7.03623198,5.46869752,0.04064277,1.38794108
-5.40570285,8.49712683,0.00768122,0.82366259,6.77457936,5.39380191,0.04129561,1.34862149
-5.39969985,8.32740038,0.00709648,0.81547378,6.50733621,5.31312520,0.04200224,1.31054980
-5.39369685,8.15319381,0.00659447,0.80639912,6.23710419,5.22752018,0.04274762,1.27426915
-5.38769385,7.97631824,0.00617894,0.79633255,5.96648457,5.13789158,0.04351636,1.24029553
-5.38169085,7.79859578,0.00585231,0.78518261,5.69803911,5.04518565,0.04429322,1.20911084
-5.37568784,7.62183976,0.00561578,0.77287486,5.43425528,4.95038049,0.04506368,1.18115707
-5.36968484,7.44783714,0.00546948,0.75935426,5.17751523,4.85447682,0.04581441,1.15683152
-5.36368184,7.27833228,0.00541257,0.74458767,4.93006847,4.75848866,0.04653391,1.13648265
-5.35767884,7.11501087,0.00544332,0.72856619,4.69400736,4.66343346,0.04721291,1.12040652
-5.35167584,6.95948336,0.00555924,0.71130713,4.47124504,4.57032125,0.04784481,1.10884340
-5.34567284,6.81326690,0.00575711,0.69285564,4.26349502,4.48014224,0.04842603,1.10197448
-5.33966983,6.67776518,0.00603308,0.67328560,4.07225221,4.39385272,0.04895614,1.09991856
-5.33366683,6.55424599,0.00638261,0.65269986,3.89877493,4.31235907,0.04943793,1.10272856
-5.32766383,6.44381648,0.00680057,0.63122961,3.74406811,4.23650008,0.04987731,1.11038802
-5.32166083,6.34739683,0.00728117,0.60903300,3.60886780,4.16702784,0.05028304,1.12280768
-5.31565783,6.26569318,0.00781797,0.58629279,3.49362766,4.10458798,0.05066631,1.13982245
-5.30965483,6.19917153,0.00840387,0.56321347,3.39850831,4.04970025,0.05104022,1.16118894
-5.30365183,6.14803420,0.00903110,0.54001759,3.32337031,4.00274036,0.05141909,1.18658419
-5.29764882,6.11220115,0.00969123,0.51694177,3.26777226,3.96392471,0.05181776,1.21560587
-5.29164582,6.09129821,0.01037521,0.49423251,3.23097489,3.93329917,0.05225082,1.24777451
-5.28564282,6.08465449,0.01107347,0.47214188,3.21195233,3.91073343,0.05273188,1.28253813
-5.27963982,6.09131077,0.01177596,0.45092358,3.20941145,3.89592201,0.05327281,1.31927963
-5.27363682,6.11004030,0.01247233,0.43082927,3.22181977,3.88839301,0.05388322,1.35732722
-5.26763382,6.13938288,0.01315213,0.41210555,3.24744203,3.88752498,0.05456989,1.39596793
-5.26163082,6.17769204,0.01380497,0.39499154,3.28438508,3.89257216,0.05533658,1.43446404
-5.25562781,6.22319464,0.01442079,0.37971717,3.33065018,3.90269746,0.05618380,1.47207232
-5.24962481,6.27406088,0.01499012,0.36650211,3.38419122,3.91701223,0.05710896,1.50806520
-5.24362181,6.32848210,0.01550436,0.35555524,3.44297674,3.93462119,0.05810661,1.54175358
-5.23761881,6.38475276,0.01595600,0.34707450,3.50505358,3.95467032,0.05916887,1.57250996
-5.23161581,6.44135243,0.01633890,0.34124689,3.56860903,3.97639527,0.06028605,1.59979116
-5.22561281,6.49702332,0.01664853,0.33824837,3.63202877,3.99916748,0.06144728,1.62315929
-5.21960980,6.55083840,0.01688211,0.33824342,3.69394749,4.02253515,0.06264132,1.64229998
-5.21360680,6.60225586,0.01703872,0.34138406,3.75328940,4.04625623,0.06385725,1.65703671
-5.20760380,6.65115569,0.01711943,0.34780798,3.80929617,4.07032102,0.06508524,1.66734024
-5.20160080,6.69785522,0.01712719,0.35763582,3.86154039,4.09496229,0.06631707,1.67333249
-5.19559780,6.74310145,0.01706683,0.37096742,3.90992331,4.12065166,0.06754663,1.67528428
-5.18959480,6.78803933,0.01694485,0.38787714,3.95465649,4.14808158,0.06877021,1.67360669
-5.18359180,6.83415627,0.01676922,0.40840827,3.99622775,4.17813307,0.06998649,1.66883627
-5.17758879,6.88320504,0.01654911,0.43256683,4.03535282,4.21183049,0.07119649,1.66161448
-5.17158579,6.93710806,0.01629453,0.46031511,4.07291490,4.25028510,0.07240312,1.65266207
-5.16558279,6.99784762,0.01601598,0.49156520,4.10989507,4.29463009,0.07361075,1.64274968
-5.15957979,7.06734744,0.01572407,0.52617302,4.14729711,4.34595034,0.07482442,1.63266568
-5.15357679,7.14735156,0.01542914,0.56393324,4.18607071,4.40521048,0.07604914,1.62318295
-5.14757379,7.23930691,0.01514087,0.60457563,4.22703724,4.47318509,0.07728903,1.61502604
-5.14157079,7.34425591,0.01486799,0.64776309,4.27082227,4.55039470,0.07854650,1.60884022
-5.13556778,7.46274484,0.01461792,0.69309177,4.31779846,4.63705126,0.07982155,1.60516404
-5.12956478,7.59475309,0.01439660,0.74009351,4.36804245,4.73301587,0.08111116,1.60440654
-5.12356178,7.73964717,0.01420828,0.78824066,4.42130804,4.83777134,0.08240886,1.60683026
-5.11755878,7.89616228,0.01405547,0.83695339,4.47701752,4.95041098,0.08370457,1.61254083
-5.11155578,8.06241258,0.01393885,0.88560920,4.53427196,5.06964450,0.08498464,1.62148354
-5.10555278,8.23592982,0.01385741,0.93355452,4.59187993,5.19382086,0.08623214,1.63344700
-5.09954977,8.41372889,0.01380850,0.98011792,4.64840368,5.32096693,0.08742746,1.64807375
-5.09354677,8.59239690,0.01378805,1.02462462,4.70222023,5.44884041,0.08854904,1.66487707
-5.08754377,8.76820203,0.01379080,1.06641162,4.75159458,5.57499440,0.08957436,1.68326320
-5.08154077,8.93721689,0.01381054,1.10484305,4.79476121,5.69685090,0.09048100,1.70255801
-5.07553777,9.09545100,0.01384047,1.13932510,4.83000989,5.81177987,0.09124785,1.72203663
-5.06953477,9.23898647,0.01387343,1.16932007,4.85577148,5.91718060,0.09185624,1.74095479
-5.06353177,9.36411118,0.01390227,1.19435901,4.87069946,6.01056204,0.09229111,1.75858050
-5.05752876,9.46744414,0.01392010,1.21405260,4.87374334,6.08961893,0.09254196,1.77422455
-5.05152576,9.54604788,0.01392058,1.22809990,4.86421031,6.15230108,0.09260374,1.78726876
-5.04552276,9.59752420,0.01389811,1.23629486,4.84181238,6.19687325,0.09247741,1.79719067
-5.03951976,9.62008980,0.01384807,1.23853022,4.80669695,6.22196400,0.09217036,1.80358390
-5.03351676,9.61262973,0.01376689,1.23479910,4.75945942,6.22660209,0.09169641,1.80617334
-5.02751376,9.57472758,0.01365221,1.22519402,4.70113768,6.21023973,0.09107568,1.80482498
-5.02151076,9.50667208,0.01350284,1.20990365,4.63318877,6.17276246,0.09033409,1.79954986
-5.01550775,9.40944095,0.01331881,1.18920738,4.55744910,6.11448603,0.08950260,1.79050254
-5.00950475,9.28466365,0.01310127,1.16346800,4.47608015,6.03614092,0.08861629,1.77797409
-5.00350175,9.13456504,0.01285241,1.13312264,4.39150215,5.93884563,0.08771321,1.76238040
-4.99749875,8.96189296,0.01257534,1.09867234,4.30631864,5.82407020,0.08683310,1.74424608
-4.99149575,8.76983283,0.01227391,1.06067052,4.22323500,5.69359156,0.08601612,1.72418524
-4.98549275,8.56191269,0.01195256,1.01971052,4.14497430,5.54944242,0.08530146,1.70287946
-4.97948974,8.34190226,0.01161615,0.97641276,4.07419345,5.39385578,0.08472609,1.68105442
-4.97348674,8.11370943,0.01126977,0.93141149,4.01340265,5.22920668,0.08432354,1.65945563
-4.96748374,7.88127774,0.01091854,0.88534169,3.96489074,5.05795337,0.08412294,1.63882448
-4.96148074,7.64848769,0.01056751,0.83882630,3.93065865,4.88257942,0.08414812,1.61987523
-4.95547774,7.41906491,0.01022146,0.79246399,3.91236268,4.70553852,0.08441705,1.60327368
-4.94947474,7.19649742,0.00988483,0.74681786,3.91126888,4.52920344,0.08494144,1.58961819
-4.94347174,6.98396387,0.00956156,0.70240524,3.92821930,4.35582032,0.08572665,1.57942337
-4.93746873,6.78427428,0.00925507,0.65968885,3.96361050,4.18746928,0.08677174,1.57310689
-4.93146573,6.59982407,0.00896817,0.61906952,4.01738422,4.02603207,0.08806990,1.57097959
-4.92546273,6.43256192,0.00870308,0.58088056,4.08902976,3.87316712,0.08960887,1.57323878
-4.91945973,6.28397117,0.00846138,0.54538401,4.17759755,3.73029216,0.09137168,1.57996501
-4.91345673,6.15506451,0.00824404,0.51276882,4.28172286,3.59857411,0.09333736,1.59112183
-4.90745373,6.04639082,0.00805149,0.48315081,4.39965872,3.47892600,0.09548184,1.60655859
-4.90145073,5.95805303,0.00788360,0.45657465,4.52931691,3.37201007,0.09777876,1.62601586
-4.89544772,5.88973556,0.00773981,0.43301752,4.66831593,3.27824635,0.10020026,1.64913322
-4.88944472,5.84073964,0.00761917,0.41239434,4.81403461,3.19782571,0.10271777,1.67545910
-4.88344172,5.81002473,0.00752041,0.39456453,4.96367034,3.13072634,0.10530263,1.70446233
-4.87743872,5.79625449,0.00744204,0.37933983,5.11430065,3.07673266,0.10792661,1.73554503
-4.87143572,5.79784539,0.00738240,0.36649299,5.26294689,3.03545561,0.11056227,1.76805665
-4.86543272,5.81301658,0.00733980,0.35576708,5.40663893,3.00635352,0.11318324,1.80130864
-4.85942971,5.83983954,0.00731253,0.34688502,5.54247947,2.98875272,0.11576433,1.83458969
-4.85342671,5.87628637,0.00729899,0.33955906,5.66770683,2.98186729,0.11828152,1.86718110
-4.84742371,5.92027579,0.00729776,0.33349986,5.77975487,2.98481775,0.12071192,1.89837212
-4.84142071,5.96971609,0.00730762,0.32842498,5.87630871,2.99664821,0.12303362,1.92747486
-4.83541771,6.02254458,0.00732769,0.32406645,5.95535503,3.01634220,0.12522553,1.95383874
-4.82941471,6.07676338,0.00735739,0.32017731,6.01522570,3.04283732,0.12726727,1.97686404
-4.82341171,6.13047135,0.00739658,0.31653684,6.05463367,3.07503887,0.12913907,1.99601441
-4.81740870,6.18189243,0.00744550,0.31295460,6.07270011,3.11183312,0.13082173,2.01082819
-4.81140570,6.22940061,0.00750486,0.30927299,6.06897205,3.15210047,0.13229669,2.02092820
-4.80540270,6.27154183,0.00757582,0.30536859,6.04343009,3.19472917,0.13354618,2.02603001
-4.79939970,6.30705340,0.00765996,0.30115215,5.99648586,3.23862996,0.13455352,2.02594837
-4.79339670,6.33488104,0.00775931,0.29656748,5.92896939,3.28275199,0.13530344,2.02060187
-4.78739370,6.35419426,0.00787626,0.29158936,5.84210668,3.32610040,0.13578259,2.01001564
-4.78139070,6.36440011,0.00801354,0.28622055,5.73748830,3.36775546,0.13598003,1.99432217
-4.77538769,6.36515558,0.00817411,0.28048828,5.61702983,3.40689336,0.13588783,1.97376011
-4.76938469,6.35637868,0.00836114,0.27444027,5.48292548,3.44280830,0.13550167,1.94867134
-4.76338169,6.33825800,0.00857784,0.26814049,5.33759611,3.47493528,0.13482139,1.91949615
-4.75737869,6.31126060,0.00882740,0.26166499,5.18363334,3.50287313,0.13385158,1.88676687
-4.75137569,6.27613765,0.00911287,0.25509778,5.02374115,3.52640674,0.13260201,1.85109998
-4.74537269,6.23392739,0.00943703,0.24852701,4.86067678,3.54552770,0.13108808,1.81318697
-4.73936968,6.18595468,0.00980231,0.24204155,4.69719221,3.56045217,0.12933102,1.77378405
-4.73336668,6.13382650,0.01021064,0.23572799,4.53597806,3.57163499,0.12735809,1.73370102
-4.72736368,6.07942276,0.01066339,0.22966824,4.37961100,3.57977900,0.12520257,1.69378954
-4.72136068,6.02488178,0.01116131,0.22393751,4.23050593,3.58583861,0.12290366,1.65493094
-4.71535768,5.97257994,0.01170443,0.21860298,4.09087415,3.59101694,0.12050623,1.61802380
-4.70935468,5.92510530,0.01229207,0.21372281,3.96268814,3.59675586,0.11806046,1.58397163
-4.70335168,5.88522503,0.01292283,0.20934565,3.84765368,3.60471870,0.11562137,1.55367073
-4.69734867,5.85584686,0.01359458,0.20551056,3.74718978,3.61676569,0.11324828,1.52799846
-4.69134567,5.83997491,0.01430457,0.20224716,3.66241646,3.63492230,0.11100413,1.50780200
-4.68534267,5.84066070,0.01504949,0.19957608,3.59415044,3.66134120,0.10895484,1.49388786
-4.67933967,5.86095018,0.01582553,0.19750959,3.54290831,3.69825877,0.10716849,1.48701209
-4.67333667,5.90382794,0.01662854,0.19605229,3.50891678,3.74794721,0.10571457,1.48787127
-4.66733367,5.97215987,0.01745415,0.19520188,3.49212905,3.81266372,0.10466308,1.49709437
-4.66133067,6.06863570,0.01829789,0.19494995,3.49224652,3.89459824,0.10408364,1.51523536
-4.65532766,6.19571269,0.01915529,0.19528267,3.50874455,3.99582130,0.10404454,1.54276657
-4.64932466,6.35556198,0.02002207,0.19618145,3.54090103,4.11823353,0.10461167,1.58007269
-4.64332166,6.55001866,0.02089413,0.19762346,3.58782642,4.26351829,0.10584744,1.62744541
-4.63731866,6.78053674,0.02176771,0.19958202,3.64849395,4.43309867,0.10780957,1.68507841
-4.63131566,7.04814964,0.02263938,0.20202686,3.72176847,4.62809980,0.11054981,1.75306283
-4.62531266,7.35343681,0.02350610,0.20492425,3.80643303,4.84931720,0.11411251,1.83138291
-4.61930965,7.69649665,0.02436513,0.20823695,3.90121198,5.09719155,0.11853321,1.91991184
-4.61330665,8.07692565,0.02521405,0.21192409,4.00478995,5.37178964,0.12383709,2.01840777
-4.60730365,8.49380340,0.02605062,0.21594095,4.11582614,5.67279144,0.13003737,2.12650990
-4.60130065,8.94568293,0.02687273,0.22023866,4.23296397,5.99948243,0.13713378,2.24373482
-4.59529765,9.43058580,0.02767826,0.22476391,4.35483609,6.35075040,0.14511104,2.36947304
-4.58929465,9.94600128,0.02846496,0.22945869,4.48006543,6.72508595,0.15393749,2.50298604
-4.58329165,10.48888910,0.02923033,0.23426006,4.60726299,7.12058558,0.16356389,2.64340398
-4.57728864,11.05568558,0.02997152,0.23910016,4.73502362,7.53495687,0.17392251,2.78972442
-4.57128564,11.64231314,0.03068522,0.24390625,4.86192082,7.96552508,0.18492660,2.94081240
-4.56528264,12.24419369,0.03136761,0.24860111,4.98650214,8.40924132,0.19647026,3.09540240
-4.55927964,12.85626696,0.03201433,0.25310357,5.10728643,8.86269257,0.20842884,3.25210254
-4.55327664,13.47301504,0.03262050,0.25732941,5.22276422,9.32211453,0.22065989,3.40940167
-4.54727364,14.08849516,0.03318076,0.26119242,5.33140252,9.78340856,0.23300479,3.56567980
-4.54127064,14.69638268,0.03368942,0.26460587,5.43165475,10.24216453,0.24529095,3.71922229
-4.53526763,15.29002652,0.03414053,0.26748404,5.52197649,10.69369169,0.25733465,3.86823826
-4.52926463,15.86251924,0.03452815,0.26974415,5.60084725,11.13305934,0.26894453,4.01088353
-4.52326163,16.40678348,0.03484653,0.27130823,5.66679799,11.55514967,0.27992558,4.14528798
-4.51725863,16.91567572,0.03509037,0.27210525,5.71844395,11.95472385,0.29008358,4.26958744
-4.51125563,17.38210771,0.03525510,0.27207308,5.75452156,12.32650266,0.29922982,4.38195959
-4.50525263,17.79918458,0.03533716,0.27116052,5.77392820,12.66526147,0.30718610,4.48066320
-4.49924962,18.16035727,0.03533427,0.26932908,5.77576312,12.96593860,0.31378959,4.56407990
-4.49324662,18.45958574,0.03524565,0.26655451,5.75936740,13.22375501,0.31889755,4.63075706
-4.48724362,18.69150793,0.03507225,0.26282804,5.72436114,13.43434191,0.32239175,4.67945045
-4.48124062,18.85160828,0.03481689,0.25815726,5.67067550,13.59387194,0.32418217,4.70916500
-4.47523762,18.93637855,0.03448437,0.25256650,5.59857765,13.69918840,0.32421015,4.71919168
-4.46923462,18.94346323,0.03408146,0.24609680,5.50868670,13.74792676,0.32245045,4.70913895
-4.46323162,18.87178148,0.03361682,0.23880536,5.40197917,13.73862177,0.31891254,4.67895676
-4.45722861,18.72161801,0.03310089,0.23076452,5.27978261,13.67079411,0.31364060,4.62895156
-4.45122561,18.49467614,0.03254556,0.22206031,5.14375684,13.54501057,0.30671262,4.55979114
-4.44522261,18.19408752,0.03196394,0.21279053,4.99586267,13.36291293,0.29823824,4.47249815
-4.43921961,17.82437494,0.03136984,0.20306247,4.83831851,13.12721191,0.28835571,4.36843203
-4.43321661,17.39136681,0.03077742,0.19299043,4.67354599,12.84164401,0.27722790,4.24925934
-4.42721361,16.90206412,0.03020058,0.18269288,4.50410611,12.51089131,0.26503753,4.11691309
-4.42121061,16.36446340,0.02965250,0.17228969,4.33262835,12.14046566,0.25198192,3.97354232
-4.41520760,15.78734126,0.02914509,0.16189917,4.16173499,11.73656109,0.23826733,3.82145359
-4.40920460,15.18000871,0.02868852,0.15163531,3.99396391,11.30587983,0.22410318,3.66304660
-4.40320160,14.55204463,0.02829072,0.14160515,3.83169275,10.85543872,0.20969641,3.50074634
-4.39719860,13.91301948,0.02795711,0.13190644,3.67706767,10.39236415,0.19524614,3.33693462
-4.39119560,13.27222079,0.02769026,0.12262556,3.53193983,9.92368413,0.18093878,3.17388363
-4.38519260,12.63839211,0.02748976,0.11383598,3.39781216,9.45612646,0.16694393,3.01369453
-4.37918959,12.01949615,0.02735222,0.10559697,3.27579904,8.99593148,0.15341097,2.85824325
-4.37318659,11.42251220,0.02727133,0.09795300,3.16660046,8.54868731,0.14046658,2.70913597
-4.36718359,10.85327561,0.02723811,0.09093340,3.07049201,8.11919402,0.12821319,2.56767589
-4.36118059,10.31636527,0.02724123,0.08455269,2.98733102,7.71136195,0.11672834,2.43484242
-4.35517759,9.81504249,0.02726746,0.07881121,2.91657873,7.32814732,0.10606497,2.31128334
-4.34917459,9.35124230,0.02730220,0.07369619,2.85733730,6.97152663,0.09625239,2.19731999
-4.34317159,8.92561531,0.02733002,0.06918321,2.80840014,6.64250931,0.08729813,2.09296457
-4.33716858,8.53761642,0.02733531,0.06523789,2.76831308,6.34118631,0.07919018,1.99794857
-4.33116558,8.18563419,0.02730281,0.06181776,2.73544374,6.06681077,0.07189976,1.91176037
-4.32516258,7.86715324,0.02721825,0.05887435,2.70805577,5.81790565,0.06538432,1.83369005
-4.31915958,7.57894094,0.02706884,0.05635517,2.68438475,5.59239203,0.05959068,1.76287892
-4.31315658,7.31724878,0.02684370,0.05420583,2.66271227,5.38773160,0.05445816,1.69837144
-4.30715358,7.07801894,0.02653425,0.05237189,2.64143493,5.20107610,0.04992156,1.63916683
