energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-6.00000000,4.20563301,-2.15135993,2.76823658,-1.26438347,1.59172843,-0.64231311,0.00896742,-0.00099270,1.28023124,-0.42039331,0.05428610,-0.02397276,0.96519660,-0.90217912
-5.99399700,4.04532074,-2.18874254,2.65463748,-1.29189093,1.52708657,-0.66321921,0.00890875,-0.00107349,1.22445002,-0.44061210,0.05324378,-0.02387848,0.93616076,-0.90458184
-5.98799400,3.88045599,-2.23231058,2.53765208,-1.32280315,1.46224960,-0.68589703,0.00882174,-0.00116425,1.16742609,-0.46192326,0.05191328,-0.02401323,0.90587699,-0.90957226
-5.98199100,3.71284882,-2.28220190,2.41869018,-1.35697982,1.39785963,-0.71038362,0.00871129,-0.00126539,1.10990810,-0.48433107,0.05031763,-0.02437556,0.87453830,-0.91723124
-5.97598799,3.54425291,-2.33837564,2.29909842,-1.39416876,1.33450560,-0.73666632,0.00858281,-0.00137712,1.05258177,-0.50781592,0.04848533,-0.02495954,0.84237474,-0.92755498
-5.96998499,3.37633656,-2.40061004,2.18013611,-1.43401665,1.27271525,-0.76467861,0.00844210,-0.00149950,0.99605567,-0.53233244,0.04644951,-0.02575486,0.80965300,-0.94045610
-5.96398199,3.21065801,-2.46850616,2.06295594,-1.47608398,1.21294956,-0.79429761,0.00829514,-0.00163238,0.94085113,-0.55780870,0.04424690,-0.02674695,0.77667413,-0.95576714
-5.95797899,3.04864560,-2.54149768,1.94858940,-1.51986339,1.15559939,-0.82534357,0.00814789,-0.00177539,0.88739640,-0.58414689,0.04191682,-0.02791720,0.74376921,-0.97324625
-5.95197599,2.89158259,-2.61886664,1.83793726,-1.56480084,1.10098455,-0.85758182,0.00800612,-0.00192794,0.83602485,-0.61122569,0.03950001,-0.02924325,0.71129323,-0.99258493
-5.94597299,2.74059670,-2.69976516,1.73176459,-1.61031850,1.04935468,-0.89072707,0.00787516,-0.00208923,0.78697709,-0.63890415,0.03703756,-0.03069940,0.67961733,-1.01341755
-5.93996998,2.59665394,-2.78324228,1.63070012,-1.65583850,1.00089194,-0.92445028,0.00775977,-0.00225824,0.74040627,-0.66702744,0.03456986,-0.03225707,0.64911973,-1.03533220
-5.93396698,2.46055622,-2.86827546,1.53523913,-1.70080647,0.95571502,-0.95838796,0.00766396,-0.00243375,0.69638629,-0.69543391,0.03213559,-0.03388538,0.62017575,-1.05788271
-5.92796398,2.33294228,-2.95380537,1.44574934,-1.74471369,0.91388410,-0.99215356,0.00759079,-0.00261438,0.65492194,-0.72396360,0.02977086,-0.03555184,0.59314728,-1.08060116
-5.92196098,2.21429118,-3.03877288,1.36247900,-1.78711704,0.87540653,-1.02535073,0.00754228,-0.00279860,0.61596043,-0.75246746,0.02750843,-0.03722309,0.56837210,-1.10301070
-5.91595798,2.10492782,-3.12215656,1.28556652,-1.82765570,0.84024268,-1.05758765,0.00751936,-0.00298473,0.57940361,-0.78081701,0.02537713,-0.03886567,0.54615357,-1.12463817
-5.90995498,2.00503000,-3.20300916,1.21505086,-1.86606391,0.80831188,-1.08849204,0.00752175,-0.00317103,0.54512008,-0.80891372,0.02340133,-0.04044687,0.52675100,-1.14502609
-5.90395198,1.91463638,-3.28049123,1.15088231,-1.90217908,0.77949811,-1.11772586,0.00754800,-0.00335570,0.51295687,-0.83669763,0.02160066,-0.04193553,0.51037108,-1.16374376
-5.89794897,1.83365520,-3.35390038,1.09293292,-1.93594502,0.75365533,-1.14499915,0.00759554,-0.00353692,0.48274991,-0.86415428,0.01998981,-0.04330287,0.49716076,-1.18039701
-5.89194597,1.76187334,-3.42269451,1.04100661,-1.96740997,0.73061228,-1.17008202,0.00766072,-0.00371290,0.45433330,-0.89131975,0.01857845,-0.04452316,0.48720178,-1.19463654
-5.88594297,1.69896570,-3.48650778,0.99484835,-1.99671967,0.71017682,-1.19281429,0.00773900,-0.00388186,0.42754677,-0.91828282,0.01737133,-0.04557442,0.48050702,-1.20616453
-5.87993997,1.64450477,-3.54515834,0.95415271,-2.02410559,0.69213977,-1.21311196,0.00782504,-0.00404214,0.40224160,-0.94518414,0.01636847,-0.04643886,0.47701890,-1.21473941
-5.87393697,1.59797062,-3.59864724,0.91857149,-2.04986898,0.67627833,-1.23097016,0.00791295,-0.00419213,0.37828469,-0.97221209,0.01556538,-0.04710325,0.47660970,-1.22017887
-5.86793397,1.55876116,-3.64714837,0.88772074,-2.07436145,0.66235920,-1.24646238,0.00799649,-0.00433037,0.35556107,-0.99959509,0.01495349,-0.04755914,0.47908402,-1.22236099
-5.86193097,1.52620308,-3.69098984,0.86118719,-2.09796296,0.65014145,-1.25973566,0.00806933,-0.00445553,0.33397497,-1.02759074,0.01452051,-0.04780284,0.48418305,-1.22122378
-5.85592796,1.49956331,-3.73062748,0.83853433,-2.12105815,0.63937936,-1.27100218,0.00812524,-0.00456640,0.31344959,-1.05647196,0.01425097,-0.04783529,0.49159071,-1.21676304
-5.84992496,1.47806134,-3.76661183,0.81930834,-2.14401227,0.62982517,-1.28052743,0.00815837,-0.00466194,0.29392590,-1.08651080,0.01412669,-0.04766173,0.50094130,-1.20902896
-5.84392196,1.46088226,-3.79955024,0.80304392,-2.16714772,0.62123194,-1.28861558,0.00816344,-0.00474126,0.27536074,-1.11796060,0.01412737,-0.04729126,0.51182856,-1.19812154
-5.83791896,1.44719051,-3.83006596,0.78927029,-2.19072231,0.61335655,-1.29559289,0.00813598,-0.00480362,0.25772439,-1.15103751,0.01423115,-0.04673627,0.52381578,-1.18418510
-5.83191596,1.43614429,-3.85875649,0.77751732,-2.21491036,0.60596272,-1.30178985,0.00807241,-0.00484845,0.24099783,-1.18590225,0.01441519,-0.04601177,0.53644669,-1.16740219
-5.82591296,1.42691028,-3.88615329,0.76732181,-2.23978742,0.59882420,-1.30752322,0.00797027,-0.00487533,0.22516998,-1.22264323,0.01465628,-0.04513471,0.54925680,-1.14798695
-5.81990995,1.41867863,-3.91268507,0.75823400,-2.26531958,0.59172796,-1.31307878,0.00782820,-0.00488402,0.21023505,-1.26126214,0.01493138,-0.04412325,0.56178487,-1.12617841
-5.81390695,1.41067751,-3.93864676,0.74982400,-2.29135767,0.58447729,-1.31869585,0.00764601,-0.00487446,0.19618999,-1.30166284,0.01521819,-0.04299607,0.57358420,-1.10223366
-5.80790395,1.40218726,-3.96417582,0.74168822,-2.31763698,0.57689478,-1.32455436,0.00742470,-0.00484673,0.18303228,-1.34364439,0.01549566,-0.04177176,0.58423343,-1.07642129
-5.80190095,1.39255338,-3.98923717,0.73345547,-2.34378241,0.56882504,-1.33076519,0.00716632,-0.00480115,0.17075814,-1.38689892,0.01574446,-0.04046820,0.59334648,-1.04901513
-5.79589795,1.38119822,-4.01361779,0.72479263,-2.36931895,0.56013705,-1.33736426,0.00687394,-0.00473820,0.15936093,-1.43101457,0.01594736,-0.03910218,0.60058152,-1.02028849
-5.78989495,1.36763085,-4.03693119,0.71540971,-2.39368721,0.55072609,-1.34431085,0.00655147,-0.00465856,0.14883009,-1.47548365,0.01608963,-0.03768901,0.60564849,-0.99050894
-5.78389195,1.35145500,-4.05863162,0.70506404,-2.41626318,0.54051510,-1.35148987,0.00620352,-0.00456316,0.13915036,-1.51971579,0.01615925,-0.03624232,0.60831528,-0.95993384
-5.77788894,1.33237457,-4.07803736,0.69356360,-2.43638157,0.52945556,-1.35871826,0.00583521,-0.00445312,0.13030136,-1.56305554,0.01614711,-0.03477396,0.60841222,-0.92880664
-5.77188594,1.31019695,-4.09436172,0.68076923,-2.45336164,0.51752774,-1.36575488,0.00545198,-0.00432979,0.12225753,-1.60480374,0.01604712,-0.03329402,0.60583481,-0.89735394
-5.76588294,1.28483380,-4.10675028,0.66659574,-2.46653431,0.50474042,-1.37231347,0.00505941,-0.00419478,0.11498832,-1.64424148,0.01585616,-0.03181094,0.60054481,-0.86578347
-5.75987994,1.25629960,-4.11432232,0.65101200,-2.47526945,0.49113014,-1.37807775,0.00466303,-0.00404989,0.10845874,-1.68065576,0.01557405,-0.03033171,0.59256957,-0.83428298
-5.75387694,1.22470802,-4.11621424,0.63403981,-2.47900207,0.47675992,-1.38271793,0.00426816,-0.00389715,0.10263010,-1.71336525,0.01520338,-0.02886208,0.58199981,-0.80301994
-5.74787394,1.19026641,-4.11162273,0.61575195,-2.47725616,0.46171772,-1.38590772,0.00387977,-0.00373880,0.09746101,-1.74174515,0.01474920,-0.02740692,0.56898590,-0.77214213
-5.74187094,1.15326882,-4.09984548,0.59626925,-2.46966511,0.44611457,-1.38734076,0.00350234,-0.00357727,0.09290857,-1.76524970,0.01421880,-0.02597046,0.55373295,-0.74177905
-5.73586793,1.11408767,-4.08031728,0.57575705,-2.45598778,0.43008258,-1.38674582,0.00313980,-0.00341512,0.08892980,-1.78343140,0.01362131,-0.02455660,0.53649481,-0.71204397
-5.72986493,1.07316484,-4.05263980,0.55442109,-2.43611954,0.41377282,-1.38389978,0.00279547,-0.00325506,0.08548307,-1.79595579,0.01296734,-0.02316921,0.51756742,-0.68303659
-5.72386193,1.03100211,-4.01660360,0.53250305,-2.41009768,0.39735325,-1.37863799,0.00247199,-0.00309985,0.08252974,-1.80261135,0.01226857,-0.02181234,0.49728151,-0.65484613
-5.71785893,0.98815166,-3.97220142,0.51027594,-2.37810110,0.38100665,-1.37086133,0.00217138,-0.00295232,0.08003576,-1.80331399,0.01153736,-0.02049041,0.47599524,-0.62755461
-5.71185593,0.94520665,-3.91963223,0.48803938,-2.34044432,0.36492867,-1.36053994,0.00189502,-0.00281524,0.07797326,-1.79810606,0.01078639,-0.01920832,0.45408668,-0.60124024
-5.70585293,0.90279228,-3.85929615,0.46611502,-2.29756615,0.34932592,-1.34771333,0.00164370,-0.00269136,0.07632202,-1.78715023,0.01002826,-0.01797158,0.43194670,-0.57598056
-5.69984992,0.86155725,-3.79178066,0.44484199,-2.25001377,0.33441407,-1.33248734,0.00141771,-0.00258323,0.07507078,-1.77071849,0.00927525,-0.01678626,0.40997208,-0.55185529
-5.69384692,0.82216579,-3.71783911,0.42457261,-2.19842291,0.32041607,-1.31502788,0.00121686,-0.00249327,0.07421828,-1.74917740,0.00853902,-0.01565896,0.38855928,-0.52894843
-5.68784392,0.78529021,-3.63836287,0.40566819,-2.14349525,0.30756009,-1.29555232,0.00104062,-0.00242358,0.07377400,-1.72297019,0.00783044,-0.01459677,0.36809878,-0.50734977
-5.68184092,0.75160374,-3.55434870,0.38849491,-2.08597420,0.29607750,-1.27431880,0.00088817,-0.00237599,0.07375852,-1.69259704,0.00715942,-0.01360706,0.34897001,-0.48715533
-5.67583792,0.72177356,-3.46686304,0.37341976,-2.02662017,0.28620039,-1.25161443,0.00075848,-0.00235191,0.07420342,-1.65859456,0.00653486,-0.01269740,0.33153694,-0.46846685
-5.66983492,0.69645379,-3.37700524,0.36080626,-1.96618655,0.27815890,-1.22774276,0.00065040,-0.00235234,0.07515070,-1.62151561,0.00596459,-0.01187527,0.31614417,-0.45139023
-5.66383192,0.67627820,-3.28587135,0.35101012,-1.90539739,0.27217802,-1.20301156,0.00056272,-0.00237776,0.07665179,-1.58191059,0.00545540,-0.01114792,0.30311356,-0.43603287
-5.65782891,0.66185242,-3.19452017,0.34437440,-1.84492784,0.26847399,-1.17772119,0.00049424,-0.00242815,0.07876593,-1.54031091,0.00501309,-0.01052213,0.29274108,-0.42250015
-5.65182591,0.65374559,-3.10394301,0.34122435,-1.78538791,0.26725018,-1.15215442,0.00044382,-0.00250291,0.08155822,-1.49721543,0.00464255,-0.01000397,0.28529404,-0.41089103
-5.64582291,0.65248116,-3.01503825,0.34186168,-1.72731016,0.26869259,-1.12656790,0.00041040,-0.00260088,0.08509712,-1.45308038,0.00434785,-0.00959856,0.28100834,-0.40129309
-5.63981991,0.65852707,-2.92859146,0.34655844,-1.67114151,0.27296487,-1.10118567,0.00039304,-0.00272029,0.08945167,-1.40831276,0.00413237,-0.00930989,0.28008582,-0.39377722
-5.63381691,0.67228524,-2.84526147,0.35555031,-1.61723927,0.28020320,-1.07619492,0.00039093,-0.00285881,0.09468844,-1.36326735,0.00399885,-0.00914057,0.28269166,-0.38839229
-5.62781391,0.69408059,-2.76557249,0.36902968,-1.56587099,0.29051100,-1.05174382,0.00040337,-0.00301358,0.10086821,-1.31824700,0.00394957,-0.00909169,0.28895164,-0.38516007
-5.62181091,0.72415003,-2.68991207,0.38713842,-1.51721792,0.30395382,-1.02794155,0.00042980,-0.00318122,0.10804273,-1.27350558,0.00398631,-0.00916260,0.29894955,-0.38407075
-5.61580790,0.76263163,-2.61853419,0.40996083,-1.47138132,0.32055450,-1.00486010,0.00046974,-0.00335794,0.11625149,-1.22925329,0.00411052,-0.00935082,0.31272463,-0.38507929
-5.60980490,0.80955463,-2.55156685,0.43751688,-1.42839108,0.34028900,-0.98253762,0.00052277,-0.00353961,0.12551868,-1.18566321,0.00432324,-0.00965194,0.33026918,-0.38810303
-5.60380190,0.86483064,-2.48902331,0.46975616,-1.38821580,0.36308303,-0.96098290,0.00058850,-0.00372182,0.13585053,-1.14287871,0.00462517,-0.01005952,0.35152659,-0.39302053
-5.59779890,0.92824680,-2.43081584,0.50655289,-1.35077364,0.38880985,-0.94018064,0.00066654,-0.00390005,0.14723314,-1.10102077,0.00501660,-0.01056515,0.37638979,-0.39967206
-5.59179590,0.99946126,-2.37677115,0.54770237,-1.31594327,0.41728932,-0.92009707,0.00075645,-0.00406975,0.15963087,-1.06019464,0.00549738,-0.01115843,0.40470050,-0.40786159
-5.58579290,1.07800165,-2.32664650,0.59291922,-1.28357429,0.44828854,-0.90068546,0.00085770,-0.00422651,0.17298540,-1.02049539,0.00606683,-0.01182715,0.43624924,-0.41736040
-5.57978989,1.16326678,-2.28014572,0.64183774,-1.25349664,0.48152409,-0.88189137,0.00096961,-0.00436613,0.18721564,-0.98201183,0.00672364,-0.01255737,0.47077641,-0.42791219
-5.57378689,1.25453213,-2.23693450,0.69401467,-1.22552872,0.51666598,-0.86365727,0.00109136,-0.00448478,0.20221837,-0.94482873,0.00746582,-0.01333374,0.50797459,-0.43923954
-5.56778389,1.35095902,-2.19665435,0.74893447,-1.19948396,0.55334330,-0.84592630,0.00122193,-0.00457913,0.21786975,-0.90902731,0.00829056,-0.01413971,0.54749196,-0.45105134
-5.56178089,1.45160781,-2.15893506,0.80601733,-1.17517587,0.59115150,-0.82864513,0.00136007,-0.00464642,0.23402769,-0.87468403,0.00919415,-0.01495792,0.58893716,-0.46305112
-5.55577789,1.55545461,-2.12340530,0.86462963,-1.15242163,0.62966105,-0.81176595,0.00150435,-0.00468457,0.25053490,-0.84186809,0.01017194,-0.01577061,0.63188527,-0.47494564
-5.54977489,1.66141146,-2.08970148,0.92409697,-1.13104444,0.66842727,-0.79524744,0.00165308,-0.00469224,0.26722271,-0.81063793,0.01121830,-0.01655998,0.67588512,-0.48645360
-5.54377189,1.76834930,-2.05747488,0.98371919,-1.11087478,0.70700113,-0.77905499,0.00180441,-0.00466883,0.28391542,-0.78103730,0.01232657,-0.01730874,0.72046754,-0.49731390
-5.53776888,1.87512309,-2.02639725,1.04278711,-1.09175110,0.74494035,-0.76316024,0.00195627,-0.00461457,0.30043504,-0.75309122,0.01348916,-0.01800048,0.76515446,-0.50729316
-5.53176588,1.98059827,-1.99616508,1.10060040,-1.07352008,0.78182073,-0.74754004,0.00210649,-0.00453044,0.31660632,-0.72680244,0.01469758,-0.01862019,0.80946862,-0.51619214
-5.52576288,2.08367761,-1.96650269,1.15648586,-1.05603680,0.81724700,-0.73217521,0.00225279,-0.00441814,0.33226176,-0.70214876,0.01594261,-0.01915465,0.85294351,-0.52385072
-5.51975988,2.18332750,-1.93716462,1.20981555,-1.03916511,0.85086291,-0.71704898,0.00239289,-0.00428006,0.34724652,-0.67908152,0.01721445,-0.01959280,0.89513325,-0.53015137
-5.51375688,2.27860261,-1.90793719,1.26002378,-1.02277834,0.88236007,-0.70214560,0.00252451,-0.00411918,0.36142292,-0.65752555,0.01850298,-0.01992609,0.93562206,-0.53502080
-5.50775388,2.36866801,-1.87863970,1.30662246,-1.00676043,0.91148523,-0.68744897,0.00264552,-0.00393896,0.37467440,-0.63738060,0.01979800,-0.02014868,0.97403295,-0.53842993
-5.50175088,2.45281767,-1.84912515,1.34921395,-0.99100755,0.93804561,-0.67294173,0.00275392,-0.00374322,0.38690869,-0.61852427,0.02108957,-0.02025759,1.01003527,-0.54039215
-5.49574787,2.53048882,-1.81928086,1.38750078,-0.97543013,0.96191209,-0.65860451,0.00284800,-0.00353605,0.39806020,-0.60081629,0.02236832,-0.02025278,1.04335090,-0.54096005
-5.48974487,2.60127121,-1.78902869,1.42129186,-0.95995512,0.98302018,-0.64441580,0.00292633,-0.00332167,0.40809120,-0.58410397,0.02362579,-0.02013707,1.07375876,-0.54022092
-5.48374187,2.66491106,-1.75832522,1.45050469,-0.94452844,1.00136855,-0.63035216,0.00298785,-0.00310429,0.41699210,-0.56822833,0.02485479,-0.01991603,1.10109745,-0.53829126
-5.47773887,2.72130947,-1.72716168,1.47516344,-0.92911729,1.01701541,-0.61638894,0.00303190,-0.00288804,0.42478052,-0.55303076,0.02604965,-0.01959775,1.12526594,-0.53531066
-5.47173587,2.77051512,-1.69556376,1.49539298,-0.91371212,1.03007273,-0.60250140,0.00305823,-0.00267682,0.43149924,-0.53835969,0.02720655,-0.01919252,1.14622227,-0.53143552
-5.46573287,2.81271189,-1.66359123,1.51140903,-0.89832815,1.04069856,-0.58866622,0.00306705,-0.00247424,0.43721321,-0.52407680,0.02832370,-0.01871245,1.16398029,-0.52683283
-5.45972986,2.84820148,-1.63133740,1.52350481,-0.88300616,1.04908793,-0.57486339,0.00305899,-0.00228353,0.44200563,-0.51006265,0.02940141,-0.01817113,1.17860461,-0.52167453
-5.45372686,2.87738223,-1.59892843,1.53203492,-0.86781247,1.05546250,-0.56107818,0.00303507,-0.00210747,0.44597328,-0.49622122,0.03044218,-0.01758312,1.19020399,-0.51613266
-5.44772386,2.90072470,-1.56652252,1.53739705,-0.85283806,1.06005969,-0.54730347,0.00299668,-0.00194837,0.44922136,-0.48248326,0.03145059,-0.01696357,1.19892349,-0.51037549
-5.44172086,2.91874537,-1.53430899,1.54001246,-0.83819675,1.06312147,-0.53354199,0.00294553,-0.00180802,0.45185808,-0.46880824,0.03243306,-0.01632777,1.20493560,-0.50456494
-5.43571786,2.93197947,-1.50250719,1.54030620,-0.82402253,1.06488353,-0.51980855,0.00288356,-0.00168770,0.45398914,-0.45518491,0.03339758,-0.01569074,1.20843103,-0.49885519
-5.42971486,2.94095430,-1.47136539,1.53868794,-0.81046620,1.06556519,-0.50613217,0.00281289,-0.00158814,0.45571248,-0.44163055,0.03435326,-0.01506692,1.20960937,-0.49339254
-5.42371186,2.94616428,-1.44115948,1.53553437,-0.79769134,1.06536048,-0.49255793,0.00273569,-0.00150959,0.45711349,-0.42818887,0.03530978,-0.01446986,1.20867014,-0.48831641
-5.41770885,2.94804876,-1.41219150,1.53117401,-0.78586994,1.06443080,-0.47914847,0.00265417,-0.00145179,0.45826093,-0.41492692,0.03627679,-0.01391198,1.20580464,-0.48376126
-5.41170585,2.94697386,-1.38478797,1.52587514,-0.77517783,1.06289947,-0.46598507,0.00257044,-0.00141405,0.45920365,-0.40193116,0.03726327,-0.01340441,1.20118911,-0.47985913
-5.40570285,2.94321884,-1.35929791,1.51983734,-0.76579014,1.06084832,-0.45316815,0.00248647,-0.00139523,0.45996844,-0.38930297,0.03827679,-0.01295690,1.19497924,-0.47674263
-5.39969985,2.93696800,-1.33609033,1.51318701,-0.75787696,1.05831646,-0.44081720,0.00240399,-0.00139385,0.46055893,-0.37715381,0.03932290,-0.01257775,1.18730666,-0.47454785
-5.39369685,2.92830813,-1.31555127,1.50597706,-0.75159949,1.05530133,-0.42906999,0.00232448,-0.00140812,0.46095571,-0.36560044,0.04040446,-0.01227387,1.17827714,-0.47341703
-5.38769385,2.91723177,-1.29808002,1.49819046,-0.74710666,1.05176182,-0.41808106,0.00224911,-0.00143596,0.46111753,-0.35476023,0.04152114,-0.01205078,1.16797092,-0.47350058
-5.38169085,2.90364591,-1.28408455,1.48974754,-0.74453241,1.04762329,-0.40801942,0.00217868,-0.00147510,0.46098362,-0.34474692,0.04266900,-0.01191277,1.15644485,-0.47495815
-5.37568784,2.88738573,-1.27397591,1.48051649,-0.74399367,1.04278434,-0.39906548,0.00211369,-0.00152314,0.46047695,-0.33566692,0.04384025,-0.01186294,1.14373629,-0.47795857
-5.36968484,2.86823258,-1.26816149,1.47032623,-0.74558892,1.03712484,-0.39140722,0.00205429,-0.00157756,0.45950824,-0.32761625,0.04502317,-0.01190333,1.12986849,-0.48267843
-5.36368184,2.84593514,-1.26703721,1.45898114,-0.74939738,1.03051488,-0.38523564,0.00200030,-0.00163585,0.45798054,-0.32067812,0.04620226,-0.01203508,1.11485703,-0.48929930
-5.35767884,2.82023279,-1.27097844,1.44627653,-0.75547860,1.02282421,-0.38073959,0.00195127,-0.00169551,0.45579417,-0.31492129,0.04735853,-0.01225849,1.09871707,-0.49800344
-5.35167584,2.79087978,-1.28032990,1.43201418,-0.76387244,1.01393171,-0.37810012,0.00190652,-0.00175417,0.45285165,-0.31039893,0.04847003,-0.01257309,1.08147082,-0.50896829
-5.34567284,2.75766909,-1.29539462,1.41601701,-0.77459913,1.00373445,-0.37748438,0.00186519,-0.00180958,0.44906265,-0.30714820,0.04951255,-0.01297775,1.06315482,-0.52235971
-5.33966983,2.72045473,-1.31642228,1.39814221,-0.78765946,0.99215595,-0.37903952,0.00182627,-0.00185971,0.44434839,-0.30519023,0.05046045,-0.01347065,1.04382666,-0.53832439
-5.33366683,2.67917130,-1.34359727,1.37829211,-0.80303481,0.97915326,-0.38288645,0.00178872,-0.00190279,0.43864558,-0.30453048,0.05128761,-0.01404935,1.02357064,-0.55698171
-5.32766383,2.63384994,-1.37702697,1.35642239,-0.82068707,0.96472256,-0.38911412,0.00175146,-0.00193734,0.43190964,-0.30515939,0.05196843,-0.01471073,1.00250209,-0.57841546
-5.32166083,2.58462993,-1.41673090,1.33254740,-0.84055838,0.94890311,-0.39777418,0.00171349,-0.00196220,0.42411700,-0.30705334,0.05247888,-0.01545101,0.98077009,-0.60266585
-5.31565783,2.53176541,-1.46263125,1.30674226,-0.86257074,0.93177945,-0.40887661,0.00167388,-0.00197656,0.41526663,-0.31017556,0.05279746,-0.01626568,0.95855843,-0.62972239
-5.30965483,2.47562701,-1.51454564,1.27914205,-0.88662558,0.91348166,-0.42238638,0.00163184,-0.00197999,0.40538053,-0.31447735,0.05290616,-0.01714953,0.93608469,-0.65951794
-5.30365183,2.41669835,-1.57218263,1.24993817,-0.91260343,0.89418398,-0.43822154,0.00158677,-0.00197241,0.39450348,-0.31989926,0.05279122,-0.01809662,0.91359751,-0.69192463
-5.29764882,2.35556784,-1.63514072,1.21937225,-0.94036397,0.87410167,-0.45625278,0.00153824,-0.00195410,0.38270186,-0.32637241,0.05244377,-0.01910034,0.89137215,-0.72675180
-5.29164582,2.29291610,-1.70291129,1.18772818,-0.96974642,0.85348651,-0.47630477,0.00148602,-0.00192567,0.37006190,-0.33381989,0.05186025,-0.02015347,0.86970460,-0.76374645
-5.28564282,2.22949973,-1.77488589,1.15532262,-1.00057074,0.83262102,-0.49815923,0.00143010,-0.00188806,0.35668738,-0.34215836,0.05104269,-0.02124828,0.84890433,-0.80259632
-5.27963982,2.16613234,-1.85036785,1.12249473,-1.03263953,0.81181187,-0.52155981,0.00137065,-0.00184244,0.34269685,-0.35129965,0.04999864,-0.02237674,0.82928627,-0.84293572
-5.27363682,2.10366365,-1.92858822,1.08959562,-1.06574086,0.79138260,-0.54621866,0.00130801,-0.00179025,0.32822078,-0.36115265,0.04874109,-0.02353072,0.81116218,-0.88435387
-5.26763382,2.04295768,-2.00872556,1.05697800,-1.09965195,0.77166614,-0.57182439,0.00124268,-0.00173306,0.31339848,-0.37162519,0.04728798,-0.02470224,0.79483177,-0.92640575
-5.26163082,1.98487096,-2.08992883,1.02498666,-1.13414362,0.75299728,-0.59805129,0.00117530,-0.00167257,0.29837524,-0.38262604,0.04566175,-0.02588378,0.78057418,-0.96862476
-5.25562781,1.93023159,-2.17134234,0.99394992,-1.16898524,0.73570548,-0.62456928,0.00110657,-0.00161053,0.28329958,-0.39406693,0.04388858,-0.02706859,0.76863989,-1.01053685
-5.24962481,1.87982018,-2.25213165,0.96417256,-1.20394997,0.72010820,-0.65105410,0.00103728,-0.00154870,0.26832076,-0.40586431,0.04199764,-0.02825098,0.75924367,-1.05167529
-5.24362181,1.83435305,-2.33150883,0.93593034,-1.23881984,0.70650500,-0.67719744,0.00096823,-0.00148877,0.25358664,-0.41794105,0.04002026,-0.02942665,0.75255861,-1.09159538
-5.23761881,1.79446847,-2.40875578,0.90946613,-1.27339025,0.69517246,-0.70271617,0.00090021,-0.00143229,0.23924196,-0.43022757,0.03798902,-0.03059289,0.74871178,-1.12988823
-5.23161581,1.76071626,-2.48324398,0.88498772,-1.30747352,0.68636013,-0.72736037,0.00083399,-0.00138070,0.22542684,-0.44266255,0.03593694,-0.03174878,0.74778139,-1.16619294
-5.22561281,1.73355086,-2.55444945,0.86266723,-1.34090105,0.68028745,-0.75091963,0.00077027,-0.00133520,0.21227566,-0.45519295,0.03389664,-0.03289526,0.74979587,-1.20020623
-5.21960980,1.71332806,-2.62196185,0.84264187,-1.37352376,0.67714172,-0.77322722,0.00070968,-0.00129675,0.19991622,-0.46777332,0.03189962,-0.03403510,0.75473466,-1.23168919
-5.21360680,1.70030506,-2.68548679,0.82501590,-1.40521076,0.67707693,-0.79416183,0.00065277,-0.00126609,0.18846900,-0.48036434,0.02997559,-0.03517277,0.76253092,-1.26047054
-5.20760380,1.69464376,-2.74484142,0.80986358,-1.43584607,0.68021353,-0.81364691,0.00059996,-0.00124364,0.17804655,-0.49293058,0.02815195,-0.03631413,0.77307582,-1.28644624
-5.20160080,1.69641670,-2.79994301,0.79723270,-1.46532357,0.68663876,-0.83164741,0.00055161,-0.00122956,0.16875291,-0.50543761,0.02645333,-0.03746608,0.78622437,-1.30957560
-5.19559780,1.70561506,-2.85079158,0.78714852,-1.49354067,0.69640760,-0.84816435,0.00050793,-0.00122373,0.16068293,-0.51784866,0.02490125,-0.03863604,0.80180251,-1.32987394
-5.18959480,1.72215823,-2.89744749,0.77961775,-1.52039088,0.70954401,-0.86322743,0.00046908,-0.00122577,0.15392149,-0.53012083,0.02351389,-0.03983134,0.81961502,-1.34740256
-5.18359180,1.74590398,-2.94000553,0.77463230,-1.54575625,0.72604232,-0.87688629,0.00043511,-0.00123502,0.14854254,-0.54220142,0.02230598,-0.04105855,0.83945390,-1.36225656
-5.17758879,1.77665872,-2.97856749,0.77217266,-1.56950006,0.74586853,-0.88920085,0.00040600,-0.00125064,0.14460791,-0.55402444,0.02128867,-0.04232284,0.86110684,-1.37455153
-5.17158579,1.81418693,-3.01321505,0.77221042,-1.59146078,0.76896147,-0.90023158,0.00038169,-0.00127156,0.14216599,-0.56550763,0.02046961,-0.04362725,0.88436519,-1.38440986
-5.16558279,1.85821917,-3.04398517,0.77471002,-1.61144780,0.79523346,-0.91003028,0.00036205,-0.00129660,0.14125015,-0.57655044,0.01985294,-0.04497210,0.90903107,-1.39194797
-5.15957979,1.90845810,-3.07084984,0.77962941,-1.62923967,0.82457065,-0.91863203,0.00034695,-0.00132443,0.14187715,-0.58703303,0.01943947,-0.04635444,0.93492309,-1.39726505
