energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.90245123,0.46556726,0.03282449,0.28303084,0.00031516,0.02378278,0.02731365,0.00000000,0.08563586,0.11768739
-2.89644822,0.49944929,0.03538506,0.30938907,0.00036770,0.02633115,0.02900450,0.00000000,0.08734248,0.12127631
-2.89044522,0.53944569,0.03870109,0.33965795,0.00042958,0.02914038,0.03124174,0.00000000,0.09051866,0.12612726
-2.88444222,0.58567383,0.04278130,0.37393218,0.00050113,0.03221904,0.03401636,0.00000000,0.09523890,0.13223416
-2.87843922,0.63824497,0.04763509,0.41230441,0.00058262,0.03557450,0.03732234,0.00000000,0.10157043,0.13958897
-2.87243622,0.69724623,0.05327052,0.45485260,0.00067425,0.03921195,0.04115514,0.00000000,0.10957001,0.14817898
-2.86643322,0.76272067,0.05969197,0.50162577,0.00077617,0.04313327,0.04550998,0.00000000,0.11928044,0.15798403
-2.86043022,0.83464599,0.06689772,0.55262894,0.00088838,0.04733596,0.05038000,0.00000000,0.13072665,0.16897349
-2.85442721,0.91291277,0.07487756,0.60780752,0.00101077,0.05181193,0.05575441,0.00000000,0.14391174,0.18110320
-2.84842421,0.99730325,0.08361030,0.66703223,0.00114313,0.05654648,0.06161666,0.00000000,0.15881284,0.19431262
-2.84242121,1.08747176,0.09306172,0.73008502,0.00128510,0.06151730,0.06794273,0.00000000,0.17537724,0.20852218
-2.83641821,1.18292805,0.10318260,0.79664710,0.00143625,0.06669377,0.07469965,0.00000000,0.19351871,0.22363120
-2.83041521,1.28302481,0.11390730,0.86628976,0.00159607,0.07203642,0.08184432,0.00000000,0.21311466,0.23951645
-2.82441221,1.38695045,0.12515288,0.93846894,0.00176406,0.07749677,0.08932273,0.00000000,0.23400400,0.25603163
-2.81840920,1.49372826,0.13681883,1.01252407,0.00193977,0.08301748,0.09706964,0.00000000,0.25598623,0.27300787
-2.81240620,1.60222270,0.14878748,1.08768195,0.00212289,0.08853296,0.10500876,0.00000000,0.27882185,0.29025539
-2.80640320,1.71115338,0.16092521,1.16306581,0.00231333,0.09397031,0.11305354,0.00000000,0.30223433,0.30756642
-2.80040020,1.81911674,0.17308440,1.23770976,0.00251134,0.09925077,0.12110847,0.00000000,0.32591370,0.32471931
-2.79439720,1.92461527,0.18510615,1.31057841,0.00271761,0.10429144,0.12907091,0.00000000,0.34952180,0.34148382
-2.78839420,2.02609348,0.19682363,1.38059123,0.00293341,0.10900742,0.13683354,0.00000000,0.37269917,0.35762738
-2.78239120,2.12197950,0.20806609,1.44665080,0.00316062,0.11331410,0.14428704,0.00000000,0.39507334,0.37292218
-2.77638819,2.21073079,0.21866321,1.50767404,0.00340191,0.11712975,0.15132330,0.00000000,0.41626839,0.38715266
-2.77038519,2.29088208,0.22844982,1.56262516,0.00366076,0.12037800,0.15783862,0.00000000,0.43591527,0.40012323
-2.76438219,2.36109358,0.23727067,1.61054884,0.00394153,0.12299045,0.16373712,0.00000000,0.45366267,0.41166571
-2.75837919,2.42019707,0.24498511,1.65060239,0.00424946,0.12490894,0.16893394,0.00000000,0.46918780,0.42164615
-2.75237619,2.46723788,0.25147143,1.68208516,0.00459065,0.12608767,0.17335819,0.00000000,0.48220674,0.42997072
-2.74637319,2.50151054,0.25663074,1.70446389,0.00497194,0.12649486,0.17695554,0.00000000,0.49248378,0.43659024
-2.74037019,2.52258635,0.26039010,1.71739287,0.00540084,0.12611397,0.17969017,0.00000000,0.49983931,0.44150309
-2.73436718,2.53033143,0.26270488,1.72072770,0.00588530,0.12494446,0.18154615,0.00000000,0.50415592,0.44475635
-2.72836418,2.52491413,0.26356011,1.71453200,0.00643346,0.12300186,0.18252802,0.00000000,0.50538237,0.44644499
-2.72236118,2.50680146,0.26297088,1.69907679,0.00705338,0.12031743,0.18266063,0.00000000,0.50353518,0.44670917
-2.71635818,2.47674450,0.26098166,1.67483230,0.00775266,0.11693716,0.18198814,0.00000000,0.49869784,0.44572959
-2.71035518,2.43575338,0.25766463,1.64245282,0.00853810,0.11292033,0.18057241,0.00000000,0.49101762,0.44372129
-2.70435218,2.38506308,0.25311713,1.60275501,0.00941526,0.10833764,0.17849052,0.00000000,0.48070017,0.44092596
-2.69834917,2.32609146,0.24745821,1.55669085,0.01038805,0.10326899,0.17583197,0.00000000,0.46800210,0.43760327
-2.69234617,2.26039158,0.24082465,1.50531639,0.01145836,0.09780108,0.17269526,0.00000000,0.45322209,0.43402148
-2.68634317,2.18960046,0.23336642,1.44975776,0.01262566,0.09202479,0.16918438,0.00000000,0.43669075,0.43044796
-2.68034017,2.11538661,0.22524195,1.39117584,0.01388669,0.08603266,0.16540518,0.00000000,0.41875992,0.42713980
-2.67433717,2.03939866,0.21661332,1.33073138,0.01523524,0.07991641,0.16146180,0.00000000,0.39979174,0.42433522
-2.66833417,1.96321727,0.20764157,1.26955168,0.01666198,0.07376467,0.15745347,0.00000000,0.38014808,0.42224594
-2.66233117,1.88831231,0.19848241,1.20870051,0.01815446,0.06766097,0.15347167,0.00000000,0.36018080,0.42105099
-2.65632816,1.81600698,0.18928241,1.14915212,0.01969719,0.06168211,0.14959791,0.00000000,0.34022310,0.42089216
-2.65032516,1.74745001,0.18017577,1.09177044,0.02127185,0.05589686,0.14590211,0.00000000,0.32058236,0.42187123
-2.64432216,1.68359682,0.17128188,1.03729385,0.02285773,0.05036512,0.14244177,0.00000000,0.30153466,0.42404921
-2.63831916,1.62519994,0.16270362,0.98632595,0.02443216,0.04513742,0.13926177,0.00000000,0.28332103,0.42744732
-2.63231616,1.57280843,0.15452646,0.93933232,0.02597117,0.04025486,0.13639497,0.00000000,0.26614543,0.43204987
-2.62631316,1.52677591,0.14681830,0.89664285,0.02745021,0.03574933,0.13386339,0.00000000,0.25017448,0.43780865
-2.62031016,1.48727600,0.13963008,0.85845930,0.02884492,0.03164415,0.13167997,0.00000000,0.23553854,0.44464871
-2.61430715,1.45432410,0.13299688,0.82486714,0.03013201,0.02795479,0.12985070,0.00000000,0.22233414,0.45247512
-2.60830415,1.42780391,0.12693966,0.79585097,0.03129010,0.02468991,0.12837703,0.00000000,0.21062737,0.46118036
-2.60230115,1.40749707,0.12146724,0.77131235,0.03230048,0.02185239,0.12725844,0.00000000,0.20045783,0.47065204
-2.59629815,1.39311423,0.11657861,0.75108920,0.03314793,0.01944053,0.12649481,0.00000000,0.19184307,0.48078046
-2.59029515,1.38432592,0.11226531,0.73497550,0.03382130,0.01744911,0.12608870,0.00000000,0.18478300,0.49146569
-2.58429215,1.38079177,0.10851371,0.72274067,0.03431401,0.01587042,0.12604720,0.00000000,0.17926414,0.50262389
-2.57828914,1.38218663,0.10530729,0.71414736,0.03462438,0.01469526,0.12638325,0.00000000,0.17526349,0.51419249
-2.57228614,1.38822261,0.10262854,0.70896739,0.03475579,0.01391361,0.12711641,0.00000000,0.17275177,0.52613404
-2.56628314,1.39866620,0.10046066,0.70699484,0.03471657,0.01351529,0.12827303,0.00000000,0.17169604,0.53843862
-2.56028014,1.41334993,0.09878876,0.70805633,0.03451977,0.01349035,0.12988567,0.00000000,0.17206156,0.55112456
-2.55427714,1.43217841,0.09760081,0.71201785,0.03418273,0.01382923,0.13199196,0.00000000,0.17381288,0.56423774
-2.54827414,1.45512882,0.09688807,0.71878848,0.03372642,0.01452282,0.13463279,0.00000000,0.17691435,0.57784917
-2.54227114,1.48224611,0.09664518,0.72832086,0.03317471,0.01556226,0.13785006,0.00000000,0.18132985,0.59205131
-2.53626813,1.51363357,0.09686988,0.74060865,0.03255349,0.01693867,0.14168405,0.00000000,0.18702219,0.60695307
-2.53026513,1.54943932,0.09756238,0.75568145,0.03188974,0.01864266,0.14617054,0.00000000,0.19395195,0.62267388
-2.52426213,1.58983980,0.09872454,0.77359743,0.03121056,0.02066386,0.15133784,0.00000000,0.20207621,0.63933697
-2.51825913,1.63502088,0.10035877,0.79443420,0.03054221,0.02299029,0.15720390,0.00000000,0.21134702,0.65706226
-2.51225613,1.68515774,0.10246683,0.81827838,0.02990921,0.02560784,0.16377370,0.00000000,0.22170995,0.67595913
-2.50625313,1.74039432,0.10504852,0.84521429,0.02933354,0.02849963,0.17103693,0.00000000,0.23310265,0.69611920
-2.50025013,1.80082310,0.10810044,0.87531226,0.02883396,0.03164558,0.17896629,0.00000000,0.24545358,0.71760968
-2.49424712,1.86646618,0.11161466,0.90861700,0.02842543,0.03502196,0.18751627,0.00000000,0.25868098,0.74046728
-2.48824412,1.93725801,0.11557758,0.94513627,0.02811875,0.03860109,0.19662276,0.00000000,0.27269206,0.76469299
-2.48224112,2.01303065,0.11996890,0.98483046,0.02792033,0.04235123,0.20620319,0.00000000,0.28738250,0.79024787
-2.47623812,2.09350163,0.12476075,1.02760310,0.02783216,0.04623658,0.21615753,0.00000000,0.30263615,0.81705005
-2.47023512,2.17826509,0.12991698,1.07329286,0.02785189,0.05021741,0.22636988,0.00000000,0.31832510,0.84497289
-2.46423212,2.26678625,0.13539282,1.12166707,0.02797307,0.05425048,0.23671074,0.00000000,0.33430993,0.87384450
-2.45822911,2.35839954,0.14113460,1.17241721,0.02818559,0.05828946,0.24703972,0.00000000,0.35044026,0.90344853
-2.45222611,2.45231044,0.14707989,1.22515650,0.02847607,0.06228561,0.25720876,0.00000000,0.36655553,0.93352631
-2.44622311,2.54760131,0.15315787,1.27941982,0.02882851,0.06618856,0.26706559,0.00000000,0.38248606,0.96378032
-2.44022011,2.64324114,0.15928997,1.33466622,0.02922483,0.06994717,0.27645735,0.00000000,0.39805435,0.99387884
-2.43421711,2.73809932,0.16539083,1.39028410,0.02964556,0.07351047,0.28523426,0.00000000,0.41307667,1.02346187
-2.42821411,2.83096345,0.17136956,1.44559927,0.03007046,0.07682870,0.29325324,0.00000000,0.42736500,1.05214817
-2.42221111,2.92056100,0.17713125,1.49988586,0.03047913,0.07985428,0.30038122,0.00000000,0.44072929,1.07954331
-2.41620810,3.00558463,0.18257875,1.55238002,0.03085165,0.08254285,0.30649829,0.00000000,0.45298005,1.10524864
-2.41020510,3.08472081,0.18761469,1.60229635,0.03116906,0.08485421,0.31150039,0.00000000,0.46393142,1.12887097
-2.40420210,3.15668119,0.19214366,1.64884654,0.03141391,0.08675321,0.31530156,0.00000000,0.47340447,1.15003278
-2.39819910,3.22023597,0.19607453,1.69126004,0.03157063,0.08821054,0.31783576,0.00000000,0.48123094,1.16838270
-2.39219610,3.27424840,0.19932282,1.72880595,0.03162591,0.08920342,0.31905818,0.00000000,0.48725715,1.18360592
-2.38619310,3.31770930,0.20181306,1.76081553,0.03156894,0.08971611,0.31894598,0.00000000,0.49134817,1.19543426
-2.38019010,3.34977027,0.20348105,1.78670441,0.03139163,0.08974030,0.31749859,0.00000000,0.49339197,1.20365540
-2.37418709,3.36977439,0.20427588,1.80599364,0.03108876,0.08927533,0.31473749,0.00000000,0.49330347,1.20812104
-2.36818409,3.37728293,0.20416176,1.81832864,0.03065799,0.08832824,0.31070552,0.00000000,0.49102826,1.20875345
-2.36218109,3.37209675,0.20311938,1.82349507,0.03009991,0.08691362,0.30546572,0.00000000,0.48654594,1.20555013
-2.35617809,3.35427120,0.20114693,1.82143082,0.02941797,0.08505337,0.29909983,0.00000000,0.47987267,1.19858622
-2.35017509,3.32412353,0.19826057,1.81223336,0.02861834,0.08277616,0.29170635,0.00000000,0.47106295,1.18801456
-2.34417209,3.28223215,0.19449437,1.79616198,0.02770974,0.08011691,0.28339834,0.00000000,0.46021040,1.17406305
-2.33816908,3.22942742,0.18989976,1.77363466,0.02670330,0.07711597,0.27430093,0.00000000,0.44744746,1.15702958
-2.33216608,3.16677404,0.18454439,1.74521947,0.02561222,0.07381831,0.26454863,0.00000000,0.43294386,1.13727445
-2.32616308,3.09554567,0.17851057,1.71162077,0.02445155,0.07027255,0.25428253,0.00000000,0.41690400,1.11521068
-2.32016008,3.01719259,0.17189322,1.67366088,0.02323788,0.06652998,0.24364744,0.00000000,0.39956317,1.09129249
-2.31415708,2.93330393,0.16479751,1.63225780,0.02198900,0.06264347,0.23278901,0.00000000,0.38118282,1.06600256
-2.30815408,2.84556586,0.15733632,1.58840013,0.02072359,0.05866645,0.22185100,0.00000000,0.36204489,1.03983860
-2.30215108,2.75571777,0.14962745,1.54312030,0.01946088,0.05465189,0.21097269,0.00000000,0.34244554,1.01329972
-2.29614807,2.66550837,0.14179096,1.49746719,0.01822030,0.05065135,0.20028660,0.00000000,0.32268854,0.98687350
-2.29014507,2.57665337,0.13394652,1.45247953,0.01702119,0.04671405,0.18991651,0.00000000,0.30307837,0.96102396
-2.28414207,2.49079685,0.12621105,1.40916116,0.01588248,0.04288617,0.17997578,0.00000000,0.28391348,0.93618131
-2.27813907,2.40947739,0.11869657,1.36845897,0.01482238,0.03921012,0.17056623,0.00000000,0.26547993,0.91273355
-2.27213607,2.33410044,0.11150856,1.33124458,0.01385819,0.03572409,0.16177729,0.00000000,0.24804547,0.89102041
-2.26613307,2.26591740,0.10474458,1.29829999,0.01300598,0.03246161,0.15368569,0.00000000,0.23185450,0.87132959
-2.26013007,2.20601177,0.09849341,1.27030759,0.01228042,0.02945135,0.14635544,0.00000000,0.21712376,0.85389539
-2.25412706,2.15529217,0.09283460,1.24784449,0.01169461,0.02671701,0.13983825,0.00000000,0.20403912,0.83889945
-2.24812406,2.11449162,0.08783837,1.23138073,0.01125986,0.02427731,0.13417413,0.00000000,0.19275332,0.82647337
-2.24212106,2.08417216,0.08356584,1.22128095,0.01098560,0.02214610,0.12939223,0.00000000,0.18338474,0.81670286
-2.23611806,2.06473369,0.08006953,1.21780878,0.01087924,0.02033261,0.12551180,0.00000000,0.17601718,0.80963295
-2.23011506,2.05642562,0.07739397,1.22113303,0.01094602,0.01884166,0.12254315,0.00000000,0.17070057,0.80527376
-2.22411206,2.05936006,0.07557640,1.23133492,0.01118899,0.01767402,0.12048854,0.00000000,0.16745239,0.80360649
-2.21810905,2.07352519,0.07464750,1.24841551,0.01160885,0.01682671,0.11934293,0.00000000,0.16625995,0.80458918
-2.21210605,2.09879779,0.07463193,1.27230246,0.01220395,0.01629339,0.11909460,0.00000000,0.16708314,0.80816193
-2.20610305,2.13495401,0.07554872,1.30285577,0.01297020,0.01606466,0.11972548,0.00000000,0.16985769,0.81425129
-2.20010005,2.18167780,0.07741152,1.33987187,0.01390106,0.01612842,0.12121132,0.00000000,0.17449873,0.82277378
-2.19409705,2.23856670,0.08022848,1.38308602,0.01498757,0.01647019,0.12352157,0.00000000,0.18090460,0.83363833
-2.18809405,2.30513522,0.08400201,1.43217307,0.01621833,0.01707339,0.12661917,0.00000000,0.18896073,0.84674785
-2.18209105,2.38081590,0.08872816,1.48674676,0.01757965,0.01791958,0.13046018,0.00000000,0.19854356,0.86199980
-2.17608804,2.46495878,0.09439595,1.54635802,0.01905559,0.01898879,0.13499334,0.00000000,0.20952428,0.87928616
-2.17008504,2.55682997,0.10098647,1.61049287,0.02062822,0.02025972,0.14015975,0.00000000,0.22177248,0.89849267
-2.16408204,2.65561018,0.10847190,1.67857043,0.02227777,0.02171001,0.14589255,0.00000000,0.23515943,0.91949782
-2.15807904,2.76039389,0.11681462,1.74994190,0.02398294,0.02331647,0.15211685,0.00000000,0.24956099,0.94217153
-2.15207604,2.87019020,0.12596636,1.82389091,0.02572124,0.02505539,0.15875000,0.00000000,0.26486006,0.96637379
-2.14607304,2.98392582,0.13586748,1.89963600,0.02746932,0.02690278,0.16570196,0.00000000,0.28094851,0.99195339
-2.14007004,3.10045076,0.14644663,1.97633548,0.02920343,0.02883471,0.17287627,0.00000000,0.29772848,1.01874679
-2.13406703,3.21854707,0.15762057,2.05309508,0.03089984,0.03082756,0.18017114,0.00000000,0.31511297,1.04657724
-2.12806403,3.33694075,0.16929450,2.12897834,0.03253527,0.03285838,0.18748102,0.00000000,0.33302578,1.07525428
-2.12206103,3.45431662,0.18136267,2.20301981,0.03408735,0.03490517,0.19469844,0.00000000,0.35140067,1.10457353
-2.11605803,3.56933609,0.19370945,2.27424066,0.03553509,0.03694719,0.20171604,0.00000000,0.37017993,1.13431701
-2.11005503,3.68065722,0.20621082,2.34166638,0.03685923,0.03896524,0.20842885,0.00000000,0.38931219,1.16425387
-2.10405203,3.78695672,0.21873617,2.40434599,0.03804264,0.04094190,0.21473662,0.00000000,0.40874978,1.19414179
-2.09804902,3.88695311,0.23115049,2.46137211,0.03907057,0.04286171,0.22054616,0.00000000,0.42844570,1.22372895
-2.09204602,3.97943066,0.24331678,2.51190131,0.03993092,0.04471135,0.22577362,0.00000000,0.44835035,1.25275686
-2.08604302,4.06326316,0.25509868,2.55517383,0.04061438,0.04647971,0.23034659,0.00000000,0.46840828,1.28096392
-2.08004002,4.13743725,0.26636323,2.59053218,0.04111450,0.04815792,0.23420597,0.00000000,0.48855514,1.30809001
-2.07403702,4.20107442,0.27698364,2.61743781,0.04142767,0.04973937,0.23730749,0.00000000,0.50871514,1.33388197
-2.06803402,4.25345138,0.28684199,2.63548537,0.04155309,0.05121961,0.23962300,0.00000000,0.52879919,1.35810012
-2.06203102,4.29401817,0.29583191,2.64441398,0.04149256,0.05259629,0.24114124,0.00000000,0.54870391,1.38052562
-2.05602801,4.32241371,0.30386089,2.64411518,0.04125033,0.05386897,0.24186830,0.00000000,0.56831179,1.40096872
-2.05002501,4.33847816,0.31085249,2.63463726,0.04083285,0.05503906,0.24182761,0.00000000,0.58749248,1.41927750
-2.04402201,4.34226205,0.31674808,2.61618571,0.04024848,0.05610960,0.24105961,0.00000000,0.60610531,1.43534688
-2.03801901,4.33403146,0.32150834,2.58911998,0.03950723,0.05708521,0.23962093,0.00000000,0.62400297,1.44912764
-2.03201601,4.31426924,0.32511423,2.55394632,0.03862042,0.05797195,0.23758329,0.00000000,0.64103635,1.46063472
-2.02601301,4.28367172,0.32756758,2.51130705,0.03760047,0.05877724,0.23503202,0.00000000,0.65706008,1.46995459
-2.02001001,4.24314087,0.32889125,2.46196647,0.03646057,0.05950986,0.23206423,0.00000000,0.67193874,1.47725086
-2.01400700,4.19377147,0.32912880,2.40679377,0.03521450,0.06017988,0.22878677,0.00000000,0.68555326,1.48276785
-2.00800400,4.13683341,0.32834368,2.34674332,0.03387636,0.06079875,0.22531387,0.00000000,0.69780717,1.48683137
-2.00200100,4.07374892,0.32661806,2.28283291,0.03246047,0.06137928,0.22176461,0.00000000,0.70863220,1.48984642
-1.99599800,4.00606496,0.32405110,2.21612047,0.03098115,0.06193568,0.21826009,0.00000000,0.71799307,1.49229140
-1.98999500,3.93542107,0.32075697,2.14767982,0.02945269,0.06248362,0.21492059,0.00000000,0.72589075,1.49470862
-1.98399200,3.86351317,0.31686241,2.07857614,0.02788916,0.06304015,0.21186251,0.00000000,0.73236433,1.49769116
-1.97798899,3.79205399,0.31250406,2.00984178,0.02630442,0.06362371,0.20919533,0.00000000,0.73749088,1.50186617
-1.97198599,3.72273113,0.30782545,1.94245309,0.02471204,0.06425396,0.20701853,0.00000000,0.74138357,1.50787508
-1.96598299,3.65716385,0.30297389,1.87730887,0.02312523,0.06495163,0.20541866,0.00000000,0.74418776,1.51635120
-1.95997999,3.59685993,0.29809724,1.81521105,0.02155682,0.06573822,0.20446653,0.00000000,0.74607552,1.52789568
-1.95397699,3.54317410,0.29334065,1.75684823,0.02001922,0.06663567,0.20421479,0.00000000,0.74723857,1.54305264
-1.94797399,3.49726944,0.28884336,1.70278252,0.01852436,0.06766588,0.20469576,0.00000000,0.74788016,1.56228457
-1.94197099,3.46008358,0.28473570,1.65343997,0.01708367,0.06885025,0.20591983,0.00000000,0.74820637,1.58594937
-1.93596798,3.43230090,0.28113630,1.60910520,0.01570802,0.07020907,0.20787447,0.00000000,0.74841720,1.61427993
-1.92996498,3.41433225,0.27814969,1.56992001,0.01440769,0.07176087,0.21052384,0.00000000,0.74869798,1.64736756
-1.92396198,3.40630322,0.27586424,1.53588639,0.01319233,0.07352179,0.21380921,0.00000000,0.74921175,1.68515023
-1.91795898,3.40805168,0.27435065,1.50687350,0.01207091,0.07550488,0.21765009,0.00000000,0.75009284,1.72740641
-1.91195598,3.41913503,0.27366085,1.48262865,0.01105169,0.07771941,0.22194623,0.00000000,0.75144204,1.77375503
-1.90595298,3.43884698,0.27382753,1.46279165,0.01014221,0.08017027,0.22658028,0.00000000,0.75332378,1.82366180
-1.89994997,3.46624349,0.27486413,1.44691214,0.00934923,0.08285731,0.23142124,0.00000000,0.75576513,1.87645193
-1.89394697,3.50017671,0.27676533,1.43446919,0.00867877,0.08577491,0.23632846,0.00000000,0.75875682,1.93132857
-1.88794397,3.53933563,0.27950803,1.42489236,0.00813600,0.08891148,0.24115602,0.00000000,0.76225611,1.98739650
-1.88194097,3.58229165,0.28305266,1.41758347,0.00772530,0.09224922,0.24575749,0.00000000,0.76619109,2.04368983
-1.87593797,3.62754708,0.28734485,1.41193819,0.00745019,0.09576394,0.24999071,0.00000000,0.77046625,2.09920258
-1.86993497,3.67358431,0.29231728,1.40736647,0.00731330,0.09942508,0.25372247,0.00000000,0.77496873,2.15292063
-1.86393197,3.71891364,0.29789165,1.40331123,0.00731630,0.10319586,0.25683287,0.00000000,0.77957494,2.20385359
-1.85792896,3.76211745,0.30398065,1.39926435,0.00745988,0.10703365,0.25921913,0.00000000,0.78415696,2.25106514
-1.85192596,3.80188910,0.31048990,1.39477954,0.00774363,0.11089055,0.26079879,0.00000000,0.78858843,2.29370044
-1.84592296,3.83706483,0.31731977,1.38948151,0.00816595,0.11471412,0.26151200,0.00000000,0.79274949,2.33100951
-1.83991996,3.86664770,0.32436696,1.38307135,0.00872397,0.11844832,0.26132297,0.00000000,0.79653063,2.36236553
-1.83391696,3.88982292,0.33152591,1.37532794,0.00941340,0.12203464,0.26022044,0.00000000,0.79983514,2.38727770
-1.82791396,3.90596446,0.33868995,1.36610567,0.01022845,0.12541341,0.25821718,0.00000000,0.80258036,2.40539815
-1.82191096,3.91463346,0.34575229,1.35532873,0.01116173,0.12852521,0.25534861,0.00000000,0.80469750,2.41652314
-1.81590795,3.91556915,0.35260682,1.34298257,0.01220414,0.13131237,0.25167066,0.00000000,0.80613057,2.42058888
-1.80990495,3.90867364,0.35914874,1.32910322,0.01334484,0.13372057,0.24725689,0.00000000,0.80683435,2.41766270
-1.80390195,3.89399218,0.36527521,1.31376512,0.01457124,0.13570042,0.24219517,0.00000000,0.80677190,2.40793032
-1.79789895,3.87169041,0.37088599,1.29706855,0.01586905,0.13720897,0.23658412,0.00000000,0.80591189,2.39168041
-1.79189595,3.84203056,0.37588411,1.27912713,0.01722235,0.13821113,0.23052928,0.00000000,0.80422609,2.36928738
-1.78589295,3.80534805,0.38017679,1.26005649,0.01861377,0.13868089,0.22413953,0.00000000,0.80168733,2.34119362
-1.77988994,3.76203015,0.38367638,1.23996463,0.02002473,0.13860234,0.21752361,0.00000000,0.79826808,2.30789194
-1.77388694,3.71249773,0.38630170,1.21894445,0.02143570,0.13797038,0.21078713,0.00000000,0.79394003,2.26990933
-1.76788394,3.65719097,0.38797939,1.19706895,0.02282658,0.13679111,0.20402996,0.00000000,0.78867450,2.22779239
-1.76188094,3.59655937,0.38864554,1.17438918,0.02417708,0.13508193,0.19734424,0.00000000,0.78244384,2.18209503
-1.75587794,3.53105626,0.38824745,1.15093489,0.02546715,0.13287116,0.19081293,0.00000000,0.77522360,2.13336855
-1.74987494,3.46113716,0.38674535,1.12671770,0.02667747,0.13019742,0.18450893,0.00000000,0.76699545,2.08215407
-1.74387194,3.38726157,0.38411413,1.10173641,0.02778984,0.12710856,0.17849472,0.00000000,0.75775040,2.02897716
-1.73786893,3.30989712,0.38034488,1.07598390,0.02878768,0.12366037,0.17282234,0.00000000,0.74749215,1.97434417
-1.73186593,3.22952497,0.37544616,1.04945499,0.02965637,0.11991499,0.16753386,0.00000000,0.73624031,1.91874002
-1.72586293,3.14664546,0.36944488,1.02215457,0.03038365,0.11593909,0.16266193,0.00000000,0.72403307,1.86262673
-1.71985993,3.06178277,0.36238669,0.99410543,0.03095985,0.11180201,0.15823052,0.00000000,0.71092918,1.80644248
-1.71385693,2.97548778,0.35433582,0.96535503,0.03137808,0.10757376,0.15425566,0.00000000,0.69700895,1.75060053
-1.70785393,2.88833824,0.34537430,0.93598074,0.03163436,0.10332314,0.15074614,0.00000000,0.68237416,1.69548789
-1.70185093,2.80093593,0.33560055,0.90609314,0.03172758,0.09911595,0.14770406,0.00000000,0.66714686,1.64146346
-1.69584792,2.71390055,0.32512735,0.87583704,0.03165944,0.09501332,0.14512522,0.00000000,0.65146706,1.58885562
-1.68984492,2.62786052,0.31407927,0.84539022,0.03143429,0.09107040,0.14299936,0.00000000,0.63548935,1.53795933
-1.68384192,2.54344107,0.30258960,0.81495979,0.03105883,0.08733526,0.14131027,0.00000000,0.61937878,1.48903298
-1.67783892,2.46125033,0.29079692,0.78477653,0.03054186,0.08384819,0.14003575,0.00000000,0.60330609,1.44229521
-1.67183592,2.38186424,0.27884147,0.75508740,0.02989391,0.08064133,0.13914753,0.00000000,0.58744271,1.39792210
-1.66583292,2.30581119,0.26686139,0.72614679,0.02912687,0.07773865,0.13861128,0.00000000,0.57195566,1.35604506
-1.65982991,2.23355751,0.25498909,0.69820689,0.02825359,0.07515629,0.13838662,0.00000000,0.55700283,1.31674970
-1.65382691,2.16549459,0.24334786,0.67150786,0.02728758,0.07290319,0.13842736,0.00000000,0.54272876,1.28007610
-1.64782391,2.10192858,0.23204882,0.64626831,0.02624257,0.07098203,0.13868194,0.00000000,0.52926117,1.24602045
-1.64182091,2.04307332,0.22118840,0.62267649,0.02513229,0.06939029,0.13909418,0.00000000,0.51670851,1.21453832
-1.63581791,1.98904680,0.21084639,0.60088293,0.02397017,0.06812157,0.13960424,0.00000000,0.50515850,1.18554935
-1.62981491,1.93987163,0.20108467,0.58099455,0.02276915,0.06716685,0.14014998,0.00000000,0.49467770,1.15894341
-1.62381191,1.89547917,0.19194663,0.56307085,0.02154147,0.06651590,0.14066848,0.00000000,0.48531213,1.13458766
-1.61780890,1.85571727,0.18345728,0.54712206,0.02029864,0.06615842,0.14109786,0.00000000,0.47708879,1.11233440
-1.61180590,1.82036106,0.17562400,0.53310951,0.01905130,0.06608526,0.14137916,0.00000000,0.47001784,1.09202917
-1.60580290,1.78912610,0.16843791,0.52094796,0.01780922,0.06628925,0.14145838,0.00000000,0.46409535,1.07351863
-1.59979990,1.76168330,0.16187573,0.51050995,0.01658132,0.06676592,0.14128840,0.00000000,0.45930626,1.05665789
-1.59379690,1.73767462,0.15590206,0.50163174,0.01537563,0.06751389,0.14083078,0.00000000,0.45562742,1.04131671
-1.58779390,1.71672895,0.15047198,0.49412057,0.01419941,0.06853499,0.14005739,0.00000000,0.45303036,1.02738445
-1.58179090,1.69847721,0.14553381,0.48776301,0.01305911,0.06983409,0.13895167,0.00000000,0.45148378,1.01477335
-1.57578789,1.68256626,0.14103193,0.48233387,0.01196047,0.07141866,0.13750953,0.00000000,0.45095537,1.00342018
-1.56978489,1.66867094,0.13690957,0.47760536,0.01090855,0.07329808,0.13573981,0.00000000,0.45141302,0.99328615
-1.56378189,1.65650389,0.13311148,0.47335618,0.00990777,0.07548278,0.13366431,0.00000000,0.45282539,0.98435529
-1.55777889,1.64582311,0.12958635,0.46938008,0.00896200,0.07798316,0.13131733,0.00000000,0.45516172,0.97663142
-1.55177589,1.63643705,0.12628896,0.46549371,0.00807451,0.08080852,0.12874483,0.00000000,0.45839116,0.97013425
-1.54577289,1.62820735,0.12318194,0.46154346,0.00724810,0.08396590,0.12600314,0.00000000,0.46248152,0.96489469
-1.53976988,1.62104968,0.12023726,0.45741112,0.00648514,0.08745892,0.12315734,0.00000000,0.46739784,0.96095015
