energy_ev,total_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.19659830,2.77354430,0.46184944,0.76528307,0.29374981,0.21842035,0.00263671,0.07138165,0.13418153,1.63031100
-3.19059530,2.79976662,0.47396457,0.76698732,0.30751670,0.22359364,0.00251190,0.07446421,0.13265026,1.64765784
-3.18459230,2.81762374,0.48500431,0.76583140,0.32084681,0.22831144,0.00239333,0.07741718,0.13062256,1.66029918
-3.17858929,2.82667502,0.49486934,0.76171319,0.33360005,0.23249432,0.00228061,0.08020578,0.12810068,1.66801129
-3.17258629,2.82667624,0.50349873,0.75458461,0.34566684,0.23607624,0.00217314,0.08280173,0.12509422,1.67069043
-3.16658329,2.81760210,0.51087559,0.74445569,0.35697371,0.23900817,0.00207023,0.08518459,0.12162053,1.66836584
-3.16058029,2.79966169,0.51703105,0.73139685,0.36748768,0.24126116,0.00197108,0.08734274,0.11770476,1.66120821
-3.15457729,2.77330538,0.52204636,0.71553930,0.37721909,0.24282853,0.00187493,0.08927412,0.11337972,1.64953287
-3.14857429,2.73922207,0.52605275,0.69707327,0.38622256,0.24372726,0.00178103,0.09098656,0.10868540,1.63379693
-3.14257129,2.69832610,0.52922873,0.67624417,0.39459571,0.24399815,0.00168876,0.09249768,0.10366822,1.61459008
-3.13656828,2.65173377,0.53179495,0.65334666,0.40247563,0.24370485,0.00159761,0.09383428,0.09838005,1.59261889
-3.13056528,2.60072983,0.53400644,0.62871680,0.41003301,0.24293167,0.00150720,0.09503126,0.09287702,1.56868491
-3.12456228,2.54672503,0.53614251,0.60272260,0.41746409,0.24178024,0.00141734,0.09613001,0.08721817,1.54365725
-3.11855928,2.49120616,0.53849471,0.57575333,0.42498067,0.24036517,0.00132798,0.09717644,0.08146402,1.51844058
-3.11255628,2.43568061,0.54135320,0.54820791,0.43279855,0.23880881,0.00123921,0.09821860,0.07567512,1.49393976
-3.10655328,2.38161782,0.54499221,0.52048302,0.44112502,0.23723546,0.00115128,0.09930403,0.06991057,1.47102270
-3.10055028,2.33039019,0.54965521,0.49296127,0.45014585,0.23576517,0.00106451,0.10047711,0.06422668,1.45048301
-3.09454727,2.28321632,0.55554054,0.46600002,0.46001256,0.23450764,0.00097934,0.10177624,0.05867573,1.43300435
-3.08854427,2.24110924,0.56278840,0.43992119,0.47083064,0.23355628,0.00089623,0.10323133,0.05330492,1.41912817
-3.08254127,2.20483226,0.57146964,0.41500269,0.48264938,0.23298309,0.00081567,0.10486152,0.04815557,1.40922645
-3.07653827,2.17486469,0.58157737,0.39147154,0.49545392,0.23283425,0.00073815,0.10667337,0.04326244,1.40348115
-3.07053527,2.15137938,0.59302167,0.36949916,0.50916010,0.23312704,0.00066413,0.10865955,0.03865342,1.40187128
-3.06453227,2.13423327,0.60562804,0.34919881,0.52361254,0.23384806,0.00059402,0.11079827,0.03434938,1.40416867
-3.05852926,2.12297172,0.61913968,0.33062539,0.53858603,0.23495289,0.00052814,0.11305333,0.03036425,1.40994281
-3.05252626,2.11684655,0.63322375,0.31377735,0.55379054,0.23636740,0.00046677,0.11537493,0.02670537,1.41857472
-3.04652326,2.11484718,0.64748136,0.29860080,0.56887957,0.23799038,0.00041008,0.11770118,0.02337393,1.42927947
-3.04052026,2.11574350,0.66146108,0.28499531,0.58346154,0.23969773,0.00035817,0.11996025,0.02036560,1.44113638
-3.03451726,2.11813851,0.67467524,0.27282124,0.59711383,0.24134766,0.00031105,0.12207313,0.01767128,1.45312563
-3.02851426,2.12052829,0.68661847,0.26190825,0.60939877,0.24278693,0.00026867,0.12395669,0.01527790,1.46416970
-3.02251126,2.12136667,0.69678755,0.25206443,0.61988086,0.24385761,0.00023091,0.12552721,0.01316923,1.47317767
-3.01650825,2.11913134,0.70470165,0.24308575,0.62814443,0.24440426,0.00019760,0.12670383,0.01132674,1.47909046
-3.01050525,2.11238858,0.70992217,0.23476537,0.63381077,0.24428084,0.00016853,0.12741209,0.00973039,1.48092482
-3.00450225,2.09985360,0.71207106,0.22690243,0.63655413,0.24335743,0.00014350,0.12758714,0.00835938,1.47781420
-2.99849925,2.08044388,0.71084689,0.21930995,0.63611556,0.24152603,0.00012229,0.12717662,0.00719280,1.46904472
-2.99249625,2.05332321,0.70603807,0.21182163,0.63231417,0.23870552,0.00010470,0.12614303,0.00621023,1.45408460
-2.98649325,2.01793491,0.69753242,0.20429729,0.62505518,0.23484532,0.00009056,0.12446541,0.00539217,1.43260603
-2.98049025,1.97402294,0.68532305,0.19662681,0.61433443,0.22992771,0.00007979,0.12214039,0.00472047,1.40449875
-2.97448724,1.92164073,0.66951020,0.18873261,0.60023936,0.22396882,0.00007237,0.11918247,0.00417853,1.36987496
-2.96848424,1.86114774,0.65029920,0.18057062,0.58294629,0.21701815,0.00006838,0.11562364,0.00375153,1.32906591
-2.96248124,1.79319479,0.62799488,0.17212985,0.56271443,0.20915676,0.00006804,0.11151226,0.00342646,1.28261064
-2.95647824,1.71869945,0.60299281,0.16343083,0.53987702,0.20049439,0.00007172,0.10691137,0.00319211,1.23123800
-2.95047524,1.63881333,0.57576806,0.15452291,0.51482997,0.19116549,0.00008000,0.10189660,0.00303907,1.17584304
-2.94447224,1.55488349,0.54686210,0.14548098,0.48801891,0.18132467,0.00009365,0.09655355,0.00295953,1.11745944
-2.93846923,1.46841012,0.51686871,0.13640147,0.45992513,0.17114156,0.00011372,0.09097515,0.00294713,1.05722959
-2.93246623,1.38100291,0.48641952,0.12739828,0.43105124,0.16079556,0.00014154,0.08525877,0.00299680,0.99637372
-2.92646323,1.29433821,0.45617002,0.11859855,0.40190723,0.15047065,0.00017879,0.07950353,0.00310454,0.93615983
-2.92046023,1.21011897,0.42678650,0.11013870,0.37299750,0.14035044,0.00022752,0.07380770,0.00326718,0.87787563
-2.91445723,1.13003885,0.39893458,0.10216077,0.34480941,0.13061382,0.00029022,0.06826644,0.00348221,0.82280347
-2.90845423,1.05575178,0.37326942,0.09480926,0.31780375,0.12143112,0.00036984,0.06296984,0.00374758,0.77219915
-2.90245123,0.98884754,0.35042796,0.08822851,0.29240733,0.11296113,0.00046982,0.05800147,0.00406152,0.72727483
-2.89644822,0.93083335,0.33102305,0.08256065,0.26900786,0.10534880,0.00059413,0.05343725,0.00442242,0.68918622
-2.89044522,0.88312137,0.31563927,0.07794413,0.24795100,0.09872373,0.00074730,0.04934481,0.00482870,0.65902355
-2.88444222,0.84702111,0.30483013,0.07451272,0.22953947,0.09319942,0.00093441,0.04578321,0.00527872,0.63780589
-2.87843922,0.82373582,0.29911618,0.07239492,0.21403384,0.08887302,0.00116106,0.04280300,0.00577078,0.62647776
-2.87243622,0.81436138,0.29898351,0.07171373,0.20165478,0.08582569,0.00143335,0.04044653,0.00630302,0.62590721
-2.86643322,0.81988634,0.30488205,0.07258647,0.19258609,0.08412314,0.00175780,0.03874840,0.00687348,0.63688406
-2.86043022,0.84119152,0.31722314,0.07512479,0.18697833,0.08381650,0.00214125,0.03773604,0.00748006,0.66011738
-2.85442721,0.87904785,0.33637594,0.07943456,0.18495233,0.08494314,0.00259075,0.03743021,0.00812059,0.69623107
-2.84842421,0.93411129,0.36266224,0.08561555,0.18660230,0.08752738,0.00311335,0.03784549,0.00879279,0.74575681
-2.84242121,1.00691402,0.39634945,0.09376092,0.19199812,0.09158105,0.00371593,0.03899055,0.00949437,0.80912383
-2.83641821,1.09785128,0.43764181,0.10395644,0.20118653,0.09710372,0.00440494,0.04086821,0.01022295,0.88664522
-2.83041521,1.20716412,0.48666979,0.11627928,0.21419102,0.10408261,0.00518616,0.04347534,0.01097609,0.97850095
-2.82441221,1.33491812,0.54347822,0.13079652,0.23101030,0.11249223,0.00606435,0.04680244,0.01175127,1.08471810
-2.81840920,1.48097932,0.60801341,0.14756334,0.25161556,0.12229360,0.00704301,0.05083301,0.01254578,1.20514906
-2.81240620,1.64498834,0.68011023,0.16662091,0.27594637,0.13343339,0.00812404,0.05554283,0.01335668,1.33944898
-2.80640320,1.82633445,0.75947971,0.18799404,0.30390581,0.14584284,0.00930741,0.06089903,0.01418066,1.48705394
-2.80040020,2.02413138,0.84569815,0.21168865,0.33535493,0.15943666,0.01059091,0.06685919,0.01501396,1.64716124
-2.79439720,2.23719687,0.93819880,0.23768913,0.37010715,0.17411212,0.01196991,0.07337047,0.01585222,1.81871384
-2.78839420,2.46403783,1.03626668,0.26595566,0.40792287,0.18974836,0.01343715,0.08036895,0.01669038,2.00039027
-2.78239120,2.70284312,1.13903773,0.29642156,0.44850504,0.20620601,0.01498263,0.08777920,0.01752256,2.19060190
-2.77638819,2.95148540,1.24550259,0.32899070,0.49149597,0.22332746,0.01659355,0.09551422,0.01834201,2.38749853
-2.77038519,3.20753320,1.35451573,0.36353512,0.53647591,0.24093757,0.01825441,0.10347582,0.01914104,2.58898345
-2.76438219,3.46827418,1.46480994,0.39989284,0.58296376,0.25884508,0.01994712,0.11155547,0.01991109,2.79273828
-2.75837919,3.73074948,1.57501622,0.43786607,0.63042027,0.27684470,0.02165127,0.11963574,0.02064275,2.99625775
-2.75237619,3.99179904,1.68368862,0.47721974,0.67825371,0.29471985,0.02334449,0.12759220,0.02132594,3.19689364
-2.74637319,4.24811676,1.78933349,0.51768064,0.72582827,0.31224598,0.02500294,0.13529584,0.02195009,3.39190705
-2.74037019,4.49631416,1.89044211,0.55893720,0.77247486,0.32919442,0.02660178,0.14261600,0.02250439,3.57852729
-2.73436718,4.73299050,1.98552572,0.60064003,0.81750429,0.34533672,0.02811587,0.14942353,0.02297811,3.75401543
-2.72836418,4.95480708,2.07315157,0.64240345,0.86022215,0.36044910,0.02952034,0.15559431,0.02336094,3.91573035
-2.72236118,5.15856320,2.15197870,0.68380804,0.89994522,0.37431725,0.03079136,0.16101278,0.02364338,4.06119468
-2.71635818,5.34127104,2.22079203,0.72440451,0.93601857,0.38674090,0.03190672,0.16557548,0.02381710,4.18815816
-2.71035518,5.50022694,2.27853354,0.76371878,0.96783274,0.39753833,0.03284659,0.16919434,0.02387529,4.29465606
-2.70435218,5.63307641,2.32432916,0.80125854,0.99484042,0.40655053,0.03359402,0.17179966,0.02381302,4.37906022
-2.69834917,5.73787086,2.35751056,0.83652121,1.01657187,0.41364484,0.03413550,0.17334252,0.02362750,4.44012103
-2.69234617,5.81311411,2.37763108,0.86900322,1.03264837,0.41871810,0.03446135,0.17379672,0.02331830,4.47699864
-2.68634317,5.85779720,2.38447510,0.89821050,1.04279334,0.42169907,0.03456602,0.17315985,0.02288747,4.48928260
-2.68034017,5.87142073,2.37806095,0.92367001,1.04684044,0.42255010,0.03444823,0.17145372,0.02233960,4.47699927
-2.67433717,5.85400419,2.35863717,0.94494183,1.04473851,0.42126814,0.03411099,0.16872398,0.02168176,4.44060707
-2.66833417,5.80608218,2.32667266,0.96163153,1.03655306,0.41788480,0.03356149,0.16503896,0.02092334,4.38098012
-2.66233117,5.72868827,2.28284113,0.97340240,1.02246422,0.41246575,0.03281081,0.16048779,0.02007585,4.29938115
-2.65632816,5.62332690,2.22800077,0.97998680,1.00276140,0.40510931,0.03187362,0.15517790,0.01915261,4.19742491
-2.65032516,5.49193485,2.16316980,0.98119637,0.97783477,0.39594431,0.03076763,0.14923198,0.01816837,4.07703376
-2.64432216,5.33683330,2.08949903,0.97693039,0.94816397,0.38512732,0.02951307,0.14278448,0.01713890,3.94038696
-2.63831916,5.16067220,2.00824240,0.96718187,0.91430444,0.37283925,0.02813211,0.13597793,0.01608057,3.78986560
-2.63231616,4.96636848,1.92072637,0.95204103,0.87687206,0.35928147,0.02664818,0.12895898,0.01500988,3.62799485
-2.62631316,4.75703990,1.82831911,0.93169585,0.83652644,0.34467149,0.02508534,0.12187456,0.01394303,3.45738515
-2.62031016,4.53593602,1.73240033,0.90642952,0.79395373,0.32923832,0.02346766,0.11486809,0.01289550,3.28067418
-2.61430715,4.30636830,1.63433256,0.87661487,0.74984922,0.31321763,0.02181862,0.10807590,0.01188171,3.10047057
-2.60830415,4.07164069,1.53543422,0.84270596,0.70490063,0.29684679,0.02016063,0.10162406,0.01091465,2.91930104
-2.60230115,3.83498246,1.43695531,0.80522702,0.65977237,0.28035997,0.01851452,0.09562549,0.01000562,2.73956157
-2.59629815,3.59948477,1.34005583,0.76475942,0.61509123,0.26398337,0.01689921,0.09017762,0.00916411,2.56347382
-2.59029515,3.36804242,1.24578742,0.72192701,0.57143401,0.24793071,0.01533144,0.08536048,0.00839754,2.39304713
-2.58429215,3.14330210,1.15507832,0.67738068,0.52931724,0.23239925,0.01382556,0.08123531,0.00771133,2.23004696
-2.57828914,2.92761836,1.06872172,0.63178270,0.48918927,0.21756619,0.01239345,0.07784369,0.00710879,2.07596993
-2.57228614,2.72301832,0.98736780,0.58579165,0.45142482,0.20358589,0.01104453,0.07520719,0.00659121,1.93202583
-2.56628314,2.53117606,0.91151915,0.54004850,0.41632200,0.19058772,0.00978580,0.07332747,0.00615798,1.79912685
-2.56028014,2.35339722,0.84152977,0.49516450,0.38410184,0.17867488,0.00862201,0.07218688,0.00580672,1.67788391
-2.55427714,2.19061424,0.77760745,0.45171129,0.35491013,0.16792401,0.00755581,0.07174951,0.00553343,1.56861016
-2.54827414,2.04339229,0.71981930,0.41021365,0.32882150,0.15838585,0.00658799,0.07196266,0.00533275,1.47133146
-2.54227114,1.91194571,0.66810040,0.37114499,0.30584539,0.15008677,0.00571776,0.07275865,0.00519814,1.38580340
-2.53626813,1.79616431,0.62226508,0.33492570,0.28593380,0.14303119,0.00494301,0.07405699,0.00512215,1.31153454
-2.53026513,1.69564860,0.58202068,0.30192426,0.26899036,0.13720490,0.00426058,0.07576689,0.00509663,1.24781507
-2.52426213,1.60975289,0.54698324,0.27246069,0.25488049,0.13257903,0.00366657,0.07778994,0.00511302,1.19375024
-2.51825913,1.53763445,0.51669481,0.24681223,0.24344225,0.12911464,0.00315655,0.08002304,0.00516259,1.14829754
-2.51225613,1.47830723,0.49064180,0.22522057,0.23449744,0.12676764,0.00272583,0.08236135,0.00523665,1.11030653
-2.50625313,1.43069795,0.46827377,0.20790011,0.22786274,0.12549401,0.00236967,0.08470140,0.00532677,1.07856020
-2.50025013,1.39370255,0.44902234,0.19504681,0.22336026,0.12525489,0.00208348,0.08694402,0.00542502,1.05181655
-2.49424712,1.36624089,0.43231941,0.18684688,0.22082734,0.12602150,0.00186291,0.08899721,0.00552415,1.02884913
-2.48824412,1.34730749,0.41761428,0.18348474,0.22012507,0.12777945,0.00170403,0.09077876,0.00561770,1.00848526
-2.48224112,1.33601645,0.40438921,0.18514986,0.22114536,0.13053244,0.00160334,0.09221850,0.00570018,0.98964074
-2.47623812,1.33163881,0.39217294,0.19204183,0.22381613,0.13430491,0.00155789,0.09326024,0.00576715,0.97135003
-2.47023512,1.33363084,0.38055180,0.20437348,0.22810443,0.13914362,0.00156518,0.09386310,0.00581527,0.95279101
-2.46423212,1.34165220,0.36917819,0.22237153,0.23401739,0.14511790,0.00162324,0.09400246,0.00584232,0.93330358
-2.45822911,1.35557338,0.35777634,0.24627487,0.24160077,0.15231848,0.00173049,0.09367015,0.00584721,0.91240181
-2.45222611,1.37547216,0.34614514,0.27633025,0.25093523,0.16085491,0.00188570,0.09287426,0.00582991,0.88977946
-2.44622311,1.40161934,0.33415831,0.31278554,0.26213022,0.17085148,0.00208790,0.09163821,0.00579135,0.86530888
-2.44022011,1.43445442,0.32176191,0.35588070,0.27531592,0.18244179,0.00233620,0.08999934,0.00573334,0.83903378
-2.43421711,1.47455245,0.30896958,0.40583681,0.29063318,0.19576202,0.00262969,0.08800706,0.00565839,0.81115644
-2.42821411,1.52258342,0.29585573,0.46284354,0.30822208,0.21094322,0.00296733,0.08572053,0.00556957,0.78202011
-2.42221111,1.57926605,0.28254718,0.52704557,0.32820944,0.22810271,0.00334773,0.08320606,0.00547033,0.75208749
-2.41620810,1.64531798,0.26921357,0.59852838,0.35069570,0.24733516,0.00376908,0.08053435,0.00536428,0.72191647
-2.41020510,1.72140448,0.25605701,0.67730423,0.37574200,0.26870342,0.00422897,0.07777758,0.00525508,0.69213396
-2.40420210,1.80808779,0.24330143,0.76329864,0.40335772,0.29222978,0.00472433,0.07500664,0.00514617,0.66340899
-2.39819910,1.90577934,0.23118196,0.85633820,0.43348943,0.31788787,0.00525130,0.07228844,0.00504069,0.63642601
-2.39219610,2.01469659,0.21993475,0.95614014,0.46601159,0.34559577,0.00580517,0.06968350,0.00494134,0.61185919
-2.38619310,2.13482641,0.20978741,1.06230416,0.50071972,0.37521063,0.00638042,0.06724396,0.00485019,0.59034854
-2.38019010,2.26589627,0.20095048,1.17430703,0.53732636,0.40652521,0.00697062,0.06501188,0.00476873,0.57247838
-2.37418709,2.40735435,0.19360992,1.29150019,0.57546040,0.43926664,0.00756858,0.06301815,0.00469770,0.55875853
-2.36818409,2.55835939,0.18792092,1.41311061,0.61466982,0.47309761,0.00816639,0.06128184,0.00463719,0.54960866
-2.36218109,2.71778036,0.18400284,1.53824512,0.65442802,0.50762013,0.00875556,0.05981003,0.00458659,0.54534568
-2.35617809,2.88420616,0.18193559,1.66589801,0.69414375,0.54238183,0.00932719,0.05859822,0.00454467,0.54617451
-2.35017509,3.05596473,0.18175710,1.79496201,0.73317425,0.57688483,0.00987215,0.05763107,0.00450969,0.55218194
-2.34417209,3.23115089,0.18346216,1.92424233,0.77084130,0.61059678,0.01038132,0.05688365,0.00447946,0.56333353
-2.33816908,3.40766203,0.18700226,2.05247344,0.80644966,0.64296392,0.01084581,0.05632295,0.00445149,0.57947352
-2.33216608,3.58324022,0.19228657,2.17833835,0.83930705,0.67342557,0.01125721,0.05590963,0.00442312,0.60032739
-2.32616308,3.75551957,0.19918387,2.30048985,0.86874510,0.70142969,0.01160785,0.05560000,0.00439162,0.62550710
-2.32016008,3.92207730,0.20752535,2.41757332,0.89414016,0.72644872,0.01189101,0.05534796,0.00435440,0.65451869
-2.31415708,4.08048691,0.21710832,2.52825063,0.91493332,0.74799529,0.01210112,0.05510707,0.00430906,0.68677223
-2.30815408,4.22837222,0.22770056,2.63122460,0.93064861,0.76563704,0.01223399,0.05483238,0.00425353,0.72159389
-2.30215108,4.36346056,0.23904544,2.72526354,0.94090870,0.77900989,0.01228687,0.05448220,0.00418617,0.75823991
-2.29614807,4.48363393,0.25086749,2.80922543,0.94544730,0.78782940,0.01225862,0.05401960,0.00410584,0.79591248
-2.29014507,4.58697681,0.26287860,2.88208114,0.94411783,0.79189955,0.01214967,0.05341362,0.00401194,0.83377700
-2.28414207,4.67181955,0.27478446,2.94293631,0.93689787,0.79111870,0.01196210,0.05264021,0.00390447,0.87098067
-2.27813907,4.73677626,0.28629135,2.99105137,0.92388945,0.78548245,0.01169949,0.05168286,0.00378399,0.90667193
-2.27213607,4.78077652,0.29711285,3.02585920,0.90531488,0.77508332,0.01136686,0.05053281,0.00365163,0.94002035
-2.26613307,4.80309005,0.30697669,3.04698001,0.88150871,0.76010727,0.01097050,0.04918908,0.00350904,0.97023640
-2.26013007,4.80334384,0.31563111,3.05423300,0.85290596,0.74082737,0.01051778,0.04765810,0.00335834,0.99659072
-2.25412706,4.78153144,0.32285091,3.04764425,0.82002738,0.71759468,0.01001689,0.04595311,0.00320206,1.01843212
-2.24812406,4.73801391,0.32844282,3.02745063,0.78346239,0.69082709,0.00947664,0.04409338,0.00304305,1.03520375
-2.24212106,4.67351267,0.33224999,2.99409920,0.74385037,0.66099630,0.00890619,0.04210324,0.00288438,1.04645702
-2.23611806,4.58909395,0.33415555,2.94824196,0.70186136,0.62861381,0.00831480,0.04001095,0.00272925,1.05186249
-2.23011506,4.48614536,0.33408505,2.89072573,0.65817673,0.59421621,0.00771157,0.03784760,0.00258093,1.05121754
-2.22411206,4.36634498,0.33200765,2.82257710,0.61347077,0.55835056,0.00710523,0.03564588,0.00244264,1.04445028
-2.21810905,4.23162338,0.32793609,2.74498263,0.56839374,0.52156033,0.00650396,0.03343896,0.00231744,1.03161969
-2.21210605,4.08411975,0.32192536,2.65926442,0.52355708,0.48437239,0.00591519,0.03125941,0.00220823,1.01291185
-2.20610305,3.92613291,0.31407020,2.56685178,0.47952111,0.44728546,0.00534549,0.02913823,0.00211758,0.98863237
-2.20010005,3.76006858,0.30450148,2.46924930,0.43678553,0.41076036,0.00480048,0.02710396,0.00204772,0.95919540
-2.19409705,3.58838427,0.29338161,2.36800243,0.39578289,0.37521235,0.00428478,0.02518201,0.00200051,0.92510961
-2.18809405,3.41353338,0.28089920,2.26466142,0.35687503,0.34100550,0.00380197,0.02339407,0.00197732,0.88696169
-2.18209105,3.23791015,0.26726311,2.16074479,0.32035235,0.30844938,0.00335466,0.02175773,0.00197908,0.84539797
-2.17608804,3.06379722,0.25269631,2.05770355,0.28643569,0.27779785,0.00294448,0.02028624,0.00200621,0.80110514
-2.17008504,2.89331747,0.23742947,1.95688742,0.25528057,0.24924985,0.00257217,0.01898838,0.00205862,0.75479046
-2.16408204,2.72839179,0.22169485,1.85951439,0.22698334,0.22295205,0.00223771,0.01786857,0.00213573,0.70716254
-2.15807904,2.57070422,0.20572051,1.76664471,0.20158898,0.19900312,0.00194036,0.01692698,0.00223649,0.65891322
-2.15207604,2.42167580,0.18972508,1.67916045,0.17910002,0.17745936,0.00167884,0.01615988,0.00235938,0.61070119
-2.14607304,2.28244803,0.17391328,1.59775153,0.15948637,0.15834134,0.00145140,0.01555997,0.00250252,0.56313795
-2.14007004,2.15387652,0.15847220,1.52290871,0.14269544,0.14164146,0.00125595,0.01511691,0.00266368,0.51677636
-2.13406703,2.03653517,0.14356863,1.45492406,0.12866256,0.12733186,0.00109020,0.01481781,0.00284035,0.47210220
-2.12806403,1.93073050,0.12934720,1.39389878,0.11732103,0.11537278,0.00095170,0.01464788,0.00302990,0.42952871
-2.12206103,1.83652568,0.11592946,1.33975813,0.10861190,0.10572074,0.00083800,0.01459104,0.00322959,0.38939409
-2.11605803,1.75377304,0.10341394,1.29227285,0.10249295,0.09833660,0.00074670,0.01463056,0.00343676,0.35196189
-2.11005503,1.68215362,0.09187684,1.25108600,0.09894688,0.09319316,0.00067550,0.01474976,0.00364888,0.31742386
-2.10405203,1.62122206,0.08137350,1.21574418,0.09798840,0.09028206,0.00062231,0.01493268,0.00386370,0.28590507
-2.09804902,1.57045464,0.07194030,1.18573147,0.09967014,0.08961986,0.00058522,0.01516469,0.00407937,0.25747061
-2.09204602,1.52929838,0.06359706,1.16050475,0.10408710,0.09125314,0.00056260,0.01543308,0.00429452,0.23213368
-2.08604302,1.49721878,0.05634957,1.13952858,0.11137967,0.09526238,0.00055305,0.01572762,0.00450835,0.20986432
-2.08004002,1.47374400,0.05019225,1.12230812,0.12173486,0.10176447,0.00055546,0.01604106,0.00472073,0.19059848
-2.07403702,1.45850345,0.04511076,1.10841847,0.13538575,0.11091380,0.00056900,0.01636944,0.00493221,0.17424684
-2.06803402,1.45125891,0.04108442,1.09752926,0.15260903,0.12290174,0.00059306,0.01671243,0.00514407,0.16070309
-2.06203102,1.45192665,0.03808842,1.08942332,0.17372041,0.13795441,0.00062730,0.01707347,0.00535829,0.14985129
-2.05602801,1.46058975,0.03609557,1.08400871,0.19906803,0.15632874,0.00067158,0.01745982,0.00557750,0.14157203
-2.05002501,1.47749982,0.03507774,1.08132372,0.22902371,0.17830672,0.00072594,0.01788253,0.00580495,0.13574733
-2.04402201,1.50306843,0.03500684,1.08153486,0.26397225,0.20418800,0.00079059,0.01835617,0.00604436,0.13226403
-2.03801901,1.53784852,0.03585533,1.08492828,0.30429881,0.23428083,0.00086585,0.01889859,0.00629984,0.13101581
-2.03201601,1.58250712,0.03759638,1.09189511,0.35037469,0.26889150,0.00095214,0.01953044,0.00657572,0.13190389
-2.02601301,1.63779065,0.04020359,1.10291208,0.40254181,0.30831271,0.00104994,0.02027467,0.00687642,0.13483652
-2.02001001,1.70448490,0.04365038,1.11851832,0.46109637,0.35281089,0.00115979,0.02115587,0.00720626,0.13972742
-2.01400700,1.78337166,0.04790923,1.13929009,0.52627212,0.40261311,0.00128222,0.02219966,0.00756938,0.14649349
-2.00800400,1.87518436,0.05295059,1.16581456,0.59822397,0.45789387,0.00141780,0.02343190,0.00796954,0.15505206
-2.00200100,1.98056509,0.05874186,1.19866434,0.67701252,0.51876240,0.00156708,0.02487798,0.00841005,0.16531782
-1.99599800,2.10002498,0.06524626,1.23837393,0.76259012,0.58525081,0.00173063,0.02656203,0.00889369,0.17719982
-1.98999500,2.23391001,0.07242182,1.28541916,0.85478936,0.65730381,0.00190903,0.02850621,0.00942264,0.19059871
-1.98399200,2.38237375,0.08022056,1.34020048,0.95331437,0.73477038,0.00210288,0.03073002,0.00999850,0.20540453
-1.97798899,2.54535803,0.08858785,1.40303046,1.05773564,0.81739796,0.00231285,0.03324960,0.01062226,0.22149503
-1.97198599,2.72258217,0.09746205,1.47412572,1.16748883,0.90482942,0.00253965,0.03607722,0.01129442,0.23873479
-1.96598299,2.91354080,0.10677448,1.55360298,1.28187774,0.99660328,0.00278410,0.03922074,0.01201499,0.25697518
-1.95997999,3.11750963,0.11644965,1.64147859,1.40008161,1.09215715,0.00304714,0.04268322,0.01278362,0.27605508
-1.95397699,3.33355828,0.12640588,1.73767086,1.52116676,1.19083461,0.00332984,0.04646256,0.01359968,0.29580233
-1.94797399,3.56056864,0.13655618,1.84200400,1.64410212,1.29189531,0.00363338,0.05055129,0.01446231,0.31603588
-1.94197099,3.79725724,0.14680932,1.95421265,1.76777838,1.39452805,0.00395912,0.05493640,0.01537055,0.33656837
-1.93596798,4.04219962,0.15707120,2.07394584,1.89102993,1.49786655,0.00430849,0.05959926,0.01632328,0.35720915
-1.92996498,4.29385508,0.16724628,2.20076956,2.01265897,1.60100721,0.00468305,0.06451563,0.01731928,0.37776732
-1.92396198,4.55059007,0.17723912,2.33416699,2.13146079,1.70302856,0.00508437,0.06965573,0.01835715,0.39805481
-1.91795898,4.81069902,0.18695594,2.47353622,2.24624938,1.80301147,0.00551402,0.07498438,0.01943522,0.41788931
-1.91195598,5.07242178,0.19630606,2.61818534,2.35588241,1.90005969,0.00597347,0.08046122,0.02055141,0.43709673
-1.90595298,5.33395734,0.20520329,2.76732538,2.45928476,1.99331988,0.00646405,0.08604102,0.02170306,0.45551338
-1.89994997,5.59347411,0.21356718,2.92006191,2.55546977,2.08200080,0.00698682,0.09167399,0.02288675,0.47298754
-1.89394697,5.84911773,0.22132406,3.07538655,2.64355776,2.16539087,0.00754255,0.09730634,0.02409807,0.48938064
-1.88794397,6.09901750,0.22840790,3.23217001,2.72279132,2.24287387,0.00813158,0.10288073,0.02533147,0.50456793
-1.88194097,6.34129352,0.23476108,3.38915821,2.79254715,2.31394258,0.00875384,0.10833706,0.02658008,0.51843881
-1.87593797,6.57406610,0.24033489,3.54497342,2.85234451,2.37820986,0.00940876,0.11361315,0.02783560,0.53089698
-1.86993497,6.79546967,0.24509000,3.69812202,2.90185037,2.43541751,0.01009528,0.11864575,0.02908828,0.54186041
-1.86393197,7.00367278,0.24899684,3.84701013,2.94088160,2.48544264,0.01081187,0.12337156,0.03032693,0.55126143
-1.85792896,7.19690555,0.25203584,3.98996831,2.96940458,2.52830166,0.01155657,0.12772841,0.03153908,0.55904699
-1.85192596,7.37349542,0.25419781,4.12528541,2.98753261,2.56415212,0.01232707,0.13165653,0.03271118,0.56517917
-1.84592296,7.53191089,0.25548415,4.25125152,2.99552168,2.59329230,0.01312081,0.13509993,0.03382896,0.56963611
-1.83991996,7.67081263,0.25590725,4.36620879,2.99376486,2.61615875,0.01393509,0.13800782,0.03487776,0.57241328
-1.83391696,7.78910993,0.25549071,4.46860861,2.98278555,2.63332158,0.01476725,0.14033602,0.03584306,0.57352507
