energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.30115058,9.94900045,0.50283918,8.54675442,0.04441529,0.17001744,0.24110117,0.89495857
-4.29514757,10.29423274,0.52417555,8.82635086,0.04424728,0.17538171,0.25137423,0.93890850
-4.28914457,10.64175228,0.54808667,9.10255388,0.04422853,0.18100954,0.26148104,0.98662393
-4.28314157,10.98753842,0.57425901,9.37206413,0.04439819,0.18683417,0.27121643,1.03761334
-4.27713857,11.32740239,0.60235606,9.63143986,0.04479139,0.19278199,0.28038872,1.09137153
-4.27113557,11.65704767,0.63202046,9.87715784,0.04543808,0.19877317,0.28882359,1.14737925
-4.26513257,11.97214229,0.66287637,10.10568615,0.04636201,0.20472260,0.29636740,1.20510272
-4.25912956,12.26840124,0.69453243,10.31356660,0.04757984,0.21054125,0.30289015,1.26399316
-4.25312656,12.54167658,0.72658515,10.49750411,0.04910052,0.21613797,0.30828763,1.32348672
-4.24712356,12.78805229,0.75862295,10.65445951,0.05092486,0.22142160,0.31248293,1.38300509
-4.24112056,13.00394029,0.79023088,10.78174195,0.05304534,0.22630337,0.31542712,1.44195690
-4.23511756,13.18617416,0.82099595,10.87709721,0.05544626,0.23069950,0.31709913,1.49974048
-4.22911456,13.33209703,0.85051310,10.93878776,0.05810414,0.23453384,0.31750483,1.55574796
-4.22311156,13.43964002,0.87839177,10.96566137,0.06098837,0.23774049,0.31667532,1.60937096
-4.21710855,13.50738846,0.90426285,10.95720498,0.06406222,0.24026615,0.31466464,1.66000806
-4.21110555,13.53463313,0.92778596,10.91358144,0.06728407,0.24207217,0.31154684,1.70707382
-4.20510255,13.52140464,0.94865675,10.83564752,0.07060890,0.24313613,0.30741266,1.75000953
-4.19909955,13.46848954,0.96661402,10.72495220,0.07398996,0.24345287,0.30236601,1.78829507
-4.19309655,13.37742758,0.98144637,10.58371533,0.07738058,0.24303477,0.29652024,1.82146174
-4.18709355,13.25048994,0.99299809,10.41478725,0.08073614,0.24191148,0.28999451,1.84910551
-4.18109055,13.09063925,1.00117387,10.22159098,0.08401594,0.24012878,0.28291035,1.87089990
-4.17508754,12.90147226,1.00594224,10.00804907,0.08718508,0.23774691,0.27538846,1.88660801
-4.16908454,12.68714700,1.00733725,9.77849758,0.09021612,0.23483819,0.26754595,1.89609280
-4.16308154,12.45229633,1.00545843,9.53759032,0.09309060,0.23148422,0.25949401,1.89932510
-4.15707854,12.20193009,1.00046863,9.29019611,0.09580011,0.22777263,0.25133603,1.89638843
-4.15107554,11.94132838,0.99258994,9.04129239,0.09834702,0.22379365,0.24316629,1.88748040
-4.14507254,11.67592842,0.98209756,8.79585792,0.10074477,0.21963672,0.23506900,1.87291006
-4.13906953,11.41120745,0.96931177,8.55876725,0.10301764,0.21538709,0.22711785,1.85309120
-4.13306653,11.15256425,0.95458843,8.33468922,0.10519993,0.21112280,0.21937582,1.82853152
-4.12706353,10.90520147,0.93830796,8.12799132,0.10733469,0.20691206,0.21189539,1.79981791
-4.12106053,10.67401102,0.92086359,7.94265138,0.10947191,0.20281121,0.20471885,1.76759844
-4.11505753,10.46346450,0.90264905,7.78217748,0.11166629,0.19886325,0.19787881,1.73256164
-4.10905453,10.27751070,0.88404622,7.64953699,0.11397452,0.19509714,0.19139874,1.69541391
-4.10305153,10.11948182,0.86541336,7.54709494,0.11645249,0.19152766,0.18529362,1.65685614
-4.09704852,9.99201030,0.84707421,7.47656225,0.11915211,0.18815603,0.17957047,1.61756042
-4.09104552,9.89695787,0.82930847,7.43895407,0.12211831,0.18497102,0.17422892,1.57814810
-4.08504252,9.83535870,0.81234406,7.43455866,0.12538603,0.18195064,0.16926170,1.53916998
-4.07903952,9.80737818,0.79635133,7.46291736,0.12897754,0.17906408,0.16465515,1.50108972
-4.07303652,9.81228935,0.78143959,7.52281660,0.13290017,0.17627399,0.16038965,1.46427112
-4.06703352,9.84846839,0.76765593,7.61229290,0.13714454,0.17353880,0.15644013,1.42896989
-4.06103052,9.91341099,0.75498639,7.72865210,0.14168345,0.17081505,0.15277659,1.39533017
-4.05502751,10.00377074,0.74335943,7.86850410,0.14647160,0.16805961,0.14936472,1.36338597
-4.04902451,10.11542056,0.73265148,8.02781436,0.15144590,0.16523160,0.14616662,1.33306735
-4.04302151,10.24353749,0.72269434,8.20197304,0.15652680,0.16229410,0.14314167,1.30421103
-4.03701851,10.38271045,0.71328413,8.38588217,0.16162025,0.15921547,0.14024747,1.27657476
-4.03101551,10.52706980,0.70419135,8.57406088,0.16662050,0.15597034,0.13744100,1.24985482
-4.02501251,10.67043641,0.69517179,8.76076739,0.17141345,0.15254023,0.13467981,1.22370568
-4.01900950,10.80648692,0.68597761,8.94013582,0.17588060,0.14891383,0.13192334,1.19776092
-4.01300650,10.92893086,0.67636847,9.10632495,0.17990323,0.14508706,0.12913429,1.17165437
-4.00700350,11.03169415,0.66612194,9.25367458,0.18336692,0.14106278,0.12627987,1.14504055
-4.00100050,11.10910296,0.65504313,9.37686467,0.18616588,0.13685039,0.12333306,1.11761340
-3.99499750,11.15606089,0.64297288,9.47107154,0.18820719,0.13246523,0.12027371,1.08912252
-3.98899450,11.16821254,0.62979436,9.53211486,0.18941460,0.12792795,0.11708932,1.05938625
-3.98299150,11.14208638,0.61543784,9.55658906,0.18973172,0.12326372,0.11377572,1.02830102
-3.97698849,11.07521038,0.59988337,9.54197316,0.18912452,0.11850151,0.11033726,0.99584669
-3.97098549,10.96619467,0.58316134,9.48671342,0.18758295,0.11367324,0.10678671,0.96208774
-3.96498249,10.81477699,0.56535100,9.39027425,0.18512171,0.10881304,0.10314487,0.92717027
-3.95897949,10.62182776,0.54657680,9.25315433,0.18177995,0.10395641,0.09943967,0.89131521
-3.95297649,10.38931411,0.52700299,9.07686603,0.17762010,0.09913942,0.09570502,0.85480813
-3.94697349,10.12022335,0.50682658,8.86387855,0.17272577,0.09439789,0.09197938,0.81798610
-3.94097049,9.81844914,0.48626902,8.61752637,0.16719891,0.08976658,0.08830406,0.78122245
-3.93496748,9.48864473,0.46556700,8.34188681,0.16115614,0.08527839,0.08472134,0.74491016
-3.92896448,9.13604995,0.44496281,8.04163186,0.15472479,0.08096353,0.08127262,0.70944461
-3.92296148,8.76629932,0.42469458,7.72186076,0.14803840,0.07684879,0.07799648,0.67520662
-3.91695848,8.38522014,0.40498707,7.38792080,0.14123220,0.07295682,0.07492699,0.64254658
-3.91095548,7.99862945,0.38604318,7.04522430,0.13443860,0.06930550,0.07209209,0.61177024
-3.90495248,7.61213882,0.36803674,6.69906993,0.12778289,0.06590747,0.06951238,0.58312697
-3.89894947,7.23097562,0.35110683,6.35447594,0.12137936,0.06276975,0.06720019,0.55680082
-3.89294647,6.85982802,0.33535377,6.01603250,0.11532797,0.05989358,0.06515912,0.53290481
-3.88694347,6.50272001,0.32083719,5.68777874,0.10971163,0.05727444,0.06338390,0.51147865
-3.88094047,6.16292090,0.30757597,5.37310917,0.10459427,0.05490232,0.06186080,0.49248984
-3.87493747,5.84289194,0.29555014,5.07471215,0.10001964,0.05276215,0.06056840,0.47583807
-3.86893447,5.54427075,0.28470461,4.79454168,0.09601101,0.05083451,0.05947871,0.46136260
-3.86293147,5.26789253,0.27495454,4.53382189,0.09257153,0.04909648,0.05855869,0.44885234
-3.85692846,5.01384505,0.26619196,4.29308228,0.08968539,0.04752272,0.05777197,0.43805785
-3.85092546,4.78155317,0.25829342,4.07222011,0.08731963,0.04608661,0.05708074,0.42870504
-3.84492246,4.56988706,0.25112824,3.87058541,0.08542649,0.04476153,0.05644775,0.42050955
-3.83891946,4.37728798,0.24456697,3.68708314,0.08394619,0.04352215,0.05583828,0.41319144
-3.83291646,4.20190432,0.23848961,3.52028666,0.08281000,0.04234569,0.05522205,0.40648937
-3.82691346,4.04173105,0.23279337,3.36855622,0.08194354,0.04121312,0.05457490,0.40017380
-3.82091046,3.89474574,0.22739943,3.23015676,0.08127003,0.04011026,0.05388027,0.39405852
-3.81490745,3.75903479,0.22225858,3.10336931,0.08071350,0.03902865,0.05313034,0.38801014
-3.80890445,3.63290455,0.21735540,2.98659126,0.08020174,0.03796630,0.05232686,0.38195521
-3.80290145,3.51497288,0.21271090,2.87842139,0.07966897,0.03692814,0.05148152,0.37588461
-3.79689845,3.40423803,0.20838343,2.77772681,0.07905800,0.03592629,0.05061606,0.36985521
-3.79089545,3.30012278,0.20446792,2.68368982,0.07832202,0.03498001,0.04976186,0.36398863
-3.78489245,3.20249321,0.20109350,2.59583376,0.07742575,0.03411544,0.04895924,0.35846736
-3.77888944,3.11165252,0.19841948,2.51402811,0.07634610,0.03336507,0.04825641,0.35352826
-3.77288644,3.02831159,0.19663002,2.43847391,0.07507222,0.03276700,0.04770813,0.34945382
-3.76688344,2.95353859,0.19592754,2.36967149,0.07360508,0.03236396,0.04737412,0.34656158
-3.76088044,2.88869124,0.19652515,2.30837302,0.07195653,0.03220217,0.04731728,0.34519194
-3.75487744,2.83533529,0.19863845,2.25552323,0.07014798,0.03232997,0.04760182,0.34569502
-3.74887444,2.79515375,0.20247683,2.21219149,0.06820871,0.03279641,0.04829126,0.34841694
-3.74287144,2.76985118,0.20823466,2.17949925,0.06617398,0.03364963,0.04944651,0.35368606
-3.73686843,2.76105761,0.21608264,2.15854624,0.06408303,0.03493521,0.05112396,0.36179969
-3.73086543,2.77023629,0.22615966,2.15033908,0.06197700,0.03669451,0.05337367,0.37301164
-3.72486243,2.79859932,0.23856533,2.15572560,0.05989699,0.03896294,0.05623781,0.38752132
-3.71885943,2.84703470,0.25335364,2.17533750,0.05788222,0.04176831,0.05974922,0.40546446
-3.71285643,2.91604759,0.27052779,2.20954398,0.05596849,0.04512929,0.06393029,0.42690612
-3.70685343,3.00571812,0.29003670,2.25841785,0.05418695,0.04905392,0.06879213,0.45183611
-3.70085043,3.11567720,0.31177309,2.32171538,0.05256319,0.05353844,0.07433405,0.48016700
-3.69484742,3.24510108,0.33557354,2.39887037,0.05111675,0.05856627,0.08054338,0.51173499
-3.68884442,3.39272452,0.36122047,2.48900225,0.04986096,0.06410740,0.08739564,0.54630351
-3.68284142,3.55687168,0.38844611,2.59093744,0.04880320,0.07011807,0.09485505,0.58356956
-3.67683842,3.73550314,0.41693846,2.70324249,0.04794545,0.07654090,0.10287534,0.62317253
-3.67083542,3.92627677,0.44634914,2.82426746,0.04728510,0.08330556,0.11140091,0.66470522
-3.66483242,4.12661952,0.47630277,2.95219687,0.04681599,0.09032985,0.12036818,0.70772664
-3.65882941,4.33380695,0.50640785,3.08510601,0.04652951,0.09752127,0.12970719,0.75177610
-3.65282641,4.54504686,0.53626857,3.22101989,0.04641586,0.10477918,0.13934324,0.79638799
-3.64682341,4.75756338,0.56549723,3.35797199,0.04646513,0.11199733,0.14919874,0.84110664
-3.64082041,4.96867790,0.59372681,3.49406040,0.04666837,0.11906676,0.15919489,0.88550062
-3.63481741,5.17588343,0.62062309,3.62749899,0.04701843,0.12587910,0.16925339,0.92917577
-3.62881441,5.37690951,0.64589590,3.75666162,0.04751060,0.13232991,0.17929792,0.97178647
-3.62281141,5.56977509,0.66930894,3.88011785,0.04814294,0.13832219,0.18925542,1.01304449
-3.61680840,5.75282758,0.69068775,3.99665922,0.04891637,0.14376973,0.19905711,1.05272518
-3.61080540,5.92476716,0.70992535,4.10531545,0.04983446,0.14860021,0.20863921,1.09067047
-3.60480240,6.08465574,0.72698537,4.20536074,0.05090291,0.15275792,0.21794325,1.12678877
-3.59879940,6.23191116,0.74190240,4.29631048,0.05212882,0.15620596,0.22691619,1.16105169
-3.59279640,6.36628770,0.75477949,4.37790950,0.05351981,0.15892767,0.23551016,1.19348779
-3.58679340,6.48784444,0.76578295,4.45011294,0.05508294,0.16092743,0.24368195,1.22417370
-3.58079040,6.59690385,0.77513452,4.51306131,0.05682360,0.16223059,0.25139234,1.25322314
-3.57478739,6.69400296,0.78310145,4.56705135,0.05874439,0.16288249,0.25860529,1.28077444
-3.56878439,6.77983993,0.78998464,4.61250433,0.06084410,0.16294678,0.26528708,1.30697726
-3.56278139,6.85521884,0.79610575,4.64993349,0.06311683,0.16250292,0.27140552,1.33197926
-3.55677839,6.92099530,0.80179355,4.67991193,0.06555123,0.16164301,0.27692925,1.35591341
-3.55077539,6.97802558,0.80737036,4.70304242,0.06813010,0.16046819,0.28182727,1.37888675
-3.54477239,7.02712128,0.81313915,4.71993014,0.07083015,0.15908460,0.28606873,1.40097125
-3.53876938,7.06901168,0.81937200,4.73115925,0.07362214,0.15759930,0.28962295,1.42219709
-3.53276638,7.10431492,0.82630027,4.73727382,0.07647129,0.15611613,0.29245989,1.44254912
-3.52676338,7.13351926,0.83410726,4.73876375,0.07933792,0.15473192,0.29455079,1.46196631
-3.52076038,7.15697477,0.84292338,4.73605567,0.08217845,0.15353307,0.29586925,1.48034469
-3.51475738,7.17489561,0.85282428,4.72950908,0.08494655,0.15259274,0.29639246,1.49754325
-3.50875438,7.18737245,0.86383185,4.71941739,0.08759450,0.15196878,0.29610270,1.51339284
-3.50275138,7.19439426,0.87591802,4.70601386,0.09007468,0.15170248,0.29498894,1.52770751
-3.49674837,7.19587806,0.88901123,4.68948174,0.09234110,0.15181810,0.29304841,1.54029757
-3.49074537,7.19170530,0.90300490,4.66996824,0.09435097,0.15232337,0.29028826,1.55098402
-3.48474237,7.18176261,0.91776765,4.64760145,0.09606619,0.15321073,0.28672690,1.55961318
-3.47873937,7.16598488,0.93315454,4.62250944,0.09745473,0.15445924,0.28239521,1.56607106
-3.47273637,7.14439819,0.94901859,4.59484034,0.09849183,0.15603716,0.27733742,1.57029639
-3.46673337,7.11716000,0.96522196,4.56478235,0.09916099,0.15790484,0.27161153,1.57229172
-3.46073037,7.08459412,0.98164605,4.53258228,0.09945474,0.16001794,0.26528937,1.57213181
-3.45472736,7.04721793,0.99819985,4.49856141,0.09937503,0.16233059,0.25845614,1.56996864
-3.44872436,7.00575968,1.01482600,4.46312721,0.09893335,0.16479847,0.25120946,1.56603276
-3.44272136,6.96116409,1.03150419,4.42677990,0.09815059,0.16738155,0.24365793,1.56063064
-3.43671836,6.91458496,1.04825153,4.39011276,0.09705648,0.17004637,0.23591926,1.55413783
-3.43071536,6.86736409,1.06511985,4.35380550,0.09568878,0.17276769,0.22811794,1.54698833
-3.42471236,6.82099669,1.08219007,4.31861043,0.09409217,0.17552952,0.22038262,1.53966021
-3.41870935,6.77708410,1.09956393,4.28533152,0.09231691,0.17832546,0.21284309,1.53265831
-3.41270635,6.73727563,1.11735345,4.25479693,0.09041726,0.18115828,0.20562724,1.52649450
-3.40670335,6.70320190,1.13566889,4.22782618,0.08844982,0.18403896,0.19885783,1.52166662
-3.40070035,6.67640270,1.15460588,4.20519334,0.08647173,0.18698507,0.19264930,1.51863687
-3.39469735,6.65825330,1.17423258,4.18758833,0.08453884,0.19001878,0.18710472,1.51781087
-3.38869435,6.64989284,1.19457760,4.17557831,0.08270399,0.19316458,0.18231303,1.51951833
-3.38269135,6.65215891,1.21561967,4.16957158,0.08101534,0.19644682,0.17834653,1.52399643
-3.37668834,6.66553232,1.23727961,4.16978628,0.07951489,0.19988721,0.17525890,1.53137666
-3.37068534,6.69009526,1.25941526,4.17622588,0.07823727,0.20350261,0.17308367,1.54167602
-3.36468234,6.72550585,1.28181982,4.18866347,0.07720872,0.20730296,0.17183332,1.55479295
-3.35867934,6.77099094,1.30422371,4.20663598,0.07644651,0.21128965,0.17149901,1.57050838
-3.35267634,6.82535822,1.32630005,4.22944930,0.07595859,0.21545439,0.17205096,1.58849185
-3.34667334,6.88702759,1.34767345,4.25619439,0.07574364,0.21977858,0.17343947,1.60831253
-3.34067034,6.95408075,1.36793173,4.28577393,0.07579148,0.22423318,0.17559666,1.62945459
-3.33466733,7.02432688,1.38663995,4.31693858,0.07608380,0.22877915,0.17843873,1.65133636
-3.32866433,7.09538158,1.40335603,4.34833107,0.07659518,0.23336841,0.18186888,1.67333219
-3.32266133,7.16475544,1.41764710,4.37853626,0.07729437,0.23794516,0.18578060,1.69479621
-3.31665833,7.22994811,1.42910582,4.40613473,0.07814582,0.24244763,0.19006136,1.71508680
-3.31065533,7.28854372,1.43736566,4.42975741,0.07911126,0.24681005,0.19459656,1.73359072
-3.30465233,7.33830331,1.44211465,4.44813884,0.08015147,0.25096481,0.19927362,1.74974581
-3.29864932,7.37725031,1.44310673,4.46016656,0.08122793,0.25484477,0.20398595,1.76306143
-3.29264632,7.40374542,1.44017034,4.46492457,0.08230448,0.25838544,0.20863684,1.77313571
-3.28664332,7.41654816,1.43321391,4.46172919,0.08334880,0.26152720,0.21314298,1.77966898
-3.28064032,7.41486270,1.42222823,4.45015590,0.08433369,0.26421726,0.21743749,1.78247316
-3.27463732,7.39836663,1.40728558,4.43005642,0.08523806,0.26641146,0.22147237,1.78147653
-3.26863432,7.36722206,1.38853606,4.40156564,0.08604761,0.26807574,0.22522019,1.77672421
-3.26263132,7.32206920,1.36620131,4.36509851,0.08675518,0.26918734,0.22867493,1.76837424
-3.25662831,7.26400311,1.34056627,4.32133732,0.08736072,0.26973558,0.23185192,1.75668974
-3.25062531,7.19453519,1.31196934,4.27121028,0.08787081,0.26972233,0.23478688,1.74202750
-3.24462231,7.11554108,1.28079165,4.21586240,0.08829797,0.26916207,0.23753386,1.72482368
-3.23861931,7.02919714,1.24744584,4.15661983,0.08865952,0.26808152,0.24016244,1.70557701
-3.23261631,6.93790798,1.21236498,4.09494907,0.08897623,0.26651895,0.24275395,1.68483048
-3.22661331,6.84422728,1.17599191,4.03241227,0.08927068,0.26452307,0.24539707,1.66315187
-3.22061031,6.75077465,1.13876946,3.97061998,0.08956566,0.26215161,0.24818283,1.64111398
-3.21460730,6.66015068,1.10113156,3.91118256,0.08988229,0.25946958,0.25119934,1.61927510
-3.20860430,6.57485275,1.06349559,3.85566146,0.09023844,0.25654722,0.25452631,1.59816034
-3.20260130,6.49719365,1.02625583,3.80552136,0.09064706,0.25345781,0.25822981,1.57824429
-3.19659830,6.42922528,0.98977796,3.76208450,0.09111494,0.25027531,0.26235736,1.55993560
-3.19059530,6.37266940,0.95439460,3.72648788,0.09164166,0.24707191,0.26693368,1.54356377
-3.18459230,6.32885722,0.92040169,3.69964469,0.09221896,0.24391564,0.27195734,1.52936853
-3.17858929,6.29867963,0.88805554,3.68221067,0.09283051,0.24086804,0.27739848,1.51749215
-3.17258629,6.28254970,0.85757053,3.67455667,0.09345217,0.23798205,0.28319773,1.50797485
-3.16658329,6.28037860,0.82911723,3.67674815,0.09405264,0.23530022,0.28926648,1.50075334
-3.16058029,6.29156629,0.80282104,3.68853263,0.09459452,0.23285320,0.29548854,1.49566275
-3.15457729,6.31500750,0.77876118,3.70933594,0.09503582,0.23065874,0.30172310,1.49244167
-3.14857429,6.34911362,0.75697032,3.73826768,0.09533166,0.22872116,0.30780888,1.49074037
-3.14257129,6.39185013,0.73743461,3.77413658,0.09543623,0.22703133,0.31356945,1.49013182
-3.13656828,6.44078930,0.72009455,3.81547563,0.09530485,0.22556726,0.31881932,1.49012527
-3.13056528,6.49317673,0.70484660,3.86057686,0.09489600,0.22429516,0.32337058,1.49018198
-3.12456228,6.54601025,0.69154573,3.90753514,0.09417330,0.22317104,0.32703991,1.48973252
-3.11855928,6.59612880,0.68000900,3.95430003,0.09310720,0.22214281,0.32965546,1.48819518
-3.11255628,6.64030875,0.67002023,3.99873417,0.09167644,0.22115272,0.33106345,1.48499486
-3.10655328,6.67536435,0.66133575,4.03867664,0.08986909,0.22014008,0.33113405,1.47958181
-3.10055028,6.69824922,0.65369115,4.07200909,0.08768323,0.21904430,0.32976640,1.47144956
-3.09454727,6.70615510,0.64680898,4.09672238,0.08512713,0.21780784,0.32689247,1.46015146
-3.08854427,6.69660455,0.64040713,4.11098147,0.08221907,0.21637928,0.32247965,1.44531541
-3.08254127,6.66753422,0.63420778,4.11318603,0.07898667,0.21471619,0.31653195,1.42665601
-3.07653827,6.61736571,0.62794644,4.10202452,0.07546589,0.21278774,0.30908982,1.40398413
-3.07053527,6.54506149,0.62138102,4.07651969,0.07169976,0.21057700,0.30022861,1.37721332
-3.06453227,6.45016388,0.61430035,4.03606381,0.06773680,0.20808278,0.29005577,1.34636308
-3.05852926,6.33281597,0.60653194,3.98044207,0.06362942,0.20532104,0.27870697,1.31155893
-3.05252626,6.19376354,0.59794868,3.90984362,0.05943214,0.20232564,0.26634139,1.27302922
-3.04652326,6.03433849,0.58847411,3.82485956,0.05519996,0.19914861,0.25313629,1.23109918
-3.04052026,5.85642430,0.57808601,3.72646817,0.05098673,0.19585977,0.23928129,1.18618208
-3.03451726,5.66240505,0.56681817,3.61600809,0.04684377,0.19254575,0.22497246,1.13876819
-3.02851426,5.45510001,0.55476023,3.49514028,0.04281867,0.18930846,0.21040655,1.08941177
-3.02251126,5.23768611,0.54205540,3.36580059,0.03895435,0.18626291,0.19577555,1.03871660
-3.01650825,5.01361125,0.52889629,3.23014441,0.03528838,0.18353464,0.18126180,0.98732048
-3.01050525,4.78650108,0.51551874,3.09048563,0.03185260,0.18125663,0.16703377,0.93587923
-3.00450225,4.56006262,0.50219401,2.94923190,0.02867297,0.17956583,0.15324267,0.88505059
-2.99849925,4.33798748,0.48921945,2.80881858,0.02576963,0.17859941,0.14001985,0.83547846
-2.99249625,4.12385772,0.47690808,2.67164321,0.02315719,0.17849080,0.12747516,0.78777799
-2.98649325,3.92105684,0.46557731,2.54000291,0.02084515,0.17936573,0.11569611,0.74252170
-2.98049025,3.73268851,0.45553741,2.41603611,0.01883844,0.18133812,0.10474787,0.70022717
-2.97448724,3.56150486,0.44707991,2.30167060,0.01713802,0.18450635,0.09467403,0.66134629
-2.96848424,3.40984607,0.44046664,2.19857886,0.01574148,0.18894964,0.08549786,0.62625667
-2.96248124,3.27959266,0.43591964,2.10814193,0.01464367,0.19472492,0.07722423,0.59525499
-2.95647824,3.17213109,0.43361249,2.03142242,0.01383723,0.20186429,0.06984184,0.56855263
-2.95047524,3.08833344,0.43366335,1.96914695,0.01331310,0.21037303,0.06332562,0.54627367
-2.94447224,3.02855096,0.43613008,1.92169828,0.01306094,0.22022850,0.05763942,0.52845505
-2.93846923,2.99262148,0.44100760,1.88911685,0.01306939,0.23137979,0.05273859,0.51504910
-2.93246623,2.97988980,0.44822773,1.87111123,0.01332635,0.24374835,0.04857249,0.50592811
-2.92646323,2.98924029,0.45766153,1.86707686,0.01381910,0.25722955,0.04508691,0.50089095
-2.92046023,3.01914040,0.46912405,1.87612229,0.01453431,0.27169514,0.04222610,0.49967143
-2.91445723,3.06769362,0.48238138,1.89710173,0.01545812,0.28699667,0.03993465,0.50194813
-2.90845423,3.13270017,0.49715984,1.92865294,0.01657603,0.30296971,0.03815895,0.50735548
-2.90245123,3.21172374,0.51315680,1.96923920,0.01787285,0.31943877,0.03684830,0.51549568
-2.89644822,3.30216218,0.53005285,2.01719402,0.01933261,0.33622288,0.03595575,0.52595113
-2.89044522,3.40132025,0.54752487,2.07076745,0.02093854,0.35314144,0.03543846,0.53829695
-2.88444222,3.50648246,0.56525931,2.12817273,0.02267295,0.37002038,0.03525788,0.55211320
-2.87843922,3.61498394,0.58296540,2.18763200,0.02451730,0.38669825,0.03537957,0.56699658
-2.87243622,3.72427768,0.60038752,2.24742005,0.02645225,0.40303211,0.03577280,0.58257096
-2.86643322,3.83199625,0.61731638,2.30590515,0.02845772,0.41890289,0.03640999,0.59849672
-2.86043022,3.93600661,0.63359842,2.36158592,0.03051308,0.43422012,0.03726599,0.61447842
-2.85442721,4.03445675,0.64914323,2.41312367,0.03259740,0.44892573,0.03831727,0.63027074
-2.84842421,4.12581297,0.66392838,2.45936954,0.03468965,0.46299680,0.03954120,0.64568241
-2.84242121,4.20888734,0.67800173,2.49938589,0.03676907,0.47644710,0.04091523,0.66057813
-2.83641821,4.28285456,0.69148097,2.53246191,0.03881542,0.48932737,0.04241627,0.67487849
-2.83041521,4.34725838,0.70455035,2.55812296,0.04080939,0.50172417,0.04402015,0.68855784
-2.82441221,4.40200752,0.71745490,2.57613394,0.04273288,0.51375750,0.04570127,0.70164045
-2.81840920,4.44736167,0.73049205,2.58649667,0.04456931,0.52557705,0.04743244,0.71419494
-2.81240620,4.48390827,0.74400133,2.58944154,0.04630390,0.53735740,0.04918493,0.72632747
-2.80640320,4.51253091,0.75835223,2.58541388,0.04792390,0.54929209,0.05092868,0.73817373
-2.80040020,4.53437065,0.77393083,2.57505553,0.04941871,0.56158705,0.05263280,0.74989032
-2.79439720,4.55078159,0.79112570,2.55918208,0.05078004,0.57445337,0.05426613,0.76164572
-2.78839420,4.56328194,0.81031354,2.53875652,0.05200186,0.58809992,0.05579800,0.77361122
-2.78239120,4.57350236,0.83184503,2.51486001,0.05308045,0.60272583,0.05719909,0.78595222
-2.77638819,4.58313287,0.85603155,2.48866035,0.05401420,0.61851340,0.05844228,0.79882013
-2.77038519,4.59386994,0.88313306,2.46137914,0.05480356,0.63562144,0.05950360,0.81234522
-2.76438219,4.60736512,0.91334754,2.43425818,0.05545075,0.65417942,0.06036301,0.82663063
-2.75837919,4.62517649,0.94680238,2.40852606,0.05595959,0.67428262,0.06100519,0.84174767
-2.75237619,4.64872408,0.98354793,2.38536546,0.05633525,0.69598831,0.06142011,0.85773260
-2.74637319,4.67925022,1.02355332,2.36588214,0.05658398,0.71931319,0.06160346,0.87458482
-2.74037019,4.71778555,1.06670465,2.35107602,0.05671288,0.74423205,0.06155693,0.89226665
-2.73436718,4.76512140,1.11280548,2.34181515,0.05672969,0.77067768,0.06128817,0.91070440
-2.72836418,4.82178875,1.16157976,2.33881302,0.05664260,0.79854192,0.06081064,0.92979080
-2.72236118,4.88804429,1.21267672,2.34260982,0.05646013,0.82767787,0.06014321,0.94938854
-2.71635818,4.96386350,1.26567794,2.35355791,0.05619097,0.85790307,0.05930960,0.96933481
-2.71035518,5.04894086,1.32010617,2.37181206,0.05584398,0.88900350,0.05833767,0.98944649
-2.70435218,5.14269701,1.37543578,2.39732450,0.05542814,0.92073835,0.05725857,1.00952609
-2.69834917,5.24429285,1.43110460,2.42984523,0.05495259,0.95284545,0.05610584,1.02936789
-2.69234617,5.35265009,1.48652704,2.46892739,0.05442665,0.98504712,0.05491450,1.04876437
-2.68634317,5.46647810,1.54110804,2.51393794,0.05385997,1.01705648,0.05372009,1.06751260
-2.68034017,5.58430653,1.59425791,2.56407329,0.05326255,1.04858408,0.05255781,1.08542055
-2.67433717,5.70452301,1.64540740,2.61837967,0.05264488,1.07934469,0.05146168,1.10231304
-2.66833417,5.82541545,1.69402314,2.67577787,0.05201801,1.10906429,0.05046387,1.11803733
-2.66233117,5.94521775,1.73962260,2.73509163,0.05139363,1.13748707,0.04959404,1.13246815
-2.65632816,6.06215799,1.78178863,2.79507912,0.05078410,1.16438236,0.04887888,1.14551196
-2.65032516,6.17450782,1.82018271,2.85446648,0.05020246,1.18955123,0.04834170,1.15711047
-2.64432216,6.28063134,1.85455673,2.91198248,0.04966236,1.21283280,0.04800214,1.16724318
-2.63831916,6.37903216,1.88476253,2.96639331,0.04917797,1.23410978,0.04787599,1.17592873
-2.63231616,6.46839667,1.91075881,3.01653608,0.04876376,1.25331315,0.04797500,1.18322506
-2.62631316,6.54763179,1.93261484,3.06135026,0.04843434,1.27042572,0.04830682,1.18922823
-2.62031016,6.61589567,1.95051054,3.09990547,0.04820410,1.28548421,0.04887492,1.19406972
-2.61430715,6.67261965,1.96473265,3.13142499,0.04808687,1.29857965,0.04967855,1.19791232
-2.60830415,6.71752036,1.97566680,3.15530389,0.04809552,1.30985593,0.05071267,1.20094452
-2.60230115,6.75060104,1.98378540,3.17112109,0.04824152,1.31950627,0.05196796,1.20337361
