energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.55577789,1.69659260,-1.75713403,0.46194546,-0.48387239,0.23355429,-0.24636176,0.00027177,-0.00031475,0.07496740,-0.07737750,0.48957697,-0.51439321,0.26720895,-0.26775605,0.01396655,-0.01363261,0.98347878,-1.02084020
-5.54977489,1.63863287,-1.70913317,0.44414225,-0.46837380,0.22408123,-0.23790839,0.00025401,-0.00029684,0.07137433,-0.07442285,0.46740724,-0.49543423,0.26090296,-0.26321629,0.01407877,-0.01387775,0.95112376,-0.99407779
-5.54377189,1.57501437,-1.65437475,0.42504464,-0.45125989,0.21394376,-0.22859289,0.00023605,-0.00027833,0.06753366,-0.07112420,0.44369982,-0.47444152,0.25354994,-0.25755038,0.01410709,-0.01404449,0.91547482,-0.96342847
-5.53776888,1.50667916,-1.59366612,0.40490928,-0.43276088,0.20329847,-0.21856243,0.00021811,-0.00025947,0.06351769,-0.06754560,0.41882254,-0.45175404,0.24525678,-0.25083411,0.01405066,-0.01412885,0.87704195,-0.92932590
-5.53176588,1.43462415,-1.52789195,0.38400213,-0.41312209,0.19230510,-0.20797100,0.00020040,-0.00024051,0.05939961,-0.06375473,0.39314540,-0.42772630,0.23614643,-0.24316046,0.01391063,-0.01412867,0.83636901,-0.89224898
-5.52576288,1.35988367,-1.45799784,0.36259424,-0.39259993,0.18112388,-0.19697645,0.00018310,-0.00022167,0.05525186,-0.05982117,0.36703235,-0.40271960,0.22635615,-0.23463840,0.01369016,-0.01404374,0.79402475,-0.85271360
-5.51975988,1.28351243,-1.38497378,0.34095769,-0.37145773,0.16991306,-0.18573777,0.00016637,-0.00020316,0.05114457,-0.05581466,0.34083374,-0.37709361,0.21603541,-0.22539141,0.01339437,-0.01387585,0.75059363,-0.81126408
-5.51375688,1.20656892,-1.30983776,0.31936178,-0.34996187,0.15882678,-0.17441265,0.00015034,-0.00018516,0.04714426,-0.05180357,0.31487992,-0.35119867,0.20534346,-0.21555574,0.01303020,-0.01362879,0.70666689,-0.76846464
-5.50775388,1.13009962,-1.23361980,0.29806943,-0.32837800,0.14801319,-0.16315531,0.00013513,-0.00016783,0.04331281,-0.04785351,0.28947591,-0.32536903,0.19444678,-0.20527831,0.01260630,-0.01330831,0.66283372,-0.72489078
-5.50175088,1.05512415,-1.15734662,0.27733383,-0.30696746,0.13761279,-0.15211451,0.00012082,-0.00015129,0.03970663,-0.04402618,0.26489732,-0.29991701,0.18351626,-0.19471447,0.01213274,-0.01292196,0.61967269,-0.68112084
-5.49574787,0.98262136,-1.08202701,0.25739537,-0.28598395,0.12775708,-0.14143204,0.00010746,-0.00013566,0.03637612,-0.04037844,0.24138735,-0.27512840,0.17272420,-0.18402542,0.01162075,-0.01247892,0.57774362,-0.63772774
-5.48974487,0.91351661,-1.00863821,0.23847889,-0.26567048,0.11856742,-0.13124127,0.00009511,-0.00012100,0.03336533,-0.03696170,0.21915512,-0.25125899,0.16224135,-0.17337550,0.01108242,-0.01198971,0.53757980,-0.59527100
-5.48374187,0.84867006,-0.93811308,0.22079112,-0.24625652,0.11015403,-0.12166602,0.00008378,-0.00010737,0.03071187,-0.03382142,0.19837487,-0.22853216,0.15223374,-0.16292943,0.01053034,-0.01146596,0.49968078,-0.55428909
-5.47773887,0.78886626,-0.87132845,0.20451854,-0.22795548,0.10261513,-0.11281965,0.00007346,-0.00009480,0.02844697,-0.03099691,0.17918624,-0.20713769,0.14285978,-0.15284933,0.00997725,-0.01092002,0.46450566,-0.51529221
-5.47173587,0.73480487,-0.80909443,0.18982536,-0.21096238,0.09603627,-0.10480422,0.00006415,-0.00008331,0.02659562,-0.02852131,0.16169528,-0.18723140,0.13426723,-0.14329186,0.00943569,-0.01036463,0.43246701,-0.47875549
-5.46573287,0.68709254,-0.75214478,0.17685188,-0.19545187,0.09048967,-0.09770984,0.00005581,-0.00007287,0.02517693,-0.02642171,0.14597616,-0.16893577,0.12659054,-0.13440537,0.00891769,-0.00981261,0.40392545,-0.44511277
-5.45972986,0.64623615,-0.70112845,0.16571311,-0.18157637,0.08603369,-0.09161402,0.00004841,-0.00006347,0.02420443,-0.02471936,0.13207331,-0.15234119,0.11994829,-0.12632713,0.00843441,-0.00927645,0.37918499,-0.41475090
-5.45372686,0.61263724,-0.65660212,0.15649769,-0.16946462,0.08271229,-0.08658122,0.00004191,-0.00005508,0.02368648,-0.02342999,0.12000401,-0.13750779,0.11444100,-0.11918081,0.00799587,-0.00876799,0.35848911,-0.38800468
-5.44772386,0.58658796,-0.61902401,0.14926702,-0.15922039,0.08055470,-0.08266228,0.00003626,-0.00004765,0.02362667,-0.02256419,0.10976114,-0.12446774,0.11014931,-0.11307416,0.00761075,-0.00829815,0.34201778,-0.36515251
-5.44172086,0.56826841,-0.58874881,0.14405490,-0.15092150,0.07957505,-0.07989404,0.00003141,-0.00004113,0.02402422,-0.02212776,0.10131615,-0.11322782,0.10713247,-0.10809698,0.00728613,-0.00787662,0.32988536,-0.34641280
-5.43571786,0.55774578,-0.56602404,0.14086735,-0.14461908,0.07977225,-0.07829895,0.00002730,-0.00003546,0.02487446,-0.02212211,0.09462200,-0.10377215,0.10542737,-0.10431946,0.00702743,-0.00751165,0.32213958,-0.33194122
-5.42971486,0.55497521,-0.55098779,0.13968303,-0.14033728,0.08112997,-0.07788478,0.00002390,-0.00003058,0.02616916,-0.02254469,0.08961619,-0.09606506,0.10504810,-0.10179087,0.00683823,-0.00720984,0.31876171,-0.32182886
-5.42371186,0.55980283,-0.54366812,0.14045393,-0.13807319,0.08361692,-0.07864447,0.00002115,-0.00002645,0.02789710,-0.02338932,0.08622371,-0.09005394,0.10598595,-0.10053878,0.00672030,-0.00697608,0.31966788,-0.31610145
-5.41770885,0.57197095,-0.54398427,0.14310672,-0.13779726,0.08718735,-0.08055618,0.00001902,-0.00002300,0.03004451,-0.02464666,0.08436001,-0.08567214,0.10821009,-0.10056868,0.00667360,-0.00681340,0.32471181,-0.31471970
-5.41170585,0.59112570,-0.55174988,0.14754456,-0.13945416,0.09178197,-0.08358350,0.00001749,-0.00002019,0.03259568,-0.02630456,0.08393386,-0.08284178,0.11166879,-0.10186413,0.00669635,-0.00672301,0.33368898,-0.31758085
-5.40570285,0.61682720,-0.56667844,0.15364951,-0.14296410,0.09732915,-0.08767605,0.00001652,-0.00001796,0.03553365,-0.02834861,0.08485028,-0.08147653,0.11629129,-0.10438753,0.00678514,-0.00670427,0.34634215,-0.32452160
-5.39969985,0.64856228,-0.58839107,0.16128556,-0.14822478,0.10374664,-0.09277037,0.00001612,-0.00001629,0.03884096,-0.03076264,0.08701339,-0.08148440,0.12199024,-0.10808138,0.00693510,-0.00675484,0.36236847,-0.33532242
-5.39369685,0.68575972,-0.61642692,0.17030217,-0.15511381,0.11094365,-0.09879117,0.00001628,-0.00001513,0.04250060,-0.03352937,0.09032925,-0.08277042,0.12866480,-0.11287018,0.00714015,-0.00687077,0.38142799,-0.34971333
-5.38769385,0.72780780,-0.65025593,0.18053836,-0.16349178,0.11882331,-0.10565307,0.00001702,-0.00001447,0.04649694,-0.03663111,0.09470869,-0.08523940,0.13620415,-0.11866286,0.00739316,-0.00704670,0.40315334,-0.36738112
-5.38169085,0.77407374,-0.68929417,0.19182729,-0.17320587,0.12728559,-0.11326270,0.00001837,-0.00001430,0.05081687,-0.04005062,0.10007008,-0.08879863,0.14449155,-0.12535578,0.00768629,-0.00727606,0.42716071,-0.38797795
-5.37568784,0.82392460,-0.73292132,0.20400110,-0.18409393,0.13623039,-0.12152128,0.00002039,-0.00001461,0.05545094,-0.04377205,0.10634201,-0.09336054,0.15340874,-0.13283623,0.00801127,-0.00755135,0.45306140,-0.41113129
-5.36968484,0.87674887,-0.78050002,0.21689593,-0.19598907,0.14556086,-0.13032743,0.00002313,-0.00001542,0.06039448,-0.04778190,0.11346566,-0.09884535,0.16284047,-0.14098632,0.00835965,-0.00786439,0.48047402,-0.43645477
-5.36368184,0.93197795,-0.83139648,0.23035693,-0.20872444,0.15518676,-0.13958041,0.00002667,-0.00001676,0.06564869,-0.05207010,0.12139708,-0.10518356,0.17267915,-0.14968717,0.00872319,-0.00820663,0.50903647,-0.46355988
-5.35767884,0.98910656,-0.88500172,0.24424300,-0.22213815,0.16502768,-0.14918335,0.00003111,-0.00001865,0.07122159,-0.05663107,0.13010884,-0.11231827,0.18282932,-0.15882336,0.00909410,-0.00856948,0.53841750,-0.49206797
-5.35167584,1.04771108,-0.94075250,0.25843102,-0.23607818,0.17501598,-0.15904663,0.00003656,-0.00002117,0.07712880,-0.06146468,0.13959132,-0.12020718,0.19321184,-0.16828724,0.00946531,-0.00894457,0.56832723,-0.52162206
-5.34567284,1.10746470,-0.99815106,0.27281942,-0.25040687,0.18509920,-0.16909108,0.00004317,-0.00002437,0.08339388,-0.06657712,0.14985322,-0.12882421,0.20376747,-0.17798327,0.00983076,-0.00932413,0.59852588,-0.55189820
